,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
72,5731,156,False,False,1,5758.69245522617,-1023.5,-289.3699951171875,94.98999786376953,-1015.1000213623047,12378.199462890625,3723.2000732421875,3133.900146484375,-4961.000061035156,-1251.500015258789,1.0,0.7836447585994221,-0.26738318613229,2.539774774396148,76561198838649612,Lucifer,9.0,-1058.18994140625,-451.1199951171875,16.690000534057617,-1582.8999328613281,7921.400146484375,-379.70001220703125,1276.1000061035156,844.4000244140625,-405.60001373291016,244.0,240.0,,0.0017210183638672355,1.4774952756269315,0.006434630754645081,True,4,6,False,0.0,False,,76561199067141024,Dudelsack,8.0,-2181.0,-1548.3599853515625,17.030000686645508,9090.499877929688,17859.7998046875,5.5000001192092896,-0.5000000074505806,-0.7999999821186066,1909.2999267578125,255.0,255.0,,-0.016767375995195354,1.9827953245929144,0.00012062898983257072,True,4,False,4,164.0,False,,enpitsu,76561198039309853,26.0,-529.52001953125,-99.12000274658203,48.880001068115234,-8707.39990234375,1979.4000244140625,3293.2998657226562,-116.30000114440918,-502.59998321533203,-28.80000114440918,255.0,128.0,,-0.029403439204328058,0.2292386427772598,6.341177639364745e-05,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,17.0,-2118.679931640625,3510.02001953125,17.010000228881836,-16249.89990234375,8719.500122070312,2.0999999344348907,3.799999952316284,-2.0000000298023224,-948.6000061035156,255.0,0.0,,-0.009586765504673182,0.4923590475494725,-0.0001227305898507987,True,50.0,False,False,False,False,
73,5739,156,False,False,0,5598.219885896977,1106.1500244140625,-87.94999694824219,174.77999877929688,18573.299560546875,-15345.799560546875,1347.5999450683594,-2483.800048828125,-1066.6999816894531,-5356.500244140625,0.0,0.5953486593344935,-0.350238285548949,1.7826958244983946,76561198039309853,enpitsu,26.0,879.989990234375,18.610000610351562,107.43000030517578,13708.900146484375,-3156.0000610351562,-74.89999771118164,1266.1000061035156,5352.19970703125,-2.199999988079071,255.0,128.0,,1.55978816809209,-0.27064211015858924,-0.038327241342706854,True,3,4,False,31.0,False,,bf81d8692db,games5425898691,17.0,2472.719970703125,-3749.81005859375,17.010000228881836,14355.2001953125,-11357.7001953125,2.0999999344348907,-0.3999999910593033,0.19999999552965164,-120.79999923706055,255.0,128.0,,0.009601722965491765,-0.6836173907629086,9.404603878326207e-05,True,False,False,False,50.0,False,,Lucifer,76561198838649612,9.0,1114.780029296875,255.5800018310547,17.0,3541.7999267578125,-8704.500122070312,4.900000095367432,4.699999988079071,8.500000238418579,528.1000137329102,248.0,128.0,,0.009141804735915426,-1.1449339141657222,-6.111714058608696e-06,True,4,0.0,False,6,False,,Dudelsack,76561199067141024,8.0,2083.8701171875,958.0999755859375,17.030000686645508,2359.4000244140625,-13604.3994140625,5.699999928474426,1.2999999523162842,0.0,1847.5999450683594,0.0,255.0,,0.017229816111717876,-1.3315054532177912,-1.1117845279218015e-05,True,195.0,False,4,4,False,
74,5835,160,False,False,1,5078.500769942527,-3984.7099609375,3736.489990234375,784.989990234375,14507.099609375,5296.099853515625,15272.19970703125,-1376.6999816894531,5402.2998046875,2217.7999877929688,1.0,-0.5092812011395595,-0.5753541159029134,0.20413303827573245,76561199067141024,Dudelsack,9.0,-4071.389892578125,3707.7900390625,547.3699951171875,1020.9999847412109,9263.800048828125,16300.899658203125,1951.199951171875,-467.90000915527344,-1091.2999725341797,255.0,255.0,,1.115223129240205,1.651810944327585,1.5342203173692117,True,4,4,False,132.0,False,,76561198838649612,Lucifer,8.0,-3408.2099609375,918.9000244140625,17.010000228881836,9495.700073242188,7708.2000732421875,2.0999999344348907,0.5999999865889549,0.19999999552965164,-129.7000026702881,244.0,128.0,False,-0.009568017789340817,2.4685124582258693,1.5259754238597103e-05,True,4,False,6,255.0,False,,enpitsu,76561198039309853,26.0,-3711.949951171875,3136.5,17.049999237060547,2479.7000122070312,14199.300537109375,3.100000023841858,0.09999999776482582,0.7999999821186066,-2058.9999389648438,255.0,128.0,,-0.016782345552525155,1.7971339418389698,-9.517983429038608e-05,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,17.0,-2353.89990234375,5102.97998046875,444.989990234375,3951.0000610351562,-2.5999999046325684,6181.300048828125,-1.2999999523162842,530.4999923706055,-0.5000000074505806,255.0,78.0,,1.0052053532679488,3.1239255667064345,1.5560154909587305,True,255.0,False,False,False,False,
75,5909,162,False,False,0,10151.85031863148,1014.5999755859375,-4830.43994140625,236.8300018310547,5279.1998291015625,6169.2999267578125,1503.5000610351562,1107.3999786376953,1352.8999328613281,93.80000114440918,0.0,-1.1045768243475038,-1.4027089527704342,1.7821022253691188,76561198039309853,enpitsu,25.0,951.02001953125,-4894.85986328125,123.04000091552734,-2311.199951171875,-498.1999969482422,652.3999786376953,-3854.5999145507812,2984.5001220703125,2546.3999938964844,0.0,128.0,,-0.622876818013766,-3.091487905503209,0.13541584922582692,True,5,6,False,0.0,False,,bf81d8692db,games5425898691,17.0,545.9199829101562,-5102.97998046875,799.7000122070312,3016.400146484375,2.8999999165534973,-14155.0,0.0,-2156.199951171875,0.0,255.0,0.0,,1.2881026381548006,-0.03440167520218994,-1.6038403587566945,True,False,False,False,255.0,False,,Lucifer,76561198838649612,9.0,1040.219970703125,-4542.14990234375,223.58999633789062,-10056.599731445312,-20682.60009765625,305.10000228881836,-1938.0999755859375,-4558.399963378906,2390.399932861328,225.0,5.0,False,-0.9448404207854434,-1.9619772910403621,-1.592676225286004,True,5,131.0,False,8,False,,Dudelsack,76561199067141024,8.0,2986.219970703125,-3801.110107421875,1007.280029296875,-4007.0999145507812,849.4999694824219,-11077.60009765625,-342.09999084472656,3031.9000244140625,-1.1999999731779099,255.0,128.0,,1.0391790696204106,-3.028508592506809,0.03164988678686737,True,132.0,False,6,4,False,
76,5911,162,False,False,1,1966.020825749383,-1042.449951171875,4811.89990234375,241.30999755859375,-10774.200439453125,17790.50048828125,-935.6999969482422,-1696.7999267578125,345.99998474121094,5744.6002197265625,1.0,1.0110333479550417,1.2097307705416651,1.7261130090516075,76561198838649612,Lucifer,9.0,-956.1699829101562,4709.25,224.52000427246094,9971.699829101562,18862.19970703125,-18.50000023841858,2643.0999755859375,3819.5999145507812,2945.10009765625,225.0,6.0,False,0.8746916590937518,2.4109141985842073,-0.6041781464280083,True,5,8,False,131.0,False,,76561199067141024,Dudelsack,8.0,-2952.68994140625,3794.030029296875,912.280029296875,4039.5999145507812,-845.2999877929688,-11663.299560546875,272.99999237060547,-2378.0999755859375,2.5,255.0,128.0,,-0.816135010020272,3.028363829763064,0.03174600284080374,True,4,False,6,132.0,False,,enpitsu,76561198039309853,25.0,-931.9299926757812,4898.990234375,125.54000091552734,2275.0,498.3000183105469,-54.80000019073486,1346.9000244140625,-5259.7998046875,-877.3000335693359,0.0,128.0,,1.1545619831766416,-2.89826867298111,0.5198444688869843,True,5,0.0,False,6,False,,games5425898691,bf81d8692db,17.0,-551.5700073242188,5102.97998046875,776.1900024414062,-3520.10009765625,-2.8999999165534973,-14086.99951171875,-0.0,2148.8999938964844,0.0,255.0,1.0,,-1.252266381444177,0.030610524202865738,-1.5998670334097262,True,255.0,False,False,False,False,
77,5950,164,True,True,1,3054.4250844985017,-1861.31005859375,3825.93994140625,94.94000244140625,9900.599975585938,8383.099975585938,5415.30029296875,2266.699981689453,-4829.89990234375,2744.7000122070312,1.0,0.38510067499155987,2.066691370297112,1.0706818353515233,76561199067141024,Dudelsack,8.0,-1988.2099609375,3712.429931640625,17.049999237060547,11051.99951171875,456.89998626708984,3.3000001311302185,-0.3999999910593033,0.29999999329447746,1788.9999389648438,255.0,255.0,,-0.016662062496256194,3.1005042505993625,0.0003045919669444435,True,4,6,False,118.0,False,,76561198838649612,Lucifer,9.0,-460.3699951171875,5860.419921875,137.13999938964844,1633.9999389648438,-1176.3999938964844,-2513.300018310547,57.39999771118164,1667.4000549316406,497.90000915527344,233.0,0.0,False,0.6962394028781907,2.8256015085261748,0.14462737133191267,True,6,False,8,131.0,False,,enpitsu,76561198039309853,25.0,-639.2899780273438,4961.68994140625,17.049999237060547,1283.0000305175781,-359.7999954223633,2.800000011920929,0.7000000029802322,-0.7000000029802322,717.5,128.0,128.0,,-0.016670275614647706,-2.66789288897713,0.0001551225762148643,True,6,0.0,False,6,False,,games5425898691,bf81d8692db,17.0,-677.5700073242188,5209.85009765625,131.25999450683594,2735.7998657226562,1286.300048828125,-2307.2000122070312,367.90000915527344,406.8000030517578,-622.7999877929688,255.0,85.0,,0.7576517256998107,2.532421098252034,0.6782134017287526,True,235.0,False,False,False,False,
78,5996,165,False,False,0,10386.31151095187,260.3500061035156,-5181.740234375,100.04000091552734,-6929.89990234375,-6154.5001220703125,3105.4998779296875,2591.6000366210938,-1867.8999328613281,2744.7000122070312,0.0,1.027027243445969,0.7696713013390174,-0.8980592224453228,bf81d8692db,games5425898691,17.0,332.760009765625,-5124.14013671875,294.6000061035156,-3628.2998657226562,5919.2999267578125,-142.5,-2549.7000122070312,-1217.3999786376953,4718.699951171875,255.0,216.0,,-0.6051522902291071,-2.739603528604005,1.4518495880114644,True,3,4,False,195.86028367729597,True,,76561198039309853,enpitsu,25.0,537.0999755859375,-4935.66015625,410.2799987792969,-120.79999923706055,30.799999237060547,795.0,-46.500000953674316,68.00000190734863,41.70000076293945,128.0,128.0,,-0.017259123173288773,2.9271826669695793,0.05625057048439486,True,6,2,8,0.0,False,,Lucifer,76561198838649612,8.0,333.9200134277344,-4820.0,17.010000228881836,6941.099853515625,9320.2001953125,2.199999988079071,3.799999952316284,4.1999998688697815,283.4000015258789,222.0,203.0,False,0.009569172037533914,0.8709469778006187,0.000316831232530333,True,6,106.0,False,8,False,,Dudelsack,76561199067141024,8.0,479.44000244140625,-5310.60986328125,302.0,-8718.900146484375,-18000.30029296875,-161.8000030517578,-262.39999771118164,2494.9000549316406,4894.5001220703125,255.0,128.0,,0.4731395019182936,1.724375802401972,1.593001207730463,False,41.0,False,8,5,False,
79,6259,165,False,True,0,5198.80801903327,3.2200000286102295,19.549999237060547,94.9800033569336,1485.0,27620.80078125,1873.8999938964844,5809.2999267578125,-810.8999633789062,-1262.6000213623047,0.0,-0.007216871139064711,-0.011933272364453098,0.05404762431363561,bf81d8692db,games5425898691,17.0,5.320000171661377,-142.42999267578125,86.9800033569336,2518.5000610351562,22808.89892578125,138.29999923706055,-5405.30029296875,1015.8000183105469,-21.19999885559082,255.0,128.0,,1.2977306545899268,1.3711494520287257,-0.014129641426449261,True,3,4,False,31.0,False,,76561198039309853,enpitsu,25.0,0.0,-3823.7099609375,17.049999237060547,0.0,9514.099731445312,2.5999999046325684,-0.7999999821186066,0.0,0.0,255.0,,,0.01660944120075912,1.570773714900328,-2.4620828615569266e-07,True,False,False,False,116.0,False,,Lucifer,76561198838649612,8.0,-21.270000457763672,5347.22998046875,17.670000076293945,-16.00000023841858,-1416.199951171875,-33.19999933242798,-69.00000095367432,-2.0000000298023224,339.0999984741211,254.0,148.0,,0.02138483168227794,-1.655330412659164,-0.0022790435890917356,True,False,68.0,False,False,False,,Dudelsack,76561199067141024,9.0,-3071.0,878.1799926757812,15.960000038146973,-15012.2998046875,-17175.799560546875,124.20000076293945,-52.30000019073486,34.20000076293945,655.5000305175781,255.0,255.0,,0.022604944618236738,-2.2921682461923534,6.836441397462479e-05,True,31.0,False,4,4,False,
80,6300,167,False,False,1,9066.803798711513,-196.36000061035156,-3860.760009765625,111.16000366210938,10605.899658203125,15365.6005859375,12424.69970703125,5554.89990234375,-103.59999656677246,-2265.2999877929688,1.0,-0.04630974276696855,0.8197195900114209,-1.5531491091222758,76561198838649612,Lucifer,8.0,-263.82000732421875,-4059.8701171875,17.010000228881836,-1741.9000244140625,16045.10009765625,0.0,-0.0,1.1999999731779099,-1962.4000549316406,255.0,0.0,,-0.009587831038352392,1.5191721240787397,-8.063800499755861e-05,True,False,False,False,11.659827914289249,True,,76561199067141024,Dudelsack,9.0,3403.1201171875,2104.39990234375,17.049999237060547,-2476.7999267578125,21598.20068359375,2.5,-0.0,0.19999999552965164,3.8999998569488525,255.0,129.0,,-0.016775155234683876,1.4566407928213176,-1.9637885146206956e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,25.0,-5.78000020980835,2021.5799560546875,17.049999237060547,-884.4999694824219,-14041.300048828125,2.7000001072883606,-0.0,-5.199999809265137,-622.400016784668,255.0,128.0,,-0.01674686555668919,-1.4827455396774107,-1.995673927016929e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,17.0,-241.3800048828125,-3012.68994140625,16.989999771118164,1753.3999633789062,-22933.00048828125,2.199999988079071,-0.0,-0.29999999329447746,39.700000286102295,255.0,128.0,,-0.009600239438415863,-1.6518274188476316,-5.3698696373829816e-05,False,1.506322409517018,True,4,4,False,
81,6402,171,False,False,0,7182.429184291742,-3534.8798828125,-1540.0899658203125,129.72000122070312,-1513.6000061035156,4644.700012207031,-17055.10009765625,-5078.999938964844,-260.10000228881836,-3183.599853515625,0.0,-0.2084604165990298,0.8732865927051259,0.6936930079641637,76561198039309853,enpitsu,26.0,-3561.909912109375,-1668.1300048828125,204.0399932861328,-18274.69970703125,11774.69970703125,-156.99999809265137,-5102.300109863281,-1478.8999938964844,-1424.1000366210938,255.0,0.0,,0.9702111754850958,-2.618776286301914,1.9842370133981606,True,1,2,False,106.0,False,,bf81d8692db,games5425898691,17.0,-717.3200073242188,729.6099853515625,73.41000366210938,-8972.7001953125,-18320.999755859375,2836.300048828125,5007.699890136719,-2273.800048828125,49.29999828338623,255.0,128.0,,0.40022128183029465,-1.9946550780449832,-0.00024510536335753576,True,7,False,8,,False,,Lucifer,76561198838649612,9.0,2686.39990234375,4566.1201171875,16.940000534057617,-33.29999923706055,-2585.2999877929688,19.600000381469727,1.8000000715255737,1.1999999731779099,-145.20000457763672,203.0,77.0,,0.009399445200058516,-1.5668701109434104,1.0822356691364414e-05,True,False,85.0,False,False,False,,Dudelsack,76561199067141024,8.0,-3674.0400390625,-1441.8399658203125,17.049999237060547,3000.10009765625,-4916.199951171875,-1.899999976158142,0.7999999821186066,-1.8000000715255737,119.39999580383301,255.0,128.0,False,0.016610583713562905,-1.014943019945568,-0.00015606170214312452,True,179.40614214507482,True,4,4,False,
82,6403,171,False,False,1,4463.61287026946,3530.10009765625,1536.47998046875,113.25,-15151.300048828125,2064.9000549316406,-2923.900146484375,5415.4998779296875,-1205.5000305175781,-2284.2999267578125,1.0,0.13597857392987994,-0.8364671460427905,0.640496026165334,76561199067141024,Dudelsack,8.0,3648.39990234375,1487.4200439453125,14.34000015258789,-2686.300048828125,5700.2001953125,-47.60000228881836,-95.50000190734863,-0.9000000357627869,-777.3000335693359,255.0,0.0,False,-0.08296814863100331,1.0285850124846625,-0.07983805846467171,True,4,4,False,176.31115718554426,True,,76561198838649612,Lucifer,9.0,-2686.39990234375,-4566.1201171875,16.940000534057617,33.29999923706055,2585.2999877929688,19.600000381469727,-1.8000000715255737,-1.1999999731779099,-145.20000457763672,203.0,77.0,,-0.009399445200058516,1.5668701109434104,1.0822356691364414e-05,True,False,False,False,85.0,False,,enpitsu,76561198039309853,26.0,3561.909912109375,1668.1300048828125,204.0399932861328,18274.69970703125,-11774.69970703125,-156.99999809265137,5102.300109863281,1478.8999938964844,-1424.1000366210938,255.0,0.0,,-0.9702111754850958,2.618776286301914,1.9842370133981606,True,1,106.0,False,2,False,,games5425898691,bf81d8692db,17.0,717.3200073242188,-729.6099853515625,73.41000366210938,8972.7001953125,18320.999755859375,2836.300048828125,-5007.699890136719,2273.800048828125,49.29999828338623,255.0,128.0,,-0.40022128183029465,1.9946550780449832,-0.00024510536335753576,True,,False,8,7,False,
83,6436,172,False,False,0,6914.49352993601,-2003.6400146484375,-1685.199951171875,120.56999969482422,-16964.599609375,-13623.299560546875,11566.700439453125,-2914.2999267578125,4194.700012207031,-3148.0999755859375,0.0,0.7696071095393636,-0.009681625762444539,0.7557538972124372,bf81d8692db,games5425898691,17.0,-1859.47998046875,-1623.800048828125,13.710000038146973,-7689.7998046875,-19084.000244140625,-455.0,47.69999980926514,99.0999984741211,529.5000076293945,255.0,128.0,,0.018459517289855072,-2.009732493047826,-0.0026480734834102323,False,8,8,False,0.0,False,,76561198039309853,enpitsu,26.0,-4078.4599609375,-1139.8499755859375,281.6000061035156,97.39999771118164,-4893.599853515625,-3324.89990234375,2219.7000122070312,-442.40001678466797,118.19999694824219,255.0,255.0,False,0.5301937813317209,-1.5723886017719428,-1.5552068608364151,True,2,False,2,106.0,False,,Lucifer,76561198838649612,9.0,2603.25,3971.590087890625,17.010000228881836,5651.500244140625,-3248.3999633789062,2.5,0.0,0.0,2384.7999572753906,197.0,252.0,False,0.009542652194908055,-0.5044719657712333,-2.52333830952943e-06,False,False,85.0,False,False,False,,Dudelsack,76561199067141024,8.0,-2755.949951171875,-2377.030029296875,108.6500015258789,14355.699462890625,-3470.4998779296875,672.9000091552734,63.69999885559082,293.0999946594238,2363.9999389648438,255.0,128.0,False,0.12033090166640627,0.9547459069325759,0.0674264139143377,False,109.40325159924006,True,6,4,False,
84,6518,175,False,False,0,10262.057773849581,-2360.85009765625,-5016.97021484375,304.2099914550781,-4104.5001220703125,-0.5999999865889549,5139.0997314453125,4729.4000244140625,3167.60009765625,-1896.7999267578125,0.0,1.1168029225320562,1.5736887885717357,0.6402649280962414,bf81d8692db,games5425898691,18.0,-2278.5400390625,-5051.580078125,185.3300018310547,-579.5999908447266,4401.7999267578125,1376.1000061035156,-2630.4998779296875,701.8000030517578,4082.9000854492188,255.0,151.0,,-0.2698951302724254,0.09237711283332602,-1.6568586410078032,True,9,10,False,255.0,False,,76561198039309853,enpitsu,25.0,-1850.3499755859375,-4577.08984375,17.030000686645508,8618.599853515625,-10123.499755859375,5.099999904632568,0.0,0.0,0.0,128.0,128.0,False,0.016836260272683572,-0.8655206657763432,1.2231373545554206e-06,True,2,False,2,46.0,False,,Lucifer,76561198838649612,8.0,1221.4000244140625,1545.0999755859375,69.08000183105469,-14219.89990234375,-13782.60009765625,-2077.2000122070312,1836.199951171875,-815.8999633789062,1148.3000183105469,194.0,223.0,False,-0.34403848945767646,-2.4302366136838582,0.22160669118948573,True,4,240.0,False,4,False,,Dudelsack,76561199067141024,8.0,-2831.9599609375,-3605.1298828125,17.040000915527344,4500.799865722656,-9779.500122070312,5.600000023841858,-0.3999999910593033,0.09999999776482582,3320.10009765625,255.0,255.0,False,0.01672515963626117,-0.7407249203570941,7.448979215479781e-05,True,81.0,False,6,4,False,
85,6630,179,False,False,1,1948.2526122592053,2499.389892578125,4033.280029296875,93.37999725341797,1383.699951171875,10906.99951171875,289.4000053405762,-5181.400146484375,-987.0999908447266,-287.1999931335449,1.0,-0.4419739906088024,-0.5280095850045073,-1.9520829352192697,76561198838649612,Lucifer,9.0,2454.2099609375,3843.639892578125,134.8800048828125,-587.2000122070312,7857.8997802734375,-394.1999816894531,2332.7000427246094,-4340.299987792969,2443.2000732421875,197.0,246.0,False,-0.24858615811998613,1.7559404313582128,-0.342506120732488,True,5,6,False,255.0,False,,76561199067141024,Dudelsack,8.0,1935.5699462890625,4052.669921875,17.059999465942383,1941.9999694824219,-13382.099609375,1.4000000059604645,-0.0,0.7000000029802322,-1.4000000059604645,0.0,128.0,False,-0.016818958643005286,1.4255824508010027,-6.946712774619144e-05,True,4,False,6,112.0,False,,enpitsu,76561198039309853,25.0,120.94000244140625,4295.330078125,17.049999237060547,-5490.5999755859375,923.7000274658203,2.5999999046325684,1.0000000149011612,-0.09999999776482582,33.80000114440918,255.0,128.0,False,-0.016949425298809422,-2.9812476402081454,-8.992128787173542e-05,True,2,76.0,False,2,False,1.0,games5425898691,bf81d8692db,17.0,2591.7900390625,4537.47998046875,17.0,-2842.3001098632812,-13965.0,2.800000011920929,2.8999999165534973,-10.59999942779541,-891.5000152587891,255.0,102.0,,-0.009445854875426391,-1.3289817650190676,-0.0001869804360213958,True,208.0,False,10,10,False,
86,6633,179,False,False,0,9396.341889700452,-2506.8798828125,-4117.22998046875,102.79000091552734,3735.10009765625,20775.30029296875,6691.099853515625,-402.99999237060547,2893.3999633789062,-2441.6000366210938,0.0,0.2648470748875846,0.6363648918615272,-1.4136112783086194,bf81d8692db,games5425898691,17.0,-2532.5,-4307.60009765625,45.88999938964844,3833.599853515625,13756.300048828125,3227.2000122070312,-398.10001373291016,120.10000228881836,-122.10000038146973,255.0,128.0,,0.01825831623339012,1.2782415727267618,0.00018653623186398117,True,10,12,False,208.0,False,,76561198039309853,enpitsu,25.0,-67.52999877929688,-4304.08984375,17.049999237060547,5105.299987792969,-824.4000244140625,2.5999999046325684,-0.29999999329447746,1.2999999523162842,2.800000011920929,255.0,,,0.01677823983095709,2.9824171020101193,-5.55288392375707e-05,True,2,False,2,76.0,False,,Lucifer,76561198838649612,9.0,-2441.3701171875,-3955.860107421875,129.60000610351562,819.1999816894531,-6471.300048828125,-154.89999771118164,-1596.9000244140625,4935.10009765625,1828.800048828125,199.0,255.0,,-0.15131002712862945,-1.313143200162121,-1.3670887902973041,True,5,255.0,False,6,False,,Dudelsack,76561199067141024,8.0,-1968.530029296875,-3826.800048828125,17.059999465942383,-2001.300048828125,13698.00048828125,1.4000000059604645,0.0,-0.7000000029802322,-0.09999999776482582,0.0,,,0.016818954543888685,-1.4256965460551505,-7.042673898080509e-05,True,112.0,False,6,4,False,
87,6634,179,False,False,1,1934.901794362233,2497.81005859375,4054.6201171875,123.51000213623047,8487.80029296875,-3132.9000854492188,4186.000061035156,252.19999313354492,-1784.1000366210938,-5722.9998779296875,1.0,-0.375901009898416,-0.43513790223227006,-1.3598548522153677,76561198838649612,Lucifer,9.0,2441.3701171875,3955.860107421875,129.60000610351562,-819.1999816894531,6471.300048828125,-154.89999771118164,1596.9000244140625,-4935.10009765625,1828.800048828125,199.0,255.0,,0.15131002712862945,1.313143200162121,-1.3670887902973041,True,5,6,False,255.0,False,,76561199067141024,Dudelsack,8.0,1968.530029296875,3826.800048828125,17.059999465942383,2001.300048828125,-13698.00048828125,1.4000000059604645,-0.0,0.7000000029802322,-0.09999999776482582,0.0,,,-0.016818954543888685,1.4256965460551505,-7.042673898080509e-05,True,4,False,6,112.0,False,,enpitsu,76561198039309853,25.0,67.52999877929688,4304.08984375,17.049999237060547,-5105.299987792969,824.4000244140625,2.5999999046325684,0.29999999329447746,-1.2999999523162842,2.800000011920929,255.0,255.0,,-0.01677823983095709,-2.9824171020101193,-5.55288392375707e-05,True,2,76.0,False,2,False,,games5425898691,bf81d8692db,17.0,2522.18994140625,4263.669921875,53.650001525878906,-3170.5999755859375,-15763.499755859375,2254.9000549316406,1186.9000244140625,2472.7000427246094,3439.5999145507812,255.0,150.0,,0.04627731507654181,-1.4073418159460165,-0.08087461990425172,True,208.0,False,12,11,False,
88,6635,179,False,False,0,9304.74278445308,-2522.449951171875,-4021.489990234375,141.3000030517578,-5849.5001220703125,21907.60009765625,7940.5999755859375,5410.5999755859375,-1538.3000183105469,2087.5,0.0,0.3361340709876717,0.41923573574646633,-1.256359196799202,bf81d8692db,games5425898691,17.0,-2522.18994140625,-4263.669921875,53.650001525878906,3170.5999755859375,15763.499755859375,2254.9000549316406,-1186.9000244140625,-2472.7000427246094,3439.5999145507812,255.0,150.0,,-0.04627731507654181,1.4073418159460165,-0.08087461990425172,True,11,12,False,208.0,False,,76561198039309853,enpitsu,25.0,-32.650001525878906,-4309.68994140625,17.049999237060547,2960.10009765625,-475.49999237060547,2.5999999046325684,0.09999999776482582,3.8999998569488525,0.09999999776482582,255.0,255.0,,0.016509346357196097,2.982482418686196,-3.354357521509224e-05,True,2,False,2,76.0,False,,Lucifer,76561198838649612,9.0,-2441.3701171875,-3955.860107421875,129.60000610351562,819.1999816894531,-6471.300048828125,-154.89999771118164,-1596.9000244140625,4935.10009765625,1828.800048828125,199.0,255.0,,-0.15131002712862945,-1.313143200162121,-1.3670887902973041,True,6,255.0,False,6,False,,Dudelsack,76561199067141024,8.0,-1968.530029296875,-3826.800048828125,17.059999465942383,-2001.300048828125,13698.00048828125,1.4000000059604645,0.0,-0.7000000029802322,-0.09999999776482582,0.0,,,0.016818954543888685,-1.4256965460551505,-7.042673898080509e-05,True,112.0,False,6,4,False,
