,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
72,4569,150,False,False,1,9816.096436388088,-1211.8599853515625,-4447.10986328125,97.18000030517578,-6871.300048828125,16633.499755859375,3119.89990234375,1005.4000091552734,230.0,5910.5999755859375,1.0,0.3095321756023237,1.3624091102841671,1.5033241902974461,bf81d8692db,games5425898691,18.0,-1137.2900390625,-4619.1201171875,57.5,9113.800048828125,18782.2998046875,3192.0999145507812,-2779.4000244140625,214.20000076293945,2161.7999267578125,255.0,186.0,,-0.07014113633091139,2.0017049500270474,-0.02097519060957502,True,208.0,False,8,False,7,,76561198039309853,enpitsu,27.0,907.6099853515625,-4470.4501953125,17.030000686645508,-16399.69970703125,-16125.999755859375,1.1999999731779099,0.9000000357627869,0.9000000357627869,-1312.4000549316406,255.0,128.0,,-0.016778737148112816,-0.7568964220491886,-0.0002198722190601797,True,6,6,False,123.38528161407793,True,,Feerayx,b578b0ad97b,11.0,209.4600067138672,-3776.0400390625,17.010000228881836,8747.2998046875,-6267.9998779296875,2.3000000417232513,-0.0,-0.0,2406.3999938964844,198.0,255.0,False,-0.009545261169604906,-2.5805602190738806,-1.597059464246327e-05,True,246.0,False,6,6,False,,FrightenedCat74,b2be06aff8b,6.0,-1357.2900390625,-3918.60009765625,111.94000244140625,11266.800537109375,-8300.700073242188,3139.5999145507812,-877.5,-1248.3000183105469,-526.6999816894531,255.0,128.0,False,0.236863910943356,-2.4454110749415077,0.009225842851157948,True,6,,False,False,4,
73,4656,154,False,False,1,6541.516413042557,-3007.919921875,-108.88999938964844,93.1500015258789,-3963.0999755859375,9547.7001953125,0.0,-5469.7998046875,-2273.699951171875,954.4000244140625,1.0,-0.30699021953531314,1.2943162032197473,0.2740027838913139,76561198039309853,enpitsu,27.0,-3121.31005859375,-297.3800048828125,17.030000686645508,8024.1998291015625,20437.80029296875,5.0,0.29999999329447746,0.9000000357627869,-608.1999969482422,255.0,255.0,,-0.016778976461947905,1.993118744571178,0.00019553887950890243,True,39.62754422105768,True,6,False,6,,bf81d8692db,games5425898691,18.0,1314.8199462890625,-2594.110107421875,99.31999969482422,-1491.7999267578125,15700.6005859375,-160.40000915527344,-5491.500244140625,299.4000053405762,-60.10000228881836,255.0,128.0,,-0.20701093091339529,-1.5186436552094444,-3.130360581481661,True,10,9,False,145.0,False,,Feerayx,b578b0ad97b,11.0,-1363.6199951171875,710.1400146484375,17.0,-4261.9000244140625,21098.5009765625,3.100000023841858,0.29999999329447746,-0.5999999865889549,-1.0999999940395355,162.0,128.0,False,-0.009578276203642162,1.371625029981134,5.993787632274237e-05,True,205.0,False,8,8,False,,FrightenedCat74,b2be06aff8b,7.0,1144.530029296875,-4947.85009765625,487.54998779296875,4953.399963378906,-203.50000381469727,-164.69999313354492,4587.799987792969,2452.7000427246094,1784.9000549316406,255.0,50.0,False,-0.6478740269020632,2.251596860196881,2.055775310183852,True,6,,False,False,7,
74,4697,155,False,False,0,9341.259270149883,2153.030029296875,-3689.639892578125,296.32000732421875,6837.39990234375,-31274.599609375,3006.4999389648438,250.0,-1816.6999816894531,-3865.1998901367188,0.0,0.5170154540003863,-1.5328461549424157,-2.0366893509502004,b578b0ad97b,Feerayx,11.0,2036.1500244140625,-3577.469970703125,163.2100067138672,5977.39990234375,-22209.09912109375,156.00000381469727,5095.4998779296875,-427.20001220703125,2025.5000305175781,255.0,0.0,,-0.2809729224770848,-0.5242854140817491,0.3918497264613933,True,211.0,False,10,False,9,,b2be06aff8b,FrightenedCat74,7.0,-1870.3699951171875,4945.85009765625,37.790000915527344,-4227.5,-464.7999954223633,-3809.5999145507812,-106.40000343322754,5286.9000244140625,1512.1000671386719,255.0,128.0,,0.37164139302634847,-2.429487746692437,0.2507621193045092,True,6,8,False,,False,,enpitsu,76561198039309853,27.0,2504.2900390625,-2187.669921875,17.030000686645508,-1379.1000366210938,-7201.5997314453125,5.099999904632568,-0.5000000074505806,0.0,0.0,,,,0.01690607683567956,-1.7600223327684776,-2.537551662867877e-06,True,11.0,False,6,6,False,,games5425898691,bf81d8692db,18.0,-1146.2900390625,-56.630001068115234,111.9000015258789,896.1000061035156,-20085.0,-135.79999923706055,5488.800048828125,347.5,-43.29999923706055,255.0,,,-1.3471212270783615,1.5994633148851392,-3.1060885292308305,True,12,175.0,False,False,11,17.0
75,4736,156,False,False,1,4318.793157404662,-2990.85009765625,3257.35009765625,120.02999877929688,-22010.90087890625,11342.5,5751.400146484375,4151.7999267578125,818.1999969482422,4253.500061035156,1.0,-0.5641968125923232,2.0513418714148157,-1.121793411246713,76561198039309853,enpitsu,27.0,-2783.10009765625,3081.02001953125,77.18000030517578,-9721.300048828125,10902.099609375,3113.599853515625,-4246.400146484375,-2436.999969482422,-184.3000030517578,255.0,128.0,,-0.14946473079484096,0.39309372169248014,0.03610228737132813,True,0.0,False,8,False,7,,bf81d8692db,games5425898691,18.0,409.17999267578125,2652.610107421875,17.010000228881836,-696.6000366210938,18058.599853515625,2.0000000298023224,-0.0,0.3999999910593033,-486.1000061035156,255.0,128.0,,-0.00958327427815593,1.5778249964893774,0.00018757703862021772,True,12,12,False,175.0,False,,Feerayx,b578b0ad97b,11.0,-2334.77001953125,5102.97998046875,549.72998046875,6021.500244140625,-2.800000011920929,4076.7001342773438,-0.0,2459.1000366210938,0.0,255.0,0.0,,0.6181808815977188,3.1299299904007514,1.5640195868999998,True,211.0,False,10,10,False,,FrightenedCat74,b2be06aff8b,6.0,2913.340087890625,-4406.85986328125,17.010000228881836,3340.1998901367188,11250.0,2.0000000298023224,-0.0,0.5000000074505806,407.90000915527344,255.0,128.0,,-0.00954766820825354,1.8170888852340454,-0.0002515366707733338,True,6,,False,False,8,
76,4787,158,False,False,1,3107.3313135972985,-2058.449951171875,4177.330078125,170.77999877929688,-17910.2001953125,16068.199462890625,12333.399658203125,-1063.3000183105469,5691.300048828125,-1573.8999938964844,1.0,0.1083666644034761,-2.76859541643623,2.8495761934350083,bf81d8692db,games5425898691,18.0,-1833.8299560546875,4084.06005859375,73.75,-18058.599853515625,1814.4999694824219,3588.599853515625,-0.29999999329447746,-0.29999999329447746,28.80000114440918,255.0,128.0,,-0.009564701294206905,0.09607120580227727,-1.1513084819450056e-05,True,178.0,False,14,False,12,,76561198039309853,enpitsu,27.0,-3497.739990234375,4506.7900390625,158.5500030517578,5857.1002197265625,3174.1000366210938,-4413.999938964844,-3382.39990234375,419.3000030517578,-1235.8000183105469,255.0,0.0,False,-0.7626342482576194,2.8459785905227686,0.9695815245845871,True,8,8,False,0.0,False,,Feerayx,b578b0ad97b,11.0,-1234.6700439453125,4849.169921875,16.8700008392334,5178.800048828125,-5212.9998779296875,32.89999961853027,82.79999732971191,-17.999999523162842,0.7000000029802322,128.0,128.0,,-0.007228909148878729,-2.3543387786061043,-0.003790795708512165,True,211.0,False,10,10,False,,FrightenedCat74,b2be06aff8b,6.0,3976.27001953125,-958.5999755859375,113.55000305175781,-776.2999725341797,22103.5009765625,4254.4000244140625,-1738.3000183105469,-1265.199966430664,1764.7999572753906,255.0,255.0,,-0.08629916766256529,1.5232710917924988,-0.790907344307117,True,9,217.48559144235426,True,False,10,
77,4859,161,False,False,0,8049.079299036896,2951.639892578125,-1929.8900146484375,504.239990234375,-4708.399963378906,12704.200439453125,1138.7999725341797,3070.1998901367188,-4267.200012207031,-2892.0001220703125,0.0,-0.140412287187846,0.6755713428136294,0.2853122882855862,b578b0ad97b,Feerayx,11.0,2957.330078125,-1974.3900146484375,343.8800048828125,14060.699462890625,17134.300537109375,-995.5999755859375,985.5999755859375,-3196.0000610351562,-4366.099853515625,128.0,255.0,True,-1.419311581095834,-1.4908579678116418,1.6135862365913147,True,101.0,False,12,4,10,,b2be06aff8b,FrightenedCat74,6.0,-3269.919921875,-3566.550048828125,17.010000228881836,3158.2000732421875,-15665.6005859375,-0.29999999329447746,-0.19999999552965164,0.5000000074505806,-25.09999990463257,255.0,128.0,,0.00960189564167711,-1.3753786462370705,3.660100747273262e-05,True,10,12,False,172.1607142289479,True,,enpitsu,76561198039309853,27.0,3800.010009765625,-1691.4300537109375,17.059999465942383,722.7999877929688,15900.999755859375,-4.000000059604645,0.0,0.7999999821186066,0.5999999865889549,255.0,128.0,False,0.016780592139434433,1.5254456772270988,-4.4847553337463664e-05,True,236.0,False,8,8,False,,games5425898691,bf81d8692db,18.0,3765.219970703125,-3144.080078125,15.829999923706055,-9556.599731445312,16145.30029296875,185.30000686645508,-48.89999866485596,-104.20000076293945,-19.09999966621399,255.0,128.0,,-0.0002489238703187065,2.1088557249011317,0.015656785757929986,True,14,121.60931618239286,True,False,12,
78,4901,162,False,False,1,5929.017398093571,-2229.64990234375,101.79000091552734,181.92999267578125,16119.7998046875,-6946.400146484375,7655.3997802734375,-1218.0000305175781,-4279.2999267578125,4025.2999877929688,1.0,0.7240434901087635,-2.143273516107487,-1.9940457040653385,bf81d8692db,games5425898691,18.0,-2424.81005859375,142.66000366210938,46.220001220703125,16433.299560546875,-15588.599853515625,3471.7999267578125,269.6999931335449,315.40000915527344,977.9000091552734,255.0,165.0,,-0.018237212955299183,-2.459649738127569,0.00017494733086111043,True,63.0,False,16,False,12,,76561198039309853,enpitsu,27.0,-2477.3798828125,-56.16999816894531,118.87999725341797,21244.69970703125,-3631.099853515625,3811.400146484375,-0.19999999552965164,0.09999999776482582,268.0999946594238,128.0,255.0,False,-0.017007305551333975,-3.074427684920673,-0.0013324991536764188,True,10,9,False,163.0,False,,Feerayx,b578b0ad97b,11.0,-3668.27001953125,-245.02000427246094,16.579999923706055,12501.099853515625,-3393.0999755859375,105.50000190734863,-68.00000190734863,163.79999160766602,2254.9000549316406,255.0,255.0,False,-0.00160827854389738,-2.9376485037626185,0.00676057450215946,True,101.0,False,10,12,4,,FrightenedCat74,b2be06aff8b,6.0,1553.5999755859375,3965.52001953125,62.689998626708984,-9652.999877929688,-19252.2998046875,2069.7000122070312,4866.199951171875,-2562.0999145507812,-71.10000133514404,255.0,42.0,False,-0.37933023909977337,-1.2605495730013396,0.05860862733545864,True,12,245.0,False,False,13,
79,5063,168,False,False,0,7921.13384087056,-3214.85009765625,-2434.1201171875,516.7100219726562,-13827.5,8044.89990234375,-759.8000335693359,5069.700012207031,-9.200000166893005,-875.1000213623047,0.0,-0.29494899230337096,-0.05214317169639193,0.5694196800712876,b2be06aff8b,FrightenedCat74,6.0,-3089.639892578125,-2517.97998046875,461.3800048828125,-8167.7001953125,6416.400146484375,-2124.600067138672,-2311.7999267578125,268.8999938964844,-92.79999732971191,255.0,128.0,False,0.7210266873039557,1.6688212203903565,-0.10288364681412003,True,162.0,False,14,False,14,,b578b0ad97b,Feerayx,11.0,542.3499755859375,-3375.050048828125,17.010000228881836,-17304.7998046875,-7358.3001708984375,2.0999999344348907,-0.5000000074505806,-0.29999999329447746,-1626.4999389648438,238.0,0.0,False,0.00954591207103988,-2.771911961655649,-0.0001854605561744708,True,14,12,4,211.0,False,,enpitsu,76561198039309853,27.0,-3383.860107421875,-2036.239990234375,17.020000457763672,4921.000061035156,16699.100341796875,2.7000001072883606,-0.19999999552965164,-0.19999999552965164,2000.8000183105469,255.0,128.0,False,0.016768997693781155,1.3486000886581626,2.54661806497485e-05,False,0.0,False,10,12,False,,games5425898691,bf81d8692db,18.0,-3448.239990234375,-701.72998046875,17.010000228881836,-2159.499969482422,6634.89990234375,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,0.0,0.0,128.0,,0.009762369533471772,-1.2561050435581478,1.1624702396468844e-05,True,16,255.0,False,False,14,
80,5095,169,False,False,0,7302.520603642984,-3536.60009765625,-1668.3800048828125,100.62000274658203,6360.5999755859375,2872.2000122070312,3910.4998779296875,-2169.7000122070312,4804.89990234375,2864.4000244140625,0.0,-0.9596609649585744,-2.9027308975852133,-1.980027131255577,b2be06aff8b,FrightenedCat74,6.0,-3537.81005859375,-1886.3900146484375,17.010000228881836,5439.89990234375,4665.799865722656,2.199999988079071,1.899999976158142,2.3999999463558197,-1923.2000732421875,255.0,128.0,False,0.009464466431728111,0.6772885498524921,0.00010189437651873469,True,162.0,False,14,False,14,,b578b0ad97b,Feerayx,11.0,-1437.56005859375,-3174.320068359375,17.010000228881836,-13565.999755859375,6444.7998046875,2.0000000298023224,-2.5,1.5000000596046448,628.8000106811523,128.0,255.0,False,0.00963222602050072,2.6724090251245443,0.00022174493383544255,True,14,12,4,241.0,False,,enpitsu,76561198039309853,27.0,-3224.090087890625,105.12000274658203,82.16000366210938,5400.3997802734375,22248.798828125,2109.7999572753906,-5325.4998779296875,1374.1000366210938,-7.799999713897705,255.0,128.0,False,0.663234415573241,1.3171414940534172,-0.0008889599011875027,True,0.0,False,11,14,False,,games5425898691,bf81d8692db,18.0,-3519.39990234375,-562.5,17.010000228881836,2376.300048828125,-9894.299926757812,-0.19999999552965164,0.7999999821186066,0.0,0.0,255.0,128.0,,0.009496424045331095,-1.3350755327275639,-4.896320539523335e-06,True,16,192.25215491428168,True,False,14,
81,5108,170,False,False,0,7066.008971774716,-3233.2900390625,-1528.25,217.4600067138672,9462.80029296875,6497.60009765625,6585.10009765625,3982.6998901367188,2155.5999755859375,2890.5999755859375,0.0,0.07931289079146624,1.1504582565504469,2.0519079237813433,b2be06aff8b,FrightenedCat74,6.0,-3276.489990234375,-1560.6300048828125,77.45999908447266,5362.8997802734375,9107.60009765625,2879.2001342773438,1410.0999450683594,419.39998626708984,-300.3000068664551,255.0,1.0,False,-0.08736342442797354,1.1497405849490776,0.012964329438248727,True,149.46486889418736,True,16,False,14,,b578b0ad97b,Feerayx,11.0,-2085.080078125,-3142.639892578125,17.010000228881836,-10650.50048828125,-6969.1998291015625,2.3999999463558197,0.0,0.0,2424.600067138672,177.0,255.0,False,0.009540530566698803,-2.4799209352457763,-2.591927389053553e-05,True,14,12,4,241.0,False,,enpitsu,76561198039309853,27.0,-2949.919921875,1234.780029296875,88.80000305175781,5363.4002685546875,22111.298828125,-141.19999885559082,-5324.69970703125,1377.2000122070312,-4.600000083446503,255.0,128.0,False,-1.1993529012860766,-1.8261561983748074,-3.139173880803571,True,0.0,False,12,14,False,,games5425898691,bf81d8692db,18.0,-3354.010009765625,-1198.4100341796875,122.4800033569336,10539.69970703125,-14620.699462890625,1751.6999816894531,508.80001068115234,4151.099853515625,-11.699999570846558,255.0,227.0,,-0.3082788756325037,-1.1411923462901064,-0.09604424905323017,True,18,163.03078737822915,True,False,15,
82,5189,173,False,False,0,5044.860732987692,-726.1300048828125,98.0,250.58999633789062,10638.00048828125,24630.90087890625,4947.60009765625,1051.1000061035156,5441.7999267578125,-2298.0999755859375,0.0,-1.1160941599855219,-0.7317989425051973,2.181700863262954,b2be06aff8b,FrightenedCat74,7.0,-783.0499877929688,-13.640000343322754,160.9499969482422,-3516.199951171875,18729.599609375,1403.5000610351562,1930.2000427246094,5087.799987792969,798.7000274658203,255.0,0.0,False,-0.15772798307384983,1.3230607535223855,1.21630185271588,True,25.0,False,18,False,17,,b578b0ad97b,Feerayx,11.0,-233.47999572753906,-4198.5400390625,16.989999771118164,4830.400085449219,-418.69998931884766,4.399999976158142,0.7000000029802322,-2.0000000298023224,3351.300048828125,128.0,128.0,False,0.009534737089943873,2.0129939553447054,2.3996165873401794e-05,True,14,12,4,255.0,False,,enpitsu,76561198039309853,27.0,-131.91000366210938,3782.739990234375,17.049999237060547,1336.300048828125,-5275.2001953125,2.5999999046325684,0.9000000357627869,-0.5000000074505806,-564.5999908447266,0.0,128.0,False,0.01727368470035964,-1.3796816034930757,0.00026074582385305245,True,0.0,False,12,14,False,,games5425898691,bf81d8692db,18.0,110.19000244140625,-3665.699951171875,17.030000686645508,8905.10009765625,17750.6005859375,-4.399999976158142,0.5999999865889549,1.5999999642372131,134.399995803833,255.0,128.0,,0.009593042781642509,1.121646672112107,-0.00010961968025778834,True,18,91.30295061039668,True,False,16,
83,5283,176,False,False,1,9289.285622414538,-2220.949951171875,-3610.739990234375,164.64999389648438,9118.800048828125,-4912.60009765625,-5806.400146484375,4123.399963378906,568.1000137329102,4321.300048828125,1.0,-0.07549111357609421,-2.6357035018339277,2.28304187574947,bf81d8692db,games5425898691,18.0,-2331.64990234375,-3491.340087890625,207.86000061035156,-7087.80029296875,-21266.59912109375,5147.0001220703125,4937.799987792969,-651.5000152587891,2333.000030517578,255.0,128.0,,0.11753238361574686,-1.5982046225266135,0.43654489740255736,True,59.4848859284514,True,22,False,19,,76561198039309853,enpitsu,27.0,-1843.3800048828125,-4607.7099609375,17.049999237060547,5486.6998291015625,3685.7998657226562,3.1999999284744263,-1.0000000149011612,-0.29999999329447746,2274.499969482422,255.0,255.0,False,-0.016648344085158733,2.565819897481852,0.0001529649184588605,True,16,14,False,31.0,False,,Feerayx,b578b0ad97b,11.0,-1897.6600341796875,2319.8701171875,17.010000228881836,2498.8999938964844,-12505.2001953125,1.899999976158142,-0.0,-1.0999999940395355,161.8000030517578,190.0,128.0,,-0.00956321161870741,-1.7873049445114655,-0.00015020287060568688,True,255.0,False,14,16,4,12.0,FrightenedCat74,b2be06aff8b,6.0,-2411.0400390625,-3341.10009765625,22.559999465942383,-11415.999755859375,-10183.200073242188,-1221.1000061035156,-2128.2000732421875,-4984.2999267578125,936.3999938964844,0.0,165.0,,-0.04312039286595775,-1.1925055265865032,-0.3659026586979506,True,20,18.0,False,False,20,
84,5389,180,False,False,1,10254.719521709343,-46.560001373291016,-5071.31005859375,100.27999877929688,26248.00048828125,-1761.3999938964844,5018.500061035156,2793.2000732421875,-2898.800048828125,-183.79999160766602,1.0,0.8490693045045473,1.1403842655527259,-0.8089137083833758,bf81d8692db,games5425898691,18.0,-208.7899932861328,-5090.85009765625,18.6200008392334,20710.6005859375,-3699.5001220703125,2517.2999572753906,-1936.9999694824219,-2433.8999938964844,4148.399963378906,255.0,235.0,,0.03963660671007048,-3.0769261894924966,-0.032196732143144384,True,113.24749267742197,True,23,False,20,,76561198039309853,enpitsu,27.0,303.3999938964844,-4397.7001953125,17.030000686645508,565.9000015258789,-1628.5000610351562,5.099999904632568,0.19999999552965164,-0.7999999821186066,30.0,128.0,128.0,False,-0.017328121007419383,-1.9188656293178374,-8.313788895495078e-05,True,18,16,False,0.0,False,,Feerayx,b578b0ad97b,11.0,147.3300018310547,-3921.590087890625,17.010000228881836,18363.499755859375,-11727.80029296875,2.0999999344348907,-0.09999999776482582,0.09999999776482582,2034.4999694824219,247.0,255.0,,-0.009558118828675417,-2.651681574375559,4.078281112576572e-05,True,134.0,False,14,16,4,,FrightenedCat74,b2be06aff8b,7.0,-2262.300048828125,-4693.10986328125,17.010000228881836,3915.4000854492188,-942.7999877929688,2.0000000298023224,0.5000000074505806,0.3999999910593033,0.0,0.0,128.0,False,-0.009909811946464194,-2.905335568881229,-4.0677736231788415e-05,True,20,0.0,False,False,20,
85,5400,181,False,False,1,10222.85480858984,799.5599975585938,-5082.39990234375,303.69000244140625,13940.799560546875,6158.699951171875,16703.599853515625,-1975.0,-5660.2001953125,-247.70000457763672,1.0,0.3990481406714418,0.14302314032230198,-2.863408988621143,bf81d8692db,games5425898691,18.0,720.7899780273438,-5080.14013671875,147.42999267578125,17820.699462890625,2494.7000122070312,1241.8000030517578,-2493.2000732421875,-4902.200012207031,-42.69999980926514,255.0,0.0,,0.7718091372787879,2.309569092185512,-1.107241813922932,True,78.77774622363431,True,24,False,20,,76561198039309853,enpitsu,27.0,307.9599914550781,-4410.5400390625,17.030000686645508,-0.09999999776482582,0.09999999776482582,5.099999904632568,-1.0000000149011612,-0.29999999329447746,0.0,255.0,128.0,False,-0.016850837330701838,-1.920357786695629,4.5474089728022696e-07,True,18,16,False,0.0,False,,Feerayx,b578b0ad97b,11.0,992.5399780273438,-4076.639892578125,17.010000228881836,20499.49951171875,2211.9000244140625,1.899999976158142,-0.0,-0.0,409.7999954223633,248.0,128.0,,-0.009577983927749114,2.999010059425018,-0.00014352402575015926,True,134.0,False,14,16,4,,FrightenedCat74,b2be06aff8b,7.0,-2299.3798828125,-4684.169921875,17.010000228881836,-2801.099853515625,674.1000366210938,2.0000000298023224,-0.09999999776482582,-1.5000000596046448,0.0,128.0,140.0,False,-0.009652663212893512,-2.9053358862946412,-1.015752016378581e-05,True,20,0.0,False,False,20,
86,5510,185,False,False,0,4711.3576220629975,-2637.320068359375,762.25,425.82000732421875,7245.9002685546875,11719.3994140625,-12210.10009765625,-5453.800048828125,1560.7000732421875,1954.1999816894531,0.0,-0.29268803029049084,0.7251865275655384,-2.20906566005537,b578b0ad97b,Feerayx,11.0,-2749.3798828125,591.75,412.44000244140625,11174.000244140625,-841.9000244140625,4142.39990234375,-3775.0,-2834.7000122070312,-2821.7999267578125,128.0,255.0,True,-0.42886872304952184,0.9296045538965433,-1.001028240332157,True,100.78678692028089,True,18,6,14,,b2be06aff8b,FrightenedCat74,7.0,1191.77001953125,23.040000915527344,16.989999771118164,8816.599731445312,-16154.300537109375,10.499999523162842,-4.900000095367432,1.5000000596046448,1911.6999816894531,255.0,255.0,False,0.0098001798053712,-1.0087852189538318,0.00021620563313475355,True,22,22,False,0.0,False,,enpitsu,76561198039309853,27.0,-2541.110107421875,1038.0699462890625,104.83000183105469,-3366.400146484375,-22456.201171875,-163.09999465942383,5456.199951171875,-691.9000244140625,6.3999998569488525,255.0,128.0,False,0.4037076248614479,1.4441450443406525,3.140313626347473,True,0.0,False,17,20,False,,games5425898691,bf81d8692db,18.0,-2629.47998046875,3602.39990234375,17.010000228881836,8902.5,-9434.299926757812,2.3999999463558197,-0.9000000357627869,1.2999999523162842,2205.0999450683594,255.0,255.0,,0.009554172671137692,-0.7622110882930813,0.00012951849759992206,True,24,242.0,False,False,20,
87,5564,187,False,False,1,7816.136586974827,1541.699951171875,-2649.419921875,549.0800170898438,5506.300048828125,20131.300048828125,2647.60009765625,3512.0001220703125,-1678.2000732421875,-2045.2999877929688,1.0,1.1745790990762581,-0.20242100490378342,-2.023103542434808,bf81d8692db,games5425898691,18.0,1478.449951171875,-2812.5400390625,495.3500061035156,-661.6000366210938,8832.000122070312,3855.10009765625,-2035.3999328613281,-3384.5001220703125,-1031.9000244140625,255.0,132.0,,0.41024212787265035,1.3277880140709584,0.6881664375087617,True,163.74338941933007,True,26,False,21,,76561198039309853,enpitsu,27.0,4080.02001953125,1179.5999755859375,343.4599914550781,-184.79999542236328,-11798.900146484375,7184.2999267578125,2065.2000427246094,194.59999084472656,115.29999732971191,255.0,0.0,False,0.5209750619862448,-1.5733701154351862,1.5769507045340136,True,20,18,False,,False,,Feerayx,b578b0ad97b,11.0,650.969970703125,-373.69000244140625,13.880000114440918,-10492.900390625,1931.9999694824219,354.50000762939453,-265.40000915527344,-492.90000915527344,-1528.5000610351562,225.0,0.0,False,0.01376876517956295,0.16358807604161413,-0.011662399761593556,True,94.0,False,14,18,6,,FrightenedCat74,b2be06aff8b,7.0,-3017.9599609375,3383.52001953125,17.010000228881836,-3881.099853515625,20383.800048828125,2.0999999344348907,-0.0,-0.7000000029802322,-109.20000076293945,255.0,123.0,,-0.009589419555140963,1.385481137940818,4.057002216726847e-05,True,22,0.0,False,False,22,
88,5616,188,True,True,1,4464.119677154611,2509.419921875,977.6400146484375,191.24000549316406,-10163.400268554688,24061.201171875,7505.10009765625,-2986.7999267578125,4203.399963378906,-3067.5,1.0,0.5785151162176029,0.8948601138896067,-1.361706492814597,76561198039309853,enpitsu,27.0,2608.4599609375,863.989990234375,120.62999725341797,-12180.10009765625,6506.7999267578125,3344.8001098632812,3704.5001220703125,-801.3999938964844,-1241.6999816894531,128.0,255.0,False,0.04658458167833225,1.3178268970117217,0.008622516728055361,True,190.0,False,22,False,19,,bf81d8692db,games5425898691,18.0,1112.1199951171875,-883.2999877929688,16.530000686645508,-4806.700134277344,9574.099731445312,-461.19998931884766,2472.2000122070312,-3655.1998901367188,315.0,255.0,128.0,,-0.020259436209003508,1.0396463723659402,0.13579146585707144,True,26,22,False,145.0,False,,Feerayx,b578b0ad97b,11.0,296.5199890136719,1513.739990234375,17.010000228881836,-3194.89990234375,13195.2001953125,1.899999976158142,-0.0,0.7000000029802322,0.9000000357627869,250.0,128.0,False,-0.00955092583150803,1.3330572195443557,-6.564072453267188e-05,True,94.0,False,14,18,6,,FrightenedCat74,b2be06aff8b,6.0,-1202.5,4077.22998046875,16.989999771118164,17048.599853515625,-8208.699951171875,4.799999892711639,-0.7999999821186066,0.3999999910593033,1725.5000305175781,128.0,238.0,False,-0.009652008727677758,-2.7373212681420274,0.00015315732706723474,True,22,186.0,False,False,22,
