,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
35,2499,84.0,False,False,1,3403.753892744056,-1777.8399658203125,3033.7900390625,185.02000427246094,1398.8999938964844,31292.2998046875,-5195.7000732421875,-4460.799865722656,-2090.8999633789062,-3424.7000122070312,1.0,0.8441636189041509,2.550519913331407,-0.1963113703496387,b2563d2b4eb,needez_,9.0,-1768.5,2813.31005859375,116.01000213623047,-3467.3001098632812,16255.10009765625,512.400016784668,616.8000030517578,4238.0999755859375,-1354.1999816894531,255.0,128.0,,0.3899152663730875,1.0104392709685603,0.004984716604702518,True,76.0,False,14,False,24,,2535469286586068,XyLoX RezzeL,7.0,-3279.580078125,3687.830078125,17.049999237060547,6719.2999267578125,8397.2998046875,3.3000001311302185,-0.5000000074505806,0.7000000029802322,-1880.2999877929688,0.0,34.0,,-0.01724434750724443,2.3012550517005774,-1.8473018796285896e-05,True,26,4,30,2.0,False,,enpitsu,76561198039309853,25,-1604.6099853515625,-4069.260009765625,17.030000686645508,13713.1005859375,11700.30029296875,5.5000001192092896,-0.7999999821186066,-0.5999999865889549,1916.199951171875,255.0,255.0,,-0.01676704930304962,2.377082194462331,0.00010649555688870502,True,28,False,255.0,False,28,,games5425898691,bf81d8692db,17.0,679.5399780273438,5296.81982421875,52.40999984741211,-5868.900146484375,7477.2998046875,-512.7000045776367,-507.7000045776367,-2148.8999938964844,711.2000274658203,255.0,255.0,0.18058431451530216,0.6396487301370208,-1.0930442381129095,True,30,4,255.0,False,20,,
36,2563,87.0,False,False,1,3616.845269153337,-1652.47998046875,2573.52001953125,152.1199951171875,14464.69970703125,-6427.9998779296875,616.5000152587891,3640.4998779296875,-397.59998321533203,4752.60009765625,1.0,0.6153033071673105,2.353457118291632,-0.49928702858699087,2535469286586068,XyLoX RezzeL,7.0,-1779.7900390625,2509.72998046875,138.39999389648438,11744.599609375,-16159.7998046875,-49.000000953674316,-2425.8999633789062,2026.9000244140625,-1074.7000122070312,255.0,255.0,,-0.14263313288232085,-2.2155435414260842,-2.0368615029360186,True,139.06824937430767,True,27,4,32,,b2563d2b4eb,needez_,9.0,-999.9600219726562,2807.489990234375,17.049999237060547,6815.7000732421875,-18192.60009765625,-2.0999999344348907,-0.0,-0.5000000074505806,-3.8999998569488525,255.0,128.0,,-0.016791910041377353,-1.9288398889962002,-3.1758092920413405e-05,True,14,False,24,25.547785089861947,True,,enpitsu,76561198039309853,25,-315.95001220703125,597.7899780273438,17.049999237060547,4839.800109863281,21818.5009765625,2.7000001072883606,0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.016816253626042048,1.7890941166268857,-7.018279739732034e-07,True,30,False,255.0,False,30,,games5425898691,bf81d8692db,17.0,-1241.449951171875,3025.080078125,16.989999771118164,-10439.49951171875,-20494.19921875,4.000000059604645,-0.0,0.09999999776482582,0.0,255.0,128.0,-0.009605803823184978,-1.0996671965012577,9.01161783655569e-06,True,30,4,151.0,False,20,,
37,2583,87.0,False,False,0,7416.087321080883,658.6699829101562,-2111.300048828125,119.18000030517578,7466.400146484375,11658.399658203125,5755.8001708984375,-2433.6000061035156,-2222.2000122070312,5013.800048828125,0.0,0.3000621198259516,3.0315001867938474,-2.0130328784538425,76561198039309853,enpitsu,25.0,475.9100036621094,-2109.0,22.020000457763672,13305.2001953125,-15802.80029296875,2999.1000366210938,-2.3000000417232513,2.5999999046325684,632.0999908447266,128.0,255.0,False,0.01678339484389609,-0.8169286938878574,-0.0002979835009396098,True,255.0,False,31,False,32,,bf81d8692db,games5425898691,17.0,1614.3499755859375,-1397.4100341796875,16.989999771118164,-7586.5997314453125,20098.900146484375,4.699999988079071,-0.19999999552965164,-0.19999999552965164,1985.5999755859375,255.0,255.0,,0.009561242093909543,2.008738819345277,2.523369090747144e-05,True,20,4,30,151.0,False,,needez_,b2563d2b4eb,9,400.4100036621094,-1303.4200439453125,17.049999237060547,-12326.400146484375,19031.99951171875,3.0000001192092896,0.5000000074505806,-1.0000000149011612,1889.7999572753906,255.0,255.0,,0.01676607980142841,2.2080626109983608,0.0001238229841795798,True,24,False,0.0,False,14,,XyLoX RezzeL,2535469286586068,7.0,826.239990234375,-1179.3199462890625,81.9000015258789,-13287.60009765625,18602.39990234375,-2526.999969482422,683.7999725341797,-623.3000183105469,352.20001220703125,255.0,140.0,-0.004103679285043679,2.2470064636605627,0.6204477247752269,True,32,4,121.0,False,28,,
38,2641,90.0,False,False,1,6101.591047579969,-2101.3701171875,-174.6199951171875,171.7899932861328,-2950.7998657226562,10693.800048828125,9060.700073242188,5925.10009765625,799.0000152587891,503.49998474121094,1.0,-0.7373473736905848,-2.5439399979736783,-0.7260968780154297,2535469286586068,XyLoX RezzeL,7.0,-2089.489990234375,-340.6499938964844,65.94000244140625,-10580.0,20291.700439453125,2304.1000366210938,-2856.9000244140625,-832.3000335693359,-1870.2999877929688,255.0,128.0,,-0.0984284643651855,1.3420914284020178,-0.00540175896660524,True,50.8965678035572,True,29,4,34,,b2563d2b4eb,needez_,9.0,2791.8701171875,-1510.9100341796875,17.049999237060547,3228.0999755859375,-21663.00048828125,2.5999999046325684,-0.0,0.5999999865889549,-143.29999923706055,255.0,128.0,,-0.016777659326020544,-1.7046595165084253,9.993331369689387e-05,False,14,False,24,0.0,False,,enpitsu,76561198039309853,25,-4079.360107421875,3459.39990234375,265.5,198.50000381469727,-15758.699951171875,980.1000213623047,2403.3999633789062,122.89999961853027,-104.0999984741211,255.0,255.0,False,-0.013013461329094861,-1.5687317489893888,-1.5458239439892203,True,32,False,226.0,False,32,,games5425898691,bf81d8692db,17.0,-371.9800109863281,2217.969970703125,16.989999771118164,-13396.800537109375,2025.0,4.4999998807907104,0.29999999329447746,-0.0,521.8000030517578,255.0,128.0,-0.00956566054858395,0.10060948765273371,-0.00022772861808441797,True,30,4,151.0,False,20,,
39,2708,92.0,False,False,0,8324.310021346388,2812.68994140625,-2312.5,410.5400085449219,11664.200439453125,16111.500244140625,1639.4999694824219,-2234.499969482422,-2171.999969482422,1055.4000091552734,0.0,0.016890203035015792,-1.9388029290591586,1.6446278895662825,bf81d8692db,games5425898691,17.0,2738.7900390625,-2457.81005859375,331.2099914550781,7913.3001708984375,6549.4000244140625,1235.6999969482422,-1337.7000427246094,2116.199951171875,-4897.099914550781,255.0,198.0,,0.08328341583803434,0.6957205904143469,-0.7341824171063946,True,113.10205601620413,True,21,4,32,,76561198039309853,enpitsu,25.0,2767.030029296875,-3705.75,17.059999465942383,-451.89998626708984,3130.1998901367188,1.1999999731779099,0.0,0.0,36.80000066757202,255.0,0.0,False,0.01658157526914259,1.7210982427526895,-2.1666812548749658e-05,True,32,False,32,226.0,False,,needez_,b2563d2b4eb,9,-873.4199829101562,4541.16015625,17.049999237060547,19762.19970703125,-6573.800048828125,2.5,0.0,-0.29999999329447746,-8.00000011920929,255.0,128.0,,0.01681685291310648,-0.3220312619516125,-4.1089408853481455e-06,True,24,False,232.0,False,14,,XyLoX RezzeL,2535469286586068,7.0,4078.93994140625,-1413.030029296875,600.6500244140625,-2.0000000298023224,11769.7998046875,-4272.300109863281,-1547.2999572753906,-5.899999737739563,2.0999999344348907,255.0,131.0,0.3908389371268644,1.552711299636629,-1.5778359800921964,True,34,4,38.0,False,30,,
40,2747,93.0,False,False,1,6711.716824017315,-3720.2099609375,267.8599853515625,145.5500030517578,7744.6002197265625,-4923.999938964844,2035.2000427246094,4193.500061035156,2167.4000549316406,-3703.5000610351562,1.0,-0.41155955774333847,-1.124350846387254,-0.9395457643951545,2535469286586068,XyLoX RezzeL,7.0,-3748.18994140625,228.22999572753906,17.030000686645508,2697.0001220703125,-3448.2998657226562,9.49999988079071,-0.0,11.399999856948853,-1911.6000366210938,255.0,42.0,,-0.016185449003715595,-2.3134419377419913,0.0004237268756319506,True,38.0,False,30,4,34,,b2563d2b4eb,needez_,9.0,-1755.030029296875,-3455.43994140625,17.049999237060547,-14903.299560546875,8878.800048828125,2.7000001072883606,3.3000001311302185,-1.5999999642372131,402.90000915527344,255.0,124.0,,-0.016800582484657225,0.5144743627142419,1.518402966694121e-05,True,14,False,24,255.0,False,,enpitsu,76561198039309853,25,-2937.330078125,2452.739990234375,17.059999465942383,1366.300048828125,-12265.50048828125,1.7000000178813934,-0.7000000029802322,6.899999976158142,1842.5999450683594,255.0,128.0,False,-0.01672656095748423,-1.72685510480451,0.00012923562860848062,True,32,False,219.71403840280348,True,32,,games5425898691,bf81d8692db,17.0,-4038.2099609375,1552.81005859375,128.27999877929688,-6284.6002197265625,-6650.10009765625,-3782.0001220703125,1366.6000366210938,5282.9998779296875,686.2999725341797,255.0,255.0,-0.2631988309882044,-1.7207489392488717,-0.6451855468699962,True,32,4,94.84585775098493,True,22,,
41,2773,94.0,False,False,1,6572.968358855435,-3005.989990234375,-149.4600067138672,116.91000366210938,9354.500122070312,9139.000244140625,2390.500030517578,1851.300048828125,2459.4000244140625,5150.10009765625,1.0,-0.04262594241772214,-2.0521288656460386,-0.8435886385194368,2535469286586068,XyLoX RezzeL,7.0,-3128.409912109375,-337.2799987792969,73.48999786376953,13981.600341796875,3643.5000610351562,3558.699951171875,-4210.400085449219,-274.50000762939453,3331.6000366210938,254.0,255.0,,-0.015547334050335822,3.0413494682261977,-0.05150966560907228,True,198.678649522925,True,31,4,36,,b2563d2b4eb,needez_,9.0,-2382.9599609375,-2210.449951171875,17.049999237060547,-423.1999969482422,16632.19970703125,-1.4000000059604645,-0.0,-1.0000000149011612,-12.899999618530273,255.0,128.0,,-0.016785580558128718,1.5468837403416043,4.0473206083495e-05,True,14,False,24,242.48701073790113,True,,enpitsu,76561198039309853,25,-2552.550048828125,980.1400146484375,17.059999465942383,6717.39990234375,-17820.400390625,1.7000000178813934,-0.29999999329447746,1.0000000149011612,1671.0000610351562,255.0,255.0,,-0.016771639518920505,-1.9661834930673165,0.00021593010596926835,True,32,False,172.0,False,32,,games5425898691,bf81d8692db,17.0,-3149.4599609375,579.3800048828125,16.989999771118164,13339.89990234375,-13259.000244140625,2.199999988079071,1.1999999731779099,-1.0000000149011612,-343.69998931884766,255.0,128.0,-0.009584258218653214,-2.333367602791137,6.130534929149048e-05,True,32,4,22.830709734270663,True,22,,
42,2819,96.0,False,False,0,6806.120605102971,1573.489990234375,-1202.31005859375,96.62000274658203,6606.5997314453125,1199.800033569336,5149.2999267578125,3049.8001098632812,-4356.499938964844,2778.2998657226562,0.0,0.6498759533023415,0.25806475079381663,0.2325828748747609,76561198039309853,enpitsu,25.0,1397.81005859375,-1229.550048828125,17.059999465942383,5214.000244140625,-3408.5000610351562,2.199999988079071,-0.5000000074505806,-0.29999999329447746,2096.1000061035156,255.0,255.0,False,0.016897721496734193,-0.5796553726490594,1.0476525357874077e-05,True,157.0,False,32,False,32,,bf81d8692db,games5425898691,17.0,348.17999267578125,466.1199951171875,39.5099983215332,-20187.60009765625,-1795.0,-2513.5000610351562,-431.5999984741211,-1196.2000274658203,2920.7998657226562,255.0,128.0,,-0.14176102889236178,-0.005925773350579583,0.0443676875773639,True,22,4,32,0.0,False,,needez_,b2563d2b4eb,9,1564.219970703125,-257.6499938964844,17.040000915527344,-5847.8997802734375,-14337.7001953125,3.700000047683716,-0.29999999329447746,-0.5000000074505806,13.999999761581421,255.0,128.0,,0.01678711696539555,-1.9563382576583845,-5.848163192862633e-05,True,24,False,205.0,False,14,,XyLoX RezzeL,2535469286586068,7.0,776.7999877929688,-479.6499938964844,17.049999237060547,-1938.699951171875,-10280.699462890625,3.3000001311302185,0.5000000074505806,-0.19999999552965164,2270.2999877929688,128.0,255.0,0.016813277120544118,-1.7038988550854064,-1.951713963719188e-05,True,36,4,208.0,False,32,,
43,2860,98.0,False,False,1,5347.057690928515,-2525.090087890625,1030.5999755859375,141.10000610351562,-5372.8997802734375,2959.4000244140625,1691.9000244140625,1406.3999938964844,2324.7000122070312,2859.5999145507812,1.0,0.9888236436462639,-2.6275249057739094,-1.1223816642881674,b2563d2b4eb,needez_,9.0,-2529.31005859375,992.719970703125,16.579999923706055,-8700.399780273438,1451.9000244140625,-547.9000091552734,-1650.7000732421875,60.59999942779541,-1833.5000610351562,6.0,0.0,,-0.019677665846119165,0.2436485593904134,0.01346756282212542,True,214.0,False,14,False,24,,2535469286586068,XyLoX RezzeL,7.0,-1682.9200439453125,638.75,17.049999237060547,-6052.2998046875,-3637.9998779296875,2.5999999046325684,0.7000000029802322,-0.0,-192.60000228881836,128.0,113.0,,-0.016822429789583024,-0.5464409849049651,-3.1348911192284655e-05,True,32,4,36,208.0,False,,enpitsu,76561198039309853,25,-2380.429931640625,1618.43994140625,17.059999465942383,-10441.600341796875,-3355.10009765625,1.1999999731779099,-0.29999999329447746,-0.3999999910593033,0.0,255.0,255.0,False,-0.016678687188168995,-0.3115846438095157,-3.986714992386685e-05,True,32,False,157.0,False,32,,games5425898691,bf81d8692db,17.0,-32.279998779296875,-58.63999938964844,17.010000228881836,-1480.5999755859375,8455.2001953125,2.3000000417232513,-0.09999999776482582,0.09999999776482582,-2502.100067138672,255.0,0.0,-0.009507093746883412,1.433068585012331,-1.725226409669484e-05,True,32,4,0.0,False,22,,
44,2943,101.0,True,True,1,3422.2311602391387,-2134.02001953125,3549.199951171875,134.3300018310547,14834.49951171875,11957.5,-11129.300537109375,-5150.4998779296875,2915.4000854492188,-985.6999969482422,1.0,-0.2884393014370848,0.16943901349093748,-2.4196098348355246,b2563d2b4eb,needez_,9.0,-2264.64990234375,3524.530029296875,206.6699981689453,11097.2998046875,18298.800048828125,829.1999816894531,2603.900146484375,4638.800048828125,1396.6000366210938,255.0,0.0,,0.5130114468984998,2.1417919541884824,1.3063244605595226,True,60.51002992865861,True,17,False,28,,2535469286586068,XyLoX RezzeL,7.0,-3008.39990234375,2412.919921875,17.049999237060547,2580.4000854492188,12694.69970703125,3.1999999284744263,0.29999999329447746,1.0999999940395355,-2188.5000610351562,255.0,0.0,,-0.016736801330911513,1.817954576442856,-0.0001260754694809734,True,32,4,36,114.0,False,,enpitsu,76561198039309853,25,-2777.969970703125,2999.02001953125,29.139999389648438,-633.6000061035156,9867.5,-1086.1000061035156,12.599999904632568,-697.2000122070312,-4802.0001220703125,0.0,128.0,False,-0.24459743759090066,-1.6705191373571542,0.001984948432842012,True,32,False,98.0,False,32,,games5425898691,bf81d8692db,17.0,-312.510009765625,4504.31982421875,17.010000228881836,-5667.19970703125,10925.799560546875,2.3999999463558197,0.5000000074505806,-0.0,2182.7999877929688,128.0,255.0,-0.009679060334760178,1.032812425047483,5.663184119567006e-05,True,34,4,31.0,False,24,,
45,3245,102.0,False,False,0,5195.353957950355,-49.45000076293945,14.079999923706055,94.72000122070312,-19077.099609375,-7997.2998046875,1729.6000671386719,-1161.3999938964844,2283.5000610351562,-5240.5999755859375,0.0,0.1974076149272355,0.3587180405097378,-0.19262527660946036,76561198039309853,enpitsu,25.0,74.1500015258789,-83.37999725341797,117.45999908447266,11138.800048828125,3542.3001098632812,2827.0999145507812,-2258.300018310547,812.3000335693359,4948.699951171875,255.0,128.0,,1.0385985719411335,-2.21343726240181,2.2847070013485618,True,0.0,False,1,False,2,,bf81d8692db,games5425898691,17.0,-2756.39990234375,-4088.18994140625,17.010000228881836,-17550.899658203125,-1653.5000610351562,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,-1934.2999267578125,255.0,0.0,,0.009577352282755577,-3.1136626875723774,-4.4290417697908824e-05,True,False,False,False,255.0,False,,needez_,b2563d2b4eb,9,83.81999969482422,193.3800048828125,83.88999938964844,-7137.8997802734375,-21721.10107421875,2486.199951171875,5286.199951171875,-936.1000061035156,18.899999856948853,255.0,143.0,,0.22361260685335838,-1.822442017971378,-0.008151445711910954,True,4,False,0.0,False,3,,XyLoX RezzeL,2535469286586068,7.0,-16.700000762939453,1407.6300048828125,17.049999237060547,-1308.3000183105469,-14040.50048828125,2.5999999046325684,0.0,-0.09999999776482582,-11.699999570846558,255.0,131.0,0.016782328419314117,-1.6670678236213208,1.648635534479475e-05,True,False,False,70.0,False,False,,
46,3293,104.0,False,False,0,6696.715949508299,-3044.22998046875,-1202.800048828125,101.41999816894531,7425.0,29347.7001953125,5949.2999267578125,489.0999984741211,-4326.600036621094,1311.9000244140625,0.0,0.6604498106273321,3.0376068992316196,-0.18994872466510684,bf81d8692db,games5425898691,17.0,-3126.199951171875,-1388.5899658203125,46.02000045776367,10147.60009765625,20350.799560546875,3444.7000122070312,-354.3000030517578,216.70000076293945,-1508.800048828125,255.0,128.0,,0.018218474364167805,0.9856802680659007,-0.0004117700501278718,True,206.0,False,False,False,3,,76561198039309853,enpitsu,25.0,1465.0999755859375,403.4800109863281,17.049999237060547,-3093.2000732421875,2284.4000244140625,2.800000011920929,-0.9000000357627869,-0.09999999776482582,-1822.8999328613281,255.0,0.0,,0.016598532435788,2.608853371097767,-0.00013919417073549173,True,2,False,2,0.0,False,,needez_,b2563d2b4eb,9,-896.3699951171875,-494.6099853515625,17.059999465942383,-8020.10009765625,6212.1002197265625,2.0999999344348907,0.0,0.0,-2385.2000427246094,255.0,0.0,,0.01669317727484881,2.435879647247266,9.66617553428442e-06,True,4,False,0.0,False,4,,XyLoX RezzeL,2535469286586068,7.0,-1886.5,1019.0800170898438,90.76000213623047,-9348.499755859375,20885.50048828125,2195.800018310547,-5142.80029296875,1848.3000183105469,-620.099983215332,254.0,128.0,0.6159241277915812,1.9361982287317783,0.3889005313026628,False,4,False,0.0,False,3,,
47,3355,106.0,False,False,1,10182.424437302685,1434.219970703125,-5028.18994140625,200.41000366210938,-32866.201171875,1257.9000091552734,9795.30029296875,4099.5001220703125,572.0999908447266,4343.399963378906,1.0,0.11740847753254365,0.16922415274678293,-0.008931733746113512,2535469286586068,XyLoX RezzeL,7.0,1618.0,-5090.52001953125,117.44000244140625,-22223.701171875,885.6999969482422,5858.499755859375,-4227.5,-1679.4000244140625,-950.2999877929688,255.0,3.0,,0.20381303977012716,-0.07313729576883181,1.2590832712758309,True,202.4464773362683,True,4,False,5,,b2563d2b4eb,needez_,9.0,1165.5799560546875,-2634.260009765625,17.059999465942383,4647.9998779296875,-14746.300048828125,1.2999999523162842,-0.0,-0.0,6.1000001430511475,255.0,128.0,,-0.016791036676366028,-1.8768392121114557,-4.242563646981633e-06,True,4,False,4,,False,,enpitsu,76561198039309853,25,-3191.93994140625,-500.1600036621094,17.049999237060547,-11086.400146484375,10536.700439453125,2.5999999046325684,0.29999999329447746,-0.19999999552965164,-23.299999237060547,255.0,0.0,,-0.016785206508108545,0.7627884299574503,4.019695761357745e-05,True,2,False,,False,2,,games5425898691,bf81d8692db,17.0,811.0499877929688,-2221.840087890625,17.010000228881836,-3567.2000122070312,-8374.099731445312,2.0999999344348907,-0.0,-0.0,405.49999237060547,,128.0,-0.009639312500322855,-1.2090444981484083,-0.00021935295427483572,True,4,False,206.0,False,4,,
48,3441,110.0,False,False,0,5582.246154265486,3570.530029296875,1791.6300048828125,237.75,-11676.300048828125,28562.80029296875,-2191.4999389648438,-109.79999542236328,-1315.8000183105469,5852.8997802734375,0.0,0.79675656788304,-0.23596163995828734,-0.8905833865509588,76561198039309853,enpitsu,25.0,3621.64990234375,1602.3599853515625,197.17999267578125,5825.4998779296875,21305.50048828125,2620.8999633789062,-3796.0000610351562,-500.60001373291016,567.0999908447266,255.0,128.0,False,-0.18501512706246037,1.6742992880532206,-0.06575683927910161,True,208.0,False,3,False,4,,bf81d8692db,games5425898691,17.0,3426.389892578125,1194.0699462890625,17.010000228881836,13148.699951171875,-13575.799560546875,2.3000000417232513,0.0,-0.5000000074505806,-1966.9000244140625,255.0,0.0,,0.00962877001334096,-0.873207504293924,-4.6054744990690594e-05,True,4,False,4,150.0,False,,needez_,b2563d2b4eb,9,-1599.699951171875,3415.510009765625,17.059999465942383,13358.900146484375,766.2999725341797,1.4000000059604645,2.5,0.19999999552965164,-339.3000030517578,255.0,128.0,,0.016732480289721453,0.03975855383083344,1.4314158444561356e-05,True,4,False,,False,4,,XyLoX RezzeL,2535469286586068,7.0,2674.489990234375,3907.699951171875,17.059999465942383,-11328.399658203125,30.69999933242798,2.0999999344348907,-0.09999999776482582,0.0,-2389.199981689453,255.0,5.0,0.01671485678115519,3.082697617863293,-1.2002921205219324e-05,True,6,False,252.0,False,6,,False
49,3593,115.0,False,False,0,1861.1391476290055,-251.8699951171875,3393.8798828125,190.99000549316406,-17073.499755859375,16106.800537109375,7333.599853515625,5216.199951171875,2146.999969482422,2044.6000671386719,0.0,-0.5527561217082464,-1.6289648128864092,-3.0419467903872897,76561198039309853,enpitsu,25.0,-95.83000183105469,3184.3701171875,190.72000122070312,-9513.599853515625,17334.49951171875,2205.0999450683594,-5496.300048828125,164.89999771118164,-113.59999656677246,255.0,255.0,False,0.6624345965321479,1.5247673339252752,-0.012554874677426617,True,209.0,False,5,False,6,,bf81d8692db,games5425898691,17.0,-414.8999938964844,-2466.1298828125,17.010000228881836,-9501.099853515625,11240.899658203125,2.0999999344348907,0.19999999552965164,0.0,0.0,255.0,128.0,,0.009632685053126522,2.272515039029488,7.731790606094002e-06,True,4,False,4,255.0,False,,needez_,b2563d2b4eb,9,66.4000015258789,3672.610107421875,102.12000274658203,247.29999542236328,2814.7000122070312,-154.49999809265137,-5490.4998779296875,271.3999938964844,175.20000457763672,128.0,210.0,,0.4769430476216598,1.614572552793658,-3.026648110860669,True,6,False,31.0,False,5,,XyLoX RezzeL,2535469286586068,8.0,-682.0700073242188,2296.429931640625,868.8200073242188,-8372.000122070312,-14364.49951171875,-9265.700073242188,-45.50000190734863,190.40000915527344,-231.20000839233398,254.0,76.0,0.009363310563522066,-1.6811838973120092,-0.317490638164019,True,8,False,121.0,False,6,,False
50,3682,118.0,False,False,0,3516.2771906814246,-3974.820068359375,3441.449951171875,231.72000122070312,-1630.2000427246094,14691.700439453125,-597.0999908447266,-1995.7000732421875,-1232.699966430664,5522.39990234375,0.0,-0.8752217957100379,-1.4296748383232631,-2.9686586601464846,bf81d8692db,games5425898691,17.0,-3871.14990234375,3359.469970703125,273.79998779296875,2648.599853515625,19743.900146484375,267.60000228881836,-1153.3000183105469,4717.5,-2581.4999389648438,255.0,10.0,,0.2222264955677688,1.7239559632014225,1.2985435150959426,True,112.01711811557897,True,5,False,6,,76561198039309853,enpitsu,25.0,-3329.35009765625,3315.0,17.030000686645508,537.0000076293945,-22768.00048828125,5.0,0.0,-1.0999999940395355,332.2999954223633,255.0,0.0,,0.016781558584988823,-1.5153828455708407,-0.0001989431398960561,False,6,False,6,56.0,False,,needez_,b2563d2b4eb,9,-2040.239990234375,3975.18994140625,17.040000915527344,-4472.300109863281,-6140.8001708984375,3.799999952316284,1.5000000596046448,0.19999999552965164,690.0,128.0,128.0,,0.016685612997577974,-2.154877177503451,-0.0003078601069529658,True,6,False,31.0,False,6,,XyLoX RezzeL,2535469286586068,7.0,-3129.320068359375,4897.56005859375,219.2899932861328,7458.2000732421875,6034.89990234375,-988.1999969482422,-1548.699951171875,1503.9999389648438,-1463.5000610351562,254.0,0.0,0.10213983481311587,0.7073668361829256,1.4269511692924695,True,10,False,255.0,False,6,,
51,3691,119.0,False,False,0,3313.562595495047,-3951.489990234375,3857.93994140625,211.97999572753906,4953.800048828125,10689.100341796875,173.09999465942383,-1743.6000061035156,364.70001220703125,5729.4000244140625,0.0,-1.1274767257051233,1.1193616771835389,2.5125229162196177,bf81d8692db,games5425898691,17.0,-3781.419921875,4021.139892578125,267.7300109863281,2675.1998901367188,20521.4990234375,-148.100004196167,-871.6000366210938,5236.400146484375,1438.800048828125,255.0,128.0,,-0.5262316664258204,2.3192645146284554,-2.8177209248376047,True,109.0,False,5,False,6,,76561198039309853,enpitsu,25.0,-3306.320068359375,2577.800048828125,17.030000686645508,-1955.5000305175781,-22457.5,5.5000001192092896,0.0,-1.2999999523162842,-1814.1999816894531,255.0,128.0,,0.01678431575521096,-1.7119011731194969,-0.00016889537704905587,False,6,False,6,43.43530338810336,True,,needez_,b2563d2b4eb,9,-2153.39990234375,3836.110107421875,17.040000915527344,-5274.6002197265625,-4522.39990234375,4.600000083446503,-1.7000000178813934,-0.7000000029802322,-2193.9999389648438,229.0,16.0,,0.016717933221590087,-2.416044497107122,-0.00021529373105670936,True,6,False,31.0,False,6,,XyLoX RezzeL,2535469286586068,7.0,-2853.1201171875,5025.60009765625,104.5,7614.0997314453125,1095.8000183105469,-3378.0999755859375,-973.6000061035156,-1016.9999694824219,-555.2999877929688,0.0,139.0,0.42421433806912523,0.14357080574732933,0.9673706289059998,True,10,False,255.0,False,6,,
