,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
39,2183,73,False,False,0,3992.3534133738945,3085.1201171875,4840.72021484375,278.05999755859375,-15805.699462890625,13290.30029296875,3946.099853515625,-3254.89990234375,-200.20000457763672,-3693.900146484375,0.0,-1.0132154427273081,2.334103307580118,-2.3733247581285273,76561198039309853,enpitsu,24.0,3262.570068359375,4778.9501953125,305.1300048828125,-15304.69970703125,15370.400390625,7532.8997802734375,514.1999816894531,-517.599983215332,228.1999969482422,255.0,255.0,,-0.3516546883865056,2.3422053740974342,-1.5777114471643197,True,131.0,False,False,22,22,,bf81d8692db,games5425898691,22.0,3067.949951171875,-1021.1099853515625,17.0,-10862.39990234375,16352.80029296875,1.0000000149011612,-0.3999999910593033,-0.5000000074505806,527.400016784668,255.0,153.0,,0.009533675193637648,2.1764844102656085,-1.859477137449068e-05,True,12,False,14,204.88029233870972,True,,D01H,2533275018405630,12,2915.14990234375,4989.08984375,271.7099914550781,8145.999755859375,-6054.6002197265625,777.2000122070312,-129.7000026702881,1435.8999633789062,-1001.9999694824219,255.0,0.0,False,0.007654007690948464,-0.3894617879006043,1.4277761474266109,True,170.0,False,12,False,6,,JustZyx1,2535426623339829,8.0,2335.6201171875,5102.990234375,393.17999267578125,7869.7998046875,-4.099999964237213,4678.599853515625,-3.700000047683716,2427.4000549316406,5.899999737739563,254.0,0.0,False,-0.5266799090591846,0.01055416696767185,1.5654428186487015,True,26,4,28,246.0,False,
40,2184,73,False,False,1,10755.427236813952,-3060.489990234375,-4861.27001953125,290.3500061035156,-12749.300537109375,14862.7001953125,4224.5001220703125,4120.799865722656,1265.8000183105469,-1148.7000274658203,1.0,0.9124277285891941,-2.147649374418611,-2.2710649993307817,2533275018405630,D01H,12.0,-2937.679931640625,-4972.83984375,273.9100036621094,-4913.500061035156,3225.2999877929688,641.3999938964844,3847.9000854492188,182.99999237060547,-2710.2999877929688,255.0,1.0,False,-0.02670500421981315,0.44050806475577997,1.3821516826013123,True,170.0,False,False,12,6,,2535426623339829,JustZyx1,8.0,-2362.739990234375,-5102.990234375,407.4800109863281,-8288.800048828125,3.100000023841858,4052.7999877929688,1.5999999642372131,-2425.500030517578,3.700000047683716,255.0,0.0,False,0.4457996115271894,-0.010291586786624573,1.5663248756549657,True,26,4,28,246.0,False,,enpitsu,76561198039309853,24,-3211.18994140625,-4829.740234375,329.8399963378906,15494.100341796875,-15164.599609375,7290.7000732421875,811.6000366210938,130.20000457763672,555.8000183105469,255.0,255.0,,0.340078768572053,-2.34830992609027,-1.5740651880723564,True,131.0,False,22,False,22,,games5425898691,bf81d8692db,22.0,-3030.81005859375,966.4199829101562,17.0,11304.200439453125,-16445.10009765625,1.0000000149011612,0.29999999329447746,0.7000000029802322,410.99998474121094,255.0,142.0,,-0.00954231793802821,-2.191704092130086,-2.3353256575562715e-05,True,12,False,14,201.72698487517658,True,
41,2185,73,False,False,0,3944.5547634583154,3034.070068359375,4802.27001953125,301.3900146484375,-4029.5999145507812,-20281.600341796875,4155.299987792969,-3090.5999755859375,-2096.3999938964844,-4696.000061035156,0.0,-0.8341647214618796,2.1924857572179377,-2.205153454227771,76561198039309853,enpitsu,24.0,3180.159912109375,4866.990234375,355.989990234375,-11258.299560546875,10234.199829101562,6706.400146484375,-924.8999786376953,-853.4999847412109,1355.3999328613281,255.0,255.0,,-0.3085536355612319,2.346284573066229,-1.596618802002144,True,131.0,False,False,22,22,,bf81d8692db,games5425898691,22.0,3030.81005859375,-966.4199829101562,17.0,-11304.200439453125,16445.10009765625,1.0000000149011612,-0.29999999329447746,-0.7000000029802322,410.99998474121094,255.0,142.0,,0.00954231793802821,2.191704092130086,-2.3353256575562715e-05,True,12,False,14,198.5823912261635,True,,D01H,2533275018405630,12,2935.39990234375,4969.60986328125,269.82000732421875,-509.39998626708984,-1290.5999755859375,-1218.7999725341797,504.7999954223633,-1225.199966430664,-5181.6998291015625,255.0,3.0,False,0.01858747181564664,-0.708146736666651,1.4656491468444621,True,170.0,False,12,False,6,,JustZyx1,2535426623339829,8.0,2391.169921875,5102.990234375,419.6300048828125,8669.89990234375,-3.0000001192092896,3397.7999877929688,-0.7000000029802322,2420.800018310547,2.3999999463558197,254.0,0.0,False,-0.3650494014763966,0.01004606628113927,1.5671869545481905,True,26,4,28,246.0,False,
42,2223,74,False,False,0,4502.819146476895,2462.830078125,2141.06005859375,298.6300048828125,-13092.7001953125,18809.300537109375,13226.600341796875,4636.400146484375,-3000.2999877929688,2345.399932861328,0.0,-0.13616645019870985,0.8949162402998372,-2.8708371578147895,bf81d8692db,games5425898691,22.0,2523.02001953125,1952.199951171875,151.72000122070312,4748.800048828125,22190.6005859375,3272.0999145507812,587.400016784668,-502.79998779296875,686.3999938964844,255.0,241.0,,-0.3364946550638747,1.173514219448613,-0.0010141875759272089,True,150.0,False,False,16,12,,76561198039309853,enpitsu,24.0,2567.47998046875,4976.22021484375,20.43000030517578,-2702.2000122070312,-7819.0997314453125,-1892.7000427246094,-4459.89990234375,-357.40001678466797,354.39998626708984,255.0,128.0,,0.12343417680502605,-1.8411184368274156,-0.02840103402686221,True,22,False,22,131.0,False,,D01H,2533275018405630,12,2798.659912109375,4513.97998046875,17.049999237060547,-1918.3999633789062,-8223.200073242188,2.5999999046325684,0.19999999552965164,-0.5000000074505806,11.100000143051147,255.0,128.0,,0.01663587378537863,-1.79841662559405,-4.313229812019323e-05,True,170.0,False,12,False,6,,JustZyx1,2535426623339829,8.0,2591.139892578125,5101.72998046875,339.2200012207031,6212.9998779296875,-153.80000114440918,-4130.299987792969,70.10000228881836,2421.4999389648438,-267.39999771118164,248.0,0.0,,0.550004192567247,-0.03069390976314112,1.5661946981342325,True,26,4,28,246.0,False,
43,2312,77,False,False,1,8418.671989320579,901.9000244140625,-3278.669921875,505.2900085449219,19042.900390625,8544.89990234375,-2763.900146484375,-5587.1002197265625,-735.8000183105469,-2059.7000122070312,1.0,-0.3208094333300649,-0.5807150496065279,0.8282924289393437,2533275018405630,D01H,12.0,812.219970703125,-3262.5,411.7099914550781,12431.600341796875,7084.1998291015625,-1016.5000152587891,4762.39990234375,2460.0,-1231.500015258789,255.0,128.0,True,0.045685577609971266,-1.7319046644444853,-2.9570816675336973,True,156.0,False,4,14,6,,2535426623339829,JustZyx1,8.0,796.6599731445312,-3262.4599609375,309.2099914550781,14304.599609375,13973.499755859375,1318.699951171875,-8.899999856948853,956.5000152587891,295.49999237060547,128.0,128.0,,-0.10052096421160248,2.589329197437962,2.753993461100521,True,26,4,30,187.0,False,,enpitsu,76561198039309853,24,984.739990234375,-3104.06005859375,235.0399932861328,20182.80029296875,5081.7999267578125,459.1999816894531,-3448.2000732421875,2086.999969482422,-3742.0999145507812,128.0,255.0,,0.7636808191278606,-2.6462641145997674,-1.194263947691472,True,132.0,False,24,False,23,,games5425898691,bf81d8692db,22.0,-651.8499755859375,-2610.639892578125,65.0199966430664,10976.099853515625,16929.000244140625,-1526.7999267578125,-2586.7001342773438,956.5000152587891,252.00000762939453,255.0,128.0,,0.6205907167423201,2.104881502397291,0.17936762335089135,True,14,False,18,124.0,False,
44,2327,78,False,False,0,2536.4734975280385,-1917.699951171875,2818.39990234375,269.010009765625,-14114.599609375,-8614.400024414062,-2933.2998657226562,3665.7998657226562,4608.399963378906,-634.5000076293945,0.0,0.43624303722805513,-0.3107980615640455,-2.59419167670425,76561198039309853,enpitsu,24.0,-2044.469970703125,2837.43994140625,226.58999633789062,-20270.6005859375,-4995.199890136719,-832.6999664306641,2401.6000366210938,-44.40000057220459,-2147.7000427246094,128.0,255.0,,-0.75096927910455,2.543875482142177,1.393102152204339,True,132.0,False,False,24,24,,bf81d8692db,games5425898691,22.0,51.470001220703125,1700.1400146484375,17.010000228881836,-11174.3994140625,-16688.599853515625,2.3999999463558197,-1.5000000596046448,0.5000000074505806,764.1999816894531,255.0,166.0,,0.00968703341107934,-2.1439432254434294,2.465167529474636e-05,True,14,False,18,124.0,False,,D01H,2533275018405630,12,-1436.72998046875,2910.050048828125,231.3800048828125,-11945.0,-6683.2000732421875,-5258.900146484375,-2226.1000061035156,2502.2000122070312,-2203.800048828125,255.0,128.0,False,0.7204862572360899,-2.987437982943754,0.24641297241376592,True,156.0,False,14,4,6,,JustZyx1,2535426623339829,8.0,-1571.4599609375,2505.860107421875,283.80999755859375,-14304.599609375,-13973.499755859375,-2200.2000427246094,2686.199951171875,-278.8999938964844,446.8000030517578,128.0,137.0,,0.45399185251909513,-2.483840387206517,2.790137205245943,True,26,4,30,187.0,False,
45,2388,80,False,False,1,7046.9952854574185,3996.179931640625,-1188.4300537109375,332.8800048828125,-4208.0999755859375,15759.3994140625,5788.0999755859375,2351.699981689453,1650.0,-5267.5,1.0,0.2866628998362839,-2.1687782181492627,2.363870622133636,2533275018405630,D01H,12.0,3945.340087890625,-1362.8499755859375,219.1199951171875,8757.80029296875,12656.400146484375,2214.499969482422,808.4999847412109,-4835.400085449219,2493.000030517578,255.0,167.0,False,0.7545783666478285,1.6556258672585866,1.4779962230241348,True,112.93795265433612,True,4,16,7,,2535426623339829,JustZyx1,8.0,3432.610107421875,-1505.4100341796875,17.010000228881836,7.200000286102295,27.200000286102295,2.0999999344348907,-2.800000011920929,-2.0000000298023224,-5.600000023841858,128.0,128.0,,-0.009891937261964186,-2.7720101815890024,9.929412341908898e-05,True,26,4,30,187.0,False,,enpitsu,76561198039309853,24,3963.77001953125,-452.9800109863281,54.220001220703125,-3090.0,16241.99951171875,-1954.9000549316406,-818.8999938964844,1037.300033569336,776.2999725341797,255.0,255.0,,-0.12839661130821253,1.4032645913010207,-0.5486218783006448,True,118.0,False,24,False,24,,games5425898691,bf81d8692db,22.0,3551.610107421875,-81.83000183105469,17.010000228881836,19197.7001953125,-1645.2000427246094,2.3000000417232513,-0.7999999821186066,-0.0,1915.5000305175781,255.0,255.0,,-0.009588103809791618,-3.1191875617814184,8.141540966039475e-05,True,14,False,18,255.0,False,
46,2446,82,False,False,0,7466.968482510077,-3124.39990234375,-1986.699951171875,109.6500015258789,10116.500244140625,4274.200134277344,-1501.7999267578125,-5725.999755859375,-1746.1000061035156,-404.00001525878906,0.0,-0.1670921414432616,2.2026307292152625,2.4198990132830196,76561198039309853,enpitsu,24.0,-3174.389892578125,-2120.659912109375,58.709999084472656,8751.699829101562,-6140.10009765625,2263.800048828125,2605.0,-1707.4000549316406,2562.3001098632812,0.0,255.0,False,-0.02184942972893954,-0.18751668769332033,0.023920433006300593,True,57.0,False,False,26,25,,bf81d8692db,games5425898691,22.0,-3597.93994140625,-2226.5,16.65999984741211,17668.199462890625,-10138.300170898438,114.39999580383301,-105.69999694824219,198.09999465942383,1878.3000183105469,255.0,255.0,,0.0024097861112029224,-0.4580538092777706,0.010788626326541826,True,14,False,18,184.0,False,,D01H,2533275018405630,12,-3471.68994140625,-1060.75,17.020000457763672,11607.39990234375,-12228.900146484375,4.799999892711639,-2.199999988079071,3.1999999284744263,-920.5999755859375,255.0,0.0,False,0.016732438056909698,-0.8054082172097152,-0.00021416701608508045,True,43.0,False,16,4,8,,JustZyx1,2535426623339829,8.0,-3227.580078125,-764.8400268554688,101.43000030517578,9250.30029296875,-20198.299560546875,-309.4000053405762,1680.8999633789062,4562.5,856.6000366210938,209.0,128.0,,-0.34078479273580004,-1.6522345713946895,1.0678309777402302,True,28,4,32,81.0,False,
47,2457,83,False,False,1,3797.834239067112,2764.280029296875,1833.47998046875,110.33999633789062,-13793.900146484375,22384.7998046875,10561.300048828125,5931.6998291015625,-804.8000335693359,408.1999969482422,1.0,-0.6394993766697226,2.882274287647432,-1.5954287199254373,2535426623339829,JustZyx1,8.0,2806.800048828125,1693.0,20.139999389648438,-8091.400146484375,18156.199951171875,-3337.0999145507812,2462.5,-4527.5,1920.2000427246094,207.0,225.0,,-0.08604664176102654,1.293161734879931,0.09598310977544296,True,81.0,False,4,32,28,,2533275018405630,D01H,12.0,2980.8798828125,1651.739990234375,17.030000686645508,-12125.699462890625,11361.8994140625,5.5000001192092896,0.7999999821186066,-0.7000000029802322,1803.8999938964844,255.0,255.0,False,-0.01678837584193342,0.7106124828256098,0.0001636144635000227,True,8,4,16,43.0,False,,enpitsu,76561198039309853,24,3031.77001953125,2148.669921875,84.81999969482422,-3228.2000732421875,480.0,-154.7000026702881,3979.89990234375,3714.7000122070312,-781.3999938964844,128.0,128.0,False,0.3383146445062672,-1.4796167808668625,-2.9129399226363493,True,57.0,False,26,False,25,,games5425898691,bf81d8692db,22.0,2631.449951171875,2363.489990234375,92.48999786376953,-22953.798828125,-188.4000015258789,-158.29999923706055,4406.600036621094,-3259.4000244140625,455.2000045776367,255.0,128.0,,-0.7691291922258093,0.8718357846903511,-1.938172346093506,True,15,False,20,184.0,False,
48,2535,85,True,True,1,2242.499816243527,-453.6099853515625,3349.090087890625,205.05999755859375,1159.1000366210938,13746.500244140625,-283.700008392334,1915.8000183105469,1058.7999725341797,-5586.400146484375,1.0,0.7244102633638726,-0.944998227178679,0.9056663970688329,2535426623339829,JustZyx1,8.0,-431.2699890136719,3118.280029296875,117.51000213623047,-11999.69970703125,10002.899780273438,3131.7001342773438,-1467.8999328613281,2093.2000732421875,-2939.5001220703125,255.0,0.0,,0.11471663984731932,0.7842757951659649,0.05201552693121113,True,24.651182677156175,True,4,34,29,,2533275018405630,D01H,12.0,-704.1799926757812,5021.97998046875,331.29998779296875,-14577.80029296875,14133.1005859375,-4016.4999389648438,5373.499755859375,-140.9000015258789,1163.8999938964844,255.0,128.0,True,-0.207263494058768,-2.9865254054473627,-1.220137092839707,True,8,6,18,0.0,False,,enpitsu,76561198039309853,24,3055.93994140625,4160.3798828125,17.049999237060547,-4504.5001220703125,10547.80029296875,2.5999999046325684,0.5999999865889549,-0.0,2720.10009765625,255.0,128.0,False,-0.016722692920775144,0.4653587316146448,-6.518251448735028e-05,True,248.7365763289954,True,26,False,26,,games5425898691,bf81d8692db,22.0,-2146.77001953125,3973.090087890625,17.030000686645508,-12711.99951171875,-6272.2998046875,0.0,-0.09999999776482582,-0.0,2139.7999572753906,255.0,255.0,,-0.009586147517494837,-0.5255599368993472,-1.9089383714429927e-05,True,16,False,20,255.0,False,
49,2840,87,False,True,0,5199.708518931518,1.4199999570846558,18.31999969482422,95.61000061035156,2281.3999938964844,28124.599609375,2898.5000610351562,5962.60009765625,-375.8000183105469,-552.599983215332,0.0,-0.003857330120136363,-0.006088719391946413,0.06445353361274601,bf81d8692db,games5425898691,21.0,-12.5600004196167,-144.9199981689453,89.0199966430664,1155.1000213623047,22800.90087890625,385.9000015258789,-5477.5,496.30001068115234,-15.90000033378601,128.0,128.0,,1.2283041239295265,1.4722034620858029,-0.008494681761715656,True,31.0,False,False,4,3,,76561198039309853,enpitsu,24.0,0.0,-2558.169921875,17.049999237060547,0.0,8330.0,2.5999999046325684,0.7000000029802322,0.0,0.0,255.0,,,0.01671625730910706,1.5707746048587912,-2.4172780317361307e-07,True,False,False,False,116.0,False,,D01H,2533275018405630,12,0.0,5230.93994140625,17.049999237060547,0.0,-3783.3999633789062,2.5,0.7999999821186066,0.0,0.0,255.0,,,0.016517946562677216,-1.5708046551577677,-6.823411084657612e-08,True,116.0,False,False,False,False,,JustZyx1,2535426623339829,8.0,-61.93000030517578,259.0199890136719,247.00999450683594,-443.1999969482422,-19463.699951171875,3629.5999145507812,25.499999523162842,-0.29999999329447746,-158.4000015258789,255.0,128.0,,0.009855772835603755,-1.653335065300818,-0.0028275845648266557,False,False,4,4,32.0,False,
50,2877,88,False,False,1,8767.338313684551,-304.6300048828125,-3544.739990234375,136.07000732421875,-4974.700012207031,23915.10009765625,11155.2001953125,4580.10009765625,-265.2000045776367,1930.8999633789062,1.0,-0.0917344459489294,0.10261345791042135,-0.3345401232160997,2533275018405630,D01H,12.0,-285.8399963378906,-3721.469970703125,56.88999938964844,-1519.7000122070312,12873.499755859375,2205.399932861328,3837.5,432.00000762939453,-471.6999816894531,255.0,128.0,,0.08264463367807255,1.4948132926248,0.003306331974456828,True,37.669505616669994,True,False,3,False,,2535426623339829,JustZyx1,8.0,152.9199981689453,2528.639892578125,18.350000381469727,660.1999664306641,19622.7001953125,-1179.3000030517578,-2889.5001220703125,-37.799999713897705,-183.1999969482422,254.0,128.0,,0.007612737236929506,1.6098244746358215,0.0021020865972664546,True,False,4,4,0.0,False,,enpitsu,76561198039309853,24,-826.27001953125,1751.8800048828125,17.049999237060547,-9803.699951171875,6952.39990234375,3.1999999284744263,-0.09999999776482582,0.09999999776482582,-2373.300018310547,255.0,0.0,,-0.016727948676634036,0.6774422304269725,-7.497669055394862e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,22.0,-367.5199890136719,-2536.989990234375,16.989999771118164,-13727.80029296875,-16938.00048828125,2.0999999344348907,-1.5000000596046448,-1.0999999940395355,-780.8999633789062,255.0,128.0,,-0.00962119556622311,-0.8281952687954612,0.00019200239290676543,False,4,False,4,5.952628215154014,True,
51,3027,94,False,False,0,9422.806336439053,2425.919921875,-3677.830078125,182.3300018310547,4838.2000732421875,20656.79931640625,4591.300048828125,3695.4000854492188,-4291.600036621094,1981.199951171875,0.0,-0.7904341687581302,-0.5334803788192211,-0.4575802789261069,76561198039309853,enpitsu,24.0,2418.1298828125,-3765.6201171875,86.58000183105469,8864.199829101562,15437.80029296875,944.0000152587891,-5469.1998291015625,-433.6000061035156,386.6999816894531,255.0,255.0,False,0.5838778018259431,0.8622631851691044,-0.5362191749731088,True,149.0,False,False,2,1,,bf81d8692db,games5425898691,22.0,2682.22998046875,-3844.02001953125,16.989999771118164,-5083.500061035156,-22431.10107421875,2.199999988079071,0.0,0.5000000074505806,80.9000015258789,255.0,128.0,,0.009598999890595806,-1.786613320744857,-1.1528777474759862e-05,True,4,False,4,150.64541079152013,True,,D01H,2533275018405630,12,3069.4599609375,-1735.97998046875,17.040000915527344,-10072.60009765625,-492.59998321533203,4.600000083446503,-0.09999999776482582,0.0,-2386.699981689453,255.0,2.0,,0.01668642104254032,-3.138652496459129,-1.3233995368212048e-05,True,0.0,False,4,False,False,,JustZyx1,2535426623339829,8.0,2947.27001953125,-4209.22021484375,17.010000228881836,4884.200134277344,-5963.699951171875,2.5999999046325684,-0.19999999552965164,-0.3999999910593033,2500.2000427246094,169.0,255.0,False,0.009614080522030747,-0.8084133857469142,-3.449936279774134e-05,True,4,4,6,255.0,False,
52,3090,96,False,False,0,6186.832322401333,3413.389892578125,700.8499755859375,168.97000122070312,-6918.699951171875,26935.50048828125,4253.0999755859375,-1783.0000305175781,4236.7999267578125,-87.29999542236328,0.0,0.47462018879226975,1.7853968597578411,0.5268231504893335,76561198039309853,enpitsu,24.0,3459.8798828125,602.3300170898438,94.5199966430664,-7843.0999755859375,20486.39892578125,715.0,-3194.5999145507812,-540.099983215332,-4444.2999267578125,255.0,255.0,False,0.7528254358836722,1.4717026872692736,-0.8306335003926221,True,27.0,False,False,4,3,,bf81d8692db,games5425898691,22.0,1106.3800048828125,-4453.31982421875,16.989999771118164,-2169.7000122070312,14638.199462890625,2.199999988079071,-0.9000000357627869,-0.29999999329447746,-65.3000020980835,255.0,128.0,,0.009548530380102836,1.7097828266882749,5.279857011071078e-05,True,4,False,4,101.68328605928728,True,,D01H,2533275018405630,12,2616.18994140625,613.5700073242188,105.13999938964844,269.20000076293945,16781.300048828125,-146.19999885559082,-3847.39990234375,-3837.60009765625,848.3999633789062,255.0,128.0,,-0.6301136307135558,0.514151113495746,1.9376331100185353,True,0.0,False,6,False,3,,JustZyx1,2535426623339829,8.0,3205.840087890625,-1094.949951171875,107.01000213623047,-4236.099853515625,22601.201171875,490.60001373291016,-2940.5999755859375,-583.6000061035156,4.1999998688697815,206.0,128.0,False,-0.5766248778500515,1.76566429438486,0.0021918229792505534,True,6,4,8,162.07294611007936,True,
53,3206,100,False,False,0,3362.9971864426966,1361.52001953125,2647.340087890625,819.260009765625,-10517.5,19066.700439453125,4738.900146484375,3425.10009765625,-2832.39990234375,4030.4998779296875,0.0,-0.02177878330957495,-2.8299923279633044,-1.0919568771876162,bf81d8692db,games5425898691,22.0,1447.449951171875,2494.77001953125,756.4600219726562,2505.500030517578,14562.60009765625,3384.7000122070312,-3381.099853515625,-3051.199951171875,2881.0000610351562,255.0,190.0,,0.35738262732643894,1.6661943600382956,-0.3436857179873432,True,26.96681301311783,True,False,8,6,,76561198039309853,enpitsu,24.0,-2885.5,4076.300048828125,17.059999465942383,-19617.7001953125,-4619.5001220703125,1.8000000715255737,0.7999999821186066,0.19999999552965164,1962.2000122070312,255.0,255.0,False,0.01678008701489684,-2.8454198636159767,9.776958951541541e-05,True,4,False,4,255.0,False,310.0,D01H,2533275018405630,11,1102.4000244140625,4646.39013671875,17.049999237060547,-6051.400146484375,991.6999816894531,3.0000001192092896,-0.09999999776482582,0.0,-2273.6000061035156,255.0,8.0,,0.016648311254443705,3.0029105967774234,-3.683983610198154e-05,True,0.0,False,8,False,6,,JustZyx1,2535426623339829,7.0,241.69000244140625,4399.0,17.010000228881836,-2613.699951171875,5007.900085449219,2.0999999344348907,0.19999999552965164,-0.9000000357627869,16.200000047683716,0.0,128.0,False,0.009714450506426168,-1.0853609669142519,-9.41310990078012e-05,True,6,4,8,117.0,False,
54,3278,103,False,False,0,1506.1368336894054,-727.9299926757812,3643.27001953125,217.69000244140625,18118.499755859375,20981.10107421875,11873.199462890625,4727.0001220703125,-3678.0999755859375,-354.1999816894531,0.0,0.5577027727362308,0.9054820163484562,2.59385321612243,76561198039309853,enpitsu,24.0,-831.9199829101562,3521.340087890625,183.27000427246094,12957.900390625,14144.300537109375,990.9999847412109,-5355.3997802734375,1248.6000061035156,98.29999923706055,255.0,255.0,,0.4309546420075298,0.5759599640535987,-0.4735421031949615,True,204.0,False,False,6,5,,bf81d8692db,games5425898691,22.0,1890.0,4779.669921875,16.15999984741211,852.6999664306641,-4349.5001220703125,39.100000858306885,-190.30000686645508,147.2000026702881,111.19999885559082,255.0,128.0,,0.01562885600349955,-1.367405060294125,0.0022621442497401736,True,6,False,8,14.0,False,,D01H,2533275018405630,11,-694.7999877929688,3799.2900390625,17.049999237060547,-8706.500244140625,-5382.39990234375,3.1999999284744263,2.800000011920929,1.4000000059604645,2104.7000122070312,255.0,235.0,,0.016686381706108467,-2.576612919924961,0.0003211655475316701,True,,False,8,False,6,,JustZyx1,2535426623339829,7.0,-680.25,3610.64990234375,86.61000061035156,-18988.900146484375,-5193.499755859375,-202.19999313354492,-4244.700012207031,-3434.2999267578125,-660.8999633789062,255.0,0.0,,0.5085590803371404,-2.4163715031449153,1.7929088257039467,True,7,4,10,70.0,False,
55,3279,103,False,False,1,8855.743338498592,716.2999877929688,-3713.919921875,279.760009765625,-1278.0000305175781,-22509.599609375,20002.900390625,2089.7000122070312,-5472.60009765625,-1297.2000122070312,1.0,-0.7895108205218168,-0.963219369426647,2.782785427594972,2535426623339829,JustZyx1,7.0,739.2999877929688,-3595.679931640625,85.72000122070312,17764.599609375,4506.300048828125,-171.49999618530273,4756.300048828125,2331.699981689453,-1480.0,254.0,0.0,,-0.4198902508574568,2.41518838513237,2.0392991778660043,True,70.0,False,4,10,7,,2533275018405630,D01H,11.0,694.7999877929688,-3799.2900390625,17.049999237060547,8706.500244140625,5382.39990234375,3.1999999284744263,-2.800000011920929,-1.4000000059604645,2104.7000122070312,255.0,235.0,,-0.016686381706108467,2.576612919924961,0.0003211655475316701,True,6,False,8,,False,,enpitsu,76561198039309853,24,788.2899780273438,-3568.7099609375,185.77000427246094,-13161.8994140625,-14270.699462890625,650.9999847412109,5443.699951171875,-705.8999633789062,342.20001220703125,255.0,255.0,,-0.5862317461265304,-0.4811090637350321,-0.6902571270204033,True,204.0,False,6,False,5,,games5425898691,bf81d8692db,22.0,-1890.0,-4779.669921875,16.15999984741211,-852.6999664306641,4349.5001220703125,39.100000858306885,190.30000686645508,-147.2000026702881,111.19999885559082,255.0,128.0,,-0.01562885600349955,1.367405060294125,0.0022621442497401736,True,6,False,8,14.0,False,
56,3359,106,False,False,0,2707.678803978171,-662.7100219726562,2442.389892578125,342.3999938964844,-28435.30029296875,3028.0999755859375,-1441.199951171875,-5760.8001708984375,1491.9999694824219,-765.4000091552734,0.0,0.003794407249795736,2.7016079897543124,1.7837175386859008,bf81d8692db,games5425898691,22.0,-523.4600219726562,2368.409912109375,272.4200134277344,-18695.400390625,-7632.1002197265625,915.8999633789062,-3822.0999145507812,-3794.2999267578125,-1115.2999877929688,255.0,128.0,,0.06784992425098496,3.000340999532588,0.3636135910943805,True,44.44036125880417,True,False,10,7,,76561198039309853,enpitsu,24.0,892.77001953125,4770.52001953125,17.049999237060547,9740.30029296875,-8233.900146484375,-0.9000000357627869,0.0,0.09999999776482582,2354.7999572753906,255.0,128.0,,0.016722255654225696,-0.6420294253376133,5.4809242036547515e-06,True,6,False,6,163.27634418651618,True,,D01H,2533275018405630,11,-2554.52001953125,4381.009765625,17.049999237060547,11127.19970703125,-142.2000026702881,2.5999999046325684,-1.7000000178813934,0.0,-102.10000038146973,255.0,114.0,False,0.016698633046304343,-0.018801165728351662,8.57998853870289e-05,True,,False,8,False,6,,JustZyx1,2535426623339829,7.0,-1087.5799560546875,4622.1201171875,17.0,10508.900146484375,-8480.10009765625,3.6000001430511475,0.5999999865889549,-0.19999999552965164,-2221.9000244140625,255.0,0.0,,0.009559022620795594,-0.7429766758415406,-5.906029566646006e-05,True,8,4,10,70.0,False,
