,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
73,4550,141.0,False,False,1,10184.600804810501,-3975.590087890625,-3803.919921875,524.9299926757812,-1753.800048828125,9493.900146484375,9972.999877929688,-1019.3000030517578,-3529.8001098632812,4743.500061035156,1.0,-0.1760216811451742,-2.3473227134682926,-0.9006412584268542,2533274802239656,SPUDLEYMONK UK,8.0,-3982.530029296875,-4005.18994140625,351.9100036621094,-872.6000213623047,2704.4000244140625,14021.8994140625,-240.40000915527344,-609.0000152587891,-444.50000762939453,255.0,0.0,,1.4002779407566237,1.2248335037962268,1.7227107901398326,True,False,56.93587963042722,True,False,False,,76561198342164470,Sane,12.0,2112.389892578125,-4036.830078125,17.010000228881836,-17846.400146484375,-11861.300048828125,2.0999999344348907,0.5000000074505806,0.09999999776482582,-66.70000076293945,255.0,128.0,False,-0.009585017117264389,-0.5784480249453958,7.729481871388806e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,26,-3718.5400390625,-1933.6700439453125,17.049999237060547,-10119.7998046875,-305.2000045776367,3.3000001311302185,-0.0,-0.0,-2384.9000549316406,255.0,0.0,,-0.016697546247969246,0.01612595622117095,-1.054931211365743e-05,True,2,False,2,198.0,False,,games5425898691,bf81d8692db,19.0,-190.8699951171875,486.4599914550781,17.010000228881836,-15962.80029296875,5754.0997314453125,2.0999999344348907,2.199999988079071,-0.3999999910593033,-306.3999938964844,255.0,61.0,,-0.009618596952617978,0.34480379799487654,-1.5664684883125457e-05,True,6,False,6,208.0,False,
74,4572,142.0,False,False,1,9557.64242798277,-4002.14990234375,-3067.110107421875,1075.7099609375,2015.2000427246094,17063.00048828125,3046.9000244140625,1965.5999755859375,-4028.800048828125,3577.0999145507812,1.0,-0.4216109222170572,-0.853267994032671,-1.8582255079930161,2533274802239656,SPUDLEYMONK UK,8.0,-4049.199951171875,-3239.239990234375,1097.72998046875,3686.400146484375,14001.700439453125,2774.7000122070312,-2904.5001220703125,-553.4000015258789,-1480.0,255.0,0.0,,0.0536850347230661,1.5723866760639262,1.5655543734884076,True,3,23.0,False,False,False,,76561198342164470,Sane,12.0,549.510009765625,-4702.0,17.010000228881836,-20693.5009765625,-2024.2999267578125,2.0000000298023224,0.7999999821186066,-0.0,-32.89999961853027,255.0,128.0,False,-0.009582743977515752,-0.09321982710151099,7.432814005602722e-05,True,10,False,10,255.0,False,,enpitsu,76561198039309853,26,-4079.159912109375,-1382.4200439453125,361.7200012207031,46.30000114440918,9038.499755859375,6113.599853515625,35.39999961853027,-71.70000076293945,8.600000143051147,255.0,128.0,,0.6199803577035519,1.5538871426489511,1.5643560435733155,True,2,False,2,198.0,False,,games5425898691,bf81d8692db,19.0,-1049.8699951171875,1305.3499755859375,17.010000228881836,-5407.9998779296875,15030.30029296875,2.0999999344348907,1.0999999940395355,-3.3000001311302185,-885.1999664306641,255.0,21.0,,-0.009590208890192648,1.2364528239965438,-2.198977502640104e-05,True,6,False,6,208.0,False,
75,4743,148.0,False,False,0,10463.823089538544,3455.530029296875,-4376.080078125,153.94000244140625,4499.5001220703125,19026.400146484375,7394.6002197265625,4422.5,-1320.3999328613281,3833.699951171875,0.0,1.0127216521929232,-1.2100697972474415,2.140614800469167,bf81d8692db,games5425898691,19.0,3404.510009765625,-4543.75,94.08000183105469,7415.0,9988.800048828125,-2438.800048828125,3538.800048828125,567.0999908447266,-2176.7999267578125,255.0,0.0,,0.15202348804329152,0.9559766554796568,-0.7792096294285573,True,6,217.8813503942182,True,False,6,,76561198039309853,enpitsu,26.0,1279.4200439453125,-4248.22021484375,17.059999465942383,-9989.099731445312,-9804.299926757812,1.2999999523162842,0.5999999865889549,0.0,0.0,255.0,255.0,,0.016715267518417423,-2.36553317433704,4.263822330488813e-05,True,2,False,2,198.0,False,,Sane,76561198342164470,12,3853.7900390625,-1635.8800048828125,19.15999984741211,-93.10000419616699,510.60001373291016,-3.799999952316284,7.099999785423279,17.300000190734863,-165.20000457763672,128.0,128.0,,0.010164650114453657,-1.5432393035174972,0.07801107783140081,True,10,False,10,255.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3926.780029296875,-94.02999877929688,37.599998474121094,2191.999969482422,-975.2999877929688,-795.8999633789062,510.0,-974.3000030517578,1271.6999816894531,128.0,255.0,False,0.30574062793848666,-0.5179246692762999,-0.1938255712624702,True,6,False,6,31.0,False,
76,4785,149.0,False,False,1,5926.735704948157,-3979.659912109375,1770.4100341796875,571.4099731445312,-4245.899963378906,-739.4000244140625,5246.199951171875,80.39999961853027,-1885.2000427246094,1408.8999938964844,1.0,-0.27767907733324904,-0.9495898566352694,-1.8880802445624312,76561198342164470,Sane,12.0,-3846.81005859375,1771.8299560546875,510.04998779296875,1170.5999755859375,1553.2000732421875,4563.599853515625,-19.90000009536743,3472.3001098632812,3822.2000122070312,0.0,0.0,False,1.0562499476484704,2.6691675415659506,-2.064566012470244,False,12,198.0,False,4,10,,2533274802239656,SPUDLEYMONK UK,8.0,3332.1201171875,-716.5599975585938,17.0,-6369.89990234375,-12861.600341796875,1.0000000149011612,0.19999999552965164,-0.0,-1586.3999938964844,255.0,0.0,False,-0.00953395574634399,-1.099400112596472,-0.00022610178327397152,True,6,False,6,199.39770328101292,True,,enpitsu,76561198039309853,26,-43.43000030517578,5399.97021484375,18.920000076293945,2511.1000061035156,409.00001525878906,14.09999966621399,9.49999988079071,-12.799999713897705,-18.600000143051147,128.0,128.0,False,-0.0543097123994449,-1.7335608784007281,0.0038487396177439067,True,2,False,2,198.0,False,,games5425898691,bf81d8692db,19.0,-4078.989990234375,2137.449951171875,523.8200073242188,2.7000001072883606,-19909.49951171875,3168.900146484375,1485.3999328613281,-0.0,0.0,255.0,255.0,,0.14835953600205534,-1.5610974286196286,-1.5691542123316202,True,6,False,6,134.0,False,
77,4788,149.0,False,False,0,8448.116195443876,3990.050048828125,-1751.8199462890625,617.719970703125,-13118.599853515625,19195.6005859375,8360.800170898438,3405.10009765625,2314.2999267578125,4364.4000244140625,0.0,0.35884749532151705,1.185990269712521,-1.631379473923999,bf81d8692db,games5425898691,19.0,4078.989990234375,-1921.0699462890625,541.1500244140625,-2.800000011920929,19966.800537109375,45.79999923706055,-1853.3999633789062,-1.0000000149011612,0.0,255.0,255.0,,0.03934189309463591,1.5612066129470787,-1.5710725201394775,True,6,134.0,False,False,6,,76561198039309853,enpitsu,26.0,13.149999618530273,-5404.85986328125,19.079999923706055,-1177.6000213623047,-188.1999969482422,5.699999928474426,-5.0,4.000000059604645,-9.100000262260437,128.0,128.0,False,0.05507741167726379,1.7313606679417446,0.005435429784617854,True,2,False,2,198.0,False,,Sane,76561198342164470,12,3836.239990234375,-1785.969970703125,548.6500244140625,-1139.3000030517578,-1533.2000732421875,3918.5000610351562,1623.9999389648438,-2526.4999389648438,3364.1000366210938,0.0,128.0,False,-0.7798383032413919,-2.452906430098583,-1.9370190412325305,False,12,4,10,198.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3263.800048828125,833.4099731445312,17.0,8460.30029296875,12527.2998046875,1.0000000149011612,0.3999999910593033,1.0999999940395355,-1954.7000122070312,255.0,0.0,False,0.009556670620021562,0.9307165992525045,-0.00012117288455597012,True,6,False,6,189.9960944216739,True,
78,4869,152.0,False,False,1,8903.687836053166,-377.30999755859375,-3672.169921875,216.0500030517578,-22305.400390625,-11257.60009765625,-7567.0001220703125,-1863.0000305175781,-4491.7999267578125,3514.5001220703125,1.0,-0.5087987232023259,-0.09850668880268991,-2.4208966933629577,2533274802239656,SPUDLEYMONK UK,8.0,-102.29000091552734,-3610.7099609375,194.61000061035156,-12990.50048828125,-8440.2001953125,965.5999755859375,234.69999313354492,-997.3999786376953,-665.1000213623047,128.0,106.0,False,0.5260924077478657,-0.6173386203771386,0.017636456634148853,True,8,133.0,False,False,6,,76561198342164470,Sane,11.0,-3071.679931640625,1948.9599609375,17.010000228881836,8230.599975585938,-7626.199951171875,2.199999988079071,3.100000023841858,-2.7000001072883606,-1794.6000671386719,255.0,128.0,False,-0.009547083358440947,-2.3564050219962347,-0.00014045336252415736,True,10,4,12,178.0,False,,enpitsu,76561198039309853,26,13.229999542236328,2859.419921875,17.049999237060547,-1410.0,-13969.000244140625,3.100000023841858,0.09999999776482582,-1.1999999731779099,-1796.7999267578125,255.0,0.0,False,-0.016739631034661428,-1.447821699431691,-0.00025860261541987313,True,2,False,2,255.0,False,8.0,games5425898691,bf81d8692db,19.0,442.25,-1060.5799560546875,17.010000228881836,15799.89990234375,-14342.099609375,2.3999999463558197,-0.5000000074505806,-0.3999999910593033,-2005.8999633789062,255.0,0.0,,-0.009648129213297881,-2.325498072312696,7.807848250506968e-06,True,8,False,8,72.0,False,
79,4994,157.0,False,False,1,8120.885963646412,-3153.169921875,-1899.3900146484375,99.05000305175781,-21066.69921875,4895.199890136719,2587.5,-4658.999938964844,1122.6000213623047,-3610.0,1.0,0.410233492006942,-3.0298996833740324,0.8950021907682556,2533274802239656,SPUDLEYMONK UK,8.0,-2959.719970703125,-1917.219970703125,88.19000244140625,-11795.899658203125,-4223.0999755859375,2256.4999389648438,3159.89990234375,-4204.599914550781,-1607.7999877929688,254.0,128.0,,-0.6539458132997759,-0.17539875500950328,-0.3642181918406946,True,12,16.0,False,False,9,,76561198342164470,Sane,11.0,-252.32000732421875,-5049.4599609375,17.0,-17171.199951171875,199.89999771118164,3.400000035762787,3.400000035762787,-0.09999999776482582,-1171.2000274658203,128.0,0.0,,-0.009629179332397965,0.022891475338378188,-0.00010482352153653531,True,12,4,14,150.0,False,,enpitsu,76561198039309853,26,-3117.360107421875,-1472.989990234375,49.040000915527344,-3296.099853515625,-22279.69970703125,3513.3999633789062,513.4999847412109,-76.70000076293945,-16.59999966621399,255.0,0.0,,-0.029764831201255736,-1.4212096741619955,2.675555255464473e-05,True,4,False,3,138.57772050621688,True,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-2291.89990234375,295.8699951171875,2.7000001072883606,15388.499755859375,-5571.5997314453125,-803.0000305175781,-0.0,-0.09999999776482582,255.0,68.0,,-0.33813499771587724,1.5606205351754852,1.5740533541252564,True,8,False,8,203.0,False,
80,5004,157.0,False,False,0,5883.750346477402,3893.239990234375,1722.1500244140625,151.25999450683594,-5452.1002197265625,-8616.500244140625,5467.5,-447.09999084472656,4878.0999755859375,-3464.5001220703125,0.0,-0.7309416989087631,2.4254316953266564,-0.8396552983580226,bf81d8692db,games5425898691,19.0,4029.2900390625,1785.6400146484375,111.77999877929688,-3589.2001342773438,-15911.400146484375,-4634.700012207031,-89.0999984741211,2425.0999450683594,268.700008392334,255.0,128.0,,0.29094271492715135,-1.7775208084986949,0.8974757245518431,True,8,203.0,False,False,8,,76561198039309853,enpitsu,26.0,3203.409912109375,2077.719970703125,87.27999877929688,1220.8000183105469,12562.39990234375,-63.69999885559082,-4962.9998779296875,1898.699951171875,-1418.699951171875,255.0,128.0,,1.012638180739347,-1.930079181033891,-2.990854737282747,True,3,False,4,139.0,False,,Sane,76561198342164470,11,705.780029296875,4949.60009765625,17.0,8836.400146484375,-4124.800109863281,3.3000001311302185,-1.0000000149011612,-0.9000000357627869,-272.90000915527344,128.0,128.0,,0.009926041440004262,-0.4739557351939106,0.00017232146559879616,True,14,4,12,150.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,3346.360107421875,2129.260009765625,130.75,12145.30029296875,10164.500122070312,1552.2000122070312,-4053.2000732421875,2548.000030517578,2707.0999145507812,128.0,128.0,,0.7493332406585826,-1.711907261666206,2.8889544291483027,True,9,False,12,16.0,False,
81,5044,159.0,False,False,0,6141.067933860252,3115.68994140625,490.3699951171875,246.6300048828125,1226.8000030517578,3243.599853515625,3898.900146484375,4352.5,260.0,-4121.600036621094,0.0,0.3259690147034271,-0.10148736045248068,0.7461236819083509,bf81d8692db,games5425898691,19.0,3110.27001953125,401.70001220703125,122.55000305175781,-1928.2000732421875,3273.3999633789062,3802.60009765625,-3094.2001342773438,4222.9998779296875,-1685.7000732421875,255.0,0.0,,-0.24551644657798777,2.6000119244399533,0.43805336040449366,True,10,203.0,False,False,9,,76561198039309853,enpitsu,26.0,3942.52001953125,3268.06005859375,41.27000045776367,7512.2998046875,-6835.2001953125,3165.4000854492188,181.10000610351562,-3647.60009765625,-2606.199951171875,255.0,0.0,False,-0.35450389531306625,-0.7719720731309717,0.28664974143023925,True,4,False,4,139.0,False,,Sane,76561198342164470,12,1589.06005859375,3388.780029296875,17.0,5525.0,-14105.799560546875,3.1999999284744263,0.09999999776482582,-0.3999999910593033,2.199999988079071,255.0,128.0,,0.00959240277661866,-1.197110213139031,-5.783440744694412e-05,True,14,4,12,116.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,4078.989990234375,2955.280029296875,411.17999267578125,-2.7000001072883606,5177.8997802734375,3220.8999633789062,-2322.100067138672,2.0000000298023224,-0.29999999329447746,254.0,255.0,,-0.6146843960277227,1.5593112983679231,-1.5642263338467033,True,10,False,12,46.0,False,
82,5090,160.0,False,False,1,7410.398254216393,-3325.14990234375,-950.6400146484375,140.07000732421875,-14474.000244140625,22620.80078125,9146.099853515625,5706.5997314453125,1484.6000671386719,-1109.1000366210938,1.0,-1.115340521674735,1.077268402454342,2.937411359359706,76561198342164470,Sane,12.0,-3175.409912109375,-1184.9300537109375,70.7699966430664,-11033.499755859375,20009.100341796875,2625.7998657226562,-4267.200012207031,-2145.0,-213.09999465942383,255.0,128.0,,-0.13130377447242383,1.1101001260165473,-0.00015278325143524464,False,16,39.986245193789095,True,4,13,,2533274802239656,SPUDLEYMONK UK,8.0,-3297.25,-2966.68994140625,17.010000228881836,5654.4000244140625,11724.100341796875,1.899999976158142,0.19999999552965164,0.7999999821186066,14.700000286102295,255.0,128.0,,-0.009527874278162759,2.018161637108775,-7.838975359897201e-05,True,10,False,12,46.0,False,,enpitsu,76561198039309853,26,-3822.7900390625,-634.219970703125,17.299999237060547,4688.2000732421875,22516.39892578125,-166.29999160766602,-175.6999969482422,-672.9000091552734,-265.0,255.0,128.0,False,-0.02698330006633422,1.8017267680633042,0.02178124239822193,True,4,False,4,4.408894836261755,True,,games5425898691,bf81d8692db,19.0,-2724.669921875,-676.3300170898438,17.010000228881836,754.0000152587891,4427.60009765625,2.5,-0.09999999776482582,-2.5,-1396.6999816894531,255.0,0.0,,-0.009493515651815486,1.6679282938148103,-0.00017880403849288476,True,10,False,10,203.0,False,
83,5154,163.0,False,False,0,8772.052058705192,2470.389892578125,-2960.389892578125,94.43000030517578,8668.800048828125,-4247.0001220703125,-889.3000030517578,1305.0999450683594,-2873.2000732421875,-3128.0999755859375,0.0,-1.0084129462274134,3.006437297431486,-3.0566873444643843,76561198039309853,enpitsu,26.0,2316.179931640625,-2980.5400390625,127.01000213623047,-586.8000030517578,-342.79998779296875,489.59999084472656,-3561.0000610351562,-85.60000419616699,-4190.5999755859375,128.0,128.0,False,-0.9931588818831526,0.7934846046433952,3.0761989194323727,True,6,246.0,False,False,5,,bf81d8692db,games5425898691,19.0,3110.330078125,-2881.679931640625,17.010000228881836,15177.39990234375,-17281.300048828125,-0.19999999552965164,-1.0999999940395355,0.9000000357627869,-1069.7000122070312,255.0,0.0,,0.009590374911313843,-0.8443954371437266,-0.0003870358088346608,True,10,False,10,24.54406014309126,True,,Sane,76561198342164470,12,3490.929931640625,-3150.93994140625,17.010000228881836,-7804.2999267578125,-19680.6005859375,2.0999999344348907,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.009584241832230816,-1.9483071173848046,-4.437494845549511e-05,False,16,4,14,0.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,1268.56005859375,-450.7200012207031,16.860000610351562,-11255.799560546875,-15338.199462890625,36.40000104904175,-2.5999999046325684,3.1999999284744263,22.100000381469727,255.0,115.0,,0.009778507203637335,-2.198407214292462,2.7026313343679696e-05,True,12,False,14,46.0,False,
84,5234,166.0,False,False,0,10201.436617579899,3967.0,-3827.75,246.52000427246094,808.6000061035156,12777.19970703125,11650.30029296875,3350.7000732421875,-3017.2000122070312,3958.2998657226562,0.0,-0.36198478479632956,-2.118198922812148,-0.6045042878199685,76561198039309853,enpitsu,26.0,3913.6201171875,-3977.050048828125,85.94000244140625,12221.300048828125,7957.60009765625,6069.1998291015625,-1773.3999633789062,-5094.89990234375,940.4000091552734,255.0,255.0,,-0.4361810599116387,0.5825447223558408,-0.6587442318693822,True,6,150.0,False,False,6,,bf81d8692db,games5425898691,19.0,3082.090087890625,-4941.4599609375,569.760009765625,4310.299987792969,3008.900146484375,-12203.00048828125,-1404.9000549316406,1788.8999938964844,885.5000305175781,255.0,255.0,,1.2029067686429478,0.6098740383553876,-1.5892036699189829,True,10,False,10,,False,,Sane,76561198342164470,12,1075.8800048828125,-1185.699951171875,84.22000122070312,-2795.10009765625,22706.59912109375,-1344.9000549316406,-3200.4998779296875,-392.59998321533203,-0.19999999552965164,128.0,,,-0.7169784958051771,1.693068918342286,8.543574126705692e-05,True,18,4,16,215.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3538.9599609375,890.9500122070312,17.010000228881836,6218.800048828125,21949.69970703125,1.8000000715255737,-0.09999999776482582,0.0,-2028.9999389648438,255.0,0.0,,0.00954332215145924,1.2146633985272806,3.406750496363797e-06,True,12,False,14,228.0,False,
85,5332,169.0,False,False,0,6715.118068440967,3845.080078125,384.4800109863281,126.08999633789062,-10648.399658203125,14824.49951171875,-2587.0999145507812,-613.4999847412109,-294.4000053405762,485.6999969482422,0.0,-0.9144312382352895,-2.0808266774475475,-0.9315944650604777,76561198039309853,enpitsu,26.0,3931.219970703125,301.69000244140625,33.66999816894531,-9823.200073242188,13923.399658203125,-4389.700012207031,-848.0000305175781,5352.9998779296875,-191.10000610351562,255.0,0.0,,0.28631932953157957,2.2201852846514876,-0.23175999657540566,True,6,107.65978484512657,True,False,6,,bf81d8692db,games5425898691,19.0,1969.81005859375,-1514.1600341796875,17.010000228881836,6258.699951171875,12625.30029296875,2.0999999344348907,-0.09999999776482582,-0.5000000074505806,-101.80000305175781,255.0,128.0,,0.009597594304464427,1.0977192189291431,9.581170310252349e-05,True,10,False,10,61.0,False,,Sane,76561198342164470,12,1915.280029296875,2004.0799560546875,17.010000228881836,5683.4002685546875,4705.400085449219,2.5,1.5999999642372131,1.0000000149011612,-2309.600067138672,255.0,0.0,False,0.009542151462221902,0.6968367750756679,-0.00021308037162405535,True,18,4,16,255.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,102.95999908447266,5196.91015625,17.0,501.1000061035156,-255.49999237060547,3.100000023841858,0.3999999910593033,0.7999999821186066,-11.399999856948853,0.0,143.0,False,0.009852589750059284,-0.46064726863646394,-2.178905639505485e-05,True,12,False,14,213.0,False,
86,5355,170.0,False,False,0,5032.643088183032,2776.8701171875,1699.4300537109375,103.37000274658203,-28308.798828125,-9102.000122070312,12060.999755859375,1036.9999694824219,4234.700012207031,4122.0001220703125,0.0,0.35509320697528485,-2.604200725704635,2.2840751274895017,76561198039309853,enpitsu,26.0,2923.89990234375,1671.780029296875,18.799999237060547,-13734.100341796875,5434.6002197265625,204.50000762939453,3687.7999877929688,163.60000610351562,4077.0999145507812,255.0,128.0,,-0.002874461659534814,2.8510827065117104,-0.05457223812156477,True,8,42.85753994090583,True,False,7,,bf81d8692db,games5425898691,19.0,2007.1700439453125,-415.2699890136719,17.010000228881836,-8911.099853515625,10312.60009765625,2.3000000417232513,0.0,0.0,2160.2000427246094,255.0,251.0,,0.009567532913590398,2.348902394731102,1.3766440484223464e-05,True,10,False,10,92.0,False,,Sane,76561198342164470,12,2647.719970703125,1907.0999755859375,63.97999954223633,8945.999755859375,-13388.199462890625,3481.099853515625,2804.5999145507812,86.80000305175781,-3111.0000610351562,255.0,0.0,True,0.06683940522868737,-0.9050844142620691,0.010507827777328716,False,20,4,17,229.78822386392986,True,,SPUDLEYMONK UK,2533274802239656,8.0,-39.09000015258789,5287.580078125,17.0,-755.0,558.8999938964844,3.1999999284744263,-0.19999999552965164,-0.09999999776482582,0.0,128.0,128.0,False,0.009543310586711021,-0.6373876050176689,1.5523586308624115e-05,True,12,False,14,213.0,False,
87,5446,173.0,False,False,0,9016.559402677996,257.3500061035156,-3802.489990234375,278.0,-11355.899658203125,17900.400390625,8919.500122070312,-5767.8997802734375,-385.6999969482422,1606.6999816894531,0.0,-0.5550265124266939,0.15849011923526024,-3.0020378400718553,bf81d8692db,games5425898691,19.0,352.5799865722656,-3817.5,98.41000366210938,-6030.5999755859375,-6041.099853515625,3405.4000854492188,-2258.0999755859375,3167.7999877929688,-1911.7999267578125,255.0,70.0,,-0.20107829134739924,-2.8650996708581733,0.029967167440605114,True,12,46.0,False,False,11,,76561198039309853,enpitsu,26.0,655.0599975585938,-2337.9599609375,17.049999237060547,1862.8999328613281,-19002.5,2.5999999046325684,0.0,-0.29999999329447746,9.700000286102295,255.0,0.0,,0.01677648027760683,-1.4719321537978631,-3.3213853023927456e-05,True,8,False,8,16.0,False,,Sane,76561198342164470,12,2588.739990234375,-292.4100036621094,16.989999771118164,-9901.799926757812,8185.2001953125,4.900000095367432,1.7000000178813934,-1.5000000596046448,2086.7999267578125,255.0,255.0,False,0.009558697968381989,2.4852015370003606,0.0002386558254081967,True,20,4,18,255.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-540.4000244140625,710.3599853515625,17.010000228881836,591.1999893188477,-16018.599853515625,1.899999976158142,0.0,-0.5000000074505806,46.39999866485596,128.0,128.0,False,0.009616582096638633,-1.5281492116080255,-6.200006073810709e-05,True,14,False,16,198.0,False,
88,5526,176.0,False,False,1,6601.923277575317,2895.0,-1152.010009765625,99.22000122070312,12163.800048828125,793.0999755859375,-278.29999923706055,761.9000244140625,2048.8999938964844,1074.8999786376953,1.0,-0.038589354156363845,0.7395100672762019,-1.6221910383957738,2533274802239656,SPUDLEYMONK UK,8.0,2889.6201171875,-1265.68994140625,17.010000228881836,14328.800048828125,-4915.299987792969,2.0999999344348907,-0.0,3.1999999284744263,1894.1999816894531,21.0,255.0,,-0.00960383688872276,-2.873076862151827,4.742611197560336e-05,True,16,123.0,False,False,14,,76561198342164470,Sane,12.0,732.8400268554688,-3447.050048828125,17.010000228881836,10654.3994140625,-16875.999755859375,3.3000001311302185,0.5000000074505806,-3.100000023841858,280.6999969482422,,255.0,,-0.00972945466914955,-2.131685011852639,1.5626762531178786e-05,True,20,4,22,232.0,False,,enpitsu,76561198039309853,26,1119.780029296875,4514.41015625,17.030000686645508,-3861.099853515625,-1966.199951171875,4.900000095367432,0.5000000074505806,-0.0,-1657.4000549316406,0.0,255.0,,-0.016939063958301612,2.8730613866368158,-0.0002650749917473744,True,8,False,8,16.0,False,,games5425898691,bf81d8692db,19.0,2601.7900390625,4745.02978515625,17.010000228881836,4391.7999267578125,1155.8000183105469,2.3000000417232513,-0.0,-0.5999999865889549,-2044.1999816894531,255.0,0.0,,-0.00954558628573142,2.82018170743537,-5.39433661556017e-05,,12,False,12,15.0,False,
89,5538,177.0,False,False,1,6737.365422020096,3386.530029296875,-1120.1400146484375,93.2699966430664,10887.60009765625,619.5999908447266,205.20000457763672,314.4000053405762,5126.400146484375,1074.8999786376953,1.0,1.2505281553111045,1.1768907626184568,-0.38520741832595534,2533274802239656,SPUDLEYMONK UK,8.0,3213.72998046875,-1270.18994140625,17.0,6022.5,1702.7000427246094,0.9000000357627869,-0.0,-0.09999999776482582,29.000000953674316,255.0,129.0,,-0.009484917562703993,2.8631872694744427,-5.71941890860181e-06,True,16,110.45785829841451,True,False,14,,76561198342164470,Sane,12.0,1293.6199951171875,-3982.840087890625,17.010000228881836,15137.7001953125,-7825.3997802734375,2.199999988079071,-0.09999999776482582,0.09999999776482582,1741.7999267578125,,255.0,,-0.009648217271760134,-2.7114691684063663,0.00010677806025077296,True,20,4,22,232.0,False,,enpitsu,76561198039309853,26,860.22998046875,4513.5400390625,17.030000686645508,-7192.0001220703125,3258.599853515625,5.799999833106995,-0.0,-0.19999999552965164,-2293.8999938964844,0.0,255.0,,-0.016896326706069477,-2.4943296218338733,-2.8396470001048796e-05,True,8,False,8,16.0,False,,games5425898691,bf81d8692db,19.0,2861.070068359375,4686.31005859375,17.010000228881836,6340.2001953125,-4846.499938964844,2.3000000417232513,-0.09999999776482582,-0.0,-2499.9000549316406,255.0,0.0,,-0.009524843151935497,-2.463263466872515,3.2042464155688124e-05,True,12,False,12,15.0,False,
