,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
71,5664,153.0,False,False,1,1095.3905926519326,1784.0400390625,4498.7001953125,343.7799987792969,11081.099853515625,32446.298828125,927.6999664306641,2303.6000061035156,-4.1999998688697815,-5540.10009765625,1.0,0.07402500007119511,-3.102698636266167,2.673091735008782,bf81d8692db,games5425898691,19.0,1777.5799560546875,4253.8701171875,375.30999755859375,-1212.0999908447266,22872.39990234375,2093.000030517578,-5345.8001708984375,-962.5,863.1999969482422,255.0,255.0,,-0.07742131279542921,1.992406435732907,0.09521186292223506,True,29.43544075822318,True,False,23,24,,76561198039309853,enpitsu,24.0,1522.8499755859375,4252.33984375,17.049999237060547,16424.000244140625,-12132.5,2.5,-0.3999999910593033,0.09999999776482582,-19.299999475479126,255.0,255.0,False,-0.01679053894598339,-2.5032236525664704,3.623539066381093e-05,True,0.0,False,False,22,20,,TerraMW,76561198156643344,3,1591.449951171875,4240.39013671875,255.99000549316406,9581.500244140625,10838.1005859375,436.50001525878906,-1652.7999877929688,4980.10009765625,1647.8999328613281,128.0,128.0,,0.1921136908855804,1.5599562466289918,1.0128353503747893,True,78.0,False,34,8,27,,:(,76561198054434500,11.0,714.260009765625,5637.2998046875,28.200000762939453,-2109.600067138672,-3249.5001220703125,-128.1999969482422,-0.09999999776482582,-0.5000000074505806,-6.700000166893005,207.0,128.0,False,-0.04254998566237199,-0.9924510693589396,-0.02160169929278856,True,125.0,False,28,20,8,
72,5746,156.0,False,False,1,5156.861517702661,3411.75,638.4199829101562,103.3499984741211,-10196.799926757812,-6371.500244140625,5480.5999755859375,1570.8999633789062,3966.9000244140625,-4218.399963378906,1.0,0.3450045507614519,-0.3843078036473121,-2.9052098596173974,76561198039309853,enpitsu,24.0,3574.659912109375,658.3200073242188,17.049999237060547,-10046.400146484375,-12441.700439453125,3.8999998569488525,-0.09999999776482582,-11.799999475479126,-103.50000381469727,255.0,128.0,False,-0.01650277744067328,-0.8797661014905854,-0.0004912132079083378,True,167.0,False,False,20,22,,bf81d8692db,games5425898691,19.0,1649.989990234375,2328.2099609375,98.33000183105469,-796.2999725341797,-16868.00048828125,-142.39999771118164,5498.0999755859375,108.10000419616699,94.30000305175781,255.0,128.0,,1.0675345512909151,1.3956814117911511,2.9969342555494882,True,0.0,False,False,26,25,11.0,TerraMW,76561198156643344,3,2309.2900390625,2970.0,109.91000366210938,-9276.599731445312,-20437.2998046875,-143.80000114440918,5360.2001953125,-1105.5000305175781,543.1000137329102,255.0,128.0,,0.894192576527565,1.0018579858780303,2.439145289524988,True,0.0,False,36,8,29,,:(,76561198054434500,11.0,3087.18994140625,1209.530029296875,99.63999938964844,9815.0,-20570.80078125,2364.9000549316406,-689.0000152587891,-294.7999954223633,-1011.2000274658203,195.0,128.0,False,0.15475954387448537,-1.7633838064885026,0.015666220370701967,True,0.0,False,32,22,8,
73,5783,157.0,False,False,1,5460.2996364079645,2056.139892578125,-195.6300048828125,244.1999969482422,-9799.000244140625,4099.2999267578125,854.1999816894531,2956.6000366210938,-1500.8999633789062,2970.2999877929688,1.0,1.470026575286052,-0.22486291601109246,2.134831558637343,76561198039309853,enpitsu,24.0,2120.669921875,-319.8599853515625,131.8300018310547,-7486.199951171875,1669.7000122070312,597.0000076293945,-1508.8999938964844,5279.000244140625,-323.3000183105469,128.0,0.0,False,0.627360970221457,1.0189809807357433,1.0901523756171119,True,147.0,False,False,21,24,,bf81d8692db,games5425898691,19.0,1667.06005859375,-115.16000366210938,82.63999938964844,2256.4999389648438,-22767.5,2220.0,5384.69970703125,1115.8000183105469,95.20000457763672,255.0,128.0,,-0.6936176441967522,-1.7895221820364906,0.012795491756783158,True,0.0,False,False,28,27,,TerraMW,76561198156643344,3,1651.9300537109375,211.2100067138672,126.18000030517578,4196.400146484375,-21041.39892578125,3462.3001098632812,-394.00001525878906,98.59999656677246,2267.899932861328,255.0,128.0,,0.15011007057746026,-2.3583235056076517,-0.043133850898751505,True,0.0,False,38,8,30,,:(,76561198054434500,11.0,3903.070068359375,-1768.72998046875,57.77000045776367,5267.80029296875,-22184.09912109375,-3018.599853515625,2049.499969482422,-2115.500030517578,-8.399999737739563,210.0,0.0,False,0.21258460697732678,-1.4579301054632976,0.8109752110141484,True,255.0,False,32,24,8,
74,5788,158.0,False,False,0,5130.435817374143,-1958.6400146484375,120.81999969482422,285.0799865722656,-11482.19970703125,-3521.300048828125,7241.7999267578125,2491.9000244140625,3056.300048828125,4522.0001220703125,0.0,-1.06766367496119,1.088007025913701,2.0948819366160234,76561198156643344,TerraMW,3.0,-1831.199951171875,234.86000061035156,180.5800018310547,-8436.199951171875,19713.1005859375,515.9999847412109,883.0000305175781,-5339.89990234375,977.5,255.0,255.0,,0.7462877322473691,2.3054043930182995,-0.8434661271210526,True,0.0,False,8,31,38,,76561198054434500,:(,11.0,-3898.06005859375,2304.510009765625,25.780000686645508,6015.8001708984375,19981.099853515625,-1751.0000610351562,181.5999984741211,-2919.2001342773438,-1964.7999572753906,210.0,0.0,False,0.09015564763683384,1.1905652657437638,0.2705107254055187,True,255.0,False,8,32,24,,enpitsu,76561198039309853,24,-1979.8399658203125,302.9800109863281,128.7100067138672,7701.400146484375,-855.8999633789062,-154.7000026702881,1591.199951171875,-5260.999755859375,-198.4000015258789,128.0,128.0,False,-0.3427694273573676,-1.9150868030173136,2.608577344010473,True,147.0,False,24,False,21,,games5425898691,bf81d8692db,19.0,-1708.5699462890625,533.0399780273438,93.61000061035156,-2262.5,22793.00048828125,-167.70000457763672,-5377.1002197265625,-1154.4000244140625,62.30000019073486,255.0,128.0,,1.121393167961892,-1.3828160438287052,3.1153681758379093,False,0.0,False,28,27,False,
75,5872,161.0,False,False,1,5028.11530765793,3268.969970703125,707.0599975585938,287.70001220703125,-5316.9000244140625,22066.69921875,11243.699951171875,5068.900146484375,-3188.900146484375,-370.09998321533203,1.0,0.5088308061562827,-1.0327869028580525,1.2232599883587583,76561198039309853,enpitsu,24.0,3273.550048828125,554.010009765625,151.42999267578125,3789.4000244140625,21108.89892578125,2072.7000427246094,-3115.0,-3225.7998657226562,1543.5000610351562,128.0,255.0,,-0.025066012764172352,2.1140569168115055,-0.03619298324485825,True,0.0,False,False,23,26,,bf81d8692db,games5425898691,19.0,456.69000244140625,-4163.0,17.010000228881836,2501.300048828125,12575.0,2.3999999463558197,-0.09999999776482582,-0.0,-2309.7999572753906,255.0,0.0,,-0.009543870963748244,1.8345277778054891,4.024441362904585e-06,True,61.0,False,False,28,28,,TerraMW,76561198156643344,3,3300.360107421875,-3904.68994140625,17.010000228881836,-10605.6005859375,-2405.2000427246094,2.3999999463558197,-0.9000000357627869,-0.19999999552965164,-2286.199951171875,255.0,0.0,,-0.009537927142180333,-0.18108853531767943,-0.00010367252040807344,True,,False,38,8,32,,:(,76561198054434500,11.0,334.6199951171875,1130.06005859375,17.010000228881836,-3205.8999633789062,19875.699462890625,2.3000000417232513,-0.0,-1.0000000149011612,1914.2999267578125,211.0,255.0,,-0.009585327354603247,1.346904637572406,0.00010250341120702608,True,179.0,False,34,26,8,
76,5971,164.0,False,False,1,2107.5576783178503,1613.760009765625,3158.429931640625,163.42999267578125,-24199.7998046875,-1408.699951171875,1713.0999755859375,3886.4999389648438,2183.800048828125,4015.5999755859375,1.0,0.04993461076945307,1.0423432139953734,-0.2088879905271389,76561198039309853,enpitsu,24.0,1822.3299560546875,3109.47998046875,143.97999572753906,-16708.499755859375,630.8000183105469,-165.49999237060547,-2974.89990234375,-3716.9000244140625,-2753.900146484375,255.0,128.0,,-0.9918547886558079,-1.7095008471782005,2.8000540239041154,True,0.0,False,False,25,28,,bf81d8692db,games5425898691,19.0,95.11000061035156,1013.8400268554688,17.010000228881836,-16714.69970703125,-8017.2998046875,2.0999999344348907,3.3000001311302185,1.5999999642372131,1328.800048828125,255.0,128.0,,-0.009586824155846097,-0.5223201480291805,-7.909916748861207e-05,True,81.0,False,False,30,30,,TerraMW,76561198156643344,3,-15.369999885559082,1811.5699462890625,17.010000228881836,1259.4999694824219,20376.400146484375,2.3000000417232513,-0.0,0.09999999776482582,-2014.1000366210938,255.0,0.0,,-0.009582146683577023,1.7109693390658411,-1.4935724999480798e-05,True,162.0,False,40,8,34,,:(,76561198054434500,11.0,580.7999877929688,4896.9599609375,17.010000228881836,-4215.400085449219,800.1999664306641,2.5999999046325684,-0.0,0.09999999776482582,2409.4000244140625,225.0,255.0,False,-0.009539737570658437,0.08995781934975557,-5.675781058966005e-05,True,185.0,False,34,26,8,
77,6049,167.0,False,False,0,9241.624447247239,3993.580078125,-2702.169921875,313.1400146484375,-3950.4000854492188,14257.900390625,14894.7998046875,1759.6000671386719,1297.5,5229.69970703125,0.0,0.5938026699835596,-2.9917095501750306,-0.29026420993848645,76561198156643344,TerraMW,3.0,4069.030029296875,-2860.030029296875,173.35000610351562,5505.999755859375,10425.899658203125,14172.60009765625,-70.59999942779541,-5464.000244140625,624.0000152587891,255.0,128.0,,-0.924464260105383,1.1681646327596602,-1.0318900302783445,True,51.58489453408026,True,8,34,40,,76561198054434500,:(,11.0,3350.639892578125,-3714.570068359375,17.010000228881836,-507.79998779296875,12777.2998046875,2.7000001072883606,0.0,-0.3999999910593033,2848.0999755859375,211.0,255.0,False,0.009590517820317015,1.7740207371227423,-4.20930950640416e-05,True,255.0,False,8,34,26,,enpitsu,76561198039309853,24,-833.7999877929688,-1445.800048828125,87.26000213623047,-13698.199462890625,10913.1005859375,-154.7000026702881,-3026.0000610351562,-4592.60009765625,23.09999942779541,128.0,128.0,False,-1.5316155278568293,2.45113795041632,0.10794647949369317,True,0.0,False,30,False,28,,games5425898691,bf81d8692db,19.0,4079.010009765625,-727.8400268554688,484.8900146484375,-6.499999761581421,-15885.699462890625,6606.9000244140625,1012.6000213623047,14.900000095367432,7.5,255.0,119.0,,-0.3656635289357455,-1.5612573812680244,1.5679618364082264,True,217.29733318410894,True,30,30,False,
78,6121,170.0,False,False,0,5760.7454156923495,2996.6201171875,893.3900146484375,1881.469970703125,-10500.10009765625,15324.69970703125,-1544.6000671386719,1555.3999328613281,-355.99998474121094,5783.900146484375,0.0,0.8416738023632155,-1.3494166259069449,-1.1916063965552568,76561198156643344,TerraMW,4.0,3174.110107421875,715.260009765625,1909.280029296875,-5710.10009765625,21035.80078125,-379.1999816894531,-4166.000061035156,3073.800048828125,-1856.199951171875,255.0,131.0,,0.47564240163504556,1.7465035925078018,0.017664209793414185,True,0.0,False,8,35,42,,76561198054434500,:(,11.0,1427.449951171875,-977.6699829101562,89.31999969482422,-5967.7001953125,14022.7001953125,-1437.4000549316406,2218.800048828125,767.3999786376953,-33.90000104904175,153.0,128.0,False,-0.3907840147029007,1.8980574785171844,-0.008543697201987934,True,242.0,False,8,36,26,,enpitsu,76561198039309853,24,-3577.4599609375,1216.4000244140625,17.020000457763672,10880.50048828125,16121.800537109375,2.800000011920929,-0.29999999329447746,3.100000023841858,-97.89999961853027,255.0,128.0,False,0.016674493603942426,0.9667400113042448,-0.0001127003138795705,True,179.0,False,30,False,28,,games5425898691,bf81d8692db,19.0,2272.139892578125,-1870.3900146484375,17.0,-3845.2999877929688,22583.9990234375,3.1999999284744263,0.0,0.7000000029802322,86.70000076293945,255.0,161.0,,0.009589344595512002,1.718675278165397,0.00015950399587288903,True,86.0,False,30,30,False,
79,6258,175.0,False,False,1,9200.19623986327,576.2999877929688,-4054.639892578125,277.29998779296875,10845.699462890625,22293.40087890625,4629.4000244140625,3682.9000854492188,-4519.2999267578125,1418.0000305175781,1.0,-0.24781882615159825,0.5438455262150855,3.0988063219447572,bf81d8692db,games5425898691,19.0,508.54998779296875,-4227.2998046875,180.7100067138672,17831.400146484375,14526.500244140625,-140.9000015258789,-3862.0001220703125,-2980.8999633789062,-2539.2999267578125,255.0,255.0,,0.45956807752100426,2.4469471589119376,-2.128780427610266,True,0.0,False,False,33,34,,76561198039309853,enpitsu,24.0,-2310.050048828125,-4262.25,17.059999465942383,12401.800537109375,5752.2998046875,1.1999999731779099,1.5000000596046448,0.7000000029802322,169.3000030517578,255.0,0.0,,-0.016748731897963696,2.6881592936363305,-0.00019464703697591514,True,200.0,False,False,34,32,,TerraMW,76561198156643344,3,-1105.6199951171875,-3440.9599609375,17.0,7421.9000244140625,13675.0,3.100000023841858,0.29999999329447746,0.7000000029802322,277.00000762939453,255.0,128.0,,-0.009591775277768314,2.0368352464635247,-0.00019062494791158917,True,0.0,False,42,8,36,,:(,76561198054434500,11.0,2668.340087890625,-2442.93994140625,80.81999969482422,7540.9002685546875,14356.500244140625,2225.800018310547,-4955.299987792969,2386.300048828125,13.40000033378601,0.0,129.0,False,0.5762955177143129,-1.1035274340392451,0.00882199542416278,True,202.0,False,38,29,8,
80,6377,179.0,False,False,1,3375.433931921032,3972.81005859375,3751.909912109375,301.2200012207031,-8746.900024414062,23175.0,6733.699951171875,-1898.9999389648438,-937.7999877929688,3350.8999633789062,1.0,-1.1701168784392844,-0.9482108403995259,2.190585397290595,bf81d8692db,games5425898691,19.0,4051.27001953125,3505.43994140625,139.0800018310547,5464.000244140625,18937.80029296875,10167.19970703125,-1565.2000427246094,-5201.500244140625,862.6000213623047,255.0,255.0,,0.4737289222711148,1.84641195214761,-0.9715658668089379,True,9.093574123997845,True,False,36,36,,76561198039309853,enpitsu,24.0,199.50999450683594,350.8900146484375,81.62999725341797,-666.2000274658203,19230.2001953125,-587.5,-4526.700134277344,-160.6999969482422,0.29999999329447746,128.0,128.0,,1.2019837498026722,1.5354906206927919,0.00026299574583488417,True,230.0,False,False,36,34,,TerraMW,76561198156643344,4,491.7900085449219,4901.1201171875,17.010000228881836,8757.7001953125,5157.2998046875,2.3999999463558197,0.3999999910593033,0.7000000029802322,-1739.1999816894531,0.0,0.0,False,-0.009893128652690854,2.6505803125562455,-8.506400348062324e-05,True,61.0,False,44,8,38,,:(,76561198054434500,11.0,3218.25,4556.52978515625,24.200000762939453,4647.699890136719,17409.49951171875,2540.0,3725.7000732421875,-2990.2999877929688,-1409.1000366210938,195.0,255.0,False,0.19822970087576067,2.3080181258972856,-0.01752140225161658,True,255.0,False,38,30,8,
81,6401,180.0,False,False,0,10284.320940337257,-2769.840087890625,-4972.169921875,577.9199829101562,16168.900146484375,3590.4000854492188,-2175.800018310547,2093.2000732421875,-976.9999694824219,-5537.39990234375,0.0,0.7218393841380316,-1.941494879405929,-2.5903279390511376,76561198054434500,:(,11.0,-2886.0400390625,-5046.22021484375,709.489990234375,10240.400390625,-3997.9000854492188,-353.4000015258789,1200.1000213623047,2612.60009765625,1309.9000549316406,255.0,255.0,,0.12055727444036989,-0.3536947104996881,-1.5690266419830394,True,248.74577210795496,True,8,30,38,,76561198156643344,TerraMW,3.0,-776.9099731445312,-4945.3798828125,17.010000228881836,-55.10000228881836,25.299999713897705,2.0999999344348907,1.1999999731779099,1.7000000178813934,0.0,,,,0.009566578607636973,2.7096906375681624,2.7757099085099584e-05,True,61.0,False,8,44,38,,enpitsu,76561198039309853,24,-154.0500030517578,-1922.489990234375,17.049999237060547,-492.79998779296875,-16336.300048828125,2.5999999046325684,-0.19999999552965164,-0.7000000029802322,-221.10000610351562,255.0,,,0.016867568573727346,-1.6180545942118183,6.688867291850502e-05,True,230.0,False,36,False,34,,games5425898691,bf81d8692db,19.0,-2949.9599609375,-4676.08984375,12.050000190734863,18942.80029296875,3135.7000732421875,237.29999542236328,1963.3000183105469,-569.0999984741211,1566.300048828125,255.0,255.0,,-0.026682936769488606,0.2141508007693821,0.035330335174635435,True,3.0,False,36,36,False,
82,6426,181.0,True,False,1,629.1124382453362,1327.6700439453125,4682.35009765625,129.0399932861328,-21487.2998046875,18830.999755859375,-2456.699981689453,-1799.4999694824219,-1973.3999633789062,5372.7001953125,1.0,-0.445591495315178,1.0289751254736157,-2.805154681609008,bf81d8692db,games5425898691,19.0,1438.25,4502.5,85.2300033569336,-14205.10009765625,12221.199951171875,3368.2000732421875,-2550.8999633789062,-480.99998474121094,-3248.3999633789062,255.0,6.0,,-0.10908090087576813,0.7770954615512172,0.000658057618255039,True,3.0,False,False,37,38,,76561198039309853,enpitsu,24.0,261.6400146484375,3080.389892578125,17.049999237060547,-1914.4000244140625,7111.6998291015625,3.400000035762787,1.5000000596046448,-0.0,2331.699981689453,255.0,255.0,,-0.01675920386556759,1.3073586754887256,8.08305282118669e-05,True,222.0,False,False,36,34,,TerraMW,76561198156643344,3,945.47998046875,4746.6298828125,49.09000015258789,5780.9002685546875,-7478.599853515625,3525.4998779296875,176.49999618530273,110.60000419616699,1759.2999267578125,255.0,255.0,,-0.01485976624625914,-2.2715870945748353,0.0020598053420202433,True,24.0,False,46,8,38,,:(,76561198054434500,11.0,1506.72998046875,4901.8798828125,101.19000244140625,-17609.69970703125,-12714.100341796875,-7404.69970703125,5384.1998291015625,781.5000152587891,805.2999877929688,221.0,255.0,True,-0.07610492842379872,-0.25185424801911777,-2.576604117982476,True,170.44299356399043,True,40,31,8,
83,6427,181.0,False,False,0,9946.195745716901,-1184.1800537109375,-4802.02001953125,113.25,35641.99951171875,-14556.600341796875,3378.900146484375,5166.7999267578125,1978.0000305175781,-2321.9000244140625,0.0,0.7165609450130324,-0.736193918387666,-2.754017921943771,76561198054434500,:(,11.0,-1358.7900390625,-4796.740234375,49.540000915527344,17592.7001953125,12405.50048828125,-911.3999938964844,-439.3000030517578,-4607.5,1007.3000335693359,221.0,255.0,True,0.10187034826494518,0.2769087327164346,3.107130184039113,True,167.26233141396634,True,8,31,40,,76561198156643344,TerraMW,3.0,-993.1599731445312,-4703.4501953125,70.95999908447266,-11256.300048828125,3455.4000854492188,3085.4998779296875,2271.699981689453,-3544.1000366210938,2497.5,255.0,255.0,,0.04413568360722561,2.4114273480070536,-0.04658213654326927,True,20.819337849975913,True,8,46,39,,enpitsu,76561198039309853,24,-261.6400146484375,-3080.389892578125,17.049999237060547,1914.4000244140625,-7111.6998291015625,3.400000035762787,-1.5000000596046448,0.0,2331.699981689453,255.0,255.0,,0.01675920386556759,-1.3073586754887256,8.08305282118669e-05,True,222.0,False,36,False,34,,games5425898691,bf81d8692db,19.0,-1323.2099609375,-4587.81005859375,106.08000183105469,13824.599609375,-10259.69970703125,2252.7999877929688,5123.900146484375,-1570.8999633789062,-1235.8000183105469,255.0,0.0,,0.43442856161047705,-0.8377798394830912,0.43753749177086726,True,3.0,False,38,37,False,
84,6694,181.0,False,True,0,5101.577618837962,-2.4800000190734863,117.27999877929688,129.99000549316406,25.399999618530273,28391.79931640625,8382.7001953125,5834.1998291015625,1045.4000091552734,-931.6999816894531,0.0,0.051205088925261114,-0.034937225742674924,0.25811080422742916,76561198156643344,TerraMW,3.0,-19.510000228881836,-67.12000274658203,29.719999313354492,-2003.5000610351562,20593.9990234375,444.59999084472656,-1177.6000213623047,2118.8999938964844,-1473.2000732421875,255.0,255.0,,0.18877675278637437,1.6343849039036054,0.15179268204108484,True,11.0,False,False,4,6,,76561198054434500,:(,11.0,5.429999828338623,-4863.509765625,17.010000228881836,57.69999980926514,2281.9000244140625,2.0999999344348907,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.009392612073296516,1.5453897309909186,2.756950337834644e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24,-19.600000381469727,319.55999755859375,112.01000213623047,4568.500061035156,-22454.7998046875,1872.2999572753906,3903.900146484375,3607.0999145507812,1413.2000732421875,255.0,255.0,,0.7106579310476145,-1.7141630817795521,-0.5142056550905723,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,3164.02001953125,3995.6298828125,17.010000228881836,16136.199951171875,-5625.0,2.3000000417232513,0.29999999329447746,0.0,-1975.8000183105469,255.0,0.0,,0.009591862389874922,-0.40510933509139346,-3.678990416982659e-05,True,255.0,False,False,False,False,
85,6695,181.0,False,False,1,5387.252540415648,-25.299999237060547,-167.88999938964844,197.00999450683594,-12142.5,16836.199951171875,19002.19970703125,5138.699951171875,1163.1999969482422,2870.4998779296875,1.0,-0.02285481792946037,-0.10717502828220134,0.09548242053193812,76561198039309853,enpitsu,24.0,19.600000381469727,-319.55999755859375,112.01000213623047,-4568.500061035156,22454.7998046875,1872.2999572753906,-3903.900146484375,-3607.0999145507812,1413.2000732421875,255.0,255.0,,-0.7106579310476145,1.7141630817795521,-0.5142056550905723,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,19.0,-3292.39990234375,-3937.360107421875,17.010000228881836,-14750.0,8071.9000244140625,2.3000000417232513,-0.3999999910593033,-0.0,-1991.0000610351562,255.0,0.0,,-0.009571859606092902,0.5704598224800993,-4.63284598091128e-05,True,255.0,False,False,False,False,,TerraMW,76561198156643344,3,19.510000228881836,67.12000274658203,29.719999313354492,2003.5000610351562,-20593.9990234375,444.59999084472656,1177.6000213623047,-2118.8999938964844,-1473.2000732421875,255.0,255.0,,-0.18877675278637437,-1.6343849039036054,0.15179268204108484,True,11.0,False,6,False,4,,:(,76561198054434500,11.0,-5.429999828338623,4863.509765625,17.010000228881836,-57.69999980926514,-2281.9000244140625,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.009392612073296516,-1.5453897309909186,2.756950337834644e-06,True,116.0,False,False,False,False,
86,6771,184.0,False,False,1,3918.2710661747833,-2782.050048828125,3789.14990234375,194.44000244140625,-16791.099853515625,10935.899658203125,7362.8997802734375,-1758.3999633789062,5676.9000244140625,-824.7000122070312,1.0,-0.19850033664545652,-0.6651962486450246,2.422453388473483,76561198039309853,enpitsu,24.0,-2772.1201171875,3785.550048828125,102.9000015258789,-18555.799560546875,8639.299926757812,-4129.2999267578125,4139.2999267578125,1181.6000366210938,1481.0000610351562,128.0,128.0,,0.22715401293930365,-2.7448198256718235,-3.080229134807131,True,0.0,False,False,4,4,,bf81d8692db,games5425898691,19.0,-3817.60009765625,1252.3399658203125,16.260000228881836,8195.0,13592.60009765625,-158.4000015258789,-229.20000076293945,-973.7000274658203,-1907.2000122070312,255.0,0.0,,-0.020413651438846846,2.190145058682817,0.014152391904332103,True,220.0,False,False,4,4,,TerraMW,76561198156643344,3,-2247.719970703125,-8.989999771118164,17.010000228881836,-12308.599853515625,6487.5,2.3000000417232513,1.4000000059604645,-0.9000000357627869,2048.699951171875,255.0,255.0,,-0.009562127739313173,0.43951546968374383,0.0001692315339535691,True,11.0,False,6,False,4,,:(,76561198054434500,11.0,-3264.889892578125,4167.10986328125,17.010000228881836,-4635.10009765625,6194.7998046875,3.1999999284744263,-0.0,0.09999999776482582,-2992.9998779296875,196.0,27.0,False,-0.00954453839886695,1.5505804230618525,3.544104611271002e-05,True,255.0,False,False,False,False,
87,6818,186.0,False,False,1,4310.31976681185,-2914.110107421875,3124.580078125,305.2699890136719,-1303.0000305175781,9252.39990234375,12662.2998046875,5384.6002197265625,2085.0,-1630.2000427246094,1.0,0.14277682267862246,-2.8795905796385948,-1.5289152797611945,bf81d8692db,games5425898691,19.0,-2892.639892578125,3054.02001953125,136.47999572753906,-632.0999908447266,11740.10009765625,1359.6000671386719,3542.9000854492188,-3072.2000122070312,-105.79999923706055,255.0,139.0,,0.5129090013401605,1.8510265140782505,0.010977344664254882,True,196.0,False,False,4,6,,76561198039309853,enpitsu,24.0,-3930.6298828125,3936.5400390625,553.510009765625,-1284.7999572753906,-3107.60009765625,539.0000152587891,163.4000015258789,275.10000228881836,-51.99999809265137,128.0,128.0,,-0.6277079682407023,2.110912044620553,0.34481683744003566,True,,False,False,4,4,,TerraMW,76561198156643344,3,-3911.610107421875,-744.7000122070312,30.3799991607666,-3564.2001342773438,-11713.599853515625,1020.6999969482422,615.0,2102.4000549316406,2260.7000732421875,255.0,255.0,False,0.09021571687663707,-1.2938468120984499,-0.2699421396051272,True,255.0,False,6,False,4,,:(,76561198054434500,11.0,-2378.590087890625,4861.97021484375,17.010000228881836,6492.19970703125,1902.4000549316406,2.0000000298023224,-0.29999999329447746,0.29999999329447746,-98.80000114440918,128.0,105.0,,-0.009610262003039263,2.851666628914948,-6.36151565018357e-05,True,255.0,False,False,False,False,
88,6921,189.0,False,False,0,10231.355553846339,2187.81005859375,-4615.5498046875,120.2300033569336,10360.10009765625,9276.300048828125,-6772.8997802734375,-578.3000183105469,1498.8999938964844,-1186.8000030517578,0.0,-1.2662369421588398,0.22308934307172137,2.2640700797612974,76561198054434500,:(,10.0,2005.800048828125,-4727.39013671875,104.19000244140625,5023.299865722656,5374.0997314453125,-1828.3999633789062,1103.7999725341797,5167.7001953125,1525.0,128.0,69.0,,0.5092890385560699,0.48607493032406246,0.7157738379035808,True,201.72744088275456,True,False,3,4,,76561198156643344,TerraMW,3.0,1629.3800048828125,-3069.300048828125,17.020000457763672,-6555.999755859375,-16531.8994140625,0.7999999821186066,0.9000000357627869,2.3999999463558197,293.99999618530273,255.0,128.0,False,0.009595968192446338,-1.934723258425907,4.185165633697893e-05,True,247.0,False,False,6,4,,enpitsu,76561198039309853,24,3361.510009765625,28.440000534057617,16.81999969482422,-5363.699951171875,16570.6005859375,53.80000114440918,14.40000057220459,3.700000047683716,2037.4000549316406,255.0,255.0,True,0.017499309830461406,1.943311286741219,0.0002075628715942493,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,4067.929931640625,-3228.080078125,190.69000244140625,-197.80000686645508,12799.599609375,-634.5999908447266,-2024.1000366210938,183.1999969482422,397.90000915527344,255.0,255.0,,0.06950804235063306,1.574906265574702,-1.3158991377063503,True,196.0,False,6,4,False,
