,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
75,5898,152,False,False,1,5358.564624593545,-81.68000030517578,-128.6199951171875,105.47000122070312,-14836.099853515625,15144.7998046875,8252.60009765625,3739.8001098632812,-601.1000061035156,4653.0999755859375,1.0,0.0022850911674672184,-0.14938426206418798,-0.09988974926432313,bf81d8692db,games5425898691,20.0,-56.2599983215332,-338.04998779296875,84.58999633789062,92.39999771118164,22711.69921875,2480.8999633789062,-4863.0999755859375,-2568.900146484375,22.100000381469727,128.0,177.0,,-0.5722582377844438,1.6888112087329228,-0.36540013645211733,3,0.0,False,4,False,True,,76561198039309853,enpitsu,29.0,-0.0,-1980.5899658203125,17.049999237060547,0.7999999821186066,12185.799560546875,2.8999999165534973,0.5000000074505806,-0.0,0.0,255.0,255.0,,-0.01689942884862356,1.5708928220043736,-8.156418057359506e-07,True,2,False,2,107.0,False,,mognes,76561198072514579,7,54.900001525878906,115.05000305175781,93.87000274658203,-9314.400024414062,-17250.799560546875,2532.2000122070312,4783.699951171875,2394.2999267578125,1277.7999877929688,255.0,243.0,,-0.15726578488841902,-0.6144212510925744,-0.6369560232149893,True,4,False,3,0.0,False,,lukethesky,76561198202334069,5.0,-0.0,4534.14013671875,17.010000228881836,-0.0,-4955.10009765625,2.3999999463558197,0.7999999821186066,-0.0,0.0,255.0,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,False,116.0,False,False,False,,
76,5899,152,False,False,0,5131.614922381256,152.1999969482422,116.58000183105469,130.64999389648438,29707.60009765625,13764.89990234375,7099.69970703125,146.30000114440918,-1836.199951171875,-5710.2001953125,0.0,-0.029773683628168564,0.07413170054774777,-0.16270830754053442,76561198072514579,mognes,7.0,-54.900001525878906,-115.05000305175781,93.87000274658203,9314.400024414062,17250.799560546875,2532.2000122070312,-4783.699951171875,-2394.2999267578125,1277.7999877929688,255.0,243.0,,0.15726578488841902,0.6144212510925744,-0.6369560232149893,3,0.0,False,4,False,True,,76561198202334069,lukethesky,5.0,0.0,-4534.14013671875,17.010000228881836,0.0,4955.10009765625,2.3999999463558197,-0.7999999821186066,0.0,0.0,255.0,,,0.009407078266615514,1.5707879012257133,-3.964947833289374e-08,True,False,False,False,116.0,False,,enpitsu,76561198039309853,29,0.0,1980.5899658203125,17.049999237060547,-0.7999999821186066,-12185.799560546875,2.8999999165534973,-0.5000000074505806,0.0,0.0,255.0,255.0,,0.01689942884862356,-1.5708928220043736,-8.156418057359506e-07,True,2,False,2,107.0,False,,games5425898691,bf81d8692db,20.0,56.2599983215332,338.04998779296875,84.58999633789062,-92.39999771118164,-22711.69921875,2480.8999633789062,4863.0999755859375,2568.900146484375,22.100000381469727,128.0,177.0,0.5722582377844438,-1.6888112087329228,-0.36540013645211733,True,4,0.0,False,3,False,,
77,5900,152,False,False,1,5368.199054316207,-200.64999389648438,-114.98999786376953,141.97000122070312,-33988.60107421875,5489.89990234375,7364.1998291015625,2592.6998901367188,-372.00000762939453,5397.9998779296875,1.0,-0.0025911077589209877,-0.2861871100597403,-0.25942579108558933,bf81d8692db,games5425898691,20.0,-56.209999084472656,-183.8800048828125,95.45999908447266,-891.1000061035156,16013.800048828125,359.50000762939453,-3273.5000610351562,-2400.8999633789062,3710.5999755859375,128.0,177.0,,-1.0792332386275565,2.1711582701832746,-1.1030659988275755,3,0.0,False,4,False,True,,76561198039309853,enpitsu,29.0,-0.0,-1879.760009765625,17.049999237060547,0.7999999821186066,12188.900146484375,2.8999999165534973,1.2999999523162842,-0.0,0.0,255.0,255.0,,-0.016807872707948066,1.5708937363773487,-8.18306627379037e-07,True,2,False,2,107.0,False,,mognes,76561198072514579,7,-18.899999618530273,-18.959999084472656,109.05999755859375,-8260.30029296875,-14433.00048828125,402.90000915527344,3099.89990234375,3123.900146484375,-3298.5000610351562,255.0,243.0,,-0.13797604366552266,-0.41685161766099377,-1.086927839757039,True,4,False,3,0.0,False,,lukethesky,76561198202334069,5.0,-1.2599999904632568,4488.97021484375,17.010000228881836,-401.3999938964844,-5763.699951171875,2.5,0.5000000074505806,2.5,-985.2999877929688,255.0,25.0,-0.009459135184187811,-1.53858934744302,-0.00015997019172374712,True,False,116.0,False,False,False,,
78,5960,155,False,False,1,4984.615114411722,-1970.31005859375,1061.9300537109375,199.22999572753906,-2168.9999389648438,20021.800537109375,10228.699951171875,1056.8000030517578,5897.2998046875,-322.7000045776367,1.0,-0.03378057117104454,-0.7694720168159744,-0.6401765913256161,76561198039309853,enpitsu,29.0,-1819.9200439453125,894.5900268554688,86.04000091552734,-18738.199462890625,13053.399658203125,2736.0000610351562,-2936.0000610351562,-4377.099914550781,80.39999961853027,255.0,128.0,,-0.20739558803990685,0.5878126536231776,0.0006013693441733059,3,38.0,False,4,False,True,,bf81d8692db,games5425898691,20.0,353.44000244140625,748.0,17.010000228881836,-1873.8999938964844,10400.999755859375,2.7000001072883606,-0.09999999776482582,-0.0,2367.4000549316406,255.0,255.0,,-0.009531639744817258,1.3409351249096253,-5.607420395084097e-06,True,4,False,4,0.0,False,,mognes,76561198072514579,7,-1890.52001953125,1181.760009765625,71.11000061035156,23.19999933242798,4921.300048828125,3102.9000854492188,4755.299987792969,309.3000030517578,-4.300000071525574,255.0,117.0,,0.11135414866737041,1.585433225049232,0.004827556191326559,True,6,False,5,1.0,False,,lukethesky,76561198202334069,5.0,-377.17999267578125,3350.219970703125,17.010000228881836,10016.799926757812,3923.2000732421875,2.800000011920929,-0.0,-0.0,2437.5999450683594,255.0,255.0,-0.009544432643624206,2.7020655720167497,-4.046118710765996e-05,True,False,116.0,False,False,False,,False
79,6049,158,False,False,0,9497.513665592096,2539.56005859375,-3714.360107421875,132.75999450683594,8285.800170898438,22021.39892578125,845.8000183105469,-2878.9999389648438,-5261.7999267578125,-153.69999885559082,0.0,-0.15474243126075662,0.6168937226844954,-1.1668751883183017,76561198202334069,lukethesky,5.0,2398.780029296875,-3874.2099609375,17.010000228881836,16017.80029296875,8398.800048828125,0.09999999776482582,-1.0999999940395355,-0.3999999910593033,1792.2999572753906,255.0,255.0,,0.00958064294850467,0.5303444597310341,0.00014769063567479884,False,108.01226646669453,True,False,False,True,,76561198072514579,mognes,7.0,1234.97998046875,-3903.3701171875,17.010000228881836,-1641.4999389648438,-13714.3994140625,2.3999999463558197,0.0,0.7000000029802322,2161.699981689453,255.0,255.0,,0.00952856637050838,-1.6336697409678982,7.438155882425445e-05,True,6,False,6,31.0,False,,enpitsu,76561198039309853,29,2318.1298828125,-2953.389892578125,17.06999969482422,326.50001525878906,14087.7001953125,0.19999999552965164,-0.09999999776482582,-0.7999999821186066,-5.699999928474426,255.0,0.0,False,0.016763939604882955,1.5468392428691329,5.854509524359481e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,20.0,373.57000732421875,-3865.10009765625,17.010000228881836,-12943.599853515625,1824.1999816894531,2.5999999046325684,0.0,0.0,-2288.3999633789062,255.0,0.0,0.009559924168812415,2.9337043426221805,-2.6380189025000237e-05,True,4,61.0,False,4,False,,
80,6073,159,False,False,1,5262.430710933882,-3230.340087890625,1874.0400390625,103.63999938964844,-25077.39990234375,-16857.19970703125,1605.0999450683594,4917.39990234375,2580.10009765625,2271.7999267578125,1.0,-0.7052890890658194,0.3165492066192444,-0.4562728491769631,76561198039309853,enpitsu,29.0,-2991.52001953125,1919.739990234375,78.47000122070312,-18164.200439453125,-12274.599609375,3292.0001220703125,2737.0001220703125,-4153.299865722656,-60.900001525878906,255.0,128.0,False,-0.16352591941335928,-0.580770778672507,-0.00032643701091251954,5,221.0,False,6,False,True,,bf81d8692db,games5425898691,20.0,199.9499969482422,2875.4599609375,84.0199966430664,3264.2999267578125,-17778.699951171875,-153.69999885559082,5482.7001953125,433.8999938964844,-32.200000286102295,255.0,109.0,,-1.4401407025779664,1.4470867586822203,-3.092591057862059,True,6,False,5,61.0,False,,mognes,76561198072514579,7,-1966.800048828125,4548.759765625,17.010000228881836,-12451.099853515625,-3540.0,2.3999999463558197,-0.0,-0.0,2324.600067138672,255.0,255.0,,-0.0095405006368944,-0.34342385883945836,1.7384706297607163e-05,True,6,False,6,31.0,False,,lukethesky,76561198202334069,5.0,-3378.2099609375,2450.9599609375,16.989999771118164,-11097.19970703125,-20145.699462890625,2.3999999463558197,0.9000000357627869,1.8000000715255737,407.40001678466797,255.0,128.0,-0.009595058426383802,-1.0967828587807222,-4.933910271370931e-05,True,False,32.754503039903575,True,False,False,,
81,6084,159,False,False,1,6262.042186083519,-3998.9599609375,1234.550048828125,315.8599853515625,3482.0001220703125,-10172.899780273438,12081.8994140625,1783.3000183105469,-4558.599853515625,-3469.5999145507812,1.0,-0.46579512471320256,0.18289756985404315,-2.3282776214708685,76561198039309853,enpitsu,29.0,-3725.070068359375,1367.4599609375,108.98999786376953,-17174.300537109375,-13006.600341796875,-155.9000015258789,3349.2999267578125,-4362.099914550781,-57.5,255.0,128.0,False,0.09371591543804676,2.487738074395025,-3.1310963698342866,5,221.0,False,6,False,True,,bf81d8692db,games5425898691,20.0,328.239990234375,2170.409912109375,94.5199966430664,3125.10009765625,-17155.400390625,-139.3000030517578,5475.4998779296875,513.6999893188477,63.400001525878906,255.0,128.0,,1.513941478674522,1.2727221135181528,2.936747350675969,True,6,False,6,61.0,False,,mognes,76561198072514579,7,-2391.360107421875,4207.509765625,17.010000228881836,-8007.0001220703125,-10631.99951171875,2.3999999463558197,-0.5999999865889549,-1.1999999731779099,1646.7999267578125,255.0,255.0,,-0.009526717423725094,-0.9402797429417548,0.0001511213457209776,True,6,False,6,31.0,False,,lukethesky,76561198202334069,5.0,-3811.43994140625,1570.93994140625,17.139999389648438,-9621.099853515625,-20890.50048828125,132.10000038146973,-261.70000076293945,593.3000183105469,670.5999755859375,255.0,205.0,-0.004312030114135484,-1.1451865193546713,-0.004608115016073318,True,False,0.0,True,False,False,,
82,6191,163,True,True,0,4472.343197028078,2711.949951171875,2497.169921875,137.49000549316406,-21770.2001953125,19584.3994140625,6179.7998046875,-1296.6000366210938,2847.9998779296875,-5119.2999267578125,0.0,-0.756214740556583,1.485422820216151,-2.8853189551008485,76561198202334069,lukethesky,5.0,2916.139892578125,2358.300048828125,102.58999633789062,-19481.99951171875,9632.60009765625,3167.0001220703125,866.6999816894531,-5186.500244140625,126.70000076293945,255.0,217.0,True,0.07357915096865596,2.454234250260615,-0.0789518594415652,3,0.0,False,4,False,True,,76561198072514579,mognes,7.0,1985.699951171875,973.0900268554688,17.010000228881836,-13773.00048828125,2922.39990234375,2.0999999344348907,-0.5999999865889549,0.0,10.199999809265137,255.0,128.0,,0.009535106531599119,2.9338885788311977,-5.545706007757465e-05,True,6,False,6,61.0,False,,enpitsu,76561198039309853,29,3011.989990234375,1794.449951171875,17.059999465942383,-4449.100036621094,21023.30078125,-3.700000047683716,0.0,1.0999999940395355,-321.30001068115234,255.0,255.0,False,0.016792453158283423,1.754516606691426,0.00019071910825855414,True,6,False,6,151.61632686532954,True,,games5425898691,bf81d8692db,20.0,178.25,5245.14013671875,17.010000228881836,16112.099609375,5888.699951171875,2.5,0.29999999329447746,0.09999999776482582,-1967.5,255.0,0.0,0.009579460155988297,0.28144524033342905,-4.3294423834738704e-05,True,8,61.0,False,8,False,,
83,6483,164,False,False,0,5175.159430212699,-16.860000610351562,40.060001373291016,92.91000366210938,-11160.799560546875,24431.99951171875,686.5000152587891,-322.59998321533203,347.5,5981.199951171875,0.0,0.007230998792854471,0.11809249726637802,-0.0059441593050562,76561198202334069,lukethesky,5.0,65.25,-156.60000610351562,72.69999694824219,4421.400146484375,21633.20068359375,2915.4998779296875,-1813.6000061035156,-5022.60009765625,1316.6000366210938,255.0,255.0,True,0.026353129499967126,1.2863411863567369,-0.2837753434352677,5,0.0,False,6,False,True,,76561198072514579,mognes,7.0,2975.3701171875,-4102.080078125,17.010000228881836,-1368.3999633789062,-8395.900268554688,6.499999761581421,-1.8000000715255737,-3.799999952316284,-1402.2999572753906,255.0,2.0,False,0.009538569023650552,-1.9907744688156832,-0.0003011934218584305,True,4,False,4,255.0,False,,enpitsu,76561198039309853,29,3066.909912109375,4072.25,17.049999237060547,1885.8999633789062,4061.400146484375,2.800000011920929,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.01630497972411742,-2.005525305969319,-6.822730138495752e-06,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-22.760000228881836,420.5,60.150001525878906,2293.0999755859375,-22712.5,2753.3999633789062,2783.2998657226562,-34.000000953674316,-791.9999694824219,128.0,128.0,0.07211673550497161,-1.5840186739661721,0.0036761907969729006,True,4,0.0,False,3,False,,
84,6485,165,False,False,1,5323.814396501667,105.04000091552734,-124.7300033569336,110.52999877929688,20313.800048828125,18555.50048828125,7998.499755859375,3954.5999145507812,691.6999816894531,-4458.900146484375,1.0,-0.04625902293387164,-0.3061037635393742,-0.11174908594072193,bf81d8692db,games5425898691,20.0,1.6299999952316284,-251.2899932861328,77.23999786376953,-2692.39990234375,17495.400390625,1414.2999267578125,-4810.7000732421875,2055.8999633789062,-1696.7999267578125,128.0,128.0,,-0.6291273269412019,1.745685581196421,0.14632914376270345,3,0.0,False,4,False,True,,76561198039309853,enpitsu,29.0,-3066.909912109375,-4072.25,17.049999237060547,-1885.8999633789062,-4061.400146484375,2.800000011920929,0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,-0.01630497972411742,2.005525305969319,-6.822730138495752e-06,True,False,False,False,255.0,False,,mognes,76561198072514579,7,-2960.02001953125,4171.52978515625,17.010000228881836,2312.4000549316406,8211.900024414062,2.7000001072883606,0.5999999865889549,0.5000000074505806,-1832.8999328613281,255.0,2.0,False,-0.00954823098084584,2.126516884913187,-0.00015300328997423394,True,4,False,4,255.0,False,,lukethesky,76561198202334069,5.0,-108.56999969482422,-2.380000114440918,95.58999633789062,-5121.199951171875,-19256.800537109375,2497.5,917.7999877929688,5405.3997802734375,-434.7999954223633,255.0,255.0,0.11266934306690717,-1.3844942669762197,-0.8471428511445802,True,6,0.0,False,5,False,,True
85,6580,168,False,False,0,10290.206385086825,-2485.77001953125,-5026.66015625,200.74000549316406,-26886.8994140625,-1356.6000366210938,-5740.7000732421875,149.3000030517578,-5511.199951171875,-2367.2000122070312,0.0,-0.04820193975381239,-2.394108098845336,0.375856471199944,76561198072514579,mognes,7.0,-2300.3701171875,-5033.009765625,234.39999389648438,-21379.7998046875,-8060.2001953125,2633.2998657226562,4616.9000244140625,-2227.4000549316406,-1992.8999328613281,255.0,212.0,True,0.021156346864375227,-3.079240448311382,-0.6981489889228635,5,165.0,False,6,False,True,,76561198202334069,lukethesky,5.0,3622.639892578125,-261.9800109863281,17.010000228881836,6130.3997802734375,-17385.999755859375,2.7000001072883606,0.0,-0.7000000029802322,-1954.7999572753906,255.0,0.0,False,0.009601534211508186,-1.3002925885815442,-5.625232295099098e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,29,-230.35000610351562,-217.5800018310547,17.049999237060547,-14461.099853515625,-13502.7001953125,3.1999999284744263,-0.9000000357627869,-0.7999999821186066,-1775.0,255.0,0.0,,0.01678059317831166,-2.435351834288411,-0.0001800342592055944,True,False,False,False,169.0,False,,games5425898691,bf81d8692db,20.0,-2886.169921875,-4112.259765625,17.010000228881836,-18096.300048828125,-2788.599853515625,2.7000001072883606,-0.5000000074505806,0.0,-1945.2999877929688,255.0,0.0,0.009597434592052886,-3.0558581772123548,-4.731376286366681e-05,True,6,255.0,False,6,False,,
86,6612,169,False,False,1,3464.595973735582,4000.489990234375,3601.9599609375,242.13999938964844,5248.0999755859375,-2225.2000427246094,7250.3997802734375,4820.7000732421875,3572.0999145507812,20.299999713897705,1.0,0.10015610406691264,1.9844796441724817,0.8411380335882795,bf81d8692db,games5425898691,20.0,3914.449951171875,3536.389892578125,107.81999969482422,-7747.19970703125,411.50001525878906,2231.3999938964844,4437.200012207031,-2121.3999938964844,-1989.7000122070312,255.0,74.0,,0.5445249706203498,-2.465547472295665,0.4297552685029234,7,255.0,False,8,False,True,,76561198039309853,enpitsu,29.0,2279.800048828125,638.0999755859375,17.049999237060547,13442.39990234375,10764.200439453125,3.3000001311302185,-0.19999999552965164,-0.0,2010.2000427246094,255.0,128.0,,-0.016762122257155235,2.3978332660802417,3.47562440057587e-05,True,False,False,False,169.0,False,,mognes,76561198072514579,7,3300.419921875,4739.490234375,473.989990234375,3756.300048828125,-3755.10009765625,4021.099853515625,1735.0,1735.2000427246094,0.7999999821186066,255.0,1.0,True,0.6771596129428474,-2.3683433233529394,1.5631435992716471,True,6,False,6,165.0,False,,lukethesky,76561198202334069,5.0,-3078.22998046875,2214.47998046875,17.010000228881836,6635.3997802734375,16021.400146484375,2.3000000417232513,-0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,-0.009613355144855281,1.963462882068546,7.155886218227823e-05,True,8,255.0,False,8,False,,
87,6661,171,False,False,1,3351.878133747488,3725.719970703125,3343.39990234375,396.760009765625,15179.100341796875,22021.10107421875,1155.199966430664,1524.2999267578125,1616.6000366210938,5573.4002685546875,1.0,0.05648878788205442,2.0976706171346393,-1.028648302188165,76561198039309853,enpitsu,29.0,3613.77001953125,3176.659912109375,303.3800048828125,13652.900390625,18166.99951171875,3543.2998657226562,-537.9000091552734,2039.1999816894531,840.8999633789062,255.0,128.0,,1.0037068107314182,2.0691221100777817,0.0996167055566096,1,100.0,False,2,False,True,,bf81d8692db,games5425898691,20.0,2948.969970703125,3302.4599609375,17.010000228881836,-1251.9000244140625,-7288.599853515625,2.3000000417232513,-0.7999999821186066,-4.600000083446503,-826.9999694824219,255.0,128.0,,-0.009514139591476149,-1.3649426710557897,0.00010641047100696988,True,8,False,8,230.0,False,,mognes,76561198072514579,7,3756.080078125,3727.610107421875,15.920000076293945,-7317.1002197265625,-6859.89990234375,143.69999885559082,20.799999237060547,-127.10000038146973,-2763.699951171875,255.0,7.0,False,0.005207959508610329,-0.5906206209238763,-0.014559605125741174,True,6,False,6,165.0,False,,lukethesky,76561198202334069,5.0,-1504.1300048828125,4743.5498046875,17.010000228881836,12877.19970703125,11013.00048828125,2.3000000417232513,-1.0999999940395355,-0.9000000357627869,-523.6000061035156,255.0,65.0,-0.00958667953947786,2.437552523840812,-4.76687085379382e-05,True,8,255.0,False,8,False,,
88,6718,173,False,False,0,9958.808296652645,-2018.9000244140625,-4755.2998046875,253.83999633789062,-16177.19970703125,23007.39990234375,5017.5,768.7000274658203,2850.10009765625,-5223.499755859375,0.0,-0.6078736817809596,0.07583751541948706,-1.285193700836007,76561198202334069,lukethesky,5.0,-1813.0,-4895.5400390625,205.0,-19288.699951171875,7428.699951171875,2975.0,-4859.700012207031,-886.9999694824219,2417.7999877929688,255.0,3.0,True,-0.11602528702006956,2.9816176355930093,0.8622055346794116,9,229.89747116642613,True,10,False,True,,76561198072514579,mognes,7.0,-2616.06005859375,-5101.43017578125,349.8999938964844,10870.400390625,-901.8000030517578,2998.800048828125,-173.70000839233398,2361.699981689453,1080.0,255.0,252.0,False,-0.24252467510393302,-0.05090285039841719,-1.5767793565915997,True,6,False,6,165.0,False,,enpitsu,76561198039309853,29,-2892.72998046875,-4609.14013671875,16.350000381469727,8288.900146484375,801.9000244140625,119.39999580383301,7.799999713897705,-121.89999580383301,1437.2000122070312,255.0,255.0,False,0.02406006587743776,0.05498563968111872,0.0005807192843974163,True,2,False,2,100.0,False,,games5425898691,bf81d8692db,20.0,-1157.4100341796875,-3834.77001953125,17.010000228881836,11165.50048828125,-1312.5999450683594,2.5999999046325684,0.19999999552965164,0.0,2375.0,255.0,255.0,0.009535665276296935,-0.058418854664407965,-3.5740459229932354e-05,True,8,230.0,False,8,False,,
89,6808,176,False,True,0,4904.490153106226,-2404.6201171875,473.29998779296875,123.51000213623047,16181.8994140625,23410.10009765625,2675.4000854492188,-315.79999923706055,312.09999084472656,2874.5999145507812,0.0,-0.9919257558590974,3.023300378293228,0.3876305195063708,76561198202334069,lukethesky,5.0,-2541.909912109375,269.739990234375,74.16999816894531,14392.099609375,17736.800537109375,2686.7001342773438,-58.09999942779541,5209.7998046875,-142.7999973297119,255.0,8.0,True,0.08364266063687574,1.1673227642601154,0.20727256759048626,11,101.0,False,12,False,True,,76561198072514579,mognes,7.0,-2081.22998046875,-965.3699951171875,17.0,-897.2000122070312,14423.699951171875,3.4999999403953552,0.0,3.400000035762787,-1403.3000183105469,255.0,102.0,False,0.009567570665020123,1.564238401107511,6.781214676232441e-05,True,6,False,6,153.0,False,,enpitsu,76561198039309853,29,-2220.449951171875,565.97998046875,86.6500015258789,471.50001525878906,7641.5997314453125,2415.399932861328,2948.900146484375,-4635.4998779296875,255.79999923706055,0.0,255.0,False,-0.41395986959355074,1.5408293433417177,-0.47564515645324895,True,6,False,5,44.0,False,,games5425898691,bf81d8692db,20.0,-2138.050048828125,1780.300048828125,17.010000228881836,-9351.400146484375,20597.2998046875,2.3000000417232513,-0.19999999552965164,0.5000000074505806,93.00000190734863,255.0,128.0,0.00959351735760819,2.0080092077970524,-8.831848769774371e-05,True,8,130.0,False,8,False,,
90,6810,176,False,False,1,5900.50111210068,2332.06005859375,-583.0800170898438,138.25999450683594,4373.599853515625,-11754.7998046875,5779.4000244140625,4301.499938964844,-4064.4000244140625,-988.1999969482422,1.0,1.056268258425521,-2.998759321095358,0.5401225519383541,76561198039309853,enpitsu,29.0,2212.60009765625,-632.8900146484375,100.70999908447266,-1950.3999328613281,-8910.2001953125,283.4000015258789,-2313.3999633789062,4784.4000244140625,-1416.3999938964844,0.0,255.0,False,0.6618692333327705,-1.8343539563918208,-1.1833707007091145,5,44.0,False,6,False,True,,bf81d8692db,games5425898691,20.0,2217.2099609375,-1951.3599853515625,17.010000228881836,9549.7998046875,-20503.20068359375,2.3000000417232513,-0.09999999776482582,0.29999999329447746,-96.49999618530273,255.0,91.0,,-0.00959363031459794,-2.010770665317438,-7.507240834114305e-05,True,8,False,8,130.0,False,,mognes,76561198072514579,7,2081.800048828125,845.4000244140625,17.0,-480.99998474121094,-14366.700439453125,3.400000035762787,-0.0,0.19999999552965164,-412.59998321533203,255.0,128.0,False,-0.009564845948374633,-1.4982507965250098,0.0001796821288977837,True,6,False,6,153.0,False,,lukethesky,76561198202334069,5.0,2427.3701171875,-409.3599853515625,93.7699966430664,-13469.200439453125,-16345.699462890625,2089.2999267578125,413.1999969482422,-5466.300048828125,445.29998779296875,255.0,8.0,-0.30095693465856554,-1.3010203779684537,0.7930668979310879,True,12,101.0,False,11,False,,True
91,6894,179,False,False,0,2196.1375982009067,-3072.31005859375,4845.56005859375,253.66000366210938,14690.30029296875,-1713.3000183105469,3315.7000732421875,-2253.6000061035156,907.3999786376953,5486.099853515625,0.0,-0.21041791759851738,0.16845484149082549,0.11115418224221416,76561198072514579,mognes,7.0,-2999.409912109375,4701.330078125,178.3699951171875,320.40000915527344,19320.30029296875,-152.10000038146973,1486.3999938964844,5132.39990234375,1303.0000305175781,237.0,128.0,False,-0.2220527264814979,1.3267239674572324,2.674789594548033,7,239.0,False,8,False,True,,76561198202334069,lukethesky,5.0,-376.239990234375,3635.39990234375,17.010000228881836,8969.099731445312,-9773.400268554688,2.3000000417232513,1.7000000178813934,-2.199999988079071,-1102.699966430664,255.0,115.0,False,0.009584464599126517,-0.8944415014532265,0.0001357415494017824,True,12,False,12,53.0,False,,enpitsu,76561198039309853,29,-1821.77001953125,4536.0400390625,17.040000915527344,10005.399780273438,9220.399780273438,5.099999904632568,0.5999999865889549,0.09999999776482582,-2811.7001342773438,255.0,0.0,False,0.016767807344289155,0.601828958720916,4.645391849406211e-05,True,6,False,6,9.0,False,,games5425898691,bf81d8692db,21.0,-1708.5999755859375,4966.5,19.1299991607666,7092.1002197265625,812.3999786376953,28.900001049041748,218.4000015258789,222.09999084472656,-2471.6000366210938,255.0,3.0,-0.004928020845830036,0.11541498188300701,0.07730675980953616,True,8,130.0,False,8,False,,
92,6937,181,False,False,1,9945.143188651517,1530.219970703125,-4784.89990234375,156.2100067138672,10435.899658203125,7112.9998779296875,4617.5,4552.799987792969,-3253.0999755859375,2165.2000427246094,1.0,-0.7398764894435547,-2.8915057730244698,0.025901846264818642,bf81d8692db,games5425898691,21.0,1424.949951171875,-4833.18994140625,61.18000030517578,2219.1000366210938,6076.6998291015625,1921.7999267578125,-4701.199951171875,2848.2000732421875,188.1999969482422,255.0,0.0,,-0.07514514026179808,1.434643080232818,0.08114895318546383,9,130.0,False,10,False,True,,76561198039309853,enpitsu,29.0,577.4600219726562,-4660.4599609375,17.040000915527344,-539.7999954223633,-3735.4998779296875,4.399999976158142,1.5000000596046448,0.5000000074505806,1698.2000732421875,128.0,255.0,False,-0.016750574596821183,-1.357303388345355,6.311935064630375e-07,True,6,False,6,9.0,False,,mognes,76561198072514579,7,2180.360107421875,-5083.77978515625,101.48999786376953,-3664.5001220703125,-1373.9999389648438,3096.199951171875,-2157.2000122070312,-1738.3000183105469,-968.8999938964844,255.0,9.0,False,0.8164593202248314,-0.3566634286726438,0.9327056323499774,True,8,False,8,239.0,False,,lukethesky,76561198202334069,5.0,-377.2300109863281,-3515.5400390625,17.010000228881836,7104.1998291015625,-3899.5001220703125,2.3000000417232513,2.5,-1.0999999940395355,-264.6999931335449,255.0,128.0,-0.009500443271688896,-2.633086039525536,-5.540378298467609e-05,True,12,53.0,False,12,False,,False
