,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
74,5482,156.0,False,False,1,1470.3666234186226,634.52001953125,3693.070068359375,871.8599853515625,-10504.69970703125,-3549.8001098632812,4587.799987792969,5689.000244140625,1221.500015258789,1463.5000610351562,1.0,-0.3364581435851119,1.8338873743805413,1.799283109807906,76561198381668455,KyYomi,10.0,687.0999755859375,3682.699951171875,739.719970703125,-8435.10009765625,20126.300048828125,-3854.5001220703125,-275.6999969482422,-4104.5001220703125,-1954.2999267578125,255.0,250.0,True,0.45447009666281235,2.308057688536032,-0.06249982012255372,True,55.0,False,4,False,4,,1121353984912220357,KxrL_StxLz,9.0,893.8900146484375,3760.7099609375,577.280029296875,-2872.3001098632812,18263.599853515625,-2554.199981689453,-370.09998321533203,834.3000030517578,-325.8000183105469,250.0,0.0,,-0.5762315804096229,-0.6512351066502883,-0.9022849600366614,True,174.0,False,8,4,6,,enpitsu,76561198039309853,26,645.3800048828125,4865.919921875,215.08999633789062,-7322.80029296875,1415.8000183105469,3738.9999389648438,648.6000061035156,1279.000015258789,1285.5999755859375,128.0,128.0,,0.7189805698016026,-0.43245463456963357,-0.3221376668148184,True,2,False,195.49919997492134,True,False,,games5425898691,bf81d8692db,19.0,576.3900146484375,3938.260009765625,923.260009765625,-1714.1000366210938,-325.6999969482422,5957.5,1346.9999694824219,-706.8000030517578,-1718.2000732421875,255.0,190.0,,-0.07595855551026245,-1.746563709352905,0.3634339981730703,True,62.56231396941739,True,8,6,False,
75,5592,160.0,False,False,0,8266.07496899493,2838.760009765625,-2234.25,315.45001220703125,6042.7001953125,27155.400390625,8634.000244140625,2020.2999877929688,5497.9998779296875,-1299.7000122070312,0.0,1.245657773014198,2.1571135422645114,1.9734056624831156,76561198039309853,enpitsu,26.0,2814.090087890625,-2312.419921875,175.82000732421875,-694.8999786376953,20793.30078125,428.6000061035156,578.4000015258789,-4300.4998779296875,-3379.4000244140625,128.0,255.0,False,-0.5999375669023705,1.3322139084535811,-0.6305046683022814,True,0.0,False,4,1,False,,bf81d8692db,games5425898691,18.0,72.05000305175781,-2134.56005859375,100.72000122070312,2469.7999572753906,13251.600341796875,-141.19999885559082,-5406.7999267578125,1008.0999755859375,0.0,255.0,128.0,,-1.1917736115863078,-1.7552711430090104,-3.141442078616642,True,83.0,False,10,False,8,,KyYomi,76561198381668455,9,1241.5799560546875,-2053.360107421875,113.05000305175781,8221.300048828125,21412.2998046875,-27.59999990463257,-3282.0001220703125,4372.099914550781,-601.8999862670898,255.0,132.0,False,1.0974677659415595,2.0425892261929826,1.3661217738639588,True,8,5,2.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,2828.739990234375,-2256.8798828125,59.40999984741211,10154.400024414062,5279.1998291015625,3080.0,2398.3999633789062,-432.09999084472656,-1697.8999328613281,0.0,37.0,,-0.026783790650085137,0.7281871794714664,0.012454845334436235,True,0.0,False,10,7,4,
76,5695,164.0,False,False,0,3153.9143188334415,2255.85009765625,5025.91015625,279.1000061035156,-7896.500244140625,-3497.2000122070312,1091.6000366210938,-721.6000366210938,-2868.9999389648438,-5219.89990234375,0.0,0.38070850093112063,-2.841852257570283,2.129804752669845,76561198039309853,enpitsu,26.0,2100.320068359375,4884.56982421875,17.049999237060547,-16777.5,7294.69970703125,2.5999999046325684,0.7999999821186066,-0.19999999552965164,192.80000686645508,255.0,255.0,,0.016780237532557894,2.745193583238064,-4.1017012683074735e-05,True,,False,4,2,False,,bf81d8692db,games5425898691,20.0,-124.51000213623047,2909.030029296875,16.989999771118164,-12670.6005859375,11885.6005859375,4.699999988079071,-0.29999999329447746,0.0,-1959.9000549316406,255.0,0.0,,0.009580134530346823,2.318663485915847,-1.904913416878236e-05,True,119.0,False,10,False,8,,KyYomi,76561198381668455,10,2275.4599609375,4942.39990234375,17.510000228881836,-5613.900146484375,402.40001678466797,37.10000038146973,136.00000381469727,-60.0,689.8000335693359,142.0,168.0,,0.008760804185656872,3.0898418759805546,-0.017447762821271372,True,8,6,220.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,2551.360107421875,2160.9599609375,16.989999771118164,-8539.299926757812,21355.50048828125,4.1999998688697815,0.0,0.3999999910593033,0.0,249.0,128.0,,0.009610411439720945,1.9512009824778658,-3.770940152351802e-05,True,201.0,False,12,10,4,
77,5718,164.0,False,False,1,10190.290549434056,-1605.489990234375,-4738.490234375,144.86000061035156,10256.099853515625,4572.9998779296875,-141.30000114440918,-661.9000244140625,1586.0000610351562,-4894.800109863281,1.0,-0.08888302081392371,1.8139106726250651,1.5818304899542728,76561198381668455,KyYomi,10.0,-1698.780029296875,-4804.669921875,16.989999771118164,5994.2999267578125,3710.10009765625,3.1999999284744263,-2.7000001072883606,-3.8999998569488525,-1044.1000366210938,255.0,0.0,,-0.009597216658495769,2.5258695834100835,-0.00036193192599252746,True,205.71419350306192,True,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,-1825.5400390625,-3975.110107421875,16.989999771118164,8287.999877929688,-20511.298828125,4.399999976158142,3.3000001311302185,-0.19999999552965164,186.8000030517578,121.0,174.0,,-0.00967037855540494,-1.9549382296814422,-8.099582968671314e-06,True,201.0,False,12,4,10,,enpitsu,76561198039309853,26,-789.3499755859375,-4863.0400390625,16.739999771118164,10818.1005859375,9862.100219726562,75.19999980926514,-71.99999809265137,25.899999141693115,1970.5000305175781,255.0,255.0,False,-0.01304988147357489,2.352468134316186,0.0022724533932212284,True,4,2,,False,False,,games5425898691,bf81d8692db,20.0,143.07000732421875,-4046.2099609375,16.989999771118164,-10542.39990234375,-8474.199829101562,4.799999892711639,0.09999999776482582,-0.0,-2236.3999938964844,255.0,0.0,,-0.009568885415206788,-0.6098742266384782,1.9959390853090524e-05,True,119.0,False,10,8,False,
78,5737,165.0,False,False,1,9656.43212257246,-832.4000244140625,-4360.490234375,95.2300033569336,15532.099609375,10044.099731445312,2500.800018310547,1380.2999877929688,1294.1999816894531,-4220.4998779296875,1.0,-0.47765984185649335,-0.8192990387361956,1.0015453094790763,76561198381668455,KyYomi,10.0,-992.4000244140625,-4496.8701171875,16.969999313354492,11458.499755859375,10046.900024414062,4.799999892711639,0.19999999552965164,0.29999999329447746,1626.300048828125,255.0,235.0,,-0.009588167413273029,2.37556675149718,7.002822313298616e-06,True,146.14746657494578,True,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,-1285.2099609375,-4583.490234375,16.989999771118164,11518.699951171875,-2942.7999877929688,2.3999999463558197,0.9000000357627869,-0.3999999910593033,2048.6000061035156,255.0,255.0,,-0.009583252490789788,-2.925805499576466,5.2698633057713946e-05,True,213.25517400362162,True,12,4,10,,enpitsu,76561198039309853,26,-773.260009765625,-4169.240234375,137.27000427246094,-14859.000244140625,7255.5999755859375,6001.7999267578125,1121.6000366210938,-3999.2999267578125,-3605.10009765625,0.0,255.0,False,0.23338613122575436,2.4523209007461446,0.04431289834782023,True,6,3,,False,False,,games5425898691,bf81d8692db,20.0,-876.489990234375,-4024.5400390625,52.75,-21253.00048828125,8623.300170898438,1265.6999969482422,-1548.800048828125,-5218.2000732421875,787.9000091552734,255.0,128.0,,-0.5947266996074804,0.2244212209061038,0.1253867092009921,True,120.0,False,10,9,False,
79,5769,166.0,False,False,1,8373.913580809865,922.97998046875,-3233.8701171875,102.29000091552734,18028.699951171875,11324.599609375,-35.39999961853027,-860.6999969482422,1375.2000427246094,-1976.300048828125,1.0,-0.5930833810227272,-1.2641390543876914,-0.053534975777627704,76561198381668455,KyYomi,10.0,754.469970703125,-3376.139892578125,17.010000228881836,16626.099853515625,9711.099853515625,1.899999976158142,-0.09999999776482582,-0.0,31.19999885559082,255.0,129.0,,-0.009604159201753414,2.610879838772882,2.168022868926241e-05,True,136.0,False,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,612.989990234375,-4122.759765625,16.989999771118164,17334.100341796875,8919.7998046875,4.699999988079071,0.5999999865889549,0.29999999329447746,1475.3999328613281,249.0,255.0,,-0.009588742646117343,2.6395931969725845,0.00015848778963825473,True,151.0,False,12,4,10,,enpitsu,76561198039309853,26,-2499.929931640625,-3342.3701171875,114.77999877929688,-14908.599853515625,7116.400146484375,-3508.900146484375,102.70000457763672,-769.0000152587891,-410.0,255.0,255.0,False,0.09074671892679309,2.624583239719208,0.4894691306620534,False,6,4,,False,False,,games5425898691,bf81d8692db,19.0,-3129.27001953125,-3162.860107421875,19.059999465942383,-20291.099853515625,7224.4000244140625,-1658.800048828125,652.7999877929688,-3410.1998901367188,-2016.9000244140625,255.0,0.0,,0.061337619827874126,0.3940939844144662,0.04692993097878095,False,104.23797853531377,True,10,10,False,
80,5789,167.0,False,False,1,7686.093610841388,2193.64990234375,-2435.760009765625,93.13999938964844,16200.6005859375,10175.2001953125,0.0,-3043.2998657226562,4849.2999267578125,-1795.0,1.0,0.6978823616577063,2.206776207745186,1.9876134913852619,76561198381668455,KyYomi,10.0,1974.2099609375,-2498.699951171875,17.0,17610.2001953125,9982.80029296875,3.400000035762787,3.1999999284744263,1.899999976158142,-435.09998321533203,255.0,140.0,,-0.009584270398606423,2.653816521328083,-2.2228822643371824e-05,True,122.0,False,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,1375.3900146484375,-3035.030029296875,16.989999771118164,963.0000305175781,17974.200439453125,4.799999892711639,-0.19999999552965164,-0.0,1940.2000427246094,249.0,255.0,,-0.009567539279583643,1.554602999308855,8.799513426765033e-06,True,151.0,False,12,4,10,,enpitsu,76561198039309853,26,-2952.969970703125,-3065.7900390625,17.040000915527344,1275.8999633789062,3621.7999267578125,4.000000059604645,-0.0,-0.9000000357627869,1814.7999572753906,255.0,128.0,False,-0.016660526491643537,2.0145589944219635,0.00014430919406858823,True,6,4,,False,False,,games5425898691,bf81d8692db,19.0,-3901.610107421875,-1831.030029296875,27.18000030517578,1520.5999755859375,22946.8994140625,-351.1000061035156,-39.90000009536743,-999.1000366210938,-176.00000381469727,255.0,128.0,,-0.029040274255317324,1.6572766706263982,0.2764897747972554,False,41.68093753117388,True,10,10,False,
81,5795,167.0,False,False,1,7550.4934910845905,2512.610107421875,-2235.39990234375,93.13999938964844,15717.099609375,9870.999755859375,0.0,-3092.2000122070312,4927.0001220703125,-1470.3999328613281,1.0,-0.4478047816409871,2.6039116078168756,2.1743924048758547,76561198381668455,KyYomi,10.0,2362.2099609375,-2294.780029296875,17.0,18015.10009765625,9200.499877929688,3.400000035762787,-0.3999999910593033,-0.0,-8.600000143051147,253.0,128.0,,-0.009590470958103645,2.6706770571057845,5.393105172200694e-05,True,122.0,False,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,1296.3199462890625,-2621.530029296875,16.989999771118164,-7014.7998046875,15699.69970703125,4.799999892711639,-0.29999999329447746,-0.0,1971.9999694824219,249.0,255.0,,-0.009570304698456319,1.0805377914187202,3.2918586917299035e-06,True,151.0,False,12,4,10,,enpitsu,76561198039309853,26,-2932.389892578125,-2997.89990234375,17.040000915527344,1534.1999816894531,5278.800048828125,3.8999998569488525,0.19999999552965164,0.3999999910593033,315.2000045776367,255.0,128.0,False,-0.016624752106217038,1.8344262789947328,-0.00022618198059164865,False,6,4,,False,False,,games5425898691,bf81d8692db,19.0,-3827.489990234375,-1278.97998046875,17.190000534057617,5079.200134277344,22431.39892578125,-176.8000030517578,-259.0999984741211,-835.2999877929688,-572.7999877929688,255.0,56.0,,-0.019898110648258555,1.8268694493928361,0.02984155375993249,False,22.862942026507483,True,10,10,False,
82,5811,168.0,False,False,1,7268.3735204915765,3513.070068359375,-1640.8699951171875,93.1500015258789,17439.300537109375,10162.100219726562,0.0,-3083.5000610351562,3128.699951171875,423.80001068115234,1.0,-0.26156096196756856,-1.163703416556943,-0.5209456600211179,76561198381668455,KyYomi,10.0,3341.1201171875,-1758.9000244140625,17.0,15302.7001953125,8812.100219726562,6.9999998807907104,3.8999998569488525,-7.400000095367432,-202.80000686645508,128.0,128.0,,-0.010148350953517574,2.6215719688971832,-1.886633579728911e-05,True,122.0,False,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,600.8200073242188,-1833.93994140625,99.91999816894531,-16369.599609375,14233.499755859375,-59.699997901916504,-1861.4999389648438,-5167.5,284.0999984741211,249.0,182.0,,-1.3107017024994136,1.5739594969906587,-1.2297388684187618,True,151.0,False,14,4,11,,enpitsu,76561198039309853,26,-2972.5400390625,-2547.5,17.040000915527344,-2235.0999450683594,9507.000122070312,4.600000083446503,-1.0000000149011612,5.299999713897705,1205.5999755859375,255.0,128.0,False,-0.016679529988670533,1.3617408368886714,0.0002002425410988546,False,6,4,,False,False,,games5425898691,bf81d8692db,19.0,-3293.25,-57.810001373291016,88.26000213623047,9537.19970703125,20324.3994140625,1316.0000610351562,-4775.5999755859375,2568.3999633789062,919.8999786376953,255.0,128.0,,-1.2159293639007054,-1.4041102266900565,-3.0371160067678526,True,20.0,False,12,11,False,
83,5818,168.0,False,False,1,7197.320394217337,3953.81005859375,-1375.4599609375,138.6699981689453,11515.10009765625,8282.19970703125,7423.0999755859375,-3122.9998779296875,5085.899963378906,-616.1000061035156,1.0,0.9151833196545038,-1.7759863160041565,-1.6314354360848995,76561198381668455,KyYomi,10.0,3735.739990234375,-1535.8800048828125,17.0,15505.400390625,8686.400146484375,1.5999999642372131,0.29999999329447746,-0.29999999329447746,-2.0999999344348907,255.0,128.0,,-0.009632026004439681,2.63124643607164,-1.3026381441732806e-05,True,118.85230114126718,True,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,219.6699981689453,-1501.6099853515625,96.2300033569336,-16277.19970703125,14240.699462890625,-156.899995803833,-1792.5,-5188.800048828125,335.6999969482422,249.0,128.0,,0.01533598922870124,-3.106754054772585,3.0729472167806295,True,151.0,False,14,4,11,,enpitsu,76561198039309853,26,-3070.780029296875,-2308.7099609375,17.040000915527344,-5174.69970703125,9625.0,3.8999998569488525,-0.5999999865889549,1.0000000149011612,193.89999389648438,255.0,128.0,False,-0.016697752896553977,1.0569581617889112,-0.00017257845428761564,False,6,4,,False,False,,games5425898691,bf81d8692db,19.0,-3055.1298828125,448.760009765625,99.51000213623047,9512.5,20189.200439453125,-140.6999969482422,-5179.6002197265625,1686.6000366210938,759.1999816894531,255.0,128.0,,0.5529289194561958,-1.5269319802883405,2.878792796883332,True,20.0,False,12,11,False,
84,5829,168.0,False,False,1,7008.681608603223,4002.14990234375,-1142.7900390625,472.9200134277344,-4135.4998779296875,10871.500244140625,12942.19970703125,-918.1999969482422,1442.4000549316406,-119.30000305175781,1.0,0.07912689716428752,-2.323256254105743,2.1829618816525302,76561198381668455,KyYomi,10.0,4083.639892578125,-1234.1199951171875,286.0899963378906,-10.0,8207.39990234375,13751.99951171875,-490.99998474121094,-1307.5999450683594,-588.8999938964844,255.0,218.0,,1.0572892025727416,1.544406744444906,-1.5792168210861404,True,105.0,False,8,6,4,,1121353984912220357,KxrL_StxLz,9.0,-482.6400146484375,-883.4400024414062,75.47000122070312,-16224.000244140625,14318.299560546875,-1438.699951171875,-969.4000244140625,-2641.199951171875,483.49998474121094,249.0,146.0,,0.6122802972544918,0.7226709043591244,0.32370895964767726,True,151.0,False,14,4,12,,enpitsu,76561198039309853,26,-3241.889892578125,-1834.1099853515625,17.040000915527344,-2504.2999267578125,12131.300048828125,4.300000071525574,1.2999999523162842,-7.300000190734863,-610.9999847412109,255.0,128.0,False,-0.016720199158278482,1.3606463022986424,-3.183188095446274e-05,False,8,4,,False,False,,games5425898691,bf81d8692db,19.0,-2641.469970703125,1322.5899658203125,65.94000244140625,9601.300048828125,20223.699951171875,-1938.3999633789062,-2070.800018310547,1166.2999725341797,-125.29999732971191,255.0,0.0,,0.45718081634592844,2.1490926293673653,0.2788518995931456,True,20.0,False,12,12,False,
85,5874,170.0,False,False,1,5134.428620706864,3329.760009765625,619.030029296875,1684.0699462890625,-7809.89990234375,13969.200439453125,3590.10009765625,-1044.5999908447266,1046.2000274658203,332.2999954223633,1.0,0.008546673820087227,-1.9717969355119656,-0.6339930820195985,76561198381668455,KyYomi,10.0,3446.639892578125,523.77001953125,1595.68994140625,-4546.600036621094,13640.2001953125,3854.1000366210938,584.900016784668,-770.8000183105469,2859.7000122070312,255.0,128.0,False,0.22747886389747696,0.7529945800719474,-0.09483978198174851,True,54.335371883966594,True,10,6,4,,1121353984912220357,KxrL_StxLz,9.0,-3873.179931640625,415.19000244140625,20.559999465942383,-18569.599609375,10845.2001953125,1729.1000366210938,-47.5,5440.3997802734375,-180.49999237060547,249.0,128.0,,0.10180624656763552,0.5376929276093625,0.056561649514562405,True,140.0,False,14,4,12,,enpitsu,76561198039309853,26,-3530.39990234375,956.0499877929688,56.9900016784668,60.39999961853027,17858.399658203125,3145.10009765625,-821.2999725341797,50.0,-380.0,255.0,128.0,False,-0.0473950240959883,1.6380675853408444,0.0009171967991270637,False,10,7,,False,False,,games5425898691,bf81d8692db,19.0,-1122.5799560546875,3930.389892578125,17.020000457763672,-6755.5999755859375,17501.300048828125,0.7999999821186066,-0.29999999329447746,0.7999999821186066,147.89999961853027,255.0,128.0,,-0.009588997837782411,1.1843262628724782,-0.00013715418375518474,True,81.0,False,12,12,False,
86,5888,171.0,False,True,1,4324.171991213002,2932.18994140625,1325.239990234375,1781.47998046875,-10560.699462890625,15180.899658203125,1125.2999877929688,-1262.7999877929688,31.400001049041748,788.8999938964844,1.0,0.2191615140324411,-2.236658194008423,-1.35243343135313,76561198381668455,KyYomi,10.0,3107.25,1240.1800537109375,1728.050048828125,-9390.900268554688,14830.30029296875,1442.2999572753906,6.700000166893005,76.30000114440918,-148.80000114440918,255.0,0.0,,0.10591854005760346,-0.03269155782775844,-0.28185385662265705,True,29.277815075330842,True,10,6,4,,1121353984912220357,KxrL_StxLz,9.0,-4058.2099609375,934.1900024414062,649.4199829101562,3345.5999755859375,11112.900390625,11581.600341796875,-1905.8000183105469,-72.89999961853027,-47.39999771118164,249.0,0.0,,0.7414820451185177,1.5573851331285524,1.559352360464102,True,140.0,False,15,4,12,,enpitsu,76561198039309853,26,-3507.9599609375,2074.85009765625,103.95999908447266,487.99999237060547,22828.1005859375,-155.2999973297119,-5471.6998291015625,555.9000015258789,-24.000000953674316,128.0,,,0.16605863530091441,-1.4688094621816385,-3.1371224673884552,,10,7,,False,False,,games5425898691,bf81d8692db,19.0,-1227.6600341796875,4744.47998046875,17.020000457763672,3842.60009765625,10992.2998046875,1.1999999731779099,1.899999976158142,-1.4000000059604645,-2038.9999389648438,128.0,0.0,,-0.009823023926715668,1.9602818937104645,-3.229584797446647e-05,True,81.0,False,12,12,False,
87,5924,172.0,False,True,1,1973.583429632338,1568.56005859375,3284.550048828125,1367.239990234375,-11077.099609375,15158.800048828125,-7375.10009765625,-1084.4000244140625,363.8999938964844,772.3999786376953,1.0,0.20612539503667182,2.2766297646906066,-2.956494837228708,76561198381668455,KyYomi,10.0,1744.449951171875,3183.3798828125,1351.8599853515625,-10800.2001953125,14758.399658203125,-7062.1002197265625,-32.40000009536743,-398.10001373291016,-889.8999786376953,255.0,0.0,,0.08357454610205432,-0.10718305705606974,-0.27665697452652205,True,8.0,False,10,6,4,,1121353984912220357,KxrL_StxLz,9.0,-2977.27001953125,2427.5400390625,1415.3900146484375,12510.400390625,10170.10009765625,-154.49999809265137,3735.0,3491.0000610351562,2027.7000427246094,128.0,129.0,False,0.4457436307482064,1.3111225742700907,2.9679469541421635,True,93.0,False,16,4,13,,enpitsu,76561198039309853,26,-2601.2900390625,4419.52001953125,17.059999465942383,17665.10009765625,2290.399932861328,1.1999999731779099,-1.1999999731779099,-0.0,-188.60000610351562,128.0,128.0,False,-0.016756466717559083,3.0343898571037378,0.00014807064574169236,False,10,8,255.0,False,False,,games5425898691,bf81d8692db,19.0,-674.25,5040.16015625,17.0,5141.500244140625,255.30000686645508,3.3000001311302185,0.29999999329447746,-0.09999999776482582,0.5999999865889549,255.0,128.0,,-0.009504176935551837,3.091819975551117,-3.8648165471574505e-05,True,81.0,False,12,12,False,
88,5936,172.0,False,True,1,1230.424897502862,1097.4000244140625,3926.169921875,996.1599731445312,-12117.19970703125,15550.999755859375,-10065.10009765625,-989.5999908447266,563.1000137329102,578.3000183105469,1.0,-0.2664937452188951,1.949679406387607,-3.0519569227545227,76561198381668455,KyYomi,10.0,1261.449951171875,3812.9599609375,993.8699951171875,-11840.2001953125,14905.999755859375,-9740.700073242188,-204.89999771118164,-519.0999984741211,-1156.2999725341797,255.0,147.0,,-0.014053740384164737,0.45846860968832,-0.29556580538194377,True,0.0,False,10,6,4,,1121353984912220357,KxrL_StxLz,9.0,-2466.199951171875,2843.02001953125,1390.75,12510.400390625,10170.10009765625,-1669.2999267578125,238.60000610351562,2870.4000854492188,1577.8999328613281,128.0,255.0,False,0.6582268671691168,-3.0625401690992318,-0.33218567060177023,True,93.0,False,16,4,14,,enpitsu,76561198039309853,26,-1873.27001953125,4492.56982421875,17.059999465942383,15213.199462890625,1440.0,1.1999999731779099,-0.7999999821186066,4.699999988079071,-0.09999999776482582,0.0,128.0,False,-0.01695209325066344,3.0472580701521332,2.78544156242841e-05,False,10,8,255.0,False,False,,games5425898691,bf81d8692db,19.0,-388.510009765625,5051.27978515625,71.12999725341797,8286.300048828125,192.5,3119.7000122070312,4.1999998688697815,-1351.7999267578125,-656.6999816894531,255.0,77.0,,0.0695492529634973,-3.1106042194125267,0.0011483152124325121,True,71.60098073815786,True,14,12,False,
89,5952,173.0,False,False,0,9987.028833408793,-399.1099853515625,-4834.66015625,291.1199951171875,-20018.599853515625,10088.800048828125,-3602.9000854492188,274.59999084472656,-1696.9999694824219,786.1000061035156,0.0,0.8880564028140876,-1.3905091353359837,-2.718042868798154,bf81d8692db,games5425898691,19.0,-233.64999389648438,-4975.77001953125,232.64999389648438,-8784.199829101562,6514.6002197265625,2889.4000244140625,-2406.0000610351562,450.60001373291016,4925.199890136719,255.0,77.0,,-0.5278542435446363,2.072927748202078,1.1600999801398642,True,21.477987130482997,True,14,13,False,,76561198039309853,enpitsu,26.0,1405.8499755859375,-4536.77978515625,17.059999465942383,-5294.4000244140625,-500.9000015258789,1.1999999731779099,0.09999999776482582,0.29999999329447746,0.0,128.0,128.0,False,0.01688742610445329,-3.0472581126446703,2.480158249683794e-05,False,255.0,False,10,False,8,,KyYomi,76561198381668455,10,-564.4500122070312,-4685.58984375,315.010009765625,11768.199462890625,-14697.2998046875,-13209.69970703125,-280.2000045776367,-47.800002098083496,-467.2999954223633,255.0,48.0,,0.2862769261436499,-0.8882368523720553,-0.36990920138921946,True,10,6,0.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,1652.6600341796875,-3504.389892578125,1143.3299560546875,-12510.400390625,-10170.10009765625,-5889.0997314453125,322.5,-618.4999847412109,970.5999755859375,128.0,63.0,False,0.43907926774208794,-1.8602662370090761,-0.148044139315591,True,93.0,False,16,14,4,
90,5953,173.0,True,True,1,561.8203654535097,399.0899963378906,4877.85009765625,312.95001220703125,-5751.9000244140625,14629.200439453125,5569.1998291015625,2324.7000122070312,5363.499755859375,-1352.2000122070312,1.0,-0.7702194235032175,1.2992767530156226,-2.5592655128621713,76561198381668455,KyYomi,10.0,564.4500122070312,4685.58984375,315.010009765625,-11768.199462890625,14697.2998046875,-13209.69970703125,280.2000045776367,47.800002098083496,-467.2999954223633,255.0,48.0,,-0.2862769261436499,0.8882368523720553,-0.36990920138921946,True,0.0,False,10,6,4,,1121353984912220357,KxrL_StxLz,9.0,-1652.6600341796875,3504.389892578125,1143.3299560546875,12510.400390625,10170.10009765625,-5889.0997314453125,-322.5,618.4999847412109,970.5999755859375,128.0,63.0,False,-0.43907926774208794,1.8602662370090761,-0.148044139315591,True,93.0,False,16,4,14,,enpitsu,76561198039309853,26,-1359.7099609375,4541.14013671875,17.059999465942383,4814.800109863281,455.49999237060547,1.1999999731779099,-0.09999999776482582,-0.29999999329447746,0.0,128.0,128.0,False,-0.01688742610445329,3.0472581126446703,2.480158249683794e-05,False,10,8,255.0,False,False,,games5425898691,bf81d8692db,19.0,278.010009765625,4939.6201171875,245.5800018310547,-719.1000366210938,37.200000286102295,-111.00000381469727,740.0,-4755.799865722656,417.09999084472656,255.0,128.0,,0.408709069237406,-2.15139350603456,1.459268235688547,True,18.35452044394709,True,14,13,False,
