,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
31,2202,74.0,False,False,1,9928.888435894776,704.9299926757812,-4787.0498046875,786.6599731445312,-12787.099609375,22973.60107421875,3506.9000244140625,-1551.6999816894531,4326.099853515625,-3857.0001220703125,1.0,0.20831472097973278,0.710932688862072,-0.642955313299047,76561198039309853,enpitsu,26.0,781.8800048828125,-4994.990234375,679.2999877929688,-17401.300048828125,12611.199951171875,8194.500122070312,-3818.9999389648438,-1373.0999755859375,1787.4000549316406,,0.0,,0.42072795828572385,-0.020590674346216586,1.612389884844583,True,146.0,False,False,20,15,,bf81d8692db,games5425898691,23.0,88.08000183105469,-4538.4501953125,619.4099731445312,6770.0,-3917.5,5250.2001953125,3914.5999145507812,747.3000335693359,963.3999633789062,255.0,40.0,,1.2243909647115983,1.6441226524165955,-2.3671543786100866,True,19,False,28,189.63143230253647,True,,Enzo,76561198050357570,9,-62.060001373291016,-4411.43017578125,432.30999755859375,13560.400390625,-10378.499755859375,4050.1998901367188,-521.8999862670898,466.30001068115234,634.7000122070312,255.0,128.0,,0.6128475961383114,2.991416573363891,-0.5688062668487632,True,22,81.63143230253651,True,False,24,,What a save!,76561198045254093,9.0,3909.360107421875,-4117.89013671875,601.3900146484375,7486.400146484375,9504.69970703125,-8111.9000244140625,-134.399995803833,-253.4000015258789,1292.7999877929688,255.0,,,-0.5644425064589866,2.2206576813907937,-1.5617992634648727,True,34,False,6.0,False,28,
32,2383,80.0,False,False,0,10645.543421433526,2965.639892578125,-4780.4501953125,442.17999267578125,466.1000061035156,18193.900146484375,-3407.9000854492188,-955.5999755859375,1275.8000183105469,5784.2999267578125,0.0,1.0056346394834805,-0.03501925680684966,1.3361916934146534,76561198045254093,What a save!,9.0,2990.47998046875,-4947.72021484375,434.3900146484375,17448.499755859375,10319.599609375,-188.50000381469727,840.5999755859375,3814.4000244140625,-3872.0001220703125,174.0,224.0,True,0.1576833801245755,-0.3826208938351971,-1.892262381286839,True,115.0,False,False,40,33,,76561198050357570,Enzo,9.0,-3289.550048828125,-3599.169921875,17.010000228881836,8840.30029296875,-17884.49951171875,2.3000000417232513,0.0,0.5000000074505806,0.0,255.0,128.0,,0.009586965551773265,-1.111724081018495,4.625721995821516e-05,True,26,False,28,255.0,False,,enpitsu,76561198039309853,25,3521.169921875,-1880.3699951171875,17.030000686645508,-415.6999969482422,-8039.000244140625,5.400000214576721,-0.5000000074505806,0.0,0.0,255.0,128.0,False,0.01690522092927256,-1.6224938764381056,5.581731563448455e-06,True,16,255.0,False,False,20,,games5425898691,bf81d8692db,23.0,399.1499938964844,925.1199951171875,17.010000228881836,17106.500244140625,-4222.300109863281,2.3000000417232513,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009575014791903076,-0.24198407346376433,-5.010510133808814e-05,True,30,False,125.0,False,22,
33,2413,81.0,False,False,1,4425.325486131511,-2998.3798828125,3038.260009765625,239.86000061035156,13356.600341796875,15527.7001953125,7425.3997802734375,3936.4999389648438,751.1000061035156,-4465.299987792969,1.0,0.7419555846056267,-0.2799632567481732,0.4998188758757185,76561198039309853,enpitsu,26.0,-3119.9599609375,2839.97998046875,172.72999572753906,7482.39990234375,11137.5,2718.800048828125,-0.0,-0.0,-157.2000026702881,128.0,128.0,False,-0.0164889308907612,2.2731770581607824,0.0008492620024849805,True,215.0,False,False,22,16,,bf81d8692db,games5425898691,23.0,-2300.5400390625,-606.5800170898438,17.010000228881836,-17217.2998046875,1166.6999816894531,2.3999999463558197,2.199999988079071,-0.19999999552965164,-1278.8999938964844,255.0,0.0,,-0.009578521915050934,0.08301391755534289,-0.00013323088717335073,True,22,False,30,125.0,False,,Enzo,76561198050357570,9,1904.489990234375,4921.64990234375,17.040000915527344,-17668.299560546875,-2318.8999938964844,-20.299999713897705,-75.79999923706055,29.100000858306885,1963.3000183105469,255.0,255.0,,-0.009851032732715623,-0.20206325400103636,-9.125098799660918e-05,True,26,255.0,False,False,28,,What a save!,76561198045254093,9.0,-4064.27001953125,3600.389892578125,309.29998779296875,-694.4000244140625,-10504.3994140625,-5331.199951171875,367.40001678466797,4122.5,3622.0999145507812,255.0,255.0,False,-0.5929891791106099,-1.5695928887117543,-1.0363232524371595,True,40,False,115.0,False,34,
34,2470,83.0,False,False,0,9621.224089355708,686.2999877929688,-4350.22021484375,309.4700012207031,6554.0997314453125,15892.80029296875,8250.599975585938,415.8000183105469,-5833.699951171875,1339.4000244140625,0.0,-0.37754206027162057,-1.7515798395549267,-0.5430022766271121,76561198050357570,Enzo,9.0,621.0800170898438,-4401.52001953125,173.9199981689453,18972.80029296875,11127.5,3223.800048828125,-856.3999938964844,2896.300048828125,-1319.4000244140625,255.0,128.0,,-0.06457255801639783,0.31566936686143643,0.03809904574401447,True,198.53473571039015,True,False,30,27,,76561198045254093,What a save!,9.0,2704.3701171875,-4915.2998046875,17.510000228881836,-11287.39990234375,-7797.1002197265625,155.9000015258789,-558.8000106811523,-204.79999542236328,-2234.2999267578125,255.0,0.0,False,0.00071202686162054,-2.599847648248637,0.01773945272952971,True,34,False,40,255.0,False,,enpitsu,76561198039309853,26,870.969970703125,-3889.0400390625,175.02000427246094,-21365.30029296875,-8103.499755859375,2618.2000732421875,3668.0999755859375,-3023.3999633789062,1589.9000549316406,255.0,255.0,False,0.13781415476762632,-2.8938767836950796,-0.03315552037033062,True,17,121.0,False,False,24,,games5425898691,bf81d8692db,23.0,1703.9100341796875,-2406.4599609375,17.010000228881836,-19616.199951171875,-10349.300537109375,2.5,-0.29999999329447746,-0.09999999776482582,-1969.1999816894531,255.0,0.0,,0.009600931505198692,-2.732451395334186,-4.1147691684960824e-05,True,30,False,68.0,False,22,
35,2543,86.0,True,True,0,6334.877016370537,2344.800048828125,-303.1499938964844,191.39999389648438,-9965.599975585938,25118.1005859375,7585.4998779296875,-89.60000038146973,5730.5999755859375,-1775.0999450683594,0.0,-0.06862152404239474,-1.2636496078247934,2.543679862397168,76561198050357570,Enzo,9.0,2406.360107421875,-379.6199951171875,70.61000061035156,-13055.10009765625,17314.100341796875,1382.5,-5209.4000244140625,-557.2999954223633,-1673.5000610351562,255.0,255.0,,0.06990452890527903,2.2936850109381695,0.03416500392111328,True,107.13164739198582,True,False,32,28,,76561198045254093,What a save!,9.0,1010.7899780273438,-1727.1099853515625,17.010000228881836,-14494.100341796875,13450.6005859375,2.3000000417232513,-0.5999999865889549,0.5999999865889549,30.499999523162842,255.0,128.0,,0.009603119992348318,2.3975968770957348,-6.956685559779982e-05,True,34,False,40,176.0,False,,enpitsu,76561198039309853,25,-3330.97998046875,-3769.330078125,17.049999237060547,-11087.39990234375,11110.999755859375,-0.9000000357627869,0.0,0.0,-2071.699981689453,255.0,0.0,False,0.016778919692406642,2.2919934881232016,-1.669135197056173e-05,True,18,212.64452477424373,True,False,24,,games5425898691,bf81d8692db,23.0,-835.97998046875,-115.19000244140625,94.54000091552734,8693.200073242188,21141.201171875,-162.90000915527344,-5362.0001220703125,1206.8000030517578,205.30000686645508,255.0,128.0,,0.38540918494834214,-1.5855838208600674,-3.0984470164971127,True,32,False,47.0,False,23,
36,2857,88.0,False,False,1,5225.129252206372,-21.920000076293945,-3.869999885559082,109.70999908447266,-8905.999755859375,-13839.300537109375,1321.0000610351562,1351.9000244140625,2970.2999877929688,-5034.700012207031,1.0,0.0871466767420534,-0.06311535118271368,-0.04562593983312503,76561198039309853,enpitsu,25.0,76.36000061035156,-97.91000366210938,99.48999786376953,-12911.500244140625,18972.099609375,127.60000228881836,-4626.9000244140625,-2968.0999755859375,177.80000686645508,255.0,255.0,,-1.363175576999289,0.8462287984160914,0.11475275484379079,True,0.0,False,False,2,1,,bf81d8692db,games5425898691,22.0,-2528.22998046875,-4103.2900390625,17.010000228881836,-14137.80029296875,-3819.5999145507812,2.5,-1.0999999940395355,-0.29999999329447746,-1869.6000671386719,255.0,0.0,,-0.00958140926181834,-0.22587162545179035,-0.0001783444040804964,True,False,False,False,0.0,False,,Enzo,76561198050357570,9,-26.829999923706055,118.66000366210938,100.87999725341797,7037.1002197265625,-5828.900146484375,-244.59999084472656,1812.7000427246094,314.6999931335449,-5183.0999755859375,255.0,120.0,,-1.458198913163564,-2.8814264686703797,1.2490989725187958,True,3,0.0,False,False,4,,What a save!,76561198045254093,9.0,37.34000015258789,1957.1500244140625,17.010000228881836,-35.59999942779541,-13644.89990234375,2.3999999463558197,-0.0,-0.0,0.19999999552965164,255.0,128.0,,-0.009567298777852055,-1.5682267197826867,-4.662396121682916e-06,True,False,False,116.0,False,False,
37,2908,90.0,False,False,1,7865.013873784438,-3479.10009765625,-1395.8199462890625,97.16999816894531,8094.2999267578125,-936.6000366210938,6551.300048828125,2562.60009765625,-2169.600067138672,-4972.39990234375,1.0,0.32209060724214406,2.4790821227032365,-1.0822334449363162,bf81d8692db,games5425898691,22.0,-3626.199951171875,-1527.9200439453125,17.010000228881836,2444.9000549316406,22443.40087890625,2.5999999046325684,-0.0,-0.29999999329447746,-2175.0999450683594,128.0,0.0,True,-0.009601387852637215,1.7589708533967674,-0.00017036598499254745,True,189.0,False,False,False,False,,76561198039309853,enpitsu,25.0,-904.52001953125,-20.3700008392334,17.049999237060547,-10262.900390625,458.49998474121094,3.6000001430511475,-0.9000000357627869,-0.0,-2316.699981689453,255.0,0.0,,-0.01670803657452862,0.08221672817875067,-7.709434360056531e-05,True,2,False,2,31.0,False,18.0,Enzo,76561198050357570,9,947.02001953125,-248.72000122070312,17.010000228881836,8069.6002197265625,5513.4002685546875,2.800000011920929,-0.09999999776482582,-0.0,2426.4999389648438,255.0,255.0,,-0.00953310708414333,2.492957623485035,5.873138965064298e-07,True,4,0.0,False,False,4,,What a save!,76561198045254093,9.0,-2171.159912109375,122.12999725341797,17.010000228881836,-22525.50048828125,-4647.39990234375,0.0,0.5999999865889549,-0.0,-7.5,255.0,128.0,,-0.009586709025433062,-0.20253020331749108,5.7712698329985884e-05,True,False,False,24.14198704945147,True,False,
38,2955,92.0,False,False,1,7347.344944494413,-2146.830078125,-1547.6500244140625,276.5799865722656,7583.499755859375,31.400001049041748,7616.500244140625,1979.1000366210938,1103.1999969482422,-5515.5999755859375,1.0,-0.31374361150833147,0.17571732035306709,-0.18687535788993684,bf81d8692db,games5425898691,22.0,-2196.260009765625,-1530.1500244140625,99.9800033569336,2725.10009765625,-2655.4000854492188,3231.6000366210938,-3783.900146484375,-3990.8999633789062,59.60000038146973,255.0,134.0,False,0.2518195478259252,-2.4153502852997266,-0.0031240912935794436,True,177.0,False,False,4,3,,76561198039309853,enpitsu,25.0,-492.739990234375,583.239990234375,17.049999237060547,8904.099731445312,-8302.60009765625,2.800000011920929,-0.7999999821186066,1.0000000149011612,-58.89999866485596,255.0,0.0,False,-0.016704939268518522,-2.3837084954215864,0.00011325978416609658,True,2,False,2,31.0,False,,Enzo,76561198050357570,9,74.91000366210938,155.02999877929688,17.010000228881836,-7965.8001708984375,-9868.599853515625,2.5999999046325684,-0.09999999776482582,-0.19999999552965164,-1736.3999938964844,255.0,0.0,,-0.009552279391378198,-0.8840067457928877,-0.00029607474768416573,True,4,31.0,False,False,4,,What a save!,76561198045254093,9.0,-3088.510009765625,1090.530029296875,17.010000228881836,13133.199462890625,-2247.4000549316406,2.800000011920929,0.19999999552965164,-0.0,-2264.2999267578125,255.0,0.0,False,-0.009564386207214564,-2.903944993338567,-2.8065085165339038e-05,True,False,False,255.0,False,False,
39,3012,94.0,False,True,0,3886.511071991215,621.2899780273438,1561.9000244140625,434.0,249.40000534057617,17617.39990234375,3467.2000122070312,3967.9998779296875,-3876.400146484375,-2286.4999389648438,0.0,0.26171915820546865,-4.267421522611004e-05,-0.025172466662803383,76561198050357570,Enzo,9.0,564.3800048828125,1391.949951171875,326.7200012207031,1194.7000122070312,14231.700439453125,868.0000305175781,-5445.8001708984375,-639.1999816894531,-428.69998931884766,255.0,255.0,,-0.02885838827471223,0.8467215946706833,-0.14222501273210789,True,0.0,False,False,6,5,,76561198045254093,What a save!,9.0,401.9100036621094,-396.9200134277344,17.010000228881836,-11457.7001953125,7420.10009765625,2.5999999046325684,-0.29999999329447746,0.19999999552965164,-2212.2999572753906,255.0,0.0,,0.009574112168528081,2.501772816934886,-4.038160542523984e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,26,38.97999954223633,2243.830078125,17.049999237060547,920.9999847412109,17877.2998046875,2.7000001072883606,0.0,-0.5000000074505806,0.0,255.0,128.0,,0.01676865610277712,1.5193064583543219,4.132335408668611e-05,True,2,29.0,False,False,2,,games5425898691,bf81d8692db,22.0,722.8499755859375,1661.260009765625,238.02000427246094,-12099.599609375,-3570.4998779296875,4805.0,-283.0999946594238,898.1999969482422,277.7000045776367,255.0,128.0,,-1.0676384878539718,-2.2666375715096723,-0.2949934059430968,True,6,3,89.04244308061499,True,4,
40,3060,96.0,False,False,1,9747.452477495133,-690.9000244140625,-4477.41015625,139.5800018310547,-10264.89990234375,8798.400268554688,8518.099975585938,3355.5999755859375,895.0,-3428.699951171875,1.0,-0.40448933530607234,1.6852508459887088,-3.0825889131382946,76561198039309853,enpitsu,26.0,-555.1599731445312,-4619.27001953125,64.30000305175781,-8386.599731445312,3812.6998901367188,2957.39990234375,-2239.4000244140625,142.10000038146973,-2922.3001098632812,128.0,128.0,,0.013027038655326418,-0.06713583933406146,0.01964865548873677,True,42.0,False,False,4,3,,bf81d8692db,games5425898691,23.0,755.6599731445312,-3316.27001953125,245.99000549316406,8358.200073242188,-10123.699951171875,-5246.5997314453125,206.5999984741211,220.59999465942383,749.5999908447266,255.0,128.0,,-0.10930412542509761,1.0351319874197136,-1.0457257336492982,True,4,4,6,68.0,False,,Enzo,76561198050357570,9,158.07000732421875,-2970.570068359375,16.079999923706055,1273.7000274658203,-9489.7998046875,56.70000076293945,13.799999952316284,11.299999952316284,517.0000076293945,255.0,128.0,,-0.010949908569722198,-1.7102825919914362,0.0011243902928615337,True,6,0.0,False,False,6,,What a save!,76561198045254093,9.0,-963.5499877929688,-1543.719970703125,17.010000228881836,-12982.80029296875,-5285.4998779296875,2.3000000417232513,1.1999999731779099,0.29999999329447746,-99.49999809265137,255.0,128.0,,-0.009579004066873412,-0.3731183954871638,0.00012262288340593105,True,False,False,255.0,False,False,
41,3126,98.0,False,False,0,4711.3883610609555,3020.97998046875,2521.89990234375,301.3500061035156,109.20000076293945,10980.999755859375,-3646.199951171875,-3825.4998779296875,-964.3000030517578,-3649.1000366210938,0.0,1.0422867441440886,-1.0518477101390964,-3.1376319583774257,76561198045254093,What a save!,9.0,3094.7900390625,2334.31005859375,264.94000244140625,1579.1000366210938,4330.799865722656,196.00000381469727,2023.699951171875,-3874.8001098632812,-3337.60009765625,128.0,224.0,True,-0.2687091086586525,1.662149688578662,-2.231204780963129,True,214.27069264073523,True,False,4,3,,76561198050357570,Enzo,9.0,948.47998046875,3630.139892578125,17.010000228881836,5713.800048828125,-11736.700439453125,2.3000000417232513,-1.5000000596046448,2.8999999165534973,954.4000244140625,255.0,139.0,,0.009575516581479334,-1.0613432144158392,-0.00010836074200594222,True,6,False,6,31.0,False,,enpitsu,76561198039309853,25,2838.590087890625,4468.8798828125,17.059999465942383,12070.400390625,713.6000061035156,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-3075.0,255.0,128.0,False,0.01675004569057315,-0.3739069723906434,-6.633149586635781e-05,True,4,73.0,False,False,4,,games5425898691,bf81d8692db,23.0,-7.710000038146973,4315.91015625,17.010000228881836,10703.599853515625,6657.39990234375,2.3999999463558197,-0.7999999821186066,-0.29999999329447746,259.6999931335449,255.0,128.0,,0.009561499973683383,0.5590678421992205,6.737976154575696e-05,True,6,4,68.0,False,4,
42,3154,99.0,False,False,1,9459.25107911498,-3004.10009765625,-3477.81005859375,215.74000549316406,8919.299926757812,11748.199462890625,9365.399780273438,5719.5001220703125,-1234.4999694824219,-1327.5,1.0,-1.1302913686781317,-3.1177339452269557,1.2966602340478575,76561198039309853,enpitsu,26.0,-3101.10009765625,-3693.340087890625,115.62999725341797,5357.5,16678.1005859375,3868.3999633789062,-3610.4000854492188,1908.5000610351562,-850.5999755859375,255.0,128.0,False,-0.07819250416735446,2.07051587490927,0.0002477431452827653,True,229.0,False,False,6,5,,bf81d8692db,games5425898691,23.0,-1275.449951171875,-4665.72998046875,17.010000228881836,-13858.299560546875,-2594.2001342773438,2.3000000417232513,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.009569125186813758,-0.18506576237303282,4.8205646133589134e-05,True,4,4,6,68.0,False,,Enzo,76561198050357570,9,-1719.72998046875,-2269.639892578125,17.010000228881836,-5878.4002685546875,16659.69970703125,1.5999999642372131,0.3999999910593033,-1.0999999940395355,-465.8000183105469,255.0,98.0,,-0.009610656300014743,1.2499239583006165,7.135852866628398e-05,False,6,25.958666911689185,True,False,6,24.0,What a save!,76561198045254093,9.0,-3075.199951171875,-2896.260009765625,232.92999267578125,4073.2998657226562,-8142.8997802734375,-2566.0000610351562,-1463.699951171875,-1212.699966430664,-2040.5000305175781,255.0,25.0,False,0.11218755003671764,-2.119735924141868,-0.14184157357328578,True,4,False,126.56475711894295,True,4,
43,3235,102.0,False,False,1,5461.628772923374,-505.57000732421875,-138.72999572753906,124.93000030517578,-723.4999847412109,18349.100341796875,-190.79999923706055,5790.9002685546875,-1525.3999328613281,-370.6999969482422,1.0,-0.5931925959124361,-2.0442106427974918,-0.3047780179448967,76561198039309853,enpitsu,25.0,-434.760009765625,-219.9600067138672,16.040000915527344,4755.799865722656,17005.50048828125,298.0999946594238,-206.90000534057617,-160.10000228881836,-1173.0999755859375,255.0,128.0,False,-0.07224164527226018,1.861732185982948,-0.05699503159932576,True,111.58589243119762,True,False,6,6,,bf81d8692db,games5425898691,23.0,-159.52999877929688,-1243.77001953125,17.010000228881836,13180.699462890625,13553.900146484375,2.5,-0.7000000029802322,-0.7000000029802322,1739.1999816894531,255.0,246.0,,-0.009591338574329464,2.2900721132638506,0.00010240988927206893,True,4,4,6,0.0,False,,Enzo,76561198050357570,9,-2853.080078125,4259.75,16.989999771118164,9064.69970703125,19655.10009765625,5.0,-0.09999999776482582,0.09999999776482582,-1997.7000427246094,255.0,0.0,,-0.009574275871377257,2.081663348451884,-2.4230649331062735e-05,True,8,255.0,False,False,8,,What a save!,76561198045254093,9.0,-1221.530029296875,-3510.0,17.010000228881836,4862.200012207031,9528.900146484375,2.7000001072883606,1.0999999940395355,3.0000001192092896,-2142.7000427246094,255.0,0.0,False,-0.009535019758426312,2.0615973361967224,-0.00030379052373017014,True,4,False,0.0,False,4,
44,3260,103.0,False,False,1,4015.214795806919,-572.1400146484375,1402.8199462890625,93.44000244140625,-767.6999664306641,15623.800048828125,404.3000030517578,-376.30001068115234,-1344.9000549316406,-370.6999969482422,1.0,0.7509839367244173,2.746378468736639,2.575190149986801,76561198039309853,enpitsu,25.0,-475.1199951171875,1189.0,17.049999237060547,-9256.900024414062,11475.2001953125,3.100000023841858,1.1999999731779099,-1.0999999940395355,-980.2999877929688,255.0,0.0,,-0.016777389370382204,0.8652270260350146,-0.00043262903355396226,True,109.0,False,False,6,6,,bf81d8692db,games5425898691,23.0,307.9599914550781,195.74000549316406,17.010000228881836,176.49999618530273,17511.099853515625,2.5,-0.0,-0.7000000029802322,1911.6000366210938,255.0,255.0,,-0.009591683216227206,1.5181747276962139,6.925389344154076e-05,True,4,4,6,31.0,False,,Enzo,76561198050357570,9,-1428.3199462890625,4701.2998046875,16.989999771118164,15356.600341796875,-9884.199829101562,5.0,0.3999999910593033,-0.0,-1988.8999938964844,255.0,0.0,,-0.009580802094224627,-2.4960300418505605,-4.740797433562929e-05,True,8,255.0,False,False,8,,What a save!,76561198045254093,9.0,-854.469970703125,-2453.340087890625,98.06999969482422,2638.2998657226562,17078.900146484375,-147.89999961853027,-5475.9002685546875,512.7999877929688,-36.80000066757202,128.0,128.0,,-1.3180978704366355,-1.0476600500284723,2.725758273003378,True,6,False,31.0,False,5,
45,3273,103.0,False,True,1,3394.972101559337,-607.6199951171875,2096.159912109375,93.13999938964844,-784.1999816894531,14509.7998046875,0.0,-2843.3999633789062,-1267.6000213623047,-370.6999969482422,1.0,0.7111522521593576,1.958566311613895,1.3268606698156564,76561198039309853,enpitsu,26.0,-690.6900024414062,1856.0699462890625,17.049999237060547,418.4000015258789,16710.0,-1.8000000715255737,-0.0,-2.7000001072883606,-271.3999938964844,255.0,128.0,,-0.01677389060829025,1.6228500716883196,0.00023495730605139977,True,71.38701958810128,True,False,7,6,,bf81d8692db,games5425898691,23.0,40.709999084472656,1002.9299926757812,17.010000228881836,-3978.2000732421875,15972.7001953125,2.5,-0.29999999329447746,0.7000000029802322,-1938.9999389648438,255.0,0.0,,-0.00957722404048796,1.385327358784989,-7.476261029853739e-05,True,4,4,6,61.0,False,,Enzo,76561198050357570,9,-944.9600219726562,3958.5400390625,16.989999771118164,6891.9000244140625,-17344.89990234375,2.5,-0.19999999552965164,1.0000000149011612,-21.19999885559082,255.0,128.0,,-0.0095907344188726,-1.9461411990714526,8.18158189845321e-05,True,8,239.3533680003177,True,False,8,,What a save!,76561198045254093,9.0,-720.27001953125,-1585.31005859375,86.66000366210938,2638.2998657226562,17078.900146484375,-803.7000274658203,-4084.5999145507812,361.50001525878906,-105.39999961853027,128.0,128.0,,1.0426438140772594,1.4324424457714493,-0.20947564297606125,True,6,False,31.0,False,6,
46,3280,104.0,False,True,1,3062.313734246876,-629.3599853515625,2484.6201171875,93.13999938964844,-797.3999786376953,13764.69970703125,0.0,-4556.099853515625,-1211.500015258789,-370.6999969482422,1.0,-0.17805938101990118,1.8539535344961986,0.6610184444677534,76561198039309853,enpitsu,25.0,-637.75,2320.10009765625,59.09000015258789,3513.699951171875,22543.89892578125,2902.0001220703125,-2630.8999633789062,500.60001373291016,-247.5,255.0,128.0,,-0.07031328854687892,1.761733055493836,0.0008180615398081021,True,58.0,False,False,8,7,,bf81d8692db,games5425898691,23.0,45.529998779296875,1413.3399658203125,17.010000228881836,4089.4000244140625,15124.599609375,2.5,-0.09999999776482582,-0.0,-2035.2999877929688,255.0,0.0,,-0.0095788722747844,1.903312144605203,9.443046065846452e-06,True,4,4,6,61.0,False,,Enzo,76561198050357570,9,-763.6300048828125,3513.199951171875,24.489999771118164,8501.900024414062,-19275.30029296875,3037.3001098632812,-2.0999999344348907,5.299999713897705,221.5999984741211,255.0,71.0,,-0.00958605954627307,-2.006730333725229,-2.5762294611946633e-05,True,8,217.39028822991162,True,False,9,,What a save!,76561198045254093,9.0,-652.0700073242188,-1143.3900146484375,43.9900016784668,2634.8001098632812,17170.10009765625,-2430.5999755859375,-1921.6000366210938,115.9000015258789,-91.89999580383301,255.0,128.0,,0.31579325022881544,1.5578776606532225,-0.06891976077931676,True,6,False,31.0,False,6,
47,3286,104.0,False,False,0,8141.954444688499,659.1199951171875,-2852.06005859375,117.19999694824219,17219.3994140625,12503.699951171875,2550.0,-541.8000030517578,1426.6999816894531,-4052.6998901367188,0.0,0.22626551676296283,-1.6126799789077497,0.23089854439561394,76561198050357570,Enzo,9.0,597.8800048828125,-3007.239990234375,110.33999633789062,1541.9000244140625,5726.099853515625,2947.3001098632812,1164.1999816894531,922.3000335693359,-5295.5999755859375,255.0,0.0,,-0.11996389043502327,1.3303125643445692,0.35116346632185835,True,198.63272286230523,True,False,10,9,,76561198045254093,What a save!,9.0,617.7100219726562,842.3499755859375,15.90999984741211,-1709.6000671386719,-17207.900390625,127.79999732971191,-52.30000019073486,1.5999999642372131,-224.59999084472656,255.0,128.0,,0.013453931117959655,-1.679412024843806,0.0005369943453399009,True,6,False,6,31.0,False,,enpitsu,76561198039309853,25,580.0700073242188,-2703.070068359375,91.8499984741211,-3332.9000854492188,-22178.1005859375,146.49999618530273,5469.1998291015625,-578.4000015258789,-47.60000228881836,255.0,255.0,,1.2517079912812443,-1.7035530688490537,-0.03006387224079805,True,7,58.0,False,False,8,,games5425898691,bf81d8692db,23.0,-226.33999633789062,-1730.6500244140625,17.010000228881836,-10261.600341796875,-10800.999755859375,2.5,0.19999999552965164,0.0,-2057.5999450683594,255.0,0.0,,0.009568550366220297,-2.3979214511026994,8.198076957259567e-06,True,6,4,61.0,False,4,
