,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
27,1541,40,False,False,0,2981.021393730564,-2883.35009765625,2918.080078125,423.260009765625,4197.699890136719,26991.59912109375,-795.6999969482422,-863.4999847412109,-1212.300033569336,-5812.39990234375,0.0,0.27750672277941396,-1.2786314958246336,1.7118752167795812,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-2903.300048828125,2734.6201171875,350.4700012207031,-12284.3994140625,18340.400390625,2477.100067138672,-2831.4999389648438,675.4000091552734,-1955.8999633789062,128.0,11.0,False,-0.2213559784549494,1.4882460512782496,0.2499338079376301,True,4,104.0,False,4,6,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-4076.929931640625,3638.22998046875,308.79998779296875,201.70000076293945,4095.5999755859375,-10303.900146484375,-2353.5000610351562,79.80000019073486,-204.89999771118164,237.0,0.0,False,1.2249884419741015,1.545551005715943,1.592590083586523,True,4,False,4,37.0,False,,enpitsu,76561198039309853,26,-3895.9599609375,3884.1201171875,50.060001373291016,-594.3999862670898,842.5,514.7000122070312,94.89999771118164,566.5000152587891,-823.6000061035156,255.0,0.0,False,-0.5175431902633837,2.454679439874524,0.11211301203049645,True,184.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3831.14990234375,4195.93994140625,195.24000549316406,10802.900390625,8841.900024414062,-6733.0999755859375,-1731.7999267578125,-2301.999969482422,-432.59998321533203,255.0,128.0,,0.4365788044400691,0.6941566533535573,1.3352076873675984,True,139.31733314708995,True,4,4,False,
28,1601,43,False,False,1,8222.094068556988,2264.419921875,-2967.419921875,101.87999725341797,-4479.800109863281,24846.39892578125,2343.3999633789062,161.5999984741211,1639.2999267578125,67.8000020980835,1.0,-1.040019022547299,-0.9039001309758323,1.8377716866137734,76561198039309853,enpitsu,26.0,2326.159912109375,-3278.52001953125,17.030000686645508,-6000.8001708984375,20407.7001953125,1.4000000059604645,0.29999999329447746,-1.0000000149011612,-331.6999816894531,255.0,128.0,False,-0.016788121203404987,1.3158394721339361,0.00020574678541233825,True,2,49.283527040994194,True,False,2,,bf81d8692db,games5425898691,21.0,630.7000122070312,-4365.419921875,17.020000457763672,-9952.5,775.9999847412109,1.5999999642372131,4.099999964237213,1.0999999940395355,-732.6000213623047,255.0,0.0,,-0.009604175718793486,0.025396170147936693,-0.000375540923139692,True,4,False,4,111.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,2933.489990234375,-3212.860107421875,71.80999755859375,-11373.800048828125,19651.800537109375,3216.7001342773438,-1974.4999694824219,-4782.60009765625,-1361.300048828125,255.0,239.0,True,-0.08902673136414933,1.518950649805129,-0.18506427426017402,True,46.0,False,8,4,5,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,3780.02001953125,-1298.43994140625,17.010000228881836,3865.4998779296875,19937.39990234375,0.3999999910593033,-0.0,-0.9000000357627869,1646.3999938964844,255.0,255.0,False,-0.00959843927167824,1.7262825026303932,0.0002241548770565018,True,1.1792172642164371,True,4,4,False,
29,1643,44,False,False,1,4580.320426712712,1626.949951171875,618.3800048828125,94.4000015258789,-3621.0000610351562,21041.69921875,331.50001525878906,-5998.499755859375,-120.50000190734863,55.999999046325684,1.0,-0.3444859342508457,0.5537044188562028,-1.9158377580680626,76561198039309853,enpitsu,26.0,1791.3900146484375,346.45001220703125,17.030000686645508,-1760.7000732421875,22922.900390625,5.5000001192092896,-0.0,-0.0,-0.9000000357627869,255.0,128.0,False,-0.01678213877421845,1.4942606988832012,-6.4518161761119625e-06,True,2,22.0,False,False,2,,bf81d8692db,games5425898691,21.0,-74.44999694824219,-2296.070068359375,17.020000457763672,-23.599998950958252,22314.7998046875,-1.2999999523162842,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009605435209220697,1.56975135248483,2.0277930725508015e-05,True,4,False,4,48.775922403540655,True,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,1459.280029296875,-34.029998779296875,17.010000228881836,-7906.099853515625,21598.40087890625,0.29999999329447746,-0.19999999552965164,0.5000000074505806,0.9000000357627869,255.0,128.0,False,-0.009593685507205353,1.219740110858475,-4.9686062100588694e-05,True,19.571922512464628,True,8,4,6,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,2507.2900390625,1659.5999755859375,124.13999938964844,-15481.300048828125,16798.599853515625,-165.30000686645508,-2966.300048828125,-4629.599914550781,130.10000228881836,237.0,128.0,False,-0.817485458613216,-2.546487162387575,3.1069453733416865,True,0.0,False,6,5,False,
30,1654,45,False,False,1,3812.884883867887,1497.3199462890625,1374.8299560546875,93.13999938964844,-3426.400146484375,20107.39990234375,0.0,-5984.0997314453125,-433.6000061035156,40.79999923706055,1.0,-0.22664761313473925,-0.6862298511417437,0.4852240240902801,76561198039309853,enpitsu,26.0,1723.8499755859375,1227.1199951171875,17.030000686645508,-1758.5000610351562,22932.60009765625,1.5000000596046448,-0.0,-0.0,0.0,255.0,255.0,False,-0.01678213877421845,1.4942606988832012,-6.4518161761119625e-06,True,2,0.0,False,False,2,,bf81d8692db,games5425898691,21.0,-75.37000274658203,-1413.72998046875,17.020000457763672,-24.000000953674316,22999.89990234375,-1.2999999523162842,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009605435209220697,1.56975135248483,2.0277930725508015e-05,True,4,False,4,14.241943933630504,True,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,1195.6800537109375,685.969970703125,17.010000228881836,-7909.000244140625,21595.80078125,2.5,-0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,False,-0.009593686031685051,1.2197268864090176,-4.962244371061128e-05,True,19.0,False,8,4,6,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,1993.5999755859375,2218.050048828125,119.05999755859375,-15362.39990234375,16723.399658203125,-141.40000343322754,-2966.400146484375,-4629.599914550781,130.10000228881836,236.0,128.0,False,1.537797805719578,1.3690063800407055,0.7994152581109709,True,31.0,False,6,6,False,
31,1663,45,False,False,1,3100.990165329317,1378.199951171875,2076.72998046875,93.13999938964844,-3228.900146484375,19092.19970703125,0.0,-5963.3001708984375,-661.2999725341797,26.700000762939453,1.0,0.6117758883571782,0.05631713662602628,2.6306445964994865,76561198039309853,enpitsu,26.0,1547.1199951171875,1978.4000244140625,17.040000915527344,-10612.900390625,19606.99951171875,5.0,0.19999999552965164,-0.29999999329447746,2003.5000610351562,255.0,255.0,False,-0.016778414289582124,1.0006369825212482,4.354382566709033e-05,True,2,0.0,False,False,2,,bf81d8692db,games5425898691,21.0,-76.1500015258789,-665.5399780273438,17.020000457763672,-24.000000953674316,22999.89990234375,1.1999999731779099,-0.0,-0.19999999552965164,0.0,255.0,128.0,,-0.009605435209220697,1.56975135248483,2.0277930725508015e-05,True,4,False,4,43.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,941.77001953125,1550.239990234375,17.010000228881836,-4027.5,22636.39892578125,2.3999999463558197,0.09999999776482582,-0.5999999865889549,-117.89999961853027,255.0,128.0,False,-0.009606024686913107,1.4077386385136896,0.00010362710288609323,True,0.0,False,8,4,6,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,1467.3800048828125,2790.3701171875,81.44000244140625,-15462.7001953125,16790.6005859375,-2130.5999755859375,-1150.8000183105469,-1796.3999938964844,49.49999809265137,233.0,128.0,False,0.28553769676093105,0.5768852074299128,0.024552916615650438,True,31.0,False,6,6,False,
32,1681,46,False,False,0,8672.611483381575,-675.1900024414062,-3529.800048828125,110.38999938964844,10373.699951171875,-3415.4998779296875,5899.0997314453125,3016.400146484375,-4053.900146484375,-2530.0,0.0,1.1723736700861818,2.7589099191840187,-2.4726828325858246,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-684.780029296875,-3642.77001953125,19.479999542236328,9373.400268554688,-9671.699829101562,2959.89990234375,-1.5000000596046448,0.9000000357627869,2082.2999572753906,255.0,239.0,,0.009602048614129768,-0.7597007448716155,0.00020365357076440951,True,6,61.0,False,False,7,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-585.0900268554688,-2855.739990234375,16.989999771118164,12511.400146484375,-18706.600341796875,-6.700000166893005,93.99999618530273,-149.20000076293945,-108.10000419616699,255.0,,,0.009796372569027392,-0.9853893857079152,-0.007334993245223318,True,8,4,6,,False,,enpitsu,76561198039309853,26,-695.6599731445312,-2894.909912109375,16.979999542236328,6007.80029296875,-15564.200439453125,9.700000286102295,-1.5000000596046448,32.200000286102295,-546.1999893188477,255.0,128.0,,0.016301012358433755,-1.2570966836929887,0.0016433826717930091,True,,False,2,False,2,,games5425898691,bf81d8692db,21.0,77.76000213623047,-868.0599975585938,17.020000457763672,41.39999866485596,-22999.599609375,1.1999999731779099,0.0,-0.09999999776482582,47.800002098083496,255.0,145.0,,0.009605429867299717,-1.5692634208130158,2.262123656886096e-05,True,43.0,False,4,4,False,
33,1719,47,True,True,1,1974.4587039863266,-721.5800170898438,4007.780029296875,295.5,6578.0999755859375,28339.69970703125,-433.10001373291016,1774.1000366210938,1438.699951171875,-1348.6000061035156,1.0,-0.30970423587795526,-0.6458177948328327,2.182019848350202,bf81d8692db,games5425898691,21.0,-817.1099853515625,3799.090087890625,240.85000610351562,53.89999866485596,22273.1005859375,2478.6000061035156,-2522.2000122070312,4861.000061035156,507.99999237060547,255.0,0.0,,0.5452975837700359,1.788942854992557,0.507013884706841,True,5,17.594761112684854,True,False,6,,76561198039309853,enpitsu,26.0,-558.3499755859375,4541.41015625,17.049999237060547,-17568.699951171875,5421.300048828125,-1.2999999523162842,-0.5999999865889549,0.19999999552965164,56.70000076293945,255.0,128.0,,-0.016783285489159427,0.29307448914408707,-5.041266804324905e-05,True,2,False,2,4.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,8,-1008.9400024414062,4827.509765625,43.2400016784668,-751.2000274658203,4496.000061035156,3285.2999877929688,-251.5999984741211,186.70000076293945,-1135.5000305175781,128.0,0.0,False,-0.015176493360133582,2.2290212193501517,0.0003877467745484091,True,,False,10,4,6,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,372.67999267578125,4427.14990234375,65.0,-1302.2999572753906,4895.4998779296875,-2510.5999755859375,1386.6000366210938,784.1000366210938,-552.599983215332,238.0,79.0,,-0.3748714393848531,0.9208306078678823,-0.1387993772616928,True,61.0,False,8,8,False,
34,1991,47,False,False,0,5199.5271343713675,2.4800000190734863,18.690000534057617,126.98999786376953,-454.00001525878906,8721.900024414062,3509.5999145507812,4785.0,993.6000061035156,3480.7000732421875,0.0,-0.032294152832911635,0.2633807008221097,0.13044745929842153,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,-3.109999895095825,-115.0999984741211,99.26000213623047,50.59999942779541,7587.8997802734375,1931.0000610351562,-5258.499755859375,91.49999618530273,-1608.9999389648438,255.0,169.0,,0.9883477293192061,1.4134018727466378,-0.17748887367907742,True,5,25.0,False,False,6,,2695714502316838121,FLCS_Anuel2Abrr_,14.0,1322.4100341796875,-2379.4599609375,17.010000228881836,6324.000244140625,-11115.10009765625,2.8999999165534973,0.0,-0.09999999776482582,-2312.2000122070312,255.0,9.0,,0.0095698714771185,-1.1208191590814363,-2.4758370587821524e-05,True,False,False,False,44.0,False,,enpitsu,76561198039309853,26,2690.389892578125,4037.280029296875,17.059999465942383,13680.6005859375,3177.2000122070312,2.5,-2.199999988079071,-0.29999999329447746,-1429.2999267578125,255.0,0.0,False,0.01675377579354782,0.2268742966664674,-0.0003120835048822795,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-23.40999984741211,158.0399932861328,98.0,-1368.0000305175781,-22753.798828125,105.39999961853027,5494.000244140625,-254.89999771118164,23.09999942779541,128.0,146.0,,1.345586564439945,-1.975886654362426,-0.349298186544725,True,31.0,False,4,3,False,
35,2062,50,False,False,0,4628.133258790319,1175.06005859375,1001.1199951171875,93.13999938964844,3568.699951171875,2928.900146484375,0.0,-3209.8001098632812,3910.8999633789062,-1420.2000427246094,0.0,-1.2966621571057126,-2.1425843260510358,1.440658897700166,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,1040.0,801.8699951171875,80.02999877929688,11844.000244140625,10841.199951171875,3587.9998779296875,-3545.8999633789062,4049.7000122070312,1129.3000030517578,255.0,74.0,False,0.19101713740931398,1.1153354959635648,0.048592296221026406,True,7,2.0,False,False,8,,2695714502316838121,FLCS_Anuel2Abrr_,14.0,2074.97998046875,-4606.009765625,17.010000228881836,19973.699951171875,2187.4000549316406,2.800000011920929,-1.7000000178813934,-0.19999999552965164,1571.199951171875,255.0,178.0,,0.00960266307554569,0.15306792041259534,0.00015742915551529354,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,1488.489990234375,1477.4200439453125,49.04999923706055,-10060.499877929688,-14318.299560546875,3517.7999877929688,424.0999984741211,-298.1999969482422,0.09999999776482582,255.0,128.0,False,0.02976964957822282,-2.1832815377056294,-1.8524154163203844e-05,True,171.52837843536048,True,2,False,1,,games5425898691,bf81d8692db,21.0,-773.0499877929688,833.2999877929688,17.010000228881836,3001.0000610351562,11009.599609375,2.5999999046325684,-0.19999999552965164,-0.9000000357627869,-156.19999885559082,255.0,128.0,,0.009547825018325991,1.2859768893821264,0.00014939800399909678,True,31.0,False,4,4,False,
36,2066,50,False,False,1,6570.939331568576,-1248.6400146484375,-1071.0999755859375,114.5199966430664,7550.3997802734375,20302.900390625,7103.2000732421875,4504.89990234375,-3954.89990234375,251.29999160766602,1.0,1.206486026631905,-0.24016249877858975,-0.9091794997278813,76561198039309853,enpitsu,26.0,-1306.5699462890625,-1218.949951171875,92.87000274658203,10630.899658203125,14951.600341796875,1605.5999755859375,-4823.900146484375,1166.2000274658203,2370.399932861328,255.0,128.0,False,-0.7563650292060867,2.123430060575519,-0.10537834296144624,True,1,172.0,False,False,2,,bf81d8692db,games5425898691,21.0,741.9600219726562,-935.02001953125,17.010000228881836,-3736.9000244140625,-11150.30029296875,2.5999999046325684,0.29999999329447746,1.1999999731779099,-782.5,255.0,73.0,,-0.009553776733359139,-1.2408251475124896,-3.6070370965344596e-05,True,4,False,4,31.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,-1154.5400390625,-905.2999877929688,113.52999877929688,-10900.899658203125,-9628.099975585938,3215.7000732421875,3834.89990234375,-3942.2000122070312,44.80000019073486,255.0,72.0,False,-0.8305520071538096,-1.3489027645053169,0.4306391058696389,True,2.0,False,8,False,7,,FLCS_Anuel2Abrr_,2695714502316838121,14.0,-2419.2099609375,4541.240234375,17.010000228881836,-19462.7001953125,-4606.099853515625,2.5999999046325684,-1.0999999940395355,-0.0,173.4000015258789,255.0,139.0,,-0.009625486056273546,-0.2443749299534145,-8.443307820217428e-05,True,0.0,False,False,False,False,
37,2069,50,False,False,0,4664.994165531755,1316.81005859375,1033.219970703125,144.72999572753906,8294.400024414062,-2620.2999877929688,-1113.8999938964844,-463.69998931884766,-3010.1998901367188,4.099999964237213,0.0,-1.2287811510146334,0.5644499266087982,-0.8606702919493159,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,1240.2900390625,915.4299926757812,135.33999633789062,4033.800048828125,-5485.10009765625,1101.3999938964844,-4712.300109863281,2798.3999633789062,-460.49999237060547,255.0,68.0,False,1.0981145168089075,-3.0169080196836213,2.2716953537316016,True,7,2.0,False,False,8,,2695714502316838121,FLCS_Anuel2Abrr_,14.0,2612.06005859375,-4489.31005859375,17.010000228881836,19062.7001953125,5862.80029296875,2.7000001072883606,1.1999999731779099,0.19999999552965164,1313.6000061035156,255.0,218.0,,0.009592479082581958,0.3219802961115214,0.00013128377085365112,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,1259.3399658203125,1166.030029296875,97.36000061035156,-3892.6998901367188,-3085.5999755859375,56.30000114440918,5238.699951171875,429.7999954223633,1618.699951171875,255.0,128.0,False,1.3431196233073477,-2.4140495288091333,-0.929245654628494,True,172.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,-671.4000244140625,1123.47998046875,17.010000228881836,4573.900146484375,11470.899658203125,2.5999999046325684,0.0,-0.09999999776482582,-56.99999809265137,255.0,128.0,,0.00955643801745585,1.1844947195395632,5.1039428590439164e-05,True,31.0,False,4,4,False,
38,2146,53,False,False,0,5595.410472891061,3138.219970703125,1262.6700439453125,109.69999694824219,-9702.39990234375,25325.2001953125,9900.999755859375,1701.9999694824219,5688.800048828125,-860.1000213623047,0.0,-0.822000281114971,2.402056299585766,-3.018464771816319,2695714502316838121,FLCS_Anuel2Abrr_,14.0,3207.860107421875,1118.4000244140625,15.279999732971191,-9460.10009765625,15473.699951171875,-416.5999984741211,-182.70000457763672,1679.4000244140625,-851.2000274658203,1.0,255.0,,-0.012017785450357714,2.1575412704243475,0.039698333544404024,True,False,255.0,False,False,False,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,3314.93994140625,-283.7699890136719,17.010000228881836,6300.8001708984375,-11068.1005859375,2.8999999165534973,0.0,-0.09999999776482582,-2313.699951171875,255.0,0.0,,0.009564150919923207,-1.1199021119956603,-2.951233888067561e-05,False,8,False,8,2.0,False,,enpitsu,76561198039309853,26,1597.489990234375,2017.030029296875,17.049999237060547,4585.899963378906,11515.2001953125,3.1999999284744263,-1.7000000178813934,-4.699999988079071,851.8000030517578,255.0,128.0,,0.016735873519996444,1.240964286382899,-0.00010146767707291116,True,172.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-180.22999572753906,4523.91015625,17.010000228881836,5456.7999267578125,9434.69970703125,2.8999999165534973,0.3999999910593033,0.7000000029802322,-2100.5999755859375,255.0,0.0,,0.00954287724081555,1.0236416641686854,-0.00018968753081814144,True,61.0,False,4,4,False,
39,2284,58,False,True,1,6223.724354379759,-5.619999885559082,-1018.0700073242188,165.33999633789062,3776.099853515625,27853.5009765625,7171.5997314453125,-809.3000030517578,2740.5999755859375,-2429.199981689453,1.0,-0.7446398262469142,3.045112834314373,-1.6911737371570315,bf81d8692db,games5425898691,21.0,-23.3799991607666,-1210.68994140625,81.33000183105469,-2232.100067138672,22510.6005859375,4157.900085449219,0.3999999910593033,-8.00000011920929,-458.4000015258789,255.0,105.0,,-0.009639019607548054,1.5186753169023932,-0.0017483477700468,True,6,0.0,False,False,8,,76561198039309853,enpitsu,26.0,55.34000015258789,-5052.39013671875,17.049999237060547,-943.0000305175781,1833.800048828125,3.100000023841858,-0.5000000074505806,-1.7000000178813934,-281.1000061035156,0.0,128.0,False,-0.017248750794419638,1.155175452917863,0.0002529779639820715,True,2,False,2,203.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,-602.3200073242188,4105.14990234375,17.010000228881836,4030.7000732421875,-3018.5000610351562,3.0000001192092896,1.0000000149011612,-0.29999999329447746,-1955.3999328613281,230.0,1.0,False,-0.00949592443602557,-2.5585045478215953,-0.00020803876616485838,True,2.0,False,8,False,8,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,155.44000244140625,-5768.35009765625,33.65999984741211,-1680.7000732421875,6726.500244140625,-973.3000183105469,1694.1000366210938,-988.0999755859375,-1769.6000671386719,255.0,119.0,False,-0.06905787877359588,1.377184976001361,0.020545248580730868,True,214.0,False,4,False,4,
40,2330,60,False,False,0,8684.211243565933,-616.739990234375,-3539.719970703125,440.739990234375,-14854.100341796875,-1346.0000610351562,12246.500244140625,5987.2998046875,-388.69998931884766,-15.399999618530273,0.0,0.7558128212149946,3.14108458870232,-1.8338533705240638,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-579.0599975585938,-3629.949951171875,291.5199890136719,-7497.0001220703125,-313.799991607666,-1314.4000244140625,3999.89990234375,3742.9998779296875,489.7999954223633,255.0,255.0,False,-0.553885029420018,1.4334228373670175,0.9320685783610527,True,8,2.0,False,4,10,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,192.4199981689453,4475.4599609375,103.69999694824219,3617.5,-8698.200073242188,-236.90000534057617,5103.999938964844,-231.5999984741211,1159.800033569336,255.0,128.0,False,-1.244408184920474,-2.2491574929325853,0.665703027370358,True,6,4,4,214.0,False,,enpitsu,76561198039309853,26,-97.5999984741211,4863.72998046875,181.6300048828125,17.699999809265137,-2307.100067138672,-2007.5999450683594,-1718.3000183105469,609.7000122070312,-277.99999237060547,128.0,128.0,False,0.3935262230229985,-1.8484075124459425,0.16460305457963167,True,203.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-54.66999816894531,-1988.1600341796875,16.940000534057617,-10757.2998046875,-2310.7000732421875,21.90000057220459,12.200000286102295,-3.8999998569488525,-2347.2999572753906,255.0,0.0,,0.009143541080435788,-2.9921049451281867,0.000495355288429149,True,22.0,False,8,6,False,
41,2444,64,False,False,0,8423.46624966864,-2714.820068359375,-3084.760009765625,119.43000030517578,-3247.0999145507812,10454.69970703125,-3214.5001220703125,3406.9000244140625,1576.1000061035156,1637.5,0.0,1.2389489312105195,-0.2283110818962946,0.8610352720198615,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-2642.7900390625,-3216.85009765625,17.020000457763672,2624.7000122070312,7715.7000732421875,1.8000000715255737,0.29999999329447746,0.0,2042.4000549316406,186.0,255.0,False,0.009622493419739076,1.2439444479800825,0.00016081988739595528,True,8,255.0,False,4,10,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-2073.2900390625,-59.970001220703125,17.010000228881836,8190.2001953125,-11427.19970703125,2.5999999046325684,0.7000000029802322,-0.7999999821186066,168.60000610351562,255.0,128.0,False,0.00957570011994325,-0.9279058558676592,-0.00016457152161921884,True,8,4,6,214.0,False,,enpitsu,76561198039309853,26,-2960.1201171875,3417.2099609375,17.059999465942383,7451.7999267578125,-9293.300170898438,2.5,-0.5000000074505806,0.7000000029802322,2287.5999450683594,255.0,255.0,False,0.01672679530766045,-0.8476798648915923,9.39565792893624e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-3325.679931640625,1245.5,17.020000457763672,12324.300537109375,182.09999084472656,-0.09999999776482582,0.0,0.0,-2356.9000244140625,255.0,0.0,,0.00955730138598363,-0.048984940764684286,8.710949934223723e-06,True,248.73024541844603,True,8,6,False,
42,2457,64,False,False,0,8061.87764584813,-2844.280029296875,-2682.919921875,134.1199951171875,-8543.400268554688,8826.099853515625,2536.699981689453,-1156.2999725341797,3504.5999145507812,2289.199981689453,0.0,1.0993331122878816,-0.8776381404409844,-0.6039092121856475,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-2714.949951171875,-2711.590087890625,16.579999923706055,-7412.60009765625,10720.699462890625,-176.20000839233398,-332.00000762939453,22.100000381469727,1870.8000183105469,255.0,255.0,False,0.01491480031232749,2.2562610617907155,0.004195833863165681,True,8,217.4238536562971,True,4,10,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-1690.0899658203125,-549.6799926757812,17.010000228881836,9773.099975585938,-10082.100219726562,2.800000011920929,-0.19999999552965164,0.19999999552965164,1799.1999816894531,255.0,255.0,False,0.009597830838400757,-0.7751182696154573,0.00020179798615299664,True,8,4,6,214.0,False,,enpitsu,76561198039309853,26,-2506.6298828125,3227.550048828125,17.059999465942383,12090.6005859375,1118.7999725341797,2.5,-0.29999999329447746,0.0,2367.7999877929688,255.0,255.0,False,0.016721973787605995,0.15343899307114278,3.5536232877730303e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-2750.300048828125,871.27001953125,17.020000457763672,7677.2998046875,-14199.100341796875,-0.5999999865889549,0.0,0.0,-2041.6000366210938,255.0,0.0,,0.009584593214692745,-1.1432669651421854,1.1749623877898307e-05,True,208.00086884088415,True,8,6,False,
43,2485,65,False,False,0,7396.838656554232,-3674.070068359375,-1715.3299560546875,93.04000091552734,-5248.699951171875,13939.7998046875,718.0000305175781,-1666.0000610351562,2022.1000671386719,2304.4000244140625,0.0,0.30506433436431,-0.7849698544178747,1.3589294944631591,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-3718.139892578125,-1876.4300537109375,16.829999923706055,-6998.3001708984375,12714.3994140625,-82.70000457763672,-18.600000143051147,-280.2000045776367,-1564.9000549316406,255.0,0.0,False,0.013366296069066148,2.025864214336379,-0.00506548351233933,True,8,166.47157858264063,True,4,10,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-518.6400146484375,-1331.31005859375,17.010000228881836,13367.7001953125,-4263.2000732421875,2.8999999165534973,-0.7000000029802322,0.09999999776482582,1885.0,255.0,237.0,False,0.009586446972593136,-0.2761602212261981,0.00019833763104763606,True,8,4,6,214.0,False,,enpitsu,76561198039309853,26,-1873.06005859375,4038.89990234375,17.059999465942383,3075.4998779296875,4217.39990234375,2.0000000298023224,3.8999998569488525,-1.2999999523162842,1156.6999816894531,128.0,128.0,False,0.016988423680301793,2.8452262850039567,0.00027315770558598564,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-3314.360107421875,-947.4500122070312,21.979999542236328,-16358.399658203125,-15861.800537109375,2994.5999145507812,-3.700000047683716,-3.400000035762787,-1230.2999877929688,255.0,114.0,,0.009604854812823856,-2.436506055398357,3.300661082520049e-05,True,132.0,False,9,6,False,
