,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
36,2290,68.0,False,False,1,9425.98755118942,-1627.3399658203125,-3941.9599609375,273.3399963378906,-7687.7001953125,27213.701171875,7234.0997314453125,74.49999809265137,4237.5,-4247.0001220703125,1.0,-0.31199810176602244,2.4569829356104362,-0.6208972399570964,76561198068239314,AlpHalXst,14.0,-1496.6800537109375,-4121.740234375,168.77999877929688,-14657.2998046875,13206.300048828125,2806.7001342773438,-4300.299987792969,-2569.89990234375,-2269.7999572753906,255.0,26.0,,-1.0258661862913427,0.5037846749018507,0.27976950574530884,True,5,False,6,238.0,False,,76561198086461582,Skadoosh,8.0,-1305.31005859375,-2068.219970703125,16.989999771118164,14731.400146484375,-13422.19970703125,2.3000000417232513,-0.5999999865889549,1.0000000149011612,-29.90000009536743,255.0,110.0,,-0.00957240795986462,-2.4047383819126797,3.4482363173498313e-05,12,128.47311820009702,True,16,6,True,,enpitsu,76561198039309853,25.0,-1607.68994140625,-3659.739990234375,216.63999938964844,-1797.1000671386719,-21960.6005859375,1136.2999725341797,2735.5999755859375,424.59999084472656,617.0000076293945,255.0,255.0,,-0.08309123230740384,-1.1579785035346908,-0.011159294140970024,True,191.0,False,20,15,False,,games5425898691,bf81d8692db,19.0,-2527.35009765625,-3657.610107421875,17.010000228881836,9172.000122070312,16889.69970703125,-0.29999999329447746,0.5999999865889549,1.5000000596046448,225.9000015258789,255.0,128.0,,-0.009589043827285534,2.043343603488924,-0.00019779943931261644,True,False,20,18,245.47311820009702,True,
37,2291,68.0,False,False,0,2844.668569829014,1683.760009765625,3941.260009765625,374.239990234375,8802.999877929688,10745.6005859375,18074.49951171875,5532.60009765625,-387.20001220703125,-2288.9999389648438,0.0,0.5981452609659933,-2.951249214311607,-1.0641532545454027,76561198039309853,enpitsu,25.0,1622.27001953125,3813.27001953125,218.42999267578125,2070.2000427246094,18502.7001953125,-695.6999969482422,-5261.199951171875,-1597.2000122070312,133.29999923706055,255.0,255.0,,0.4965246109482456,1.0688256340967628,-0.3864922207018728,True,15,False,20,191.0,False,,bf81d8692db,games5425898691,19.0,2527.35009765625,3657.610107421875,17.010000228881836,-9172.000122070312,-16889.69970703125,-0.29999999329447746,-0.5999999865889549,-1.5000000596046448,225.9000015258789,255.0,128.0,,0.009589043827285534,-2.043343603488924,-0.00019779943931261644,18,242.4222022230907,True,20,False,True,,Skadoosh,76561198086461582,8.0,1169.4300537109375,2196.77001953125,16.989999771118164,-14709.300537109375,14696.8994140625,2.3000000417232513,0.7999999821186066,-1.0000000149011612,-1362.4000549316406,255.0,20.0,,0.00958631700020929,2.3377062806921796,-0.00018849841137025716,True,125.42220222309071,True,16,12,6,,AlpHalXst,76561198068239314,14.0,1619.530029296875,4013.89990234375,184.02999877929688,12581.8994140625,-10908.499755859375,268.29999923706055,3897.6998901367188,242.70000457763672,-3872.6998901367188,255.0,17.0,,1.1863214245075857,-0.28328177158125933,0.8441971750955558,True,False,6,5,238.0,False,
38,2408,72.0,False,False,1,9186.901617417327,-3765.860107421875,-2776.199951171875,701.8200073242188,9416.799926757812,19964.599609375,2304.600067138672,756.2999725341797,-4253.399963378906,4163.599853515625,1.0,-0.4212902168099528,-0.138613459135724,-2.389953622843119,76561198068239314,AlpHalXst,14.0,-3875.800048828125,-2974.64990234375,670.0399780273438,12437.39990234375,13261.800537109375,-2042.1000671386719,-288.8999938964844,4136.600036621094,-3613.0999755859375,255.0,0.0,,-0.5512223636705579,1.7509168409242915,2.1203766899012977,True,7,False,8,169.0,False,,76561198086461582,Skadoosh,8.0,-2980.449951171875,-3906.389892578125,16.989999771118164,-813.1999969482422,1475.7000732421875,4.399999976158142,-0.19999999552965164,0.19999999552965164,-1148.6000061035156,255.0,6.0,False,-0.009498880383177939,0.8597621941738283,-0.00013538355100833535,12,115.0,False,16,6,True,,enpitsu,76561198039309853,25.0,-2989.7900390625,-1943.3900146484375,17.030000686645508,-2448.8999938964844,16516.199951171875,5.099999904632568,-0.0,0.3999999910593033,157.29999542236328,255.0,128.0,,-0.016779939374671017,1.408346344286602,-0.00010375295475568924,False,109.0,False,20,16,False,,games5425898691,bf81d8692db,20.0,-3458.1298828125,-2091.699951171875,533.0800170898438,-8291.500244140625,-17377.099609375,5677.60009765625,2168.2000732421875,-1387.8999328613281,935.4000091552734,255.0,128.0,,0.7544722602763547,-0.6526129944736234,0.715246697364713,True,False,22,18,131.29003877024496,True,
39,2412,72.0,False,False,0,5238.610224285847,3639.1201171875,2517.840087890625,740.4199829101562,-1077.3999786376953,19734.200439453125,20444.599609375,5199.1998291015625,-960.6999969482422,2836.300048828125,0.0,0.8355087881663964,1.0171628945998439,-2.0584393458494823,bf81d8692db,games5425898691,20.0,3620.3701171875,2384.5,614.1500244140625,10202.60009765625,15059.599609375,2409.2999267578125,973.0999755859375,1053.8999938964844,3714.5999145507812,255.0,153.0,,-0.04442268993935081,1.1479186246911617,0.544942056080719,True,19,False,22,118.7071399893812,True,,76561198039309853,enpitsu,25.0,3037.31005859375,1655.1500244140625,17.030000686645508,2828.5000610351562,-16450.999755859375,5.099999904632568,0.0,-0.19999999552965164,12.300000190734863,255.0,128.0,,0.016780240510365915,-1.3990483913226575,-2.5740593275386698e-05,16,109.0,False,20,False,True,,Skadoosh,76561198086461582,8.0,3001.449951171875,3860.1201171875,16.989999771118164,1315.7000732421875,-3724.1000366210938,4.600000083446503,0.09999999776482582,-0.19999999552965164,-1942.5999450683594,255.0,6.0,False,0.009490641977866834,-1.141420167525191,-8.577884975137036e-05,True,115.0,False,16,12,6,,AlpHalXst,76561198068239314,14.0,3675.760009765625,2761.75,652.0499877929688,-11394.69970703125,-12161.800537109375,-170.30000686645508,557.599983215332,-3933.900146484375,-3802.9998779296875,255.0,0.0,,0.8888732045286326,-1.7545554607896674,-2.910390712155058,True,False,8,7,169.0,False,
40,2470,74.0,False,False,1,10393.7839257541,-2576.090087890625,-4656.7001953125,127.19000244140625,-11808.199462890625,-8093.599853515625,1512.7999877929688,963.7999725341797,5686.500244140625,1653.3999633789062,1.0,-0.5609314798253894,-2.2660020303111437,-0.913469614853493,76561198086461582,Skadoosh,8.0,-2405.969970703125,-4532.66015625,16.989999771118164,-7370.10009765625,-10560.50048828125,4.900000095367432,-0.29999999329447746,-0.3999999910593033,-2220.7000732421875,178.0,8.0,False,-0.009580577296198697,-0.904170281256899,-5.528574800393919e-05,True,12,6,16,104.0,False,,76561198068239314,AlpHalXst,14.0,-1426.280029296875,-347.739990234375,16.719999313354492,4328.500061035156,120.0,67.89999961853027,30.399999618530273,-22.40000009536743,-660.1999664306641,255.0,128.0,,-0.00914013121228662,-2.3534628917688223,-0.0023691730633657844,8,169.0,False,8,False,True,,enpitsu,76561198039309853,25.0,-2662.2900390625,415.3599853515625,17.040000915527344,4491.499938964844,-6685.2001953125,4.600000083446503,0.7999999821186066,-0.5999999865889549,-2054.199981689453,255.0,0.0,False,-0.01664265128947135,-2.1799886037976712,-0.00027832799139181205,True,109.0,False,20,16,False,,games5425898691,bf81d8692db,20.0,-3941.989990234375,-2941.030029296875,39.709999084472656,9909.69970703125,4673.800048828125,-5010.7000732421875,-954.8000335693359,-4818.0999755859375,-2032.2999572753906,255.0,0.0,,-0.39370739539645655,2.775538890287185,0.15693809574060893,True,False,22,20,97.0,False,
41,2520,76.0,False,False,1,10351.767680875777,-3089.330078125,-4413.85986328125,592.7999877929688,7949.1998291015625,10873.699951171875,-1983.3999633789062,2023.9999389648438,758.8999938964844,5597.0001220703125,1.0,-0.6375993327733377,0.9226962926228207,-1.1165235238229012,76561198086461582,Skadoosh,8.0,-3197.39990234375,-4581.47998046875,576.510009765625,5818.599853515625,4262.9998779296875,940.1999664306641,-3400.8999633789062,4142.39990234375,-1234.3000030517578,128.0,19.0,False,0.23955338464221515,1.4477397940346026,2.3218790802499933,True,13,6,18,78.0,False,,76561198068239314,AlpHalXst,14.0,-712.5999755859375,-2029.050048828125,114.01000213623047,5094.4000244140625,-14190.0,-189.3000030517578,4216.9000244140625,3251.0000610351562,620.099983215332,255.0,128.0,,1.136399291190208,-1.008161814909984,1.205746816848336,10,169.0,False,10,False,True,,enpitsu,76561198039309853,25.0,-3672.1298828125,66.44999694824219,17.040000915527344,-5742.80029296875,-5371.500244140625,4.799999892711639,-0.5000000074505806,0.29999999329447746,2596.199951171875,255.0,255.0,False,-0.016703566790698666,-0.8038933190119861,-3.361061581504917e-05,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,20.0,-3159.570068359375,-4271.7099609375,384.69000244140625,1754.9000549316406,-11312.900390625,4646.499938964844,959.1000366210938,-963.3000183105469,-1055.5000305175781,255.0,41.0,,0.955489676331817,-2.161054949450738,-1.0175001112608821,True,False,24,20,31.23557858313283,True,
42,2580,78.0,False,False,0,3557.099734081207,1665.8199462890625,2672.199951171875,264.2200012207031,3956.0000610351562,16830.50048828125,9065.399780273438,1391.9000244140625,-3216.300048828125,-4870.0,0.0,0.5788247863976234,-0.6045417953564376,-0.2842656336020679,76561198039309853,enpitsu,25.0,1637.52001953125,2538.429931640625,273.19000244140625,-10398.499755859375,15410.0,845.5000305175781,-1319.2999267578125,2985.2999877929688,4426.7999267578125,255.0,0.0,,0.2141746089847933,2.689840336462869,1.7614088997337984,True,17,False,22,148.0,False,,bf81d8692db,games5425898691,20.0,1769.050048828125,5102.990234375,248.83999633789062,-7510.999755859375,-2.8999999165534973,-7145.5999755859375,0.19999999552965164,-2356.6000366210938,0.0,255.0,255.0,,0.7805440716873178,3.128189389638229,-1.5802151217466358,22,15.0,False,24,False,True,,Skadoosh,76561198086461582,8.0,2940.340087890625,4975.7900390625,97.5199966430664,976.9000244140625,-7021.099853515625,-7479.5001220703125,-3825.2999877929688,3271.300048828125,-1408.0999755859375,255.0,128.0,True,0.8015621398745808,-1.5817493238948264,0.4158222940376766,True,78.0,False,18,14,6,,AlpHalXst,76561198068239314,15.0,1621.1300048828125,2762.010009765625,125.83000183105469,1560.8000183105469,-16932.39990234375,273.8999938964844,2552.4000549316406,-4783.299865722656,-924.4000244140625,255.0,26.0,,0.7226191476782504,-1.3326125717065966,1.1850924895768653,True,False,12,11,133.0,False,
43,2661,81.0,False,False,0,3652.483676590703,2425.8798828125,3621.530029296875,109.68000030517578,133.99999618530273,-6793.800048828125,5803.900146484375,5870.0,116.00000381469727,1236.6000366210938,0.0,0.17571535198090263,-2.430381142696466,0.39142391418101974,bf81d8692db,games5425898691,20.0,2566.659912109375,3551.860107421875,202.4499969482422,1513.0999755859375,-4981.099853515625,-150.79999923706055,4602.0001220703125,-2761.199951171875,1202.7999877929688,255.0,128.0,,-0.07866376279720144,-2.1464485412454946,-2.9189524791404704,True,23,False,26,46.0,False,,76561198039309853,enpitsu,25.0,-334.5,3672.159912109375,17.049999237060547,8922.2998046875,-7455.3997802734375,2.5999999046325684,-3.799999952316284,3.1999999284744263,838.0999755859375,255.0,128.0,False,0.016718601137340455,-0.6497333247512287,-0.00010327983244011792,18,148.0,False,22,False,True,,Skadoosh,76561198086461582,8.0,2619.39990234375,4324.7900390625,17.0,-10800.6005859375,2466.6000366210938,3.6000001430511475,1.7000000178813934,-0.29999999329447746,1889.2999267578125,236.0,255.0,False,0.009554928697797843,2.9193483696478824,0.0003506321795578966,True,211.0,False,18,14,6,,AlpHalXst,76561198068239314,14.0,56.15999984741211,2654.580078125,93.70999908447266,-7219.4000244140625,16208.00048828125,-335.6999969482422,-4248.999938964844,-2549.499969482422,307.09999084472656,255.0,128.0,,-1.1524552689371699,1.155140396505798,0.9289872007889759,True,False,14,14,164.0,False,
44,2706,83.0,False,False,1,8337.641151590731,-2469.239990234375,-2488.330078125,185.24000549316406,-10071.400146484375,22623.5009765625,3932.9000854492188,-5002.60009765625,2674.89990234375,-1729.1000366210938,1.0,0.09584451170175345,-2.5110064155723815,2.8377761919026963,76561198086461582,Skadoosh,8.0,-2365.75,-2711.080078125,77.1500015258789,-11020.30029296875,13901.800537109375,3117.3001098632812,1288.0999755859375,-5322.8997802734375,506.8000030517578,194.0,255.0,True,-0.009772547596732276,1.3210485861079666,-0.18246948943946978,True,15,6,20,171.0,False,,76561198068239314,AlpHalXst,14.0,-355.3900146484375,-4793.669921875,17.010000228881836,-9985.30029296875,4692.0001220703125,2.5999999046325684,-0.0,-0.0,-2626.400146484375,255.0,0.0,False,-0.00954506638080484,0.5444780731882617,6.303774526732638e-05,14,164.0,False,14,False,True,,enpitsu,76561198039309853,25.0,-43.720001220703125,-1559.81005859375,17.049999237060547,969.1000366210938,20097.39990234375,-2.0999999344348907,-0.0,0.7000000029802322,1.2999999523162842,255.0,128.0,False,-0.016796565883808356,1.6188166921840763,-3.704527312677386e-05,True,60.0,False,22,18,False,,games5425898691,bf81d8692db,20.0,-2577.68994140625,-2670.090087890625,16.989999771118164,688.3000183105469,10873.499755859375,4.399999976158142,-0.0,1.1999999731779099,247.39999771118164,255.0,128.0,,-0.009557412808814812,1.6057048975999948,-0.00021261975146018636,True,False,26,24,0.0,False,
45,2801,86.0,False,False,1,4975.681426554927,-3909.739990234375,3850.7099609375,149.94000244140625,5155.4998779296875,15754.89990234375,-6024.69970703125,-3872.60009765625,-704.8999786376953,4528.2000732421875,1.0,0.006521363296922229,-2.1929540089612365,0.06457693633858107,76561198086461582,Skadoosh,8.0,-4049.68994140625,3798.070068359375,209.24000549316406,3487.3001098632812,11184.200439453125,-6232.0001220703125,-95.29999732971191,-1576.6000366210938,-966.5000152587891,255.0,132.0,False,-0.4848283299898333,1.8879679333416883,1.3838813321909826,True,16,6,20,57.0,False,,76561198068239314,AlpHalXst,14.0,195.52000427246094,-70.68000030517578,17.020000457763672,-2211.4999389648438,17128.199462890625,0.5999999865889549,0.09999999776482582,-0.09999999776482582,93.00000190734863,255.0,102.0,False,-0.00960059234996261,1.4168296681921206,-0.0001623980102672401,16,194.0,False,16,False,True,,enpitsu,76561198039309853,25.0,109.66000366210938,5339.4599609375,17.40999984741211,-3595.7998657226562,-2111.699981689453,-22.000000476837158,-98.19999694824219,-3.8999998569488525,-515.0,255.0,0.0,False,-0.024121651069112467,-0.6815701678925321,-0.013284452650701554,True,124.0,False,22,18,False,,games5425898691,bf81d8692db,20.0,-3190.169921875,3281.580078125,53.40999984741211,3999.7000122070312,22205.70068359375,-2247.4000549316406,-1979.1999816894531,393.6000061035156,558.3000183105469,255.0,229.0,,0.344704571378526,1.8488005281910016,-0.0453066611296881,True,False,30,28,0.0,False,
46,2826,87.0,False,False,1,4014.6163121843965,-3098.25,4736.1298828125,123.62999725341797,9395.10009765625,6989.69970703125,53.400001525878906,-3014.2999267578125,3109.7000122070312,4152.39990234375,1.0,-0.1951734137870476,-1.613694687626892,0.3634644080467036,76561198086461582,Skadoosh,8.0,-3303.52001953125,4725.330078125,206.13999938964844,10917.19970703125,11110.10009765625,898.7999725341797,-810.6999969482422,1503.6000061035156,-220.59999465942383,255.0,9.0,False,0.05725743793572693,2.332415805567365,1.3660694402809388,True,16,6,20,38.0,False,,76561198068239314,AlpHalXst,14.0,95.4000015258789,1206.8900146484375,17.020000457763672,-1760.2999877929688,11376.199951171875,1.0999999940395355,-0.3999999910593033,-1.2999999523162842,2181.699981689453,128.0,255.0,False,-0.00959179969802022,1.3682532038114277,9.280952246604468e-05,16,194.0,False,16,False,True,,enpitsu,76561198039309853,25.0,-356.1199951171875,5208.02978515625,17.040000915527344,-6904.7998046875,-1510.8999633789062,3.799999952316284,0.19999999552965164,0.09999999776482582,0.0,255.0,128.0,False,-0.016650517815151183,-0.21544535260796022,2.6205227091362724e-05,True,124.0,False,22,18,False,,games5425898691,bf81d8692db,20.0,-3119.2900390625,4909.2998046875,242.22999572753906,13730.6005859375,10854.200439453125,1818.0999755859375,-273.8999938964844,2105.0,-744.7000122070312,255.0,0.0,,0.6614300486267696,-0.653429194510726,-1.4945324039961951,True,False,32,28,255.0,False,
47,2832,87.0,False,False,0,10719.589655584137,2886.949951171875,-4889.89990234375,108.30000305175781,-11671.500244140625,-627.9999923706055,-1155.5999755859375,2030.2000427246094,-2980.0,4795.4998779296875,0.0,-0.05019744021070554,2.577916285535957,-0.5447337632991562,bf81d8692db,games5425898691,20.0,2985.1298828125,-4996.1201171875,197.63999938964844,-5153.3001708984375,-2684.5001220703125,-3277.0001220703125,3629.5999145507812,31.30000114440918,3663.2000732421875,255.0,0.0,,-0.7152397224259246,0.41396317475469097,-1.3565786819897603,True,28,False,32,255.0,False,,76561198039309853,enpitsu,25.0,489.8800048828125,-5178.759765625,17.040000915527344,8275.2001953125,1810.8000183105469,3.799999952316284,-0.19999999552965164,0.0,0.0,128.0,255.0,False,0.016650517815151183,0.21544535260796022,2.6205227091362724e-05,18,124.0,False,22,False,True,,Skadoosh,76561198086461582,8.0,3106.27001953125,-4913.8798828125,209.94000244140625,-6820.8001708984375,-4832.099914550781,63.89999866485596,-165.9000015258789,-618.8000106811523,-4406.300048828125,255.0,128.0,False,-0.03299057608537572,-2.5489319545557736,1.4072364412574165,True,38.0,False,20,16,6,,AlpHalXst,76561198068239314,14.0,13.649999618530273,-1463.3499755859375,17.020000457763672,6394.000244140625,-10079.099731445312,0.7000000029802322,0.29999999329447746,-0.7000000029802322,322.5,255.0,128.0,False,0.009558629358741978,-0.9700213715284339,-0.0002259532842786034,True,False,16,16,194.0,False,
48,2843,88.0,False,False,0,10594.196754800627,2440.39990234375,-4915.1201171875,93.1500015258789,-10315.6005859375,-636.1000061035156,0.0,1045.5000305175781,-4819.599914550781,3417.2000122070312,0.0,1.1765733257047175,-0.8232384011966333,0.4452030238930882,bf81d8692db,games5425898691,20.0,2742.3798828125,-5044.22998046875,86.75,-9713.800048828125,-2161.1000061035156,-3111.300048828125,5311.199951171875,-503.6000061035156,-1336.6999816894531,255.0,0.0,,-0.5608470283560701,-2.522707439889885,0.9831709107547357,True,28,False,32,255.0,False,,76561198039309853,enpitsu,25.0,806.8800048828125,-5075.81005859375,20.84000015258789,3104.89990234375,1600.3999328613281,317.39999771118164,439.50000762939453,-639.3999862670898,207.99999237060547,255.0,,,-0.07096564892201954,0.46295143543326256,-0.05409849106207895,18,124.0,False,22,False,True,,Skadoosh,76561198086461582,8.0,2863.8798828125,-5047.89990234375,164.97000122070312,-6303.4002685546875,-1981.6999816894531,-1927.2999572753906,-492.09999084472656,-509.50000762939453,-786.3999938964844,255.0,128.0,,0.30866132347622716,-2.8417326957738243,1.3378944466920324,True,34.80566018627536,True,20,16,6,,AlpHalXst,76561198068239314,14.0,278.07000732421875,-1784.2900390625,17.020000457763672,9289.299926757812,-7094.0997314453125,1.0999999940395355,-0.7000000029802322,0.7999999821186066,2164.600067138672,128.0,255.0,,0.009635051795226484,-0.6030111551345357,0.00011659756815369806,True,False,16,16,194.0,False,
49,2858,88.0,False,False,0,10436.411747778711,1875.43994140625,-4921.7001953125,93.19000244140625,-22454.7998046875,8189.1998291015625,-199.40000534057617,4442.699890136719,-1473.2000732421875,-3521.6000366210938,0.0,-0.9935928221524242,1.9080271947642629,-0.541444045940921,bf81d8692db,games5425898691,20.0,2033.469970703125,-5022.759765625,107.51000213623047,-18436.199951171875,2987.5,-1075.8999633789062,-720.8000183105469,-2062.7000427246094,210.40000915527344,255.0,0.0,,0.18344011528116463,-2.9803139647084294,1.379026575296876,True,28,False,32,255.0,False,,76561198039309853,enpitsu,25.0,1030.18994140625,-4974.85986328125,16.489999771118164,7876.6998291015625,2304.499969482422,-17.40000009536743,-29.100000858306885,-93.19999694824219,-1903.6000061035156,255.0,128.0,,0.012127822818431746,0.3112330137753611,0.005643401794760096,18,102.0,False,23,False,True,,Skadoosh,76561198086461582,8.0,2305.030029296875,-4988.89013671875,64.55000305175781,-12400.699462890625,3135.0,-2220.8999633789062,1411.7999267578125,2414.9000549316406,-932.3999786376953,255.0,255.0,True,-0.2757845384717867,3.004549762902382,0.8591846581017195,True,0.0,False,22,16,6,,AlpHalXst,76561198068239314,14.0,900.2000122070312,-1773.02001953125,17.020000457763672,9249.600219726562,7469.000244140625,1.0999999940395355,-0.3999999910593033,0.0,2365.399932861328,255.0,255.0,,0.009532773467744216,0.7432080331594799,3.8359142046759686e-05,True,False,16,16,194.0,False,
50,2864,88.0,False,False,0,10140.280860505858,1378.5,-4741.89990234375,93.13999938964844,-21799.19921875,7840.9002685546875,0.0,3642.3001098632812,-2850.8999633789062,-3521.6000366210938,0.0,-1.0327277083905038,-2.9730145007515882,-2.9056345155998415,76561198039309853,enpitsu,25.0,1256.56005859375,-4949.16015625,80.73999786376953,9081.500244140625,565.9999847412109,3640.4000854492188,195.30000686645508,1555.8999633789062,-2810.2999877929688,255.0,255.0,,0.12102270967617369,-0.3442911359560482,-0.0193717183315753,True,18,False,24,93.0,False,,bf81d8692db,games5425898691,20.0,1707.0400390625,-4971.240234375,76.73999786376953,-19207.80029296875,2826.099853515625,-2553.5000610351562,-323.3000183105469,-999.1000366210938,136.899995803833,255.0,255.0,,0.46532459382816854,-2.9175260658015887,1.5141230505673264,28,242.3193290925795,True,32,False,True,,Skadoosh,76561198086461582,8.0,2090.179931640625,-4942.39990234375,31.979999542236328,-12208.699951171875,1978.8999938964844,-1564.1000366210938,3718.800048828125,-3028.0999755859375,-2692.6998901367188,255.0,128.0,False,-0.31615423389730346,2.885593768449656,0.18848437970928408,True,0.0,False,22,16,6,,AlpHalXst,76561198068239314,14.0,1061.1700439453125,-1537.300048828125,17.020000457763672,4204.800109863281,11338.1005859375,0.7999999821186066,-1.0999999940395355,-3.700000047683716,1362.2000122070312,255.0,139.0,,0.009560756540928781,1.287944653935849,-0.0001282084906952428,True,False,16,16,194.0,False,
51,2952,92.0,True,False,0,8511.48427755684,-3963.550048828125,-2799.489990234375,291.2799987792969,11569.300537109375,24564.89990234375,9406.099853515625,2266.3999938964844,-3814.7000122070312,-4038.599853515625,0.0,-0.6703427487003808,1.8942309107366957,-2.5275214110495137,bf81d8692db,games5425898691,20.0,-4072.85009765625,-3057.320068359375,201.4499969482422,-990.4000091552734,22309.599609375,5504.4000244140625,-1926.0000610351562,2780.2999877929688,-60.300002098083496,255.0,0.0,,-0.20762322795339092,1.6182223358570484,1.34489827898805,True,28,False,32,192.32182345082683,True,,76561198039309853,enpitsu,25.0,-382.3399963378906,-3967.39990234375,17.049999237060547,-2175.8999633789062,9130.2001953125,3.3000001311302185,0.0,0.0,-2450.0999450683594,255.0,128.0,,0.016672830770660896,1.7651281819217532,-2.7033665733720438e-08,18,108.36978074812122,True,24,False,True,,Skadoosh,76561198086461582,8.0,-2409.530029296875,-1468.1199951171875,100.80000305175781,-15400.2001953125,17082.2998046875,-154.20000076293945,854.0000152587891,-5382.80029296875,738.4999847412109,255.0,255.0,True,-0.10595838118146621,1.3062576217050323,2.627476963998942,False,31.0,False,26,19,6,,AlpHalXst,76561198068239314,14.0,-3805.8798828125,-83.76000213623047,17.09000015258789,-20195.400390625,4474.800109863281,88.69999885559082,-220.0,381.50001525878906,-19.600000381469727,255.0,128.0,,0.006925189890364074,2.9211476254551454,0.0024956676760631894,True,False,16,16,255.0,False,
52,3302,95.0,False,False,1,5206.436818578654,3.1600000858306885,10.6899995803833,94.44999694824219,4047.7999877929688,21803.798828125,2092.2999572753906,4249.5001220703125,-1863.3999633789062,3803.800048828125,1.0,-0.02723759689136887,-0.05174021258402048,-0.057964934527647,76561198086461582,Skadoosh,8.0,-66.2300033569336,-234.41000366210938,100.7699966430664,10995.2001953125,20049.3994140625,2312.100067138672,-5435.3997802734375,-100.60000419616699,834.1999816894531,255.0,243.0,,-0.6510592682415764,2.254113887661147,-0.4028937915686121,True,3,False,4,0.0,False,,76561198068239314,AlpHalXst,15.0,-11.229999542236328,-1961.6800537109375,17.010000228881836,-460.8000183105469,13689.69970703125,2.0999999344348907,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.00956761144569203,1.537134037041861,6.185296303715881e-05,False,116.0,False,False,False,True,,enpitsu,76561198039309853,25.0,-8.380000114440918,3736.3701171875,17.049999237060547,-332.79998779296875,-9496.900024414062,2.7000001072883606,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,-0.01664944585383879,-1.535783400023201,-3.9752111184584856e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,74.37000274658203,548.1900024414062,55.4900016784668,-1087.7999877929688,-22778.40087890625,2884.5001220703125,4284.4000244140625,-409.7999954223633,371.50001525878906,128.0,126.0,,-0.08421481367500501,-1.5827337635494727,0.010827397635484008,True,False,4,3,31.0,False,
