,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
87,5303,140,False,False,0,290.73752482943604,-806.010009765625,4863.5400390625,98.69000244140625,7873.0999755859375,-4592.699890136719,1593.9999389648438,8.999999761581421,-253.29999923706055,716.6999816894531,0.0,-0.4981353702191769,-2.6898092943227065,-2.448524776501378,2320566585543345543,BombsterBilly,16.0,-935.0999755859375,4964.169921875,16.34000015258789,5274.69970703125,-3380.5999755859375,120.50000190734863,216.20000839233398,-94.49999809265137,193.4000015258789,128.0,128.0,,-0.0102778863329751,-0.5755682114262127,0.00015602889724056652,True,10,65.0,False,False,10,,2039145229236040472,pabloson1,9.0,2558.860107421875,-416.4200134277344,17.010000228881836,-9638.699951171875,15246.600341796875,-0.29999999329447746,0.7999999821186066,-1.5000000596046448,-217.09999084472656,255.0,128.0,0.009594251748727899,2.1100712895760276,0.00019776214960963366,True,False,4,4,214.30233969483325,True,,enpitsu,76561198039309853,26,-2312.830078125,4602.5400390625,25.93000030517578,6977.60009765625,3364.8001098632812,-2341.699981689453,-4117.60009765625,-3629.5999145507812,347.40001678466797,255.0,0.0,,-0.14679380846731963,-2.8367013711971865,-0.2672486694057979,True,6,2,8,109.0,False,,games5425898691,bf81d8692db,19.0,-2299.81005859375,4487.02001953125,15.680000305175781,11034.69970703125,1315.0,262.09999084472656,139.60000038146973,-168.29999923706055,-227.29999542236328,255.0,,,0.020068131357143065,0.10400317028092179,-0.005584169099020463,True,147.30233969483325,True,6,6,False,,
88,5327,141,False,False,0,979.6835938227381,-164.1699981689453,4488.68994140625,93.66999816894531,6266.5997314453125,-3677.5,578.6000061035156,2186.300048828125,3601.0000610351562,716.6999816894531,0.0,-0.293383048145667,-1.733100743498781,2.9428219360014785,2320566585543345543,BombsterBilly,15.0,-388.67999267578125,4400.27978515625,17.0,11978.299560546875,-7690.4998779296875,1.0999999940395355,1.899999976158142,-1.0999999940395355,1655.8000183105469,255.0,255.0,,0.009575955347779174,-0.5474582625569346,0.00011861371717181648,True,10,17.979526853048668,True,False,10,,2039145229236040472,pabloson1,9.0,1958.52001953125,1356.6400146484375,17.010000228881836,-3287.9000854492188,21565.70068359375,2.0000000298023224,0.0,0.5000000074505806,92.5,248.0,157.0,0.009598335277660002,1.7199991272489177,4.411901677144174e-05,True,False,4,4,179.0,False,,enpitsu,76561198039309853,26,-2417.6298828125,4735.580078125,17.049999237060547,-4961.000061035156,4576.400146484375,3.0000001192092896,0.0,-0.19999999552965164,-2500.399932861328,255.0,0.0,False,0.016669872232783843,2.355708629888297,-3.6022403233995275e-05,True,6,2,8,109.0,False,,games5425898691,bf81d8692db,19.0,-830.010009765625,4668.5400390625,16.989999771118164,20501.69921875,-1423.3999633789062,2.199999988079071,2.5999999046325684,0.0,-555.4000091552734,255.0,128.0,,0.009584066867720302,-0.11019179794877267,8.19636169893216e-05,True,72.12033537382723,True,6,6,False,,
89,5334,142,False,False,0,1170.3865425211213,8.430000305175781,4397.16015625,96.58000183105469,8063.699951171875,4157.5,2199.2999267578125,1331.4999389648438,1340.2999877929688,5694.69970703125,0.0,0.3292478193015562,-1.4316704742464632,1.907405986931512,2320566585543345543,BombsterBilly,15.0,-20.290000915527344,4270.75,17.0,15914.100341796875,-1674.1000366210938,2.5,0.0,0.0,2025.8000183105469,255.0,255.0,,0.00958844879857166,-0.03865671965210569,3.5018541114089792e-06,True,10,34.0,False,False,10,,2039145229236040472,pabloson1,9.0,1879.5400390625,1862.030029296875,17.010000228881836,-1306.9999694824219,15807.39990234375,2.3000000417232513,-0.5999999865889549,1.1999999731779099,-1525.8000183105469,37.0,15.0,0.009902314206048377,1.617800745817438,-0.00017933529869995133,True,False,4,4,179.0,False,,enpitsu,76561198039309853,26,-2505.97998046875,4897.85009765625,17.049999237060547,-1189.7000122070312,7709.1998291015625,3.400000035762787,0.0,0.29999999329447746,-2652.6998901367188,255.0,0.0,False,0.01667484617317807,1.668380271750708,4.496285717304258e-06,True,6,2,8,109.0,False,,games5425898691,bf81d8692db,19.0,-283.5199890136719,4550.6201171875,16.989999771118164,21579.599609375,-7430.7000732421875,2.199999988079071,-0.19999999552965164,0.0,-266.70000076293945,255.0,128.0,,0.009601701658451043,-0.3580518896509315,0.0001319565111142322,True,50.233857826520065,True,6,6,False,,
90,5338,142,False,False,1,9638.884163240513,-152.75,-4441.66015625,134.44000244140625,-26150.400390625,313.8999938964844,8400.0,1927.7000427246094,3840.4998779296875,4187.300109863281,1.0,-0.3899342970315312,0.6935246617237025,1.8752108295110015,bf81d8692db,games5425898691,19.0,103.06999969482422,-4484.7001953125,16.989999771118164,-21517.7001953125,8123.2000732421875,2.199999988079071,0.5999999865889549,-0.0,-77.69999980926514,255.0,128.0,,-0.009604303803262054,0.37001052456972555,8.514804033234297e-05,True,6,37.66836969057722,True,False,6,,76561198039309853,enpitsu,26.0,2507.219970703125,-4963.830078125,20.3799991607666,-724.0000152587891,-7905.10009765625,1021.8000030517578,-3140.7000732421875,-188.79999160766602,-2618.900146484375,255.0,128.0,0.08392235114504112,-1.4499298770553148,0.016035909842074487,True,6,2,8,109.0,False,,BombsterBilly,2320566585543345543,15,-230.58999633789062,-4292.509765625,16.959999084472656,-13721.400146484375,-3931.7001342773438,-8.600000143051147,30.499999523162842,-99.60000038146973,2075.8999633789062,87.0,255.0,,-0.006974073968568216,-0.3646765536989603,0.00034786190913047195,True,10,False,10,34.0,False,,pabloson1,2039145229236040472,9.0,-1877.43994140625,-1985.1500244140625,17.010000228881836,-643.1999969482422,-14524.300537109375,2.3000000417232513,-2.5999999046325684,-0.29999999329447746,-1804.6000671386719,178.0,23.0,,-0.009763207623193602,-1.479866595020471,-0.00010814773064129751,True,179.0,False,4,False,4,,False
91,5422,145,False,False,1,8318.988647363441,-3844.530029296875,-1696.1500244140625,270.0899963378906,10055.2001953125,23233.9990234375,3223.699951171875,259.20000076293945,-4420.0,-3373.0999755859375,1.0,-0.4208413450857113,1.453841812209121,-0.9945060745792549,bf81d8692db,games5425898691,19.0,-3945.68994140625,-1789.0799560546875,203.16000366210938,5178.900146484375,21089.29931640625,-1405.7000732421875,1236.9000244140625,370.09998321533203,5346.199951171875,255.0,74.0,,-0.10002435747730415,0.8592738656729082,1.7208835701029332,True,8,194.0,False,False,7,,76561198039309853,enpitsu,26.0,-87.4800033569336,-3903.6298828125,17.049999237060547,733.4999847412109,13530.50048828125,2.5999999046325684,0.3999999910593033,5.5000001192092896,-1300.2999877929688,255.0,128.0,-0.01674787938634994,1.6995059676630437,0.0001898874215241298,True,6,2,8,109.0,False,,BombsterBilly,2320566585543345543,15,,,,,,,,,,,,,,,,True,,,,,,,pabloson1,2039145229236040472,9.0,-4079.010009765625,-2488.760009765625,356.510009765625,3.0000001192092896,18123.199462890625,-4385.199890136719,-1876.9000244140625,-0.0,0.5000000074505806,255.0,36.0,False,-0.2856586836649483,1.5608241543990482,1.5736398953227926,True,17.700189190526146,True,4,False,4,,False
92,5486,147,False,False,0,8771.236243324343,1718.6700439453125,-3232.4599609375,147.63999938964844,-19224.599609375,10237.80029296875,10452.60009765625,5883.599853515625,-903.4999847412109,752.6000213623047,0.0,-0.430284393090263,-2.388112397312712,-1.5326549200700907,2320566585543345543,BombsterBilly,15.0,1830.449951171875,-3377.6201171875,49.09000015258789,-14464.000244140625,5525.2001953125,3525.4998779296875,0.19999999552965164,-33.499999046325684,-1780.7000732421875,255.0,0.0,False,0.009868711111203904,2.6849730084066796,-0.0011244824363715533,True,3,198.39781479938054,True,False,False,,2039145229236040472,pabloson1,10.0,3462.75,-2618.2099609375,16.610000610351562,-5254.4000244140625,-21929.09912109375,80.0,-1.1999999731779099,17.100000381469727,-1811.199951171875,248.0,0.0,0.009866324596131135,-1.8630833568336669,0.0008072616545690871,True,4,4,8,31.0,False,,enpitsu,76561198039309853,26,812.6699829101562,600.6099853515625,17.049999237060547,12920.10009765625,4402.799987792969,3.3000001311302185,0.0,0.0,2271.300048828125,255.0,255.0,False,0.01674208765976208,0.3965638845220575,1.2723973264006809e-05,True,6,2,8,115.0,False,,games5425898691,bf81d8692db,19.0,2319.300048828125,-3091.300048828125,16.989999771118164,-17025.400390625,-15463.900146484375,2.199999988079071,-2.8999999165534973,-2.5,-704.1000366210938,255.0,128.0,,0.009595986268017137,-2.4534375718209507,4.023076712589474e-05,True,62.43005591823208,True,8,8,False,,False
93,5618,152,True,True,0,4512.187742049088,-2177.580078125,813.6400146484375,176.75,8934.600219726562,24478.60107421875,7759.0997314453125,3904.8001098632812,4541.600036621094,354.1999816894531,0.0,1.244424005115689,0.4772489106897568,-2.6869840433826777,2320566585543345543,BombsterBilly,14.0,-2208.610107421875,659.1400146484375,76.19000244140625,7472.8997802734375,18555.699462890625,1455.8000183105469,-2999.7000122070312,-4527.39990234375,-868.0000305175781,255.0,255.0,,0.04626856462554198,1.0500703991116191,-0.6247322731165733,True,6,13.434142058895482,True,False,5,,2039145229236040472,pabloson1,9.0,-2093.679931640625,-1423.1500244140625,122.58999633789062,13995.899658203125,18013.900146484375,-154.7000026702881,-3755.8999633789062,4012.3001098632812,-208.60000610351562,128.0,128.0,-0.9678295049325439,-2.657711798021323,-2.897546451073621,True,7,4,12,208.0,False,,enpitsu,76561198039309853,26,-2423.929931640625,-271.1000061035156,17.049999237060547,11362.2998046875,15025.999755859375,-2.199999988079071,1.4000000059604645,1.8000000715255737,199.79999542236328,255.0,255.0,False,0.016786831375541877,0.9437527785913131,-0.00017310824723373275,True,8,2,10,142.23116568339768,True,,games5425898691,bf81d8692db,19.0,-3738.570068359375,2486.97998046875,16.8799991607666,6369.000244140625,22009.7998046875,28.399999141693115,9.49999988079071,67.8000020980835,-60.70000171661377,255.0,128.0,,0.0089699417088168,1.2819175203905557,-0.004057090352113412,,0.0,False,10,10,False,,
94,5917,154,False,False,0,5212.3709616469705,-11.869999885559082,3.1600000858306885,97.12999725341797,-23077.80029296875,3255.0,6151.6998291015625,2442.7999877929688,2215.2999877929688,5012.39990234375,0.0,0.037375727015772256,0.08995295225386306,0.04513859406068027,2039145229236040472,pabloson1,9.0,169.33999633789062,-39.54999923706055,15.420000076293945,-14405.699462890625,17561.300048828125,75.3000020980835,146.70000076293945,21.80000066757202,1182.7999877929688,240.0,255.0,,0.013480929346539132,2.2707129349895374,0.006812738139688934,True,4,0.0,False,False,4,,2320566585543345543,BombsterBilly,16.0,-2540.52001953125,-3971.22998046875,17.010000228881836,-17242.19970703125,-6249.1998291015625,2.0999999344348907,3.1999999284744263,1.0000000149011612,-801.9000244140625,255.0,9.0,0.009585927110536694,-2.794544040714153,-9.97581267393904e-05,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,-38.84000015258789,3916.280029296875,17.049999237060547,1284.1000366210938,-8338.900146484375,2.5999999046325684,0.09999999776482582,-1.0000000149011612,28.900001049041748,255.0,128.0,False,0.016668306397470602,-1.4141145523862289,-9.965830528205937e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-41.0,794.989990234375,17.010000228881836,1959.9000549316406,-17955.2001953125,2.3000000417232513,0.5000000074505806,0.0,-1960.2000427246094,128.0,5.0,,0.009606378101064478,-1.535888918624672,3.033346765515212e-05,True,31.0,False,False,False,False,,
95,6029,158,False,False,0,4500.028553654527,-3061.530029296875,1195.2900390625,1427.9200439453125,11281.8994140625,13867.900390625,3221.9000244140625,-4672.300109863281,-1076.500015258789,3607.0001220703125,0.0,-0.6211123667056209,-1.7063921680950025,1.2195198956254676,2039145229236040472,pabloson1,9.0,-3206.169921875,989.02001953125,1324.0899658203125,10174.099731445312,7006.6998291015625,6212.39990234375,1678.3000183105469,4494.800109863281,2688.699951171875,255.0,214.0,,-0.010345306900842587,1.2763136570548401,0.9294946868864034,True,6,225.74963423257233,True,False,4,,2320566585543345543,BombsterBilly,15.0,-2484.81005859375,212.82000732421875,17.010000228881836,11084.200439453125,10674.200439453125,1.899999976158142,-0.29999999329447746,-0.5999999865889549,0.0,255.0,,0.009612053461908961,0.766549722155269,6.568119535560887e-05,True,False,False,False,198.0,False,,enpitsu,76561198039309853,26,-60.84000015258789,4325.39990234375,17.049999237060547,1701.0000610351562,-6441.7999267578125,3.1999999284744263,0.0,2.199999988079071,2216.999969482422,0.0,,,0.016638365629082295,-1.3409563136497966,0.00023859781423016997,True,False,False,False,207.0,False,,games5425898691,bf81d8692db,19.0,-2441.949951171875,53.31999969482422,57.869998931884766,-407.79998779296875,22828.30078125,-1830.8999633789062,-2409.1000366210938,37.69999980926514,4.399999976158142,255.0,,,-0.5005534865123131,1.5482905386490653,0.004753393789113336,,,False,6,6,False,,
96,6097,160,False,True,0,822.3089069193961,-359.6099853515625,4516.72021484375,237.80999755859375,13430.6005859375,15767.900390625,-12226.600341796875,-4379.800109863281,-1821.300048828125,-967.6999664306641,0.0,-0.6738867644363524,2.037977631240818,-1.1631139524051268,2039145229236040472,pabloson1,9.0,-582.3800048828125,4362.64013671875,291.32000732421875,10167.2998046875,16971.8994140625,-11729.200439453125,-728.0999755859375,2508.8999938964844,-309.0999984741211,255.0,230.0,,0.48986184247969317,0.3485001845739563,0.30195260728260126,True,6,0.0,False,False,4,,2320566585543345543,BombsterBilly,14.0,165.08999633789062,1814.219970703125,17.0,-1476.9999694824219,-13525.10009765625,3.700000047683716,0.0,0.0,-2233.699951171875,255.0,0.0,0.009572958172291417,-1.7477541089489892,-1.434911641997332e-05,True,False,False,False,155.0,False,,enpitsu,76561198039309853,26,-293.19000244140625,4756.14013671875,72.6500015258789,-1518.6000061035156,-7401.400146484375,3343.0999755859375,1319.1000366210938,-270.6999969482422,-0.09999999776482582,255.0,128.0,,0.09488765986805034,-1.7732774844822898,-1.9345517600743782e-05,True,1,False,2,187.0,False,,games5425898691,bf81d8692db,19.0,-2730.590087890625,4794.60009765625,17.010000228881836,15632.099609375,8430.800170898438,2.3000000417232513,-0.3999999910593033,0.0,-1976.0000610351562,255.0,0.0,,0.009588181062690344,0.422451433559719,3.1035967931182935e-05,True,255.0,False,6,6,False,,False
97,6099,160,False,False,1,9748.881196980985,276.2200012207031,-4589.16015625,190.94000244140625,-11943.1005859375,6644.0997314453125,5990.4998779296875,5290.30029296875,-2711.7001342773438,811.8000030517578,1.0,0.30601252712241117,-1.9499570140168763,-0.9846660821835874,76561198039309853,enpitsu,26.0,299.95001220703125,-4723.259765625,83.33000183105469,2528.5000610351562,12320.699462890625,3123.699951171875,-5063.500061035156,1039.4000244140625,-0.09999999776482582,255.0,128.0,,-0.19120922287860273,1.773289859003791,-1.7395983957987657e-05,True,2,187.0,False,False,1,,bf81d8692db,games5425898691,19.0,2595.909912109375,-4852.52978515625,17.010000228881836,-16514.100341796875,-5826.5997314453125,2.199999988079071,-1.899999976158142,-0.7000000029802322,-1547.5,255.0,86.0,-0.009578742478571512,-0.26697028369059617,5.065377282813337e-05,True,6,False,6,255.0,False,,BombsterBilly,2320566585543345543,14,-141.82000732421875,-1703.7900390625,17.0,3735.4998779296875,13022.7001953125,3.400000035762787,0.7999999821186066,3.1999999284744263,-1683.800048828125,255.0,98.0,False,-0.00955751886330834,1.9239448154401926,5.386191473950878e-05,True,False,False,False,155.0,False,,pabloson1,2039145229236040472,9.0,498.3399963378906,-4501.89990234375,191.5399932861328,-10063.099975585938,-16612.5,-12208.1005859375,-374.39998626708984,-1621.3999938964844,-1019.8999786376953,255.0,255.0,,-0.6484231022947693,-0.31118638737676707,0.37377233365985413,True,0.0,False,6,4,False,,
98,6194,164,False,False,0,6439.45908869545,3454.8798828125,392.739990234375,127.44999694824219,10578.599853515625,7723.699951171875,13735.799560546875,3207.9000854492188,-5059.100036621094,337.40001678466797,0.0,-0.8632138331411365,-1.7146850946516647,-0.4468927998444584,2320566585543345543,BombsterBilly,15.0,3307.139892578125,294.17999267578125,17.0,14796.700439453125,5798.0999755859375,1.0000000149011612,-0.7000000029802322,-0.09999999776482582,-271.70000076293945,255.0,104.0,False,0.00959240092121699,0.3706035425453542,-1.867011591703932e-05,True,False,199.0,False,False,False,,2039145229236040472,pabloson1,9.0,3234.1298828125,4032.110107421875,17.010000228881836,18434.3994140625,-3870.0,0.3999999910593033,-0.19999999552965164,0.09999999776482582,-2656.0000610351562,255.0,0.0,0.009588286960957778,-0.3871387396755261,-0.00013682915643945055,True,6,False,8,245.6778665640021,True,,enpitsu,76561198039309853,26,958.1199951171875,4676.14013671875,17.049999237060547,-546.1999893188477,11270.799560546875,3.1999999284744263,-0.09999999776482582,-0.29999999329447746,3021.0000610351562,255.0,255.0,False,0.016709133470836555,1.8396249303967875,9.611470281283192e-05,True,2,False,2,187.0,False,,games5425898691,bf81d8692db,19.0,3129.080078125,681.4500122070312,17.0,21909.7998046875,-3865.7000732421875,3.3000001311302185,-3.400000035762787,0.29999999329447746,1129.800033569336,255.0,128.0,,0.009585501652378012,-0.10604322393930851,-7.112097164874816e-05,True,164.0,False,6,6,False,,False
99,6266,167,False,True,0,4871.882964973184,2733.919921875,1890.550048828125,555.989990234375,-11187.5,15173.900146484375,-7933.0999755859375,-770.5000305175781,2684.7000122070312,-5310.10009765625,0.0,0.7391158918678301,-0.43180503962612465,2.551784952509585,2320566585543345543,BombsterBilly,16.0,2846.570068359375,1703.6600341796875,614.0,-11755.799560546875,11255.2001953125,-6923.900146484375,2063.5000610351562,-4784.4000244140625,1760.8000183105469,187.0,128.0,False,0.28699016991630355,1.8495394868617403,-2.433326046822464,True,4,97.69334193968004,True,False,False,,2039145229236040472,pabloson1,9.0,3067.909912109375,646.27001953125,17.010000228881836,-12460.400390625,-6467.39990234375,2.0999999344348907,0.5999999865889549,0.5999999865889549,9.200000166893005,255.0,128.0,0.009613463172590573,-2.6630506969620322,4.0646369522008367e-05,True,6,False,8,247.0,False,,enpitsu,76561198039309853,26,1347.06005859375,3083.580078125,17.059999465942383,9775.700073242188,-7222.19970703125,-2.199999988079071,8.00000011920929,-5.799999833106995,-1338.699951171875,255.0,128.0,False,0.016721382344583632,-0.663127073457167,-0.00017092080846923407,True,2,False,2,198.2093848182309,True,,games5425898691,bf81d8692db,19.0,3768.93994140625,3703.8701171875,15.649999618530273,-9632.80029296875,19007.2998046875,200.40000915527344,-30.59999942779541,-122.70000457763672,33.09999942779541,255.0,149.0,,-0.0022196628929070056,2.042540406183402,0.023077678771982663,True,120.18057635522662,True,6,6,False,,False
100,6280,167,False,True,0,3955.1841808985682,2176.18994140625,2648.989990234375,101.81999969482422,-7166.300048828125,10870.699462890625,6533.599853515625,-4694.89990234375,-3095.10009765625,-2092.100067138672,0.0,0.19063000792923673,2.559746720715075,1.8781169338966421,2320566585543345543,BombsterBilly,16.0,2233.719970703125,2314.429931640625,153.6199951171875,-12254.100341796875,12439.69970703125,-10835.0,3112.2000122070312,-4246.700134277344,1590.3999328613281,186.0,154.0,False,0.23476119882233884,2.05664676840954,1.0866824960094437,True,4,83.0,False,False,False,,2039145229236040472,pabloson1,9.0,2428.2099609375,325.1199951171875,17.010000228881836,-13058.699951171875,-5163.3001708984375,2.3000000417232513,-0.9000000357627869,-0.09999999776482582,-1822.5999450683594,255.0,0.0,0.009591165113363248,-2.791159331487391,-0.00023604015222217467,True,6,False,8,247.0,False,,enpitsu,76561198039309853,26,1881.3299560546875,2624.989990234375,94.18000030517578,17212.39990234375,-4445.7000732421875,3319.5001220703125,-2199.499969482422,843.0000305175781,1252.7999877929688,128.0,255.0,False,-0.08522058500883073,-0.6174695113410811,-0.02376457983503609,True,3,False,4,171.0,False,,games5425898691,bf81d8692db,19.0,3098.739990234375,4596.31005859375,18.209999084472656,-15862.39990234375,15266.099853515625,-23.09999942779541,-44.60000038146973,-20.0,757.3999786376953,255.0,128.0,,0.015319226502660524,2.413479687163008,-0.0483727463071287,True,113.0,False,6,6,False,,False
101,6323,169,False,False,1,9627.3623288606,-1088.3499755859375,-4280.64013671875,332.5,7503.599853515625,13056.099853515625,11606.500244140625,5974.000244140625,-387.7000045776367,-401.1000061035156,1.0,-0.12585149764882414,1.3887041514995444,-0.7168983097740592,bf81d8692db,games5425898691,19.0,-1119.969970703125,-4425.22021484375,185.17999267578125,9663.300170898438,14363.900146484375,3179.7000122070312,-3018.599853515625,905.1000213623047,382.99999237060547,255.0,122.0,,0.5490087340861151,1.9429875241935048,-0.14615891643236506,True,8,84.81025371756604,True,False,7,,76561198039309853,enpitsu,26.0,-4078.030029296875,-1648.6199951171875,262.6000061035156,48.69999885559082,11417.099609375,374.59999084472656,-2443.6000061035156,20.299999713897705,-64.0999984741211,255.0,0.0,0.00045732615165089386,1.555940175040181,1.5393276761676986,True,4,False,4,171.0,False,,BombsterBilly,2320566585543345543,16,-1141.719970703125,-3930.760009765625,140.6999969482422,3487.39990234375,-3836.6000366210938,-163.09999465942383,-5475.30029296875,-495.9000015258789,-155.79999923706055,255.0,128.0,,-0.7457561883351599,1.49500720946974,3.110852502835799,True,3,False,6,83.0,False,,pabloson1,2039145229236040472,9.0,-573.8300170898438,-65.83000183105469,17.010000228881836,7992.60009765625,-9900.499877929688,2.199999988079071,1.7000000178813934,-1.899999976158142,-1754.7999572753906,255.0,75.0,False,-0.009548615559006558,-2.1828131713874726,4.029431967110083e-05,True,247.0,False,8,6,False,,False
102,6413,172,False,True,1,5337.772803215153,1250.469970703125,-185.99000549316406,561.760009765625,-7998.499755859375,23235.50048828125,728.3999633789062,780.1000213623047,-4019.2999267578125,-2377.2000122070312,1.0,0.699663600246756,1.374628125913377,-0.9737471161883642,bf81d8692db,games5425898691,19.0,1339.7099609375,-314.8500061035156,450.1700134277344,-374.39998626708984,15899.49951171875,4306.400146484375,-553.1000137329102,-4150.0,-3566.6000366210938,255.0,255.0,,0.43870938016057454,1.439391232964556,-1.1206614667543984,True,10,27.049410694388964,True,False,9,,76561198039309853,enpitsu,26.0,922.8599853515625,-487.7300109863281,17.030000686645508,6962.9998779296875,17087.900390625,5.5000001192092896,-0.3999999910593033,-1.0000000149011612,1773.3000183105469,255.0,128.0,-0.01676375676544782,1.9140945099037305,0.00017580838451789307,True,4,False,4,94.0,False,,BombsterBilly,2320566585543345543,15,2246.5400390625,-1509.6300048828125,16.290000915527344,14921.199951171875,17315.400390625,-777.3999786376953,-1451.300048828125,1250.8000183105469,-29.800000190734863,255.0,128.0,,0.0006182561428395171,2.283170486125176,-0.00021769270637962202,False,6,False,8,0.0,False,,pabloson1,2039145229236040472,9.0,521.0399780273438,-132.5800018310547,16.979999542236328,2135.2999877929688,15279.300537109375,3.4999999403953552,-0.0,0.3999999910593033,-211.8000030517578,255.0,120.0,False,-0.009598422463382763,1.7142686846855555,-1.661713397129376e-05,True,96.66593532152073,True,10,6,4,,False
103,6463,174,False,False,0,8908.48723383689,145.47000122070312,-3707.39990234375,247.19000244140625,15543.800048828125,-15998.1005859375,4551.199951171875,4531.600036621094,-2120.500030517578,1916.6999816894531,0.0,0.7730873620768923,2.7444187500693826,2.6370509890803353,2039145229236040472,pabloson1,9.0,64.87000274658203,-3753.050048828125,115.80000305175781,12993.1005859375,-18299.49951171875,128.29999923706055,-1073.3000183105469,5162.1002197265625,1148.6000061035156,227.0,255.0,False,0.4827864920566435,-1.170420011397237,-1.1204372312960709,False,12,0.0,False,4,7,,2320566585543345543,BombsterBilly,14.0,-3681.419921875,-1913.43994140625,17.010000228881836,5183.499755859375,-20864.89990234375,2.0999999344348907,0.0,4.399999976158142,15.700000524520874,255.0,128.0,0.009544865730538957,-1.3252978093182939,0.00020895176603943902,True,6,False,8,255.0,False,,enpitsu,76561198039309853,26,3.950000047683716,-3126.260009765625,17.030000686645508,15623.00048828125,-16112.60009765625,5.5000001192092896,-0.29999999329447746,0.29999999329447746,1995.0,255.0,255.0,False,0.01678050396445233,-0.7273734469859067,6.084114193220511e-05,True,4,False,4,9.0,False,,games5425898691,bf81d8692db,19.0,-1562.31005859375,-2786.800048828125,14.149999618530273,-724.0000152587891,-17826.300048828125,380.49999237060547,-35.19999980926514,-157.60000228881836,-561.6999816894531,255.0,128.0,,0.010412821504796497,-1.6052136720090506,-0.006825558650769091,True,11.0,False,10,10,False,,
104,6543,177,False,False,1,4486.401246452823,-3234.300048828125,3388.31005859375,133.6999969482422,1544.1000366210938,4565.400085449219,-432.20001220703125,-1747.5,-1649.7999572753906,4709.89990234375,1.0,-0.2945782949138916,3.111928554047853,-1.9013884518773339,76561198039309853,enpitsu,26.0,-3314.5,3273.050048828125,107.25,1147.699966430664,-429.90001678466797,2007.8999328613281,1318.800048828125,3517.0001220703125,0.3999999910593033,255.0,255.0,False,0.0025357454694489323,-2.7829736458577656,0.00013614040226913535,True,6,9.0,False,False,5,,bf81d8692db,games5425898691,19.0,-872.72998046875,3324.550048828125,84.7699966430664,-13147.39990234375,-13828.199462890625,-139.79999542236328,4131.700134277344,-3630.1998901367188,13.600000143051147,255.0,128.0,1.400603871029456,2.1254462228243263,2.977304908360557,True,12,False,12,103.0,False,,BombsterBilly,2320566585543345543,14,-848.6799926757812,4572.7998046875,17.010000228881836,-17823.599853515625,-1118.3999633789062,2.0999999344348907,1.8000000715255737,0.09999999776482582,-947.0999908447266,255.0,9.0,,-0.009594497274373006,-0.05648575785974462,-0.0001445194565293821,True,6,False,8,255.0,False,,pabloson1,2039145229236040472,9.0,-3075.75,3966.780029296875,17.010000228881836,-10010.800170898438,-10760.50048828125,1.0999999940395355,-0.29999999329447746,-0.3999999910593033,15.700000524520874,255.0,128.0,False,-0.009590594118026829,-0.8240237324027453,-5.3557009756734404e-05,True,247.0,False,12,8,4,,
