,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
27,2001,48,False,False,0,8422.605171547752,410.6099853515625,-3180.639892578125,187.4199981689453,18852.7001953125,5864.89990234375,-3528.800048828125,5400.999755859375,690.0,-2520.500030517578,0.0,0.6168305280557875,0.11762951587130788,-0.03230243018327113,bf81d8692db,games5425898691,18.0,293.8599853515625,-3308.739990234375,175.6199951171875,11695.50048828125,-989.4000244140625,-267.90000915527344,-5485.2001953125,-367.20001220703125,-163.50000381469727,255.0,255.0,-0.21290544690659224,0.4627717240189698,-1.405061040800448,True,8,191.0,False,7,False,,76561198039309853,enpitsu,28.0,100.02999877929688,-1943.8900146484375,17.049999237060547,-9329.400024414062,-20971.99951171875,2.800000011920929,-0.3999999910593033,-1.0000000149011612,1283.5000610351562,255.0,128.0,False,0.01677264259100573,-1.9726684404655483,0.00023543469286881839,True,4,190.0,False,4,False,,?????,76561198068380175,4.0,-706.969970703125,-2109.7900390625,115.9800033569336,-9307.000122070312,-11623.499755859375,-6230.30029296875,-379.0999984741211,-1432.5999450683594,3466.7001342773438,199.0,255.0,False,0.38291185562205843,-1.459747466779636,0.5363661513304764,True,165.0,False,4,False,False,,FrérotTuEsCringe,b05002d674b,12.0,252.94000244140625,-1456.0,17.010000228881836,11265.10009765625,-3194.7000122070312,2.3000000417232513,-0.7000000029802322,0.29999999329447746,2222.100067138672,255.0,223.0,,0.009537279126866662,-0.21082853965688939,-4.889358612172599e-05,True,6,6,255.0,False,False,,
28,2075,50,False,False,1,5700.79473451045,-3996.300048828125,2213.489990234375,322.0400085449219,3435.7998657226562,3504.1000366210938,12646.8994140625,840.6999969482422,1027.2000122070312,-2585.4000854492188,1.0,-0.42170942801026906,-2.7303836656171265,-1.8930487335505222,b05002d674b,FrérotTuEsCringe,12.0,-4056.159912109375,2145.0400390625,147.2899932861328,-6354.6002197265625,1021.9999694824219,11181.400146484375,-2036.4999389648438,5108.399963378906,-79.29999828338623,255.0,73.0,1.1161355004219362,0.22769186127942606,0.25521046840579664,False,6,203.0,False,6,False,,76561198068380175,?????,4.0,-466.69000244140625,1290.02001953125,17.059999465942383,-8626.500244140625,-9024.400024414062,1.2999999523162842,-0.0,-0.5000000074505806,0.0,204.0,128.0,False,-0.016706403326336754,-0.8079400189176629,-3.3818226777692505e-05,True,False,165.0,False,4,False,,games5425898691,bf81d8692db,18.0,-3426.6298828125,4469.47998046875,59.22999954223633,-2013.0999755859375,11345.400390625,6048.4002685546875,2720.0,4627.200012207031,-1199.800033569336,255.0,0.0,,0.5369421017555753,1.4291849222291308,0.3405526128693048,True,209.0,False,8,8,False,,enpitsu,76561198039309853,28.0,-2328.18994140625,4265.4599609375,17.049999237060547,6543.699951171875,-460.60001373291016,2.5999999046325684,-1.2999999523162842,-0.0,111.70000076293945,0.0,0.0,False,-0.016924254606514366,0.04930074839076003,-0.00018522861019888728,True,4,4,187.0,False,False,,
29,2193,55,False,False,0,9396.403607457143,2642.7900390625,-3564.56005859375,311.0,5902.60009765625,27033.701171875,12461.99951171875,4721.099853515625,-3500.2999877929688,-1207.3999786376953,0.0,0.7312327553568172,2.233880978575332,-3.10191642648445,bf81d8692db,games5425898691,17.0,2569.800048828125,-3800.800048828125,211.92999267578125,7990.0,19867.5,3152.39990234375,-3983.900146484375,-2012.7999877929688,-315.2000045776367,255.0,213.0,-0.4106718537334665,1.2121775675956326,-0.18156028070196947,True,10,121.0,False,9,False,,76561198039309853,enpitsu,28.0,-129.35000610351562,-5485.2900390625,22.239999771118164,512.0999908447266,1158.7999725341797,-45.300002098083496,-0.9000000357627869,-0.7000000029802322,-17.300000190734863,255.0,128.0,False,0.0525957045879887,1.1551903570746849,-0.015888903072617484,True,4,187.0,False,4,False,,?????,76561198068380175,6.0,1260.8299560546875,-1544.02001953125,17.059999465942383,0.09999999776482582,-0.9000000357627869,1.2999999523162842,-0.29999999329447746,-0.9000000357627869,0.0,143.0,,,0.016863526999428936,-1.2805041078247341,-5.634561469025468e-05,True,165.0,False,4,False,False,,FrérotTuEsCringe,b05002d674b,12.0,2846.860107421875,-4124.4599609375,57.7400016784668,-1452.8999328613281,-6582.7001953125,613.8000106811523,-4158.999938964844,2423.2000732421875,232.29999542236328,166.0,128.0,,-0.0006418218008411288,-0.5470593997845613,2.5224305142820134,True,8,6,109.0,False,4,,
30,2330,60,False,False,1,10246.102938653105,-1305.5400390625,-4866.7900390625,489.7900085449219,22531.4990234375,10170.499877929688,540.099983215332,-1938.0000305175781,5634.1998291015625,706.1000061035156,1.0,0.7182948352602128,2.3543656501795165,2.583492261500886,76561198068380175,?????,5.0,-1459.199951171875,-4969.3701171875,483.4800109863281,19789.599609375,10077.999877929688,5570.10009765625,-4542.60009765625,760.6999969482422,-3005.7998657226562,255.0,255.0,0.12554764724496206,-2.8053811167074385,-2.0386375034905195,True,6,230.0,False,3,False,,b05002d674b,FrérotTuEsCringe,12.0,-2273.659912109375,-2413.68994140625,16.979999542236328,7495.7000732421875,-21742.900390625,5.699999928474426,0.19999999552965164,-1.0999999940395355,40.59999942779541,252.0,146.0,False,-0.009601475315714857,-1.9025037321385532,-5.5945028806853415e-05,False,8,121.0,False,10,4,,games5425898691,bf81d8692db,18.0,-1331.77001953125,-3947.840087890625,209.6300048828125,13731.300048828125,-7138.4002685546875,3735.8999633789062,-1014.8999786376953,-1283.699951171875,-1195.5000305175781,255.0,108.0,,0.8181049466439552,-1.5747329771550198,0.36820077664871614,True,186.80883442201926,True,12,10,False,,enpitsu,76561198039309853,28.0,-76.11000061035156,-3213.2900390625,17.049999237060547,-59.699997901916504,-11860.999755859375,2.5999999046325684,-1.4000000059604645,-0.0,0.0,255.0,128.0,False,-0.01682313503154163,-1.565746354256306,3.23887721562043e-06,True,6,6,255.0,False,False,,
31,2407,62,False,False,1,8196.56559389445,3996.300048828125,-2447.610107421875,267.5299987792969,-10057.100219726562,-513.6000061035156,15516.199951171875,-2951.300048828125,-4827.9998779296875,-1994.7000122070312,1.0,0.20382147520150687,0.26237746819179714,0.055553410096517375,76561198068380175,?????,5.0,3834.919921875,-2514.360107421875,134.19000244140625,21409.49951171875,8086.5997314453125,-164.3000030517578,1156.500015258789,5374.0997314453125,-174.69999313354492,254.0,128.0,-1.1984469120544756,0.8919344019708803,2.505693345533981,True,8,255.0,False,5,False,,b05002d674b,FrérotTuEsCringe,12.0,3217.47998046875,-3896.260009765625,16.989999771118164,21131.99951171875,7332.2998046875,4.799999892711639,-0.5000000074505806,-0.0,1940.2999877929688,237.0,255.0,False,-0.009598028149233388,2.734544292207888,6.940426895406967e-05,True,8,86.0,False,10,4,,games5425898691,bf81d8692db,18.0,384.8900146484375,-5592.2099609375,26.030000686645508,-6571.500244140625,12537.7001953125,-410.60001373291016,-146.49999618530273,70.0,-87.89999961853027,255.0,128.0,,-0.03903898012589551,1.0977272302760268,0.010321869005815066,True,108.14441267905696,True,12,10,False,,enpitsu,76561198039309853,28.0,3590.219970703125,-3144.550048828125,17.049999237060547,4799.700012207031,22493.60107421875,-2.0999999344348907,0.19999999552965164,0.5000000074505806,384.50000762939453,255.0,128.0,False,-0.01678482983046684,1.748475989788547,-0.00023119280672558514,True,6,6,203.0,False,False,,False
32,2506,66,False,False,0,4415.96594734785,-1938.8199462890625,848.9299926757812,205.7899932861328,4289.89990234375,24901.59912109375,317.90000915527344,3993.900146484375,-4473.699951171875,-185.79999923706055,0.0,-1.0690223846055036,2.3638644763936574,0.5541274575157742,76561198039309853,enpitsu,28.0,-1955.3399658203125,704.5,139.50999450683594,4020.8999633789062,19448.00048828125,2159.199981689453,-4418.800048828125,-2722.39990234375,1819.9000549316406,255.0,255.0,0.8309513487872019,1.2309068827767686,-0.5688656106604293,True,8,188.0,False,7,False,,bf81d8692db,games5425898691,18.0,-1392.489990234375,402.1099853515625,16.989999771118164,-2483.3999633789062,-8886.699829101562,5.0,0.0,0.09999999776482582,2471.9000244140625,255.0,255.0,,0.009516477761209358,-1.7997899518049587,1.1485131281693384e-05,True,10,126.0,False,12,False,,?????,76561198068380175,5.0,-4049.909912109375,1638.3199462890625,149.5399932861328,2100.0999450683594,6762.9998779296875,-3877.7999877929688,-200.6999969482422,-1883.3999633789062,114.30000305175781,255.0,128.0,False,0.5197725531459273,1.2548105134797702,1.0449458337268271,True,251.95457213668413,True,8,6,False,,FrérotTuEsCringe,b05002d674b,13.0,-282.739990234375,-965.8599853515625,715.9600219726562,16281.500244140625,-13421.500244140625,-9152.80029296875,-157.89999961853027,485.2000045776367,-1172.7999877929688,226.0,82.0,,-0.00023106754752795378,-0.4257294583768506,0.4070437091789495,False,12,10,0.0,False,4,,False
33,2585,69,False,False,1,9953.928802735421,1004.280029296875,-4813.33984375,930.6900024414062,-13861.600341796875,14392.2998046875,7252.0001220703125,56.10000133514404,-807.6999664306641,-5945.10009765625,1.0,-0.1470018298734941,-0.39704515213850067,-2.169491186781653,76561198068380175,?????,5.0,1117.3499755859375,-4941.169921875,910.1799926757812,-15230.10009765625,5631.400146484375,9340.800170898438,-3621.400146484375,-2701.6000366210938,2070.7000732421875,197.0,48.0,0.5433241757538309,0.07372391421632833,1.6803811999140241,True,10,126.0,False,6,4,,b05002d674b,FrérotTuEsCringe,12.0,-3817.090087890625,67.30999755859375,17.190000534057617,-5564.5001220703125,-20017.80029296875,106.00000381469727,-272.00000762939453,448.6000061035156,639.0000152587891,179.0,219.0,,-0.0031950051499333135,-1.3048593801240218,-0.005807811682479026,True,10,0.0,False,12,4,,games5425898691,bf81d8692db,18.0,-1516.4100341796875,-1107.2099609375,17.010000228881836,3705.0,-13357.7001953125,2.0000000298023224,0.29999999329447746,-1.0000000149011612,255.30000686645508,255.0,128.0,,-0.0095756617613034,-1.8713029503925767,-0.0002016023653973814,True,156.0,False,14,12,False,,enpitsu,76561198039309853,28.0,1222.93994140625,-3255.949951171875,17.049999237060547,-0.0,-0.0,2.5999999046325684,-0.29999999329447746,0.09999999776482582,0.0,128.0,128.0,False,-0.016828671590404843,-1.2429159699829802,7.794931867863004e-06,True,8,8,188.0,False,False,,False
34,2778,76,False,False,0,7898.005504842014,2830.85009765625,-1823.4100341796875,158.6999969482422,8592.60009765625,8090.30029296875,9127.2998046875,3726.300048828125,-4432.099914550781,1571.6999816894531,0.0,1.0140815330819126,-0.8086072802068639,-1.8068855521582827,76561198039309853,enpitsu,28.0,2690.469970703125,-1949.489990234375,17.049999237060547,14253.1005859375,4178.699951171875,-1.0999999940395355,-1.5000000596046448,-0.29999999329447746,1846.3999938964844,128.0,128.0,0.016770317853426073,0.31778113955317644,0.00019039898978731,True,8,99.0,False,8,False,,bf81d8692db,games5425898691,18.0,3240.52001953125,-2935.22998046875,17.030000686645508,10656.099853515625,7978.3001708984375,-0.5000000074505806,0.0,-0.5999999865889549,-5.899999737739563,255.0,128.0,,0.009594517101837065,0.6417182607149203,2.2155264986678003e-05,True,12,247.0,False,14,False,,?????,76561198068380175,5.0,3203.5,2365.56005859375,17.040000915527344,-4072.9998779296875,-12687.80029296875,4.1999998688697815,0.0,0.09999999776482582,1399.7000122070312,255.0,235.0,False,0.0167493354588573,-1.8713073603040802,0.00023447023119986274,True,255.0,False,10,6,4,,FrérotTuEsCringe,b05002d674b,12.0,2919.889892578125,-553.1900024414062,17.010000228881836,-6261.7999267578125,3020.4000854492188,2.5,-1.0000000149011612,0.09999999776482582,-2412.5,252.0,0.0,,0.009508932746595443,2.6888437060677184,-8.088061178653777e-05,False,16,10,,False,6,,
35,2843,78,False,False,0,6959.0535749307355,3535.080078125,-226.0,365.4100036621094,-17314.200439453125,15972.80029296875,2446.199951171875,5339.000244140625,-2507.7999877929688,1098.0000305175781,0.0,-0.3908416686234161,1.0797436749318348,-0.562806973697271,bf81d8692db,games5425898691,18.0,3667.419921875,-391.989990234375,228.88999938964844,-6791.9000244140625,16260.6005859375,2399.7000122070312,-157.5,-4501.400146484375,-3156.199951171875,255.0,241.0,-0.30369612151863185,2.0831675182134086,-0.7841227978766752,True,16,180.75776330373617,True,13,False,,76561198039309853,enpitsu,28.0,3399.4599609375,-382.79998779296875,132.25999450683594,-212.70000457763672,15433.399658203125,2736.0000610351562,-5499.4000244140625,-76.5999984741211,0.3999999910593033,255.0,128.0,,0.8441792986484228,1.5849127858588268,0.00020069199826271882,True,9,90.0,False,10,False,,?????,76561198068380175,5.0,3312.7900390625,846.469970703125,58.689998626708984,281.3999938964844,-8648.900146484375,2955.1998901367188,931.1000061035156,31.700000762939453,9.300000071525574,255.0,128.0,False,0.05525284107270357,-1.536214780515853,-2.9012774624010165e-05,True,255.0,False,12,6,4,,FrérotTuEsCringe,b05002d674b,12.0,3124.31005859375,2576.7099609375,16.309999465942383,1627.5,17019.200439453125,117.39999771118164,22.100000381469727,-3.6000001430511475,1082.7999877929688,192.0,139.0,,0.010957422275057978,1.5165607831231094,-9.114406143015325e-05,True,18,12,,False,6,,
36,2915,81,False,False,1,8538.492325531044,536.239990234375,-3390.909912109375,105.95999908447266,15365.999755859375,-1573.800048828125,3977.60009765625,3969.5999145507812,3517.3001098632812,2805.4000854492188,1.0,0.35460582387342493,2.6490525568724865,-2.0876216441378923,b05002d674b,FrérotTuEsCringe,12.0,457.8399963378906,-3492.909912109375,23.389999389648438,17334.7998046875,-3914.8001098632812,-491.30001068115234,2092.100067138672,-497.79998779296875,106.5999984741211,255.0,90.0,-0.031537312785394116,-2.9670833792309503,0.24826909820444532,True,20,,False,14,6,,76561198068380175,?????,5.0,-2817.25,342.2200012207031,16.06999969482422,3155.1998901367188,-710.2999877929688,147.10000038146973,118.19999694824219,-21.400001049041748,-28.19999933242798,255.0,128.0,False,-0.016074620899468154,-2.8424582860876555,-0.007338127829520644,True,8,255.0,False,12,4,,games5425898691,bf81d8692db,18.0,-271.20001220703125,-2712.85009765625,16.989999771118164,22601.39892578125,-2772.7999877929688,4.600000083446503,-2.5999999046325684,0.09999999776482582,-912.6999664306641,255.0,31.0,,-0.009606507174039571,-3.0016700196837185,-5.125758053036943e-05,True,83.0,False,16,14,False,,enpitsu,76561198039309853,28.0,-3295.340087890625,56.029998779296875,17.059999465942383,-948.0999755859375,12750.699462890625,-3.8999998569488525,-0.0,0.7999999821186066,0.7999999821186066,255.0,128.0,,-0.016721695054248087,1.4964236154590862,-4.211948667819572e-05,False,10,10,61.724782579688615,True,False,,False
37,2985,83,False,False,0,3270.63962029329,-3886.7099609375,3816.090087890625,117.86000061035156,8319.89990234375,-1581.6000366210938,-1782.8999328613281,1196.500015258789,-1168.8999938964844,2025.8000183105469,0.0,0.5007767358689366,-1.675123774651928,0.42640221559224617,bf81d8692db,games5425898691,18.0,-4010.169921875,3818.719970703125,211.44000244140625,1443.699951171875,-4515.10009765625,282.39999771118164,2159.7999572753906,1890.2000427246094,1889.1999816894531,255.0,255.0,0.18496107169744735,-1.781509550122673,-1.427427339094482,True,18,58.0,False,14,False,,76561198039309853,enpitsu,28.0,2153.7099609375,-4569.669921875,17.059999465942383,-22963.701171875,1290.5000305175781,-3.1999999284744263,-0.29999999329447746,0.0,-2048.000030517578,255.0,128.0,,0.01677680253855086,3.0062309116633408,-2.872211596180374e-05,True,10,201.82473136532693,True,10,False,,?????,76561198068380175,5.0,1253.1400146484375,1876.239990234375,17.049999237060547,-10378.199462890625,9545.0,2.5999999046325684,0.0,0.0,51.99999809265137,255.0,128.0,,0.01677060204755094,2.4032969206749493,-2.6939696515486818e-05,True,255.0,False,12,8,4,,FrérotTuEsCringe,b05002d674b,12.0,-2687.889892578125,5048.740234375,66.41999816894531,8253.400268554688,-3233.800048828125,-5125.7000732421875,-4845.299987792969,434.0999984741211,-2320.8999633789062,239.0,0.0,False,0.6080909938957191,-0.6273809491024939,0.5128386507833644,True,20,14,255.0,False,6,,
38,3002,84,False,False,0,2926.086026418727,-3456.919921875,3724.489990234375,93.79000091552734,5882.8997802734375,-1436.9000244140625,853.8999938964844,1512.5999450683594,5135.2001953125,2025.8000183105469,0.0,0.9782799796673566,-2.621598647976744,-2.0741098160449485,bf81d8692db,games5425898691,18.0,-3596.800048828125,3530.659912109375,197.6300048828125,7204.0997314453125,-5039.700012207031,-162.70000457763672,774.7000122070312,4810.799865722656,2550.500030517578,255.0,247.0,0.5155306041488692,-1.8598889821185896,0.5684480050358229,True,18,58.0,False,15,False,,76561198039309853,enpitsu,28.0,880.7100219726562,-4129.77978515625,17.059999465942383,-18947.80029296875,12438.1005859375,1.7000000178813934,-0.5999999865889549,0.3999999910593033,-1756.6999816894531,255.0,128.0,,0.016774811447358713,2.510365800654418,-0.00015980935610588817,True,10,203.0,False,10,False,,?????,76561198068380175,5.0,634.7000122070312,2436.330078125,17.049999237060547,-10458.699951171875,9458.800048828125,2.5999999046325684,0.0,0.0,0.0,255.0,128.0,,0.01677062446536962,2.4063737611164187,-1.1393875168459895e-06,True,255.0,False,12,8,4,,FrérotTuEsCringe,b05002d674b,13.0,-2659.820068359375,4414.35986328125,17.010000228881836,-6297.80029296875,-11849.69970703125,-0.3999999910593033,1.7000000178813934,2.8999999165534973,-262.09999084472656,255.0,90.0,False,0.009556412536224263,-2.071856997804683,0.0001375413135417955,True,20,14,233.07167294204876,True,6,,
39,3016,85,False,False,1,9029.447335399154,3163.580078125,-3600.080078125,112.48999786376953,4946.300048828125,19601.400146484375,7147.5,1123.7000274658203,-5603.3001708984375,1827.5,1.0,0.41761814040096307,1.2805409793399207,1.3160723050715482,b05002d674b,FrérotTuEsCringe,13.0,3064.7099609375,-3809.669921875,17.010000228881836,7440.5999755859375,12665.899658203125,2.0000000298023224,-0.0,-0.0,117.39999771118164,234.0,128.0,-0.009598179249807406,2.089732283894984,-6.135627623498355e-05,False,20,224.0,False,14,6,,76561198068380175,?????,5.0,30.420000076293945,-2954.6298828125,17.049999237060547,12432.099609375,-6603.0999755859375,2.5999999046325684,-0.0,0.09999999776482582,910.6999969482422,255.0,182.0,,-0.016750690247568326,-2.676234531925212,5.809497293408224e-06,True,8,255.0,False,12,4,,games5425898691,bf81d8692db,18.0,3178.139892578125,-3226.860107421875,104.61000061035156,-7201.300048828125,5352.8997802734375,-3524.8001098632812,-1617.5,438.1999969482422,1966.3999938964844,255.0,128.0,,-0.8393906210707693,0.7857539288988454,-0.4846771063190815,True,58.0,False,18,16,False,,enpitsu,76561198039309853,28.0,-130.77000427246094,3274.639892578125,17.059999465942383,8690.499877929688,-20080.50048828125,1.2999999523162842,-0.09999999776482582,0.19999999552965164,-465.60001373291016,255.0,128.0,,-0.01677013813907381,-1.9379012034694918,0.00020324723113287948,True,10,10,203.0,False,False,,False
40,3077,87,False,False,1,5542.702174432167,3886.780029296875,473.44000244140625,111.54000091552734,6286.199951171875,25507.39990234375,7584.000244140625,-469.50000762939453,-5823.2000732421875,1367.2000122070312,1.0,0.9604993085869715,-1.2617582036702701,-2.2023652337630346,b05002d674b,FrérotTuEsCringe,13.0,3781.320068359375,280.4200134277344,16.989999771118164,10534.300537109375,16655.400390625,2.7000001072883606,1.4000000059604645,1.1999999731779099,894.8000335693359,255.0,255.0,-0.009612691747594751,2.158583605492851,0.00036680908255734297,False,20,248.78284715837046,True,14,6,,76561198068380175,?????,5.0,2919.610107421875,-641.8800048828125,17.049999237060547,14887.19970703125,17232.900390625,2.5999999046325684,-0.29999999329447746,-0.29999999329447746,-172.29999542236328,255.0,128.0,,-0.016770768479922014,2.2994237351640954,0.00010442351984582153,True,8,199.0,False,12,4,,games5425898691,bf81d8692db,18.0,2179.530029296875,-1182.489990234375,64.0,-1960.0,15508.00048828125,-1934.9000549316406,-2312.4000549316406,-55.10000228881836,355.6999969482422,255.0,255.0,,0.4537993945826419,1.6220065022522925,-0.026211521785740186,True,58.0,False,20,18,False,,enpitsu,76561198039309853,29.0,2134.52001953125,3566.35009765625,17.059999465942383,5115.899963378906,15640.699462890625,1.2999999523162842,-0.19999999552965164,-0.7000000029802322,-35.49999952316284,255.0,128.0,,-0.016774648905800885,1.891128022456266,7.234775534102252e-05,True,10,10,255.0,False,False,,False
41,3143,89,False,False,0,9881.789723788892,-2663.080078125,-4582.509765625,152.77000427246094,-7636.099853515625,7081.400146484375,7542.5,1733.0999755859375,5514.7998046875,-1607.1000671386719,0.0,0.6369134479304005,0.5530361341063846,-0.14800402795482098,76561198039309853,enpitsu,29.0,-2514.429931640625,-4691.22021484375,66.54000091552734,-4690.5999755859375,1727.5,3333.0999755859375,-751.8000030517578,-2017.8999328613281,-866.6000366210938,128.0,0.0,0.016735338607181734,-1.9340984387832507,0.01749879714226298,True,12,255.0,False,11,False,,bf81d8692db,games5425898691,18.0,-946.4199829101562,-3302.2099609375,17.0,547.9999923706055,-19142.2998046875,3.4999999403953552,0.0,-0.3999999910593033,-1973.5000610351562,255.0,0.0,,0.009591259084681569,-1.6134441791044303,-5.1931511378086565e-05,True,20,119.0,False,22,False,6.0,?????,76561198068380175,5.0,-3179.2900390625,-2747.739990234375,17.049999237060547,6225.2001953125,-6141.300048828125,2.5999999046325684,-0.29999999329447746,0.5000000074505806,-3.0000001192092896,254.0,128.0,,0.016652168879800037,-0.7790900267152034,6.287665983080699e-05,True,230.0,False,12,8,4,,FrérotTuEsCringe,b05002d674b,12.0,-3840.22998046875,-2374.330078125,18.610000610351562,1302.2000122070312,-1121.1000061035156,-70.19999980926514,-109.20000076293945,-98.29999923706055,264.6999931335449,255.0,143.0,False,0.03706952921955493,-0.7688369140165272,-0.04381542966512028,True,20,14,212.0,False,6,,
42,3193,91,False,False,1,3503.19107132895,3932.989990234375,3393.85009765625,470.1000061035156,-13088.299560546875,8860.30029296875,5956.500244140625,2637.7999877929688,-4112.9998779296875,3481.9000244140625,1.0,0.23793967084042655,-1.1529623624446441,-1.6030535162230621,b05002d674b,FrérotTuEsCringe,12.0,4081.7900390625,3322.159912109375,349.19000244140625,-350.40000915527344,10326.800537109375,6247.2998046875,-540.4000091552734,-541.8000030517578,-148.59999656677246,255.0,255.0,0.5895958030369505,1.5965403511627814,-1.488822240252619,True,20,158.78504941284015,True,14,6,,76561198068380175,?????,5.0,3223.469970703125,4517.0400390625,21.059999465942383,-4359.2999267578125,12165.2001953125,715.5000305175781,1327.4000549316406,-1158.1999969482422,2462.5,227.0,255.0,False,0.045853770136053885,1.1801497681533561,-0.10700693856988193,True,8,255.0,False,12,4,,games5425898691,bf81d8692db,18.0,2994.550048828125,3363.0,17.0,406.8000030517578,-14240.0,3.4999999403953552,-0.0,-0.0,-2130.7000732421875,255.0,0.0,,-0.009591933381685356,-1.5323821264554807,-1.115990070410121e-06,True,150.0,False,22,20,False,,enpitsu,76561198039309853,29.0,3138.760009765625,4322.16015625,17.059999465942383,336.6999816894531,-5393.599853515625,1.899999976158142,-1.5000000596046448,0.5000000074505806,-2090.500030517578,255.0,0.0,,-0.0167380730876335,-1.6704033872429966,-2.1318129552486345e-05,True,12,12,255.0,False,False,,False
43,3258,93,False,False,0,9967.3588877389,-1181.1300048828125,-4823.27978515625,114.36000061035156,-15429.599609375,-15017.2998046875,1988.699951171875,586.1000061035156,-2715.10009765625,-5318.3001708984375,0.0,-0.23012094460061028,-0.9500762225072061,2.8665744248249085,bf81d8692db,games5425898691,18.0,-1043.1300048828125,-4703.31982421875,53.0,1819.4000244140625,-14380.0,2342.7999877929688,655.2999877929688,1556.9000244140625,-121.19999885559082,255.0,0.0,0.013187903485037651,-1.6878715232873873,-0.028768884385736878,True,23,109.0,False,20,False,,76561198039309853,enpitsu,29.0,-1242.47998046875,-5016.5400390625,161.39999389648438,1981.199951171875,1883.0999755859375,-167.00000762939453,555.8000183105469,-5425.2001953125,-712.6999664306641,0.0,,,-0.7384234120010161,-2.9202105335992923,2.965450170780261,True,13,197.0,False,14,False,,?????,76561198068380175,4.0,-926.72998046875,-4452.97021484375,116.12999725341797,10833.900146484375,6859.0997314453125,-911.2000274658203,-3073.699951171875,-150.6999969482422,662.7999877929688,216.0,145.0,,0.002456032334394441,0.13731078418673212,0.6986226509967745,True,235.0,False,14,10,4,,FrérotTuEsCringe,b05002d674b,12.0,-1578.68994140625,-4213.52978515625,17.0,13339.599609375,-4762.900085449219,3.6000001430511475,-1.4000000059604645,0.29999999329447746,1995.2000427246094,207.0,255.0,,0.009599245398262036,-0.29790964558018446,0.0001687688860858829,True,20,14,127.0,False,6,,
