,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
69,5801,168,False,False,1,9765.336698182073,-3658.68994140625,-3498.090087890625,277.3399963378906,-4677.9998779296875,16813.599853515625,3705.1998901367188,3812.7999877929688,2842.3001098632812,3658.2000732421875,1.0,-1.4009966405758372,-2.849052793229316,2.310609353170805,76561198169268436,Spyder7000,10.0,-3598.02001953125,-3614.25,157.27000427246094,-1505.3999328613281,14221.300048828125,1301.4999389648438,-5482.5,54.80000019073486,434.70001220703125,255.0,56.0,True,0.24283441317320573,0.8001755334371552,0.12390672645171007,True,37,8,205.0,False,46,,76561198274647789,Niutplays,7.0,-3317.510009765625,-2519.760009765625,160.24000549316406,3431.0000610351562,9383.300170898438,-6699.000244140625,-535.2000045776367,-354.50000762939453,-1813.8999938964844,128.0,0.0,False,0.3064036078710352,1.3900612208019922,0.23213600873472717,True,22,False,22,162.0,False,,enpitsu,76561198039309853,25,-3223.669921875,-1053.9000244140625,17.059999465942383,222.80000686645508,2371.999969482422,1.1999999731779099,-0.5999999865889549,-0.0,0.0,128.0,128.0,False,-0.017047904011992517,-1.4770787392329308,2.487344134041682e-06,True,237.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3530.050048828125,-2279.60009765625,77.1500015258789,-94.49999809265137,17183.499755859375,3112.7999877929688,-5231.099853515625,1308.3000183105469,-1083.3000183105469,255.0,128.0,,-0.24375762361207812,1.7850351213809659,0.0024395558740631196,False,40.0,False,19,False,24,
70,5837,169,False,False,0,5996.2762023837295,3866.27001953125,1496.3599853515625,190.61000061035156,16965.899658203125,10391.400146484375,1140.999984741211,1779.6000671386719,12.100000381469727,-5729.89990234375,0.0,0.3610370124186877,-1.2887226727281653,3.077376680688492,76561198039309853,enpitsu,25.0,3695.97998046875,1334.0,136.85000610351562,6975.999755859375,9926.300048828125,3484.1000366210938,-4019.1000366210938,-1352.7000427246094,360.6999969482422,255.0,255.0,False,0.016005637705581652,0.3280636449847347,-0.05309716009891237,True,1,False,205.0,False,2,,bf81d8692db,games5425898691,19.0,3485.14990234375,-54.27000045776367,16.809999465942383,-2590.7998657226562,-20345.799560546875,41.19999885559082,-2.0000000298023224,-1.8000000715255737,39.700000286102295,255.0,128.0,,0.009687263415817896,-1.693191152601732,-8.144680951593167e-05,False,20,False,24,5.5715954560105505,True,,Spyder7000,76561198169268436,10,3790.43994140625,1661.780029296875,91.33999633789062,151.899995803833,-18000.0,-1418.3999633789062,1703.6000061035156,1936.9000244140625,-653.7999725341797,128.0,250.0,False,-0.24758604525808775,-2.1201333826292355,-0.16176236498409463,True,158.00830083508646,True,46,8,38,,Niutplays,76561198274647789,7.0,1999.3299560546875,2215.139892578125,94.98999786376953,-16475.799560546875,5156.400146484375,-158.1999969482422,-1719.6000671386719,-5224.1998291015625,-3.8999998569488525,255.0,128.0,False,1.3615924302154256,-0.3145520974023489,-3.138039696140199,True,162.0,False,23,False,24,
71,5917,172,True,True,0,3367.596065331635,2230.719970703125,3889.27001953125,186.89999389648438,-22752.7001953125,13133.699951171875,6738.3001708984375,-2173.3999633789062,1341.3999938964844,-3203.9999389648438,0.0,-0.06146708765548103,0.6874221865882921,2.5640535973833187,76561198039309853,enpitsu,25.0,2482.050048828125,3782.1298828125,112.9000015258789,-18439.000244140625,9493.900146484375,3226.7999267578125,0.0,0.0,56.39999866485596,128.0,128.0,False,0.01674798725515131,2.690294317140175,-3.0905869842963056e-05,True,2,False,102.0,False,4,,bf81d8692db,games5425898691,19.0,1519.3599853515625,-4921.259765625,15.380000114440918,-20991.201171875,9400.30029296875,-26.30000114440918,1346.1000061035156,93.4000015258789,-1722.5,255.0,0.0,,0.0026434618661540037,2.6412639441224375,-0.02240836389920532,True,20,False,24,186.08356992403674,True,,Spyder7000,76561198169268436,10,278.989990234375,1039.5899658203125,17.049999237060547,-7087.2998046875,19740.2001953125,2.800000011920929,0.0,0.0,1203.0000305175781,255.0,255.0,False,0.016776117441543604,1.9178972940980696,0.00036167415331331347,True,109.0,False,46,8,38,,Niutplays,76561198274647789,8.0,650.1099853515625,4543.919921875,24.510000228881836,3908.599853515625,2074.7000122070312,3039.2999267578125,-4.000000059604645,6.1000001430511475,-25.499999523162842,0.0,128.0,False,0.009979787074209961,0.48069739602717104,5.1927696304292985e-05,True,223.0,False,24,False,25,
72,6198,173,False,False,1,5178.9652121777335,8.300000190734863,37.68000030517578,94.79000091552734,5490.10009765625,26600.50048828125,2554.7999572753906,41.79999828338623,123.10000419616699,5998.499755859375,1.0,0.0029629132469733573,-0.14899896591023026,-0.001254418321225952,76561198274647789,Niutplays,8.0,-26.040000915527344,-176.1300048828125,90.41999816894531,15686.500244140625,16666.400146484375,2090.500030517578,-1161.2000274658203,5340.9002685546875,-613.1999969482422,255.0,0.0,,-0.6111030512979102,1.9418327339945112,0.6758788617879744,True,3,False,0.0,False,4,,76561198169268436,Spyder7000,10.0,-2874.300048828125,-4063.97998046875,16.43000030517578,-13634.3994140625,-12068.599853515625,9.700000286102295,-105.20000457763672,29.200000762939453,2286.7999267578125,255.0,255.0,False,-0.019531033129952646,-0.8339123840479736,-0.0023062947616628105,True,4,False,4,255.0,False,,enpitsu,76561198039309853,25,68.08000183105469,3618.22998046875,17.049999237060547,-628.6999893188477,-10011.199951171875,2.5999999046325684,0.29999999329447746,0.5000000074505806,-0.7999999821186066,255.0,128.0,False,-0.016657349021862892,-1.5078928660422053,4.836064631807223e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,52.959999084472656,260.3299865722656,72.23999786376953,-9163.200073242188,-20929.69970703125,1991.9999694824219,5314.69970703125,-1412.5999450683594,86.89999580383301,128.0,169.0,,-0.6725087704048882,-1.1436980714857656,-0.09346613392266147,True,0.0,False,3,False,4,
73,6200,173,False,False,0,5220.324402495333,12.119999885559082,-0.7300000190734863,176.88999938964844,7771.5997314453125,22720.80078125,14417.80029296875,5977.8997802734375,-153.4000015258789,490.2000045776367,0.0,-0.28883806943595847,0.42411383524552715,0.47635368565922886,bf81d8692db,games5425898691,19.0,16.190000534057617,-117.22000122070312,79.75,8171.5997314453125,15145.400390625,298.8999938964844,-1952.2999572753906,1368.3000183105469,1407.1000671386719,128.0,155.0,,1.2316297470069564,0.999661502127977,-0.4679497235504836,True,3,False,0.0,False,4,,76561198039309853,enpitsu,25.0,-62.70000076293945,-3532.699951171875,17.049999237060547,658.6000061035156,10465.50048828125,2.5999999046325684,-0.29999999329447746,-0.3999999910593033,-0.09999999776482582,255.0,128.0,False,0.016664734615231745,1.5078928567823284,4.049513170498145e-05,True,False,False,False,116.0,False,,Spyder7000,76561198169268436,10,2957.070068359375,4150.4501953125,16.780000686645508,11370.10009765625,13662.099609375,49.099998474121094,16.100000143051147,2.3000000417232513,2572.9000854492188,255.0,255.0,False,0.017185917744201834,0.9994288058655253,-0.0006425463143578205,True,255.0,False,4,False,4,,Niutplays,76561198274647789,8.0,-73.5999984741211,81.56999969482422,97.87000274658203,-14947.19970703125,-14289.3994140625,86.09999656677246,1070.6999969482422,-5374.7998046875,-463.69998931884766,255.0,0.0,,0.7832741776017729,-1.5980930539209286,1.2677360251394052,True,0.0,False,3,False,4,
74,6263,175,False,False,1,10441.270719094226,-1714.77001953125,-4969.60009765625,1736.5699462890625,-665.8000183105469,13131.199951171875,9908.099975585938,5969.7998046875,-347.00000762939453,490.49999237060547,1.0,0.4836832452061022,-0.13566282313474293,1.2815008692737468,76561198169268436,Spyder7000,10.0,-1709.260009765625,-5009.06005859375,1556.1700439453125,3992.7999877929688,4598.800048828125,10024.099731445312,2389.2999267578125,-2573.9999389648438,3011.400146484375,128.0,128.0,False,1.3097953181319213,-2.8901870596207133,-1.1855435335224436,True,4,3,160.0,False,6,,76561198274647789,Niutplays,7.0,3300.909912109375,619.739990234375,17.010000228881836,7734.89990234375,-14866.700439453125,2.0000000298023224,-0.19999999552965164,0.7999999821186066,-3.3000001311302185,255.0,128.0,,-0.009580074471278718,-2.0500278716531253,7.075144287587465e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25,-1970.6099853515625,1873.8399658203125,17.049999237060547,-12570.30029296875,-12302.099609375,2.800000011920929,-3.799999952316284,-3.700000047683716,868.3999633789062,255.0,255.0,False,-0.016770684775935178,-0.7747084190027158,0.00012386321208753248,True,108.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2392.8701171875,-2139.85009765625,17.010000228881836,-12075.2001953125,-7657.5,2.3000000417232513,-0.0,0.09999999776482582,2105.500030517578,255.0,255.0,,-0.00960855998530495,-0.6287022380648755,2.1027239164185415e-05,True,0.0,False,4,False,4,
75,6388,180,False,False,0,4836.658638986447,1846.93994140625,1156.3399658203125,435.2300109863281,-2915.7998657226562,15515.400390625,-1888.2000732421875,85.79999923706055,1942.2000122070312,-5676.199951171875,0.0,-0.19070951195718336,-0.5138778310896404,2.9995851261071644,76561198039309853,enpitsu,25.0,1927.449951171875,947.0700073242188,365.20001220703125,-13058.00048828125,10998.800048828125,3999.2999267578125,-3040.10009765625,-2079.2999267578125,4084.5001220703125,255.0,0.0,False,-0.7878433452424359,2.6462190625906206,0.5661733817242492,True,1,False,162.0,False,2,,bf81d8692db,games5425898691,19.0,3718.77001953125,-1580.5699462890625,17.010000228881836,-1258.3000183105469,-22410.80078125,2.199999988079071,-0.09999999776482582,-1.1999999731779099,-1472.8999328613281,255.0,36.0,,0.009599247382285262,-1.6627208334874077,-0.00018947798421469495,,6,False,6,0.0,False,,Spyder7000,76561198169268436,10,1432.2099609375,1992.8399658203125,171.69000244140625,5746.199951171875,-17301.700439453125,2663.0999755859375,-1760.2999877929688,-781.5000152587891,-379.70001220703125,255.0,128.0,,-0.9941462157902268,-1.4606023475133703,0.15224957079190146,True,68.14303647574559,True,8,4,4,,Niutplays,76561198274647789,7.0,-97.4000015258789,4861.60986328125,17.010000228881836,2528.5000610351562,-8333.300170898438,2.199999988079071,-1.4000000059604645,5.5000001192092896,1595.5999755859375,128.0,128.0,False,0.009622877664996528,-1.226210055308949,1.7325489961570957e-05,True,255.0,False,6,False,6,
76,6435,182,False,False,1,8852.301730100065,-1485.260009765625,-3386.010009765625,203.19000244140625,-23607.099609375,10272.19970703125,9262.999877929688,5702.1002197265625,1792.1000671386719,523.4000015258789,1.0,1.1059093912548783,-1.0633018639983958,-2.944261141411877,76561198274647789,Niutplays,7.0,-1355.5999755859375,-3503.2099609375,113.0999984741211,-16105.699462890625,9576.500244140625,2592.9000854492188,2995.8999633789062,-4599.800109863281,339.70001220703125,128.0,255.0,False,-0.02149963679851938,0.9659920220697827,-0.5975064945138719,True,7,False,195.0,False,8,,76561198169268436,Spyder7000,10.0,-2811.449951171875,1589.5,59.13999938964844,-8230.599975585938,20932.7001953125,-4803.999938964844,-351.30001068115234,-303.0999946594238,6.499999761581421,228.0,128.0,False,1.1022432894577732,0.7353449836531836,0.03961638246262842,False,6,4,8,63.0,False,,enpitsu,76561198039309853,25,350.6400146484375,-2599.8701171875,16.170000076293945,14768.900146484375,-5307.5,172.70000457763672,61.19999885559082,15.90000033378601,1930.8999633789062,255.0,255.0,False,-0.014928014873518136,-2.844766744519354,-0.0030774735573544094,True,162.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-1992.489990234375,4554.81005859375,17.010000228881836,22488.20068359375,-4824.700012207031,0.0,0.19999999552965164,-0.0,-1979.7999572753906,255.0,0.0,,-0.009574878362675761,-2.851448023863438,-3.0403115405836224e-05,True,214.2538235648986,True,6,False,6,
77,6500,184,True,False,1,7192.313083639165,-2290.81005859375,-1307.760009765625,458.3900146484375,9119.099731445312,21776.10107421875,7474.6002197265625,2623.599853515625,5382.7001953125,-377.79998779296875,1.0,0.0009746411859272176,-2.2213366171610662,-3.0602552794684064,76561198274647789,Niutplays,8.0,-2322.47998046875,-1506.02001953125,267.5400085449219,2522.4000549316406,13740.0,3703.599853515625,-3245.10009765625,-4408.2000732421875,-534.900016784668,255.0,255.0,False,0.5641210100257824,1.2594530942656776,-0.6436237864509993,True,9,False,130.1409463164627,True,10,,76561198169268436,Spyder7000,10.0,-548.0499877929688,1535.9200439453125,118.19000244140625,12812.80029296875,-18190.400390625,1004.8999786376953,1506.9000244140625,5285.9002685546875,194.0999984741211,128.0,255.0,False,-0.18958103664058787,-0.15784389796182524,-3.1334962702479405,False,7,4,10,0.0,False,,enpitsu,76561198039309853,25,-1169.2900390625,-879.5499877929688,104.25,-18884.69970703125,-1140.5999755859375,2437.899932861328,-177.60000228881836,1499.7999572753906,-1191.3999938964844,128.0,128.0,False,0.1527855263316512,0.0030628388317017656,0.0068624114388855075,True,116.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2091.739990234375,-262.8800048828125,131.85000610351562,-1175.1000213623047,-22886.79931640625,1952.2000122070312,-534.3000030517578,388.10001373291016,1004.3000030517578,255.0,196.0,,0.4368155021827626,-1.7332937240398092,-0.05862625846804475,True,159.12517853449748,True,6,False,8,
78,6846,187,False,False,1,5189.23471625385,5.519999980926514,27.739999771118164,154.86000061035156,-1801.9000244140625,-646.8000030517578,241.29999160766602,-2943.0999755859375,-835.1999664306641,-902.3000335693359,1.0,0.11295359813832345,-0.25882109991736785,0.2427618360105485,76561198169268436,Spyder7000,10.0,-67.83999633789062,-63.27000045776367,106.5,-1293.800048828125,14.800000190734863,1999.9000549316406,-893.0999755859375,2723.699951171875,-426.50001525878906,128.0,247.0,True,-0.5787917967919132,-2.454029322310122,-1.2602700759911944,True,3,False,0.0,False,4,,76561198274647789,Niutplays,7.0,-0.0,-2226.570068359375,72.16999816894531,-0.0,16131.99951171875,-1680.5999755859375,-2720.5999755859375,-0.0,0.0,128.0,,,0.5848156417855636,1.5707900524046818,-1.894182063113739e-06,True,4,False,4,146.0,False,,enpitsu,76561198039309853,25,101.81999969482422,103.33999633789062,103.69000244140625,1679.1999816894531,-219.50000762939453,299.4000053405762,2161.199951171875,-2780.2999877929688,-2975.0,255.0,255.0,,-1.2012453437030128,0.7472618882041208,-1.42005302212849,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-0.0,4701.830078125,17.010000228881836,-0.0,-4321.7999267578125,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,116.0,False,False,False,False,
79,6850,188,False,False,0,5254.012835260799,0.3400000035762787,-36.9900016784668,123.5999984741211,1238.0999755859375,-592.0000076293945,-4000.2999877929688,2500.5999755859375,245.9000015258789,-1625.2000427246094,0.0,-0.10445088721150173,0.0819465960480806,0.6041684818513419,76561198039309853,enpitsu,25.0,-153.7100067138672,-123.58999633789062,105.27999877929688,-3554.4000244140625,-1802.7999877929688,-151.899995803833,-1607.4000549316406,4822.799987792969,2098.8999938964844,255.0,255.0,,0.6748586149015788,-2.117274720704446,3.129082620958899,True,1,False,0.0,False,2,,bf81d8692db,games5425898691,19.0,0.0,-4613.830078125,17.010000228881836,0.0,6097.80029296875,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009422337250361307,1.5707879730550718,-3.971379655246247e-08,True,False,False,False,116.0,False,,Spyder7000,76561198169268436,10,88.7699966430664,71.19999694824219,121.0999984741211,3017.0001220703125,1306.3999938964844,1594.7999572753906,3604.2999267578125,-4128.900146484375,458.6000061035156,128.0,247.0,True,0.6294854678110968,2.1255966718312154,-1.911866724174976,True,0.0,False,4,False,3,,Niutplays,76561198274647789,7.0,0.0,1957.6800537109375,34.689998626708984,0.0,-16158.599853515625,-2755.4000854492188,2409.1000366210938,0.0,0.0,255.0,,,-0.21147713850451197,-1.5707815133494358,-1.574162973849887e-06,True,146.0,False,4,False,4,
80,6878,189,False,False,1,5060.39462178168,-97.75,178.13999938964844,119.5,-980.5000305175781,26848.9990234375,10076.199951171875,5959.5001220703125,-473.6000061035156,-508.8999938964844,1.0,-1.062931534013607,1.9034938864200754,0.6466185541571242,76561198274647789,Niutplays,7.0,-100.91999816894531,26.969999313354492,15.420000076293945,-1969.4999694824219,20525.6005859375,-348.69998931884766,646.9999694824219,896.5000152587891,-1605.2000427246094,255.0,,,0.011356134214384491,1.5040934134325956,0.022316834195084817,True,4,False,108.0,False,4,,76561198169268436,Spyder7000,10.0,-379.69000244140625,-187.69000244140625,16.34000015258789,607.0999908447266,780.9999847412109,2.0000000298023224,-5.0,-173.1999969482422,1149.4999694824219,249.0,255.0,False,-0.03024988109253598,2.616063962721351,0.00017559896999174506,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25,423.4200134277344,292.3699951171875,48.349998474121094,-1224.7000122070312,537.2999954223633,3313.2000732421875,-62.60000228881836,-462.40001678466797,-921.5000152587891,255.0,0.0,,-0.025197141349334137,0.13538080907465536,-0.0010539840028314597,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,2.9100000858306885,4330.31005859375,17.010000228881836,410.8000183105469,5172.8997802734375,2.0999999344348907,-0.9000000357627869,-0.0,0.0,0.0,128.0,,-0.009773412602970327,-1.491513170230089,1.769618620193555e-06,True,116.0,False,False,False,False,
81,6940,191,True,True,1,1404.3984463131733,-308.0799865722656,4417.14013671875,644.219970703125,-2321.199951171875,14018.399658203125,-9074.299926757812,-3593.3999633789062,-1136.6000366210938,-586.1000061035156,1.0,-1.077890846800324,2.0019920951433665,0.7793947762036102,76561198274647789,Niutplays,7.0,-311.2799987792969,4262.85009765625,735.02001953125,-483.8999938964844,19041.400146484375,3053.800048828125,2015.5000305175781,4687.9998779296875,2051.699981689453,128.0,0.0,,-0.7902143176173091,3.1297959405313507,2.1622419877580508,True,4,4,73.0,False,6,,76561198169268436,Spyder7000,10.0,1951.9599609375,117.06999969482422,17.040000915527344,15981.099853515625,-2643.800048828125,4.099999964237213,3.3000001311302185,-1.1999999731779099,695.5999755859375,249.0,226.0,False,-0.016812948071033198,-2.9679864862738508,0.00023188601559242811,False,6,False,6,0.0,False,,enpitsu,76561198039309853,25,-384.1000061035156,1805.5400390625,17.059999465942383,-2759.8001098632812,12068.199462890625,1.2999999523162842,-0.0,-0.7999999821186066,0.0,255.0,0.0,,-0.016723406745143048,1.3459759419070723,6.049158728487643e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,5.820000171661377,5909.93994140625,314.4800109863281,-931.6000366210938,3251.0000610351562,-4905.899963378906,-40.10000228881836,-1670.7000732421875,1307.5999450683594,255.0,128.0,,0.07257417380215832,-1.2052493001219704,1.545574109734569,True,53.0,False,False,False,4,
82,7214,192,False,False,1,5148.4415871865485,16.709999084472656,67.19999694824219,99.55000305175781,6373.900146484375,28233.701171875,2458.2000732421875,3853.5000610351562,-625.6000137329102,-4209.599914550781,1.0,-0.01052891141001351,0.10582441069166725,-0.09698010853519119,76561198274647789,Niutplays,7.0,-36.22999954223633,-130.5399932861328,39.97999954223633,-1008.3999633789062,20128.199462890625,-2690.2999877929688,5311.099853515625,-582.0000076293945,1304.9000549316406,255.0,128.0,,0.22412867396479572,1.916727631932179,-0.2539146585955497,True,4,False,0.0,False,4,,76561198169268436,Spyder7000,10.0,-2519.3701171875,-4187.8798828125,17.020000457763672,-19489.7998046875,412.40001678466797,2.8999999165534973,-0.29999999329447746,-0.09999999776482582,-2294.1000366210938,255.0,0.0,False,-0.01677192558788222,0.09966188324801065,-0.00021527839212533406,True,4,False,4,34.0,False,,enpitsu,76561198039309853,25,-0.0,2480.840087890625,17.049999237060547,-0.0,-10802.60009765625,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,255.0,,-0.016807813432039555,-1.570775372233716,-2.356888201565208e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-10.300000190734863,442.19000244140625,75.19999694824219,-610.9000015258789,-22801.8994140625,2352.899932861328,5495.10009765625,-229.89999771118164,6.3999998569488525,128.0,128.0,,-0.6169610140910621,-1.5305416155421352,0.004086101679157682,True,31.0,False,3,False,4,
83,7215,192,False,False,0,5388.622558285868,-50.63999938964844,-181.89999389648438,118.4800033569336,-13238.699951171875,9107.5,10060.10009765625,5272.0001220703125,-480.40000915527344,2823.800048828125,0.0,0.027307188976099704,-0.201913944864703,-0.11394488587016655,bf81d8692db,games5425898691,19.0,10.300000190734863,-442.19000244140625,75.19999694824219,610.9000015258789,22801.8994140625,2352.899932861328,-5495.10009765625,229.89999771118164,6.3999998569488525,128.0,128.0,,0.6169610140910621,1.5305416155421352,0.004086101679157682,True,3,False,31.0,False,4,,76561198039309853,enpitsu,25.0,0.0,-2480.840087890625,17.049999237060547,0.0,10802.60009765625,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,255.0,,0.016807813432039555,1.570775372233716,-2.356888201565208e-07,True,False,False,False,116.0,False,,Spyder7000,76561198169268436,10,2648.050048828125,4176.14013671875,17.030000686645508,19007.39990234375,-2916.099853515625,5.899999737739563,1.2999999523162842,-0.09999999776482582,-2579.2001342773438,250.0,0.0,False,0.016770211684132643,-0.26530121225614994,-0.00015317861283010986,True,34.0,False,4,False,4,,Niutplays,76561198274647789,7.0,36.22999954223633,130.5399932861328,39.97999954223633,1008.3999633789062,-20128.199462890625,-2690.2999877929688,-5311.099853515625,582.0000076293945,1304.9000549316406,255.0,128.0,,-0.22412867396479572,-1.916727631932179,-0.2539146585955497,True,0.0,False,4,False,4,
84,7320,195,False,False,1,10014.85304622246,2249.639892578125,-4782.9501953125,93.94000244140625,23328.1005859375,1493.699951171875,-2033.699951171875,-526.8999862670898,2730.1998901367188,5316.6998291015625,1.0,0.7135440069792125,1.8555564133534381,-0.8561065199661011,76561198169268436,Spyder7000,10.0,2018.1600341796875,-4752.31982421875,155.25999450683594,18573.299560546875,2151.4999389648438,314.0999984741211,-4191.499938964844,405.99998474121094,-3537.6998901367188,128.0,251.0,True,0.4025980908769121,-2.685792065895451,-2.7175930087371998,True,5,False,119.0,False,6,,76561198274647789,Niutplays,7.0,-3711.969970703125,-797.8699951171875,16.940000534057617,8442.60009765625,-14855.799560546875,20.499999523162842,-9.200000166893005,35.09999990463257,1979.1999816894531,255.0,255.0,,-0.008978633938688687,-2.1580816835950674,0.0021490982994511396,True,6,False,6,218.84990990546441,True,,enpitsu,76561198039309853,25,2759.6201171875,-2055.75,17.049999237060547,-7230.2001953125,-6951.099853515625,2.5999999046325684,-1.899999976158142,2.3999999463558197,-1.1999999731779099,255.0,128.0,,-0.017059654876452297,-0.7654993590327882,2.324404058383929e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,1757.02001953125,79.66999816894531,17.0,10393.399658203125,3846.199951171875,3.3000001311302185,0.5000000074505806,0.29999999329447746,8.199999928474426,255.0,,,-0.009531266634841945,2.7857551861494776,-5.6560872103234945e-05,True,61.0,False,4,False,4,
85,7333,196,False,False,1,10101.568566654387,3194.68994140625,-4696.5498046875,172.4199981689453,11664.599609375,5521.7999267578125,9071.799926757812,-357.20001220703125,5745.7000732421875,-1690.8000183105469,1.0,0.4701308522766157,1.6669371410543323,1.740701379411344,76561198169268436,Spyder7000,10.0,2962.43994140625,-4643.1298828125,130.67999267578125,18573.299560546875,2151.4999389648438,-1669.2999267578125,-2514.2999267578125,-454.90001678466797,-1497.7000427246094,128.0,128.0,False,0.7105639660610386,2.536556693839084,-0.23590073568855477,True,6,False,119.0,False,6,,76561198274647789,Niutplays,7.0,-3063.739990234375,-1467.219970703125,17.010000228881836,16874.000244140625,-12978.00048828125,-0.29999999329447746,-2.8999999165534973,2.0000000298023224,473.4000015258789,255.0,128.0,,-0.00959946637525048,-2.521053625941736,-8.086748897488677e-05,True,6,False,6,183.0,False,,enpitsu,76561198039309853,25,2427.949951171875,-2479.820068359375,17.049999237060547,-3781.7001342773438,-10768.399658203125,3.3000001311302185,-0.0,0.09999999776482582,2560.7998657226562,255.0,255.0,False,-0.01672031160511124,-1.3056480770527168,0.00013323002554693886,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,2321.47998046875,116.61000061035156,17.0,11853.299560546875,-3466.7999267578125,3.3000001311302185,-0.9000000357627869,0.09999999776482582,-255.9000015258789,255.0,128.0,,-0.00957287564752368,-2.827307023398024,0.00019283007699015482,True,61.0,False,4,False,4,
86,7365,197,False,False,1,9414.5457122677,3973.7900390625,-3757.239990234375,731.8400268554688,2196.199951171875,10806.400146484375,-1003.8999938964844,-795.1999664306641,1497.5,-3698.2998657226562,1.0,0.24624288532671953,2.293692856418212,2.4062400393794117,76561198169268436,Spyder7000,10.0,4039.14990234375,-3861.530029296875,835.1900024414062,3096.099853515625,9289.600219726562,1063.6000061035156,-2292.899932861328,-1187.2000122070312,-1010.4000091552734,255.0,255.0,False,0.08494573709530122,1.8885348650834322,-1.5835028287912438,True,6,False,82.0,False,6,,76561198274647789,Niutplays,7.0,-1197.9100341796875,-3043.409912109375,17.010000228881836,8907.19970703125,-18469.7998046875,2.0000000298023224,-0.29999999329447746,0.7999999821186066,-114.0999984741211,255.0,128.0,,-0.009591992296873249,-2.0061551979487215,0.00012125867239863652,True,6,False,6,213.0,False,,enpitsu,76561198039309853,25,3284.4599609375,-2749.4599609375,17.049999237060547,7311.400146484375,9711.699829101562,2.5,0.7999999821186066,1.1999999731779099,246.39999389648438,255.0,128.0,False,-0.01672622121863756,2.189242411047209,-0.00021749096151805087,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3761.719970703125,107.62999725341797,17.0,7560.7000732421875,10870.0,3.6000001430511475,-0.0,-0.0,2272.100067138672,255.0,255.0,,-0.009558851411539287,2.1105292848521624,1.5636405089259917e-05,True,61.0,False,4,False,4,
