,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
27,2229,66,False,False,0,6227.9300954142,-2861.610107421875,-769.6099853515625,447.55999755859375,-1656.300048828125,-3937.2000122070312,14006.600341796875,4840.5999755859375,-3460.1998901367188,771.1000061035156,0.0,0.42504144834555224,1.972834164176827,1.3417514279719482,76561198124984786,Stiver,24.0,-2869.030029296875,-799.6199951171875,274.1099853515625,4275.10009765625,-2789.7000122070312,-3547.39990234375,3688.900146484375,-3957.9000854492188,-623.8000106811523,0.0,0.0,True,0.594869876946463,0.8813729631501979,1.5652284497237046,True,12,6,255.0,False,16,,3842022881881899800,squishy_is_op,21.0,-4078.97998046875,-3321.699951171875,341.239990234375,2.5,-5439.7998046875,-14620.899658203125,3032.5,0.19999999552965164,0.7000000029802322,255.0,255.0,False,1.3988095384426753,-1.6268277278348133,-1.6259776615715484,True,False,195.0,False,14,14,,enpitsu,76561198039309853,25.0,-2823.6298828125,-594.8300170898438,451.4700012207031,-11940.30029296875,-14184.300537109375,404.3000030517578,4907.900085449219,-2325.2999877929688,868.7999725341797,255.0,128.0,,-0.06269521082161254,-1.9863426181213604,0.12651016575936574,True,163.0,False,12,False,11,,games5425898691,bf81d8692db,19.0,-3768.030029296875,-1383.260009765625,16.56999969482422,7117.8997802734375,-8288.900146484375,39.50000047683716,-17.899999618530273,41.599998474121094,2372.2000122070312,255.0,255.0,,0.006690719030514581,-0.7998396439780973,0.008692582392840962,True,61.0,False,False,10,8,
28,2230,66,False,False,1,4749.43999062299,2880.449951171875,825.010009765625,482.05999755859375,7057.2998046875,24257.7001953125,9180.0,5442.39990234375,-1339.6000671386719,2141.1000061035156,1.0,-0.5206336018718706,-2.0703709364109932,1.40675367742699,76561198039309853,enpitsu,25.0,2842.830078125,617.1199951171875,452.3800048828125,11154.49951171875,12689.89990234375,888.7999725341797,-478.69998931884766,4054.2999267578125,3685.4998779296875,255.0,128.0,,-0.01749536360279344,1.9382877909077132,0.16520741147039925,True,11,False,163.0,False,12,,bf81d8692db,games5425898691,19.0,3701.010009765625,1445.5999755859375,16.920000076293945,-8742.999877929688,6780.2001953125,26.600000858306885,32.00000047683716,-42.30000019073486,2375.8999633789062,255.0,255.0,,-0.008770370201422935,0.6020263811465465,0.0029769323080105644,True,False,61.0,False,10,8,,Stiver,76561198124984786,24.0,2869.030029296875,799.6199951171875,274.1099853515625,-4275.10009765625,2789.7000122070312,-3547.39990234375,-3688.900146484375,3957.9000854492188,-623.8000106811523,0.0,0.0,True,-0.594869876946463,-0.8813729631501979,1.5652284497237046,True,255.0,False,16,6,12,,squishy_is_op,3842022881881899800,21.0,4078.97998046875,3321.699951171875,341.239990234375,-2.5,5439.7998046875,-14620.899658203125,-3032.5,-0.19999999552965164,0.7000000029802322,255.0,255.0,False,-1.3988095384426753,1.6268277278348133,-1.6259776615715484,True,195.0,False,False,14,14,
29,2306,69,False,True,1,1330.069472219103,1770.0699462890625,4137.4599609375,343.8699951171875,-11883.699951171875,11887.60009765625,-720.8999633789062,3107.9998779296875,-775.8000183105469,-5073.2000732421875,1.0,-0.3784827372091648,-2.1066302737411187,-2.3324322650846825,bf81d8692db,games5425898691,19.0,1823.0799560546875,4028.56005859375,231.25999450683594,-9535.30029296875,11198.00048828125,195.9000015258789,3594.2999267578125,-1373.5000610351562,-3929.8001098632812,255.0,128.0,,0.7868547992773945,0.35530331110700225,-2.5012022266093523,True,9,False,8.0,False,12,,76561198039309853,enpitsu,25.0,3200.39990234375,4040.989990234375,17.059999465942383,-16370.899658203125,4917.39990234375,2.5,1.5999999642372131,-0.29999999329447746,2785.4000854492188,255.0,128.0,False,-0.016780460255542,0.14473869016507657,9.78783304112283e-05,True,False,255.0,False,12,12,,Stiver,76561198124984786,24.0,1759.260009765625,2305.64990234375,16.989999771118164,-9263.300170898438,11970.10009765625,4.399999976158142,-0.5999999865889549,0.09999999776482582,3.8999998569488525,128.0,128.0,False,-0.00961016118111141,0.9115421606570637,-4.252697686815647e-05,True,194.0,False,16,6,12,,squishy_is_op,3842022881881899800,20.0,1584.72998046875,4088.85009765625,234.67999267578125,-1631.4999389648438,3029.4000244140625,3369.8001098632812,3591.300048828125,686.9000244140625,-1702.2000122070312,255.0,243.0,False,0.7797282003576176,-2.2384967800026128,2.1032906121840096,True,117.5144688903645,True,3,16,14,
30,2329,70,True,True,1,240.36853656036237,812.989990234375,4914.419921875,122.05000305175781,-17377.60009765625,7372.39990234375,-6437.8997802734375,-5755.2001953125,-1463.0000305175781,858.1999969482422,1.0,-0.2523798252006367,-2.969676379183139,-3.1318368447499303,bf81d8692db,games5425898691,19.0,938.9099731445312,4802.2099609375,151.75,-11592.80029296875,9070.999755859375,-2492.2000122070312,1700.3999328613281,-1646.3999938964844,1005.5999755859375,255.0,158.0,,0.3627758136046133,-0.36247897745587615,-0.21716252386733848,True,10,False,0.0,False,12,,76561198039309853,enpitsu,25.0,1853.25,3906.139892578125,17.059999465942383,-15693.699951171875,1397.8999328613281,1.4000000059604645,0.29999999329447746,0.3999999910593033,-236.90000534057617,255.0,0.0,False,-0.016827279072065278,0.11075565712038309,0.00013161022210385435,True,False,248.74340650855854,True,12,12,,Stiver,76561198124984786,24.0,1470.47998046875,3457.14990234375,16.989999771118164,-3557.9000854492188,13548.499755859375,4.799999892711639,0.29999999329447746,-1.2999999523162842,2037.7000427246094,255.0,255.0,False,-0.009570472909517702,1.26751478648758,0.00015044399690761776,True,194.0,False,16,6,12,,squishy_is_op,3842022881881899800,20.0,1461.530029296875,4324.1201171875,307.2699890136719,-1475.8999633789062,2814.89990234375,-1805.7000732421875,-2449.2999267578125,3510.1998901367188,3453.800048828125,128.0,154.0,False,-0.15671193996413502,-2.175158522639737,1.5265290585328524,True,118.0,False,4,16,14,
31,2601,70,False,False,0,5076.166237664503,-33.18000030517578,137.6999969482422,161.1999969482422,-382.00000762939453,9376.799926757812,12009.000244140625,2864.5999145507812,-908.8999938964844,-3988.0999755859375,0.0,-0.13703172300774719,-0.46272912119363435,-0.3222380220682624,3842022881881899800,squishy_is_op,21.0,-56.29999923706055,-18.360000610351562,80.95999908447266,-6912.8997802734375,5374.2999267578125,3818.9999389648438,4868.299865722656,-2304.600067138672,-1112.300033569336,255.0,255.0,,-0.4495460460535496,1.523652937086273,-0.7001470952449613,True,5,False,31.0,False,6,,76561198124984786,Stiver,24.0,-3250.3701171875,-4107.97021484375,17.010000228881836,-15836.199951171875,11003.399658203125,2.800000011920929,-0.19999999552965164,0.19999999552965164,-3379.1000366210938,255.0,0.0,False,0.009598604449331421,2.257739137416169,-5.934327428384225e-05,True,False,249.86485176445336,True,False,False,,enpitsu,76561198039309853,25.0,0.0,3788.25,17.049999237060547,0.0,-11126.500244140625,2.7000001072883606,0.7999999821186066,0.0,0.0,255.0,,,0.016624641281612767,-1.5707738416867794,1.8640349696194356e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-18.200000762939453,276.5899963378906,64.95999908447266,1906.199951171875,-4695.899963378906,-186.10000610351562,1369.7999572753906,-1139.1000366210938,-2630.10009765625,128.0,128.0,,0.24581287936207222,-1.62259272960608,0.08696709652492655,True,22.0,False,False,4,3,
32,2695,74,False,False,1,8333.339665196778,163.22999572753906,-3161.06005859375,387.20001220703125,13850.699462890625,17461.300048828125,-5031.199951171875,-3238.2000732421875,797.0999908447266,-3290.1998901367188,1.0,-0.4148528709105746,-0.9820887337914241,-1.143727534350598,76561198039309853,enpitsu,25.0,83.52999877929688,-3310.070068359375,345.3299865722656,3760.0,6427.39990234375,2510.8999633789062,-3497.9000854492188,4071.0000610351562,1200.199966430664,255.0,0.0,,0.423396648620623,1.6961942871586304,0.5450596961323352,True,1,False,45.0,False,2,,bf81d8692db,games5425898691,19.0,-2775.340087890625,160.80999755859375,93.3499984741211,-17421.099853515625,-3408.2998657226562,-1437.1000671386719,-95.60000419616699,-2754.5001220703125,-695.1000213623047,255.0,128.0,,0.5993009803169062,-0.41406702206558915,-0.4662168065588838,True,False,0.0,False,6,6,,Stiver,76561198124984786,25.0,-131.61000061035156,-223.5500030517578,17.010000228881836,3120.7998657226562,-13753.800048828125,2.0999999344348907,-1.1999999731779099,4.600000083446503,1162.5,255.0,128.0,False,-0.009591447259110817,-1.8645395290649613,-8.500132968454602e-05,True,255.0,False,4,False,4,,squishy_is_op,3842022881881899800,20.0,206.5500030517578,-2905.8701171875,167.52999877929688,-8155.4998779296875,-11929.69970703125,1350.8000183105469,-827.7999877929688,1221.6999816894531,795.0,250.0,255.0,False,0.7064605886439482,-1.0733582505540378,-0.07132992524729263,True,12.0,False,False,8,6,
33,2749,76,False,False,0,4993.93352291717,-2389.590087890625,374.6499938964844,113.16999816894531,-13075.999755859375,-240.10000228881836,3794.4000244140625,3271.199951171875,-4711.499938964844,-1760.8000183105469,0.0,0.5038872354898443,-0.7543912487010946,2.9587917581587377,76561198124984786,Stiver,25.0,-2253.8798828125,267.0,17.010000228881836,-13961.700439453125,-4901.600036621094,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,-1956.0000610351562,128.0,0.0,,0.009632836116023114,-2.862086926945396,-4.506922519259566e-05,True,4,False,198.0,False,4,,3842022881881899800,squishy_is_op,20.0,2027.469970703125,4202.68017578125,69.18000030517578,19278.299560546875,-1263.7000274658203,2857.9000854492188,-2384.199981689453,4935.0,459.1999816894531,255.0,161.0,,0.23205945277982254,-0.3207929557659551,-0.19549221245823314,False,False,31.0,False,10,7,,enpitsu,76561198039309853,25.0,-940.1099853515625,2117.739990234375,17.059999465942383,-9288.300170898438,17.5,2.0999999344348907,1.1999999731779099,-0.7999999821186066,-2448.0999755859375,255.0,128.0,,0.016626593902621948,3.1023422038171264,8.914363351931516e-05,True,45.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,3125.3701171875,2592.070068359375,17.010000228881836,-19993.699951171875,10760.50048828125,2.199999988079071,-1.5999999642372131,0.7999999821186066,1544.4000244140625,255.0,255.0,,0.009598581362527723,2.693659315265243,4.3359580208450786e-05,True,160.0,False,False,6,6,
34,2785,77,False,False,0,5715.0056843849725,-3986.3701171875,332.6199951171875,193.9199981689453,-1955.0,-1005.8000183105469,7839.1998291015625,487.2999954223633,-5949.89990234375,-600.8000183105469,0.0,-0.296136812407069,-0.7576500726137229,-1.9453999985157115,76561198124984786,Stiver,24.0,-3969.760009765625,134.8800048828125,54.2400016784668,-10350.999755859375,10903.499755859375,6049.5001220703125,-883.0999755859375,5241.300048828125,-1413.699951171875,255.0,0.0,False,-0.42036648200061205,2.329104394328618,0.38290158185139833,True,4,False,217.42760426254682,True,4,,3842022881881899800,squishy_is_op,20.0,3907.52001953125,3547.590087890625,29.079999923706055,-5000.4998779296875,-11533.00048828125,-1430.2000427246094,248.1999969482422,2431.6000366210938,-1890.7000732421875,255.0,49.0,,0.1373657706296476,-2.0494233360870413,0.26957645561666976,True,False,255.0,False,10,8,,enpitsu,76561198039309853,25.0,-2125.659912109375,1964.3299560546875,17.059999465942383,-3240.2999877929688,-11664.300537109375,2.0000000298023224,0.0,0.0,2370.0,255.0,128.0,,0.01672545086786315,-1.7806827265879464,1.0525929572964786e-05,True,75.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,528.510009765625,2262.1201171875,17.010000228881836,-19606.600341796875,-8812.39990234375,2.0999999344348907,2.5999999046325684,1.4000000059604645,-1015.1000213623047,255.0,0.0,,0.009602876497997787,-2.724294006999461,-0.00016702843664769587,True,160.0,False,False,6,6,
35,2882,81,False,False,0,2875.69296933087,-3641.2900390625,4283.85009765625,628.260009765625,22429.3994140625,6637.7001953125,3273.9999389648438,2937.6998901367188,4991.499938964844,1566.6000366210938,0.0,-0.43412969521226724,-0.1364379760556076,0.5081323755728177,76561198124984786,Stiver,24.0,-3766.989990234375,4274.5498046875,494.3399963378906,7166.6998291015625,7917.9998779296875,6409.89990234375,86.49999618530273,1583.3999633789062,-907.5,255.0,0.0,False,-0.5974904552882326,0.7766122462119963,1.572319489034061,True,4,False,83.83730732753713,True,6,,3842022881881899800,squishy_is_op,21.0,-1841.4000244140625,670.1199951171875,17.010000228881836,-13661.99951171875,9243.400268554688,2.7000001072883606,-0.5999999865889549,0.3999999910593033,-2898.3999633789062,255.0,0.0,False,0.009590044577033918,2.3787989599157595,-0.00013176092265154555,True,False,247.0,False,12,10,,enpitsu,76561198039309853,25.0,-2746.02001953125,4673.68017578125,17.059999465942383,10176.500244140625,16626.700439453125,1.4000000059604645,0.5999999865889549,0.5999999865889549,-3117.0999145507812,128.0,128.0,False,0.0168015366787446,0.38060708251489467,-3.239963442615857e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-118.62000274658203,4725.43017578125,17.010000228881836,-464.59999084472656,322.90000915527344,1.7000000178813934,-0.3999999910593033,-0.09999999776482582,694.4000244140625,255.0,255.0,,0.009480802754763488,2.071218839724351,0.0001550859989587252,True,191.0,False,False,6,6,
36,2953,83,False,False,1,9880.404217915951,-1169.06005859375,-4522.18994140625,296.04998779296875,-28272.7001953125,2680.7000732421875,1503.0000305175781,-2108.300018310547,550.8000183105469,-161.90000534057617,1.0,-0.39577680256331577,2.8943619019973674,2.5180309411977597,76561198039309853,enpitsu,25.0,-967.3699951171875,-4535.52978515625,246.4600067138672,-22936.79931640625,-469.0999984741211,1637.5,287.39999771118164,-5492.19970703125,-51.10000133514404,255.0,128.0,False,0.019498357954066223,-0.052472963212226637,-0.009886169832847352,True,3,False,131.0,False,4,,bf81d8692db,games5425898691,19.0,1245.1400146484375,-5030.830078125,160.99000549316406,2404.499969482422,177.09999084472656,-4941.499938964844,-290.3000068664551,-3088.2000732421875,-1385.5999755859375,255.0,128.0,,-0.9640675719263933,0.6979258918181913,1.3464983776810444,True,False,121.0,False,8,8,,Stiver,76561198124984786,24.0,-869.6400146484375,-4439.77978515625,17.010000228881836,-18720.6005859375,2492.5999450683594,2.0999999344348907,0.09999999776482582,-0.7000000029802322,3.700000047683716,128.0,128.0,False,-0.00960876829011088,0.13183291596973346,1.9898915203311022e-05,False,0.0,False,8,False,4,,squishy_is_op,3842022881881899800,21.0,-966.719970703125,-3335.14990234375,17.010000228881836,-13784.200439453125,-14305.6005859375,2.3000000417232513,-0.7000000029802322,-1.0000000149011612,-1873.0999755859375,255.0,0.0,False,-0.009579412405185086,-0.7453036828283188,-0.00013034444341590952,True,180.0,False,False,12,10,
37,3039,86,False,False,1,7691.510677909922,-3543.43994140625,-1140.97998046875,212.97999572753906,8960.10009765625,23087.5,1632.8999328613281,3325.7998657226562,1451.6000366210938,2781.0000610351562,1.0,-0.06303976219982052,2.989096762501359,-0.054568680248495,76561198039309853,enpitsu,25.0,-3621.260009765625,-1292.949951171875,122.80999755859375,2658.9999389648438,22656.79931640625,2932.2000122070312,-5464.89990234375,620.0,12.999999523162842,255.0,128.0,,-0.41044175529688154,1.6827357065655462,0.0006606204703944275,True,5,False,49.0,False,6,,bf81d8692db,games5425898691,19.0,-184.1699981689453,-1801.56005859375,100.44000244140625,-10983.00048828125,15690.6005859375,-923.8999938964844,-3054.1000366210938,-2141.1000061035156,0.09999999776482582,255.0,128.0,,0.8884346710944994,0.9593275042161942,2.811212913318484e-05,True,False,136.0,False,10,10,,Stiver,76561198124984786,24.0,-3662.31005859375,-378.1499938964844,17.010000228881836,-316.200008392334,15460.400390625,2.0999999344348907,2.0999999344348907,4.399999976158142,-652.5,128.0,128.0,,-0.00983412060848551,1.5790107584808373,-7.090983639873133e-05,True,2.0,False,8,False,4,,squishy_is_op,3842022881881899800,22.0,-1381.1199951171875,596.6400146484375,17.010000228881836,11820.0,16661.400146484375,3.0000001192092896,0.3999999910593033,-2.3000000417232513,-1744.7999572753906,255.0,0.0,False,-0.009696569754603644,2.232885401633817,-2.497861531573265e-05,True,124.0,False,False,14,12,
38,3115,89,False,True,1,2362.9568085622936,-1334.699951171875,4360.5498046875,93.8499984741211,15065.999755859375,18471.99951171875,316.299991607666,-4963.699951171875,1666.1000061035156,1822.2000122070312,1.0,-0.3799758330446939,-0.7187437148660583,0.007550325491496042,76561198039309853,enpitsu,25.0,-1500.030029296875,4293.2099609375,67.69999694824219,17794.599609375,14269.000244140625,2945.4998779296875,-429.00001525878906,1051.8000030517578,-2865.7998657226562,255.0,0.0,,-0.05963075722254693,2.4414287688828185,-0.021838626121799574,True,7,False,0.0,False,8,,bf81d8692db,games5425898691,19.0,1164.469970703125,2872.06005859375,17.010000228881836,8748.200073242188,20014.000244140625,2.0999999344348907,-0.0,0.19999999552965164,0.7999999821186066,255.0,128.0,,-0.009595541725303232,1.9827372938483023,-3.2904928830014965e-05,True,False,127.0,False,10,10,,Stiver,76561198124984786,24.0,,,,,,,,,,,,,,,,True,,,,,,,squishy_is_op,3842022881881899800,35.0,647.75,4420.4501953125,17.010000228881836,-8405.800170898438,3119.2999267578125,2.0999999344348907,1.1999999731779099,-0.19999999552965164,-152.39999771118164,255.0,128.0,False,-0.00953768050129449,0.3738416989767287,0.00017820642956464135,True,155.0,False,False,16,14,
39,3125,89,True,True,1,1595.7299215966063,-697.489990234375,5055.47998046875,93.1500015258789,18391.400146484375,19461.99951171875,0.0,-4622.099914550781,1169.1999816894531,3642.60009765625,1.0,1.1324581418131585,-2.3719504818048893,-0.10402964032281715,76561198039309853,enpitsu,25.0,-894.8499755859375,4784.7900390625,103.30000305175781,17681.700439453125,14475.699462890625,-164.40000534057617,1268.3999633789062,5303.0999755859375,-719.3000030517578,128.0,128.0,,-0.5740847721957315,1.175772861946342,2.6950240606533233,True,7,False,0.0,False,8,,bf81d8692db,games5425898691,19.0,1424.780029296875,3567.469970703125,17.010000228881836,4193.599853515625,21145.400390625,2.199999988079071,-0.0,-0.7000000029802322,1770.0,255.0,247.0,,-0.009587344197517618,1.7068773052425892,8.078760541432463e-05,True,False,127.0,False,10,10,,Stiver,76561198124984786,24.0,,,,,,,,,,,,,,,,True,,,,,,,squishy_is_op,3842022881881899800,35.0,278.010009765625,4567.2900390625,17.010000228881836,-10352.80029296875,4154.599914550781,2.0999999344348907,0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,False,-0.00952193204167658,0.3816636574800256,5.61523126501301e-05,True,155.0,False,False,16,14,
40,3388,90,False,False,0,5111.435015944246,-75.30999755859375,94.87999725341797,130.85000610351562,-17465.400390625,8318.699951171875,4653.699951171875,-1346.300048828125,1487.5,3691.300048828125,0.0,0.028506939242155156,-0.3546649882628832,-0.6327936428380448,76561198124984786,Stiver,24.0,-14.789999961853027,-77.63999938964844,94.4000015258789,-2968.900146484375,9055.800170898438,4073.599853515625,4728.599853515625,-2396.6000366210938,1464.9000549316406,255.0,255.0,False,0.22461260793113982,1.5004045983008838,-0.4901754224142841,True,5,False,0.0,False,6,,3842022881881899800,squishy_is_op,20.0,-3218.659912109375,-4151.3701171875,168.72000122070312,-16167.099609375,-4429.89990234375,-2777.3001098632812,642.9000091552734,3865.2999877929688,2261.0000610351562,255.0,227.0,,0.46979644386254266,-0.6696530349411276,-0.9337325835204265,True,False,255.0,False,4,False,,enpitsu,76561198039309853,25.0,15.989999771118164,260.95001220703125,107.30999755859375,-3757.0001220703125,-22636.69921875,1558.9999389648438,4141.300048828125,-3298.5000610351562,-1489.6000671386719,255.0,0.0,,0.7321185940905315,-1.35598217394756,0.5176155274940415,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-13.449999809265137,4258.27001953125,17.010000228881836,3802.0999145507812,-7930.0,2.0999999344348907,0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009467019733924784,-1.1236988510046668,6.828725428869677e-07,True,116.0,False,False,4,4,
41,3389,90,False,False,1,5309.794382284283,140.2100067138672,-115.7300033569336,145.4499969482422,25738.60107421875,-526.1000061035156,4007.5,1517.2999572753906,-1738.5000610351562,2436.999969482422,1.0,-0.0658850466318507,0.2553640535602802,-0.6942277100114558,76561198039309853,enpitsu,25.0,-2.7300000190734863,-193.9199981689453,108.19999694824219,1307.5999450683594,2203.3999633789062,-106.00000381469727,-4146.9000244140625,1941.6000366210938,-3046.7001342773438,255.0,0.0,,-1.1433728257919156,0.23784900588536928,1.962255692603949,True,1,False,31.0,False,2,,bf81d8692db,games5425898691,19.0,13.449999809265137,-4258.27001953125,17.010000228881836,-3802.0999145507812,7930.0,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,,-0.009467019733924784,1.1236988510046668,6.828725428869677e-07,True,False,116.0,False,4,4,,Stiver,76561198124984786,24.0,14.789999961853027,77.63999938964844,94.4000015258789,2968.900146484375,-9055.800170898438,4073.599853515625,-4728.599853515625,2396.6000366210938,1464.9000549316406,255.0,255.0,False,-0.22461260793113982,-1.5004045983008838,-0.4901754224142841,True,0.0,False,6,False,5,,squishy_is_op,3842022881881899800,20.0,3218.659912109375,4151.3701171875,168.72000122070312,16167.099609375,4429.89990234375,-2777.3001098632812,-642.9000091552734,-3865.2999877929688,2261.0000610351562,255.0,227.0,,-0.46979644386254266,0.6696530349411276,-0.9337325835204265,True,255.0,False,False,4,False,
42,3511,94,False,False,0,5448.5334150493245,-3728.2900390625,485.4700012207031,1561.31005859375,4773.299865722656,17457.80029296875,11484.7998046875,5287.5,-2774.2999267578125,-587.2999954223633,0.0,0.36045012685043015,-1.2503442937597238,0.16610946746683178,3842022881881899800,squishy_is_op,21.0,-3807.60009765625,258.7699890136719,1386.550048828125,5479.6002197265625,18148.599853515625,4473.0999755859375,-395.49999237060547,-227.19999313354492,-612.5,255.0,128.0,,-0.05488022789685461,1.0812754974359728,0.7493909993306669,True,4,False,142.0,False,8,,76561198124984786,Stiver,24.0,-4078.97998046875,285.0899963378906,586.3300170898438,2.199999988079071,3241.199951171875,-287.60000228881836,-1220.199966430664,-0.9000000357627869,-1.4000000059604645,128.0,0.0,False,0.08345125779829153,1.5806379104853652,1.5717851719403597,True,False,255.0,False,10,10,,enpitsu,76561198039309853,25.0,-4078.93994140625,858.3200073242188,316.6499938964844,4.1999998688697815,13357.099609375,-2443.3999633789062,-2202.5999450683594,-5.899999737739563,9.300000071525574,255.0,128.0,,0.21553971693898713,1.5874989863566487,1.5747875221237309,True,,False,2,False,2,,games5425898691,bf81d8692db,19.0,717.0700073242188,5065.52978515625,23.739999771118164,-14839.200439453125,2751.7001342773438,-29.30000066757202,400.99998474121094,-420.09998321533203,-269.0999984741211,255.0,128.0,,0.02523904256837699,2.917295668990454,-0.2556268690378261,True,255.0,False,False,4,4,
43,3659,99,False,False,1,9705.04421006932,2235.5,-4472.16015625,113.04000091552734,7382.7001953125,15896.199951171875,7159.0997314453125,-5365.4998779296875,-799.1999816894531,2563.5000610351562,1.0,0.2040181562996829,3.0695042566835014,2.5649956992366554,76561198039309853,enpitsu,25.0,2090.530029296875,-4661.6298828125,83.02999877929688,14135.10009765625,3734.1000366210938,-542.400016784668,3724.5001220703125,3991.300048828125,668.7000274658203,255.0,128.0,False,-0.5819997329657413,2.5970228756140985,1.1590928214246161,True,3,False,232.0,False,4,,bf81d8692db,games5425898691,19.0,2000.719970703125,-4611.10986328125,187.6999969482422,9979.099731445312,8921.699829101562,608.8000106811523,-3370.7998657226562,4212.300109863281,1069.3000030517578,255.0,128.0,,-0.5617650419438344,1.8068011853858217,0.5619712221126163,True,False,189.93980204161778,True,6,5,,Stiver,76561198124984786,24.0,3251.43994140625,-4085.550048828125,17.0,13145.0,860.8999633789062,1.4000000059604645,-0.0,0.09999999776482582,2317.7999877929688,255.0,255.0,False,-0.009564986475737803,3.0105707145896026,-1.5853939840984753e-05,True,208.82996123324156,True,10,False,10,,squishy_is_op,3842022881881899800,20.0,577.8200073242188,-1921.5899658203125,17.010000228881836,-11568.00048828125,12388.900146484375,1.7000000178813934,0.7000000029802322,-0.29999999329447746,-974.1999816894531,255.0,0.0,False,-0.009594401615731841,0.7294250501748993,-0.00044660288327516014,True,148.0,False,False,10,6,
44,3718,102,False,False,0,4850.085969430521,-3740.0,1211.260009765625,152.47999572753906,3484.7000122070312,1347.2000122070312,1642.8999328613281,1659.1000366210938,-2364.7999572753906,5258.699951171875,0.0,-0.09755679520593621,-2.765973403894099,2.401314770086204,76561198124984786,Stiver,24.0,-3820.52001953125,1109.06005859375,60.689998626708984,10984.200439453125,-9520.399780273438,1898.0999755859375,-1924.1000366210938,2707.9998779296875,2834.2001342773438,128.0,255.0,False,0.025406688206282117,-0.9911266200619376,-0.10333538543633201,True,11,False,163.0,False,12,,3842022881881899800,squishy_is_op,21.0,-908.4400024414062,-910.530029296875,17.010000228881836,-4971.300048828125,-13150.699462890625,2.3000000417232513,0.3999999910593033,1.0999999940395355,1657.7999877929688,255.0,255.0,False,0.009584407910096161,-1.9229697813539968,0.0003404559920728901,True,False,148.0,False,10,6,,enpitsu,76561198039309853,25.0,-2928.97998046875,3565.0400390625,17.06999969482422,10981.800537109375,-4364.100036621094,0.0,0.5000000074505806,0.0,0.0,255.0,128.0,False,0.016696421641310858,-0.3782341817698347,-3.7414015033275004e-05,True,232.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3806.030029296875,1517.8800048828125,45.849998474121094,-1462.4000549316406,-22710.30029296875,3314.7000122070312,414.7999954223633,-17.59999990463257,142.39999771118164,255.0,128.0,,0.01825075026186725,-1.6138058733241094,-0.00015597347099235645,True,115.0,False,False,8,6,
