,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
75,4365,152,False,False,0,4793.5156570222325,2012.6500244140625,1329.81005859375,103.63999938964844,3038.3999633789062,17323.699951171875,596.3000106811523,-2152.899932861328,-1098.8999938964844,-357.5,0.0,-0.634444209814784,1.4048430433364671,-0.9890640188146625,b972aebdf4b,taykow.fn,9.0,1868.3299560546875,1132.0899658203125,17.229999542236328,816.6000366210938,17124.69970703125,24.30000066757202,62.10000038146973,246.29999160766602,-1416.9999694824219,209.0,0.0,False,0.012562416805330073,1.4819777434607928,-0.02839635695561918,False,87.0,False,56,16,38,,4663783213084368671,ASH_SMURF_EU,10.0,2887.330078125,1454.06005859375,17.010000228881836,-13217.19970703125,14876.600341796875,2.3999999463558197,-0.5000000074505806,0.09999999776482582,-1982.7000427246094,255.0,0.0,False,0.009576071274015661,2.224001881908224,-4.280338515961383e-05,True,26,36,8,210.0,False,,enpitsu,76561198039309853,25,-102.80000305175781,2022.1099853515625,17.049999237060547,11571.199951171875,15526.800537109375,2.5999999046325684,-2.0000000298023224,-2.8999999165534973,846.9000244140625,128.0,128.0,False,0.01677699305461859,0.9868029991601621,-0.00013548399198636858,True,44,False,230.0,False,42,,games5425898691,bf81d8692db,24.0,4078.889892578125,-27.59000015258789,286.19000244140625,-50.70000171661377,4896.600036621094,-1729.1000366210938,-796.1000061035156,181.00000381469727,93.50000381469727,255.0,128.0,0.30011391976027313,1.5652373319481436,-1.5694357407306105,True,44,False,54,242.48155691290413,True,,
76,4380,153,False,False,0,4212.078031453121,2173.2099609375,2255.2900390625,93.66000366210938,2684.89990234375,15900.899658203125,389.39998626708984,-5272.0001220703125,-274.6999931335449,-357.5,0.0,0.9672383652888313,1.0962269671232057,-1.9071316100198321,4663783213084368671,ASH_SMURF_EU,10.0,2398.6298828125,2215.280029296875,21.979999542236328,-10678.1005859375,9491.199951171875,2999.5001220703125,0.7000000029802322,0.7999999821186066,2070.2999877929688,177.0,255.0,False,0.009663709935825913,2.47456761883214,2.6231888112151586e-05,True,210.0,False,37,8,26,,b972aebdf4b,taykow.fn,9.0,1823.0799560546875,1962.68994140625,16.989999771118164,-5775.0,9074.400024414062,4.600000083446503,1.5000000596046448,-2.3000000417232513,797.2000122070312,128.0,128.0,False,0.009632548498459341,2.1977769057736714,-0.00017366650511470262,False,38,56,16,87.0,False,,enpitsu,76561198039309853,25,452.4800109863281,2940.780029296875,17.049999237060547,8549.099731445312,14667.2998046875,2.5999999046325684,-0.29999999329447746,0.5000000074505806,0.0,128.0,128.0,False,0.016804459281704397,1.0430787078828905,-1.93377066096943e-05,True,44,False,230.0,False,42,,games5425898691,bf81d8692db,24.0,4041.489990234375,448.1600036621094,130.83999633789062,-2004.1000366210938,13358.00048828125,-3515.5999755859375,181.8000030517578,2123.2000732421875,70.10000228881836,255.0,128.0,0.2413943285222408,1.731538615398736,-1.002228220583429,True,44,False,54,195.49394419116354,True,,
77,4404,154,False,False,1,8836.851959234906,-790.8400268554688,-3534.360107421875,197.77999877929688,15177.7001953125,4125.7000732421875,10367.80029296875,3339.5001220703125,2599.8001098632812,-4252.9998779296875,1.0,-0.3928281643863914,-1.7586461450248634,-2.046315369955028,76561198039309853,enpitsu,25.0,-842.1900024414062,-3623.93994140625,87.16000366210938,38.09999942779541,1084.1999816894531,2879.89990234375,-5412.1002197265625,961.1000061035156,186.5999984741211,0.0,,,0.6644766480506704,-1.4217776649404719,-0.02171206406389194,True,210.0,False,46,False,43,,bf81d8692db,games5425898691,24.0,-3853.22998046875,-2146.080078125,18.719999313354492,5032.099914550781,-22433.00048828125,-659.0000152587891,-245.20000457763672,-1907.2000122070312,577.7999877929688,255.0,128.0,,-0.02757766282213304,-1.8411846968041246,-0.08715992401117907,True,44,54,False,239.0289117187582,True,,taykow.fn,b972aebdf4b,9,-1155.9100341796875,-2695.75,16.989999771118164,12291.600341796875,-9491.300048828125,2.199999988079071,0.5000000074505806,-0.19999999552965164,111.70000076293945,255.0,128.0,,-0.009584209813146909,-2.4971218588647046,-0.00010018300649299828,True,56,16,101.02891171875821,True,38,,ASH_SMURF_EU,4663783213084368671,10.0,-1329.550048828125,-2480.110107421875,87.26000213623047,15028.1005859375,-2851.6000366210938,-417.5,-3549.5999145507812,1118.6000061035156,-817.2000122070312,255.0,,0.21628141937471723,-2.8363139340578107,1.3206708789263912,True,28,8,38,194.0289117187582,True,,
78,4541,159,False,False,1,7505.139885567538,3559.0400390625,-1876.7900390625,717.4400024414062,16066.099853515625,17584.49951171875,11742.2998046875,3550.7000732421875,-1440.8999633789062,-1829.1000366210938,1.0,0.130121335609195,-2.908807342820403,-0.32770891120094736,bf81d8692db,games5425898691,24.0,3476.68994140625,-1953.97998046875,564.0700073242188,15881.400146484375,13295.6005859375,6127.8997802734375,-3425.2999877929688,3783.599853515625,1748.0999755859375,255.0,128.0,,1.0596537773034522,3.0628047561177434,0.7562610360889717,True,112.61689443229345,True,56,False,45,,76561198039309853,enpitsu,26.0,1449.8699951171875,-3423.780029296875,17.049999237060547,3842.60009765625,3916.400146484375,2.5999999046325684,-0.7000000029802322,0.29999999329447746,0.0,255.0,128.0,,-0.016542785626341507,2.346695262599994,2.2832287508624392e-05,True,44,46,False,241.0,False,,taykow.fn,b972aebdf4b,8,2892.35009765625,4220.5498046875,17.020000457763672,-526.5000152587891,2353.0999755859375,0.09999999776482582,1.1999999731779099,4.699999988079071,2741.199951171875,0.0,0.0,False,-0.009892482672524553,-0.665348419335651,0.0002616169818411029,True,58,16,255.0,False,40,,ASH_SMURF_EU,4663783213084368671,11.0,3985.3798828125,1684.4300537109375,71.69000244140625,-56.30000114440918,124.89999771118164,-49.80000019073486,-119.30000305175781,52.89999961853027,228.99999618530273,0.0,128.0,-0.37667636989739195,-0.9941693235236407,0.5824764814755996,True,30,8,40,159.0,False,,False
79,4617,162,False,False,0,6711.082197121031,-1693.239990234375,-1523.56005859375,679.6199951171875,14882.5,27641.8994140625,-3174.5999145507812,-2861.099853515625,-1253.6000061035156,-5122.7001953125,0.0,0.11152390081815333,-0.11175684504949836,-0.3155114605987856,b972aebdf4b,taykow.fn,8.0,-1777.8599853515625,-1743.8199462890625,667.0,6586.300048828125,14998.299560546875,-746.9000244140625,-1092.3999786376953,-4211.400146484375,-3364.5001220703125,255.0,19.0,False,0.05754828699462693,0.7106368804700518,-1.1917878705026324,True,119.58744933015558,True,60,18,40,,4663783213084368671,ASH_SMURF_EU,11.0,-1900.25,-1915.010009765625,563.969970703125,13385.50048828125,1190.1000213623047,2384.499969482422,-2375.2999877929688,-4927.300109863281,573.1999969482422,255.0,0.0,False,0.24792653600600095,1.6460160922111202,2.0498567458855512,True,30,42,10,69.58744933015558,True,,enpitsu,76561198039309853,25,-2441.300048828125,4990.56982421875,23.549999237060547,14368.199462890625,1301.7999267578125,270.2000045776367,1196.3999938964844,437.00000762939453,-2148.0999755859375,255.0,128.0,,8.170046545970823e-05,0.04784398153310172,0.22283051523531067,True,46,False,255.0,False,44,,games5425898691,bf81d8692db,24.0,-3459.93994140625,-368.42999267578125,17.010000228881836,7470.9002685546875,3172.9000854492188,2.199999988079071,-2.5999999046325684,-0.9000000357627869,2182.899932861328,255.0,182.0,0.009505795057188264,0.4412078239810976,-7.938558408109402e-06,True,46,False,56,255.0,False,,
80,4683,164,False,False,1,9621.503145267998,-1353.260009765625,-4214.89990234375,227.77000427246094,-8232.60009765625,8927.39990234375,14220.799560546875,5691.5997314453125,39.90000009536743,-1898.2000732421875,1.0,0.1165369055251982,1.3798691905700589,-2.2635111832885926,76561198039309853,enpitsu,25.0,-1340.1800537109375,-4328.77978515625,84.73999786376953,-17570.699462890625,14745.2001953125,1679.7000122070312,-4443.399963378906,-3237.5,-155.20000457763672,255.0,,,-0.7803047658856423,0.9688846861947513,-0.026907457306211253,True,202.0,False,48,False,45,,bf81d8692db,games5425898691,24.0,2416.719970703125,-2281.97998046875,17.010000228881836,-4969.4000244140625,-13195.10009765625,2.0999999344348907,0.09999999776482582,0.19999999552965164,0.0,255.0,,,-0.009584266747302691,-1.2105933756698872,3.8567485447717884e-05,True,46,56,False,255.0,False,,taykow.fn,b972aebdf4b,8,-790.6300048828125,-765.6699829101562,17.010000228881836,-12761.700439453125,8875.499877929688,2.0999999344348907,-0.9000000357627869,0.9000000357627869,-604.3000030517578,225.0,127.0,,-0.009609702506588096,0.6580899522900188,0.00017898432322629862,True,60,18,138.0,False,40,,ASH_SMURF_EU,4663783213084368671,11.0,-2050.419921875,1134.4599609375,17.010000228881836,-16393.1005859375,8935.700073242188,2.0000000298023224,0.9000000357627869,-0.29999999329447746,-97.39999771118164,255.0,128.0,-0.009607136251626841,0.5115500380512031,0.00012526439742040343,True,30,10,42,31.0,False,,
81,4812,169,False,False,0,6226.433189360411,3439.360107421875,670.8699951171875,160.69000244140625,-6989.5001220703125,-24682.80029296875,-5617.5,4480.7000732421875,1651.0000610351562,-3632.6998901367188,0.0,-0.5021284648000136,-2.648394659195864,-0.5573483351699874,b972aebdf4b,taykow.fn,8.0,3554.260009765625,576.52001953125,181.7100067138672,13629.200439453125,10611.099853515625,852.3999786376953,1165.8000183105469,5371.400146484375,194.69999313354492,187.0,0.0,False,0.22367128861057137,1.3202746092604631,1.1431011354255207,True,186.0,False,62,18,41,,4663783213084368671,ASH_SMURF_EU,11.0,4039.64990234375,-2087.669921875,126.91000366210938,2805.8999633789062,-6603.699951171875,4573.299865722656,2528.5000610351562,-1916.4999389648438,-1379.6000671386719,255.0,0.0,False,-0.5136755872250162,-1.2324456641022494,0.8835648196658772,True,30,42,10,255.0,False,,enpitsu,76561198039309853,25,3443.179931640625,819.8400268554688,161.88999938964844,-888.7999725341797,-19095.30029296875,772.7999877929688,-9.399999976158142,-1096.2000274658203,2391.199951171875,255.0,128.0,,1.3712416854922909,1.5745122759672276,3.119309252517012,True,50,False,170.0,False,47,,games5425898691,bf81d8692db,24.0,2389.77001953125,4441.990234375,17.010000228881836,8679.500122070312,-11036.8994140625,2.0999999344348907,-0.5000000074505806,0.7000000029802322,-217.90000915527344,255.0,128.0,0.009580840948764742,-0.930257643526108,0.00017158371297443709,True,46,False,56,255.0,False,,
82,4857,170,False,False,0,8528.09020922997,2502.5,-2681.669921875,148.27000427246094,-21032.900390625,3836.7999267578125,7043.3001708984375,5382.2998046875,2510.500030517578,-852.9000091552734,0.0,0.10923470228061918,2.5391759709775132,2.202100465652386,4663783213084368671,ASH_SMURF_EU,11.0,2602.75,-2792.280029296875,94.81999969482422,-20979.29931640625,4135.400085449219,680.6999969482422,-1878.5000610351562,-5116.499938964844,736.2000274658203,255.0,188.0,False,0.9362040956271412,2.9642871299095095,0.034204373405417876,True,186.05572494127426,True,44,10,31,,b972aebdf4b,taykow.fn,8.0,4078.989990234375,1139.6600341796875,455.8900146484375,-0.19999999552965164,-8896.300048828125,-564.3999862670898,208.09999465942383,1.4000000059604645,0.0,255.0,128.0,False,0.04712565710696801,-1.561265678828873,1.571501613164354,True,42,62,18,148.39491624216885,True,,enpitsu,76561198039309853,26,2840.72998046875,-1969.2900390625,17.049999237060547,-12654.300537109375,-18191.400146484375,3.100000023841858,1.1999999731779099,0.09999999776482582,-1597.7000427246094,128.0,0.0,,0.016794337434197046,-2.2195242295208155,-0.00010899712495409994,True,50,False,94.0,False,48,,games5425898691,bf81d8692db,24.0,1556.43994140625,2105.510009765625,17.010000228881836,-19550.899658203125,-11929.200439453125,1.899999976158142,0.5999999865889549,0.3999999910593033,-15.299999713897705,255.0,128.0,0.009599143757342698,-2.5956685897024756,7.103575871342908e-05,True,46,False,56,196.0,False,,
83,4925,173,False,False,0,7112.98485706236,-2425.75,-1806.5400390625,180.10000610351562,-22949.599609375,2158.3999633789062,1609.9000549316406,1240.8999633789062,-288.8999938964844,871.8000030517578,0.0,0.46321001188928956,2.371532841737857,0.7799390013866828,4663783213084368671,ASH_SMURF_EU,12.0,-2222.8701171875,-1796.7099609375,130.36000061035156,-19973.900146484375,4637.9998779296875,-1016.1000061035156,-111.40000343322754,3094.8001098632812,1316.6999816894531,255.0,128.0,False,-0.016243963583557116,3.1231717676595974,0.0035863676590995497,False,155.8668560187022,True,46,10,32,,b972aebdf4b,taykow.fn,8.0,3369.510009765625,-3439.56005859375,17.010000228881836,-5239.000244140625,-20168.800048828125,2.0999999344348907,0.0,0.5000000074505806,-79.60000038146973,255.0,128.0,False,0.009592729394158454,-1.8347039855116196,8.13592114447267e-05,True,42,64,18,75.0,False,,enpitsu,76561198039309853,25,-2109.330078125,-1130.75,17.049999237060547,-19367.099609375,12140.6005859375,2.5999999046325684,0.19999999552965164,0.0,-8.299999833106995,255.0,128.0,,0.016797333668829212,2.580748754299013,1.8424574068986753e-05,True,50,False,31.0,False,48,,games5425898691,bf81d8692db,24.0,-3542.510009765625,1141.06005859375,17.010000228881836,-18160.0,12058.900146484375,2.0999999344348907,0.9000000357627869,-0.5000000074505806,-67.30000019073486,255.0,106.0,0.009600431735722113,2.554787050245637,4.694266147067128e-05,True,46,False,56,227.0,False,,
84,5118,180,False,False,1,5202.258562653238,3980.139892578125,950.5399780273438,534.6699829101562,-3918.599853515625,29315.10009765625,6576.5997314453125,2205.399932861328,861.3999938964844,2433.699951171875,1.0,-0.027038014565994316,-1.3841685762984173,0.15742296523943472,bf81d8692db,games5425898691,24.0,4023.85009765625,796.02001953125,444.3699951171875,5374.5001220703125,19175.699462890625,2847.6998901367188,-116.70000076293945,-2288.000030517578,3823.599853515625,255.0,228.0,,0.2073899917940928,1.5005204033270443,-0.3676850195053976,True,147.9879743283795,True,58,False,46,,76561198039309853,enpitsu,26.0,3683.050048828125,4186.16015625,52.81999969482422,1063.1999969482422,-872.7999877929688,12.799999713897705,564.0999984741211,433.4000015258789,-903.4999847412109,255.0,0.0,False,0.21265285688570273,-2.695411124812434,0.46179040013274686,True,50,52,False,147.0,False,,taykow.fn,b972aebdf4b,8,3241.72998046875,2492.6298828125,17.010000228881836,10413.699951171875,-9100.800170898438,2.3999999463558197,-0.0,0.09999999776482582,2251.1000061035156,255.0,255.0,True,-0.009577929168801404,-2.4880496526441185,7.474286339137281e-05,True,64,18,137.0,False,42,,ASH_SMURF_EU,4663783213084368671,10.0,1732.8800048828125,4106.169921875,17.010000228881836,-4932.900085449219,1941.1000061035156,2.0999999344348907,0.3999999910593033,-0.0,0.0,255.0,128.0,-0.009501034339841808,0.3749185459592349,3.72729200077756e-05,True,32,10,46,255.0,False,,
85,5194,183,True,True,1,189.9907014373709,800.030029296875,4976.02978515625,204.17999267578125,-21131.99951171875,15229.000244140625,7279.89990234375,3843.9999389648438,-1588.800048828125,-3334.4000244140625,1.0,1.0919314199002357,2.261914998490119,0.36417314864410005,bf81d8692db,games5425898691,24.0,913.5900268554688,4846.7001953125,129.47000122070312,-18777.60009765625,10809.599609375,2649.7000122070312,2573.2000732421875,-183.99999618530273,3595.8999633789062,255.0,204.0,,-0.08248327574083816,0.16071128073163377,-0.032512243650169824,True,5.996128989804173,True,60,False,46,,76561198039309853,enpitsu,25.0,955.8599853515625,3911.409912109375,17.040000915527344,-21296.10107421875,7229.5001220703125,-0.3999999910593033,0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,False,-0.01678650423645713,0.3272790970159167,3.331596788437062e-05,True,50,52,False,38.0,False,,taykow.fn,b972aebdf4b,8,1688.800048828125,4745.68994140625,17.010000228881836,-18368.399658203125,2943.900146484375,2.0999999344348907,4.900000095367432,-0.3999999910593033,295.10000228881836,255.0,103.0,False,-0.009597043116692558,0.11616896077676808,-9.873363945362054e-05,True,64,18,90.86939325383915,True,42,,ASH_SMURF_EU,4663783213084368671,10.0,1560.1400146484375,4544.009765625,33.33000183105469,-425.8000183105469,-3888.2000732421875,-792.7999877929688,-873.0999755859375,2214.7999572753906,-948.3000183105469,255.0,255.0,-0.37263628016508105,0.6667335473807857,-0.0280195868965377,True,32,12,48,242.0,False,,
86,5452,183,False,True,1,5355.433303465715,-75.44000244140625,-126.58999633789062,107.26000213623047,-1481.1000061035156,23324.89990234375,10283.800048828125,5482.39990234375,-1463.6000061035156,1949.2999267578125,1.0,0.033079974305347835,0.029051129197809136,-0.10110199150374212,bf81d8692db,games5425898691,24.0,-101.58999633789062,-288.5899963378906,83.62999725341797,1508.9999389648438,16250.400390625,1636.199951171875,-5320.0,583.8999938964844,1267.0999908447266,128.0,128.0,,-0.7192313889788194,1.6905658861343664,0.04378775361246803,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,1.559999942779541,-3411.18994140625,17.049999237060547,-393.3000183105469,10871.800537109375,2.5999999046325684,-0.0,-0.3999999910593033,-23.09999942779541,255.0,128.0,False,-0.016694932680680345,1.537494332746812,4.1466837825184175e-05,True,False,False,False,116.0,False,,taykow.fn,b972aebdf4b,8,-110.83000183105469,4324.41015625,17.010000228881836,246.00000381469727,-7957.19970703125,2.0000000298023224,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.009446337442601822,-1.601740445835427,1.1895719097175266e-06,True,False,False,116.0,False,False,,ASH_SMURF_EU,4663783213084368671,10.0,16.09000015258789,49.81999969482422,97.41000366210938,-9235.399780273438,-17359.300537109375,2403.000030517578,5336.9000244140625,-796.1000061035156,1064.4000244140625,235.0,167.0,-0.6434122148744384,-1.078581830935358,-0.22710773599285194,True,3,False,4,0.0,False,,
87,5615,189,False,False,0,10284.847163037526,1729.7099609375,-4804.02978515625,137.0500030517578,-1970.5000305175781,12418.299560546875,1110.999984741211,1623.3999633789062,317.99999237060547,1880.7000732421875,0.0,0.2931731850535441,0.9440682060141283,3.1399304279976628,b972aebdf4b,taykow.fn,9.0,1695.3399658203125,-4919.490234375,13.579999923706055,-4534.700012207031,9120.999755859375,-92.10000038146973,421.6999816894531,-229.0999984741211,-2480.500030517578,255.0,0.0,,0.015565431266598062,1.9431064479578244,0.01925905280592986,True,226.78492046171615,True,False,False,False,,4663783213084368671,ASH_SMURF_EU,11.0,3081.60009765625,-4341.60986328125,40.279998779296875,-4839.2999267578125,-22311.0009765625,-2792.3001098632812,742.6999664306641,322.5,270.6999969482422,203.0,128.0,,-0.004794317516049982,-2.0062668333946005,0.38850339795611694,True,6,6,False,211.0,False,,enpitsu,76561198039309853,25,1031.1199951171875,738.1599731445312,17.049999237060547,-9944.600219726562,-14188.1005859375,2.8999999165534973,-0.19999999552965164,-0.29999999329447746,1389.1000366210938,255.0,128.0,,0.01677420136131157,-2.1682143141356,0.00023940524426935162,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,459.8800048828125,2365.35009765625,16.709999084472656,-18438.499755859375,3659.89990234375,-990.0,-304.3000030517578,-1933.3999633789062,-373.4000015258789,255.0,128.0,-0.01606184916016159,2.940771245522565,0.0014393227889224526,False,8,False,8,,False,,
88,5631,189,False,False,0,9557.650495346923,1614.510009765625,-4082.0400390625,92.80999755859375,-2969.5001220703125,15598.900146484375,-576.8000030517578,-370.9000015258789,109.39999580383301,1450.0,0.0,-0.5649218637897956,2.076374504984316,-2.910034965733568,b972aebdf4b,taykow.fn,8.0,1655.6199951171875,-4236.91015625,16.65999984741211,-2112.7999877929688,13536.500244140625,-160.49999237060547,-295.3000068664551,-28.399999141693115,-1187.7999877929688,255.0,0.0,,0.017582148524130564,1.7565009147850363,-0.0015274602073156343,False,235.75685152187143,True,False,False,False,3.0,4663783213084368671,ASH_SMURF_EU,11.0,2311.60009765625,-5103.7998046875,165.1300048828125,-18645.6005859375,113.80000114440918,2800.5999755859375,-1171.500015258789,-2451.9000244140625,-218.4000015258789,223.0,64.0,False,-0.0837181328317719,3.1396233524983628,1.5645794240105189,True,6,6,False,211.0,False,,enpitsu,76561198039309853,25,740.010009765625,-205.5399932861328,17.049999237060547,659.8000335693359,-16635.899658203125,2.5999999046325684,0.0,-1.0000000149011612,258.0999946594238,255.0,128.0,,0.016792771171942656,-1.5047891784245084,-0.00019367844641339927,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,-530.8599853515625,2786.139892578125,17.010000228881836,-14753.800048828125,11002.2998046875,2.0999999344348907,-0.9000000357627869,0.7999999821186066,-413.69998931884766,255.0,128.0,0.00960136521402503,2.4644993381589093,0.00012536728867754737,False,8,False,8,,False,,
89,5652,190,False,False,0,8452.346291377386,1408.0899658203125,-2992.239990234375,93.13999938964844,-2522.100067138672,13373.599853515625,0.0,-5545.5999755859375,-928.7999725341797,1450.0,0.0,0.38145447513685043,-2.5272452744055633,-0.7054984605741068,b972aebdf4b,taykow.fn,8.0,1605.9300537109375,-2961.360107421875,16.989999771118164,-6229.1998291015625,17543.699951171875,4.799999892711639,0.19999999552965164,-0.5999999865889549,1928.8999938964844,150.0,255.0,,0.009595156871279207,1.976903672604148,8.272064020539782e-05,False,189.0,False,False,False,False,,4663783213084368671,ASH_SMURF_EU,11.0,956.719970703125,-4947.81005859375,14.989999771118164,-14679.7998046875,8510.499877929688,339.39998626708984,-115.20000457763672,-94.49999809265137,-1528.0000305175781,255.0,0.0,False,-0.007110939719858845,2.560702010929852,-0.024863207602321573,True,6,6,False,211.0,False,,enpitsu,76561198039309853,25,987.3599853515625,-1410.489990234375,17.049999237060547,5677.7001953125,-15371.400146484375,2.8999999165534973,-1.899999976158142,5.099999904632568,-491.89998626708984,255.0,0.0,,0.01678378564042271,-1.2094334000772127,-0.0001294107275262635,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,-1609.530029296875,3615.929931640625,17.010000228881836,-15503.299560546875,9767.000122070312,2.0999999344348907,-0.09999999776482582,0.0,42.199997901916504,255.0,128.0,0.00958824907642088,2.5847472136971827,-4.193748343847922e-05,True,8,False,8,31.0,False,,
90,5657,190,False,False,0,8230.97503898258,1362.77001953125,-2774.97998046875,95.12000274658203,-10430.400390625,8386.900024414062,2944.89990234375,-3850.5999755859375,-46.39999866485596,4601.099853515625,0.0,-0.20458893386863283,-2.1681864454964197,0.07059731911822904,b972aebdf4b,taykow.fn,8.0,1460.5799560546875,-2697.110107421875,16.65999984741211,-9941.699829101562,13947.099609375,-313.6000061035156,-608.8000106811523,1544.7999572753906,2211.6000366210938,116.0,255.0,,0.0049198786553822935,2.3042756770080897,0.013405493666340662,False,189.0,False,False,False,False,,4663783213084368671,ASH_SMURF_EU,11.0,740.3900146484375,-4773.0400390625,16.989999771118164,-11250.0,12123.499755859375,14.299999475479126,-44.80000019073486,17.59999990463257,-1950.2999877929688,255.0,0.0,False,0.008499373161159526,2.2569322887503898,-0.002157174304454915,True,6,6,False,211.0,False,,enpitsu,76561198039309853,25,1068.6199951171875,-1778.6099853515625,17.049999237060547,573.6999893188477,-15985.0,3.0000001192092896,0.0,-0.7000000029802322,-1995.0,255.0,128.0,,0.016785206479206255,-1.593366679260161,-7.49840465599477e-05,True,4,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,-1871.3800048828125,3772.39990234375,17.010000228881836,-16114.89990234375,8599.099731445312,2.0999999344348907,1.0999999940395355,-0.5000000074505806,1293.3999633789062,255.0,203.0,0.00959075060917692,2.6778430941425686,0.00016886644415999174,True,8,False,8,31.0,False,,
91,5666,191,False,False,1,3247.3489508176467,-1008.9400024414062,2510.080078125,165.8000030517578,10768.800048828125,24894.29931640625,13213.499755859375,5600.5999755859375,1791.6999816894531,-1192.5,1.0,1.2321416459626704,-0.4588684859922577,-1.0260752934313522,76561198039309853,enpitsu,25.0,-1036.72998046875,2299.3701171875,96.63999938964844,1650.5999755859375,21923.20068359375,2491.699981689453,-5480.5999755859375,453.4000015258789,82.29999542236328,255.0,128.0,,-0.7350483270915398,1.639603597994874,0.01523391502860102,True,247.0,False,4,False,3,,bf81d8692db,games5425898691,24.0,2452.280029296875,-3979.760009765625,17.010000228881836,17719.200439453125,-2430.500030517578,2.3000000417232513,-0.7999999821186066,-0.0,1883.3999633789062,255.0,255.0,,-0.009596729746455146,-3.064367682057433,7.736655947571142e-05,True,8,8,False,31.0,False,,taykow.fn,b972aebdf4b,8,-1130.31005859375,2474.760009765625,16.780000686645508,9268.900146484375,13790.999755859375,5450.8001708984375,-1276.2000274658203,-4407.799987792969,1823.9999389648438,203.0,255.0,,0.02935911009791052,-3.0035817169354773,-0.005158268512312678,False,False,False,189.0,False,False,,ASH_SMURF_EU,4663783213084368671,11.0,-523.5999755859375,4280.830078125,17.020000457763672,2109.2999267578125,-15490.799560546875,0.7000000029802322,0.09999999776482582,-1.0999999940395355,-375.9000015258789,232.0,137.0,-0.009581194286275073,-1.6571935030091847,0.0002385132938810329,True,6,False,6,211.0,False,,False
