,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
93,5635,162,False,False,1,1265.0814076192537,2150.300048828125,4975.18994140625,235.55999755859375,23624.7998046875,7747.5,10714.49951171875,4095.7998657226562,-2232.4000549316406,-3773.599853515625,1.0,1.0787213490608931,-1.0730693833329483,2.0926339555758235,bf81d8692db,games5425898691,19.0,2046.1400146484375,4837.08984375,123.95999908447266,11342.39990234375,7207.7001953125,1198.3999633789062,5048.0999755859375,-457.20001220703125,-1601.3999938964844,255.0,188.0,,0.6468224577889982,0.5631281121203535,-0.031241168405647154,True,16,False,18,0.0,False,,76561198039309853,enpitsu,33.0,680.8400268554688,-323.239990234375,17.030000686645508,1640.0,20107.7001953125,5.099999904632568,-0.0,-0.3999999910593033,-0.5000000074505806,255.0,128.0,False,-0.016777395626370473,1.6522531902917728,3.4071528051074695e-05,True,222.0,False,2,16,12,,BlxxmOw,bf6efbc0d1b,20.0,1852.5999755859375,4861.18994140625,209.8000030517578,857.9000091552734,11838.900146484375,4036.7999267578125,-871.1000061035156,4229.599914550781,3406.0000610351562,255.0,80.0,False,-0.886586142912524,2.52130399167573,0.33516334462002056,True,0.0,False,False,17,18,,Pouka.,b2d05d5f14b,7,1783.18994140625,5034.7099609375,169.49000549316406,-3846.9000244140625,-1259.8999786376953,1660.0999450683594,-3434.5999145507812,2503.300018310547,3490.8999633789062,255.0,128.0,False,0.9705422136997276,-0.1737797961323947,-2.9929230200586345,True,26,19,0.0,False,6,
94,5704,164,False,False,1,3845.2885851003616,3669.8701171875,2476.93994140625,165.64999389648438,10469.300537109375,14104.200439453125,4500.4998779296875,5161.5997314453125,-2929.2001342773438,-881.1000061035156,1.0,0.6180171855683956,-2.1142544387873343,2.841929823300468,76561198039309853,enpitsu,33.0,3617.239990234375,2357.909912109375,96.37000274658203,12570.6005859375,12635.10009765625,1072.3999786376953,-4282.099914550781,2364.1000366210938,2514.7000122070312,128.0,128.0,False,-0.6255667910635674,1.8933985666646171,0.375445593855287,True,13,2,18,235.0,False,9.0,bf81d8692db,games5425898691,19.0,3128.68994140625,4603.7001953125,17.440000534057617,-1754.6000671386719,-12520.2001953125,-1198.7000274658203,-1493.6000061035156,2862.3001098632812,103.90000343322754,255.0,128.0,,-0.07475335771419359,-1.4081694581627557,0.0701716662282285,True,0.0,False,False,18,16,,BlxxmOw,bf6efbc0d1b,20.0,2653.669921875,4323.93994140625,121.7699966430664,9141.099853515625,-6735.0,-138.99999618530273,4265.799865722656,3381.7001342773438,-785.0,255.0,136.0,False,0.9964706766211937,2.1779607520281945,-1.888479007340286,True,0.0,False,False,20,20,,Pouka.,b2d05d5f14b,7,195.8300018310547,4753.39990234375,17.0,-12273.800048828125,-233.1999969482422,3.3000001311302185,0.5999999865889549,-0.0,-6.499999761581421,255.0,128.0,False,-0.009554078938397837,-0.01792763330727249,5.866858938619486e-05,True,26,20,0.0,False,6,
95,5767,167,False,False,0,9996.48675668615,-2918.75,-4649.7001953125,128.5399932861328,13851.300048828125,-3967.9000854492188,1849.6000671386719,727.0999908447266,-2369.600067138672,-323.80001068115234,0.0,1.3033629825643003,0.18643052865338117,2.0153365762901148,bf6efbc0d1b,BlxxmOw,20.0,-3064.010009765625,-4698.60009765625,22.190000534057617,11068.900146484375,-5272.0001220703125,-611.8000030517578,1674.2999267578125,-896.5000152587891,-127.10000038146973,255.0,128.0,False,0.08409477853162639,-0.42320061585246893,-0.20798787963470206,False,20,False,20,0.0,False,,b2d05d5f14b,Pouka.,7.0,2872.27001953125,-4185.58984375,17.0,9065.10009765625,9834.89990234375,3.8999998569488525,0.0,-0.19999999552965164,3001.099853515625,255.0,255.0,False,0.009588840830311179,0.9989889297918019,7.590273827757133e-05,True,0.0,False,6,26,20,,games5425898691,bf81d8692db,19.0,-2426.81005859375,-1780.72998046875,17.010000228881836,10855.799560546875,7178.800048828125,2.3999999463558197,-0.19999999552965164,0.0,-2293.3999633789062,255.0,0.0,,0.009553486034287864,0.5165375489215916,1.8364910087520935e-05,True,255.0,False,False,16,18,,enpitsu,76561198039309853,33,-3567.639892578125,-4396.7998046875,110.18000030517578,9166.900024414062,-7003.3001708984375,-1952.5999450683594,834.5999908447266,-788.1999969482422,250.49999237060547,255.0,128.0,False,0.19373064005975055,-0.6586514734753728,-0.9053871764070245,True,18,14,200.5670366620505,True,2,
96,5797,168,False,False,0,10178.352732513655,-1503.949951171875,-5020.18017578125,149.55999755859375,15123.599853515625,246.49999618530273,1918.800048828125,1899.1000366210938,1502.2000122070312,-118.69999885559082,0.0,0.6706602154268932,-0.47334517195584175,2.775527341783095,bf6efbc0d1b,BlxxmOw,20.0,-1683.6700439453125,-5084.52978515625,96.20999908447266,13828.499755859375,-1029.000015258789,2120.800018310547,-1481.6999816894531,-156.09999656677246,-168.79999160766602,255.0,108.0,False,-0.17921434617262344,-0.10126829561648505,-1.06976423082288,False,20,False,20,0.0,False,,b2d05d5f14b,Pouka.,7.0,2409.719970703125,-3639.139892578125,17.0,-9634.000244140625,-5594.7998046875,1.0000000149011612,-2.5,-1.4000000059604645,463.8999938964844,255.0,170.0,False,0.009548997765346026,-2.5940114400770335,-0.00018163366578130888,True,226.35427969501865,True,6,26,20,,games5425898691,bf81d8692db,19.0,-924.7999877929688,-1923.77001953125,17.010000228881836,14483.900146484375,-2083.5000610351562,2.0999999344348907,0.3999999910593033,0.0,0.7000000029802322,255.0,128.0,,0.009596433107643,-0.14273498389577208,-5.323441746894147e-05,True,237.0,False,False,16,18,,enpitsu,76561198039309853,33,-1845.25,-4578.27978515625,17.030000686645508,20733.89892578125,6891.7999267578125,1.2999999523162842,1.5000000596046448,0.29999999329447746,-1639.6000671386719,255.0,0.0,False,0.01678666427927833,0.2858206601285334,-0.00026070980459172774,True,18,14,106.62177216622146,True,2,
97,5815,168,False,False,0,10202.04531769777,-550.4000244140625,-5056.18994140625,148.58999633789062,27522.7001953125,-14053.299560546875,-371.19998931884766,-2048.3999633789062,-276.8000030517578,-5632.7001953125,0.0,1.0402763200505665,1.502220402195824,-0.9853241416581136,bf6efbc0d1b,BlxxmOw,20.0,-752.4299926757812,-5020.10986328125,176.16000366210938,19084.599609375,3384.8001098632812,-628.8999938964844,-379.39998626708984,-165.30000686645508,-5484.4000244140625,255.0,122.0,,-0.021114100523374393,-0.6750654339485311,-1.6434916702729727,,21,False,22,,False,,b2d05d5f14b,Pouka.,7.0,1739.4200439453125,-4272.27978515625,17.0,-8658.900146484375,-12095.10009765625,3.1999999284744263,-0.29999999329447746,-0.3999999910593033,54.60000038146973,253.0,128.0,,0.009602147617324823,-2.1846611758562076,-8.210446271455192e-05,True,240.0,False,6,26,20,,games5425898691,bf81d8692db,19.0,157.55999755859375,-2079.260009765625,17.010000228881836,19470.50048828125,-2797.9998779296875,0.0,0.5000000074505806,0.0,0.0,255.0,,,0.009596433107643,-0.14273498389577208,-5.323441746894147e-05,True,189.9432343539371,True,False,16,18,,enpitsu,76561198039309853,33,-523.27001953125,-4899.2998046875,109.16999816894531,16717.39990234375,-13389.7998046875,349.50000762939453,3989.89990234375,-3784.4000244140625,-94.60000038146973,128.0,128.0,,0.09924273017821951,-0.8432439111310982,1.2280610098329658,True,20,15,83.0,False,2,
98,5816,168,True,True,1,434.96588940258397,462.5,5104.31982421875,147.0399932861328,-21918.1005859375,21266.0009765625,379.00001525878906,2049.499969482422,-702.2000122070312,4379.89990234375,1.0,-1.1077507044463109,-1.3755807773647548,-1.010878069872118,76561198039309853,enpitsu,33.0,523.27001953125,4899.2998046875,109.16999816894531,-16717.39990234375,13389.7998046875,349.50000762939453,-3989.89990234375,3784.4000244140625,-94.60000038146973,128.0,128.0,,-0.09924273017821951,0.8432439111310982,1.2280610098329658,True,15,2,20,83.0,False,,bf81d8692db,games5425898691,19.0,-157.55999755859375,2079.260009765625,17.010000228881836,-19470.50048828125,2797.9998779296875,0.0,-0.5000000074505806,-0.0,0.0,255.0,,,-0.009596433107643,0.14273498389577208,-5.323441746894147e-05,True,186.7562406524535,True,False,18,16,,BlxxmOw,bf6efbc0d1b,20.0,752.4299926757812,5020.10986328125,176.16000366210938,-19084.599609375,-3384.8001098632812,-628.8999938964844,379.39998626708984,165.30000686645508,-5484.4000244140625,255.0,122.0,,0.021114100523374393,0.6750654339485311,-1.6434916702729727,,,False,False,21,22,,Pouka.,b2d05d5f14b,7,-1739.4200439453125,4272.27978515625,17.0,8658.900146484375,12095.10009765625,3.1999999284744263,0.29999999329447746,0.3999999910593033,54.60000038146973,253.0,128.0,,-0.009602147617324823,2.1846611758562076,-8.210446271455192e-05,True,26,20,240.0,False,6,
99,6068,168,False,True,0,5202.282797146018,2.4100000858306885,15.880000114440918,92.70999908447266,760.6999969482422,27678.798828125,1288.699951171875,464.39998626708984,-273.29999923706055,-3990.5999755859375,0.0,-0.002206408824807502,-0.03325423339204874,0.0039160892449891195,b2d05d5f14b,Pouka.,6.0,-16.600000381469727,-255.75999450683594,58.31999969482422,3827.6998901367188,21322.19970703125,2903.699951171875,-1109.000015258789,-1764.7000122070312,2696.099853515625,128.0,255.0,,0.016946297124723637,1.2435076105338596,-0.011265944038298233,True,5,False,6,0.0,False,,bf6efbc0d1b,BlxxmOw,9.0,54.7599983215332,-1656.530029296875,17.010000228881836,-1097.2000122070312,14044.3994140625,2.0999999344348907,0.0,-0.19999999552965164,201.29999160766602,255.0,128.0,,0.009599079973235026,1.6687712965109514,-0.00010228340808197791,False,77.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2597.550048828125,4024.699951171875,17.010000228881836,-17183.599853515625,5239.0997314453125,2.3000000417232513,1.0000000149011612,-0.5000000074505806,1811.6000366210938,255.0,255.0,,0.009569234101789554,2.8957504620147314,0.00014955898140964398,True,0.0,False,False,False,False,,enpitsu,76561198039309853,33,142.19000244140625,282.9599914550781,101.87000274658203,-15919.69970703125,-16478.599853515625,185.79999923706055,3859.2999267578125,-3918.5000610351562,-6.600000262260437,255.0,128.0,,1.338487034402983,-2.368928738136864,-0.005201083470602485,True,2,1,0.0,False,False,
100,6069,169,False,False,1,5311.446865702721,95.58000183105469,-110.79000091552734,95.87000274658203,39547.60009765625,2081.0000610351562,-1190.1000213623047,-1061.500015258789,-1271.2000274658203,-5766.7999267578125,1.0,0.01920162755798264,0.4038987261906076,0.15380066327385084,76561198039309853,enpitsu,33.0,-23.290000915527344,-166.3699951171875,104.0999984741211,12903.399658203125,9795.30029296875,799.1000366210938,-1704.9000549316406,232.00000762939453,-5223.900146484375,255.0,128.0,,-1.3161877482212614,-0.8014632335952196,3.0678181210221163,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,2742.6201171875,-4056.969970703125,17.010000228881836,17542.19970703125,-2696.099853515625,2.3000000417232513,-0.5000000074505806,0.09999999776482582,1915.5000305175781,255.0,255.0,,-0.00958816865621418,-3.0523158251660725,6.31332300780064e-05,True,0.0,False,False,False,False,,BlxxmOw,bf6efbc0d1b,9.0,-46.310001373291016,1562.969970703125,17.010000228881836,1365.2000427246094,-14028.699951171875,2.0999999344348907,-0.0,-0.3999999910593033,64.6999979019165,255.0,128.0,,-0.00959939434739443,-1.6762154113205514,-6.655435213854158e-05,False,77.0,False,False,False,False,,Pouka.,b2d05d5f14b,6,-19.459999084472656,58.61000061035156,84.37999725341797,-3473.2000732421875,-18676.400146484375,2345.8999633789062,1049.800033569336,5394.6002197265625,212.60000228881836,128.0,255.0,,-0.020735335423429226,-1.4531872754701072,-0.682602959481616,True,6,5,0.0,False,False,
101,6285,176,False,False,0,5686.062765866315,-1373.7099609375,-525.9600219726562,125.30000305175781,948.1999969482422,11712.80029296875,300.49999237060547,1568.800048828125,2320.8999633789062,-140.50000190734863,0.0,1.003917655004914,-1.6409422824813242,-2.145073206511761,b2d05d5f14b,Pouka.,7.0,-1351.010009765625,-658.6799926757812,16.170000076293945,121.70000076293945,7066.400146484375,-1010.9999847412109,-3128.900146484375,-4447.39990234375,806.9000244140625,255.0,128.0,False,0.03371480541890384,1.5204926651065431,-0.03834332952434003,False,8,False,8,225.6295138892307,True,,bf6efbc0d1b,BlxxmOw,9.0,-1834.6400146484375,418.7300109863281,621.8400268554688,-4656.099853515625,17899.000244140625,-3436.6000366210938,4921.400146484375,1014.4000244140625,443.8999938964844,255.0,128.0,False,-1.4287499089896918,-3.1200064379890837,-1.2788156400576098,True,132.0,False,4,6,4,,games5425898691,bf81d8692db,19.0,-1023.3900146484375,-1260.780029296875,17.010000228881836,-6210.7000732421875,22145.50048828125,-0.29999999329447746,0.0,-0.3999999910593033,-11.000000238418579,255.0,128.0,,0.009589158718527996,1.8428725456626438,4.20050296406581e-05,True,29.05895068824936,True,False,False,4,,enpitsu,76561198039309853,33,-735.469970703125,3808.60009765625,17.059999465942383,-2910.5999755859375,12163.199462890625,1.7000000178813934,1.1999999731779099,-7.300000190734863,-605.8000183105469,255.0,0.0,True,0.016828688043472574,1.8087313376674274,-9.33248440564392e-06,True,2,2,31.0,False,False,
102,6363,179,False,False,0,3334.6307703615694,-1084.300048828125,1810.68994140625,93.1500015258789,837.0999908447266,5380.10009765625,0.0,-5895.999755859375,917.3999786376953,-33.499999046325684,0.0,0.13002632902362193,-2.581277426739466,2.3971498859370093,bf6efbc0d1b,BlxxmOw,9.0,-992.8400268554688,1983.81005859375,17.010000228881836,6555.30029296875,-20484.89990234375,0.0,0.29999999329447746,-1.1999999731779099,-1833.3000183105469,255.0,0.0,False,0.009592170363814058,-1.317387530650998,-0.0001317140758409706,False,4,4,6,19.23524283337342,True,,b2d05d5f14b,Pouka.,7.0,,,,,,,,,,,,,,,,False,,,,,,,games5425898691,bf81d8692db,19.0,-585.3800048828125,1871.8900146484375,16.989999771118164,13536.199951171875,3577.0999145507812,4.699999988079071,-0.7000000029802322,-0.19999999552965164,1874.6000671386719,255.0,240.0,,0.009580801814420512,0.30915357022487383,7.876084385875228e-05,False,0.0,False,False,False,4,,enpitsu,76561198039309853,33,-86.7300033569336,3766.18994140625,17.059999465942383,-830.9999847412109,-12058.599853515625,1.1999999731779099,0.09999999776482582,0.7000000029802322,-0.3999999910593033,255.0,0.0,False,0.01671322179293347,-1.6396852613534025,6.535218712139312e-05,True,2,2,61.0,False,False,
103,6401,181,False,False,0,4444.483299864828,-2564.919921875,1020.760009765625,131.63999938964844,-702.5,7232.5,7438.699951171875,3274.8001098632812,-1135.1000213623047,-4897.5,0.0,0.6017230520459212,2.172306799912375,2.6211522999283785,bf6efbc0d1b,BlxxmOw,12.0,-2675.89990234375,988.0900268554688,16.31999969482422,-11117.39990234375,13328.499755859375,62.30000019073486,-4.699999988079071,-69.00000095367432,-2753.5000610351562,255.0,0.0,False,-0.011288717978514315,2.139999726212027,-0.016927696464162794,False,4,4,6,0.0,False,,b2d05d5f14b,Pouka.,7.0,-2222.260009765625,-4387.2998046875,17.010000228881836,4452.60009765625,4453.800048828125,2.3999999463558197,0.0,0.0,-2341.300048828125,243.0,0.0,,0.009521996279546752,0.796212204280861,-2.7778495508288684e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,1643.1700439453125,3080.639892578125,16.860000610351562,16399.69970703125,9873.699951171875,-928.1999969482422,-1285.5000305175781,1719.6000671386719,-487.59998321533203,255.0,128.0,,-0.018576252028172358,0.5300233619869659,-0.0021403398920276664,True,0.0,False,False,4,6,,enpitsu,76561198039309853,33,-1637.3299560546875,2305.429931640625,17.059999465942383,-17803.499755859375,-6659.4000244140625,1.8000000715255737,-1.0999999940395355,-0.7999999821186066,-1839.7999572753906,0.0,0.0,False,0.016828662944562887,-2.8366259311964233,-0.00014839172610649014,True,2,2,31.0,False,False,
104,6473,183,False,False,1,8079.152508435231,2757.610107421875,-2721.75,224.2899932861328,7190.2001953125,15295.699462890625,10905.10009765625,5433.800048828125,23.599998950958252,-2544.1000366210938,1.0,0.08384345612716358,0.5908387026077973,1.1018833597798563,76561198039309853,enpitsu,33.0,2694.0,-2904.830078125,92.9800033569336,86.30000114440918,15183.1005859375,2226.999969482422,-5457.80029296875,-667.7999877929688,-126.5999984741211,255.0,0.0,,-0.6873246214487025,1.4682631358889058,-0.0010695648282843038,True,3,False,4,14.0,False,,bf81d8692db,games5425898691,19.0,-783.8099975585938,-5044.35009765625,22.020000457763672,18730.699462890625,1049.4000244140625,-1092.3999786376953,5031.400146484375,382.7000045776367,288.29999923706055,255.0,226.0,,-0.02324603790393123,3.023864650748099,-0.21605575902548593,True,222.0,False,False,6,4,,BlxxmOw,bf6efbc0d1b,12.0,2694.47998046875,-776.989990234375,104.18000030517578,12520.699462890625,11162.39990234375,-164.0999984741211,-3341.4999389648438,4368.500061035156,-16.200000047683716,255.0,128.0,,-0.47571913660763865,-0.6545128612322282,-3.138252220439333,True,,False,4,5,8,,Pouka.,b2d05d5f14b,7,1872.4100341796875,1764.9100341796875,17.010000228881836,1912.7999877929688,-10907.80029296875,2.0000000298023224,-0.09999999776482582,-0.0,2.5999999046325684,255.0,128.0,,-0.009559093835003323,-1.7448677654681495,-1.5993792023815393e-05,True,False,False,133.0,False,False,
105,6563,187,False,False,1,4393.082892025378,3418.469970703125,1543.2900390625,289.2300109863281,9582.000122070312,21766.201171875,-3387.9998779296875,-1962.1000671386719,1547.5999450683594,-1684.1999816894531,1.0,0.43032242989235686,2.073716464539753,2.0706257958030814,76561198039309853,enpitsu,33.0,3310.6298828125,1424.1099853515625,206.4499969482422,2407.5999450683594,16282.80029296875,61.39999866485596,-5440.8001708984375,804.7000122070312,0.0,255.0,128.0,,-1.5348103470504748,-1.4227171678408383,3.1403625265235418,True,5,False,6,14.0,False,,bf81d8692db,games5425898691,19.0,474.07000732421875,0.49000000953674316,17.020000457763672,-5407.2998046875,16727.19970703125,0.7999999821186066,-0.0,0.29999999329447746,40.0,255.0,128.0,,-0.009591200070186316,1.2528664324778909,-6.1819053455324e-05,True,160.0,False,False,6,4,,BlxxmOw,bf6efbc0d1b,21.0,3492.25,1885.6099853515625,506.9800109863281,-2604.8001098632812,4306.099853515625,-1099.7000122070312,-416.1000061035156,5318.699951171875,1336.9999694824219,255.0,255.0,True,-0.03347554902837276,-1.856018507912994,-2.3274622392253863,True,173.54553998157542,True,4,7,10,,Pouka.,b2d05d5f14b,7,3345.8798828125,3644.2099609375,17.010000228881836,3839.5999145507812,13562.5,2.0999999344348907,-0.0,-0.0,76.39999866485596,177.0,128.0,False,-0.00959374387965733,1.8380451942359057,-4.256023167294127e-05,True,False,False,164.0,False,False,
106,6617,188,False,False,0,9871.752309846603,-3478.679931640625,-4387.919921875,450.8999938964844,8652.60009765625,11776.700439453125,-2053.8999938964844,313.29999923706055,-402.00000762939453,-5978.3001708984375,0.0,-0.2628056260368236,-0.020448774458384604,0.9265856593865838,b2d05d5f14b,Pouka.,7.0,-3457.719970703125,-4582.18994140625,459.1199951171875,-6296.9000244140625,6295.3997802734375,-810.4000091552734,-1734.2999267578125,-1734.2999267578125,0.19999999552965164,255.0,0.0,False,0.08573173139225326,2.365747714716324,1.5716213155773182,True,False,False,False,157.7374364304286,True,,bf6efbc0d1b,BlxxmOw,23.0,-3102.8701171875,-1966.47998046875,17.010000228881836,4071.0000610351562,3243.3999633789062,6.299999952316284,3.1999999284744263,-3.0000001192092896,-2176.7999267578125,255.0,0.0,False,0.009753456699965737,0.7168375554899966,-6.215422572113859e-05,True,149.0,False,4,10,8,,games5425898691,bf81d8692db,19.0,1232.06005859375,-2706.550048828125,17.020000457763672,-104.89999771118164,-14544.100341796875,1.0000000149011612,0.0,0.0,-2095.399932861328,255.0,0.0,,0.00957344858943106,-1.6449482366313153,-1.1547147914957351e-05,True,191.0,False,False,4,6,,enpitsu,76561198039309853,33,-3132.550048828125,-3943.260009765625,17.049999237060547,-278.8999938964844,475.6999969482422,2.5999999046325684,-1.8000000715255737,-1.1999999731779099,0.0,128.0,128.0,,0.017212558579531204,-1.0407047467152644,-8.049213417823395e-06,True,6,6,255.0,False,False,
107,6671,190,False,False,0,7740.436137507753,-2114.5400390625,-2503.919921875,150.0500030517578,2351.0000610351562,13586.199951171875,2135.0999450683594,3377.0001220703125,3114.1000366210938,-1787.4000549316406,0.0,0.3205154937365489,1.236056883676342,1.3002548709214035,b2d05d5f14b,Pouka.,6.0,-2068.3798828125,-2560.429931640625,16.3799991607666,2965.7998657226562,14300.50048828125,-78.09999942779541,-60.79999923706055,-191.70000076293945,2506.3999938964844,128.0,255.0,False,0.013932136556922941,1.4520381821265156,-0.021243262593246565,False,False,False,False,81.0,False,,bf6efbc0d1b,BlxxmOw,23.0,-2080.139892578125,-3382.510009765625,220.14999389648438,1444.1000366210938,-10022.100219726562,-425.49999237060547,-4174.700012207031,-1616.6000366210938,792.6000213623047,255.0,0.0,False,-0.032679436559238266,-2.5031773421648196,-0.9554224597700988,True,77.0,False,4,12,10,,games5425898691,bf81d8692db,19.0,-293.07000732421875,-1860.6400146484375,17.020000457763672,-9460.30029296875,14153.399658203125,0.7999999821186066,0.3999999910593033,-0.5999999865889549,328.1999969482422,255.0,109.0,,0.009589108605633914,2.1989275856442605,-0.000182266204047856,True,207.0,False,False,4,6,,enpitsu,76561198039309853,33,-1894.2099609375,-3328.820068359375,17.049999237060547,8558.599853515625,16691.800537109375,-1.899999976158142,3.6000001430511475,7.300000190734863,731.9000244140625,255.0,255.0,,0.016775770346829158,1.0985961354553324,9.158570017150544e-05,True,6,6,151.6448342287413,True,False,
108,6689,191,False,False,0,6831.626425414049,-1959.1800537109375,-1608.3900146484375,148.0,2118.6000061035156,13229.300537109375,-269.4000053405762,853.7999725341797,1836.4999389648438,-1772.2999572753906,0.0,0.3940728878472647,0.22531435258969737,-2.109154225842522,b2d05d5f14b,Pouka.,6.0,-1934.1800537109375,-1688.6400146484375,17.010000228881836,1994.7999572753906,12693.1005859375,2.0999999344348907,-0.7000000029802322,-5.400000214576721,929.1000366210938,128.0,128.0,False,0.009646148323649156,1.4575532868346528,4.1645177457247666e-05,False,False,False,False,72.0,False,,bf6efbc0d1b,BlxxmOw,23.0,-1995.9300537109375,-4054.449951171875,49.939998626708984,1123.1999969482422,-9993.300170898438,-4622.799987792969,-2517.5,-87.29999542236328,-3771.0000610351562,255.0,128.0,False,0.029975046197777792,1.6259874829779903,0.6272945662905005,True,77.0,False,4,12,10,,games5425898691,bf81d8692db,19.0,-954.6599731445312,-837.780029296875,17.020000457763672,-11880.50048828125,15584.300537109375,-1.7000000178813934,-2.800000011920929,3.1999999284744263,-1368.0000305175781,255.0,72.0,,0.009583111470408067,2.1965042733449365,-0.0002999945132534096,True,176.40494603751807,True,False,4,6,,enpitsu,76561198039309853,33,-1737.8900146484375,-2081.56005859375,17.049999237060547,-675.8000183105469,22990.0,-2.3000000417232513,0.0,0.7999999821186066,12.000000476837158,255.0,255.0,,0.016780002658558904,1.6014380521756424,-4.8171864532368515e-05,True,6,6,129.12495483890655,True,False,
109,6719,192,False,False,0,5309.118992838753,-1768.530029296875,-96.93000030517578,117.43000030517578,11152.2998046875,12571.800537109375,3091.199951171875,-4113.299865722656,-2872.6998901367188,-2133.5000610351562,0.0,-0.15931286883193882,-2.2401663194783943,-2.5119139484375386,b2d05d5f14b,Pouka.,6.0,-1931.780029296875,-145.08999633789062,17.0,9050.30029296875,13493.900146484375,1.2999999523162842,0.0,0.0,-2017.1000671386719,255.0,3.0,False,0.009576149190943298,0.9124793541850237,1.832950498923348e-05,False,False,False,False,61.20203870598987,True,,bf6efbc0d1b,BlxxmOw,24.0,-1892.97998046875,-3988.85009765625,17.0,5029.200134277344,5570.7000732421875,3.3000001311302185,0.5999999865889549,0.7999999821186066,-507.59998321533203,255.0,128.0,False,0.009503564203153871,0.7981918760734522,0.00021977372480989498,True,77.0,False,4,12,10,,games5425898691,bf81d8692db,19.0,-2244.6298828125,1227.22998046875,17.020000457763672,-12036.99951171875,19598.499755859375,0.7000000029802322,0.0,-0.3999999910593033,0.0,255.0,128.0,,0.009577624953510484,2.1215743947876726,2.6618616656303205e-05,True,162.0,False,False,4,6,,enpitsu,76561198039309853,33,-2650.81005859375,309.5,17.030000686645508,-9037.60009765625,20324.49951171875,5.699999928474426,0.0,0.0,-2072.5999450683594,255.0,0.0,False,0.016774173396413898,1.922370868512239,-0.00020542477420843524,True,6,6,103.0,False,False,
