,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
47,3939,100.0,False,False,0,5329.419512643152,41.52000045776367,-106.30999755859375,108.75,368.3000183105469,13790.799560546875,4277.39990234375,5572.2998046875,595.9000015258789,-2143.2000732421875,0.0,-0.03651338922847963,-0.3712538097965394,-0.035830451609297535,bf81d8692db,games5425898691,18.0,85.83999633789062,-383.5299987792969,88.19999694824219,-2073.699951171875,22685.400390625,2522.899932861328,-5474.5001220703125,515.9000015258789,-115.29999732971191,128.0,128.0,,0.7038668001631069,1.459134001556439,-0.015176709861807143,True,0.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-3068.139892578125,-4010.159912109375,17.049999237060547,-535.6000137329102,-908.0000305175781,2.5,0.5999999865889549,-0.19999999552965164,0.0,255.0,0.0,,0.016313196243174403,1.0377417285351977,-9.17517272870006e-06,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,34.0,3271.47998046875,4415.31982421875,33.7400016784668,7868.800048828125,12043.199462890625,-2967.0001220703125,-1266.8000030517578,834.8000335693359,11.100000143051147,128.0,128.0,,0.13109181837070294,-2.154143120752175,0.00039629619769203063,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,42.0,-31.65999984741211,93.9800033569336,100.04000091552734,9760.800170898438,-18857.900390625,40.39999961853027,5389.5001220703125,415.09998321533203,1015.0,241.0,128.0,1.0236728099537042,-0.23600887981469787,1.2429826427779453,True,3,False,0.0,False,4,,
48,3943,100.0,False,False,1,5122.957428668459,-75.48999786376953,110.0,117.80999755859375,-1714.4000244140625,-272.99999237060547,-1422.2000122070312,-3031.099853515625,-1459.6000671386719,430.49999237060547,1.0,-0.3454413359750248,0.508237549501009,0.26506182322417643,2cb677f6f3724d7dbdf5c6b5e3de9d7f,YBM999,42.0,-84.30000305175781,-28.520000457763672,123.98999786376953,-5818.499755859375,-2022.2999572753906,1756.1000061035156,-5392.2998046875,559.3999862670898,-926.9999694824219,255.0,211.0,,-0.9214325806421642,-0.31765484019432466,2.091506880511863,True,0.0,False,4,3,False,,8284245fadb44a01ab1ee0c99476c869,ᴷᵂᵀ VOXEL,34.0,-3370.1201171875,-4579.35009765625,92.37000274658203,-3713.900146484375,-7393.599853515625,8085.999755859375,-3353.699951171875,3563.699951171875,22.5,128.0,128.0,,-0.7462681916223798,2.065235892070103,0.20496260039021022,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27.0,3066.75,4010.22998046875,17.049999237060547,-579.7999954223633,-473.10001373291016,2.3000000417232513,2.199999988079071,-1.0000000149011612,-658.0999755859375,255.0,128.0,,-0.01648867541362387,-1.0053724515479265,-0.00012620436381832715,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-96.38999938964844,254.30999755859375,94.91999816894531,-2353.0999755859375,1649.2999267578125,-129.20000076293945,5294.6002197265625,1270.199966430664,-776.3999938964844,128.0,128.0,-1.0956848036886055,1.1321968375287683,-2.873229276986917,True,3,False,0.0,False,4,,
49,3975,101.0,False,False,0,5429.868649743568,263.3800048828125,-164.64999389648438,94.3499984741211,32.99999952316284,6761.300048828125,2350.0,1337.4000549316406,2115.2000427246094,-194.69999313354492,0.0,0.46156307458479223,2.759403001095306,-2.976782524937339,bf81d8692db,games5425898691,18.0,292.8299865722656,-338.5400085449219,17.010000228881836,-688.7999725341797,4092.39990234375,2.3999999463558197,0.5000000074505806,-1.5999999642372131,-1.7000000178813934,255.0,128.0,,0.009500617808917124,1.738110860424959,9.994213892836214e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,27.0,-2310.18994140625,-3914.1201171875,17.049999237060547,10126.599731445312,-3563.0999755859375,2.5999999046325684,-1.1999999731779099,0.29999999329447746,-81.30000114440918,255.0,128.0,,0.016703277852252018,-0.34830505280944307,0.00013431480280330264,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,2983.610107421875,4465.89013671875,16.889999389648438,-10035.2001953125,-2388.000030517578,30.299999713897705,38.09999942779541,-22.200000286102295,-1969.6000671386719,255.0,52.0,,0.007721631988584795,-2.917886917886942,0.0014807608500434985,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,673.6799926757812,191.6300048828125,16.899999618530273,265.6999969482422,-2654.7000122070312,27.799999713897705,-35.69999933242798,9.599999785423279,-993.3999633789062,255.0,0.0,0.011183886971631309,-1.3652243119817096,0.0005093451819865673,True,4,False,0.0,False,4,,
50,3992,102.0,False,False,0,5026.271612364901,265.9100036621094,249.8699951171875,114.87000274658203,769.5999908447266,10321.700439453125,809.5999908447266,845.5000305175781,1497.4000549316406,538.3000183105469,0.0,-1.0635029108108784,2.704061010877776,3.0874259971169766,bf81d8692db,games5425898691,18.0,246.86000061035156,61.13999938964844,17.010000228881836,-71.70000076293945,9036.300048828125,2.0999999344348907,0.0,-0.19999999552965164,-148.1999969482422,255.0,128.0,,0.009521888345131362,1.5643599974704194,9.905832229193622e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,27.0,-1576.469970703125,-4120.72998046875,17.049999237060547,12608.00048828125,774.7000122070312,3.1999999284744263,-0.9000000357627869,0.0,2281.4999389648438,255.0,255.0,,0.016730766784468498,0.1158261804330124,8.917846285328457e-05,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,2294.31005859375,4391.6201171875,17.010000228881836,-12526.99951171875,-1031.1000061035156,2.199999988079071,-0.29999999329447746,-0.19999999552965164,-1543.3999633789062,255.0,67.0,,0.009546753666139714,-3.0704796777422145,-0.0002272235980210708,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,534.9199829101562,-92.80000305175781,17.010000228881836,-5804.0997314453125,-3777.0001220703125,2.3000000417232513,-0.19999999552965164,0.0,-2884.2001342773438,255.0,0.0,0.009507586909416802,-2.7368361916803106,-3.7268741636987225e-05,True,4,False,0.0,False,4,,False
51,4007,102.0,False,False,0,4472.601698049942,316.4800109863281,834.8800048828125,96.77999877929688,997.5,10023.599853515625,1032.300033569336,-2262.2999572753906,1391.4999389648438,538.3000183105469,0.0,-1.2099479629215333,-0.4213648860679433,0.168207547957936,bf81d8692db,games5425898691,18.0,327.9100036621094,670.989990234375,17.010000228881836,3236.099853515625,11314.000244140625,2.0999999344348907,0.0,-0.5999999865889549,-68.4000015258789,255.0,128.0,,0.009556545899893751,1.2836183729079333,9.06493231926243e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,27.0,-1086.47998046875,-3756.72998046875,17.049999237060547,5911.5997314453125,11396.199951171875,2.5,0.5000000074505806,1.4000000059604645,322.90000915527344,255.0,128.0,,0.016728556000726164,1.125767393301254,-0.00025715331141445334,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,1636.93994140625,4409.93017578125,17.010000228881836,-12634.300537109375,75.0,2.3000000417232513,-2.5999999046325684,0.09999999776482582,1259.7000122070312,176.0,210.0,,0.009598352376459065,3.132826944405241,0.0002007022046353292,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,193.5399932861328,-6.369999885559082,17.010000228881836,-5793.4002685546875,6824.000244140625,2.3000000417232513,0.0,0.0,-2505.8999633789062,255.0,0.0,0.00948936029650942,2.2351307558447986,4.753201644432152e-06,True,4,False,0.0,False,4,,False
52,4029,103.0,False,False,0,3525.552382700966,329.4800109863281,1834.2900390625,93.1500015258789,-2017.1000671386719,14223.699951171875,0.0,-2717.60009765625,2009.4999694824219,-492.79998779296875,0.0,0.27691900304108974,1.6240394349971279,-0.3122503268250853,bf81d8692db,games5425898691,18.0,399.19000244140625,1673.43994140625,61.279998779296875,-3771.9000244140625,17721.800537109375,2966.9000244140625,-3774.1000366210938,-470.60001373291016,1053.3999633789062,255.0,128.0,,0.0012107726439688283,1.8709669266696396,0.12884631408094668,True,0.0,False,6,5,False,,76561198039309853,enpitsu,27.0,-602.1500244140625,-2698.2900390625,17.049999237060547,5815.8001708984375,12845.799560546875,2.5,0.0,0.7000000029802322,0.0,255.0,128.0,,0.016745791141621568,1.1456584810897443,-5.508462416353015e-05,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,760.6900024414062,3849.050048828125,17.010000228881836,-9467.100219726562,-9052.2998046875,2.0999999344348907,-1.7000000178813934,-1.1999999731779099,582.9000091552734,215.0,168.0,,0.009598304831394304,-2.383307707166192,9.009433074595284e-05,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,87.31999969482422,865.010009765625,17.010000228881836,-2903.0999755859375,11819.300537109375,2.199999988079071,0.19999999552965164,-1.0999999940395355,2235.2999877929688,255.0,254.0,0.00954766605964166,1.8559540623462494,0.0001219598885047692,False,4,False,0.0,False,4,,False
53,4034,103.0,True,True,0,3184.042591470286,253.6699981689453,2170.760009765625,93.08000183105469,-4797.900085449219,20693.30078125,255.20000457763672,-2561.400146484375,2003.0000305175781,-1050.6999969482422,0.0,0.5934869510200357,1.6414607205140967,0.11587724594887146,bf81d8692db,games5425898691,18.0,340.1700134277344,1958.5799560546875,99.0,-3535.0,17075.0,260.6999969482422,-5082.699890136719,-1842.7000427246094,1010.0,255.0,132.0,,1.1142869433754474,2.3107847672096713,0.428829357968311,True,0.0,False,6,5,False,,76561198039309853,enpitsu,27.0,-505.1499938964844,-2484.14990234375,17.049999237060547,5815.9002685546875,12845.999755859375,2.5,0.0,0.7000000029802322,0.0,255.0,128.0,,0.016745791141621568,1.1456584810897443,-5.508462416353015e-05,True,255.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,607.4500122070312,3691.090087890625,17.010000228881836,-9012.19970703125,-9766.900024414062,2.0999999344348907,-0.09999999776482582,0.0,91.30000114440918,175.0,128.0,,0.009592904586706716,-2.3061917557576126,-5.706295466333829e-05,True,255.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,14.1899995803833,1032.300048828125,17.010000228881836,-6630.2001953125,10313.299560546875,2.199999988079071,0.0,-0.09999999776482582,2349.7000122070312,255.0,254.0,0.009513155962760865,2.2029595037520444,-3.2643488209130116e-06,False,4,False,31.0,False,4,,False
54,4327,105.0,False,False,1,5213.9899668629705,-36.63999938964844,10.100000381469727,96.83999633789062,-24658.40087890625,4439.100036621094,2477.4000549316406,1593.9999389648438,2296.699981689453,5285.5999755859375,1.0,0.03705754714028961,-0.08863501991433212,-0.028222866781599257,8284245fadb44a01ab1ee0c99476c869,ᴷᵂᵀ VOXEL,33.0,160.7100067138672,-12.170000076293945,37.130001068115234,-14738.800048828125,17436.800537109375,-1958.2000732421875,1340.8999633789062,-1320.3999328613281,-1415.5000305175781,255.0,0.0,,0.1414902469033676,0.46266033118504385,-0.14142640898281386,True,2.0,False,4,4,False,,2cb677f6f3724d7dbdf5c6b5e3de9d7f,YBM999,41.0,-2142.800048828125,-3826.169921875,17.0,-16800.30029296875,-7888.2000732421875,3.0000001192092896,-0.5000000074505806,-0.0,0.09999999776482582,255.0,128.0,,-0.009578363406807178,-0.43899644464801174,-4.647604372167261e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-221.1699981689453,270.5199890136719,96.54000091552734,7633.3001708984375,-21109.599609375,2488.300018310547,4583.0999755859375,-2828.599853515625,-1114.8999786376953,255.0,0.0,,-0.5288131925813573,-1.865842129909544,0.40666767623140093,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-2610.919921875,3745.820068359375,17.010000228881836,-17078.499755859375,6687.2998046875,2.3000000417232513,-0.9000000357627869,0.29999999329447746,-1739.6000671386719,255.0,0.0,-0.009597052514767942,0.41582246352973695,-0.000166524909929956,True,False,False,0.0,False,False,,
55,4329,105.0,False,False,0,5203.797345375227,165.4600067138672,45.61000061035156,119.18000030517578,9210.399780273438,30573.00048828125,5562.8997802734375,1155.999984741211,382.09999084472656,-5875.10009765625,0.0,-0.10879003551608393,0.02742374447858885,-0.05466272285899679,76561198039309853,enpitsu,27.0,221.1699981689453,-270.5199890136719,96.54000091552734,-7633.3001708984375,21109.599609375,2488.300018310547,-4583.0999755859375,2828.599853515625,-1114.8999786376953,255.0,0.0,,0.5288131925813573,1.865842129909544,0.40666767623140093,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,17.0,2747.989990234375,-3811.2099609375,17.010000228881836,15847.60009765625,-8834.500122070312,2.3000000417232513,0.7999999821186066,-0.29999999329447746,-1899.2999267578125,255.0,0.0,,0.009580470019210884,-0.5694256555239446,-8.886154436170841e-05,True,0.0,False,False,False,False,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,-48.41999816894531,-109.19000244140625,24.510000228881836,14401.099853515625,-12860.2001953125,-576.8999862670898,2941.099853515625,149.7000026702881,-3491.4999389648438,255.0,128.0,,-0.2965248160966717,-0.5002699397168866,0.005859777097280093,True,2.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,2142.800048828125,3826.169921875,17.0,16800.30029296875,7888.2000732421875,3.0000001192092896,0.5000000074505806,0.0,0.09999999776482582,255.0,128.0,0.009578363406807178,0.43899644464801174,-4.647604372167261e-05,True,False,False,0.0,False,False,,
56,4499,111.0,False,False,1,7658.69960035908,-3894.419921875,-835.5800170898438,588.3200073242188,-3127.60009765625,18086.700439453125,-2331.6000366210938,-507.00000762939453,3386.7001342773438,-4926.700134277344,1.0,-0.11943488196956599,-3.054579293391146,0.7404826100408448,2cb677f6f3724d7dbdf5c6b5e3de9d7f,YBM999,42.0,-3797.010009765625,-931.8400268554688,535.469970703125,-6842.2998046875,9839.099731445312,-2764.1000366210938,-3917.3001098632812,1229.800033569336,3659.5001220703125,128.0,11.0,,0.7403267091275474,0.18052649403044108,-1.5527253236388667,True,152.0,False,4,False,4,,8284245fadb44a01ab1ee0c99476c869,ᴷᵂᵀ VOXEL,34.0,-3797.929931640625,-1415.8599853515625,16.90999984741211,1437.7000427246094,9405.599975585938,6.899999976158142,-4.1999998688697815,30.299999713897705,-121.30000114440918,255.0,115.0,,-0.008243555150676849,1.7187783043446474,-0.003969591084817297,False,255.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-2284.02001953125,1832.56005859375,17.049999237060547,2361.9000244140625,13902.60009765625,2.5999999046325684,-0.0,-0.5000000074505806,-0.09999999776482582,255.0,128.0,,-0.016771993297651003,1.7391150393509298,4.760691598211584e-05,True,61.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3150.64990234375,2390.090087890625,17.010000228881836,-4873.999938964844,13734.7998046875,2.0999999344348907,-0.19999999552965164,0.5000000074505806,-448.6000061035156,255.0,112.0,-0.009594150230429132,1.2495782330553478,3.17031703451347e-05,True,False,False,214.0,False,False,,
57,4599,115.0,False,False,0,9094.875602473021,2730.820068359375,-3200.43994140625,133.61000061035156,1386.6000366210938,21450.6005859375,9330.30029296875,3977.9000854492188,-3045.1998901367188,3301.9000244140625,0.0,1.306257709754941,1.0471890114682056,-2.0011096165245474,bf81d8692db,games5425898691,18.0,2658.320068359375,-3487.25,17.0,10754.69970703125,14136.400146484375,1.0000000149011612,1.899999976158142,2.5999999046325684,-1245.999984741211,255.0,128.0,,0.009572685102961607,0.8500043733486271,0.0001103493479777729,True,120.0710367336067,True,False,False,False,,76561198039309853,enpitsu,27.0,94.5199966430664,-5077.02978515625,17.049999237060547,-6051.9000244140625,181.39999389648438,3.1999999284744263,-0.09999999776482582,0.0,2185.7000732421875,128.0,128.0,False,0.01692175687618802,0.20542037724017315,4.663806772485595e-05,True,61.0,False,2,False,2,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,34.0,3239.7900390625,-284.8900146484375,17.010000228881836,2295.2999877929688,-11059.599609375,2.3000000417232513,-0.19999999552965164,-1.0999999940395355,1874.4000244140625,200.0,211.0,False,0.009615758205105284,-1.3491830240499245,0.00016404622461812582,True,208.0,False,4,False,4,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,42.0,2517.280029296875,1515.199951171875,17.010000228881836,-8240.399780273438,9010.399780273438,1.899999976158142,0.0,-0.5000000074505806,-0.5000000074505806,128.0,128.0,0.009599414460122106,2.3114889204783893,4.414823851063875e-05,True,False,4,152.0,False,4,,
58,4707,119.0,False,False,0,4143.474295486396,3134.090087890625,4177.31982421875,319.3900146484375,-19190.10009765625,21762.19970703125,1007.2000122070312,-4150.4998779296875,2635.4998779296875,1219.800033569336,0.0,0.4733625651458664,-2.656890336806132,1.570586167299467,bf81d8692db,games5425898691,18.0,3290.56005859375,4119.85986328125,264.2900085449219,-12180.2001953125,16151.600341796875,3048.699951171875,723.7000274658203,-2420.5999755859375,115.9000015258789,255.0,238.0,,-0.4984320559986603,2.3951892723572343,-0.7693881453466807,True,70.97676549162917,True,6,5,False,,76561198039309853,enpitsu,27.0,-18.5,-743.8499755859375,94.18000030517578,-251.39999389648438,22026.59912109375,-167.99999237060547,-5499.6002197265625,-63.400001525878906,0.0,128.0,128.0,False,0.9107810933923969,-1.5592603425693357,3.1415757650172305,True,153.0,False,6,False,5,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,2286.610107421875,2665.080078125,17.010000228881836,450.09998321533203,16063.399658203125,2.199999988079071,0.0,-0.09999999776482582,-1746.300048828125,255.0,0.0,False,0.00959151160589332,1.5048458789383141,-0.00011792489901905205,True,91.0,False,6,False,6,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,40.0,738.3599853515625,4794.85986328125,17.010000228881836,3183.699951171875,3336.400146484375,2.0999999344348907,0.09999999776482582,0.5000000074505806,-2015.2000427246094,159.0,0.0,0.009521147617950398,0.8664373056342198,-3.6364051230815617e-05,True,False,4,183.0,False,4,,False
59,4774,121.0,False,False,1,7895.314732751209,-16.469999313354492,-2702.409912109375,114.23999786376953,13698.00048828125,22623.40087890625,-2659.8001098632812,-777.9000091552734,3733.2998657226562,1169.1000366210938,1.0,-0.04402711564192581,2.5795036271210616,-2.8382737265286266,2cb677f6f3724d7dbdf5c6b5e3de9d7f,YBM999,40.0,-83.4000015258789,-2881.030029296875,101.04000091552734,14918.599853515625,17224.3994140625,-150.9000015258789,-3337.6998901367188,4357.200012207031,-351.8000030517578,128.0,128.0,,-1.1381119220233193,-0.13037382334580966,2.699461942236839,True,132.0,False,6,3,4,27.0,8284245fadb44a01ab1ee0c99476c869,ᴷᵂᵀ VOXEL,33.0,-679.6799926757812,-4848.1201171875,17.0,21507.39990234375,3421.199951171875,3.4999999403953552,-0.3999999910593033,0.19999999552965164,1474.6000671386719,255.0,244.0,False,-0.009562016968375473,2.957306177788509,0.00023886083464568153,True,190.0,False,6,False,6,,enpitsu,76561198039309853,27.0,79.37000274658203,-1717.6800537109375,17.059999465942383,8617.7001953125,-10.90000033378601,1.4000000059604645,1.5999999642372131,-0.0,-201.49999618530273,0.0,128.0,,-0.016910314126376867,0.03870943045821384,0.0002608210487466955,True,184.0,False,8,False,6,,games5425898691,bf81d8692db,18.0,-2981.909912109375,-4802.60986328125,25.329999923706055,-2840.7998657226562,11931.199951171875,-1875.2000427246094,2213.6000061035156,-2190.0,-1287.7999877929688,255.0,0.0,-0.13564117718209237,1.3603697046157373,0.22147434474731895,True,6,False,53.74236535000544,True,6,,
60,4869,125.0,False,False,1,3355.118631157482,3681.6298828125,3269.949951171875,101.56999969482422,-10697.5,9907.000122070312,5999.7998046875,-454.59999084472656,3250.8999633789062,5022.39990234375,1.0,-1.4037294413180785,-1.1193179484612783,0.1872617643715648,2cb677f6f3724d7dbdf5c6b5e3de9d7f,YBM999,41.0,3831.389892578125,3263.56005859375,15.420000076293945,-9822.2998046875,17981.300048828125,-543.4000015258789,-108.90000343322754,2097.7999877929688,1724.7999572753906,0.0,255.0,,-0.02302536110099747,0.9826663160809196,-0.02632764522746257,True,0.0,False,6,4,4,,8284245fadb44a01ab1ee0c99476c869,ᴷᵂᵀ VOXEL,33.0,1588.3499755859375,1871.199951171875,16.989999771118164,-15721.700439453125,14928.299560546875,4.799999892711639,-0.29999999329447746,-0.0,1996.3999938964844,212.0,244.0,False,-0.0095852614771267,0.6808701225424224,-3.57884652219538e-05,True,222.0,False,8,False,8,,enpitsu,76561198039309853,27.0,3099.669921875,2519.639892578125,17.020000457763672,-2032.1000671386719,22910.0,5.0,-0.0,0.3999999910593033,0.09999999776482582,255.0,128.0,,-0.01679523707269485,1.4823074183469713,-3.53897080749213e-05,True,78.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-3651.389892578125,2192.9599609375,16.989999771118164,3120.5999755859375,22685.2001953125,4.600000083446503,0.3999999910593033,1.7000000178813934,-404.00001525878906,255.0,128.0,-0.009614127689124834,1.738420420512299,6.514654854432261e-05,True,8,False,207.0,False,8,,
61,4950,128.0,False,False,0,9863.506194233267,-1171.0699462890625,-4719.669921875,413.3800048828125,-7901.6998291015625,-494.39998626708984,15910.999755859375,2882.9000854492188,5258.699951171875,-184.0999984741211,0.0,0.27532723971747924,2.350708479867635,-2.9624583100182993,bf81d8692db,games5425898691,18.0,-1150.06005859375,-4695.77001953125,226.13999938964844,-16262.099609375,9928.599853515625,2328.0999755859375,-1510.0999450683594,2637.6998901367188,4583.800048828125,255.0,0.0,,-1.0068629352010654,2.275961617285847,1.0078131138620896,True,217.41286909708413,True,10,9,False,,76561198039309853,enpitsu,27.0,-445.80999755859375,-4503.1298828125,21.510000228881836,3666.099853515625,-1456.300048828125,-489.00001525878906,1489.1999816894531,-2065.800018310547,-3565.7000732421875,255.0,0.0,,0.08974728839916202,-1.110934152747048,0.006808653320003409,True,228.0,False,10,False,10,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,35.0,-1100.6400146484375,-3736.090087890625,16.989999771118164,-7379.69970703125,-2296.699981689453,4.900000095367432,-0.19999999552965164,0.0,-2667.2000122070312,255.0,0.0,False,0.009517259327167356,-2.899804554249241,-1.2195345068794005e-05,True,253.0,False,8,False,8,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,-1519.4300537109375,-4432.740234375,103.19000244140625,855.9999847412109,3963.900146484375,-150.2999973297119,-5103.900146484375,-1930.3999328613281,-687.6000213623047,255.0,128.0,-0.17626661228113977,1.1526141042898022,-3.107526242946193,True,5,4,0.0,False,8,,
62,5043,131.0,False,False,0,9532.568483220126,-3510.85009765625,-4026.919921875,136.02999877929688,-10017.2998046875,12094.300537109375,648.4999847412109,5261.500244140625,2834.89990234375,528.8999938964844,0.0,-1.0730513808581261,2.133287172646313,-2.530811661484784,76561198039309853,enpitsu,27.0,-3470.5,-4082.739990234375,15.819999694824219,-10159.600219726562,11754.89990234375,-1480.2000427246094,-4102.60009765625,-3659.5999145507812,157.89999961853027,255.0,0.0,,0.07240417227716445,2.269640863621051,-0.0016877657334859676,True,203.0,False,10,10,False,,bf81d8692db,games5425898691,18.0,-3793.6201171875,-4247.25,398.05999755859375,6760.8001708984375,-6865.10009765625,5012.0001220703125,497.90000915527344,19.299999475479126,476.3999938964844,255.0,139.0,,-0.4924537479159444,-0.7915807635246744,-1.5677895987266013,True,195.0,False,10,False,10,,ᴷᵂᵀ VOXEL,8284245fadb44a01ab1ee0c99476c869,33.0,-3857.60009765625,-1906.8699951171875,20.299999237060547,-4170.400085449219,3810.7000732421875,571.6999816894531,-127.5,1350.8000183105469,688.3999633789062,22.0,128.0,False,0.06938483420922129,-0.6125151587609702,-0.06139172745335075,True,253.0,False,8,False,8,,YBM999,2cb677f6f3724d7dbdf5c6b5e3de9d7f,41.0,-2171.530029296875,-1812.1800537109375,17.010000228881836,-9609.099731445312,13749.3994140625,-0.29999999329447746,-0.29999999329447746,0.3999999910593033,473.6000061035156,255.0,159.0,0.00956804847017598,2.1858765504304922,6.911961960320448e-05,False,6,4,0.0,True,8,,
