,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
112,7075,223.0,False,False,1,7784.0732457250115,-1601.4000244140625,-2232.570068359375,121.69000244140625,-12206.300048828125,9386.599731445312,4326.000061035156,4629.800109863281,3625.0,-1193.0999755859375,1.0,0.44752741962536735,-2.9918327437041197,-2.1468197273077423,b3dbbf7820b,Zathaus,5.0,-1517.2099609375,-2347.97998046875,13.84000015258789,-8964.69970703125,1218.6000061035156,102.29999542236328,256.3999938964844,440.60001373291016,-1604.7000122070312,255.0,0.0,False,-0.04408682592811443,0.2835842186428701,0.030604218320165757,True,6,138.96566881415663,True,False,6,,bb0d2c807cb,M4Kodik,5.0,-3462.1298828125,-332.510009765625,1734.8800048828125,2541.4999389648438,-16499.100341796875,-154.7000026702881,3770.1998901367188,2566.300048828125,-3073.900146484375,128.0,127.0,False,1.1730974250709425,1.8178071184046318,-2.18028193061568,6,17,202.0,False,20,True,,enpitsu,76561198039309853,23,-3614.780029296875,3272.820068359375,17.049999237060547,633.6000061035156,-17569.3994140625,2.5,-0.0,-0.0,575.6000137329102,255.0,128.0,,-0.016787899730002574,-1.657059088566175,-0.00023774077987317584,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,22.0,-2030.510009765625,-2749.1298828125,368.0199890136719,6866.6998291015625,-19416.500244140625,-10239.400024414062,5398.800048828125,831.9000244140625,640.5000305175781,255.0,0.0,,-0.9146917092442641,1.5709413401050993,-0.37271374751675523,True,32,0.0,False,False,30,
113,7119,225.0,False,False,1,7366.254905844631,-3500.139892578125,-770.6400146484375,142.6199951171875,-17823.499755859375,19941.199951171875,3503.3999633789062,3762.3001098632812,1441.300048828125,-638.6000061035156,1.0,-0.7884193329629351,-3.008856776916983,-0.5798193404858688,b3dbbf7820b,Zathaus,5.0,-3356.85009765625,-975.4099731445312,83.80999755859375,-16584.200439453125,15729.000244140625,2561.400146484375,-2865.4998779296875,-3182.0001220703125,-297.1999931335449,255.0,129.0,False,-0.08783147934308076,0.746904346678132,-0.0007006425232678525,True,8,82.8304602920368,True,False,7,,bb0d2c807cb,M4Kodik,5.0,-3050.85009765625,-3000.010009765625,975.4299926757812,2541.4999389648438,-16499.100341796875,-9892.7001953125,-451.1000061035156,-1059.8999786376953,-534.3000030517578,128.0,0.0,False,-0.2904758412856593,-1.4915525624060946,-0.9211455861989909,6,18,202.0,False,20,False,,enpitsu,76561198039309853,23,-3736.47998046875,143.9199981689453,40.36000061035156,-5344.000244140625,-22131.0009765625,3264.8001098632812,-0.7000000029802322,-1.1999999731779099,60.79999923706055,128.0,255.0,,-0.01683710554351129,-1.332532003631176,1.3178467371990644e-05,True,10,False,8,184.0,False,,games5425898691,bf81d8692db,22.0,-1237.72998046875,-3684.469970703125,17.0,9935.399780273438,87.29999542236328,3.3000001311302185,0.5000000074505806,0.19999999552965164,0.19999999552965164,255.0,128.0,,-0.009511376152033485,3.132707529617658,-4.9458007048759633e-05,False,32,0.0,False,False,30,
114,7125,225.0,False,False,0,6660.570233309908,3831.699951171875,448.29998779296875,220.42999267578125,10155.999755859375,19200.899658203125,16088.1005859375,4955.7000732421875,1468.8999938964844,-3046.6000366210938,0.0,0.9209090954525777,-2.9256776997740626,0.1738064918349065,76561198039309853,enpitsu,23.0,3841.219970703125,308.82000732421875,114.19999694824219,-2605.5999755859375,17830.50048828125,1855.0999450683594,286.00000381469727,-4168.900146484375,3575.8999633789062,128.0,255.0,,0.010301292546920048,1.6099255180284608,-0.08261827215946917,True,10,174.0,False,False,9,,bf81d8692db,games5425898691,22.0,962.77001953125,3682.360107421875,17.0,-11239.300537109375,81.49999618530273,3.3000001311302185,2.199999988079071,-0.29999999329447746,-473.80001068115234,255.0,53.0,,0.00951107287543209,-3.141361105611442,-9.061143310439794e-05,False,30,0.0,False,32,False,,M4Kodik,bb0d2c807cb,5,2989.3701171875,3398.760009765625,716.739990234375,-2541.4999389648438,16499.100341796875,-11461.600341796875,835.6999969482422,1829.6000671386719,-993.1999969482422,128.0,124.0,False,0.16811780837603782,1.4057189348724521,-0.24962925639317,False,20,6,18,202.0,False,,Zathaus,b3dbbf7820b,5.0,3640.580078125,709.0900268554688,106.91999816894531,16481.800537109375,-15505.799560546875,-238.50000381469727,4135.299987792969,3625.1998901367188,81.00000381469727,255.0,169.0,False,1.317576910122366,-0.8249981459697904,0.018448438370539152,True,8,71.0,False,False,7,
115,7236,229.0,True,False,0,2834.692021560367,1822.0699462890625,4335.27978515625,107.37000274658203,-3014.89990234375,-6742.2998046875,6914.5001220703125,5032.200012207031,-2250.2000427246094,-2369.1000366210938,0.0,0.9840839938494367,-1.9648647692716463,0.501802604239552,76561198039309853,enpitsu,23.0,1932.31005859375,4184.22998046875,213.67999267578125,-4842.699890136719,17363.00048828125,283.8999938964844,-2883.599853515625,4669.100036621094,-365.99998474121094,128.0,128.0,,0.05282360921831708,2.0867061468593597,1.2156108897326385,True,12,111.0,False,False,11,,bf81d8692db,games5425898691,22.0,-2888.5,1886.5,17.010000228881836,20005.6005859375,-7816.5997314453125,2.3000000417232513,-0.19999999552965164,0.0,2004.4999694824219,255.0,255.0,,0.00958427783783492,-0.2932414802217869,1.881462612612296e-05,False,32,198.0,False,34,True,,M4Kodik,bb0d2c807cb,5,2027.56005859375,4904.64013671875,17.0,-4757.300109863281,6371.7999267578125,1.1999999731779099,-0.5000000074505806,0.29999999329447746,-2425.2000427246094,255.0,0.0,False,0.009469305592589242,2.204567879947135,-8.225687611172876e-05,True,20,6,18,239.38751825722315,True,,Zathaus,b3dbbf7820b,5.0,2994.320068359375,3348.35009765625,16.989999771118164,-12512.7001953125,16696.300048828125,4.399999976158142,-0.19999999552965164,0.29999999329447746,5.0,255.0,128.0,False,0.009595060123079362,2.2146282418568526,-4.9078531858551314e-05,True,8,0.0,False,False,8,
116,7523,230.0,False,False,1,5219.937181678587,32.31999969482422,-7.989999771118164,96.44999694824219,10783.900146484375,6577.1002197265625,-2700.0,-462.7000045776367,-688.8999938964844,-5942.2998046875,1.0,-0.006291654887883231,0.365783906429652,-0.1112918943275139,b3dbbf7820b,Zathaus,5.0,9.5,-154.38999938964844,104.0999984741211,-11861.300048828125,19636.8994140625,141.00000381469727,-5154.6002197265625,-1882.2999572753906,-369.3000030517578,255.0,11.0,,-1.3077174098522815,0.5356071906188892,0.6903156433899885,True,4,0.0,False,False,3,,bb0d2c807cb,M4Kodik,5.0,2852.969970703125,-3956.5400390625,17.010000228881836,14187.5,-11545.30029296875,2.0999999344348907,0.29999999329447746,-0.29999999329447746,-1693.6000061035156,255.0,0.0,,-0.009565038698622267,-2.4202359385377763,-0.0001540031411816389,False,False,0.0,False,False,True,,enpitsu,76561198039309853,23,4.809999942779541,122.56999969482422,105.75,13124.300537109375,-11462.39990234375,-654.1000366210938,3566.7001342773438,907.7999877929688,-4087.0001220703125,255.0,128.0,,-1.5077045224736614,3.0747661996724256,1.1669274653610564,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,22.0,-2856.6201171875,4111.60986328125,17.010000228881836,-17414.300537109375,1498.699951171875,2.3000000417232513,0.5000000074505806,-0.19999999552965164,1902.5,128.0,255.0,,-0.009630852816858637,0.0207218351776254,5.667049389557698e-05,True,False,0.0,False,False,False,
117,7524,230.0,False,False,0,5195.877600548482,-59.560001373291016,11.890000343322754,94.83999633789062,-6581.9000244140625,4129.700012207031,2151.6000366210938,-3265.10009765625,-3863.2998657226562,-2055.2999877929688,0.0,-0.06175574827499217,-0.466505580430698,-0.1455341451985702,76561198039309853,enpitsu,23.0,-4.809999942779541,-122.56999969482422,105.75,-13124.300537109375,11462.39990234375,-654.1000366210938,-3566.7001342773438,-907.7999877929688,-4087.0001220703125,255.0,128.0,,1.5077045224736614,-3.0747661996724256,1.1669274653610564,True,2,0.0,False,False,1,,bf81d8692db,games5425898691,22.0,2856.6201171875,-4111.60986328125,17.010000228881836,17414.300537109375,-1498.699951171875,2.3000000417232513,-0.5000000074505806,0.19999999552965164,1902.5,128.0,255.0,,0.009630852816858637,-0.0207218351776254,5.667049389557698e-05,False,False,255.0,False,False,True,,M4Kodik,bb0d2c807cb,5,-2963.5,4060.179931640625,17.010000228881836,-12412.60009765625,13180.50048828125,2.0999999344348907,-0.3999999910593033,0.3999999910593033,-1913.3999633789062,255.0,0.0,True,0.009566828662512412,2.2679207745464653,-7.891331467688078e-05,True,False,False,False,255.0,False,310.0,Zathaus,b3dbbf7820b,5.0,68.63999938964844,114.47000122070312,105.33000183105469,8847.39990234375,-2332.7000427246094,-22.5,4654.200134277344,-1803.8999938964844,-2309.499969482422,255.0,128.0,,1.2287199373611133,0.7269908761759329,2.8260762079630206,True,4,0.0,False,False,3,
118,7580,232.0,False,False,0,4384.3334528660025,-1170.68994140625,764.280029296875,99.62999725341797,960.4000091552734,13221.800537109375,2968.599853515625,480.60001373291016,-5958.4002685546875,-515.9999847412109,0.0,0.4924057173471474,0.013800944843878352,-0.022359988166821932,76561198039309853,enpitsu,23.0,-1241.8199462890625,611.6199951171875,16.559999465942383,441.3999938964844,9506.400146484375,-102.60000228881836,84.20000076293945,-75.99999904632568,-717.3000335693359,255.0,128.0,,0.00984134281791784,1.4824117004957613,0.004948852729957561,True,2,31.0,False,False,2,,bf81d8692db,games5425898691,22.0,2352.659912109375,-2570.75,17.010000228881836,-13312.099609375,4639.599914550781,2.0000000298023224,-1.7000000178813934,0.7000000029802322,-283.4000015258789,255.0,128.0,,0.00961671460487967,2.794762454717852,-3.6038199604513226e-05,False,False,244.0,False,False,True,,M4Kodik,bb0d2c807cb,5,-1227.18994140625,4108.83984375,17.010000228881836,9831.199951171875,-7056.199951171875,2.199999988079071,2.800000011920929,0.9000000357627869,-1816.9000244140625,0.0,0.0,False,0.009726754247457281,-0.6621975308938041,-0.00013187706188836436,True,False,False,False,218.0,False,,Zathaus,b3dbbf7820b,5.0,1873.550048828125,-205.24000549316406,17.010000228881836,12134.7998046875,679.8000335693359,2.0999999344348907,-0.19999999552965164,0.0,-266.8000030517578,255.0,128.0,,0.009552915307289949,0.02789864903083602,0.00016024329399854525,False,4,0.0,False,False,4,
119,7609,233.0,False,True,0,3010.7259934528015,-1058.0799560546875,2133.639892578125,115.48999786376953,10002.999877929688,20894.69970703125,3189.1000366210938,-1103.7999725341797,-5207.0001220703125,2769.1000366210938,0.0,0.5967237944061762,-0.3630439234890805,-0.5587962095673505,76561198039309853,enpitsu,23.0,-1208.739990234375,1919.2900390625,58.709999084472656,10047.80029296875,14798.299560546875,2955.7998657226562,-1193.7999725341797,2255.800018310547,-2868.3999633789062,255.0,0.0,,0.06556385835440992,1.0544225981828086,0.008884006102966581,True,4,0.0,False,False,3,,bf81d8692db,games5425898691,22.0,1157.75,-1858.2099609375,17.010000228881836,-10376.199951171875,9539.000244140625,2.0999999344348907,0.0,0.0,554.7000122070312,255.0,173.0,,0.009597569486432145,2.4004459334022528,0.0001083612241784213,False,False,255.0,False,False,True,,M4Kodik,bb0d2c807cb,5,-997.4299926757812,3011.679931640625,73.63999938964844,2048.699951171875,-13669.300537109375,3047.5,-72.5,-6.3999998569488525,-502.79998779296875,255.0,0.0,False,0.007954225215099387,-1.4270188989989023,-0.0001997611338505984,True,4,False,False,225.0,False,,Zathaus,b3dbbf7820b,5.0,3326.2900390625,-112.52999877929688,17.010000228881836,14090.799560546875,501.3999938964844,2.0999999344348907,0.0,0.29999999329447746,19.199999570846558,255.0,132.0,,0.009555304125799339,0.03528987667905567,2.2937685788563894e-05,True,4,0.0,False,False,4,
120,7615,233.0,False,False,1,7729.423022027775,826.4500122070312,-2589.110107421875,170.1300048828125,-25941.59912109375,620.2000045776367,3282.39990234375,-815.5000305175781,502.09999084472656,5922.9998779296875,1.0,0.5509707532068424,-0.5095306095439954,-0.7269035757354997,bb0d2c807cb,M4Kodik,5.0,954.5700073242188,-2721.10009765625,149.1699981689453,-2060.800018310547,14690.50048828125,4603.2000732421875,-1069.800033569336,-1516.7999267578125,-792.7999877929688,255.0,182.0,False,-0.04067516863864725,1.6086673714801203,-0.07738002851567789,True,4,215.66092891077838,True,3,False,,b3dbbf7820b,Zathaus,5.0,-3678.909912109375,47.869998931884766,17.010000228881836,-12540.699462890625,-5480.4998779296875,2.5,1.0000000149011612,0.5000000074505806,2643.900146484375,255.0,255.0,False,-0.009581275219124717,-0.5200764544518285,9.850132900789048e-05,False,4,255.0,False,4,True,,enpitsu,76561198039309853,23,985.489990234375,-2260.409912109375,93.44999694824219,-9169.89990234375,-14104.3994140625,-154.89999771118164,678.6000061035156,-5412.1002197265625,-705.5000305175781,255.0,0.0,,-0.8488591975688212,-1.8508075357592022,1.8641654384586557,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,22.0,-882.5499877929688,1619.72998046875,17.010000228881836,10827.2998046875,-9029.89990234375,2.0999999344348907,0.7999999821186066,-0.5999999865889549,206.70000076293945,255.0,154.0,,-0.00958740495257883,-2.446464820411968,-1.793493215912066e-06,True,False,255.0,False,False,False,
121,7704,237.0,False,False,1,8911.266042918453,-3956.909912109375,-2333.949951171875,1198.7099609375,10424.200439453125,16903.199462890625,5494.6002197265625,724.4000244140625,-5436.500244140625,-2432.899932861328,1.0,0.0470451591215676,-0.8890805197831552,-0.9721637671499315,b3dbbf7820b,Zathaus,5.0,-4049.419921875,-2502.080078125,1146.0,3670.7998657226562,14547.80029296875,2765.7000732421875,-2393.699951171875,6.299999952316284,-86.99999809265137,255.0,0.0,False,0.07140429963784047,1.5630842664092235,1.570276926006038,True,5,160.98506656000689,True,False,4,,bb0d2c807cb,M4Kodik,5.0,-642.5800170898438,-946.9299926757812,17.010000228881836,-8963.599853515625,-10212.100219726562,1.899999976158142,-0.0,-0.0,-397.90000915527344,255.0,129.0,,-0.009557106461780278,-0.8133805941663256,0.00016311532201511873,4,False,207.0,False,4,True,,enpitsu,76561198039309853,23,2888.419921875,-4022.610107421875,17.049999237060547,10624.49951171875,11946.8994140625,3.0000001192092896,-0.3999999910593033,-0.29999999329447746,2040.7000732421875,255.0,128.0,,-0.016762117440684392,2.2333063819466292,6.028117544292504e-05,True,5,False,4,0.0,False,,games5425898691,bf81d8692db,22.0,-4079.010009765625,-1503.4200439453125,834.6099853515625,3.0000001192092896,-15741.99951171875,11279.89990234375,1509.4999694824219,-4.000000059604645,-0.3999999910593033,255.0,255.0,,0.5840246157596526,-1.5594951189636,-1.5646580200501168,True,False,128.86357836313144,True,False,False,
122,7788,240.0,False,True,1,3206.0231586499503,-996.010009765625,2551.780029296875,188.5,2075.0,21807.900390625,-1998.3999633789062,-1581.9999694824219,1426.300048828125,-2572.60009765625,1.0,0.8127974202177118,-2.5191603975585544,2.780964046353189,bb0d2c807cb,M4Kodik,5.0,-931.6599731445312,2401.7900390625,289.3500061035156,1587.1000671386719,18028.00048828125,1525.0999450683594,4861.300048828125,-801.9000244140625,-30.299999713897705,255.0,255.0,False,0.11175215303030005,0.6616660562471672,-1.427303426464939,True,6,73.2420901431832,True,4,3,,b3dbbf7820b,Zathaus,5.0,-1582.4300537109375,1711.739990234375,17.010000228881836,12113.499755859375,11231.8994140625,2.199999988079071,-0.19999999552965164,0.29999999329447746,1530.5000305175781,233.0,255.0,False,-0.009561386498980026,2.3737041380190025,0.00022621937443369818,False,4,113.0,False,6,True,,enpitsu,76561198039309853,23,3292.43994140625,332.55999755859375,17.049999237060547,-10257.80029296875,13614.100341796875,-2.0999999344348907,0.19999999552965164,-0.29999999329447746,351.5999984741211,255.0,128.0,,-0.01679027537029618,0.896848968875575,-0.0002293849954491905,True,6,False,6,220.5517762707126,True,,games5425898691,bf81d8692db,22.0,-2532.18994140625,-465.4200134277344,91.05999755859375,4004.2001342773438,22575.70068359375,-165.59999465942383,-5415.5999755859375,959.4999694824219,0.0,255.0,128.0,,-0.6045717111467813,-1.3954346610412778,-3.141592051008208,True,4,23.0,False,False,3,
123,7797,240.0,False,True,1,2598.3848812963065,-925.75,3287.2099609375,98.11000061035156,1966.1000061035156,19310.2001953125,2305.5999755859375,-5585.9002685546875,1186.500015258789,-1841.0000610351562,1.0,0.8591724676820763,-2.4837216336294827,1.6165594374189733,bb0d2c807cb,M4Kodik,5.0,-890.3200073242188,3028.85009765625,295.17999267578125,1142.6000213623047,18443.199462890625,-143.59999656677246,3920.4998779296875,-2601.300048828125,-2848.2000732421875,255.0,126.0,False,0.831328197060273,0.9662892532968115,2.500175590047248,True,6,75.0,False,4,3,,b3dbbf7820b,Zathaus,5.0,-1257.5899658203125,2131.280029296875,17.010000228881836,8547.000122070312,13861.99951171875,2.199999988079071,1.8000000715255737,2.8999999165534973,1211.3999938964844,253.0,255.0,False,-0.00960107399610569,2.115077207568312,0.00011677720489025634,False,4,113.0,False,6,True,,enpitsu,76561198039309853,23,2993.14990234375,700.3499755859375,17.049999237060547,-12545.999755859375,15049.89990234375,-2.0999999344348907,-0.3999999910593033,0.7000000029802322,8.600000143051147,255.0,128.0,,-0.016791781243379402,0.8749088961915046,-4.5180652855883636e-05,True,8,False,7,205.0,False,,games5425898691,bf81d8692db,22.0,-2396.0,302.6300048828125,85.52999877929688,3977.60009765625,22431.8994140625,-333.49998474121094,-4914.700012207031,870.6999969482422,0.0,255.0,128.0,,1.342845018645546,1.7462482422434582,9.709451479169366e-05,True,4,23.0,False,False,4,
124,7818,241.0,True,True,1,1724.14047977088,-778.6699829101562,4729.9501953125,96.31999969482422,1837.5,17503.399658203125,1279.4999694824219,-5822.1002197265625,883.0999755859375,-1149.800033569336,1.0,-0.07993648282261404,-2.4360366534360294,3.1182633349102438,bb0d2c807cb,M4Kodik,5.0,-893.8599853515625,4485.02001953125,223.1699981689453,-2305.2000427246094,19668.599853515625,-2228.3999633789062,469.3000030517578,1718.0999755859375,-2411.4999389648438,255.0,106.0,False,0.5318412279830544,0.8783352432952749,-0.338351782373172,True,6,44.0,False,4,4,,b3dbbf7820b,Zathaus,5.0,-802.6199951171875,3265.570068359375,17.010000228881836,6873.800048828125,14385.699462890625,2.3000000417232513,0.5999999865889549,1.4000000059604645,-1865.8999633789062,241.0,0.0,False,-0.009586849314961376,2.06213742135011,-0.000162068380590952,False,4,143.0,False,6,True,,enpitsu,76561198039309853,23,1888.18994140625,2022.949951171875,87.73999786376953,-14669.300537109375,17555.0,-154.7000026702881,-4218.900146484375,-3528.5000610351562,0.5000000074505806,128.0,128.0,,1.0788435514819943,-2.267477765121239,3.141391354340489,True,8,False,8,205.0,False,,games5425898691,bf81d8692db,22.0,-2100.340087890625,1971.550048828125,17.010000228881836,3988.2000732421875,22504.7998046875,2.3999999463558197,1.899999976158142,-0.29999999329447746,0.0,255.0,128.0,,-0.009719374533954576,1.7462051360728699,3.168274409674918e-06,True,4,23.0,False,False,4,
125,8080,241.0,False,True,1,5168.607836796212,8.949999809265137,48.08000183105469,96.66999816894531,3824.8001098632812,28815.0,2142.100067138672,3852.5,-1230.5000305175781,3028.699951171875,1.0,-0.022108837795182284,-0.049798458928549734,-0.06366637251430612,bb0d2c807cb,M4Kodik,5.0,-58.029998779296875,-271.3299865722656,80.41000366210938,7892.60009765625,20997.19970703125,2586.9000244140625,-4269.2999267578125,-3442.6998901367188,412.2999954223633,255.0,236.0,,-0.09838130384203217,2.042375632913909,-0.38974278908321086,True,4,0.0,False,False,3,,b3dbbf7820b,Zathaus,5.0,20.6200008392334,-2747.139892578125,17.010000228881836,-17.799999713897705,191.90000534057617,2.0999999344348907,3.4999999403953552,0.09999999776482582,0.0,238.0,128.0,,-0.009715061713574169,1.4782455653258386,-7.291425077721634e-07,False,False,116.0,False,False,True,,enpitsu,76561198039309853,23,15.069999694824219,3694.679931640625,17.049999237060547,-225.30000686645508,-9592.19970703125,2.5999999046325684,-0.0,3.3000001311302185,533.1000137329102,255.0,128.0,False,-0.016678427839734243,-1.5768969844915097,-7.888875490774021e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,22.0,34.20000076293945,432.1099853515625,65.19000244140625,-61.10000133514404,-22776.8994140625,3086.300048828125,4492.9998779296875,1018.7999725341797,979.7000122070312,128.0,138.0,,-0.11051830325688002,-1.7152548583481468,-0.013063506964561057,True,4,31.0,False,False,3,
126,8083,241.0,False,False,0,5311.399153831365,-6.340000152587891,-96.36000061035156,173.25999450683594,4949.89990234375,6194.2999267578125,9715.800170898438,5785.30029296875,1408.8999938964844,738.1999969482422,0.0,-0.3418718049071824,0.9968484932949153,0.3305472324387296,bf81d8692db,games5425898691,22.0,-26.25,-212.55999755859375,99.04000091552734,1509.6000671386719,1820.2000427246094,755.1999664306641,-4217.699890136719,1946.9000244140625,-2944.2999267578125,128.0,146.0,,1.147781529140934,1.538367528620625,0.2149244110921244,True,4,31.0,False,False,3,,76561198039309853,enpitsu,23.0,-17.139999389648438,-3526.43994140625,17.049999237060547,-307.7000045776367,10524.7998046875,2.5999999046325684,0.0,0.5999999865889549,32.799999713897705,255.0,128.0,False,0.016681517308302078,1.604172619202974,-6.502586898025216e-05,False,False,116.0,False,False,True,,M4Kodik,bb0d2c807cb,5,-66.56999969482422,10.399999618530273,112.87000274658203,-6747.2998046875,-2128.0999755859375,1319.4000244140625,-5379.0997314453125,169.69999313354492,1134.1000366210938,255.0,245.0,,0.3966750842249529,-2.6779805905130796,-1.2072999392979613,True,4,False,3,0.0,False,,Zathaus,b3dbbf7820b,5.0,-18.360000610351562,2722.18994140625,17.010000228881836,229.50000762939453,-2611.199951171875,2.0999999344348907,-0.3999999910593033,0.19999999552965164,-35.299999713897705,255.0,113.0,,0.00950166297710948,-1.4785660212121394,-1.2133529894856091e-05,True,False,116.0,False,False,False,
127,8146,244.0,False,False,1,6692.6194181432365,-1092.4200439453125,-1250.4100341796875,661.27001953125,-16682.2998046875,23300.10009765625,4757.0001220703125,-3102.2000122070312,-263.799991607666,1025.6999969482422,1.0,0.8890591605296743,-0.3489495928102829,1.5691737181699232,b3dbbf7820b,Zathaus,5.0,-1032.969970703125,-1385.06005859375,573.4099731445312,-9247.899780273438,11926.800537109375,3931.7999267578125,-70.9000015258789,-867.7999877929688,613.3000183105469,255.0,128.0,,0.22656634102856932,1.0285215645445143,0.3775890304391927,True,4,18.84545383145736,True,False,3,,bb0d2c807cb,M4Kodik,5.0,1935.0699462890625,-1.8799999952316284,17.010000228881836,12199.100341796875,522.5,1.899999976158142,1.0000000149011612,-0.0,-39.100000858306885,255.0,121.0,,-0.009527724907142883,3.0900717906022144,-0.00010528767634537872,False,4,0.0,False,4,False,,enpitsu,76561198039309853,23,-2657.919921875,837.6400146484375,17.049999237060547,-19153.800048828125,-10496.400146484375,3.0000001192092896,1.899999976158142,0.7999999821186066,1712.2000122070312,0.0,128.0,False,-0.016840449550857943,-0.5448076094968287,0.0002512346398631331,True,False,False,False,76.0,False,,games5425898691,bf81d8692db,22.0,-1194.050048828125,-126.80000305175781,17.010000228881836,-11867.60009765625,1993.699951171875,2.0999999344348907,2.0999999344348907,-0.09999999776482582,-222.00000762939453,255.0,86.0,,-0.009571955434764011,0.16966171375185876,5.775007155067267e-05,True,4,31.0,False,False,4,
128,8261,248.0,False,False,1,3129.584022001767,-2212.18994140625,4774.68994140625,154.97999572753906,741.3999938964844,17400.50048828125,15280.50048828125,-1326.4999389648438,-5577.5,1769.4999694824219,1.0,0.3780495371505654,-2.1002675333905594,0.6376800082682437,b3dbbf7820b,Zathaus,6.0,-2336.340087890625,4707.1298828125,16.81999969482422,13418.399658203125,4882.60009765625,114.79999542236328,20.499999523162842,18.700000047683716,-3220.8999633789062,88.0,0.0,,0.018042913274068054,2.909096267831567,0.03973638501776613,True,4,255.0,False,False,4,,bb0d2c807cb,M4Kodik,5.0,920.3400268554688,-1593.1199951171875,17.010000228881836,-13649.3994140625,-2472.2999572753906,2.199999988079071,-0.5000000074505806,-0.0,-2197.2000122070312,255.0,0.0,False,-0.009562745707108595,-0.11691407395046059,-5.101043847190003e-05,False,4,255.0,False,4,True,,enpitsu,76561198039309853,23,-1991.3399658203125,4652.35986328125,136.61000061035156,-16687.39990234375,15538.399658203125,3014.7000122070312,-924.4000244140625,-1962.7000427246094,927.3000335693359,255.0,0.0,,-0.039876647253148816,0.4268155793627469,0.0016431225520420285,True,4,False,3,23.0,False,,games5425898691,bf81d8692db,22.0,-2178.429931640625,4252.39990234375,16.989999771118164,15260.6005859375,16601.8994140625,4.799999892711639,0.5000000074505806,0.7999999821186066,-1867.4000549316406,255.0,0.0,,-0.009580254945737757,2.3784630034892063,-0.00010306319492728671,True,4,138.0,False,False,4,
