,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_ball_cam,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
38,2135,62,False,False,1,5227.481123821762,-30.84000015258789,-4.659999847412109,98.47000122070312,-7646.400146484375,2835.4998779296875,-1333.5000610351562,2860.5999755859375,-382.2999954223633,-550.2000045776367,1.0,-0.14062879697569275,-0.22044818792325527,-0.38117313818577075,76561198039309853,enpitsu,27.0,-24.030000686645508,-127.5199966430664,129.1699981689453,2775.1998901367188,739.4999694824219,228.1999969482422,-5085.199890136719,1192.699966430664,1722.5999450683594,255.0,255.0,,-1.083240207426234,-2.527247232058128,-2.2092843541402254,True,2,0.0,False,1,False,,bf81d8692db,games5425898691,18.0,-2847.300048828125,-4145.72021484375,17.010000228881836,-16477.099609375,4154.2999267578125,2.3000000417232513,-0.29999999329447746,-0.0,-1980.3999328613281,255.0,0.0,-0.00958339511792199,0.3165810332357786,-2.740161825362733e-05,True,False,False,False,255.0,False,,NJ22 - Dataplay,76561198027572113,6.0,30.420000076293945,1831.030029296875,17.0,-439.59999084472656,-13743.199462890625,3.1999999284744263,-0.0,-0.5999999865889549,0.0,255.0,128.0,,-0.00953690141185232,-1.5388003823502774,-6.865046938628121e-05,True,False,False,116.0,False,False,,itsBlackGuerrier,b6ae358867b,5,73.5999984741211,133.05999755859375,106.12000274658203,395.9000015258789,-651.9000244140625,3921.099853515625,2930.5999755859375,2556.4999389648438,-3889.1000366210938,255.0,215.0,True,0.09739898020457045,-0.8832767982288091,-0.4910931203871926,0.0,False,3,False,True,4,,
39,2163,63,False,False,0,6124.562523493786,806.969970703125,-743.0399780273438,103.9800033569336,16512.5,-5935.5999755859375,1585.5999755859375,3558.3999633789062,-389.3000030517578,-1931.300048828125,0.0,-0.9987579606869161,1.92228903786558,2.8543389245987703,76561198027572113,NJ22 - Dataplay,6.0,623.1799926757812,-727.8599853515625,17.420000076293945,11642.7001953125,-2611.199951171875,131.5999984741211,-37.89999961853027,-152.70000457763672,-2085.399932861328,255.0,0.0,False,-0.02481963393512228,-0.3170847344192366,0.001919569166955975,True,False,121.0,False,False,False,,b6ae358867b,itsBlackGuerrier,5.0,-89.44000244140625,-65.16000366210938,56.06999969482422,-45.39999961853027,728.1999969482422,-2863.2998657226562,-1621.1000061035156,-2928.599853515625,1985.0,255.0,255.0,-0.634587584907261,1.995735042842712,-0.5139790651016449,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,18.0,3342.77001953125,2815.830078125,17.010000228881836,-3373.800048828125,-18565.6005859375,-0.29999999329447746,0.19999999552965164,0.7000000029802322,-6.600000262260437,255.0,128.0,,0.009594994744286203,-1.751479533713807,4.2426163254438387e-05,True,False,False,201.78529039505986,True,False,,enpitsu,76561198039309853,27,-271.1700134277344,58.11000061035156,37.0099983215332,-2370.8999633789062,-1351.1000061035156,-1840.5999755859375,-2510.2999877929688,3872.7999877929688,2991.4999389648438,255.0,0.0,,0.36968024139867095,-2.3347351820013675,-0.1506669798230799,0.0,False,2,False,True,2,,False
40,2212,65,False,False,0,8094.359628198066,3398.340087890625,-1721.2900390625,93.13999938964844,12319.300537109375,-4961.199951171875,0.0,2822.39990234375,5215.8001708984375,-910.1000213623047,0.0,0.25947498726212764,-1.9827869728452803,-1.426841570858879,76561198027572113,NJ22 - Dataplay,6.0,3253.639892578125,-1804.3499755859375,123.6500015258789,19201.500244140625,-3090.2999877929688,2436.4999389648438,3712.60009765625,649.1999816894531,-532.7000045776367,255.0,0.0,True,0.1121064103856053,-0.1766146300434012,0.28952776329597907,True,4,51.50763875181957,True,False,False,,b6ae358867b,itsBlackGuerrier,5.0,-1070.52001953125,-792.0399780273438,102.54000091552734,-8684.69970703125,-14309.89990234375,1897.2999572753906,4750.799865722656,-2771.099853515625,6.700000166893005,255.0,128.0,0.9618451715414748,-2.097050013493876,0.001911123024043996,False,5,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,3901.14990234375,-1107.2099609375,26.969999313354492,1494.4999694824219,-22949.19921875,314.4000053405762,480.49999237060547,-953.0999755859375,-1799.2999267578125,255.0,0.0,,0.011553615179899659,-1.5524981640895454,0.2678894424260256,True,False,False,204.88211636902184,True,False,,enpitsu,76561198039309853,27,-2080.080078125,-152.22999572753906,79.30999755859375,-14627.60009765625,-847.2000122070312,-1122.699966430664,190.59999465942383,-3379.7000122070312,0.0,255.0,128.0,,-0.7912386698934231,-3.0851591726128467,0.0001063484579138426,31.0,False,4,False,False,4,,False
41,2217,65,False,False,0,8286.428594684774,3748.679931640625,-1722.3499755859375,93.13999938964844,18172.7001953125,66.90000057220459,0.0,898.3000183105469,5893.0999755859375,680.8999633789062,0.0,-0.03711990137321515,-1.9671047095169236,-2.5727644445147626,76561198027572113,NJ22 - Dataplay,6.0,3619.77001953125,-1870.81005859375,157.5,19833.800048828125,-3587.39990234375,953.7999725341797,4373.800048828125,824.5999908447266,598.8999938964844,255.0,156.0,True,0.35089831760498486,-0.08507380359125158,1.2872695488429962,True,4,43.57389267029301,True,False,False,,b6ae358867b,itsBlackGuerrier,5.0,-1215.3199462890625,-1030.739990234375,107.48999786376953,-8685.700073242188,-14312.5,-167.70000457763672,4751.499938964844,-2770.0,6.1000001430511475,255.0,128.0,0.9739046972739389,1.0412967062927432,3.1395740317786855,True,5,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,3870.419921875,-1488.9000244140625,21.209999084472656,-4904.200134277344,-22456.79931640625,-799.7000122070312,301.9000053405762,1822.8999328613281,-1784.7000122070312,255.0,0.0,,0.05215233837077833,-1.8619167574371323,0.16220847078796116,True,False,False,189.16544538672255,True,False,,enpitsu,76561198039309853,27,-2324.64990234375,-166.42999267578125,51.68000030517578,-14720.0,-851.3999938964844,-2146.699981689453,152.10000038146973,-2706.7001342773438,0.0,255.0,128.0,,-0.3365760992795945,-3.0851957892204336,0.00019845179306417739,31.0,False,4,False,False,4,,False
42,2218,65,False,False,1,5768.141299619488,-3766.340087890625,1743.8199462890625,104.04000091552734,1741.6000366210938,28892.39990234375,11911.8994140625,2243.000030517578,-4812.200012207031,2794.8001098632812,1.0,0.14031651677141835,1.8828470485943227,-2.7126870079678804,bf81d8692db,games5425898691,18.0,-3870.419921875,1488.9000244140625,21.209999084472656,4904.200134277344,22456.79931640625,-799.7000122070312,-301.9000053405762,-1822.8999328613281,-1784.7000122070312,255.0,0.0,,-0.05215233837077833,1.8619167574371323,0.16220847078796116,True,False,186.02570342761217,True,False,False,,76561198039309853,enpitsu,27.0,2459.8701171875,174.24000549316406,29.06999969482422,14773.699951171875,851.6999816894531,-2765.2999877929688,-212.39999771118164,3746.099853515625,4.300000071525574,255.0,0.0,0.031780452719275126,3.085136019821755,0.00025227220807156936,False,4,False,4,31.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-3619.77001953125,1870.81005859375,157.5,-19833.800048828125,3587.39990234375,953.7999725341797,-4373.800048828125,-824.5999908447266,598.8999938964844,255.0,156.0,True,-0.35089831760498486,0.08507380359125158,1.2872695488429962,True,False,False,45.0,False,4,,itsBlackGuerrier,b6ae358867b,5,1215.3199462890625,1030.739990234375,107.48999786376953,8685.700073242188,14312.5,-167.70000457763672,-4751.499938964844,2770.0,6.1000001430511475,255.0,128.0,False,-0.9739046972739389,-1.0412967062927432,3.1395740317786855,0.0,False,5,False,True,6,,
43,2219,65,False,False,0,8371.240258807478,3774.449951171875,-1807.27001953125,135.49000549316406,10756.700439453125,-1940.2000427246094,6157.7001953125,1612.2999572753906,2349.1000366210938,5280.30029296875,0.0,-0.15792172692597786,-1.6332530938622318,-2.8672744583513095,76561198027572113,NJ22 - Dataplay,6.0,3748.52001953125,-1904.4100341796875,165.1999969482422,18774.599609375,-6493.599853515625,1400.0999450683594,-37.30000019073486,-764.7000122070312,-5446.400146484375,128.0,255.0,True,0.35293143227697965,-0.2357736036604455,1.4137702234863714,True,4,45.0,False,False,False,,b6ae358867b,itsBlackGuerrier,5.0,-1294.8299560546875,-1161.739990234375,105.95999908447266,-8661.599731445312,-14271.500244140625,-161.90000534057617,4751.400146484375,-2770.0,6.1000001430511475,255.0,128.0,0.31071710502627314,1.0425917519235952,3.140412204810013,True,5,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,3814.320068359375,-1676.18994140625,14.210000038146973,-7344.6002197265625,-18283.00048828125,129.3000030517578,300.0,763.0000305175781,-2676.6000366210938,255.0,0.0,,-0.0019416159367178468,-2.0839172394981804,0.02570311578274127,True,False,False,182.90943672580107,True,False,,enpitsu,76561198039309853,27,-2484.489990234375,-175.66000366210938,24.469999313354492,-14773.800048828125,-848.6000061035156,-2668.900146484375,167.29999542236328,-2926.0000610351562,5.099999904632568,255.0,0.0,,0.023918886846459174,-3.0850460180451713,0.00022849962204256493,31.0,False,4,False,False,4,,False
44,2283,67,False,False,1,4372.958911808662,-2233.5400390625,2085.699951171875,334.5199890136719,-41.19999885559082,11961.400146484375,5848.3001708984375,76.39999866485596,875.1999664306641,-3015.4000854492188,1.0,-1.0075905709347794,1.1980513836035562,-3.021237571932667,bf81d8692db,games5425898691,18.0,-2197.77001953125,1999.949951171875,160.02999877929688,-2076.3999938964844,7048.2000732421875,2964.5001220703125,-4592.699890136719,-1129.3000030517578,927.3000335693359,255.0,154.0,,0.5882006118569696,-2.055398692137614,-0.07155530663554285,True,4,179.0,False,3,False,,76561198039309853,enpitsu,27.0,2775.800048828125,1066.300048828125,17.030000686645508,-18487.80029296875,-2221.300048828125,0.7999999821186066,-0.5999999865889549,-0.0,12.5,255.0,0.0,-0.016796075323995917,-0.12102407738934744,-5.793995172579791e-05,True,4,False,4,191.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-3541.699951171875,3506.1201171875,16.979999542236328,6923.0999755859375,9752.80029296875,9.49999988079071,0.19999999552965164,-2.199999988079071,298.29999923706055,255.0,128.0,False,-0.00960504099811651,2.160298711966318,-6.160457779906868e-05,True,False,False,0.0,False,4,,itsBlackGuerrier,b6ae358867b,5,2718.949951171875,4428.6201171875,17.010000228881836,-13355.699462890625,8760.900268554688,-0.29999999329447746,1.899999976158142,-1.0000000149011612,1453.9999389648438,255.0,147.0,False,-0.009573128483481012,0.5085405152536657,-0.00011904841199981778,226.77770317241712,True,6,False,True,6,,
45,2343,69,False,False,0,10211.678054566662,2243.139892578125,-4577.2099609375,119.04000091552734,1795.2000427246094,1155.2999877929688,7071.7999267578125,5164.89990234375,678.8999938964844,-2976.9000244140625,0.0,1.282309878633518,-1.5535104540594813,-2.7949077837276226,76561198027572113,NJ22 - Dataplay,6.0,2169.800048828125,-4685.06005859375,16.8700008392334,-5182.19970703125,627.400016784668,38.90000104904175,407.99999237060547,176.10000610351562,-2552.2000122070312,0.0,0.0,False,-0.003269802033443554,2.895914159320647,-0.020627748748903857,True,4,239.0,False,False,False,,b6ae358867b,itsBlackGuerrier,5.0,-31.6200008392334,-4945.330078125,17.010000228881836,2588.900146484375,1540.2999877929688,2.0000000298023224,-0.29999999329447746,-0.3999999910593033,-40.10000228881836,128.0,124.0,0.009636257738860975,0.5404581522732275,3.264600120527285e-05,True,6,False,6,197.0,False,,games5425898691,bf81d8692db,18.0,1895.93994140625,-3001.0400390625,17.010000228881836,-8930.30029296875,-2881.199951171875,2.3999999463558197,1.7000000178813934,0.3999999910593033,2332.2000122070312,255.0,255.0,,0.009543419989304773,-2.8040253282682643,0.0001650670561715991,True,False,4,179.0,False,4,,enpitsu,76561198039309853,27,844.1699829101562,-2673.860107421875,17.040000915527344,14682.80029296875,9814.500122070312,4.399999976158142,0.09999999776482582,0.09999999776482582,2031.7999267578125,255.0,128.0,False,0.016770881759842735,0.6617222933008077,-1.7810975978046767e-05,227.0,False,4,False,True,4,,False
46,2387,71,False,False,1,3503.1860480026403,-2529.919921875,4408.2998046875,413.260009765625,-11451.199951171875,19067.2998046875,8150.7000732421875,-1023.3999633789062,3323.699951171875,-3508.699951171875,1.0,0.588440866943506,-0.36335752609335265,1.9284321206707786,bf81d8692db,games5425898691,18.0,-2444.39990234375,4269.7099609375,262.5,-16133.900146484375,11061.300048828125,4110.5999755859375,-2157.2999572753906,-2946.7001342773438,-49.20000076293945,255.0,128.0,,0.9652435713622647,0.6127880551151265,0.15837049219547888,True,6,141.41617202758786,True,5,False,,76561198039309853,enpitsu,27.0,-3079.06005859375,1406.5899658203125,17.040000915527344,-13126.500244140625,-543.1999969482422,5.5000001192092896,0.29999999329447746,0.09999999776482582,-3228.2998657226562,255.0,0.0,-0.016745448366375697,0.7004726304867586,-2.3154923035858754e-05,True,4,False,4,227.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-2392.570068359375,4559.3798828125,198.27999877929688,-2821.199951171875,-6311.099853515625,6555.30029296875,-1402.4000549316406,656.9000244140625,-950.5999755859375,255.0,124.0,False,0.48811480421247433,-0.7980174999251525,0.08503209920322248,True,4,False,201.41617202758786,True,6,,itsBlackGuerrier,b6ae358867b,5,321.25,5119.919921875,17.010000228881836,-2193.9999389648438,-1115.2999877929688,1.899999976158142,-0.0,-0.19999999552965164,-329.3000030517578,255.0,106.0,False,-0.009420006582057584,-0.5068563826503508,-2.9007758682299658e-05,197.0,False,6,False,True,6,,False
47,2445,73,False,False,1,4303.568608920025,-2603.590087890625,2635.2900390625,351.1000061035156,11630.699462890625,4905.0,-2966.099853515625,-1973.8999938964844,-1336.0000610351562,455.60001373291016,1.0,0.5397296462142385,-1.7165558593924082,0.7442662643765138,76561198039309853,enpitsu,27.0,-2682.64990234375,2554.580078125,273.260009765625,7258.0999755859375,-106.40000343322754,-683.7999725341797,5378.0999755859375,707.5,-908.0000305175781,255.0,0.0,False,0.647896954898137,3.131933695318335,1.8447284723315727,True,6,175.0,False,5,False,,bf81d8692db,games5425898691,18.0,-3736.889892578125,4026.3701171875,24.329999923706055,-1179.4999694824219,-8115.999755859375,-1099.800033569336,-768.3999633789062,-1258.7999725341797,2475.7000732421875,255.0,255.0,-0.09984193774067641,-1.4755364161290645,-0.19166672946192284,True,6,False,6,129.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-3233.199951171875,3247.449951171875,346.94000244140625,-2967.0001220703125,-5122.39990234375,-6140.5999755859375,-361.50001525878906,-559.5999908447266,-1327.5,255.0,0.0,True,-0.0681967099222707,-2.747434075177492,-1.3457381261719599,True,4,False,170.0,False,6,,itsBlackGuerrier,b6ae358867b,5,100.2300033569336,5092.7998046875,17.010000228881836,93.10000419616699,92.79999732971191,1.899999976158142,-0.9000000357627869,1.2999999523162842,-24.600000381469727,218.0,121.0,False,-0.009340572018655381,-0.7108951226762603,-2.626145865364579e-06,188.0,False,6,False,True,6,,
48,2493,75,False,False,0,8720.578500074736,1023.6500244140625,-3366.669921875,95.51000213623047,169.79999542236328,25911.39892578125,4683.900146484375,17.300000190734863,-3991.6000366210938,4479.5001220703125,0.0,-0.8928335689356671,-2.2717882606850814,-0.8568281017321667,b6ae358867b,itsBlackGuerrier,5.0,968.0700073242188,-3609.159912109375,46.150001525878906,7505.0,15849.7998046875,3458.800048828125,-607.400016784668,-1054.1000366210938,1912.8999328613281,255.0,248.0,True,0.014659732060079148,1.2674026422307683,-0.024879203649157914,True,8,105.34877423573566,True,6,False,,76561198027572113,NJ22 - Dataplay,6.0,2886.47998046875,-2055.949951171875,17.010000228881836,-5603.2000732421875,10525.799560546875,1.899999976158142,0.3999999910593033,-1.1999999731779099,-269.89999771118164,255.0,95.0,0.009511227847485945,2.0648899268175103,-5.6196664271464944e-05,True,False,4,6,170.0,False,,games5425898691,bf81d8692db,18.0,1904.5699462890625,-2509.85009765625,161.58999633789062,-10643.199462890625,15367.900390625,2983.2000732421875,-3986.7999267578125,-1405.5000305175781,-1271.500015258789,255.0,103.0,,0.7413610227792847,1.6318896796314342,-0.1315803125019414,True,False,6,54.0,False,8,,enpitsu,76561198039309853,27,1231.4300537109375,-2588.52001953125,87.6500015258789,-4212.699890136719,-5545.4998779296875,4435.7000732421875,-9.399999976158142,-21.600000858306885,1375.0999450683594,255.0,128.0,False,0.01736789399141396,-1.9935833379793935,0.0037718887772237434,119.0,False,6,1,True,8,,False
49,2499,75,False,False,1,2976.4793000833743,-1021.9600219726562,2863.85009765625,169.9499969482422,16588.599853515625,2441.699981689453,-4389.4000244140625,-4795.299987792969,1495.8000183105469,-3281.199951171875,1.0,0.3813337717600878,1.9945974684515815,-0.03586440785955165,76561198039309853,enpitsu,27.0,-1115.6400146484375,2747.02001953125,235.38999938964844,3583.800048828125,3743.599853515625,6600.10009765625,1797.5999450683594,-3986.7999267578125,-2702.3001098632812,255.0,128.0,False,0.03983640260519742,1.806840663020664,-0.09593749705996779,True,8,119.0,False,6,2,,bf81d8692db,games5425898691,18.0,-1727.22998046875,2253.199951171875,201.02999877929688,10630.50048828125,-15414.300537109375,1803.0000305175781,5170.0,1286.7999267578125,-1365.7000732421875,255.0,116.0,-1.3115168759818732,0.01918511339854134,-1.660392687094763,True,6,False,8,54.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-2779.669921875,1769.530029296875,17.010000228881836,3208.5000610351562,-12182.7001953125,1.899999976158142,-0.0,0.3999999910593033,-205.79999923706055,255.0,128.0,False,-0.00953597890917749,-1.8069295907050016,0.00011699887157931039,True,4,False,170.0,False,6,,itsBlackGuerrier,b6ae358867b,5,-1036.510009765625,3291.5400390625,105.36000061035156,195.40000915527344,-17606.99951171875,2393.2000732421875,1335.0999450683594,5053.299865722656,-1711.9999694824219,255.0,248.0,True,0.008418737700711327,-1.5031522544182812,-1.0585998659151163,119.27544084672006,True,7,False,True,8,,
50,2603,79,False,False,1,2423.7030805950512,2842.06005859375,3695.2900390625,93.1500015258789,5378.0999755859375,1222.5,0.0,-1329.7000122070312,5849.89990234375,-100.60000419616699,1.0,0.30585071871682845,0.24647907962209548,3.083513806769401,bf81d8692db,games5425898691,18.0,2931.35009765625,3499.780029296875,17.0,4418.599853515625,21948.30078125,3.3000001311302185,-0.0,-0.0,3.0000001192092896,255.0,128.0,,-0.00960485413663616,1.7690610048114643,-1.990089144866379e-05,True,8,0.0,False,6,False,,76561198039309853,enpitsu,27.0,-56.65999984741211,3972.280029296875,17.059999465942383,-46.19999885559082,-5924.2999267578125,1.1999999731779099,2.5999999046325684,-0.0,0.0,255.0,128.0,-0.0168690198274457,1.5786297043558237,-5.034364600703448e-06,True,6,2,8,149.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-602.1500244140625,4208.02978515625,17.010000228881836,-6263.699951171875,5382.5,2.3999999463558197,-0.7000000029802322,0.5000000074505806,-2521.199951171875,128.0,0.0,False,-0.009591517878845171,0.8476716998922788,-8.395171141131192e-05,True,4,4,185.0,False,8,,itsBlackGuerrier,b6ae358867b,5,2634.739990234375,3695.360107421875,57.95000076293945,12810.400390625,18741.600341796875,3693.5000610351562,1.0999999940395355,1.899999976158142,-331.19998931884766,255.0,128.0,,-0.009591918300354383,2.2227124184619766,0.0003818599307419393,0.0,False,8,False,True,9,,False
51,2604,79,False,False,0,9095.391024352997,-2838.639892578125,-3745.510009765625,113.70999908447266,-13091.600341796875,-7770.5999755859375,4869.5001220703125,-372.40001678466797,137.60000228881836,-5986.7999267578125,0.0,-0.35531794066131406,-0.10709263510458236,2.998783515302304,b6ae358867b,itsBlackGuerrier,5.0,-2634.739990234375,-3695.360107421875,57.95000076293945,-12810.400390625,-18741.600341796875,3693.5000610351562,-1.0999999940395355,-1.899999976158142,-331.19998931884766,255.0,128.0,,0.009591918300354383,-2.2227124184619766,0.0003818599307419393,True,10,0.0,False,8,False,,76561198027572113,NJ22 - Dataplay,6.0,602.1500244140625,-4208.02978515625,17.010000228881836,6263.699951171875,-5382.5,2.3999999463558197,0.7000000029802322,-0.5000000074505806,-2521.199951171875,128.0,0.0,0.009591517878845171,-0.8476716998922788,-8.395171141131192e-05,True,4,4,8,185.0,False,,games5425898691,bf81d8692db,18.0,-2971.14990234375,-3680.360107421875,16.6200008392334,-5411.6998291015625,-20747.39990234375,-75.3000020980835,-1128.499984741211,-159.89999771118164,14.40000057220459,255.0,0.0,,-0.016452186314778492,-1.7975643428437091,0.0087308134354766,True,False,6,0.0,False,8,,enpitsu,76561198039309853,27,57.02000045776367,-3926.97998046875,17.059999465942383,34.90000009536743,4494.700012207031,1.1999999731779099,-5.0,0.0,0.0,255.0,128.0,False,0.01662487274538759,-1.5786315291354576,-4.094098771284538e-06,149.0,False,6,2,True,8,,False
52,2675,82,False,False,1,2800.696345958876,2935.8701171875,3220.929931640625,117.12000274658203,20580.400390625,16102.2998046875,2356.699981689453,-450.6999969482422,392.09999084472656,5970.10009765625,1.0,-0.9121200058140044,-2.9439665618121644,1.604402573008894,76561198039309853,enpitsu,27.0,2812.06005859375,3074.280029296875,88.47000122070312,22425.10009765625,4587.799987792969,2246.300048828125,-3132.3001098632812,3807.3001098632812,539.5999908447266,255.0,255.0,False,-0.16208446695611534,3.091273930954635,-0.01971941219537382,True,10,21.0,False,7,2,,bf81d8692db,games5425898691,18.0,3246.4599609375,2820.489990234375,17.020000457763672,-18882.900390625,1525.7000732421875,4.399999976158142,-4.399999976158142,-6.3999998569488525,-1961.6999816894531,255.0,0.0,-0.009195850142688734,0.15046034819102666,-0.00023325510919079397,True,6,False,8,176.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-216.7899932861328,4978.740234375,17.010000228881836,-0.0,2.7000001072883606,1.899999976158142,-0.5999999865889549,-2.199999988079071,-0.09999999776482582,128.0,128.0,False,-0.009708968118735558,-2.972796987898889,1.7816825205606067e-05,True,4,4,185.0,False,8,,itsBlackGuerrier,b6ae358867b,5,3724.6298828125,3574.739990234375,16.90999984741211,-1158.3999633789062,-8614.099731445312,26.19999885559082,39.20000076293945,-25.0,1045.0,85.0,174.0,False,-0.0074792245377040874,-1.4721535740912328,-0.0010643117602047191,0.0,False,8,False,True,10,,
53,2795,86,False,False,1,2295.3303610768685,2604.679931640625,3607.3701171875,97.26000213623047,-1617.1000671386719,-898.3000183105469,9114.199829101562,984.4000244140625,-1772.2000122070312,-81.99999809265137,1.0,-0.7591752231216151,0.43484546286383174,2.7619747882360346,76561198039309853,enpitsu,27.0,2643.1201171875,3519.47998046875,229.77000427246094,-9403.400268554688,4512.799987792969,-143.69999885559082,-256.00000381469727,-5076.700134277344,-2100.2000427246094,255.0,,,0.8771090969024206,2.324258091030875,2.6790512579520804,True,12,,False,10,2,,bf81d8692db,games5425898691,18.0,2597.530029296875,3378.31005859375,17.020000457763672,2525.5999755859375,13870.50048828125,0.7999999821186066,-0.0,-0.0,5.5000001192092896,255.0,132.0,-0.009586714863873707,1.7518868746030571,3.356332352174462e-05,True,6,False,8,191.0,False,,NJ22 - Dataplay,76561198027572113,6.0,-33.5,4971.89990234375,17.010000228881836,2081.199951171875,-55.19999980926514,1.8000000715255737,0.3999999910593033,0.5000000074505806,0.0,128.0,,,-0.009576028137865737,-3.1149462649844137,-4.666174123870125e-05,True,4,4,185.0,False,8,,itsBlackGuerrier,b6ae358867b,5,-1200.1700439453125,3693.6201171875,17.010000228881836,-8042.80029296875,16600.10009765625,2.199999988079071,-0.29999999329447746,0.09999999776482582,-1981.1000061035156,255.0,42.0,,-0.009541806077238178,1.1931943990967637,-1.76684728791409e-05,31.0,False,10,False,True,12,,
54,2878,89,False,False,0,6949.527448315857,-1582.77001953125,-1775.510009765625,145.25999450683594,4569.5001220703125,17611.199951171875,1806.7999267578125,2744.4000244140625,1419.1000366210938,-2279.499969482422,0.0,-0.5130070184339723,0.40711027592791993,-1.2736059081271334,76561198027572113,NJ22 - Dataplay,6.0,-1625.530029296875,-1979.300048828125,16.989999771118164,1118.7000274658203,16596.099853515625,2.0000000298023224,0.0,-0.5999999865889549,-66.50000095367432,255.0,128.0,,0.009576870393827977,1.4959088699395016,7.642158203695968e-05,False,8,34.356533094119,True,4,4,,b6ae358867b,itsBlackGuerrier,5.0,-192.97000122070312,-3501.5400390625,17.010000228881836,951.8000030517578,13184.100341796875,1.899999976158142,0.0,-0.7000000029802322,-1137.3999786376953,255.0,68.0,0.009533590307019568,1.4874468093993134,-9.20986934129857e-05,True,10,False,12,61.0,False,,games5425898691,bf81d8692db,18.0,-185.92999267578125,-4407.009765625,16.989999771118164,12688.699951171875,7535.4998779296875,2.5999999046325684,-0.19999999552965164,0.19999999552965164,2145.0,255.0,255.0,,0.009572116559565216,0.6045709450214949,-1.571444055539174e-05,True,False,6,167.74787085543403,True,10,,enpitsu,76561198039309853,27,-185.35000610351562,-998.1099853515625,16.8700008392334,8849.500122070312,12743.699951171875,42.199997901916504,15.0,-22.40000009536743,1579.7000122070312,255.0,255.0,,0.01825751909887562,0.9916372646508987,0.0008651882687863617,21.56414602905192,True,12,2,True,14,,
