,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
74,5293,150.0,False,False,0,8737.295871472254,2985.5,-2687.7900390625,129.27000427246094,-5581.300048828125,7532.60009765625,5968.699951171875,639.5000076293945,5213.2000732421875,2900.4000854492188,0.0,0.10012541938247219,-2.939540603405904,2.863072730252498,76561198209700341,REED4K,21.0,3129.25,-2759.090087890625,17.059999465942383,-3771.199951171875,11252.39990234375,2.0000000298023224,0.09999999776482582,-0.29999999329447746,2356.3999938964844,255.0,255.0,False,0.016721514635899607,1.9505178518132507,2.8078058794934566e-05,False,240.0,False,14,14,False,,76561198351155815,[ RALV ] Sefw,30.0,2515.7900390625,-4540.0,17.049999237060547,-10789.100341796875,2665.0,2.5,-0.29999999329447746,-0.29999999329447746,2.3999999463558197,255.0,128.0,False,0.016665428389354486,2.8997661315092778,-1.960552351489799e-05,True,6,4,10,30.0,False,,enpitsu,76561198039309853,24,1679.72998046875,-287.1300048828125,17.049999237060547,4573.2000732421875,20297.2998046875,2.5999999046325684,0.19999999552965164,0.09999999776482582,13.09999942779541,255.0,128.0,False,0.016792591370126064,1.3506449480037652,-2.1409260787502898e-05,True,31.0,False,10,False,6,,games5425898691,bf81d8692db,20.0,2584.719970703125,-2801.090087890625,16.979999542236328,19951.500244140625,10910.2001953125,5.899999737739563,-0.3999999910593033,-0.29999999329447746,1350.0999450683594,255.0,218.0,0.009602031273657953,0.5358473148705754,0.00013528741617401994,True,10,0.0,False,6,False,,
75,5417,154.0,False,False,1,5498.833802020504,-1335.9100341796875,114.48999786376953,107.88999938964844,16336.400146484375,25429.19921875,10270.899658203125,5820.9002685546875,1454.2999267578125,42.30000019073486,1.0,0.8655617142099636,-0.2050587276458108,-2.408577698205592,bf81d8692db,games5425898691,21.0,-1427.25,-60.34000015258789,19.450000762939453,10265.899658203125,20373.499755859375,2920.2999877929688,0.09999999776482582,0.7999999821186066,-1677.2000122070312,255.0,0.0,,-0.009589239030849184,2.082589307554346,-0.00018242132968647947,True,139.13022795031148,True,13,8,False,,76561198039309853,enpitsu,24.0,-868.27001953125,-3134.760009765625,17.059999465942383,-399.7999954223633,16570.999755859375,1.1999999731779099,-0.0,0.3999999910593033,310.2000045776367,255.0,128.0,,-0.016772239006315484,1.518087619041256,-0.00016845127752969724,True,6,False,10,255.0,False,,[ RALV ] Sefw,76561198351155815,29,3197.10009765625,4593.83984375,26.829999923706055,477.90000915527344,15360.30029296875,2519.9000549316406,3480.7998657226562,-3303.0999755859375,2491.9000244140625,255.0,255.0,True,0.1788719176520692,1.5443600801428572,-0.18127988141042256,True,233.0667010814913,True,12,4,8,,REED4K,76561198209700341,21.0,-1688.5999755859375,4118.02978515625,17.040000915527344,11179.300537109375,508.3000183105469,4.300000071525574,-0.09999999776482582,-0.29999999329447746,-1343.3999633789062,255.0,63.0,-0.016707636584694017,3.063916161351381,-0.0005007621189718227,True,False,96.0,False,False,False,,
76,5467,156.0,False,False,0,9722.13479085326,-1541.530029296875,-4560.68017578125,880.3499755859375,-17671.500244140625,11723.699951171875,7685.2001953125,2043.0000305175781,-2585.7000732421875,5013.900146484375,0.0,0.14129054018615056,-0.4403588867203209,-0.647248536132215,76561198351155815,[ RALV ] Sefw,29.0,-1508.0699462890625,-4748.580078125,769.4199829101562,3056.400146484375,10818.599853515625,6953.4002685546875,845.0,-5340.30029296875,-1008.1999969482422,162.0,211.0,False,-0.7568991374921396,1.8519000116754178,1.3525272585531944,True,174.16697624165525,True,14,9,4,,76561198209700341,REED4K,20.0,-1361.43994140625,-3488.280029296875,97.58000183105469,-22850.2001953125,2333.5000610351562,-479.3000030517578,-18.300000429153442,-4703.0999755859375,597.7999877929688,128.0,128.0,,-1.1092174712314993,2.46521837337901,0.6656294472903695,False,4,False,4,26.0,False,,enpitsu,76561198039309853,24,-188.19000244140625,764.1099853515625,17.059999465942383,-14684.200439453125,-2960.5999755859375,1.1999999731779099,0.7999999821186066,0.0,-29.100000858306885,255.0,128.0,,0.016758895079696575,-2.9462249985291833,7.571909156761728e-05,True,255.0,False,10,False,6,,games5425898691,bf81d8692db,21.0,-751.3400268554688,-2860.280029296875,17.010000228881836,-15396.500244140625,-1354.4000244140625,2.800000011920929,0.5000000074505806,-0.5999999865889549,-1998.9999389648438,255.0,0.0,0.009554884596120455,-3.115259444924398,1.2511768645812456e-05,True,14,111.0,False,8,False,,
77,5661,163.0,False,False,1,5984.36314571065,-170.74000549316406,-748.52001953125,138.00999450683594,-593.1999969482422,12476.99951171875,4096.300048828125,-974.8999786376953,-2028.3000183105469,-5561.9000244140625,1.0,0.04211141925606358,2.9207731304485463,1.5937373460461406,bf81d8692db,games5425898691,20.0,-159.17999267578125,-980.3099975585938,74.1500015258789,-12046.99951171875,8926.599731445312,3711.300048828125,92.70000457763672,75.9000015258789,-3070.10009765625,255.0,0.0,,0.0011676882143597809,1.0117570040577912,0.00019664338945972639,True,107.0,False,16,8,False,,76561198039309853,enpitsu,24.0,2473.60009765625,3103.8701171875,17.049999237060547,-8640.399780273438,-11124.200439453125,2.5999999046325684,0.3999999910593033,0.19999999552965164,-13.700000047683716,255.0,128.0,False,-0.01674737477214333,-0.9086584292430637,4.4196379739820035e-05,True,8,False,12,199.0,False,,[ RALV ] Sefw,76561198351155815,29,2383.0400390625,760.0900268554688,17.030000686645508,-12563.499755859375,16135.999755859375,5.0,0.5000000074505806,-0.3999999910593033,-3.4999999403953552,255.0,128.0,False,-0.016789798046218884,0.9096424617875876,5.892646504918327e-05,True,203.0,False,16,4,12,,REED4K,76561198209700341,21.0,-2269.85009765625,1323.02001953125,17.059999465942383,16999.599609375,5367.19970703125,1.8000000715255737,-0.5000000074505806,-0.0,2024.7999572753906,255.0,255.0,-0.01678130748387283,2.7642700759061603,4.600838524127467e-05,True,6,252.0,False,6,False,,False
78,5699,164.0,False,False,0,6140.094242854039,294.5299987792969,-883.5700073242188,106.29000091552734,23652.80029296875,15663.1005859375,7177.1002197265625,4036.199951171875,-374.7999954223633,-4423.599853515625,0.0,-0.7848527060634627,1.4175209963280064,1.750955339039992,76561198351155815,[ RALV ] Sefw,29.0,184.6999969482422,-1015.3300170898438,55.56999969482422,22006.4990234375,6311.199951171875,2206.699981689453,2989.5999145507812,114.89999771118164,4601.9000244140625,255.0,81.0,True,-0.015830702540185374,0.7400112479436355,0.09145405121021997,True,203.0,False,18,13,4,,76561198209700341,REED4K,21.0,884.4000244140625,-2127.169921875,17.059999465942383,-3153.2998657226562,10518.199462890625,2.0999999344348907,0.0,-0.19999999552965164,-2410.399932861328,255.0,0.0,False,0.016706955541081453,1.80527075365733,1.6356968369317575e-05,True,6,False,6,252.0,False,,enpitsu,76561198039309853,24,-1103.93994140625,-1531.0799560546875,17.049999237060547,10847.80029296875,15856.300048828125,-1.5000000596046448,-0.29999999329447746,-0.3999999910593033,1951.9999694824219,255.0,128.0,False,0.01679119013331186,1.032244246129017,4.357459511659168e-05,True,164.22231398602966,True,12,False,8,,games5425898691,bf81d8692db,20.0,1692.6099853515625,-104.58000183105469,16.770000457763672,2168.6000061035156,-7514.1998291015625,45.300002098083496,-27.899999618530273,12.200000286102295,2545.2999877929688,255.0,255.0,0.011130258010415957,-1.3081278916222865,0.0006237253329027423,True,16,107.0,False,8,False,,
79,5762,167.0,False,False,1,8517.614194512737,-3110.679931640625,-2376.39990234375,100.45999908447266,-11799.7998046875,-21803.00048828125,7688.3001708984375,3005.1998901367188,4291.300048828125,-2924.4000244140625,1.0,0.5582697129413475,0.4387881441608483,2.665340504156015,bf81d8692db,games5425898691,21.0,-2978.409912109375,-2270.840087890625,47.41999816894531,-2188.0999755859375,-21094.599609375,2657.9998779296875,-558.4000015258789,5103.599853515625,1972.5,255.0,153.0,,0.0010949418703671745,-1.368451083325268,-0.05739623972392608,True,0.0,False,18,8,False,,76561198039309853,enpitsu,24.0,25.5,-3222.659912109375,17.049999237060547,1354.1999816894531,-21261.79931640625,2.5999999046325684,-0.0,-0.09999999776482582,0.09999999776482582,255.0,128.0,False,-0.016793662833606594,-1.6344241544117126,-7.574547138932358e-06,True,8,False,12,178.0,False,,[ RALV ] Sefw,76561198351155815,29,-3480.8701171875,-1743.239990234375,17.020000457763672,15387.80029296875,-17094.200439453125,2.7000001072883606,0.09999999776482582,-0.0,2042.7000427246094,255.0,255.0,False,-0.016767220847647177,-2.3825922966351007,-2.194574198087733e-06,True,68.32728582300166,True,18,4,14,,REED4K,76561198209700341,21.0,-2350.2099609375,-1651.3499755859375,17.059999465942383,-4174.700012207031,-22248.20068359375,1.7000000178813934,-0.0,0.29999999329447746,1975.5999755859375,255.0,255.0,-0.01677607449315376,-1.457045939707758,3.820758335718928e-05,True,6,178.0,False,6,False,,False
80,5816,169.0,False,False,1,10377.00468976463,-2151.090087890625,-4779.5498046875,135.08999633789062,-26500.10009765625,7242.19970703125,-695.4000091552734,3292.9998779296875,5006.7999267578125,-295.3000068664551,1.0,-0.6350250539807795,0.6282361591115345,-2.9574391815626386,76561198039309853,enpitsu,24.0,-2018.6600341796875,-4844.1201171875,132.25,-18447.80029296875,-2498.3999633789062,1581.6999816894531,-1434.1999816894531,-5170.2001953125,-1208.6000061035156,255.0,128.0,False,-0.7138389435143424,0.001845590112043459,0.11034809041008384,True,139.0,False,14,9,False,,bf81d8692db,games5425898691,21.0,-1992.0899658203125,-5102.97998046875,410.3800048828125,9908.400268554688,2.199999988079071,-2564.89990234375,0.7999999821186066,2216.1000061035156,0.09999999776482582,255.0,255.0,,-0.41050160894987536,-3.131140533212471,-1.574921570621152,True,10,False,18,255.0,False,,[ RALV ] Sefw,76561198351155815,29,-2281.550048828125,-4445.22021484375,151.5500030517578,527.9000091552734,-17449.49951171875,-726.9999694824219,-3586.099853515625,3446.9000244140625,-2346.7999267578125,225.0,255.0,False,0.32963527044116,-2.4999598702373373,2.317811539066638,True,14.152326829971807,True,20,4,14,,REED4K,76561198209700341,28.0,-607.3099975585938,-1439.030029296875,17.059999465942383,-7111.300048828125,14121.300048828125,1.8000000715255737,0.19999999552965164,-0.29999999329447746,2038.3000183105469,255.0,255.0,-0.016780345372067976,1.041187343307944,3.660356317267329e-05,True,6,178.0,False,6,False,,False
81,5817,169.0,False,False,0,3189.191993074403,2274.280029296875,4793.2001953125,126.98999786376953,19721.600341796875,25264.69970703125,-3865.4000854492188,-924.1000366210938,-1553.5000610351562,-5721.199951171875,0.0,0.3586898882144534,-0.8752749947616734,-2.927869500226801,76561198351155815,[ RALV ] Sefw,29.0,2273.050048828125,4607.97998046875,143.4199981689453,-1254.4000244140625,18017.7001953125,-1023.3000183105469,4000.1998901367188,-3323.900146484375,-1788.6000061035156,230.0,248.0,False,-0.3031908134420989,2.4596728722781718,1.81985932510184,True,10.990511924989764,True,20,14,4,,76561198209700341,REED4K,28.0,607.3099975585938,1439.030029296875,17.059999465942383,7111.300048828125,-14121.300048828125,1.8000000715255737,-0.19999999552965164,0.29999999329447746,2038.3000183105469,255.0,255.0,False,0.016780345372067976,-1.041187343307944,3.660356317267329e-05,True,6,False,6,178.0,False,,enpitsu,76561198039309853,24,2018.6600341796875,4844.1201171875,132.25,18447.80029296875,2498.3999633789062,1581.6999816894531,1434.1999816894531,5170.2001953125,-1208.6000061035156,255.0,128.0,False,0.7138389435143424,-0.001845590112043459,0.11034809041008384,True,139.0,False,14,False,9,,games5425898691,bf81d8692db,21.0,1992.0899658203125,5102.97998046875,410.3800048828125,-9908.400268554688,-2.199999988079071,-2564.89990234375,-0.7999999821186066,-2216.1000061035156,0.09999999776482582,255.0,255.0,0.41050160894987536,3.131140533212471,-1.574921570621152,True,18,255.0,False,10,False,,
82,5902,172.0,False,False,1,9638.5776003116,-3968.340087890625,-3181.080078125,887.0499877929688,-1794.7000122070312,11561.700439453125,6623.699951171875,-2386.7999267578125,-4578.599853515625,3055.8999633789062,1.0,-1.0632786065919324,0.5427619160746976,-1.7909422523017682,76561198039309853,enpitsu,24.0,-3921.18994140625,-3241.6298828125,740.3099975585938,10332.7001953125,3217.9000854492188,5799.69970703125,-1432.5,2039.1000366210938,4902.9998779296875,128.0,0.0,,1.1060569511445528,1.6792472826623932,2.267100663439102,True,130.0,False,16,11,False,,bf81d8692db,games5425898691,21.0,-722.8699951171875,-2338.639892578125,16.989999771118164,12001.8994140625,7237.2998046875,4.799999892711639,-1.8000000715255737,-0.9000000357627869,1890.3999328613281,255.0,255.0,,-0.009573271204586854,2.5711991982976414,0.000271302179315411,True,10,False,18,236.0,False,,[ RALV ] Sefw,76561198351155815,28,-2532.199951171875,-4371.22998046875,94.30999755859375,-10933.499755859375,6402.0001220703125,675.0,-2255.500030517578,-5015.299987792969,-93.90000343322754,255.0,128.0,,-0.4280047253810987,-2.726724307926289,-3.12240557080371,True,,False,22,4,15,,REED4K,76561198209700341,21.0,-4068.60009765625,352.260009765625,197.77000427246094,587.599983215332,9566.799926757812,-2217.2000122070312,-2293.8999938964844,-1005.1000213623047,-593.1999969482422,255.0,0.0,-0.263658865427977,1.6184533590266492,1.3424691851870365,True,6,255.0,False,6,False,,False
83,5969,174.0,False,False,1,7451.9955601138245,-3779.949951171875,-662.3900146484375,524.1900024414062,-11254.69970703125,24525.70068359375,2009.1999816894531,-4699.700012207031,2208.2000732421875,-3005.8999633789062,1.0,-0.4828924261314795,3.110645181326101,0.5793435722375386,bf81d8692db,games5425898691,20.0,-3655.070068359375,-791.9400024414062,369.94000244140625,-16366.800537109375,5996.9000244140625,4271.400146484375,-2737.6998901367188,1400.7000732421875,1132.6000213623047,255.0,0.0,,0.9201521343460565,1.3385406489781662,1.0470018836201962,True,122.95629238569613,True,20,11,False,,76561198039309853,enpitsu,24.0,-1683.8900146484375,-2496.489990234375,17.049999237060547,-1556.9999694824219,1564.4999694824219,3.1999999284744263,1.0999999940395355,-1.1999999731779099,377.7000045776367,255.0,0.0,False,-0.016555670175821623,0.6942956123562058,-5.1944035600308694e-05,True,12,False,16,130.0,False,,[ RALV ] Sefw,76561198351155815,29,-3544.679931640625,-1161.3599853515625,19.440000534057617,-1405.7000732421875,19231.300048828125,2982.0001220703125,19.600000381469727,0.19999999552965164,-68.29999923706055,255.0,86.0,,-0.017637371274475643,1.4884376050200199,-0.00014379793172803994,False,10.0,False,26,4,18,,REED4K,76561198209700341,21.0,-3741.0400390625,-26.18000030517578,17.059999465942383,-889.7000122070312,-2043.5000610351562,1.2999999523162842,-0.0,-0.7999999821186066,21.90000057220459,128.0,128.0,-0.016834319922298134,-1.1638288215579795,-7.705586507437703e-05,True,6,255.0,False,6,False,,False
84,6007,176.0,False,False,0,8181.751991984575,3225.8701171875,-1927.6199951171875,145.33999633789062,-8575.10009765625,-19744.69970703125,2687.5,-1419.4999694824219,-2715.4998779296875,5158.499755859375,0.0,0.3246285296375761,2.751894376785566,-0.6968296483750347,76561198351155815,[ RALV ] Sefw,29.0,3272.889892578125,-1919.5,15.739999771118164,-2105.8999633789062,-21034.69970703125,104.70000267028809,10.199999809265137,426.3999938964844,-108.10000419616699,255.0,128.0,,0.022797412691593546,-1.658957980427588,0.044050786452580454,False,10.0,False,26,20,4,,76561198209700341,REED4K,21.0,3673.14990234375,-174.3800048828125,17.059999465942383,-2527.899932861328,-7306.199951171875,1.4000000059604645,0.19999999552965164,-0.29999999329447746,0.0,0.0,128.0,False,0.01694661906447542,1.237692738373318,2.137702506054714e-05,True,6,False,7,255.0,False,,enpitsu,76561198039309853,24,2117.5400390625,1179.0400390625,27.100000381469727,-2005.8000183105469,-17433.599853515625,3076.199951171875,0.0,1.2999999523162842,-125.10000228881836,255.0,128.0,False,0.016773395387771266,-1.6989317629364784,0.00011660272397709036,True,82.0,False,18,False,13,,games5425898691,bf81d8692db,20.0,3823.260009765625,242.72999572753906,225.33999633789062,-2313.3999633789062,-3506.400146484375,-4845.7000732421875,1096.6999816894531,-1110.8000183105469,1560.7000732421875,255.0,128.0,-0.03466842650628606,-2.3162560965829644,1.1143121673004588,True,20,102.0,False,12,False,,
85,6053,177.0,False,False,0,10516.52029108048,1862.0,-5008.43017578125,116.69999694824219,-6563.699951171875,-9294.69970703125,8174.000244140625,5136.5997314453125,-2384.7000122070312,1981.9000244140625,0.0,0.6361223807417766,1.5074501412842816,0.7946775377471744,76561198351155815,[ RALV ] Sefw,28.0,2065.699951171875,-5084.2001953125,90.44000244140625,-19226.800537109375,-4856.199951171875,7745.7000732421875,-5386.199951171875,-951.6999816894531,-576.1000061035156,255.0,0.0,,-0.42718957394518087,-2.90334879627257,1.0114809684220882,True,208.0,False,26,20,4,,76561198209700341,REED4K,21.0,2975.300048828125,-2251.179931640625,16.979999542236328,-4009.2999267578125,-13520.0,20.999999046325684,-3.700000047683716,-3.400000035762787,2.800000011920929,255.0,128.0,False,0.016888653186822637,-1.8588567704814891,-0.00028306781450088955,True,8,False,8,255.0,False,,enpitsu,76561198039309853,24,1518.3599853515625,-2420.139892578125,17.049999237060547,-9172.80029296875,-20311.800537109375,2.5999999046325684,-0.19999999552965164,1.0000000149011612,-91.89999580383301,255.0,0.0,False,0.016833609870021464,-2.0043566508096,9.721816756056627e-05,True,82.0,False,18,False,14,,games5425898691,bf81d8692db,21.0,2634.889892578125,-787.27001953125,99.8499984741211,-15083.1005859375,-9277.5,-163.70000839233398,2556.300048828125,-4869.200134277344,-72.30000019073486,255.0,128.0,0.44706812344442576,0.4897730449845704,-3.126953531472158,True,22,69.0,False,13,False,,
86,6152,181.0,False,False,0,9181.396664001331,-3954.919921875,-3516.85009765625,688.8900146484375,4978.399963378906,3337.2000122070312,1403.0999755859375,1611.4999389648438,-988.0999755859375,5694.4000244140625,0.0,0.3192611006158206,2.677808529482804,-0.531364051213064,76561198351155815,[ RALV ] Sefw,28.0,-4078.93994140625,-3442.219970703125,647.1799926757812,2.5,-113.10000419616699,-294.89999771118164,-15.800000429153442,-0.19999999552965164,1.8000000715255737,0.0,101.0,False,0.03279013818790744,1.5879170812561754,1.5715561482998266,True,126.0,False,28,22,4,,76561198209700341,REED4K,20.0,-741.0900268554688,-3904.169921875,17.049999237060547,-737.2000122070312,13718.299560546875,2.7000001072883606,0.0,6.499999761581421,-1468.0000305175781,255.0,128.0,,0.016749046102877974,1.549963539592841,0.00013066845962574907,True,8,False,8,255.0,False,,enpitsu,76561198039309853,24,-3837.409912109375,-2302.719970703125,18.190000534057617,5098.2000732421875,12546.600341796875,-253.89999389648438,-192.5,-588.1999969482422,-2637.9000854492188,255.0,0.0,False,0.045710839796794765,-0.1061009931911635,-0.00983631416498316,True,255.0,False,18,False,14,,games5425898691,bf81d8692db,21.0,-2888.1298828125,-1569.06005859375,16.989999771118164,-10622.099609375,-8311.599731445312,4.600000083446503,-2.5999999046325684,-2.0999999344348907,-645.5999755859375,128.0,128.0,0.009649046466048996,-2.50451165961657,-2.75624603689146e-05,True,22,118.0,False,14,False,,
87,6187,182.0,False,False,1,3086.485053418087,3285.60009765625,3186.489990234375,398.44000244140625,-15655.0,15486.099853515625,5361.500244140625,1244.4999694824219,-781.2000274658203,5817.19970703125,1.0,-0.41261554570301656,2.3723713877261274,-0.7968670547998445,bf81d8692db,games5425898691,20.0,3431.429931640625,3048.72998046875,247.1199951171875,610.8000183105469,14240.400390625,2228.3999633789062,2882.6998901367188,-1608.3000183105469,3947.39990234375,255.0,127.0,,0.9430147594264576,1.23961873001224,-0.055711351439216114,True,83.54455064958141,True,24,14,False,,76561198039309853,enpitsu,24.0,3458.239990234375,2504.18994140625,17.059999465942383,-6192.60009765625,10050.499877929688,1.1999999731779099,-0.7999999821186066,1.5000000596046448,113.00000190734863,255.0,128.0,False,-0.016733122366996953,1.0053021401840418,-0.00016767172777965912,True,14,False,18,223.0,False,,[ RALV ] Sefw,76561198351155815,29,3804.719970703125,3176.93994140625,12.0,-14484.000244140625,2508.800048828125,-303.50000381469727,561.3000106811523,1627.4000549316406,-1707.5999450683594,255.0,46.0,False,0.012518931951225424,0.18597586324729456,0.006537042931616639,True,52.62042155317081,True,28,4,22,,REED4K,76561198209700341,20.0,1192.219970703125,2987.699951171875,17.049999237060547,7631.400146484375,3533.9999389648438,3.4999999403953552,-0.3999999910593033,-0.19999999552965164,2812.60009765625,255.0,255.0,-0.016681856245416248,2.611180164446443,1.948323477993392e-05,True,8,255.0,False,8,False,,False
88,6243,184.0,True,True,1,813.9745059190475,682.9199829101562,4354.41015625,167.24000549316406,-4621.099853515625,17766.700439453125,-10967.2998046875,-4537.099914550781,-115.20000457763672,-3924.4000244140625,1.0,-0.27573645670412633,-0.06583578015446401,-0.3946032510368054,76561198039309853,enpitsu,25.0,701.9299926757812,4143.97998046875,219.1199951171875,-13925.400390625,13393.699951171875,-154.49999809265137,-3121.0000610351562,4397.60009765625,1081.3999938964844,128.0,128.0,False,0.16666748096791564,0.9772708881438101,2.503326923927001,True,137.0,False,20,15,False,,bf81d8692db,games5425898691,20.0,2487.389892578125,4257.66015625,91.80999755859375,-15045.50048828125,-6888.4002685546875,-102.70000457763672,2633.3999633789062,-4828.500061035156,21.90000057220459,255.0,131.0,,-1.5034252301266777,0.47242038791778973,-0.9716448070072755,True,15,False,26,80.0,False,,[ RALV ] Sefw,76561198351155815,29,981.0,4399.5400390625,17.040000915527344,-13607.2998046875,-2036.9000244140625,3.8999998569488525,0.3999999910593033,-0.0,-258.99999618530273,255.0,128.0,False,-0.016741039741342435,-0.12391218310370392,0.0001574897441074383,True,0.0,False,28,4,22,,REED4K,76561198209700341,20.0,-63.34000015258789,4485.33984375,17.049999237060547,-13453.800048828125,3693.800048828125,2.5,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,-0.01670318499790244,0.2679563836889948,-2.4899722692392417e-05,True,8,244.0,False,8,False,,False
89,6509,185.0,False,False,0,5199.532038189068,-9.140000343322754,16.65999984741211,98.7699966430664,-8729.199829101562,25258.9990234375,6232.19970703125,4878.299865722656,3191.0000610351562,-1421.0000610351562,0.0,0.031917508912626236,-0.013291848098266857,0.04808876338128673,76561198351155815,[ RALV ] Sefw,33.0,88.16000366210938,-219.8699951171875,31.979999542236328,-14019.7998046875,17749.3994140625,-2844.5001220703125,-617.5,101.49999618530273,-990.1999664306641,255.0,128.0,False,-0.18218096915471665,2.021248819599038,0.014813752277783908,True,0.0,False,4,4,False,,76561198209700341,REED4K,20.0,-2332.159912109375,-4250.3701171875,17.049999237060547,-15222.2998046875,127.70000457763672,3.0000001192092896,-1.0000000149011612,0.0,-1664.2999267578125,255.0,32.0,,0.016760100675083288,3.110184912100274,-0.00024703931672969727,True,False,False,False,31.0,False,,enpitsu,76561198039309853,24,-174.47000122070312,309.0400085449219,84.91999816894531,13842.099609375,-18253.599853515625,2016.9999694824219,4405.199890136719,3292.9998779296875,-5.400000214576721,255.0,128.0,,0.5812375202728757,-0.9295085314410383,-0.00046303101416483004,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,0.0,4920.919921875,17.010000228881836,0.0,-2258.3999633789062,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,0.009391819022345399,-1.5707878295104034,3.9981008938747724e-08,True,False,116.0,False,False,False,,
90,6510,185.0,False,False,1,5334.696585088412,42.45000076293945,-125.97000122070312,134.3300018310547,-10714.89990234375,6973.0999755859375,13820.400390625,5242.80029296875,2773.9999389648438,904.0000152587891,1.0,-0.05516322117295304,0.03989533327122039,0.04919710699511015,76561198039309853,enpitsu,24.0,174.47000122070312,-309.0400085449219,84.91999816894531,-13842.099609375,18253.599853515625,2016.9999694824219,-4405.199890136719,-3292.9998779296875,-5.400000214576721,255.0,128.0,,-0.5812375202728757,0.9295085314410383,-0.00046303101416483004,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,20.0,-0.0,-4920.919921875,17.010000228881836,-0.0,2258.3999633789062,2.0999999344348907,-0.7000000029802322,-0.0,0.0,255.0,,,-0.009391819022345399,1.5707878295104034,3.9981008938747724e-08,True,False,False,False,116.0,False,,[ RALV ] Sefw,76561198351155815,33,8.359999656677246,75.30000305175781,15.569999694824219,9358.900146484375,-17148.1005859375,-449.90001678466797,1881.1000061035156,1246.8000030517578,-2003.699951171875,255.0,128.0,False,0.060412907697711155,-1.9273642200326941,0.031925507746813395,True,0.0,False,4,False,4,,REED4K,76561198209700341,20.0,2332.159912109375,4250.3701171875,17.049999237060547,15222.2998046875,-127.70000457763672,3.0000001192092896,1.0000000149011612,-0.0,-1664.2999267578125,255.0,32.0,-0.016760100675083288,-3.110184912100274,-0.00024703931672969727,True,False,31.0,False,False,False,,
