,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
78,5065,168,False,False,0,10163.13266384662,-1182.97998046875,-5019.080078125,269.5400085449219,2065.800018310547,12848.599853515625,-1653.9999389648438,-1812.5999450683594,4958.699951171875,-2263.8999938964844,0.0,-0.8969925586350624,0.3637629004711471,0.10265693146494495,bf81d8692db,games5425898691,21.0,-1295.6700439453125,-4839.4599609375,82.27999877929688,2108.8999938964844,-21788.60107421875,-873.4999847412109,3682.2000122070312,956.9000244140625,169.69999313354492,255.0,255.0,,-0.9961697570002772,-1.7146964254620747,0.24483484197543814,True,28,30,False,60.0,False,,76561198039309853,enpitsu,24.0,-779.5900268554688,-1043.4100341796875,17.049999237060547,11793.399658203125,-6573.599853515625,3.3000001311302185,0.29999999329447746,0.0,-2268.0999755859375,255.0,128.0,,0.016744089284277862,-0.5736229894918977,-3.9518674892639993e-05,True,139.71702359312323,True,20,False,18,,Kanthix,76561198088264999,7,913.739990234375,-1564.1300048828125,17.010000228881836,-4788.900146484375,-14270.50048828125,0.09999999776482582,0.0,-0.19999999552965164,-2079.600067138672,255.0,0.0,,0.009586554900614701,-1.9588789378639055,-2.2581950551398847e-06,True,43.19140647816402,True,12,False,8,,MrMojito,76561198125439072,7.0,-1070.219970703125,-2851.3798828125,17.049999237060547,-3192.0001220703125,-2625.5999755859375,2.7000001072883606,0.5000000074505806,0.09999999776482582,1900.0999450683594,255.0,255.0,0.01666172986371298,-2.5093790405974525,9.706859146432363e-05,True,21.0,False,46,32,10,,True
79,5093,169,False,True,1,1243.2911065788294,943.3300170898438,3897.610107421875,163.3800048828125,-13048.1005859375,21223.00048828125,2194.199981689453,5335.2001953125,-1960.8000183105469,-1220.6999969482422,1.0,0.7501698329935115,-1.7093183799029317,0.6036690319340415,76561198125439072,MrMojito,8.0,1050.699951171875,3659.10009765625,145.75999450683594,-7973.900146484375,14300.50048828125,3348.0999755859375,-2417.4000549316406,-3433.2998657226562,364.3000030517578,255.0,230.0,False,-0.062466097836599156,1.4214595327718755,-0.03765027120960814,True,33,48,10,0.0,False,,76561198088264999,Kanthix,7.0,161.5500030517578,2624.06005859375,40.65999984741211,6800.3997802734375,17199.000244140625,3311.099853515625,-49.49999809265137,27.000000476837158,-200.20000457763672,86.0,128.0,,-0.014069841985251897,2.3226120866189564,-0.0008859330382534558,True,29.0,False,12,False,8,,enpitsu,76561198039309853,24,20.520000457763672,2595.340087890625,17.059999465942383,-5438.800048828125,20703.40087890625,-5.0,-14.09999966621399,13.899999856948853,96.00000381469727,255.0,128.0,,-0.016385217229512267,1.3066963204887891,-0.0006328989270259828,True,52.1640172466155,True,20,False,18,,games5425898691,bf81d8692db,21.0,707.97998046875,5118.35986328125,382.260009765625,-9070.599975585938,751.3999938964844,-1567.2999572753906,-598.6000061035156,-1920.0,-454.90001678466797,255.0,179.0,-0.32440932343587975,0.32211098301908153,-1.5826072257689896,True,60.0,False,30,28,False,,
80,5108,170,False,False,0,10160.467399855024,-256.94000244140625,-5000.35009765625,188.6199951171875,2942.9998779296875,3968.900146484375,-541.5000152587891,4737.60009765625,3409.7000122070312,-1388.699951171875,0.0,1.0227085758193553,-2.227912011067156,-2.219931386834437,bf81d8692db,games5425898691,21.0,-229.0500030517578,-5155.75,203.82000732421875,3996.7001342773438,2642.60009765625,-5190.30029296875,467.2999954223633,-716.9000244140625,3059.5999145507812,255.0,255.0,,0.6542257973591018,1.0301993713491298,-0.6722664788350917,True,29,30,False,60.0,False,,76561198039309853,enpitsu,24.0,247.7899932861328,-3719.030029296875,17.059999465942383,3484.1000366210938,-22650.400390625,1.2999999523162842,0.0,0.19999999552965164,-83.69999885559082,255.0,128.0,,0.016779686363938208,-1.4264799079338473,4.254267567328007e-05,True,49.0,False,20,False,18,,Kanthix,76561198088264999,7,-575.280029296875,-3664.8798828125,120.43000030517578,-6939.000244140625,-17528.699951171875,-597.5,-33.59999895095825,-68.09999942779541,2929.89990234375,255.0,128.0,,0.020253068977586185,-1.3248666606602855,0.020131665995740254,True,29.0,False,12,False,8,,MrMojito,76561198125439072,8.0,-615.6699829101562,-4346.4501953125,179.9499969482422,7063.499755859375,-11310.0,-145.79999923706055,2245.399932861328,5014.2999267578125,253.70000839233398,255.0,128.0,-0.6455319264509453,-2.1935502123565516,1.8803789437813359,True,0.0,False,48,33,10,,False
81,5121,171,False,False,0,9982.445244071136,-113.26000213623047,-4811.7099609375,97.05000305175781,2947.7999877929688,1908.5000610351562,2016.3999938964844,-748.3000183105469,3267.2000122070312,-1388.699951171875,0.0,-1.1267390408349154,2.197261517045298,2.309852349292996,bf81d8692db,games5425898691,21.0,8.720000267028809,-5122.31005859375,109.0,4923.599853515625,726.9999694824219,-165.40000915527344,-2447.5,-3186.199951171875,3755.8999633789062,255.0,128.0,,0.7326543802435642,0.907418588378091,1.8647902627894468,True,29,30,False,60.0,False,,76561198039309853,enpitsu,24.0,402.4200134277344,-4834.759765625,17.059999465942383,2248.699951171875,-22758.40087890625,1.5999999642372131,-0.19999999552965164,0.7999999821186066,-1285.3999328613281,255.0,0.0,True,0.01679395854749419,-1.48894506949754,-0.0002515323841128342,True,49.0,False,20,False,18,,Kanthix,76561198088264999,7,-1014.6400146484375,-4180.02001953125,73.4800033569336,-11750.999755859375,-9859.69970703125,-141.19999885559082,-4331.700134277344,-3388.9999389648438,23.80000114440918,255.0,128.0,,-0.9870097087886669,2.2280819204009576,-3.1336410026920154,True,29.0,False,12,False,9,,MrMojito,76561198125439072,8.0,-268.7099914550781,-4909.240234375,109.02999877929688,7090.5999755859375,-11591.500244140625,-2957.0999145507812,655.1999664306641,776.1000061035156,353.69998931884766,255.0,157.0,-0.09936452423031508,-1.211274836331092,0.40732338087457776,True,0.0,False,48,34,10,,False
82,5154,172,False,False,0,9805.425191927838,234.74000549316406,-4600.009765625,98.16000366210938,3707.9000854492188,13045.899658203125,2945.5999755859375,1505.5000305175781,3233.699951171875,-789.5999908447266,0.0,0.215092288544078,-2.3702091132651564,1.6315089266668716,bf81d8692db,games5425898691,21.0,228.75,-4820.509765625,16.989999771118164,-2726.7001342773438,9123.300170898438,2.7000001072883606,-0.5999999865889549,1.0000000149011612,-2408.6000061035156,255.0,0.0,,0.009514948871858674,1.8313454682702723,-9.224963879746285e-05,True,30,30,False,13.00912664782617,True,,76561198039309853,enpitsu,24.0,-366.0199890136719,-5566.5,25.329999923706055,-2573.0999755859375,10927.60009765625,-402.79998779296875,-37.99999952316284,-76.79999828338623,-2362.7999877929688,255.0,128.0,False,0.053773394444365775,1.7499114600882186,0.005458238515292563,True,49.0,False,20,False,18,,Kanthix,76561198088264999,7,-2265.6201171875,-5067.52001953125,70.56999969482422,-1358.3999633789062,127.39999771118164,-123.59999656677246,462.99999237060547,-30.499999523162842,-11.200000047683716,255.0,255.0,,0.0006694932200310814,-0.022214141622987287,-0.88592606437137,True,29.0,False,12,False,10,,MrMojito,76561198125439072,8.0,842.4400024414062,-5216.9501953125,40.47999954223633,2965.0,10868.599853515625,2096.4999389648438,-999.1000366210938,-4951.7999267578125,896.9000244140625,255.0,255.0,-0.31970034820928817,1.353661055526768,-0.5088223402001855,True,0.0,False,48,34,10,,False
83,5180,173,False,False,0,8659.589512233002,578.280029296875,-3393.169921875,95.80000305175781,3516.7999267578125,10970.30029296875,1697.2000122070312,-3161.300048828125,3448.2998657226562,-789.5999908447266,0.0,-0.594855199782996,-1.4564854864931374,-2.019204355683726,bf81d8692db,games5425898691,21.0,654.9099731445312,-3726.7900390625,17.0,4968.2000732421875,12594.7998046875,3.400000035762787,0.0,0.5999999865889549,698.7999725341797,255.0,187.0,,0.009565546162264958,1.201658733919039,6.13505497144218e-05,True,30,30,False,0.0,False,,76561198039309853,enpitsu,24.0,-172.8000030517578,-4403.8798828125,17.049999237060547,2909.89990234375,13455.6005859375,2.7000001072883606,-0.5000000074505806,0.0,0.0,255.0,255.0,False,0.01669665779474648,1.357802052729442,2.8983760109013007e-06,True,36.574202078644944,True,20,False,18,,Kanthix,76561198088264999,7,-1914.0400390625,-4723.14013671875,16.989999771118164,5023.299865722656,9316.799926757812,2.800000011920929,-6.200000047683716,-4.099999964237213,1942.5999450683594,255.0,255.0,,0.009379341387485685,1.0822387887508669,0.0005320842139754531,True,13.334976442398563,True,12,False,10,,MrMojito,76561198125439072,8.0,598.8200073242188,-3886.169921875,90.83999633789062,-3430.0,14750.50048828125,-584.5000076293945,-1449.1000366210938,-2278.000030517578,-1898.3999633789062,255.0,21.0,-0.462749375107342,1.8657514564951279,-0.32262242558963233,True,0.0,False,48,36,10,,False
84,5193,173,False,False,0,8160.758694038526,740.739990234375,-2854.93994140625,104.13999938964844,1070.8999633789062,23868.1005859375,384.50000762939453,56.599998474121094,3919.5999145507812,-1177.300033569336,0.0,-0.2120318802321493,-0.11998963947342443,1.6698203508684073,bf81d8692db,games5425898691,21.0,769.780029296875,-3121.5400390625,64.37000274658203,640.2999877929688,19008.00048828125,2968.3999633789062,-4566.9000244140625,-304.4000053405762,1215.6999969482422,255.0,128.0,,0.10974297446303279,1.6646212737059414,0.0025870958067104916,True,31,32,False,0.0,False,,76561198039309853,enpitsu,24.0,-75.04000091552734,-3643.43994140625,17.049999237060547,583.1000137329102,17920.50048828125,-2.199999988079071,0.0,0.9000000357627869,36.70000076293945,255.0,128.0,False,0.01679345736929319,1.5423044227443925,-5.618876777669366e-05,True,28.39953560213889,True,20,False,18,,Kanthix,76561198088264999,7,-1751.0799560546875,-4069.659912109375,77.06999969482422,2228.2000732421875,18240.899658203125,2162.7000427246094,-5495.8001708984375,31.500000953674316,211.00000381469727,255.0,128.0,,0.4389685471976293,1.5826671644379806,0.007940304351761619,True,33.0,False,14,False,11,,MrMojito,76561198125439072,8.0,475.9100036621094,-3139.31005859375,18.899999618530273,-296.9000053405762,14405.0,-800.1999664306641,490.09998321533203,1603.0999755859375,1351.199951171875,255.0,179.0,0.046502655180171805,1.645805048090882,-0.013475270861251625,True,0.0,False,48,36,10,,False
85,5278,176,False,False,0,2804.028414711307,1115.9000244140625,3186.840087890625,93.1500015258789,1102.699966430664,15110.699462890625,0.0,-5974.000244140625,543.8000106811523,-123.69999885559082,0.0,-0.9020509703901833,1.2375824192240077,2.6265673291677003,bf81d8692db,games5425898691,21.0,1282.3399658203125,3164.669921875,17.0,-10910.699462890625,18302.5,3.4999999403953552,-0.19999999552965164,0.19999999552965164,1601.7999267578125,128.0,255.0,,0.009638473102388197,2.1482788626901272,0.0001331352174916063,True,34,34,False,16.0,False,,76561198039309853,enpitsu,24.0,3106.139892578125,-209.10000610351562,17.049999237060547,19327.19970703125,-2029.7999572753906,3.1999999284744263,-0.5999999865889549,-0.09999999776482582,2454.2999267578125,255.0,255.0,False,0.016781811448201255,0.028245806494491023,0.00023163367916901584,True,0.0,False,20,False,18,,Kanthix,76561198088264999,10,-259.29998779296875,2118.72998046875,17.010000228881836,5899.4000244140625,21731.79931640625,2.0999999344348907,0.7000000029802322,0.0,0.9000000357627869,255.0,128.0,,0.00965630404301309,1.3058693593125517,-2.4358400622716356e-05,True,40.0,False,16,False,14,,MrMojito,76561198125439072,8.0,592.6199951171875,3151.5400390625,46.25,4582.0001220703125,22061.69921875,3470.2999877929688,-1.1999999731779099,-19.700000286102295,-1521.3999938964844,255.0,0.0,0.016608230651443633,1.275615301431531,-0.0008725300231684372,True,0.0,False,54,40,10,,False
86,5304,177,True,True,0,1141.2076996197275,-53.47999954223633,4370.25,170.0,-10259.7998046875,15910.30029296875,6915.7000732421875,2031.9999694824219,-2151.3999938964844,5135.5999755859375,0.0,-1.3217235297002585,0.7073580015050169,2.5385981495019667,bf81d8692db,games5425898691,21.0,-72.97000122070312,4375.759765625,43.79999923706055,-9447.7001953125,16307.39990234375,2565.4998779296875,-379.00001525878906,-575.2999877929688,-2130.500030517578,255.0,0.0,,0.024490579447705194,1.9041425912441046,-0.009907320961060352,True,34,36,False,31.0,False,,76561198039309853,enpitsu,24.0,3719.2900390625,243.7100067138672,17.010000228881836,-3216.199951171875,2293.8999938964844,12.699999809265137,3.400000035762787,-22.000000476837158,958.3999633789062,0.0,0.0,False,0.0163043030799217,2.6648655265953094,0.0004964635306511249,True,0.0,False,20,False,18,,Kanthix,76561198088264999,10,-181.0,4145.509765625,17.010000228881836,-12774.89990234375,16341.500244140625,2.3000000417232513,-0.19999999552965164,0.0,2011.4999389648438,243.0,255.0,,0.009568973829784218,2.3129150684531212,-1.814356896781872e-05,True,71.0,False,16,False,14,,MrMojito,76561198125439072,8.0,1723.5999755859375,4850.97998046875,92.27999877929688,13302.39990234375,18632.80029296875,-1304.9000549316406,1247.5,1958.9999389648438,-246.49999618530273,255.0,128.0,0.10597919758830306,1.0038234087176585,-0.84124615888996,True,0.0,False,54,42,10,,False
87,5572,178,False,True,1,5182.801915712001,-1.0499999523162842,35.41999816894531,96.36000061035156,337.5,26282.60009765625,2628.5000610351562,3855.10009765625,856.6999816894531,-4517.0001220703125,1.0,0.02474059123999128,0.1046425588648167,-0.08896411051801065,76561198125439072,MrMojito,8.0,-14.210000038146973,-142.2899932861328,89.91000366210938,-8827.19970703125,18792.80029296875,2257.5,-5329.5001220703125,1173.8999938964844,-683.8999938964844,255.0,7.0,,-0.4872058900139313,0.8229162993085327,0.5575887032414434,True,5,6,False,19.622907556513304,True,,76561198088264999,Kanthix,7.0,-98.58000183105469,-1613.18994140625,16.989999771118164,694.7000122070312,13830.2001953125,9.300000071525574,0.7000000029802322,-1.1999999731779099,-149.79999542236328,255.0,128.0,,-0.009615973180380068,1.638798924890201,0.0001462174779026058,True,116.0,False,4,False,4,,enpitsu,76561198039309853,24,22.200000762939453,3567.929931640625,17.049999237060547,304.4000053405762,-10435.0,2.7000001072883606,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,False,-0.01664130714313668,-1.5999811696546002,2.9147179625063214e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-95.80000305175781,390.2900085449219,74.94000244140625,1583.3999633789062,-22758.701171875,2378.9999389648438,5495.7000732421875,-195.9000015258789,-91.49999618530273,128.0,128.0,-0.5647329468586952,-1.5248146250091346,-0.005849285462956169,True,0.0,False,4,3,False,,
88,5573,178,False,False,0,5312.008431146994,-9.949999809265137,-97.58999633789062,109.95999908447266,-17333.499755859375,10614.49951171875,8473.499755859375,4025.4998779296875,555.0,4414.2999267578125,0.0,-0.028649108416468713,-0.09564524441732146,-0.07244682505916687,bf81d8692db,games5425898691,21.0,84.25,-204.8300018310547,89.91999816894531,-126.00000381469727,18430.699462890625,32.59999990463257,-4116.700134277344,-1636.1000061035156,3259.5999145507812,128.0,128.0,,1.2387266085350401,1.46372970492752,-0.1840443621767012,True,3,4,False,0.0,False,,76561198039309853,enpitsu,23.0,-22.200000762939453,-3567.929931640625,17.049999237060547,-304.4000053405762,10435.0,2.7000001072883606,-0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,False,0.01664130714313668,1.5999811696546002,2.9147179625063214e-05,True,116.0,False,False,False,False,,Kanthix,76561198088264999,7,98.58000183105469,1613.18994140625,16.989999771118164,-694.7000122070312,-13830.2001953125,9.300000071525574,-0.7000000029802322,1.1999999731779099,-149.79999542236328,255.0,128.0,,0.009615973180380068,-1.638798924890201,0.0001462174779026058,True,116.0,False,4,False,4,,MrMojito,76561198125439072,8.0,14.210000038146973,142.2899932861328,89.91000366210938,8827.19970703125,-18792.80029296875,2257.5,5329.5001220703125,-1173.8999938964844,-683.8999938964844,255.0,7.0,0.4872058900139313,-0.8229162993085327,0.5575887032414434,True,16.502245172377556,True,6,5,False,,
89,5666,181,False,False,1,8388.297950159613,3151.760009765625,-2939.300048828125,213.86000061035156,10002.5,13105.50048828125,10438.900146484375,3409.7000122070312,-4872.900085449219,792.3999786376953,1.0,-0.29443345253451914,-2.331434507606915,-0.04016094745158543,76561198088264999,Kanthix,7.0,3086.1298828125,-3063.56005859375,76.19999694824219,16791.800537109375,6181.500244140625,1598.699951171875,-5292.9998779296875,-1278.3000183105469,774.3000030517578,255.0,255.0,,-0.07744474505461399,2.8273753691964547,-0.6301067027414785,True,5,6,False,57.46701927595242,True,,76561198125439072,MrMojito,7.0,-3621.070068359375,-777.719970703125,17.040000915527344,4807.300109863281,-15237.099609375,-0.09999999776482582,1.1999999731779099,-4.399999976158142,1301.9000244140625,255.0,255.0,False,-0.01677935618022153,-1.8925134245099953,0.00014872441056695194,True,217.46701927595242,True,6,False,6,,enpitsu,76561198039309853,24,3484.889892578125,-835.2000122070312,17.049999237060547,-5161.500244140625,-10296.500244140625,3.3000001311302185,-2.3999999463558197,2.5,-1964.1999816894531,128.0,0.0,False,-0.01726944182700698,-1.053437656883956,-2.3799526613104615e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,2327.31005859375,-12.65999984741211,16.959999084472656,13925.400390625,3005.7000732421875,16.299999952316284,0.5000000074505806,-5.899999737739563,1800.5999755859375,255.0,255.0,-0.009926285103532183,2.9008684109119227,0.000195238662944814,False,31.0,False,6,6,False,,
90,5742,184,False,False,0,5337.6423295774175,-2946.260009765625,211.8300018310547,94.80999755859375,-4946.499938964844,10835.699462890625,-7313.599853515625,-2726.199951171875,-1728.699951171875,-4641.9000244140625,0.0,-0.2020804951517293,2.9926892022442204,-1.255280861421291,76561198039309853,enpitsu,24.0,-2838.179931640625,82.52999877929688,87.91000366210938,-2260.8999633789062,4456.700134277344,2021.0000610351562,-4984.100036621094,-2274.7999572753906,-483.4000015258789,128.0,0.0,False,0.02804539074825126,-2.7441974403698137,0.47278661965381147,True,1,2,False,255.0,False,,bf81d8692db,games5425898691,21.0,-2743.5400390625,-4764.89013671875,17.010000228881836,9146.300048828125,-7655.3997802734375,2.3999999463558197,-0.5999999865889549,-1.7000000178813934,2086.999969482422,128.0,255.0,,0.00977189440268153,-0.6418661748397912,3.187218005199538e-05,True,255.0,False,8,False,8,,Kanthix,76561198088264999,7,-3910.610107421875,1714.9000244140625,284.20001220703125,860.1999664306641,-5064.700012207031,-6678.499755859375,-2655.10009765625,-516.3000106811523,-443.80001068115234,255.0,128.0,False,0.6129845148485334,-1.4088795146408704,0.1580097425186959,True,51.0,False,6,False,6,,MrMojito,76561198125439072,8.0,55.970001220703125,1957.5400390625,17.040000915527344,-14902.900390625,-1890.8999633789062,0.0,0.5000000074505806,0.0,0.0,255.0,128.0,0.016771314322870417,-3.0153895048603103,3.804233283279998e-05,True,215.0296170583335,True,6,6,False,,
91,5770,185,False,False,1,6640.919163498608,3317.5,-1043.699951171875,238.63999938964844,-7693.599853515625,-788.3999633789062,10703.299560546875,4971.199951171875,3211.6000366210938,-985.5000305175781,1.0,0.156101490555697,-3.04383135450131,-1.2430510129205328,76561198088264999,Kanthix,7.0,3365.72998046875,-1011.3099975585938,85.48999786376953,-11491.199951171875,13952.19970703125,2033.6000061035156,-4905.4998779296875,-1121.9999694824219,2219.499969482422,255.0,0.0,True,-0.07922959772701732,0.08503661430197197,0.21848661605291317,True,7,8,False,7.3637504013635855,True,,76561198125439072,MrMojito,8.0,1759.68994140625,-1924.5799560546875,17.040000915527344,15489.000244140625,1955.5999755859375,4.4999998807907104,0.3999999910593033,-0.0,2176.699981689453,255.0,255.0,True,-0.01679011317157542,2.9475150678506306,7.878427099575792e-05,True,198.0,False,6,False,6,,enpitsu,76561198039309853,24,2998.18994140625,-354.54998779296875,33.029998779296875,1722.1000671386719,-2738.9999389648438,-2235.7000732421875,4975.799865722656,823.7000274658203,-2193.6000061035156,255.0,0.0,False,0.3119894854552422,-3.0167051352240497,-0.22765839505699578,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,2033.97998046875,4610.2001953125,17.010000228881836,-4404.700012207031,-5014.89990234375,2.0999999344348907,-0.5000000074505806,0.09999999776482582,1.0999999940395355,255.0,128.0,-0.009548368494366433,-0.8503589829450834,-1.739782641435104e-05,True,255.0,False,8,8,False,,
92,5858,188,True,True,0,3816.4243616835206,-971.3699951171875,1324.3199462890625,262.2900085449219,10214.299926757812,27141.79931640625,-11835.0,-5092.900085449219,-2166.300048828125,-2316.999969482422,0.0,0.07603706716889409,2.936737849864514,-0.9429864490205321,bf81d8692db,games5425898691,21.0,-1021.2999877929688,1042.9100341796875,328.3800048828125,-454.70001220703125,22987.60009765625,600.4999923706055,-5108.0999755859375,-1915.8000183105469,-697.3999786376953,255.0,128.0,,0.560537112768035,1.5951821921377312,-0.29707567644770094,True,9,10,False,49.47187970530603,True,,76561198039309853,enpitsu,24.0,-1016.5800170898438,761.2999877929688,17.049999237060547,12010.899658203125,4370.7000732421875,3.1999999284744263,0.3999999910593033,0.09999999776482582,-2292.899932861328,255.0,128.0,False,0.016730225125410905,0.2910342269162878,-5.082760613658371e-05,True,255.0,False,2,False,2,,Kanthix,76561198088264999,7,2123.43994140625,-446.05999755859375,16.860000610351562,20836.4990234375,7878.2000732421875,35.59999942779541,6.200000047683716,-9.300000071525574,1559.7000122070312,255.0,166.0,False,0.01021465996166454,0.4165711271440523,-0.00019560124562848966,True,0.0,False,10,False,10,,MrMojito,76561198125439072,8.0,-1353.3199462890625,2553.31005859375,17.040000915527344,104.49999809265137,13872.5,3.799999952316284,0.0,0.7000000029802322,459.1999816894531,255.0,128.0,0.016769459078456464,1.6066156381400012,-0.00026437097500585003,True,157.0,False,6,6,False,,False
93,6160,190,False,False,1,5135.053713608355,29.15999984741211,78.63999938964844,107.2300033569336,7990.2001953125,20176.700439453125,3608.699951171875,-617.7999877929688,1243.6000061035156,-5837.0001220703125,1.0,0.05220067076987392,0.26661695871065594,0.03530018767863537,76561198088264999,Kanthix,7.0,-79.98999786376953,-112.19999694824219,41.08000183105469,-5502.19970703125,16678.299560546875,2125.800018310547,3670.7000732421875,-3100.7998657226562,-2248.699951171875,255.0,31.0,True,0.12984773012925685,1.56417916333997,-0.3345570247153609,True,4,6,False,0.0,False,,76561198125439072,MrMojito,8.0,59.83000183105469,-2113.89990234375,17.049999237060547,1767.5,13180.400390625,2.5999999046325684,-0.19999999552965164,-0.0,-0.19999999552965164,255.0,128.0,,-0.016715778485380937,1.7041574962643486,7.819294197526969e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24,-117.05999755859375,226.3300018310547,100.75,14295.400390625,-17931.400146484375,155.50000190734863,4300.4998779296875,3428.599853515625,0.0,255.0,128.0,,-1.351313354827668,-2.244032051252059,0.0001874141840297416,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,2604.050048828125,4016.719970703125,17.010000228881836,17499.599609375,4067.39990234375,2.3000000417232513,0.9000000357627869,0.29999999329447746,-1852.5999450683594,255.0,0.0,-0.00958840786882524,2.9680650088136225,-0.00010280733236248381,True,0.0,False,False,False,False,,
94,6161,190,False,False,0,5293.121605142336,-58.279998779296875,-86.41000366210938,110.08999633789062,-30663.9990234375,7270.30029296875,959.0000152587891,1250.4000091552734,593.4999847412109,5838.0999755859375,0.0,-0.05213801162752165,-0.26251380616216896,0.052706038146231884,76561198039309853,enpitsu,24.0,117.05999755859375,-226.3300018310547,100.75,-14295.400390625,17931.400146484375,155.50000190734863,-4300.4998779296875,-3428.599853515625,0.0,255.0,128.0,,1.351313354827668,2.244032051252059,0.0001874141840297416,True,1,2,False,0.0,False,,bf81d8692db,games5425898691,21.0,-2750.9599609375,-4038.669921875,17.010000228881836,-17678.199462890625,-1419.7999572753906,2.3000000417232513,-0.29999999329447746,0.0,-1928.800048828125,255.0,0.0,,0.0095763810747293,-3.126557153341036,-4.130048208840648e-05,True,0.0,False,False,False,False,,Kanthix,76561198088264999,7,96.83000183105469,23.299999237060547,50.5099983215332,-597.9000091552734,-20009.300537109375,1698.2000732421875,-1146.9000244140625,-370.29998779296875,-2132.5999450683594,255.0,35.0,True,-0.2780233213230966,-1.643782996454513,-0.44110616742722475,True,0.0,False,6,False,5,,MrMojito,76561198125439072,8.0,-74.69000244140625,2003.199951171875,17.049999237060547,-1794.6000671386719,-13364.300537109375,2.5999999046325684,0.19999999552965164,0.0,-4.699999988079071,255.0,127.0,0.0167157792077692,-1.7042291942210506,7.220485857411251e-06,True,116.0,False,False,False,False,,
