,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
71,4118,134,False,False,0,1453.325500703198,53.83000183105469,4040.010009765625,231.4499969482422,5021.7999267578125,2387.7999877929688,2386.699981689453,2971.9000244140625,5037.300109863281,1338.6000061035156,0.0,0.239358628960397,-1.3877707223780646,-3.0920363185844475,76561198039309853,enpitsu,26.0,91.4800033569336,3886.43994140625,183.9499969482422,7144.5001220703125,-3780.5999755859375,-154.49999809265137,-4694.5001220703125,-2743.3999633789062,-827.2000122070312,128.0,128.0,False,-0.3260984712221489,1.261539696579425,-2.9884849581500323,True,100.8898235469736,True,6,False,1,,bf81d8692db,games5425898691,18.0,-969.530029296875,3921.760009765625,17.010000228881836,19294.3994140625,-6292.19970703125,1.899999976158142,0.5000000074505806,0.0,0.0,255.0,128.0,0.009580023919566827,-0.31523725389029145,-4.2274593410006275e-05,True,0.0,False,8,False,10,,M1rosl@f,76561198046843816,7,-486.510009765625,4428.58984375,157.52999877929688,-621.6999816894531,-11510.799560546875,-154.3000030517578,2039.9000549316406,5106.199951171875,-120.60000419616699,128.0,142.0,False,-0.051138873095302906,-1.7585328144589458,-2.952556625026668,True,172.0,False,12,11,False,,Hi-On_110100100,4375295033816264785,11.0,-3276.3798828125,3263.949951171875,17.010000228881836,12515.0,-8796.900024414062,-0.29999999329447746,0.5999999865889549,-0.19999999552965164,35.0,255.0,128.0,False,0.009559202320666045,-0.6083699582587802,-4.364558982522674e-05,True,114.33953555681373,True,8,4,False,,
72,4170,136,False,True,0,1987.4289311243137,940.52001953125,4380.35009765625,141.36000061035156,-5716.6998291015625,4648.500061035156,4381.199951171875,-299.20000076293945,5983.3001708984375,-331.30001068115234,0.0,0.18049380839431697,-1.21398675656458,-1.3816524037755398,bf81d8692db,games5425898691,19.0,1094.280029296875,4294.3701171875,17.010000228881836,-5373.499755859375,5450.7000732421875,2.3999999463558197,0.29999999329447746,0.0,2449.4000244140625,255.0,255.0,,0.00953256875467002,2.367301046055746,4.590652164530519e-05,True,,False,10,False,8,,76561198039309853,enpitsu,26.0,1126.5,3827.64990234375,17.059999465942383,-1353.800048828125,6249.69970703125,2.199999988079071,0.19999999552965164,-1.4000000059604645,1962.7000427246094,,255.0,0.016855510879775517,1.7645696045851227,0.00016638328388110562,True,118.0,False,2,False,6,,M1rosl@f,76561198046843816,8,56.16999816894531,3315.5,17.010000228881836,4631.099853515625,9039.199829101562,2.199999988079071,0.0,0.0,1630.2000427246094,255.0,191.0,,0.009538630745804029,1.1444856120213722,-7.402126731311578e-05,True,172.0,False,12,12,False,,Hi-On_110100100,4375295033816264785,11.0,-288.0799865722656,4056.7099609375,27.010000228881836,15444.599609375,16740.6005859375,3059.89990234375,-1.5000000596046448,-1.4000000059604645,-1631.7999267578125,255.0,2.0,,0.009553505177707308,0.783504460109505,-0.0002502224329168029,True,36.0,False,9,4,False,,
73,4201,137,False,False,1,10103.227234877426,-326.44000244140625,-4889.0,229.05999755859375,-7832.1002197265625,565.2999877929688,6418.800048828125,-2182.899932861328,3230.2999877929688,-4560.5999755859375,1.0,-0.3002992934694364,1.3818972161299574,-1.6752056686889736,76561198046843816,M1rosl@f,8.0,-250.67999267578125,-4920.3701171875,109.16000366210938,-7190.999755859375,-10373.1005859375,3499.2001342773438,-2897.3001098632812,-4672.60009765625,147.70000457763672,255.0,22.0,,0.23275445845395426,-1.4774983466734672,0.3913581353773765,True,112.0,False,14,False,13,,4375295033816264785,Hi-On_110100100,11.0,-1565.43994140625,-5059.0498046875,162.3000030517578,-14539.300537109375,1369.7000122070312,-1188.0000305175781,-5430.5999755859375,-518.6000061035156,699.4000244140625,255.0,1.0,0.11028144973123415,-0.015743272327856852,-0.9352765047396046,True,66.0,False,6,False,10,,enpitsu,76561198039309853,26,-679.719970703125,-4499.8798828125,81.33999633789062,7692.80029296875,-9132.100219726562,4170.0,394.90001678466797,335.40000915527344,-75.59999942779541,255.0,0.0,,-0.029403018249160733,-2.270484788941615,-7.408360532209741e-05,True,74.55023652507411,True,8,3,False,,games5425898691,bf81d8692db,19.0,-79.48999786376953,-4580.27001953125,17.0,4862.799987792969,-10242.099609375,3.6000001430511475,-0.0,-0.0,-2380.399932861328,255.0,0.0,,-0.009535781091701286,-1.95365012043132,-1.5541360739288097e-06,True,,False,10,8,False,,True
74,4266,139,False,False,1,10295.985364900123,-2019.43994140625,-4734.58984375,192.55999755859375,7321.6998291015625,7340.7000732421875,8738.200073242188,8.700000047683716,-5966.300048828125,-634.1999816894531,1.0,0.09453374180893939,2.658973630955415,-2.406063497647355,4375295033816264785,Hi-On_110100100,11.0,-2122.3701171875,-4810.27001953125,78.93000030517578,10623.499755859375,2463.2000732421875,2275.0999450683594,-2891.199951171875,4678.699951171875,11.200000047683716,0.0,81.0,False,0.5761897907948992,0.08226438703676753,0.35878123252915406,True,66.0,False,12,False,7,,76561198046843816,M1rosl@f,7.0,-10.760000228881836,-5879.89013671875,82.02999877929688,4780.799865722656,4300.4998779296875,-3021.6000366210938,1624.2999267578125,-914.7000122070312,-2157.899932861328,255.0,128.0,-0.5351958003896067,1.0332526347220037,0.5193740057464631,True,96.34630549082193,True,14,False,14,,enpitsu,76561198039309853,26,324.6000061035156,-5000.25,17.020000457763672,-9226.900024414062,14430.2001953125,3.799999952316284,-1.8000000715255737,-3.6000001430511475,-1103.7000274658203,255.0,128.0,False,-0.016573127772879614,1.000737135487491,-0.000287762131838234,True,0.0,False,8,4,False,,games5425898691,bf81d8692db,18.0,-122.05000305175781,-5910.39013671875,96.04000091552734,6004.69970703125,3663.2998657226562,-3619.1000366210938,2690.5999755859375,2100.7000732421875,1791.7999267578125,255.0,255.0,,-0.4719946950676025,2.4783877397943086,-0.6212686461360636,True,,False,10,8,False,,
75,4331,142,False,False,1,8301.961061883025,-377.4599914550781,-3063.7099609375,428.4100036621094,-7185.2001953125,12525.30029296875,4455.199890136719,5219.0997314453125,-576.3000106811523,2903.2000732421875,1.0,1.291496629407616,1.732072170441278,2.4874149673567234,4375295033816264785,Hi-On_110100100,11.0,-284.55999755859375,-3128.7099609375,270.2799987792969,-392.99999237060547,16744.599609375,3818.0999755859375,-1750.2000427246094,-2907.2000122070312,-4328.299865722656,128.0,188.0,True,0.30889332055164503,0.9790844208618261,-0.9218734424706729,True,1.1192172188912655,True,14,False,9,,76561198046843816,M1rosl@f,7.0,-268.8800048828125,-3214.169921875,290.5,-3664.8001098632812,15763.299560546875,3734.4000244140625,-29.600000381469727,-1487.8999328613281,-3557.39990234375,255.0,123.0,0.6525092908534557,1.3459777345301853,-1.4095430101518054,True,34.11921721889127,True,14,False,16,,enpitsu,76561198039309853,26,-114.47000122070312,-2751.719970703125,218.57000732421875,-1074.1000366210938,-4783.500061035156,9.200000166893005,5366.7999267578125,-1202.7999877929688,0.0,0.0,128.0,False,1.3648919840776514,1.791357884666422,4.9546299932794736e-05,True,31.0,False,10,5,False,,games5425898691,bf81d8692db,18.0,-2184.1298828125,-4183.41015625,51.95000076293945,-15940.2001953125,6022.80029296875,-2092.2999572753906,-145.79999923706055,-2091.199951171875,296.49999618530273,255.0,205.0,,0.3977901925913952,0.22378420039461272,0.13440508129370232,False,31.0,False,12,10,False,,
76,4411,144,False,False,0,6023.825795843607,2210.89990234375,-20.780000686645508,246.10000610351562,-21824.49951171875,-93.10000419616699,11785.50048828125,1177.699966430664,5741.6998291015625,-1282.5999450683594,0.0,-0.46208552166244937,-2.1961369311631436,2.258744627407864,bf81d8692db,games5425898691,19.0,2439.070068359375,-38.560001373291016,133.10000610351562,-22024.7998046875,-6026.099853515625,2741.099853515625,-682.2000122070312,-1250.4000091552734,-1595.0,255.0,128.0,,-0.2159331649598241,2.892955787696458,0.059279551887647636,True,191.0,False,14,False,11,,76561198039309853,enpitsu,26.0,-38.380001068115234,1717.050048828125,96.5999984741211,-1195.8999633789062,-16660.10009765625,1411.6000366210938,5490.3997802734375,-315.9000015258789,74.20000076293945,255.0,128.0,0.7302824497045579,1.5011038452604173,3.1221571925816938,True,0.0,False,7,False,12,,M1rosl@f,76561198046843816,7,298.9700012207031,-1746.8199462890625,17.020000457763672,-9134.69970703125,7053.800048828125,1.2999999523162842,0.19999999552965164,-0.09999999776482582,-2431.999969482422,255.0,3.0,False,0.009550608582434275,2.4111766807982202,3.891637929310182e-05,True,59.0,False,16,16,False,,Hi-On_110100100,4375295033816264785,11.0,2543.070068359375,-733.8499755859375,17.010000228881836,16948.1005859375,12114.89990234375,-0.29999999329447746,0.0,-0.5000000074505806,83.29999923706055,255.0,128.0,False,0.009598038123198914,0.6278285080865131,-2.0621253506727906e-05,True,2.9929717561250153,True,14,10,False,,False
77,4511,148,False,False,0,5703.922326186225,-3227.800048828125,-65.5199966430664,198.60000610351562,16768.800048828125,10140.900268554688,3301.199951171875,-1298.6000061035156,5809.69970703125,-748.6000061035156,0.0,0.28663936082610975,-1.3922647891293143,-0.8483103260308852,76561198039309853,enpitsu,26.0,-3282.280029296875,-164.27999877929688,79.76000213623047,222.60000228881836,-849.1000366210938,4134.599914550781,-2294.2999267578125,4965.899963378906,-570.2000045776367,128.0,0.0,,-0.04601860759003962,1.4193258684667052,0.05877988792384432,True,0.0,False,14,2,8,,bf81d8692db,games5425898691,18.0,-3031.969970703125,-513.3599853515625,17.010000228881836,-8584.600219726562,18977.80029296875,-0.09999999776482582,0.5000000074505806,-0.9000000357627869,-1189.3000030517578,255.0,8.0,0.009597405329795089,1.981381809243328,-0.00020700817584603704,True,143.90584974391487,True,12,False,14,,M1rosl@f,76561198046843816,7,-3556.070068359375,2103.139892578125,16.969999313354492,11447.7001953125,18823.499755859375,12.200000286102295,3.6000001430511475,46.99999809265137,-3.8999998569488525,128.0,128.0,,0.008602140039442926,1.0243131773905516,-0.0019036747687112949,True,186.0,False,18,18,False,,Hi-On_110100100,4375295033816264785,11.0,-1591.75,750.1400146484375,17.0,-17697.19970703125,-7597.8997802734375,3.400000035762787,0.0,0.0,-1789.1000366210938,202.0,1.0,True,0.009544101137777303,-2.77943931031983,-0.00015576406148933066,True,227.0,False,16,12,False,,
78,4577,151,False,False,1,7275.331172385086,-348.7900085449219,-2028.050048828125,138.24000549316406,1655.2000427246094,16909.3994140625,12815.899658203125,5236.9000244140625,-2272.100067138672,-1847.1000671386719,1.0,0.5422959300165333,1.7088535013769452,-2.560901395517583,76561198046843816,M1rosl@f,7.0,-407.6600036621094,-2174.6298828125,17.0,-4946.400146484375,21900.2001953125,1.1999999731779099,-0.0,0.19999999552965164,-1734.4999694824219,255.0,0.0,,-0.009590412487350666,1.3985153624661708,-0.00012139803412075027,True,174.0,False,18,False,18,,4375295033816264785,Hi-On_110100100,11.0,4.190000057220459,-2518.659912109375,17.0,-19105.999755859375,-1489.7999572753906,3.1999999284744263,0.5999999865889549,-0.09999999776482582,-33.499999046325684,128.0,128.0,-0.00960179128672003,-0.07386762843150008,5.787512829773244e-05,True,147.0,False,12,False,16,,enpitsu,76561198039309853,26,3564.7099609375,585.6500244140625,17.049999237060547,-295.2000045776367,7672.60009765625,2.5999999046325684,-0.0,0.9000000357627869,184.59999084472656,255.0,128.0,,-0.016643472847550668,1.5148913400377173,-0.00016815080197215797,False,0.0,False,14,8,2,,games5425898691,bf81d8692db,18.0,3263.179931640625,-2328.669921875,17.010000228881836,-11079.3994140625,7490.10009765625,0.0,-0.0,-0.5999999865889549,0.0,255.0,128.0,,-0.009535481881779528,0.5944747086150949,1.8772572184144912e-05,True,91.47243877123758,True,16,12,False,,False
79,4680,154,False,False,0,9078.458988157947,-197.9199981689453,-3911.580078125,264.4200134277344,14111.300048828125,20862.2998046875,-2052.5999450683594,-4837.9998779296875,1848.3999633789062,-1380.3999328613281,0.0,0.7371191453280161,0.18041467955678459,-0.534283829779657,76561198039309853,enpitsu,26.0,-323.5799865722656,-4121.169921875,201.19000244140625,16878.1005859375,9262.2998046875,2416.3999938964844,-3022.9000854492188,-4319.200134277344,-1567.2000122070312,128.0,255.0,,-0.33599949379518407,1.005099928132465,-0.8416041130031965,True,186.0,False,18,2,11,,bf81d8692db,games5425898691,18.0,-628.469970703125,-3816.909912109375,212.1699981689453,5172.80029296875,-16613.699951171875,-792.2000122070312,1943.699951171875,-1858.3000183105469,1878.0000305175781,255.0,128.0,-0.8088006709060024,-0.9903555733921952,-0.5259837644288053,True,37.0,False,16,False,20,,M1rosl@f,76561198046843816,8,-3009.659912109375,-1704.9300537109375,17.010000228881836,12035.400390625,-399.7999954223633,2.0999999344348907,0.7999999821186066,0.19999999552965164,65.50000190734863,255.0,128.0,False,0.009532126989710071,-0.024445271665289092,-0.00010032862386077411,True,205.0,False,20,20,False,,Hi-On_110100100,4375295033816264785,10.0,2685.14990234375,-1507.72998046875,17.0,-12580.6005859375,-9695.900268554688,3.100000023841858,1.2999999523162842,0.29999999329447746,549.1999816894531,128.0,142.0,False,0.009560901641076494,-2.4690839275840872,3.2896825991487845e-05,True,177.0,False,16,12,False,,
80,4791,158,False,False,0,5587.694188538818,3955.2900390625,2367.39990234375,144.47999572753906,-9733.599853515625,17845.799560546875,-761.2000274658203,-3805.8999633789062,3384.2999267578125,3171.7999267578125,0.0,0.20708828140630697,0.37766240356977876,0.5615508779512074,76561198039309853,enpitsu,26.0,4075.070068359375,2279.85009765625,224.4499969482422,452.40001678466797,21007.7001953125,-1620.0999450683594,-1805.2999877929688,-1465.8999633789062,-1298.5000610351562,255.0,128.0,,0.15285573011902934,1.5672753297201851,-1.4650533613198518,True,253.0,False,18,2,12,,bf81d8692db,games5425898691,18.0,3581.22998046875,-3478.27001953125,16.989999771118164,9954.199829101562,18672.39990234375,2.5,0.29999999329447746,-0.5000000074505806,1998.8999938964844,255.0,255.0,0.00963515451056202,1.156561390489625,3.3512855089829544e-05,True,223.70377659797666,True,18,False,22,,M1rosl@f,76561198046843816,7,-1860.7900390625,3122.969970703125,17.010000228881836,709.0000152587891,12366.8994140625,2.0999999344348907,0.5000000074505806,-0.5000000074505806,-172.39999771118164,255.0,108.0,,0.009608095066181994,1.51518769933324,-3.8244470341698154e-05,True,255.0,False,20,20,False,,Hi-On_110100100,4375295033816264785,11.0,143.33999633789062,2092.449951171875,17.010000228881836,-397.00000762939453,21415.400390625,1.8000000715255737,0.0,0.09999999776482582,106.49999618530273,255.0,128.0,,0.00956906888379083,1.6002514178341238,-4.981772986825401e-05,True,95.0,False,18,12,False,,
81,4822,159,False,False,0,3986.289803199044,2976.47998046875,4194.27001953125,99.36000061035156,-15828.399658203125,1051.6000366210938,5011.7999267578125,-3287.5,1352.1000671386719,4833.500061035156,0.0,0.22715470053902828,1.4644582431112323,0.694005506058539,76561198039309853,enpitsu,26.0,3061.969970703125,4295.6298828125,17.06999969482422,-19602.19970703125,7600.2001953125,0.5000000074505806,0.0,0.0,2040.0999450683594,128.0,255.0,,0.016843049388959693,2.85045968797935,7.45815523335111e-07,True,255.0,False,18,2,12,,bf81d8692db,games5425898691,18.0,3719.070068359375,-1034.760009765625,16.989999771118164,-2758.2000732421875,22753.00048828125,4.4999998807907104,0.3999999910593033,-2.8999999165534973,539.1999816894531,255.0,128.0,0.00961358232628035,1.7185035847595458,3.806778530441158e-05,True,183.0,False,18,False,22,,M1rosl@f,76561198046843816,7,-1474.489990234375,4529.75,17.010000228881836,1782.5999450683594,5564.4000244140625,2.0999999344348907,2.199999988079071,-0.5999999865889549,0.0,128.0,128.0,,0.009846465858849998,1.2607363029902414,5.56184436186701e-06,True,255.0,False,20,20,False,,Hi-On_110100100,4375295033816264785,11.0,610.5499877929688,4360.85986328125,17.010000228881836,6323.0999755859375,12117.7001953125,1.899999976158142,-0.7000000029802322,0.0,-20.899999141693115,0.0,128.0,,0.009864445185333548,1.0867978135206002,4.0493489509670354e-05,True,125.0,False,18,12,False,,
82,4872,161,False,False,1,9562.850386830885,-249.2100067138672,-4354.02978515625,169.19000244140625,-1935.5999755859375,24213.89892578125,10773.299560546875,2838.900146484375,5156.5997314453125,-1161.6000366210938,1.0,0.8244281444736404,1.3737828588488958,-2.8831367947039825,76561198046843816,M1rosl@f,7.0,-150.1999969482422,-4570.89013671875,72.62000274658203,-7740.30029296875,14177.19970703125,3345.8999633789062,-4375.799865722656,3156.7999267578125,-1065.8000183105469,255.0,0.0,,-0.00961717587036885,0.7562641971548524,0.22482953547660836,True,244.0,False,22,False,21,,4375295033816264785,Hi-On_110100100,11.0,-601.3699951171875,-4597.72998046875,238.16000366210938,4789.4000244140625,2855.1998901367188,-1530.5999755859375,-1299.6000671386719,2816.300048828125,-1843.8999938964844,128.0,121.0,-0.9207350590007407,3.1332711324139453,2.4323229067536665,True,87.38966879024301,True,12,False,20,,enpitsu,76561198039309853,26,-223.41000366210938,-3986.35009765625,120.33999633789062,14963.00048828125,-14082.39990234375,168.4000015258789,5184.89990234375,-1314.1999816894531,-1280.0,255.0,0.0,,-0.9205186220986693,-2.5701211591393305,1.1548527972989688,True,232.0,False,20,13,2,,games5425898691,bf81d8692db,18.0,-1436.5999755859375,-1908.760009765625,16.989999771118164,11647.19970703125,-16060.699462890625,4.699999988079071,-0.9000000357627869,1.4000000059604645,1501.300048828125,255.0,255.0,,-0.009580472799460331,-2.2149195834145368,0.00033351360308938314,True,183.0,False,22,18,False,,True
83,5049,168,False,False,0,9777.102204994728,-792.0700073242188,-4636.5498046875,191.7899932861328,-18005.699462890625,12055.799560546875,7135.5999755859375,5113.599853515625,2592.60009765625,1768.800048828125,0.0,-0.8823600309499784,-2.1401851556875062,-2.868060706793812,bf81d8692db,games5425898691,18.0,-698.1699829101562,-4717.1201171875,81.69000244140625,-13772.099609375,12128.900146484375,1755.0999450683594,-3908.3999633789062,-3857.0999145507812,311.00000381469727,255.0,137.0,,0.6370047690591953,2.2616871574931774,-0.015396460759087327,True,80.0,False,24,False,19,,76561198039309853,enpitsu,26.0,-1738.0799560546875,-3027.72998046875,17.030000686645508,19069.49951171875,-8230.800170898438,5.199999809265137,4.000000059604645,-1.899999976158142,250.79999923706055,255.0,0.0,0.01680234510607955,-0.41213785705711425,4.259854479135041e-05,True,255.0,False,14,2,20,,M1rosl@f,76561198046843816,7,-119.45999908447266,-2669.52001953125,17.010000228881836,-17018.299560546875,3798.800048828125,2.0000000298023224,-1.5000000596046448,0.5000000074505806,377.5,255.0,201.0,,0.009613210326522133,2.918999669876779,9.27511650165382e-05,True,180.0,False,24,24,False,,Hi-On_110100100,4375295033816264785,11.0,-1132.4200439453125,411.30999755859375,17.0,2730.4000854492188,-13831.500244140625,3.1999999284744263,0.0,0.5000000074505806,-25.299999713897705,255.0,128.0,,0.00956718962039068,-1.3791374273942256,6.120182726261007e-05,True,109.0,False,20,12,False,,
84,5105,170,False,False,0,8003.032840502745,-3896.0,-2279.469970703125,334.6099853515625,-23252.80029296875,12044.100341796875,10007.2998046875,1187.300033569336,5800.4998779296875,971.6999816894531,0.0,-0.9208265725500442,-2.332040141993604,-1.9980678850817037,bf81d8692db,games5425898691,18.0,-3746.110107421875,-2315.840087890625,189.8699951171875,-16567.60009765625,11611.8994140625,-186.10000610351562,-3033.800048828125,-4344.5001220703125,-1473.2000732421875,255.0,157.0,,-0.06114542339865651,2.1637308265208874,-0.1367883598427637,True,73.46935911076042,True,26,False,21,,76561198039309853,enpitsu,26.0,-1915.68994140625,-4158.919921875,17.040000915527344,-6834.4000244140625,9220.0,3.799999952316284,0.29999999329447746,-0.7999999821186066,-7.900000214576721,255.0,128.0,0.01684318818315317,2.2075303567168487,8.049636502135698e-05,True,255.0,False,14,2,20,,M1rosl@f,76561198046843816,7,-2113.570068359375,-900.010009765625,17.010000228881836,140.39999961853027,14619.000244140625,2.0999999344348907,0.0,-0.9000000357627869,-4.1999998688697815,255.0,128.0,,0.009598355600247027,1.560500516263583,8.029087996758338e-05,False,199.0,False,24,24,False,,Hi-On_110100100,4375295033816264785,11.0,-2904.699951171875,-670.7100219726562,17.0,-11202.19970703125,7668.599853515625,3.4999999403953552,-0.19999999552965164,0.29999999329447746,-3054.5999145507812,255.0,4.0,False,0.009561415136095618,2.262678033655574,-8.96368325622901e-05,True,159.0,False,20,12,False,,False
85,5154,172,False,False,1,4460.103763509076,1660.6400146484375,745.9299926757812,345.9700012207031,-21573.5009765625,11040.899658203125,4287.200012207031,347.00000762939453,1816.199951171875,5707.8997802734375,1.0,1.1562900374882068,0.8498309939921465,0.7329218192910673,4375295033816264785,Hi-On_110100100,10.0,1773.4599609375,621.280029296875,205.5800018310547,-12856.199951171875,9888.099975585938,2470.0,545.8000183105469,116.89999580383301,761.6000366210938,255.0,6.0,False,0.5893007666544857,0.21696714066904946,-0.26386958584353976,True,105.75284303644655,True,22,False,12,,76561198046843816,M1rosl@f,7.0,2078.659912109375,-2436.739990234375,17.010000228881836,-236.5999984741211,-17182.60009765625,2.0999999344348907,-0.3999999910593033,1.1999999731779099,-150.20000457763672,128.0,82.0,-0.00968183818911364,-1.5585279345584755,-1.3613684196224955e-05,True,230.0,False,26,False,26,,enpitsu,76561198039309853,26,1559.9000244140625,1338.93994140625,161.77000427246094,-7987.5,-21352.7001953125,3042.5,-403.8999938964844,159.20000076293945,1021.9000244140625,255.0,128.0,False,0.1880619676690568,-1.6579948435648606,-0.038635758883430044,True,131.8152860159515,True,22,15,2,,games5425898691,bf81d8692db,18.0,3837.090087890625,744.760009765625,151.3300018310547,-1421.9000244140625,-9257.2998046875,-5188.699951171875,233.50000381469727,-0.3999999910593033,10.199999809265137,255.0,128.0,,-0.2988957335490485,-1.526855210790197,1.0120570755666418,True,61.0,False,26,22,False,,
86,5300,177,False,False,1,3918.9080692422326,-2987.320068359375,4613.06005859375,861.260009765625,7025.30029296875,2578.5000610351562,6140.4998779296875,-3748.2998657226562,2867.9000854492188,3704.5999145507812,1.0,-0.27916015478502343,-0.5666412140633944,-0.42695848735690667,4375295033816264785,Hi-On_110100100,10.0,-3033.909912109375,4607.22998046875,675.2000122070312,626.3999938964844,-5042.799987792969,1400.5999755859375,-770.0,-863.7999725341797,4268.599853515625,128.0,0.0,True,0.9669826393218326,-2.1513669996809694,-0.5307246710093025,True,222.0,False,24,False,14,,76561198046843816,M1rosl@f,7.0,1517.9599609375,527.3400268554688,17.010000228881836,-5793.599853515625,12847.2998046875,2.0999999344348907,-0.19999999552965164,0.5000000074505806,75.79999923706055,255.0,129.0,-0.009586700767185154,1.1391006318628984,-8.497287740339186e-05,True,255.0,False,26,False,26,,enpitsu,76561198039309853,26,-3401.830078125,2242.300048828125,17.030000686645508,5024.5001220703125,21146.201171875,5.099999904632568,-0.09999999776482582,-0.09999999776482582,-1.4000000059604645,255.0,128.0,,-0.016771138669095804,1.804252625120942,1.5350468126783004e-05,True,255.0,False,22,16,2,,games5425898691,bf81d8692db,18.0,1504.18994140625,4813.85009765625,17.010000228881836,-8875.599975585938,-384.90001678466797,2.0000000298023224,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,-0.00955770704389765,-0.04338335137303434,-5.70534475051793e-05,True,255.0,False,28,24,False,,
87,5359,179,False,False,0,10389.084082482545,1556.5,-4955.4599609375,743.97998046875,-25225.30029296875,7629.5001220703125,-3515.0,-1353.699951171875,-5829.7998046875,423.80001068115234,0.0,-0.6520199399639712,0.2926255169005479,-1.3217700537550034,76561198039309853,enpitsu,26.0,1694.27001953125,-4975.4599609375,733.3099975585938,-15214.49951171875,7871.400146484375,6047.60009765625,-2765.10009765625,-744.0000152587891,4695.7000732421875,255.0,0.0,False,-0.19838116620595408,-2.5966563301621943,1.8426702953574532,True,237.0,False,24,2,17,,bf81d8692db,games5425898691,18.0,500.9100036621094,-4906.43994140625,17.010000228881836,8923.800048828125,2079.4000244140625,2.199999988079071,-2.199999988079071,-0.5000000074505806,-717.0999908447266,255.0,44.0,0.009530266862359468,0.24171142306428975,-0.00011967028972281988,True,255.0,False,24,False,28,,M1rosl@f,76561198046843816,7,-421.19000244140625,-1269.1199951171875,17.010000228881836,7701.099853515625,103.99999618530273,2.3999999463558197,0.09999999776482582,0.0,-2655.8999633789062,255.0,27.0,False,0.009537129438727658,-0.15970185691152605,-5.4191549901447874e-05,True,255.0,False,26,26,False,,Hi-On_110100100,4375295033816264785,10.0,3025.050048828125,-3733.969970703125,17.0,4509.89990234375,-46.99999809265137,3.3000001311302185,-1.1999999731779099,0.19999999552965164,2036.4999389648438,255.0,255.0,False,0.009471092176972217,-0.08248342623451983,0.00014371680388101948,True,222.0,False,24,14,False,,
