,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
69,4111,134,False,False,0,6773.466144310151,-988.0999755859375,-1632.8399658203125,196.52999877929688,-13067.39990234375,9932.2998046875,8666.599731445312,-143.99999618530273,3175.10009765625,5088.900146484375,0.0,-0.7799317012557618,-0.3532766357323038,-1.10270260190716,bbef21fef2b,b-o-b-o.,5.0,-847.4299926757812,-1766.22998046875,145.0399932861328,3408.900146484375,17765.799560546875,255.6999969482422,-5494.1998291015625,206.10000610351562,-142.2000026702881,245.0,211.0,,1.3980793867240313,1.3301967232198009,-0.22978437514635816,True,34,31,75.0,False,False,,b0de405f66b,EL_JoBarr,6.0,879.6500244140625,-4555.9501953125,17.010000228881836,2496.699981689453,-471.19998931884766,2.0999999344348907,-2.5,1.1999999731779099,-553.4000015258789,79.0,128.0,,0.009706436185691112,2.847347609984185,2.8626089198247875e-05,True,40,247.0,False,52,6,,enpitsu,76561198039309853,25,1159.18994140625,863.5700073242188,17.049999237060547,4721.000061035156,12585.2001953125,3.100000023841858,0.0,0.0,2274.499969482422,255.0,128.0,,0.016738372523820766,1.2770204497429618,1.4647696517742563e-05,True,185.0,False,42,2,44,,games5425898691,bf81d8692db,18.0,-974.0399780273438,-1480.9100341796875,15.760000228881836,6735.2001953125,2505.2999877929688,129.0999984741211,416.19998931884766,407.20001220703125,2871.4999389648438,255.0,128.0,False,0.028599076093427125,1.4157082212325653,-0.03412216953357547,True,36,108.55453767315034,True,False,48,
70,4220,138,False,False,1,7073.299956862455,3062.6201171875,-1593.300048828125,229.38999938964844,18995.899658203125,11311.800537109375,493.80001068115234,33.59999895095825,3538.2998657226562,-578.6000061035156,1.0,0.9370139156528824,-2.899620466858038,0.9032617970635614,76561198039309853,enpitsu,25.0,2892.239990234375,-1701.1600341796875,208.05999755859375,13698.1005859375,3819.89990234375,1614.6000671386719,-595.6999969482422,2401.300048828125,-47.30000019073486,255.0,255.0,,-0.054878836237380595,2.899227072937443,0.00037278677213190014,True,46,43,81.0,False,2,,bf81d8692db,games5425898691,18.0,4046.75,-2004.1199951171875,141.05999755859375,-1765.7000732421875,-11407.19970703125,-3264.5999145507812,735.5999755859375,1673.6000061035156,-916.2000274658203,255.0,0.0,False,-0.27373536361915823,-1.4221258006271722,1.059702556747562,False,38,69.92072278709821,True,50,False,,EL_JoBarr,b0de405f66b,6,2509.219970703125,266.07000732421875,17.010000228881836,-10345.0,-8685.30029296875,2.5,-0.0,-0.0,-2726.300048828125,141.0,0.0,False,-0.009580426213296345,-0.574069635418435,-8.008698944387725e-05,True,170.0,False,42,6,54,,b-o-b-o.,bbef21fef2b,5.0,3708.4599609375,-892.1699829101562,16.280000686645508,-12047.5,-4176.400146484375,163.89999389648438,-67.69999980926514,-237.39999771118164,-2268.9999389648438,255.0,0.0,False,-0.003159821595090195,-0.2726504659105548,-0.009101346242659148,True,32,227.0,False,False,34,
71,4325,142,False,False,1,3711.800871889147,1898.0999755859375,1566.030029296875,237.27000427246094,-6767.0001220703125,21166.99951171875,9204.500122070312,3159.2001342773438,1804.7000122070312,-4770.899963378906,1.0,0.03975412795500301,-1.8010957265450926,0.1121461866853136,76561198039309853,enpitsu,25.0,1919.7099609375,1368.1099853515625,110.19999694824219,-13431.099853515625,14775.30029296875,3040.10009765625,261.49999618530273,735.4000091552734,-1688.9999389648438,128.0,128.0,,0.00631655884841433,0.8848630637151895,0.013015525181822344,True,48,44,31.0,False,2,,bf81d8692db,games5425898691,18.0,1519.9100341796875,-4806.47021484375,17.0,8995.599975585938,2415.500030517578,3.700000047683716,-0.5000000074505806,-0.0,2467.899932861328,255.0,255.0,False,-0.009529211206305172,2.834382849538977,5.05324173826947e-05,True,38,247.0,False,50,False,,EL_JoBarr,b0de405f66b,6,2782.280029296875,966.260009765625,39.099998474121094,2328.699951171875,752.2000122070312,-11400.2001953125,-900.8999633789062,1580.0999450683594,-1835.0,234.0,42.0,False,-0.25972267689103395,-0.4206337415437208,0.16837517292410706,True,10.0,False,42,8,56,,b-o-b-o.,bbef21fef2b,5.0,972.1599731445312,3398.610107421875,17.059999465942383,-2488.699951171875,-5982.2998046875,1.5999999642372131,-0.5999999865889549,-2.0999999344348907,-2061.0000610351562,255.0,0.0,False,-0.01665797617294544,-1.239782163671675,-0.00029947847050153497,True,34,255.0,False,False,36,6.0
72,4419,145,False,False,0,8360.01993711136,149.55999755859375,-3154.3798828125,319.05999755859375,23609.09912109375,5384.1998291015625,6411.099853515625,-4545.4998779296875,-3838.5000610351562,-776.9000244140625,0.0,0.9807532592682239,0.6257881996699056,0.6807194628428904,b0de405f66b,EL_JoBarr,6.0,-6.010000228881836,-3155.14990234375,205.47999572753906,19572.5,638.6999893188477,-81.5999984741211,-4660.400085449219,2380.0,-1692.7999877929688,255.0,255.0,,-0.6491943619183085,-0.4203455250097445,-1.3212946450148324,True,58,43,0.0,False,8,,bbef21fef2b,b-o-b-o.,5.0,-69.38999938964844,-4272.52001953125,17.059999465942383,-1717.8999328613281,-3114.7000122070312,1.5999999642372131,0.3999999910593033,0.29999999329447746,1461.199951171875,247.0,239.0,,0.01662639415485203,-2.1719858938205454,0.00014188992608054696,True,34,255.0,False,36,False,,enpitsu,76561198039309853,25,-1351.4200439453125,-4494.64013671875,17.040000915527344,-14849.300537109375,1812.5999450683594,-0.3999999910593033,-1.0999999940395355,-0.3999999910593033,71.70000076293945,255.0,128.0,False,0.016741116931816222,3.0283820253183764,-7.86857080428172e-05,False,0.0,False,44,2,48,,games5425898691,bf81d8692db,18.0,-373.44000244140625,-572.77001953125,17.010000228881836,16878.299560546875,-15280.10009765625,2.3000000417232513,-0.5999999865889549,0.5000000074505806,1744.7000122070312,255.0,255.0,,0.009595881887034289,-0.6839493408266498,0.00014034925319275608,True,40,235.0,False,False,52,
73,4483,148,False,False,1,5089.044479551013,-3140.070068359375,2040.239990234375,130.57000732421875,-2678.2000732421875,21441.201171875,17389.7998046875,4209.2999267578125,4044.1000366210938,-1387.7000427246094,1.0,0.7497194357111381,-0.05793317920901122,-0.2730083868316846,bf81d8692db,games5425898691,18.0,-3076.39990234375,1892.93994140625,19.469999313354492,-8032.1002197265625,18965.6005859375,2955.5999755859375,-0.0,0.09999999776482582,-331.30001068115234,255.0,128.0,,-0.009596444130207533,1.2034762544690392,0.00022282672656406046,True,53,40,128.68993558934937,True,False,,76561198039309853,enpitsu,24.0,2462.760009765625,2776.60009765625,17.040000915527344,-13088.199462890625,-5218.800048828125,3.799999952316284,0.7000000029802322,-0.0,-19.700000286102295,255.0,128.0,False,-0.016745393428107703,-0.37692711491100783,5.780759596264814e-05,True,44,255.0,False,48,2,,EL_JoBarr,b0de405f66b,6,-3593.64990234375,4274.41015625,46.75,2050.800018310547,10986.199951171875,3422.2000122070312,2192.7000427246094,4243.299865722656,-2003.0999755859375,227.0,0.0,False,0.01033509916626571,2.321129578258865,0.5129560342152729,True,0.0,False,44,8,58,,b-o-b-o.,bbef21fef2b,5.0,-92.19999694824219,4903.6298828125,17.059999465942383,5515.8001708984375,5527.39990234375,1.2999999523162842,-6.899999976158142,0.7000000029802322,-643.8999938964844,171.0,128.0,False,-0.016806634993688382,-0.711465809076006,1.1456971685086973e-05,True,34,255.0,False,False,36,
74,4560,150,False,False,0,9580.719467122559,1204.1199951171875,-4207.7099609375,508.7200012207031,-435.40000915527344,17504.300537109375,12184.49951171875,1581.1000061035156,-5073.599853515625,2785.1998901367188,0.0,-0.7996981001308117,3.097469290935237,0.17586966751091165,bbef21fef2b,b-o-b-o.,5.0,1175.0899658203125,-4270.10009765625,337.25,14911.300048828125,8331.599731445312,3455.2999877929688,-1972.5999450683594,3107.3001098632812,274.89999771118164,178.0,138.0,False,-1.2639293215138023,0.2050859090703907,0.4127780483807199,True,38,35,196.0,False,False,,b0de405f66b,EL_JoBarr,6.0,2077.489990234375,-3031.699951171875,17.010000228881836,-9532.899780273438,-12197.19970703125,-0.3999999910593033,-1.0999999940395355,-1.5999999642372131,109.79999542236328,255.0,128.0,False,0.009604399221057248,-2.2201739591114737,-0.0001174885364952518,True,44,189.7267182975687,True,58,8,,enpitsu,76561198039309853,25,286.9200134277344,-2853.219970703125,17.040000915527344,4137.099914550781,12917.19970703125,3.799999952316284,0.3999999910593033,1.2999999523162842,133.80000114440918,255.0,128.0,False,0.016752616046449547,1.2764413803340762,-0.00015428411822195545,True,237.0,False,44,2,48,,games5425898691,bf81d8692db,18.0,1472.949951171875,-4164.2900390625,331.9100036621094,-17750.400390625,4405.799865722656,4533.699951171875,175.9000015258789,-1260.8999633789062,272.7000045776367,255.0,164.0,,-0.977325943689052,2.9730974312424285,-0.009555626593992913,True,40,61.75462348486785,True,False,56,
75,4663,154,False,False,1,7458.171025470585,-1035.6600341796875,-2063.679931640625,434.2200012207031,-5881.400146484375,-23060.50048828125,8210.0,5176.199951171875,2375.0999450683594,1888.0000305175781,1.0,-0.14672806111006384,-0.02339382703916918,1.9324206578995233,76561198039309853,enpitsu,25.0,-967.22998046875,-2001.4000244140625,295.5899963378906,-2132.7000427246094,-9582.999877929688,3455.7998657226562,813.3999633789062,-169.40000534057617,-454.7999954223633,255.0,0.0,,-0.048261957879958316,-1.3386272189763013,-0.0004886553792493292,True,50,44,208.0,False,4,,bf81d8692db,games5425898691,18.0,2104.830078125,-1521.25,16.139999389648438,11361.199951171875,-18313.199462890625,89.20000076293945,-11.499999761581421,-20.199999809265137,-1409.7999572753906,255.0,0.0,,-0.011353851231648424,-2.1014534743908184,-0.0009626902478339876,True,44,60.0,False,58,False,,EL_JoBarr,b0de405f66b,6,-1138.9200439453125,-1902.0999755859375,414.19000244140625,-1294.1999816894531,-22213.9990234375,839.4000244140625,305.3000068664551,5491.300048828125,-40.900001525878906,255.0,128.0,,0.28122691212898016,-1.950133883445759,-0.9064544545270128,True,13.702331263531951,True,44,10,60,,b-o-b-o.,bbef21fef2b,5.0,-3729.760009765625,574.3200073242188,17.049999237060547,-1753.9999389648438,-15861.400146484375,2.800000011920929,-0.0,0.7999999821186066,1390.0,255.0,236.0,,-0.01677378770937605,-1.4804666528472086,0.00021941567865074737,True,36,176.0,False,False,38,
76,4742,157,False,True,0,3913.333900431177,2436.889892578125,3089.139892578125,330.4200134277344,-21654.69970703125,20390.30029296875,-6905.9002685546875,-1014.7000122070312,-2353.6000061035156,4837.0001220703125,0.0,0.34656271871586763,2.6822112240639693,-0.3430239807403155,bbef21fef2b,b-o-b-o.,5.0,2600.68994140625,2861.93994140625,321.0799865722656,-6704.1998291015625,19183.800048828125,2404.1000366210938,-3938.599853515625,-3199.2001342773438,-2121.699981689453,226.0,191.0,,-0.20678212391783093,1.900718921916215,-0.3791925805541373,True,40,37,200.0,False,False,,b0de405f66b,EL_JoBarr,6.0,2489.27001953125,5052.85009765625,54.16999816894531,11181.199951171875,-5558.800048828125,-5341.300048828125,-5200.10009765625,601.8000030517578,-3.4999999403953552,255.0,100.0,,0.38079887685815894,-0.5508390519588605,0.6249576552028717,True,44,0.0,False,60,10,,enpitsu,76561198039309853,25,2411.159912109375,3232.179931640625,175.6199951171875,7895.4998779296875,-12963.499755859375,3308.5000610351562,-1134.4000244140625,-748.6000061035156,-1459.4999694824219,255.0,128.0,,-0.4966867721248123,-1.6144457096441678,0.15172070612344732,True,167.0,False,45,4,52,,games5425898691,bf81d8692db,18.0,-721.6699829101562,4938.77001953125,17.010000228881836,6627.5,3107.0999145507812,2.0999999344348907,0.5000000074505806,0.09999999776482582,47.199997901916504,255.0,128.0,,0.009514286700417096,0.44421568885251184,-8.021650942428034e-05,True,44,60.0,False,False,58,
77,4743,157,False,False,1,8884.533943806573,-2369.080078125,-3122.820068359375,339.25,20874.69970703125,4777.300109863281,13136.500244140625,3726.7001342773438,4477.5,-1436.1000061035156,1.0,-0.636091442727414,-2.742517637613965,-0.2546443525376071,76561198039309853,enpitsu,25.0,-2435.550048828125,-3188.760009765625,181.8000030517578,-6328.4002685546875,15801.400146484375,851.3999938964844,126.70000076293945,4648.599853515625,-1473.3999633789062,255.0,128.0,,0.5292653369523015,1.7466384728534623,0.29192961336723805,True,52,45,167.0,False,4,,bf81d8692db,games5425898691,18.0,651.1400146484375,-4970.990234375,17.010000228881836,-7461.400146484375,-3122.9000854492188,2.3000000417232513,2.199999988079071,0.9000000357627869,-939.0000152587891,255.0,30.0,,-0.009505690622368113,-0.41787197369326473,-0.0001738623858449904,True,44,60.0,False,58,False,,EL_JoBarr,b0de405f66b,6,-2489.27001953125,-5052.85009765625,54.16999816894531,-11181.199951171875,5558.800048828125,-5341.300048828125,5200.10009765625,-601.8000030517578,-3.4999999403953552,255.0,100.0,,-0.38079887685815894,0.5508390519588605,0.6249576552028717,True,0.0,False,44,10,60,,b-o-b-o.,bbef21fef2b,5.0,-2557.0,-3001.97998046875,335.0899963378906,4287.099914550781,-15251.199951171875,381.1000061035156,3720.4998779296875,3996.6000366210938,-658.6000061035156,238.0,231.0,,-0.2745115987557933,-1.8606995654780136,-0.6259004199852145,True,37,200.0,False,False,40,
78,4860,161,False,False,1,6689.444725565165,2832.4599609375,-1263.030029296875,294.5400085449219,-6529.0997314453125,33106.8994140625,2802.2000122070312,252.5,-4929.100036621094,3411.6000366210938,1.0,-0.9101262103438695,-2.8985064072674187,-0.04047327173377797,bf81d8692db,games5425898691,18.0,2847.800048828125,-1420.530029296875,184.97000122070312,5889.1998291015625,18618.00048828125,855.0,920.1999664306641,1569.6000671386719,5190.30029296875,255.0,70.0,,0.21650451002302382,1.717141853282346,0.5091367786910748,True,60,45,28.0,False,False,,76561198039309853,enpitsu,25.0,-1290.030029296875,-578.0499877929688,17.049999237060547,13344.69970703125,2773.2998657226562,3.100000023841858,-0.09999999776482582,-0.0,2238.300018310547,255.0,255.0,False,-0.01674604542676446,2.87388660557969,2.8580200165661265e-05,True,46,167.0,False,52,4,,EL_JoBarr,b0de405f66b,6,1497.3399658203125,669.6099853515625,17.010000228881836,9237.60009765625,19791.99951171875,2.199999988079071,-0.29999999329447746,-0.0,2001.300048828125,255.0,255.0,,-0.009563757204166537,1.9276912015398207,2.709583583311891e-05,True,238.0,False,46,10,62,,b-o-b-o.,bbef21fef2b,5.0,984.0800170898438,-1499.6199951171875,17.030000686645508,126.89999580383301,19191.300048828125,5.099999904632568,-0.0,-2.7000001072883606,1242.9000091552734,231.0,150.0,,-0.01677266693327876,1.5121316049536102,-0.0001185009155404636,False,38,109.0,False,False,41,
79,4897,163,False,False,0,8296.547581366205,-2032.77001953125,-3078.300048828125,99.37000274658203,-27029.29931640625,-24035.80078125,4392.900085449219,2287.4000549316406,-886.1000061035156,5475.5999755859375,0.0,-0.30921168799348536,-2.1888627812264465,-0.3407680398961632,b0de405f66b,EL_JoBarr,6.0,-1745.699951171875,-2983.080078125,49.09000015258789,-16316.600341796875,-10255.50048828125,3527.5,595.9999847412109,818.7000274658203,-240.40000915527344,255.0,159.0,False,-0.0026422804151843464,-2.6603803929563155,-0.014474438034545543,True,64,46,200.1982105496109,True,10,,bbef21fef2b,b-o-b-o.,5.0,-436.04998779296875,-1591.3599853515625,15.90999984741211,4289.4000244140625,-22413.89892578125,47.69999980926514,-105.10000228881836,32.10000038146973,-191.39999389648438,252.0,128.0,,0.018969464189508928,-1.4063285815029711,-0.0004575747712326547,True,40,109.0,False,42,False,,enpitsu,76561198039309853,24,695.7100219726562,-833.97998046875,17.049999237060547,-1651.3999938964844,-6046.500244140625,2.5999999046325684,-0.29999999329447746,0.29999999329447746,-16.49999976158142,255.0,128.0,False,0.01689592996830057,-1.8402194068634614,2.7586294446123628e-05,True,153.0,False,46,4,52,,games5425898691,bf81d8692db,18.0,-3620.840087890625,-1110.22998046875,20.3700008392334,-5505.999755859375,-18991.500244140625,-1296.4999389648438,4941.199951171875,-1432.5,-175.20000457763672,255.0,240.0,,-0.11479831967134715,-1.8017107811560358,0.02779866289141366,True,46,28.0,False,False,60,
80,4964,165,False,False,1,3744.4985143145814,1264.3199462890625,1413.6600341796875,391.8699951171875,-4142.300109863281,6880.30029296875,12163.299560546875,4620.199890136719,-3640.4998779296875,1183.0000305175781,1.0,-0.8729833366138302,0.7004798067750329,-0.7851495428102347,76561198039309853,enpitsu,25.0,1222.239990234375,1308.0799560546875,208.1300048828125,9363.099975585938,10357.099609375,3440.2999877929688,-1208.1999969482422,-2360.0,-1216.6999816894531,128.0,255.0,,0.8783292293947199,2.798788747679484,-0.03516047202497325,True,54,47,107.0,False,4,,bf81d8692db,games5425898691,18.0,1353.3499755859375,3361.0,102.58000183105469,-20062.2998046875,-8586.199951171875,-165.10000228881836,2815.1998901367188,-4723.800048828125,99.20000076293945,255.0,128.0,,-0.5659449051499481,2.4634908517690532,-3.0811860526719497,True,47,59.0,False,62,False,,EL_JoBarr,b0de405f66b,6,3515.239990234375,4057.179931640625,16.049999237060547,-8861.900024414062,-4120.299987792969,145.2999973297119,8.299999833106995,-174.89999771118164,-2416.6000366210938,241.0,0.0,False,-2.7445927680220296e-05,-0.39592239357730635,0.00011004823557706526,True,246.0,False,46,10,64,,b-o-b-o.,bbef21fef2b,5.0,565.7000122070312,4901.580078125,17.049999237060547,3076.199951171875,-8064.69970703125,2.5999999046325684,-0.5000000074505806,1.5999999642372131,-180.59999465942383,255.0,128.0,False,-0.01665956470265383,-1.9154441151728838,0.0002123131408278948,True,40,139.0,False,False,42,
81,5051,168,False,False,0,8631.84242965868,-6.409999847412109,-3445.8798828125,928.3599853515625,17476.199951171875,13180.30029296875,-2507.5,-1187.300033569336,846.2999725341797,1233.499984741211,0.0,0.8717197365418168,-0.6119636079602578,-0.6707886264905355,b0de405f66b,EL_JoBarr,6.0,-82.52999877929688,-3573.2900390625,842.9500122070312,12127.19970703125,5104.100036621094,-2766.4999389648438,1563.0999755859375,-701.2000274658203,1631.6999816894531,255.0,141.0,False,-0.6905634487857121,1.0682628961852387,-0.715896528644581,True,66,46,118.0,False,12,,bbef21fef2b,b-o-b-o.,5.0,-442.04998779296875,-4607.7900390625,17.049999237060547,8166.7999267578125,5100.899963378906,2.5,-0.7000000029802322,0.29999999329447746,0.0,255.0,128.0,False,0.016619300926277256,0.5583065352363815,3.2713691217173075e-05,True,40,139.0,False,42,False,,enpitsu,76561198039309853,25,-3773.639892578125,-353.4800109863281,17.040000915527344,2394.4000244140625,21875.10009765625,4.4999998807907104,-2.800000011920929,0.5000000074505806,-857.6000213623047,255.0,0.0,,0.016585852559764087,1.4592538889502404,-0.0004752036687042322,True,0.0,False,48,4,54,,games5425898691,bf81d8692db,18.0,2736.72998046875,-53.83000183105469,17.010000228881836,-13483.900146484375,5266.5997314453125,2.3000000417232513,-0.09999999776482582,0.0,2103.300018310547,255.0,255.0,,0.009576832835232878,2.836118871530644,-1.6835040647280176e-05,True,48,120.0,False,False,62,
82,5089,170,False,False,1,4726.3999531392565,-2359.25,1713.31005859375,179.4199981689453,-21343.30078125,10179.000244140625,10822.39990234375,5582.0001220703125,267.2999954223633,2183.8999938964844,1.0,-0.29447303996700946,1.119275593073158,2.1152779802132,bf81d8692db,games5425898691,18.0,-2214.1298828125,1520.9200439453125,82.5999984741211,-13262.5,17268.1005859375,2164.1000366210938,-1829.7000122070312,-5168.900146484375,428.6000061035156,255.0,218.0,,-0.5459204198279947,1.2255734709787596,-0.5333330735035909,True,64,49,105.0,False,False,,76561198039309853,enpitsu,24.0,1933.449951171875,-1593.260009765625,17.040000915527344,-19708.699951171875,1090.2999877929688,4.300000071525574,-0.09999999776482582,-0.0,-2060.2000427246094,255.0,128.0,,-0.01677532651750834,0.1313172244653643,-1.632203624407428e-05,True,48,255.0,False,54,4,,EL_JoBarr,b0de405f66b,6,-1950.030029296875,2284.5400390625,511.19000244140625,-18932.19970703125,-12581.199951171875,-2581.6000366210938,-30.299999713897705,-153.80000114440918,-173.4000015258789,255.0,128.0,False,0.4715804461116518,-0.4088629250625416,-0.04549526029480247,True,2.1681118293475095,True,46,12,66,,b-o-b-o.,bbef21fef2b,5.0,-897.8900146484375,4488.990234375,17.049999237060547,-7461.099853515625,8430.999755859375,2.8999999165534973,0.5999999865889549,-0.5000000074505806,1261.1000061035156,128.0,229.0,True,-0.016808913736819163,0.8517641633253794,0.00031882385946118097,True,40,170.0,False,False,42,
83,5161,172,False,False,0,9373.116680701982,1792.9000244140625,-3839.14990234375,445.92999267578125,6525.8001708984375,26104.09912109375,1332.2999572753906,146.09999656677246,-150.2999973297119,5996.300048828125,0.0,0.475918751458791,0.2083084258136864,-0.7783420219418331,bbef21fef2b,b-o-b-o.,5.0,1681.81005859375,-4053.5400390625,356.6600036621094,7574.5001220703125,13218.599853515625,3050.1998901367188,-2917.39990234375,1542.4000549316406,-111.80000305175781,187.0,128.0,False,-0.7898410835454448,1.1184927510818399,-0.06494834332663627,True,44,41,107.0,False,False,,b0de405f66b,EL_JoBarr,6.0,2970.080078125,-324.0899963378906,17.020000457763672,-7788.800048828125,-14418.399658203125,0.5999999865889549,-0.7000000029802322,-1.5999999642372131,166.49999618530273,255.0,128.0,False,0.009577560739309833,-2.0457208884007003,-0.0001907769692024868,True,46,220.0,False,66,12,,enpitsu,76561198039309853,25,-244.55999755859375,836.1799926757812,17.040000915527344,4193.2000732421875,9132.60009765625,4.399999976158142,-0.29999999329447746,-0.5999999865889549,-2123.5000610351562,0.0,128.0,,0.016859678885605415,-2.1855964277282967,-4.513759334802527e-05,True,255.0,False,48,4,54,,games5425898691,bf81d8692db,18.0,4078.97998046875,-2592.1298828125,750.02001953125,-1.4000000059604645,12576.300048828125,-3005.4000854492188,24.800000190734863,0.29999999329447746,-0.19999999552965164,255.0,128.0,,0.21018615444125618,1.5610397240824356,-1.5728585680477136,True,50,105.0,False,False,64,
84,5185,173,False,False,0,7457.433290045164,2362.31005859375,-1567.9599609375,317.3299865722656,3995.7998657226562,23706.8994140625,15475.10009765625,-5292.2998046875,1030.6999969482422,2632.2000122070312,0.0,0.40923633349695687,-0.8263289011359064,-0.9358192516527396,b0de405f66b,EL_JoBarr,6.0,2374.199951171875,-1558.25,127.19999694824219,-2191.4999389648438,-7732.8997802734375,3049.5999145507812,-4485.4998779296875,3180.5999755859375,-116.40000343322754,255.0,164.0,False,-0.8242123415030984,-1.9384024089558893,-0.140344684670438,True,68,47,185.54017227183104,True,12,,bbef21fef2b,b-o-b-o.,5.0,2209.409912109375,-3142.449951171875,348.17999267578125,5573.0999755859375,9654.500122070312,-1730.3999328613281,-2492.2000122070312,723.3999633789062,-553.4999847412109,245.0,128.0,False,-1.2989506537834914,2.161287769104263,-1.200790132057448,True,42,107.0,False,44,False,,enpitsu,76561198039309853,25,527.8400268554688,1610.760009765625,17.040000915527344,10589.3994140625,7816.199951171875,3.700000047683716,0.3999999910593033,0.5999999865889549,0.5999999865889549,0.0,128.0,,0.016838774522132234,-2.5065855380377533,6.499544270442379e-05,True,255.0,False,48,4,54,,games5425898691,bf81d8692db,18.0,4078.97998046875,-1329.27001953125,471.1499938964844,-1.4000000059604645,14473.599853515625,-2928.599853515625,37.99999952316284,0.19999999552965164,-0.5999999865889549,255.0,128.0,,0.17617105462078594,1.5611090631873497,-1.5725213812882903,True,50,105.0,False,False,64,
85,5296,177,False,False,1,9900.562667624965,-1908.219970703125,-4355.1298828125,109.3499984741211,13279.300537109375,18675.6005859375,9726.199951171875,5150.9002685546875,911.5000152587891,-2938.699951171875,1.0,-0.7141910696907159,-1.908531901843994,1.0669815831126204,76561198039309853,enpitsu,25.0,-1972.6700439453125,-4558.47021484375,40.0099983215332,2964.4000244140625,16730.899658203125,76.39999866485596,-496.3999938964844,2718.3999633789062,-2413.2000732421875,255.0,0.0,False,-0.00133502477646174,1.9659437802574034,-0.07941081329822569,True,56,49,165.0,False,4,,bf81d8692db,games5425898691,18.0,-1943.22998046875,-4640.6201171875,119.69000244140625,7190.2001953125,9875.599975585938,484.90001678466797,-4082.5,-3684.5999145507812,-78.69999885559082,255.0,255.0,,0.060593947440057666,2.362946412207695,-1.4671276816929706,True,51,255.0,False,66,False,,EL_JoBarr,b0de405f66b,6,109.95999908447266,-89.44000244140625,17.010000228881836,-7105.4998779296875,-1174.000015258789,2.3000000417232513,-0.3999999910593033,-0.0,-2243.800048828125,162.0,69.0,,-0.009586459722435409,-0.14175054861094372,3.6984145410648587e-05,True,145.0,False,50,12,70,,b-o-b-o.,bbef21fef2b,5.0,-2442.219970703125,-1733.199951171875,17.049999237060547,8205.10009765625,-6743.2000732421875,2.5,-0.29999999329447746,-0.0,365.60001373291016,255.0,150.0,,-0.016723457158186322,-2.456927702524774,4.818874576013881e-05,True,44,107.0,False,False,46,
