,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
76,5732,174,False,False,1,10736.497660513505,-2760.090087890625,-4954.81982421875,333.17999267578125,10391.800537109375,-2028.8999938964844,-3959.5001220703125,-2580.4998779296875,-1042.0999908447266,-2554.600067138672,1.0,0.8326597125314877,2.367468107732431,2.444135772972874,7219373973445091068,ZnOx_ArK7,11.0,-2920.919921875,-5032.10986328125,341.6099853515625,6998.499755859375,-2777.3001098632812,-1434.4000244140625,68.4000015258789,80.79999923706055,911.2999725341797,255.0,144.0,False,-0.13580103348931336,-2.740544570336367,-1.5751524542798687,True,8,False,8,159.0,False,,8189058241678298049,obey-Supremee_,20.0,-798.6099853515625,-4775.7099609375,17.010000228881836,-2668.0999755859375,-521.3000106811523,2.0000000298023224,-0.0,0.29999999329447746,-5.199999809265137,255.0,127.0,False,-0.009490218521137532,-0.19367111218376737,5.8583724096762184e-06,True,247.0,False,False,6,6,,enpitsu,76561198039309853,28.0,-2938.179931640625,-3920.219970703125,17.020000457763672,9300.30029296875,-12796.300048828125,2.0999999344348907,-0.5999999865889549,1.0000000149011612,-105.79999923706055,255.0,128.0,False,-0.016773682624134766,-2.187504905230259,0.00012993931955945003,True,6,False,126.0,False,6,,games5425898691,bf81d8692db,24,-3629.330078125,1690.8199462890625,33.529998779296875,-3217.0001220703125,-18450.10009765625,-2409.2999267578125,2337.2000122070312,-581.8000030517578,-1.0999999940395355,255.0,192.0,,0.314160004408756,-1.4092600357327552,-0.014697831640522125,True,6,False,6,184.0,False,
77,5745,175,False,False,1,10604.844006905174,-2272.7900390625,-4980.35009765625,97.01000213623047,13259.000244140625,5411.500244140625,-1630.8000183105469,-3192.7999877929688,-210.6999969482422,-366.5999984741211,1.0,0.31661173541366244,2.9906111052685653,0.7858095042118688,7219373973445091068,ZnOx_ArK7,11.0,-2458.989990234375,-5057.77978515625,58.25,11431.600341796875,4994.89990234375,-4922.200012207031,4808.999938964844,-1031.9999694824219,-1653.6000061035156,255.0,25.0,False,-0.3537030744599475,2.6840579052140123,-0.7030584680468522,True,8,False,8,132.0,False,,8189058241678298049,obey-Supremee_,20.0,-996.760009765625,-4780.5498046875,17.010000228881836,-222.90000915527344,88.99999618530273,2.199999988079071,1.5999999642372131,-0.3999999910593033,-247.80000686645508,0.0,185.0,False,-0.009877900538515894,0.011766500857425503,-3.114052703362349e-05,True,247.0,False,False,6,6,,enpitsu,76561198039309853,28.0,-2464.929931640625,-4641.43017578125,49.209999084472656,8357.899780273438,-14406.800537109375,3539.2999267578125,1.899999976158142,0.3999999910593033,-69.00000095367432,128.0,255.0,False,-0.01703812739164485,-2.0848479523700343,0.00015526543282537054,True,8,False,126.0,False,6,,games5425898691,bf81d8692db,24,-3717.739990234375,762.4199829101562,17.010000228881836,720.5000305175781,-18578.399658203125,2.199999988079071,-0.3999999910593033,0.5000000074505806,1058.3000183105469,255.0,193.0,,-0.009632808061165494,-1.6426204990746909,4.8343853821893675e-05,True,6,False,6,184.0,False,
78,5755,175,False,False,1,10300.569190257784,-1843.22998046875,-4789.669921875,92.68000030517578,11785.699462890625,5347.60009765625,0.0,-3942.9998779296875,3438.2998657226562,-618.4000015258789,1.0,-0.5777838738987037,-2.9264130449392454,-0.5197001591201454,7219373973445091068,ZnOx_ArK7,11.0,-2012.969970703125,-4962.22021484375,18.299999237060547,13481.800537109375,-573.6999893188477,65.0,-255.20000457763672,11.90000057220459,-957.3000335693359,226.0,93.0,False,-0.004293887343988925,-3.0547618541065362,-0.0400243845383077,True,8,False,8,132.0,False,,8189058241678298049,obey-Supremee_,20.0,-922.0900268554688,-4780.31005859375,17.010000228881836,4230.5999755859375,-770.5000305175781,2.0999999344348907,-3.3000001311302185,0.7000000029802322,-1162.9000091552734,0.0,128.0,False,-0.009689427223505721,0.33650504574484663,-9.675886844842064e-06,True,247.0,False,False,6,6,,enpitsu,76561198039309853,28.0,-2204.81005859375,-5004.60986328125,137.19000244140625,3316.0000610351562,3261.9000244140625,1362.5999450683594,-3626.7999267578125,-21.700000762939453,-1625.7000732421875,128.0,255.0,False,0.33694818433957313,-2.10411555245219,-0.26819263142037286,True,8,False,126.0,False,6,,games5425898691,bf81d8692db,24,-3560.64990234375,-1.2699999809265137,17.010000228881836,7494.1998291015625,-16613.399658203125,2.199999988079071,1.0000000149011612,-2.0999999344348907,1408.6000061035156,255.0,255.0,,-0.009593895609300053,-2.0313035903397707,2.3423067282915688e-05,True,6,False,6,255.0,False,
79,5781,176,False,False,1,9602.365583490728,-823.530029296875,-4307.14990234375,92.68000030517578,9367.39990234375,4566.7999267578125,0.0,-2933.0999755859375,5226.9000244140625,-274.0999984741211,1.0,-0.2599325170144674,-2.7961521804203784,-0.07905255087481101,8189058241678298049,obey-Supremee_,20.0,-923.239990234375,-4568.08984375,17.010000228881836,623.6999893188477,7075.5999755859375,2.3999999463558197,-0.0,0.29999999329447746,-2522.2999572753906,255.0,0.0,,-0.009512768961695128,1.6840691488110529,-1.9711858168496465e-05,True,6,False,6,247.0,False,,7219373973445091068,ZnOx_ArK7,11.0,-935.3200073242188,-4923.8701171875,17.0,9855.900268554688,1093.0000305175781,4.399999976158142,-16.59999966621399,1.1999999731779099,-1698.9999389648438,253.0,25.0,,-0.009370237602693239,3.0244601107816425,0.0004683503687996762,True,132.0,False,False,8,8,,enpitsu,76561198039309853,28.0,-1892.4200439453125,-4696.740234375,16.399999618530273,3009.5999145507812,2538.5000610351562,-354.00001525878906,746.6000366210938,737.3000335693359,915.2999877929688,255.0,,,-0.01595949737297432,2.3047811236371976,-0.0016475194274010478,True,8,False,126.0,False,6,,games5425898691,bf81d8692db,24,-2353.77001953125,-1052.5400390625,17.010000228881836,15682.099609375,-7701.5997314453125,2.0999999344348907,1.0999999940395355,-0.29999999329447746,1232.7999877929688,255.0,241.0,,-0.009587543046834866,-2.7157200133200465,5.2037108644788014e-05,True,6,False,6,255.0,False,
80,5795,177,False,False,1,9329.104342073086,-398.8999938964844,-4098.7998046875,92.68000030517578,8229.199829101562,4057.6998901367188,0.0,-2737.5,5336.500244140625,-164.69999313354492,1.0,0.14797055779883508,-1.2925341517318847,-3.0240616109752607,8189058241678298049,obey-Supremee_,20.0,-625.1400146484375,-4208.93017578125,17.010000228881836,10670.400390625,7190.0,-0.3999999910593033,-3.100000023841858,-2.0000000298023224,-799.0000152587891,255.0,75.0,,-0.00956631503809706,2.5552492150565134,-4.8186024000438426e-05,True,6,False,6,215.6641462387577,True,,7219373973445091068,ZnOx_ArK7,11.0,-395.7799987792969,-4905.39990234375,17.0,10993.699951171875,3722.0001220703125,3.400000035762787,-5.199999809265137,-2.0000000298023224,997.3999786376953,228.0,99.0,,-0.009553897778388784,2.745985513395896,-0.00014845658789460468,True,132.0,False,False,8,8,,enpitsu,76561198039309853,28.0,-1712.6800537109375,-4386.240234375,17.030000686645508,3881.099853515625,10249.7998046875,1.4000000059604645,-1.8000000715255737,-5.099999904632568,-446.1000061035156,255.0,0.0,,-0.016695442577151286,1.9036521166336573,-0.00027467857809910194,True,8,False,82.135380652643,True,6,,games5425898691,bf81d8692db,24,-1465.469970703125,-1195.1500244140625,17.010000228881836,19449.89990234375,768.7999725341797,1.899999976158142,-0.29999999329447746,0.09999999776482582,259.50000762939453,255.0,128.0,,-0.009584193103265729,3.0775072212965195,-0.00010840636107682619,True,6,False,6,235.0,False,
81,5799,177,False,False,1,9241.945991081346,-258.6000061035156,-4029.5400390625,92.68000030517578,7825.10009765625,3866.4999389648438,0.0,-2706.7001342773438,5352.8997802734375,-136.70000076293945,1.0,0.7322449113690631,-1.7460691854583112,2.2494314503123722,8189058241678298049,obey-Supremee_,20.0,-415.82000732421875,-4084.280029296875,17.010000228881836,12967.7001953125,7125.10009765625,-0.19999999552965164,-0.29999999329447746,-0.0,-115.29999732971191,255.0,128.0,,-0.009581645885383513,2.6510580421572727,9.04313748874141e-05,True,6,False,6,203.14727754746713,True,,7219373973445091068,ZnOx_ArK7,11.0,-200.64999389648438,-4843.0400390625,17.0,11407.19970703125,2564.4000244140625,3.6000001430511475,2.3000000417232513,0.5999999865889549,-2066.300048828125,134.0,38.0,,-0.009579606197911986,2.9486055914662566,-0.00024889883137515524,True,132.0,False,False,8,8,,enpitsu,76561198039309853,28.0,-1674.9000244140625,-4297.669921875,17.030000686645508,5167.0001220703125,10875.699462890625,1.5000000596046448,0.3999999910593033,1.899999976158142,-1864.9000549316406,255.0,128.0,,-0.016696162585112303,2.020122898840178,-0.0003640355196705386,True,8,False,69.61851196135241,True,6,,games5425898691,bf81d8692db,24,-1125.699951171875,-1172.97998046875,17.010000228881836,19398.199462890625,1481.300048828125,1.899999976158142,0.5000000074505806,0.09999999776482582,17.5,255.0,128.0,,-0.009585574491911882,3.063017859348391,-6.053197990869384e-05,True,6,False,6,235.0,False,
82,5816,177,False,False,1,8758.922205546884,661.780029296875,-3615.7900390625,93.94999694824219,19857.5,8576.099853515625,456.50001525878906,-840.0,773.4999847412109,496.1000061035156,1.0,0.4334605229877619,-2.572875115855089,0.714214539067672,8189058241678298049,obey-Supremee_,20.0,489.69000244140625,-3696.75,16.979999542236328,18564.200439453125,6664.000244140625,3.400000035762787,-0.0,-0.3999999910593033,-18.40000033378601,255.0,128.0,,-0.009627402612912504,2.7992200329537376,1.6442266834262113e-05,True,6,False,6,149.89672279870643,True,,7219373973445091068,ZnOx_ArK7,11.0,346.0,-4986.58984375,17.0,8913.499755859375,-4037.2000122070312,3.6000001430511475,1.0999999940395355,-0.7999999821186066,1618.6000061035156,255.0,224.0,,-0.009547491098908307,-2.7078356116858515,0.0002330168080466885,True,132.0,False,False,8,8,,enpitsu,76561198039309853,27.0,-985.7100219726562,-3572.840087890625,17.030000686645508,13680.50048828125,12680.999755859375,0.7999999821186066,-0.3999999910593033,-0.29999999329447746,-0.5000000074505806,255.0,0.0,,-0.016779954400776415,2.394171953318616,4.929125472595158e-05,True,8,False,16.36795721259165,True,6,,games5425898691,bf81d8692db,24,41.7599983215332,-1204.300048828125,17.010000228881836,20305.799560546875,-4642.200012207031,-0.19999999552965164,-0.5000000074505806,-0.19999999552965164,2.5999999046325684,255.0,153.0,,-0.009622481277193446,-2.906107913174591,0.00010578856255867016,True,6,False,6,216.20233128147746,True,
83,5829,178,False,False,1,8365.813947634757,1615.9200439453125,-3194.780029296875,93.66000366210938,20218.499755859375,8939.69970703125,109.39999580383301,-1664.1999816894531,2740.8999633789062,496.1000061035156,1.0,-0.0031900721136346464,-2.9871848775820453,0.035148074023380285,8189058241678298049,obey-Supremee_,20.0,1460.4599609375,-3318.3798828125,17.0,19704.7998046875,7846.400146484375,3.400000035762787,0.19999999552965164,0.29999999329447746,0.09999999776482582,255.0,128.0,,-0.009579330491628273,2.7626097988344243,-2.4932110804169525e-05,True,6,False,6,136.0,False,,7219373973445091068,ZnOx_ArK7,11.0,877.8699951171875,-5042.169921875,25.690000534057617,11204.3994140625,1671.9000244140625,1185.0,-1408.0999755859375,-1767.5,2092.2000122070312,255.0,235.0,,0.1827680162440287,2.985976151408705,-0.1606685341834472,True,132.0,False,False,8,8,,enpitsu,76561198039309853,28.0,-295.1499938964844,-3031.14990234375,17.030000686645508,19369.69970703125,11455.2001953125,3.100000023841858,-0.7999999821186066,-0.19999999552965164,-144.7000026702881,255.0,255.0,,-0.016768026853264215,2.6216372492954276,0.00011152685892590702,True,8,False,0.0,False,6,,games5425898691,bf81d8692db,24,1100.1800537109375,-1579.8800048828125,17.010000228881836,20389.000244140625,-10643.499755859375,-0.29999999329447746,-0.3999999910593033,0.3999999910593033,-43.29999923706055,255.0,128.0,,-0.009586849597627086,-2.6552730456685003,3.968076023442427e-05,True,6,False,6,175.4928947007785,True,
84,5836,178,False,False,1,8191.439054926336,2162.489990234375,-2952.93994140625,93.1500015258789,19508.800048828125,8637.39990234375,0.0,-2284.4000244140625,4224.5001220703125,496.1000061035156,1.0,-0.8306640038873713,-2.7676202014668303,-0.7795588977625177,8189058241678298049,obey-Supremee_,20.0,1953.06005859375,-3122.179931640625,17.0,19703.800048828125,7846.500244140625,3.400000035762787,0.19999999552965164,0.29999999329447746,0.0,255.0,128.0,,-0.009579330491628273,2.7626097988344243,-2.4932110804169525e-05,True,6,False,6,136.0,False,,7219373973445091068,ZnOx_ArK7,11.0,1154.43994140625,-4981.77001953125,33.47999954223633,11091.400146484375,2454.7999572753906,-548.4000015258789,146.00000381469727,1579.4999694824219,-12.799999713897705,255.0,101.0,,0.09351723086449226,2.8481430983573937,-0.5786827827615576,True,132.0,False,False,8,8,,enpitsu,76561198039309853,27.0,190.8800048828125,-2717.219970703125,17.030000686645508,16952.39990234375,14401.700439453125,5.5000001192092896,-0.9000000357627869,-0.9000000357627869,1858.800048828125,255.0,255.0,,-0.016777142700493325,2.379395593366322,0.00014922010095420855,True,8,False,31.0,False,6,,games5425898691,bf81d8692db,24,1622.25,-1824.1300048828125,17.010000228881836,21587.900390625,-7934.69970703125,-0.19999999552965164,-2.3999999463558197,1.0999999940395355,446.5999984741211,255.0,128.0,,-0.00958542734760697,-2.8223558761631504,-9.510483080720483e-05,True,6,False,6,153.5565331930756,True,
85,5856,179,False,False,1,7936.993118348469,3520.3798828125,-2350.56005859375,93.1500015258789,17555.2001953125,7801.199951171875,0.0,-2576.7999267578125,5411.099853515625,281.49999618530273,1.0,0.6943116798601052,-2.642016728563949,0.5920467995393222,8189058241678298049,obey-Supremee_,20.0,3424.6201171875,-2532.77001953125,17.0,21096.0009765625,9162.7001953125,1.0000000149011612,2.7000001072883606,1.1999999731779099,1044.1000366210938,255.0,255.0,,-0.009584626325775506,2.7223402013619404,0.0001362786975144517,True,6,False,6,114.07912256128043,True,,7219373973445091068,ZnOx_ArK7,11.0,2023.3900146484375,-4732.56005859375,16.989999771118164,15395.6005859375,5685.2001953125,2.3000000417232513,1.5000000596046448,0.7000000029802322,1076.9999694824219,255.0,209.0,,-0.009579657024417496,2.782409892427548,0.00017650777897506523,True,91.2822367145169,True,False,8,8,,enpitsu,76561198039309853,27.0,758.8499755859375,-1255.0699462890625,17.030000686645508,4347.300109863281,20676.0009765625,5.0,0.09999999776482582,0.29999999329447746,1.5999999642372131,255.0,128.0,,-0.016779821730230224,1.7778491811464774,-3.279593657788119e-05,True,8,False,31.0,False,6,,games5425898691,bf81d8692db,24,3164.3798828125,-2139.85009765625,17.010000228881836,22695.0,-3732.7999877929688,-0.19999999552965164,-3.400000035762787,0.7000000029802322,-593.1999969482422,255.0,0.0,,-0.00957830030452158,-2.978902860199684,-9.34548430900733e-05,True,6,False,6,90.90806026612563,True,
86,5859,179,False,False,1,7923.808842050053,3694.510009765625,-2273.169921875,93.1500015258789,17292.80029296875,7687.19970703125,0.0,-2558.000030517578,5421.400146484375,253.50000381469727,1.0,0.2677552966715237,-2.9060890955845644,0.1007867959717105,8189058241678298049,obey-Supremee_,20.0,3597.659912109375,-2449.050048828125,17.0,20319.599609375,10775.400390625,1.0999999940395355,-3.4999999403953552,-1.8000000715255737,1208.0999755859375,255.0,146.0,,-0.009594590491090925,2.6075801974994084,0.00011322409748447336,True,6,False,6,135.60509249728213,True,25.0,7219373973445091068,ZnOx_ArK7,11.0,2254.9599609375,-4622.97998046875,16.989999771118164,15158.00048828125,8992.2998046875,3.100000023841858,-1.7000000178813934,-1.0000000149011612,1556.6000366210938,255.0,170.0,,-0.00959298296550519,2.553986226322827,5.6097006710486396e-05,True,85.0,False,False,8,8,,enpitsu,76561198039309853,27.0,795.0499877929688,-1082.77001953125,17.030000686645508,4342.9998779296875,20676.4990234375,5.0,0.09999999776482582,0.29999999329447746,0.29999999329447746,255.0,128.0,,-0.016779823306858406,1.7777937359268763,-3.233008817598099e-05,True,8,False,31.0,False,6,,games5425898691,bf81d8692db,24,3500.64990234375,-2219.840087890625,17.010000228881836,21796.201171875,-7343.0999755859375,0.0,1.2999999523162842,-0.09999999776482582,-1808.800048828125,255.0,0.0,,-0.009588553653640938,-2.7586642063750904,-0.00011664416808877592,True,6,False,6,81.51315276340776,True,
87,5964,183,False,False,1,5298.800173701473,3899.60009765625,774.719970703125,118.80000305175781,-5553.0999755859375,26283.9990234375,2142.100067138672,-1397.7000427246094,-5498.699951171875,1951.7999267578125,1.0,-0.41039616418099023,0.025794006438606864,-1.7303477083832024,7219373973445091068,ZnOx_ArK7,11.0,3860.2900390625,520.2899780273438,19.6299991607666,9333.599853515625,16090.50048828125,974.3000030517578,418.6000061035156,-2693.9999389648438,-3.8999998569488525,255.0,128.0,False,0.05367774905047459,2.1397229413138383,-0.05867308668638886,True,8,False,8,161.25741073905783,True,,8189058241678298049,obey-Supremee_,20.0,-2304.43994140625,-4606.31982421875,17.010000228881836,-133.59999656677246,565.6999969482422,2.0999999344348907,0.19999999552965164,1.7000000178813934,238.70000839233398,255.0,231.0,,-0.009521497686705576,1.4849999353241188,2.6883604789861593e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,28.0,2138.39990234375,4091.06005859375,17.040000915527344,167.29999542236328,-537.5,3.700000047683716,0.5999999865889549,-0.0,4.4999998807907104,255.0,128.0,False,-0.01727486467019054,-1.879536826826963,-1.4406073847489454e-05,True,8,False,255.0,False,6,,games5425898691,bf81d8692db,25,1906.0899658203125,795.4000244140625,83.37000274658203,-19919.100341796875,10987.19970703125,-677.0999908447266,-1118.7999725341797,-4031.099853515625,244.3000030517578,255.0,128.0,,1.0675411218792519,0.7011678769525018,0.40873042512391744,True,8,False,8,255.0,False,
88,6000,184,False,False,0,9488.430341154979,-3199.0400390625,-4064.68994140625,97.41999816894531,-19206.700439453125,-8624.500122070312,2850.2999877929688,2083.000030517578,-932.6000213623047,1838.0000305175781,0.0,0.8221287036501342,1.723548109230138,0.8875453510881991,76561198039309853,enpitsu,28.0,-3039.860107421875,-4078.800048828125,83.37999725341797,-11375.2001953125,-7742.2998046875,3131.199951171875,-2.800000011920929,-3.6000001430511475,1426.199951171875,128.0,128.0,False,0.016693414035150164,-2.210019282240061,-6.79997769721721e-05,True,6,False,10,195.0,False,,bf81d8692db,games5425898691,24.0,-614.97998046875,-3159.330078125,17.0,-5105.299987792969,-21267.39990234375,3.400000035762787,-0.5000000074505806,-2.0999999344348907,-1089.8999786376953,255.0,91.0,,0.00959116875119147,-1.8638948498491177,3.414531432721252e-05,True,239.0,False,False,8,8,,obey-Supremee_,8189058241678298049,20.0,2944.919921875,4060.8798828125,17.010000228881836,3735.8999633789062,-9920.499877929688,2.5,0.09999999776482582,0.0,-2377.2999572753906,255.0,0.0,,0.009529143839336725,-1.26437072620862,-1.8413436041954085e-05,True,False,False,255.0,False,False,,ZnOx_ArK7,7219373973445091068,11,-3189.610107421875,-2729.070068359375,17.020000457763672,17631.500244140625,-8202.7001953125,1.1999999731779099,-0.19999999552965164,0.0,1998.5000610351562,178.0,255.0,False,0.009596993352928577,-0.36035522733160585,3.404425507221333e-05,True,8,False,8,150.0,False,
89,6095,188,False,False,0,8586.275510750962,-3938.010009765625,-2889.340087890625,840.0499877929688,-4097.300109863281,23770.10009765625,1518.2000732421875,-2601.9000244140625,-892.7999877929688,-970.1000213623047,0.0,0.7572017386148638,2.339356843998926,0.8114334689696467,bf81d8692db,games5425898691,24.0,-3923.3701171875,-3053.27001953125,738.719970703125,-6886.099853515625,12307.19970703125,6436.6998291015625,-523.6999893188477,642.3999786376953,-760.5999755859375,255.0,72.0,,-0.7307006549277816,1.653900162206291,0.7268160593928877,True,8,False,10,148.49034813142595,True,,76561198039309853,enpitsu,27.0,-2708.159912109375,-4777.0498046875,17.059999465942383,-1389.4000244140625,4049.8001098632812,1.2999999523162842,0.0,-0.5999999865889549,-179.59999084472656,255.0,0.0,,0.0166000004288617,1.8928872098057754,0.00016137575891234557,True,195.0,False,False,6,10,,obey-Supremee_,8189058241678298049,20.0,-1010.219970703125,2273.81005859375,17.010000228881836,-11316.300048828125,-3162.60009765625,2.0999999344348907,-1.7000000178813934,-0.19999999552965164,244.20000076293945,128.0,143.0,,0.00966338521254474,-2.858785216654432,-9.021756542274512e-05,True,False,False,247.0,False,False,,ZnOx_ArK7,7219373973445091068,11,-3864.389892578125,763.6699829101562,21.8700008392334,2290.0999450683594,8700.999755859375,-354.00001525878906,-600.4000091552734,-836.8000030517578,-2830.0,255.0,0.0,False,0.07823882671815928,0.633692286319774,0.1213923515617582,True,8,False,8,119.0,False,
90,6144,189,False,False,1,6542.731655233506,3617.030029296875,-810.0700073242188,127.05000305175781,-6986.7999267578125,4635.0,4816.9000244140625,4377.799987792969,-466.5999984741211,4076.400146484375,1.0,-0.35927191444514617,-0.007343558056452118,1.8333890128350123,7219373973445091068,ZnOx_ArK7,11.0,3664.570068359375,-951.0999755859375,17.010000228881836,-2070.8999633789062,3374.5001220703125,-0.19999999552965164,1.5000000596046448,-2.800000011920929,772.5,255.0,141.0,False,-0.00948638520622041,1.054955185635113,0.00011167559478280286,True,8,False,8,103.3478363047364,True,,8189058241678298049,obey-Supremee_,20.0,2094.719970703125,-1661.6700439453125,17.010000228881836,6205.10009765625,2834.7000122070312,2.199999988079071,-1.899999976158142,-0.9000000357627869,-691.9999694824219,255.0,63.0,,-0.009504290524020182,2.6851902834259214,-0.0001686347567991971,True,247.0,False,False,False,False,,enpitsu,76561198039309853,28.0,1461.27001953125,4623.56005859375,17.059999465942383,-11862.39990234375,5441.6998291015625,1.1999999731779099,0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,,-0.016705485650110898,0.4301114878760457,5.626575874074306e-05,True,10,False,195.0,False,6,,games5425898691,bf81d8692db,24,4077.85009765625,959.6199951171875,253.86000061035156,-386.89998626708984,-13141.500244140625,-9028.800048828125,-63.29999923706055,979.7000122070312,-239.40000534057617,255.0,128.0,,-0.5877154801577386,-1.541375761567558,1.5250282649218787,True,8,False,10,140.0,False,
91,6170,190,False,False,0,5184.240359673817,-2960.080078125,384.3800048828125,291.9100036621094,14772.2998046875,11687.5,8435.999755859375,4125.199890136719,2997.5,-3161.7999267578125,0.0,0.4126678677578994,-0.27344484076727577,2.3670301191253937,bf81d8692db,games5425898691,24.0,-3062.639892578125,250.44000244140625,133.1300048828125,6574.5001220703125,13674.300537109375,3699.4000244140625,-272.90000915527344,-5468.3001708984375,-522.2000122070312,255.0,252.0,,-0.4003745917073403,0.5531854009240892,-0.035075182611770624,True,9,False,12,100.0,False,,76561198039309853,enpitsu,27.0,-294.3500061035156,-4968.31982421875,17.059999465942383,8722.999877929688,-516.5999984741211,1.2999999523162842,-2.3000000417232513,0.9000000357627869,2840.4998779296875,128.0,128.0,False,0.017041514941857107,1.0178456971638814,-6.113516287191323e-05,True,195.0,False,False,6,10,,obey-Supremee_,8189058241678298049,20.0,-2654.81005859375,1262.7099609375,17.010000228881836,-394.0999984741211,-8305.30029296875,2.5,-0.09999999776482582,0.0,2469.499969482422,255.0,255.0,,0.009537408272855197,-1.5878522309726284,3.310924849038349e-05,True,False,False,247.0,False,False,,ZnOx_ArK7,7219373973445091068,11,-3087.77001953125,572.2999877929688,17.010000228881836,8775.10009765625,-4715.400085449219,0.0,0.0,-0.5999999865889549,0.0,255.0,128.0,False,0.009589492288963154,-0.49309287215102415,-2.6810202765253233e-05,False,8,False,8,91.71507956135657,True,
92,6245,193,False,False,1,8787.358813252516,-927.010009765625,-3456.179931640625,132.86000061035156,-22607.39990234375,-9957.19970703125,-1283.699951171875,-1311.199951171875,-1252.2000122070312,-1632.1000671386719,1.0,0.057038864220223646,-1.1698413883962295,0.5242038871365157,8189058241678298049,obey-Supremee_,20.0,-777.02001953125,-3417.699951171875,17.010000228881836,-16955.999755859375,-13065.899658203125,2.0000000298023224,-1.0000000149011612,-0.3999999910593033,-195.40000915527344,255.0,128.0,,-0.00960814815544042,-0.642889496365679,2.0945793347380087e-05,True,False,False,False,175.0,False,,7219373973445091068,ZnOx_ArK7,11.0,2930.090087890625,-3615.889892578125,17.010000228881836,8037.7001953125,-20717.900390625,2.199999988079071,-0.5000000074505806,1.0999999940395355,-1306.4999389648438,255.0,27.0,False,-0.009594380363481448,-1.9182959122637147,-0.0001595593492215863,True,0.0,False,False,8,8,,enpitsu,76561198039309853,27.0,-794.4600219726562,2064.25,17.059999465942383,-16765.10009765625,-4606.499938964844,1.4000000059604645,-4.799999892711639,-1.0000000149011612,-1348.3999633789062,255.0,128.0,False,-0.01678063921432548,-0.19386147255812114,0.00017361569098045591,True,10,False,150.0,False,6,,games5425898691,bf81d8692db,24,-369.3599853515625,-3373.110107421875,16.979999542236328,-21115.400390625,-9117.899780273438,5.699999928474426,0.3999999910593033,0.5999999865889549,0.0,255.0,128.0,,-0.009634074442056035,-0.40762121446903576,5.75721714019989e-05,True,10,False,12,0.0,False,
