,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
33,3251,75,False,False,1,10198.934161700474,-1002.0599975585938,-4880.759765625,706.8599853515625,7127.80029296875,12386.800537109375,1753.5000610351562,-5764.1998291015625,1073.6000061035156,-1272.9000091552734,1.0,0.2772139931668031,2.636922778390338,2.369920375356289,8663740542656513376,ccfc1cody,13.0,-995.27001953125,-5001.18994140625,665.0,7708.900146484375,4575.4998779296875,7162.60009765625,5240.4998779296875,761.5000152587891,1485.2999877929688,255.0,135.0,False,0.6199210336481553,-3.0920463815163406,-1.4486586905033159,True,3,8,6,221.0,False,,76561197996348415,fr34ky.tv,5.0,-1391.5999755859375,-2359.9599609375,16.989999771118164,18815.30029296875,-10987.80029296875,5.299999713897705,0.29999999329447746,-0.0,2000.7000732421875,255.0,255.0,False,-0.009584190721976145,-2.692596514383635,-2.485453398648802e-05,False,119.0,False,6,6,True,,enpitsu,76561198039309853,27,-2782.489990234375,-4380.990234375,17.059999465942383,2465.7000732421875,1955.7000732421875,2.3000000417232513,0.29999999329447746,0.19999999552965164,1638.9999389648438,255.0,255.0,,-0.016624093012132284,2.5625678215642336,7.156609780279287e-05,True,2,False,1.0,False,False,,games5425898691,bf81d8692db,19.0,-1029.8599853515625,-1985.31005859375,17.0,17831.099853515625,-10316.300048828125,3.8999998569488525,-0.09999999776482582,0.09999999776482582,-227.99999237060547,255.0,98.0,,-0.009594995491704603,-2.6163674313234653,-7.106794194018885e-05,True,4,False,4,207.0,False,
34,3343,78,True,True,1,6347.508094398425,982.4000244140625,-1206.9200439453125,111.30999755859375,-4054.89990234375,26906.0009765625,8429.7998046875,732.9000091552734,5682.0001220703125,-1782.2999572753906,1.0,-0.49875225814506724,-2.6753856578987376,1.346958522424108,76561197996348415,fr34ky.tv,5.0,1019.510009765625,-1362.1600341796875,16.059999465942383,-10229.400024414062,18068.00048828125,-24.40000057220459,304.20000076293945,2023.3999633789062,-3816.300048828125,255.0,0.0,False,0.02243627200216014,1.0876851568008121,0.04040645824121542,True,False,6,6,1.2928602080191345,True,,8663740542656513376,ccfc1cody,13.0,775.97998046875,-2373.93994140625,16.989999771118164,-10456.8994140625,12964.3994140625,2.8999999165534973,-0.0,0.09999999776482582,-1639.1999816894531,255.0,28.0,False,-0.00960007844973992,0.9247099169124421,-0.00014923820388518182,4,89.3917505946211,True,8,6,True,,enpitsu,76561198039309853,27,-664.3300170898438,-892.1599731445312,97.97000122070312,7141.300048828125,17828.1005859375,-158.29999923706055,-5166.400146484375,1886.1000061035156,8.199999928474426,255.0,128.0,,-0.06683050277039038,-1.220611719062715,3.1400605829442743,True,4,1,0.0,False,False,,games5425898691,bf81d8692db,20.0,2204.510009765625,-3616.1201171875,17.0,4112.799987792969,11190.799560546875,1.5999999642372131,1.0999999940395355,3.4999999403953552,1088.8999938964844,255.0,232.0,,-0.009543233679077242,1.91899508832752,4.126583784594053e-05,True,6,False,6,177.50153128562437,True,
35,3666,81,False,False,1,5235.058694241552,15.789999961853027,-20.530000686645508,141.8000030517578,1664.6000671386719,1798.9999389648438,5852.7001953125,3374.5999145507812,192.60000228881836,-274.50000762939453,1.0,0.01691691479471248,-0.14110767410011504,-0.6226675458725524,8663740542656513376,ccfc1cody,14.0,19.229999542236328,-136.33999633789062,74.4800033569336,-944.1999816894531,-231.49999618530273,1559.9000549316406,-4060.0,387.40001678466797,-3690.0,128.0,255.0,,-1.2322238140529873,1.3329951711238128,0.26675222502047713,True,False,6,5,24.0,False,,76561197996348415,fr34ky.tv,5.0,-3028.969970703125,-4674.490234375,18.34000015258789,8472.19970703125,-10881.99951171875,114.39999580383301,-207.29999542236328,527.7999877929688,2252.5,255.0,255.0,False,-0.007268204174950267,-2.3010332632993773,-0.05241085287371101,False,255.0,False,4,4,True,,enpitsu,76561198039309853,27,302.989990234375,366.4100036621094,105.05999755859375,-14889.89990234375,-17402.80029296875,1935.2000427246094,609.0999984741211,-5367.19970703125,-1035.1000213623047,255.0,0.0,,-0.7260976739720607,-1.1113210944500949,0.7228143380286536,True,2,1,13.0,False,False,,games5425898691,bf81d8692db,20.0,-1.7999999523162842,138.4499969482422,107.55999755859375,1761.9999694824219,-757.3999786376953,5727.8997802734375,-2579.4000244140625,-4738.699951171875,1067.9000091552734,128.0,54.0,,0.38457704000107684,-1.6709119384191577,0.5951706910751542,True,4,False,3,0.0,False,
36,3671,81,False,False,0,5174.518960586319,-101.30000305175781,26.8700008392334,196.2100067138672,-6442.5,16620.400390625,9915.599975585938,3655.10009765625,-1320.2000427246094,4571.300048828125,0.0,0.32392848391026,0.47788670135138367,-0.21670050305665955,76561198039309853,enpitsu,27.0,-68.30000305175781,-67.54000091552734,110.68000030517578,5477.7001953125,14747.80029296875,308.29999923706055,1840.2999877929688,-4921.300048828125,1362.7999877929688,255.0,0.0,,0.8242247378887249,1.8530814600865726,1.8183057132084195,True,False,2,1,13.0,False,,bf81d8692db,games5425898691,20.0,-7.539999961853027,-151.02000427246094,130.6199951171875,3375.0,400.49999237060547,11.699999570846558,-1813.3000183105469,5098.299865722656,984.1000366210938,128.0,33.0,,-0.38428762719101955,1.8032780245498041,1.6763009735362602,False,0.0,False,4,3,True,,fr34ky.tv,76561197996348415,5,2847.840087890625,4828.330078125,17.56999969482422,-11759.89990234375,6753.699951171875,-124.89999771118164,-468.3000183105469,241.29999160766602,2218.300018310547,255.0,255.0,False,0.021231422705824697,2.6913771665561153,-0.029132384551750098,True,4,4,255.0,False,False,,ccfc1cody,8663740542656513376,14.0,-5.25,150.85000610351562,86.63999938964844,747.7999877929688,676.6000366210938,307.09999084472656,2860.7998657226562,-1938.2000732421875,-4278.800048828125,128.0,255.0,,1.2130414733596837,0.5064206867082123,3.1256907824938014,True,6,False,5,24.0,False,
37,3754,84,False,False,1,10001.677081000435,2022.280029296875,-4798.06005859375,176.75,25437.39990234375,-903.8999938964844,-4405.0,-369.00001525878906,3596.7001342773438,-4788.2000732421875,1.0,-0.402060818242197,0.5795056670322976,-0.6725583066321729,76561197996348415,fr34ky.tv,5.0,1818.8199462890625,-4864.58984375,144.72000122070312,12897.60009765625,-607.400016784668,2537.7999877929688,-3629.1000366210938,-471.30001068115234,1099.5999908447266,255.0,248.0,False,0.25218889405400724,2.935576958060378,-0.8282763441617269,True,False,6,4,223.0,False,,8663740542656513376,ccfc1cody,13.0,-2207.889892578125,-5056.1201171875,56.060001373291016,-5023.900146484375,-6127.60009765625,5389.2999267578125,-5435.9002685546875,696.9999694824219,463.49998474121094,255.0,59.0,False,-0.5754823636667237,2.0395626823427397,-0.29056910771855377,False,54.0,False,8,8,True,,enpitsu,76561198039309853,27,161.64999389648438,-2776.389892578125,94.22000122070312,16003.599853515625,-9032.100219726562,374.59999084472656,2652.3001098632812,4818.2000732421875,3.0000001192092896,255.0,128.0,False,-1.2548802554595195,-2.6401284704602572,0.0018073282252911184,True,4,3,31.0,False,False,,games5425898691,bf81d8692db,20.0,1067.3499755859375,-392.1300048828125,92.18000030517578,15765.10009765625,2718.2000732421875,-139.89999771118164,-1544.4000244140625,5278.4002685546875,50.900001525878906,255.0,128.0,,1.3716896176856845,-0.37394920242657065,3.052211734863238,True,6,False,5,0.0,False,
38,3820,86,False,False,1,8704.825445223603,3959.929931640625,-3007.780029296875,1050.3299560546875,-7749.0997314453125,20122.099609375,5177.5,-2705.2999877929688,-3464.8001098632812,-1867.2999572753906,1.0,-0.5645053827646465,1.237679113751361,0.9443207020065099,76561197996348415,fr34ky.tv,5.0,4079.639892578125,-3199.389892578125,940.969970703125,43.00000190734863,11635.0,10019.600219726562,-2463.5000610351562,-1390.2999877929688,88.80000114440918,255.0,255.0,,0.7352596181851274,1.5497524736576218,-1.6053713824719442,True,False,6,4,113.0,False,,8663740542656513376,ccfc1cody,13.0,-239.6999969482422,-4391.43994140625,17.010000228881836,11178.699951171875,7934.6002197265625,2.8999999165534973,-0.7999999821186066,-0.5000000074505806,2177.7999877929688,255.0,241.0,,-0.009570368129724876,2.4637089950205424,9.629394758232708e-05,False,54.0,False,8,8,True,,enpitsu,76561198039309853,27,3881.4599609375,-3023.969970703125,23.829999923706055,-1418.0999755859375,18299.300537109375,-281.8000030517578,-75.9000015258789,534.1999816894531,71.70000076293945,255.0,128.0,False,-0.03574783378678064,1.4848853442935985,-0.18591434614849425,True,4,4,255.0,False,False,,games5425898691,bf81d8692db,19.0,3908.64990234375,-501.3500061035156,30.06999969482422,-3113.2000732421875,-8764.89990234375,-882.9000091552734,226.8000030517578,1507.7000427246094,-2329.7000122070312,255.0,0.0,,-0.11471675625842043,-1.1908193801896323,0.2986668026889112,True,6,False,6,255.0,False,
39,3896,89,False,False,0,7489.649719419083,-1969.0,-2272.389892578125,124.0999984741211,-9618.499755859375,-4998.900146484375,334.3000030517578,3711.4999389648438,-1461.300048828125,-1374.2999267578125,0.0,1.2377795188351386,-1.6799331505403654,0.5925802266414072,bf81d8692db,games5425898691,19.0,-1792.9000244140625,-2365.969970703125,166.0399932861328,-3418.2998657226562,-10549.49951171875,242.99999237060547,-5325.8001708984375,381.30001068115234,1318.9999389648438,255.0,95.0,,-0.6764882508226178,2.9951998188356086,2.0815736138090677,True,False,8,7,179.0,False,,76561198039309853,enpitsu,27.0,-2162.780029296875,-2349.06005859375,16.969999313354492,6136.400146484375,-21878.798828125,25.399999618530273,-7.400000095367432,-5.0,-1601.3999938964844,255.0,128.0,False,0.01718354100480043,-1.3331961915530777,-0.00034624207972371913,False,255.0,False,6,6,True,,fr34ky.tv,76561197996348415,5,-2864.820068359375,-1456.6099853515625,16.989999771118164,8927.000122070312,-21193.89892578125,5.0,0.0,0.0,0.0,255.0,128.0,False,0.009589505526545904,-1.172139892731317,-9.179620230911857e-07,True,6,4,0.0,False,False,,ccfc1cody,8663740542656513376,13.0,64.77999877929688,502.6199951171875,86.29000091552734,-228.79999160766602,-17435.10009765625,-1848.2000732421875,1396.7999267578125,-1343.0000305175781,-723.6000061035156,255.0,129.0,,-0.23353250738874207,-1.696252368368624,-0.5616954234260058,True,10,False,10,115.0,False,
40,3909,89,False,True,1,2926.9633683022435,2346.719970703125,2597.85009765625,101.7300033569336,-6095.7000732421875,29997.900390625,817.3999786376953,-1938.0000305175781,5393.900146484375,1774.7000122070312,1.0,0.09394582236253424,-0.8895561882329704,-2.6572633393703033,76561197996348415,fr34ky.tv,5.0,2441.820068359375,2381.89990234375,92.11000061035156,-2220.2999877929688,20170.30029296875,2513.6000061035156,-3298.900146484375,4184.5001220703125,-1362.4000549316406,255.0,54.0,False,0.05992676653125639,0.9734177859731163,0.232003653258684,True,False,8,5,0.0,False,,8663740542656513376,ccfc1cody,13.0,70.47000122070312,336.8399963378906,16.93000030517578,6150.10009765625,15672.2998046875,15.90000033378601,-21.90000057220459,-59.699997901916504,-1222.3999786376953,163.0,13.0,,-0.009598168931030776,1.9566673268390913,0.002773520647451901,False,115.0,False,10,10,True,,enpitsu,76561198039309853,27,2066.27001953125,3430.6201171875,17.059999465942383,-613.8000106811523,22455.80078125,2.0999999344348907,0.19999999552965164,-5.899999737739563,-489.3000030517578,255.0,0.0,True,-0.016787655119763503,1.5412372334345357,-6.471151671690384e-05,True,6,6,255.0,False,False,,games5425898691,bf81d8692db,19.0,1952.6400146484375,2838.830078125,159.89999389648438,3685.4000854492188,10494.7998046875,-381.30001068115234,4579.800109863281,448.4000015258789,1198.8999938964844,255.0,128.0,,-0.23706423979292318,2.7784201428933732,-1.0703825646710243,True,8,False,8,179.0,False,
41,3983,92,False,False,0,9937.621746935572,-1378.1199951171875,-4785.919921875,1831.219970703125,10872.5,10059.299926757812,-2214.2999267578125,3362.9000854492188,4908.0999755859375,-774.8999786376953,0.0,0.5721692814041202,-2.4968760582140126,0.6956043329541215,76561198039309853,enpitsu,27.0,-1481.6400146484375,-4877.35009765625,1894.739990234375,11607.900390625,1743.8999938964844,1920.7000732421875,-1142.7999877929688,-484.39998626708984,5357.9998779296875,128.0,0.0,False,-0.8742477556368172,0.5316238896654045,-1.7797354119846986,True,False,8,7,118.0,False,,bf81d8692db,games5425898691,19.0,-1125.6700439453125,-4987.2900390625,17.18000030517578,1793.699951171875,2552.7999877929688,-255.0,868.4999847412109,279.0999984741211,1103.499984741211,0.0,255.0,,0.034360767652036224,1.1944679680239283,-0.01473060564880465,False,179.0,False,8,8,True,,fr34ky.tv,76561197996348415,5,-1673.72998046875,-4834.14013671875,1391.9100341796875,2668.0999755859375,5355.7000732421875,6940.2001953125,-219.59999084472656,540.6000137329102,-268.1999969482422,255.0,136.0,False,-0.7685699360839777,0.8459819485049658,-2.358013329942402,True,10,6,0.0,False,False,,ccfc1cody,8663740542656513376,13.0,554.8099975585938,-1995.4200439453125,17.0,11067.7001953125,6928.4002685546875,3.8999998569488525,-0.9000000357627869,-0.19999999552965164,449.39998626708984,255.0,136.0,,0.009557915343407022,0.5773781167159573,-2.5937395083607674e-05,True,10,False,10,115.0,False,
42,4044,94,False,False,1,3031.4219776807836,-913.2100219726562,2707.659912109375,249.3000030517578,2178.699951171875,15141.700439453125,9113.499755859375,1885.2999877929688,-2509.600067138672,5113.399963378906,1.0,0.528030521940581,2.147977350621004,0.8226765537202957,8663740542656513376,ccfc1cody,13.0,-973.3800048828125,2566.68994140625,195.80999755859375,13031.800537109375,2397.7999877929688,2197.899932861328,5225.30029296875,1367.7000427246094,1036.500015258789,255.0,18.0,,0.1332334899885528,2.780065855488221,0.7933239021493338,True,False,12,11,87.0,False,,76561197996348415,fr34ky.tv,5.0,177.5399932861328,3853.449951171875,1265.97998046875,-8004.69970703125,-4607.5,-7204.000244140625,-3457.6998901367188,-3328.699951171875,2685.7000732421875,255.0,128.0,False,0.8242171027306119,-1.4709910246160387,-2.8733700528638204,False,0.0,False,10,8,True,,enpitsu,76561198039309853,27,-939.5,4326.25,1052.02001953125,-8843.900146484375,-4216.499938964844,-9047.899780273438,429.3000030517578,900.4000091552734,340.2000045776367,128.0,128.0,False,0.24196370783741394,-2.5827342117104726,-0.2731013892882167,True,8,8,71.02112704964095,True,False,,games5425898691,bf81d8692db,19.0,-611.780029296875,4923.56005859375,17.010000228881836,-13452.7001953125,2224.4000244140625,2.5999999046325684,0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,-0.00955746306427482,0.16389071951849163,4.323894362004195e-05,True,8,False,8,158.0,False,
43,4116,97,False,False,0,9335.47652974498,281.4100036621094,-4120.93017578125,339.2900085449219,-9049.400024414062,17473.599853515625,-3084.2001342773438,-5595.8001708984375,1837.7000427246094,-1144.1999816894531,0.0,-1.0625974077899616,-0.010610762866653842,-0.3201802267829843,bf81d8692db,games5425898691,19.0,333.4700012207031,-4246.97998046875,242.3000030517578,-8849.299926757812,1770.7000732421875,2941.300048828125,-3728.800048828125,3728.5000610351562,1563.2000732421875,255.0,0.0,,-0.6479521570551302,2.15440442971142,1.629552801280536,True,False,10,9,156.66682139776086,True,,76561198039309853,enpitsu,27.0,507.8800048828125,-3921.10009765625,22.030000686645508,-8145.999755859375,-2544.2999267578125,2997.0999145507812,10.90000033378601,1.899999976158142,850.8000183105469,255.0,128.0,False,0.01674933354093832,-2.7872291442093826,-0.00033860529686440043,False,27.16818935640396,True,10,9,True,,fr34ky.tv,76561197996348415,5,1978.3399658203125,-1354.1199951171875,99.12999725341797,9794.299926757812,17567.19970703125,-140.10000228881836,-4342.699890136719,3371.400146484375,-154.79999542236328,255.0,128.0,,-1.2939367612715311,2.9200731007375325,-2.0210431601127348,True,12,10,3.0,False,False,,ccfc1cody,8663740542656513376,13.0,203.8800048828125,-3858.1201171875,167.2100067138672,16252.39990234375,-14322.2998046875,2672.9000854492188,5226.400146484375,-388.10001373291016,1668.3000183105469,255.0,85.0,,-0.26963122293208613,-0.14491041573669536,0.9721501577509607,True,14,False,13,20.89169037213891,True,
44,4200,100,False,False,1,5095.572043267148,1631.43994140625,97.77999877929688,105.30999755859375,8942.000122070312,25371.298828125,4451.000061035156,470.2000045776367,2387.5999450683594,5484.2999267578125,1.0,1.0647706188968016,-1.3375346597685982,-0.00024181830514819407,76561197996348415,fr34ky.tv,5.0,1622.5799560546875,-99.62000274658203,62.5099983215332,15793.800048828125,11846.800537109375,2916.199951171875,3453.0999755859375,-1749.1999816894531,3812.2000122070312,255.0,248.0,,0.0764871397015659,2.153206772430415,-0.04676093549865142,True,False,14,10,0.0,False,,8663740542656513376,ccfc1cody,13.0,-3442.090087890625,2103.699951171875,42.599998474121094,-3652.3001098632812,-22570.70068359375,-2493.8999938964844,-675.5999755859375,348.80001068115234,-100.29999732971191,255.0,130.0,False,0.05793749042466231,-1.665632604780294,0.43709998072140427,False,180.0,False,16,16,True,,enpitsu,76561198039309853,27,2923.030029296875,3300.52001953125,17.059999465942383,-9949.69970703125,-9747.39990234375,2.3999999463558197,-0.0,-0.0,-2139.2999267578125,255.0,0.0,False,-0.016752235175982212,-0.7184453004059679,-3.0945321035394506e-05,True,10,10,255.0,False,False,,games5425898691,bf81d8692db,19.0,1994.3599853515625,590.4099731445312,16.989999771118164,-3084.8001098632812,-22610.400390625,5.099999904632568,0.5000000074505806,0.7000000029802322,-1462.5999450683594,128.0,0.0,,-0.009602021346239512,-1.4042448628503021,-0.0001660256888056023,True,10,False,10,29.0,False,
45,4297,104,False,False,0,10280.88094320646,-2454.409912109375,-5022.080078125,1530.8900146484375,-4758.699951171875,8895.999755859375,19062.099609375,3762.9000854492188,1464.6000671386719,-3862.0999145507812,0.0,0.15097636223427216,-1.166824589215846,-2.112888937530783,76561198039309853,enpitsu,27.0,-2416.989990234375,-5070.580078125,1370.8199462890625,-4340.0,3411.4999389648438,13002.60009765625,-1168.0000305175781,1910.0999450683594,-1959.6000671386719,255.0,0.0,False,-1.2671470586744673,-3.10430954306547,1.5226512437455404,True,False,12,11,118.74404325280139,True,,bf81d8692db,games5425898691,20.0,-426.489990234375,-2509.52001953125,17.010000228881836,7454.000244140625,-12256.700439453125,2.7000001072883606,0.0,-0.5000000074505806,1.1999999731779099,255.0,128.0,False,0.009612945089438272,-1.0241752314207635,-6.263271924028851e-05,False,59.0,False,12,12,True,,fr34ky.tv,76561197996348415,5,-4078.989990234375,-942.8099975585938,367.760009765625,2.5999999046325684,14723.199462890625,-8711.400146484375,-961.6000366210938,4.1999998688697815,-2.3999999463558197,255.0,128.0,False,0.555649735585843,1.582076547874918,1.576655104180847,False,14,12,0.0,False,False,,ccfc1cody,8663740542656513376,13.0,-853.8699951171875,-1883.27001953125,17.010000228881836,-13901.800537109375,-4702.5,2.5999999046325684,1.4000000059604645,0.5000000074505806,-12.200000286102295,128.0,125.0,False,0.009663312876358939,-2.8198966579379956,9.768675136472951e-05,True,16,False,16,211.0,False,
46,4366,106,False,False,1,4025.796076719313,3176.780029296875,1822.6099853515625,628.239990234375,-254.0999984741211,-10317.60009765625,12061.700439453125,176.20000839233398,-5316.6998291015625,460.40000915527344,1.0,-0.5064754548888728,-2.6637740603109155,2.1250555704872585,8663740542656513376,ccfc1cody,13.0,3203.580078125,1848.3800048828125,428.7099914550781,9214.099731445312,-4143.500061035156,2273.0999755859375,3986.300048828125,-543.3000183105469,3509.5999145507812,128.0,110.0,False,1.3173274423314605,1.357253720308112,-0.2854925715114564,True,4,18,16,196.55113111772846,True,,76561197996348415,fr34ky.tv,5.0,2653.14990234375,-360.0400085449219,17.010000228881836,592.5,312.2999954223633,2.5999999046325684,1.0000000149011612,-1.5999999642372131,-0.09999999776482582,249.0,128.0,False,-0.009607880571173297,2.6571513503411746,9.785517544258381e-07,False,235.0,False,14,12,True,,enpitsu,76561198039309853,27,3956.68994140625,2769.320068359375,575.239990234375,6147.8997802734375,-9298.699951171875,-11782.900390625,716.9999694824219,300.49999237060547,-488.4000015258789,255.0,128.0,False,-0.20048424630386755,-1.8119610658852965,0.9694705784640613,True,12,12,116.0,False,False,,games5425898691,bf81d8692db,20.0,980.3099975585938,4844.259765625,17.010000228881836,6875.8001708984375,-4381.9000244140625,2.5999999046325684,0.7000000029802322,-2.0000000298023224,-643.3999633789062,255.0,128.0,,-0.009633498421756618,-2.5234227441908024,0.00021415290624393943,True,12,False,12,90.0,False,
47,4467,110,False,True,0,3963.906708688186,-3037.260009765625,1804.199951171875,624.22998046875,17861.500244140625,19795.899658203125,2398.2000732421875,3259.2001342773438,-1171.3999938964844,1714.4000244140625,0.0,-0.06880450937945061,2.849793527225983,2.2897223488391556,76561198039309853,enpitsu,27.0,-3155.969970703125,1737.5699462890625,487.6300048828125,8730.999755859375,14544.69970703125,2279.600067138672,1695.3999328613281,3294.89990234375,4064.2999267578125,128.0,0.0,False,-1.0764111693129013,0.9196250238426407,1.3128714944036681,True,False,14,13,23.0,False,,bf81d8692db,games5425898691,19.0,745.3900146484375,-452.17999267578125,17.0,5894.5001220703125,17897.60009765625,3.8999998569488525,0.19999999552965164,0.0,0.0,255.0,128.0,,0.009615578836848703,1.2526397828837608,-2.8175502969383807e-05,False,102.0,False,14,14,True,,fr34ky.tv,76561197996348415,5,-853.7100219726562,4411.169921875,16.989999771118164,2825.4000854492188,11347.2998046875,4.1999998688697815,4.099999964237213,1.2999999523162842,4321.499938964844,0.0,0.0,False,0.009724477417991468,-2.8580541128060526,9.641486176148512e-05,True,16,14,197.0,False,False,,ccfc1cody,8663740542656513376,13.0,-3507.1298828125,2403.85009765625,17.75,4336.7999267578125,22565.90087890625,-985.8000183105469,-3512.7999877929688,593.3000183105469,-368.6000061035156,255.0,138.0,False,-0.06303152038301901,1.382275309171972,0.0023037517219743646,True,20,4,16,90.86325173224172,True,25.0
48,4507,111,False,False,1,9688.580977337007,525.6500244140625,-4541.5,321.1199951171875,-22628.30078125,9730.10009765625,8853.400268554688,2670.5999755859375,-1579.2999267578125,5135.3997802734375,1.0,-0.04269481457212986,-2.6056794430924866,3.087030834510646,76561197996348415,fr34ky.tv,5.0,566.6799926757812,-4651.3798828125,185.7899932861328,-6430.7000732421875,5927.80029296875,902.6999664306641,1431.6999816894531,-4802.5,-2266.199951171875,255.0,251.0,False,0.30425464987667644,1.4258910645170246,-0.7590665234739628,True,False,18,15,136.58173741063763,True,,8663740542656513376,ccfc1cody,13.0,2106.68994140625,-4870.10986328125,17.010000228881836,-13898.599853515625,-2041.4999389648438,2.5999999046325684,0.7999999821186066,0.5999999865889549,-254.79999542236328,255.0,127.0,False,-0.009625394432084763,-0.11856887184546316,0.00017679216937170538,4,255.0,False,20,16,True,,enpitsu,76561198039309853,27,1880.68994140625,-3860.1298828125,198.94000244140625,-8812.899780273438,-14720.50048828125,-6034.000244140625,1609.9000549316406,-133.59999656677246,-151.8000030517578,255.0,0.0,False,0.4397907436799332,-1.5729896695102619,-0.453807711261823,True,14,14,23.0,False,False,,games5425898691,bf81d8692db,19.0,-2164.340087890625,-1717.4599609375,17.0,-3860.1998901367188,-16917.60009765625,4.099999964237213,0.29999999329447746,0.29999999329447746,1950.8000183105469,255.0,255.0,,-0.009576033993118982,-1.4144146999359108,3.0298431415987807e-05,True,14,False,14,133.0,False,
49,4590,114,False,False,1,7877.350888991961,-2774.56005859375,-1829.9100341796875,137.97000122070312,9994.199829101562,23147.099609375,2804.1000366210938,1633.800048828125,5773.2000732421875,12.300000190734863,1.0,0.018225327073617077,-2.104493117988566,2.9178358169666985,76561197996348415,fr34ky.tv,5.0,-2795.179931640625,-1929.219970703125,20.6299991607666,-14134.7998046875,16777.19970703125,2024.9000549316406,-3889.1000366210938,2416.6000366210938,-3047.0001220703125,255.0,0.0,False,-0.03248799950340368,0.9054407762579245,0.06116249246904456,True,False,19,16,35.94607303732185,True,,8663740542656513376,ccfc1cody,13.0,-911.6300048828125,-4498.3701171875,16.989999771118164,-2600.2999877929688,14840.10009765625,2.800000011920929,-0.19999999552965164,0.7999999821186066,0.0,255.0,128.0,False,-0.009592136546579033,1.3972888242283408,-4.644805117752556e-05,4,191.83045173204076,True,20,16,True,,enpitsu,76561198039309853,27,-154.72000122070312,-2629.169921875,17.06999969482422,1825.8999633789062,18872.5,-5.199999809265137,-0.7000000029802322,-6.800000071525574,692.6999664306641,255.0,128.0,False,-0.016771947360287618,1.6263019383863055,-0.0001526622488817451,True,14,14,20.83045173204073,True,False,,games5425898691,bf81d8692db,20.0,-4041.780029296875,-2406.169921875,130.7100067138672,2273.300018310547,22613.40087890625,-3530.7000732421875,49.20000076293945,-1913.699951171875,104.60000038146973,255.0,128.0,,-0.1547776116232144,1.6643722863890387,1.0123835629357016,True,14,False,14,173.10858506028373,True,
