,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
70,4947,155,False,False,1,9897.034734051818,-3525.679931640625,-3714.3798828125,180.02000427246094,-9424.600219726562,20944.19921875,7094.000244140625,-2467.7000427246094,4218.500061035156,-3433.900146484375,1.0,-0.9123028994772013,1.5374310573310233,1.664042594394136,bf81d8692db,games5425898691,19.0,-3443.0400390625,-3923.510009765625,101.87999725341797,-15079.100341796875,8569.89990234375,2865.10009765625,1744.7000122070312,2713.599853515625,-4415.0,255.0,47.0,,0.07715961554975545,0.8166653718033138,0.015663182346638178,6,4,True,False,243.55624087395208,True,,76561198039309853,enpitsu,24.0,-430.0,-5044.0,17.049999237060547,0.09999999776482582,-0.0,3.100000023841858,0.5999999865889549,0.7999999821186066,0.0,128.0,128.0,False,-0.016847900735918703,0.11740298167658961,5.2871372204141696e-05,True,4,False,61.0,False,4,,ratail83,ba52e0253bb,8,-3056.300048828125,-294.2699890136719,17.010000228881836,-920.6999969482422,-3209.4000244140625,2.5999999046325684,0.3999999910593033,0.3999999910593033,-5.5000001192092896,128.0,128.0,False,-0.00962321081365588,-1.2900243729767307,5.0147467944264e-05,True,4,4,False,255.0,False,,Zrocken,bc019ebf85b,17.0,2401.6298828125,2356.9599609375,17.010000228881836,-13092.5,14866.199951171875,2.5999999046325684,0.7999999821186066,-1.0999999940395355,-472.59998321533203,254.0,54.0,,-0.009586988682336137,0.8495425029176863,-0.00010275446283176697,True,255.0,False,False,False,False,
71,4988,157,False,False,0,5900.585684882512,3473.47998046875,1174.5799560546875,369.45001220703125,-4240.799865722656,17498.599853515625,10508.800048828125,4120.5999755859375,-825.0,4282.39990234375,0.0,0.22088966028208323,-1.1266660434578442,-1.0657081286805985,ba52e0253bb,ratail83,8.0,3462.080078125,1005.3300170898438,228.52000427246094,2909.2001342773438,14829.89990234375,3368.599853515625,-1294.1999816894531,-403.10001373291016,-119.89999771118164,255.0,128.0,False,-1.0988392428372726,2.046779471316072,-0.6628932972418187,6,5,True,False,173.48547099738988,True,,bc019ebf85b,Zrocken,17.0,-604.6400146484375,-4684.3701171875,17.010000228881836,16431.199951171875,-9253.400268554688,2.800000011920929,-0.7000000029802322,0.3999999910593033,1893.699951171875,239.0,255.0,,0.009596986500516007,-0.4524491890505865,0.00011064517922011541,True,False,False,255.0,False,False,,enpitsu,76561198039309853,24,236.0800018310547,5096.5400390625,17.049999237060547,-2667.9000854492188,1921.300048828125,3.1999999284744263,-4.000000059604645,-2.5,-89.39999580383301,255.0,128.0,False,0.016603870193070972,-0.6535006049181571,0.00016606744355349102,True,4,4,False,61.0,False,,games5425898691,bf81d8692db,19.0,3534.22998046875,2304.030029296875,16.889999389648438,-16498.299560546875,-4951.199951171875,47.199997901916504,-64.29999828338623,-78.4000015258789,-1902.7999877929688,255.0,0.0,,0.006292039410437249,-2.911445436357725,-0.004491683994352309,True,150.0,False,False,6,4,
72,5085,160,False,False,1,9566.406404555746,-2366.110107421875,-3853.0400390625,122.81999969482422,-25873.30078125,11294.000244140625,336.1000061035156,-3549.2001342773438,1602.2000122070312,-4564.599914550781,1.0,-0.39852183910747785,0.02607349888885145,0.015204687466908335,bf81d8692db,games5425898691,19.0,-2191.280029296875,-3923.300048828125,194.9600067138672,-16696.700439453125,351.30001068115234,396.19998931884766,-4415.0,-3259.7000122070312,362.5,255.0,0.0,,-0.44989661317475815,-0.09993431969531828,1.564020248547647,8,5,True,False,118.3542624776081,True,,76561198039309853,enpitsu,24.0,-2129.43994140625,-3984.360107421875,118.68000030517578,-14306.99951171875,14050.899658203125,-166.00000381469727,-3952.3001098632812,-3821.9000244140625,148.80000114440918,255.0,128.0,False,-0.6454305381071251,-2.319017708658757,3.107552697137168,True,6,False,49.0,False,5,,ratail83,ba52e0253bb,8,-1859.75,-4327.14990234375,228.99000549316406,11890.799560546875,-3118.9999389648438,1119.000015258789,-30.799999237060547,-1263.3000183105469,552.2000122070312,128.0,128.0,False,1.0460900883435338,0.8820191004745902,-1.702242997773755,True,8,6,4,157.0,False,,Zrocken,bc019ebf85b,18.0,-2219.9599609375,1637.8699951171875,17.010000228881836,-1989.4000244140625,-12810.50048828125,2.8999999165534973,-0.29999999329447746,-2.8999999165534973,-1995.3999328613281,255.0,40.0,,-0.009562104352479346,-1.3764110866396717,-0.00020407280466860136,True,255.0,False,False,False,False,
73,5160,163,False,False,1,8535.684886567244,-3970.090087890625,-1872.780029296875,1487.3499755859375,7702.80029296875,19733.599853515625,2118.800048828125,1272.2000122070312,-5687.7001953125,-1425.0999450683594,1.0,-0.8257639254642104,-2.335538447992037,-0.2951415784294015,bf81d8692db,games5425898691,19.0,-4048.14990234375,-2003.6500244140625,1431.7900390625,2903.800048828125,15427.80029296875,-2542.2999572753906,-401.3999938964844,-763.4999847412109,-185.20000457763672,255.0,38.0,,-0.19872510927197723,1.5693419040333283,1.5524117631969583,10,6,True,False,0.0,False,,76561198039309853,enpitsu,24.0,-3075.4599609375,79.7699966430664,17.059999465942383,14829.89990234375,4436.499938964844,2.5,-0.0,-0.0,-2107.2000122070312,255.0,128.0,False,-0.01678511882581143,2.9215666992382077,2.4941894474306896e-05,True,6,False,79.0,False,6,,ratail83,ba52e0253bb,8,2682.530029296875,-4183.080078125,16.989999771118164,22264.69970703125,5690.30029296875,3.700000047683716,-1.1999999731779099,-0.19999999552965164,1758.699951171875,255.0,255.0,,-0.009584430532776035,2.8387379017799024,0.00016917036950943976,True,8,6,4,33.0,False,,Zrocken,bc019ebf85b,17.0,-4078.97998046875,-278.19000244140625,920.780029296875,1.8000000715255737,2874.7000122070312,3395.0,-2110.800018310547,-0.0,0.0,179.0,0.0,False,0.9072099267060061,1.5552601939664934,1.5585928357866403,True,197.0,False,False,False,False,
74,5187,164,False,False,1,6554.884843435513,-3223.030029296875,40.970001220703125,1381.1300048828125,8645.399780273438,21177.7001953125,-2710.2999877929688,-1489.1000366210938,-4133.999938964844,-1815.3999328613281,1.0,-0.9328554170357575,-1.9195543593939253,-0.9253627962436315,bf81d8692db,games5425898691,19.0,-3320.199951171875,-141.74000549316406,1341.0400390625,7745.2001953125,19774.300537109375,-2017.8999328613281,-152.39999771118164,984.8000335693359,1930.5000305175781,255.0,128.0,,-0.039409584670026546,1.8070421910030547,0.9336153334599754,10,8,True,False,0.0,False,,76561198039309853,enpitsu,24.0,-1736.6500244140625,143.4199981689453,17.059999465942383,12510.899658203125,7516.500244140625,-1.4000000059604645,-0.19999999552965164,-0.0,2150.800018310547,255.0,255.0,False,-0.016773573383375977,2.53770744109102,9.00156202170108e-06,True,6,False,53.95631825539375,True,6,,ratail83,ba52e0253bb,8,3578.320068359375,-2347.889892578125,16.989999771118164,-1178.7000274658203,22969.69970703125,2.800000011920929,-0.0,2.8999999165534973,1178.6000061035156,255.0,255.0,,-0.00959139781963554,1.5029844383481428,0.00012685205304747188,True,8,6,4,228.33733338950782,True,,Zrocken,bc019ebf85b,17.0,-4078.97998046875,435.6199951171875,916.6300048828125,-0.9000000357627869,13471.099853515625,-1592.7000427246094,-1311.6000366210938,-3.799999952316284,0.29999999329447746,255.0,0.0,False,-0.08815574639684319,1.5612131655588766,1.5713801983174989,True,153.14100656201762,True,False,False,False,
75,5292,168,False,False,0,9434.780234770444,987.9600219726562,-4104.77001953125,367.8900146484375,-400.2000045776367,17492.19970703125,1620.8000183105469,541.8999862670898,1370.5000305175781,415.8000183105469,0.0,0.44938322888236515,0.4754945039482734,0.27356921767172304,bc019ebf85b,Zrocken,17.0,956.9500122070312,-4241.91015625,221.58999633789062,-6100.10009765625,11398.499755859375,3215.2999877929688,-1075.0,2188.699951171875,4929.800109863281,255.0,49.0,False,-0.7348135282858727,1.4061224964658896,1.1341241697866524,4,3,True,False,204.8951140270438,True,,ba52e0253bb,ratail83,8.0,313.4100036621094,-4291.14990234375,130.22999572753906,21919.7998046875,6573.800048828125,2303.300018310547,419.50000762939453,-994.3000030517578,2399.600067138672,255.0,128.0,,-0.3245708171539801,1.2505697113106677,-0.14066160633810515,True,10,4,145.35557845843735,True,6,,enpitsu,76561198039309853,24,635.75,-3683.06005859375,189.10000610351562,11282.5,-1268.7000274658203,2278.5000610351562,4195.199890136719,376.3999938964844,-2434.7000122070312,128.0,0.0,False,0.015306780466216184,0.0636149100894302,0.04612859689451872,True,8,7,False,0.0,False,,games5425898691,bf81d8692db,19.0,-833.3400268554688,-3571.679931640625,87.87000274658203,-13441.500244140625,15423.199462890625,2704.8001098632812,-4752.799987792969,-2763.599853515625,-151.09999656677246,255.0,128.0,,0.6429012571015523,2.077056132630385,-0.015814911616447283,False,31.0,False,False,12,9,
76,5370,170,False,False,0,5456.6106538577005,957.27001953125,7.75,132.3699951171875,9490.499877929688,16170.699462890625,3588.5000610351562,-774.1000366210938,-4819.800109863281,-1721.6999816894531,0.0,-0.41735317605136246,-2.2275792896067466,-0.7304687831622079,bc019ebf85b,Zrocken,17.0,844.760009765625,-46.63999938964844,16.170000076293945,6955.30029296875,13591.300048828125,57.199997901916504,-34.80000019073486,-63.69999885559082,-297.1999931335449,21.0,128.0,False,0.009143514280937926,1.0735577937798668,0.006250787836530155,4,4,True,False,124.0,False,,ba52e0253bb,ratail83,8.0,2532.199951171875,-269.489990234375,16.989999771118164,-6113.4002685546875,21275.50048828125,5.199999809265137,-1.5000000596046448,4.699999988079071,-1115.6999969482422,128.0,128.0,,0.009614103921746196,1.792588307996916,-2.7193031070635023e-05,True,10,4,103.0,False,6,,enpitsu,76561198039309853,24,3231.35009765625,-2790.139892578125,102.83999633789062,-96.09999656677246,18095.10009765625,410.29998779296875,-5482.0001220703125,-401.30001068115234,-190.9000015258789,255.0,0.0,False,1.276529595445808,1.5289982528959487,-0.07707267363491213,True,10,9,False,0.0,False,,games5425898691,bf81d8692db,19.0,-3172.89990234375,1458.7900390625,16.989999771118164,14008.299560546875,18241.800537109375,2.800000011920929,-1.5999999642372131,-2.199999988079071,-1275.1000213623047,255.0,0.0,,0.009599903360700438,0.8906978491062143,-8.640359465995605e-05,True,192.46503226218684,True,False,12,10,
77,5399,172,False,False,0,4440.02031657592,1927.4100341796875,1713.3199462890625,150.42999267578125,-12830.999755859375,13818.499755859375,3706.4999389648438,1687.1000671386719,1617.2000122070312,5526.099853515625,0.0,-0.5094335825443786,-1.4294171483790052,-1.60656597056326,ba52e0253bb,ratail83,8.0,2111.64990234375,1613.510009765625,49.08000183105469,-7257.9998779296875,18909.300537109375,3528.2998657226562,-3.1999999284744263,9.49999988079071,2088.5000610351562,255.0,255.0,,0.009498649095749698,2.075558919390826,0.00071613140283365,11,6,True,4,93.5982793018382,True,,bc019ebf85b,Zrocken,17.0,1353.3599853515625,863.6199951171875,17.010000228881836,5359.0997314453125,9510.30029296875,2.7000001072883606,0.3999999910593033,-0.3999999910593033,0.0,255.0,,,0.009604490104690874,1.0576418186338816,1.9984557368696085e-05,True,4,False,155.0,False,4,,enpitsu,76561198039309853,24,3245.429931640625,-859.739990234375,16.489999771118164,3326.199951171875,17463.299560546875,100.79999923706055,17.300000190734863,-7.900000214576721,-1900.7000732421875,255.0,,,0.017285468625793804,1.3289030867947578,0.000320109103940114,True,10,10,False,,False,,games5425898691,bf81d8692db,19.0,-1609.3599853515625,3302.1201171875,16.989999771118164,8339.099731445312,20840.70068359375,5.099999904632568,0.09999999776482582,0.5999999865889549,59.20000076293945,255.0,,,0.009596890876504926,1.1974101236646337,-8.133563094925292e-05,True,176.0,False,False,12,10,
78,5445,173,False,False,1,9048.919916727642,86.29000091552734,-3872.6201171875,154.32000732421875,6911.500244140625,13559.599609375,8509.600219726562,5068.2000732421875,2627.3001098632812,-1846.4999389648438,1.0,-0.29821685809478055,-1.8271555550818726,-2.9072955915823497,bf81d8692db,games5425898691,19.0,87.4800033569336,-4034.85009765625,89.4800033569336,-1190.199966430664,16250.30029296875,2833.699951171875,-4719.800109863281,2777.6998901367188,-506.8000030517578,255.0,102.0,,-0.5671944578645938,1.6341637765637504,0.23868533955525476,14,11,True,False,176.0,False,,76561198039309853,enpitsu,24.0,-3234.7099609375,-2168.389892578125,17.059999465942383,8296.099853515625,-21411.0009765625,1.7000000178813934,0.19999999552965164,-0.7999999821186066,1284.1000366210938,255.0,128.0,,-0.016767063286562002,-1.957250779732382,0.00028767942605853984,True,10,False,183.0,False,10,,ratail83,ba52e0253bb,8,274.8900146484375,-4628.06005859375,16.93000030517578,18431.8994140625,-13757.2998046875,20.299999713897705,-13.899999856948853,18.50000023841858,1891.4999389648438,255.0,253.0,,-0.00918128142481036,-2.568125887713517,0.001438046338052666,False,12,8,4,76.0,False,,Zrocken,bc019ebf85b,16.0,-2614.159912109375,-1199.18994140625,17.010000228881836,1962.5999450683594,11478.800048828125,3.100000023841858,-0.0,-0.0,-2370.0,245.0,0.0,False,-0.009541869077426301,1.8029285340312051,1.6634636855208096e-05,True,155.0,False,False,4,4,
79,5509,176,False,False,1,6006.081178658358,1656.02001953125,-817.7999877929688,357.2900085449219,11433.499755859375,13765.6005859375,221.5999984741211,5182.19970703125,2287.5,-1977.7000427246094,1.0,-1.1077446006947231,0.022185400260628697,1.6979527435475967,bf81d8692db,games5425898691,19.0,1565.1099853515625,-914.3499755859375,208.22999572753906,9641.900024414062,14314.3994140625,1934.2999267578125,-2568.900146484375,-4414.700012207031,-2039.7000122070312,255.0,255.0,,0.18932034869630432,1.7662829288690178,-0.8001904247757669,16,13,True,False,148.0,False,,76561198039309853,enpitsu,24.0,126.56999969482422,-5316.75,17.059999465942383,5160.5999755859375,391.19998931884766,-12.200000286102295,27.999999523162842,34.20000076293945,2466.999969482422,255.0,128.0,False,-0.016749181269866853,1.6183729257198063,-0.00042141411433068576,True,10,False,183.0,False,10,,ratail83,ba52e0253bb,8,3697.590087890625,-2211.72998046875,17.020000457763672,-2204.499969482422,22829.09912109375,1.4000000059604645,0.19999999552965164,-2.3999999463558197,-957.2000122070312,255.0,0.0,,-0.009589711219978666,1.4737541467659676,-0.00022942857718342258,True,12,8,4,254.0,False,,Zrocken,bc019ebf85b,16.0,1308.9599609375,-779.8599853515625,200.5,22738.60107421875,3172.7999877929688,333.6000061035156,-5264.7998046875,193.29999923706055,-1579.2999267578125,255.0,255.0,False,0.24333645586711297,-3.109787785595364,-2.4346631743908524,True,34.0,False,False,6,5,
80,5563,178,False,False,0,7201.435495982194,-3653.8701171875,-1512.4300537109375,129.97999572753906,3176.6000366210938,-9970.2001953125,4071.6000366210938,-124.20000076293945,-5555.9002685546875,1165.5000305175781,0.0,1.125364902721069,1.4877290158929377,3.029133730171412,ba52e0253bb,ratail83,8.0,-3778.659912109375,-1466.1700439453125,17.020000457763672,1706.0000610351562,-8934.600219726562,1.7000000178813934,-2.3000000417232513,7.699999809265137,-481.50001525878906,128.0,13.0,,0.009654192181766186,-1.3123723980025155,-0.00034583659583256924,12,8,True,4,254.0,False,,bc019ebf85b,Zrocken,18.0,-4078.989990234375,-598.75,519.3300170898438,2.5999999046325684,-13936.99951171875,1615.0,567.0999908447266,0.7000000029802322,-2.199999988079071,255.0,128.0,False,-0.0883525847251088,-1.580275658869345,-1.570180942430386,False,6,False,34.0,False,6,,enpitsu,76561198039309853,24,62.189998626708984,3155.340087890625,17.040000915527344,616.6999816894531,-20094.7998046875,4.4999998807907104,0.0,-3.4999999403953552,-455.99998474121094,255.0,128.0,False,0.016785004240319965,-1.563190491123588,-4.834423804290667e-06,True,10,10,False,114.0,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,,True,,,,,,
81,5632,180,False,False,0,9079.952384081123,-3101.679931640625,-3667.97998046875,111.7699966430664,-3672.39990234375,281.3999938964844,3585.7998657226562,5424.000244140625,-933.3000183105469,2389.199981689453,0.0,0.2767250434917208,1.1947574837656365,2.060307733464657,ba52e0253bb,ratail83,8.0,-3039.239990234375,-3787.080078125,17.020000457763672,93.10000419616699,771.9999694824219,1.5000000596046448,0.0,0.7000000029802322,-793.7000274658203,0.0,255.0,,0.009699957971024497,-2.0584495699445946,-0.0001017011841815807,12,8,True,4,222.0,False,,bc019ebf85b,Zrocken,18.0,-3686.10009765625,-3936.06005859375,15.630000114440918,12831.199951171875,-7344.4000244140625,126.00000381469727,172.70000457763672,-209.3000030517578,1511.1000061035156,220.0,255.0,False,0.00014407251418046651,-0.49652459093300255,0.013192597056732785,True,6,False,34.0,False,6,,enpitsu,76561198039309853,24,-248.92999267578125,-1697.8399658203125,17.040000915527344,-11330.400390625,-13542.099609375,4.799999892711639,0.0,0.0,-2006.6999816894531,255.0,0.0,False,0.01676322659744102,-2.3368193567282805,-8.752976475078686e-07,True,10,10,False,175.0,False,,games5425898691,bf81d8692db,19.0,3164.300048828125,3628.4599609375,17.010000228881836,261.1000061035156,-15669.000244140625,0.5000000074505806,0.0,0.0,-2057.5999450683594,255.0,0.0,,0.009593292761015925,-1.6217362099705965,-1.727668038575289e-07,True,217.4278795334601,True,False,False,False,
82,5664,181,False,False,0,9161.918113947137,-3517.820068359375,-3638.77001953125,95.9000015258789,-2770.7998657226562,-1222.5,2242.899932861328,1340.2000427246094,-3037.3001098632812,2389.199981689453,0.0,-0.2681446311499716,1.478715949425408,2.057083274942815,ba52e0253bb,ratail83,8.0,-3362.360107421875,-3746.780029296875,17.010000228881836,-11927.099609375,-317.90000915527344,0.5999999865889549,-1.5999999642372131,-0.19999999552965164,-2151.300048828125,255.0,0.0,,0.009532243138842595,3.137356742612078,-0.00019821976553079486,12,8,True,4,156.18299350687258,True,,bc019ebf85b,Zrocken,18.0,-2256.64990234375,-4755.009765625,17.010000228881836,12189.49951171875,-6840.999755859375,2.8999999165534973,-1.0000000149011612,0.5000000074505806,2103.699951171875,255.0,255.0,False,0.009581103395197493,-0.45736653525919907,0.00011295855308967058,True,6,False,255.0,False,6,,enpitsu,76561198039309853,24,-2126.669921875,-2363.4599609375,17.040000915527344,-18021.300048828125,-7585.2001953125,0.0,-0.7000000029802322,-0.09999999776482582,57.89999961853027,128.0,0.0,False,0.01679347383007587,-2.7370580603750163,-6.417913148578219e-05,True,10,10,False,169.0,False,,games5425898691,bf81d8692db,19.0,1551.5799560546875,2111.39990234375,17.010000228881836,-20019.69970703125,-11319.69970703125,2.5,0.5000000074505806,0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.00959743599016863,-2.6270189109466315,5.401568790636615e-05,True,166.0,False,False,False,False,
83,5677,182,False,False,0,9036.943354548266,-3975.93994140625,-3355.89990234375,243.49000549316406,6284.5001220703125,3969.1000366210938,2599.1000366210938,2137.899932861328,-2141.199951171875,4681.300048828125,0.0,-0.7145449550116096,-0.09031647211500593,-2.587613603690397,ba52e0253bb,ratail83,8.0,-3934.669921875,-3489.469970703125,36.400001525878906,-11720.30029296875,9227.39990234375,3872.3001098632812,222.29999542236328,5494.0997314453125,-123.00000190734863,255.0,,,-0.33359850989121453,2.483649565015559,0.21764903649197342,12,8,True,4,203.22779368072432,True,,bc019ebf85b,Zrocken,18.0,-1576.5400390625,-4781.22021484375,17.010000228881836,13651.300048828125,1467.2000122070312,3.0000001192092896,1.899999976158142,0.09999999776482582,-2093.8999938964844,152.0,0.0,True,0.009591121443606198,0.06894275524282863,-0.00027922865340127803,True,6,False,255.0,False,6,,enpitsu,76561198039309853,24,-3052.530029296875,-2620.93994140625,17.040000915527344,-13892.7001953125,1421.6999816894531,4.900000095367432,-0.29999999329447746,-1.5000000596046448,-1838.6000061035156,0.0,128.0,,0.017186544140004804,2.9759433993228974,-1.383064755993391e-05,True,10,10,False,169.0,False,,games5425898691,bf81d8692db,19.0,700.9000244140625,1630.469970703125,17.010000228881836,-20019.69970703125,-11318.900146484375,2.5,0.5000000074505806,0.29999999329447746,0.0,255.0,,,0.00959743599016863,-2.6270189109466315,5.401568790636615e-05,True,166.0,False,False,False,False,
84,5716,183,False,False,1,3233.11540973103,3197.64990234375,2869.43994140625,159.0,6589.5001220703125,4555.899963378906,4816.199951171875,1621.7999267578125,-2095.399932861328,3217.9000854492188,1.0,-0.07196623048601036,-1.0592754944077838,-2.4110924362892785,76561198039309853,enpitsu,24.0,3082.419921875,2761.4599609375,90.75,3666.400146484375,-841.9999694824219,1992.8999328613281,909.1999816894531,5262.60009765625,1314.2999267578125,255.0,255.0,,-0.5059094221542607,-2.14247411908831,-0.413178862335662,12,11,True,False,169.0,False,,bf81d8692db,games5425898691,19.0,1560.969970703125,594.9000244140625,17.010000228881836,13320.699462890625,18601.800537109375,2.5999999046325684,0.7999999821186066,0.9000000357627869,-299.89999771118164,255.0,128.0,,-0.009604901580195993,2.2050517192484893,-2.073941211349049e-05,True,False,False,173.0,False,False,,ratail83,ba52e0253bb,8,4003.110107421875,2368.070068359375,79.43000030517578,-9297.19970703125,5585.4998779296875,-8978.300170898438,109.39999580383301,5412.19970703125,-424.0999984741211,255.0,128.0,False,-0.6551619819175923,0.5442829174189603,-0.37918613532985157,True,14,8,4,74.0,False,,Zrocken,bc019ebf85b,18.0,316.82000732421875,5304.83984375,17.010000228881836,-4761.199951171875,3313.5000610351562,2.800000011920929,-2.0000000298023224,-2.3999999463558197,-619.0999984741211,221.0,127.0,False,-0.009463908338147873,-2.3807422515129324,0.00028828495464870604,True,255.0,False,False,6,6,
85,5762,185,False,False,1,3350.411405366506,3829.820068359375,3521.989990234375,101.30000305175781,-4088.900146484375,1296.9999694824219,2368.300018310547,-1220.5000305175781,-4260.5999755859375,-2747.0999145507812,1.0,-0.48559945749467015,1.0168648824057913,2.95809115034229,bf81d8692db,games5425898691,19.0,4034.699951171875,3458.43994140625,144.36000061035156,3072.60009765625,20200.0,4479.5001220703125,-1397.1000671386719,-5016.499938964844,-1769.7999572753906,255.0,255.0,,0.27024191443194645,1.6878497530887413,-0.3690153077964096,4,False,True,False,187.0,False,,76561198039309853,enpitsu,24.0,1894.550048828125,3214.719970703125,54.16999816894531,-12757.900390625,754.1999816894531,-541.8999862670898,-947.6999664306641,2621.7001342773438,-2284.1000366210938,255.0,0.0,,-0.6536376953422056,3.0978592579492408,-0.1629484526676904,True,12,False,169.0,False,12,,ratail83,ba52e0253bb,8,2329.60009765625,3353.6298828125,16.989999771118164,-5879.6002197265625,10750.799560546875,2.7000001072883606,-0.3999999910593033,1.0999999940395355,-602.5,255.0,128.0,False,-0.009565777581494385,1.1209453222214973,0.00023198043652095855,False,14,8,4,73.67136352805682,True,,Zrocken,bc019ebf85b,17.0,399.6400146484375,5173.47998046875,16.989999771118164,-605.2000045776367,399.90001678466797,5.199999809265137,-0.29999999329447746,-0.29999999329447746,0.0,128.0,128.0,False,-0.00958482663110318,-2.5575591141054415,8.584396289557331e-06,True,255.0,False,False,6,6,
86,5813,187,False,False,1,2599.822000571101,3093.7900390625,3751.18994140625,93.19000244140625,-3865.0,1190.0,-6.3999998569488525,-1304.7000122070312,-4237.799987792969,-2747.0999145507812,1.0,1.0777688169372552,-2.2662544531706685,1.4373881396788577,bf81d8692db,games5425898691,19.0,2985.570068359375,3631.3798828125,17.020000457763672,7963.800048828125,-7187.0001220703125,1.8000000715255737,0.19999999552965164,-0.0,2381.7999267578125,255.0,255.0,,-0.00953083166798111,-2.4629428924415886,-1.7364803525185786e-05,4,False,True,False,187.0,False,,76561198039309853,enpitsu,24.0,2910.5400390625,3541.360107421875,51.81999969482422,14392.60009765625,10488.299560546875,3345.4998779296875,-417.7000045776367,461.50001525878906,2511.999969482422,255.0,255.0,,-0.03488505620965634,2.307117099764685,0.0013532222722219636,True,14,False,66.0,False,13,,ratail83,ba52e0253bb,8,2130.02001953125,4864.35986328125,16.8799991607666,6185.4998779296875,-5276.199951171875,27.100000381469727,59.49999809265137,-23.399999141693115,385.0,255.0,161.0,False,-0.008279586910081745,-2.3827605824141442,-0.003458196003514704,True,14,8,4,90.0,False,,Zrocken,bc019ebf85b,17.0,408.7099914550781,5167.47998046875,16.989999771118164,1644.1000366210938,-1086.6000366210938,5.199999809265137,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,False,-0.009400862955925678,-2.557559254915219,-3.7134012226847866e-06,True,255.0,False,False,6,6,
87,5862,188,False,False,0,8742.034368880792,-1999.56005859375,-3532.10009765625,121.83000183105469,12585.10009765625,23481.201171875,3953.3999633789062,3113.900146484375,3815.5999755859375,-2220.800018310547,0.0,0.12165151240505617,-0.8423227267272273,-0.7162612812929946,ba52e0253bb,ratail83,8.0,-2055.820068359375,-3737.64990234375,91.41999816894531,11714.7998046875,17647.2998046875,2961.0000610351562,-4694.200134277344,2493.0999755859375,1413.699951171875,255.0,154.0,False,0.2324967203416516,0.9841043592120662,0.0003784086729525106,16,9,True,4,11.827750821267433,True,,bc019ebf85b,Zrocken,17.0,-1595.1600341796875,-3985.5400390625,52.08000183105469,-11928.599853515625,13843.699951171875,3594.5001220703125,-42.199997901916504,-44.699997901916504,-2111.199951171875,255.0,4.0,False,0.011347515654234372,2.135987124093888,-0.0009395216794701308,True,8,False,174.0,False,6,,enpitsu,76561198039309853,24,-3731.5400390625,-4308.31005859375,608.260009765625,-5443.3001708984375,5443.699951171875,1476.6000366210938,-1719.1000366210938,-1719.4000244140625,0.09999999776482582,255.0,128.0,False,-0.21592015000604203,2.3732368750988435,1.5671507610669297,True,14,14,False,59.721927045494,True,,games5425898691,bf81d8692db,19.0,-4055.68994140625,-3795.659912109375,394.5,211.00000381469727,-1160.199966430664,4589.700012207031,-2191.0000610351562,-464.3000030517578,225.9000015258789,255.0,0.0,,-1.294488718339295,-1.3834920457375957,-1.5316085074243642,True,187.0,False,False,4,False,
