,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_ball_cam,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_ball_cam,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,1408,35.0,False,True,0,3436.8544667457836,-3092.199951171875,2496.389892578125,98.47000122070312,11812.099609375,12036.500244140625,7818.2000732421875,3639.2999267578125,-4719.5001220703125,-693.3999633789062,0.0,0.09116943141149657,2.582069953179222,-0.598261402920905,76561199072286262,Smokey,8.0,-3214.139892578125,2389.800048828125,16.1299991607666,4795.7000732421875,10517.7001953125,-911.6999816894531,1997.7999877929688,2394.600067138672,-3027.39990234375,255.0,128.0,False,0.004163630842403621,1.0703171391773354,0.02599401776917599,True,191.73624081252726,True,False,4,4,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,25,760.469970703125,4126.06982421875,17.049999237060547,-10436.300048828125,1120.1000213623047,3.3000001311302185,-0.29999999329447746,0.0,1965.8000183105469,255.0,128.0,False,0.016702648533294447,3.0464713001601993,0.00017178822452159452,True,77.0,False,2,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
11,1450,37.0,False,True,0,934.1055641864924,-1308.3599853515625,4301.83984375,519.9000244140625,18475.799560546875,12942.5,568.4999847412109,2463.9999389648438,-851.2999725341797,-94.60000038146973,0.0,-0.218912300682102,1.82130855369388,2.9444002127350526,76561199072286262,Smokey,8.0,-1472.06005859375,4233.080078125,489.17999267578125,13776.99951171875,13839.89990234375,3341.4999389648438,-5369.6002197265625,962.6000213623047,-700.1000213623047,255.0,214.0,True,-0.11869353175658813,1.1977137437919232,2.8066903326231034,True,116.0,False,4,4,6,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,25,-689.8699951171875,4477.25,347.57000732421875,-12198.399658203125,2722.39990234375,3965.8999633789062,-156.49999618530273,14.700000286102295,-110.60000419616699,255.0,0.0,False,-0.9126991536185796,-2.8105021202127345,-0.39345173275503004,True,36.0,False,4,False,3,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
12,1693,46.0,False,False,1,9564.910537052798,-3380.64990234375,-3415.570068359375,119.61000061035156,-435.49999237060547,14325.699462890625,4539.700012207031,4068.2998657226562,1825.8000183105469,730.8000183105469,1.0,-0.13505451582741987,-1.2059551268164284,-1.5721987776501403,76561198039309853,enpitsu,24.0,-3399.89990234375,-3559.18994140625,16.670000076293945,-3216.6000366210938,12358.299560546875,-119.70000267028809,72.10000038146973,765.0,-1648.800048828125,255.0,0.0,False,-0.010148392945397884,1.3438919300906624,0.02004660423517028,True,207.98266667191697,True,False,4,4,,bf81d8692db,games5425898691,,,,,,,,,,,,,,,,,,,,,,,,Smokey,76561199072286262,9,-3547.5400390625,-2341.860107421875,21.969999313354492,1697.5999450683594,-15941.800537109375,2995.4998779296875,-0.0,3.4999999403953552,1397.1000671386719,255.0,193.0,False,-0.009573786345911026,-1.7205403938302368,6.782906739808783e-05,True,229.91704071721722,True,9,4,6,26.0,sF Squaachy,2535472665407194,,,,,,,,,,,,,,,,,,,,,,,
13,1702,46.0,False,False,0,4752.891846763718,3360.070068359375,3024.3798828125,253.8300018310547,-15571.600341796875,18050.50048828125,12134.100341796875,2770.7998657226562,-440.9000015258789,5303.599853515625,0.0,0.8624224975436976,0.8277643589399198,-2.859302565352587,76561199072286262,Smokey,9.0,3457.02001953125,2906.6298828125,142.91000366210938,-5913.699951171875,18902.19970703125,2619.4000244140625,2266.3999938964844,-1327.2999572753906,1659.4000244140625,255.0,161.0,True,-0.31899085812123107,2.153149923136586,0.05438900533318806,True,201.56816317189126,True,4,7,10,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,3416.830078125,3121.97998046875,17.010000228881836,-3307.9998779296875,-15177.5,3.799999952316284,1.4000000059604645,2.0999999344348907,-2048.3999633789062,255.0,0.0,False,0.016718192821300167,-1.8447991006369135,0.0001520355461395229,True,188.0,False,4,False,4,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
14,1789,49.0,False,True,0,2249.877610523161,-213.6199951171875,2996.10009765625,367.55999755859375,1607.2000122070312,29791.0009765625,-1262.6000213623047,-2132.2000122070312,-3462.39990234375,4411.9000244140625,0.0,0.5642529521024946,1.7573774746038449,-2.7660438962938345,76561199072286262,Smokey,8.0,-297.5199890136719,3002.719970703125,60.849998474121094,-17915.899658203125,-14293.00048828125,-1930.5999755859375,-788.7000274658203,-1198.499984741211,86.40000343322754,255.0,128.0,False,-0.011942099729461909,-2.054617126760985,-0.4683070708740019,False,121.0,False,4,10,12,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-145.4600067138672,5512.31005859375,23.309999465942383,-2586.099853515625,-1078.6000061035156,-42.39999771118164,-3.100000023841858,-37.799999713897705,958.1999969482422,255.0,255.0,False,0.0348604908644029,-2.66289387435722,-0.03485511484923571,True,128.0,False,4,False,4,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
15,1809,50.0,False,False,1,10268.207865501623,57.20000076293945,-5093.89013671875,124.13999938964844,-16984.49951171875,-16296.500244140625,-4.300000071525574,4095.8999633789062,506.5999984741211,4355.0,1.0,-0.4551630426151504,-0.7881058471403771,-1.5925643979943502,76561198039309853,enpitsu,24.0,227.52000427246094,-5082.35009765625,81.51000213623047,-4721.7999267578125,10187.5,1228.6000061035156,-1428.8999938964844,-4899.100036621094,2050.800018310547,255.0,255.0,False,-0.5293127199495772,1.217040323885819,-0.5837652183993193,True,111.0,False,False,5,6,,bf81d8692db,games5425898691,,,,,,,,,,,,,,,,,,,,,,,,Smokey,76561199072286262,8,1176.1700439453125,-1771.8800048828125,17.010000228881836,10335.30029296875,18547.2998046875,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,0.09999999776482582,255.0,,,-0.009585809372344632,2.0791611732084885,3.2053944288668004e-05,True,121.0,False,12,4,10,,sF Squaachy,2535472665407194,,,,,,,,,,,,,,,,,,,,,,,
16,2063,50.0,False,False,0,5229.819586903823,14.34000015258789,-9.979999542236328,119.91000366210938,6525.7000732421875,1248.7999725341797,13901.199951171875,2314.1000366210938,-1494.7999572753906,5330.10009765625,0.0,-0.14111102533881947,0.2980241825613046,0.03448583640959547,76561199072286262,Smokey,9.0,-105.05999755859375,-97.0199966430664,16.15999984741211,14976.400146484375,-40.39999961853027,-164.0999984741211,609.7999954223633,-547.9000091552734,-215.49999237060547,255.0,155.0,False,-0.0061040108042604135,-0.02712151756648868,0.01419165350702829,True,0.0,False,False,4,4,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,76.38999938964844,170.72000122070312,99.0999984741211,-16229.599609375,-16162.19970703125,2043.6000061035156,1473.3000183105469,-5157.80029296875,-1214.7000122070312,255.0,128.0,,0.5130197643369152,-2.0613449895941387,0.28592887382004556,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
17,2243,57.0,False,False,0,9351.613706089862,-1232.1600341796875,-4205.56982421875,497.4200134277344,-25245.80078125,-14330.30029296875,6305.4998779296875,-2351.9000244140625,-3020.0,507.40001678466797,0.0,-0.3214138914566922,1.8957334764908063,0.41122709094990234,76561199072286262,Smokey,8.0,-1094.510009765625,-4120.56005859375,361.8800048828125,-17322.39990234375,-10080.30029296875,2062.899932861328,-4899.700012207031,1861.1000061035156,1666.9000244140625,255.0,93.0,True,-0.6132061213960892,-2.6513866058239755,1.5057207830753991,True,191.47263640485784,True,4,6,8,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-1417.8900146484375,-3371.840087890625,17.049999237060547,-7007.39990234375,-7567.5,3.3000001311302185,-0.29999999329447746,-0.3999999910593033,-2349.9000549316406,255.0,0.0,False,0.016690447962601627,-2.3605424697135358,-5.415657830778403e-05,True,,False,2,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
18,2309,59.0,False,False,0,8373.676987423754,-3889.659912109375,-2680.260009765625,118.4800033569336,-8122.2998046875,26854.09912109375,2364.4000244140625,-1904.1999816894531,4174.2999267578125,2272.5,0.0,1.1165418683342048,-1.4353271025021062,-2.532189356396195,76561199072286262,Smokey,8.0,-3833.989990234375,-2827.219970703125,16.190000534057617,-10976.600341796875,16939.69970703125,256.3999938964844,-633.3000183105469,1761.199951171875,-2574.4000244140625,255.0,0.0,False,0.01718026769739828,2.1379935327724655,0.09308214968318194,True,106.42455917019997,True,4,6,8,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-3093.389892578125,-1386.3699951171875,114.87999725341797,-5627.1002197265625,11620.50048828125,-3686.400146484375,-2283.0999755859375,-1088.6000061035156,-3.4999999403953552,255.0,128.0,False,-0.7352226762019847,2.017277209582511,-0.0015125654070025365,False,,False,4,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
19,2441,64.0,False,False,0,1842.4872538298457,-2733.77001953125,5008.240234375,474.1199951171875,6723.0999755859375,864.1000366210938,-1520.2000427246094,-1260.0,969.0000152587891,5785.5999755859375,0.0,-0.8069825555599349,0.9966415857149883,2.7691339356961966,76561199072286262,Smokey,8.0,-2995.919921875,4995.93994140625,497.7900085449219,5143.2000732421875,2786.4999389648438,-11812.2998046875,-786.3999938964844,1104.1000366210938,-478.80001068115234,255.0,128.0,False,1.1429221054160894,0.5126060659683501,1.5771347079625186,True,223.67538075293265,True,4,6,8,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-3543.780029296875,4308.22021484375,43.09000015258789,6557.5,-6014.000244140625,-4851.400146484375,-2123.8999938964844,-4598.299865722656,2143.3999633789062,255.0,255.0,False,0.43542621685921395,-0.6404310064042645,0.0683312030056435,True,98.24244296422567,True,6,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
20,2462,65.0,False,False,0,1340.7684761515798,-2230.659912109375,5012.16015625,209.77000427246094,7331.500244140625,-5332.8997802734375,3669.7000122070312,2199.199981689453,-4993.399963378906,2495.7000732421875,0.0,-0.9216053970947709,-1.1467397021305417,-3.1072966575217857,76561199072286262,Smokey,8.0,-2223.77001953125,5064.60986328125,66.9800033569336,11979.599609375,2395.2000427246094,1256.500015258789,654.4000244140625,-1194.8999786376953,-662.6999664306641,129.0,128.0,False,-0.24893904557730098,0.1862084159685788,0.7571424824999129,True,223.0,False,4,6,8,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-2615.030029296875,4481.669921875,17.020000457763672,13774.49951171875,10245.799560546875,2.0999999344348907,0.7999999821186066,0.5999999865889549,65.59999942779541,255.0,128.0,,0.016780460092943116,0.6468859701537412,-0.00010467115679285431,True,60.62564304823514,True,6,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
21,2505,66.0,False,False,1,9333.852731968207,1171.7099609375,-4189.77978515625,144.94000244140625,5811.5997314453125,17846.500244140625,5850.0,2338.3999633789062,-5413.499755859375,1106.500015258789,1.0,-0.6257082608901071,1.297771718873074,-1.4741667928967443,76561198039309853,enpitsu,24.0,1049.75,-4418.22998046875,71.91999816894531,4957.699890136719,14875.799560546875,3219.4000244140625,-2010.0999450683594,1961.7999267578125,-3505.7000732421875,255.0,0.0,,-0.10481510664627179,1.9032797221492261,0.0015080625816206684,True,0.0,False,False,3,8,,bf81d8692db,games5425898691,,,,,,,,,,,,,,,,,,,,,,,,Smokey,76561199072286262,8,956.9299926757812,-4739.7900390625,17.010000228881836,4318.999938964844,2713.2000732421875,2.199999988079071,-0.5000000074505806,-0.19999999552965164,2158.2000732421875,255.0,255.0,False,-0.009500274001053086,2.628067500468192,7.924276430789005e-05,True,223.0,False,8,4,6,,sF Squaachy,2535472665407194,,,,,,,,,,,,,,,,,,,,,,,
22,2585,69.0,False,False,0,5881.201850591666,-2613.2099609375,-484.9200134277344,134.9600067138672,-1683.800048828125,-21466.59912109375,682.7999877929688,-497.7000045776367,3825.5999755859375,4595.299987792969,0.0,0.33262519461987067,-0.6755129970184571,-0.10076511016723153,76561199072286262,Smokey,9.0,-2654.75,-340.989990234375,16.809999465942383,-10320.400390625,-19518.900146484375,-225.20000457763672,11.000000238418579,733.6000061035156,900.5999755859375,255.0,255.0,False,0.006632855896922408,-2.0896776012115996,-0.005225809995585184,False,116.0,False,4,8,10,,2535472665407194,sF Squaachy,,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,24,-2732.7900390625,207.11000061035156,17.049999237060547,-13093.499755859375,-14876.099853515625,2.7000001072883606,3.4999999403953552,4.399999976158142,1620.2000427246094,255.0,128.0,,0.01678200980862095,-2.2340261799355248,0.00011196011316910907,True,0.0,False,8,False,4,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
