,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
82,5267,166,False,False,0,7099.367234681039,3393.580078125,-516.9000244140625,100.69000244140625,18983.800048828125,-16794.599609375,2656.400146484375,-969.8000335693359,1255.6999969482422,4367.099914550781,0.0,0.870247617706466,-2.7497626817934107,-0.03295416985831022,bf81d8692db,games5425898691,18.0,3229.159912109375,-396.7099914550781,16.989999771118164,10586.600341796875,-20137.2998046875,4.600000083446503,-0.09999999776482582,0.19999999552965164,-76.30000114440918,255.0,118.0,,0.009596559454940295,-1.0928278117048942,2.944473577941162e-05,True,26,16,28.0,False,4,,76561198039309853,enpitsu,27.0,2866.570068359375,4748.58984375,16.940000534057617,8487.100219726562,-7915.3997802734375,31.80000066757202,-7.799999713897705,-0.7000000029802322,-2386.199951171875,255.0,128.0,,0.01698572751581573,-0.8188763231269923,0.00031523031520922304,True,0.0,False,20,18,False,,Breize,76561198179274217,9,2936.300048828125,1999.2099609375,17.010000228881836,17250.6005859375,512.599983215332,2.0999999344348907,-0.9000000357627869,0.19999999552965164,1841.6999816894531,255.0,255.0,False,0.009535605995313152,0.07968783896622976,0.00011558192471779815,False,22,27.881539783170147,True,26,4,,Chxrlie309,7602338126977542521,7.0,2624.2099609375,1263.8399658203125,64.30000305175781,12356.199951171875,-14695.2001953125,-1990.2999877929688,1834.2999267578125,1373.800048828125,-124.39999580383301,214.0,128.0,-0.4346177259718927,-0.9024942814963378,-0.060102821559181056,True,14.0,False,8,24,18,,False
83,5430,172,False,False,0,10209.15433085438,1657.300048828125,-4744.7099609375,406.70001220703125,-2121.6000366210938,1881.0000610351562,4937.799987792969,409.1999816894531,-1507.7999877929688,3022.60009765625,0.0,-0.35793610501369955,2.739952294257947,0.7903981819349054,bf81d8692db,games5425898691,18.0,1602.2099609375,-4771.2900390625,246.60000610351562,-5348.0999755859375,2886.400146484375,3073.2998657226562,1975.8000183105469,472.2999954223633,-5111.000061035156,255.0,255.0,,-1.2675804461058553,1.0512893273203203,0.6429097590436471,True,28,17,248.78625391631996,True,4,,76561198039309853,enpitsu,27.0,1201.239990234375,-4894.6298828125,178.82000732421875,-7151.500244140625,2146.9000244140625,-4433.0999755859375,3400.2999877929688,-369.70001220703125,-461.50001525878906,255.0,,,0.19637447843654604,0.5188763165611201,0.18330513851561012,True,117.0,False,22,18,2,,Breize,76561198179274217,9,1275.5,-1661.68994140625,17.010000228881836,512.400016784668,-818.3000183105469,1.899999976158142,-0.29999999329447746,1.0999999940395355,160.59999465942383,80.0,128.0,,0.009898681354477907,-1.0349357914583506,-4.131569151711733e-06,True,24,83.0,False,28,4,,Chxrlie309,7602338126977542521,7.0,1098.6300048828125,-4407.8701171875,17.059999465942383,-386.89998626708984,0.19999999552965164,1.5000000596046448,0.09999999776482582,0.7000000029802322,189.3000030517578,,255.0,0.01686653574530539,2.9992111051727997,-3.9934811425878455e-05,True,224.0,False,8,26,20,,
84,5471,174,False,False,0,9864.958377544963,1357.760009765625,-4464.06005859375,422.9800109863281,11540.2001953125,11194.599609375,8264.299926757812,3223.599853515625,-2953.9999389648438,1833.6000061035156,0.0,-0.5104580643701552,1.3987209380632972,1.3447425379174063,76561198039309853,enpitsu,27.0,1254.719970703125,-4553.85986328125,259.0,7255.999755859375,10147.899780273438,3434.8001098632812,-2497.2000122070312,638.4999847412109,-2458.800048828125,255.0,255.0,,-1.0052200332926224,0.5822652138504485,-0.04149496163849953,True,24,19,58.0,False,2,,bf81d8692db,games5425898691,18.0,904.780029296875,-4268.6201171875,82.54000091552734,-4587.0001220703125,3697.9000854492188,-5217.1002197265625,-4050.8999633789062,1007.6999664306641,-3581.0000610351562,255.0,128.0,,0.8117048007265092,-0.6005909800319679,0.4135047447256926,True,208.0,False,28,18,4,,Breize,76561198179274217,9,1740.260009765625,-2212.18994140625,17.010000228881836,3477.2000122070312,-5996.400146484375,2.3000000417232513,0.0,-1.5999999642372131,-2282.5,255.0,1.0,,0.009531481365105485,-1.0291298955399515,-0.00016444192023895853,True,24,114.0,False,28,4,,Chxrlie309,7602338126977542521,7.0,1397.1300048828125,-4470.41015625,276.3500061035156,2284.199981689453,-510.0,2740.10009765625,0.19999999552965164,0.3999999910593033,0.0,128.0,128.0,0.016320338305559692,2.921589812363795,9.171913734752035e-05,True,224.0,False,10,28,20,,
85,5555,177,False,False,0,7944.957479062856,3586.340087890625,-1419.800048828125,164.38999938964844,-6583.800048828125,22638.798828125,8786.699829101562,4809.100036621094,-3569.89990234375,-357.99999237060547,0.0,0.07096849595151589,-2.6016976271484578,-2.7710249401089,bf81d8692db,games5425898691,18.0,3631.030029296875,-1649.219970703125,82.0,1101.3999938964844,22915.80078125,1628.0000305175781,-5458.900146484375,670.4000091552734,-22.100000381469727,255.0,196.0,,0.7062009775357417,1.703294013383044,0.1465844875227027,True,30,19,63.0,False,4,,76561198039309853,enpitsu,27.0,3412.10009765625,-1551.780029296875,69.95999908447266,6563.699951171875,20284.3994140625,2953.599853515625,-4641.099853515625,-658.1999969482422,1509.4000244140625,255.0,255.0,,0.1250689218084909,1.060859276422011,-0.03317487686886639,True,10.0,False,26,21,2,,Breize,76561198179274217,9,3149.030029296875,-798.8599853515625,17.010000228881836,4030.7000732421875,21939.29931640625,-0.5000000074505806,0.19999999552965164,0.7000000029802322,0.19999999552965164,255.0,128.0,,0.009572897800255218,1.389129441665087,-3.6889611888203455e-05,True,24,26.167328980661196,True,28,4,,Chxrlie309,7602338126977542521,7.0,3544.550048828125,-1113.989990234375,17.040000915527344,5009.89990234375,4425.199890136719,4.699999988079071,8.600000143051147,2.800000011920929,-266.5999984741211,128.0,255.0,0.01702127518158127,0.6526742871273098,0.00031009664967446304,True,186.0,False,10,28,20,,False
86,5626,180,False,False,1,9711.688403381102,-1944.5799560546875,-4146.97998046875,254.36000061035156,21589.7998046875,-4847.60009765625,3254.1000366210938,4262.300109863281,-4141.700134277344,823.3999633789062,1.0,-0.39058133836767767,-1.4007811154456846,0.7292164543040074,76561198179274217,Breize,9.0,-2141.719970703125,-4172.52001953125,134.80999755859375,21693.701171875,-4556.199951171875,3583.900146484375,-3688.0999755859375,2058.699951171875,1431.199951171875,255.0,255.0,,-0.015385333209773994,-2.747617650672233,-0.05313271210830978,True,30,25,54.0,False,4,,7602338126977542521,Chxrlie309,7.0,-3323.360107421875,-4217.35986328125,17.049999237060547,9345.999755859375,-20530.30029296875,3.0000001192092896,-0.29999999329447746,0.9000000357627869,1890.2999877929688,198.0,255.0,False,-0.016776024438298412,-2.060259799308938,0.00011609446672642018,True,113.0,False,28,20,10,,enpitsu,76561198039309853,27,-1630.18994140625,-1941.93994140625,17.040000915527344,19911.199951171875,-6545.9002685546875,3.799999952316284,-0.29999999329447746,-0.0,-7.099999785423279,255.0,128.0,,-0.016795609636703387,-2.8231577046938696,2.9538900308288113e-05,True,22,182.0,False,26,2,,games5425898691,bf81d8692db,18.0,-1776.9200439453125,-2868.070068359375,16.989999771118164,21635.80078125,-3347.0999145507812,4.4999998807907104,-0.0,-0.0,-60.50000190734863,255.0,94.0,-0.009576939703725569,-3.0048493370748695,-0.00015292166322133796,True,6.0,False,4,30,20,,
87,5667,181,False,False,1,10006.388591528363,1206.8199462890625,-4861.56005859375,137.72000122070312,19648.900146484375,3065.1998901367188,5976.5997314453125,5323.599853515625,-370.2000045776367,2742.5,1.0,-0.7282151420986281,2.0913524140675572,-2.1656687845938736,76561198179274217,Breize,9.0,1191.760009765625,-4951.06005859375,16.799999237060547,22454.3994140625,3407.9998779296875,-178.4000015258789,411.5999984741211,-411.19998931884766,1568.5000610351562,255.0,129.0,,-0.005613721708493571,2.909037119632271,0.0018343449666551196,True,30,26,62.95439984208793,True,4,,7602338126977542521,Chxrlie309,7.0,-828.8400268554688,-4899.16015625,17.049999237060547,9109.69970703125,-5502.9998779296875,2.5999999046325684,-1.2999999523162842,0.5000000074505806,-213.70000839233398,128.0,129.0,False,-0.016872997143595844,-2.572447290656712,0.00020760227025356885,True,113.0,False,28,20,10,,enpitsu,76561198039309853,27,1355.989990234375,-2868.360107421875,17.040000915527344,20426.099853515625,47.30000019073486,3.8999998569488525,0.19999999552965164,-0.0,7.699999809265137,255.0,255.0,,-0.01678355044547247,3.1383936076408396,-2.170861137741514e-05,True,22,213.0,False,26,2,,games5425898691,bf81d8692db,18.0,911.52001953125,-4749.2099609375,64.5999984741211,18959.300537109375,-12896.8994140625,-1791.9999694824219,2.800000011920929,-1.0000000149011612,519.1999816894531,255.0,128.0,-0.008158452614843935,3.067338270774887,0.00490801819254642,True,0.0,True,4,32,20,,
88,5725,183,False,False,0,3272.4613675666237,-3663.260009765625,3393.2099609375,97.44999694824219,-14643.00048828125,-7007.7001953125,4556.199951171875,3185.5999755859375,-1438.8999938964844,-4876.499938964844,0.0,0.3889157927899,-1.1069667932099203,-1.7261409143010167,bf81d8692db,games5425898691,18.0,-3494.239990234375,3389.02001953125,74.55000305175781,-9350.700073242188,-15016.500244140625,3971.199951171875,-334.3000030517578,2094.1000366210938,-1056.6000366210938,255.0,0.0,,-0.06711552537603198,-2.37714184816637,-0.008600435046798758,True,33,20,211.14104085071108,True,4,,76561198039309853,enpitsu,27.0,-3593.139892578125,724.5399780273438,17.049999237060547,-3849.2001342773438,2734.89990234375,2.5999999046325684,-0.19999999552965164,0.7000000029802322,-955.4000091552734,255.0,128.0,False,0.01662018485128074,2.237796908946737,0.00015423927956934074,True,213.0,False,26,22,2,,Breize,76561198179274217,9,-4078.97998046875,3024.429931640625,578.4000244140625,2.0999999344348907,-12484.49951171875,-8685.30029296875,2062.2999572753906,0.7000000029802322,-0.09999999776482582,255.0,255.0,False,0.6555742378132795,-1.5828190263037536,-1.5781075659304382,True,26,,False,30,4,,Chxrlie309,7602338126977542521,7.0,-370.3399963378906,4985.240234375,17.049999237060547,-5053.2000732421875,-5082.200012207031,2.5999999046325684,2.3000000417232513,-2.5,-6.700000166893005,108.0,125.0,0.0167851385100186,-2.352974659975882,-2.175537683362302e-05,True,113.0,False,10,28,20,,
89,5831,187,False,False,0,4694.804142665618,-3229.6298828125,1066.260009765625,342.8999938964844,2813.5000610351562,5263.4002685546875,7538.599853515625,5541.7999267578125,-1609.7999572753906,-1641.9000244140625,0.0,-1.0619962455946996,0.07927949236976779,-2.6901034444402305,bf81d8692db,games5425898691,18.0,-3263.1298828125,959.0599975585938,193.6999969482422,7124.000244140625,4687.9998779296875,3290.1998901367188,-1673.3999633789062,-2587.9000854492188,777.6000213623047,255.0,255.0,,-0.5343605013370339,0.7814921845775784,-0.27958785348993076,True,36,21,178.88528169611453,True,4,,76561198039309853,enpitsu,27.0,-3577.280029296875,1501.9200439453125,79.93000030517578,1028.7999725341797,-489.7999954223633,1539.7999572753906,-3427.5,1338.699951171875,-1713.9999389648438,255.0,0.0,False,-0.7973814510069094,-0.13066424812545546,1.0419302821216565,True,112.0,False,28,24,2,,Breize,76561198179274217,9,-1575.1099853515625,4202.41015625,17.010000228881836,-8704.400024414062,-8914.199829101562,2.0000000298023224,-2.5,-2.5999999046325684,-1815.8000183105469,255.0,117.0,False,0.009513370402197232,-2.4192675535504153,8.147722407217358e-05,True,28,,False,32,4,,Chxrlie309,7602338126977542521,7.0,56.97999954223633,4608.7900390625,17.059999465942383,-1559.7999572753906,-9900.399780273438,1.2999999523162842,-0.9000000357627869,-4.000000059604645,-994.4000244140625,224.0,128.0,0.016726216155812396,-1.7860191426330472,0.0002574252316690691,True,113.0,False,10,28,20,,
90,5941,191,False,False,0,2828.939793705266,-2315.659912109375,2693.070068359375,228.67999267578125,12944.3994140625,24008.701171875,30.69999933242798,-2281.7999267578125,1697.5,-2193.699951171875,0.0,0.3363978351242192,1.2969021209438925,1.3289647660478026,bf81d8692db,games5425898691,18.0,-2430.820068359375,2418.030029296875,154.9199981689453,3735.4998779296875,19574.100341796875,3617.3001098632812,-331.30001068115234,-104.79999542236328,816.2999725341797,255.0,177.0,,-0.20794108852354018,1.368506953191047,-0.012421235255858074,True,38,22,87.61952692975272,True,4,,76561198039309853,enpitsu,27.0,-3512.85009765625,-230.75,17.049999237060547,8479.199829101562,-9830.499877929688,3.799999952316284,-0.7000000029802322,0.7000000029802322,3049.5999145507812,255.0,255.0,False,0.016742431153549717,-0.6888357171644817,9.823548727595399e-05,True,255.0,False,28,24,2,,Breize,76561198179274217,9,-4078.989990234375,1998.510009765625,498.3399963378906,3.0000001192092896,11621.500244140625,474.00001525878906,-421.19998931884766,-0.19999999552965164,0.29999999329447746,255.0,128.0,False,-0.027775040238787213,1.5803048321864197,1.5707599912361998,True,28,61.0,False,32,4,,Chxrlie309,7602338126977542521,7.0,-1134.0400390625,5006.330078125,23.010000228881836,8596.199951171875,190.30000686645508,-213.09999465942383,-703.3000183105469,-45.79999923706055,-2278.8999938964844,180.0,0.0,0.050520102901766,-0.18039182284576322,0.19292630073871783,True,175.0,False,10,28,20,,False
91,5969,192,False,False,1,10119.743357145797,1142.1199951171875,-4976.75,184.7100067138672,11917.900390625,-5643.599853515625,10188.099975585938,4496.499938964844,-3003.0999755859375,-2600.4000854492188,1.0,1.08715711111019,-2.643346537624629,0.6216645793228078,7602338126977542521,Chxrlie309,7.0,955.4199829101562,-4999.4599609375,60.209999084472656,5364.89990234375,3016.300048828125,3113.9999389648438,-3466.9000244140625,2592.7999877929688,-201.39999389648438,128.0,0.0,False,-0.01906461250593133,0.479675468729442,0.07953382417548731,True,30,21,175.0,False,10,,76561198179274217,Breize,9.0,4078.989990234375,-3320.030029296875,298.7099914550781,-3.100000023841858,-13371.500244140625,-5728.3001708984375,1044.5999908447266,2.5,1.0000000149011612,255.0,17.0,False,-0.38283942867642184,-1.5810886970405345,1.574506271262523,True,61.0,False,32,28,4,,enpitsu,76561198039309853,27,2299.6298828125,-81.87999725341797,17.049999237060547,-11461.8994140625,-10439.49951171875,2.5999999046325684,2.5,2.7000001072883606,839.7000122070312,255.0,128.0,False,-0.016797874423257246,-0.793867106025574,-0.00014785591916101568,True,24,230.0,False,28,2,,games5425898691,bf81d8692db,18.0,1934.4000244140625,-4376.509765625,331.95001220703125,-5591.199951171875,-18903.399658203125,-976.6000366210938,-414.0999984741211,-215.30000686645508,205.30000686645508,255.0,106.0,-0.23206947040438428,1.0141755545849485,1.0759105675172447,True,58.0,False,4,38,22,,
92,6045,195,False,False,0,2846.376630864659,-3607.72998046875,4274.91015625,191.57000732421875,-5133.3001708984375,14832.60009765625,10445.699462890625,4047.2000122070312,-324.59999084472656,-4417.39990234375,0.0,0.03856494036484983,-1.1976492504269534,0.47502025166139566,bf81d8692db,games5425898691,18.0,-3528.64990234375,4069.27001953125,204.86000061035156,-19658.00048828125,3819.8001098632812,247.70000457763672,-4754.800109863281,-2721.300048828125,485.49999237060547,255.0,193.0,,0.7534773192396342,2.3002222404388917,0.31153294185507424,True,40,23,220.47612900375037,True,4,,76561198039309853,enpitsu,27.0,-3554.179931640625,1720.449951171875,17.049999237060547,2066.4999389648438,-2459.2999267578125,2.800000011920929,0.0,0.29999999329447746,-1651.6000366210938,0.0,255.0,,0.0169327977386414,2.014940537973623,-0.00013441220478018802,True,230.0,False,28,24,2,,Breize,76561198179274217,9,-3045.14990234375,4220.740234375,17.010000228881836,-11420.2001953125,1764.7000122070312,2.3000000417232513,0.29999999329447746,0.0,-2396.699981689453,255.0,0.0,False,0.0095153706929454,2.927899954646824,3.74538258377214e-05,True,28,61.0,False,32,4,,Chxrlie309,7602338126977542521,7.0,-2134.3798828125,4148.6201171875,17.049999237060547,-6967.9998779296875,1669.7999572753906,3.400000035762787,-0.5000000074505806,0.09999999776482582,-2171.9000244140625,128.0,0.0,0.016860791525528284,2.89722195130569,-4.305863707588849e-05,True,175.0,False,10,30,22,,
93,6124,198,False,False,0,1483.794495408216,-1903.1400146484375,4050.360107421875,315.2799987792969,10039.7998046875,32804.3994140625,-3836.4999389648438,-1740.0,-2846.4999389648438,-4234.4000244140625,0.0,0.477354485789363,-2.8730053545552776,-1.0556995753851999,76561198039309853,enpitsu,27.0,-1972.739990234375,3720.280029296875,266.8699951171875,4621.700134277344,22042.7001953125,2342.5999450683594,-2657.7999877929688,-1381.9000244140625,169.40000534057617,255.0,255.0,,-0.5765889903571282,1.3461006286716755,-0.1308130293268757,True,30,25,106.0,False,2,,bf81d8692db,games5425898691,18.0,-2837.800048828125,2362.580078125,16.989999771118164,8840.2001953125,-10662.5,4.600000083446503,-0.3999999910593033,0.5000000074505806,-0.7000000029802322,255.0,128.0,,0.009572262005062549,-0.8786993817090694,6.128529586266147e-05,True,162.0,False,40,24,4,,Breize,76561198179274217,9,-1669.5400390625,5102.990234375,221.75,14282.19970703125,-2.5,-1497.2999572753906,-0.09999999776482582,185.79999923706055,0.0,189.0,112.0,False,0.08245642377494122,0.009592306585203937,1.5715755713457977,True,28,61.0,False,32,4,,Chxrlie309,7602338126977542521,7.0,-1877.050048828125,4195.4501953125,266.04998779296875,4142.5,-11569.49951171875,2653.9999389648438,400.49999237060547,4770.7000732421875,-2707.3001098632812,128.0,255.0,-0.5500689945735191,-1.6088635934210052,-0.8868412018904873,True,118.63009897611472,True,10,32,23,,False
94,6125,198,False,False,1,9274.832772851696,1908.06005859375,-4079.449951171875,343.2900085449219,868.8999938964844,-18734.89990234375,7857.1002197265625,-4477.200012207031,1915.5999755859375,-1834.9000549316406,1.0,-0.5484185774535203,3.1216509238758485,-1.0531738323017856,7602338126977542521,Chxrlie309,7.0,1877.050048828125,-4195.4501953125,266.04998779296875,-4142.5,11569.49951171875,2653.9999389648438,-400.49999237060547,-4770.7000732421875,-2707.3001098632812,128.0,255.0,False,0.5500689945735191,1.6088635934210052,-0.8868412018904873,True,32,23,117.0,False,10,,76561198179274217,Breize,9.0,1514.5799560546875,-5102.990234375,203.8800048828125,-14312.60009765625,2.5,-1859.1000366210938,1.0999999940395355,-426.6999816894531,0.0,166.0,79.0,False,-0.10944930390929274,-0.009622306868711565,1.571816523416193,True,61.0,False,32,28,4,,enpitsu,76561198039309853,27,1930.5899658203125,-3923.919921875,283.739990234375,-1648.3000183105469,-10803.699951171875,455.6999969482422,-1128.7999725341797,5116.700134277344,1671.6999816894531,255.0,255.0,,0.22812893063317213,-1.3967500720241246,-0.6967381322806916,True,25,106.0,False,30,2,,games5425898691,bf81d8692db,18.0,2837.800048828125,-2362.580078125,16.989999771118164,-8840.2001953125,10662.5,4.600000083446503,0.3999999910593033,-0.5000000074505806,-0.7000000029802322,255.0,128.0,-0.009572262005062549,0.8786993817090694,6.128529586266147e-05,True,162.0,False,4,40,24,,
95,6211,201,False,False,1,9154.31184543998,3177.340087890625,-3725.489990234375,278.2099914550781,21724.29931640625,4823.500061035156,2619.5999145507812,-4099.599914550781,3400.0,-2170.800018310547,1.0,-0.028853028188009798,1.074186585986208,0.44395737162819576,76561198179274217,Breize,9.0,2995.75,-3743.739990234375,225.33999633789062,18482.19970703125,6904.6002197265625,3212.3001098632812,427.99999237060547,-980.8000183105469,-939.5999908447266,255.0,128.0,False,0.5873422292026528,-2.930504667300108,0.18925141886882452,True,34,28,20.0,False,4,,7602338126977542521,Chxrlie309,7.0,350.1099853515625,-4136.7998046875,17.049999237060547,-8927.39990234375,-2263.300018310547,2.5999999046325684,0.09999999776482582,-0.0,-384.3000030517578,220.0,128.0,False,-0.01669623662831022,-0.21626091246466692,0.00021161312162324143,True,117.0,False,32,24,10,,enpitsu,76561198039309853,27,2207.590087890625,-3753.35009765625,17.030000686645508,-970.5999755859375,16691.800537109375,5.099999904632568,-0.0,-0.7000000029802322,-106.99999809265137,255.0,128.0,,-0.016771999442599342,1.5244903584381826,9.07636277264891e-05,True,26,24.0,False,30,2,,games5425898691,bf81d8692db,18.0,3172.64990234375,-1075.7099609375,16.989999771118164,13692.5,1204.1999816894531,4.799999892711639,-1.5999999642372131,-0.0,1824.6000671386719,255.0,255.0,-0.009552409700027485,3.0348028470816986,0.0002890342870539564,True,193.0,False,4,40,24,,
96,6224,201,False,False,1,9163.100658824671,3895.260009765625,-3518.340087890625,334.5400085449219,5696.9000244140625,-13985.50048828125,56.30000114440918,-1017.6999664306641,1109.800033569336,-5807.8997802734375,1.0,-1.063365088606925,0.7602933609095928,-2.8841919004828354,76561198179274217,Breize,9.0,3845.090087890625,-3376.449951171875,306.8599853515625,14955.50048828125,8251.699829101562,189.59999084472656,-765.1000213623047,-2075.500030517578,-4812.60009765625,244.0,23.0,False,1.4317570381372342,-0.9936039473830222,2.6042318553671238,True,34,28,20.0,False,4,,7602338126977542521,Chxrlie309,7.0,-128.88999938964844,-4270.1298828125,17.049999237060547,-9349.400024414062,-5252.80029296875,3.3000001311302185,0.5000000074505806,0.19999999552965164,2500.2999877929688,217.0,255.0,True,-0.016737057955074023,-0.5770109988042496,0.00016712073084100023,True,148.0,False,32,24,10,,enpitsu,76561198039309853,27,2177.840087890625,-3043.489990234375,17.030000686645508,-451.3999938964844,16692.80029296875,5.299999713897705,0.09999999776482582,-6.299999952316284,-498.49998474121094,255.0,0.0,False,-0.0167727343229827,1.5378261498079384,-5.158854584855261e-05,True,26,24.0,False,30,2,,games5425898691,bf81d8692db,18.0,3750.699951171875,-766.0,16.989999771118164,7877.60009765625,11086.300048828125,4.799999892711639,-0.29999999329447746,-0.09999999776482582,2222.100067138672,255.0,255.0,-0.00955019080369125,2.1225999885772935,3.966760667590389e-05,True,193.0,False,4,40,24,,
97,6294,204,False,False,0,1698.9967859702733,-2534.409912109375,4690.330078125,96.69000244140625,14183.199462890625,9791.699829101562,2821.300048828125,2267.7000427246094,811.6000366210938,1510.7000732421875,0.0,0.3642927765509507,-0.25903389231442575,2.680672091412253,76561198039309853,enpitsu,27.0,-2732.489990234375,4526.0,17.040000915527344,8724.299926757812,10763.900146484375,4.399999976158142,0.19999999552965164,0.29999999329447746,-2201.1000061035156,128.0,0.0,,0.016750067342962742,0.8285211302530571,-4.2840610581499406e-05,True,30,26,,False,2,,bf81d8692db,games5425898691,18.0,-832.7899780273438,1631.8299560546875,17.020000457763672,17243.00048828125,14460.50048828125,0.7000000029802322,0.7000000029802322,0.9000000357627869,117.10000038146973,255.0,160.0,,0.009578177877177818,0.6975610679649886,-2.433741417624242e-05,True,167.0,False,40,24,4,,Breize,76561198179274217,9,-3372.320068359375,4646.41015625,178.3000030517578,10196.099853515625,9139.69970703125,-2193.3999633789062,-997.3999786376953,-758.3999633789062,-317.00000762939453,255.0,89.0,,0.1474004764972757,0.7368832480856076,1.2367701697585682,True,28,20.0,False,34,4,,Chxrlie309,7602338126977542521,7.0,51.58000183105469,5421.16015625,19.670000076293945,31.80000066757202,30.299999713897705,7.699999809265137,-10.499999523162842,0.29999999329447746,-0.9000000357627869,222.0,129.0,0.04911266971455118,-2.1922372847727276,-0.02336455793247341,True,148.0,False,10,32,24,,
98,6330,205,False,False,0,625.6585062439029,-1076.6199951171875,4540.97998046875,97.98999786376953,8440.599975585938,-4030.7998657226562,2000.2999877929688,1640.7000732421875,4196.400146484375,3962.0001220703125,0.0,0.42922645420264444,0.11480945574297088,-2.602004235120395,76561198039309853,enpitsu,27.0,-1280.989990234375,4326.47998046875,46.15999984741211,12936.400146484375,-1790.5999755859375,3350.5999755859375,22.799999713897705,413.8999938964844,2557.100067138672,255.0,255.0,,0.025301215976068898,0.02497324771570138,0.0006882598039400545,True,32,27,,False,2,,bf81d8692db,games5425898691,18.0,-967.0900268554688,4139.02978515625,134.22000122070312,-10736.400146484375,20330.799560546875,619.3999862670898,-3012.39990234375,-142.89999961853027,-1417.5999450683594,255.0,52.0,,0.25796179013959186,1.493662281671141,0.019956301048032313,True,132.52981516366364,True,42,24,4,,Breize,76561198179274217,9,-1720.780029296875,5085.990234375,99.06999969482422,14059.000244140625,348.3000183105469,651.6000366210938,683.0999755859375,507.7000045776367,-175.20000457763672,255.0,97.0,,-0.05641805527475953,0.04995921546247401,1.1272936772628936,True,28,20.0,False,34,4,,Chxrlie309,7602338126977542521,7.0,-175.02000427246094,5086.89990234375,99.52999877929688,-24.30000066757202,-32.00000047683716,4181.7999267578125,210.49999237060547,-270.2000045776367,-1314.4999694824219,128.0,119.0,0.0261659873831755,-2.5782769332150486,-0.002173196528878585,True,148.0,False,10,34,24,,
