,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
77,5860,170.0,False,False,1,9642.421019411302,-998.1900024414062,-4314.5400390625,205.7899932861328,1144.1000366210938,2113.699951171875,5248.2000732421875,4117.699890136719,-3660.4000854492188,-1916.4999389648438,1.0,-0.5313104846688,2.049931449375598,-2.434745276899334,178277272978106577,SniiPz-CroNoX,9.0,-986.1199951171875,-4423.97021484375,97.01000213623047,3552.0999145507812,-4301.700134277344,2687.9998779296875,-2816.6000366210938,-4712.099914550781,334.1999816894531,0.0,128.0,,0.6834874820988494,-2.7407028910015527,-0.097963618518673,True,0.0,False,False,15,18,,2535407758334050,wKxrua,8.0,-826.6300048828125,-4571.72998046875,116.52999877929688,17190.799560546875,-4748.500061035156,5180.0,-5484.0997314453125,-386.50001525878906,156.00000381469727,161.0,255.0,,-0.008734000084138993,3.0300044560712185,-0.3520672876759185,True,45.0,False,12,9,4,,enpitsu,76561198039309853,25,-1621.1400146484375,-3706.77001953125,133.19000244140625,13122.099609375,-18675.899658203125,2587.7999877929688,906.5000152587891,5137.8997802734375,1740.5999755859375,255.0,255.0,,-0.7337496672743058,-2.12797004813423,-0.44464149205580983,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,23.0,-3121.469970703125,1632.2099609375,17.010000228881836,7425.3997802734375,-21669.89990234375,2.0000000298023224,0.3999999910593033,-0.7000000029802322,-117.39999771118164,255.0,128.0,-0.0095776604383081,-1.8928923974270817,-5.409437430060489e-06,True,207.0,False,False,10,8,,
78,5930,172.0,False,False,1,9212.169240021076,-890.2100219726562,-3897.340087890625,263.04998779296875,-18139.89990234375,-1002.7999877929688,13957.39990234375,5020.199890136719,215.0,3278.699951171875,1.0,-0.22840777258082232,0.62135125304576,-0.09348530152820178,178277272978106577,SniiPz-CroNoX,10.0,-791.7100219726562,-3978.6298828125,151.83999633789062,-4953.299865722656,11531.199951171875,-183.50000381469727,-4890.4998779296875,-2222.4000549316406,-1180.199966430664,128.0,137.0,,-1.321235131765962,2.679076369931935,-1.521490067790395,True,0.0,False,False,17,20,,2535407758334050,wKxrua,6.0,1514.47998046875,-5073.5498046875,85.0,-49.49999809265137,424.3000030517578,-790.5999755859375,511.50001525878906,104.60000038146973,-55.70000171661377,233.0,128.0,False,-0.5351275379517655,2.597873181462435,-0.9048943832319231,True,45.0,False,12,10,4,,enpitsu,76561198039309853,25,29.350000381469727,-5070.06982421875,17.049999237060547,1262.7999877929688,11366.099853515625,3.8999998569488525,-5.299999713897705,0.09999999776482582,0.0,255.0,255.0,,-0.016415002868055004,1.681467134692092,3.066470343556775e-05,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,23.0,-852.6300048828125,-3712.830078125,170.10000610351562,6028.599853515625,-16460.2001953125,707.5,-3706.400146484375,-2913.9999389648438,-2239.2999267578125,255.0,3.0,-0.04844748105695363,-1.704661936719606,0.20888053260249767,True,139.94902373642043,True,False,12,9,,
79,6028,176.0,False,False,0,5257.362196309252,3343.469970703125,2030.8599853515625,93.80000305175781,2217.7000427246094,12443.399658203125,-3342.60009765625,-963.3999633789062,-3240.1998901367188,4957.0001220703125,0.0,0.8303516058115129,0.891284527803929,-1.8063773964442797,76561198039309853,enpitsu,25.0,3290.929931640625,1904.9200439453125,17.049999237060547,15863.399658203125,2370.2999877929688,3.0000001192092896,-0.5000000074505806,0.0,1959.7999572753906,,255.0,,0.016857283872145613,0.2083168782081452,6.441464705663856e-05,True,31.0,False,False,12,12,,bf81d8692db,games5425898691,23.0,-57.599998474121094,2922.669921875,17.0,6192.1002197265625,-11102.099609375,3.3000001311302185,-0.7999999821186066,1.7000000178813934,724.5999908447266,255.0,128.0,,0.009556223023513373,-1.0074064011029977,-0.0001970650585620683,True,124.0,False,12,10,False,,wKxrua,2535407758334050,6,1853.510009765625,3039.35009765625,17.010000228881836,13257.19970703125,7005.2001953125,2.3999999463558197,-0.19999999552965164,0.0,2050.7000732421875,164.0,236.0,,0.009577926667662343,0.5534123027365452,2.253055175948865e-05,True,,False,14,4,12,,SniiPz-CroNoX,178277272978106577,10.0,968.469970703125,4657.740234375,17.010000228881836,9837.999877929688,-7808.499755859375,2.0999999344348907,-2.0000000298023224,1.4000000059604645,504.59999084472656,254.0,128.0,0.0095641705152331,-0.6361952727828536,-8.789539944544834e-05,True,,False,False,20,18,,
80,6062,177.0,False,False,0,4758.234641291139,3475.77001953125,3261.590087890625,96.91000366210938,-11940.50048828125,17667.7001953125,2027.2000122070312,-4507.200012207031,2643.900146484375,-2948.5000610351562,0.0,0.7028396882096322,-0.4163528481183224,2.5802606576888705,76561198039309853,enpitsu,25.0,3608.4599609375,3149.300048828125,45.86000061035156,-8628.699951171875,11715.0,3146.199951171875,861.6000366210938,713.8999938964844,1442.1000671386719,255.0,255.0,,0.00044006085318506945,2.260232403098347,-0.0001419266949601322,True,7.0,False,False,13,14,,bf81d8692db,games5425898691,23.0,780.3499755859375,1515.56005859375,17.0,9804.000244140625,-9343.699951171875,3.6000001430511475,0.3999999910593033,-0.3999999910593033,2067.899932861328,255.0,255.0,,0.00957449780602009,-0.7022245666771129,-8.127996214468949e-06,True,124.0,False,12,10,False,,wKxrua,2535407758334050,7,3101.030029296875,4291.490234375,17.010000228881836,1565.3999328613281,14591.199951171875,0.09999999776482582,0.0,0.0,2184.2999267578125,255.0,255.0,False,0.009583390260951074,1.5376895129821728,-2.8934748737670457e-05,True,239.32470521619243,True,14,4,12,,SniiPz-CroNoX,178277272978106577,10.0,2246.3701171875,4428.22021484375,17.010000228881836,3985.1998901367188,10502.39990234375,2.5,-0.09999999776482582,0.3999999910593033,2428.6000061035156,242.0,255.0,0.00952609148156066,1.2783021392888931,-3.8202495016214974e-05,True,31.0,False,False,20,18,,False
81,6090,178.0,False,False,1,10558.784417178744,-2282.199951171875,-4929.10986328125,106.55000305175781,13740.899658203125,3403.699951171875,1378.8999938964844,5667.2998046875,-327.99999237060547,-1942.4000549316406,1.0,-0.6492560291262701,-0.12562551648240583,2.1575139255026388,2535407758334050,wKxrua,7.0,-2347.6201171875,-5083.89013671875,90.01000213623047,8662.2998046875,-295.6999969482422,1135.5999755859375,-404.00001525878906,1497.5999450683594,919.4000244140625,255.0,234.0,False,0.1326235490737637,-3.034931708033571,-1.0994245350347684,True,227.8362239099318,True,4,12,14,,178277272978106577,SniiPz-CroNoX,9.0,-1920.699951171875,-5103.60009765625,227.74000549316406,2357.5999450683594,92.10000038146973,5546.500244140625,125.39999961853027,-48.499999046325684,48.89999866485596,211.0,128.0,False,1.2029635803772776,-3.134789802952013,-1.574555878495206,True,31.0,False,20,18,False,,enpitsu,76561198039309853,25,-2415.830078125,-4668.830078125,57.02000045776367,12054.49951171875,-15334.49951171875,-2048.000030517578,1675.0,1641.1000061035156,173.79999160766602,255.0,128.0,,0.5912967908491752,-2.295966357056266,0.08877565429314643,True,7.0,False,14,False,14,,games5425898691,bf81d8692db,22.0,-1764.0899658203125,-1876.8499755859375,17.0,-1652.5999450683594,-12814.7998046875,3.3000001311302185,-0.0,2.199999988079071,778.8999938964844,255.0,123.0,-0.009564966223579344,-1.5057469884334986,-0.00022724085952527824,True,124.0,False,False,12,10,,
82,6093,178.0,False,False,0,3004.9795789298078,2103.580078125,4959.93994140625,122.51000213623047,-24849.19921875,13187.39990234375,2042.7999877929688,2278.0999755859375,2083.699951171875,5144.69970703125,0.0,0.7522717190075993,0.07194649571972771,1.865178497378913,76561198039309853,enpitsu,25.0,2314.9599609375,4796.08984375,37.540000915527344,-12268.699951171875,15049.89990234375,-2522.4000549316406,-1443.699951171875,-1744.1999816894531,-594.0999984741211,255.0,128.0,,-0.4136626474249746,2.30054073676573,0.07774475218119856,True,7.0,False,False,14,14,,bf81d8692db,games5425898691,22.0,1774.3900146484375,1984.8399658203125,17.0,1007.6000213623047,13072.2998046875,3.3000001311302185,0.0,2.199999988079071,-197.00000762939453,255.0,119.0,,0.009564341818643613,1.5124704589997628,-0.0002408421827409499,True,124.0,False,12,10,False,,wKxrua,2535407758334050,7,2269.070068359375,5084.66015625,95.31999969482422,-10032.899780273438,46.99999809265137,366.6999816894531,24.40000057220459,-798.6000061035156,524.900016784668,255.0,128.0,False,-0.013841426473597417,3.110501639510755,-1.1204526827508334,True,218.44395695706848,True,14,4,12,,SniiPz-CroNoX,178277272978106577,9.0,1900.4100341796875,5103.10986328125,273.79998779296875,-2604.4000244140625,-30.899999141693115,5464.89990234375,-52.39999771118164,-827.3000335693359,39.40000057220459,216.0,175.0,-1.1747317406097888,3.1218450463237395,-1.5555074158611402,True,31.0,False,False,20,18,,False
83,6164,181.0,False,False,0,1966.475125162649,-2590.550048828125,4142.240234375,153.6300048828125,-25148.1005859375,3385.7998657226562,7189.0997314453125,3489.2999267578125,818.0999755859375,469.70001220703125,0.0,0.06533293732618699,-1.6209856425136275,2.703987769825687,bf81d8692db,games5425898691,22.0,-2373.179931640625,4071.409912109375,48.90999984741211,-22541.0009765625,2939.89990234375,3501.199951171875,36.40000104904175,265.79999923706055,-182.39999771118164,255.0,72.0,,0.0034945056846671096,3.00699257687978,-5.7103814595068406e-05,True,42.0,False,False,10,13,,76561198039309853,enpitsu,26.0,-1193.9200439453125,3936.360107421875,16.84000015258789,-15758.399658203125,-7326.099853515625,-870.5999755859375,1079.1000366210938,-2324.7999572753906,12.5,255.0,255.0,False,-0.005560719347282035,-2.7058045699471425,-6.532391479914342e-05,True,7.0,False,16,16,False,,wKxrua,2535407758334050,8,-2194.60009765625,4728.81005859375,16.889999389648438,-20081.199951171875,1358.6000061035156,24.000000953674316,47.60000228881836,-2.3999999463558197,-1382.2000122070312,145.0,102.0,False,0.009588618834582063,3.014714134366126,0.0027910905313739296,True,186.0,False,16,4,14,,SniiPz-CroNoX,178277272978106577,9.0,-1619.449951171875,4498.830078125,215.75,-18192.19970703125,-3297.6998901367188,-4852.0001220703125,-716.8000030517578,344.00001525878906,364.39998626708984,192.0,128.0,-0.5753325238044099,-3.032293223964258,0.0882373820791995,True,0.0,False,False,22,20,,False
84,6177,181.0,False,False,0,2898.7184664466486,-3648.419921875,4230.740234375,404.80999755859375,861.8000030517578,-16017.80029296875,2108.8999938964844,-210.10000228881836,-1527.8999328613281,-5798.3001708984375,0.0,1.475195335794328,-2.9444477166481238,1.2286015063666302,bf81d8692db,games5425898691,23.0,-3429.030029296875,4201.330078125,195.91000366210938,-21530.6005859375,2716.300048828125,1631.9999694824219,426.5999984741211,194.0999984741211,220.40000915527344,255.0,255.0,,-0.6672992803132759,2.2880004227824817,0.30963697688065456,True,255.0,False,False,10,14,,76561198039309853,enpitsu,26.0,-1828.800048828125,3473.489990234375,17.059999465942383,-9495.700073242188,-13358.1005859375,1.2999999523162842,-0.5000000074505806,-0.19999999552965164,487.20001220703125,255.0,128.0,False,0.01679885739461643,-2.144951864542874,-0.00025013766634298214,True,7.0,False,16,16,False,,wKxrua,2535407758334050,8,-2870.1201171875,4733.83984375,17.0,-12959.300537109375,-4487.900085449219,3.6000001430511475,0.5999999865889549,0.29999999329447746,2172.2999572753906,190.0,255.0,False,0.009587657215502957,-2.7457093323373525,6.871706381099342e-05,True,186.0,False,16,4,14,,SniiPz-CroNoX,178277272978106577,9.0,-2394.679931640625,4357.68017578125,17.540000915527344,-18269.200439453125,-3102.5,-825.5999755859375,450.2000045776367,-3332.39990234375,994.0000152587891,213.0,255.0,-0.05799188675886106,-2.9807883467598493,-0.009931573452177392,True,0.0,False,False,22,20,,False
85,6215,182.0,False,False,1,7715.844517649954,3629.570068359375,-2075.389892578125,96.63999938964844,10652.19970703125,11775.699462890625,3865.2999877929688,-1759.1999816894531,5596.7999267578125,1257.2000122070312,1.0,-1.0502581948009373,0.5484556162264863,-0.9169996329661346,178277272978106577,SniiPz-CroNoX,9.0,3654.9599609375,-2226.81005859375,102.69000244140625,9049.099731445312,14834.100341796875,-705.9999847412109,-4159.200134277344,-2970.0,2031.9000244140625,224.0,128.0,False,0.6011456230139499,-1.5458479130707827,-3.0389490156341785,False,31.0,False,False,21,24,,2535407758334050,wKxrua,8.0,3750.260009765625,-2507.2099609375,16.989999771118164,1443.8999938964844,20095.30029296875,4.4999998807907104,-0.0,-0.09999999776482582,215.49999237060547,168.0,132.0,False,-0.00960291066982244,1.6353710995658814,2.8087102619991213e-06,True,123.0,False,16,14,4,,enpitsu,76561198039309853,26,3523.75,-2008.56005859375,170.24000549316406,15429.7998046875,9735.0,410.9000015258789,2029.4999694824219,4579.100036621094,-2272.100067138672,255.0,0.0,False,-1.0893501216790467,1.354379286581599,2.2119889789854077,True,7.0,False,18,False,17,,games5425898691,bf81d8692db,23.0,4067.02001953125,-3736.6201171875,611.3699951171875,1679.7999572753906,9350.599975585938,-3125.10009765625,-424.90001678466797,434.00001525878906,1016.8000030517578,255.0,128.0,-0.32736436479065045,1.721232440627804,-1.5594724220502572,True,234.0,False,False,14,10,,
86,6216,182.0,False,False,0,4146.256284475307,-3660.760009765625,2050.090087890625,100.16000366210938,-14764.69970703125,-7893.699951171875,-480.99998474121094,3689.4000244140625,-1028.0000305175781,2102.2000122070312,0.0,1.0255467667579343,-0.33970949363493425,-0.7261768067993897,76561198039309853,enpitsu,26.0,-3523.75,2008.56005859375,170.24000549316406,-15429.7998046875,-9735.0,410.9000015258789,-2029.4999694824219,-4579.100036621094,-2272.100067138672,255.0,0.0,False,1.0893501216790467,-1.354379286581599,2.2119889789854077,True,7.0,False,False,17,18,,bf81d8692db,games5425898691,23.0,-4067.02001953125,3736.6201171875,611.3699951171875,-1679.7999572753906,-9350.599975585938,-3125.10009765625,424.90001678466797,-434.00001525878906,1016.8000030517578,255.0,128.0,,0.32736436479065045,-1.721232440627804,-1.5594724220502572,True,234.0,False,14,10,False,,wKxrua,2535407758334050,8,-3760.179931640625,2356.43994140625,16.989999771118164,-1238.6000061035156,-20107.2998046875,4.4999998807907104,0.0,0.0,55.10000228881836,169.0,128.0,False,0.009593685643435736,-1.6273552925406074,-1.1872699748373485e-05,True,123.0,False,16,4,14,,SniiPz-CroNoX,178277272978106577,9.0,-3732.1201171875,2140.679931640625,99.25,-10679.100341796875,-9847.7001953125,-445.29998779296875,4862.200012207031,2240.800018310547,1259.8999786376953,222.0,128.0,-1.1328060914033782,1.3401621956587484,-2.51989135787943,False,31.0,False,False,24,21,,False
87,6221,183.0,False,False,1,7642.7502651344685,3887.199951171875,-1893.0899658203125,99.93000030517578,7383.699951171875,5678.699951171875,3179.1000366210938,-3156.9000244140625,5008.2000732421875,-974.8999786376953,1.0,-0.27414963206289317,-0.41928155602183,-0.011652169675001474,178277272978106577,SniiPz-CroNoX,9.0,3903.050048828125,-1991.22998046875,97.58000183105469,9987.000122070312,4991.700134277344,-7.300000190734863,1056.1000061035156,-1552.7000427246094,1034.000015258789,226.0,255.0,False,1.1261363351370346,-0.0580323818444594,-1.1056691745782878,False,31.0,False,False,22,24,,2535407758334050,wKxrua,8.0,3786.300048828125,-2047.8299560546875,22.280000686645508,2629.7000122070312,17123.00048828125,489.90001678466797,944.5999908447266,-445.49999237060547,4.099999964237213,171.0,184.0,False,0.18348977695892615,1.7846851122628271,0.005005158539666901,True,123.0,False,16,14,4,,enpitsu,76561198039309853,26,3788.4599609375,-1830.22998046875,175.07000732421875,14433.599853515625,12011.700439453125,1603.0000305175781,257.00000762939453,835.1000213623047,1367.4000549316406,255.0,0.0,False,-0.4343421949315755,0.9588739471395236,-2.9356936971271836,True,7.0,False,18,False,17,,games5425898691,bf81d8692db,23.0,4079.3701171875,-3562.929931640625,545.2899780273438,163.50000381469727,10460.2001953125,-4098.599853515625,11.799999475479126,178.70000839233398,460.09998321533203,255.0,128.0,-0.3464674743973996,1.5850888354175756,-1.5689237859402918,True,234.0,False,False,14,10,,
88,6230,183.0,False,False,1,7403.598968276381,4002.0400390625,-1580.550048828125,370.0199890136719,-156.49999618530273,8911.699829101562,7937.8997802734375,-1184.7000122070312,4208.699951171875,-4108.800048828125,1.0,0.7536068977509904,1.613901011951682,1.077659660632961,178277272978106577,SniiPz-CroNoX,9.0,4034.219970703125,-1882.5999755859375,150.1199951171875,1921.0000610351562,3043.900146484375,172.5,-2490.0,702.6999664306641,-4853.399963378906,206.0,255.0,False,0.3097296579308387,1.1866135588625861,-1.075293389186257,True,31.0,False,False,22,24,,2535407758334050,wKxrua,8.0,3884.06005859375,-1537.81005859375,23.420000076293945,2166.6000366210938,11100.999755859375,111.40000343322754,-857.9000091552734,-1250.5999755859375,-615.2999877929688,122.0,63.0,False,0.03541478848844275,1.7785351843404933,-0.1576783534437007,True,123.0,False,16,14,4,,enpitsu,76561198039309853,26,4079.219970703125,-1428.77001953125,259.2200012207031,-53.20000171661377,11451.099853515625,4091.300048828125,2002.1000671386719,-406.19998931884766,-263.6000061035156,128.0,128.0,False,0.3792048148218667,1.6020893334176856,-1.5275482123209925,True,7.0,False,18,False,18,,games5425898691,bf81d8692db,23.0,4078.989990234375,-3151.14990234375,386.75,-3.1999999284744263,12372.60009765625,-4660.299987792969,35.999999046325684,0.19999999552965164,-0.5999999865889549,255.0,128.0,-0.335300597974121,1.580880468267837,-1.574132595707686,True,234.0,False,False,14,10,,
89,6265,184.0,False,False,1,6398.883200182111,3983.0,-465.010009765625,838.8900146484375,-3003.5000610351562,13551.600341796875,1391.4999389648438,-2701.4999389648438,731.6999816894531,-761.5000152587891,1.0,-0.019903180153493277,2.8308047978644337,1.6445869775905393,2535407758334050,wKxrua,7.0,4079.0,-622.1900024414062,783.7100219726562,-4.600000083446503,9747.999877929688,5899.6002197265625,-1678.9999389648438,1.0999999940395355,0.7999999821186066,209.0,255.0,False,0.5635486728067175,1.582112208554049,-1.564541398988317,True,96.0,False,4,14,16,,178277272978106577,SniiPz-CroNoX,9.0,,,,,,,,,,,,,,,,False,,,,,,,enpitsu,76561198039309853,26,4078.93994140625,-85.7300033569336,916.22998046875,-2.5,11453.699951171875,3498.5000610351562,579.7999954223633,2.7000001072883606,0.7999999821186066,255.0,255.0,False,0.357511429384422,1.5886526172639066,-1.564464498180311,False,7.0,False,18,False,18,,games5425898691,bf81d8692db,23.0,4031.389892578125,-841.510009765625,115.9000015258789,1696.7999267578125,19307.60009765625,2372.4000549316406,-953.7000274658203,-1408.3000183105469,633.4999847412109,255.0,255.0,0.135239761834989,1.6707126034717488,-0.9306476720002581,True,136.0,False,False,14,10,,
90,6292,185.0,False,False,1,5131.084843232054,3685.300048828125,833.280029296875,668.280029296875,-12805.799560546875,19060.999755859375,-4724.4000244140625,481.8000030517578,4717.9998779296875,2582.3001098632812,1.0,0.17396577983462674,-2.275396768406319,-0.9286053362290932,2535407758334050,wKxrua,7.0,3846.419921875,700.530029296875,646.1099853515625,-11513.1005859375,17563.1005859375,-5221.5997314453125,-1231.500015258789,-2676.300048828125,-2575.7000732421875,173.0,227.0,,0.2141867492156973,1.4236742399685978,-1.0735839511039527,True,61.0,False,4,15,18,,178277272978106577,SniiPz-CroNoX,9.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,25,4078.93994140625,1090.7900390625,954.4000244140625,-2.3000000417232513,14110.50048828125,-569.5000076293945,48.29999923706055,-0.0,-0.29999999329447746,255.0,255.0,,-0.015535551920475659,1.587544537715033,-1.5710557660771454,True,,False,18,False,18,,games5425898691,bf81d8692db,22.0,3437.77001953125,760.22998046875,17.010000228881836,-10391.500244140625,15414.300537109375,2.199999988079071,-0.09999999776482582,-0.5000000074505806,-1806.199951171875,255.0,0.0,-0.00956469416608484,1.0258959763264177,-6.852580500674715e-05,True,136.0,False,False,14,10,,
91,6329,187.0,False,True,1,2393.3783508587153,2184.429931640625,3123.02001953125,298.7799987792969,-17820.2001953125,16918.299560546875,-4371.300048828125,-2775.4000854492188,1773.6000061035156,1333.699951171875,1.0,0.27311180486404096,-0.24924180706552473,-2.2139656381117105,2535407758334050,wKxrua,7.0,2352.820068359375,3054.280029296875,405.1099853515625,-12509.69970703125,18841.500244140625,-4183.599853515625,2576.199951171875,-4581.400146484375,1619.4999694824219,128.0,255.0,,-0.2802171610718145,0.7271810075808506,-2.8470805462668776,True,22.828309759016957,True,4,16,18,,178277272978106577,SniiPz-CroNoX,9.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26,3872.300048828125,3021.35009765625,20.510000228881836,-7721.6998291015625,15049.300537109375,-1166.1000061035156,-592.400016784668,2641.099853515625,1456.9000244140625,255.0,128.0,,-0.08903603597267791,1.0524662920861603,-0.13506535794417995,True,,False,18,False,18,,games5425898691,bf81d8692db,22.0,2551.909912109375,3401.699951171875,17.010000228881836,-12615.30029296875,18915.400390625,2.3000000417232513,0.5999999865889549,-0.7000000029802322,1842.7000427246094,255.0,255.0,-0.00959476536948513,0.9206238980265427,0.00010197251404847644,True,78.0,False,False,14,10,,
92,6340,187.0,True,True,1,1456.5862253729754,1471.5799560546875,3801.9599609375,104.06999969482422,-14547.60009765625,14456.600341796875,3879.5999145507812,-4796.099853515625,-3533.5000610351562,714.8999786376953,1.0,0.9264563699890965,0.39563406261117784,-0.6063094967684559,2535407758334050,wKxrua,7.0,1805.3299560546875,3831.93994140625,187.19000244140625,-13204.100341796875,17569.69970703125,-6779.000244140625,4031.7001342773438,-2375.800018310547,2889.5999145507812,128.0,255.0,,-0.7178194683783723,0.4053319581666043,1.6093551724622672,True,0.0,False,4,16,18,,178277272978106577,SniiPz-CroNoX,9.0,2304.0,-4608.0,33.5099983215332,-0.0,-0.0,-540.9999847412109,-0.0,-0.0,0.0,,,,-7.629394270180965e-06,1.5707962925809056,0.0,,85.0,False,False,False,False,,enpitsu,76561198039309853,25,3559.77001953125,3506.360107421875,17.049999237060547,-9630.2001953125,13874.300537109375,3.1999999284744263,-1.1999999731779099,-10.299999713897705,8.00000011920929,255.0,128.0,,-0.016457350678577922,0.9631555847952658,0.0004263944919133891,True,,False,18,False,18,,games5425898691,bf81d8692db,22.0,1855.8299560546875,3902.27001953125,17.010000228881836,-19136.800537109375,7220.10009765625,0.3999999910593033,2.3999999463558197,-0.29999999329447746,-806.3999938964844,255.0,0.0,-0.009622190508601965,0.34204547081969666,-0.00029865291697451986,True,74.877049246142,True,False,14,10,,
93,6619,188.0,False,False,0,5248.308319629286,-25.719999313354492,-35.650001525878906,101.06999969482422,-1119.800033569336,19595.999755859375,153.80000114440918,1350.5999755859375,171.39999389648438,-5843.4002685546875,0.0,0.11607537418738854,-0.07355645562438416,-0.10709176065708884,76561198039309853,enpitsu,25.0,-76.0199966430664,-166.77000427246094,111.79000091552734,-17257.099609375,11788.800048828125,461.5999984741211,-4021.9000244140625,-3393.0999755859375,1600.0999450683594,255.0,128.0,,1.5488285089305438,3.1272122282727697,0.6935287758896285,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,22.0,-3456.989990234375,-2568.60009765625,17.010000228881836,649.1000366210938,-14955.6005859375,2.3000000417232513,0.0,0.7999999821186066,1973.6000061035156,255.0,229.0,,0.009572885570339458,-1.4601431050611628,2.5863291235727628e-05,False,27.91376346413807,True,False,False,False,,wKxrua,2535407758334050,7,-953.5800170898438,3280.989990234375,17.010000228881836,-2965.5999755859375,11312.80029296875,2.0999999344348907,1.1999999731779099,-4.600000083446503,969.0000152587891,224.0,128.0,,0.00956084014562905,1.8830732958523755,-9.367387449963453e-05,True,146.0,False,False,False,False,,SniiPz-CroNoX,178277272978106577,9.0,8.210000038146973,92.93000030517578,95.31999969482422,-14190.6005859375,-15886.600341796875,352.99999237060547,4390.799865722656,-3230.10009765625,732.3999786376953,128.0,65.0,1.287049200698988,-2.406786595440944,-0.15757873147831392,False,0.0,False,False,4,3,,
94,6621,188.0,False,False,1,5146.552061974255,83.48999786376953,57.9900016784668,110.38999938964844,11884.3994140625,8293.599853515625,212.60000228881836,2023.3999633789062,-74.49999809265137,-4088.2000732421875,1.0,-0.09440204564955525,0.6555595181945567,-0.22268371056135047,178277272978106577,SniiPz-CroNoX,9.0,50.16999816894531,-65.48999786376953,91.97000122070312,8418.400268554688,3110.4000854492188,-186.8000030517578,-5346.199951171875,880.9999847412109,944.1999816894531,191.0,26.0,,-1.3776911908786351,-1.9856734841381396,-2.5456923397066826,False,0.0,False,False,3,4,,2535407758334050,wKxrua,7.0,953.5800170898438,-3280.989990234375,17.010000228881836,2965.5999755859375,-11312.80029296875,2.0999999344348907,-1.1999999731779099,4.600000083446503,969.0000152587891,224.0,128.0,,-0.00956084014562905,-1.8830732958523755,-9.367387449963453e-05,True,146.0,False,False,False,False,,enpitsu,76561198039309853,25,76.0199966430664,166.77000427246094,111.79000091552734,17257.099609375,-11788.800048828125,461.5999984741211,4021.9000244140625,3393.0999755859375,1600.0999450683594,255.0,128.0,,-1.5488285089305438,-3.1272122282727697,0.6935287758896285,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,22.0,3443.080078125,2693.8701171875,17.010000228881836,-2410.7000732421875,15248.599853515625,-0.19999999552965164,0.09999999776482582,-1.5000000596046448,576.3999938964844,255.0,128.0,-0.009587546524921916,1.3635533387633232,-0.00021490427431752486,False,21.582623468932287,True,False,False,False,,
