,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
74,5291,158.0,False,False,1,3953.5016062135364,-1198.93994140625,1787.1800537109375,121.12000274658203,17765.50048828125,11363.00048828125,1285.5999755859375,-40.19999980926514,1227.9000091552734,3492.9000854492188,1.0,1.0892128663877807,1.790652818625511,-2.385279744153333,b5e81b3349b,Tlacc_xx,12.0,-1393.6600341796875,1768.4300537109375,78.05000305175781,11777.099609375,11621.8994140625,2323.300018310547,3663.900146484375,4099.599914550781,-136.8000030517578,255.0,0.0,False,0.00032171011138439775,2.2798561912527457,0.4313983370183771,True,103.0,False,19,False,20,,76561198293556409,probsbbs,13.0,-624.6400146484375,878.5499877929688,17.0,10272.7001953125,10430.6005859375,3.1999999284744263,0.19999999552965164,-0.0,0.0,255.0,128.0,False,-0.009575869421814267,2.348563210306213,-3.204887201360393e-05,True,133.0,False,12,False,12,,enpitsu,76561198039309853,26,-966.489990234375,2920.830078125,17.049999237060547,8975.900268554688,2769.2999267578125,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,128.0,128.0,False,-0.016706410204936944,2.8423115964423116,-4.0000473528607035e-05,True,2,255.0,False,False,2,,games5425898691,bf81d8692db,24.0,-3888.47998046875,-2543.469970703125,40.34000015258789,1811.3999938964844,-8724.89990234375,-2176.6000366210938,1942.2000122070312,-3319.89990234375,3931.300048828125,255.0,182.0,,-0.44211934159341865,2.681285473547717,0.13319215491672384,True,165.0,False,20,False,20,
75,5335,159.0,False,False,0,8575.826617154187,-1384.18994140625,-3421.919921875,96.58000183105469,-24126.79931640625,3741.199951171875,4560.799865722656,5938.699951171875,-828.4999847412109,-211.90000534057617,0.0,-0.6236864994004508,-0.9658142379101554,-1.1793335471742594,76561198039309853,enpitsu,26.0,-1198.6300048828125,-3532.239990234375,17.049999237060547,-21770.80078125,-605.099983215332,-1.4000000059604645,-1.0000000149011612,-0.19999999552965164,-1945.5999755859375,0.0,128.0,,0.016774142928643727,3.1050711708417325,-7.432642106387906e-05,True,146.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,3123.9599609375,1399.719970703125,97.23999786376953,-10042.2998046875,-16597.900390625,-11.100000143051147,4708.900146484375,-2841.7001342773438,0.5999999865889549,255.0,128.0,,1.428711870874095,-2.1129823067934805,0.0007881839063766192,True,110.0,False,22,False,21,,probsbbs,76561198293556409,13,-1725.8299560546875,-2585.27001953125,17.0,-20592.900390625,-6322.7001953125,3.100000023841858,0.5999999865889549,0.0,-15.099999904632568,255.0,128.0,,0.009553399166716652,-2.8454057222776097,5.614614460532895e-05,True,12,66.0,False,False,12,,Tlacc_xx,b5e81b3349b,12.0,-618.4099731445312,-3126.5400390625,17.010000228881836,-15767.39990234375,4255.4998779296875,0.0,0.0,-0.29999999329447746,-1476.199951171875,255.0,44.0,,0.009570335525744721,2.820312929387835,7.241973677474191e-05,True,87.1924040548263,True,20,False,20,
76,5439,163.0,False,False,0,7620.324009802494,-1113.1300048828125,-2477.22998046875,265.25,12072.39990234375,21456.69921875,6966.300048828125,3669.7000122070312,-3351.4999389648438,2676.7999267578125,0.0,-0.778590514234266,-0.65193046369519,2.40999054013764,76561198039309853,enpitsu,26.0,-1143.969970703125,-2589.800048828125,169.8300018310547,9855.30029296875,16409.300537109375,2268.6000061035156,-5488.499755859375,26.30000114440918,353.6000061035156,255.0,128.0,False,0.7770589131745657,1.6293071257864855,0.07161082262974934,True,78.0,False,3,False,4,,bf81d8692db,games5425898691,24.0,-870.7999877929688,-2720.5400390625,145.63999938964844,-14289.89990234375,17870.2001953125,2334.7999572753906,-1956.1000061035156,536.3999938964844,-1052.0999908447266,255.0,67.0,,-0.35100671285781004,2.077389190378885,0.08609613318071023,True,43.27002136425307,True,24,False,23,,probsbbs,76561198293556409,13,-1251.3199462890625,-2504.280029296875,75.94999694824219,21041.99951171875,7300.4998779296875,5630.5999755859375,2.3999999463558197,1.7000000178813934,-538.4999847412109,128.0,128.0,,0.009764527795836803,0.2132198600003969,0.000876770198908563,True,16,176.0,False,5,12,,Tlacc_xx,b5e81b3349b,12.0,-1320.530029296875,1752.9200439453125,17.010000228881836,12602.39990234375,12280.699462890625,2.3000000417232513,0.7000000029802322,0.7999999821186066,-1872.1000671386719,180.0,0.0,False,0.0095841394392721,0.7152817982015173,-0.00010996130353450723,True,255.0,False,20,False,20,
77,5506,166.0,False,False,1,8033.629308511637,-1685.3399658203125,-2467.6201171875,178.7899932861328,-3659.7000122070312,275.10000228881836,11631.800537109375,5799.6002197265625,-1514.6000671386719,264.4000053405762,1.0,0.8294119403747766,0.01839125796899586,2.1925196104454936,b5e81b3349b,Tlacc_xx,12.0,-1711.1400146484375,-2556.93994140625,15.789999961853027,-5047.900085449219,585.2999877929688,-244.0999984741211,1151.3999938964844,-67.8000020980835,-1964.7999572753906,45.0,50.0,False,-0.001337588753923184,0.3732526135709128,-0.029872985777652836,True,255.0,False,20,False,20,,76561198293556409,probsbbs,13.0,-2600.659912109375,1294.5799560546875,17.0,2078.3999633789062,2866.7001342773438,3.0000001192092896,-0.5999999865889549,-0.7000000029802322,-105.69999694824219,128.0,128.0,False,-0.009605542732682234,2.22557752237931,0.00012194972123246222,True,207.0,False,16,6,12,,enpitsu,76561198039309853,26,3710.320068359375,-619.7999877929688,17.030000686645508,9201.400146484375,17205.999755859375,5.699999928474426,-0.0,0.09999999776482582,2081.9000244140625,255.0,255.0,False,-0.01677227818781752,1.9833250229365817,-9.549593989267413e-06,True,4,36.0,False,False,4,,games5425898691,bf81d8692db,25.0,723.8800048828125,-956.3699951171875,17.010000228881836,-15746.700439453125,-2450.500030517578,2.0999999344348907,0.7000000029802322,-0.0,-30.69999933242798,255.0,128.0,,-0.009587033488597609,-0.15001601232041123,6.584290899733321e-05,True,21.0,False,24,False,24,
78,5600,169.0,True,True,0,4541.692313638744,2774.260009765625,2464.89990234375,338.4800109863281,-17794.89990234375,17073.499755859375,3160.4998779296875,2870.8999633789062,2448.800048828125,4664.800109863281,0.0,0.04036000481023611,0.9019884811267646,1.1399698431116239,bf81d8692db,games5425898691,24.0,2947.050048828125,2388.25,212.66000366210938,-3880.10009765625,17830.899658203125,970.9999847412109,-1905.5999755859375,-4658.2000732421875,-2217.7999877929688,255.0,241.0,,-0.22697158053891256,1.8261607215156657,-0.6374772044143628,True,41.27016773531514,True,25,False,26,,76561198039309853,enpitsu,26.0,-1058.1300048828125,-4192.7900390625,17.040000915527344,17521.099853515625,332.90000915527344,3.799999952316284,-0.3999999910593033,0.0,-2.0000000298023224,255.0,128.0,,0.01677304617408467,0.018737338284524313,3.305926170316495e-05,True,35.0,False,4,False,4,,probsbbs,76561198293556409,13,1651.219970703125,7.699999809265137,17.0,-3753.2000732421875,17185.30029296875,3.0000001192092896,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.009553708692871272,1.7858106037978059,7.185186419265437e-05,True,16,126.0,False,6,12,,Tlacc_xx,b5e81b3349b,12.0,2922.679931640625,2587.330078125,131.2100067138672,4957.699890136719,-6037.7001953125,1723.3000183105469,3430.8999633789062,-4262.099914550781,559.3000030517578,255.0,0.0,,-0.14900610422441582,-0.936083428466019,0.7988172169867525,True,239.0,False,22,False,21,
79,5899,171.0,False,False,1,5209.097458387593,19.110000610351562,5.239999771118164,94.87999725341797,10953.900146484375,26817.5,1214.3000030517578,-582.2999954223633,-2253.3999633789062,-5530.10009765625,1.0,-0.08777822485593369,0.11182898493360259,0.0914617015046524,76561198293556409,probsbbs,13.0,7.900000095367432,-197.61000061035156,77.30000305175781,-7941.199951171875,21403.40087890625,2776.099853515625,-4783.900146484375,736.8000030517578,-2355.8999633789062,255.0,128.0,,-0.15607554291345427,1.1388505104878444,0.025393745083321526,True,0.0,False,3,False,4,,b5e81b3349b,Tlacc_xx,12.0,-79.55000305175781,-2393.6298828125,17.010000228881836,-919.8000335693359,12091.99951171875,2.0999999344348907,-0.0,-0.0,0.0,255.0,128.0,,-0.00954351763800656,1.4948930484186664,3.52482582939269e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,1.840000033378601,98.97000122070312,105.47000122070312,12763.900146484375,-17079.200439453125,143.1999969482422,4604.89990234375,2513.8999938964844,-1650.3999328613281,255.0,128.0,,-1.4188051920688562,-2.242108206180151,0.1609986377809439,True,2,8.0,False,False,1,,games5425898691,bf81d8692db,23.0,-2746.889892578125,4273.580078125,17.010000228881836,-17430.0,3334.5999145507812,2.3000000417232513,0.5000000074505806,-0.19999999552965164,1919.1000366210938,255.0,255.0,,-0.00958711554564583,0.1253130751075268,5.2573968826921486e-05,True,0.0,False,False,False,False,
80,5900,171.0,False,False,0,5165.380278762196,-130.5500030517578,31.649999618530273,102.73999786376953,-24277.60009765625,9732.60009765625,993.6000061035156,1952.7000427246094,1977.1000671386719,5317.60009765625,0.0,0.24669943706553385,-0.02513075284046546,0.41697633789717853,76561198039309853,enpitsu,26.0,-1.840000033378601,-98.97000122070312,105.47000122070312,-12763.900146484375,17079.200439453125,143.1999969482422,-4604.89990234375,-2513.8999938964844,-1650.3999328613281,255.0,128.0,,1.4188051920688562,2.242108206180151,0.1609986377809439,True,8.0,False,1,False,2,,bf81d8692db,games5425898691,23.0,2746.889892578125,-4273.580078125,17.010000228881836,17430.0,-3334.5999145507812,2.3000000417232513,-0.5000000074505806,0.19999999552965164,1919.1000366210938,255.0,255.0,,0.00958711554564583,-0.1253130751075268,5.2573968826921486e-05,True,0.0,False,False,False,False,,probsbbs,76561198293556409,13,-7.900000095367432,197.61000061035156,77.30000305175781,7941.199951171875,-21403.40087890625,2776.099853515625,4783.900146484375,-736.8000030517578,-2355.8999633789062,255.0,128.0,,0.15607554291345427,-1.1388505104878444,0.025393745083321526,True,4,0.0,False,False,3,,Tlacc_xx,b5e81b3349b,12.0,79.55000305175781,2393.6298828125,17.010000228881836,919.8000335693359,-12091.99951171875,2.0999999344348907,0.0,0.0,0.0,255.0,128.0,,0.00954351763800656,-1.4948930484186664,3.52482582939269e-06,True,116.0,False,False,False,False,
81,6014,175.0,False,False,1,8240.65926920548,3929.389892578125,-2522.050048828125,949.0999755859375,-7989.0997314453125,26643.20068359375,-4240.199890136719,-844.7000122070312,5235.7000732421875,1494.9000549316406,1.0,-0.2206482934642728,0.4414349830542132,2.7073116087123785,b5e81b3349b,Tlacc_xx,12.0,3950.320068359375,-2722.27001953125,1003.4299926757812,-10523.699951171875,15911.99951171875,6066.500244140625,-1527.7999877929688,-4946.700134277344,-1856.0000610351562,255.0,255.0,,0.14279951487964213,1.7079178111692699,-2.1538665718612657,True,203.0,False,3,False,4,,76561198293556409,probsbbs,13.0,-3420.179931640625,-886.989990234375,16.989999771118164,12606.8994140625,-9589.500122070312,2.0999999344348907,-0.0,0.29999999329447746,33.19999933242798,255.0,128.0,,-0.009546758209029888,-2.4953249430142206,1.7502023045033302e-05,True,223.63564752763318,True,6,False,6,,enpitsu,76561198039309853,26,4078.949951171875,-2019.47998046875,548.6599731445312,-3.799999952316284,-19115.10009765625,9712.999877929688,133.99999618530273,5.600000023841858,-1.8000000715255737,255.0,0.0,,0.49753167282941085,-1.5898088849663077,1.5617351026865092,True,4,159.0,False,False,2,,games5425898691,bf81d8692db,24.0,79.87999725341797,1316.7099609375,17.010000228881836,13623.199462890625,3220.8999633789062,2.0999999344348907,0.7999999821186066,-0.0,292.5,255.0,128.0,,-0.00958870743118948,2.8771054681928065,-0.00019938555216650108,True,235.0,False,False,False,False,
82,6097,178.0,False,False,0,9319.94901734134,-2180.27001953125,-4091.0400390625,202.72000122070312,-15454.200439453125,-12859.7998046875,8573.099975585938,4462.699890136719,3911.099853515625,-887.0999908447266,0.0,-0.3558102447240769,-0.6167388229339449,1.7579165376306636,bf81d8692db,games5425898691,24.0,-2087.81005859375,-4132.72021484375,83.76000213623047,-10319.3994140625,-14434.200439453125,773.3999633789062,142.2000026702881,-4376.499938964844,-3327.9000854492188,255.0,128.0,,0.6919228473524053,-2.6262632142363476,0.03243786141878808,True,205.0,False,3,False,4,,76561198039309853,enpitsu,26.0,-3283.3798828125,3482.27001953125,17.020000457763672,-9439.000244140625,-18080.699462890625,2.3999999463558197,-0.3999999910593033,-0.7000000029802322,1319.1000366210938,255.0,128.0,,0.016788963517720877,-2.037918037839335,0.0002565196331650669,True,65.0,False,4,False,4,,probsbbs,76561198293556409,13,-95.25,-1207.8800048828125,16.989999771118164,-4734.5001220703125,-13526.199951171875,4.399999976158142,0.0,0.5999999865889549,-218.29999923706055,128.0,128.0,,0.009624568916770868,-1.9312610148294354,0.00013078666942539273,True,6,232.0,False,False,6,,Tlacc_xx,b5e81b3349b,12.0,-1723.5400390625,-1356.1700439453125,17.010000228881836,-7505.2001953125,-4825.899963378906,2.0999999344348907,-0.3999999910593033,-0.29999999329447746,359.0999984741211,255.0,174.0,,0.009519971670789782,-2.583299064960166,0.00013033681633423195,True,203.0,False,4,False,4,
83,6154,180.0,False,False,1,2296.4290062873656,2288.669921875,3314.06005859375,402.44000244140625,-19612.39990234375,9887.899780273438,7327.5,3491.6000366210938,250.40000915527344,4872.900085449219,1.0,0.32722199642159744,1.614391954635457,2.991176976403031,b5e81b3349b,Tlacc_xx,12.0,2356.97998046875,3250.6201171875,264.05999755859375,-7229.5001220703125,9720.10009765625,1139.8999786376953,4652.200012207031,-2352.100067138672,-1753.2000732421875,128.0,255.0,,0.890901311764816,0.9382430967530839,-2.0531565223377517,True,138.0,False,5,False,6,,76561198293556409,probsbbs,13.0,320.70001220703125,2847.5,16.989999771118164,-5619.7998046875,5495.4998779296875,4.399999976158142,-0.5999999865889549,-0.09999999776482582,0.0,128.0,128.0,,-0.009562157668726163,0.7741870307146187,-2.3917469876929983e-05,True,232.0,False,6,False,6,,enpitsu,76561198039309853,26,2948.830078125,817.4299926757812,17.030000686645508,-6559.1998291015625,22044.7998046875,1.0000000149011612,-0.0,0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.01677919816306089,1.2815798608628686,-1.6010923606997375e-05,True,4,29.201195675839678,True,False,4,,games5425898691,bf81d8692db,24.0,3175.77001953125,4254.77978515625,16.579999923706055,-11026.600341796875,-4596.099853515625,103.69999885559082,-3.799999952316284,-99.70000267028809,-2283.3999633789062,255.0,0.0,,-0.004362997230741558,-0.3419920422535927,-0.0024711581327321306,True,205.0,False,4,False,4,40.0
84,6223,183.0,False,False,1,3003.5012219726527,-2063.409912109375,4627.25,201.3800048828125,2240.7000732421875,-1201.6999816894531,5106.499938964844,3778.2000732421875,-3092.5,-3487.0999145507812,1.0,-0.5626121438104585,1.858416907660964,1.4935348810269282,76561198293556409,probsbbs,13.0,-2126.52001953125,4599.93017578125,75.04000091552734,-1549.1000366210938,7002.19970703125,2873.699951171875,432.90000915527344,4942.799987792969,-1212.300033569336,0.0,0.0,,0.1209856891310942,0.7818201289785951,0.04235495680719792,True,196.0,False,7,False,8,,b5e81b3349b,Tlacc_xx,12.0,349.2200012207031,4271.85009765625,17.0,-8785.800170898438,-10078.300170898438,3.400000035762787,-1.5000000596046448,-1.7000000178813934,-444.3000030517578,255.0,128.0,,-0.00957273017081925,-0.8238947390116437,6.754305094219064e-05,True,106.0,False,6,False,6,,enpitsu,76561198039309853,26,-906.22998046875,4015.47998046875,17.030000686645508,-10367.19970703125,2231.9000244140625,5.099999904632568,-0.5999999865889549,-0.29999999329447746,1.0000000149011612,128.0,128.0,,-0.01728586117648574,0.2118541100865707,-4.215569512902326e-05,True,4,63.0,False,False,4,,games5425898691,bf81d8692db,24.0,-1414.800048828125,4685.64990234375,54.90999984741211,-22404.89990234375,-3807.9998779296875,3518.699951171875,-131.899995803833,714.8999786376953,282.8000068664551,255.0,149.0,,0.01462459458388067,-0.18881814563510246,-1.3810319693859791e-05,True,133.8565333915013,True,6,False,4,
85,6268,184.0,False,False,0,9923.374291237,1708.3399658203125,-4435.52978515625,153.97000122070312,11686.99951171875,-932.6000213623047,4312.0001220703125,-4614.2999267578125,-3441.6000366210938,-1691.9999694824219,0.0,-0.14486899200249406,1.0560079961286184,-3.0852218698311957,76561198039309853,enpitsu,26.0,1550.3699951171875,-4363.509765625,19.5,7175.3997802734375,-8073.499755859375,2955.4998779296875,0.3999999910593033,-0.9000000357627869,1741.6000366210938,255.0,255.0,False,0.0166794378489375,-0.8521656761295233,0.0004216438155888444,True,9.0,False,4,False,6,,bf81d8692db,games5425898691,24.0,3885.030029296875,-4147.2099609375,547.6699829101562,-3146.6000366210938,-3872.3001098632812,5771.400146484375,1701.0000610351562,-1836.9999694824219,-463.3000183105469,255.0,0.0,,-0.8539438209669951,-2.257293884645408,1.582948871809364,True,121.0,False,6,False,6,,probsbbs,76561198293556409,13,2370.889892578125,-5023.669921875,112.66999816894531,943.3999633789062,329.59999084472656,-3338.599853515625,-1699.6000671386719,-349.0999984741211,-4354.800109863281,128.0,0.0,,-0.1484891292686133,-1.7796510757996258,-0.3250315645398372,True,8,196.0,False,False,8,,Tlacc_xx,b5e81b3349b,12.0,1478.260009765625,-3431.02001953125,17.0,11355.2001953125,6004.6002197265625,3.400000035762787,0.3999999910593033,0.19999999552965164,-1124.000015258789,156.0,29.0,,0.009585055768846282,0.4948828534083094,-0.0002995811234953572,True,106.0,False,6,False,6,
86,6386,189.0,False,False,1,5188.121483163224,-3946.68994140625,3278.56005859375,216.99000549316406,645.0,5545.4998779296875,6277.2998046875,3682.7999877929688,2568.800048828125,-3979.5999145507812,1.0,0.26311569245788996,-2.5951500862213166,0.4242965215418696,b5e81b3349b,Tlacc_xx,12.0,-3930.139892578125,3152.659912109375,60.84000015258789,-6780.8001708984375,4463.0999755859375,4148.699951171875,-385.9000015258789,2264.199981689453,142.70000457763672,0.0,128.0,False,-0.25006127156606756,-2.6478946039227678,-0.20254150495206907,True,223.0,False,6,False,8,,76561198293556409,probsbbs,13.0,-2989.969970703125,1973.699951171875,17.010000228881836,-12017.80029296875,4876.000061035156,2.0999999344348907,0.09999999776482582,-0.0,-1906.4999389648438,255.0,0.0,False,-0.00954021601679499,0.4109164225689891,-0.00015310165574952545,True,215.0,False,8,False,8,,enpitsu,76561198039309853,26,-1765.9000244140625,3768.75,17.059999465942383,-1774.1000366210938,12007.80029296875,1.1999999731779099,-0.09999999776482582,3.4999999403953552,-1030.5999755859375,255.0,0.0,False,-0.016733112198543308,1.4934932064106248,0.0002806013278114198,True,6,40.0,False,False,4,,games5425898691,bf81d8692db,24.0,-4079.010009765625,1675.0999755859375,304.2699890136719,8.399999737739563,-11701.600341796875,-1795.7000732421875,2316.199951171875,-19.500000476837158,-11.499999761581421,255.0,255.0,,-0.18067352904787545,-1.5616071728708676,-1.5734190778040424,True,89.0,False,8,False,8,
87,6437,190.0,False,False,1,4669.66467255762,-3676.469970703125,4192.22021484375,304.94000244140625,14816.500244140625,995.0,1190.1000213623047,-1727.5999450683594,854.4000244140625,5681.9000244140625,1.0,0.1978778235816286,0.25239973911935604,-1.568049476702671,76561198293556409,probsbbs,13.0,-3764.669921875,4056.820068359375,214.52999877929688,-5107.5,14012.60009765625,838.0000305175781,2320.800018310547,487.5,-2720.8999633789062,255.0,0.0,False,0.502687305289831,0.9578309935139251,-0.15573447188931383,True,187.0,False,8,False,10,,b5e81b3349b,Tlacc_xx,12.0,-3661.97998046875,3644.679931640625,17.010000228881836,710.5999755859375,4576.600036621094,2.3000000417232513,0.29999999329447746,1.0000000149011612,-2025.2999877929688,255.0,0.0,False,-0.009531489630927864,1.6568275740278293,-0.00015061655616781046,True,223.0,False,8,False,6,,enpitsu,76561198039309853,26,-496.739990234375,4770.4501953125,17.059999465942383,6208.900146484375,1578.0999755859375,1.4000000059604645,0.7000000029802322,0.5000000074505806,-6.800000071525574,255.0,0.0,False,-0.01672952783388534,-0.24564267232566733,5.932609675249151e-05,True,6,40.0,False,False,4,,games5425898691,bf81d8692db,24.0,-2137.97998046875,2256.68994140625,88.62999725341797,13922.900390625,11142.80029296875,-823.7000274658203,-2839.89990234375,2695.0,41.599998474121094,255.0,128.0,,0.9903861152224717,2.346461347952362,0.019616500440972004,True,89.0,False,10,False,10,
88,6473,192.0,False,False,1,2916.3875185248326,-1919.1199951171875,4378.14990234375,214.8800048828125,5505.9002685546875,26460.70068359375,15998.800048828125,1970.8999633789062,-1645.3999328613281,5422.8997802734375,1.0,1.4146166778394382,-2.7464363217089307,2.943726155599474,b5e81b3349b,Tlacc_xx,12.0,-2090.22998046875,4247.10986328125,160.75999450683594,21088.1005859375,9180.999755859375,-15.199999809265137,-5012.900085449219,2165.0999450683594,-657.6000213623047,255.0,41.0,False,-0.5125291709034409,-2.983334628775015,-1.1312466849380336,True,119.0,False,7,False,10,,76561198293556409,probsbbs,13.0,-3399.5400390625,4637.72021484375,249.52000427246094,4880.299987792969,4034.1000366210938,-8141.9000244140625,-2965.2999877929688,332.09999084472656,-447.20001220703125,255.0,0.0,False,-0.942404944393703,2.4366672790942094,1.4739160574814438,True,187.0,False,10,False,8,,enpitsu,76561198039309853,26,-1272.43994140625,4544.240234375,109.23999786376953,-12264.100341796875,-5155.0,3993.699951171875,-0.0,-0.0,84.89999771118164,255.0,0.0,False,-0.016924943005811873,-0.4296553217632179,-0.0005091617497253878,True,8,0.0,False,False,4,,games5425898691,bf81d8692db,24.0,-1762.4200439453125,4308.5400390625,78.95999908447266,-15002.7001953125,9564.299926757812,995.8000183105469,3494.7000122070312,-3975.5999755859375,-1493.5000610351562,255.0,255.0,,-0.05255391505130781,0.5547078486485135,-0.6420998825926489,True,71.0,False,12,False,11,3.0
89,6573,195.0,False,False,1,5230.715598694701,-65.37000274658203,-1.6100000143051147,131.02999877929688,16159.599609375,-292.90000915527344,1473.0999755859375,-1501.0000610351562,-4551.099853515625,3610.1998901367188,1.0,0.767237432998664,1.1638786069508917,2.6626482397385365,76561198293556409,probsbbs,13.0,-183.8699951171875,-45.72999954223633,17.010000228881836,16821.300048828125,-9451.400146484375,1.899999976158142,0.19999999552965164,-0.0,234.69999313354492,255.0,128.0,,-0.009552934555208144,-2.6524927336730375,-0.00010973952662823889,True,123.0,False,8,False,10,,b5e81b3349b,Tlacc_xx,12.0,-2993.389892578125,295.1499938964844,70.76000213623047,-1916.3999938964844,-21935.0,-2208.699951171875,2079.600067138672,-218.89999389648438,-40.999999046325684,235.0,129.0,,0.32566988392105417,-1.472467221199017,-0.021679901747335504,,19.0,False,12,False,10,,enpitsu,76561198039309853,26,-1587.8599853515625,4183.60009765625,17.049999237060547,11461.800537109375,1718.9999389648438,3.1999999284744263,-7.300000190734863,-0.7999999821186066,-821.9999694824219,255.0,128.0,,-0.016685490146047626,2.9786731116288143,-0.00010466277004698545,True,10,,False,False,6,,games5425898691,bf81d8692db,24.0,-1983.3900146484375,3386.2900390625,88.19999694824219,14901.800537109375,-10302.19970703125,-150.39999961853027,2818.9999389648438,4722.5,22.40000009536743,255.0,128.0,,0.4470380293468752,0.536219507771882,3.137060875223462,True,71.0,False,14,False,13,
90,6620,197.0,False,False,1,5389.354360979052,2415.5400390625,-30.700000762939453,93.30000305175781,12002.19970703125,7.400000095367432,0.19999999552965164,-724.0000152587891,4739.800109863281,3606.9000244140625,1.0,0.6403207963956624,-0.4914248305863169,-1.800683956298709,76561198293556409,probsbbs,13.0,2515.56005859375,-133.3300018310547,17.010000228881836,7352.2998046875,12266.8994140625,2.0000000298023224,0.09999999776482582,-0.0,-1258.7999725341797,128.0,0.0,False,-0.009606419721025439,2.092215566692878,-0.00036765797589595906,True,123.0,False,8,False,10,,b5e81b3349b,Tlacc_xx,12.0,-2771.550048828125,-3180.360107421875,16.979999542236328,-5628.499755859375,-19866.700439453125,9.900000095367432,-1.0999999940395355,-11.90000057220459,-1556.1000061035156,255.0,0.0,,-0.009467678659868518,-1.256607224150283,-0.000796750208218137,,0.14710565536253117,True,14,False,12,,enpitsu,76561198039309853,26,1403.199951171875,4253.81005859375,17.049999237060547,20912.19970703125,206.29999160766602,2.800000011920929,0.5000000074505806,-0.3999999910593033,0.29999999329447746,255.0,128.0,,-0.01681627114427902,3.1316607822625517,-4.0575066231198874e-05,True,10,0.0,False,False,8,,games5425898691,bf81d8692db,24.0,683.8900146484375,2422.2900390625,17.010000228881836,17566.099853515625,-1310.0999450683594,2.0000000298023224,0.29999999329447746,-0.5999999865889549,-20.799999237060547,255.0,119.0,,-0.00964531135024462,-3.0674011446431604,-5.024842582194649e-05,True,71.0,False,14,False,14,
