,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
27,1813,50,False,False,1,7313.617834963203,-3725.02001953125,-528.7899780273438,425.1199951171875,11834.7998046875,19321.300048828125,13715.10009765625,4075.4998779296875,-3126.0000610351562,-3101.199951171875,1.0,-0.7842148201432669,-1.3812031820948294,-2.5830387945416216,bf81d8692db,games5425898691,19.0,-3861.179931640625,-714.27001953125,309.5400085449219,1654.7000122070312,21393.1005859375,-2997.6998901367188,243.1999969482422,-343.10001373291016,1427.7000427246094,255.0,128.0,,0.0595319591260799,1.7399538115929691,1.7750609159390827,True,8,0.0,False,False,8,,76561198039309853,enpitsu,26.0,-926.969970703125,-1506.530029296875,17.059999465942383,16946.400146484375,-10625.699462890625,2.3000000417232513,0.5000000074505806,-0.29999999329447746,-1948.699951171875,255.0,128.0,False,-0.01678193537174881,-2.5184315086595266,-7.161555080253554e-05,True,105.0,False,6,False,4,,CoYoTeSB99,5597548123169614830,8.0,-3612.0,-466.29998779296875,88.33000183105469,-3844.2001342773438,-4410.0,-161.39999389648438,2864.2999267578125,579.0000152587891,1094.5999908447266,255.0,128.0,,-0.2945837928640739,-0.8507585151230688,-0.5055357738307005,True,238.0,False,False,4,6,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,800.1099853515625,-4299.27978515625,18.799999237060547,10680.999755859375,19390.0,0.9000000357627869,0.3999999910593033,-0.0,1976.300048828125,255.0,255.0,False,0.004763182695840438,1.9879920099950001,-2.8938185489129962e-05,False,4,False,6,67.0,False,
28,1930,54,False,False,0,8949.89421501405,-483.42999267578125,-3800.3798828125,298.2099914550781,11810.799560546875,17344.89990234375,325.9000015258789,-3823.699951171875,1682.2000122070312,4306.7999267578125,0.0,0.6242296978361681,2.6711358317940124,-2.2833318828066744,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,-586.6099853515625,-3866.47998046875,155.77999877929688,2855.7000732421875,320.49999237060547,11.100000143051147,-5072.699890136719,-1276.1000061035156,-1699.7000122070312,102.0,255.0,,-1.1959482792679257,-0.3152084643314783,-0.8265683843311649,True,7,129.0,False,False,10,,5597548123169614830,CoYoTeSB99,8.0,1171.1700439453125,-4469.3701171875,17.010000228881836,-11984.3994140625,-4565.7000732421875,3.100000023841858,0.0,0.0,-2437.2000122070312,128.0,10.0,False,0.009633618132680512,-2.8906171889383296,5.708377249474734e-05,True,112.0,False,4,False,6,,enpitsu,76561198039309853,26.0,-1596.1300048828125,690.8300170898438,17.059999465942383,-16333.499755859375,-3527.2000122070312,1.8000000715255737,0.5999999865889549,0.0,0.0,255.0,128.0,,0.0167544780730176,-2.9289143187646647,4.6816903751599084e-05,True,101.0,False,False,6,4,,games5425898691,bf81d8692db,19,-256.9800109863281,-3626.5400390625,49.060001373291016,-16528.699951171875,2405.8999633789062,3415.2999877929688,-76.70000076293945,-513.6000061035156,185.20000457763672,255.0,147.0,,0.022585812429403204,3.001741511631345,0.0002514610038313522,True,10,False,12,,False,
29,2054,59,False,False,0,5345.40521985886,3291.610107421875,1817.760009765625,93.1500015258789,4827.0001220703125,7235.0,0.0,-4990.799865722656,3328.699951171875,100.9000015258789,0.0,-0.6010923101122415,-2.617989261683074,0.11359706542050887,5597548123169614830,CoYoTeSB99,8.0,3450.199951171875,1782.5699462890625,17.010000228881836,-9625.10009765625,8885.399780273438,2.5999999046325684,0.5000000074505806,-0.5999999865889549,364.1999816894531,128.0,114.0,False,0.009639849711860805,2.4432265566039266,-0.00022014044462192588,True,4,255.0,False,False,6,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,2959.22998046875,-3918.199951171875,18.790000915527344,5929.000244140625,-3599.2999267578125,2.0000000298023224,-2.199999988079071,1.8000000715255737,76.50000095367432,255.0,203.0,,-0.004775157875063877,-0.6162851207230216,-0.00015029178524861346,True,248.71723013539466,True,8,False,10,,enpitsu,76561198039309853,26.0,-435.3999938964844,3977.080078125,17.040000915527344,8247.2998046875,19502.80029296875,9.100000262260437,6.3999998569488525,-2.199999988079071,104.49999809265137,255.0,0.0,True,0.017211771464180233,1.1809672011088808,-6.952015763037078e-05,True,147.0,False,False,8,6,,games5425898691,bf81d8692db,19,-3412.449951171875,3177.340087890625,17.010000228881836,5997.2998046875,21737.099609375,2.5999999046325684,0.5000000074505806,1.5000000596046448,-404.90001678466797,255.0,128.0,,0.009607316248361778,1.2683196796565563,9.476422099220251e-05,True,14,False,14,31.0,False,
30,2097,60,False,False,0,2771.5409281903435,1216.030029296875,3345.35009765625,215.5500030517578,-20104.100341796875,12773.699951171875,2975.8999633789062,-3041.099853515625,5168.599853515625,-190.30000686645508,0.0,0.5032720622139146,0.711740010311424,-3.0147253708048725,5597548123169614830,CoYoTeSB99,8.0,1302.8800048828125,3272.22998046875,97.08999633789062,-21674.49951171875,6839.4000244140625,958.8999938964844,206.39999389648438,-5412.1002197265625,-957.3000335693359,255.0,197.0,False,0.35425621866528023,2.5022484439349975,-0.478239938494351,True,5,151.66172060915224,True,False,8,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,3559.139892578125,-2386.5,18.790000915527344,-7786.400146484375,15341.700439453125,2.199999988079071,0.7999999821186066,-2.5999999046325684,1092.3999786376953,255.0,217.0,,-0.004833220880245536,2.046678103601092,2.106257505440256e-05,True,191.0,False,8,False,10,,enpitsu,76561198039309853,26.0,201.47999572753906,4936.2998046875,17.059999465942383,-2637.60009765625,1638.8999938964844,2.0000000298023224,0.3999999910593033,-0.5000000074505806,-1547.5999450683594,128.0,128.0,False,0.01691578614465846,-0.8153056039849937,-0.00014163140803933832,True,147.0,False,False,8,6,,games5425898691,bf81d8692db,19,-992.9000244140625,4961.169921875,17.010000228881836,17399.69970703125,3550.8999633789062,2.7000001072883606,-3.700000047683716,-0.09999999776482582,-555.9000015258789,128.0,10.0,,0.00959764546582595,0.20376611168262385,-4.370073711398829e-05,True,14,False,14,255.0,False,
31,2202,64,False,False,1,9423.689294862625,3422.8798828125,-3938.590087890625,331.3699951171875,9837.7001953125,14838.00048828125,2699.4000244140625,-4596.7999267578125,-1536.300048828125,-2741.7999267578125,1.0,-0.15130655750328376,2.435833448425174,2.9010201840927605,bf81d8692db,games5425898691,19.0,3384.06005859375,-4010.340087890625,189.24000549316406,8812.7001953125,5136.300048828125,1411.1000061035156,-2022.4000549316406,-3137.7999877929688,1253.0000305175781,255.0,225.0,,0.6194327887019364,2.278550728759449,-0.2006918087350974,True,14,214.0,False,False,16,,76561198039309853,enpitsu,26.0,65.20999908447266,-4415.1201171875,17.059999465942383,-7604.5001220703125,2486.199951171875,1.899999976158142,-1.4000000059604645,-0.0,2298.300018310547,128.0,128.0,False,-0.016847982169764263,3.108545460389569,0.0001543194994906078,True,147.0,False,8,False,6,,CoYoTeSB99,5597548123169614830,8.0,3834.800048828125,-1492.8800048828125,18.209999084472656,-330.9000015258789,16418.599853515625,-17.40000009536743,-1.0999999940395355,51.39999866485596,-12.899999618530273,255.0,128.0,False,-0.01265543512693088,1.5531014428892906,-0.041679911973757415,True,167.0,False,False,6,8,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,1770.0699462890625,1168.27001953125,18.790000915527344,14753.800048828125,-2251.699981689453,2.0999999344348907,-1.8000000715255737,-0.0,-1021.6000366210938,255.0,128.0,,0.004796965887811615,-2.923386915493821,-4.439313048021348e-05,True,8,False,10,191.0,False,
32,2253,66,False,False,0,4055.777202254031,-3354.27001953125,1914.1300048828125,240.6999969482422,5498.900146484375,25968.30078125,12668.800048828125,5236.5997314453125,1892.2000122070312,-2235.399932861328,0.0,-0.010764120309479793,-2.5511999197207635,-2.0762968846907435,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,-3383.60009765625,1669.8399658203125,115.44000244140625,-2957.9000854492188,22620.80078125,1492.5,108.19999694824219,12.300000190734863,-82.70000457763672,128.0,128.0,,-0.0574255342550563,1.6482720118250094,0.0008214022142401227,True,8,143.0,False,False,12,,5597548123169614830,CoYoTeSB99,8.0,-3567.510009765625,-962.3800048828125,17.0,7086.9000244140625,-10937.39990234375,4.1999998688697815,0.19999999552965164,0.0,2462.5999450683594,255.0,255.0,True,0.009556262037203184,-0.9178309597152048,6.211105396644798e-05,True,167.0,False,6,False,8,,enpitsu,76561198039309853,26.0,-106.80000305175781,4393.06982421875,17.059999465942383,-3356.7001342773438,4116.600036621094,2.199999988079071,0.0,0.09999999776482582,-2136.3999938964844,255.0,0.0,False,0.016648243571961634,2.3014933186438817,-4.4118016640476615e-05,True,178.0,False,False,8,6,,games5425898691,bf81d8692db,19,-3494.219970703125,2248.8701171875,136.0399932861328,7498.4002685546875,-18169.7998046875,1633.3000183105469,-514.0999984741211,-365.40000915527344,-106.30000114440918,255.0,128.0,,-0.5372557752692515,-1.2876584400812652,0.26679927133756765,True,14,False,18,136.9861675154778,True,
33,2255,66,False,False,1,7590.2143231057125,3291.550048828125,-2062.27001953125,333.6600036621094,-19934.599609375,-14646.099853515625,18088.800048828125,4875.5999755859375,1261.1000061035156,3261.4999389648438,1.0,0.016396528767936687,2.5336053229662157,-2.1384418563091474,bf81d8692db,games5425898691,19.0,3448.949951171875,-2136.43994140625,145.14999389648438,-8223.499755859375,21431.59912109375,1433.6000061035156,-3153.2998657226562,-1476.3999938964844,773.0000305175781,255.0,135.0,,0.5076771370957108,1.280104019688771,0.2671485133336813,True,15,130.7515441038275,True,False,18,,76561198039309853,enpitsu,26.0,133.5800018310547,-4432.68994140625,17.059999465942383,3031.300048828125,-5275.0,2.3000000417232513,-0.0,-0.0,-2267.7000427246094,255.0,0.0,False,-0.016659065480926362,-2.117280167263995,-1.4082867491386693e-05,True,178.0,False,8,False,6,,CoYoTeSB99,5597548123169614830,8.0,3501.280029296875,1047.300048828125,17.0,-8647.80029296875,9475.30029296875,4.399999976158142,-0.0,-0.0,2862.7999877929688,255.0,255.0,False,-0.009565122107546687,0.6927983218665211,7.477076535670892e-05,True,167.0,False,False,6,8,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,3403.610107421875,-1814.22998046875,113.80000305175781,2657.39990234375,-19188.199462890625,-433.4000015258789,-1988.3999633789062,-2807.2000122070312,-3037.0001220703125,128.0,128.0,,0.20614551735272774,-1.3816072532004848,0.24644755636219468,True,8,False,12,143.0,False,
34,2399,71,False,False,1,9575.844309452612,-3033.340087890625,-3592.530029296875,207.3800048828125,-1716.4999389648438,10137.999877929688,-2384.9000549316406,-4916.499938964844,-1391.9000244140625,591.5999984741211,1.0,1.2864578822594268,-1.097730856682754,2.434316764025715,76561198039309853,enpitsu,26.0,-3091.360107421875,-3680.06005859375,172.7899932861328,-3973.3999633789062,5088.599853515625,-1386.300048828125,4119.700012207031,-437.40001678466797,-3617.5,128.0,,,0.9743542758720279,-1.0001396723666411,2.937274369597246,True,10,227.0,False,False,8,,bf81d8692db,games5425898691,19.0,-191.9499969482422,-2828.6201171875,17.020000457763672,12301.700439453125,5653.800048828125,1.5999999642372131,0.09999999776482582,0.09999999776482582,-2233.800048828125,255.0,0.0,,-0.00957777025176764,2.777562769355669,-3.092882861081051e-05,True,196.0,False,18,False,20,,CoYoTeSB99,5597548123169614830,8.0,-3126.360107421875,-3220.949951171875,203.47999572753906,7036.9000244140625,-21533.798828125,-1821.9000244140625,640.0,5456.7999267578125,250.79999923706055,255.0,164.0,,-0.06909537220037425,-1.5208349944848372,-0.7214956675733633,True,144.0,False,False,9,12,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,-2985.429931640625,2491.570068359375,18.790000915527344,1926.4999389648438,-18994.3994140625,2.3000000417232513,-0.09999999776482582,-0.29999999329447746,73.89999866485596,255.0,131.0,,0.004795500080663616,-1.674561791976686,-4.2755491229314814e-05,True,False,False,False,198.0,False,
35,2401,71,False,False,0,4237.674030110141,3037.81005859375,3564.239990234375,195.33999633789062,-7632.80029296875,29641.298828125,-974.4999694824219,-930.8000183105469,384.90001678466797,-5914.7998046875,0.0,-1.3735306978143837,0.2667023758980936,-3.0462473439169315,5597548123169614830,CoYoTeSB99,8.0,3079.47998046875,3364.669921875,192.64999389648438,-7034.000244140625,21577.80029296875,-688.3999633789062,-555.099983215332,-5468.499755859375,192.70000457763672,255.0,135.0,,0.09289628015532837,1.499019388421213,-1.2184387663456344,True,9,144.0,False,False,12,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,2985.429931640625,-2491.570068359375,18.790000915527344,-1926.4999389648438,18994.3994140625,2.3000000417232513,0.09999999776482582,0.29999999329447746,73.89999866485596,255.0,131.0,,-0.004795500080663616,1.674561791976686,-4.2755491229314814e-05,True,198.0,False,False,False,False,,enpitsu,76561198039309853,26.0,3125.0,3640.25,155.9600067138672,4071.099853515625,-4693.0999755859375,-2340.2000427246094,-2760.5999755859375,-593.4999847412109,-3704.4000244140625,128.0,,,-0.7877165694290249,0.8992785517413471,2.6312999521537717,True,227.0,False,False,10,8,,games5425898691,bf81d8692db,19,85.75,2792.3701171875,17.020000457763672,-13041.300048828125,-3258.2998657226562,1.5999999642372131,-0.29999999329447746,0.0,-2249.499969482422,255.0,0.0,,0.009573058254869427,-2.9644903506636604,-3.288634202953104e-05,True,18,False,20,226.0,False,27.0
36,2524,76,False,False,0,1675.792848985296,197.3699951171875,3870.030029296875,794.22998046875,-10079.7998046875,14856.99951171875,5315.10009765625,-639.5999908447266,-3827.5,1963.0000305175781,0.0,-0.5543802209513758,-1.7086401112140788,2.9200441142772418,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,241.22000122070312,3830.81005859375,654.6599731445312,990.8999633789062,12999.69970703125,315.10000228881836,5273.699951171875,-787.6000213623047,237.70000457763672,0.0,255.0,,-0.7175843615907742,-1.6057639558323078,2.055738093638344,True,False,105.0,False,False,4,,5597548123169614830,CoYoTeSB99,8.0,-2645.669921875,3952.22998046875,15.720000267028809,-16816.600341796875,-3228.3999633789062,150.9000015258789,76.79999828338623,25.899999141693115,-1680.5000305175781,255.0,1.0,False,0.008363010775660679,-3.0250915827201332,-0.005797168643557532,True,0.0,False,12,False,14,,enpitsu,76561198039309853,26.0,913.75,4791.9599609375,17.059999465942383,-15141.8994140625,3403.9999389648438,1.899999976158142,-0.5999999865889549,-0.29999999329447746,0.0,128.0,128.0,,0.016816085143939296,2.920470040134996,-4.8441706646878286e-05,True,140.0,False,False,10,8,,games5425898691,bf81d8692db,19,-289.1499938964844,4407.52978515625,677.6900024414062,9468.499755859375,1216.3999938964844,1251.1000061035156,3246.6000366210938,-1153.8999938964844,-1685.2000427246094,255.0,0.0,,-0.9232831571469146,0.525950147840491,0.31523780321714606,True,18,False,22,142.20307074567322,True,
37,2583,78,False,False,1,9018.918593517323,1472.5699462890625,-3860.469970703125,435.7799987792969,18888.699951171875,4408.599853515625,-1722.7999877929688,-3531.7999267578125,4331.300048828125,-863.0000305175781,1.0,-0.3333313274695889,-2.700800215187797,0.4592086278623045,76561198039309853,enpitsu,26.0,1288.239990234375,-3862.300048828125,309.8500061035156,9993.499755859375,4950.10009765625,2934.5999145507812,4028.5000610351562,-1617.5,3377.0001220703125,255.0,0.0,False,0.6771342244938183,-2.680740967733486,1.4308469690450603,True,11,67.0,False,False,10,,bf81d8692db,games5425898691,19.0,-1970.8199462890625,-4129.509765625,16.450000762939453,-4419.2999267578125,-2875.2999877929688,-3.100000023841858,-177.90000915527344,-107.79999732971191,-1031.1000061035156,255.0,128.0,,-0.015307796546877476,-0.5983307823143703,-0.0052433673258817665,True,128.0,False,18,False,22,,CoYoTeSB99,5597548123169614830,8.0,3042.35009765625,-3260.8798828125,17.0,-13347.099609375,4347.0001220703125,4.099999964237213,-0.7999999821186066,0.19999999552965164,-2069.7000122070312,255.0,0.0,False,-0.009587944958515301,0.3675419161832441,-0.00010849323814495785,True,217.0,False,False,12,14,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,-287.7300109863281,-5517.0,25.239999771118164,2799.8001098632812,10011.699829101562,-394.0999984741211,-2.5,14.40000057220459,407.09999084472656,255.0,128.0,,-0.033436123284924214,1.8115171676031256,-0.009178590294783514,False,False,False,4,23.55337606963289,True,
38,2676,81,False,False,1,8024.915573435181,2668.27001953125,-2686.77001953125,100.86000061035156,-3992.3001098632812,2599.89990234375,3831.6000366210938,-2850.7998657226562,-4377.60009765625,-2826.9000244140625,1.0,0.07632680790030806,-2.9525435244749247,0.14888012425057745,76561198039309853,enpitsu,26.0,2651.909912109375,-3031.080078125,94.23999786376953,-4700.5999755859375,8500.599975585938,2569.4000244140625,-3833.0999755859375,-3863.0999755859375,795.5999755859375,255.0,255.0,,-0.5241463116169127,1.674588981095382,-0.4854526965124909,True,13,31.0,False,False,12,,bf81d8692db,games5425898691,18.0,-79.52999877929688,-5104.47021484375,17.010000228881836,4322.200012207031,-3131.300048828125,2.800000011920929,3.1999999284744263,-2.3000000417232513,596.1000061035156,255.0,220.0,,-0.009492067434637132,-2.494698824558909,-4.681006263223577e-05,True,128.0,False,18,False,22,,CoYoTeSB99,5597548123169614830,8.0,2920.280029296875,-2247.68994140625,19.459999084472656,-13786.99951171875,-11146.300048828125,2957.5,-0.29999999329447746,-0.09999999776482582,7.699999809265137,255.0,130.0,,-0.009603891623443292,-0.6800570983549539,-5.308204222340406e-05,True,173.08484296388528,True,False,12,15,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,-620.1199951171875,1061.0999755859375,18.790000915527344,-430.8000183105469,22009.29931640625,2.199999988079071,0.29999999329447746,0.19999999552965164,-1682.5,255.0,0.0,,0.00478373858292093,1.603814554128705,3.320004521884948e-05,True,6,False,8,96.0,False,
39,2680,82,False,False,0,2967.488569431276,-2593.909912109375,2706.260009765625,164.10000610351562,11104.599609375,22782.5,9396.599731445312,5965.4998779296875,-536.1000061035156,-353.10001373291016,0.0,-0.7305603929472017,2.835558500084233,-0.28209038319734964,5597548123169614830,CoYoTeSB99,8.0,-2709.2900390625,2435.260009765625,69.05999755859375,11970.699462890625,19370.0,3240.7998657226562,-4126.000061035156,-749.4000244140625,1051.9999694824219,255.0,246.0,,0.044050437374186784,0.7407719917253003,-0.04436988953914305,True,13,160.6637159957681,True,False,16,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,611.280029296875,-1243.1500244140625,18.790000915527344,-2290.2999877929688,-21639.09912109375,2.0999999344348907,-0.09999999776482582,0.0,-2119.9000549316406,255.0,0.0,True,-0.004801138479080051,-1.761084257324366,4.4323490519970923e-05,True,96.0,False,6,False,8,,enpitsu,76561198039309853,26.0,-2574.5400390625,2883.64990234375,106.73999786376953,4615.400085449219,-8905.900268554688,-161.39999389648438,3771.6000366210938,3931.199951171875,754.8000335693359,255.0,255.0,,0.8245061516572134,-2.632733744031161,-2.081530193704976,True,31.0,False,False,13,12,,games5425898691,bf81d8692db,18,38.7400016784668,5129.1201171875,17.010000228881836,-5357.0001220703125,2809.89990234375,3.100000023841858,-0.19999999552965164,0.0,1944.4000244140625,255.0,255.0,,0.009503070003829626,2.616860425341695,0.00021294596495095676,True,18,False,22,128.0,False,
40,2681,82,False,False,1,8031.584908459388,2559.89990234375,-2717.340087890625,233.75,-4512.799987792969,10348.399658203125,16369.7998046875,5678.699951171875,-1451.199951171875,-1283.0000305175781,1.0,0.7104951337250537,-2.6028780978497825,-0.03662062468362698,76561198039309853,enpitsu,26.0,2574.5400390625,-2883.64990234375,106.73999786376953,-4615.400085449219,8905.900268554688,-161.39999389648438,-3771.6000366210938,-3931.199951171875,754.8000335693359,255.0,255.0,,-0.8245061516572134,2.632733744031161,-2.081530193704976,True,13,31.0,False,False,12,,bf81d8692db,games5425898691,18.0,16.030000686645508,-5151.759765625,17.010000228881836,6478.0999755859375,-2098.8999938964844,3.0000001192092896,-1.0000000149011612,0.5000000074505806,2338.3999633789062,255.0,255.0,,-0.009506254218941832,-2.818651729100615,0.00014050939664288532,True,128.0,False,18,False,22,,CoYoTeSB99,5597548123169614830,8.0,2603.080078125,-2601.110107421875,90.94999694824219,-11527.7001953125,-17594.49951171875,1818.5000610351562,5243.0999755859375,1566.3999938964844,552.7999877929688,255.0,255.0,,-0.36800833769058144,-0.7287492377715928,-0.6614082957187258,True,157.47840852891247,True,False,13,16,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,-573.8400268554688,1436.3499755859375,18.790000915527344,5781.199951171875,20415.0,2.0999999344348907,-0.0,-0.0,-2545.500030517578,255.0,0.0,False,0.004828419144223729,1.981639162394683,1.630890926741009e-05,True,6,False,8,96.0,False,
41,2785,85,False,False,1,4497.972303214936,1322.25,662.27001953125,289.75,169.89999771118164,27995.90087890625,8492.19970703125,-2163.3999633789062,-1834.6000671386719,-27.799999713897705,1.0,0.14571536460849344,-2.2582147280270153,1.8256352957635575,bf81d8692db,games5425898691,19.0,1303.5999755859375,321.3699951171875,211.64999389648438,3216.0000610351562,22231.8994140625,3950.7998657226562,0.29999999329447746,0.09999999776482582,-0.19999999552965164,255.0,128.0,,-0.009621797714952382,1.7144969824100877,-1.1745706569899244e-05,True,20,44.0,False,4,26,,76561198039309853,enpitsu,26.0,1158.8399658203125,-415.94000244140625,18.260000228881836,-5550.2001953125,16046.400146484375,-1506.6999816894531,-2421.9000244140625,-899.4000244140625,-292.99999237060547,255.0,128.0,,0.04236274375144143,1.2400202409102825,0.0014539423074164273,True,31.0,False,16,False,14,,CoYoTeSB99,5597548123169614830,8.0,-55.84000015258789,1333.4100341796875,17.010000228881836,4208.599853515625,20840.2001953125,2.800000011920929,-0.0,0.5000000074505806,88.99999618530273,201.0,141.0,False,-0.009594236303116541,1.773144037419057,7.574804541790375e-06,True,135.0,False,False,16,18,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,2064.300048828125,4970.6298828125,21.440000534057617,-13436.500244140625,-3718.5000610351562,-486.8000030517578,-1604.9000549316406,-253.99999618530273,1664.7000122070312,128.0,255.0,False,-0.03092049433106691,-0.3248751211847548,-0.11760508380113725,True,6,False,8,249.0,False,
42,2871,89,False,False,0,7879.883552409937,-1356.949951171875,-2726.389892578125,177.50999450683594,-1804.7999572753906,5017.099914550781,3790.5999755859375,-4444.200134277344,-2111.999969482422,3433.2998657226562,0.0,-0.7334951068249649,1.8848780384749824,-1.1479788560558604,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,-1368.4200439453125,-2601.5400390625,202.74000549316406,-6458.2000732421875,13305.6005859375,741.6999816894531,-542.9999923706055,249.89999771118164,-47.30000019073486,255.0,255.0,False,-0.010258571937897669,2.943135396216225,0.5309160653951841,True,6,255.0,False,False,10,,5597548123169614830,CoYoTeSB99,8.0,-903.1799926757812,-3363.090087890625,428.7300109863281,390.99998474121094,7311.199951171875,4592.099914550781,894.8000335693359,615.9999847412109,-648.0000305175781,255.0,154.0,False,-0.42821628769943626,-0.7076527582035668,1.336036883308053,True,125.0,False,16,False,20,,enpitsu,76561198039309853,26.0,-2743.260009765625,1487.8699951171875,17.059999465942383,18156.500244140625,260.6999969482422,2.3999999463558197,-0.7999999821186066,0.0,-2146.199951171875,255.0,0.0,False,0.016769311010379474,-0.06333203802992216,-2.9221911762263136e-05,True,255.0,False,False,16,14,,games5425898691,bf81d8692db,19,-3346.52001953125,-4446.6298828125,28.239999771118164,-6114.0997314453125,14739.69970703125,-1857.7999877929688,1990.8000183105469,-2329.4000244140625,-1805.3999328613281,255.0,0.0,,0.12627743282674486,1.8895423711496044,0.2812536788001849,True,20,4,26,68.77531197763258,True,
43,2922,90,True,True,1,3368.2034931580474,1676.72998046875,1863.530029296875,156.91000366210938,-15222.5,27845.400390625,-1963.2000732421875,-2799.89990234375,-1446.199951171875,-793.0999755859375,1.0,1.0362505476831594,0.9397432415029652,0.8992318874820792,76561198039309853,enpitsu,26.0,1810.8900146484375,1550.27001953125,160.5,-8087.80029296875,21379.3994140625,2496.6000366210938,-68.89999866485596,-2156.6000366210938,549.0000152587891,128.0,255.0,False,-0.017007692325149835,1.5984121381087024,-0.017739276082126384,True,17,170.0,False,False,16,,bf81d8692db,games5425898691,19.0,2534.300048828125,776.1799926757812,16.989999771118164,7232.60009765625,-19587.80029296875,5.0,-1.0999999940395355,2.5999999046325684,486.19998931884766,255.0,78.0,,-0.009594983683639424,-1.9848113354583352,-0.00021451823667784195,True,0.0,False,20,4,26,,CoYoTeSB99,5597548123169614830,8.0,823.1400146484375,2059.31005859375,155.1699981689453,1100.0,-4414.4000244140625,-8929.199829101562,156.99999809265137,439.90001678466797,1151.2999725341797,255.0,128.0,False,-0.4508792592921561,1.7374365161289071,0.26733613531030437,True,90.57934630301692,True,False,16,20,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,2286.669921875,1610.3399658203125,18.790000915527344,-2521.6000366210938,7371.7999267578125,2.0000000298023224,0.29999999329447746,-0.09999999776482582,2546.999969482422,255.0,253.0,False,0.004744418119665209,1.1971635404953438,4.271227382314779e-05,True,6,False,10,255.0,False,
