,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
67,5071,150,False,False,1,10146.516140276986,-724.8400268554688,-4876.22021484375,146.27000427246094,-25245.10009765625,457.5,12639.599609375,-984.7000122070312,5553.4002685546875,-2046.7999267578125,1.0,-0.18064284736877062,2.3413100892217713,-1.5949765205212856,2533274993326893,goldenhaz,10.0,-568.260009765625,-4894.22998046875,76.22000122070312,-18423.199462890625,-7307.60009765625,1660.7000732421875,-1624.7000122070312,-3882.7999877929688,-3540.2999877929688,255.0,21.0,,-0.27261574671137095,-0.014697472358858462,-0.014053860099978274,True,0.0,False,12,11,False,,bc83babb4bb,fvbio._,10.0,-895.75,-4907.72998046875,29.579999923706055,16519.49951171875,5361.199951171875,3193.5000610351562,-166.39999389648438,16.00000023841858,262.1999931335449,255.0,128.0,,-0.00868586840027472,2.80029709865578,0.004140907924637597,True,96.44663211607164,True,10,13,False,,enpitsu,76561198039309853,25,68.68000030517578,-4190.9501953125,17.040000915527344,-6961.6998291015625,-2434.7000122070312,4.699999988079071,0.09999999776482582,-0.19999999552965164,1717.7000427246094,255.0,255.0,False,-0.01662873861324728,-0.29601136338262857,0.0003793070009709694,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-1775.8299560546875,-4988.7001953125,446.2300109863281,-5992.19970703125,1837.1000671386719,-383.1999969482422,-539.5000076293945,-478.3000183105469,4493.599853515625,255.0,0.0,,1.339923657909989,-2.56593796937346,2.5563335847272968,True,8,False,8,103.0,False,
68,5212,155,False,False,1,6749.690003789516,-3972.56005859375,465.0199890136719,222.97000122070312,-6596.099853515625,26997.19970703125,-4695.199890136719,-1947.2000122070312,956.6000366210938,1476.199951171875,1.0,0.9451202983529552,3.0108216904038514,-0.7887734310874546,bc83babb4bb,fvbio._,11.0,-3890.0400390625,295.29998779296875,211.2100067138672,-1195.0,19599.3994140625,1872.2999572753906,-5149.4000244140625,-789.8000335693359,1763.3000183105469,255.0,128.0,,0.04829534082889348,1.2875908499543516,0.06430389449667842,True,0.0,False,16,11,False,,2533274993326893,goldenhaz,9.0,2476.75,-2685.9599609375,17.010000228881836,-16490.50048828125,13226.400146484375,-0.19999999552965164,-1.7000000178813934,1.0999999940395355,445.8000183105469,255.0,187.0,False,-0.009585302361833511,0.6687607816750603,2.2247812814280453e-05,True,167.28935058398915,True,14,14,False,,enpitsu,76561198039309853,25,-2920.429931640625,2708.6201171875,17.040000915527344,12854.599609375,6052.19970703125,2.3000000417232513,0.5999999865889549,-0.19999999552965164,284.50000762939453,255.0,255.0,True,-0.01678065524322283,3.0196460583439455,0.0003812671319442091,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-3744.530029296875,1519.2900390625,88.16999816894531,-434.90001678466797,22722.80029296875,-823.3999633789062,-3914.89990234375,-71.39999866485596,-4.1999998688697815,255.0,128.0,,1.0021571211835532,1.5506885513340343,-0.002009684219047169,False,12,False,12,31.0,False,
69,5256,157,False,False,0,9789.812805558828,3328.820068359375,-3691.27001953125,100.38999938964844,20579.69970703125,-6600.30029296875,-1032.2000122070312,2834.7000122070312,3228.2998657226562,-400.2000045776367,0.0,0.29817552122934005,-0.28969659521984464,-0.27893952754485885,76561198039309853,enpitsu,25.0,3181.719970703125,-3726.699951171875,122.44999694824219,10752.60009765625,-8560.800170898438,1881.6999816894531,-176.39999389648438,1027.699966430664,-4915.799865722656,128.0,255.0,False,0.13906289181705023,-1.2429156399431707,-0.05861122637673641,True,181.0,False,6,4,False,,bf81d8692db,games5425898691,19.0,2418.159912109375,-4673.72998046875,17.0,-17050.999755859375,-7419.6002197265625,3.4999999403953552,0.3999999910593033,-2.0000000298023224,-1830.7000732421875,0.0,0.0,,0.00981712087030583,-2.8095738340034484,9.336904798780697e-06,True,255.0,False,12,12,False,,fvbio._,bc83babb4bb,11,3575.1298828125,-3126.110107421875,16.90999984741211,-11451.99951171875,-13046.700439453125,23.599998950958252,-9.100000262260437,-62.69999980926514,1752.7000427246094,255.0,255.0,,0.007665108071052057,-2.2493527303897425,-0.0025353158759110596,True,0.0,False,16,False,12,,goldenhaz,2533274993326893,10.0,288.1700134277344,924.8499755859375,17.010000228881836,16901.700439453125,-2909.2999267578125,2.0999999344348907,0.7999999821186066,-0.29999999329447746,55.59999942779541,131.0,128.0,False,0.009632060451020455,-0.1628954596415669,-9.882886991513205e-05,True,14,False,14,211.0,False,
70,5350,160,False,False,0,10094.191130840667,3870.239990234375,-3758.070068359375,279.92999267578125,2720.8999633789062,10930.699462890625,4707.60009765625,-657.7999877929688,2973.2000732421875,1536.9999694824219,0.0,1.0469749546856664,2.3080736358194107,2.687794880110156,76561198039309853,enpitsu,25.0,3857.179931640625,-3826.64990234375,111.41999816894531,-1981.7999267578125,4037.39990234375,2348.2000732421875,-4999.2999267578125,-1711.199951171875,-1525.8999633789062,0.0,128.0,False,-0.9137873890243641,-1.6262008416723337,0.47570209646247014,True,181.0,False,8,5,False,,bf81d8692db,games5425898691,20.0,1474.1099853515625,-4944.240234375,17.690000534057617,12323.800048828125,995.9999847412109,-52.199997901916504,146.5999984741211,105.20000457763672,1480.0999450683594,255.0,155.0,,0.0186283345825242,0.12316956609359031,-0.028846382090618742,True,255.0,False,12,12,False,,fvbio._,bc83babb4bb,10,3842.110107421875,-4196.10986328125,776.489990234375,3035.10009765625,3260.0,-12205.6005859375,1693.9999389648438,-1579.6000671386719,287.7000045776367,255.0,0.0,False,1.1430372147898897,0.7950476240526753,-1.595168966341417,True,,False,16,False,12,,goldenhaz,2533274993326893,9.0,2614.219970703125,360.0799865722656,17.010000228881836,-5882.5,-337.20001220703125,2.3000000417232513,0.0,0.0,-2276.0000610351562,254.0,0.0,False,0.009509276654395122,-3.062002723198043,-3.710909860803216e-05,True,14,False,14,211.0,False,
71,5418,163,False,False,0,8182.18028469685,3779.489990234375,-1574.75,226.27000427246094,7769.000244140625,27050.400390625,7063.2000732421875,-925.0,-3692.39990234375,462.59998321533203,0.0,0.4708871050604129,1.632282605309022,0.18613553177340234,bf81d8692db,games5425898691,20.0,3740.360107421875,-1716.3800048828125,118.16000366210938,9993.900146484375,18489.69970703125,1431.199951171875,3717.39990234375,-2952.9000854492188,1823.0999755859375,255.0,128.0,,-0.29893831968905504,1.2453345117524186,-0.04957972837564119,True,154.06755285109242,True,14,12,False,,76561198039309853,enpitsu,25.0,3991.22998046875,-3466.090087890625,75.52999877929688,3872.39990234375,4955.4998779296875,3351.7001342773438,-1438.0000305175781,-1958.8999938964844,1912.7000427246094,255.0,255.0,False,-0.5295531759147138,0.8755420881511462,-0.4838367663340799,True,181.0,False,6,8,False,,fvbio._,bc83babb4bb,10,3800.550048828125,-1685.31005859375,21.969999313354492,-1006.6999816894531,12645.10009765625,3000.8999633789062,-0.5000000074505806,-0.29999999329447746,2120.800018310547,128.0,255.0,False,0.009644078526070693,1.70336689547085,8.202571646450815e-05,True,31.0,False,17,False,12,,goldenhaz,2533274993326893,9.0,2289.7099609375,2854.219970703125,17.010000228881836,2290.7000732421875,13756.099853515625,2.3000000417232513,0.3999999910593033,1.1999999731779099,-2264.9000549316406,254.0,0.0,True,0.009596307354645141,1.2391013463791358,-0.00015972836779060327,True,14,False,14,211.0,False,
72,5473,165,False,False,1,9075.089541512662,-3251.530029296875,-2931.8798828125,142.3300018310547,-2586.400146484375,2835.7000732421875,6916.9000244140625,5397.8997802734375,1315.8000183105469,-2264.9000549316406,1.0,-0.35832366800759263,2.8049712116371976,-0.9526771289634172,2533274993326893,goldenhaz,9.0,-3188.510009765625,-3040.2099609375,14.880000114440918,-5750.0,510.9000015258789,-1558.0000305175781,-1423.800048828125,-4895.899963378906,2062.2000122070312,215.0,0.0,False,-0.05654827993320545,0.3308808645306003,-0.00044329834295393035,True,211.0,False,14,14,False,,bc83babb4bb,fvbio._,10.0,-2304.530029296875,-634.2000122070312,16.989999771118164,8522.19970703125,-14012.19970703125,4.600000083446503,-2.0999999344348907,3.3000001311302185,614.900016784668,255.0,128.0,False,-0.009598631131713314,-2.1550098748891604,-2.1530642864169483e-05,True,0.0,False,14,18,False,,enpitsu,76561198039309853,25,-2623.85009765625,1805.239990234375,17.059999465942383,10818.00048828125,-9016.599731445312,1.2999999523162842,-0.9000000357627869,0.7999999821186066,-152.5,255.0,0.0,False,-0.016764573618839818,-2.4296333274534754,0.0001496860687576511,True,147.0,False,8,False,6,,games5425898691,bf81d8692db,20.0,-3642.52001953125,-2246.68994140625,110.7300033569336,5020.7000732421875,-22323.1005859375,2338.8999938964844,-789.3000030517578,-286.8000030517578,-93.10000419616699,255.0,128.0,,0.24984448879663063,-1.6095358629241825,0.17145072167477776,True,12,False,16,39.28406894847911,True,
73,5533,167,False,False,1,8809.145481351605,-3779.43994140625,-2326.010009765625,99.02999877929688,12215.30029296875,7518.599853515625,6145.30029296875,-827.6000213623047,-2006.300048828125,-4096.199951171875,1.0,-0.29132703340919214,2.9058839196951363,-0.5032238949538602,2533274993326893,goldenhaz,9.0,-3927.340087890625,-2405.489990234375,33.279998779296875,7982.7001953125,8098.4002685546875,-3668.2000732421875,-502.90000915527344,-3636.6000366210938,-2832.9998779296875,255.0,0.0,False,-0.30494923462557333,2.4569321810572275,0.2629711118442862,True,179.68060224799703,True,14,14,False,,bc83babb4bb,fvbio._,10.0,-2836.5,-4526.06982421875,16.989999771118164,2252.2999572753906,-18950.999755859375,5.400000214576721,-0.0,0.5000000074505806,3397.3001098632812,255.0,255.0,False,-0.00957695339425231,-1.9964397961233862,0.0001103372442172378,True,0.0,False,14,18,False,,enpitsu,76561198039309853,26,-2075.06005859375,1149.2900390625,17.059999465942383,-328.1999969482422,-550.8000183105469,1.4000000059604645,-1.899999976158142,-0.7000000029802322,108.59999656677246,255.0,255.0,False,-0.016676228910944085,-0.9637689431732783,2.182911849967219e-05,True,177.0,False,8,False,6,,games5425898691,bf81d8692db,20.0,-2491.820068359375,-3934.8701171875,17.0,-2660.7998657226562,17063.900146484375,1.0000000149011612,-0.19999999552965164,1.1999999731779099,1473.699951171875,255.0,240.0,,-0.009593587131001415,1.3768171890865166,3.654916328675106e-05,True,12,False,16,189.216352880642,True,
74,5603,169,False,False,0,4918.270752797659,1002.3300170898438,602.8499755859375,196.86000061035156,-8945.999755859375,22154.29931640625,10556.099853515625,4831.700134277344,-2606.400146484375,-2420.7000732421875,0.0,0.49122175768605403,2.6099714942222922,1.6384203674530629,76561198039309853,enpitsu,25.0,1010.8499755859375,427.5199890136719,110.0,-7921.6998291015625,16183.00048828125,3265.1998901367188,-15.499999523162842,-4234.5001220703125,784.4999694824219,128.0,255.0,,0.01701360465850325,1.5760362581286065,-0.052957681830956255,True,136.0,False,10,7,False,,bf81d8692db,games5425898691,20.0,3499.280029296875,-145.72000122070312,16.989999771118164,-13255.400390625,-17520.400390625,2.5,-2.199999988079071,-3.3000001311302185,-1562.7999877929688,255.0,64.0,,0.00958063218710648,-2.276998009596681,-0.00014838425508604278,True,236.21113129841385,True,12,16,False,,fvbio._,bc83babb4bb,10,1175.800048828125,4212.68994140625,17.020000457763672,-1121.500015258789,435.6999969482422,0.9000000357627869,1.899999976158142,-1.0000000149011612,229.40000534057617,128.0,128.0,,0.0096413015710444,2.7116788823130364,7.616548527921625e-05,True,,False,18,False,14,,goldenhaz,2533274993326893,9.0,,,,,,,,,,,,,,,,True,,,,,,
75,5688,172,False,False,1,8954.546799454978,1435.8299560546875,-3798.260009765625,306.17999267578125,-4786.9000244140625,-2700.2999877929688,15655.799560546875,-896.9000244140625,5685.9002685546875,-1692.7000427246094,1.0,-0.6484047783041541,-2.881738585123872,1.8436316763444236,2533274993326893,goldenhaz,9.0,1495.8499755859375,-3881.9599609375,159.27999877929688,-14706.099853515625,7095.0,1660.2999877929688,-1553.0000305175781,-2066.0000610351562,4854.800109863281,255.0,66.0,,0.2563013593085931,0.010850808327958109,0.9769920124275498,True,35.0,False,4,3,False,,bc83babb4bb,fvbio._,10.0,1311.47998046875,-4015.080078125,118.0199966430664,10527.099609375,15727.39990234375,1845.8999633789062,-4808.900146484375,2668.699951171875,46.90000057220459,255.0,128.0,,-0.4024546002701928,2.0738858149270665,0.00019177194246613034,True,,False,15,20,False,,enpitsu,76561198039309853,25,1443.969970703125,-3638.18994140625,199.6300048828125,-4274.100036621094,-5408.699951171875,532.599983215332,-3079.5999145507812,-4468.0999755859375,895.4000091552734,255.0,128.0,,0.1007579374081188,-1.1807193996032133,1.0713319244815374,True,98.0,False,12,False,9,,games5425898691,bf81d8692db,20.0,2536.2900390625,1387.02001953125,16.989999771118164,10874.300537109375,-15104.200439453125,4.799999892711639,-0.0,-0.0,-1995.5999755859375,255.0,0.0,,-0.00959119339758533,-2.120288240306364,4.988801314562574e-07,True,12,False,16,254.0,False,
76,5784,176,False,False,1,9758.62160382156,-154.91000366210938,-4561.8701171875,448.1700134277344,7184.000244140625,16526.099853515625,-11637.39990234375,-4077.9000854492188,3817.9998779296875,2189.199981689453,1.0,-0.35470686261258566,-0.7658413969863104,-0.6469088435988182,2533274993326893,goldenhaz,9.0,-220.50999450683594,-4762.52978515625,447.1400146484375,9637.60009765625,469.00001525878906,2939.5001220703125,-1626.199951171875,3113.0999755859375,4232.39990234375,254.0,57.0,False,0.6058551425770362,1.2639151217969427,1.5269588005942751,True,0.0,False,6,4,4,,bc83babb4bb,fvbio._,10.0,2147.5400390625,-4810.509765625,17.010000228881836,-18241.199951171875,-7639.5001220703125,0.0,-1.2999999523162842,-0.29999999329447746,-1849.4000244140625,255.0,0.0,,-0.009596267509103034,-0.34184642440027346,-0.00012285669631323848,True,192.31339355950715,True,16,20,False,,enpitsu,76561198039309853,25,-271.1700134277344,-4551.89990234375,226.4499969482422,-7908.800048828125,-6497.2998046875,552.5,-18.200000524520874,-30.59999942779541,2159.600067138672,128.0,128.0,,-0.01725783940189375,-1.1259910194479883,0.001635371950879071,True,104.0,False,14,False,10,,games5425898691,bf81d8692db,20.0,-23.299999237060547,-4195.41015625,375.8900146484375,-5327.7001953125,-21986.99951171875,4145.199890136719,3152.2000122070312,-551.3000106811523,-4473.2000732421875,255.0,202.0,,0.7280385161005193,-1.1345404361336,-0.7781945751314618,True,13,False,18,92.3600687621742,True,
77,5786,176,True,True,0,1201.089871843611,139.57000732421875,4531.5498046875,362.0,9787.39990234375,27207.60009765625,-14958.599853515625,-5720.10009765625,1505.8000183105469,1006.2000274658203,0.0,0.22080609420387443,0.893160312974904,-0.7147186770498752,bf81d8692db,games5425898691,20.0,64.12999725341797,4368.1298828125,399.3699951171875,3529.7000122070312,17220.999755859375,453.10001373291016,-2311.699981689453,324.7999954223633,-4979.89990234375,255.0,213.0,,-0.44215985287170395,0.722086256019386,-0.9472309572657147,True,86.18271836414131,True,18,13,False,,76561198039309853,enpitsu,25.0,337.07000732421875,4606.0,228.55999755859375,7908.800048828125,6497.2998046875,10.499999523162842,19.800000190734863,33.499999046325684,2341.9000244140625,128.0,128.0,,0.016612855552898216,1.3262973319164209,0.004892570976916034,True,104.0,False,10,14,False,,fvbio._,bc83babb4bb,10,-1988.5400390625,4862.7099609375,17.010000228881836,19722.099609375,5035.899963378906,0.0,0.29999999329447746,0.19999999552965164,-1949.4000244140625,255.0,0.0,,0.009585822114196433,0.18241073642247418,-2.7984247299517295e-05,True,186.13604316147425,True,20,False,16,,goldenhaz,2533274993326893,8.0,140.2899932861328,4758.47998046875,469.2799987792969,-9621.099853515625,-512.0000076293945,2427.899932861328,2224.7000122070312,-3722.0999145507812,3383.0999755859375,254.0,80.0,False,-0.5576153954901163,-1.165167026043587,1.9278834092102937,True,4,4,6,0.0,False,
78,5791,176,False,True,0,1218.0439853414834,316.4800109863281,5023.7099609375,99.11000061035156,7344.2999267578125,20816.8994140625,9605.30029296875,-5653.2000732421875,1994.4999694824219,249.3000030517578,0.0,1.27302873644474,0.19558947307201116,-1.8420553266354784,76561198039309853,enpitsu,25.0,482.04998779296875,4725.02001953125,217.33999633789062,7908.800048828125,6497.2998046875,-1179.7000122070312,13.200000524520874,23.499999046325684,1642.2999572753906,128.0,128.0,,0.013953043526993744,1.684918021835252,0.010189124819732685,True,104.0,False,14,10,False,,bf81d8692db,games5425898691,20.0,144.5800018310547,4690.68017578125,398.69000244140625,5271.199951171875,17671.8994140625,-120.60000419616699,-2980.4000854492188,751.9000244140625,-4560.799865722656,255.0,183.0,,-0.12589270776797976,-0.25630331205799933,-1.5989828179598902,True,70.53156121828222,True,13,18,False,,fvbio._,bc83babb4bb,10,-1623.050048828125,4887.39990234375,17.010000228881836,19644.7998046875,-2084.600067138672,2.199999988079071,0.09999999776482582,0.0,-2003.3999633789062,255.0,0.0,,0.009581895151727348,-0.18177167104274738,-1.1933549075244772e-05,True,191.0,False,20,False,16,,goldenhaz,2533274993326893,8.0,-35.65999984741211,4748.18017578125,502.92999267578125,-9574.7998046875,-609.3000030517578,1291.0000610351562,3627.60009765625,-3507.3001098632812,2188.300018310547,254.0,84.0,False,-0.3445904686441373,-1.1140076021739056,2.908737666515078,True,4,4,6,0.0,False,
79,6045,176,False,False,1,5178.234772498923,-17.790000915527344,43.029998779296875,95.56999969482422,-9310.10009765625,28242.19970703125,1702.2000122070312,2857.39990234375,1438.3000183105469,315.49999237060547,1.0,0.023837358217636252,-0.005841095273002484,-0.04768695134913597,2533274993326893,goldenhaz,8.0,85.86000061035156,-231.82000732421875,73.23999786376953,-10711.600341796875,20154.7998046875,2795.8999633789062,-4524.5001220703125,2984.2999267578125,-933.8999938964844,255.0,0.0,,-0.08467111022108387,0.7897558208964167,0.2891222555238079,False,0.0,False,6,5,False,,bc83babb4bb,fvbio._,11.0,-3135.0,-3990.510009765625,49.91999816894531,-19835.699462890625,-4125.0,-2342.100067138672,-391.89998626708984,-2058.2000732421875,-1403.699951171875,255.0,0.0,,0.36811490595080554,-0.07316281967330737,0.08430189234198941,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,-14.779999732971191,3713.830078125,17.049999237060547,150.600004196167,-9578.800048828125,2.7000001072883606,0.29999999329447746,0.3999999910593033,-0.29999999329447746,255.0,128.0,False,-0.016640167466127828,-1.5864747837634918,3.883381130857302e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-155.8300018310547,587.6900024414062,58.599998474121094,1278.7000274658203,-22763.701171875,2920.8999633789062,4380.199890136719,116.49999618530273,-162.29999542236328,128.0,128.0,,-0.09187824975787294,-1.593041168344006,-0.0004438701497216385,True,3,False,4,0.0,False,
80,6047,176,False,False,0,5424.863059228311,68.08000183105469,-198.50999450683594,119.33000183105469,-4083.9999389648438,8567.100219726562,7106.6998291015625,5543.2000732421875,688.3000183105469,2190.399932861328,0.0,-0.06056498008147474,0.10529599327281816,0.1029583229123599,bf81d8692db,games5425898691,20.0,142.05999755859375,-310.8800048828125,87.91000366210938,-217.39999771118164,18562.2998046875,1596.9000244140625,-4045.10009765625,-1815.8000183105469,3254.1000366210938,128.0,217.0,,1.0831450267461358,1.5531239524930567,-0.22498962704616196,True,0.0,False,4,3,False,,76561198039309853,enpitsu,25.0,13.609999656677246,-3640.1298828125,17.049999237060547,-156.99999809265137,10024.000244140625,2.7000001072883606,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,0.016647857074287672,1.5864747847532896,3.1263831179197527e-05,True,116.0,False,False,False,False,,fvbio._,bc83babb4bb,11,3283.9599609375,4019.68994140625,30.399999618530273,19872.39990234375,3290.5999755859375,-2760.1998901367188,-742.9000091552734,2475.2000427246094,-408.8999938964844,255.0,0.0,,-0.21485390477981162,-0.030315285472998253,0.09811514480255218,True,255.0,False,4,False,4,,goldenhaz,2533274993326893,8.0,35.630001068115234,4.559999942779541,101.4800033569336,9434.099731445312,-17595.799560546875,1851.199951171875,3983.9999389648438,-3753.2000732421875,-538.6999893188477,254.0,0.0,,0.22270338533161135,-0.8460040129749014,1.2527696661345893,False,5,False,6,0.0,False,
81,6154,180,False,False,1,7443.369242448459,1743.969970703125,-2254.909912109375,333.7900085449219,-11836.99951171875,10896.800537109375,-579.3999862670898,1480.2000427246094,-4275.0,3941.099853515625,1.0,0.532479316130317,1.325804672296904,0.6677635100389624,bc83babb4bb,fvbio._,11.0,1815.22998046875,-2426.659912109375,294.7799987792969,22711.39892578125,1958.6000061035156,2669.4000244140625,-25.199999809265137,-578.4000015258789,1465.2000427246094,,,,0.6001132664639695,2.1280403288975216,-0.45136633431886636,True,227.69934602706664,True,6,4,False,,2533274993326893,goldenhaz,8.0,-2656.110107421875,-1932.3599853515625,16.989999771118164,-659.4000244140625,-16902.099609375,2.3000000417232513,0.29999999329447746,-1.2999999523162842,681.9999694824219,255.0,183.0,,-0.009567039057143348,-1.562048659586197,-7.999360749625484e-05,True,21.699346027066632,True,8,8,False,,enpitsu,76561198039309853,25,1918.1300048828125,-2427.669921875,251.13999938964844,-6584.89990234375,-22036.59912109375,-150.20000457763672,2008.0999755859375,-3961.4999389648438,3243.900146484375,255.0,0.0,,-0.09725348265677555,-1.958754825400371,1.5344495263803963,True,70.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,-4069.47998046875,558.8599853515625,198.2899932861328,1492.7000427246094,10887.60009765625,-5861.400146484375,-2107.2999572753906,-2222.899932861328,-654.0000152587891,255.0,0.0,,-0.5420593447599225,1.7260484483745557,1.3270928614502187,True,6,False,6,255.0,False,
82,6214,182,False,False,0,4897.203700472598,411.9800109863281,420.70001220703125,150.33999633789062,-20770.2001953125,19220.899658203125,11676.700439453125,3231.7999267578125,4186.600036621094,1213.499984741211,0.0,-0.17159051093362732,-2.0734722395661467,-0.6519713194352698,bf81d8692db,games5425898691,20.0,549.5399780273438,306.4800109863281,63.95000076293945,-10475.999755859375,13265.50048828125,2364.499969482422,3178.2000732421875,-161.70000076293945,1454.6000671386719,128.0,255.0,,-0.01652983852090646,2.4233263931582023,-0.11077885363496184,True,147.0,False,8,6,False,,76561198039309853,enpitsu,25.0,-3283.85009765625,4756.22021484375,458.7300109863281,-6103.800048828125,-6146.9000244140625,531.1000061035156,2134.499969482422,-2120.7000732421875,-32.799999713897705,255.0,255.0,False,0.06533155925778507,-2.3710411188794596,-1.5711410382883852,True,70.0,False,2,2,False,,fvbio._,bc83babb4bb,11,-3742.89990234375,2939.6201171875,16.239999771118164,9469.099731445312,8660.10009765625,132.39999771118164,48.60000133514404,209.20000076293945,-1.5999999642372131,255.0,128.0,,0.0009099923406564547,0.7371745269316498,-0.015697204697899744,True,129.8358452191917,True,6,False,4,,goldenhaz,2533274993326893,8.0,203.52999877929688,2923.06005859375,16.989999771118164,-14215.10009765625,-1711.9000244140625,4.799999892711639,-1.2999999523162842,-0.19999999552965164,-1993.5000610351562,254.0,49.0,,0.009580644773112679,-3.0861317397309254,-4.1879381725414146e-05,True,8,False,8,31.0,False,
83,6307,186,False,False,0,2721.898605765324,-2296.6201171875,2806.1201171875,286.3900146484375,4895.4998779296875,8634.400024414062,7994.5001220703125,1791.300048828125,2397.5999450683594,-291.5999984741211,0.0,0.2169545028226828,-1.8006568272683559,2.751843128981545,bf81d8692db,games5425898691,20.0,-2303.81005859375,2665.5400390625,113.91999816894531,-6115.2001953125,464.0999984741211,638.1999969482422,210.20000457763672,5382.80029296875,-1109.4000244140625,255.0,125.0,,-0.4195332485688574,2.13112762530497,0.16996526262051018,True,144.0,False,10,7,False,,76561198039309853,enpitsu,25.0,-1123.3199462890625,813.52001953125,17.049999237060547,-10374.100341796875,-13775.10009765625,2.5999999046325684,-2.3000000417232513,-3.100000023841858,-642.3999786376953,255.0,0.0,False,0.01677956331830733,-2.25362023822705,5.377271953627491e-05,True,26.0,False,4,4,False,,fvbio._,bc83babb4bb,11,-1998.22998046875,4694.10986328125,17.010000228881836,8021.500244140625,1319.9000549316406,2.5999999046325684,0.3999999910593033,-0.5000000074505806,2292.5,255.0,255.0,False,0.00963190793228793,0.19633813429967414,1.078602324965084e-05,True,255.0,False,6,False,4,,goldenhaz,2533274993326893,8.0,-1731.6099853515625,4042.320068359375,16.989999771118164,2096.6000366210938,-10710.400390625,4.900000095367432,0.0,0.0,2328.2000732421875,151.0,255.0,False,0.009581428724879123,-1.319584467321047,2.5224532130999567e-06,True,8,False,8,83.0,False,
