,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
27,1949,55,True,False,0,8265.399822456355,2311.030029296875,-2477.860107421875,191.5800018310547,-6007.60009765625,25726.99951171875,6522.1002197265625,1693.9999389648438,3213.9999389648438,-3173.9999389648438,0.0,-0.11508420390394744,-1.6830748100921853,2.9135832349038644,bf81d8692db,games5425898691,21.0,2378.469970703125,-2688.840087890625,89.33999633789062,-6557.60009765625,19061.199951171875,3649.1000366210938,1233.7999725341797,-2231.0000610351562,1901.1000061035156,255.0,0.0,,0.026412810055342146,1.820089766341533,-0.1139953515861464,True,4,False,10,21.266124640741637,True,,76561198039309853,enpitsu,28.0,2633.330078125,-2686.820068359375,17.030000686645508,495.0,2854.1000366210938,10.800000429153442,13.700000047683716,-4.4999998807907104,1302.4000549316406,128.0,255.0,,0.01760351412891761,1.293605173567185,9.563077368106858e-06,True,12,225.0,False,12,False,,Rapid Trixy,2535437462000297,7,2981.489990234375,-2606.27001953125,17.010000228881836,-6043.499755859375,15470.2001953125,-0.19999999552965164,-0.3999999910593033,1.1999999731779099,331.8000030517578,255.0,136.0,False,0.009595729518825806,1.968856127164186,-0.00015040267538095402,True,176.68332876697664,True,12,12,False,,kapivalpe,2512636459495351441,9.0,3705.699951171875,162.83999633789062,17.049999237060547,-4007.5,-11402.099609375,3.1999999284744263,0.0,-0.09999999776482582,-2364.4000244140625,255.0,0.0,False,0.0167238264606055,-1.968787044573347,-1.0249117574378139e-05,True,22.0,False,6,6,False,
28,2302,59,False,True,0,5101.544232368385,-1.940000057220459,117.41000366210938,110.29000091552734,-388.1999969482422,25516.0009765625,3837.3001098632812,5989.6002197265625,151.00000381469727,318.4000015258789,0.0,0.00534066209761063,0.01898136946220604,0.33642600039858445,bf81d8692db,games5425898691,21.0,1.4700000286102295,-184.30999755859375,81.56999969482422,-402.79998779296875,22834.69970703125,2018.2000732421875,-5494.000244140625,-256.1000061035156,13.09999942779541,128.0,128.0,,0.7554585866713069,1.6196429946218391,0.001921626156930213,True,3,False,4,22.0,False,,76561198039309853,enpitsu,28.0,0.0,-2907.969970703125,17.049999237060547,0.0,13423.199462890625,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.016670479252160426,1.5707742227540715,-2.4338197291840506e-07,,False,116.0,False,False,False,,Rapid Trixy,2535437462000297,7,-3090.969970703125,4087.18994140625,17.010000228881836,-7512.5,-9217.999877929688,3.1999999284744263,0.0,0.5000000074505806,3508.800048828125,255.0,255.0,False,0.00957816138524235,-1.8364838174476252,2.0896919829516707e-05,True,251.88649465960842,True,False,False,False,,kapivalpe,2512636459495351441,9.0,-34.34000015258789,473.1499938964844,110.95999908447266,-4446.199951171875,-21124.89990234375,2449.1000366210938,4559.599914550781,-2959.89990234375,-835.5000305175781,255.0,51.0,,0.6721817000269522,-1.3449687635652279,0.4715513710769291,True,56.0,False,4,3,False,
29,2305,59,False,False,1,5445.276060831291,-18.81999969482422,-227.8800048828125,176.11000061035156,-14841.800537109375,2043.3000183105469,9264.69970703125,3197.6998901367188,-154.20000076293945,5074.5001220703125,1.0,-0.0791145242249722,-0.34610227293453427,0.3792798586930211,2512636459495351441,kapivalpe,9.0,73.0,-323.3900146484375,122.69999694824219,5452.2998046875,9791.599731445312,-257.09999084472656,-1006.3999938964844,-882.2000122070312,5334.6002197265625,255.0,108.0,,-1.1200774918579501,0.44727775189325153,1.0999679474383202,True,3,False,4,56.0,False,,2535437462000297,Rapid Trixy,7.0,3129.580078125,-4012.72998046875,17.010000228881836,3296.7001342773438,10457.60009765625,0.7999999821186066,-0.0,-0.5999999865889549,3308.2000732421875,255.0,255.0,False,-0.009552035420746858,1.5806222484789063,-2.4040384760509024e-05,True,False,242.4905549710797,True,False,False,,enpitsu,76561198039309853,28,-0.0,2783.93994140625,17.049999237060547,-0.0,-13615.50048828125,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-0.9900000095367432,-111.4800033569336,91.29000091552734,-1745.5000305175781,-9153.800048828125,1011.1000061035156,-3215.2999877929688,-947.0999908447266,-1578.3999633789062,128.0,128.0,,-1.3578209424772847,-1.778247523447303,0.4113501422307452,True,22.0,False,4,3,False,
30,2451,64,False,False,1,9308.487569897725,-2680.72998046875,-3453.889892578125,761.9099731445312,-3701.0000610351562,13091.199951171875,-3598.9999389648438,820.5999755859375,-3698.900146484375,-2385.5999755859375,1.0,-0.7548792080558119,-0.03917142703477987,0.26127952875725247,2535437462000297,Rapid Trixy,7.0,-2563.8798828125,-3597.280029296875,738.4299926757812,-2246.0000610351562,4432.5,1711.4999389648438,-1913.3999633789062,-3500.5999755859375,-3377.60009765625,128.0,47.0,,0.34087991644169635,0.5668193933883862,0.611602284291061,True,False,4,4,71.0,False,,2512636459495351441,kapivalpe,9.0,3150.760009765625,-2581.89990234375,81.33000183105469,2087.7000427246094,-16739.89990234375,-1789.1000366210938,2380.2000427246094,654.4999694824219,22.5,255.0,128.0,,0.4242303694740301,-1.8348758594404613,0.010511806388803844,True,6,,False,6,False,,enpitsu,76561198039309853,28,-2605.419921875,-2259.449951171875,17.049999237060547,7729.000244140625,986.3999938964844,3.100000023841858,-0.0,0.09999999776482582,2458.8999938964844,255.0,255.0,False,-0.016653585248857183,2.999622747116679,-1.1130650423068e-05,True,247.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-3774.0400390625,-2503.320068359375,16.6200008392334,5850.7000732421875,12815.50048828125,43.80000114440918,16.699999570846558,55.10000228881836,-136.19999885559082,255.0,128.0,,-0.007615905298792752,2.019080083300354,-0.008778973893688048,True,255.0,False,6,6,False,
31,2563,68,False,False,1,6852.067372133633,-3920.639892578125,266.5199890136719,178.74000549316406,6148.800048828125,13234.599609375,1766.3999938964844,-433.8999938964844,-2960.4000854492188,-4715.10009765625,1.0,0.42332334005190025,-1.6187383688629629,-1.1591342378256657,2535437462000297,Rapid Trixy,7.0,-4020.219970703125,128.36000061035156,102.16000366210938,857.6000213623047,14034.3994140625,-884.0000152587891,-1076.9999694824219,-563.6000061035156,-1163.499984741211,255.0,24.0,,-0.08846864074824223,1.6333325522225457,0.8779539319401628,True,False,4,4,0.0,False,,2512636459495351441,kapivalpe,9.0,-1990.699951171875,-4081.610107421875,17.049999237060547,-12757.900390625,8308.300170898438,3.100000023841858,-0.5000000074505806,0.19999999552965164,-2074.9000549316406,255.0,0.0,,-0.016773465564485356,0.6423598079922582,-4.8433085851197166e-05,True,6,68.0,False,6,False,,enpitsu,76561198039309853,28,-3838.68994140625,-541.1699829101562,18.020000457763672,3326.6000366210938,16218.699951171875,-129.60000038146973,-94.60000038146973,-465.99998474121094,21.700000762939453,255.0,128.0,False,-0.02472032859620708,1.7779179755715555,0.04752039297779217,True,86.95946658042172,True,2,2,False,,games5425898691,bf81d8692db,21.0,-3400.7099609375,-1034.9300537109375,16.989999771118164,8012.19970703125,13371.300048828125,2.3000000417232513,-0.3999999910593033,-0.19999999552965164,0.0,255.0,128.0,,-0.009566989615202415,2.1106407064578314,4.4516543375341763e-05,True,107.74064508817531,True,8,8,False,
32,2586,69,False,False,1,5705.884901495564,-3401.02001953125,1385.969970703125,93.69000244140625,4780.4998779296875,11157.900390625,2238.6000061035156,-4430.5999755859375,288.29999923706055,-4035.5999755859375,1.0,-0.18662013335336755,-2.9980610039095708,-1.6692925499547842,2535437462000297,Rapid Trixy,7.0,-3667.360107421875,1276.93994140625,52.400001525878906,7806.6998291015625,11801.99951171875,3549.5001220703125,-503.3000183105469,454.90001678466797,-304.7999954223633,255.0,128.0,,-0.029904762742969816,2.1971252191436736,0.0019289522003165637,True,False,4,6,0.0,False,,2512636459495351441,kapivalpe,9.0,-2107.47998046875,-2956.64990234375,94.98999786376953,9363.900146484375,18278.800048828125,2802.6998901367188,-4329.700012207031,3362.3001098632812,-444.70001220703125,255.0,130.0,,-0.402628252079654,2.264357923880255,-0.014048420069705879,True,7,52.0,False,8,False,,enpitsu,76561198039309853,28,-3339.93994140625,1143.4200439453125,17.020000457763672,10164.299926757812,20615.10009765625,5.400000214576721,-0.3999999910593033,-0.7999999821186066,1353.0000305175781,255.0,255.0,False,-0.016778323169546104,2.0128204475569014,0.00033561360394186165,True,34.0,False,3,4,False,,games5425898691,bf81d8692db,21.0,-2608.159912109375,460.32000732421875,16.989999771118164,5012.099914550781,22447.19970703125,2.3000000417232513,-0.5000000074505806,-1.0999999940395355,1486.4999389648438,255.0,196.0,,-0.009569071299847888,1.730269987815866,2.3706923846260515e-05,True,35.65241280422416,True,8,8,False,
33,2590,69,False,False,0,7917.981869575502,3344.260009765625,-1546.9000244140625,118.01000213623047,1738.699951171875,-21006.39892578125,2479.2999267578125,-4199.4000244140625,-3280.2999877929688,2757.39990234375,0.0,0.10402950323418898,2.5194330825861617,-2.1292146990327248,76561198039309853,enpitsu,28.0,3271.4599609375,-1319.4200439453125,40.90999984741211,-3403.2000732421875,-22623.701171875,2356.9000244140625,3520.2999877929688,1961.1000061035156,1963.699951171875,128.0,255.0,False,0.05243418293910411,-1.8757230745792026,-0.036637074925399166,True,3,False,4,34.0,False,,bf81d8692db,games5425898691,21.0,2560.0,-802.8599853515625,16.989999771118164,-2110.500030517578,-22902.900390625,2.199999988079071,0.0,-0.7000000029802322,155.9000015258789,255.0,128.0,,0.00959261200998346,-1.6455225489127863,-0.00011426583123284092,True,8,23.161049453161105,True,8,False,,Rapid Trixy,2535437462000297,7,3535.590087890625,-1471.5899658203125,93.51000213623047,-10836.600341796875,-15884.200439453125,2662.2000122070312,4377.900085449219,-3329.1000366210938,3.3000001311302185,255.0,128.0,,0.673528786025884,-2.2195408481527656,0.005293646179204486,True,0.0,False,3,6,4,,kapivalpe,2512636459495351441,9.0,2044.9599609375,2834.68994140625,111.95999908447266,-9387.000122070312,-18305.899658203125,2343.699951171875,4230.0,-3512.9000854492188,-125.9000015258789,255.0,131.0,,0.8843392912423412,-2.2916982926257434,-0.02971664520941003,True,52.0,False,8,7,False,
34,2594,69,False,False,1,5380.391350711175,-3362.169921875,1851.1400146484375,145.57000732421875,3243.9999389648438,29304.7998046875,1418.8999938964844,2932.60009765625,1376.6000366210938,5050.10009765625,1.0,-0.7153773251469814,3.0796312338084793,-1.675850336737394,2535437462000297,Rapid Trixy,7.0,-3445.18994140625,1604.0899658203125,109.9800033569336,10855.50048828125,15909.200439453125,496.1000061035156,-4332.0001220703125,3388.2998657226562,50.70000171661377,255.0,200.0,,-1.2763658960705884,2.2039662829055,0.01941715190638878,True,3,4,6,0.0,False,,2512636459495351441,kapivalpe,9.0,-1888.3399658203125,-2529.3701171875,122.30999755859375,9395.499877929688,18312.900390625,-165.9000015258789,-4208.500061035156,3539.2999267578125,-106.09999656677246,255.0,131.0,,-1.0509436660798779,-0.90534493536747,-3.10361968566059,True,7,52.0,False,8,False,,enpitsu,76561198039309853,28,-3209.489990234375,1731.81005859375,81.54000091552734,2633.599853515625,19817.099609375,2127.4000549316406,-5278.900146484375,-638.8999938964844,1405.2000427246094,128.0,255.0,False,-0.8555201074693138,2.0581951068703663,-0.9685432505836339,True,34.0,False,3,4,False,,games5425898691,bf81d8692db,21.0,-2530.0400390625,1205.4000244140625,16.989999771118164,1540.2000427246094,22948.1005859375,4.000000059604645,-0.0,0.7000000029802322,12.000000476837158,255.0,128.0,,-0.009593037634834354,1.636288304451968,-6.997386959461958e-05,True,21.0,False,8,8,False,
35,2659,72,False,False,0,10477.717311133512,1656.0699462890625,-5022.16015625,897.8599853515625,3926.6000366210938,9404.69970703125,11644.7998046875,670.0,-899.8999786376953,5894.0997314453125,0.0,0.5807985902254305,-1.5476806296501648,2.775215343988126,bf81d8692db,games5425898691,21.0,1553.93994140625,-5102.97021484375,729.4600219726562,1233.7999725341797,1.4000000059604645,11403.599853515625,0.5000000074505806,762.9000091552734,3.799999952316284,255.0,219.0,,-1.4402404408640022,-0.07341954489444788,-1.4981521253906074,True,8,False,8,21.0,False,,76561198039309853,enpitsu,28.0,2175.18994140625,-5102.93994140625,528.2999877929688,-13027.60009765625,3.8999998569488525,6352.2998046875,-0.9000000357627869,-1829.1000366210938,3.400000035762787,255.0,128.0,False,-0.4414304284014929,-3.1231875937241647,1.5626481139498252,True,4,0.0,False,4,False,,Rapid Trixy,2535437462000297,7,566.6199951171875,-4206.56982421875,17.010000228881836,-15909.49951171875,-5320.3997802734375,2.0999999344348907,0.9000000357627869,0.19999999552965164,-40.10000228881836,255.0,111.0,,0.00959737189869031,-2.818355547284025,3.973359332785129e-05,False,0.0,False,4,6,4,,kapivalpe,2512636459495351441,9.0,-102.58999633789062,-981.5700073242188,17.049999237060547,-4906.099853515625,-8523.800048828125,3.3000001311302185,0.9000000357627869,1.5000000596046448,1855.2999877929688,255.0,255.0,,0.01668289281849251,-2.1045539782334814,0.00038238522109367517,True,113.0,False,8,8,False,
36,2765,75,False,False,1,5330.991274878296,-3097.580078125,1608.5999755859375,548.4600219726562,-8020.3997802734375,7893.3001708984375,14614.3994140625,5940.30029296875,447.09999084472656,-715.9999847412109,1.0,-0.2644026895601457,-2.213705424627204,2.819276216302091,2512636459495351441,kapivalpe,9.0,-3055.14990234375,1466.18994140625,472.5400085449219,-8001.400146484375,14054.200439453125,-194.89999771118164,-2835.4000854492188,-22.999999523162842,4712.699890136719,255.0,0.0,False,-0.2264303373707862,0.31606941597914245,1.4438687239998145,True,9,False,10,3.4297893406242723,True,,2535437462000297,Rapid Trixy,7.0,2867.669921875,174.94000244140625,16.989999771118164,-8718.900146484375,-21127.2998046875,4.4999998807907104,-0.0,-0.0,-515.9000015258789,254.0,90.0,,-0.009586843190064824,-1.1604677495176312,7.817692529033881e-06,True,6,156.0,False,8,4,,enpitsu,76561198039309853,28,-1695.489990234375,3536.409912109375,17.049999237060547,10408.499755859375,-7245.2001953125,2.5,1.4000000059604645,-0.5999999865889549,149.89999771118164,255.0,255.0,,-0.01671225935881018,-2.5509489882239746,-0.00017261973450689145,True,,False,4,4,False,,games5425898691,bf81d8692db,21.0,-3076.43994140625,1760.9300537109375,425.3399963378906,-773.7999725341797,-20533.89892578125,2203.800048828125,4900.199890136719,1831.6000366210938,1697.7000427246094,255.0,154.0,,-0.09639806512671259,-1.4009904712239691,0.06690181464440209,True,182.93480427034444,True,10,9,False,
37,2848,78,False,False,1,3989.469849215998,-2791.02001953125,3616.27001953125,355.1700134277344,7507.60009765625,16964.49951171875,7995.2001953125,5415.999755859375,-1481.300048828125,2114.600067138672,1.0,0.25790129766237885,-1.7842049147269328,2.420166499835377,2512636459495351441,kapivalpe,9.0,-2774.77001953125,3587.909912109375,175.10000610351562,10866.500244140625,15100.699462890625,-746.9999694824219,-4154.5001220703125,3560.7998657226562,556.3000106811523,255.0,128.0,False,1.3812832962467987,0.10497016908680999,-2.1615676321870665,True,11,False,12,0.0,False,,2535437462000297,Rapid Trixy,7.0,-1021.4600219726562,1015.25,16.989999771118164,-8323.900146484375,9122.39990234375,4.600000083446503,0.19999999552965164,-0.09999999776482582,-418.10001373291016,244.0,116.0,,-0.009561564852959661,0.8613399058727221,0.00014887137985176554,True,6,156.0,False,8,4,,enpitsu,76561198039309853,27,-2281.719970703125,3963.550048828125,162.27000427246094,-9946.300048828125,-7125.3997802734375,3043.599853515625,-0.0,-0.0,121.80000305175781,255.0,128.0,False,-0.017183283841989222,-0.705822453569653,-0.0008401129672434293,True,61.0,False,4,6,False,,games5425898691,bf81d8692db,21.0,-3774.090087890625,-1056.199951171875,17.010000228881836,-3784.5999145507812,7898.699951171875,2.5,-0.09999999776482582,0.19999999552965164,-2497.100067138672,255.0,0.0,,-0.009518050307792217,1.1620161432899123,-2.1705816534171796e-05,True,168.0,False,10,10,False,
38,2914,81,False,False,1,2713.4974474731625,-1291.0799560546875,3533.840087890625,114.0999984741211,3571.7999267578125,-6693.2000732421875,5399.0997314453125,4333.500061035156,2312.5,3445.5999755859375,1.0,1.23254067998521,-1.532906848076236,-1.306824344386998,2512636459495351441,kapivalpe,9.0,-1375.3299560546875,3749.3701171875,17.059999465942383,-2895.7998657226562,-12273.00048828125,2.0000000298023224,0.09999999776482582,0.19999999552965164,2330.399932861328,255.0,255.0,False,-0.01672505820725363,-1.4003174587473355,1.8129985375041472e-05,True,12,False,12,0.0,False,,2535437462000297,Rapid Trixy,7.0,-1727.6600341796875,4221.97998046875,393.9700012207031,-3703.599853515625,16028.800048828125,3382.0999145507812,120.9000015258789,512.7000045776367,-202.00000762939453,196.0,128.0,,1.1387040774168389,2.3895093965503342,0.935915409555447,True,6,108.0,False,10,6,,enpitsu,76561198039309853,28,-4012.679931640625,2643.89990234375,97.58000183105469,1642.2999572753906,3514.8001098632812,-2077.100067138672,97.10000038146973,-1062.699966430664,55.50000190734863,255.0,0.0,False,-0.4662186843011659,2.0076054678140554,0.703900683031384,True,61.0,False,4,6,False,,games5425898691,bf81d8692db,21.0,-2589.97998046875,3207.25,17.020000457763672,4247.5,22602.7001953125,0.7000000029802322,0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,-0.009597715351308005,1.7565462128133118,-3.5765082462437446e-05,True,159.0,False,10,10,False,
39,2982,83,False,False,0,7256.57390679337,476.05999755859375,-1985.6800537109375,161.2899932861328,2703.900146484375,27243.40087890625,9543.300170898438,3369.89990234375,-4576.000061035156,1924.4000244140625,0.0,0.5262889273407462,3.0798134435104725,-1.1835693008447417,bf81d8692db,games5425898691,21.0,428.8699951171875,-2188.6298828125,45.36000061035156,7049.89990234375,21643.20068359375,3296.9000244140625,218.50000381469727,-84.60000038146973,-950.8000183105469,255.0,0.0,,0.004556894884830049,1.220687552689596,-0.00038757268511895217,True,10,False,11,68.13237006433555,True,,76561198039309853,enpitsu,28.0,1092.760009765625,-2980.27001953125,17.049999237060547,-10070.2001953125,11862.80029296875,2.7000001072883606,-3.700000047683716,4.600000083446503,-1374.9000549316406,255.0,128.0,,0.016757098808014566,2.201266314722176,0.00011998893036105941,True,4,,False,6,False,,Rapid Trixy,2535437462000297,7,1022.739990234375,-3634.9599609375,64.66999816894531,3051.4999389648438,18489.000244140625,2670.4998779296875,-4765.4998779296875,2483.699951171875,-1170.5000305175781,254.0,77.0,,0.15562044446202675,1.4514724186384547,0.036977877656404215,True,0.0,False,7,12,6,,kapivalpe,2512636459495351441,9.0,75.05999755859375,-804.27001953125,16.1200008392334,-3243.800048828125,14905.699462890625,100.10000228881836,70.50000190734863,2.7000001072883606,-1769.2999267578125,255.0,26.0,,0.024038388076657622,1.7485163570322908,0.0004947987583638004,True,18.42833541285607,True,14,14,False,
40,3103,88,True,True,0,3141.285545005384,1347.6400146484375,2941.419921875,177.85000610351562,-11835.2001953125,20184.69970703125,-1816.3999938964844,3231.400146484375,-641.1000061035156,5014.599914550781,0.0,0.5681187395040239,-2.640030511621439,-2.801330279628962,bf81d8692db,games5425898691,22.0,1412.7099609375,2730.5,186.49000549316406,-1421.1000061035156,16374.89990234375,256.49999618530273,-1346.9999694824219,-5115.0,-1507.1000671386719,255.0,255.0,,-0.08819044864013682,1.4073013836406645,-1.317984690565568,True,11,False,14,51.0,False,,76561198039309853,enpitsu,28.0,-2542.419921875,1059.1099853515625,17.059999465942383,14972.5,1514.7000122070312,1.1999999731779099,-0.5999999865889549,0.0,-6.000000238418579,255.0,128.0,,0.01676919911401642,0.10006019671179027,5.6431992752185575e-05,True,6,255.0,False,8,False,,Rapid Trixy,2535437462000297,7,2236.6201171875,4500.97998046875,17.010000228881836,-12670.10009765625,7001.6998291015625,2.0000000298023224,-0.5999999865889549,0.3999999910593033,22.699999809265137,254.0,128.0,False,0.009599740905197883,2.6399055518281602,-7.069566880478626e-05,True,61.0,False,10,14,6,,kapivalpe,2512636459495351441,9.0,855.8200073242188,4920.93994140625,17.049999237060547,842.3000335693359,986.2000274658203,2.7000001072883606,1.2999999523162842,1.4000000059604645,334.70001220703125,255.0,228.0,,0.01656904338531495,0.773203712491782,5.82432273472772e-06,True,0.0,False,18,18,False,
41,3399,89,False,False,0,5154.939488810546,-20.040000915527344,60.029998779296875,129.25,-15573.00048828125,-10369.69970703125,5297.9998779296875,-2397.2999572753906,1649.7000122070312,-5246.9000244140625,0.0,0.018658193926003198,-0.05850045060818152,0.11957981955422176,bf81d8692db,games5425898691,21.0,6.349999904632568,-68.58999633789062,94.0199966430664,28.299999237060547,20923.30078125,17.000000476837158,-5489.1998291015625,-74.80000019073486,334.7999954223633,128.0,128.0,,1.423622458891353,1.5897649325652485,0.006549854108516216,True,3,False,4,31.0,False,,76561198039309853,enpitsu,28.0,18.020000457763672,-2869.25,17.049999237060547,153.4000015258789,11603.599853515625,2.5999999046325684,0.0,0.7999999821186066,1.5999999642372131,255.0,128.0,,0.0167085234660933,1.5578301637007612,-7.023714691860526e-05,True,False,85.0,False,False,False,,Rapid Trixy,2535437462000297,7,3185.360107421875,3740.090087890625,17.010000228881836,3080.7000732421875,-12202.900390625,2.5,0.0,0.29999999329447746,-2415.2999877929688,255.0,0.0,False,0.009555882471695887,-1.4071016417438689,6.430039212454116e-05,True,255.0,False,False,False,False,,kapivalpe,2512636459495351441,9.0,16.18000030517578,279.8500061035156,122.54000091552734,2416.6000366210938,-22728.798828125,2335.5999755859375,5325.30029296875,1367.5,141.70000076293945,255.0,128.0,,0.8989317805040961,-1.2869764103979764,0.035302087627708756,True,37.0,False,4,3,False,
42,3508,93,False,True,0,4026.794036691302,-3544.929931640625,2107.139892578125,836.9400024414062,15315.0,12430.50048828125,-9568.099975585938,-5619.4000244140625,2101.3999938964844,76.90000057220459,0.0,0.30001492815073466,-2.9118334650904005,-1.563906562710656,76561198039309853,enpitsu,28.0,-3626.389892578125,2047.469970703125,951.219970703125,12950.999755859375,18047.60009765625,1257.2000122070312,-390.60001373291016,5371.099853515625,1117.0999908447266,,0.0,,-0.16724276796228674,1.6286070711853087,2.7712243751734906,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,21.0,-3976.080078125,135.5500030517578,60.7599983215332,-4883.0999755859375,10679.49951171875,3342.0999145507812,-1907.7999877929688,1795.3999328613281,-1616.9000244140625,255.0,0.0,,-0.27372539288329795,1.9842930207141873,0.5453545182301468,True,6,255.0,False,6,False,,Rapid Trixy,2535437462000297,7,-784.510009765625,5548.22998046875,25.31999969482422,1162.2000122070312,-5196.9000244140625,-268.4000015258789,62.60000228881836,-362.79998779296875,2115.7000732421875,254.0,255.0,,0.06183319326549718,-1.3948301228733988,-0.016735415892484413,True,166.0,False,False,False,False,,kapivalpe,2512636459495351441,9.0,-2317.580078125,2512.800048828125,16.700000762939453,-8284.299926757812,16500.899658203125,74.20000076293945,-2.0999999344348907,12.799999713897705,-1139.7000122070312,255.0,128.0,,0.016850773145446852,1.9834243173088244,-0.0004019134954639412,True,,False,6,6,False,
43,3565,95,False,False,1,9459.871321879706,990.4400024414062,-4319.39990234375,578.1099853515625,12306.199951171875,13874.200439453125,4015.2999877929688,3795.1998901367188,-4230.0,-173.79999160766602,1.0,-0.003791265480892743,-2.516851816654166,-1.6615569660006204,2535437462000297,Rapid Trixy,7.0,843.7999877929688,-4508.759765625,547.8200073242188,3077.2000122070312,10065.900268554688,3358.9999389648438,-3060.5999755859375,1856.6000366210938,44.40000057220459,255.0,123.0,,-0.22449007406921995,2.1133491252457346,0.3066042584189082,True,False,4,4,78.32036134248139,True,,2512636459495351441,kapivalpe,9.0,1626.5999755859375,-4555.1298828125,17.049999237060547,-13467.099609375,-2013.699951171875,2.5999999046325684,-0.7999999821186066,0.29999999329447746,27.40000009536743,255.0,128.0,False,-0.016783158304884704,-0.1518690247560611,-7.032786442776199e-05,True,6,,False,6,False,,enpitsu,76561198039309853,28,1203.780029296875,-5102.75,164.02000427246094,-9880.999755859375,243.1999969482422,-9013.400268554688,642.9000091552734,48.60000133514404,-62.39999771118164,255.0,0.0,,-0.7253907389865029,-0.00033298326077364884,1.5551374952385029,True,0.0,False,2,2,False,,games5425898691,bf81d8692db,21.0,1906.27001953125,-949.0399780273438,16.989999771118164,-13266.99951171875,6099.6002197265625,4.799999892711639,0.9000000357627869,-0.09999999776482582,1976.1000061035156,255.0,255.0,,-0.009608332664208399,0.3809931417450632,0.00010861087719560373,True,252.0,False,6,6,False,
