,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
45,2748,75.0,False,False,1,9624.680249016425,-2217.389892578125,-3967.2099609375,207.63999938964844,-1453.6000061035156,24120.10009765625,4825.7000732421875,2996.6000366210938,3579.5001220703125,-3769.2001342773438,1.0,0.8663367565866356,-0.9510715492160352,1.4148953028531945,76561198039309853,enpitsu,25.0,-2204.219970703125,-4100.02001953125,100.62999725341797,-5623.3001708984375,17346.199951171875,672.3000335693359,-5073.399963378906,-658.7000274658203,-2018.8999938964844,255.0,128.0,False,-1.150642115579454,1.2675180770705088,-0.03339368513166367,True,1,2,208.0,False,False,,bf81d8692db,games5425898691,20.0,-2325.8798828125,-4214.02001953125,93.98999786376953,-7501.199951171875,13749.000244140625,-39.000000953674316,-3996.300048828125,-3683.2000732421875,844.1000366210938,255.0,119.0,,-1.3258467051084295,1.805621940562637,-0.9399707203218911,True,83.0,False,10,False,9,,Bergholini,8577214551376226395,12.0,209.25,-992.7899780273438,88.5,4165.7000732421875,10511.500244140625,-161.29999160766602,-3437.39990234375,-2729.2001342773438,-3314.2999267578125,0.0,143.0,True,0.3988142937460377,2.213267250791365,2.2783128364706657,True,248.0,False,8,4,5,,Juanrv99,1021586768079066347,14.0,-2932.320068359375,-4731.2001953125,16.6299991607666,-9531.699829101562,11506.300048828125,24.500000476837158,81.49999618530273,-12.100000381469727,-311.49999618530273,255.0,36.0,,-0.007774700791450629,0.86207012952882,-0.009008631458417966,True,168.688808741108,True,10,8,4,
46,2823,77.0,False,False,0,7879.313611101141,2625.4599609375,-1908.6099853515625,139.94000244140625,27260.400390625,10119.500122070312,3635.4000854492188,4328.999938964844,-686.2000274658203,-3855.7000732421875,0.0,-0.5398617288670725,0.6366547429094088,-2.2192774166057156,8577214551376226395,Bergholini,12.0,2371.530029296875,-2044.6400146484375,76.1500015258789,21184.599609375,4058.900146484375,2996.6000366210938,-4243.800048828125,-51.10000133514404,1531.6000366210938,255.0,255.0,,-0.0015054840441850075,-0.10052672838679465,-0.05236397122373914,True,7,10,146.0,False,4,,1021586768079066347,Juanrv99,14.0,3277.7099609375,-847.2100219726562,16.979999542236328,-5214.89990234375,-22400.90087890625,3.400000035762787,0.0,0.5999999865889549,-11.799999475479126,255.0,128.0,,0.009592579048522454,-1.8009873515956782,6.61124504001786e-05,True,73.17309253959243,True,10,4,8,,enpitsu,76561198039309853,25.0,3213.139892578125,-1556.9599609375,75.33999633789062,-3240.7000732421875,-22468.701171875,3649.2999267578125,1390.8000183105469,-402.20001220703125,-2830.7998657226562,255.0,0.0,,0.10650545811857019,-2.0527984951461815,-0.01217306567841549,True,45.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,,,,,,,,,,,,,,,,True,,,,,,
47,2827,78.0,False,False,1,5154.558086538497,-2987.5,1750.6199951171875,205.74000549316406,3108.599853515625,-11391.400146484375,9596.300048828125,878.0999755859375,-2747.60009765625,-5261.099853515625,1.0,0.6186020083525742,0.5047090448219295,-1.6587045738495814,76561198039309853,enpitsu,25.0,-3087.330078125,1852.3499755859375,112.44000244140625,6916.9000244140625,19830.999755859375,1067.699966430664,2080.2000427246094,1958.3000183105469,-4699.700012207031,255.0,0.0,,-0.668287825776922,2.2135532068348156,0.6696130143733294,True,3,4,45.0,False,False,,bf81d8692db,games5425898691,20.0,,,,,,,,,,,,,,,,True,,,,,,,Bergholini,8577214551376226395,12.0,-2726.929931640625,2022.2900390625,100.91999816894531,-18445.10009765625,-984.3000030517578,-80.39999961853027,5340.9002685546875,-1193.3000183105469,-547.7000045776367,255.0,255.0,,0.21826768549058181,0.22218617321340298,-1.2524701680181953,True,146.0,False,10,4,7,,Juanrv99,1021586768079066347,14.0,-3194.43994140625,1202.72998046875,16.979999542236328,5259.1998291015625,22390.30029296875,5.5000001192092896,-0.0,-0.5999999865889549,-0.9000000357627869,255.0,128.0,,-0.00959260097629811,1.8016620172117472,6.287670011130255e-05,True,43.0,False,10,8,4,
48,2945,82.0,False,False,0,3880.263240239408,1930.6099853515625,2481.669921875,329.79998779296875,-8050.3997802734375,26526.8994140625,3495.10009765625,1333.0999755859375,2295.399932861328,-5380.8001708984375,0.0,-0.735662941744927,0.5246804904478045,-3.00907764799439,8577214551376226395,Bergholini,12.0,1986.969970703125,2345.469970703125,232.75,-8620.900268554688,19281.99951171875,-143.4000015258789,1451.1000061035156,-3966.400146484375,3522.9000854492188,255.0,158.0,False,-0.0702075699945689,2.237230812143697,0.604566690619726,True,9,12,0.0,False,4,,1021586768079066347,Juanrv99,13.0,1892.0899658203125,2214.39990234375,16.989999771118164,-4162.9998779296875,10223.800048828125,4.900000095367432,0.0,-0.5000000074505806,2341.4999389648438,255.0,255.0,False,0.009545525214378807,2.0081636009287798,5.806752425944591e-05,True,61.0,False,10,4,8,,enpitsu,76561198039309853,25.0,3634.510009765625,-1877.27001953125,17.059999465942383,1596.9999694824219,19930.899658203125,1.1999999731779099,0.09999999776482582,0.7000000029802322,0.5999999865889549,255.0,128.0,False,0.016788284085727787,1.490909372050235,-6.015459266960613e-05,True,207.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-270.6600036621094,5320.6298828125,17.040000915527344,7893.699951171875,2821.0000610351562,12.200000286102295,45.900001525878906,-22.699999809265137,-2430.2000427246094,255.0,0.0,,0.008879729647947953,0.320669918706093,0.0005452816426262376,True,116.0,False,False,False,False,
49,2994,84.0,False,False,1,9084.244264142917,-653.9600219726562,-3811.0400390625,156.66000366210938,-3519.5999145507812,20085.999755859375,1588.800048828125,-1365.2000427246094,5409.0997314453125,-305.10000228881836,1.0,-0.6168210517592198,-2.706681698000295,1.9934286504294239,bf81d8692db,games5425898691,20.0,-523.6099853515625,-3950.93994140625,106.37000274658203,28.299999237060547,16406.8994140625,-100.10000228881836,-5310.9002685546875,272.90000915527344,1403.3999633789062,255.0,226.0,,-1.039507056580155,-1.691328790759679,3.0109919329229564,True,3,4,87.0,False,False,,76561198039309853,enpitsu,25.0,-2955.8798828125,-1338.25,17.059999465942383,12101.099853515625,-14850.899658203125,1.1999999731779099,0.29999999329447746,-0.3999999910593033,1.8000000715255737,255.0,255.0,False,-0.016779591576926947,-2.25474350156703,-4.434910717015962e-05,True,255.0,False,4,False,4,,Bergholini,8577214551376226395,12.0,-184.8000030517578,-5538.740234375,24.200000762939453,18424.89990234375,-6730.30029296875,285.49999237060547,24.600000381469727,79.0999984741211,1982.2999572753906,255.0,255.0,False,0.0017546082663327048,-2.864053583709281,-0.039200568743196745,True,0.0,False,12,4,10,,Juanrv99,1021586768079066347,13.0,-557.5,-3623.320068359375,71.16999816894531,-6215.30029296875,-7851.500244140625,3108.2000732421875,-725.4000091552734,-4139.4000244140625,-3033.5000610351562,17.0,0.0,False,-0.0313638986049233,-1.238117428886292,0.05036328300178117,True,46.0,False,12,9,4,
50,2995,84.0,False,False,0,2085.037946195687,685.7100219726562,3781.47998046875,178.8699951171875,18799.300537109375,6520.2001953125,12983.499755859375,4235.199890136719,-2633.699951171875,-3335.4000854492188,0.0,0.6839594151405178,2.4609344156713115,1.7486670995383655,1021586768079066347,Juanrv99,13.0,557.5,3623.320068359375,71.16999816894531,6215.30029296875,7851.500244140625,3108.2000732421875,725.4000091552734,4139.4000244140625,-3033.5000610351562,17.0,0.0,False,0.0313638986049233,1.238117428886292,0.05036328300178117,True,9,12,46.0,False,4,,8577214551376226395,Bergholini,12.0,184.8000030517578,5538.740234375,24.200000762939453,-18424.89990234375,6730.30029296875,285.49999237060547,-24.600000381469727,-79.0999984741211,1982.2999572753906,255.0,255.0,False,-0.0017546082663327048,2.864053583709281,-0.039200568743196745,True,0.0,False,12,4,10,,enpitsu,76561198039309853,25.0,2855.0,1461.969970703125,17.059999465942383,-12104.3994140625,14847.60009765625,1.1999999731779099,-0.29999999329447746,0.3999999910593033,0.3999999910593033,255.0,255.0,False,0.0167795935268563,2.2548271307054923,-4.3647545196072516e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,523.6099853515625,3950.93994140625,106.37000274658203,-28.299999237060547,-16406.8994140625,-100.10000228881836,5310.9002685546875,-272.90000915527344,1403.3999633789062,255.0,226.0,,1.039507056580155,1.691328790759679,3.0109919329229564,True,87.0,False,4,3,False,
51,3152,89.0,False,False,1,6722.057966860391,-2084.360107421875,-885.239990234375,222.5,44.80000019073486,-4003.2000732421875,1119.4000244140625,1589.4999694824219,-762.9000091552734,-5735.0,1.0,0.6018051682501013,-0.8261970420284109,0.867937719191723,76561198039309853,enpitsu,25.0,-2017.81005859375,-1001.0999755859375,169.6999969482422,7830.0,20221.600341796875,-202.80000686645508,582.2000122070312,5451.500244140625,-437.40001678466797,128.0,128.0,False,-0.04789722593537064,1.6761204806157546,1.90688444394421,True,5,6,53.0,False,False,,bf81d8692db,games5425898691,20.0,-2217.669921875,-1284.989990234375,16.989999771118164,12169.000244140625,14775.400390625,2.199999988079071,-0.3999999910593033,-0.5000000074505806,-68.60000133514404,255.0,128.0,,-0.00959617089866904,2.268182696397072,9.135160087150023e-05,True,4.1941076171013485,True,6,False,6,,Bergholini,8577214551376226395,12.0,2659.9599609375,1582.6700439453125,96.13999938964844,6003.3001708984375,22078.9990234375,-149.49999809265137,-5490.8001708984375,294.20000076293945,116.40000343322754,255.0,128.0,,-1.2653318467066437,-2.645338211211341,-2.0356720824184347,False,,False,18,6,15,,Juanrv99,1021586768079066347,13.0,-2102.97998046875,-744.969970703125,175.3000030517578,16451.400146484375,953.8999938964844,5013.399963378906,-1.5999999642372131,-0.0,-655.0,255.0,128.0,,-0.00957550571422228,-2.8558885615673755,0.000601214119429028,True,202.0,False,14,10,6,
52,3276,94.0,False,False,1,8049.339585158428,-2158.340087890625,-2307.340087890625,93.13999938964844,-176.10000610351562,-2826.300048828125,0.0,3097.39990234375,-192.99999237060547,-5021.700134277344,1.0,0.006027239359138994,0.5083721095883496,-0.03870854504534056,76561198039309853,enpitsu,25.0,-2051.909912109375,-2450.85009765625,17.059999465942383,-18197.5,5951.5997314453125,2.0000000298023224,0.9000000357627869,-0.19999999552965164,-2242.7000427246094,255.0,0.0,False,-0.016784325223793046,0.39725789679644335,-8.206862934912825e-05,True,6,6,0.0,False,False,,bf81d8692db,games5425898691,19.0,112.43000030517578,-5143.7998046875,17.010000228881836,-7594.4000244140625,1379.9000549316406,2.0999999344348907,0.7999999821186066,-0.0,-267.1999931335449,255.0,128.0,,-0.009529559621465499,0.20582602795819468,0.00021440519533475012,True,44.0,False,8,False,8,,Bergholini,8577214551376226395,12.0,-2419.2099609375,1920.6600341796875,17.010000228881836,-20454.599609375,-9927.999877929688,2.199999988079071,0.9000000357627869,0.29999999329447746,1512.1000671386719,237.0,237.0,False,-0.00959719689632347,-0.4921145343998521,0.00016867371292300035,True,212.0,False,20,6,18,,Juanrv99,1021586768079066347,13.0,-733.6099853515625,592.8800048828125,17.0,-16307.7001953125,-1312.1000671386719,3.3000001311302185,-0.29999999329447746,-0.29999999329447746,732.5,255.0,175.0,,-0.009570293011505537,-0.10835494043982802,-3.7480821392784796e-05,True,151.0,False,14,10,6,
53,3319,96.0,False,False,0,7198.89958080285,3900.820068359375,-227.92999267578125,449.0299987792969,-15819.7998046875,3567.0999145507812,10760.400390625,4796.600036621094,2718.800048828125,2366.300048828125,0.0,-0.7244858545351435,2.4341313319069986,1.2771156317468442,8577214551376226395,Bergholini,12.0,4034.60009765625,-314.7799987792969,313.82000732421875,-6323.900146484375,8078.599853515625,1737.5,-1875.7000732421875,1804.4999694824219,-4205.299987792969,255.0,255.0,,-0.2484092123112493,1.5762470048079933,-1.774134752831343,True,19,22,212.0,False,6,,1021586768079066347,Juanrv99,13.0,2310.22998046875,-438.69000244140625,17.0,1406.9999694824219,-12254.7998046875,1.4000000059604645,0.09999999776482582,0.0,-2359.9000549316406,255.0,0.0,,0.00954752603274406,-1.5177436776024305,9.092814471480386e-06,True,138.46358707386963,True,14,6,10,,enpitsu,76561198039309853,25.0,3204.570068359375,669.5999755859375,17.049999237060547,7226.500244140625,-12109.200439453125,2.5999999046325684,0.3999999910593033,-0.29999999329447746,0.09999999776482582,255.0,,,0.016757702008158733,-1.0327155251144127,-4.0933072901384036e-05,True,,False,6,False,6,,games5425898691,bf81d8692db,19.0,459.2699890136719,4743.77001953125,17.010000228881836,567.9999923706055,-7047.8997802734375,2.0000000298023224,-0.09999999776482582,-0.7000000029802322,-508.8999938964844,255.0,128.0,,0.009525851056778308,-1.526907388278535,0.00025486292135922536,True,44.0,False,8,8,False,
54,3408,99.0,True,True,1,5929.880540934028,917.9199829101562,-789.8400268554688,517.219970703125,-2221.199951171875,22633.9990234375,6570.5999755859375,-590.6999969482422,-880.1999664306641,3114.2999267578125,1.0,1.040760116097693,-2.879239842520173,1.0169284697673964,bf81d8692db,games5425898691,20.0,990.9500122070312,-890.969970703125,361.92999267578125,4334.4000244140625,16389.3994140625,-36.19999885559082,-748.1999969482422,2800.7000732421875,-4673.900146484375,255.0,151.0,,0.6935370716159461,1.292689094344096,-0.6148564328443213,True,9,10,0.0,False,False,,76561198039309853,enpitsu,25.0,-915.1900024414062,-1532.699951171875,185.1999969482422,14894.300537109375,-10317.5,-154.7000026702881,5215.4998779296875,-1696.6000366210938,-411.3999938964844,128.0,128.0,False,0.4784395853521719,1.9242467226385924,-3.057165921928611,True,222.0,False,8,False,8,,Bergholini,8577214551376226395,12.0,-1380.760009765625,-378.3500061035156,98.01000213623047,10436.099853515625,11282.19970703125,-158.50000381469727,-5423.699951171875,-842.6999664306641,350.8000183105469,255.0,128.0,,-0.21741365347724695,-3.071699633318113,-2.5544718002322067,True,221.0,False,24,6,21,,Juanrv99,1021586768079066347,13.0,875.1900024414062,-564.739990234375,149.5,5987.39990234375,-19699.300537109375,-164.40000534057617,3959.89990234375,-3807.5,-267.5,248.0,41.0,,-0.5123711380291689,-2.481195201998272,1.8669152315814097,True,113.0,False,16,11,6,
55,3740,102.0,False,True,0,5198.996081041995,1.2300000190734863,19.010000228881836,91.95999908447266,2656.300048828125,27320.30029296875,1006.8000030517578,-1102.3999786376953,-648.6000061035156,-5862.0001220703125,0.0,-0.011277237805082488,-0.09445473004489056,-0.01725250026717653,1021586768079066347,Juanrv99,13.0,-14.149999618530273,-150.19000244140625,85.66999816894531,-8454.000244140625,18588.199462890625,2860.10009765625,1945.5999755859375,-2454.1000366210938,1525.2000427246094,255.0,44.0,,0.16627295621390303,2.2250276739347186,-0.01702419993503851,True,3,4,0.0,False,False,,8577214551376226395,Bergholini,11.0,17.989999771118164,-1944.52001953125,17.010000228881836,480.29998779296875,13687.5,2.0999999344348907,0.0,0.0,249.59999084472656,255.0,149.0,,0.009569418171890701,1.5367142289207685,4.293595661091834e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,-22.360000610351562,3602.110107421875,17.049999237060547,-232.60000228881836,-10264.000244140625,2.7000001072883606,0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,0.016649088114653248,-1.5934875706731684,3.236751240729035e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-35.189998626708984,298.70001220703125,78.75,4888.2000732421875,-22284.29931640625,2266.999969482422,5470.7000732421875,562.9999923706055,-64.80000019073486,128.0,128.0,,0.6852322788846246,-1.47774624926308,-0.007429118746234877,True,0.0,False,4,3,False,
56,3887,107.0,False,False,0,10326.432156568715,3809.760009765625,-4051.89990234375,221.86000061035156,-194.3000030517578,13646.600341796875,-556.6999816894531,-353.1999969482422,-1754.6000671386719,5726.7999267578125,0.0,-0.9025097264189615,-0.7962013312728637,-2.7162269114178668,8577214551376226395,Bergholini,11.0,3797.85009765625,-4174.6201171875,115.45999908447266,5649.69970703125,6731.6998291015625,-421.30001068115234,-220.49999237060547,1167.300033569336,1402.2000122070312,255.0,255.0,,0.03329623396317031,0.7851240335691859,-0.8872580388852777,False,False,False,255.0,False,False,,1021586768079066347,Juanrv99,13.0,-3411.050048828125,-3541.489990234375,17.0,11375.2001953125,-19842.60009765625,3.4999999403953552,-0.29999999329447746,1.2999999523162842,1617.8999328613281,165.0,255.0,,0.009573957107816194,-1.0103994367620526,0.00022253741497370546,True,145.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3403.43994140625,1975.06005859375,17.049999237060547,1367.7000427246094,-9920.599975585938,2.5999999046325684,0.7000000029802322,0.0,0.0,128.0,128.0,,0.016802042211782175,-1.4337543684885257,-9.312091626839977e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,2808.389892578125,-466.3299865722656,17.010000228881836,-5697.60009765625,-13313.499755859375,0.09999999776482582,0.3999999910593033,0.19999999552965164,2176.199951171875,255.0,255.0,,0.009575178710957732,-1.9067151558250095,1.6986339962203584e-05,True,242.45569875163417,True,6,6,False,
57,3909,108.0,False,False,0,9384.205815083662,3783.75,-2994.080078125,139.4199981689453,-3115.7000732421875,18590.400390625,4010.10009765625,2329.4000244140625,2659.89990234375,2900.8999633789062,0.0,-0.7655465984285187,3.037392825210531,-1.9483289652960103,8577214551376226395,Bergholini,11.0,3830.85009765625,-3197.25,17.43000030517578,-3885.4000854492188,17167.5,-121.09999656677246,-177.09999084472656,675.5000305175781,-142.39999771118164,255.0,109.0,,0.01988492026454346,1.7996495007606501,-0.03494182146057438,False,False,False,189.22314845105655,True,False,,1021586768079066347,Juanrv99,13.0,-2081.159912109375,-4541.7001953125,17.0,19272.5,-10774.100341796875,3.3000001311302185,0.0,0.29999999329447746,7.799999713897705,229.0,128.0,,0.009571654885537628,-0.5087629475908918,2.9000404118670843e-06,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3478.590087890625,1430.68994140625,17.049999237060547,-13.700000047683716,98.29999923706055,2.5999999046325684,-0.7999999821186066,-0.09999999776482582,0.0,128.0,128.0,,0.017275016637144338,-1.4337577328734892,7.822628884738667e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3209.89990234375,-1769.1199951171875,17.010000228881836,11925.699462890625,-17464.89990234375,0.0,-0.7999999821186066,1.0999999940395355,1430.8999633789062,255.0,220.0,,0.009596109336724315,-0.9371206263566267,0.00019171180849086972,True,173.5559913035362,True,6,6,False,
58,3926,108.0,False,False,0,8341.00900595087,3597.239990234375,-1887.3199462890625,262.1600036621094,-5439.5001220703125,22639.89990234375,4831.000061035156,3438.2000732421875,3641.9000244140625,2830.2999877929688,0.0,0.33498092143089997,-0.2653414108306404,2.8770093805385537,8577214551376226395,Bergholini,11.0,3607.6298828125,-1907.4599609375,113.95999908447266,-5455.7000732421875,21813.00048828125,51.19999885559082,-4895.199890136719,-2378.9999389648438,-791.2999725341797,255.0,128.0,,1.052714873438319,1.1737898781730969,-0.8704528250661024,False,3,4,209.0,False,False,,1021586768079066347,Juanrv99,13.0,-842.5900268554688,-5025.080078125,19.139999389648438,21201.99951171875,620.2999877929688,-36.40000104904175,231.5999984741211,190.30000686645508,1766.6000366210938,229.0,251.0,,0.02925292395632928,0.09449101587494896,-0.10151066005215073,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3472.340087890625,1448.6300048828125,17.049999237060547,-256.9000053405762,-2526.999969482422,2.8999999165534973,0.19999999552965164,0.0,-1276.6000366210938,255.0,128.0,,0.016612663743536815,-1.5182055509535812,-0.0001965337187108057,True,236.20348395839812,True,False,False,False,,games5425898691,bf81d8692db,19.0,4016.570068359375,-2720.090087890625,189.4199981689453,6467.1002197265625,-13832.2998046875,5009.800109863281,794.4999694824219,1952.7999877929688,-5079.800109863281,255.0,128.0,,0.6754223349740784,-1.620303656262985,-0.6033055094425563,True,140.0,False,8,6,False,
59,3970,110.0,True,True,0,5000.470606046053,2732.8701171875,1699.6500244140625,182.92999267578125,-14532.5,21071.69921875,1240.4000091552734,1084.800033569336,4383.399963378906,1399.1000366210938,0.0,-0.5084657105325864,2.3855731313849033,-1.3718626854318565,8577214551376226395,Bergholini,12.0,2856.989990234375,1625.8199462890625,67.80000305175781,-11472.80029296875,19720.0,2900.8999633789062,149.3000030517578,-2148.699951171875,1379.2999267578125,255.0,255.0,,0.01750765121020394,1.7866541189777778,-0.016099623862498507,False,5,6,162.0,False,False,,1021586768079066347,Juanrv99,13.0,866.5999755859375,-2990.5,17.010000228881836,3697.9000854492188,16544.49951171875,-0.09999999776482582,-0.09999999776482582,-0.9000000357627869,-56.599998474121094,255.0,128.0,,0.009594194453670424,1.34370531947957,9.614208333169296e-05,True,239.36114416327527,True,6,False,6,,enpitsu,76561198039309853,25.0,2235.47998046875,1639.4599609375,17.049999237060547,-10106.400146484375,14531.600341796875,-0.19999999552965164,0.29999999329447746,-0.5000000074505806,-1509.6000671386719,255.0,128.0,,0.016769835660930193,2.1537447239158976,-0.00027379430192577887,True,167.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,3581.5400390625,-4458.3798828125,347.0799865722656,-7437.5,-7434.4000244140625,-7392.39990234375,1605.8999633789062,-1610.8000183105469,2.0999999344348907,255.0,0.0,,0.6507162614175084,-2.3444434038812485,1.5778105218254521,True,140.0,False,8,6,False,
60,4278,112.0,False,False,0,5219.3022329447485,84.22000122070312,13.569999694824219,92.79000091552734,6053.3001708984375,5464.2999267578125,-104.30000305175781,901.5000152587891,3432.0999145507812,-4838.0999755859375,0.0,0.47038431290162636,-0.6635561850234013,-0.4463341170547896,8577214551376226395,Bergholini,11.0,55.09000015258789,-156.55999755859375,122.52999877929688,1431.1000061035156,-305.9000015258789,64.0999984741211,35.999999046325684,5485.3997802734375,398.10001373291016,255.0,1.0,,0.10620856518866532,1.6738409842219328,2.1863552124017764,True,3,4,0.0,False,False,,1021586768079066347,Juanrv99,13.0,-94.4000015258789,-1285.7900390625,17.010000228881836,1413.699951171875,13031.500244140625,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,-12.200000286102295,128.0,128.0,,0.009615596847958282,1.460781010647776,5.8890562303840955e-05,True,69.0,False,False,False,False,,enpitsu,76561198039309853,25.0,5.619999885559082,142.80999755859375,144.13999938964844,3290.7998657226562,2858.0999755859375,2236.699981689453,2991.7999267578125,4545.7000732421875,-796.6000366210938,255.0,128.0,,0.4091242001730164,1.7339926002082602,3.030519007383146,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-155.08999633789062,4477.60009765625,17.010000228881836,1621.0000610351562,-6592.39990234375,2.0999999344348907,1.5000000596046448,-5.799999833106995,-1065.4000091552734,255.0,128.0,,0.009509666027329384,-1.3478300235317198,-4.8595775288893595e-05,True,116.0,False,4,4,False,
61,4279,112.0,False,False,1,5251.119915237802,-91.9800033569336,-17.34000015258789,93.22000122070312,-5232.8997802734375,-1173.8999938964844,458.69998931884766,1687.1000671386719,-2247.4000549316406,198.70000839233398,1.0,-0.47353183239804386,0.6805352179520914,-0.49115269897000313,76561198039309853,enpitsu,25.0,-5.619999885559082,-142.80999755859375,144.13999938964844,-3290.7998657226562,-2858.0999755859375,2236.699981689453,-2991.7999267578125,-4545.7000732421875,-796.6000366210938,255.0,128.0,,-0.4091242001730164,-1.7339926002082602,3.030519007383146,True,1,2,0.0,False,False,,bf81d8692db,games5425898691,19.0,155.08999633789062,-4477.60009765625,17.010000228881836,-1621.0000610351562,6592.39990234375,2.0999999344348907,-1.5000000596046448,5.799999833106995,-1065.4000091552734,255.0,128.0,,-0.009509666027329384,1.3478300235317198,-4.8595775288893595e-05,True,116.0,False,4,False,4,,Bergholini,8577214551376226395,11.0,-55.09000015258789,156.55999755859375,122.52999877929688,-1431.1000061035156,305.9000015258789,64.0999984741211,-35.999999046325684,-5485.3997802734375,398.10001373291016,255.0,1.0,,-0.10620856518866532,-1.6738409842219328,2.1863552124017764,True,0.0,False,4,False,3,,Juanrv99,1021586768079066347,13.0,81.5199966430664,1168.75,17.010000228881836,-1402.1000671386719,-12548.1005859375,2.0999999344348907,0.29999999329447746,0.7000000029802322,-43.499999046325684,128.0,119.0,,-0.009622822625890558,-1.4596514300371117,4.5418102341286695e-05,True,69.0,False,False,False,False,
62,4290,112.0,False,False,1,5340.2303065791775,-291.6099853515625,-66.5,93.13999938964844,-4406.199951171875,-1250.5999755859375,0.0,1433.8999938964844,-4336.9000244140625,198.70000839233398,1.0,-0.5267012371374666,1.4705190888880497,-2.156546223501569,76561198039309853,enpitsu,25.0,-157.30999755859375,-280.57000732421875,189.85000610351562,-3638.900146484375,-3348.2000732421875,-214.40000534057617,-1411.1000061035156,-3059.2001342773438,-914.1000366210938,128.0,128.0,,0.3172101404685884,-0.5150463155920422,-0.7190142945400005,True,2,2,0.0,False,False,,bf81d8692db,games5425898691,19.0,47.13999938964844,-4140.419921875,17.010000228881836,-4835.299987792969,8361.500244140625,2.0999999344348907,1.0000000149011612,-1.5000000596046448,598.1000137329102,255.0,132.0,,-0.009546365345924367,1.001903590727816,-0.00018969895163423926,True,116.0,False,4,False,4,,Bergholini,8577214551376226395,11.0,-114.83000183105469,163.60000610351562,111.8499984741211,-1395.0,33.19999933242798,-880.2999877929688,-187.19999313354492,-5025.899963378906,780.1000213623047,255.0,128.0,,0.3470076767509032,-1.4670929215637194,-1.2405299350489654,True,0.0,False,4,False,4,,Juanrv99,1021586768079066347,13.0,-22.84000015258789,767.280029296875,17.010000228881836,-6286.500244140625,-11397.39990234375,-0.09999999776482582,-3.0000001192092896,-4.600000083446503,-1571.9000244140625,255.0,123.0,,-0.00958106366320674,-1.0014724076587291,3.441039242062241e-05,True,86.47216341316059,True,False,False,False,
