,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
87,5708,164.0,False,False,1,7973.960720274196,-2227.4599609375,-2196.760009765625,200.5399932861328,3408.9999389648438,18130.50048828125,-1893.0000305175781,-4022.39990234375,-2813.599853515625,-3450.10009765625,1.0,-0.5100464506458147,1.0844013283630698,0.04184036274987867,76561198020823127,JUGOŁINGDAŁN,15.0,-2312.0,-2299.60009765625,296.8299865722656,-8297.2998046875,21290.2001953125,-147.89999961853027,-3419.8001098632812,-1600.0,3999.2999267578125,128.0,0.0,False,0.18920384582579383,-0.88787915553689,2.0958808658292734,True,121.0,False,30,27,4,,76561198018571494,PomiJAJONC,17.0,-789.7999877929688,-3522.3701171875,17.010000228881836,-4498.0999755859375,8840.0,2.199999988079071,-0.19999999552965164,-0.0,0.0,255.0,128.0,,-0.009476420554324889,1.1001097258293062,4.914006380654613e-06,True,10,255.0,False,12,False,,enpitsu,76561198039309853,25,-1277.3299560546875,-3169.360107421875,17.049999237060547,10510.6005859375,8094.7998046875,3.400000035762787,-1.4000000059604645,-0.9000000357627869,2118.9999389648438,255.0,255.0,,-0.016737164102993245,2.4431286058368067,0.0001870454344744638,True,0.0,False,6,False,8,,games5425898691,bf81d8692db,20.0,-2047.8199462890625,-2174.330078125,79.44999694824219,-6910.9002685546875,14942.7001953125,2314.7000122070312,-4383.699951171875,-3213.800048828125,839.1999816894531,255.0,164.0,,-0.6755820624044547,0.9812265585045274,0.07784501568473504,True,0.0,False,30,27,False,
88,5710,164.0,False,False,0,4366.905425505143,2222.0,2082.56005859375,192.4499969482422,9229.099731445312,-13311.99951171875,1565.5999755859375,2538.000030517578,-1951.3999938964844,4058.2998657226562,0.0,0.7783933443447315,-1.1887451162232368,0.03394184520288069,bf81d8692db,games5425898691,20.0,2105.489990234375,2049.669921875,90.66999816894531,6929.2999267578125,-14968.499755859375,85.20000457763672,4343.500061035156,3251.300048828125,900.9999847412109,255.0,178.0,,1.2707063176745874,-0.8854107829670887,0.07335356992062161,True,0.0,False,30,27,False,,76561198039309853,enpitsu,25.0,1196.3699951171875,3094.35009765625,17.049999237060547,-8989.099731445312,-9730.599975585938,3.400000035762787,0.5999999865889549,0.7000000029802322,2233.0999755859375,255.0,255.0,,0.016747999380817145,-2.2605208339356593,8.831614212467207e-05,True,6,0.0,False,8,False,,JUGOŁINGDAŁN,76561198020823127,15,2385.080078125,2130.050048828125,301.2099914550781,8771.300048828125,-20284.89990234375,345.0,3696.4999389648438,1427.2000122070312,3814.2001342773438,128.0,0.0,False,-0.4512209307364606,1.1598979991304226,2.512335478752976,True,121.0,False,27,4,30,,PomiJAJONC,76561198018571494,17.0,828.260009765625,3446.780029296875,17.010000228881836,4708.699951171875,-9254.099731445312,2.199999988079071,0.19999999552965164,0.09999999776482582,0.0,255.0,128.0,,0.009476420554324889,-1.1001097258293062,4.914006380654613e-06,True,255.0,False,12,10,False,
89,5753,166.0,False,False,0,6667.952082577049,3526.25,149.47999572753906,95.05999755859375,6424.4000244140625,-10193.300170898438,1313.699951171875,5024.2999267578125,2634.7000122070312,1952.8999328613281,0.0,0.6339075032607736,2.493946937431814,1.1677619182961207,bf81d8692db,games5425898691,20.0,3396.31005859375,34.279998779296875,67.58000183105469,13820.400390625,-5494.2999267578125,2441.3999938964844,-98.29999923706055,-710.1000213623047,1788.3999633789062,255.0,115.0,,-0.015095700772290393,-0.09232968195811235,0.0006811972273838926,True,0.0,False,32,28,False,190.0,76561198039309853,enpitsu,25.0,1220.469970703125,655.3400268554688,72.43000030517578,1702.7999877929688,-18447.19970703125,-1885.8999633789062,2507.2999572753906,333.3000183105469,5.600000023841858,255.0,128.0,,-0.4597216786032065,-1.439832795651349,0.0028877371184662802,True,8,0.0,False,10,False,,JUGOŁINGDAŁN,76561198020823127,15,3704.239990234375,-516.280029296875,16.989999771118164,10574.7998046875,-719.5999908447266,6.899999976158142,0.29999999329447746,-3.100000023841858,1626.199951171875,255.0,255.0,False,0.009669833970578865,-0.07505346511282923,0.000311781970506917,True,95.92537607428848,True,28,4,30,,PomiJAJONC,76561198018571494,17.0,2170.97998046875,1980.97998046875,17.010000228881836,10131.400146484375,-9805.999755859375,2.199999988079071,0.3999999910593033,-0.19999999552965164,0.0,255.0,128.0,,0.009541950069965234,-0.769074664801543,-4.948330164792967e-05,True,255.0,False,12,10,False,
90,5795,167.0,False,False,0,7061.516054391459,3899.989990234375,-43.0,871.7999877929688,-8217.39990234375,1930.0,6785.3997802734375,786.9000244140625,394.39998626708984,2277.4000549316406,0.0,-1.084212113477529,-0.40921451125910663,-2.089992193691396,bf81d8692db,games5425898691,19.0,4039.52001953125,-97.66999816894531,735.27001953125,-4051.099853515625,2732.9000854492188,6685.8001708984375,-146.09999656677246,-681.5000152587891,259.20000076293945,255.0,128.0,,-1.2004125266766177,1.612110795230049,-1.6096113803413303,True,237.0,False,33,28,False,,76561198039309853,enpitsu,25.0,1901.1800537109375,-2014.0799560546875,76.08000183105469,10233.800048828125,-15027.80029296875,2692.9998779296875,1363.3999633789062,948.4999847412109,42.5,255.0,128.0,,0.13440685043497083,-0.9597542746205646,0.00019237889205373992,False,9,0.0,False,12,False,,JUGOŁINGDAŁN,76561198020823127,15,3776.719970703125,143.9499969482422,16.0,-7408.900146484375,1332.7999877929688,123.00000190734863,13.899999856948853,-133.99999618530273,2195.500030517578,128.0,255.0,False,-0.005241125353802477,2.985149028390854,0.011769319422067792,True,92.0,False,28,4,30,,PomiJAJONC,76561198018571494,17.0,3683.010009765625,1713.9200439453125,17.010000228881836,2.7000001072883606,10476.700439453125,2.5999999046325684,0.0,0.09999999776482582,3381.0000610351562,255.0,255.0,False,0.009519886770799964,1.903617158252502,2.07915992384797e-05,True,255.0,False,12,10,False,
91,5880,170.0,False,False,1,6131.209574217295,-1517.989990234375,-495.989990234375,232.10000610351562,-3188.599853515625,20903.89892578125,12046.8994140625,2920.0,5241.400146484375,13.40000033378601,1.0,0.9473749761914549,-2.6665334397910243,2.2644063853951697,76561198018571494,PomiJAJONC,17.0,-1448.06005859375,-746.530029296875,127.75,-2622.5,15415.0,4904.5001220703125,-0.29999999329447746,-0.0,176.49999618530273,128.0,128.0,,-0.009763444175402952,1.3156297057458965,-0.000378239784444232,True,227.0,False,14,10,4,,76561198020823127,JUGOŁINGDAŁN,15.0,-1606.4000244140625,-991.97998046875,17.010000228881836,10533.499755859375,3439.2001342773438,2.0999999344348907,-0.7999999821186066,-0.3999999910593033,637.400016784668,128.0,128.0,,-0.009619635413991688,2.77036417718482,-0.0002191473898849789,True,28,123.0,False,30,4,,enpitsu,76561198039309853,25,-3100.43994140625,4250.22021484375,17.059999465942383,2917.9998779296875,-9847.000122070312,2.5999999046325684,0.29999999329447746,1.8000000715255737,2870.8999633789062,255.0,255.0,False,-0.016666295814937882,-1.9958969308480186,0.00017024584797198155,True,251.93555248680934,True,10,False,12,50.0,games5425898691,bf81d8692db,20.0,-2439.199951171875,-427.2900085449219,16.989999771118164,8795.999755859375,6971.9000244140625,2.5,0.3999999910593033,0.5999999865889549,1.2999999523162842,255.0,128.0,,-0.00952773460742799,2.4710842342741213,-4.536019185239156e-05,True,186.7225633872452,True,34,28,False,
92,5991,174.0,False,False,0,9579.81993102961,3014.25,-3605.449951171875,243.47999572753906,19262.900390625,8817.2998046875,-1159.4000244140625,-2900.7998657226562,1667.2000122070312,1720.0,0.0,0.438451216518399,-2.058765685532419,3.036121838176156,76561198039309853,enpitsu,25.0,2898.6298828125,-3621.3701171875,352.510009765625,15028.499755859375,11688.399658203125,-150.6999969482422,-4898.299865722656,1778.6000061035156,-1758.5000610351562,128.0,128.0,False,-0.3598639423754411,-1.127108701396575,-3.1107648243483608,True,130.0,False,14,12,False,,bf81d8692db,games5425898691,20.0,2230.320068359375,-4372.43017578125,17.010000228881836,7758.3001708984375,-11472.5,2.3999999463558197,-4.300000071525574,6.299999952316284,-20.299999713897705,255.0,28.0,,0.00957659107382193,-0.9506285562023022,1.6146336937875852e-05,True,30,147.0,False,36,False,,JUGOŁINGDAŁN,76561198020823127,15,3750.969970703125,-1486.27001953125,17.010000228881836,-477.90000915527344,-13231.600341796875,2.3999999463558197,0.19999999552965164,0.0,-2297.4000549316406,255.0,0.0,,0.009526412561057036,-1.6737179852050705,-1.7400937249678545e-06,True,184.0,False,28,4,30,,PomiJAJONC,76561198018571494,17.0,2676.969970703125,-3788.090087890625,17.010000228881836,4195.299987792969,-12217.2998046875,2.3999999463558197,0.29999999329447746,-1.4000000059604645,1423.0000305175781,255.0,255.0,,0.009535715710345937,-1.245987444427869,0.0002635708753978751,True,227.0,False,14,10,4,
93,6009,175.0,False,False,0,9569.752584430298,3998.219970703125,-3083.550048828125,300.6600036621094,-2725.8999633789062,4874.700012207031,9369.099731445312,-1757.7000427246094,5118.800048828125,-2589.8001098632812,0.0,-0.21692754141242118,-0.2739411076258469,1.0237729290048008,76561198039309853,enpitsu,25.0,3890.64990234375,-2823.929931640625,266.9100036621094,14702.099609375,11805.799560546875,-3424.2001342773438,-765.0,298.50000381469727,-7.599999904632568,255.0,128.0,False,-0.743980466683446,0.7142161575909253,0.19161208699928203,True,130.0,False,14,12,False,,bf81d8692db,games5425898691,20.0,2597.06005859375,-5099.990234375,145.41000366210938,2937.39990234375,-1719.9000549316406,8739.000244140625,-4911.400146484375,-2041.199951171875,-730.1999664306641,255.0,0.0,,-1.2775324222131124,-0.32081304030358293,-1.1719441405683104,True,30,147.0,False,36,False,,JUGOŁINGDAŁN,76561198020823127,15,3623.469970703125,-2220.110107421875,17.010000228881836,776.3999938964844,-3407.39990234375,2.199999988079071,0.3999999910593033,-0.9000000357627869,164.3000030517578,0.0,128.0,,0.009891931877468304,-1.3103033266243764,-0.00015086119788399984,True,184.0,False,28,4,30,,PomiJAJONC,76561198018571494,17.0,3347.340087890625,-4214.22998046875,17.010000228881836,12531.300048828125,2512.5999450683594,2.3999999463558197,0.0,0.09999999776482582,2337.2999572753906,255.0,255.0,,0.009518892588311142,0.2639002840811298,-4.654991652541805e-06,True,227.0,False,14,10,4,
94,6072,177.0,False,False,1,5310.015386131718,-3401.169921875,2020.6099853515625,704.5,-3489.8001098632812,10748.199462890625,2636.300048828125,2774.7000122070312,-5155.999755859375,-1309.9000549316406,1.0,-0.4543551161054258,1.017370197151694,0.06908726568990851,76561198020823127,JUGOŁINGDAŁN,15.0,-3353.300048828125,1855.719970703125,571.6500244140625,666.6999816894531,5611.500244140625,2274.199981689453,-49.29999828338623,-294.4000053405762,635.099983215332,128.0,128.0,,0.369173969958011,1.1322948888434112,-0.08385451266166406,True,73.87950964640541,True,32,28,6,,76561198018571494,PomiJAJONC,17.0,-3385.89990234375,910.469970703125,16.889999389648438,3251.0000610351562,-16409.200439453125,32.200000286102295,-4.300000071525574,-7.900000214576721,-1562.4000549316406,255.0,0.0,,-0.009858202575012022,-1.744412935903884,-0.0005511947930933847,True,12,255.0,False,16,4,,enpitsu,76561198039309853,25,-4076.9599609375,1789.030029296875,247.57000732421875,783.7999725341797,4423.800048828125,-11062.900390625,2417.4000549316406,-2623.9999389648438,248.4000015258789,255.0,255.0,False,-1.1311248411701023,1.6683203045004544,1.4477319108228044,True,130.0,False,12,False,14,,games5425898691,bf81d8692db,20.0,-1830.1199951171875,4039.090087890625,16.989999771118164,3082.39990234375,-15313.399658203125,4.900000095367432,-0.5999999865889549,2.8999999165534973,-926.2000274658203,255.0,0.0,,-0.009589223990238056,-1.7735328944997366,-0.00018260260571448158,True,133.0,False,36,30,False,
95,6132,179.0,False,False,0,10344.081401259884,3824.3798828125,-4064.239990234375,173.1999969482422,1695.5000305175781,-3774.7000122070312,10320.999755859375,4573.900146484375,3861.6000366210938,408.10001373291016,0.0,-1.3360351435307698,2.867197117180042,0.07546526515203901,bf81d8692db,games5425898691,20.0,3774.800048828125,-3923.14990234375,157.17999267578125,11681.099853515625,-5227.5,1953.3999633789062,-334.59999084472656,-1974.7999572753906,-5122.19970703125,255.0,0.0,,-0.4303264451626581,-1.3548419512751877,0.1892979243735398,True,117.0,False,38,30,False,,76561198039309853,enpitsu,25.0,3552.89990234375,-4160.669921875,19.489999771118164,3241.099853515625,-6579.5001220703125,617.9999923706055,-1118.3999633789062,-1606.4999389648438,59.29999828338623,255.0,0.0,,-0.0542759637228382,-1.099267456309974,0.03229909497446782,True,12,130.0,False,14,False,,JUGOŁINGDAŁN,76561198020823127,15,3527.02001953125,-3370.2900390625,17.010000228881836,7439.6002197265625,-5469.000244140625,2.5999999046325684,-2.5,1.899999976158142,-916.6000366210938,255.0,0.0,,0.009479263640863368,-0.5913509466666892,-0.00029887654421005967,True,57.0,False,28,6,32,,PomiJAJONC,76561198018571494,17.0,2071.72998046875,-1155.989990234375,17.010000228881836,4016.199951171875,-13459.7998046875,2.199999988079071,-1.5000000596046448,4.300000071525574,942.3000335693359,255.0,128.0,,0.009570559566187447,-1.2278333688956862,-4.600591840513004e-05,True,255.0,False,16,12,4,
96,6175,181.0,False,True,1,3963.694054607405,-3025.27001953125,4561.6298828125,205.97000122070312,15447.19970703125,2846.099853515625,7558.4002685546875,820.9999847412109,-5377.60009765625,1105.4000091552734,1.0,0.8565647712999891,0.3256371743136755,-2.940325120328843,76561198020823127,JUGOŁINGDAŁN,15.0,-3121.360107421875,4566.83984375,57.2400016784668,15841.099853515625,6650.0,1057.6000213623047,-4801.600036621094,-11.799999475479126,2682.0999145507812,255.0,128.0,,-0.6738972926132413,2.5199883110456396,0.2570923819289128,True,57.0,False,34,29,6,,76561198018571494,PomiJAJONC,17.0,-1546.8599853515625,2762.159912109375,17.010000228881836,13708.299560546875,2188.3999633789062,2.0999999344348907,-0.9000000357627869,-0.0,-63.20000171661377,255.0,128.0,,-0.009531605504595012,2.9912302583466346,8.49697635171734e-05,True,12,255.0,False,16,4,,enpitsu,76561198039309853,25,-3146.719970703125,4888.27978515625,277.3999938964844,3071.199951171875,2571.0000610351562,-196.8000030517578,124.49999809265137,-15.099999904632568,-436.1000061035156,255.0,0.0,,0.04186350197030141,2.397152398164176,1.5577215894725145,True,95.04719987992318,True,12,False,14,,games5425898691,bf81d8692db,20.0,-3510.159912109375,4529.77001953125,292.0799865722656,7661.9000244140625,7659.000244140625,-2229.9000549316406,-73.89999866485596,72.10000038146973,0.5000000074505806,255.0,101.0,,-0.1713079641743557,2.346527668640816,1.5724513255094816,True,96.0,False,38,30,False,
97,6235,183.0,True,True,1,656.5523100849149,240.10000610351562,5169.259765625,272.7900085449219,-6051.199951171875,12480.30029296875,-10581.8994140625,-1105.0,-2523.699951171875,5330.0,1.0,1.1284980199812729,0.7618308171823549,-2.4107841884425567,76561198018571494,PomiJAJONC,17.0,351.6000061035156,5024.4501953125,310.4800109863281,4721.7999267578125,22509.3994140625,-167.80000686645508,-5274.0997314453125,-1253.0000305175781,-928.7999725341797,255.0,128.0,,-1.4007937704267246,2.848713123940938,-1.5120653590863553,True,179.0,False,18,13,4,,76561198020823127,JUGOŁINGDAŁN,15.0,508.05999755859375,5024.6201171875,54.209999084472656,19566.099853515625,-511.1000061035156,-1352.8999328613281,-2287.5,2482.5,-528.1000137329102,128.0,128.0,,0.7288109564004817,1.1859206791843777,-0.6077870286627854,True,30,57.0,False,34,6,,enpitsu,76561198039309853,25,313.3299865722656,5208.2001953125,129.55999755859375,21535.80078125,32.59999990463257,3204.5001220703125,4689.2999267578125,2859.2999267578125,-289.89999771118164,128.0,0.0,,-0.02366957893496519,2.6166910535517363,0.6611350639833753,True,0.0,False,13,False,16,,games5425898691,bf81d8692db,20.0,81.2699966430664,5162.6298828125,582.6799926757812,18901.99951171875,444.7999954223633,-713.6000061035156,412.5,-1221.1000061035156,5346.7999267578125,255.0,157.0,,-0.06508181965251322,0.561905724052882,1.2123645824711275,True,0.0,False,38,31,False,
98,6236,183.0,False,False,0,10351.35166280705,-229.92999267578125,-5189.89990234375,255.5399932861328,17845.30029296875,-10310.799560546875,-2351.4999389648438,1318.0999755859375,3027.0001220703125,5009.89990234375,0.0,-1.0795744552607134,-0.6458156181801994,-2.4431823942398383,76561198039309853,enpitsu,25.0,-313.3299865722656,-5208.2001953125,129.55999755859375,-21535.80078125,-32.59999990463257,3204.5001220703125,-4689.2999267578125,-2859.2999267578125,-289.89999771118164,128.0,0.0,,0.02366957893496519,-2.6166910535517363,0.6611350639833753,True,0.0,False,16,13,False,,bf81d8692db,games5425898691,20.0,-235.72999572753906,-5165.919921875,576.47998046875,-18238.1005859375,-354.00001525878906,-732.2000122070312,-92.39999771118164,1517.4000549316406,5285.7000732421875,255.0,128.0,,0.19244667462961812,0.0030808163068075014,1.1489418628819323,True,31,0.0,False,38,False,,JUGOŁINGDAŁN,76561198020823127,15,-508.05999755859375,-5024.6201171875,54.209999084472656,-19566.099853515625,511.1000061035156,-1352.8999328613281,2287.5,-2482.5,-528.1000137329102,128.0,128.0,,-0.7288109564004817,-1.1859206791843777,-0.6077870286627854,True,57.0,False,30,6,34,,PomiJAJONC,76561198018571494,17.0,-397.1099853515625,-5207.72021484375,310.0299987792969,-6153.699951171875,-21474.19921875,-66.39999866485596,5335.5999755859375,1199.4999694824219,-584.7999954223633,255.0,128.0,,0.9628553239357882,2.0529813163837467,-2.8774635605520786,True,179.0,False,18,13,4,
99,6496,183.0,False,False,0,5084.138930874849,14.529999732971191,138.05999755859375,92.81999969482422,1891.4999389648438,3177.2000122070312,-24.600000381469727,2175.8999633789062,433.80001068115234,2172.7999877929688,0.0,-0.3169444628494533,1.1667343720546777,0.5601771730718582,bf81d8692db,games5425898691,19.0,19.959999084472656,-10.050000190734863,100.26000213623047,2710.10009765625,386.50001525878906,484.0999984741211,-5079.800109863281,1723.6000061035156,-1214.000015258789,128.0,216.0,,0.7396078135465368,-0.7613139785495681,-2.3901996510092602,True,0.0,False,4,3,False,,76561198039309853,enpitsu,25.0,6.920000076293945,-3641.590087890625,17.049999237060547,-436.3999938964844,10531.199951171875,2.8999999165534973,0.0,0.5999999865889549,56.70000076293945,255.0,128.0,,0.016692295234255774,1.6190103118446233,-7.074816572440404e-05,True,False,116.0,False,False,False,,JUGOŁINGDAŁN,76561198020823127,15,-20.049999237060547,194.7100067138672,148.5800018310547,-2589.5001220703125,2626.6000366210938,4090.0,-3344.89990234375,-118.00000190734863,-2564.2001342773438,255.0,0.0,,-0.716585438183144,-2.5563752324859923,0.9451847620720812,True,0.0,False,4,False,4,,PomiJAJONC,76561198018571494,17.0,1476.8199462890625,2755.889892578125,17.010000228881836,281.49999618530273,9704.500122070312,2.0999999344348907,0.0,-1.0000000149011612,-31.700000762939453,255.0,128.0,False,0.009501385919438441,1.5373594651540363,8.53131061102408e-05,True,116.0,False,False,False,False,
100,6503,184.0,False,False,0,4997.420784115625,74.75,237.77000427246094,93.1500015258789,2411.3999938964844,3937.2000122070312,0.0,-62.69999980926514,2206.6000366210938,1037.2000122070312,0.0,-0.3039489777159181,1.2352865885338364,1.1477772233666121,bf81d8692db,games5425898691,19.0,90.51000213623047,-9.899999618530273,100.80000305175781,2849.8001098632812,-39.40000057220459,-147.89999961853027,-5391.6998291015625,996.9000244140625,430.0,255.0,220.0,,-0.554496243460213,-0.8949126742431786,2.4856509906826076,True,0.0,False,4,3,False,,76561198039309853,enpitsu,25.0,-5.820000171661377,-3343.77001953125,17.049999237060547,49.099998474121094,11667.5,3.4999999403953552,0.0,-3.0000001192092896,-1339.4999694824219,255.0,128.0,,0.01670228109740537,1.578476134058111,-0.0003021479276043402,True,False,116.0,False,False,False,,JUGOŁINGDAŁN,76561198020823127,15,-81.87999725341797,278.57000732421875,226.08999633789062,-2535.2999877929688,3369.8001098632812,2345.0999450683594,-1290.8000183105469,-1218.6000061035156,-698.7000274658203,255.0,128.0,,-0.658024087748022,2.8647170461000835,1.6670477109722628,True,0.0,False,4,False,4,,PomiJAJONC,76561198018571494,17.0,1485.0,2997.989990234375,17.010000228881836,384.00001525878906,10953.1005859375,2.0999999344348907,0.0,-0.7999999821186066,-0.5000000074505806,255.0,128.0,False,0.009508950192445017,1.5356339163064618,6.935300702294365e-05,True,116.0,False,False,False,False,
101,6547,185.0,False,False,0,4625.698303883748,441.6400146484375,711.9299926757812,93.1500015258789,2210.5999755859375,2718.2998657226562,0.0,-2978.9999389648438,2422.5999450683594,1037.2000122070312,0.0,-0.7571231693685226,1.4192540582947657,1.2427747814528236,bf81d8692db,games5425898691,19.0,589.2000122070312,518.4500122070312,17.010000228881836,-68.80000114440918,6524.7998046875,2.5,-0.19999999552965164,-1.4000000059604645,1889.2999267578125,128.0,214.0,,0.009615169800835198,1.6040378011838003,-4.61970354850687e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,25.0,205.22000122070312,-1109.6099853515625,17.049999237060547,1118.0000305175781,11196.300048828125,2.7000001072883606,-0.7000000029802322,0.0,0.0,128.0,128.0,,0.016798268515812453,1.4712479478888323,3.413035121610143e-06,True,False,131.0,False,False,False,,JUGOŁINGDAŁN,76561198020823127,15,-556.0,843.6799926757812,17.010000228881836,-3842.7999877929688,5939.4000244140625,2.5999999046325684,0.29999999329447746,-0.5000000074505806,-2465.5999755859375,255.0,0.0,False,0.00947792381532133,2.1356410212826495,2.5450754621524e-05,True,0.0,False,4,False,4,,PomiJAJONC,76561198018571494,17.0,1140.1199951171875,4882.4501953125,17.010000228881836,-6518.800048828125,3222.7999877929688,0.7999999821186066,0.3999999910593033,0.09999999776482582,1979.1000366210938,255.0,0.0,False,0.009476143438877607,-2.4133251323553173,-6.599193219959307e-05,True,116.0,False,False,False,False,
102,6551,185.0,False,False,0,4599.758787359705,471.0799865722656,748.0900268554688,93.1500015258789,2203.699951171875,2710.10009765625,0.0,-2969.89990234375,2415.0,1037.2000122070312,0.0,-0.31135678160906205,1.4058067159874768,1.5377488770450145,bf81d8692db,games5425898691,19.0,573.6300048828125,616.780029296875,17.010000228881836,-1572.5999450683594,5287.2998046875,2.5,0.0,0.19999999552965164,1369.4000244140625,128.0,213.0,,0.009636362074808003,1.8591190748672635,-5.047140482450774e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,25.0,212.5399932861328,-1036.280029296875,17.049999237060547,1083.1999969482422,10847.5,2.7000001072883606,-0.7000000029802322,0.0,0.0,128.0,255.0,,0.016798268515812453,1.4712479478888323,3.413035121610143e-06,True,False,131.0,False,False,False,,JUGOŁINGDAŁN,76561198020823127,15,-598.2000122070312,948.8200073242188,17.010000228881836,-1718.3000183105469,7841.7999267578125,2.5999999046325684,-0.19999999552965164,0.0,-2507.5999450683594,255.0,0.0,False,0.009466704472962344,1.76193777888529,-1.2223549674648732e-05,True,0.0,False,4,False,4,,PomiJAJONC,76561198018571494,17.0,1099.25,4895.259765625,17.010000228881836,-5786.9000244140625,926.2000274658203,0.7999999821186066,0.5999999865889549,0.7000000029802322,1313.3000183105469,255.0,0.0,False,0.009503147706796401,-2.3042911485645945,-0.0001115259044473726,True,116.0,False,False,False,False,
103,6573,186.0,False,False,0,4054.989971426298,344.2300109863281,1279.3299560546875,93.91000366210938,-2090.500030517578,11771.400146484375,723.7000274658203,-4055.2999877929688,1162.0999908447266,-373.69998931884766,0.0,0.6785997078721194,-2.586105897169593,-0.5054733259511698,bf81d8692db,games5425898691,19.0,378.8800048828125,1117.5899658203125,48.52000045776367,-2204.4000244140625,8478.900146484375,3136.0000610351562,695.0,40.79999923706055,-739.1000366210938,255.0,128.0,,0.012092468697790616,1.7450057597288793,-0.0008739637090767362,True,0.0,False,6,4,False,,76561198039309853,enpitsu,25.0,146.97999572753906,-354.4200134277344,17.049999237060547,-1547.2999572753906,6183.900146484375,2.8999999165534973,-0.09999999776482582,0.7999999821186066,0.29999999329447746,255.0,0.0,,0.016867193303919507,1.8161049707263475,-7.321605446757964e-05,True,False,131.0,False,False,False,,JUGOŁINGDAŁN,76561198020823127,15,-82.2300033569336,1461.9000244140625,17.010000228881836,11125.2001953125,2934.5001220703125,2.0999999344348907,-0.7000000029802322,0.0,-26.700000762939453,255.0,128.0,False,0.009514414065598933,0.25427105704318703,6.861198730036261e-05,True,0.0,False,4,False,4,,PomiJAJONC,76561198018571494,17.0,685.719970703125,4467.919921875,17.010000228881836,-7935.3997802734375,-5913.3001708984375,2.199999988079071,1.0000000149011612,0.09999999776482582,-127.60000228881836,128.0,128.0,False,0.009510785938553395,-2.5162927371878046,0.00013182041205521595,True,116.0,False,False,False,False,
