,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
69,5077,150.0,False,False,1,9993.050699764877,1470.9000244140625,-4836.5,101.08000183105469,23583.89892578125,-1976.9999694824219,-6638.2000732421875,-654.0000152587891,2454.199981689453,2463.6000061035156,1.0,0.3645390023406739,1.7739662334248782,-1.384718477202678,bf3fc230f1b,Struts3gg,12.0,1322.4300537109375,-4805.93017578125,224.19000244140625,15296.400146484375,-441.3999938964844,666.9999694824219,-2132.5,5047.9998779296875,-468.8999938964844,255.0,255.0,,-0.44983952846524367,-2.470457454205896,-1.0649183913201505,True,192.21782360025628,True,4,False,3,,454601914555363196,joffrey2bjoff,9.0,-2408.760009765625,-3492.97998046875,17.0,19213.800048828125,-12033.1005859375,3.3000001311302185,-0.5999999865889549,0.29999999329447746,369.90001678466797,255.0,128.0,,-0.00959417875025415,-2.615819703724753,-0.00011817563952344664,True,149.0,False,6,6,False,,enpitsu,76561198039309853,27,374.6199951171875,-4629.47021484375,87.0,-22817.900390625,2603.900146484375,-164.59999084472656,120.39999961853027,-5498.4002685546875,45.300002098083496,128.0,128.0,,-1.2937831305047551,-3.134441380421176,3.1113313088483068,True,68.0,False,1,4,2,,games5425898691,bf81d8692db,24.0,-702.25,1052.27001953125,17.010000228881836,13105.6005859375,-3971.199951171875,2.3000000417232513,-0.5999999865889549,0.09999999776482582,2119.1000366210938,255.0,222.0,,-0.009569044148120237,-2.917164237190817,-1.9665090638090853e-05,True,8,8,False,61.0,False,
70,5173,154.0,False,True,0,3833.0017832439844,-3981.7900390625,2866.280029296875,187.0500030517578,4583.0999755859375,25595.6005859375,2126.699981689453,-3232.6998901367188,-483.10001373291016,5031.400146484375,0.0,0.4558992362104385,0.37792015031258225,1.0449330841446633,bf81d8692db,games5425898691,24.0,-3907.43994140625,2657.27001953125,220.6199951171875,153.29999923706055,19598.800048828125,-52.800002098083496,-3911.4999389648438,-2871.4999389648438,2589.2001342773438,255.0,211.0,,0.4604164327036254,2.00454966671897,0.20658385580672994,True,173.00651173437797,True,10,False,9,,76561198039309853,enpitsu,27.0,3507.25,-483.19000244140625,17.049999237060547,-1155.199966430664,-22911.59912109375,2.7000001072883606,-0.5000000074505806,-6.200000047683716,-874.0000152587891,255.0,128.0,,0.01679550184375038,-1.654557056257072,-0.00010055733815483972,False,0.0,False,4,2,2,,Struts3gg,bf3fc230f1b,12,-3917.64990234375,2822.530029296875,33.099998474121094,-2159.199981689453,-7578.900146484375,765.5000305175781,-551.3999938964844,1132.0999908447266,-1240.199966430664,255.0,0.0,False,-0.07780932576959251,-1.822315081794606,-0.32028468375589214,True,244.0,False,4,4,False,,joffrey2bjoff,454601914555363196,9.0,-2408.47998046875,3234.320068359375,17.0,-427.2999954223633,-8573.800048828125,3.799999952316284,0.0,0.0,3076.9000244140625,255.0,255.0,False,0.009552374981051255,-1.3652061991365652,4.201116381701242e-05,True,6,6,False,202.0,False,
71,5229,156.0,False,False,1,10168.079026076419,1244.06005859375,-5022.1201171875,141.7100067138672,-18191.400146484375,-3430.7998657226562,-4723.2000732421875,2653.2998657226562,674.1999816894531,-5339.000244140625,1.0,-0.9239013239486707,0.8962712677566124,1.265366372106763,454601914555363196,joffrey2bjoff,9.0,1364.31005859375,-4974.97021484375,204.6999969482422,-1714.7000122070312,-10527.19970703125,1806.4999389648438,4070.1998901367188,-2958.9999389648438,-2219.7000122070312,255.0,0.0,False,-0.4579596020852352,-2.411384718846842,2.1838856554002297,True,114.0,False,8,False,7,,bf3fc230f1b,Struts3gg,12.0,2347.389892578125,-2291.719970703125,17.030000686645508,-16815.10009765625,-5877.8997802734375,5.199999809265137,-0.0,-0.29999999329447746,0.0,255.0,128.0,False,-0.01675115632019177,-0.33629405943626317,-7.423301239188939e-06,True,180.0,False,4,4,False,,enpitsu,76561198039309853,27,-2441.10009765625,4536.68994140625,17.049999237060547,19850.799560546875,4543.999938964844,3.0000001192092896,0.09999999776482582,-0.0,-2071.3999938964844,255.0,0.0,,-0.016775888755549362,2.9946462377445884,-1.4783145304749565e-05,True,255.0,False,2,4,2,,games5425898691,bf81d8692db,24.0,1908.0,-4426.580078125,17.049999237060547,-14611.700439453125,13828.1005859375,-4.099999964237213,3.400000035762787,-2.800000011920929,1273.0000305175781,255.0,235.0,,-0.009595353819378424,0.74457288147938,0.0003824311738576204,True,10,10,False,95.0,False,
72,5263,157.0,True,True,0,1397.370803222382,474.0899963378906,4865.22998046875,123.23999786376953,9419.7998046875,18854.300537109375,6227.8997802734375,3720.5999755859375,2121.3999938964844,4201.9000244140625,0.0,1.0905405563633326,-1.4718588705919702,0.5483189860172258,bf81d8692db,games5425898691,24.0,502.75,4695.75,15.960000038146973,15306.199951171875,14565.10009765625,135.10000228881836,-165.79999923706055,-187.80000686645508,805.5999755859375,,255.0,True,0.007487420885038785,0.8256425886544357,0.03628051819686327,True,59.0,False,10,False,10,,76561198039309853,enpitsu,27.0,1143.949951171875,-3026.919921875,17.049999237060547,-909.8999786376953,17518.199462890625,2.5999999046325684,0.0,-0.5999999865889549,-55.0,255.0,,,0.01678769376381364,1.6164305833840242,7.016528637582178e-05,True,255.0,False,4,2,2,,Struts3gg,bf3fc230f1b,12,-453.5,3744.219970703125,17.030000686645508,16025.999755859375,15371.600341796875,5.299999713897705,4.600000083446503,4.699999988079071,-1399.9000549316406,,128.0,,0.016829447547352272,0.7006332411577644,-4.819695253280168e-05,True,157.0,False,4,4,False,,joffrey2bjoff,454601914555363196,9.0,-1279.760009765625,5097.43994140625,208.41000366210938,-306.5999984741211,617.7999877929688,-1150.2999877929688,-1561.6999816894531,3825.5999755859375,1447.2000122070312,255.0,0.0,,-1.376991613191798,-3.1180658263597705,-1.8307211973997202,True,8,8,False,114.0,False,
73,5520,157.0,False,False,1,5169.490490651819,-36.119998931884766,55.2400016784668,98.8499984741211,-15080.10009765625,24930.80078125,2968.0999755859375,4274.700012207031,3233.599853515625,2696.300048828125,1.0,0.0804475119135722,-0.07535082725317109,-0.11505914876893449,454601914555363196,joffrey2bjoff,9.0,135.11000061035156,-232.77000427246094,56.59000015258789,-12300.0,19219.3994140625,2872.6998901367188,-2360.7000732421875,-1023.7000274658203,423.1999969482422,255.0,68.0,,-0.05382440360869722,0.7893768191458996,0.008249801901926451,True,0.0,False,4,False,3,,bf3fc230f1b,Struts3gg,12.0,2710.2099609375,-4006.199951171875,17.049999237060547,17451.300048828125,-4533.399963378906,3.100000023841858,-0.29999999329447746,-0.0,1886.1000061035156,255.0,255.0,True,-0.016774628817668894,-2.9343845277897573,0.00019218772706132415,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27,43.34000015258789,3576.25,17.049999237060547,12.200000286102295,-10271.99951171875,2.7000001072883606,0.09999999776482582,0.3999999910593033,-4.799999892711639,255.0,128.0,False,-0.016670470314067116,-1.571337353761698,3.496866201090287e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-22.290000915527344,426.05999755859375,54.20000076293945,1264.1000366210938,-18496.8994140625,3185.0,725.1000213623047,-46.70000076293945,-1563.3000183105469,255.0,106.0,,-0.033813519006499426,-1.4523436405775407,-0.0006445137240006859,True,4,False,False,0.0,False,
74,5522,157.0,False,False,0,5365.664955009042,155.47999572753906,-121.62999725341797,137.85000610351562,24026.59912109375,14558.00048828125,10442.39990234375,3662.9998779296875,-825.2999877929688,-4679.800109863281,0.0,-0.23182510244095447,0.027119057919833957,-0.18781178896391673,bf81d8692db,games5425898691,24.0,22.43000030517578,-357.2799987792969,64.30000305175781,1346.1000061035156,22769.599609375,2928.900146484375,-4292.0001220703125,1554.6000671386719,-1609.2999267578125,255.0,96.0,,0.10862539754469089,1.4006336893748619,0.00890847976972087,True,0.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-43.41999816894531,-3488.6201171875,17.049999237060547,-5.400000214576721,10707.60009765625,2.7000001072883606,-0.19999999552965164,-0.3999999910593033,-1.0000000149011612,255.0,128.0,False,0.016670473333738212,1.5711390305394703,3.331591708515639e-05,True,116.0,False,False,False,False,,Struts3gg,bf3fc230f1b,12,-2856.6201171875,4033.81005859375,17.049999237060547,-17594.7998046875,2312.100067138672,3.400000035762787,0.09999999776482582,0.0,2552.2999572753906,255.0,255.0,True,0.01676450812990216,3.122371609322742,0.00018956588343639358,True,255.0,False,False,False,False,,joffrey2bjoff,454601914555363196,9.0,-40.119998931884766,82.16000366210938,77.45999908447266,10580.899658203125,-17023.499755859375,2210.8999633789062,5291.9000244140625,858.7999725341797,-1227.9000091552734,255.0,79.0,,0.5122203469448194,-0.8245438470566668,0.3210439774077223,True,4,3,False,0.0,False,
75,5619,161.0,False,False,1,9597.37644906035,-1656.9100341796875,-4111.60986328125,257.6300048828125,-19000.999755859375,15769.7998046875,3095.2999877929688,773.0999755859375,468.1999969482422,-5931.500244140625,1.0,1.1800585220979993,1.8812956500700841,0.5874952188328191,bf3fc230f1b,Struts3gg,12.0,-1565.949951171875,-4233.830078125,244.72999572753906,-19894.3994140625,-3549.89990234375,2112.4000549316406,4685.400085449219,-2058.8999938964844,-2014.1000366210938,255.0,255.0,False,0.1300997143148684,0.1738644353523399,-0.542977920008806,True,95.78197849181394,True,4,False,3,,454601914555363196,joffrey2bjoff,10.0,-3495.2900390625,-30.15999984741211,17.010000228881836,-11811.500244140625,1850.5999755859375,1.5000000596046448,-0.7000000029802322,-0.0,2748.900146484375,255.0,255.0,False,-0.009544495578084329,0.046287093639736224,-6.444182263170603e-05,True,248.74116107981692,True,6,6,False,,enpitsu,76561198039309853,27,-353.6099853515625,-1404.760009765625,17.049999237060547,-4470.0,-8883.499755859375,3.3000001311302185,0.29999999329447746,-0.29999999329447746,-2902.9998779296875,255.0,0.0,False,-0.016688724024194378,-0.9342671250801907,-8.417277859109332e-05,True,59.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-2234.580078125,-3356.9599609375,17.010000228881836,-10462.7001953125,-9271.799926757812,2.199999988079071,1.4000000059604645,1.5000000596046448,1803.0999755859375,255.0,192.0,,-0.009591600371189933,-0.7921171180294604,-1.813710725171758e-05,False,6,6,False,0.0,False,
76,5842,169.0,False,False,0,9507.877439397169,3446.919921875,-3318.06005859375,130.08999633789062,21694.89990234375,19490.899658203125,-7317.8997802734375,-2852.2000122070312,3650.0,-3813.2998657226562,0.0,0.7902341274328891,0.7295639359427816,0.4818331415823672,bf81d8692db,games5425898691,24.0,3335.949951171875,-3425.830078125,191.74000549316406,12211.099853515625,15310.50048828125,1329.6000671386719,-5475.9002685546875,-501.5999984741211,-109.39999580383301,255.0,255.0,,0.5826581495339783,0.5811288287676069,-0.8021699054647362,True,164.00437846491414,True,10,False,9,,76561198039309853,enpitsu,27.0,455.7200012207031,-5075.4501953125,17.049999237060547,2991.7999267578125,2765.7000732421875,3.1999999284744263,0.19999999552965164,0.3999999910593033,1496.0000610351562,255.0,128.0,False,0.016612371074711935,0.6497227823495824,0.0002495816244274138,True,31.0,False,False,False,False,,Struts3gg,bf3fc230f1b,12,3724.93994140625,-3260.780029296875,17.1299991607666,-15191.700439453125,-2671.4999389648438,3399.1000366210938,-96.09999656677246,-309.20000076293945,-1929.1999816894531,255.0,0.0,False,-0.011108209943228317,-3.0209203630193913,-0.01250212142766031,True,68.19143209149765,True,4,5,False,,joffrey2bjoff,454601914555363196,9.0,2209.590087890625,-959.52001953125,17.020000457763672,-7702.19970703125,-2476.7999267578125,-0.9000000357627869,-0.29999999329447746,0.0,-2849.5999145507812,255.0,0.0,False,0.009533096646752308,-2.9584127444424273,-3.997625859277568e-05,True,6,6,False,232.86172027741708,True,
77,5960,173.0,False,False,1,10224.399073973555,-1169.6600341796875,-4873.56005859375,861.3099975585938,17013.499755859375,19994.000244140625,-691.9999694824219,-890.8000183105469,-1733.0000305175781,4719.700012207031,1.0,1.0408941328555392,-1.2864478459209585,-2.6138447899756763,454601914555363196,joffrey2bjoff,9.0,-1225.5899658203125,-5028.58984375,812.3300170898438,19344.000244140625,11997.099609375,3231.099853515625,-5196.099853515625,1779.7000122070312,-287.8000068664551,255.0,255.0,,0.020816656898417392,-3.129997350607765,-1.674434348079879,True,231.0,False,8,False,7,,bf3fc230f1b,Struts3gg,12.0,947.739990234375,-1577.81005859375,95.27999877929688,13254.200439453125,-18704.000244140625,-142.89999961853027,5417.80029296875,555.099983215332,767.5,255.0,128.0,False,0.8693249669159415,2.9771464094875597,-1.6633248233304263,False,0.0,False,10,9,False,,enpitsu,76561198039309853,27,-96.33000183105469,-1232.5799560546875,17.049999237060547,797.2000122070312,-18268.599853515625,3.0000001192092896,-0.0,1.2999999523162842,1915.5000305175781,255.0,255.0,,-0.01675435849547044,-1.6724116590243188,0.00012618964805453462,True,48.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,-1357.3699951171875,-2628.3798828125,210.8000030517578,14459.3994140625,-17702.099609375,2560.7998657226562,-134.49999809265137,-174.89999771118164,-57.10000038146973,255.0,128.0,,0.9313594625188822,-2.125001360875594,0.08013827753116722,True,12,10,False,173.05878712284948,True,
78,5999,174.0,False,False,0,3080.1257943189285,-1195.9100341796875,2074.510009765625,117.22000122070312,277.39999771118164,-16756.99951171875,351.50001525878906,5736.5997314453125,-347.90000915527344,-1723.3000183105469,0.0,-1.2765433705195164,1.4535229589147383,-1.8546238154883388,76561198039309853,enpitsu,27.0,-1311.1099853515625,2086.280029296875,17.049999237060547,-6227.7001953125,-9502.19970703125,3.3000001311302185,0.0,0.0,2387.2000122070312,255.0,255.0,,0.016708202378546477,-2.094828790047711,5.9068969661223644e-06,True,48.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-661.010009765625,5173.6298828125,372.8399963378906,-14254.200439453125,17871.8994140625,-2532.100067138672,2054.1000366210938,1689.1999816894531,1526.7999267578125,255.0,128.0,,-1.0394073116870735,-2.2372558461294383,-1.1065035721328038,True,121.0,False,12,10,False,,Struts3gg,bf3fc230f1b,12,-2947.2099609375,3869.60009765625,17.049999237060547,-10573.900146484375,18239.200439453125,3.0000001192092896,0.19999999552965164,-0.29999999329447746,-1651.9999694824219,255.0,0.0,True,0.01677295633776481,2.065387208518014,-0.00026650991067891396,True,0.0,False,10,10,False,,joffrey2bjoff,454601914555363196,9.0,-1457.93994140625,3588.2099609375,632.22998046875,-19972.900390625,-10171.699829101562,-5158.900146484375,-295.5999946594238,335.49999237060547,1076.3999938964844,255.0,47.0,False,0.12454102099738835,-2.898806071948863,-0.27727285071606733,True,8,8,False,218.4110535908771,True,
79,6019,175.0,False,False,0,4232.600716453952,-1178.3900146484375,916.8300170898438,95.5,194.79999542236328,-14774.3994140625,291.3999938964844,5926.400146484375,-65.10000228881836,-934.5999908447266,0.0,0.5243297641968879,2.0590527004648007,-1.646901927784074,76561198039309853,enpitsu,27.0,-1412.1099853515625,1064.56005859375,17.020000457763672,-4564.89990234375,-16524.599609375,2.5,1.5999999642372131,5.899999737739563,-1042.0999908447266,255.0,255.0,,0.016774872214761958,-1.857521596347499,6.756245099473006e-06,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-876.469970703125,5719.22998046875,120.86000061035156,-2.7000001072883606,-457.00000762939453,95.69999694824219,632.2999954223633,-4.099999964237213,48.60000133514404,255.0,255.0,,-1.006665228612854,-1.6401752974282306,-1.4341167446903977,True,121.0,False,12,10,False,,Struts3gg,bf3fc230f1b,12,-2630.590087890625,4894.3798828125,16.950000762939453,14536.700439453125,3061.6000366210938,22.999999523162842,17.799999713897705,20.499999523162842,-2104.7999572753906,255.0,0.0,False,0.01567722329190441,0.14040111349714937,-0.001369202070821406,True,255.0,False,10,10,False,,joffrey2bjoff,454601914555363196,9.0,-2979.889892578125,2837.18994140625,84.83999633789062,-18983.00048828125,-9312.60009765625,-9050.900268554688,362.2999954223633,-227.09999084472656,671.1000061035156,255.0,140.0,False,-0.32566945034692657,-2.68488472979755,-0.2872539023447036,True,8,8,False,207.0,False,
80,6043,176.0,False,False,0,5423.648990016485,-1154.4000244140625,-277.489990234375,93.13999938964844,18882.2998046875,-4625.799865722656,852.2000122070312,4700.199890136719,-804.7000122070312,3641.400146484375,0.0,1.203629814809683,-2.957243479616335,-0.3476053179511513,76561198039309853,enpitsu,27.0,-1343.449951171875,-304.5400085449219,72.58000183105469,14860.30029296875,-11379.49951171875,2630.1998901367188,16.299999952316284,4372.799987792969,3335.7998657226562,255.0,255.0,,0.14908452060189742,-0.5710634222965252,-0.021341727273382696,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,24.0,-870.1300048828125,5257.52978515625,77.75,1256.3999938964844,-8823.400268554688,-3437.0001220703125,-389.39998626708984,-2565.1998901367188,1090.0,255.0,128.0,,0.3536756476903587,-1.384098028201862,-1.3456822110614821,True,121.0,False,12,10,False,,Struts3gg,bf3fc230f1b,12,-1637.4599609375,4367.0400390625,17.059999465942383,10988.1005859375,-11085.899658203125,-1.5000000596046448,-4.099999964237213,3.8999998569488525,746.3999938964844,255.0,128.0,False,0.016785112025106783,-0.7463443766324055,-0.0002044940999113609,True,231.6353375193893,True,10,10,False,,joffrey2bjoff,454601914555363196,9.0,-3834.14990234375,1279.3299560546875,17.280000686645508,6548.699951171875,-21901.298828125,-366.8000030517578,635.2999877929688,-1370.0999450683594,1852.2999572753906,255.0,255.0,False,0.021379546400036524,-1.1965726853892318,-0.048832776809722395,True,8,8,False,181.0,False,
81,6129,179.0,False,False,0,8013.742543567506,3507.6298828125,-1555.3800048828125,93.13999938964844,10712.19970703125,-3144.5999145507812,0.0,1744.4999694824219,5730.4998779296875,342.90000915527344,0.0,0.5169693857519864,-1.2271139399758308,0.012334186880802811,76561198039309853,enpitsu,27.0,3454.760009765625,-1786.1300048828125,17.049999237060547,12267.60009765625,14190.899658203125,2.800000011920929,2.5,2.800000011920929,1206.6999816894531,255.0,255.0,,0.016784625581971524,0.873528023286345,0.00012549637859899239,True,0.0,False,4,False,4,,bf81d8692db,games5425898691,24.0,-722.2000122070312,-176.47999572753906,17.010000228881836,4822.699890136719,-19034.200439453125,2.0999999344348907,0.19999999552965164,-1.2999999523162842,964.3000030517578,255.0,220.0,,0.009595120784851089,-1.3108179882537272,0.0001155733931328965,True,90.0,False,14,12,False,,Struts3gg,bf3fc230f1b,12,3220.929931640625,3622.4599609375,17.059999465942383,-3052.0001220703125,21473.798828125,1.7000000178813934,0.0,0.0,2067.100067138672,255.0,255.0,False,0.016779162586353993,1.7919151566376534,1.2629313208538699e-05,True,202.0,False,10,10,False,,joffrey2bjoff,454601914555363196,10.0,2461.919921875,-1074.0699462890625,17.010000228881836,20087.19970703125,5797.2998046875,2.3000000417232513,-0.29999999329447746,0.0,1991.1000061035156,255.0,255.0,False,0.009583512258278887,0.35701098072023973,2.4236204715250614e-05,True,10,10,False,211.0,False,
82,6193,182.0,False,False,0,5222.948365147793,2520.25,1189.25,307.2300109863281,-1453.3999633789062,29178.20068359375,3294.8001098632812,3348.699951171875,-4970.400085449219,284.3000030517578,0.0,0.9796336591506124,2.7155179887363308,-2.677905009028856,bf81d8692db,games5425898691,24.0,2452.860107421875,933.5999755859375,175.4499969482422,8449.099731445312,21255.30029296875,2389.9000549316406,-3020.10009765625,-3290.10009765625,-620.9000015258789,255.0,255.0,,-0.4508529030284276,0.6766286301698362,-0.07930298648675192,True,42.0,False,16,False,13,,76561198039309853,enpitsu,27.0,2497.9599609375,750.260009765625,96.55999755859375,-5777.8997802734375,12997.099609375,2494.7000122070312,-2305.8999633789062,-936.6999816894531,-1732.7999877929688,255.0,128.0,,0.27413740077852566,1.7597220533131406,-0.02856897306385219,True,,False,6,5,False,,Struts3gg,bf3fc230f1b,12,2144.530029296875,2049.22998046875,148.41000366210938,10881.8994140625,-19933.800048828125,3636.4999389648438,-1348.6000061035156,-315.9000015258789,1317.2999572753906,128.0,255.0,,-0.3613755689249939,-0.9730590099597961,-0.03212120211903651,True,178.73332475846814,True,10,12,False,,joffrey2bjoff,454601914555363196,9.0,3430.919921875,3451.72998046875,17.010000228881836,-4878.699951171875,21503.5009765625,2.0999999344348907,-0.3999999910593033,1.899999976158142,641.9000244140625,225.0,211.0,,0.009595431021064879,1.8027360906687484,5.0135529677958944e-05,True,10,10,False,200.0,False,
83,6198,182.0,False,False,1,7690.4746108620675,-2498.4599609375,-1760.800048828125,374.239990234375,-13575.400390625,-14020.2001953125,19224.599609375,4860.7000732421875,3312.39990234375,1183.7000274658203,1.0,-0.8025487275131732,-1.1276150247439947,1.5271232440245839,bf3fc230f1b,Struts3gg,12.0,-2360.639892578125,-1841.3900146484375,192.8300018310547,-17879.89990234375,14133.699951171875,3089.7000122070312,3470.7998657226562,-3751.099853515625,-2032.7999877929688,128.0,255.0,,0.4252115689781668,0.7900206222204156,-0.7628372179743564,True,163.07132052862517,True,12,False,11,,454601914555363196,joffrey2bjoff,9.0,-3251.280029296875,-3989.050048828125,17.010000228881836,8808.499755859375,-20041.600341796875,2.0999999344348907,0.5999999865889549,-1.5000000596046448,954.1000366210938,210.0,216.0,,-0.009599351794089814,-2.0069098204786413,5.6188094794017096e-05,True,200.0,False,10,10,False,,enpitsu,76561198039309853,27,-2474.93994140625,-1071.3299560546875,127.37999725341797,1265.999984741211,-17548.699951171875,122.5,3954.89990234375,-3328.9999389648438,-1877.5999450683594,128.0,128.0,,-1.0655453816832277,-2.2357168075067566,1.298082051821337,True,,False,5,6,False,,games5425898691,bf81d8692db,24.0,-2651.8798828125,-1460.969970703125,190.9600067138672,-7559.2999267578125,-20256.400146484375,-147.5,3306.9000244140625,3781.300048828125,-2239.499969482422,255.0,255.0,,0.400331157731151,-0.8896210544594694,-2.088287678897194,True,16,13,False,42.0,False,
84,6324,186.0,True,True,0,2797.8167284091414,1345.300048828125,3465.3798828125,116.19999694824219,-20323.499755859375,18536.199951171875,4740.299987792969,2947.9000854492188,-3787.60009765625,1973.2000732421875,0.0,-1.296539672684871,-2.4271271767546496,-2.522378109335957,bf81d8692db,games5425898691,24.0,1459.25,3308.39990234375,75.02999877929688,-16648.299560546875,15024.599609375,2873.0999755859375,-1.2999999523162842,1.0000000149011612,-359.1999816894531,255.0,128.0,,0.009640542105448175,2.308945211738222,0.0008985833075384253,True,0.0,False,18,False,14,,76561198039309853,enpitsu,27.0,-1757.1700439453125,2147.4599609375,17.049999237060547,12929.200439453125,-4575.199890136719,3.1999999284744263,0.0,0.0,2246.3999938964844,255.0,255.0,False,0.016748367054297216,-0.2746534999799811,1.0931829753469661e-05,True,31.0,False,8,8,False,,Struts3gg,bf3fc230f1b,12,2828.570068359375,2001.3900146484375,17.059999465942383,-16561.199951171875,15960.0,-4.1999998688697815,-0.29999999329447746,0.7000000029802322,8.700000047683716,255.0,128.0,False,0.016799224351992673,2.37560555971478,-3.880965906738077e-05,True,135.93774645559245,True,12,12,False,,joffrey2bjoff,454601914555363196,10.0,1257.5400390625,4829.7900390625,68.41999816894531,-16762.80029296875,-4818.800048828125,3993.3999633789062,74.29999828338623,11.90000057220459,13.799999952316284,250.0,128.0,False,0.009376222160570399,-2.85659261671968,-0.004459121689344314,True,11,10,False,159.0,False,
85,6603,187.0,False,False,1,5208.129014243324,24.40999984741211,5.320000171661377,107.5999984741211,9385.800170898438,3794.2999267578125,3151.400146484375,1458.8999938964844,-1362.4000549316406,-5658.2000732421875,1.0,0.057487019354401016,0.45687051211039653,-0.11706142319249294,bf3fc230f1b,Struts3gg,12.0,77.73999786376953,-207.83999633789062,84.25,-8632.5,21141.99951171875,2596.6000366210938,-5328.900146484375,1306.3999938964844,-381.50001525878906,255.0,0.0,,-0.36379858734657355,0.9295565438468462,0.4025518520193988,True,0.0,False,4,False,3,,454601914555363196,joffrey2bjoff,9.0,-1294.969970703125,-1806.9000244140625,17.010000228881836,6188.900146484375,6189.000244140625,2.0999999344348907,-0.0,-0.29999999329447746,0.0,245.0,,,-0.009562582293361481,2.356183674936376,1.947045475556528e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-78.86000061035156,107.33000183105469,98.37999725341797,3368.2000732421875,-4961.099853515625,1026.6999816894531,4630.199890136719,2306.999969482422,1867.7000427246094,255.0,0.0,False,-0.8655176641820991,-2.9447390148647896,0.7106496325909906,True,0.0,False,1,2,False,,games5425898691,bf81d8692db,24.0,3448.64990234375,2118.070068359375,17.010000228881836,7428.599853515625,13541.600341796875,2.199999988079071,1.8000000715255737,3.4999999403953552,973.8999938964844,255.0,255.0,,-0.009589346171012644,2.070326825545091,8.918146777950545e-05,False,False,False,False,0.0,False,
