,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
71,4842,151,False,True,1,3024.232301481134,-678.5,2557.9599609375,415.6400146484375,5452.8997802734375,12350.50048828125,-273.6000061035156,-3451.9000244140625,432.09999084472656,-4888.500061035156,1.0,-1.3311098218841495,0.21953445032733057,0.5280868364553081,b0f3597202b,Brainy_rl,8.0,-811.9199829101562,2463.93994140625,405.6499938964844,-5284.7998046875,14692.900390625,4836.7999267578125,4111.499938964844,3259.2999267578125,1649.7000122070312,255.0,0.0,,0.863654918390694,2.6593631263907844,-0.8714128652825144,True,25,4,30,173.55780636110612,True,,2535415867892561,eeast11,8.0,-119.19999694824219,-174.0399932861328,17.010000228881836,-12677.900390625,3860.8999633789062,2.3000000417232513,-0.19999999552965164,-0.0,-2265.800018310547,243.0,0.0,,-0.009576673842889,0.3633828846916139,-3.159501199102022e-05,6,4,154.0,False,12,True,,enpitsu,76561198039309853,27,-207.8800048828125,5036.009765625,17.059999465942383,-4013.599853515625,-1426.199951171875,1.1999999731779099,-2.0999999344348907,-2.800000011920929,-705.1000213623047,128.0,128.0,,-0.016759086085300755,-0.3232464851042107,0.00023449113518886417,True,8,177.0,False,10,False,,games5425898691,bf81d8692db,24.0,-1453.8199462890625,4605.580078125,17.010000228881836,9357.100219726562,10511.99951171875,2.199999988079071,-2.0999999344348907,-2.8999999165534973,-932.6000213623047,255.0,0.0,-0.009595528910248223,2.273004113783753,-0.00028898515089133324,True,237.0,False,20,False,18,,
72,4881,153,False,False,0,9297.197673416635,-25.8700008392334,-4116.39013671875,203.86000061035156,-17966.300048828125,8013.0999755859375,4707.39990234375,4677.60009765625,-1818.0000305175781,3288.3999633789062,0.0,-0.2934120627062528,0.16951062678486756,2.5486052481292822,bf81d8692db,games5425898691,24.0,105.73999786376953,-4234.919921875,128.80999755859375,-10182.999877929688,7652.80029296875,2593.5000610351562,30.799999237060547,36.500000953674316,8.899999856948853,255.0,158.0,,-0.23985487169015263,2.477949629296941,0.0024479444426600593,True,18,False,22,240.0,False,,76561198039309853,enpitsu,27.0,296.8599853515625,-5030.5,17.059999465942383,-6782.2998046875,-1283.699951171875,1.4000000059604645,0.9000000357627869,0.0,-605.2999877929688,0.0,128.0,False,0.016907788215245297,0.09923050170706207,0.000304831075559142,False,8,177.0,False,10,True,,Brainy_rl,b0f3597202b,8,1331.199951171875,-4515.830078125,230.67999267578125,3704.5999145507812,-15284.200439453125,-5120.8001708984375,2873.599853515625,12.899999618530273,1205.8999633789062,0.0,128.0,,0.5466285333668347,-1.5899681690849825,-1.2725199232786413,True,26,160.0,False,30,4,,eeast11,2535415867892561,8.0,-289.79998779296875,-988.6300048828125,17.010000228881836,-13173.199462890625,-2683.2998657226562,2.0000000298023224,-0.3999999910593033,-0.09999999776482582,129.3000030517578,248.0,155.0,0.009563203505483935,-2.9434001928975726,5.6258760496034855e-05,True,154.0,False,12,6,4,,
73,4933,155,False,False,1,3392.920017135667,3272.409912109375,2718.31005859375,171.6300048828125,14201.400146484375,16565.30029296875,8969.400024414062,5558.699951171875,2074.2999267578125,893.1999969482422,1.0,1.079372332153124,2.0990458983552136,2.5625712208078184,2535415867892561,eeast11,7.0,3229.580078125,2570.699951171875,91.98999786376953,10827.19970703125,20183.599853515625,2039.1000366210938,-5352.1002197265625,-1078.1999969482422,664.4999694824219,255.0,210.0,,-0.5162090704046208,2.173651608641189,-0.4043100769284188,True,5,6,14,70.0,False,,b0f3597202b,Brainy_rl,8.0,-3136.830078125,3801.10009765625,94.7699966430664,-16556.199951171875,-13565.10009765625,-154.7000026702881,3487.60009765625,-4252.699890136719,-20.09999990463257,128.0,128.0,,1.4315513272063716,2.4808077916049553,-3.115205527184594,4,28,255.0,False,32,True,,enpitsu,76561198039309853,27,660.2000122070312,5283.2001953125,17.059999465942383,1235.5999755859375,3485.8999633789062,1.2999999523162842,-1.2999999523162842,2.7000001072883606,577.2999954223633,128.0,128.0,False,-0.01689623035172789,-1.3284165648481983,-0.00016701790750876653,True,8,177.0,False,10,False,,games5425898691,bf81d8692db,24.0,1717.3800048828125,3526.72998046875,17.010000228881836,11821.99951171875,4593.500061035156,2.0999999344348907,0.5999999865889549,0.19999999552965164,8.700000047683716,255.0,128.0,-0.009557980174991074,2.7695511439537714,-6.216967389407281e-05,True,240.0,False,22,False,18,,
74,5004,157,False,False,0,10080.076788695242,-2106.330078125,-4867.14990234375,121.11000061035156,-6879.69970703125,4769.89990234375,-5760.7000732421875,-2365.5999755859375,-3153.699951171875,-4522.9998779296875,0.0,1.0271246147916846,2.5667783849130092,-0.8617825557858538,bf81d8692db,games5425898691,24.0,-1950.219970703125,-4909.669921875,122.87999725341797,-890.8999633789062,-1653.3000183105469,164.69999313354492,2038.0999755859375,-5106.700134277344,130.50000190734863,255.0,93.0,,-1.2882107829483347,-0.6253348869745006,0.9713413577905909,True,19,False,24,240.0,False,,76561198039309853,enpitsu,27.0,-467.5199890136719,-5343.02978515625,17.459999084472656,2577.39990234375,-2427.7000427246094,31.400001049041748,-121.09999656677246,22.59999990463257,0.5000000074505806,255.0,128.0,False,0.025114678626213055,2.3803486046375544,0.013375101940402704,False,8,177.0,False,10,True,,Brainy_rl,b0f3597202b,8,1422.52001953125,-750.4099731445312,17.049999237060547,-17431.800537109375,5523.699951171875,2.8999999165534973,4.600000083446503,-1.0999999940395355,1742.5999450683594,255.0,128.0,False,0.01678074010033582,2.906623334875629,2.1915037251871104e-06,True,28,242.0,False,32,4,,eeast11,2535415867892561,8.0,-3761.72998046875,-3111.760009765625,15.569999694824219,9916.400146484375,6171.5997314453125,207.90000915527344,-67.39999771118164,165.9000015258789,1382.5999450683594,207.0,255.0,-0.004134932479412651,0.5419170549051306,-0.010975090847991162,True,70.0,False,14,6,6,,False
75,5072,160,False,False,0,9436.936123455944,-3402.4599609375,-3957.989990234375,93.29000091552734,-4400.10009765625,3087.60009765625,417.2999954223633,-3255.7000732421875,-4639.599914550781,-1968.2000732421875,0.0,-0.019316103189252504,-0.9629206012375043,2.993288679236551,bf81d8692db,games5425898691,24.0,-3247.18994140625,-4068.820068359375,17.0,-19654.200439453125,5661.9000244140625,0.9000000357627869,-0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,,0.009579564074390723,2.8611059985172003,-2.840885292975255e-05,True,20,False,24,239.32691603578547,True,,76561198039309853,enpitsu,27.0,-528.0900268554688,-5285.47021484375,17.040000915527344,0.0,0.0,3.700000047683716,0.19999999552965164,0.3999999910593033,0.0,,,,0.016821331431563204,2.3830335779387823,-8.446667148111107e-06,False,8,177.0,False,10,True,,Brainy_rl,b0f3597202b,8,-2846.3701171875,-2215.830078125,17.049999237060547,-17798.599853515625,-12713.399658203125,3.1999999284744263,-0.5000000074505806,-0.09999999776482582,-2152.899932861328,255.0,0.0,True,0.01677859044152832,-2.5918810866947024,-0.00028526741548557625,True,28,197.0,False,32,4,,eeast11,2535415867892561,8.0,-3652.949951171875,876.3800048828125,17.010000228881836,-979.7000122070312,17324.100341796875,1.899999976158142,0.19999999552965164,0.5000000074505806,0.0,254.0,128.0,0.009625916501210842,1.6273103827227218,-4.849240751962332e-05,True,255.0,False,14,6,6,,
76,5150,163,False,False,0,6419.693497752859,-1939.300048828125,-1194.3499755859375,299.1099853515625,12222.2998046875,11887.39990234375,6014.000244140625,-2596.4999389648438,1059.1999816894531,3661.9000244140625,0.0,-1.1811939910761304,-1.177973794339297,-2.08409569985687,bf81d8692db,games5425898691,24.0,-1979.5699462890625,-1200.969970703125,136.8000030517578,8721.599731445312,6417.9998779296875,1455.3999328613281,-457.59998321533203,-5427.8997802734375,-760.1999664306641,255.0,188.0,,-0.7093100374188752,0.22853839757639782,-0.2942940181812173,True,21,False,26,157.0,False,,76561198039309853,enpitsu,27.0,-73.16000366210938,-3675.929931640625,17.040000915527344,35.299999713897705,-360.99998474121094,3.8999998569488525,1.899999976158142,0.5000000074505806,9.599999785423279,255.0,128.0,,0.016820717046764026,1.6653614667130272,-3.668464744441391e-05,False,8,177.0,False,10,True,,Brainy_rl,b0f3597202b,8,-1999.489990234375,-984.6300048828125,163.4600067138672,14688.599853515625,-14349.000244140625,3010.10009765625,3229.89990234375,-1723.5000610351562,-3082.7999877929688,255.0,0.0,False,-0.37127675757457446,-0.8487989085198401,-0.5271630785754903,True,29,150.59655044668463,True,34,4,,eeast11,2535415867892561,7.0,-1188.31005859375,3625.22998046875,17.010000228881836,11364.7998046875,8298.900146484375,2.0999999344348907,-0.5000000074505806,-0.3999999910593033,-9.800000190734863,209.0,128.0,0.009595199928685733,0.6292016903727302,6.44671758010226e-05,True,255.0,False,14,6,6,,
77,5151,163,False,False,1,4083.535747013334,1898.530029296875,1181.43994140625,331.1099853515625,-11208.499755859375,10023.499755859375,15219.7998046875,5929.69970703125,242.90000915527344,882.7999877929688,1.0,1.371845576402155,0.4335648323036867,-2.7607928973639253,b0f3597202b,Brainy_rl,8.0,1874.5,1101.25,185.9600067138672,-21937.7001953125,5659.0997314453125,3963.3999633789062,-1820.8000183105469,-3021.7001342773438,-948.4999847412109,255.0,0.0,False,0.07224716351170367,1.0961719879266054,-0.138085777334194,True,29,4,34,147.45813324887266,True,,2535415867892561,eeast11,7.0,1093.469970703125,-3694.330078125,17.010000228881836,-11390.30029296875,-8290.800170898438,2.0999999344348907,0.5000000074505806,0.3999999910593033,-2.3999999463558197,205.0,128.0,,-0.009595212909987723,-0.6287931983719671,6.250736979851775e-05,6,6,255.0,False,14,True,,enpitsu,76561198039309853,27,73.19000244140625,3675.469970703125,17.040000915527344,49.80000019073486,-527.9000091552734,3.8999998569488525,-1.7000000178813934,-0.29999999329447746,0.09999999776482582,255.0,128.0,,-0.016674835843142104,-1.6655668621517596,-1.8960683954615855e-05,True,8,177.0,False,10,False,,games5425898691,bf81d8692db,24.0,1965.030029296875,1190.27001953125,139.10000610351562,-8729.600219726562,-6419.7998046875,1354.4000244140625,1231.9000244140625,5288.0999755859375,-876.2999725341797,255.0,163.0,0.8171530781989279,-0.2589160255363217,-0.36491810964352805,True,157.0,False,26,False,21,,
78,5253,166,False,False,1,2689.58973997052,-1740.239990234375,4606.9599609375,458.6400146484375,6741.400146484375,13306.8994140625,1229.7000122070312,1597.7000427246094,-4614.89990234375,3485.4998779296875,1.0,-0.9216139739782382,2.33981453801692,-2.8952199309248283,b0f3597202b,Brainy_rl,8.0,-1829.9200439453125,4556.830078125,315.29998779296875,3805.0,12035.2001953125,-5454.1998291015625,664.4000244140625,2872.39990234375,518.8000106811523,0.0,128.0,False,0.1485699422438493,2.501008870420831,1.6393607816145734,True,30,6,36,22.29950977909949,True,,2535415867892561,eeast11,7.0,-3157.1298828125,-1920.0999755859375,17.010000228881836,-903.4999847412109,13334.100341796875,2.0000000298023224,-0.0,-0.9000000357627869,-4.000000059604645,188.0,128.0,,-0.009592982247614774,1.5037970096628315,7.720405883781106e-05,6,6,255.0,False,14,True,,enpitsu,76561198039309853,27,-602.8200073242188,4729.4599609375,17.040000915527344,-1356.300048828125,481.89998626708984,3.1999999284744263,1.2999999523162842,3.0000001192092896,931.2000274658203,255.0,0.0,False,-0.01680467562837726,-0.6494125207037741,-0.00015505532467316685,True,8,177.0,False,10,False,,games5425898691,bf81d8692db,24.0,689.010009765625,3683.4599609375,17.010000228881836,2208.3999633789062,15600.6005859375,2.3000000417232513,-0.0,-1.0999999940395355,1741.6000366210938,255.0,255.0,-0.009599643405317274,1.6784488096451158,0.00020099502115962818,True,157.0,False,28,False,24,,
79,5281,167,False,False,0,9820.363824740029,1128.8299560546875,-4469.35009765625,259.5799865722656,-5096.199951171875,11787.19970703125,8238.099975585938,-2008.699951171875,-3727.3001098632812,4251.099853515625,0.0,0.9612199552634914,-3.038230432082849,2.863857202024525,76561198039309853,enpitsu,27.0,1178.75,-4508.64990234375,128.60000610351562,11003.499755859375,4791.700134277344,2565.8999633789062,-3867.0001220703125,171.00000381469727,364.3000030517578,255.0,0.0,False,0.18772074796717234,0.9947116798037003,-0.10080728450419398,True,9,False,12,177.0,False,,bf81d8692db,games5425898691,24.0,337.3599853515625,-4561.2001953125,17.010000228881836,15562.7001953125,3868.599853515625,0.0,-0.7999999821186066,0.0,1928.699951171875,255.0,249.0,,0.009579437297709586,0.300529579440375,4.8115647843888225e-05,False,24,132.5847569075964,True,28,True,,Brainy_rl,b0f3597202b,8,1497.449951171875,-4933.41015625,16.1200008392334,-2079.199981689453,6227.19970703125,-356.8000030517578,567.7999877929688,-84.70000267028809,-2388.800048828125,255.0,0.0,False,0.004587129801556389,1.8699558275793315,0.004171028970341216,True,30,13.0,False,36,6,,eeast11,2535415867892561,7.0,2822.300048828125,689.2999877929688,17.010000228881836,-11259.599609375,-6914.2999267578125,2.3000000417232513,-0.09999999776482582,-0.19999999552965164,-2234.499969482422,192.0,4.0,0.009571166340746366,-2.656529084239497,-2.7345182565212347e-05,True,255.0,False,14,6,6,,
80,5342,170,False,False,0,7106.019814942161,22.719999313354492,-1906.3800048828125,491.9100036621094,-10487.39990234375,26591.59912109375,2941.0000610351562,347.99999237060547,3532.39990234375,-2468.3999633789062,0.0,1.0721423412604323,-2.4439420317917055,-3.038512521956406,bf81d8692db,games5425898691,24.0,131.0500030517578,-2175.77001953125,360.489990234375,-14983.599853515625,17046.099853515625,3730.7000732421875,-4032.0999145507812,-2592.9998779296875,1235.6999969482422,255.0,180.0,,-0.3641657517342509,1.8559575541187525,0.2666956246196791,True,25,False,30,53.231466503553506,True,,76561198039309853,enpitsu,27.0,3285.3701171875,-3957.070068359375,17.049999237060547,-642.9000091552734,-5767.1002197265625,3.1999999284744263,0.09999999776482582,0.09999999776482582,-3062.9998779296875,255.0,0.0,False,0.016680858338000388,-2.038402245972567,-4.134276476836726e-06,False,10,207.0,False,12,True,,Brainy_rl,b0f3597202b,8,2853.489990234375,-2129.0400390625,60.349998474121094,6712.0001220703125,16651.8994140625,-2643.2998657226562,-1738.0000305175781,468.8999938964844,3.799999952316284,128.0,128.0,,-0.3384489483777567,1.3061059837658144,0.00243573487621344,False,32,,False,38,6,,eeast11,2535415867892561,7.0,159.61000061035156,28.389999389648438,17.010000228881836,-12856.500244140625,-439.00001525878906,2.3999999463558197,0.0,0.0,-2293.3999633789062,254.0,0.0,0.009555164333365217,3.1106624671674377,-1.2896825903865792e-05,True,255.0,False,14,6,6,,
81,5510,176,False,False,0,4427.740064809467,-3956.449951171875,1940.22998046875,213.0399932861328,3742.9998779296875,-4479.100036621094,-3502.3001098632812,5454.69970703125,-1732.2999572753906,1801.300048828125,0.0,0.4139712199741137,-2.6273843795632104,-1.0309623490064344,bf81d8692db,games5425898691,24.0,-4078.610107421875,1899.949951171875,278.75,194.0999984741211,-13183.199462890625,-8180.10009765625,1779.4999694824219,-905.5000305175781,212.19999313354492,128.0,255.0,,0.626908658766701,-1.5657879287140999,-1.5556460339631952,True,26,False,30,217.0,False,,76561198039309853,enpitsu,27.0,-2135.6298828125,-2195.72998046875,17.049999237060547,-634.3999862670898,2601.7999267578125,2.5,0.09999999776482582,-0.7999999821186066,0.0,128.0,128.0,False,0.016858374951357478,1.8099807366476965,7.39080933463559e-05,False,10,245.0,False,12,True,,Brainy_rl,b0f3597202b,8,-3385.820068359375,2500.1298828125,17.059999465942383,-10471.400146484375,-15609.100341796875,1.7000000178813934,-0.19999999552965164,-0.3999999910593033,1506.4999389648438,128.0,255.0,False,0.017161782767045452,-2.124831675171348,0.00015723680285768569,True,36,206.0,False,42,6,,eeast11,2535415867892561,7.0,-1660.3299560546875,3513.110107421875,17.010000228881836,87.60000228881836,-13181.099853515625,2.0999999344348907,0.0,-0.7999999821186066,0.0,254.0,128.0,0.009567575088548844,-1.5641167420463054,-6.722983944441775e-05,True,255.0,False,14,6,6,,False
82,5523,176,False,False,1,7452.35631597621,3808.81005859375,-1719.530029296875,140.25999450683594,4979.4000244140625,10705.10009765625,5922.9998779296875,519.1999816894531,-5819.2999267578125,1366.0000610351562,1.0,0.08979571723237526,-2.5216814715471148,2.655822796069235,b0f3597202b,Brainy_rl,8.0,3720.7099609375,-1804.949951171875,17.059999465942383,7624.5001220703125,9297.39990234375,2.0000000298023224,2.3999999463558197,-2.0000000298023224,-2051.300048828125,128.0,0.0,False,-0.017082209820561405,2.303773120049853,-0.00010055117673266638,False,36,6,42,206.0,False,,2535415867892561,eeast11,7.0,1655.949951171875,-2863.159912109375,17.010000228881836,-93.50000381469727,14065.699462890625,2.0999999344348907,-0.0,0.7000000029802322,0.0,254.0,128.0,False,-0.009575178984916213,1.5641167412388053,-5.95749732276266e-05,6,6,255.0,False,14,True,,enpitsu,76561198039309853,27,2151.35009765625,2129.389892578125,17.049999237060547,130.600004196167,-1386.9000244140625,3.0000001192092896,-2.7000001072883606,3.1999999284744263,-488.3000183105469,255.0,128.0,False,-0.016755897334162995,-1.7995727383180447,-5.63363942386573e-05,True,10,245.0,False,12,False,,games5425898691,bf81d8692db,24.0,3704.469970703125,-1554.7900390625,15.899999618530273,-9726.900024414062,514.3000030517578,222.29999542236328,58.09999942779541,-136.5999984741211,1823.0000305175781,0.0,255.0,-0.0013677067935489947,0.0012430994040215316,0.004536179619727184,True,217.0,False,32,False,26,,
83,5534,177,False,False,1,7131.207638136449,4000.219970703125,-1280.1199951171875,325.4100036621094,-2948.599853515625,8336.400146484375,1545.2999877929688,519.1999816894531,-1408.800048828125,-4751.9000244140625,1.0,0.7377215149166685,-0.776444232031945,-0.6588770468760592,b0f3597202b,Brainy_rl,8.0,4007.659912109375,-1446.9300537109375,88.54000091552734,4181.300048828125,9790.2001953125,3696.6000366210938,-417.7000045776367,-2591.400146484375,-125.29999732971191,255.0,128.0,False,0.3722854149274283,1.977664831778838,-0.7040742155872699,True,36,6,42,206.0,False,,2535415867892561,eeast11,7.0,1660.8699951171875,-2288.10009765625,17.010000228881836,1271.1000061035156,14010.10009765625,2.199999988079071,0.19999999552965164,3.6000001430511475,-1120.999984741211,230.0,119.0,False,-0.009585100693077924,1.6915633530572463,-0.00012088653735648157,6,6,255.0,False,14,True,,enpitsu,76561198039309853,27,2162.389892578125,1969.8699951171875,17.049999237060547,1418.3999633789062,-5813.699951171875,3.1999999284744263,-0.0,1.8000000715255737,2048.300018310547,255.0,255.0,False,-0.016639404294293572,-1.7645717582270608,0.00026038169635824625,True,10,245.0,False,12,False,,games5425898691,bf81d8692db,24.0,3583.6201171875,-1566.9599609375,17.010000228881836,-930.6999969482422,-31.500000953674316,1.899999976158142,-0.0,1.0000000149011612,-718.0000305175781,255.0,0.0,-0.009559041540984668,-0.2949752767758564,-0.00013424663411901443,True,217.0,False,32,False,26,,
84,5566,178,False,False,1,6137.266566725072,3665.010009765625,-337.1000061035156,107.62999725341797,-2393.300018310547,5608.3001708984375,3108.0999755859375,-4499.4000244140625,-1919.9000549316406,-3473.9999389648438,1.0,1.1026692152863975,-1.2426067352415775,-0.6481391055438803,b0f3597202b,Brainy_rl,8.0,3874.5,-419.8599853515625,40.529998779296875,-8903.699951171875,12174.300537109375,-1120.1000213623047,-606.5000152587891,2770.4000854492188,1655.2000427246094,128.0,255.0,False,-0.15991612293967014,0.8800098180765437,-0.20028762537381586,True,36,6,44,162.2017462586844,True,,2535415867892561,eeast11,7.0,1360.68994140625,-748.469970703125,17.010000228881836,-7657.7001953125,10503.900146484375,2.0999999344348907,2.3000000417232513,-2.8999999165534973,685.8999633789062,254.0,128.0,False,-0.009563854988348703,0.8956992012109589,-8.777877901955393e-05,6,6,255.0,False,14,True,,enpitsu,76561198039309853,27,2836.429931640625,2086.389892578125,17.049999237060547,-686.9999694824219,10189.000244140625,3.400000035762787,-0.0,-0.0,2386.699981689453,255.0,255.0,False,-0.016690937328241312,1.4557294274451318,-9.20194997268204e-06,True,10,245.0,False,12,False,,games5425898691,bf81d8692db,24.0,3275.7099609375,-895.77001953125,17.010000228881836,2865.2999877929688,12896.800537109375,-0.3999999910593033,-0.09999999776482582,0.09999999776482582,-353.6000061035156,255.0,125.0,-0.009564627564159765,1.8215018045385998,0.00023271482359732862,True,185.32911820309138,True,32,False,26,,
85,5624,180,False,False,1,3658.021471961349,932.4400024414062,1482.1600341796875,250.42999267578125,-11644.300537109375,14281.199951171875,8350.800170898438,1684.2999267578125,4984.5001220703125,-2883.9999389648438,1.0,-0.7899888754408979,0.9585353653756696,-0.011244827392440244,b0f3597202b,Brainy_rl,8.0,847.6300048828125,1493.3299560546875,94.9000015258789,-18522.7001953125,13275.699462890625,1397.7999877929688,-200.79999923706055,-5349.5001220703125,1261.6000366210938,128.0,255.0,,-0.538766954092871,0.8030093191057165,-0.3357375633587957,False,39,6,46,186.0,False,,2535415867892561,eeast11,7.0,121.68000030517578,1217.2099609375,17.010000228881836,-6060.7000732421875,12076.500244140625,0.5999999865889549,1.899999976158142,-4.1999998688697815,-824.8999786376953,255.0,0.0,,-0.009560761547137992,1.0980731222206674,-7.498677690408692e-05,6,6,251.8233634066838,True,14,True,,enpitsu,76561198039309853,27,884.1099853515625,2195.929931640625,17.049999237060547,-11285.400390625,-3600.2999877929688,3.1999999284744263,-0.0,-0.3999999910593033,1593.5000610351562,128.0,128.0,,-0.01681743958818407,-0.3087154863013619,0.0003072400172362971,True,10,233.0,False,13,False,,games5425898691,bf81d8692db,24.0,2171.169921875,2952.590087890625,17.010000228881836,-11851.199951171875,19296.099853515625,2.0999999344348907,1.7000000178813934,-2.5999999046325684,730.1000213623047,255.0,128.0,-0.009594231714419092,0.9826646560415389,1.1878566212115707e-05,True,69.0,False,32,False,26,,
86,5682,182,False,False,0,9810.207898752687,1507.7900390625,-4371.14990234375,525.2100219726562,22426.8994140625,-910.2999877929688,-5588.900146484375,-5316.9000244140625,1680.5000305175781,-2214.7000122070312,0.0,0.6479121298690359,-1.2387435003764533,-0.31160616906017535,bf81d8692db,games5425898691,24.0,1365.8399658203125,-4477.1298828125,534.5599975585938,14449.69970703125,112.79999732971191,-177.19999313354492,-1171.9000244140625,-2949.89990234375,-4491.499938964844,255.0,128.0,,-1.0424725926543155,0.04273157586878348,-2.724410677310011,True,27,False,34,0.0,False,,76561198039309853,enpitsu,27.0,456.67999267578125,-1642.8599853515625,17.010000228881836,3242.60009765625,-4309.4000244140625,15.499999523162842,-1.8000000715255737,8.00000011920929,-2100.2999877929688,255.0,0.0,,0.016399376475176922,-0.8904293944886131,0.0003819626285934141,False,10,233.0,False,14,True,,Brainy_rl,b0f3597202b,8,2390.340087890625,-3974.719970703125,17.059999465942383,17075.10009765625,-1069.000015258789,-4.000000059604645,-4.799999892711639,0.09999999776482582,933.1999969482422,255.0,128.0,,0.016772878146945197,0.0017185427668382838,-0.0002931015298962382,True,40,164.0584429540942,True,46,6,,eeast11,2535415867892561,7.0,1796.239990234375,-4090.6201171875,234.50999450683594,7457.60009765625,-17877.5,1841.6000366210938,-2329.2999267578125,-4031.300048828125,-1387.2000122070312,1.0,2.0,-0.04135671506312866,-3.047857688196847,1.358467103600151,True,160.86797404545615,True,16,6,6,,
87,5689,182,False,False,1,3062.479880141827,-2070.419921875,4378.990234375,390.42999267578125,-24691.39892578125,-5326.300048828125,2090.0999450683594,3841.7999267578125,-4534.200134277344,-825.1000213623047,1.0,0.6885376381686288,1.7560456274681022,-0.8771712231911589,2535415867892561,eeast11,7.0,-1962.3199462890625,4445.39990234375,258.8999938964844,-7413.4002685546875,11457.7001953125,74.20000076293945,4908.999938964844,-346.5999984741211,-2455.800018310547,0.0,1.0,,-0.4646688481567214,3.0810946301367497,2.6895282442893254,True,7,6,16,159.0,False,,b0f3597202b,Brainy_rl,8.0,-2847.429931640625,3957.659912109375,17.059999465942383,-19299.599609375,-2301.4999389648438,-3.4999999403953552,0.09999999776482582,0.09999999776482582,1491.4999389648438,255.0,255.0,,-0.016770386596268946,-0.14240550062104904,0.00032534850530460907,6,40,251.86996975252706,True,46,True,,enpitsu,76561198039309853,27,-513.3200073242188,1793.0699462890625,17.059999465942383,-811.2000274658203,7373.599853515625,2.0000000298023224,-0.19999999552965164,-0.0,-2432.2000122070312,255.0,0.0,,-0.016647369515161423,1.468367239943957,-1.7570144264951794e-05,True,10,233.0,False,14,False,,games5425898691,bf81d8692db,24.0,-1727.5699462890625,4474.3701171875,530.9199829101562,-14472.60009765625,-119.49999809265137,-139.3000030517578,1441.6999816894531,2236.1000061035156,-4813.599853515625,255.0,128.0,1.2493614024698867,-2.092253514437611,-0.1521826099158481,True,0.0,False,34,False,27,,
