,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
76,5153,153,False,False,0,5100.538064245912,110.97000122070312,139.85000610351562,92.55999755859375,15151.500244140625,19488.499755859375,0.0,-1285.3999328613281,569.1999816894531,-5702.19970703125,0.0,0.013058099260923496,-0.42845892954481374,-0.08915772546719515,76561198039431110,7orraN,21.0,25.020000457763672,-58.18000030517578,115.16999816894531,15012.099609375,14363.699951171875,-152.39999771118164,-1338.9999389648438,5045.4998779296875,1731.9000244140625,255.0,0.0,,0.07468133416233926,2.536966829588701,2.768024814794072,0.0,False,4,False,3,True,,76561198161522453,Big,6.0,2560.830078125,-4161.9501953125,17.0,19916.8994140625,-1772.2000122070312,3.1999999284744263,2.3999999463558197,-0.19999999552965164,486.50001525878906,255.0,250.0,,0.00956812900974352,-0.09086439326002815,8.883798792297328e-05,True,16.0,False,False,False,False,,enpitsu,76561198039309853,25,0.0,2891.72998046875,17.049999237060547,0.19999999552965164,-8598.400268554688,2.5999999046325684,-0.3999999910593033,0.0,0.0,255.0,,,0.016891679890195726,-1.5707302841038278,-7.071827517106926e-06,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,93.9000015258789,420.4200134277344,80.06999969482422,-3100.8999633789062,-22571.298828125,2553.3999633789062,5338.4002685546875,-1317.7000427246094,121.30000114440918,128.0,126.0,0.6010603016067148,-1.4783330815970717,0.20579034831884863,True,3,False,4,31.0,False,,
77,5154,153,False,False,1,5396.386399817639,-166.72000122070312,-150.7100067138672,108.70999908447266,-18784.100341796875,10770.899658203125,6768.499755859375,4279.700012207031,-2041.6000366210938,3676.300048828125,1.0,-0.008616943759128325,0.4111423996219151,-0.2607104996065953,bf81d8692db,games5425898691,24.0,-93.9000015258789,-420.4200134277344,80.06999969482422,3100.8999633789062,22571.298828125,2553.3999633789062,-5338.4002685546875,1317.7000427246094,121.30000114440918,128.0,126.0,,-0.6010603016067148,1.4783330815970717,0.20579034831884863,31.0,False,4,False,3,True,,76561198039309853,enpitsu,25.0,-0.0,-2835.719970703125,17.049999237060547,-0.19999999552965164,8247.999877929688,2.5999999046325684,0.3999999910593033,-0.0,0.0,255.0,,,-0.016891679890195726,1.5707302841038278,-7.071827517106926e-06,True,146.0,False,2,2,False,,7orraN,76561198039431110,21,-25.020000457763672,58.18000030517578,115.16999816894531,-15012.099609375,-14363.699951171875,-152.39999771118164,1338.9999389648438,-5045.4998779296875,1731.9000244140625,255.0,0.0,,-0.07468133416233926,-2.536966829588701,2.768024814794072,True,0.0,False,4,False,3,,Big,76561198161522453,6.0,-2693.669921875,4170.31982421875,17.0,-19922.7001953125,764.4000244140625,3.3000001311302185,-0.5999999865889549,-0.0,1563.6000061035156,255.0,255.0,-0.009555864447396992,0.013534881161769503,0.0002104738462497476,True,False,False,False,16.0,False,,True
78,5155,153,False,False,0,5092.962941132909,299.010009765625,189.22000122070312,135.0800018310547,30554.89990234375,16844.200439453125,4336.300048828125,2738.699951171875,-1217.9000091552734,-5197.60009765625,0.0,0.017934948123760102,-0.5569441293446994,-0.2199831347876586,76561198039431110,7orraN,21.0,147.85000610351562,55.459999084472656,114.37999725341797,14284.300537109375,11638.299560546875,209.40000534057617,652.3000335693359,5125.30029296875,-1885.5000305175781,255.0,0.0,,-0.32689607155415085,2.5825535781486995,-3.1320808590642235,0.0,False,4,False,3,True,,76561198161522453,Big,6.0,2693.669921875,-4170.31982421875,17.0,19922.7001953125,-764.4000244140625,3.3000001311302185,0.5999999865889549,0.0,1563.6000061035156,255.0,255.0,True,0.009555864447396992,-0.013534881161769503,0.0002104738462497476,True,16.0,False,False,False,False,,enpitsu,76561198039309853,25,0.0,2835.719970703125,17.049999237060547,0.19999999552965164,-8247.999877929688,2.5999999046325684,-0.3999999910593033,0.0,0.0,255.0,,,0.016891679890195726,-1.5707302841038278,-7.071827517106926e-06,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,63.900001525878906,211.89999389648438,93.51000213623047,-2776.9000244140625,-19597.39990234375,31.80000066757202,5451.400146484375,192.80000686645508,703.3999633789062,128.0,128.0,1.3255120389694102,-0.6880532261674933,0.8293026699218434,True,3,False,4,31.0,False,,
79,5291,158,False,False,1,10299.942309580416,-941.5700073242188,-4994.7001953125,238.02999877929688,-17418.199462890625,3006.4999389648438,-7425.30029296875,-589.7999954223633,-1594.4000244140625,4610.899963378906,1.0,1.0411969808180945,-2.485120444224114,-2.0755299033711703,76561198039309853,enpitsu,25.0,-765.8499755859375,-5011.259765625,236.2100067138672,-15036.600341796875,824.0000152587891,1104.7000122070312,895.1000213623047,-5413.4002685546875,-378.10001373291016,255.0,128.0,,-0.7959615572107899,-0.09344591310729182,-0.09938306793204912,164.0,False,4,False,3,True,,bf81d8692db,games5425898691,24.0,3440.0,-3664.139892578125,16.989999771118164,-8162.7001953125,-20652.7001953125,4.799999892711639,-0.19999999552965164,-0.3999999910593033,-1954.7000122070312,255.0,0.0,,-0.009597447009221523,-1.1199400369069326,-6.404487783939849e-05,True,249.0,False,4,4,False,,7orraN,76561198039431110,21,-1747.56005859375,-4060.659912109375,148.75999450683594,6741.9000244140625,300.5999946594238,-3291.099853515625,2237.5,-1173.0000305175781,453.3000183105469,,254.0,,-0.2721398082475319,-2.6858535467472278,-0.40996756184425936,True,255.0,False,6,False,4,,Big,76561198161522453,6.0,-779.3699951171875,-2273.6298828125,17.0,-57.5,-2943.599853515625,3.100000023841858,-0.0,-0.0,-1600.8000183105469,255.0,0.0,-0.00946698356080906,-1.6877829076544577,-9.522531447148451e-05,True,4,False,4,241.0,False,,
80,5339,160,False,False,1,10545.79683560176,-3210.590087890625,-4573.3798828125,113.44000244140625,-9827.000122070312,14828.699951171875,5376.500244140625,333.4000015258789,-4730.799865722656,3675.2999877929688,1.0,-1.0830908398311687,-1.2253012417468025,2.8212034212301194,76561198039309853,enpitsu,25.0,-3124.5,-4743.89013671875,49.959999084472656,-13289.89990234375,10066.699829101562,1327.5999450683594,-1672.1000671386719,467.00000762939453,-1925.0999450683594,255.0,128.0,,0.047247332469460855,0.6741325929098623,0.525701826666299,122.0,False,4,False,4,True,,bf81d8692db,games5425898691,24.0,371.5400085449219,-4907.56982421875,16.989999771118164,-9665.0,-1936.9000244140625,4.600000083446503,0.5999999865889549,-0.3999999910593033,0.0,0.0,128.0,,-0.009911060266823472,-0.19778045851961468,4.542915854121169e-05,True,255.0,False,4,4,False,,7orraN,76561198039431110,21,-2105.0,-3216.760009765625,18.34000015258789,-11802.099609375,3556.0000610351562,1.8000000715255737,-0.5999999865889549,-0.0,645.1000213623047,255.0,181.0,False,-0.01701286112505083,0.29269172733538706,0.00010437265951953592,True,255.0,False,6,False,4,,Big,76561198161522453,6.0,-2755.929931640625,-3158.5400390625,24.489999771118164,-17077.099609375,-13210.2001953125,3035.5999755859375,3.100000023841858,2.3999999463558197,512.0000076293945,255.0,128.0,-0.009564190829792173,-0.6954138370104133,-0.00015444299559447735,True,4,False,5,131.37458069862862,True,,
81,5352,160,False,False,0,4754.207667108595,3694.1201171875,3901.739990234375,310.2200012207031,26808.40087890625,6251.5997314453125,15341.400146484375,5911.300048828125,192.09999084472656,-1009.4999694824219,0.0,-0.4159669272141903,-2.164749342644878,-2.7023354573020737,76561198161522453,Big,6.0,3477.110107421875,3740.169921875,152.52999877929688,17697.60009765625,14550.799560546875,2016.6999816894531,1419.9000549316406,-1373.8999938964844,29.30000066757202,255.0,103.0,,-0.17537255619984748,0.8052296106236537,-0.0020599986686278557,90.56220208957632,True,6,False,4,True,,76561198039431110,7orraN,21.0,2643.669921875,2888.159912109375,18.34000015258789,7310.30029296875,-10687.7001953125,1.7000000178813934,0.7999999821186066,-1.4000000059604645,-830.4000091552734,255.0,128.0,False,0.017031691167384202,-1.03674928408837,0.00025337105725039546,True,255.0,False,6,4,False,,enpitsu,76561198039309853,25,3677.659912109375,4159.39990234375,40.2599983215332,12668.00048828125,-10129.400024414062,775.8000183105469,347.59998321533203,-550.099983215332,618.6999893188477,255.0,0.0,,-0.05630455959448914,-0.6113044177372202,0.39887135474286683,True,122.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-246.8300018310547,4931.72021484375,16.989999771118164,960.4000091552734,-47.199997901916504,4.600000083446503,-1.4000000059604645,-0.5000000074505806,-633.1000137329102,255.0,0.0,0.00951134899578118,0.17480576113570132,-8.177561112023463e-05,True,4,False,4,255.0,False,,
82,5432,163,False,False,0,4460.41167761148,628.219970703125,948.0999755859375,624.030029296875,-25760.70068359375,7164.7998046875,-1308.2000732421875,-901.9999694824219,5920.7000732421875,-362.40001678466797,0.0,1.0739025831321338,-1.7784128894668363,-1.0578643409265078,76561198039431110,7orraN,21.0,872.5900268554688,813.2100219726562,577.8499755859375,-22744.3994140625,1432.7000427246094,3104.2999267578125,-4515.899963378906,-3031.0000610351562,817.7999877929688,0.0,0.0,False,-0.01216555693335793,3.0399960298207143,0.21805656974607643,148.48404285728284,True,8,False,5,True,,76561198161522453,Big,6.0,2990.760009765625,1308.52001953125,70.87999725341797,-7373.800048828125,-16482.39990234375,-1937.1000671386719,2106.0000610351562,-907.9000091552734,-90.10000228881836,255.0,128.0,,-0.43501321468753046,-1.959465653568236,-0.04378880346451135,True,120.0,False,8,6,False,,enpitsu,76561198039309853,25,1287.0400390625,3154.169921875,17.059999465942383,-10479.3994140625,9434.500122070312,1.2999999523162842,0.19999999552965164,-0.7000000029802322,-0.09999999776482582,255.0,128.0,False,0.01674192017630808,2.4085822696613484,6.306742899032926e-05,True,122.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,525.5599975585938,1125.5899658203125,546.8400268554688,-2428.2000732421875,-22602.39990234375,582.7000045776367,2877.9000854492188,-1378.8999938964844,4479.4000244140625,255.0,21.0,-0.4606619686092563,-1.1309481642689092,1.0169566435609063,True,5,False,6,85.1567140753551,True,,
83,5433,163,False,False,1,6234.089421607422,-575.3499755859375,-917.969970703125,636.47998046875,3894.1000366210938,30017.39990234375,8334.69970703125,5066.499938964844,264.6999931335449,-3202.9998779296875,1.0,-0.9321946604980118,1.944513462559112,-1.159630372019296,bf81d8692db,games5425898691,24.0,-525.5599975585938,-1125.5899658203125,546.8400268554688,2428.2000732421875,22602.39990234375,582.7000045776367,-2877.9000854492188,1378.8999938964844,4479.4000244140625,255.0,21.0,,0.4606619686092563,1.1309481642689092,1.0169566435609063,82.02899815446585,True,6,False,5,True,,76561198039309853,enpitsu,25.0,-1287.0400390625,-3154.169921875,17.059999465942383,10479.3994140625,-9434.500122070312,1.2999999523162842,-0.19999999552965164,0.7000000029802322,-0.09999999776482582,255.0,255.0,False,-0.01674192017630808,-2.4085822696613484,6.306742899032926e-05,True,122.0,False,4,4,False,,7orraN,76561198039431110,21,-689.6799926757812,-815.3400268554688,591.7999877929688,22086.201171875,-28.09999942779541,296.00000381469727,4432.5,3137.2000122070312,872.0999908447266,0.0,0.0,False,-0.37589907706710546,3.0136747213244934,0.7828500589423151,True,145.3563269363936,True,8,False,5,,Big,76561198161522453,6.0,-2916.89990234375,-1143.3800048828125,48.119998931884766,7397.2998046875,16539.89990234375,-2564.5001220703125,-1573.800048828125,678.0999755859375,-66.70000076293945,255.0,128.0,0.2384947173027197,1.968154621106536,-0.040878942065030344,True,6,False,8,120.0,False,,
84,5434,163,False,False,0,4514.162548285615,535.1900024414062,858.719970703125,678.030029296875,-22587.39990234375,-5766.099853515625,15134.3994140625,4875.199890136719,3403.699951171875,-804.3000030517578,0.0,0.9391868831530255,-2.1910351730256217,-1.373153891516001,76561198039431110,7orraN,21.0,689.6799926757812,815.3400268554688,591.7999877929688,-22086.201171875,28.09999942779541,296.00000381469727,-4432.5,-3137.2000122070312,872.0999908447266,0.0,0.0,False,0.37589907706710546,-3.0136747213244934,0.7828500589423151,142.2223310573126,True,8,False,5,True,,76561198161522453,Big,6.0,2916.89990234375,1143.3800048828125,48.119998931884766,-7397.2998046875,-16539.89990234375,-2564.5001220703125,1573.800048828125,-678.0999755859375,-66.70000076293945,255.0,128.0,,-0.2384947173027197,-1.968154621106536,-0.040878942065030344,True,120.0,False,8,6,False,,enpitsu,76561198039309853,25,1199.739990234375,3232.77001953125,17.059999465942383,-10479.49951171875,9435.10009765625,1.2999999523162842,0.19999999552965164,-0.7000000029802322,0.0,255.0,255.0,False,0.01674192017630808,2.4085822696613484,6.306742899032926e-05,True,122.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,485.6300048828125,945.0,543.6599731445312,-4581.7999267578125,-19359.000244140625,-80.50000190734863,1853.699951171875,-1777.2999572753906,4863.500061035156,255.0,20.0,-0.47609073056341794,-0.861358427108279,1.4556203277256559,True,5,False,6,78.89500227538487,True,,
85,5581,168,False,False,0,5922.071378079074,-1163.6500244140625,-776.02001953125,388.29998779296875,23029.09912109375,12347.2998046875,648.0999755859375,-759.4000244140625,3822.6998901367188,4504.599914550781,0.0,0.61398907185855,3.1131390063211652,-2.6559388427192623,76561198039431110,7orraN,21.0,-1414.31005859375,-922.3300170898438,284.05999755859375,22255.2001953125,5805.2001953125,54.89999771118164,5401.099853515625,210.79999923706055,1016.3999938964844,0.0,0.0,,-0.44017192104213126,0.2723915595779395,-2.3280875142304893,117.25704928880096,True,10,False,7,True,,76561198161522453,Big,6.0,94.08000183105469,-4726.89013671875,17.010000228881836,-2338.5000610351562,5891.199951171875,1.8000000715255737,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,False,0.009392263265689572,1.9486987718166657,-5.994194284881733e-06,True,181.0,False,8,6,False,,enpitsu,76561198039309853,25,-893.739990234375,2962.639892578125,17.059999465942383,8654.099731445312,10668.599853515625,0.9000000357627869,1.4000000059604645,2.199999988079071,-1370.2999877929688,0.0,128.0,,0.016820450207239143,-2.3277010829012035,-0.0002756950371802259,True,128.0,False,5,False,4,,games5425898691,bf81d8692db,24.0,-3537.4599609375,1519.52001953125,32.31999969482422,11696.600341796875,12425.6005859375,3162.0001220703125,6.899999976158142,10.099999904632568,-157.2000026702881,255.0,128.0,0.009585365516634966,0.7965875931989171,0.00012943796367365933,True,6,False,8,53.0,False,,
86,5680,172,False,False,0,5332.659997150832,3733.8798828125,2493.969970703125,853.7999877929688,-12374.89990234375,4733.599853515625,7734.7998046875,1844.2999267578125,960.6999969482422,1836.6999816894531,0.0,-1.0350753115828544,1.0767697353906465,0.48284742643467266,76561198039431110,7orraN,21.0,3904.43994140625,2466.590087890625,730.0900268554688,-7581.7999267578125,7628.4002685546875,6153.2000732421875,-1058.499984741211,419.3000030517578,3166.199951171875,78.0,255.0,,-0.35895576457767614,2.2178646102353574,-1.2552748993666545,245.0,False,12,False,9,True,,76561198161522453,Big,6.0,223.1699981689453,602.52001953125,17.010000228881836,-70.3000020980835,18377.900390625,2.0000000298023224,-0.5999999865889549,-0.19999999552965164,0.0,128.0,128.0,False,0.009559649482379405,1.5746303257062628,1.8326316406730254e-05,True,212.0,False,10,8,False,,enpitsu,76561198039309853,25,3105.14990234375,4282.33984375,17.049999237060547,-1211.2999725341797,-4112.60009765625,3.3000001311302185,0.0,-1.899999976158142,-1561.9999694824219,128.0,0.0,False,0.016828127721681654,-1.7910869577254098,-0.0001876481748226382,True,255.0,False,6,False,6,300.0,games5425898691,bf81d8692db,24.0,-274.1099853515625,4085.3701171875,17.010000228881836,-10277.7001953125,-1931.9999694824219,2.3999999463558197,0.29999999329447746,-0.09999999776482582,-2381.1000061035156,255.0,0.0,0.009529845359121119,-3.009348631873324,3.091659238040711e-05,True,8,False,8,84.0,False,,
87,5757,175,False,False,1,8983.800282024267,-416.2799987792969,-3747.43994140625,446.6099853515625,12954.599609375,20914.69970703125,-7992.9998779296875,-1678.0999755859375,502.40001678466797,-5738.499755859375,1.0,0.9802990563398902,0.30973586769418965,2.962866570783374,bf81d8692db,games5425898691,24.0,-444.4700012207031,-3937.010009765625,463.1300048828125,-2673.2998657226562,14505.0,336.3999938964844,-2944.2999267578125,2557.7999877929688,3877.9000854492188,255.0,111.0,,-0.09604453222200679,1.1318368618301167,1.222056932755343,5.666141799701142,True,10,False,9,True,,76561198039309853,enpitsu,25.0,-978.5999755859375,-4773.83984375,17.049999237060547,6484.89990234375,-2932.39990234375,2.5999999046325684,-0.0,0.5000000074505806,0.0,255.0,255.0,False,-0.0168205564240997,-2.716901807559615,2.1499471076765905e-05,True,231.0,False,6,6,False,,7orraN,76561198039431110,21,-1652.4100341796875,-4245.16015625,18.329999923706055,1458.2000732421875,3228.800048828125,3.100000023841858,0.5999999865889549,0.19999999552965164,-1733.2000732421875,255.0,0.0,,-0.01696216689037258,1.875916226757634,-0.00013011014285910528,True,243.0,False,12,False,10,,Big,76561198161522453,5.0,-500.6000061035156,-3629.429931640625,471.2799987792969,-6025.3997802734375,-15475.999755859375,-2184.199981689453,-200.9000015258789,549.900016784668,1212.0999908447266,255.0,213.0,0.18019350133156997,-0.7373659000448471,0.9542578822969212,True,8,False,12,99.0,False,,False
88,5872,179,False,False,0,7511.2826084437775,-3126.47998046875,-2032.469970703125,103.33999633789062,-2464.600067138672,-21794.7998046875,4295.4998779296875,-3355.10009765625,-2976.6000366210938,1375.8999633789062,0.0,-0.5918204351762169,1.581653728176851,-0.29612410101663533,76561198039431110,7orraN,21.0,-3119.22998046875,-1750.6099853515625,18.329999923706055,-7335.0,-19082.39990234375,1.7000000178813934,0.29999999329447746,0.5999999865889549,1959.1999816894531,255.0,255.0,,0.017058341929336984,-1.8681284701324823,6.045932813355825e-05,159.0,False,14,False,12,True,,76561198161522453,Big,5.0,53.900001525878906,-416.7900085449219,111.8499984741211,-4153.999938964844,-21390.2001953125,-529.0999984741211,4517.60009765625,-322.00000762939453,45.50000190734863,255.0,128.0,,-1.1338314457294212,-1.6637495668437523,0.023877296369396166,True,63.0,False,16,12,False,,enpitsu,76561198039309853,25,-3871.860107421875,-1187.8199462890625,21.530000686645508,-2411.199951171875,-22258.30078125,416.3999938964844,107.89999961853027,1151.6999816894531,1039.800033569336,255.0,255.0,,-0.007476483300691765,-1.682164059299916,-0.1378943348545955,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-2845.820068359375,477.239990234375,17.010000228881836,-11542.099609375,-9783.300170898438,2.199999988079071,-2.5999999046325684,-2.3000000417232513,960.5000305175781,255.0,252.0,0.009577135199202697,-2.442331312278065,0.00014420275479991188,True,12,False,12,31.0,False,,
89,5954,182,False,False,0,10000.724625907538,-1602.469970703125,-4835.740234375,635.8200073242188,13248.1005859375,15493.199462890625,3332.9998779296875,5258.0999755859375,-2064.7000122070312,-2021.9000244140625,0.0,-0.2592156145643265,1.9017894868683511,0.7406380215839854,76561198039431110,7orraN,21.0,-1707.8699951171875,-4996.52978515625,562.1599731445312,11768.00048828125,11761.700439453125,3791.300048828125,-4245.4998779296875,1685.8000183105469,3063.2000732421875,67.0,255.0,,0.21890631297046134,0.16921986221300828,-1.6615866364921237,193.0,False,16,False,13,True,,76561198161522453,Big,5.0,-860.1599731445312,-5187.81982421875,236.94000244140625,-6847.8997802734375,-5339.4000244140625,240.49999237060547,-3823.2998657226562,2605.4000854492188,-2080.7000732421875,255.0,0.0,False,0.08898985308976018,1.2760549142333955,0.9684713122445091,True,154.0,False,18,12,False,,enpitsu,76561198039309853,25,-1774.18994140625,-4537.35986328125,325.8599853515625,9370.10009765625,-12476.600341796875,2710.7000732421875,-913.3000183105469,287.2999954223633,259.4000053405762,128.0,255.0,,-0.8509138344939143,-1.5610488206362356,0.26144811386713207,True,165.30104954268342,True,8,False,7,,games5425898691,bf81d8692db,24.0,461.3399963378906,-2065.989990234375,17.010000228881836,11657.099609375,-12577.39990234375,2.3000000417232513,0.19999999552965164,0.0,-1963.0000305175781,255.0,0.0,0.00958727691962935,-0.8915473851123445,-1.924823329186089e-05,True,14,False,14,61.0,False,,
90,6042,185,False,False,0,6475.780240545501,2026.81005859375,-638.6599731445312,249.41000366210938,-5125.0,26362.80029296875,3908.0999755859375,1780.7000732421875,5686.099853515625,-705.0,0.0,0.1578020118710784,2.4912564237425494,2.912731317382536,76561198039431110,7orraN,21.0,2114.639892578125,-761.72998046875,166.00999450683594,-2858.2998657226562,19823.900146484375,1591.9000244140625,176.10000610351562,-5339.4000244140625,-1307.5,126.0,255.0,,-0.3026346634531608,1.726879842296021,-0.811318174112456,147.0,False,18,False,15,True,,76561198161522453,Big,5.0,137.97999572753906,-2708.330078125,69.44999694824219,7604.2999267578125,14214.599609375,-2116.7999267578125,-1936.4999389648438,599.0000152587891,404.00001525878906,255.0,128.0,False,-0.26736948395912064,1.0464887849253754,0.2519287317070881,True,185.0,False,20,14,False,,enpitsu,76561198039309853,25,2523.06005859375,-3643.590087890625,17.020000457763672,11196.8994140625,16885.50048828125,2.0999999344348907,0.3999999910593033,0.5999999865889549,69.0999984741211,255.0,128.0,False,0.016786803818689536,0.9926153104275294,-8.158788143985871e-05,True,44.642959158907665,True,8,False,8,,games5425898691,bf81d8692db,24.0,-289.6499938964844,330.79998779296875,21.59000015258789,3795.10009765625,22368.00048828125,-2096.6000366210938,-4371.9000244140625,821.8000030517578,577.2999954223633,255.0,255.0,-0.1251906563523236,1.407475988772155,-0.0015524131275436845,True,16,False,16,0.0,False,,
91,6144,189,False,False,1,8726.657673411213,-648.5700073242188,-3448.8798828125,101.3499984741211,28025.400390625,-3767.0999145507812,10245.999755859375,-5535.2001953125,-1988.9999389648438,1185.0,1.0,1.340794447878107,2.9010028150443077,2.0066795232962717,76561198039309853,enpitsu,25.0,-790.8800048828125,-3401.590087890625,16.010000228881836,17426.700439453125,-9269.400024414062,-1228.0999755859375,-3559.4000244140625,2364.7999572753906,3462.3001098632812,255.0,128.0,,-0.02132807602612337,-2.679646185229993,-0.04241193083064785,252.0,False,8,False,8,True,,bf81d8692db,games5425898691,24.0,-2926.3701171875,-4996.68017578125,399.6000061035156,-12534.000244140625,2000.2000427246094,-1599.4000244140625,-1811.199951171875,3565.1998901367188,2891.300048828125,255.0,255.0,,0.5120578959120566,-2.639736352711388,-0.8925080084455465,True,,False,18,18,False,,7orraN,76561198039431110,21,-1393.52001953125,-3732.840087890625,18.329999923706055,8520.499877929688,2457.7000427246094,3.799999952316284,-0.3999999910593033,-0.0,2475.2000427246094,255.0,255.0,False,-0.016973256704345036,2.8206540029577893,4.209823783083788e-05,True,178.0,False,18,False,16,,Big,76561198161522453,5.0,-958.0,-1973.6700439453125,17.0,12434.300537109375,-11150.0,3.3000001311302185,-0.5000000074505806,0.19999999552965164,1948.3000183105469,251.0,255.0,-0.009582753513822444,-2.469198594982642,6.288178396266856e-05,True,14,False,20,209.0,False,,
92,6221,192,False,False,0,3412.3715181935736,-3045.820068359375,2489.989990234375,305.04998779296875,-11419.69970703125,20038.900146484375,10432.80029296875,4721.199951171875,1254.800033569336,-3483.599853515625,0.0,0.6757477543731879,1.1364678393168577,-2.956632197011913,76561198161522453,Big,5.0,-2929.14990234375,2316.679931640625,171.42999267578125,-12595.799560546875,17373.900146484375,2832.9000854492188,-4787.0001220703125,2349.1000366210938,1347.2000122070312,255.0,18.0,,-0.02602497285133971,2.277882522288472,0.6455307983711205,160.0,False,22,False,15,True,,76561198039431110,7orraN,21.0,2689.1298828125,-1009.1300048828125,18.329999923706055,6923.2000732421875,-21721.201171875,3.100000023841858,0.7000000029802322,-2.7000001072883606,-556.5999984741211,255.0,117.0,False,0.01706840012941602,-1.283319013984792,-5.812333295978434e-05,False,133.0,False,20,18,False,,enpitsu,76561198039309853,25,-2865.550048828125,2642.909912109375,46.11000061035156,-2993.2998657226562,-22061.4990234375,3448.3999633789062,414.70001220703125,-27.300000190734863,405.09998321533203,255.0,128.0,False,0.02546120240952187,-1.656551104365554,-0.001054253388985784,True,169.66380211102066,True,10,False,9,,games5425898691,bf81d8692db,24.0,3077.449951171875,3685.31005859375,17.0,-6642.7001953125,-10123.300170898438,3.6000001430511475,0.09999999776482582,0.0,-2354.9000549316406,255.0,0.0,0.009537164733371075,-2.21630489612466,1.2140736545121183e-05,True,18,False,18,255.0,False,,
93,6296,195,False,False,1,9160.854126726541,1307.6600341796875,-4011.60009765625,216.7899932861328,9992.000122070312,20487.19970703125,-4519.599914550781,-535.8000183105469,-332.20001220703125,5966.6998291015625,1.0,-1.1200438969410194,1.8394051923056882,-0.573551894631076,bf81d8692db,games5425898691,24.0,1082.93994140625,-4150.06005859375,165.44000244140625,22885.70068359375,1843.9999389648438,1356.3999938964844,650.8000183105469,5303.900146484375,-146.09999656677246,255.0,128.0,,0.23229735771944393,-3.0258271771339857,0.10013273116578798,208.1355871949145,True,20,False,19,True,,76561198039309853,enpitsu,25.0,3790.47998046875,-721.0,16.8799991607666,-909.1999816894531,-12669.3994140625,27.799999713897705,14.299999475479126,-46.30000114440918,499.90001678466797,255.0,128.0,False,-0.015455501359506754,-1.539475458293687,-0.003164628784752078,True,161.0,False,10,10,False,,7orraN,76561198039431110,21,-1179.5799560546875,3602.5,18.329999923706055,12878.299560546875,-14779.599609375,3.0000001192092896,-0.0,-0.0,15.90000033378601,255.0,128.0,False,-0.01706193529539478,-2.2893984584355462,1.0800766696545991e-05,True,245.0,False,20,False,18,,Big,76561198161522453,6.0,2327.530029296875,-3823.179931640625,84.91999816894531,-18974.100341796875,5857.19970703125,4060.7000732421875,385.49999237060547,1373.6000061035156,-320.09998321533203,255.0,73.0,0.09199927841924987,0.29367160752767874,0.0004867278474100708,True,16,False,24,205.08287314445747,True,,
