,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
27,2275,57,False,False,1,5157.768529799185,23.0,56.650001525878906,91.2300033569336,4742.900085449219,8472.100219726562,778.0000305175781,-793.1999969482422,-733.0999755859375,-1264.3000030517578,1.0,-0.09349157682003424,0.026334149706925117,-0.09943791927696104,bf81d8692db,games5425898691,19.0,-20.389999389648438,-68.6500015258789,93.0999984741211,-530.099983215332,4877.9998779296875,900.2999877929688,3394.89990234375,-1095.1000213623047,-4186.199951171875,128.0,128.0,,-1.4482795311519066,-1.4020117071861278,-2.988775730285424,True,3,31.0,False,4,False,,76561198039309853,enpitsu,31.0,-0.0,-2191.1298828125,17.049999237060547,-0.0,14099.000244140625,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016700938006329092,1.5707744773734629,1.8233131328748382e-07,True,False,116.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-0.0,5240.85009765625,17.049999237060547,-0.0,1612.4000549316406,2.5,-0.5999999865889549,-0.0,0.0,255.0,,,-0.016304256951416633,-1.570786377847195,-1.4171708079245438e-07,True,False,116.0,False,False,False,,Jimmy FiveTimes,76561198021881499,27,8.729999542236328,266.44000244140625,127.95999908447266,4060.7998657226562,-22634.89990234375,-89.0999984741211,3754.7000122070312,747.6999664306641,3948.699951171875,255.0,255.0,,-1.3743856726214017,1.1442337472879347,3.1037536290283296,True,31.0,False,4,False,3,
28,2278,57,False,False,0,5279.913043120982,-65.38999938964844,-74.16999816894531,93.12999725341797,-3703.2000732421875,-1695.5999755859375,271.5999984741211,1788.5000610351562,-3905.8999633789062,-4188.599853515625,0.0,-0.16371683410442164,-0.4646611469214306,0.09433263392460098,76561198021881499,Jimmy FiveTimes,27.0,-112.12000274658203,-207.49000549316406,153.99000549316406,-6859.5001220703125,-1906.3999938964844,1090.6999969482422,-5045.0,464.7999954223633,2140.2999877929688,255.0,255.0,,0.5267109295786595,-1.0940702352427996,3.0751989787121894,True,3,31.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,0.0,-5242.93017578125,17.049999237060547,0.0,504.90001678466797,2.5,-2.199999988079071,0.0,0.0,255.0,,,0.016365293462659924,1.570786876394065,-1.3719455447531394e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,32.400001525878906,53.02000045776367,100.08000183105469,1430.2000427246094,-1548.5000610351562,1525.5000305175781,4368.599853515625,-1845.5999755859375,-2785.4000854492188,128.0,128.0,,1.152385294408747,1.0966179524552369,-3.049476238010187,True,3,31.0,False,4,False,,enpitsu,76561198039309853,31,0.0,2073.6298828125,17.049999237060547,0.0,-14100.999755859375,2.7000001072883606,0.7999999821186066,0.0,0.0,255.0,0.0,,0.016700938006329092,-1.5707744773734629,1.8233131328748382e-07,True,116.0,False,False,False,False,
29,2291,58,False,False,0,5331.942571141708,-232.02999877929688,-150.44000244140625,93.1500015258789,-3605.0,-1649.7000122070312,0.0,1807.7999877929688,-3950.7000732421875,-4109.800109863281,0.0,0.6100909089327625,-2.614782659460056,1.568137447419692,76561198021881499,Jimmy FiveTimes,27.0,-391.2799987792969,-292.3699951171875,160.17999267578125,-6736.400146484375,-2109.4000244140625,-314.0999984741211,-4339.89990234375,1170.5000305175781,2175.7000732421875,128.0,255.0,,-0.047850421329714794,0.32912062391193087,0.6251433497892259,True,4,31.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,0.0,-5097.35009765625,17.049999237060547,0.0,5851.500244140625,2.5,-0.7999999821186066,0.0,0.0,255.0,,,0.016548405278610543,1.5707883832212057,-1.2554240748067605e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,106.77999877929688,-24.190000534057617,102.55000305175781,1489.7000122070312,-1496.199951171875,-1307.7999877929688,2460.2999877929688,-1824.2999267578125,-231.10000610351562,255.0,99.0,,-1.2509916825252931,-1.9780821740552865,-0.2369957229513226,True,4,31.0,False,4,False,,enpitsu,76561198039309853,31,-238.58999633789062,1418.9100341796875,17.049999237060547,-9633.300170898438,-11631.199951171875,-1.8000000715255737,-0.3999999910593033,-0.19999999552965164,1011.8000030517578,255.0,255.0,,0.016762666705077492,-2.2908160794094163,0.0006114956005021282,True,84.61363450686136,True,False,False,False,
30,2300,58,False,False,0,5373.883538509394,-354.67999267578125,-206.5500030517578,93.1500015258789,-3576.300048828125,-1636.1000061035156,0.0,1792.8999328613281,-3919.2999267578125,-4109.800109863281,0.0,0.8068440703548989,0.5162318276389887,-0.3195482813439982,76561198021881499,Jimmy FiveTimes,27.0,-621.97998046875,-364.9700012207031,110.79000091552734,-6770.10009765625,-2141.0000610351562,-2517.5999450683594,-549.3999862670898,505.6999969482422,1885.3999328613281,0.0,128.0,,0.47892306169332727,1.1152650046428905,0.23924669502675597,True,4,31.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,-16.299999237060547,-4970.490234375,17.049999237060547,149.7000026702881,-518.6999893188477,2.5,1.899999976158142,1.2999999523162842,49.20000076293945,0.0,128.0,,0.017174999970498987,1.8225962653519125,-7.950670210006687e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,152.25999450683594,-78.41000366210938,29.709999084472656,459.3000030517578,-1881.6999816894531,-1548.2000732421875,4769.200134277344,-2241.9000244140625,-1574.1999816894531,255.0,0.0,,-0.43745532960831013,-2.580448289499164,0.056052435581262675,True,4,31.0,False,4,False,,enpitsu,76561198039309853,31,-480.1700134277344,946.5999755859375,17.049999237060547,-4140.299987792969,-17274.69970703125,-2.199999988079071,0.19999999552965164,1.8000000715255737,705.1000213623047,255.0,128.0,,0.016785766313587226,-1.752089051697668,-0.00033059188724444,True,56.48226264215283,True,False,False,False,
31,2314,59,False,True,1,4845.805930015143,535.530029296875,307.6199951171875,101.02999877929688,706.1000061035156,28066.59912109375,9003.699951171875,4824.800109863281,3044.5001220703125,-1857.7999877929688,1.0,0.2033100669008938,1.8497379287939333,1.2048563174322424,76561198039309853,enpitsu,31.0,569.3900146484375,-2.200000047683716,17.049999237060547,-2272.5,22003.701171875,-2.199999988079071,0.3999999910593033,-3.8999998569488525,750.6999969482422,255.0,0.0,,-0.016793552438962377,1.415706765134718,-0.0002485910070702895,True,False,21.0,False,False,False,,bf81d8692db,games5425898691,19.0,-6.570000171661377,149.08999633789062,17.010000228881836,5700.30029296875,2023.3999633789062,2.0999999344348907,-0.3999999910593033,-0.3999999910593033,-4.699999988079071,255.0,128.0,,-0.009522573645081966,2.801256475386545,4.3363882682603914e-05,True,4,31.0,False,4,False,,Chase Carneson,bc9c52d485b,9.0,-33.400001525878906,5147.9501953125,17.049999237060547,-1463.5000610351562,4320.4998779296875,2.199999988079071,-0.5999999865889549,-1.2999999523162842,-1487.1000671386719,128.0,248.0,,-0.01676793987729959,-1.7144540942654294,-0.00022396895303583605,True,False,116.0,False,False,False,,Jimmy FiveTimes,76561198021881499,27,918.9000244140625,604.260009765625,62.65999984741211,8684.7998046875,5884.69970703125,3103.2998657226562,1257.2000122070312,4593.800048828125,-1731.4999389648438,0.0,255.0,True,0.05174447099839721,-0.769247150515026,-0.13961186225116112,True,31.0,False,6,False,5,
32,2384,61,True,True,1,1094.0479165885733,607.1199951171875,4084.780029296875,276.92999267578125,-13529.000244140625,13500.10009765625,5930.10009765625,4603.0999755859375,690.5999755859375,3786.0000610351562,1.0,-0.1301464805934684,-2.1012857254424824,-2.3975734026387423,76561198039309853,enpitsu,31.0,748.2000122070312,3933.139892578125,199.86000061035156,2036.3999938964844,10299.7998046875,-141.40000343322754,-1550.7000732421875,2491.0000610351562,4651.7999267578125,255.0,,,-1.3832452483798787,-1.3070652293741332,2.85302688419635,True,1,21.0,False,2,False,,bf81d8692db,games5425898691,19.0,3733.6201171875,82.5999984741211,16.489999771118164,18626.700439453125,2996.9000244140625,-779.0000152587891,-533.1999969482422,2027.5,-502.00000762939453,255.0,255.0,,0.006743426836623648,2.9816671623165734,0.0007422954611854763,True,6,255.0,False,6,False,,Chase Carneson,bc9c52d485b,9.0,584.6500244140625,4200.669921875,127.04000091552734,5676.500244140625,-12594.200439453125,329.59999084472656,4416.199951171875,3273.5000610351562,173.89999389648438,255.0,128.0,,-1.3679235081620353,-2.363201515212481,0.15679735851448393,True,3,116.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,1861.43994140625,2003.8399658203125,17.0,-3222.9000854492188,10040.900268554688,3.400000035762787,-0.09999999776482582,0.7999999821186066,2.800000011920929,255.0,128.0,,-0.009556056130268283,1.2596804983350518,-6.907513568135017e-05,True,31.0,False,6,False,6,
33,2661,62,False,True,1,5228.776352282893,13.819999694824219,-13.819999694824219,100.38999938964844,-3659.2001342773438,26671.39892578125,1662.5999450683594,4456.700134277344,356.3999938964844,-4001.199951171875,1.0,-0.052271805911215885,0.07643324380656721,0.12781990423400905,bf81d8692db,games5425898691,19.0,63.91999816894531,-197.5,97.0,-5358.900146484375,22159.19921875,241.49999618530273,-5441.500244140625,-799.0000152587891,-33.499999046325684,128.0,128.0,,-1.2974153140529636,1.4784737494162885,-0.05283911684130805,True,3,0.0,False,4,False,,76561198039309853,enpitsu,31.0,27.25,-3798.570068359375,17.049999237060547,491.1000061035156,9501.799926757812,2.5999999046325684,-0.3999999910593033,-0.3999999910593033,0.0,255.0,255.0,False,-0.01663886261504428,1.6224659991364079,3.55970527321037e-05,True,False,109.62598696062642,True,False,False,,Chase Carneson,bc9c52d485b,9.0,35.75,5184.60986328125,17.049999237060547,-47.39999771118164,-2018.2000732421875,2.5999999046325684,0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.01651135674215531,-1.5472287349110427,-3.884736864221742e-06,True,False,116.0,False,False,False,,Jimmy FiveTimes,76561198021881499,28,-81.9800033569336,223.64999389648438,83.05000305175781,6390.2001953125,-21993.5009765625,1984.4000244140625,5499.89990234375,20.499999523162842,-3.6000001430511475,255.0,255.0,,-0.7616029851252307,-1.5740527643927387,-0.02046644803454079,True,0.0,False,4,False,3,
34,2662,62,False,False,0,5204.009939517703,-47.130001068115234,5.690000057220459,138.5399932861328,-7283.900146484375,-9375.2001953125,5142.2998046875,-953.8999938964844,-2007.1000671386719,-3366.6000366210938,0.0,0.0811319375690059,-0.007858779104182437,0.31353855434618516,76561198021881499,Jimmy FiveTimes,28.0,43.130001068115234,-84.1500015258789,87.55999755859375,-546.8000030517578,4480.7000732421875,-797.9000091552734,4571.000061035156,2575.4000854492188,1650.0,255.0,255.0,,1.3430944435471754,1.6614239511015885,-0.4433294546282054,True,3,0.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,-35.349998474121094,-5167.75,17.049999237060547,68.60000133514404,2918.599853515625,2.5999999046325684,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.01651135674215531,1.5472287349110427,-3.884736864221742e-06,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,-63.91999816894531,197.5,97.0,5358.900146484375,-22159.19921875,241.49999618530273,5441.500244140625,799.0000152587891,-33.499999046325684,128.0,128.0,,1.2974153140529636,-1.4784737494162885,-0.05283911684130805,True,3,0.0,False,4,False,,enpitsu,76561198039309853,31,-27.25,3798.570068359375,17.049999237060547,-491.1000061035156,-9501.799926757812,2.5999999046325684,0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,False,0.01663886261504428,-1.6224659991364079,3.55970527321037e-05,True,106.57640407675056,True,False,False,False,
35,2664,62,False,False,1,5193.992643933607,100.87000274658203,7.230000019073486,160.92999267578125,12873.499755859375,8882.80029296875,4073.599853515625,367.00000762939453,826.3999938964844,-1934.4999694824219,1.0,-0.050013464772996466,-0.11225968451635633,0.4452267363604992,bf81d8692db,games5425898691,19.0,55.02000045776367,-128.2100067138672,103.95999908447266,1039.4000244140625,1712.8999328613281,1100.4000091552734,-4417.900085449219,138.50000381469727,-3272.9000854492188,128.0,128.0,,-1.4793837570049913,1.0775329178320525,0.42550417814116287,True,3,0.0,False,4,False,,76561198039309853,enpitsu,31.0,31.459999084472656,-3717.090087890625,17.049999237060547,516.8000030517578,9999.099731445312,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,False,-0.01664629364124419,1.622466125767242,2.7771796873433666e-05,True,False,100.31907930681783,True,False,False,,Chase Carneson,bc9c52d485b,9.0,35.349998474121094,5167.75,17.049999237060547,-68.60000133514404,-2918.599853515625,2.5999999046325684,0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.01651135674215531,-1.5472287349110427,-3.884736864221742e-06,True,False,116.0,False,False,False,,Jimmy FiveTimes,76561198021881499,28,-39.97999954223633,64.01000213623047,84.6500015258789,623.3000183105469,-2526.0000610351562,-153.69999885559082,3628.5000610351562,4092.60009765625,577.2999954223633,128.0,255.0,,-1.4000695131042054,-0.6189178283907334,-1.8399039536537334,True,0.0,False,4,False,3,
36,2746,65,False,False,0,7739.769917277929,-3345.840087890625,-2201.820068359375,112.68000030517578,1156.8000030517578,20225.400390625,11026.600341796875,5497.0001220703125,-2388.6000061035156,-276.5999984741211,0.0,-0.1542244917026594,0.9957306139540204,-1.8205383117072702,bc9c52d485b,Chase Carneson,9.0,-3391.22998046875,-2330.699951171875,15.140000343322754,-2982.6998901367188,19624.599609375,-1170.4000091552734,-1115.5000305175781,3733.2000732421875,-3881.7001342773438,255.0,0.0,,0.029585349843528428,1.5893019840904672,0.04408441949973568,True,False,0.0,False,False,False,,76561198021881499,Jimmy FiveTimes,28.0,289.2300109863281,-1265.6700439453125,76.69000244140625,13894.599609375,-9818.900146484375,2507.5999450683594,2759.2999267578125,4757.200012207031,71.79999828338623,255.0,128.0,False,0.5644828063377416,-0.5175631866821877,0.004026199205966325,False,5,31.0,False,6,False,,games5425898691,bf81d8692db,19.0,-2425.1201171875,70.61000061035156,17.010000228881836,-13766.700439453125,-381.50001525878906,6.3999998569488525,6.800000071525574,3.700000047683716,408.4000015258789,255.0,128.0,,0.009778844717527295,-3.0904048621515967,0.00020176573349211415,True,6,31.0,False,6,False,,enpitsu,76561198039309853,31,-3306.4599609375,-987.1799926757812,74.80000305175781,-9088.300170898438,-20285.400390625,4075.1998901367188,2.7000001072883606,1.1999999731779099,297.2999954223633,128.0,255.0,False,0.017196877598452058,-1.921192945546853,-0.0008978112394165546,True,0.0,False,2,False,1,
37,2838,69,False,False,1,9547.213727554572,2980.429931640625,-4176.89013671875,127.37000274658203,-14.09999966621399,-4719.700012207031,-919.1999816894531,-619.7999954223633,5193.699951171875,-2939.4000244140625,1.0,1.2315130720234877,-0.8157912391330923,-1.6654730420574986,bf81d8692db,games5425898691,19.0,2958.969970703125,-4237.0,17.030000686645508,-15990.999755859375,-11870.0,-0.09999999776482582,-0.3999999910593033,-0.9000000357627869,-1354.4000244140625,128.0,20.0,,-0.009605939974731033,-0.6089343353289152,-0.00021040353308129274,True,6,255.0,False,6,False,,76561198039309853,enpitsu,31.0,2857.360107421875,4100.0498046875,17.059999465942383,8730.2001953125,-8313.099975585938,1.1999999731779099,1.0000000149011612,-0.7000000029802322,66.5999984741211,255.0,0.0,False,-0.016713734879941086,-2.388999712064046,-0.00011300076306114842,True,2,255.0,False,2,False,,Chase Carneson,bc9c52d485b,9.0,3430.72998046875,-2543.47998046875,17.040000915527344,-3009.1000366210938,-13902.60009765625,4.300000071525574,-0.29999999329447746,-1.0999999940395355,-1710.8999633789062,255.0,0.0,,-0.01678798736782259,-1.3394012062064558,-0.0002843089946119189,True,False,31.0,False,False,False,,Jimmy FiveTimes,76561198021881499,28,-1561.8299560546875,4797.740234375,16.84000015258789,13070.999755859375,-12460.2001953125,75.70000171661377,314.4000053405762,-90.39999961853027,-1863.3999633789062,255.0,0.0,,-0.0013264532346508409,-2.3199183443715983,-0.015907105834227386,True,255.0,False,6,False,6,
38,2875,70,False,False,0,2244.212725125768,-3091.5400390625,4675.14013671875,109.9800033569336,13530.799560546875,12975.0,5432.5,161.5999984741211,-4342.200012207031,-4137.39990234375,0.0,-0.8023424118176409,-1.919661698023889,0.0023608702354681065,bc9c52d485b,Chase Carneson,9.0,-3230.8701171875,4579.169921875,30.190000534057617,4307.799987792969,14181.99951171875,1922.1000671386719,2271.7999267578125,2802.39990234375,-2682.0999145507812,255.0,0.0,,-0.13528131106027894,1.187554878495872,0.272360294268166,True,False,0.0,False,False,False,,76561198021881499,Jimmy FiveTimes,28.0,816.1300048828125,-2321.080078125,94.27999877929688,-5106.199951171875,21764.09912109375,-749.8000335693359,-4114.200134277344,-898.7000274658203,-3.6000001430511475,128.0,128.0,,-1.0782183353868549,1.7876171973636965,-0.0018329121348102289,True,8,255.0,False,8,False,,games5425898691,bf81d8692db,19.0,-1994.1800537109375,5102.97998046875,465.9800109863281,-5450.8001708984375,-1.899999976158142,4369.5001220703125,0.29999999329447746,-2476.9000244140625,-1.0999999940395355,255.0,255.0,,-0.6813608945716746,3.129388729729839,-1.5630409153061326,True,6,255.0,False,6,False,,enpitsu,76561198039309853,31,-3522.199951171875,-2058.7900390625,40.220001220703125,686.5000152587891,20975.90087890625,3090.10009765625,-207.19999313354492,16.200000047683716,-289.20000076293945,255.0,0.0,False,0.01939663464172222,1.5021694290218297,0.0004028872999851483,True,213.0,False,4,False,3,
39,2925,72,False,True,0,602.6870497396077,-1074.780029296875,4564.43994140625,155.25999450683594,8622.000122070312,6058.0999755859375,2781.099853515625,2660.8999633789062,2430.0999450683594,4797.200012207031,0.0,0.6068424136037209,-1.3663105075933597,-0.4351113281665165,bc9c52d485b,Chase Carneson,9.0,-1066.719970703125,4429.2001953125,101.58000183105469,12804.100341796875,3511.400146484375,2720.1998901367188,-5377.1002197265625,-1134.3000030517578,221.8000030517578,255.0,255.0,,0.04910051385077374,0.2584109996950202,-0.6491479778685834,True,3,0.0,False,4,False,,76561198021881499,Jimmy FiveTimes,28.0,91.37999725341797,1763.0699462890625,17.010000228881836,3190.4000854492188,22777.60009765625,-0.29999999329447746,-0.09999999776482582,-0.7999999821186066,-36.90000057220459,255.0,128.0,,0.009595738574430258,1.4271530776020174,5.159839772788136e-05,True,8,201.70670135046842,True,8,False,,games5425898691,bf81d8692db,19.0,-1972.010009765625,4479.58984375,17.0,16025.400390625,1929.4000244140625,1.2999999523162842,0.0,0.0,2041.199951171875,255.0,255.0,,0.009585862469874543,0.18788309533427047,-1.755385037456286e-06,True,6,195.4759054542869,True,6,False,,enpitsu,76561198039309853,31,-2450.679931640625,2021.5699462890625,17.049999237060547,4590.4998779296875,22196.298828125,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016719067282859972,1.3668584328073339,-5.00590065229659e-07,True,213.0,False,4,False,4,
40,2948,73,False,False,1,10223.435111855992,307.2799987792969,-5066.47021484375,165.7100067138672,-16177.60009765625,2095.0,3705.5999755859375,-4559.5001220703125,3705.10009765625,-1217.300033569336,1.0,-0.3806034540344702,2.194392475973564,0.19302142882187087,bf81d8692db,games5425898691,19.0,367.7900085449219,-5175.669921875,48.06999969482422,-19384.300537109375,-10733.599853515625,2935.4000854492188,-1689.4000244140625,1414.6000671386719,-3270.10009765625,255.0,0.0,,0.024472323380756347,-0.3535516064381802,0.016821909422922183,True,6,140.0,False,7,False,,76561198039309853,enpitsu,31.0,2013.9200439453125,-3912.3701171875,17.049999237060547,-9169.69970703125,-20406.600341796875,2.7000001072883606,-2.3000000417232513,-5.199999809265137,-1090.6999969482422,255.0,0.0,False,-0.016766604070790066,-1.0864854323393938,4.7336841193787846e-05,True,4,213.0,False,4,False,,Chase Carneson,bc9c52d485b,9.0,-56.060001373291016,-4736.35009765625,75.26000213623047,-13354.89990234375,-3639.5999145507812,-2118.9999389648438,1197.0999908447266,400.2000045776367,200.20000457763672,255.0,128.0,,-0.049513505529517485,-0.24301443736254497,0.6266152611215632,True,4,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-141.97999572753906,-3731.860107421875,17.010000228881836,718.1999969482422,-22988.701171875,0.0,-0.0,-1.0000000149011612,-1607.8999328613281,255.0,0.0,,-0.009597062923747157,-1.5635679578839932,-0.00022542391571316053,True,129.6732043963606,True,8,False,8,
41,3016,75,False,False,1,10492.765013775808,-3168.68994140625,-4533.490234375,114.95999908447266,-26799.3994140625,9593.300170898438,1140.6999969482422,-1525.5000305175781,-3198.599853515625,-1866.6000366210938,1.0,-1.403263786298719,-2.9677420416552036,-1.1421657113326962,76561198039309853,enpitsu,31.0,-3004.889892578125,-4604.85009765625,89.66000366210938,-21334.19921875,178.1999969482422,2910.7000732421875,92.10000038146973,-1168.3999633789062,-3257.7999877929688,255.0,0.0,False,-0.17251483711944357,-0.019819112732680798,-0.01973621859224909,True,5,185.0,False,6,False,,bf81d8692db,games5425898691,19.0,-892.1500244140625,-4729.83984375,17.010000228881836,-8275.10009765625,9265.999755859375,2.0999999344348907,-0.5999999865889549,0.5999999865889549,47.199997901916504,255.0,128.0,,-0.009561236352272505,0.8349175846904169,-9.182593599914293e-05,True,6,140.0,False,8,False,,Chase Carneson,bc9c52d485b,9.0,-2162.530029296875,-3492.2099609375,17.049999237060547,-10357.60009765625,8339.89990234375,2.800000011920929,-6.1000001430511475,5.099999904632568,-1335.3999328613281,255.0,128.0,,-0.016738047471353795,0.7370227616275415,1.9443557604597485e-05,False,4,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-877.5399780273438,-5746.3701171875,118.69000244140625,-1195.8000183105469,2858.900146484375,5166.6998291015625,-1971.0000610351562,2872.0999145507812,-302.00000762939453,255.0,0.0,False,1.168152314899067,1.5482923999336047,1.4583023718306314,True,72.10449038526065,True,10,4,8,
42,3091,78,False,False,1,7470.461936411448,-3816.590087890625,-656.489990234375,181.67999267578125,6082.2998046875,26804.89990234375,3932.0001220703125,557.2000122070312,-785.8999633789062,5922.1002197265625,1.0,-0.43457855960987435,1.0905610229845606,-1.9427139769458797,76561198039309853,enpitsu,31.0,-3872.330078125,-897.6799926757812,131.25,10295.2001953125,20428.900146484375,2379.7000122070312,-251.00000381469727,3991.300048828125,-901.6999816894531,128.0,0.0,,-0.00899608114432568,1.5785591638672545,0.33829938311406454,True,7,44.0,False,8,False,,bf81d8692db,games5425898691,19.0,-3599.969970703125,-2095.72998046875,17.010000228881836,-418.10001373291016,19711.199951171875,1.899999976158142,-0.0,0.5000000074505806,6.800000071525574,255.0,128.0,,-0.009591456918282878,1.5486331860612665,-6.156541404326198e-05,True,6,241.0,False,8,False,,Chase Carneson,bc9c52d485b,9.0,-3342.93994140625,1093.1500244140625,82.5199966430664,5906.500244140625,20078.399658203125,-153.80000114440918,-492.59998321533203,5436.500244140625,-671.9000244140625,255.0,128.0,,0.0925082720055392,1.2933376843919657,-2.279163867174055,True,7,255.0,False,8,False,,Jimmy FiveTimes,76561198021881499,28,-1015.9000244140625,-2092.669921875,18.059999465942383,-419.50000762939453,15324.300537109375,-3011.9000244140625,-4892.900085449219,2509.499969482422,-106.5999984741211,255.0,0.0,False,0.16806219964673536,1.42294744082314,-0.10739467715425853,False,,False,10,4,8,
43,3141,80,False,False,0,9801.506084537987,2775.6298828125,-3947.830078125,170.9600067138672,4790.4998779296875,1857.5999450683594,9718.699951171875,4545.400085449219,-607.7000045776367,3595.0,0.0,-0.8085877406730851,-3.033998074332923,-3.0748611964811765,bc9c52d485b,Chase Carneson,9.0,2720.409912109375,-4061.639892578125,62.650001525878906,596.1000061035156,-3574.5999145507812,5696.6998291015625,11.699999570846558,0.9000000357627869,3.6000001430511475,0.0,128.0,,0.019013561680426797,-1.4033976677831888,5.623196076556878e-05,True,8,255.0,False,10,3,,76561198021881499,Jimmy FiveTimes,28.0,907.9000244140625,-1278.050048828125,15.399999618530273,-1993.9999389648438,-19699.100341796875,-38.29999923706055,59.699997901916504,37.99999952316284,-1206.500015258789,255.0,0.0,False,0.01770754958870625,-1.6846300140818458,-0.002124715489994605,True,10,31.0,False,12,4,,games5425898691,bf81d8692db,19.0,1812.1600341796875,-557.9299926757812,17.010000228881836,-12615.6005859375,-13099.7998046875,2.3000000417232513,0.29999999329447746,0.29999999329447746,1867.5999450683594,255.0,254.0,,0.009591965220303601,-2.2771871912405426,5.7943859033470426e-05,True,6,241.0,False,8,False,,enpitsu,76561198039309853,31,2904.14990234375,-2629.169921875,17.049999237060547,8520.499877929688,-17055.799560546875,2.800000011920929,-1.0000000149011612,2.199999988079071,-1096.500015258789,255.0,128.0,,0.016768473038844732,-1.1092163219108515,-0.0002527491025296066,True,44.0,False,8,False,8,
