,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
81,6251,165,False,False,0,8789.118800006969,2352.909912109375,-3026.590087890625,171.02999877929688,-1871.199951171875,-6479.2999267578125,5789.2999267578125,-3412.9000854492188,-4934.4000244140625,-52.39999771118164,0.0,1.3921642823305551,0.03208926130239287,2.68008077271646,b565931fd5b,YokiiRL,9.0,2254.5,-2915.169921875,65.05999755859375,-590.4999923706055,-7251.500244140625,3074.5999145507812,4392.200012207031,2496.1000061035156,1274.800033569336,128.0,255.0,False,0.01903155016926359,-2.5357138612988637,-0.17139120266763838,True,131.06155713655613,True,10,False,9,,bf9e268243b,iSlowiX Off,6.0,-3007.820068359375,-3754.080078125,17.010000228881836,-2609.2999267578125,-22656.201171875,2.5999999046325684,-0.09999999776482582,0.29999999329447746,2204.2999267578125,255.0,255.0,True,0.009602961406036267,-1.604081797469482,0.00022932232970101173,True,12.0,False,14,False,14,,enpitsu,76561198039309853,26.0,2537.239990234375,-1330.3199462890625,17.059999465942383,-17216.300048828125,-8063.4002685546875,2.0000000298023224,2.5,0.3999999910593033,1792.4000549316406,255.0,255.0,False,0.016792311040480252,-2.6586378954578795,0.0002408667405616486,True,220.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,3190.090087890625,-666.9400024414062,16.989999771118164,-4058.3999633789062,21777.39990234375,4.799999892711639,-0.5999999865889549,3.100000023841858,-540.6000137329102,255.0,109.0,,0.009590273507415198,1.7408908495984212,-0.0001318822118128432,False,6,False,22.0,False,6,
82,6300,167,False,False,0,9749.831828607013,2027.5400390625,-4161.18994140625,147.8000030517578,5043.299865722656,-10589.49951171875,-3216.300048828125,-571.8999862670898,-1335.0999450683594,-1078.6000061035156,0.0,-0.09050892754461187,2.430970084514124,-1.0946565245999693,b565931fd5b,YokiiRL,9.0,1908.2099609375,-4020.949951171875,125.30999755859375,3505.0,-6408.0999755859375,2784.2001342773438,972.3999786376953,5402.9998779296875,-333.6000061035156,128.0,255.0,,-0.04196802056356518,-1.7247814450622434,-0.8634259576031517,False,109.98177183315318,True,12,False,11,,bf9e268243b,iSlowiX Off,6.0,-167.7100067138672,-5033.35009765625,17.010000228881836,16114.100341796875,-6504.2999267578125,2.3000000417232513,2.800000011920929,0.29999999329447746,525.4999923706055,113.0,202.0,,0.009669906986197983,-0.3879183147897143,0.00010729172819762225,True,234.0,False,14,False,14,,enpitsu,76561198039309853,26.0,2145.6201171875,-3954.93994140625,17.059999465942383,-3419.5999145507812,-21818.40087890625,-3.6000001430511475,1.1999999731779099,7.599999904632568,-559.3999862670898,255.0,0.0,,0.016782873327722818,-1.7312078326773803,-3.241449306684013e-05,True,115.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,3030.72998046875,3278.93994140625,17.010000228881836,4976.7999267578125,20819.09912109375,2.3000000417232513,0.7000000029802322,2.7000001072883606,471.19998931884766,255.0,245.0,,0.009597779398703566,1.3193122034468117,0.00018636155110240507,True,8,False,22.0,False,8,
83,6302,167,False,False,1,3076.2052125262157,-2048.31005859375,4248.89013671875,140.08999633789062,5270.0,23735.70068359375,6392.7001953125,3092.5,-4505.400085449219,2477.4000549316406,1.0,0.048501809901223554,-2.4272365751220524,-1.0048677300321116,76561198039309853,enpitsu,26.0,-2125.97998046875,4065.0400390625,22.010000228881836,4332.0001220703125,22173.798828125,2990.7998657226562,-1.1999999731779099,-8.100000023841858,-1330.5999755859375,255.0,0.0,,-0.016770639344820648,1.7845278281415948,-0.00038713091524695257,True,115.0,False,4,False,2,,bf81d8692db,games5425898691,24.0,-3068.139892578125,-3453.110107421875,17.010000228881836,-3836.0000610351562,-21000.6005859375,2.5,-0.0,1.0999999940395355,1584.1999816894531,255.0,255.0,,-0.009597750937421172,-1.421096664950268,0.00025192410411479295,True,22.0,False,8,False,8,,YokiiRL,b565931fd5b,9.0,-1929.43994140625,4065.139892578125,137.0800018310547,-3131.400146484375,6727.2998046875,470.09998321533203,-1185.8000183105469,-5363.0999755859375,-283.0999946594238,128.0,255.0,,0.00028486590645276195,1.7722762486076078,-1.4063970991317736,False,109.0,False,12,False,11,,iSlowiX Off,bf9e268243b,6.0,67.63999938964844,5070.919921875,17.010000228881836,-14160.10009765625,4918.2000732421875,2.5,-0.3999999910593033,-1.8000000715255737,1348.5000610351562,0.0,249.0,,-0.00980706039623459,0.3167111777770731,0.00020941751033629614,True,14,False,234.0,False,14,
84,6366,169,False,False,0,7924.671877299534,1141.47998046875,-2518.27001953125,170.00999450683594,5945.30029296875,21114.49951171875,3870.5999755859375,4506.7999267578125,-3500.4998779296875,1707.8999328613281,0.0,0.00503331956898099,-2.224711935194782,-1.2253342575705064,bf9e268243b,iSlowiX Off,6.0,1043.31005859375,-2656.820068359375,73.5199966430664,2861.9000244140625,21414.49951171875,2701.7999267578125,-583.4000015258789,3229.8001098632812,-942.9000091552734,255.0,19.0,True,0.09329229950343944,1.315825202756452,0.17304505357767025,True,136.07477879267867,True,16,False,14,,b565931fd5b,YokiiRL,9.0,1299.739990234375,-4599.43994140625,17.0,-9944.000244140625,6241.099853515625,4.099999964237213,-0.5000000074505806,0.3999999910593033,-2897.39990234375,255.0,0.0,False,0.009567885210993913,2.441148380803186,-0.00011205914976814456,True,63.0,False,12,False,12,,enpitsu,76561198039309853,26.0,1746.6600341796875,-3331.340087890625,17.020000457763672,-481.50001525878906,20293.00048828125,2.5,0.0,0.5000000074505806,0.19999999552965164,255.0,128.0,,0.016779012034422867,1.594572313291728,-4.474252840867109e-05,True,29.72578092544312,True,4,False,2,,games5425898691,bf81d8692db,24.0,167.94000244140625,2599.5,17.010000228881836,-7028.0999755859375,-20047.5,2.5,0.19999999552965164,0.5999999865889549,1711.6000366210938,128.0,255.0,,0.009643137515364147,-1.8601686748290434,0.00014466127908251527,True,8,False,193.0,False,8,
85,6414,171,False,False,1,7404.950356655586,-2611.739990234375,-1381.4300537109375,113.97000122070312,-309.50000762939453,-5905.0,708.3000183105469,2523.000030517578,3798.0999755859375,-3899.8001098632812,1.0,1.1059437270754404,-1.2320309269927032,0.46652999749136453,bf81d8692db,games5425898691,25.0,-2624.7099609375,-1437.449951171875,17.010000228881836,-20868.701171875,-2954.2999267578125,2.5,-0.19999999552965164,-0.0,-1946.9999694824219,128.0,0.0,,-0.009636076627603442,-0.0660612814849009,-3.245317710549821e-05,True,112.0,False,8,False,8,,76561198039309853,enpitsu,26.0,-2015.949951171875,-683.3699951171875,17.030000686645508,-2864.2001342773438,-22818.5009765625,5.400000214576721,-0.0,-0.0,-0.09999999776482582,255.0,128.0,,-0.016786974394922386,-1.4459095405391624,-2.379374324759852e-06,True,0.0,False,4,False,2,,YokiiRL,b565931fd5b,9.0,-2171.06005859375,2456.97998046875,97.43000030517578,-10451.99951171875,-13485.50048828125,-252.99999237060547,-204.3000030517578,-5077.9998779296875,221.49999618530273,255.0,132.0,False,0.3662222594868057,-1.424570708975251,-1.1426413475002084,True,37.0,False,14,False,14,,iSlowiX Off,bf9e268243b,6.0,-3017.469970703125,-721.4299926757812,17.010000228881836,-19718.499755859375,-9954.299926757812,2.7000001072883606,-0.29999999329447746,-0.09999999776482582,-1976.1000061035156,243.0,7.0,False,-0.009604553941040898,-0.39050298754858426,-4.175322802858651e-05,True,16,False,89.0,False,16,
86,6482,174,False,False,1,8407.78200365935,-2483.469970703125,-2558.699951171875,95.62999725341797,-567.0999908447266,9814.299926757812,3639.2001342773438,921.2000274658203,-1554.6000671386719,4282.799987792969,1.0,0.5659765733578024,-1.0061971997255479,-1.4907794250807098,76561198039309853,enpitsu,26.0,-2459.39990234375,-2714.530029296875,48.189998626708984,7260.7000732421875,3809.7000122070312,2708.599853515625,3.8999998569488525,-8.799999952316284,2368.000030517578,0.0,0.0,False,-0.008659343633640893,-0.912053952789881,-0.0006136786917198294,True,31.0,False,6,False,3,,bf81d8692db,games5425898691,25.0,-3773.570068359375,-3368.909912109375,16.190000534057617,7457.1002197265625,-13442.099609375,104.20000076293945,9.399999976158142,79.60000038146973,232.29999542236328,255.0,146.0,,-0.0021934902197457964,-2.085289515584467,0.01700212035680537,True,112.0,False,8,False,8,,YokiiRL,b565931fd5b,9.0,-2619.64990234375,-1684.9300537109375,19.459999084472656,2896.300048828125,-19500.2001953125,2961.6000366210938,0.09999999776482582,-0.7999999821186066,-73.20000171661377,255.0,151.0,False,-0.009603611655292965,-1.7011722150302715,0.00010702382720031318,True,0.0,False,15,False,14,,iSlowiX Off,bf9e268243b,6.0,-3087.260009765625,-561.27001953125,17.010000228881836,14655.899658203125,-6209.69970703125,2.199999988079071,0.5000000074505806,0.19999999552965164,29.000000953674316,252.0,128.0,False,-0.009558018555474716,-2.744840058491494,-5.592693567200999e-05,True,16,False,35.0,False,16,
87,6489,174,False,False,0,4358.929213282728,2476.469970703125,2378.35009765625,176.07000732421875,-11391.099853515625,25475.10009765625,9541.099853515625,2732.5,1232.0999908447266,5197.5,0.0,-0.3967170133477666,1.9747362847993277,-1.1487293671975263,b565931fd5b,YokiiRL,9.0,2544.89990234375,2191.8798828125,104.26000213623047,922.9000091552734,22831.59912109375,2565.2999877929688,-2727.0999145507812,-760.8999633789062,205.40000915527344,128.0,44.0,False,0.12184987101647572,1.9264830825598998,-0.25783959973824655,True,0.0,False,16,False,15,,bf9e268243b,iSlowiX Off,6.0,2721.81005859375,745.239990234375,17.010000228881836,-13427.900390625,8324.500122070312,2.3000000417232513,-0.19999999552965164,0.0,-236.29999160766602,205.0,128.0,False,0.009595974291827774,2.5629766129111173,0.00011001491891950996,True,35.0,False,16,False,16,,enpitsu,76561198039309853,26.0,2365.409912109375,2595.219970703125,82.43000030517578,-5334.7998046875,-9277.19970703125,1663.5000610351562,5130.3997802734375,1980.8999633789062,66.99999809265137,128.0,128.0,False,-0.48288384238529536,0.9561345899799669,0.5593170708542357,True,31.0,False,6,False,3,,games5425898691,bf81d8692db,25.0,3566.469970703125,3707.239990234375,17.010000228881836,-8537.100219726562,12756.199951171875,2.3000000417232513,1.0000000149011612,-5.299999713897705,127.39999771118164,255.0,128.0,,0.009499025381004458,2.1715976224077567,0.00014707895513805432,True,8,False,112.0,False,8,
88,6556,176,False,False,0,2481.11862995303,420.5,3036.9599609375,343.489990234375,10909.49951171875,10154.7998046875,5720.2001953125,3711.199951171875,-67.89999961853027,-4713.999938964844,0.0,-0.054402901479754275,-0.13958237459349715,-0.9318087315057324,bf9e268243b,iSlowiX Off,6.0,345.3299865722656,2891.56005859375,213.83999633789062,-5031.499938964844,13772.39990234375,10.099999904632568,-961.1000061035156,4204.200134277344,3413.2998657226562,253.0,0.0,False,-0.4663499849404621,1.7929289420393246,1.677160085169317,True,0.0,False,18,False,17,,b565931fd5b,YokiiRL,10.0,1777.6099853515625,4209.16015625,17.010000228881836,1771.1000061035156,-12548.1005859375,1.8000000715255737,-0.19999999552965164,1.2999999523162842,2088.9999389648438,255.0,187.0,,0.009570233045884401,-1.3613023493760699,-3.718449872466992e-05,True,21.64892049758665,True,16,False,16,,enpitsu,76561198039309853,25.0,1562.6400146484375,2636.5400390625,17.049999237060547,-10376.700439453125,10213.499755859375,0.5999999865889549,-1.899999976158142,1.4000000059604645,171.39999389648438,255.0,128.0,,0.016775407436700016,2.3828116719012753,-0.0001546269741369728,True,8.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,629.0499877929688,4468.240234375,17.010000228881836,-7216.6998291015625,-1367.5,2.3000000417232513,0.0,0.3999999910593033,153.80000114440918,128.0,136.0,,0.009685596458690679,-2.951997093210984,-1.6579556892812936e-05,True,8,False,98.0,False,8,
89,6688,181,False,False,1,9603.657789478128,-3676.60009765625,-3305.2099609375,94.16999816894531,-4198.299865722656,10511.500244140625,434.00001525878906,-1837.7000427246094,-1943.6000061035156,517.0999908447266,1.0,0.1470320239002656,-0.9922100601875384,1.342535128560324,76561198039309853,enpitsu,25.0,-3631.449951171875,-3517.760009765625,17.0,-3703.900146484375,11410.10009765625,5.299999713897705,4.300000071525574,0.9000000357627869,-14.299999475479126,255.0,128.0,,-0.017000331504476773,1.258741339465198,4.060913055398827e-05,True,229.92949680615496,True,6,False,4,,bf81d8692db,games5425898691,25.0,73.9000015258789,-4264.97998046875,17.010000228881836,-9832.60009765625,-9498.099975585938,2.5999999046325684,0.09999999776482582,-0.0,-2222.7000427246094,255.0,0.0,,-0.00955696092538286,-0.7005702308142647,1.6775124677875633e-05,True,129.0,False,8,False,8,,YokiiRL,b565931fd5b,9.0,-4028.360107421875,812.6699829101562,112.70999908447266,614.3000030517578,-11746.99951171875,-912.0999908447266,168.4000015258789,-422.2999954223633,81.49999618530273,255.0,145.0,False,-0.07731435652203879,-1.606872840240779,-0.9293820860530483,True,255.0,False,18,False,18,,iSlowiX Off,bf9e268243b,6.0,1834.050048828125,-1829.199951171875,86.20999908447266,-19596.500244140625,10423.1005859375,-690.5999755859375,2318.699951171875,-2928.900146484375,143.90000343322754,154.0,128.0,False,0.26303034651953666,0.6368953817223377,0.8345736445843142,True,22,False,194.0,False,22,
90,6700,181,False,False,1,9220.384446801942,-3889.489990234375,-2741.280029296875,102.44000244140625,-4203.299865722656,13826.600341796875,2612.2000122070312,-2676.6000366210938,-1983.6000061035156,1337.2999572753906,1.0,0.057743684861234164,-1.0662797449313202,2.0811251440715375,76561198039309853,enpitsu,25.0,-3826.570068359375,-2901.010009765625,17.6299991607666,-4756.300048828125,15707.19970703125,197.70000457763672,17.000000476837158,651.5000152587891,-24.000000953674316,255.0,128.0,,-0.0012019853649034536,1.273452303810631,0.022776333260060518,True,192.30612467694027,True,6,False,4,,bf81d8692db,games5425898691,25.0,-467.04998779296875,-4466.41015625,17.010000228881836,-13705.899658203125,-1113.0000305175781,2.3000000417232513,-0.0,-0.09999999776482582,-299.4000053405762,255.0,128.0,,-0.009563935167886657,-0.05136025553847256,0.00016470937503250307,True,129.0,False,8,False,8,,YokiiRL,b565931fd5b,9.0,-3964.889892578125,184.1699981689453,55.08000183105469,-345.2000045776367,-14058.599853515625,242.00000762939453,-84.39999580383301,208.50000381469727,-149.60000038146973,255.0,128.0,False,0.024646605191521283,-1.5114593994799774,-0.5500426340766726,True,247.0,False,18,False,18,,iSlowiX Off,bf9e268243b,6.0,1014.4000244140625,-1399.030029296875,16.049999237060547,-19889.000244140625,9950.599975585938,-297.90000915527344,1437.4000549316406,-375.40000915527344,28.09999942779541,210.0,128.0,False,-0.010249284267550656,0.48341201081989416,0.0015238729278339942,True,22,False,194.0,False,22,
91,6704,182,False,False,1,9081.097390417432,-3947.659912109375,-2541.489990234375,135.9600067138672,-3912.0001220703125,17282.19970703125,4162.39990234375,1489.7000122070312,-607.0000076293945,1931.300048828125,1.0,0.22678681475172544,-1.2093878940214315,2.453514259639946,76561198039309853,enpitsu,25.0,-3878.2099609375,-2724.6298828125,22.649999618530273,-4727.9998779296875,16774.89990234375,770.1000213623047,138.1999969482422,1779.6000671386719,-102.20000267028809,255.0,255.0,,0.045412938542073775,1.2852158884828324,0.14682190613765583,True,179.8142537250314,True,6,False,4,,bf81d8692db,games5425898691,25.0,-710.0399780273438,-4478.9599609375,17.010000228881836,-14024.3994140625,-569.5000076293945,2.3000000417232513,0.5000000074505806,-0.09999999776482582,3.4999999403953552,255.0,128.0,,-0.00956603070896706,-0.039088603231869745,4.129762763777116e-05,True,129.0,False,8,False,8,,YokiiRL,b565931fd5b,9.0,-3970.989990234375,31.920000076293945,59.310001373291016,-841.5000152587891,-14020.30029296875,576.5999984741211,-393.1999969482422,371.50001525878906,-632.0000076293945,255.0,56.0,False,0.039318892596251105,-1.4887541763602639,-0.5804117801602354,True,247.0,False,18,False,18,,iSlowiX Off,bf9e268243b,6.0,669.1099853515625,-1219.6600341796875,16.959999084472656,-19678.699951171875,10348.699951171875,16.100000143051147,-21.500000953674316,6.9999998807907104,-4.1999998688697815,211.0,128.0,False,-0.009372871981507633,0.48463557387526646,-0.0011775247832708394,True,22,False,194.0,False,22,
92,6778,184,False,False,0,9045.965351230207,3954.489990234375,-2495.590087890625,144.82000732421875,2540.2999877929688,249.59999084472656,9269.7998046875,-2152.899932861328,5301.099853515625,1806.300048828125,0.0,0.9640078625205512,-2.2187635186050083,1.4392899569898976,bf9e268243b,iSlowiX Off,6.0,3798.7099609375,-2584.5,78.7300033569336,19459.3994140625,-11627.2998046875,3890.4000854492188,-342.09999084472656,-710.1999664306641,1789.2999267578125,253.0,250.0,False,-0.04349587398774374,-0.3401017474642561,-0.0037814960353451804,True,236.20802576823903,True,24,False,22,,b565931fd5b,YokiiRL,10.0,3840.169921875,-26.780000686645508,426.04998779296875,-4507.300109863281,-12662.60009765625,-7323.900146484375,-1966.1000061035156,1137.0999908447266,155.600004196167,236.0,109.0,False,-0.261339035653742,-1.304912070142701,-0.05131486979755555,True,185.0,False,20,False,18,,enpitsu,76561198039309853,26.0,3453.25,-1425.4300537109375,1665.4200439453125,-2939.2999267578125,-15434.69970703125,-816.6000366210938,1282.1000671386719,-3314.5999145507812,1985.2999877929688,128.0,128.0,False,-1.1434048263018608,0.7687196417123897,-1.7879739977107716,True,144.38695906310954,True,10,False,6,,games5425898691,bf81d8692db,25.0,1724.3900146484375,1051.1600341796875,58.61000061035156,-3408.3999633789062,-20711.39892578125,-1935.0999450683594,2196.3999938964844,-665.1999664306641,-31.500000953674316,255.0,128.0,,-0.45239885387722945,-1.8581582423015413,-0.01572567331325019,True,10,False,169.0,False,10,
93,6835,186,False,False,1,5310.368572076009,-3755.68994140625,2578.39990234375,495.3599853515625,-17699.599609375,20968.00048828125,7995.4998779296875,2931.400146484375,2228.699951171875,-4737.0001220703125,1.0,-0.8088758620122637,1.6933238271976614,2.027811652460378,bf81d8692db,games5425898691,25.0,-3639.81005859375,2443.330078125,356.0199890136719,-18391.600341796875,13494.599609375,2939.5999145507812,1938.0000305175781,-4320.5999755859375,-505.2000045776367,255.0,239.0,,0.8047249982666503,1.1571369282310968,1.1140402524772868,True,112.57601705417841,True,12,False,11,,76561198039309853,enpitsu,25.0,-2613.199951171875,4721.6201171875,607.9000244140625,4069.5999145507812,15365.699462890625,-11517.60009765625,-577.9999923706055,-417.20001220703125,2641.6000366210938,,128.0,,-0.14965539519457802,-1.7074325022262602,0.26173119189180666,True,133.0,False,10,False,6,,YokiiRL,b565931fd5b,10.0,-3213.419921875,3594.97998046875,17.010000228881836,6830.9002685546875,20739.599609375,1.2999999523162842,-1.0999999940395355,-3.799999952316284,-636.8000030517578,232.0,36.0,,-0.009613115549782112,1.890856912901335,-5.239351646723055e-05,True,139.0,False,20,False,20,,iSlowiX Off,bf9e268243b,6.0,-3989.14990234375,2609.2099609375,557.4299926757812,4847.60009765625,6700.30029296875,-13254.69970703125,393.49998474121094,-2145.399932861328,2277.100067138672,128.0,244.0,,-1.3901772014123193,-2.7654451901207318,-0.40235547755490564,True,26,False,211.7110709887679,True,23,
94,6837,186,False,False,0,9205.125933342792,3836.080078125,-2755.679931640625,554.4199829101562,-5369.89990234375,-22400.50048828125,6674.69970703125,-1955.5999755859375,4467.200012207031,3495.4998779296875,0.0,0.5296917227848744,-1.7644011087095421,1.9539759412188427,bf9e268243b,iSlowiX Off,6.0,3950.6298828125,-2665.330078125,441.7200012207031,-3537.39990234375,-7036.400146484375,-13908.599853515625,1308.3000183105469,3198.2000732421875,4278.900146484375,128.0,254.0,True,1.121858629617396,-3.1080183352608017,-0.5686044927657444,True,205.4863916186876,True,26,False,23,,b565931fd5b,YokiiRL,10.0,3150.60009765625,-3765.389892578125,17.010000228881836,-8284.7998046875,-20114.200439453125,2.5,-0.09999999776482582,-0.3999999910593033,-1622.1000671386719,243.0,0.0,,0.009593648518444367,-1.9990963505212866,-0.00018918511128466692,True,139.0,False,20,False,20,,enpitsu,76561198039309853,26.0,2579.300048828125,-4849.6201171875,509.45001220703125,-4069.5999145507812,-15365.699462890625,-12058.599853515625,494.1999816894531,367.09999084472656,2245.2000427246094,,128.0,,0.09903851397803508,1.9116183114808234,0.28290711672643254,True,133.0,False,10,False,6,,games5425898691,bf81d8692db,25.0,3808.60009765625,-2564.9599609375,370.05999755859375,16837.7001953125,-12254.200439453125,1332.4000549316406,-1340.0999450683594,4432.699890136719,-2967.2000122070312,255.0,239.0,,-0.8049012968892032,-0.8400960896574597,0.2450903862704945,True,12,False,106.35133768409814,True,11,
95,6915,189,False,False,0,10368.26263342311,1197.739990234375,-5014.66015625,172.5399932861328,11447.5,7934.89990234375,-374.39998626708984,-167.70000457763672,-209.40000534057617,-5993.900146484375,0.0,1.0624908376396993,1.1902272412850474,-3.0037090972447937,b565931fd5b,YokiiRL,10.0,1110.949951171875,-4893.77001953125,235.24000549316406,7899.4000244140625,-6240.9002685546875,982.3999786376953,2833.2000732421875,3903.2998657226562,2643.2000732421875,255.0,192.0,False,0.06397169590592583,1.509865736360263,2.5762730038744186,True,191.0,False,22,False,21,,bf9e268243b,iSlowiX Off,6.0,1538.9200439453125,-4835.93994140625,16.989999771118164,-20043.00048828125,-5672.7001953125,5.0,-2.800000011920929,-0.7000000029802322,-1346.9000244140625,168.0,102.0,False,0.009591405083600311,-2.9023050646144677,-0.00018905649037311966,True,80.0,False,26,False,24,,enpitsu,76561198039309853,26.0,854.489990234375,-4385.85009765625,160.30999755859375,-12010.30029296875,1339.1999816894531,-151.49999618530273,-3348.3999633789062,-4326.400146484375,-565.2000045776367,128.0,128.0,,-0.31009421405820425,-1.617111651093348,-2.6586650942639936,True,99.0,False,12,False,8,,games5425898691,bf81d8692db,24.0,3676.8798828125,-4098.580078125,26.6299991607666,-339.00001525878906,4186.300048828125,-992.3999786376953,663.3999633789062,1482.2000122070312,2003.8999938964844,255.0,255.0,,0.12989011529605027,1.6048668235227195,-0.1863773027743126,True,12,False,99.0,False,12,
96,6917,189,False,False,0,10401.692718715081,1322.47998046875,-5022.35986328125,137.07000732421875,15368.499755859375,4280.10009765625,-2646.400146484375,538.1000137329102,-1521.199951171875,-5778.900146484375,0.0,0.7557081417586147,1.0039983181028294,3.1190144581355623,bf9e268243b,iSlowiX Off,6.0,1354.1800537109375,-4880.77001953125,16.989999771118164,-20113.499755859375,-4274.200134277344,4.799999892711639,-0.3999999910593033,-0.3999999910593033,-279.20000076293945,128.0,128.0,False,0.00961796580210091,-2.958639577768024,9.674846348517159e-05,True,80.0,False,26,False,24,,b565931fd5b,YokiiRL,10.0,1110.949951171875,-4893.77001953125,235.24000549316406,7899.4000244140625,-6240.9002685546875,982.3999786376953,2833.2000732421875,3903.2998657226562,2643.2000732421875,255.0,192.0,False,0.06397169590592583,1.509865736360263,2.5762730038744186,True,191.0,False,22,False,21,,enpitsu,76561198039309853,26.0,724.3599853515625,-4371.52978515625,158.6300048828125,-12011.199951171875,1323.3999633789062,-154.49999809265137,-3470.2999877929688,-4247.9998779296875,-400.9000015258789,128.0,128.0,,-0.6395116606372965,-2.080122251525899,-1.8360464264716683,True,99.0,False,12,False,8,,games5425898691,bf81d8692db,24.0,3669.06005859375,-4055.159912109375,20.200000762939453,-1301.199951171875,5123.900146484375,-594.7000122070312,446.19998931884766,1638.0999755859375,2212.7000427246094,255.0,255.0,,0.06079455185524095,1.812744570796625,-0.07975976181429875,True,12,False,99.0,False,12,
97,6958,191,False,False,1,4148.734953683877,-3200.699951171875,4484.97998046875,99.29000091552734,-10313.299560546875,14579.000244140625,4634.4000244140625,3627.2000122070312,-4569.2999267578125,1401.300048828125,1.0,-0.9923062890391813,3.0110547785374377,1.0945997856855392,bf81d8692db,games5425898691,25.0,-3154.909912109375,4266.580078125,17.020000457763672,-3462.2000122070312,10014.69970703125,-1.0000000149011612,-0.0,-0.09999999776482582,2402.7999877929688,255.0,255.0,,-0.009550761224732548,1.187851720637215,1.7820965535161282e-06,True,77.05986224964101,True,12,False,12,,76561198039309853,enpitsu,26.0,321.2799987792969,3515.389892578125,17.059999465942383,-7367.8997802734375,-9254.199829101562,1.5000000596046448,-0.0,-0.0,-712.3999786376953,255.0,0.0,False,-0.01672448487878221,-0.8390150351542195,0.00034081531474543665,True,130.0,False,12,False,8,,YokiiRL,b565931fd5b,10.0,-2601.02001953125,5097.35986328125,140.77000427246094,-14340.999755859375,-271.00000381469727,1251.2999725341797,-3.700000047683716,2106.1000061035156,379.39998626708984,144.0,40.0,False,0.16416038590274012,-0.0067624628640805175,-1.3795865194051318,True,147.0,False,22,False,22,,iSlowiX Off,bf9e268243b,6.0,-664.7100219726562,3718.340087890625,16.989999771118164,-11381.800537109375,-1031.2999725341797,5.400000214576721,-0.5000000074505806,-0.0,-2655.7998657226562,188.0,4.0,False,-0.009576717064698325,0.02294480001691582,2.5006735761702572e-05,True,26,False,80.0,False,24,
