,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
72,4641,144,False,False,0,9620.689877523495,892.9000244140625,-4312.91015625,116.47000122070312,-9010.900268554688,14609.000244140625,4008.2000732421875,2735.4998779296875,4742.799987792969,-2453.9999389648438,0.0,-0.3936962409467945,-2.5681238079694158,0.3323993133260055,76561198094309427,El Rasho Macuin,9.0,976.8599853515625,-4457.27978515625,110.22000122070312,-13409.000244140625,8395.0,2228.2000732421875,-5096.700134277344,-1906.300048828125,-799.4999694824219,255.0,35.0,True,0.5506810590692709,3.027879600592124,0.814745828094849,25,0.0,False,4,28,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-3496.590087890625,-3791.77001953125,17.010000228881836,-5616.9000244140625,13517.900390625,3.100000023841858,0.0,0.7000000029802322,-3461.400146484375,255.0,0.0,False,0.009587171910563193,1.6343061790003313,6.8450518475433244e-06,True,255.0,False,30,False,30,,enpitsu,76561198039309853,25,390.80999755859375,-3912.3798828125,55.18000030517578,-1396.1000061035156,-681.2000274658203,3653.9999389648438,-10.90000033378601,-4.4999998807907104,862.6000213623047,128.0,255.0,False,0.016828869854904317,-2.7351041537904677,0.0004222140578421238,True,2,34.907518115094916,True,16,13,,games5425898691,bf81d8692db,20.0,-1988.239990234375,-4837.3798828125,17.010000228881836,1977.4000549316406,-1350.0,2.0999999344348907,-0.5000000074505806,0.7000000029802322,1423.2000732421875,255.0,254.0,,0.009489622933897603,-0.7565648750138568,0.00017037287258508873,True,18,16,False,115.0,False,
73,4702,146,True,True,0,6535.836353141676,-864.4099731445312,-1395.760009765625,110.16999816894531,5419.4000244140625,27770.0,7545.10009765625,-46.39999866485596,-5709.2999267578125,1844.1000366210938,0.0,0.15257165188931537,0.3325910361381179,-0.3417651681030676,76561198164411581,♿ DerKrabbo ♿,8.0,-942.469970703125,-1561.9599609375,17.010000228881836,9824.400024414062,19536.500244140625,2.0999999344348907,0.7000000029802322,1.2999999523162842,-531.3999938964844,255.0,128.0,False,0.009596555419407527,1.0587423375956402,0.00014564106948470457,30,151.0,False,False,30,True,,76561198094309427,El Rasho Macuin,9.0,-583.260009765625,-3854.449951171875,16.3700008392334,-9307.5,2910.4998779296875,90.20000457763672,339.70001220703125,-232.39999771118164,-2294.199981689453,255.0,0.0,False,0.004019710879627865,2.801841197456138,0.020083170269457037,False,0.0,False,28,4,26,,enpitsu,76561198039309853,25,-493.1700134277344,-3850.830078125,65.06999969482422,-3548.800048828125,1485.3999328613281,-2446.300048828125,4555.0,385.60001373291016,-816.3999938964844,255.0,128.0,False,0.005597291957985206,1.646433522340921,0.016123048229030296,True,2,29.0,False,16,14,,games5425898691,bf81d8692db,20.0,-844.2899780273438,-2242.18994140625,17.010000228881836,2535.399932861328,22859.7998046875,-0.19999999552965164,-0.09999999776482582,-3.4999999403953552,479.0999984741211,255.0,128.0,,0.009595961834944485,1.4918206772464373,-4.316419301747599e-05,True,18,16,False,0.11589683255842242,True,
74,5031,149,False,False,1,5263.579324585319,4.309999942779541,-47.5,99.19000244140625,2426.9000244140625,12890.999755859375,7555.7000732421875,5962.19970703125,23.19999933242798,-671.9000244140625,1.0,-0.0029209081471400613,-0.0004170111164351568,-0.20013048171057302,76561198039309853,enpitsu,25.0,-12.789999961853027,-292.9200134277344,98.45999908447266,1272.5,22831.99951171875,2321.6000366210938,-5490.30029296875,325.29998779296875,-1.8000000715255737,255.0,128.0,,-0.7164011125022212,1.6303151204420412,-0.00029850454524653174,1,31.0,False,False,2,True,,bf81d8692db,games5425898691,20.0,2523.02001953125,-3773.8701171875,17.010000228881836,16240.899658203125,-12669.599609375,2.0000000298023224,-0.3999999910593033,0.3999999910593033,-6.299999952316284,255.0,128.0,,-0.009588721368948465,-2.4782209003556086,5.827718138316637e-05,True,0.0,False,False,False,False,,♿ DerKrabbo ♿,76561198164411581,8,10.960000038146973,154.39999389648438,87.70999908447266,4259.2999267578125,-19269.200439453125,2509.499969482422,1521.6000366210938,2758.699951171875,-4439.5001220703125,255.0,255.0,,-0.45097221693885386,-1.483739044989268,-0.4181764907056302,False,False,10.0,False,4,3,,El Rasho Macuin,76561198094309427,9.0,2.1700000762939453,1011.0900268554688,17.0,69.0999984741211,-18960.50048828125,3.1999999284744263,-0.5999999865889549,-0.0,0.09999999776482582,213.0,128.0,,-0.009605456174001168,-1.574462576432218,2.349108292037527e-06,True,4,4,False,51.0,False,
75,5033,149,False,False,0,5160.967553743845,-47.86000061035156,49.20000076293945,113.55999755859375,-4767.39990234375,-184.89999771118164,-1208.499984741211,387.5,1768.800048828125,-1089.4999694824219,0.0,0.12398606099652237,-0.1674207899958411,-0.4824153781687945,76561198164411581,♿ DerKrabbo ♿,8.0,-47.75,-120.69000244140625,111.33999633789062,-5447.7001953125,-1209.8999786376953,1761.0000610351562,-3094.4000244140625,-4546.7999267578125,26.30000114440918,255.0,255.0,,0.42724908265245093,1.0983489015673553,-0.7559576704647726,3,10.0,False,False,4,False,,76561198094309427,El Rasho Macuin,9.0,-2.8299999237060547,-837.2899780273438,17.0,-69.0999984741211,18960.50048828125,3.1999999284744263,0.5000000074505806,0.0,0.09999999776482582,212.0,128.0,,0.009605456174001168,1.574462576432218,2.349108292037527e-06,True,51.0,False,4,False,4,,enpitsu,76561198039309853,25,5.420000076293945,178.83999633789062,110.30999755859375,-185.49999237060547,748.8999938964844,240.59999465942383,5319.1998291015625,-692.3000335693359,-1215.199966430664,255.0,128.0,,1.3792939917730704,1.4741905084042348,-3.051366103236895,True,False,31.0,False,2,1,,games5425898691,bf81d8692db,20.0,-2671.820068359375,3890.10009765625,17.010000228881836,-16228.599853515625,12684.599609375,2.0000000298023224,0.3999999910593033,-0.3999999910593033,-1.5000000596046448,255.0,128.0,,0.00958872926432392,2.47793556022768,5.6909342058267785e-05,True,False,False,False,0.0,False,
76,5044,149,False,False,0,5115.505883507985,-209.25999450683594,70.80000305175781,116.73999786376953,-6868.2000732421875,18796.8994140625,6509.89990234375,4800.5999755859375,1573.6000061035156,-3236.7999267578125,0.0,0.14381026932316288,-0.5923245561243193,-0.21164683652541955,76561198094309427,El Rasho Macuin,9.0,-163.7100067138672,-109.25,17.0,-9939.000244140625,14706.199951171875,1.899999976158142,3.1999999284744263,-4.099999964237213,1762.4000549316406,255.0,109.0,False,0.009557029128985029,2.3102737125941872,-8.449297864605717e-05,4,47.88782807319395,True,False,4,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-269.25,-177.3000030517578,108.12000274658203,-5305.999755859375,-1394.4999694824219,-148.100004196167,-4522.9998779296875,-3003.599853515625,-877.5,255.0,255.0,,-0.5373905017756471,-0.0887014277066626,2.6845346615732817,True,10.0,False,4,False,3,,enpitsu,76561198039309853,25,-6.159999847412109,239.4600067138672,105.3499984741211,-246.5999984741211,1509.9000549316406,-138.99999618530273,5282.19970703125,-1509.4999694824219,-262.39999771118164,255.0,0.0,,-1.4639396196738936,-1.3869932349259406,-0.4644274154969307,True,False,31.0,False,2,2,,games5425898691,bf81d8692db,20.0,-3116.489990234375,4371.1201171875,17.010000228881836,-8603.499755859375,16474.100341796875,2.3000000417232513,-0.29999999329447746,0.19999999552965164,-1937.1000671386719,128.0,0.0,,0.009617032316463466,1.9815632394596023,-3.8394289827360244e-05,True,False,False,False,255.0,False,
77,5096,151,False,False,0,1660.8139247918546,-1443.6300048828125,3572.070068359375,181.30999755859375,1707.1000671386719,26151.69921875,-1402.5,4245.799865722656,-2311.7999267578125,1213.7000274658203,0.0,-0.5249347559106383,0.39869842269897465,-1.1336996169422977,76561198094309427,El Rasho Macuin,9.0,-1542.219970703125,3467.070068359375,115.04000091552734,-288.99999618530273,22428.701171875,-256.200008392334,-3982.0999145507812,3791.7001342773438,120.20000457763672,255.0,128.0,False,-0.04193162173213408,3.0342862314823162,-3.1298891955878863,5,0.0,False,False,6,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-1823.6500244140625,77.66000366210938,17.010000228881836,-14054.3994140625,-334.00001525878906,2.199999988079071,-3.400000035762787,0.0,1292.4000549316406,255.0,255.0,,0.00957448153592609,-3.117028363860405,0.00016615936058148227,False,0.0,False,4,False,4,,enpitsu,76561198039309853,25,-184.57000732421875,1145.8399658203125,17.049999237060547,1126.6000366210938,11235.999755859375,2.5999999046325684,-0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,False,0.0166946375748579,1.4708256540616143,6.616417623210954e-05,True,False,31.0,False,2,2,,games5425898691,bf81d8692db,20.0,-1230.050048828125,5094.35009765625,113.83000183105469,10060.800170898438,450.9000015258789,407.99999237060547,1234.8999786376953,1316.0000610351562,-236.90000534057617,255.0,11.0,,-0.09262486386331631,0.0645785138182475,1.2689438255680172,True,False,False,False,255.0,False,
78,5113,152,False,False,0,476.20736615069427,-1347.75,4989.35009765625,181.52000427246094,1088.0000305175781,-6526.9000244140625,13410.30029296875,-5836.7999267578125,-704.0000152587891,1198.1999969482422,0.0,-1.4963231872367289,-1.5082925786004173,2.0480207850549865,76561198094309427,El Rasho Macuin,9.0,-1567.8900146484375,4856.22021484375,57.59000015258789,-469.00001525878906,22690.90087890625,-2583.0999755859375,-1106.6999816894531,585.9000015258789,-196.00000381469727,255.0,196.0,False,-0.1583044838050635,1.6543920249434738,-0.36865269777321485,6,0.0,False,False,6,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-2600.919921875,-39.45000076293945,17.010000228881836,-13881.400146484375,-2475.500030517578,2.0999999344348907,-0.5999999865889549,0.09999999776482582,0.09999999776482582,255.0,128.0,,0.00961794162511142,-2.9650536834626555,-5.3273585786718946e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,25,-113.70999908447266,1852.6300048828125,17.049999237060547,1317.1000671386719,13133.900146484375,2.5999999046325684,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,0.01670911526483031,1.470825624714762,5.016135207590658e-05,True,False,31.0,False,2,2,,games5425898691,bf81d8692db,20.0,-802.260009765625,5070.52978515625,18.110000610351562,116.30000114440918,1180.999984741211,180.30000686645508,-37.200000286102295,251.20000839233398,-624.3000030517578,0.0,128.0,,0.028548008070834578,-0.8413475401455369,-0.0633901888751486,True,False,False,False,255.0,False,
79,5195,155,False,False,1,8276.3611085226,1040.469970703125,-3135.10009765625,1206.030029296875,-5695.2001953125,20920.90087890625,2647.60009765625,-2210.7000732421875,-2323.5000610351562,3106.099853515625,1.0,0.40395579947804816,1.552655541073316,1.8540415296657202,bf81d8692db,games5425898691,20.0,1088.800048828125,-3288.77001953125,1077.5699462890625,3178.3999633789062,11193.199462890625,8624.500122070312,-2907.0999145507812,-1572.7999877929688,290.40000915527344,255.0,179.0,,0.9817990387822645,1.207033311478437,-0.46551584556205344,False,110.96137630042215,True,False,4,True,,76561198039309853,enpitsu,25.0,710.6199951171875,-5080.68994140625,17.049999237060547,369.70001220703125,7734.7998046875,3.400000035762787,-0.0,0.29999999329447746,2502.2999572753906,255.0,255.0,False,-0.016656263175940947,1.5960817044228583,-2.7469757333653615e-05,True,92.0,False,2,False,2,,♿ DerKrabbo ♿,76561198164411581,8,3446.010009765625,3170.68994140625,17.0,-5014.2999267578125,16545.10009765625,3.1999999284744263,-0.09999999776482582,0.7000000029802322,1.7000000178813934,255.0,128.0,False,-0.009604335457925321,1.2762468408662833,-6.38018533395469e-05,True,False,0.0,False,4,4,,El Rasho Macuin,76561198094309427,9.0,3028.3701171875,-2894.6201171875,124.19000244140625,1361.9999694824219,17176.500244140625,-69.80000019073486,-5202.39990234375,-1549.7000122070312,884.8000335693359,255.0,128.0,False,0.7356533461054277,-2.5283055678398045,2.54205784930035,False,8,7,False,,False,
80,5271,158,False,False,0,7443.568168925804,443.7300109863281,-2182.010009765625,361.6400146484375,19925.10009765625,18350.0,13920.799560546875,5916.300048828125,-637.7999877929688,-768.3999633789062,0.0,-0.009620183476069005,-2.0450402847912112,0.529635123080006,76561198164411581,♿ DerKrabbo ♿,8.0,285.6499938964844,-2416.239990234375,247.33999633789062,15110.0,17224.69970703125,1998.6000061035156,-2782.60009765625,1667.2000122070312,108.59999656677246,255.0,128.0,False,-0.7063021218040034,1.0020965762380023,-0.08364569158629673,5,146.57070948487973,True,False,6,True,,76561198094309427,El Rasho Macuin,9.0,-3628.81005859375,-2486.860107421875,16.739999771118164,17633.800048828125,-14766.099853515625,91.09999656677246,-35.69999933242798,160.79999923706055,2263.5000610351562,255.0,255.0,False,0.003342367058662102,-0.5894405475192714,0.00779743829555841,True,210.54698482636488,True,10,False,10,,enpitsu,76561198039309853,25,682.2100219726562,2447.43994140625,17.049999237060547,12563.199462890625,-993.6000061035156,2.5,1.0999999940395355,0.0,68.89999866485596,255.0,128.0,False,0.01671404822860108,-0.07038256213724724,-0.00011879094985997971,True,False,122.0,False,2,2,,games5425898691,bf81d8692db,20.0,-1444.3800048828125,-112.01000213623047,730.1099853515625,-585.4999923706055,-12590.50048828125,-10515.2001953125,-562.599983215332,-786.6999816894531,-1064.3000030517578,255.0,20.0,,0.007787894318994612,-0.6124453225470614,0.0619432920156652,True,4,False,False,91.0,False,
81,5415,163,False,False,0,3386.9582660822484,2407.43994140625,4392.490234375,810.52001953125,-9540.900268554688,18621.199951171875,1967.7000427246094,-967.6000213623047,-1920.7000732421875,-997.9000091552734,0.0,-0.31067995963628625,2.5031684188104424,2.153831808455447,76561198164411581,♿ DerKrabbo ♿,8.0,2478.330078125,4283.830078125,680.5399780273438,-5521.9000244140625,15058.00048828125,-155.9000015258789,3035.0,-303.0999946594238,1134.8999786376953,0.0,,,-0.44934119956667357,2.007315526976688,-0.061708982565493974,6,174.0,False,4,8,True,,76561198094309427,El Rasho Macuin,9.0,2056.35009765625,1257.0699462890625,17.030000686645508,4136.600036621094,14394.300537109375,-0.7000000029802322,0.0,-0.7999999821186066,-34.50000047683716,128.0,128.0,,0.009625443800548394,1.2865564770623963,4.8566775260113954e-05,True,255.0,False,10,False,10,,enpitsu,76561198039309853,25,2075.31005859375,4720.2900390625,505.739990234375,8881.300048828125,-4067.2000122070312,4785.5999755859375,188.1999969482422,-210.0,-213.09999465942383,255.0,,,-0.9172025622886659,-1.0018528176897143,0.5617100081744412,True,False,144.94101496409345,True,4,3,,games5425898691,bf81d8692db,20.0,-1968.949951171875,4856.740234375,17.010000228881836,13686.300048828125,3210.7000732421875,2.0999999344348907,4.799999892711639,0.7999999821186066,-1051.6999816894531,255.0,128.0,,0.00959759426409705,0.18526047759024544,-2.4070910931276758e-05,True,6,4,False,255.0,False,
82,5463,165,False,True,0,2491.6954211684047,1082.8699951171875,3625.860107421875,216.72999572753906,-17652.19970703125,25178.60107421875,-7352.8997802734375,-2995.5999755859375,-2334.7000122070312,4644.800109863281,0.0,0.15038969603677313,0.24732619213589133,1.3989086980795271,76561198094309427,El Rasho Macuin,9.0,1234.27001953125,3363.43994140625,232.72999572753906,-7047.1002197265625,19518.1005859375,-38.29999923706055,-4480.400085449219,3089.7000122070312,793.0000305175781,255.0,0.0,True,0.10357545392766816,2.4719014633086154,1.3120984112777343,11,199.0,False,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,3360.10009765625,4653.64013671875,833.1799926757812,3348.599853515625,-2224.9000549316406,-3499.4000244140625,162.80000686645508,4763.0999755859375,239.59999084472656,128.0,128.0,,-1.013628447582472,-0.7433047820677997,0.5871368262954142,True,174.0,False,8,4,6,,enpitsu,76561198039309853,25,3612.340087890625,3824.010009765625,284.260009765625,8506.099853515625,-5002.60009765625,-6319.6002197265625,1597.1000671386719,996.6000366210938,200.40000915527344,255.0,0.0,,-0.7153239381853792,-1.1059121062698218,0.8259090057790133,True,False,139.0,False,4,4,,games5425898691,bf81d8692db,20.0,908.219970703125,3848.9599609375,201.30999755859375,14186.600341796875,-17859.89990234375,1597.7999877929688,3747.5,-3224.5999145507812,2409.9000549316406,255.0,61.0,,0.10228163154873875,-1.6909740583504347,0.6356687481702084,True,8,5,False,155.8733503203238,True,
83,5464,165,False,False,1,9041.663005057148,-1047.8900146484375,-3690.22998046875,190.44000244140625,-15564.7998046875,3587.9998779296875,-6691.9000244140625,-2250.8999633789062,-2761.4999389648438,4827.699890136719,1.0,-0.17546588341742375,-0.5617096458018997,1.4386216685193882,bf81d8692db,games5425898691,20.0,-908.219970703125,-3848.9599609375,201.30999755859375,-14186.600341796875,17859.89990234375,1597.7999877929688,-3747.5,3224.5999145507812,2409.9000549316406,255.0,61.0,,-0.10228163154873875,1.6909740583504347,0.6356687481702084,5,152.71950961953848,True,False,8,True,,76561198039309853,enpitsu,25.0,-3612.340087890625,-3824.010009765625,284.260009765625,-8506.099853515625,5002.60009765625,-6319.6002197265625,-1597.1000671386719,-996.6000366210938,200.40000915527344,255.0,0.0,,0.7153239381853792,1.1059121062698218,0.8259090057790133,True,139.0,False,4,False,4,,♿ DerKrabbo ♿,76561198164411581,8,-3384.31005859375,-4633.39990234375,802.77001953125,-3017.6998901367188,2304.7999572753906,-3874.8001098632812,-2336.7999267578125,-686.3999938964844,1918.8999938964844,128.0,128.0,,0.8428785668483282,0.7788912098072311,0.7867615035647588,True,4,174.0,False,8,6,,El Rasho Macuin,76561198094309427,9.0,-1182.760009765625,-3501.449951171875,231.44000244140625,5996.300048828125,-15858.900146484375,-157.89999961853027,4622.60009765625,-2470.0999450683594,1667.2999572753906,255.0,128.0,False,-0.046409066816836694,-2.780157647504769,1.8376441033785746,True,12,11,False,199.0,False,
84,5466,165,False,False,0,2468.1526691826743,1111.800048828125,3704.550048828125,149.3800048828125,4599.4000244140625,19603.599853515625,-10328.1005859375,-2880.0,-2331.3999938964844,-4718.999938964844,0.0,0.19972760092648725,0.5635446301268828,1.4311155852867499,76561198094309427,El Rasho Macuin,9.0,1172.75,3527.889892578125,231.17999267578125,-6006.6998291015625,15862.60009765625,-156.40000343322754,-4728.0999755859375,2377.7000427246094,1496.9000244140625,255.0,128.0,False,0.031028095939549135,2.81920049426962,1.9555390421549161,11,199.0,False,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,3404.1298828125,4617.75,775.530029296875,2899.5001220703125,-2412.4000549316406,-4247.0001220703125,2862.9000854492188,144.20000076293945,2187.5999450683594,128.0,128.0,,-0.702635552416212,-0.7342618249544285,0.9314519702731218,True,174.0,False,8,4,6,,enpitsu,76561198039309853,25,3683.31005859375,3782.14990234375,229.27000427246094,8526.599731445312,-5042.099914550781,-6828.3001708984375,2653.5000610351562,1704.4000244140625,390.99998474121094,255.0,0.0,,-0.5008961110592937,-1.0679391544583305,0.804138515010637,True,False,139.0,False,4,4,,games5425898691,bf81d8692db,20.0,985.5900268554688,3731.739990234375,210.80999755859375,6967.39990234375,-12271.800537109375,240.10000228881836,1855.3999328613281,-5134.1998291015625,668.0000305175781,255.0,8.0,,0.3670262716723932,-1.7196277605898436,1.134840332003287,True,8,5,False,151.92540207216817,True,
85,5528,167,False,False,1,9333.344344353156,-1533.6300048828125,-3871.56005859375,103.45999908447266,22805.80078125,5822.1002197265625,10326.400146484375,-2777.9000854492188,-5204.2999267578125,1094.1000366210938,1.0,-0.1262028127175462,1.6951024505759706,-2.4272485754878135,76561198039309853,enpitsu,25.0,-1734.22998046875,-3878.489990234375,22.0,19138.800048828125,3129.89990234375,3002.60009765625,-0.19999999552965164,-0.0,1926.6000366210938,255.0,255.0,False,-0.016769552289621154,2.918928072524286,8.87810777080118e-05,5,39.0,False,False,6,True,,bf81d8692db,games5425898691,20.0,-2835.360107421875,-2006.1600341796875,17.010000228881836,-5944.1998291015625,-11641.300048828125,2.5,0.09999999776482582,0.09999999776482582,2288.3999633789062,255.0,255.0,,-0.009553814958324235,-1.166550278731185,2.8152029343491444e-05,True,169.0,False,8,False,6,,♿ DerKrabbo ♿,76561198164411581,8,-2350.070068359375,-3507.389892578125,17.0,14677.7001953125,10331.099853515625,3.4999999403953552,-0.5000000074505806,-0.19999999552965164,1948.699951171875,255.0,255.0,,-0.009598388961426818,2.46044766059146,6.465430248158254e-05,True,4,97.0,False,8,6,,El Rasho Macuin,76561198094309427,11.0,-185.1300048828125,-5255.509765625,16.969999313354492,10803.299560546875,7046.400146484375,6.000000238418579,-8.100000023841858,0.5000000074505806,2417.7000427246094,255.0,255.0,False,-0.009145891539739007,2.491566831243796,0.0005143446547611382,True,12,12,False,127.00917003744394,True,
86,5620,170,False,False,1,7614.983542627425,3022.510009765625,-2172.0400390625,192.27999877929688,-8690.999755859375,21423.1005859375,9700.900268554688,1653.3999633789062,-4248.299865722656,3900.8999633789062,1.0,-0.339898685084372,0.9234501952047881,2.124473212355709,76561198039309853,enpitsu,25.0,3035.419921875,-2311.530029296875,88.80999755859375,15309.49951171875,14266.8994140625,2121.9000244140625,-3920.7000732421875,3844.2999267578125,313.50000381469727,255.0,255.0,False,-0.721374264847243,2.296019430044712,0.027328666322023906,7,21.0,False,False,8,True,,bf81d8692db,games5425898691,20.0,837.8300170898438,-3403.469970703125,17.010000228881836,11168.900146484375,8604.099731445312,2.0999999344348907,0.3999999910593033,0.5999999865889549,6.700000166893005,255.0,128.0,,-0.009571329192076572,2.4841179708321177,-6.960928921124972e-05,True,214.0,False,8,False,6,,♿ DerKrabbo ♿,76561198164411581,8,-2564.06005859375,3036.68994140625,16.989999771118164,-15238.900146484375,15964.599609375,4.600000083446503,-0.09999999776482582,0.19999999552965164,-214.40000534057617,255.0,128.0,,-0.00960255440856726,0.8291486713129989,8.270510223571932e-05,False,4,110.0,False,10,8,,El Rasho Macuin,76561198094309427,11.0,3974.030029296875,461.8999938964844,57.09000015258789,8578.699951171875,20131.400146484375,5143.2000732421875,-1466.9000244140625,-5181.199951171875,1119.1000366210938,255.0,255.0,True,0.24564216052552884,1.9590731398937644,-0.5477812457115706,True,14,14,False,255.0,False,
87,5700,173,False,False,0,8818.876760958521,-705.5499877929688,-3676.820068359375,231.11000061035156,-21998.9990234375,17845.699462890625,-2146.3999938964844,-769.3000030517578,694.1000366210938,5909.7998046875,0.0,0.3683546231123984,-1.3125619578313852,-2.9854916658707955,76561198164411581,♿ DerKrabbo ♿,8.0,-577.3599853515625,-3809.169921875,190.14999389648438,-11947.7001953125,12699.49951171875,589.900016784668,-3803.9999389648438,3967.60009765625,-192.99999237060547,255.0,0.0,,-0.2335972925915856,2.299712873885941,0.5334362797518825,9,193.0,False,4,12,True,,76561198094309427,El Rasho Macuin,12.0,-766.0999755859375,-4123.31982421875,155.32000732421875,19422.39990234375,11812.7001953125,2172.5,-4683.299865722656,737.5,556.1999893188477,247.0,172.0,True,-0.15371943728025897,0.9284606864309302,-0.12055876413545545,True,233.06142799315913,True,16,False,15,,enpitsu,76561198039309853,25,-2852.050048828125,617.9600219726562,17.059999465942383,4586.9000244140625,12852.2998046875,1.5000000596046448,1.8000000715255737,5.600000023841858,320.99998474121094,255.0,255.0,,0.016744797138527303,1.2250029102715652,-4.319495718187542e-05,True,False,21.0,False,8,8,,games5425898691,bf81d8692db,20.0,533.8200073242188,-58.29999923706055,17.010000228881836,17843.199462890625,8557.60009765625,2.199999988079071,0.29999999329447746,0.29999999329447746,-1490.5000305175781,255.0,0.0,,0.009570189705607373,0.4112677276155435,-0.000147579427252976,True,8,6,False,113.0,False,
88,5771,176,False,False,1,5863.53888809231,3993.52001953125,161.39999389648438,847.3699951171875,1084.8999786376953,23535.50048828125,7583.4002685546875,4702.200012207031,3675.4998779296875,-615.2999877929688,1.0,-0.5914511078557106,-0.5826199898061419,1.8714395681576486,76561198039309853,enpitsu,25.0,3987.360107421875,-76.05999755859375,786.0700073242188,-6123.599853515625,15864.7998046875,4182.60009765625,-2354.9000549316406,702.0999908447266,-4088.3999633789062,255.0,255.0,False,0.30537682960260293,1.9906248272498213,-1.405600963372607,9,21.0,False,False,10,True,,bf81d8692db,games5425898691,20.0,-1963.6300048828125,-2168.360107421875,17.010000228881836,14029.200439453125,-2560.5999755859375,2.199999988079071,1.2999999523162842,-0.09999999776482582,1662.5,255.0,255.0,,-0.009596411237792955,-2.9831147900546062,0.00015259020103142187,True,144.0,False,8,False,6,,♿ DerKrabbo ♿,76561198164411581,8,3941.050048828125,2454.510009765625,41.43000030517578,1931.4999389648438,16715.6005859375,917.0999908447266,-900.9999847412109,-913.7999725341797,1760.5999755859375,255.0,255.0,,0.020547302856791377,1.6531923268440551,-0.4549121314882942,False,4,155.81362590738524,True,12,10,,El Rasho Macuin,76561198094309427,9.0,-1298.2900390625,1046.949951171875,16.989999771118164,11996.099853515625,6954.2999267578125,4.799999892711639,0.09999999776482582,-0.0,2402.2000122070312,221.0,255.0,False,-0.009550192891530732,2.5218474161790527,-5.202246093257924e-05,True,16,16,False,214.0,False,
