,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
72,4594,133,False,False,0,9954.149327601355,3956.570068359375,-3551.239990234375,755.3499755859375,-13015.0,11257.7001953125,8263.499755859375,768.6000061035156,1476.6000366210938,5764.4000244140625,0.0,0.882050013166093,2.258081532568615,-0.7191208668729794,bf81d8692db,games5425898691,19.0,4078.780029296875,-3658.360107421875,690.22998046875,1369.7000122070312,14166.600341796875,5799.69970703125,-319.20000076293945,452.5,1725.8999633789062,255.0,255.0,,-0.3581901555040302,1.4968645206891336,-1.5387116542891954,True,255.0,False,10,False,10,,76561198039309853,enpitsu,27.0,382.489990234375,-5968.0498046875,188.0800018310547,-38.90000104904175,-217.99999237060547,983.7000274658203,-492.5,6.299999952316284,28.599998950958252,255.0,128.0,False,1.231227309874703,1.514513348688767,-0.05454555230607079,True,8,152.0,False,8,False,,Twitch | Loxyspace,76561198119420759,7,4078.989990234375,-3523.669921875,892.52001953125,-3.100000023841858,-5631.7999267578125,4334.599914550781,1773.800048828125,0.29999999329447746,1.0999999940395355,0.0,0.0,,-0.6208102215651738,-1.5587231444572198,1.563802027389212,True,18,False,18,141.0,False,,DmaxCiao_,1390732736629905397,15.0,3302.139892578125,635.9600219726562,17.049999237060547,8603.300170898438,-9952.999877929688,4.1999998688697815,0.09999999776482582,-0.7999999821186066,-3302.0001220703125,255.0,0.0,False,0.016761520490972407,-1.0934122392192525,1.1204623855964294e-05,True,10,False,12,235.0,False,
73,4674,136,False,False,0,5692.316835497117,333.0899963378906,-418.0400085449219,379.5400085449219,-18887.39990234375,18575.999755859375,-6188.699951171875,-2120.500030517578,2846.4999389648438,1056.1000061035156,0.0,0.9939223531755914,0.3559746832570958,-1.339122892271751,bf81d8692db,games5425898691,19.0,458.2799987792969,-577.9000244140625,353.7300109863281,-20306.8994140625,10799.3994140625,20.59999942779541,-2151.1000061035156,-4978.299865722656,-915.5000305175781,255.0,128.0,,0.6539591623637596,2.603961684687105,-0.21142579672159878,True,125.33433126121439,True,12,False,11,,76561198039309853,enpitsu,26.0,-729.5499877929688,-3867.85009765625,17.040000915527344,-10089.400024414062,-2815.2999877929688,3.799999952316284,-0.5999999865889549,-0.29999999329447746,17.5,255.0,128.0,False,0.01667953536867091,-2.8670812572635813,-6.519852184308617e-05,True,8,120.0,False,8,False,,Twitch | Loxyspace,76561198119420759,7,3465.820068359375,-2327.550048828125,96.86000061035156,2476.999969482422,22844.599609375,-66.30000114440918,-5499.6002197265625,19.40000057220459,54.000000953674316,255.0,128.0,False,1.4504720799869293,1.4353124092450504,-0.1299921659706194,True,20,False,19,82.0,False,,DmaxCiao_,1390732736629905397,15.0,433.82000732421875,894.2899780273438,17.049999237060547,-17507.19970703125,6346.099853515625,-2.0999999344348907,0.0,-0.09999999776482582,-302.90000915527344,255.0,112.0,False,0.01677591736076001,2.791916047701779,-8.718214456853708e-05,True,10,False,12,194.0,False,
74,4730,138,False,False,1,8128.44627187315,2804.2900390625,-2761.27001953125,122.88999938964844,17206.600341796875,1295.3999328613281,7467.80029296875,4933.0999755859375,-453.80001068115234,3384.89990234375,1.0,0.6021000939910045,-3.033689468655539,-0.3959817249477458,1390732736629905397,DmaxCiao_,14.0,2726.239990234375,-2873.090087890625,16.639999389648438,19835.899658203125,-1487.7000427246094,-428.4000015258789,1618.3000183105469,625.2000045776367,-711.6000366210938,255.0,116.0,,-0.02186851164010974,3.1226420576849123,0.013517678784991896,True,194.0,False,12,False,10,,76561198119420759,Twitch | Loxyspace,7.0,-3135.25,-2117.39990234375,104.5999984741211,16083.599853515625,-15678.399658203125,2304.600067138672,-1573.0999755859375,5267.7001953125,-161.39999389648438,128.0,128.0,,-0.3192362972458626,-1.9955972409999145,-1.1964928922238591,True,21,255.0,False,22,False,,enpitsu,76561198039309853,27,3092.389892578125,3962.909912109375,17.040000915527344,5197.60009765625,-9222.80029296875,3.700000047683716,-0.09999999776482582,0.19999999552965164,-54.000000953674316,255.0,128.0,False,-0.016702158139076106,-2.0758036250669276,3.8671342227141716e-05,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,19.0,3358.929931640625,-1952.1400146484375,16.989999771118164,6349.89990234375,-22106.0009765625,2.199999988079071,0.29999999329447746,-0.7999999821186066,-1108.7999725341797,255.0,96.0,,-0.009585481429822318,-1.7914283067729713,8.688008370693927e-05,True,12,False,12,72.15458039827243,True,
75,4796,141,False,False,1,7959.508585086323,2427.5,-2670.780029296875,181.97000122070312,-18331.099853515625,19725.2001953125,6486.400146484375,2329.7000122070312,-4879.2999267578125,-1391.7999267578125,1.0,0.9176450109097799,-2.2563423866986,-0.294927604700272,1390732736629905397,DmaxCiao_,14.0,2499.8798828125,-2813.81005859375,101.75,-16314.300537109375,12763.599853515625,1765.0,4319.200134277344,-2725.4000854492188,-2041.0000610351562,128.0,251.0,False,0.21750634110992403,1.0016050380824082,-0.7867892952123303,True,110.0,False,14,False,11,,76561198119420759,Twitch | Loxyspace,7.0,1178.280029296875,-3526.389892578125,17.0,15975.2001953125,13128.599853515625,3.3000001311302185,-0.3999999910593033,-0.29999999329447746,1681.9999694824219,255.0,255.0,,-0.009568375650646034,2.414282127446232,0.00017239270659128635,True,22,255.0,False,22,False,,enpitsu,76561198039309853,27,2086.090087890625,3236.169921875,17.040000915527344,-6881.9000244140625,11359.7998046875,3.799999952316284,0.5000000074505806,-0.9000000357627869,-344.39998626708984,255.0,128.0,False,-0.016741079763071483,1.0604052764676566,0.0002358211337450625,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,19.0,3071.8798828125,-3961.919921875,17.0,686.5000152587891,13705.999755859375,0.9000000357627869,-0.19999999552965164,-1.4000000059604645,-113.10000419616699,255.0,128.0,,-0.009569450706644249,1.635207958551886,0.00014970570205887114,True,12,False,14,230.00338060881504,True,
76,4872,143,False,False,0,8161.473387613792,2340.639892578125,-2352.25,232.77000427246094,35110.0,16028.299560546875,768.0999755859375,2915.1998901367188,2104.499969482422,-4803.299865722656,0.0,0.998348172001655,-2.059714786511934,0.712780264682262,76561198039309853,enpitsu,27.0,2154.030029296875,-2568.239990234375,204.75,14019.89990234375,18141.99951171875,1818.2000732421875,-3728.800048828125,1051.2000274658203,238.79999160766602,255.0,0.0,False,-0.31737957686528967,1.2756711358429773,-0.09522775493116135,True,123.0,False,10,False,9,,bf81d8692db,games5425898691,19.0,-3502.3798828125,-1564.7900390625,17.010000228881836,2674.5001220703125,-21736.201171875,2.0999999344348907,0.0,-0.19999999552965164,35.79999923706055,255.0,128.0,,0.009589164029319497,-1.4439406459459265,-4.0771304456495354e-05,True,14,251.0,False,16,False,,Twitch | Loxyspace,76561198119420759,7,1732.8699951171875,2694.89990234375,17.010000228881836,17186.500244140625,1365.2000427246094,2.0999999344348907,1.2999999523162842,0.5000000074505806,-1.5000000596046448,255.0,128.0,,0.009532536717592037,0.07908219992415168,-8.179525892695545e-05,True,24,False,24,255.0,False,,DmaxCiao_,1390732736629905397,14.0,2283.699951171875,-964.719970703125,213.0399932861328,19324.200439453125,-11421.099853515625,3851.7999267578125,-400.60001373291016,-733.0999755859375,-360.0,255.0,95.0,False,-0.11680579406319172,-0.5505396305748125,0.0023959542028480526,True,12,4,16,170.0,False,
77,5072,151,False,False,1,9108.275070854621,3152.010009765625,-3684.4599609375,425.57000732421875,9386.500244140625,15969.100341796875,537.0999908447266,-3238.900146484375,-2573.2000732421875,4345.899963378906,1.0,0.1336438970852942,-2.5384214505487006,2.113234577527419,1390732736629905397,DmaxCiao_,15.0,3137.43994140625,-3824.989990234375,332.5299987792969,17493.699951171875,-7695.3997802734375,3296.199951171875,-2764.89990234375,-3305.0,3195.7998657226562,128.0,255.0,,0.6169411688511799,1.082026187355021,-2.1455646832882334,True,70.07888166622452,True,20,4,14,,76561198119420759,Twitch | Loxyspace,7.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,3403.239990234375,-1795.3499755859375,93.54000091552734,2250.399932861328,22772.099609375,2129.1000366210938,-5473.3001708984375,541.1999893188477,0.0,128.0,128.0,,-0.8560943983623214,1.6693558512653448,2.3791439176140065e-05,True,12,False,11,0.0,False,,games5425898691,bf81d8692db,19.0,3244.60009765625,-3587.080078125,263.3500061035156,-11177.19970703125,-8678.699951171875,3890.7998657226562,2137.4000549316406,-3363.5000610351562,929.4000244140625,255.0,128.0,,0.7860148184489504,-0.35199801794059543,0.541220791317112,True,15,False,18,168.27273105549557,True,
78,5073,151,False,False,0,2658.918883931025,-3130.919921875,3699.52001953125,489.260009765625,6858.499755859375,6335.999755859375,18870.10009765625,5281.099853515625,-2412.2999572753906,1513.0000305175781,0.0,-0.16562394087685955,2.648164939625717,1.8462362329549222,bf81d8692db,games5425898691,19.0,-3244.60009765625,3587.080078125,263.3500061035156,11177.19970703125,8678.699951171875,3890.7998657226562,-2137.4000549316406,3363.5000610351562,929.4000244140625,255.0,128.0,,-0.7860148184489504,0.35199801794059543,0.541220791317112,True,165.12896321922221,True,18,False,15,,76561198039309853,enpitsu,27.0,-3403.239990234375,1795.3499755859375,93.54000091552734,-2250.399932861328,-22772.099609375,2129.1000366210938,5473.3001708984375,-541.1999893188477,0.0,128.0,128.0,,0.8560943983623214,-1.6693558512653448,2.3791439176140065e-05,True,11,0.0,False,12,False,,Twitch | Loxyspace,76561198119420759,7,,,,,,,,,,,,,,,,True,,,,,,,DmaxCiao_,1390732736629905397,15.0,-3137.43994140625,3824.989990234375,332.5299987792969,-17493.699951171875,7695.3997802734375,3296.199951171875,2764.89990234375,3305.0,3195.7998657226562,128.0,255.0,,-0.6169411688511799,-1.082026187355021,-2.1455646832882334,True,14,4,20,66.93511382995116,True,
79,5143,153,False,False,1,10115.568753841011,1649.5799560546875,-4947.4599609375,114.0,-19692.7001953125,-5550.4998779296875,-1024.5999908447266,-4644.2999267578125,-277.09999084472656,1271.8000030517578,1.0,-0.09840868445849857,-2.9631061913970846,-0.8450718296304507,76561198119420759,Twitch | Loxyspace,7.0,1812.6400146484375,-4875.259765625,15.6899995803833,-8060.10009765625,-5886.400146484375,-1571.6000366210938,-505.9000015258789,-4678.699951171875,-2846.6000366210938,255.0,0.0,,-0.04920301574023775,-0.5664750303755606,0.032674106008411766,True,85.0,False,False,False,False,,1390732736629905397,DmaxCiao_,15.0,2589.080078125,-4281.31005859375,17.049999237060547,-12533.299560546875,-12363.1005859375,1.0000000149011612,-0.29999999329447746,-0.5000000074505806,24.700000286102295,255.0,128.0,,-0.016764338715020075,-0.7822876910896164,-2.5040470804257458e-05,True,14,232.0,False,20,4,,enpitsu,76561198039309853,27,3237.969970703125,3819.64990234375,17.049999237060547,-8555.800170898438,19433.699951171875,3.0000001192092896,0.3999999910593033,-1.1999999731779099,1704.6000671386719,255.0,255.0,False,-0.01677281430830672,1.1149290633019218,0.00021747293001180744,True,12,False,12,31.0,False,,games5425898691,bf81d8692db,19.0,878.010009765625,-4576.33984375,17.020000457763672,227.09999084472656,10620.30029296875,1.2999999523162842,-0.0,0.29999999329447746,-2381.999969482422,255.0,0.0,,-0.009542935821254149,1.646964419439116,-2.0036586998334477e-05,True,16,False,18,153.0,False,
80,5199,155,False,False,1,10309.674984787087,-1704.4300537109375,-4836.330078125,95.87000274658203,-25311.8994140625,2812.0001220703125,959.8000335693359,-437.79998779296875,-2114.7000122070312,76.19999885559082,1.0,-0.9758545289942622,-1.2498256136692354,-2.8103810890457654,76561198119420759,Twitch | Loxyspace,7.0,-1537.6800537109375,-4894.66015625,96.19000244140625,-21989.49951171875,1359.7000122070312,-147.10000038146973,-1026.8000030517578,-5397.39990234375,-251.00000381469727,128.0,128.0,,-0.6061719517203221,-2.9690322278424235,-3.0941081060414626,True,0.0,False,4,False,3,,1390732736629905397,DmaxCiao_,15.0,-177.10000610351562,-5126.7998046875,17.049999237060547,-12304.89990234375,1778.5000610351562,2.3999999463558197,0.09999999776482582,0.19999999552965164,-1087.2000122070312,255.0,128.0,False,-0.016752669367684284,0.2930063985511703,0.00026006700657805375,True,14,232.0,False,20,4,,enpitsu,76561198039309853,27,695.8099975585938,2627.820068359375,17.049999237060547,-12521.500244140625,-10615.899658203125,3.0000001192092896,-0.5000000074505806,-0.5000000074505806,-1965.0999450683594,255.0,0.0,False,-0.016770138139799037,-0.6459872479073175,-8.151664419767014e-05,True,12,False,12,255.0,False,,games5425898691,bf81d8692db,19.0,-574.02001953125,-3207.510009765625,17.020000457763672,-22577.39990234375,-3304.5999145507812,-2.0000000298023224,-0.29999999329447746,0.19999999552965164,5.899999737739563,255.0,128.0,,-0.009613390886372572,-0.14610984791773204,-1.587220320458512e-05,True,16,False,18,70.30824942229893,True,
81,5355,161,False,False,0,5829.735287675919,3050.52001953125,849.219970703125,103.9000015258789,16560.2001953125,19488.699951171875,12219.100341796875,4817.0001220703125,-3565.5999755859375,285.6999969482422,0.0,-0.9216551300796603,2.5090382452032762,-1.3219112791390848,76561198039309853,enpitsu,27.0,2952.949951171875,745.6099853515625,15.25,11640.699462890625,16201.99951171875,-1388.5000610351562,1349.6000671386719,3252.5,-2805.7000732421875,255.0,128.0,,0.025757854416639872,0.9000816599099134,0.029922417546979847,True,113.0,False,12,False,12,,bf81d8692db,games5425898691,19.0,2361.68994140625,1446.2900390625,17.530000686645508,-9374.69970703125,-12750.10009765625,-131.09999656677246,164.3000030517578,-331.6999816894531,-1141.2000274658203,255.0,180.0,,0.000265863568996677,-2.3120961982620183,-0.006561480332565699,True,16,79.60065362274007,True,18,False,,Twitch | Loxyspace,76561198119420759,7,,,,,,,,,,,,,,,,True,,,,,,,DmaxCiao_,1390732736629905397,14.0,219.67999267578125,2520.75,17.049999237060547,225.30000686645508,-16036.500244140625,3.0000001192092896,0.0,2.0999999344348907,1606.0000610351562,255.0,255.0,False,0.016766418665699723,-1.539144560740723,0.00033404738076197416,True,14,4,20,205.0,False,
82,5423,163,False,False,0,3147.2386465428053,2186.35009765625,4504.2099609375,452.4700012207031,-15258.399658203125,2987.39990234375,-142.89999961853027,2671.7999267578125,5360.999755859375,345.99998474121094,0.0,1.290522622426118,2.9653905090212076,1.2261197197708986,76561198039309853,enpitsu,26.0,2352.77001953125,4496.18017578125,286.04998779296875,-17979.69970703125,12656.800537109375,3589.2999267578125,2453.699951171875,-2031.3999938964844,-4483.500061035156,128.0,255.0,,-0.9914427864094845,2.5138998478739283,-0.9482984283107356,True,87.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,3730.409912109375,603.8499755859375,17.0,-5542.39990234375,12534.49951171875,1.2999999523162842,0.09999999776482582,-0.5999999865889549,2191.7999267578125,255.0,236.0,,0.009575855286053295,2.055955307447726,-1.1871809679700826e-05,True,16,242.62791387496458,True,18,False,,Twitch | Loxyspace,76561198119420759,7,,,,,,,,,,,,,,,,True,,,,,,,DmaxCiao_,1390732736629905397,14.0,1737.5,4019.2099609375,243.2899932861328,2016.7999267578125,22810.0,2098.6000061035156,-4348.800048828125,-1531.3999938964844,-2998.599853515625,128.0,255.0,False,-0.3175609952437195,0.5855548415565396,-0.5251612911571807,True,15,4,22,142.0,False,
83,5452,164,False,False,0,1547.5499986896878,616.1500244140625,4810.89013671875,98.70999908447266,-11110.10009765625,1894.9000549316406,3991.6000366210938,-46.10000133514404,-4677.5,345.99998474121094,0.0,1.4468063881337396,3.044840884691658,1.307452037293279,76561198039309853,enpitsu,27.0,733.1599731445312,4969.75,192.94000244140625,-12884.200439453125,-1947.7000427246094,-3821.300048828125,207.99999237060547,2915.7000732421875,1291.9999694824219,0.0,128.0,,-0.8526511720926234,-0.8693933789436603,-1.8370650012064202,True,87.0,False,14,False,14,,bf81d8692db,games5425898691,19.0,2361.239990234375,1786.260009765625,17.0,-18717.39990234375,13366.199951171875,1.0000000149011612,-1.899999976158142,1.4000000059604645,-989.8999786376953,255.0,84.0,,0.00959407286000619,2.488515767196488,-0.00011076477017091943,True,16,151.73045181458997,True,18,False,,Twitch | Loxyspace,76561198119420759,7,-2652.1201171875,4483.52001953125,17.010000228881836,2698.800048828125,-4726.600036621094,2.0999999344348907,0.0,0.19999999552965164,2198.5000610351562,255.0,255.0,,0.00946707051122549,-1.0907945989961696,5.4648101111641184e-05,True,False,False,False,85.0,False,,DmaxCiao_,1390732736629905397,14.0,1935.1099853515625,5102.93994140625,439.4599914550781,860.1000213623047,-1.8000000715255737,1486.9000244140625,-4.4999998807907104,-26.600000858306885,2.0999999344348907,0.0,128.0,False,-1.1307263116448947,0.0400475405795543,1.5345672293752415,True,16,4,22,142.0,False,
84,5508,166,True,True,0,468.69853374715973,-969.75,4677.14013671875,123.81999969482422,5131.7999267578125,7366.400146484375,3032.5,205.20000457763672,-1483.0999755859375,-5810.10009765625,0.0,0.3678427604492498,-2.223621571382607,0.5196311429182893,bf81d8692db,games5425898691,19.0,-1063.0400390625,4575.33984375,52.27000045776367,-5105.899963378906,8409.500122070312,303.29999923706055,3525.7000732421875,258.6000061035156,1261.6000366210938,255.0,255.0,,-0.15199426969989732,-3.0695281288363105,-0.5257973341906187,True,109.0,False,18,False,16,,76561198039309853,enpitsu,27.0,-229.6999969482422,4631.0498046875,17.049999237060547,-304.6999931335449,432.2999954223633,2.5999999046325684,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.01681073418009163,2.1847211184206223,-9.776659951717492e-06,True,14,87.0,False,14,False,,Twitch | Loxyspace,76561198119420759,7,,,,,,,,,,,,,,,,True,,,,,,,DmaxCiao_,1390732736629905397,14.0,212.35000610351562,4778.72998046875,59.93000030517578,-11301.199951171875,-4393.699951171875,69.00000095367432,2310.2000427246094,-2428.3999633789062,-1783.3999633789062,0.0,0.0,False,0.06313817835780303,-1.0554386460721177,2.345743847023171,True,16,4,24,142.0,False,
85,5781,167,False,False,1,5141.694455176912,-18.469999313354492,80.27999877929688,98.05999755859375,-6020.0,27139.7998046875,2072.5,292.2999954223633,-91.30000114440918,-5992.1002197265625,1.0,-0.002139323143166301,0.21749300205121808,-0.010875680811324806,1390732736629905397,DmaxCiao_,14.0,63.0099983215332,-238.0500030517578,99.13999938964844,-15663.599853515625,16734.89990234375,354.7999954223633,-1855.7000732421875,-5131.300048828125,689.1000366210938,255.0,255.0,,-0.5538529407682086,1.719914966634378,-1.2081812639386915,True,0.0,False,4,False,3,,76561198119420759,Twitch | Loxyspace,7.0,10.25,-3737.409912109375,17.0,-575.9999847412109,9949.400024414062,3.1999999284744263,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,-0.009473420909883769,1.5129311363507385,-4.6402913354024195e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27,50.09000015258789,3644.389892578125,17.049999237060547,1361.9999694824219,-9920.999755859375,2.5999999046325684,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,-0.016634640534470314,-1.7072523614802504,-2.5732405869472546e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-113.05999755859375,331.8500061035156,86.61000061035156,1905.0,-22402.39990234375,2426.4999389648438,5499.2999267578125,-23.299999237060547,-81.89999580383301,128.0,133.0,,-0.6542465353592175,-1.4824101183049643,-0.051030216779547416,True,3,False,4,0.0,False,
86,5782,167,False,False,0,5345.869338703,10.390000343322754,-128.47000122070312,129.47000122070312,-14144.89990234375,15158.00048828125,8831.400146484375,4675.7000732421875,769.3000030517578,3680.2999877929688,0.0,0.14284497384911712,-0.15027804668682407,0.2831011073446513,bf81d8692db,games5425898691,19.0,113.05999755859375,-331.8500061035156,86.61000061035156,-1905.0,22402.39990234375,2426.4999389648438,-5499.2999267578125,23.299999237060547,-81.89999580383301,128.0,133.0,,0.6542465353592175,1.4824101183049643,-0.051030216779547416,True,0.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-61.7400016784668,-3559.6201171875,17.049999237060547,-1424.1000366210938,10373.399658203125,2.5999999046325684,-0.5999999865889549,0.09999999776482582,0.0,255.0,0.0,False,0.016641732633292997,1.7072524874251083,-1.759995156800374e-05,True,False,116.0,False,False,False,,Twitch | Loxyspace,76561198119420759,7,-10.25,3737.409912109375,17.0,575.9999847412109,-9949.400024414062,3.1999999284744263,0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,,0.009473420909883769,-1.5129311363507385,-4.6402913354024195e-05,True,False,False,False,116.0,False,,DmaxCiao_,1390732736629905397,14.0,64.05000305175781,111.04000091552734,98.9000015258789,14965.699462890625,-14247.80029296875,-137.89999961853027,2254.1000366210938,5016.000061035156,-87.39999771118164,255.0,255.0,,0.5668929220101762,-2.150697842920763,-1.9074684617263586,True,3,False,4,0.0,False,
87,5958,174,False,False,1,9951.727552343575,3140.860107421875,-4555.22998046875,218.22000122070312,29564.49951171875,7637.5,6811.6998291015625,1982.1000671386719,-1371.4999389648438,2069.499969482422,1.0,0.014084164055821075,2.9684017612783804,2.48058253915392,76561198119420759,Twitch | Loxyspace,7.0,2952.800048828125,-4629.669921875,178.61000061035156,19758.00048828125,-1983.0000305175781,3158.5000610351562,-1046.6999816894531,4710.0,2639.89990234375,255.0,128.0,False,-0.08869039020334958,-3.1255917357631553,-0.21832300080967929,True,176.68963436157472,True,6,False,5,,1390732736629905397,DmaxCiao_,15.0,1620.06005859375,-3158.3798828125,17.049999237060547,18317.19970703125,13646.099853515625,2.800000011920929,2.7000001072883606,1.8000000715255737,978.0000305175781,255.0,230.0,,-0.016783364842693084,2.4929628338545156,0.00017272621903616854,False,6,221.0,False,6,False,,enpitsu,76561198039309853,27,3227.179931640625,-963.5,17.049999237060547,505.0,1460.8999633789062,2.5999999046325684,-0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,,-0.017064476852905644,-1.2379184296714032,-1.1983440820154241e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,3205.570068359375,-4357.27978515625,183.52000427246094,-4684.89990234375,-13585.799560546875,5256.300048828125,1.0000000149011612,3.3000001311302185,-402.2999954223633,255.0,20.0,,-0.00957314146522524,-1.2296678358253945,-0.00015469699051022938,True,4,4,6,,False,
88,5959,174,False,False,0,2369.378702052884,-3205.35009765625,4610.0400390625,240.67999267578125,-16319.100341796875,27019.599609375,7122.8997802734375,-143.99999618530273,385.9000015258789,5985.8001708984375,0.0,-0.04291734345633445,-2.738370935507969,2.495649056321189,bf81d8692db,games5425898691,19.0,-3205.570068359375,4357.27978515625,183.52000427246094,4684.89990234375,13585.799560546875,5256.300048828125,-1.0000000149011612,-3.3000001311302185,-402.2999954223633,255.0,20.0,,0.00957314146522524,1.2296678358253945,-0.00015469699051022938,True,,False,6,4,4,,76561198039309853,enpitsu,27.0,-3233.89990234375,944.0499877929688,17.049999237060547,-918.3999633789062,-2656.7999267578125,2.5999999046325684,0.7999999821186066,-0.09999999776482582,0.0,0.0,128.0,,0.017064476852905644,1.2379184296714032,-1.1983440820154241e-05,True,False,255.0,False,False,False,,Twitch | Loxyspace,76561198119420759,7,-2952.800048828125,4629.669921875,178.61000061035156,-19758.00048828125,1983.0000305175781,3158.5000610351562,1046.6999816894531,-4710.0,2639.89990234375,255.0,128.0,False,0.08869039020334958,3.1255917357631553,-0.21832300080967929,True,6,False,5,173.56083434115172,True,,DmaxCiao_,1390732736629905397,15.0,-1781.449951171875,3025.919921875,17.049999237060547,-16826.199951171875,-15267.2998046875,3.0000001192092896,0.7000000029802322,0.7000000029802322,1714.7999572753906,255.0,255.0,,0.01678421699410858,-2.3588245655909508,0.00018562178691102532,False,6,False,6,221.0,False,
89,5960,174,False,False,1,10096.212181511133,3234.860107421875,-4681.56982421875,281.75,9893.699951171875,-1052.5,15247.19970703125,-938.3999633789062,-5864.000244140625,855.5999755859375,1.0,0.206823784996509,2.421634659248495,2.379618344712554,76561198119420759,Twitch | Loxyspace,7.0,3119.090087890625,-4645.6298828125,195.52999877929688,18219.599609375,-1400.0,88.50000381469727,-1630.8000183105469,5021.300048828125,-1541.4999389648438,255.0,128.0,False,-0.6428113769694226,-3.0407710856988874,-0.447948078105536,True,170.42236555007193,True,6,False,5,,1390732736629905397,DmaxCiao_,15.0,1781.449951171875,-3025.919921875,17.049999237060547,16826.199951171875,15267.2998046875,3.0000001192092896,-0.7000000029802322,-0.7000000029802322,1714.7999572753906,255.0,255.0,,-0.01678421699410858,2.3588245655909508,0.00018562178691102532,False,6,221.0,False,6,False,,enpitsu,76561198039309853,27,3233.89990234375,-944.0499877929688,17.049999237060547,918.3999633789062,2656.7999267578125,2.5999999046325684,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,,-0.017064476852905644,-1.2379184296714032,-1.1983440820154241e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,3178.429931640625,-4450.14990234375,225.66000366210938,-2705.0,-10271.199951171875,4860.299987792969,-2956.099853515625,1950.2000427246094,3272.6998901367188,255.0,128.0,,0.2406007791882252,-1.4684944408892355,-0.09493315077146798,True,4,4,6,,False,
