,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
82,4250,129.0,False,False,1,568.7510346853369,358.7099914550781,4953.4599609375,99.2300033569336,562.9000091552734,-3919.2001342773438,10102.39990234375,4295.10009765625,616.8999862670898,12.5,1.0,0.41699437302010633,0.8024662129448937,2.5304231264919212,76561198039309853,enpitsu,25.0,499.42999267578125,4698.68994140625,78.13999938964844,2796.9000244140625,11344.300537109375,-2408.000030517578,199.3000030517578,-97.39999771118164,92.79999732971191,255.0,255.0,,0.6424161162597342,1.5990510129809663,-0.25416889463454284,True,180.0,False,18,False,14,,bf81d8692db,games5425898691,24.0,-800.8300170898438,2467.340087890625,44.709999084472656,-11848.699951171875,-10081.400146484375,-2609.5001220703125,2009.1999816894531,5116.400146484375,-187.80000686645508,255.0,128.0,0.03392208522198165,2.1204219762976124,-1.6237881634126945,True,24,22,False,31.0,False,,mattechico,8511338488574566948,10,1668.3299560546875,4419.18017578125,17.010000228881836,-5719.5001220703125,11631.099853515625,2.0000000298023224,-0.0,-0.5000000074505806,0.0,128.0,128.0,,-0.009631595707547472,1.1137825418075056,4.6759826992745325e-05,True,8,False,10,228.0,False,,MT-MqtteX,8597310274638842067,15.0,961.489990234375,5102.97998046875,320.8999938964844,-15844.89990234375,-5.600000023841858,-6779.4000244140625,-4.600000083446503,89.20000076293945,8.500000238418579,128.0,128.0,False,-0.36182266737184615,0.010041544340810709,-1.574344258986482,True,185.0,False,16,10,False,,
83,4323,132.0,False,False,0,9092.167335319558,-519.77001953125,-3944.3798828125,468.17999267578125,-14234.69970703125,14404.49951171875,3229.2999267578125,1065.0,704.8000335693359,3142.3001098632812,0.0,0.5782110822198977,-0.6934347085849139,-3.0576222898854932,8597310274638842067,MT-MqtteX,15.0,-422.6600036621094,-4005.22998046875,341.17999267578125,-5837.9998779296875,11889.100341796875,1477.5,-2837.7999877929688,1638.8999938964844,4417.0001220703125,255.0,0.0,True,-0.9300083034393278,2.60064180571101,1.234297676651418,True,171.0,False,18,False,11,,8511338488574566948,mattechico,10.0,-815.1199951171875,-5201.68994140625,219.88999938964844,1705.3999328613281,-2426.300048828125,-4755.0,37.99999952316284,810.1000213623047,-2573.2000732421875,128.0,128.0,0.16286755115308785,-2.142936758871409,-2.2438869285314755,True,10,8,False,228.0,False,,enpitsu,76561198039309853,25,-151.99000549316406,-3605.3701171875,17.040000915527344,-13528.699951171875,4072.7999877929688,5.0,0.7000000029802322,0.0,2959.2999267578125,128.0,128.0,False,0.016779529487964226,3.0212920688863356,-3.2274550476763446e-05,True,14,False,18,97.0,False,,games5425898691,bf81d8692db,24.0,-205.85000610351562,-3041.080078125,17.0,-13691.99951171875,-3351.199951171875,3.6000001430511475,-0.5000000074505806,-0.19999999552965164,-2128.6000061035156,255.0,0.0,,0.009585698931605614,-2.965042901151401,-5.607535799041526e-05,True,31.0,False,24,22,False,,
84,4476,137.0,False,False,0,4073.441709030958,-2937.18994140625,1614.8800048828125,97.02999877929688,10139.299926757812,8740.800170898438,3182.0001220703125,-4731.099853515625,-1484.1999816894531,3378.2998657226562,0.0,0.6304439736236336,2.8339264916044193,2.285098633921544,8597310274638842067,MT-MqtteX,15.0,-3084.2900390625,1517.239990234375,17.010000228881836,8589.500122070312,6855.7000732421875,2.3000000417232513,2.8999999165534973,2.0999999344348907,-2007.8999328613281,255.0,128.0,,0.009544494228287844,0.6120462796504735,2.330754634830308e-08,True,133.0,False,18,False,12,,8511338488574566948,mattechico,10.0,-1109.3499755859375,229.3800048828125,16.989999771118164,4299.89990234375,13064.89990234375,4.600000083446503,1.1999999731779099,1.1999999731779099,-1091.2999725341797,255.0,91.0,0.009628243641004078,1.204485921977598,7.875967036476325e-05,True,12,10,False,236.0,False,,enpitsu,76561198039309853,25,-3623.77001953125,3416.7099609375,17.059999465942383,7571.300048828125,15959.100341796875,3.4999999403953552,0.0,9.399999976158142,-817.6999664306641,255.0,128.0,,0.016571514203080517,1.0659751717375225,-0.00017682782162289082,True,16,False,20,54.0,False,,games5425898691,bf81d8692db,24.0,-2536.969970703125,5076.06982421875,80.33999633789062,12301.700439453125,-3088.900146484375,-4850.400085449219,-4929.800109863281,-441.8000030517578,75.39999961853027,255.0,128.0,,0.3712874835579869,-0.26061047117586356,0.9466631867337107,True,255.0,False,26,24,False,,
85,4497,138.0,False,True,0,3089.7038575693477,-2139.780029296875,2311.699951171875,151.7899932861328,11522.5,13164.200439453125,1613.699951171875,747.3000335693359,-2989.2001342773438,3172.3001098632812,0.0,-0.6662529974493487,1.8585344269869661,1.6851745757583427,8597310274638842067,MT-MqtteX,15.0,-2196.679931640625,2215.610107421875,16.639999389648438,14365.699462890625,10669.3994140625,-180.40000915527344,-125.69999694824219,300.9000015258789,1338.9999389648438,255.0,255.0,,0.016025252442302188,0.6749167190887558,0.0019238729434752687,True,67.16279554367064,True,18,False,12,,8511338488574566948,mattechico,10.0,-622.1599731445312,1280.4000244140625,16.989999771118164,6030.4998779296875,12745.50048828125,4.600000083446503,-0.09999999776482582,-0.7000000029802322,13.999999761581421,255.0,128.0,0.009608555401025776,1.1298381245300637,6.701556170151697e-05,True,12,10,False,236.0,False,,enpitsu,76561198039309853,25,-2641.9599609375,4347.31982421875,17.059999465942383,19878.699951171875,3060.7998657226562,-3.1999999284744263,0.0,0.0,-2046.9000244140625,255.0,0.0,,0.016775387420238472,0.07957034359785965,-7.127641639077506e-06,True,16,False,20,205.37450293315348,True,,games5425898691,bf81d8692db,24.0,-1727.0,4983.0,21.68000030517578,6035.30029296875,-225.0,-31.700000762939453,-119.20000076293945,5.400000214576721,9.100000262260437,255.0,128.0,,0.020493857685803876,-0.028597566298402054,0.1791425375255781,True,255.0,False,26,24,False,,
86,4536,140.0,False,False,1,9854.245544162726,698.1799926757812,-4712.259765625,270.1099853515625,-8636.599731445312,16313.499755859375,5531.9000244140625,4162.099914550781,340.8000183105469,-35.69999933242798,1.0,0.8827536963867522,2.5460985236433316,2.2741976716214936,bf81d8692db,games5425898691,24.0,752.0900268554688,-4919.85009765625,175.07000732421875,-8567.899780273438,7558.699951171875,2847.9998779296875,-4414.89990234375,-2938.2000732421875,1457.5999450683594,255.0,128.0,,0.5249465123730015,0.8559815217836002,0.3289138805881045,True,223.71512263051926,True,28,False,25,,76561198039309853,enpitsu,25.0,783.5,-2874.669921875,109.81999969482422,-8491.500244140625,12220.2001953125,-1453.0999755859375,192.80000686645508,2518.0999755859375,441.50001525878906,128.0,128.0,-0.40489309421191977,0.9064022266202996,-0.5897107538898064,True,22,18,False,231.0,False,,mattechico,8511338488574566948,10,-165.49000549316406,-2557.780029296875,16.989999771118164,-7024.6002197265625,-1090.4000091552734,4.600000083446503,-4.399999976158142,-0.19999999552965164,-1304.4999694824219,255.0,128.0,,-0.009521504419343161,-0.11891438282253407,0.00010741960865333796,True,10,False,12,236.0,False,,MT-MqtteX,8597310274638842067,15.0,1209.4200439453125,-4010.409912109375,15.600000381469727,-9521.699829101562,-8936.799926757812,169.0999984741211,122.5,59.89999771118164,-2231.7999267578125,255.0,13.0,False,-0.0074093560077732965,-0.617246336019018,-0.0011994403279938794,True,34.0,False,20,14,False,,
87,4593,142.0,False,False,1,6900.525975258324,-1003.3599853515625,-1493.97998046875,130.02999877929688,3751.7001342773438,11398.800048828125,6700.7000732421875,-4909.800109863281,-2706.7999267578125,2136.9000244140625,1.0,0.5812344280693025,-2.265190036531664,-1.8736072080055264,76561198039309853,enpitsu,25.0,-1142.9599609375,-1569.1300048828125,49.220001220703125,312.90000915527344,4651.7999267578125,3540.1998901367188,385.8000183105469,-60.70000171661377,-1812.2000122070312,255.0,0.0,False,-0.006343628637131538,1.7605333083194938,0.0004616567846864839,True,222.0,False,24,False,19,,bf81d8692db,games5425898691,24.0,-945.8499755859375,-3293.239990234375,17.010000228881836,-4041.9000244140625,16110.50048828125,-0.19999999552965164,-0.3999999910593033,2.0000000298023224,292.5,255.0,179.0,-0.009603529046412235,1.3157367416410846,-9.158657086851728e-05,True,28,26,False,195.57804704994285,True,,mattechico,8511338488574566948,10,-1182.4000244140625,-2008.719970703125,16.989999771118164,839.4999694824219,13576.600341796875,4.399999976158142,-0.09999999776482582,-0.0,-83.29999923706055,255.0,128.0,,-0.009566635840803682,1.64133759030281,2.887905285349459e-05,True,10,False,12,200.0,False,,MT-MqtteX,8597310274638842067,15.0,-331.8800048828125,-2449.18994140625,40.47999954223633,-655.8999633789062,17319.7998046875,3335.4000854492188,-207.60000228881836,5.600000023841858,-1382.8999328613281,255.0,128.0,True,-0.012186934810009948,1.6216653148250784,-0.0003481992319978956,True,0.0,False,22,14,False,,
88,4638,143.0,False,False,0,5616.873505706894,402.2900085449219,-324.7699890136719,342.8999938964844,-3558.599853515625,-4874.89990234375,156.49999618530273,34.90000009536743,4127.699890136719,332.90000915527344,0.0,0.8794416515331509,-0.5978332878117087,2.2303341694160053,8511338488574566948,mattechico,10.0,415.9100036621094,-408.2900085449219,207.24000549316406,-8676.900024414062,-13336.99951171875,2148.0999755859375,-3735.8999633789062,1362.7000427246094,-931.6999816894531,128.0,128.0,,-1.0120639722615348,2.5311369614371415,1.592235252672414,True,159.51595695557134,True,14,False,10,,8597310274638842067,MT-MqtteX,15.0,-532.3400268554688,-1073.719970703125,16.56999969482422,-13333.1005859375,-16018.299560546875,65.0,35.79999923706055,38.69999885559082,139.399995803833,242.0,128.0,0.00941993937066609,-2.3028253208628517,0.004666380127515966,False,22,16,False,0.0,False,,enpitsu,76561198039309853,25,478.20001220703125,8.539999961853027,98.05000305175781,-4354.89990234375,-19382.7001953125,3354.2001342773438,3224.5001220703125,-1331.6999816894531,-2257.100067138672,255.0,0.0,False,0.2254232056126825,-1.6558157511188736,-0.011212291594020762,True,21,False,26,120.0,False,,games5425898691,bf81d8692db,24.0,496.260009765625,36.27000045776367,130.22000122070312,-12450.2001953125,-19304.49951171875,1150.8999633789062,1089.1999816894531,-213.60000610351562,853.3999633789062,255.0,163.0,,-0.3838120506314567,-2.0784136481329667,-0.0848152625430287,True,74.21571615947191,True,30,26,False,,False
89,4716,146.0,False,False,1,3807.498604727256,111.25,1414.25,120.80000305175781,-17578.699951171875,5321.5997314453125,4690.299987792969,-3963.9999389648438,1226.9999694824219,-4333.599853515625,1.0,-0.4235997229228467,1.8735753629932974,-1.5844703979598047,76561198039309853,enpitsu,25.0,321.25,1356.8499755859375,44.68000030517578,-9832.60009765625,-8459.89990234375,2757.3001098632812,-383.80001068115234,-805.1999664306641,-3117.0999145507812,255.0,0.0,False,-0.02812862269285586,-0.45782516564538606,0.018769649005254522,True,54.0,False,28,False,23,,bf81d8692db,games5425898691,24.0,1920.1300048828125,1632.4300537109375,17.010000228881836,2326.999969482422,-18634.89990234375,2.199999988079071,-0.29999999329447746,2.5,1455.3999328613281,255.0,216.0,-0.009599381775735223,-1.7243813892778208,0.0002488890507161514,True,30,28,False,0.0,False,,mattechico,8511338488574566948,10,422.1499938964844,2057.39990234375,16.989999771118164,-9662.999877929688,-9269.000244140625,2.7000001072883606,0.5999999865889549,0.29999999329447746,196.10000610351562,255.0,128.0,,-0.009569002773920034,-0.7790012535345548,-5.519044663192999e-05,True,10,False,14,58.76893763644721,True,,MT-MqtteX,8597310274638842067,15.0,2284.550048828125,4790.66015625,16.829999923706055,-11158.699951171875,-12199.200439453125,57.5,246.90000534057617,89.79999542236328,348.10001373291016,255.0,128.0,False,-0.0034113561187003837,-0.8623074823463587,0.012192859404235272,True,229.8526795576977,True,22,16,False,,
90,4831,150.0,False,False,1,5284.731010881616,-3983.469970703125,3110.429931640625,585.2899780273438,9818.599853515625,17701.700439453125,1613.0000305175781,3076.6000366210938,-2668.3999633789062,-4406.099853515625,1.0,0.5304757303192271,-0.930532284471039,0.6708272288534368,76561198039309853,enpitsu,25.0,-4078.9599609375,2954.3701171875,535.530029296875,4.4999998807907104,21317.60009765625,-8634.600219726562,-72.60000228881836,-0.5999999865889549,0.3999999910593033,128.0,0.0,False,-0.38193919767301104,1.5527393394833344,1.5776274760058546,True,165.0,False,28,False,24,,bf81d8692db,games5425898691,24.0,-421.3599853515625,-4246.91015625,90.0199966430664,-22334.7998046875,-231.29999160766602,-1078.3000183105469,800.5000305175781,-3266.4999389648438,632.400016784668,255.0,128.0,0.7962276077572328,0.224139231832051,0.46806924068965833,True,34,32,False,92.0,False,,mattechico,8511338488574566948,10,-1605.489990234375,4991.97021484375,26.010000228881836,1790.2000427246094,-1654.2999267578125,-364.70001220703125,-947.5,7.5,-1000.5000305175781,128.0,0.0,,-0.11466191808797149,-2.437988602892964,0.24860462251406004,True,10,False,14,255.0,False,,MT-MqtteX,8597310274638842067,15.0,-2524.25,5102.97021484375,926.02001953125,4225.7000732421875,43.69999885559082,-4314.599914550781,107.10000038146973,-4.000000059604645,-218.4000015258789,255.0,128.0,False,-0.7552515328962907,3.126795113366885,1.5739388994041301,True,218.0,False,24,18,False,,
91,4890,152.0,False,False,1,2577.647495509341,-1678.6099853515625,5014.89990234375,232.55999755859375,12178.399658203125,-6052.19970703125,21.099998950958252,-60.999999046325684,1731.0000610351562,5744.5001220703125,1.0,0.7657063656903765,0.9744325248181865,-2.368204199304785,76561198039309853,enpitsu,25.0,-1875.530029296875,4918.2900390625,223.05999755859375,11253.00048828125,8070.8001708984375,1166.3999938964844,1404.7000122070312,-728.4999847412109,-1141.2999725341797,255.0,0.0,False,0.26043755989551653,2.522327879709943,0.11196453584495625,True,149.0,False,30,False,24,,bf81d8692db,games5425898691,24.0,-3605.409912109375,-1947.31005859375,16.989999771118164,807.3000335693359,21674.29931640625,4.600000083446503,-0.0,-1.0999999940395355,-964.4999694824219,255.0,29.0,-0.009600585735302765,1.6309743827200445,-5.23408274874408e-05,True,34,32,False,255.0,False,,mattechico,8511338488574566948,10,-1899.81005859375,4480.740234375,16.989999771118164,1391.7999267578125,552.5,4.600000083446503,-1.0999999940395355,3.400000035762787,0.0,142.0,128.0,,-0.009617653181348378,-0.37808223603117674,5.96391192819526e-08,True,10,False,14,208.0,False,,MT-MqtteX,8597310274638842067,15.0,-1763.260009765625,5047.240234375,51.61000061035156,4237.5,-4377.099914550781,-4026.7999267578125,-5012.900085449219,578.8000106811523,177.60000228881836,67.0,128.0,False,-0.5016677497022045,-2.2109087228148527,0.4130990938706658,True,218.0,False,24,18,False,,
92,4931,154.0,False,False,0,9402.852009229566,-24.420000076293945,-4222.3701171875,94.80999755859375,-23062.80029296875,6614.2999267578125,1127.2000122070312,-1770.2999877929688,-5697.1002197265625,-639.1999816894531,0.0,-0.9340188313601686,-1.8131625796799444,0.934035089660188,8597310274638842067,MT-MqtteX,15.0,176.42999267578125,-4313.02978515625,101.30000305175781,-19081.99951171875,2321.7999267578125,2340.0,3564.7000122070312,-4114.599914550781,-782.5,255.0,209.0,True,0.40871324087823946,2.591871403959681,-0.9805403444082101,True,170.0,False,26,False,19,,8511338488574566948,mattechico,10.0,2545.9599609375,-3708.89990234375,16.989999771118164,5019.800109863281,10220.900268554688,4.900000095367432,-0.9000000357627869,-1.5000000596046448,2249.4000244140625,255.0,255.0,0.0095351092423697,1.1542305766015786,0.0001760009921496264,True,14,10,False,208.0,False,,enpitsu,76561198039309853,25,382.1199951171875,-4650.58984375,17.020000457763672,-11538.699951171875,10469.7998046875,2.5,1.0999999940395355,-1.5000000596046448,-1274.4000244140625,255.0,255.0,,0.01675679768035959,2.401605630574884,-0.00025566843770168676,True,24,False,30,127.09602560535558,True,,games5425898691,bf81d8692db,24.0,1290.030029296875,-411.19000244140625,16.989999771118164,-20263.900146484375,-10754.3994140625,4.4999998807907104,-1.7000000178813934,-0.7999999821186066,-376.6999816894531,255.0,128.0,,0.009603576897896442,-2.676966229876547,1.5756722013850884e-05,True,205.0,False,34,32,False,,
93,4999,156.0,False,False,0,8636.366970672905,-3998.419921875,-2919.889892578125,607.47998046875,5282.0001220703125,14953.599853515625,6455.7000732421875,-3285.4000854492188,-4493.599853515625,-2031.6999816894531,0.0,0.355630810135211,-2.298253425296529,-2.7622818489515253,8597310274638842067,MT-MqtteX,15.0,-4079.070068359375,-3124.199951171875,565.7999877929688,25.399999618530273,11898.00048828125,9947.60009765625,-709.4999694824219,-29.800000190734863,15.700000524520874,255.0,128.0,False,-0.6574378877031906,1.5805566090979712,1.5656178871844173,True,179.0,False,26,False,20,,8511338488574566948,mattechico,10.0,439.0400085449219,-2077.52001953125,16.989999771118164,-8748.699951171875,9644.600219726562,4.799999892711639,1.899999976158142,-2.3999999463558197,-1551.7999267578125,161.0,3.0,0.009573318326106991,2.2838836850422233,-4.096500862309578e-05,True,14,10,False,239.0,False,,enpitsu,76561198039309853,26,-3100.2099609375,-1102.3800048828125,17.030000686645508,-6290.999755859375,21261.59912109375,5.099999904632568,0.09999999776482582,-0.09999999776482582,-3.4999999403953552,255.0,0.0,,0.016787791444150633,1.8580874188760836,1.527669103283726e-05,False,24,False,30,0.0,False,,games5425898691,bf81d8692db,24.0,-3898.27001953125,134.13999938964844,25.010000228881836,-10534.89990234375,18346.400146484375,2309.2999267578125,-1331.1000061035156,3648.800048828125,-1807.7999877929688,255.0,0.0,,-0.09174524853799394,2.0391306575808463,0.17192183229783028,True,255.0,False,34,32,False,,
94,5063,159.0,False,True,0,5013.161560208387,-2773.919921875,491.8599853515625,343.9599914550781,17269.300537109375,23344.19921875,3457.0001220703125,-1376.1000061035156,-5714.0997314453125,-1205.999984741211,0.0,0.49951525646150896,-2.1878651592606286,-1.3633705238675144,8597310274638842067,MT-MqtteX,15.0,-2954.330078125,286.239990234375,207.66000366210938,14106.600341796875,17937.099609375,2873.699951171875,-2349.7999572753906,-135.39999961853027,-615.4999923706055,255.0,20.0,True,-0.00593715237579029,1.0753557874684005,-0.44087094621909556,True,101.45308396636797,True,28,False,20,,8511338488574566948,mattechico,10.0,130.6300048828125,597.2899780273438,16.989999771118164,-3526.099853515625,10112.19970703125,4.900000095367432,0.9000000357627869,-2.199999988079071,-1424.4000244140625,255.0,1.0,0.009554123180142905,1.9140092678769793,-0.00021801000391703446,True,14,10,False,239.0,False,,enpitsu,76561198039309853,25,-3360.10009765625,3170.699951171875,17.049999237060547,3833.3999633789062,16846.400146484375,0.29999999329447746,-0.19999999552965164,-0.7999999821186066,-27.799999713897705,255.0,128.0,,0.016769205522535063,1.3438532009616646,5.475406683808765e-05,True,24,False,30,2.0,False,,games5425898691,bf81d8692db,24.0,-2716.139892578125,3420.93994140625,59.849998474121094,6772.8997802734375,15708.199462890625,-3065.1998901367188,-923.7999725341797,-175.20000457763672,-144.7000026702881,255.0,33.0,,-0.5487190893855955,1.8546751869297595,-0.19721449260180315,True,255.0,False,34,32,False,,
95,5107,160.0,False,False,1,9285.547736720315,86.55999755859375,-4110.2001953125,108.63999938964844,-18810.400390625,10538.599853515625,7470.999755859375,4175.400085449219,29.30000066757202,-4308.599853515625,1.0,0.3688264460453741,1.531977717894663,1.7866124786440825,bf81d8692db,games5425898691,24.0,138.67999267578125,-4261.18017578125,55.81999969482422,-21515.90087890625,3304.89990234375,2225.8999633789062,4383.0999755859375,-1893.0000305175781,2730.2999877929688,255.0,128.0,,-0.03914194358283062,0.32205189314379845,-0.08470878307556476,True,158.0,False,36,False,33,34.0,76561198039309853,enpitsu,25.0,1681.3299560546875,-5080.10986328125,87.7300033569336,-21297.2998046875,-609.1999816894531,1338.800048828125,-1133.1999969482422,-1582.5,-876.5000152587891,128.0,128.0,0.030939514398528913,-0.03233460299655084,1.0453411387680793,True,30,24,False,205.0,False,,mattechico,8511338488574566948,10,-604.8900146484375,-3254.550048828125,16.989999771118164,-14829.599609375,-12875.0,4.4999998807907104,0.3999999910593033,0.09999999776482582,-478.8999938964844,255.0,116.0,,-0.009589189448663988,-0.6705440367768475,0.00020473976634249286,True,10,False,14,186.0,False,,MT-MqtteX,8597310274638842067,15.0,-53.36000061035156,-2320.139892578125,16.059999465942383,-19427.5,-11259.300537109375,64.80000019073486,-176.39999389648438,-40.50000190734863,-1491.3999938964844,239.0,4.0,False,-0.012728050047184166,-0.5203305922490494,0.008663956806977399,True,89.0,False,28,22,False,,
96,5196,164.0,False,False,1,7843.619943165157,-3591.679931640625,-1292.969970703125,921.530029296875,11580.400390625,19102.5,4682.5,2057.4000549316406,-3820.0,-4144.100036621094,1.0,0.9059797366537095,2.606559612771991,2.2671018280119157,bf81d8692db,games5425898691,24.0,-3733.949951171875,-1563.7099609375,874.75,10661.8994140625,19988.199462890625,-142.29999542236328,-700.1000213623047,5324.1998291015625,1188.499984741211,255.0,0.0,,0.27376977392188023,1.0547415852705404,-2.934366978753897,True,146.0,False,38,False,35,,76561198039309853,enpitsu,25.0,-1816.43994140625,-2386.43994140625,17.059999465942383,-149.7000026702881,9112.999877929688,0.0,-0.0,-0.19999999552965164,-89.0999984741211,255.0,0.0,-0.016677940043870975,1.5625811469796422,6.0878320020317946e-05,True,30,24,False,222.60042154404425,True,24.0,mattechico,8511338488574566948,10,-4060.530029296875,-618.9299926757812,171.13999938964844,146.19999885559082,163.1999969482422,-338.10001373291016,-89.70000267028809,-102.39999771118164,-58.499999046325684,255.0,128.0,,-0.30441511733821514,-1.6925031816588534,-1.1863872872334797,True,10,False,16,199.0,False,,MT-MqtteX,8597310274638842067,15.0,-4078.989990234375,1532.75,500.489990234375,2.7000001072883606,13276.099853515625,-2871.9000244140625,-1.5999999642372131,-0.7000000029802322,0.3999999910593033,215.0,128.0,False,-0.1937122212661772,1.5610673596741091,1.572729557212082,True,255.0,False,30,24,False,,
97,5264,166.0,False,False,0,8522.171778197302,815.030029296875,-3208.639892578125,127.2300033569336,-15781.400146484375,1659.9000549316406,485.09998321533203,3555.5999755859375,3356.099853515625,-3477.60009765625,0.0,-0.5125160020696048,0.0005893874659457927,-1.7868977710261476,8597310274638842067,MT-MqtteX,15.0,978.9299926757812,-3304.070068359375,17.010000228881836,-17599.69970703125,-1172.0999908447266,2.3000000417232513,-1.1999999731779099,0.0,-1704.4999694824219,138.0,104.0,,0.009622136040918656,-3.1156812178937403,-0.00018286314252090937,True,230.0,False,30,False,24,,8511338488574566948,mattechico,10.0,2978.93994140625,-941.6699829101562,17.010000228881836,-10849.3994140625,-7801.7999267578125,2.3000000417232513,-0.5000000074505806,-0.3999999910593033,-2218.0999755859375,255.0,0.0,0.009572194625966507,-2.5792355622598695,-7.100135306232564e-05,True,16,10,False,199.0,False,,enpitsu,76561198039309853,25,152.0500030517578,-757.6199951171875,17.059999465942383,-13396.99951171875,-7963.4002685546875,1.2999999523162842,-3.700000047683716,-1.899999976158142,-779.8000335693359,255.0,128.0,,0.016786297173540517,-2.6541482152742044,0.00012155264386271846,True,24,False,30,216.0,False,,games5425898691,bf81d8692db,24.0,1877.6300048828125,-3400.639892578125,22.010000228881836,-509.39998626708984,-20327.5,-120.0,-1021.6000366210938,1468.0999755859375,-1676.9999694824219,255.0,0.0,,0.03807973254527159,-1.667770757595967,-0.186465661474534,True,0.0,False,38,36,False,,
98,5276,166.0,False,False,0,8339.92393741658,126.79000091552734,-3136.969970703125,95.9000015258789,-14383.399658203125,1323.0999755859375,1130.5999755859375,2704.5001220703125,104.30000305175781,-3477.60009765625,0.0,1.2403907419475597,-2.6183611168646053,-2.5419465773051493,8597310274638842067,MT-MqtteX,15.0,223.1999969482422,-3405.550048828125,17.010000228881836,-17416.8994140625,-2162.5,2.199999988079071,0.7999999821186066,1.899999976158142,-1341.3999938964844,218.0,0.0,,0.009699579814411444,-3.030893588045617,-0.0002136153149467279,True,230.0,False,30,False,24,,8511338488574566948,mattechico,10.0,2441.239990234375,-1028.4000244140625,17.010000228881836,-13070.699462890625,2545.399932861328,2.0000000298023224,0.9000000357627869,0.0,-282.00000762939453,255.0,128.0,0.009583708891774902,2.917024167369518,0.00020603095794504854,True,16,10,False,199.0,False,,enpitsu,76561198039309853,25,-563.280029296875,-1128.22998046875,17.059999465942383,-13305.2001953125,-9350.30029296875,-3.0000001192092896,1.7000000178813934,0.9000000357627869,1861.9999694824219,255.0,255.0,False,0.016776389837443006,-2.48677872364474,0.00014269454985011413,True,24,False,30,231.0,False,,games5425898691,bf81d8692db,24.0,1538.02001953125,-4122.33984375,16.780000686645508,-14394.100341796875,-11584.200439453125,-63.29999923706055,-74.40000057220459,12.200000286102295,-2046.7999267578125,255.0,0.0,,0.011975248393430515,-2.540501060059396,0.008032348927079118,True,0.0,False,38,36,False,,
