,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
96,6215,202.0,False,False,1,9174.115822852113,2295.3798828125,-3926.760009765625,410.45001220703125,8513.400268554688,-906.5000152587891,20859.09912109375,3627.6998901367188,-4771.9000244140625,261.1000061035156,1.0,-1.0875373632784198,-2.643684121779248,-0.9496036464133204,76561198362923691,POP,21.0,2127.10009765625,-4028.429931640625,217.22000122070312,19654.3994140625,11271.300048828125,3957.3001098632812,326.89998626708984,-309.7999954223633,-5002.900085449219,255.0,128.0,,1.0448420003020176,2.604343216469321,-1.1897024598013133,False,223.65137193792606,True,40,False,29,,76561198335365205,SMOKE,15.0,3596.02001953125,-2144.239990234375,16.59000015258789,-2213.0999755859375,-22891.59912109375,83.99999618530273,-16.00000023841858,11.100000143051147,-40.999999046325684,255.0,128.0,-0.010560140513266236,-1.4690300904832017,0.0005011546472035481,True,20,4,24,0.0,False,,enpitsu,76561198039309853,27,2687.159912109375,-3596.43994140625,54.040000915527344,-9661.699829101562,-19928.199462890625,-2426.699981689453,1520.7000732421875,-1275.2999877929688,-41.79999828338623,255.0,0.0,,0.3968859082741116,-0.8814142060575985,0.01583699243416712,True,232.0,False,24,24,False,,games5425898691,bf81d8692db,17.0,1023.3300170898438,-1717.7900390625,16.989999771118164,-17321.199951171875,-4593.599853515625,5.299999713897705,0.7000000029802322,-0.0,1892.7999877929688,128.0,255.0,,-0.009639964740867594,-0.32337917903811897,4.7363449858852935e-05,True,20,150.0,False,False,26,,
97,6308,205.0,False,False,0,2752.5145133646815,-3050.260009765625,3426.669921875,116.87999725341797,2644.89990234375,21173.20068359375,8286.400146484375,2699.1000366210938,4098.900146484375,-3451.4999389648438,0.0,-0.7275624378627451,1.7703485298091508,-0.06759888832156996,bf81d8692db,games5425898691,17.0,-3002.75,3191.760009765625,16.989999771118164,-11044.300537109375,12309.89990234375,2.800000011920929,-0.29999999329447746,0.19999999552965164,26.80000066757202,255.0,128.0,,0.009588566106118395,2.3056244951786153,-6.17849159477616e-05,True,87.15526009887785,True,26,False,20,,76561198039309853,enpitsu,27.0,-1896.4200439453125,2061.929931640625,17.059999465942383,-4310.400085449219,11773.699951171875,2.7000001072883606,0.0,0.0,-2351.300048828125,255.0,0.0,0.016727382614886637,1.8582224894090373,7.66842073794309e-06,True,24,False,24,232.0,False,,POP,76561198362923691,20,-3430.340087890625,3583.8701171875,17.020000457763672,11529.200439453125,26.099998950958252,1.899999976158142,-2.3999999463558197,1.899999976158142,2352.2000122070312,255.0,255.0,False,0.009468375049225791,0.05937988110537553,0.00012468040278123993,True,220.0,False,40,30,False,,SMOKE,76561198335365205,16.0,-2307.820068359375,3793.1201171875,17.010000228881836,-10226.699829101562,-4766.300048828125,2.7000001072883606,-0.7000000029802322,-0.29999999329447746,-2032.2000122070312,255.0,0.0,False,0.00955068167240277,-2.7246032181770703,-0.00023469320783064404,True,20,215.0,False,4,24,,False
98,6358,207.0,True,True,0,1330.3050358101384,-1793.969970703125,4158.490234375,311.9800109863281,21136.59912109375,12448.900146484375,-3497.5,-317.5,1828.6000061035156,-744.1999816894531,0.0,0.6082675138918705,-3.080570698459792,-0.1964903978383901,bf81d8692db,games5425898691,17.0,-1987.7900390625,3984.8701171875,237.75999450683594,14631.600341796875,6251.400146484375,3329.8001098632812,-2589.1000366210938,773.7999725341797,-159.0999984741211,255.0,237.0,,-0.6438696149228003,0.24173080453414056,-0.21289266658426034,True,39.28157401341265,True,28,False,21,,76561198039309853,enpitsu,27.0,-1350.9000244140625,3020.929931640625,17.059999465942383,6133.699951171875,6016.5997314453125,-3.100000023841858,3.6000001430511475,3.1999999284744263,-793.3999633789062,255.0,128.0,0.016678899938885914,0.735649523346223,0.00036255925899598767,True,24,False,24,198.6228300935479,True,,POP,76561198362923691,21,-2157.68994140625,4902.52978515625,88.27999877929688,11051.800537109375,-3520.5999755859375,-139.20000076293945,601.5999984741211,4445.799865722656,1501.9000244140625,255.0,128.0,False,-1.0220896125253383,-1.360584835577756,-1.9036342401652753,True,213.75264490804366,True,42,31,False,,SMOKE,76561198335365205,16.0,-3055.070068359375,4959.39990234375,456.8299865722656,869.1999816894531,570.0,6604.4000244140625,-1300.5000305175781,1993.0999755859375,-211.10000610351562,255.0,0.0,False,-1.4181944444445527,0.6603461130466618,1.50785232988947,True,20,215.0,False,4,24,,False
99,6645,208.0,False,False,1,5233.862920797197,56.63999938964844,-26.1200008392334,105.9000015258789,20612.60009765625,-4581.300048828125,1121.3999938964844,-4469.4000244140625,283.8999938964844,-479.0999984741211,1.0,0.05989680110517224,-0.018847827666638037,0.38730130934548723,76561198335365205,SMOKE,15.0,-71.27999877929688,-125.30000305175781,86.45999908447266,-2269.9000549316406,10331.700439453125,5084.89990234375,3456.099853515625,-835.8999633789062,-4195.899963378906,255.0,0.0,,0.08616807636138013,2.051647881096412,0.02102788444421348,True,8.0,False,4,False,False,,76561198362923691,POP,21.0,-3331.590087890625,-3947.10009765625,17.010000228881836,-11585.799560546875,9721.099853515625,3.100000023841858,-0.5000000074505806,0.3999999910593033,-2520.800018310547,255.0,0.0,-0.009581976103678514,0.8256019994083397,2.6221791877679388e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27,3002.6201171875,4069.260009765625,17.049999237060547,11111.400146484375,-7046.500244140625,4.000000059604645,0.19999999552965164,-0.19999999552965164,-2512.100067138672,255.0,0.0,False,-0.016760718384200613,-2.482311491527069,4.174688604083062e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,26.81999969482422,143.35000610351562,91.70999908447266,-1078.1999969482422,-22790.70068359375,86.5999984741211,5469.7998046875,-570.099983215332,74.89999771118164,128.0,128.0,,-1.3487326597299076,-1.52764014583146,0.06243945539081411,True,3,31.0,False,False,4,,False
100,6717,210.0,False,False,0,5238.314525508965,-3988.919921875,912.260009765625,448.20001220703125,11176.199951171875,23353.00048828125,1472.5,-2655.4998779296875,-3697.6998901367188,-3908.2000732421875,0.0,-0.012770683341341533,-1.4678229475661007,2.3035336051132655,76561198039309853,enpitsu,27.0,-4078.93994140625,686.22998046875,475.44000244140625,2.5999999046325684,20646.79931640625,5427.19970703125,-815.0,-6.299999952316284,-0.9000000357627869,255.0,0.0,False,-0.27298703952165143,1.5881714705697938,1.5660229214588464,True,177.6009720858707,True,False,False,False,,bf81d8692db,games5425898691,17.0,-2095.260009765625,-6.070000171661377,17.020000457763672,-13564.49951171875,-918.1999969482422,1.4000000059604645,0.0,-0.3999999910593033,-17.799999713897705,255.0,128.0,0.009537247624536524,-3.076373127920116,1.4245013759848082e-05,True,4,False,4,61.0,False,,POP,76561198362923691,21,1015.6900024414062,4416.81005859375,17.010000228881836,-10982.099609375,11205.50048828125,2.7000001072883606,-3.400000035762787,3.4999999403953552,746.8000030517578,255.0,255.0,False,0.009596947987686781,2.340883511661892,4.49611686653669e-05,True,209.0,False,False,False,False,,SMOKE,76561198335365205,15.0,1406.2900390625,-544.9400024414062,16.989999771118164,8800.399780273438,6412.39990234375,5.099999904632568,0.3999999910593033,0.7999999821186066,25.0,255.0,128.0,,0.009512338589863747,0.6336503830838212,-7.756069466556222e-05,False,False,0.0,False,False,4,,
101,6764,212.0,False,False,1,9866.791229589186,2264.760009765625,-4631.39013671875,198.13999938964844,31873.00048828125,-11998.00048828125,-199.79999542236328,1286.3999938964844,-283.0999946594238,-5853.599853515625,1.0,-0.09185297879730049,-2.00482438081511,-0.7424018995113685,76561198362923691,POP,21.0,2090.39990234375,-4641.4501953125,194.8800048828125,18159.3994140625,3387.9000854492188,2169.7999572753906,-2273.9999389648438,-4503.2000732421875,-2190.7000732421875,128.0,128.0,,-0.26413773782817757,2.60162391247732,-0.17681004863799557,False,128.0,False,4,False,3,,76561198335365205,SMOKE,15.0,-3834.010009765625,156.16000366210938,39.650001525878906,-16957.39990234375,-1993.3999633789062,-2607.9000854492188,2606.7999267578125,-3026.400146484375,1364.7999572753906,255.0,255.0,0.07167599881436632,-0.7007046903892745,-0.40593248970163426,True,4,False,6,255.0,False,,enpitsu,76561198039309853,27,3036.550048828125,-3962.760009765625,17.049999237060547,-9780.399780273438,-7430.9002685546875,3.799999952316284,-2.0000000298023224,3.3000001311302185,-2064.2999267578125,255.0,0.0,,-0.01712093928845954,-0.5984744562486051,-6.470580221838363e-05,True,255.0,False,False,False,False,310.0,games5425898691,bf81d8692db,17.0,4031.179931640625,-560.4199829101562,115.93000030517578,1838.3999633789062,-12944.100341796875,2457.7999877929688,-1266.1000061035156,-1536.4999389648438,793.7000274658203,255.0,255.0,,0.21283086513249405,-1.7257786557709278,0.9205285191724429,True,4,255.0,False,False,4,,
102,6873,216.0,False,True,1,5396.215568877007,2845.469970703125,108.2300033569336,443.510009765625,-15426.300048828125,24983.60107421875,-3100.10009765625,-2801.7001342773438,-1973.5000610351562,-4924.89990234375,1.0,0.6873696979970128,-3.036320663884743,-0.2582635605977824,76561198362923691,POP,21.0,2983.7900390625,-48.060001373291016,352.2099914550781,-13983.699951171875,9480.999755859375,2710.10009765625,4522.60009765625,-2083.2000732421875,-2335.5999755859375,128.0,128.0,,0.4391523312172781,0.431109724149166,1.1181071957186135,False,29.41582798701459,True,6,False,5,,76561198335365205,SMOKE,15.0,167.49000549316406,625.4199829101562,17.020000457763672,-7621.6998291015625,11051.700439453125,1.5000000596046448,1.899999976158142,-2.0999999344348907,-960.8000183105469,255.0,0.0,-0.009570287091028133,0.9307190143919326,-0.00038069487415308894,True,6,False,8,245.0,False,,enpitsu,76561198039309853,27,2669.199951171875,308.7300109863281,281.75,11486.700439453125,7998.499755859375,2555.500030517578,2815.7000732421875,-4300.5999755859375,1956.1000061035156,128.0,0.0,,0.38144865156922275,-2.0880759213831306,1.3473591996919327,True,172.0,False,2,1,False,,games5425898691,bf81d8692db,17.0,3374.760009765625,978.2999877929688,16.989999771118164,-9010.399780273438,21161.4990234375,2.800000011920929,-1.5999999642372131,-2.199999988079071,-101.19999885559082,255.0,128.0,,-0.009446053633742239,1.179945624516659,9.660202787497427e-05,True,4,164.54109261881922,True,False,4,,False
103,6875,216.0,False,False,0,5711.994204759256,-2750.659912109375,-262.510009765625,437.5,3535.7000732421875,-3222.3001098632812,14261.800537109375,3399.8001098632812,4030.10009765625,-2863.2998657226562,0.0,-0.9569469584830967,2.878622381560323,-0.5448336224931221,76561198039309853,enpitsu,27.0,-2669.199951171875,-308.7300109863281,281.75,-11486.700439453125,-7998.499755859375,2555.500030517578,-2815.7000732421875,4300.5999755859375,1956.1000061035156,128.0,0.0,,-0.38144865156922275,2.0880759213831306,1.3473591996919327,True,172.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,-3300.85009765625,-1155.8900146484375,16.989999771118164,8742.60009765625,-21273.60107421875,2.800000011920929,0.5999999865889549,0.5000000074505806,-30.09999990463257,255.0,128.0,0.009544722267573896,-1.1845464093911036,8.61479742966382e-06,True,4,False,4,158.28157433386775,True,,POP,76561198362923691,21,-2846.530029296875,-43.349998474121094,362.489990234375,13886.99951171875,-9185.700073242188,0.5999999865889549,-4236.000061035156,2738.699951171875,-2191.999969482422,128.0,128.0,,-0.3637758163929495,-0.5634236492641985,0.4591208725413579,False,23.156309702063105,True,6,5,False,,SMOKE,76561198335365205,15.0,-167.49000549316406,-625.4199829101562,17.020000457763672,7621.6998291015625,-11051.700439453125,1.5000000596046448,-1.899999976158142,2.0999999344348907,-960.8000183105469,255.0,0.0,False,0.009570287091028133,-0.9307190143919326,-0.00038069487415308894,True,6,245.0,False,False,8,,
104,7062,223.0,False,False,0,7386.264474515706,-542.489990234375,-2237.800048828125,441.5,9164.69970703125,24038.30078125,2343.0999755859375,1643.699951171875,4107.900085449219,-3077.60009765625,0.0,-0.4367134549833881,-1.2375335200781736,2.308015201866063,76561198039309853,enpitsu,27.0,-584.5900268554688,-2420.77001953125,342.1300048828125,4764.700012207031,15742.60009765625,3598.0999755859375,-2545.5999755859375,770.1999664306641,0.7000000029802322,255.0,,,-0.918790418669565,1.2765458818891189,0.0006935248705422207,True,138.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,-1616.4200439453125,-589.219970703125,17.010000228881836,-3068.699951171875,9861.199951171875,3.0000001192092896,0.0,0.0,-2378.800048828125,255.0,0.0,0.00953600641261927,1.8203008112399355,-1.1352970680795556e-05,True,4,False,6,54.0,False,,POP,76561198362923691,21,2126.389892578125,4778.7099609375,17.010000228881836,-15140.2001953125,-7795.7000732421875,0.5999999865889549,0.29999999329447746,0.0,2006.9999694824219,255.0,255.0,False,0.009573817715911872,-2.597046898568137,3.49314170109984e-05,True,214.27022798087006,True,8,8,False,,SMOKE,76561198335365205,15.0,-37.189998626708984,4682.89013671875,17.010000228881836,-10309.599609375,-3757.0001220703125,3.100000023841858,0.0,0.0,2529.600067138672,255.0,255.0,False,0.009541981286369204,-2.706862499525383,-5.281735291967709e-05,True,8,255.0,False,False,8,,
105,7106,225.0,False,False,1,6864.844993858268,-901.7100219726562,-1485.280029296875,155.3699951171875,-17403.800048828125,21355.10009765625,9091.900024414062,3266.9000244140625,-1072.9000091552734,4916.7999267578125,1.0,1.0265961720570302,2.1644132314838074,1.125713060659114,76561198362923691,POP,21.0,-822.3499755859375,-1636.3699951171875,117.5199966430664,5276.9000244140625,17953.299560546875,1787.8999328613281,-3495.4000854492188,1207.7999877929688,2882.39990234375,255.0,0.0,False,-0.2605935695207116,0.9851914715427502,0.22674095431412128,False,142.0,False,10,False,9,,76561198335365205,SMOKE,15.0,-675.75,-2629.280029296875,17.010000228881836,-10593.199462890625,16061.800537109375,2.5,0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,-0.009596418934304738,0.9877586953758694,5.978743927146485e-05,True,8,False,8,188.0,False,,enpitsu,76561198039309853,27,-70.25,265.05999755859375,53.5,-4054.5001220703125,-13191.99951171875,-6279.0997314453125,1180.5999755859375,-2498.0999755859375,-410.6999969482422,255.0,0.0,,0.35747002921595045,-0.4973001259344051,0.8199170333751987,True,138.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,-443.989990234375,25.68000030517578,17.010000228881836,-19658.299560546875,3627.60009765625,2.5999999046325684,0.19999999552965164,0.29999999329447746,-79.6999979019165,255.0,128.0,,-0.009625299942570163,0.19180647839783274,5.5032054689360046e-05,False,4,0.0,False,False,6,,False
106,7310,232.0,False,False,1,2304.392437620807,-692.9400024414062,3471.02001953125,93.13999938964844,3583.699951171875,-3293.800048828125,0.0,3609.5999145507812,3927.39990234375,2689.1000366210938,1.0,-0.49037652447763974,1.6656472926075425,3.0686705521183515,76561198335365205,SMOKE,15.0,-450.3800048828125,3554.929931640625,30.969999313354492,6478.800048828125,-8725.30029296875,562.9000091552734,2278.3999633789062,-925.5000305175781,-926.8000030517578,128.0,0.0,,-0.10457299564717659,-2.4486322744800937,0.3746573760240203,True,76.0,False,8,False,8,,76561198362923691,POP,21.0,-2310.27001953125,-387.5400085449219,16.989999771118164,11095.0,-14133.199462890625,5.099999904632568,0.3999999910593033,-0.5000000074505806,0.5999999865889549,255.0,128.0,-0.00959636050347695,-2.236450080801478,-6.501137209419146e-05,True,10,False,10,237.0,False,,enpitsu,76561198039309853,27,-570.8699951171875,3702.580078125,17.1299991607666,-1791.0000610351562,-9343.599853515625,-65.10000228881836,213.70000839233398,-46.599998474121094,41.599998474121094,255.0,128.0,,-0.01293083208407807,-1.3859719119423515,-0.0002789273662746229,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,-943.47998046875,4232.64013671875,17.010000228881836,8558.400268554688,-4614.800109863281,2.8999999165534973,0.19999999552965164,-0.0,-2431.9000244140625,255.0,0.0,,-0.009535156144614596,-2.598223231256768,-7.324721167977705e-06,True,4,128.0,False,False,6,,
107,7311,232.0,False,False,1,2304.1160505129196,-678.02001953125,3457.320068359375,93.13999938964844,3580.1998901367188,-3290.5999755859375,0.0,3606.099853515625,3923.5000610351562,2689.1000366210938,1.0,-0.340088098438882,1.4805990710999493,-3.0356059797442265,76561198335365205,SMOKE,15.0,-450.3800048828125,3554.929931640625,30.969999313354492,6478.800048828125,-8725.30029296875,562.9000091552734,2278.3999633789062,-925.5000305175781,-926.8000030517578,128.0,0.0,,-0.10457299564717659,-2.4486322744800937,0.3746573760240203,True,76.0,False,8,False,8,,76561198362923691,POP,21.0,-2217.97998046875,-505.4599914550781,16.989999771118164,10935.2001953125,-14237.7001953125,5.199999809265137,-2.0000000298023224,2.5,-517.2000122070312,255.0,0.0,-0.00959134176448418,-2.2298099022472537,-0.0001065596873145454,True,10,False,10,237.0,False,,enpitsu,76561198039309853,27,-570.8699951171875,3702.580078125,17.1299991607666,-1791.0000610351562,-9343.599853515625,-65.10000228881836,213.70000839233398,-46.599998474121094,41.599998474121094,255.0,255.0,,-0.01293083208407807,-1.3859719119423515,-0.0002789273662746229,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,-875.9099731445312,4185.9501953125,17.010000228881836,7682.9998779296875,-6389.7998046875,2.8999999165534973,-0.0,-0.0,-2400.8999633789062,255.0,0.0,,-0.009524418053048206,-2.396960255336011,-7.146959453903884e-06,True,4,128.0,False,False,6,,
108,7314,232.0,False,False,0,8687.952955379777,646.6400146484375,-3409.89990234375,97.19000244140625,68.49999904632568,14660.999755859375,3184.5999145507812,678.1999969482422,-5070.5999755859375,2790.4000854492188,0.0,-0.04731512980293794,-1.1689197648141252,-2.7000226102106106,76561198039309853,enpitsu,27.0,590.3699951171875,-3610.989990234375,16.969999313354492,2424.2999267578125,10327.2998046875,10.099999904632568,15.0,2.8999999165534973,-853.7000274658203,255.0,255.0,,0.018316476662104487,1.3395630553106723,-0.00028385723418614594,True,0.0,False,6,False,6,,bf81d8692db,games5425898691,17.0,822.739990234375,-4131.97021484375,17.010000228881836,-6572.19970703125,7818.0999755859375,2.8999999165534973,-0.09999999776482582,0.0,-2383.3999633789062,255.0,0.0,0.00952270380027084,2.217775666119396,-9.978095636766366e-06,True,4,False,6,128.0,False,,POP,76561198362923691,21,2123.06005859375,639.3900146484375,16.989999771118164,-9707.80029296875,15002.5,5.299999713897705,-0.5000000074505806,0.7000000029802322,-1639.4999694824219,255.0,0.0,,0.009591896078437882,2.1122516117978547,-0.0002120182756228189,True,237.0,False,10,10,False,,SMOKE,76561198335365205,15.0,394.69000244140625,-3479.68994140625,33.68000030517578,-5530.5999755859375,7678.599853515625,147.5,-342.90000915527344,590.9000015258789,-2777.9000854492188,0.0,0.0,,0.15118213665818175,2.298796077269775,0.5333838409439777,True,8,76.0,False,False,8,,
109,7366,234.0,False,False,1,4483.655771438118,-593.0,910.8099975585938,98.91999816894531,6286.300048828125,-12371.400146484375,397.5,4104.5001220703125,125.60000419616699,4374.5001220703125,1.0,-0.2859895984214739,2.414071766973226,2.613977241816352,76561198335365205,SMOKE,15.0,-752.9600219726562,1005.3200073242188,17.020000457763672,4476.199951171875,-14056.8994140625,1.5999999642372131,-0.29999999329447746,1.0999999940395355,1560.0999450683594,255.0,255.0,,-0.009588546684528266,-1.8894205740775976,0.00034290223685491856,True,0.0,False,8,False,8,,76561198362923691,POP,21.0,-621.530029296875,-2632.530029296875,16.989999771118164,3902.9998779296875,-10420.6005859375,5.699999928474426,-0.19999999552965164,-0.0,3359.7000122070312,255.0,255.0,-0.00955771062068192,-2.614982412325701,3.289804534262585e-05,True,10,False,10,255.0,False,,enpitsu,76561198039309853,27,-1207.81005859375,986.760009765625,108.56999969482422,-6451.199951171875,-15809.100341796875,-1669.2999267578125,1370.7000732421875,-2000.3999328613281,1472.4000549316406,255.0,255.0,,0.6004461044354262,-0.171988106801762,0.4921495121081689,True,0.0,False,8,8,False,,games5425898691,bf81d8692db,17.0,-586.3499755859375,1599.5699462890625,17.010000228881836,-1204.4999694824219,-18701.800537109375,0.29999999329447746,-0.0,-0.7000000029802322,1209.800033569336,255.0,243.0,,-0.009591921429101565,-1.517849020063973,0.00022683147901807378,True,4,80.96550534104789,True,False,6,,False
110,7377,234.0,False,False,1,4865.714992949309,-354.30999755859375,437.6700134277344,93.29000091552734,5720.30029296875,-11522.39990234375,306.49999618530273,4787.0001220703125,1208.8999938964844,3409.1000366210938,1.0,1.2401677046944657,0.17674895960154322,2.253392231315395,76561198335365205,SMOKE,15.0,-573.3800048828125,425.1499938964844,17.0,6037.60009765625,-12740.699462890625,4.099999964237213,-2.0999999344348907,3.6000001430511475,-910.2999877929688,255.0,0.0,,-0.009595261256374818,-2.055562849706489,-0.00037833529045633497,True,0.0,False,8,False,8,,76561198362923691,POP,21.0,-412.3500061035156,-2780.18994140625,17.0,5300.30029296875,2235.8999633789062,3.799999952316284,-0.0,-0.29999999329447746,884.7000122070312,255.0,128.0,-0.009516726770453472,2.5770348525020768,-0.00025632578025261177,True,10,False,10,255.0,False,,enpitsu,76561198039309853,27,-1477.280029296875,314.07000732421875,15.9399995803833,-4604.599914550781,-16297.19970703125,174.79999542236328,-107.29999542236328,73.60000133514404,2147.7999877929688,255.0,255.0,True,-0.024081106150071672,-1.3532685199612728,0.002574137160760064,True,0.0,False,8,8,False,,games5425898691,bf81d8692db,17.0,-475.6099853515625,729.3200073242188,17.010000228881836,5954.1998291015625,-21848.60107421875,0.3999999910593033,-0.0,0.5000000074505806,1623.699951171875,255.0,255.0,,-0.009587153971348496,-1.8759384613540637,0.0002005302830461114,True,4,46.56318263597386,True,False,6,,False
111,7381,235.0,False,False,0,5481.0063793077215,244.85000610351562,-220.9600067138672,97.94999694824219,-13262.5,23244.29931640625,3208.800048828125,-349.0999984741211,1616.3999938964844,1579.4000244140625,0.0,-0.7747076515549638,1.6340074168582635,0.8993250517789001,bf81d8692db,games5425898691,17.0,331.70001220703125,-356.2200012207031,16.709999084472656,-9525.700073242188,19616.300048828125,54.099998474121094,1245.1000213623047,635.0,1857.5,255.0,255.0,,-0.022005483917573006,2.068429577666267,-0.0005138545596024963,True,34.018752564666094,True,6,False,4,,76561198039309853,enpitsu,27.0,1503.1600341796875,-176.64999389648438,16.829999923706055,1846.9999694824219,16576.800537109375,55.50000190734863,32.99999952316284,-12.799999713897705,2078.000030517578,255.0,255.0,0.01858010785048628,1.5274529640256675,0.0006045635977475413,True,8,False,8,0.0,False,,POP,76561198362923691,21,318.7699890136719,2722.800048828125,17.0,-6339.000244140625,-4369.5001220703125,1.7000000178813934,-0.5999999865889549,-0.5999999865889549,54.20000076293945,255.0,128.0,False,0.009498537911045298,-2.5284153983001567,-9.966712594842893e-05,True,245.60076539234447,True,10,10,False,,SMOKE,76561198335365205,15.0,488.3999938964844,-231.63999938964844,17.0,-5277.9998779296875,13068.599853515625,3.8999998569488525,-0.29999999329447746,0.5999999865889549,-194.0999984741211,255.0,128.0,,0.0095854610185749,1.936714772397563,6.662010495191638e-05,True,8,0.0,False,False,8,,False
112,7408,236.0,False,False,1,7097.048549877915,1061.43994140625,-1955.1199951171875,112.48999786376953,30595.10009765625,11262.80029296875,4423.999938964844,3268.0999755859375,-971.8000030517578,-4937.0001220703125,1.0,0.5821594493840162,-1.6789052462895242,2.999807098803147,76561198362923691,POP,21.0,830.4099731445312,-2150.080078125,66.62000274658203,18207.19970703125,12023.299560546875,2896.400146484375,-3945.0,2465.399932861328,857.3000335693359,255.0,255.0,False,-0.1066872328499438,2.81089754832268,-0.03632714627439498,False,185.0,False,12,False,11,,76561198335365205,SMOKE,15.0,617.030029296875,-897.1300048828125,116.33999633789062,12897.60009765625,-11707.7001953125,-856.3999938964844,84.39999580383301,4251.600036621094,-164.20000076293945,128.0,128.0,0.49186734936326815,-1.8756945072892142,0.9134186187382362,True,10,False,10,0.0,False,,enpitsu,76561198039309853,27,-476.7300109863281,-422.54998779296875,24.559999465942383,12029.3994140625,6555.9002685546875,3039.2001342773438,-13.500000238418579,-8.500000238418579,1320.5999755859375,255.0,128.0,False,-0.016759117228014934,2.567578767958057,-0.00031277593269232935,True,0.0,False,10,9,False,,games5425898691,bf81d8692db,17.0,1403.9000244140625,-315.8900146484375,16.989999771118164,21681.69921875,3108.3999633789062,5.099999904632568,0.3999999910593033,-0.29999999329447746,98.69999885559082,255.0,128.0,,-0.009631601209002695,2.9877466183439516,-7.467744823400195e-05,False,4,8.0,False,False,6,,
