,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
77,4276,149,False,False,0,8551.236530681874,-3108.2900390625,-3120.110107421875,293.8999938964844,12306.700439453125,20988.40087890625,5340.5999755859375,2068.300018310547,-2813.9999389648438,4878.800048828125,0.0,-0.8833926306403654,-1.8722259236210388,-2.9444350326414495,bf81d8692db,games5425898691,20.0,-3241.929931640625,-3246.89990234375,159.6300048828125,9541.599731445312,16422.60009765625,961.2000274658203,2631.4999389648438,4527.699890136719,1680.5000305175781,255.0,0.0,,-0.32342970196246407,1.0035033271778648,1.2796261615872238,True,64,57,False,94.9397247709254,True,,76561198039309853,enpitsu,24.0,-3280.699951171875,-491.489990234375,17.059999465942383,-14697.5,17612.900390625,1.7000000178813934,3.3000001311302185,-3.700000047683716,-669.4000244140625,255.0,0.0,False,0.016776166107295123,2.2674092276686464,-0.00017470191490806492,True,40.0,False,40,50,2,,TFB_Xotik,5390056680315292618,9.0,1306.050048828125,-815.4199829101562,24.899999618530273,5281.5997314453125,22191.0009765625,-2862.9000854492188,-2162.5999450683594,458.10001373291016,-662.2000122070312,255.0,39.0,,-0.04405255839184371,1.3354797210847027,0.004639448062716806,False,54,False,54,232.0,False,,TFB_Zenst,3050927307804883347,8.0,-3156.929931640625,-2873.25,73.56999969482422,-3409.89990234375,22584.29931640625,2597.5,-4918.999938964844,-740.5000305175781,-1.0999999940395355,128.0,128.0,,0.16350074965378972,1.7202804331130586,3.4252998944434635e-05,False,47.0,False,12,6,7,
78,4367,152,False,False,0,2515.3288652297915,461.7699890136719,3022.610107421875,95.30999755859375,7690.4998779296875,13607.099609375,2527.2999572753906,-5097.60009765625,2766.400146484375,1536.3999938964844,0.0,-0.19633516515722793,1.6185338920167716,0.23767062328414507,76561198039309853,enpitsu,24.0,383.239990234375,3336.669921875,54.06999969482422,-318.0999946594238,-980.1999664306641,162.5,766.6999816894531,-440.40000915527344,28.499999046325684,128.0,128.0,False,-1.1734134416858328,0.9872953605511026,0.0005361174278980506,True,50,40,2,247.0,False,,bf81d8692db,games5425898691,20.0,1732.4100341796875,-1759.030029296875,16.989999771118164,17829.3994140625,-9145.399780273438,4.900000095367432,0.0,-0.3999999910593033,-7.799999713897705,255.0,128.0,,0.009626546099992734,-0.47494424648071654,-1.5404090627582096e-05,True,95.0,False,58,64,False,,TFB_Xotik,5390056680315292618,9.0,596.0999755859375,3793.840087890625,101.44999694824219,4002.9000854492188,5895.30029296875,735.8000183105469,-846.2000274658203,4596.499938964844,1232.0999908447266,255.0,255.0,,-0.756754102483681,-0.036151659959751184,-1.6499801466042427,True,54,False,54,255.0,False,,TFB_Zenst,3050927307804883347,7.0,-381.2900085449219,3154.239990234375,17.059999465942383,20769.09912109375,9081.500244140625,1.5999999642372131,0.0,0.0,-3.8999998569488525,255.0,128.0,,0.016759621860886992,0.4117853391456291,6.32230410408309e-07,True,0.0,False,12,6,8,
79,4425,154,False,False,1,10485.842085014972,-1787.81005859375,-4996.56982421875,370.57000732421875,-11452.2998046875,5766.7999267578125,7399.7998046875,-223.89999389648438,-1413.3999633789062,-2849.5999145507812,1.0,0.40975702928804036,-1.7721002637543806,0.7317834752189722,5390056680315292618,TFB_Xotik,9.0,-1669.3399658203125,-5103.85009765625,282.32000732421875,-8910.499877929688,135.6999969482422,8683.699951171875,411.50001525878906,-1900.8999633789062,-19.700000286102295,255.0,4.0,,0.776097948394649,0.02462533313573506,1.610987780050419,True,54,54,False,179.71238714392467,True,,3050927307804883347,TFB_Zenst,7.0,-3424.179931640625,-4615.8701171875,389.6499938964844,-9968.099975585938,10009.600219726562,2716.7001342773438,-1431.3999938964844,-1470.8999633789062,28.19999933242798,241.0,0.0,,0.1557735414080612,0.7703033437447124,1.5697864293566168,True,31.0,False,10,14,6,,enpitsu,76561198039309853,24.0,-1810.969970703125,-3747.719970703125,17.059999465942383,-12762.39990234375,-10238.599853515625,1.4000000059604645,7.200000286102295,6.1000001430511475,220.40000915527344,128.0,0.0,,-0.01682316147335699,-0.748240357703645,-0.0003789402554942202,True,50,2,40,167.0,False,,games5425898691,bf81d8692db,20.0,-3781.1201171875,431.0400085449219,16.739999771118164,4302.9998779296875,-16029.49951171875,32.89999961853027,-19.09999966621399,71.19999885559082,133.50000381469727,255.0,166.0,,-0.008726955292769113,-1.835055938464036,0.007825082451901649,True,95.0,False,64,False,58,
80,4477,156,False,False,1,10251.267666660164,-3880.169921875,-3930.64990234375,583.5,-1910.3999328613281,10730.999755859375,-4956.7999267578125,465.9000015258789,-2742.2000122070312,-3741.6000366210938,1.0,0.35656584090661697,-2.012897313742954,0.6516188279737547,5390056680315292618,TFB_Xotik,9.0,-3981.139892578125,-4006.0400390625,552.6300048828125,-6788.900146484375,12858.1005859375,-9169.000244140625,43.60000133514404,-600.6999969482422,-1538.800048828125,255.0,125.0,,-0.5505281179904824,1.0763122890221533,1.585986520435549,True,54,54,False,131.0,False,,3050927307804883347,TFB_Zenst,7.0,-4032.68994140625,-3086.590087890625,192.63999938964844,-2100.800018310547,6093.499755859375,4272.39990234375,696.3999938964844,3368.599853515625,-864.3000030517578,255.0,193.0,False,0.15025695493882285,-1.5923626678965188,0.3856368720927597,True,31.0,False,10,14,6,,enpitsu,76561198039309853,24.0,-3346.909912109375,-3622.0,17.049999237060547,-5085.5999755859375,21.700000762939453,3.1999999284744263,-1.0000000149011612,-0.09999999776482582,-2038.0999755859375,255.0,0.0,False,-0.016641802868312062,-0.05295697905096871,-0.00013670263097719776,True,50,2,40,251.8530923448583,True,,games5425898691,bf81d8692db,20.0,-3934.669921875,-1369.550048828125,39.400001525878906,-871.6000366210938,-8658.800048828125,392.2999954223633,126.80000305175781,333.10001373291016,189.3000030517578,255.0,128.0,,0.030288009356817434,-1.4637041415615384,-0.41252067850922175,True,255.0,False,64,False,58,
81,4492,157,False,False,1,9797.132059636286,-3981.5400390625,-3356.669921875,224.4199981689453,2304.4000244140625,4448.399963378906,-2693.699951171875,710.2999877929688,-305.49999237060547,-2120.800018310547,1.0,-0.5908291529056785,0.24297825791329786,1.4198414661302472,5390056680315292618,TFB_Xotik,9.0,-4042.60009765625,-3330.68994140625,132.6999969482422,2821.400146484375,10580.799560546875,-4827.799987792969,300.40000915527344,-2337.7000427246094,-97.10000038146973,3.0,128.0,,-0.41304094633366834,1.832497468447646,0.9793867112827407,True,54,54,False,131.0,False,,3050927307804883347,TFB_Zenst,7.0,-4076.39990234375,-2830.14990234375,276.0799865722656,-490.9000015258789,605.4999923706055,-1124.4999694824219,395.40000915527344,-1852.5999450683594,-964.4999694824219,137.0,128.0,False,-0.5476197216326248,-1.5805428460683413,-1.6162670856333963,True,31.0,False,10,14,6,,enpitsu,76561198039309853,24.0,-3685.010009765625,-3348.18994140625,17.049999237060547,-3467.7999877929688,9386.799926757812,2.8999999165534973,-1.8000000715255737,5.799999833106995,-1344.7000122070312,128.0,255.0,False,-0.016696744101846184,1.2835972890564007,0.00021725120953213392,True,51,2,40,243.0,False,,games5425898691,bf81d8692db,20.0,-3888.320068359375,-1980.969970703125,24.709999084472656,734.7000122070312,-11720.30029296875,-133.50000381469727,-253.29999923706055,-406.6999816894531,-1657.7000427246094,255.0,62.0,,-0.02195962181524988,-1.6106755059763644,-0.19799864313869683,True,255.0,False,64,False,58,
82,4505,157,False,False,1,9643.086961278848,-3837.030029296875,-3261.639892578125,94.5999984741211,3246.6000366210938,-124.20000076293945,1335.0999450683594,45.900001525878906,3392.9998779296875,-900.6999969482422,1.0,-0.21027276730786038,0.9647333256134002,1.44189802625974,5390056680315292618,TFB_Xotik,9.0,-3963.389892578125,-3134.27001953125,56.41999816894531,-450.09998321533203,-1122.9000091552734,246.8000030517578,41.99999809265137,164.50000762939453,311.70000076293945,21.0,113.0,,-0.24828474276991838,2.0137363861335507,0.5242210565138087,True,54,54,False,131.0,False,,3050927307804883347,TFB_Zenst,7.0,-4071.179931640625,-2841.9599609375,211.5800018310547,252.80000686645508,-2831.300048828125,-1333.8999938964844,-1393.3999633789062,-436.89998626708984,-608.6999893188477,255.0,29.0,False,-0.4546922040309783,-1.6855267899660562,-1.3820650011199975,True,31.0,False,10,14,6,,enpitsu,76561198039309853,24.0,-3845.449951171875,-3079.840087890625,101.80999755859375,-4942.5,1854.7999572753906,184.59999084472656,5135.5999755859375,-1961.6000366210938,164.79999542236328,128.0,255.0,False,0.6749504756267098,0.5799409438447249,-1.182759336809671,True,52,2,41,243.0,False,,games5425898691,bf81d8692db,20.0,-3888.159912109375,-2488.06005859375,24.700000762939453,779.5999908447266,-12931.500244140625,-159.79999542236328,296.3999938964844,-237.99999237060547,1522.1000671386719,255.0,203.0,,-0.029946232688742788,-1.6436336606922135,-0.21111108336708448,True,255.0,False,64,False,58,
83,4517,158,False,False,0,4938.0802633419235,3686.35009765625,3299.699951171875,102.55999755859375,-10246.800537109375,15536.199951171875,3766.099853515625,2685.1998901367188,-2878.599853515625,-260.0,0.0,-0.27476837138920435,-1.5176924986473859,2.773654513984177,bf81d8692db,games5425898691,20.0,3801.239990234375,3065.889892578125,16.860000610351562,-3113.9999389648438,13949.599609375,-56.39999866485596,90.10000228881836,206.49999618530273,1422.8999328613281,255.0,255.0,,0.010756762272867038,1.7988422393494552,0.004979407328878399,True,64,58,False,242.45452043830707,True,,76561198039309853,enpitsu,24.0,3965.699951171875,2997.97998046875,153.49000549316406,1180.5999755859375,-1824.4999694824219,1270.2999877929688,-5392.60009765625,883.4999847412109,-623.8000106811523,255.0,0.0,False,0.5719850337685998,0.10609157464682392,1.9223719448934664,True,243.0,False,42,52,2,,TFB_Xotik,5390056680315292618,9.0,3941.110107421875,3124.260009765625,44.70000076293945,-2505.800018310547,-2595.4000854492188,-1408.2000732421875,-111.70000076293945,903.7000274658203,-2047.7000427246094,255.0,0.0,,0.28417092796950394,-2.2039342937376687,0.35090595894563653,True,54,False,54,131.0,False,,TFB_Zenst,3050927307804883347,8.0,4070.800048828125,3113.43994140625,207.8800048828125,215.79999923706055,7551.199951171875,1106.8000030517578,-133.69999885559082,-367.79998779296875,-64.6999979019165,255.0,140.0,False,-0.20194336220772033,1.5115899041197685,-1.3596098364281275,True,31.0,False,14,6,10,
84,4600,161,False,False,0,1981.2251589333919,1012.97998046875,4609.85986328125,564.0599975585938,-12308.299560546875,-1238.499984741211,4914.2999267578125,-2022.8999328613281,928.0000305175781,-3875.7998657226562,0.0,0.389396588340758,0.2985472205298482,1.3243778266582358,bf81d8692db,games5425898691,20.0,1068.8599853515625,4625.2001953125,405.760009765625,-10772.099609375,-1685.2000427246094,2833.2000732421875,4976.7999267578125,-1048.8999938964844,-952.3000335693359,255.0,216.0,,-0.05824474986151463,-2.2879572028012127,-0.7653025812991839,True,66,58,False,159.16589274201337,True,,76561198039309853,enpitsu,24.0,1210.1600341796875,4073.31005859375,317.9200134277344,-16361.500244140625,15767.19970703125,3562.5,-1010.5000305175781,-2902.0001220703125,-2202.4000549316406,255.0,255.0,False,-1.0927791628587207,1.9694554785949676,-0.10054603863352338,True,73.0,False,43,54,2,,TFB_Xotik,5390056680315292618,9.0,988.6400146484375,5102.93994140625,456.3500061035156,-12525.400390625,-3.100000023841858,1997.2000122070312,-4.399999976158142,-948.0000305175781,3.100000023841858,255.0,198.0,,-0.1839013479670681,3.12461844554835,-1.5675212745974338,True,54,False,54,60.0,False,,TFB_Zenst,3050927307804883347,8.0,1545.6199951171875,5092.72021484375,123.41000366210938,-8515.599975585938,-1488.0999755859375,-5352.80029296875,-3127.3001098632812,-330.49999237060547,711.5000152587891,255.0,128.0,False,0.585550850886598,-2.915725297320095,-1.2744857548258515,True,0.0,False,14,6,10,
85,4662,163,False,False,1,9403.054245711934,1643.699951171875,-4233.27978515625,133.17999267578125,9865.499877929688,1287.8999328613281,4066.7001342773438,-2631.199951171875,-1613.0999755859375,-5145.30029296875,1.0,0.26976534516004014,-2.654134091539703,0.9817318296689372,3050927307804883347,TFB_Zenst,8.0,1671.02001953125,-4146.009765625,15.819999694824219,17593.499755859375,2683.5000610351562,143.80000114440918,5.099999904632568,3.100000023841858,-6.700000166893005,255.0,107.0,False,-0.013899823811342391,2.985366087409294,-0.00038932770232824674,False,16,12,6,31.0,False,32.0,5390056680315292618,TFB_Xotik,9.0,1544.4200439453125,-4423.39990234375,17.049999237060547,7953.4002685546875,7315.8001708984375,224.0999984741211,453.10001373291016,-123.59999656677246,922.6000213623047,255.0,128.0,,-0.07050997693849408,2.3707240238002356,-0.051316198734354425,True,60.0,False,54,54,4,,enpitsu,76561198039309853,24.0,807.8900146484375,-5449.31982421875,27.559999465942383,-4374.89990234375,12056.600341796875,-2001.9000244140625,-1731.7999267578125,4782.099914550781,-232.90000915527344,255.0,0.0,False,-0.05890035849066447,1.10529381266024,-0.250727214913275,True,54,2,44,0.0,True,,games5425898691,bf81d8692db,20.0,2437.090087890625,-4613.669921875,17.520000457763672,14091.199951171875,1955.0,-850.9999847412109,3391.0000610351562,985.8999633789062,646.1000061035156,255.0,128.0,,-0.01085050140776708,2.807668536594461,-0.0666648846213626,True,150.0,False,66,False,58,
86,4696,164,False,False,1,9417.925461779758,2827.330078125,-4077.77001953125,143.17999267578125,7675.8001708984375,3397.0999145507812,1357.4000549316406,-3736.400146484375,789.1999816894531,-4627.699890136719,1.0,0.8089360340807492,-1.7910941313332163,0.8705955935843872,5390056680315292618,TFB_Xotik,9.0,2816.60009765625,-4116.169921875,17.049999237060547,8522.000122070312,-4147.200012207031,2.800000011920929,1.2999999523162842,3.4999999403953552,-48.400001525878906,97.0,128.0,,-0.017002034930275547,-2.6839266634066536,5.597471480382208e-05,True,54,54,4,60.0,False,,3050927307804883347,TFB_Zenst,8.0,3421.719970703125,-3977.280029296875,17.030000686645508,5247.9998779296875,1282.1000671386719,5.899999737739563,3.8999998569488525,-3.3000001311302185,586.3999938964844,134.0,201.0,False,-0.017098909540942012,2.967635869262562,0.00021839936789916866,True,31.0,False,12,16,6,,enpitsu,76561198039309853,24.0,835.780029296875,-3763.77001953125,17.049999237060547,2651.7999267578125,13825.50048828125,2.8999999165534973,0.5000000074505806,2.7000001072883606,-535.0,255.0,0.0,,-0.016779373668475893,1.7960566288958926,9.080357750680847e-05,True,54,2,44,,False,,games5425898691,bf81d8692db,20.0,3845.6201171875,-3959.580078125,100.04000091552734,15370.50048828125,4202.799987792969,669.7000122070312,142.5,-381.30001068115234,2127.899932861328,255.0,128.0,,0.027002043853767463,1.0398838799795547,-0.08947111589146804,True,255.0,False,66,False,58,
87,4714,165,False,False,1,9312.111495209929,3340.9599609375,-3845.409912109375,98.1500015258789,4929.200134277344,9399.099731445312,2656.300048828125,972.2000122070312,3141.9000244140625,691.2000274658203,1.0,0.047490642758441164,3.1315476798926074,2.129369772440991,5390056680315292618,TFB_Xotik,9.0,3349.02001953125,-4022.199951171875,17.049999237060547,6604.1998291015625,7495.9002685546875,2.8999999165534973,-0.09999999776482582,-0.0,1130.0,255.0,152.0,,-0.016691444820880332,2.2426998333331727,-0.0002442617534485187,True,54,54,4,60.0,False,,3050927307804883347,TFB_Zenst,8.0,3591.93994140625,-3896.6201171875,17.030000686645508,-38.499999046325684,-20.69999933242798,5.299999713897705,-0.3999999910593033,-5.199999809265137,21.500000953674316,226.0,0.0,False,-0.016831806219788588,2.4917237772179766,-6.239258079160754e-05,True,31.0,False,12,16,6,,enpitsu,76561198039309853,24.0,1300.6300048828125,-2942.489990234375,17.049999237060547,9203.800048828125,10682.900390625,2.800000011920929,-0.5000000074505806,-0.29999999329447746,-6.800000071525574,255.0,128.0,,-0.01676271330414773,2.282853302418445,5.0467752775009336e-05,True,54,2,44,31.0,False,,games5425898691,bf81d8692db,20.0,4019.719970703125,-3583.5,103.55999755859375,-1148.6000061035156,4599.599914550781,-1422.5,-859.0000152587891,880.9999847412109,1383.6000061035156,128.0,255.0,,-0.26063276683269565,1.3603796439154288,-0.8539331946355135,True,255.0,False,66,False,58,
88,4731,166,False,False,1,8854.690530811453,3641.0400390625,-3278.449951171875,139.25999450683594,8003.800048828125,9054.500122070312,927.3000335693359,3460.5999755859375,1856.9999694824219,-53.20000171661377,1.0,-0.8311482185191124,1.167971285017894,-2.055266858950279,5390056680315292618,TFB_Xotik,9.0,3577.139892578125,-3241.89990234375,16.93000030517578,4439.100036621094,13883.699951171875,-59.000000953674316,311.70000076293945,28.900001049041748,-1672.5,255.0,27.0,,-0.010763190111193048,1.9021916568294317,0.002794906640019449,True,54,54,4,21.0,False,,3050927307804883347,TFB_Zenst,8.0,3814.10009765625,-3853.510009765625,21.959999084472656,6607.1002197265625,1350.8999633789062,777.7999877929688,-579.3000030517578,-1684.1999816894531,1273.3000183105469,255.0,255.0,False,0.10868901453708162,3.0080621966764114,-0.06574677202646337,True,31.0,False,12,16,6,,enpitsu,76561198039309853,24.0,1815.1500244140625,-2346.739990234375,17.049999237060547,9217.60009765625,10671.99951171875,2.800000011920929,-0.5000000074505806,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,-0.01676272180830346,2.283232974805366,4.7284918623828105e-05,True,54,2,44,54.648696650740916,True,,games5425898691,bf81d8692db,19.0,3823.5400390625,-3261.68994140625,16.65999984741211,-6257.39990234375,8915.30029296875,-159.60000038146973,-271.299991607666,702.6000213623047,-60.39999961853027,255.0,128.0,,-0.019873693819197732,0.9445392556640066,-0.023134968633276184,True,226.75726454745057,True,66,False,58,
89,4734,166,False,False,0,3417.93171776933,-3707.0,3195.639892578125,165.66000366210938,-616.5999984741211,-2566.6000366210938,5827.80029296875,-695.8999633789062,-5937.19970703125,514.0999984741211,0.0,0.38143438886618675,-1.016263640764091,-1.7730635823064345,bf81d8692db,games5425898691,19.0,-3723.1298828125,3110.409912109375,16.700000762939453,3405.10009765625,-7585.999755859375,74.29999828338623,307.8000068664551,-1870.2999877929688,226.00000381469727,255.0,255.0,,-0.02150275678144193,-0.8493687304851092,0.04536456900781648,True,66,58,False,221.0,False,,76561198039309853,enpitsu,24.0,-1968.800048828125,2168.8798828125,17.049999237060547,-9271.699829101562,-10734.49951171875,1.4000000059604645,0.5000000074505806,0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.01676272180830346,-2.283232974805366,4.7284918623828105e-05,False,45.31212030431276,True,44,54,2,,TFB_Xotik,5390056680315292618,9.0,-3605.840087890625,3114.550048828125,20.950000762939453,1099.4000244140625,-21294.19921875,2395.8999633789062,268.799991607666,530.9999847412109,4142.200012207031,255.0,25.0,,0.012558391620192347,-1.8675217568766278,-0.015076314375782824,True,54,4,54,21.0,False,,TFB_Zenst,3050927307804883347,8.0,-3869.550048828125,3837.27001953125,31.850000381469727,-6591.6998291015625,-2515.2000427246094,1705.5000305175781,1085.0,2204.2999267578125,2148.6000061035156,255.0,255.0,False,-0.2607655596060873,-2.8301842607896885,-0.16307826275465193,True,31.0,False,16,6,12,
90,4784,168,False,False,1,8363.004843473718,3812.760009765625,-2697.8798828125,170.91000366210938,38.29999923706055,12100.2001953125,2158.800048828125,-163.99999618530273,4315.400085449219,1458.8999938964844,1.0,-0.49417578153003433,2.2405261780786274,2.56147735002327,3050927307804883347,TFB_Zenst,7.0,3814.8701171875,-2846.64990234375,66.13999938964844,541.5000152587891,11774.000244140625,1738.6000061035156,-4579.700012207031,3005.4998779296875,-492.7000045776367,128.0,35.0,False,-0.21918051704418917,1.254431590718747,0.23134460959640354,False,18,13,6,31.0,False,,5390056680315292618,TFB_Xotik,9.0,3408.0400390625,147.67999267578125,17.079999923706055,-11568.299560546875,-1584.6000671386719,0.19999999552965164,0.9000000357627869,0.19999999552965164,2896.199951171875,255.0,255.0,False,-0.016732951609110473,-0.28278115649000257,-6.493458595598351e-05,True,52.0,False,54,54,4,,enpitsu,76561198039309853,24.0,3042.010009765625,475.739990234375,17.049999237060547,-14438.699951171875,3201.7001342773438,3.4999999403953552,-0.5000000074505806,-0.0,2155.2000427246094,255.0,255.0,False,-0.016770306498358003,0.1452375418138244,-4.620729436723146e-05,True,54,2,44,255.0,False,,games5425898691,bf81d8692db,19.0,3684.9599609375,-2227.43994140625,17.010000228881836,5312.8997802734375,-1598.2000732421875,2.5,-0.0,-0.0,-2237.100067138672,255.0,0.0,,-0.009489073282887835,-2.8814358847431585,-3.891992274809502e-05,True,221.0,False,66,False,58,
91,4792,168,False,False,0,4019.363453075857,-3801.97998046875,2363.2099609375,224.9600067138672,7442.9998779296875,-4540.799865722656,10859.69970703125,5939.7998046875,-816.1000061035156,227.39999771118164,0.0,0.7600519838520932,-0.8607899686848881,-2.158632382488207,bf81d8692db,games5425898691,19.0,-3856.10009765625,2352.260009765625,70.04000091552734,-1678.8999938964844,9735.399780273438,3490.2999877929688,-1901.6999816894531,1084.1999816894531,-3442.7999877929688,255.0,0.0,,0.02685162760972108,2.065875092683116,0.015726722219016134,True,68,59,False,221.0,False,,76561198039309853,enpitsu,24.0,-2688.2900390625,-453.239990234375,17.049999237060547,13244.599609375,4551.400146484375,3.4999999403953552,0.5000000074505806,0.0,2199.4000244140625,255.0,255.0,False,0.016771739986022643,0.39594729421974606,-3.0510080183429108e-05,True,255.0,False,44,54,2,,TFB_Xotik,5390056680315292618,9.0,-3178.43994140625,-18.229999542236328,17.079999923706055,7881.400146484375,8412.19970703125,0.0,0.0,0.09999999776482582,2424.9000549316406,255.0,255.0,False,0.01671641937114987,0.8817150735043522,-1.6629077867356585e-05,True,54,4,54,52.0,False,,TFB_Zenst,3050927307804883347,7.0,-3829.860107421875,2555.5400390625,89.77999877929688,-759.8999786376953,-11280.699462890625,485.60001373291016,4338.800048828125,-3375.4998779296875,-171.8000030517578,246.0,6.0,False,0.5211292777680879,-0.24149756344484904,2.3105316315698587,False,31.0,False,18,6,13,
92,4876,171,False,False,0,4145.680952829537,-1647.3299560546875,1062.969970703125,460.54998779296875,978.3999633789062,17696.500244140625,-1066.1000061035156,3517.2000122070312,-2809.8001098632812,3208.9999389648438,0.0,0.2729170319471807,-1.0958907572450647,-2.6048958100905657,76561198039309853,enpitsu,24.0,-1632.280029296875,832.0700073242188,421.9700012207031,3981.7001342773438,11133.399658203125,715.8000183105469,-4377.099914550781,2614.2001342773438,-2063.0999755859375,255.0,0.0,False,0.03173603450740351,1.9305279011392165,-0.4879146049338945,True,56,45,2,181.0,False,,bf81d8692db,games5425898691,20.0,-2755.97998046875,2670.77001953125,17.020000457763672,12369.300537109375,123.00000190734863,1.1999999731779099,2.5999999046325684,0.09999999776482582,1239.4999694824219,255.0,224.0,,0.00954296709711075,0.016611412868674128,9.544864194074325e-05,True,221.0,False,60,68,False,,TFB_Xotik,5390056680315292618,9.0,-1600.7900390625,4763.2998046875,17.059999465942383,6476.099853515625,5515.9002685546875,3.3000001311302185,0.3999999910593033,-0.5000000074505806,-1791.300048828125,97.0,0.0,False,0.01732736348292385,0.6675341257029851,6.901486588224444e-06,True,56,4,56,20.0,False,,TFB_Zenst,3050927307804883347,7.0,-2435.22998046875,3466.7099609375,17.059999465942383,10331.99951171875,-168.89999389648438,1.5000000596046448,0.5000000074505806,0.19999999552965164,-178.89999389648438,128.0,128.0,False,0.016829250853597023,-0.028739619294324257,6.569054767090293e-05,True,31.0,False,18,6,14,
93,4902,172,False,False,0,2542.0005787117943,-1559.2099609375,2686.0400390625,98.79000091552734,286.3999938964844,13366.700439453125,4088.9999389648438,-5405.10009765625,-778.7000274658203,2485.5999755859375,0.0,-0.5296204820279519,-1.7752974225777909,3.040886408610246,bf81d8692db,games5425898691,20.0,-1541.030029296875,2878.679931640625,17.020000457763672,11764.300537109375,4011.9000244140625,1.2999999523162842,-1.4000000059604645,-0.29999999329447746,1823.5000610351562,255.0,255.0,,0.009541353597755214,0.3350511735123729,0.00036059261191545973,True,68,60,False,221.0,False,,76561198039309853,enpitsu,24.0,-1201.300048828125,1821.4200439453125,337.9200134277344,4179.700012207031,9641.599731445312,-3128.0999755859375,-563.6000061035156,485.6999969482422,-755.1000213623047,128.0,128.0,False,-0.35192820629338933,2.3193684961837615,-1.414523568035267,True,181.0,False,46,56,2,,TFB_Xotik,5390056680315292618,9.0,-1132.27001953125,4777.60009765625,17.059999465942383,1382.7000427246094,-1069.4000244140625,1.5000000596046448,-1.0999999940395355,-1.0999999940395355,-19.700000286102295,255.0,128.0,False,0.01667168999234817,-0.657399484646876,3.086421894378509e-05,True,56,4,56,20.0,False,,TFB_Zenst,3050927307804883347,7.0,-1513.4300537109375,3126.75,83.43000030517578,2071.199951171875,-11851.600341796875,2833.0999755859375,3075.2999877929688,-4274.800109863281,-1586.6999816894531,128.0,3.0,False,0.08954954698260305,-1.1844208694534888,0.37807610222173843,True,31.0,False,20,6,15,
