,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
36,2407,72.0,False,False,0,5275.76422504136,-15.619999885559082,-61.790000915527344,204.24000549316406,-7438.2000732421875,2302.2999572753906,5789.000244140625,5984.69970703125,368.80001068115234,-217.00000762939453,0.0,-0.0038922090618819763,-0.1066711115758955,0.4451182018259477,76561198039309853,enpitsu,23.0,52.15999984741211,-161.8800048828125,110.12000274658203,-2301.3999938964844,-674.8999786376953,243.29999923706055,-1758.699951171875,-2353.800048828125,3498.5000610351562,255.0,0.0,,1.1486209104311789,-2.8791405585094947,1.2689266513418394,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,19.0,2941.60009765625,-4090.550048828125,17.010000228881836,16928.699951171875,-2477.2999572753906,2.800000011920929,-0.7999999821186066,0.19999999552965164,1845.8000183105469,128.0,255.0,,0.009642993319385734,-0.0884882964987373,8.608573365070075e-05,True,255.0,False,False,False,False,,Okta_n,b4bab804b5b,16,-13.739999771118164,95.91999816894531,95.0999984741211,1888.5000610351562,-1463.9999389648438,3530.4998779296875,-2462.2000122070312,-4835.7000732421875,895.8000183105469,255.0,6.0,,-0.36960942095453475,-1.3405827982736938,0.6849815576614814,True,6,5,0.0,False,False,,Rengoku,76561198236545446,6.0,-27.8700008392334,1200.4300537109375,17.010000228881836,-1175.199966430664,-11197.80029296875,2.7000001072883606,-0.3999999910593033,0.19999999552965164,-2.0999999344348907,255.0,128.0,0.009588958422383909,-1.6757654573232723,1.5781042312852244e-05,True,101.0,False,4,4,False,,False
37,2458,74.0,False,False,1,5509.767431053876,1368.5,-349.4700012207031,151.9499969482422,10762.7001953125,1536.9000244140625,5279.0997314453125,3930.4998779296875,-3379.5999145507812,-286.3999938964844,1.0,0.0737214877211657,-0.08511815485213735,-1.080464603495396,76561198236545446,Rengoku,6.0,1364.97998046875,-337.239990234375,15.9399995803833,11357.900390625,6077.9998779296875,34.700000286102295,-57.10000038146973,-67.69999980926514,1373.800048828125,255.0,128.0,False,-0.010050361394404716,2.5803390308867398,0.042532297079846654,True,4,4,63.0,False,False,,b4bab804b5b,Okta_n,16.0,-527.4500122070312,-0.5,17.010000228881836,-8892.100219726562,424.7999954223633,2.5999999046325684,-0.7999999821186066,-0.0,60.79999923706055,255.0,133.0,,-0.009512840286406789,0.04869377146254138,-4.2779563666984166e-05,True,0.0,False,6,6,False,,enpitsu,76561198039309853,23,761.47998046875,97.0,17.059999465942383,9991.900024414062,-1256.8000030517578,1.8000000715255737,-1.5000000596046448,0.19999999552965164,573.8999938964844,255.0,128.0,,-0.01668148595650416,-3.057452546267977,-0.00021084327519265764,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,19.0,-2791.469970703125,1783.0699462890625,17.010000228881836,20864.599609375,-9660.0,2.5,0.5999999865889549,-0.29999999329447746,22.699999809265137,255.0,128.0,-0.009600816138908978,-2.7108609752585315,-6.249750716296456e-05,True,189.0,False,False,False,False,,
38,2504,75.0,False,False,1,5684.77446556254,3111.159912109375,-95.43000030517578,124.0,5687.5,5350.8001708984375,-915.6999969482422,3147.9000854492188,-4003.2000732421875,-453.1999969482422,1.0,-0.5186123307680528,1.3051220898475813,2.7402197960045105,76561198236545446,Rengoku,6.0,3219.2099609375,-158.63999938964844,16.280000686645508,10582.80029296875,3391.099853515625,-288.0999946594238,-321.89998626708984,-727.5,-1210.2999877929688,79.0,0.0,False,0.005361636162425823,2.8014781612435695,-0.016242008300396512,True,4,4,12.0,False,False,,b4bab804b5b,Okta_n,16.0,-2988.510009765625,-91.62000274658203,17.010000228881836,-17960.699462890625,2512.7999877929688,4.399999976158142,-2.8999999165534973,2.0999999344348907,541.1000061035156,255.0,220.0,,-0.00969500287566682,0.1458066445633349,9.791666726006613e-05,True,1.0,False,8,8,False,,enpitsu,76561198039309853,23,3073.179931640625,126.58999633789062,113.2300033569336,16125.6005859375,-5885.3997802734375,3540.8999633789062,3673.3999633789062,2601.7999267578125,-3160.10009765625,255.0,0.0,,-0.17657291404689043,-2.7234635093815567,0.01325992791359726,True,4,3,0.0,False,False,,games5425898691,bf81d8692db,19.0,759.4000244140625,1210.47998046875,17.010000228881836,20593.5009765625,8438.699951171875,2.5999999046325684,0.7999999821186066,0.19999999552965164,199.20000076293945,255.0,128.0,-0.009601876061169162,2.730335916462209,-0.00014102254724664837,True,209.0,False,False,False,False,,
39,2539,77.0,False,False,0,6232.468777865993,-3687.340087890625,-432.44000244140625,100.04000091552734,-24091.201171875,14358.00048828125,8278.200073242188,5499.7998046875,2201.9000244140625,950.5999755859375,0.0,0.7286338276963534,-1.9200583861146767,1.7298306048558765,bf81d8692db,games5425898691,19.0,-3571.429931640625,-529.9500122070312,15.850000381469727,-17499.100341796875,10688.199462890625,-841.6999816894531,-425.29998779296875,3466.199951171875,-2987.60009765625,255.0,128.0,,-0.01279080877253013,2.560278950423962,0.02006074620276723,True,False,False,130.98747524651145,True,False,,76561198039309853,enpitsu,23.0,-4076.64990234375,287.92999267578125,241.4600067138672,-4.600000083446503,-5520.0,86.19999885559082,-2017.5999450683594,-1.899999976158142,-105.0,128.0,128.0,,-0.023252024090654973,-1.5903456325018086,-1.4930858634635074,True,240.0,False,4,4,False,,Okta_n,b4bab804b5b,16,3377.929931640625,947.6500244140625,27.049999237060547,-12898.1005859375,7113.0999755859375,3076.099853515625,0.29999999329447746,-0.09999999776482582,-654.7000122070312,255.0,89.0,False,0.009588704257987074,2.627844212939632,-0.0001258460396769802,True,10,8,223.68579778619994,True,False,,Rengoku,76561198236545446,6.0,-4051.179931640625,701.9600219726562,150.69000244140625,1439.9000549316406,8827.000122070312,-2648.599853515625,-2238.0999755859375,-1386.1000061035156,-1428.2000732421875,255.0,0.0,0.3613177638621781,1.3871656081103934,1.1049903523667777,True,12.0,False,4,4,False,,True
40,2627,80.0,False,False,0,2456.2039129245204,-1190.8699951171875,2701.56005859375,864.6400146484375,15299.000244140625,13171.500244140625,8694.89990234375,3036.0000610351562,-762.2000122070312,3667.0999145507812,0.0,0.82757436142585,-3.1166669700045593,0.4830797103436657,bf81d8692db,games5425898691,19.0,-1215.8299560546875,2689.1298828125,697.4000244140625,14289.599609375,10739.000244140625,2510.2000427246094,752.2000122070312,-3226.199951171875,4390.299987792969,128.0,0.0,,-1.2233173070967627,-1.1281650521117779,1.584983519509455,True,4,False,0.0,False,False,,76561198039309853,enpitsu,23.0,-2765.239990234375,-825.27001953125,17.059999465942383,14097.39990234375,335.0,1.899999976158142,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,0.016741055035292208,0.023755112142412143,3.160046892958953e-05,True,240.0,False,4,4,False,,Okta_n,b4bab804b5b,16,-22.15999984741211,5258.85009765625,17.010000228881836,-1915.8000183105469,-3333.3999633789062,5.0,10.700000524520874,9.700000286102295,430.49999237060547,128.0,137.0,False,0.009397605332319625,-2.070651044160158,0.0006011484843858424,True,10,10,255.0,False,False,,Rengoku,76561198236545446,6.0,-2162.6201171875,4660.72998046875,17.010000228881836,18301.600341796875,9860.0,2.5,-0.3999999910593033,-0.29999999329447746,-12.799999713897705,255.0,128.0,0.009605169057914451,0.49246996537154425,5.001227558918398e-05,True,220.0,False,4,4,False,,False
41,2720,83.0,False,False,1,9926.410027822087,-3233.989990234375,-3886.449951171875,95.37999725341797,-16993.699951171875,17527.7001953125,-6050.7000732421875,-5645.3997802734375,-201.90000534057617,2021.7999267578125,1.0,-1.4577600170561675,1.8259673167596466,2.556150420669675,b4bab804b5b,Okta_n,16.0,-3172.580078125,-4017.679931640625,16.40999984741211,-14269.49951171875,6575.4998779296875,-371.3999938964844,383.80001068115234,-597.2999954223633,-822.3000335693359,255.0,144.0,False,-0.043663858789736436,0.4944081071164366,0.09268852907162747,False,10,10,248.7262451776894,True,False,,76561198236545446,Rengoku,6.0,-868.9400024414062,-5073.330078125,946.6500244140625,-8183.900146484375,3686.400146484375,-9066.599731445312,1056.2000274658203,1389.4999694824219,627.599983215332,255.0,244.0,True,-0.7644655321107072,-0.004796667894694922,1.5501429430488174,True,220.0,False,6,4,False,,enpitsu,76561198039309853,23,-2379.659912109375,800.1900024414062,17.059999465942383,-11639.69970703125,-4406.7999267578125,2.3999999463558197,-4.600000083446503,-1.5999999642372131,1125.1000213623047,128.0,128.0,,-0.016835009789948875,-0.35162813621021455,0.0002017371862014406,True,6,6,255.0,False,False,,games5425898691,bf81d8692db,18.0,-3078.179931640625,-4056.199951171875,100.52999877929688,-12454.200439453125,10152.80029296875,-155.600004196167,-3909.8001098632812,-3835.7000732421875,499.50000762939453,255.0,128.0,-0.02822021862128083,-2.3435214969810914,3.050491165234899,False,0.0,False,3,6,False,,
42,2782,86.0,False,False,1,7269.841954482767,-2809.75,-1114.43994140625,147.4600067138672,8668.300170898438,18312.900390625,1987.7999877929688,1347.5999450683594,-4854.2999267578125,3258.699951171875,1.0,0.22255803311998715,-1.4365165989969453,-0.6145741612221612,b4bab804b5b,Okta_n,16.0,-2845.93994140625,-1209.6099853515625,16.989999771118164,15880.400390625,14739.3994140625,5.0,0.3999999910593033,0.19999999552965164,78.4000015258789,255.0,147.0,False,-0.009608315920963038,2.3912230421432494,-2.0435345698602737e-06,False,10,10,164.0,False,False,,76561198236545446,Rengoku,6.0,-2288.5400390625,-3937.5400390625,17.010000228881836,10501.700439453125,6173.2000732421875,2.5999999046325684,-1.2999999523162842,-0.5000000074505806,-200.49999237060547,255.0,128.0,False,-0.009548921167252878,2.635158410246149,0.00020297725543125725,True,220.0,False,6,6,False,,enpitsu,76561198039309853,23,-2328.719970703125,1160.1600341796875,17.059999465942383,6755.999755859375,5651.300048828125,2.0000000298023224,0.19999999552965164,0.29999999329447746,-412.7000045776367,0.0,128.0,False,-0.016898410975160018,-0.6314441018125196,0.0003041702697618631,True,6,6,247.0,False,False,,games5425898691,bf81d8692db,18.0,-3874.5400390625,-1293.8800048828125,94.55999755859375,555.2000045776367,17563.199462890625,-150.6999969482422,-5175.9002685546875,-1275.1000213623047,1353.9999389648438,255.0,128.0,0.415620921887937,-1.9247054795540055,2.8691403866035468,False,0.0,False,5,8,False,,
43,2807,86.0,False,True,1,5407.30750757499,-2010.8299560546875,580.469970703125,152.00999450683594,10181.799926757812,21135.50048828125,3697.9000854492188,2.3999999463558197,-2686.9000244140625,3265.0,1.0,1.2168367329836562,-2.7791190927144815,3.096315457992223,b4bab804b5b,Okta_n,16.0,-2027.989990234375,520.239990234375,21.639999389648438,12204.000244140625,19316.500244140625,2633.2000732421875,-1823.0000305175781,-200.6999969482422,-438.69998931884766,255.0,39.0,,-0.021955922222582802,2.1429070187741255,-0.010227673470255164,,11,10,135.71307539427153,True,False,,76561198236545446,Rengoku,6.0,-1825.030029296875,-2553.469970703125,17.010000228881836,-2490.0,18043.1005859375,2.5999999046325684,-0.0,0.7999999821186066,144.399995803833,255.0,128.0,,-0.00960528420254441,1.4165169479489772,-0.00012227527906499077,True,162.0,False,6,6,False,,enpitsu,76561198039309853,23,-1584.1400146484375,1691.3599853515625,17.059999465942383,7023.599853515625,4970.7000732421875,1.899999976158142,-0.0,0.3999999910593033,0.0,255.0,,,-0.01673433560156478,-0.6158872117997617,1.8036175990069677e-05,True,7,6,243.77523457875816,True,False,,games5425898691,bf81d8692db,18.0,-3764.89990234375,290.32000732421875,16.790000915527344,4945.299987792969,16205.6005859375,33.80000114440918,8.500000238418579,70.0,210.6999969482422,255.0,204.0,-0.008669334095241595,1.8831626670491703,-0.005813854268631008,,,False,6,8,False,,
44,2823,87.0,False,False,0,7255.016845537872,1472.7099609375,-1717.43994140625,270.82000732421875,5476.6998291015625,2781.9000244140625,7428.699951171875,3789.7000122070312,1629.7999572753906,-4356.700134277344,0.0,-0.6309514424201808,0.5716277648819574,0.8909018570098355,76561198039309853,enpitsu,23.0,1363.81005859375,-1847.239990234375,185.2899932861328,-1638.800048828125,-1159.1999816894531,5879.0997314453125,-277.99999237060547,392.40001678466797,0.0,255.0,,,0.07580779711947326,0.6158768850132815,-8.464843752076225e-05,True,8,6,217.0,False,2,,bf81d8692db,games5425898691,19.0,3594.7900390625,-1401.449951171875,99.25,-2594.8001098632812,-21839.3994140625,-157.70000457763672,5426.199951171875,-897.0999908447266,-29.500000476837158,255.0,128.0,,1.3415012905324324,1.1269771179210135,2.869759444780709,,,False,10,7,False,,Okta_n,b4bab804b5b,16,1419.06005859375,-1550.739990234375,127.1500015258789,-7973.499755859375,-21572.099609375,257.7000045776367,5206.400146484375,1309.1999816894531,-1195.0,255.0,236.0,,0.0028745204856947607,-2.76718121473971,-1.0493214726115643,,12,11,136.0,False,False,,Rengoku,76561198236545446,6.0,1861.9200439453125,1572.969970703125,17.010000228881836,-140.10000228881836,-18115.30029296875,2.7000001072883606,0.0,0.29999999329447746,-1.4000000059604645,255.0,128.0,0.009598073378481828,-1.5787683231974867,4.566662690114785e-05,True,192.0,False,6,6,False,,
45,2893,90.0,False,False,1,5508.389558250343,-2798.7099609375,1054.47998046875,129.1999969482422,8606.599731445312,11776.400146484375,12206.500244140625,2781.300048828125,-5222.9998779296875,-991.6999816894531,1.0,-0.32665365731487056,1.919691494790874,1.3808862669709632,76561198236545446,Rengoku,6.0,-2906.050048828125,934.2999877929688,21.979999542236328,6638.800048828125,11372.099609375,2999.2999267578125,8.799999952316284,12.599999904632568,-492.90000915527344,255.0,168.0,False,-0.0095622325221678,2.18143719428157,0.0003139678192183584,True,7,6,171.87659355901903,True,False,,b4bab804b5b,Okta_n,16.0,2627.590087890625,4382.97998046875,17.0,22603.9990234375,-2405.8999633789062,4.1999998688697815,-0.0,-0.0,-2111.4999389648438,255.0,0.0,True,-0.009589715611593802,-2.960307781298793,-0.00016199053831433998,True,129.0,False,12,12,False,,enpitsu,76561198039309853,23,-1179.739990234375,2681.080078125,17.059999465942383,-8123.599853515625,3346.099853515625,1.8000000715255737,-0.5999999865889549,0.19999999552965164,401.1000061035156,255.0,255.0,,-0.016665625966534276,0.3564403994643836,-0.0002666477012868827,True,8,6,217.0,False,2,,games5425898691,bf81d8692db,19.0,-1429.199951171875,4665.64013671875,17.010000228881836,10556.8994140625,-3890.4000854492188,2.8999999165534973,-1.899999976158142,0.5000000074505806,2231.9000244140625,255.0,255.0,-0.009560788370123672,-2.824389752984079,0.00016991623816305464,True,255.0,False,8,10,False,,
46,2968,92.0,False,False,0,9395.519816556978,543.25,-4144.6298828125,948.6199951171875,4205.299987792969,1493.5000610351562,-7290.8001708984375,-3786.4999389648438,4035.10009765625,-2319.499969482422,0.0,0.1292901235767106,-0.2162858401260762,-2.5845301810108254,bf81d8692db,games5425898691,19.0,457.3999938964844,-4237.7900390625,999.8599853515625,-2303.0999755859375,3913.699951171875,7637.8997802734375,-3490.5999755859375,-2052.7000427246094,-570.8000183105469,255.0,0.0,,-0.1471413075788775,2.1232634520825515,0.5290065519994313,True,12,8,123.45288609945653,True,False,,76561198039309853,enpitsu,23.0,734.0700073242188,-2963.39990234375,17.059999465942383,-6570.999755859375,-15321.8994140625,1.8000000715255737,-0.19999999552965164,-0.3999999910593033,1.2999999523162842,255.0,128.0,False,0.016783677411364217,-1.9757611989249149,-4.193868221759884e-05,True,198.0,False,8,6,2,,Okta_n,b4bab804b5b,16,-505.1099853515625,-4035.530029296875,771.3599853515625,17156.800537109375,-7740.999755859375,4877.900085449219,243.60000610351562,-101.80000305175781,149.20000076293945,255.0,119.0,False,-0.8881934434925829,-1.287260760110475,3.007739047213327,True,14,12,174.0,False,4,,Rengoku,76561198236545446,6.0,933.3900146484375,-4108.93017578125,931.3800048828125,-989.5999908447266,-10966.500244140625,747.6999664306641,-5464.5001220703125,175.9000015258789,-597.7999877929688,255.0,255.0,-0.09559482084634743,-0.08620356260150722,0.8964080706873934,True,4.0,False,6,8,4,,True
47,3042,95.0,False,False,0,9129.730471553683,1613.5799560546875,-3638.0400390625,389.55999755859375,13755.6005859375,20465.799560546875,52.69999980926514,742.5,2331.1000061035156,-2960.5999755859375,0.0,-0.09468848853528976,-2.121780121950894,1.9378756061835272,76561198039309853,enpitsu,23.0,1516.510009765625,-3827.8798828125,304.70001220703125,9661.500244140625,15079.300537109375,2553.000030517578,-3200.7998657226562,620.0,-407.7000045776367,255.0,255.0,False,-0.46316266078151863,0.8973270942371907,-0.1049585354894924,True,10,7,114.0,False,2,,bf81d8692db,games5425898691,19.0,-484.1600036621094,-2715.14990234375,321.4599914550781,-3019.7000122070312,5963.4002685546875,-11301.300048828125,-106.70000076293945,-6.9999998807907104,276.49999618530273,255.0,128.0,,-0.32032270165484267,0.619658026352347,-0.032207703832251945,True,104.0,False,12,8,False,,Okta_n,b4bab804b5b,16,2987.9599609375,-4360.02978515625,15.539999961853027,-8013.3001708984375,20179.200439453125,322.5,-154.49999809265137,-171.8000030517578,10.700000524520874,255.0,128.0,False,-0.0024970147459362642,1.950481340171909,0.007172644391822356,True,14,12,63.0,False,4,,Rengoku,76561198236545446,6.0,1391.6600341796875,-4806.02978515625,16.239999771118164,-133.4000015258789,10793.299560546875,161.49999618530273,-81.40000343322754,3.400000035762787,1.8000000715255737,255.0,128.0,0.004792866308310699,1.5835213793105594,-0.00023653993410318743,True,0.0,False,6,8,4,,False
48,3154,99.0,False,False,1,8843.57522994282,-3430.340087890625,-2573.080078125,161.57000732421875,6500.9002685546875,-15108.199462890625,9170.599975585938,-4202.699890136719,-63.09999942779541,-712.0999908447266,1.0,1.251934818457677,0.8881021673090193,-2.9360929318811735,76561198236545446,Rengoku,7.0,-3448.89990234375,-2445.4599609375,17.010000228881836,-5880.5999755859375,-15009.599609375,2.5999999046325684,-0.0,0.9000000357627869,-43.80000114440918,255.0,128.0,False,-0.009619029946155936,-1.1912391185868687,8.673660438742287e-05,True,12,10,,False,4,,b4bab804b5b,Okta_n,16.0,-3752.97998046875,-2715.0400390625,13.079999923706055,15130.10009765625,-6174.2999267578125,595.9000015258789,204.40000534057617,359.0999984741211,848.4999847412109,255.0,255.0,False,0.028821769939293175,-2.759552244591036,0.02001011820274102,True,200.51318711106495,True,14,12,4,,enpitsu,76561198039309853,23,-3546.739990234375,-2549.159912109375,87.26000213623047,8881.400146484375,-16668.1005859375,468.4000015258789,308.4000015258789,5450.9002685546875,665.1999664306641,255.0,255.0,,-0.7556505353867524,-1.938123508083878,-0.9590164708139352,True,12,9,90.0,False,2,,games5425898691,bf81d8692db,19.0,-2052.409912109375,-906.4099731445312,17.010000228881836,-4002.0999145507812,-13499.599609375,2.5999999046325684,-0.0,0.29999999329447746,836.2999725341797,255.0,186.0,-0.009612480668982635,-1.3038599450625619,4.110114659808988e-05,True,134.0,False,8,12,False,,
49,3227,102.0,False,False,0,2976.9901168947586,1929.5400390625,4202.56005859375,226.3000030517578,-8521.199951171875,9961.599731445312,5478.900146484375,3725.1998901367188,-4667.5,-580.2999877929688,0.0,-0.7912164365053426,-0.7389076538550828,-2.5699953682078336,bf81d8692db,games5425898691,19.0,1941.3299560546875,4051.919921875,84.19999694824219,4413.2000732421875,6946.099853515625,2661.9000244140625,1892.2000122070312,-3131.400146484375,1586.3999938964844,255.0,211.0,,-0.16590408905488127,0.9563732485701137,-0.022080839490140496,True,14,9,116.0,False,False,,76561198039309853,enpitsu,23.0,2651.14990234375,4895.97021484375,67.18000030517578,2711.6000366210938,3704.89990234375,-799.8000335693359,2610.10009765625,-3082.2000122070312,-3733.0999755859375,255.0,255.0,,-0.008787119143617786,-2.465167829760999,-0.36092005341098876,True,69.0,False,12,10,2,,Okta_n,b4bab804b5b,16,2123.080078125,4760.56982421875,17.010000228881836,-9555.399780273438,273.29999923706055,3.100000023841858,0.09999999776482582,1.1999999731779099,2442.7999877929688,255.0,255.0,False,0.009619298700632464,-3.1239781084730223,3.7966041857150373e-06,True,14,12,191.0,False,4,,Rengoku,76561198236545446,7.0,2707.7900390625,3944.60009765625,17.010000228881836,5835.9002685546875,-4272.39990234375,2.8999999165534973,0.0,0.19999999552965164,2459.499969482422,255.0,255.0,0.009495945160992881,-0.621331659216158,1.6547675071101236e-05,True,,False,10,12,4,,False
50,3274,103.0,False,False,1,9821.484809537798,-713.1300048828125,-4548.77001953125,147.69000244140625,8861.300048828125,2243.699951171875,1086.9999694824219,-1913.2000732421875,77.30000019073486,-5026.000061035156,1.0,-0.5743295230387577,-1.0919088389053677,2.7991092522612075,b4bab804b5b,Okta_n,16.0,-737.3800048828125,-4505.85986328125,16.1200008392334,7640.7000732421875,3776.099853515625,-325.99998474121094,1291.3999938964844,414.1999816894531,-2070.399932861328,189.0,0.0,False,-0.0037847387897026585,2.67822384448873,0.03590940289967563,False,14,12,191.0,False,4,,76561198236545446,Rengoku,7.0,-3612.919921875,-4108.14990234375,20.360000610351562,4417.699890136719,98.50000381469727,-465.40000915527344,1365.8000183105469,-253.1999969482422,2451.1000061035156,255.0,255.0,False,-0.0568079544825474,2.978557498055833,-0.07879933323415673,True,,False,12,10,4,,enpitsu,76561198039309853,23,-2201.31005859375,-4584.8798828125,17.020000457763672,8960.399780273438,5965.7000732421875,3.4999999403953552,-1.2999999523162842,-0.19999999552965164,1910.0,255.0,0.0,False,-0.016671507527672193,2.5514217987955896,0.00030287605219416066,True,12,10,0.0,False,2,,games5425898691,bf81d8692db,19.0,-1926.3299560546875,-4313.89990234375,16.8700008392334,6552.60009765625,6651.199951171875,28.399999141693115,28.399999141693115,12.200000286102295,-1127.5,255.0,101.0,-0.010270244668001794,2.382615513914442,-0.0011254590777765934,True,100.29354833018395,True,10,14,False,,
51,3301,104.0,False,False,1,9487.712884927108,313.1000061035156,-4329.7900390625,155.1999969482422,14335.6005859375,4502.0001220703125,3373.5000610351562,-558.1999969482422,-1173.499984741211,-5154.89990234375,1.0,-1.0030610172386922,-2.670596713758496,-2.3353253822229125,b4bab804b5b,Okta_n,16.0,219.3699951171875,-4371.47998046875,21.610000610351562,12683.499755859375,2871.4999389648438,2656.7001342773438,-1218.3000183105469,1587.7000427246094,109.60000038146973,255.0,139.0,False,-0.025278283416158575,2.9197430812072,-0.006906941030780995,False,15,12,169.0,False,4,,76561198236545446,Rengoku,7.0,-2716.820068359375,-4165.60009765625,17.010000228881836,13220.699462890625,-4055.4000854492188,2.5,-0.29999999329447746,0.5000000074505806,-3.6000001430511475,255.0,128.0,False,-0.00953735717156326,-2.8433550582880533,4.556706702560316e-05,True,227.0,False,12,10,4,,enpitsu,76561198039309853,23,-1264.6600341796875,-3753.43994140625,17.040000915527344,10481.99951171875,9150.800170898438,4.399999976158142,-0.09999999776482582,-0.0,0.0,255.0,128.0,False,-0.016723250397771568,2.4238962417887158,9.534622057448072e-06,True,12,10,0.0,False,2,,games5425898691,bf81d8692db,19.0,-663.219970703125,-3954.909912109375,16.989999771118164,19187.80029296875,-761.5000152587891,2.800000011920929,-0.5999999865889549,0.29999999329447746,-44.89999771118164,255.0,128.0,-0.00956927994547841,-3.096223607740655,7.968012405032345e-05,True,47.457367576578626,True,10,14,False,,
52,3309,105.0,False,False,1,9337.763299784774,735.27001953125,-4196.3798828125,226.8300018310547,17063.499755859375,6055.2001953125,2620.1998901367188,-416.19998931884766,-4422.9998779296875,-4032.6998901367188,1.0,-0.735938624268634,-1.5033118106198067,-1.8976181767361284,b4bab804b5b,Okta_n,16.0,573.1300048828125,-4284.2001953125,78.22000122070312,17710.50048828125,4420.299987792969,1595.5000305175781,-1672.1000671386719,5202.39990234375,-623.6000061035156,255.0,128.0,False,-0.9601813358181177,3.0030624145439653,-0.2101982435610247,False,16,13,169.0,False,4,,76561198236545446,Rengoku,7.0,-2342.449951171875,-4249.66015625,17.010000228881836,13993.199462890625,-1459.4999694824219,2.5999999046325684,-0.9000000357627869,0.09999999776482582,381.50001525878906,255.0,128.0,False,-0.009576184773920422,-3.071838095482581,-0.00015599064839531655,True,227.0,False,12,10,4,,enpitsu,76561198039309853,23,-907.7999877929688,-3432.489990234375,17.040000915527344,9604.299926757812,10246.199951171875,4.799999892711639,-0.7999999821186066,-0.7000000029802322,1745.5999755859375,255.0,128.0,False,-0.016756746274188928,2.3050701756771663,0.0002750896627124132,True,14,10,31.0,False,2,29.0,games5425898691,bf81d8692db,19.0,51.34000015258789,-3988.22998046875,16.989999771118164,22562.900390625,-1085.999984741211,2.800000011920929,-0.5999999865889549,0.29999999329447746,-0.09999999776482582,255.0,128.0,-0.00956912165035461,-3.093460576993227,5.567322396080103e-05,True,22.42256339903802,True,10,14,False,,
