,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
45,2921,100.0,False,False,1,10379.084614323734,-3624.989990234375,-4202.7001953125,136.25999450683594,18375.699462890625,3306.4999389648438,-1070.8999633789062,2340.2999877929688,-5412.80029296875,1106.1000061035156,1.0,-0.1701565122216607,0.53542504004828,-0.1631812404716003,bdd6ceab21b,MonkeySwim,11.0,-3791.47998046875,-4223.669921875,163.7899932861328,7170.9002685546875,-1411.6999816894531,-11914.100341796875,3926.4999389648438,-3846.4999389648438,190.10000228881836,255.0,136.0,,-0.9941011599720317,-3.0510249623530243,-0.7654282761065087,True,40,4,44,73.99108827242287,True,,bc82d443a4b,Kootasthmatique,10.0,-1090.77001953125,-613.989990234375,97.41999816894531,18116.099853515625,-14169.49951171875,-172.19999313354492,-695.8999633789062,5420.3997802734375,620.2000045776367,255.0,128.0,False,-0.2534438629133857,-1.4842049169159839,-2.5780983179479517,False,41,102.0,False,44,False,,enpitsu,76561198039309853,29,-2873.10009765625,4326.81005859375,17.059999465942383,-4386.300048828125,-7782.39990234375,2.0999999344348907,-1.5000000596046448,-2.3999999463558197,153.100004196167,255.0,255.0,False,-0.01668025090472604,-1.0282409666480559,0.00029425198370223543,True,38.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1489.6400146484375,-3733.6298828125,17.010000228881836,-7465.5999755859375,-6891.6998291015625,2.5999999046325684,0.3999999910593033,0.7000000029802322,-36.80000066757202,255.0,128.0,-0.009557464183234249,-0.7397353793186493,7.764884468495222e-05,True,32,4,42,20.0,False,,
46,2941,101.0,False,False,0,3505.1958166295626,2409.929931640625,3975.0,98.0199966430664,18113.299560546875,-5148.3001708984375,4194.2999267578125,-292.5,-510.9000015258789,-5970.999755859375,0.0,0.428550259507154,-1.3202090416002856,-2.7916276769989072,bf81d8692db,games5425898691,19.0,2250.169921875,3988.110107421875,46.220001220703125,8437.19970703125,-2102.7999877929688,2478.0999755859375,-1548.6000061035156,-4216.700134277344,2532.5999450683594,255.0,108.0,,-0.15742155211058995,-0.22860367849989854,-0.012726782795046415,True,32,4,44,20.0,False,,76561198039309853,enpitsu,29.0,2817.580078125,-3591.6201171875,17.059999465942383,-4207.0001220703125,11205.6005859375,1.899999976158142,-0.19999999552965164,0.7999999821186066,7.599999904632568,255.0,128.0,False,0.01672507241655705,1.9310189163858584,-7.216758084695982e-05,True,False,255.0,False,False,False,,MonkeySwim,bdd6ceab21b,11,2679.550048828125,4130.7998046875,16.989999771118164,-18964.89990234375,-1579.1999816894531,2.800000011920929,3.0000001192092896,0.0,393.8999938964844,255.0,128.0,,0.009570336558881806,-3.0303955884534024,-2.3880695936288413e-05,True,226.80515271361156,True,44,4,40,,Kootasthmatique,bc82d443a4b,10.0,-225.89999389648438,1663.6199951171875,28.209999084472656,-17415.899658203125,14680.799560546875,-2332.100067138672,1744.6000671386719,-4975.7000732421875,1564.6000671386719,255.0,147.0,-0.13250393611798872,2.2917871094871574,0.27261805500679503,True,42,False,44,102.0,False,,False
47,3009,103.0,False,False,1,8956.656814119218,-2532.10009765625,-3134.64990234375,120.66000366210938,-12278.900146484375,12178.900146484375,4629.100036621094,-2644.7000122070312,4136.199951171875,-3449.2001342773438,1.0,0.07392566257732636,0.9308428930028313,-2.7610041105309215,bdd6ceab21b,MonkeySwim,11.0,-2396.14990234375,-3219.06005859375,15.600000381469727,-9954.299926757812,-2253.699951171875,-514.1999816894531,-1089.800033569336,-299.59999084472656,-3476.300048828125,255.0,0.0,,-0.01895126803797158,-0.09194465773227792,0.031500863268626146,True,40,4,44,181.0,False,,bc82d443a4b,Kootasthmatique,10.0,2306.199951171875,-5083.419921875,94.93000030517578,-17965.999755859375,283.99999618530273,-91.49999618530273,-101.30000114440918,-1622.5,-939.1000366210938,214.0,0.0,False,-0.04922726557684757,0.019055105134607973,1.1203522460161148,True,42,255.0,False,44,False,,enpitsu,76561198039309853,29,-2165.280029296875,808.8200073242188,17.059999465942383,10609.000244140625,1055.5999755859375,2.5999999046325684,-0.19999999552965164,-0.0,2382.7000427246094,255.0,255.0,False,-0.016698161798007097,2.992254779333199,3.192206354838412e-05,True,222.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3906.050048828125,-1991.6099853515625,28.209999084472656,3917.3001098632812,14349.200439453125,-1185.0,562.9999923706055,-1847.8999328613281,28.09999942779541,255.0,128.0,-0.07966101380968188,1.841711567243842,0.2784480274731068,False,34,4,44,0.0,False,,
48,3046,104.0,False,False,1,8275.521410738498,-3926.260009765625,-1585.3299560546875,220.72000122070312,-6425.10009765625,27584.7998046875,9237.5,514.900016784668,4748.599853515625,-3631.099853515625,1.0,-0.46943667243178794,1.0430327098100542,-1.7232821475093827,bdd6ceab21b,MonkeySwim,11.0,-3821.5,-1789.22998046875,137.30999755859375,-17200.6005859375,15192.099609375,1528.0999755859375,220.49999237060547,-5479.000244140625,-425.40000915527344,255.0,198.0,,-0.28059494586652095,1.175211940464988,-0.7643311851272412,True,41,4,46,75.87255069773684,True,,bc82d443a4b,Kootasthmatique,10.0,-11.270000457763672,-4201.5400390625,17.030000686645508,-17224.300537109375,11528.1005859375,5.5000001192092896,-0.0,-0.0,-0.19999999552965164,255.0,128.0,,-0.016769614266519944,0.5898642695645463,-1.4357933607354796e-05,True,42,255.0,False,44,False,,enpitsu,76561198039309853,28,-1847.5999755859375,2201.280029296875,17.059999465942383,1210.1000213623047,13377.80029296875,1.8000000715255737,-0.0,-1.0000000149011612,-137.70000457763672,255.0,128.0,,-0.016738954649289102,1.6763898743357675,0.00013155526064897394,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3623.679931640625,-31.829999923706055,17.010000228881836,5541.199951171875,13506.099853515625,2.800000011920929,0.29999999329447746,0.7000000029802322,-2001.1000061035156,255.0,0.0,-0.009589999759867853,2.0134154228408425,-9.318180275015444e-05,True,34,4,44,255.0,False,,
49,3122,107.0,False,False,0,10693.069393978067,3073.419921875,-4789.02001953125,183.05999755859375,21165.400390625,-17020.400390625,4587.699890136719,2102.5999450683594,-615.0,-5585.7000732421875,0.0,-0.12744586588205803,-0.06194863486847986,0.023062157634197996,76561198039309853,enpitsu,28.0,2890.60009765625,-4744.1298828125,157.19000244140625,11139.300537109375,2076.7999267578125,2851.6000366210938,771.9999694824219,-3521.099853515625,-2927.3001098632812,128.0,128.0,,-0.04148050467618731,0.42171747072298577,-0.016632696939557694,True,False,False,2,255.0,False,,bf81d8692db,games5425898691,19.0,2711.10009765625,-4621.02001953125,108.18000030517578,-969.1000366210938,-20546.8994140625,-4433.900146484375,587.5,374.70001220703125,-218.29999923706055,255.0,128.0,,-0.5738151451663278,-0.7984520408630941,-0.73658976209188,True,36,233.0,False,46,4,,MonkeySwim,bdd6ceab21b,11,4080.419921875,-841.02001953125,311.5899963378906,-103.19999694824219,-1247.300033569336,8523.099975585938,-1756.9000244140625,118.90000343322754,96.40000343322754,255.0,128.0,,-1.505106410456062,-1.692461849827853,1.699530496186253,True,70.0,False,46,4,42,,Kootasthmatique,bc82d443a4b,10.0,2129.52001953125,-1000.8200073242188,17.040000915527344,-6356.300048828125,-20252.2998046875,4.699999988079071,3.400000035762787,1.5999999642372131,1541.300048828125,124.0,250.0,0.01682765942624027,-1.8465157550055933,0.00031508423634260915,True,42,False,44,234.0,False,,
50,3178,109.0,False,False,1,4711.124860844178,-3274.590087890625,2948.909912109375,884.0499877929688,-15107.39990234375,7495.4998779296875,5030.7000732421875,1270.4000091552734,-2583.5000610351562,4655.7000732421875,1.0,0.34005568656381485,-0.3960846808187722,-0.3026635955794968,bc82d443a4b,Kootasthmatique,10.0,-3164.530029296875,2850.550048828125,729.2100219726562,-9341.699829101562,7807.60009765625,6666.300048828125,-592.9000091552734,621.6999816894531,-159.60000038146973,255.0,128.0,,1.2759844300017094,-0.10118468682199638,-0.7239653160113386,True,42,4,46,175.39451182785854,True,,bdd6ceab21b,MonkeySwim,12.0,-3411.330078125,2808.56005859375,756.0,12559.69970703125,17472.19970703125,-936.6000366210938,-774.4000244140625,4551.300048828125,2989.2001342773438,255.0,0.0,,-0.3771769466814824,1.706994248388899,1.2660527943644588,True,43,0.0,False,48,4,,enpitsu,76561198039309853,29,-4047.14990234375,3791.610107421875,204.77999877929688,45.10000228881836,-4427.0001220703125,-4716.9000244140625,1470.5999755859375,-2276.4999389648438,1578.5000610351562,255.0,255.0,,-0.7635015754231296,-1.5851367667844554,-1.2757810176730102,True,255.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-1736.31005859375,5100.22021484375,166.3000030517578,-438.49998474121094,-6.499999761581421,103.10000419616699,18.99999976158142,-100.20000457763672,-108.29999923706055,0.0,128.0,-0.8988043937887912,-3.031727491256017,1.454016979450102,True,36,4,46,233.0,False,,
51,3206,110.0,False,False,1,4672.662434571648,-3538.2099609375,3666.3798828125,1062.6099853515625,6115.3997802734375,14863.900146484375,-1135.8999633789062,-510.49999237060547,-1693.2000732421875,-1067.699966430664,1.0,0.3438499561714624,0.24336330860262337,0.2259236737397849,bc82d443a4b,Kootasthmatique,10.0,-3538.469970703125,3516.360107421875,1131.3900146484375,-2852.9998779296875,5915.5999755859375,276.3999938964844,1464.1999816894531,-2800.7998657226562,2509.499969482422,212.0,128.0,,-0.9479720601991484,0.5572428345420564,-2.798024234035007,True,42,4,46,155.0,False,,bdd6ceab21b,MonkeySwim,12.0,-3189.6201171875,4387.02001953125,672.9099731445312,1616.199951171875,15822.39990234375,-3256.7999267578125,-1226.8000030517578,-335.99998474121094,3067.2000122070312,255.0,221.0,,0.44277044384668923,2.680188497032925,-0.12826190945427304,False,44,0.0,False,48,4,,enpitsu,76561198039309853,29,-3406.070068359375,4107.740234375,17.059999465942383,2459.7000122070312,10598.499755859375,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,3091.7001342773438,255.0,255.0,True,-0.016711622126295338,1.4676258135250966,7.595669937568184e-05,True,255.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-1740.760009765625,5004.64013671875,26.739999771118164,-401.3999938964844,-6835.7000732421875,-2489.199981689453,-4344.599914550781,826.3999938964844,-1747.7000427246094,128.0,0.0,-0.27923647271492363,-1.5095409255013548,-0.02245458763436243,True,36,4,46,233.0,False,,
52,3229,111.0,False,False,1,3928.5843086308028,-3024.409912109375,4886.7001953125,739.6900024414062,10399.49951171875,838.4999847412109,-4287.799987792969,2448.9999389648438,939.4999694824219,5396.199951171875,1.0,-0.8357023671623958,1.500573300290842,-0.5663165933143559,bdd6ceab21b,MonkeySwim,12.0,-2995.580078125,4995.2900390625,460.1099853515625,-941.9999694824219,-517.9999923706055,1298.3000183105469,696.2000274658203,-1171.2000274658203,106.5999984741211,255.0,255.0,,1.1470990061274213,-0.4779746805852186,-1.5473911145838433,True,44,4,48,0.0,False,,bc82d443a4b,Kootasthmatique,10.0,-3762.570068359375,3978.47998046875,943.4400024414062,-2895.7000732421875,5969.69970703125,-5099.89990234375,-1678.0000305175781,-727.2000122070312,-1741.6999816894531,225.0,128.0,,-1.1048220686856816,-1.9192853230924154,-1.1751845799116623,True,42,155.0,False,46,4,,enpitsu,76561198039309853,29,-3224.669921875,4665.75,62.220001220703125,4462.0001220703125,1727.2000122070312,-1567.4000549316406,-452.5,-973.6000061035156,118.99999618530273,255.0,128.0,False,0.27414476061051196,-0.37522322866028957,-0.530600972107789,True,255.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-1728.5899658203125,5004.8798828125,30.329999923706055,927.0999908447266,2297.7999877929688,871.5000152587891,1516.1000061035156,-205.40000915527344,2.5,255.0,52.0,-0.24023227475966713,-1.2764424183963599,-0.13162407382894345,True,36,4,46,233.0,False,,
53,3254,112.0,False,False,0,10597.891293744136,2198.510009765625,-4996.0400390625,210.13999938964844,1469.7000122070312,-6225.30029296875,6897.8997802734375,-3399.89990234375,-3686.6000366210938,-3293.699951171875,0.0,1.184241782293162,1.424435043459668,-2.6457827229854236,bf81d8692db,games5425898691,19.0,2226.14990234375,-4887.509765625,100.19999694824219,9148.099975585938,-1435.2999877929688,-238.29999923706055,-1628.0000305175781,627.400016784668,-484.3000030517578,255.0,0.0,,0.5016796700868192,0.0958592848999064,1.377453470873081,True,37,4,48,211.0,False,,76561198039309853,enpitsu,29.0,3373.030029296875,-4386.740234375,23.520000457763672,574.7999954223633,8103.3001708984375,-1210.199966430664,1211.2000274658203,1650.0999450683594,2412.5,255.0,255.0,False,0.110092953381676,1.5524863166140739,-0.1512791960168795,True,False,255.0,False,2,False,,MonkeySwim,bdd6ceab21b,12,3138.159912109375,-4896.4501953125,775.8499755859375,4356.499938964844,3610.2999877929688,2928.2000732421875,-1638.9999389648438,1757.2999572753906,592.0000076293945,255.0,255.0,,-0.524614573168018,0.7114110302562837,-1.585786549051454,True,0.0,False,48,4,44,,Kootasthmatique,bc82d443a4b,10.0,3996.4599609375,-3972.570068359375,311.20001220703125,4823.599853515625,9663.599853515625,-6677.19970703125,2178.9999389648438,-1053.0000305175781,1151.3999938964844,255.0,16.0,0.46408721361390476,1.1181928945564288,-1.5685937232502447,True,42,4,46,126.7847051159028,True,,
54,3295,113.0,False,False,0,10230.108767772419,2472.969970703125,-4519.4599609375,127.25,8701.500244140625,-16599.69970703125,2610.4000854492188,2139.4000244140625,-303.8999938964844,5074.89990234375,0.0,-0.5423173662377413,0.045263004074593056,-2.4201481994155296,76561198039309853,enpitsu,29.0,2416.1298828125,-4338.89013671875,49.20000076293945,-3088.9999389648438,-11701.199951171875,3535.4000854492188,508.6000061035156,-98.10000419616699,922.7999877929688,255.0,255.0,False,0.029562177293979322,-1.7408661867167603,-0.0008429990730987048,True,1,False,4,255.0,False,,bf81d8692db,games5425898691,19.0,2799.780029296875,-5072.81982421875,461.1700134277344,-6921.9000244140625,-1944.1999816894531,2768.9999389648438,293.700008392334,-2508.300018310547,-798.3999633789062,255.0,0.0,,-0.38179786098339913,-2.889846669695125,1.5794893036473978,True,38,211.0,False,48,4,,MonkeySwim,bdd6ceab21b,12,3743.510009765625,-3787.93994140625,16.690000534057617,1811.6000366210938,10700.2001953125,72.1999979019165,-52.800002098083496,-112.29999542236328,-1.5000000596046448,255.0,128.0,,0.007520580346345048,1.4006726795601812,0.006839771671242354,False,0.0,False,50,4,44,,Kootasthmatique,bc82d443a4b,10.0,3317.97998046875,-2847.659912109375,17.059999465942383,-8204.500122070312,-8731.599731445312,2.7000001072883606,0.29999999329447746,0.0,2369.7999572753906,245.0,255.0,0.01671365137459867,-2.2648374685957284,2.4077417957909415e-05,True,42,4,46,119.0,False,,False
55,3303,114.0,False,False,0,10773.71507432683,2732.429931640625,-5004.330078125,180.22000122070312,292.60000228881836,9779.400024414062,5508.800048828125,3586.7001342773438,1557.4000549316406,-2397.7999877929688,0.0,-0.9859119155898664,1.1535761927586528,-1.8020067408405178,bf81d8692db,games5425898691,19.0,2521.85009765625,-5103.39990234375,442.6000061035156,-8843.499755859375,-92.29999542236328,-4141.199951171875,-120.10000228881836,-2406.6000366210938,-344.59999084472656,255.0,0.0,,0.4441189081781308,-3.133295779084949,1.5678789126585762,True,38,4,48,211.0,False,,76561198039309853,enpitsu,29.0,2429.2099609375,-4754.18994140625,95.05999755859375,1594.7999572753906,-13266.600341796875,-158.90000343322754,2963.800048828125,4572.0001220703125,749.7000122070312,255.0,255.0,,0.75772108971973,-2.58917575372842,-2.321457948103515,True,1,255.0,False,4,False,,MonkeySwim,bdd6ceab21b,12,3791.780029296875,-3496.360107421875,43.31999969482422,1722.7999877929688,11731.99951171875,3403.2000732421875,-308.50000381469727,46.90000057220459,868.3999633789062,255.0,174.0,,0.014695950941985718,1.444314898409582,0.0002848965553706035,True,,False,52,4,45,,Kootasthmatique,bc82d443a4b,10.0,3163.6298828125,-3114.260009765625,17.059999465942383,-4625.400085449219,-11060.699462890625,1.899999976158142,-1.2999999523162842,-3.700000047683716,468.3000183105469,137.0,155.0,0.01676336092414668,-1.9565078335169535,-0.0001019096822356064,True,42,4,46,119.0,False,,
56,3335,115.0,False,False,1,3785.3758061224967,-2691.030029296875,3930.75,389.6600036621094,15584.49951171875,2345.0999450683594,2025.7000732421875,-2102.5999450683594,1400.3999328613281,-5442.1002197265625,1.0,0.18927404384601543,-1.733047599705437,-2.321331534363822,bc82d443a4b,Kootasthmatique,10.0,-2906.330078125,3832.110107421875,309.5299987792969,4541.099853515625,5680.8001708984375,5191.099853515625,1125.6999969482422,2123.5000610351562,-1620.0999450683594,255.0,49.0,,0.20460797874979061,2.7546203581586086,0.17256921388592472,True,42,6,48,81.48242579480655,True,,bdd6ceab21b,MonkeySwim,12.0,-3817.260009765625,1509.8299560546875,17.389999389648438,1160.5999755859375,-16690.699462890625,-1110.4000091552734,1555.8999633789062,1580.5000305175781,-584.900016784668,255.0,113.0,,-0.0027755613334892633,-1.61284168230746,0.016076183200773097,False,46,,False,52,4,,enpitsu,76561198039309853,29,-2165.320068359375,5090.41015625,115.0999984741211,7945.10009765625,-968.6000061035156,-2811.300048828125,-1953.5000610351562,-37.5,14.700000286102295,255.0,128.0,,-0.3348249370870955,-2.993663671704806,1.2729092389830685,True,255.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2461.2900390625,4339.68994140625,155.4600067138672,-5611.099853515625,-12128.00048828125,2825.5999755859375,-1223.499984741211,780.2999877929688,-156.40000343322754,255.0,181.0,0.5639583401792411,-0.9313129996541136,0.03421713404947839,True,38,4,50,185.94394836887236,True,,
57,3370,116.0,False,False,0,9490.286969739624,761.6300048828125,-4204.39990234375,137.99000549316406,-9898.599853515625,12891.99951171875,4476.700134277344,4864.599914550781,-3258.9999389648438,-1309.1999816894531,0.0,-0.8263203709890543,0.5556070349957251,-2.345088932337975,76561198039309853,enpitsu,29.0,760.9400024414062,-4303.16015625,15.8100004196167,-7417.80029296875,14088.900146484375,-293.29999923706055,-1530.0,276.200008392334,136.99999809265137,128.0,255.0,,0.05408337084320991,1.9944155379710204,0.024505611809485826,True,2,False,4,213.0,False,,bf81d8692db,games5425898691,19.0,3312.7099609375,-2568.52001953125,221.77000427246094,6997.19970703125,14981.199951171875,-3324.8001098632812,447.2999954223633,549.900016784668,367.7000045776367,255.0,128.0,,0.5422714750038947,2.141492853767704,0.03624585716433106,True,38,159.0,False,50,4,,MonkeySwim,bdd6ceab21b,12,3642.89990234375,1038.0999755859375,71.29000091552734,-1903.3000183105469,21657.099609375,-1441.0000610351562,-2641.0000610351562,-828.0000305175781,542.5,255.0,128.0,,-0.5398489447240821,1.464510107196174,0.3865482161175756,True,255.0,False,54,4,48,,Kootasthmatique,bc82d443a4b,10.0,1736.3599853515625,-4646.10009765625,237.82000732421875,-13175.799560546875,-7825.3997802734375,-5960.2001953125,-1243.499984741211,-120.50000190734863,-1050.8999633789062,255.0,128.0,0.16989364403792223,-3.051118521004966,0.002760945900877926,True,42,6,48,0.0,False,,
58,3430,118.0,False,False,0,6813.104163765726,-1251.93994140625,-1663.800048828125,143.25,-4742.099914550781,15581.199951171875,2942.0001220703125,3348.0999755859375,-4785.0,-1376.1000061035156,0.0,0.13040053978846167,-1.9320348062643178,-1.7917293992895917,76561198039309853,enpitsu,29.0,-1274.43994140625,-1816.300048828125,17.059999465942383,-2240.5999755859375,16364.49951171875,1.8000000715255737,-0.5000000074505806,-0.19999999552965164,0.0,128.0,255.0,,0.016815248254497876,1.7068790059324397,1.4059754051831884e-05,True,2,False,4,186.0,False,,bf81d8692db,games5425898691,19.0,2615.639892578125,-1481.3499755859375,17.010000228881836,-11396.199951171875,3779.5001220703125,2.5999999046325684,0.5999999865889549,-0.5999999865889549,-25.69999933242798,255.0,119.0,,0.00952251420744676,2.8218976962741604,5.4916143219366265e-05,True,38,159.0,False,50,4,,MonkeySwim,bdd6ceab21b,11,125.29000091552734,3221.590087890625,21.170000076293945,-22435.70068359375,2342.7999877929688,-2009.1999816894531,-255.49999237060547,-3624.5001220703125,-1933.0999755859375,236.0,255.0,,-0.10685584009288158,3.0549360437774364,0.01049358932745312,True,255.0,False,56,4,50,,Kootasthmatique,bc82d443a4b,10.0,-1839.6500244140625,-4636.990234375,17.020000457763672,-17359.7998046875,3367.6998901367188,13.200000524520874,0.7999999821186066,-0.19999999552965164,28.499999046325684,255.0,128.0,0.016743670825039334,2.952838455641138,4.618509940545087e-05,False,44,6,50,0.0,False,,
59,3470,120.0,False,True,0,4799.709455724695,-1900.780029296875,446.6400146484375,137.67999267578125,6732.1002197265625,21336.59912109375,3043.2000732421875,-1230.199966430664,-5711.400146484375,-1365.7000732421875,0.0,0.2539503161193651,-2.248057378826791,0.3449852199463655,76561198039309853,enpitsu,28.0,-2026.68994140625,263.04998779296875,116.41999816894531,6881.9000244140625,19441.099853515625,2048.3999633789062,-653.0000305175781,5253.4002685546875,-1491.4999389648438,128.0,128.0,,0.7202692259713227,1.0120723747750662,0.5314855344545717,True,3,False,6,132.0,False,,bf81d8692db,games5425898691,19.0,1924.56005859375,205.72999572753906,17.010000228881836,900.1999664306641,14069.89990234375,2.7000001072883606,0.0,-0.29999999329447746,-21.30000114440918,255.0,128.0,,0.009589700180745805,1.5038123012106148,5.275396481799004e-05,True,38,189.0,False,50,4,,MonkeySwim,bdd6ceab21b,11,-2258.89990234375,2386.969970703125,17.010000228881836,-14281.400146484375,7644.2999267578125,0.5999999865889549,-0.29999999329447746,0.0,-2038.6000061035156,255.0,0.0,,0.00957340221241577,2.5820983664077435,-2.793725113093358e-05,True,226.76637412399373,True,56,4,50,,Kootasthmatique,bc82d443a4b,10.0,-3435.25,-2949.530029296875,87.81999969482422,-6241.400146484375,22134.29931640625,342.00000762939453,-1691.300048828125,-5227.9998779296875,237.39999771118164,255.0,222.0,0.030173620590489447,1.293670491622906,-1.220730022644555,True,45,6,52,192.30548825315253,True,,
60,3499,121.0,False,True,0,2458.133769453436,-1190.8199462890625,2699.610107421875,95.2300033569336,5401.500244140625,18794.200439453125,2238.3999633789062,-5419.000244140625,-2292.2999572753906,-1174.3000030517578,0.0,0.23265807771912184,-2.243866961574792,0.5016781424820308,76561198039309853,enpitsu,29.0,-1357.47998046875,2466.9599609375,45.5,7116.300048828125,21696.298828125,-2761.7001342773438,87.39999771118164,281.70000076293945,-898.0000305175781,255.0,128.0,,0.19764098832682694,0.9690849286156665,-0.5476446239082335,True,4,False,6,66.17686031710717,True,,bf81d8692db,games5425898691,19.0,1886.4300537109375,1801.5,17.010000228881836,-338.3000183105469,12811.600341796875,2.5,-2.5999999046325684,-0.19999999552965164,-2.7000001072883606,0.0,128.0,,0.009781584678061948,1.596698439581089,1.223805168928794e-05,True,38,205.0,False,50,4,,MonkeySwim,bdd6ceab21b,11,-2201.989990234375,4060.419921875,17.010000228881836,18223.499755859375,11185.6005859375,2.7000001072883606,-0.29999999329447746,0.0,-2005.8999633789062,255.0,0.0,,0.009577030758882544,0.47164788372123506,2.0927294311261402e-05,True,151.0,False,56,4,50,,Kootasthmatique,bc82d443a4b,10.0,-3650.7900390625,-549.9199829101562,16.760000228881836,9646.400146484375,19709.000244140625,63.29999923706055,-22.300000190734863,-26.600000858306885,-1257.2000122070312,255.0,91.0,0.01626979151427954,1.074748341103178,0.0020895953808584907,True,46,6,52,148.0,False,,
61,3522,122.0,False,False,1,9345.619879599788,737.739990234375,-4204.27978515625,116.26000213623047,-11270.799560546875,-681.3999938964844,4785.7000732421875,2460.500030517578,-562.2000122070312,12.000000476837158,1.0,-0.4084043289399385,2.7474142712152183,-0.9487165828385781,bdd6ceab21b,MonkeySwim,11.0,839.0999755859375,-4314.97998046875,56.40999984741211,-10049.7998046875,2500.500030517578,2321.1000061035156,1906.6000366210938,-1978.6000061035156,2767.7999877929688,255.0,0.0,,-0.07381291639961303,-0.2677704442646433,-0.08653324322406508,True,51,4,58,172.0,False,,bc82d443a4b,Kootasthmatique,10.0,2686.429931640625,-974.4400024414062,17.049999237060547,-11939.200439453125,-18317.60009765625,3.1999999284744263,0.19999999552965164,0.7000000029802322,0.0,206.0,128.0,,-0.016796687356152997,-0.993156553949023,6.329279637755073e-05,True,46,148.0,False,52,6,,enpitsu,76561198039309853,29,334.5,-3898.179931640625,106.30000305175781,-10815.6005859375,-18610.899658203125,1067.3999786376953,4851.000061035156,1860.2999877929688,1804.6000671386719,255.0,255.0,,-0.6959419269557433,0.3750580036416953,-2.9169016441204563,True,44.0,False,8,False,5,,games5425898691,bf81d8692db,19.0,-1772.2099609375,-2493.47998046875,17.010000228881836,6055.4998779296875,-7054.7998046875,3.100000023841858,-0.09999999776482582,0.29999999329447746,2456.9000244140625,255.0,255.0,-0.009534964882736039,-2.322370609502749,3.0090337014031145e-05,True,38,4,50,236.0,False,,
