,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
35,2170,72,False,True,0,3374.834064162973,-776.0,1767.300048828125,375.92999267578125,5500.10009765625,28132.099609375,26.30000114440918,-2337.5,5517.9998779296875,-295.6999969482422,0.0,0.44877425710658736,-3.0139161824015916,2.327491446293101,76561199062454469,FennecLifesMatter,5.0,-774.5900268554688,1438.9300537109375,340.0299987792969,2228.300018310547,19384.300537109375,5041.199951171875,-783.7999725341797,4797.799987792969,2572.0999145507812,128.0,0.0,True,-0.5375424149056708,1.7860942974538836,1.7173147102468886,True,28,4,30,1.0,False,,76561198075723643,Yutakashinoa,7.0,-798.72998046875,-1169.9300537109375,17.010000228881836,4003.2998657226562,13498.699951171875,2.0999999344348907,0.5000000074505806,1.8000000715255737,-891.1000061035156,255.0,115.0,False,0.00959046178471084,1.2618971456398713,-9.557350107217534e-05,True,255.0,False,4,18,24,,enpitsu,76561198039309853,28.0,-608.8099975585938,2658.320068359375,17.030000686645508,8867.100219726562,20646.99951171875,5.199999809265137,0.0,0.0,0.0,255.0,128.0,False,0.016786876653765086,1.1651469565595545,6.119860389375231e-06,True,14,132.0,False,16,False,,games5425898691,bf81d8692db,17.0,-2571.949951171875,1882.68994140625,16.989999771118164,11166.700439453125,20107.19970703125,2.199999988079071,0.0,0.19999999552965164,6.200000047683716,255.0,128.0,,0.009596211156265836,1.0646343844011443,-3.8893935640501466e-05,True,173.62622800693717,True,18,4,12,
36,2195,73,False,False,1,9360.661920323722,321.7300109863281,-4203.02978515625,145.8699951171875,8482.80029296875,-2243.8999938964844,5403.3001708984375,1977.2999572753906,-5615.30029296875,746.8000030517578,1.0,-1.2424066043642028,-2.7811862048851275,1.6522645139463679,76561198039309853,enpitsu,28.0,272.2300109863281,-4338.9501953125,60.47999954223633,10804.100341796875,-14490.50048828125,1280.2999877929688,-2487.7999877929688,268.799991607666,4897.799987792969,128.0,255.0,False,0.00624635251169899,-2.2262488069628605,-0.03572051185022155,True,15,False,18,115.0,False,,bf81d8692db,games5425898691,17.0,1713.780029296875,-3793.300048828125,16.989999771118164,-6438.800048828125,-21907.5,4.600000083446503,-0.09999999776482582,-0.19999999552965164,5.600000023841858,255.0,128.0,,-0.009605988187551578,-1.2856526841158107,-3.777209140790034e-05,True,164.0,False,4,12,18,,Yutakashinoa,76561198075723643,7.0,398.0,65.45999908447266,17.010000228881836,-4549.4000244140625,-13316.99951171875,2.3000000417232513,-1.1999999731779099,-3.799999952316284,914.1999816894531,255.0,255.0,False,-0.009580516463396947,-1.2352355178338208,0.00014160595753432253,True,18,255.0,False,24,4,,FennecLifesMatter,76561199062454469,5.0,489.0799865722656,-3078.419921875,462.04998779296875,-3025.7000732421875,-17208.199462890625,-1790.0999450683594,-146.30000114440918,-640.1000213623047,-297.2999954223633,128.0,128.0,False,-0.16690906855338464,-1.5361053507555273,-0.8762397092721034,True,1.0,False,30,4,28,
37,2292,76,False,False,1,10209.638899085261,2547.02001953125,-4935.259765625,95.43000030517578,4097.799987792969,-1948.6000061035156,1078.7000274658203,2137.100067138672,4494.4000244140625,746.8000030517578,1.0,0.366502130693732,-1.8376827728359701,-2.526667415093368,bf81d8692db,games5425898691,17.0,2242.0400390625,-5102.93994140625,200.8800048828125,-3670.2999877929688,38.59999895095825,-3150.10009765625,163.99999618530273,-2051.3999938964844,-46.30000114440918,255.0,0.0,,-0.5850052608603339,-0.009398809766992937,1.5744633651492466,True,12,4,18,164.0,False,,76561198039309853,enpitsu,28.0,372.67999267578125,-5364.669921875,17.770000457763672,-5284.5001220703125,5522.60009765625,-164.69999313354492,254.0999984741211,-12.999999523162842,6.000000238418579,255.0,0.0,True,-0.03496938427748796,0.8092008307561862,0.015751446641833595,True,115.0,False,False,16,18,,Yutakashinoa,76561198075723643,7.0,4079.14990234375,-2821.239990234375,405.04998779296875,-36.30000114440918,-7114.69970703125,5493.499755859375,2029.2999267578125,60.50000190734863,7.900000214576721,163.0,0.0,,0.5760364156394957,-1.5793250771281528,1.5683790661634067,True,18,246.0,False,24,4,,FennecLifesMatter,76561199062454469,5.0,-2980.429931640625,-4394.08984375,17.010000228881836,-1051.6999816894531,11129.599609375,2.5,-0.0,-2.800000011920929,1987.7000427246094,255.0,255.0,,-0.009538302386971446,1.4692391948766943,0.00036253227229459273,True,0.0,False,32,4,30,
38,2332,78,False,False,1,10246.087713545934,2948.9599609375,-4898.31005859375,143.4199981689453,1924.7999572753906,-6868.699951171875,8445.499877929688,-895.8999633789062,2305.0999450683594,137.39999771118164,1.0,-0.10335330038841131,-3.0022726517040303,2.5656529701797304,bf81d8692db,games5425898691,17.0,2920.590087890625,-4736.93994140625,16.43000030517578,6213.599853515625,-8085.3997802734375,206.90000534057617,-551.5999984741211,-1039.4000244140625,-3474.2001342773438,255.0,0.0,,-7.752083733706937e-05,-2.1209789714835092,0.03295417721036087,True,12,4,18,164.0,False,,76561198039309853,enpitsu,28.0,120.08999633789062,-4936.169921875,17.059999465942383,-2673.9999389648438,-4131.400146484375,1.1999999731779099,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,-0.016751745092769218,2.1452202720185993,-7.77572828397602e-06,True,115.0,False,False,16,18,,Yutakashinoa,76561198075723643,7.0,3532.719970703125,-4354.31982421875,58.72999954223633,-9926.199951171875,-13069.599609375,1578.699951171875,-574.3000030517578,-886.1000061035156,96.80000305175781,255.0,128.0,,0.09606159235705679,-0.9432959845930277,0.571200491170737,True,18,224.06935893592018,True,24,4,,FennecLifesMatter,76561199062454469,5.0,-2964.580078125,-2467.7099609375,90.44999694824219,9007.60009765625,20925.70068359375,2305.399932861328,-5418.499755859375,-897.9000091552734,-287.8000068664551,255.0,227.0,True,-0.34859605361487894,2.5407255963096405,-0.693647100555913,True,193.0,False,34,4,31,
39,2349,79,False,False,0,1985.4484388659705,-2872.52001953125,4951.919921875,566.0900268554688,3152.39990234375,-5734.000244140625,12874.7998046875,1404.1999816894531,-5823.599853515625,336.5999984741211,0.0,-0.5623265511979634,-1.315587621531638,-0.7286656067760564,76561198075723643,Yutakashinoa,7.0,-2887.820068359375,5046.64013671875,380.3299865722656,9538.599853515625,3367.6998901367188,11144.000244140625,1842.2999572753906,-1204.1999816894531,-814.4000244140625,255.0,255.0,,-0.9251572913200684,0.3228046909656894,1.6386758585359438,True,18,4,24,204.0,False,,76561199062454469,FennecLifesMatter,5.0,2377.31005859375,1106.6300048828125,96.16000366210938,-9035.30029296875,-20941.59912109375,-641.3999938964844,4029.8001098632812,383.69998931884766,-207.29999542236328,128.0,128.0,False,-0.6202494330022592,-2.5394227323360465,0.7650819909442569,True,193.0,False,4,32,34,,enpitsu,76561198039309853,28.0,-173.4499969482422,4920.83984375,17.059999465942383,-4526.499938964844,-2241.6000366210938,1.5999999642372131,-0.19999999552965164,-0.5000000074505806,-2091.7999267578125,255.0,128.0,False,0.01661835718388572,-2.626394035599957,-7.942503925606116e-05,True,16,115.0,False,18,False,,games5425898691,bf81d8692db,17.0,-2703.60009765625,5092.93994140625,258.3500061035156,9542.7001953125,1517.2000122070312,3880.7998657226562,-296.49999618530273,22.799999713897705,-838.3000183105469,255.0,128.0,,-0.39583787532766607,0.1376340054154408,1.5877877423608548,True,164.0,False,18,4,12,
40,2443,82,False,False,0,2236.052395218286,-1886.5699462890625,3135.330078125,1116.0400390625,-15473.699951171875,14545.30029296875,6773.3001708984375,5795.9002685546875,-520.4000091552734,1461.300048828125,0.0,-0.038057299423055566,-1.8058114141971822,0.7116842767835032,76561199062454469,FennecLifesMatter,5.0,-1814.6500244140625,3042.739990234375,1036.1500244140625,-11940.2001953125,16017.19970703125,3350.7000732421875,2245.800018310547,2537.4000549316406,-2253.3999633789062,128.0,190.0,True,-0.5809564271727059,-1.6432393009544806,-2.397456471977105,True,32,6,36,104.0,False,,76561198075723643,Yutakashinoa,7.0,-3181.719970703125,3410.60009765625,16.979999542236328,1860.8000183105469,-19492.7001953125,5.799999833106995,0.0,-1.0000000149011612,45.19999980926514,207.0,128.0,False,0.009592767435662066,-1.4696489273142561,-0.00011030205106956245,True,242.0,False,4,18,24,,enpitsu,76561198039309853,28.0,-1013.97998046875,3870.47998046875,17.059999465942383,-1269.8999786376953,-3666.4999389648438,1.1999999731779099,0.5999999865889549,0.0,0.0,255.0,0.0,False,0.016806197580140857,-1.9042451519975632,1.119499064494175e-05,True,16,115.0,False,18,False,,games5425898691,bf81d8692db,17.0,-1906.719970703125,3244.159912109375,816.3599853515625,-167.29999542236328,-9337.999877929688,4195.299987792969,679.5999908447266,808.7999725341797,-276.1000061035156,255.0,128.0,,-0.9514764570929634,-0.322973489014826,-1.3299559663907332,True,44.395982716673174,True,20,4,12,
41,2526,85,True,False,1,7966.076060260293,1682.449951171875,-2787.159912109375,152.50999450683594,-6138.4002685546875,24664.49951171875,7434.89990234375,5469.69970703125,-829.7000122070312,-2322.2000122070312,1.0,-0.8699946668318913,-1.018403387657735,-1.918122019169618,76561198039309853,enpitsu,28.0,1661.75,-2919.550048828125,99.58000183105469,-10098.099975585938,19001.300048828125,318.799991607666,-4203.800048828125,-1490.8000183105469,-3217.9000854492188,255.0,128.0,False,-1.2979681846649453,1.2020012967692653,0.017800652252914217,True,17,False,20,58.0,False,,bf81d8692db,games5425898691,17.0,1294.989990234375,-45.15999984741211,16.709999084472656,-7594.000244140625,6646.5997314453125,65.9000015258789,-54.49999809265137,32.69999980926514,59.89999771118164,255.0,,,-0.008914636789449577,0.70047992735618,-0.003032541970759946,True,22.0,False,4,12,20,,Yutakashinoa,76561198075723643,7.0,2940.2900390625,-1675.300048828125,17.0,-14268.499755859375,6128.699951171875,3.4999999403953552,-0.19999999552965164,-0.0,-2041.9999694824219,255.0,0.0,False,-0.00957952810864628,0.4744113935099167,-2.367290128279437e-05,True,18,148.0,False,24,4,,FennecLifesMatter,76561199062454469,5.0,3263.75,-3326.97998046875,99.66999816894531,5847.60009765625,18334.89990234375,442.09999084472656,-5061.7999267578125,2150.500030517578,-49.60000038146973,255.0,128.0,,-1.2470589156304712,1.999519808875894,-0.027899936962092038,True,48.0,False,38,6,33,
42,2617,88,False,False,0,9764.363105307326,183.47999572753906,-4564.509765625,243.1699981689453,13347.7001953125,-20802.2998046875,5682.9998779296875,-866.9000244140625,-1129.4999694824219,764.8999786376953,0.0,0.22467686345035945,-1.1965203275963279,2.3763932611950445,76561198075723643,Yutakashinoa,7.0,61.689998626708984,-4492.330078125,110.11000061035156,9837.19970703125,-19812.5,6230.2001953125,0.19999999552965164,-0.19999999552965164,5.0,255.0,128.0,False,0.00958733655260737,-1.1077003879931462,-3.62438370450448e-05,True,18,5,26,31.0,False,,76561199062454469,FennecLifesMatter,5.0,-2593.169921875,-3657.820068359375,16.989999771118164,5593.599853515625,-22292.7001953125,4.399999976158142,0.0,0.0,0.0,255.0,128.0,,0.009594674094058862,-1.3249568565456802,-6.2003293680890075e-06,True,237.0,False,6,34,38,,enpitsu,76561198039309853,28.0,781.8699951171875,-3922.6201171875,85.30000305175781,3970.2999877929688,-22246.201171875,4277.699890136719,0.7999999821186066,0.29999999329447746,-0.09999999776482582,255.0,0.0,False,0.017132541669101647,-1.3941482159689242,1.5931785700517448e-05,True,18,0.0,False,22,False,,games5425898691,bf81d8692db,17.0,-536.75,-2022.0,16.6200008392334,-288.0999946594238,-2131.999969482422,-775.2999877929688,2668.800048828125,-731.6000366210938,1245.0,255.0,241.0,,-0.02673371699542723,-1.8150080938038964,0.008093233362043397,True,36.0,False,22,4,14,
43,2878,89,False,False,0,5175.646905606913,31.020000457763672,48.04999923706055,99.94999694824219,13502.19970703125,22130.0,3331.199951171875,-3880.0,2961.9000244140625,-6.899999976158142,0.0,0.07394434110186766,-0.003754267618227003,-0.09718284021205859,76561199062454469,FennecLifesMatter,5.0,-49.06999969482422,-111.2699966430664,61.810001373291016,16488.499755859375,13961.400146484375,2825.7000732421875,3572.0001220703125,42.69999980926514,2923.599853515625,255.0,38.0,True,-0.06952523550783028,0.9916053213020187,0.06940498617654044,True,3,False,4,0.0,False,,76561198075723643,Yutakashinoa,6.0,22.610000610351562,-1904.489990234375,17.010000228881836,661.3999938964844,13746.99951171875,2.0999999344348907,0.0,0.0,0.0,255.0,128.0,,0.009562406431714316,1.5227011356574103,-1.0479050848559011e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,28.0,-0.4000000059604645,2277.47998046875,17.049999237060547,-19.700000286102295,4318.0999755859375,2.5999999046325684,-0.9000000357627869,0.0,0.0,0.0,128.0,,0.017044316345035723,-1.566174366603592,1.2421513970391068e-06,True,False,63.0,False,False,False,,games5425898691,bf81d8692db,17.0,15.699999809265137,362.2300109863281,79.91000366210938,-1687.7999877929688,-22805.30029296875,2311.9000244140625,5499.5001220703125,30.0,61.19999885559082,255.0,147.0,,0.6853169023767978,-1.556314600469226,0.005158061059720204,True,31.0,False,4,False,3,
44,2880,89,False,False,1,5420.393372785245,-145.25999450683594,-179.44000244140625,130.7100067138672,-24971.69921875,2203.8999938964844,8062.2998046875,3680.10009765625,-1041.500015258789,4622.900085449219,1.0,-0.30381707387926343,-0.1406105152702661,-0.5183556653337216,bf81d8692db,games5425898691,17.0,-12.880000114440918,-324.2099914550781,83.62000274658203,1687.5999450683594,22813.60107421875,2196.199951171875,-5499.5001220703125,-32.5,57.89999961853027,255.0,151.0,,-0.8058937008983503,1.5539258200519035,0.0067768739992467185,True,3,False,4,31.0,False,,76561198039309853,enpitsu,28.0,0.6200000047683716,-2322.219970703125,17.049999237060547,24.200000762939453,-5332.8997802734375,2.5999999046325684,0.7999999821186066,-0.0,0.0,0.0,128.0,,-0.01701379831268867,1.56617410852029,1.1737652504697143e-06,True,63.0,False,False,False,False,,Yutakashinoa,76561198075723643,6.0,-28.709999084472656,1777.6600341796875,17.010000228881836,-669.1000366210938,-13908.299560546875,2.0999999344348907,-0.0,-0.0,0.0,255.0,128.0,,-0.009562406431714316,-1.5227011356574103,-1.0479050848559011e-06,True,False,116.0,False,False,False,,FennecLifesMatter,76561199062454469,5.0,-74.69999694824219,6.380000114440918,81.0,-16511.8994140625,-14005.0,2340.0,575.2999877929688,-5268.699951171875,1469.2999267578125,255.0,28.0,True,-0.06903587637734473,-1.1743498039367326,0.5141377110516931,True,0.0,False,4,False,3,
45,2948,91,False,False,0,6639.025778868374,2772.580078125,-393.3699951171875,196.74000549316406,12932.80029296875,5063.0999755859375,-2784.5999145507812,-2584.5999145507812,2672.7999877929688,4708.999938964844,0.0,0.39805211841538707,1.8525414198570205,-0.6754675147601871,76561198075723643,Yutakashinoa,6.0,2583.10009765625,-408.3800048828125,169.5500030517578,11566.300048828125,-5816.400146484375,2878.2000732421875,4919.100036621094,-2413.2000732421875,-478.10001373291016,255.0,0.0,,0.03484577874405764,-0.5007277265485202,0.5881663929156178,True,3,False,4,146.0,False,,76561199062454469,FennecLifesMatter,5.0,3402.820068359375,636.989990234375,98.36000061035156,4016.6000366210938,-19538.399658203125,2600.7998657226562,5385.4998779296875,1116.2000274658203,0.5999999865889549,255.0,128.0,False,0.7886750819224638,-1.3662975615999542,0.00012511403196273924,True,0.0,False,False,5,6,,enpitsu,76561198039309853,28.0,-13.420000076293945,5160.64990234375,17.049999237060547,-57.89999961853027,12611.99951171875,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.01675438979101409,-1.5661719336891737,5.918542680648008e-07,True,False,94.0,False,False,False,,games5425898691,bf81d8692db,17.0,-2487.77001953125,-1751.9100341796875,16.989999771118164,-10978.00048828125,15949.69970703125,4.4999998807907104,0.0,0.0,-76.30000114440918,255.0,128.0,,0.009599208929853642,2.1651518101319147,5.126388447986815e-05,False,0.0,False,4,False,4,
46,3071,96,False,False,1,7503.962665090457,-3663.7099609375,-819.739990234375,100.69000244140625,-7217.7001953125,24298.701171875,11034.000244140625,5975.4998779296875,272.60000228881836,-467.00000762939453,1.0,-0.2119408272716668,-2.6872940640701466,-2.510896687417356,76561198039309853,enpitsu,28.0,-3602.469970703125,-1033.22998046875,17.040000915527344,-2973.900146484375,22796.79931640625,3.700000047683716,-0.0,-0.09999999776482582,-60.300002098083496,255.0,128.0,False,-0.016785027939158252,1.446844821592478,2.492544732785696e-05,True,False,False,False,147.0,False,,bf81d8692db,games5425898691,17.0,-668.1300048828125,-4942.47021484375,16.989999771118164,-21665.80078125,2822.9998779296875,4.600000083446503,-2.199999988079071,0.29999999329447746,-517.0999908447266,255.0,128.0,,-0.009605030630964736,0.16710620487055053,7.803131120744053e-05,True,193.0,False,False,4,4,,Yutakashinoa,76561198075723643,6.0,-3487.3798828125,-205.0,17.0,360.99998474121094,-16584.89990234375,3.4999999403953552,0.5999999865889549,0.09999999776482582,-1998.5000610351562,255.0,0.0,False,-0.009547152064991729,-1.5234763676398093,3.0193257453522875e-06,True,4,79.0,False,4,False,,FennecLifesMatter,76561199062454469,5.0,-2649.830078125,4370.990234375,17.0,-8043.900146484375,-5762.60009765625,3.3000001311302185,0.3999999910593033,0.3999999910593033,-0.3999999910593033,255.0,128.0,False,-0.009541087352054748,-0.6215473666440754,5.5637668813845183e-05,True,255.0,False,6,False,6,
47,3151,99,False,False,1,3766.338077004374,-2866.3701171875,4967.16015625,207.9199981689453,22718.798828125,14655.6005859375,-11854.89990234375,-4597.699890136719,-3648.699951171875,-1243.8999938964844,1.0,0.44745667476052403,0.9595734316860616,0.35228321771222404,76561198039309853,enpitsu,28.0,-2947.739990234375,4858.7099609375,292.29998779296875,9647.100219726562,15856.8994140625,336.50001525878906,-4660.5999755859375,2859.5999145507812,-592.5,128.0,128.0,False,-0.6926510018071341,-0.7795665756557932,2.7665847145243134,True,1,False,2,114.0,False,,bf81d8692db,games5425898691,17.0,-3046.64990234375,-389.79998779296875,16.989999771118164,12553.900146484375,19271.600341796875,2.199999988079071,-0.19999999552965164,-0.29999999329447746,-16.200000047683716,255.0,128.0,,-0.00959341860737127,2.1501676120308018,5.4260920759734115e-05,True,72.86449041930578,True,False,4,4,,Yutakashinoa,76561198075723643,7.0,-3623.77001953125,-2295.2099609375,17.010000228881836,5657.5,7917.9998779296875,4.1999998688697815,-4.1999998688697815,4.799999892711639,2423.3999633789062,255.0,255.0,False,-0.009178088614763059,2.143379650395497,-5.344092676866392e-05,True,6,79.0,False,6,False,,FennecLifesMatter,76561199062454469,5.0,-2343.2900390625,5101.419921875,159.05999755859375,-250.0,-43.29999923706055,-359.90001678466797,-118.29999923706055,-5.600000023841858,-28.09999942779541,255.0,148.0,False,0.08260591467778444,0.016760712938735184,-1.5158874131043119,True,255.0,False,6,False,6,
48,3156,99,False,False,0,10638.504336083315,2458.909912109375,-4955.66015625,93.13999938964844,-7603.900146484375,17661.99951171875,-1386.199951171875,-1442.1000671386719,-1143.8999938964844,5710.5999755859375,0.0,-0.633465642289533,0.33707858194679985,0.13840544266327903,76561199062454469,FennecLifesMatter,5.0,2370.139892578125,-5100.6298828125,148.3800048828125,1814.2999267578125,-24.30000066757202,-795.5000305175781,-696.9000244140625,3362.0001220703125,1090.999984741211,255.0,255.0,False,0.11155341359400484,0.0077357617995816984,-1.497741374588414,True,6,False,6,255.0,False,,76561198075723643,Yutakashinoa,7.0,3552.840087890625,2117.969970703125,17.010000228881836,-1703.3000183105469,-10172.7001953125,2.5,0.29999999329447746,0.0,2380.7000732421875,255.0,255.0,False,0.00952168202251282,-1.684213563181271,2.020173457832529e-06,True,79.0,False,False,6,6,,enpitsu,76561198039309853,28.0,2765.139892578125,-5033.35009765625,298.510009765625,-10720.50048828125,-3049.2999267578125,537.9999923706055,4176.199951171875,-3539.1000366210938,-532.0999908447266,128.0,0.0,False,-0.5393940987134248,0.7278405665685376,-3.0272524828961562,True,2,114.0,False,2,False,,games5425898691,bf81d8692db,17.0,2867.669921875,116.13999938964844,16.989999771118164,-12605.10009765625,-19238.199462890625,2.199999988079071,0.19999999552965164,0.29999999329447746,-1.899999976158142,255.0,128.0,,0.00959344211974309,-2.1510873980031007,4.9848574741483295e-05,True,57.205651644737486,True,4,False,4,
49,3193,100,False,True,1,3319.9162044395925,-1554.31005859375,2899.949951171875,96.20999908447266,11870.0,26182.19970703125,4868.900146484375,-1877.5,3420.10009765625,-4558.2000732421875,1.0,-0.11351676463161729,-2.043835888069829,-1.1216349339986704,bf81d8692db,games5425898691,17.0,-1575.6500244140625,2759.590087890625,73.2300033569336,7902.19970703125,15089.3994140625,3462.39990234375,4834.89990234375,1460.2000427246094,2177.4000549316406,128.0,0.0,,0.1011697415897265,2.0152346117831996,0.22110597990176667,True,4,False,5,67.0,False,,76561198039309853,enpitsu,28.0,-2396.25,5102.93994140625,518.6699829101562,-1628.0999755859375,-3.4999999403953552,4644.2999267578125,-0.0,-2130.800018310547,-0.5999999865889549,255.0,255.0,False,1.2967398415758613,0.061474806353994646,-1.51154949958328,True,114.0,False,False,2,2,,Yutakashinoa,76561198075723643,7.0,-3162.110107421875,77.91999816894531,17.010000228881836,9771.199951171875,17452.2998046875,2.0999999344348907,-0.29999999329447746,-0.5999999865889549,-17.300000190734863,255.0,128.0,False,-0.009595888481229964,2.083538149425765,7.94311871433178e-05,True,6,0.0,False,6,False,,FennecLifesMatter,76561199062454469,5.0,-1871.02001953125,4410.85009765625,17.0,15855.2001953125,1599.1000366210938,0.9000000357627869,-2.800000011920929,-0.3999999910593033,866.9999694824219,255.0,128.0,False,-0.009599417788724187,2.977962305378182,-0.00016012771392646252,True,170.4082668083971,True,6,False,6,
50,3210,101,False,False,0,9805.428569103948,803.2999877929688,-4517.06005859375,288.6700134277344,-18534.89990234375,-5578.0999755859375,12339.200439453125,5806.300048828125,-1259.1000366210938,-837.5,0.0,-0.8660887146215858,-2.1998033554705025,-0.43334214999210363,76561199062454469,FennecLifesMatter,5.0,944.97998046875,-4587.43017578125,116.2300033569336,-10124.000244140625,4082.9998779296875,3911.099853515625,-4496.099853515625,3163.3999633789062,164.69999313354492,128.0,91.0,False,-0.22248003222294022,-2.995046771371254,0.06337606296618949,True,7,False,8,170.0,False,,76561198075723643,Yutakashinoa,7.0,2736.780029296875,-1135.8800048828125,17.010000228881836,134.0999984741211,-19170.2001953125,2.3000000417232513,0.0,0.29999999329447746,1987.5999450683594,255.0,255.0,False,0.009588613389891126,-1.4904546141341823,4.178904055014904e-05,True,0.0,False,False,6,6,,enpitsu,76561198039309853,28.0,2765.60009765625,-5081.1298828125,679.7999877929688,8323.699951171875,1492.8999328613281,-2343.0999755859375,-192.90000915527344,2463.0999755859375,940.0,255.0,128.0,False,0.2564834124129859,0.20481836627461478,-1.562720114391342,True,2,114.0,False,2,False,,games5425898691,bf81d8692db,17.0,1107.9300537109375,-3637.800048828125,193.1699981689453,-8064.69970703125,-15186.400146484375,298.99999618530273,1436.9999694824219,-230.20000457763672,1456.300048828125,255.0,108.0,,-0.4544785923354935,-1.7294416893351259,1.7349643075346166,True,67.0,False,6,False,4,
51,3321,105,False,False,0,8777.939266433868,-3944.25,-3091.669921875,178.5399932861328,539.3999862670898,19403.299560546875,-605.6000137329102,-1665.8999633789062,4541.400146484375,3549.5999145507812,0.0,-0.10481204648299575,2.330096878921789,2.148248944781675,76561199062454469,FennecLifesMatter,5.0,-3962.639892578125,-3223.6201171875,53.56999969482422,-1399.4999694824219,12561.300048828125,892.6000213623047,811.1000061035156,794.3000030517578,1214.1999816894531,128.0,190.0,,-0.10263837692595648,1.7452636577991842,0.5338020449685343,,8,False,8,255.0,False,,76561198075723643,Yutakashinoa,6.0,81.08000183105469,-5134.81982421875,17.010000228881836,-12075.699462890625,-7162.8997802734375,2.3000000417232513,-0.7999999821186066,-0.3999999910593033,-1826.9000244140625,255.0,0.0,,0.009586891705865309,-2.6329310665507295,-0.00023353918965297792,True,61.0,False,False,6,6,,enpitsu,76561198039309853,28.0,605.3300170898438,1684.5699462890625,17.049999237060547,-7568.900146484375,21460.70068359375,2.800000011920929,0.7000000029802322,-0.7999999821186066,-1287.8999328613281,255.0,128.0,,0.01679781087281304,1.8932946808190914,-0.00024366702316464017,True,4,217.0,False,4,False,,games5425898691,bf81d8692db,17.0,-346.4200134277344,-3965.760009765625,99.30999755859375,-12496.300048828125,14795.0,-333.80001068115234,-4014.4000244140625,-2957.5,-127.79999732971191,255.0,128.0,,-1.3087558869742157,2.6900545438339623,-0.47606578330888977,True,30.0,False,8,False,6,
