,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,971,29,False,True,1,4416.18054997432,2970.72998046875,1241.52001953125,136.2899932861328,-13096.99951171875,20007.5,3453.800048828125,-1027.3999786376953,5131.9000244140625,-2933.800048828125,1.0,1.3123134648127834,-0.10041673841027599,-0.25040526276641367,76561198311210071,S1lva,12.0,3125.199951171875,1079.0999755859375,16.989999771118164,-12390.799560546875,15367.39990234375,4.699999988079071,-0.0,-0.09999999776482582,1984.7000122070312,255.0,255.0,,-0.009570256231726696,0.8191516202561326,3.3421865032905427e-06,True,12,4,8,132.88342373858217,True,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,1923.75,-1864.1300048828125,67.1500015258789,-5885.10009765625,19890.10009765625,-1571.199951171875,-2585.8999633789062,-845.8999633789062,2.3999999463558197,255.0,128.0,,0.6573654530225744,1.2553792958702532,0.0014213782822143255,True,4,4,False,26.0,False,,enpitsu,76561198039309853,28.0,3685.93994140625,-1313.47998046875,17.049999237060547,1473.6000061035156,22951.10107421875,2.5,-0.0,0.5000000074505806,0.0,255.0,128.0,False,-0.016792254746160144,1.6349127997230803,-4.2344099243935206e-05,True,8,False,8,162.0,False,,games5425898691,bf81d8692db,24.0,3158.1201171875,4234.830078125,17.0,-8615.999755859375,18964.200439453125,3.3000001311302185,-0.7999999821186066,2.5,374.70001220703125,255.0,196.0,-0.009600159172186198,1.1414074284467144,-1.4984668324223604e-05,True,255.0,False,10,False,8,,
11,1012,30,False,False,0,9022.466685064393,-1144.6400146484375,-3879.0400390625,232.75,4086.7999267578125,11854.69970703125,17019.300537109375,5891.6998291015625,306.70000076293945,1092.2000122070312,0.0,-0.021747474586939246,-2.526201571887046,0.5340866549200548,bf81d8692db,games5425898691,24.0,-1163.3299560546875,-4018.070068359375,101.30999755859375,7005.5999755859375,17032.19970703125,-9.200000166893005,-5445.3997802734375,-730.8999633789062,-250.79999923706055,255.0,128.0,,1.1840399471541692,0.6618575894675639,-0.9961403329419536,True,12,False,9,255.0,False,,76561198039309853,enpitsu,28.0,-3715.530029296875,-2090.780029296875,17.049999237060547,-2228.9999389648438,-22561.4990234375,2.5999999046325684,0.0,0.0,-0.09999999776482582,255.0,128.0,False,0.016775091172555916,-1.6692966815442642,5.778513170581884e-06,True,8,8,False,162.0,False,,S1lva,76561198311210071,13.0,-1154.75,-3688.0400390625,165.94000244140625,14203.699951171875,-18075.799560546875,717.6999664306641,1255.5000305175781,5192.2998046875,1308.800048828125,255.0,255.0,,0.6464961989564003,-1.1096150192886727,-0.4739135461025648,True,14,4,9,35.234038796476156,True,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,138.72999572753906,-120.56999969482422,16.989999771118164,20830.30029296875,2609.2999267578125,4.4999998807907104,0.7999999821186066,0.0,35.69999933242798,255.0,128.0,0.00960075527545438,0.12927002442458616,-7.597769648939211e-05,True,31.0,False,4,False,4,,
12,1013,30,False,False,1,1316.6887578595906,1130.1600341796875,3844.300048828125,288.1499938964844,3801.400146484375,4269.200134277344,20531.69921875,3349.4000244140625,-280.79999923706055,-4970.10009765625,1.0,-0.02658477399911536,2.5742936946861326,0.4495165702987202,76561198311210071,S1lva,13.0,1034.1300048828125,3813.360107421875,168.30999755859375,-14448.299560546875,14250.2001953125,-130.0,1093.8999938964844,-5341.199951171875,724.0000152587891,255.0,255.0,,-0.8347406654662233,1.367466933252606,-1.2152940327153532,True,14,4,9,32.119724947919146,True,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-312.25,98.27999877929688,16.989999771118164,-20816.59912109375,-2710.4000854492188,4.4999998807907104,-0.5999999865889549,-0.0,10.399999618530273,255.0,128.0,,-0.009600107952736062,-0.13088118162615858,-5.747683954985634e-05,True,4,4,False,31.0,False,,enpitsu,76561198039309853,28.0,3715.530029296875,2090.780029296875,17.049999237060547,2228.9999389648438,22561.4990234375,2.5999999046325684,-0.0,-0.0,-0.09999999776482582,255.0,128.0,False,-0.016775091172555916,1.6692966815442642,5.778513170581884e-06,True,8,False,8,162.0,False,,games5425898691,bf81d8692db,24.0,1116.4599609375,3912.85009765625,100.16000366210938,-6996.300048828125,-15161.8994140625,-134.20000076293945,4656.199951171875,667.2000122070312,-2850.2999877929688,255.0,121.0,-1.2029589529178468,0.14714013641903373,-1.6741795541193272,True,255.0,False,12,False,9,,
13,1079,33,False,False,0,9959.68623579149,-1883.4000244140625,-4770.6201171875,189.5399932861328,-10387.80029296875,13391.199951171875,-4466.700134277344,830.2999877929688,-4796.400146484375,3507.7999877929688,0.0,-0.47912151266108016,2.0311885212467597,1.4481709723425515,76561198039309853,enpitsu,28.0,-1827.4000244140625,-4906.669921875,104.2699966430664,2137.7999877929688,6662.8997802734375,-4.600000083446503,-2269.2999267578125,-2741.7001342773438,4193.0999755859375,128.0,255.0,False,0.14700089275877715,1.0389566959039664,-1.660436715925116,True,10,False,9,162.0,False,,bf81d8692db,games5425898691,24.0,836.0999755859375,-3242.489990234375,17.010000228881836,-2232.5999450683594,-13842.5,2.3000000417232513,0.0,-0.3999999910593033,-1884.1000366210938,255.0,9.0,,0.009576216214323433,-1.7672338331603266,-0.00014629854573109036,True,12,10,False,255.0,False,,S1lva,76561198311210071,13.0,666.3499755859375,-5352.81982421875,17.459999084472656,-4893.399963378906,7555.8001708984375,-176.10000610351562,360.0,134.49999809265137,3.400000035762787,255.0,128.0,False,0.024840825048139767,2.143667622077283,0.011771146335105205,True,14,4,10,21.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,3415.409912109375,-759.1500244140625,16.989999771118164,2102.2000122070312,3437.6998901367188,4.600000083446503,-0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,0.009790406644660472,-2.1196570336678735,-2.1853059144430983e-05,True,0.0,False,4,False,4,,False
14,1170,36,False,False,0,7869.038921547678,-3998.909912109375,-2091.43994140625,273.82000732421875,7548.3001708984375,19996.099853515625,9117.000122070312,-54.80000019073486,4087.0999145507812,-3882.3001098632812,0.0,-0.0007202855701707658,2.526292544597713,1.4995833211096175,76561198039309853,enpitsu,28.0,-4045.02001953125,-2261.39990234375,129.50999450683594,-8387.60009765625,14618.599853515625,12294.000244140625,-200.49999237060547,5277.80029296875,-1534.1999816894531,255.0,0.0,False,-0.6884723740405694,2.0647871882458855,0.8690361577292279,True,10,False,10,34.0,False,,bf81d8692db,games5425898691,24.0,-4081.1298828125,-3222.550048828125,327.0400085449219,363.10001373291016,12690.899658203125,10213.200073242188,-1587.1000671386719,-188.1999969482422,139.79999542236328,128.0,0.0,,-0.5371731224963523,1.550904208760559,1.6141020734248415,True,12,10,False,159.0,False,,S1lva,76561198311210071,12.0,-26.670000076293945,311.989990234375,17.010000228881836,137.29999542236328,21726.69921875,2.0999999344348907,0.0,-1.0999999940395355,450.99998474121094,255.0,128.0,,0.009601505977486876,1.605087985256372,-0.0001329507908933563,False,16,4,12,61.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,667.0399780273438,2558.139892578125,199.27999877929688,-21863.60107421875,4668.800048828125,-275.10000228881836,-2500.5999755859375,-3182.6998901367188,3723.800048828125,0.0,128.0,-0.7120168016914327,0.25149244580493146,-0.5193500110822143,True,138.0,False,8,False,6,,
15,1252,39,False,False,0,1808.0372901689316,-1846.280029296875,3601.830078125,116.0199966430664,5977.8997802734375,13043.199462890625,5779.4000244140625,-5295.5999755859375,2427.100067138672,-1436.7999267578125,0.0,0.9622748231918243,-1.5467763976154008,2.1443795361092435,76561198039309853,enpitsu,28.0,-1911.7900390625,3378.31005859375,276.760009765625,15180.799560546875,17277.7001953125,-149.7000026702881,1713.6000061035156,5057.099914550781,1318.3999633789062,255.0,0.0,False,-0.4389033024757858,1.9958884353238555,-2.95333260386001,True,12,False,12,187.0,False,,bf81d8692db,games5425898691,24.0,-1491.4300537109375,-440.8299865722656,17.010000228881836,3879.5001220703125,13524.69970703125,2.0999999344348907,0.0,0.19999999552965164,309.0999984741211,255.0,128.0,,0.009580647111267142,1.3239845540436936,-0.00017354653791148796,True,12,10,False,189.0,False,,S1lva,76561198311210071,12.0,2294.7900390625,5105.14013671875,198.77999877929688,-14451.300048828125,-179.59999084472656,6309.1998291015625,781.1000061035156,-1947.8999328613281,4.000000059604645,255.0,255.0,,-0.3950917562869771,-3.130500400966116,-1.6043611563329694,True,16,4,12,255.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,-1817.010009765625,3540.81005859375,268.44000244140625,-213.70000839233398,-420.40000915527344,63.400001525878906,3180.4000854492188,-3542.5,2754.1000366210938,128.0,0.0,-0.4011869521422519,-0.8369955167756047,-2.588170402178578,True,155.0,False,10,False,6,,True
16,1254,39,False,False,1,8905.032068328857,1797.4300537109375,-3719.2900390625,142.22999572753906,-7493.499755859375,-23253.9990234375,-1634.4000244140625,856.6999816894531,-5187.2998046875,2890.8999633789062,1.0,-0.6392103623342461,1.759941813407267,1.81316031917988,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,1751.469970703125,-3608.7900390625,261.92999267578125,-15207.19970703125,-16068.499755859375,-997.2000122070312,-1393.3000183105469,-325.99998474121094,4252.200012207031,128.0,0.0,True,0.33857630903846664,0.5658877608294769,-2.1018707338028246,True,10,False,6,155.0,False,,76561198311210071,S1lva,12.0,-2159.580078125,-5103.5400390625,244.82000732421875,14958.299560546875,97.20000267028809,3897.0001220703125,304.20000076293945,1930.0,-79.6999979019165,255.0,255.0,,0.2183267216126705,-3.140875078875366,-1.5864485309176994,True,16,12,4,255.0,False,,enpitsu,76561198039309853,28.0,1795.4100341796875,-3514.179931640625,278.9200134277344,-12248.399658203125,-14905.50048828125,748.1999969482422,-1215.2999877929688,-5293.699951171875,865.4000091552734,255.0,0.0,False,0.7736596634183157,-1.7420147789990392,-2.325896629532593,True,12,False,12,187.0,False,,games5425898691,bf81d8692db,24.0,1467.2900390625,350.1099853515625,17.010000228881836,-3467.7999877929688,-13654.200439453125,2.0999999344348907,-0.0,-0.9000000357627869,102.10000038146973,255.0,128.0,-0.009588175051260766,-1.335597310082813,-0.000126386783717244,True,189.0,False,12,False,10,,
17,1366,43,False,False,1,10257.884303757392,-720.780029296875,-4989.669921875,1081.739990234375,-13030.400390625,3196.7001342773438,-134.89999771118164,4465.199890136719,-3295.7998657226562,1784.6000671386719,1.0,-0.6834771428305717,-0.12758473906470807,-3.1408859073063953,76561198311210071,S1lva,12.0,-633.0700073242188,-5037.85986328125,947.25,-2745.0,563.4999847412109,2154.1000366210938,-1389.7999572753906,-3473.5000610351562,-4031.400146484375,0.0,255.0,True,0.9211092033637398,1.219080208364829,2.687113913098629,True,18,6,12,137.76305369664263,True,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-463.6000061035156,-4905.81005859375,289.55999755859375,-9425.399780273438,2385.2000427246094,-163.99999618530273,3808.599853515625,-3904.7000122070312,-705.1000213623047,128.0,128.0,False,-1.017561186325004,2.157787005579979,-2.895114111051474,True,10,7,False,137.0,False,,enpitsu,76561198039309853,28.0,-1368.4599609375,-4616.25,16.920000076293945,-411.1000061035156,94.70000267028809,34.20000076293945,21.80000066757202,-0.09999999776482582,341.89998626708984,0.0,0.0,False,-0.017519859849791472,1.9655440808363625,-0.00024347137894844496,True,12,False,12,121.0,False,,games5425898691,bf81d8692db,24.0,-1345.72998046875,-3136.570068359375,24.90999984741211,-7837.19970703125,-560.9000015258789,-1048.7000274658203,430.99998474121094,-5481.7999267578125,-116.80000305175781,255.0,0.0,0.2300214828813841,0.05842235978466578,-0.057439959844806925,True,133.0,False,14,False,12,,
18,1412,45,False,False,0,3782.253168190765,2829.3798828125,4486.56005859375,173.27000427246094,-2934.5999145507812,23615.70068359375,-5386.7999267578125,-5422.2998046875,-55.79999923706055,2567.9998779296875,0.0,-0.3717202566247389,-1.0369930601387587,-0.6693704496063948,bf81d8692db,games5425898691,24.0,2901.080078125,4332.7001953125,137.9600067138672,8094.89990234375,13899.300537109375,1482.2999572753906,-80.0,381.8000030517578,-1190.8000183105469,255.0,210.0,,-0.32373950738057405,1.3191921609071504,-0.017893444763210576,True,16,False,12,69.46250329479095,True,,76561198039309853,enpitsu,28.0,2010.7099609375,4547.64990234375,17.049999237060547,12476.300048828125,961.6999816894531,-1.1999999731779099,3.6000001430511475,0.7999999821186066,-1907.2999572753906,255.0,0.0,,0.016696703443246266,0.06512058065559004,-0.00037917729032328187,True,12,12,False,77.16984944189748,True,,S1lva,76561198311210071,12.0,1128.449951171875,4781.47021484375,590.6400146484375,3064.8001098632812,-1745.8000183105469,-7457.19970703125,-2497.2000122070312,1273.499984741211,78.60000133514404,128.0,128.0,False,0.5002821678447008,-1.2762730560641335,0.6431465538390747,True,18,6,12,128.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,2587.080078125,4655.2900390625,19.270000457763672,19034.7998046875,-4325.0,3012.39990234375,9.49999988079071,9.300000071525574,1295.2000427246094,255.0,128.0,0.008987987443023784,-0.19737996798560095,-0.0002773223235060874,True,33.62504965259185,True,11,False,8,,
19,1413,45,False,False,1,10417.850654674072,-2842.7900390625,-4583.83984375,172.38999938964844,-18071.700439453125,-6775.999755859375,11336.800537109375,4731.7999267578125,3221.6000366210938,1797.2999572753906,1.0,0.7820084974627413,0.7951530933659833,-0.8215219132054273,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-2746.719970703125,-4623.7001953125,42.790000915527344,-18127.19970703125,2709.5001220703125,1715.5999755859375,-4409.4000244140625,-2973.599853515625,12.300000190734863,128.0,0.0,,-0.07527349677244338,0.14209580099801675,0.07303571082868457,True,11,False,8,30.490856052726848,True,,76561198311210071,S1lva,12.0,-1156.5,-4765.419921875,519.3099975585938,-3064.8001098632812,1745.8000183105469,-8052.2998046875,2226.9000244140625,-378.69998931884766,648.7999725341797,128.0,255.0,False,-0.31441306638167277,1.300885853744429,0.5055007661397896,True,18,12,6,128.0,False,,enpitsu,76561198039309853,28.0,-2119.139892578125,-4547.8701171875,17.049999237060547,-13386.199951171875,862.9000091552734,-1.1999999731779099,-2.3000000417232513,-0.0,-2171.199951171875,255.0,128.0,,-0.016748425592209817,0.10865040307022067,-0.00010573855938704109,True,12,False,12,74.03565584203248,True,,games5425898691,bf81d8692db,24.0,-2901.080078125,-4332.7001953125,137.9600067138672,-8094.89990234375,-13899.300537109375,1482.2999572753906,80.0,-381.8000030517578,-1190.8000183105469,255.0,210.0,0.32373950738057405,-1.3191921609071504,-0.017893444763210576,True,66.32830969492595,True,16,False,12,,
20,1415,45,False,False,0,3869.637592321309,2943.4599609375,4657.669921875,243.38999938964844,9116.300048828125,19535.50048828125,9742.7001953125,2752.6998901367188,1256.8000030517578,-980.0,0.0,-0.9453019827848934,-0.7192492606350681,-0.856832868959338,bf81d8692db,games5425898691,24.0,2955.77001953125,4427.7001953125,147.02000427246094,8283.099975585938,14543.199462890625,1265.5000305175781,-650.4000091552734,421.89998626708984,-772.2000122070312,255.0,211.0,,-0.290287299395872,1.2496932998952819,0.0008528137661650784,True,16,False,12,60.012980632884535,True,,76561198039309853,enpitsu,28.0,2141.610107421875,4545.8798828125,17.049999237060547,13512.2998046875,-1312.4000549316406,-1.1999999731779099,1.7000000178813934,0.0,-2188.300018310547,255.0,128.0,,0.016746442729544866,-0.14505385118536274,-7.538804327533956e-05,True,12,12,False,67.72032677999105,True,,S1lva,76561198311210071,12.0,1182.0,4750.83984375,449.7099914550781,3064.8001098632812,-1745.8000183105469,-8593.300170898438,-2098.6000061035156,-165.9000015258789,1370.3999328613281,128.0,255.0,False,0.14432987016604934,-1.2283272682228967,0.4463250490918323,True,18,6,12,128.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,2777.169921875,4619.1201171875,45.79999923706055,18319.49951171875,-2758.5000610351562,1832.4000549316406,4069.2001342773438,2864.8001098632812,-125.60000419616699,128.0,0.0,0.1326330645417791,-0.13717428896419445,0.1352051515026743,True,24.175526990685434,True,11,False,8,,
21,1477,47,False,False,1,8516.068971871391,-963.7100219726562,-3170.530029296875,146.2899932861328,4842.699890136719,11929.7998046875,651.1000061035156,3170.10009765625,2028.0999755859375,-2826.099853515625,1.0,0.6239001870213904,0.9324206519042416,-0.9235689650202819,76561198311210071,S1lva,12.0,-946.5800170898438,-3231.85009765625,16.3700008392334,5592.60009765625,11164.200439453125,-771.9999694824219,-3887.0001220703125,-562.9999923706055,359.1999816894531,255.0,255.0,False,-0.03683280051297322,2.0111930200844634,-0.01779270711145454,True,18,6,12,146.48791410077004,True,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-3262.199951171875,-1811.7900390625,97.91999816894531,8292.2998046875,17588.299560546875,-641.6000366210938,-2669.1000366210938,3053.800048828125,525.8000183105469,128.0,128.0,False,0.7352597551129786,1.442181114350797,-0.6924836881480587,True,14,10,False,31.0,False,,enpitsu,76561198039309853,28.0,-3663.280029296875,-880.5700073242188,17.049999237060547,261.3999938964844,21955.70068359375,2.5999999046325684,-0.0,-0.0,17.40000009536743,255.0,128.0,,-0.016777526102656894,1.5808330633571228,-7.901019754878771e-06,True,12,False,12,0.0,False,,games5425898691,bf81d8692db,24.0,-2856.10009765625,-3020.6298828125,99.06999969482422,11030.899658203125,17070.899658203125,-164.3000030517578,-4398.399963378906,3298.800048828125,-146.5999984741211,255.0,128.0,-0.49482981589816755,-0.9416955229721333,-3.1092247889658173,True,8.0,False,18,False,13,,
22,1503,48,False,False,1,7262.449978434834,-551.3300170898438,-1976.77001953125,147.99000549316406,5371.300048828125,15259.7998046875,1691.6999816894531,-380.09998321533203,-826.1000061035156,-2768.3999633789062,1.0,-0.513782952167875,-0.7185060921995466,-0.3042296862255663,76561198311210071,S1lva,12.0,-576.5399780273438,-2059.68994140625,17.0,9643.900146484375,8597.5,3.3000001311302185,-0.19999999552965164,-0.19999999552965164,-461.1000061035156,255.0,128.0,False,-0.009567561703166154,2.459897330989724,0.0002509891404652437,True,18,6,12,133.0,False,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-3096.2099609375,-129.0800018310547,17.010000228881836,-1792.5,15920.400390625,2.3000000417232513,-0.0,1.1999999731779099,-1797.5999450683594,255.0,0.0,False,-0.009595360931995417,1.4980594904359235,-0.00017765752440637651,True,14,10,False,31.0,False,,enpitsu,76561198039309853,28.0,-2968.5,897.280029296875,17.049999237060547,15623.299560546875,13691.800537109375,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,-245.0,255.0,128.0,False,-0.01676947680777712,2.4434849822739335,0.00012691691198286954,True,12,False,12,255.0,False,,games5425898691,bf81d8692db,24.0,-1754.8800048828125,-1433.6500244140625,16.81999969482422,15392.60009765625,14253.900146484375,43.60000133514404,-3.400000035762787,-8.799999952316284,-1790.8000183105469,255.0,0.0,-0.009820028537934457,2.4457968932951495,0.00037628914814511486,True,0.0,False,18,False,14,,
23,1521,49,False,False,1,6230.176028634566,-206.38999938964844,-991.8699951171875,121.04000091552734,2681.6000366210938,23034.599609375,1632.2999572753906,-2405.8999633789062,-119.49999809265137,-4162.9998779296875,1.0,-1.0156417690627313,0.9676828003572894,-0.06952909053171238,76561198311210071,S1lva,12.0,-166.2100067138672,-1119.0699462890625,44.939998626708984,1233.499984741211,18018.499755859375,2978.0999755859375,-1435.5999755859375,-1708.6000061035156,852.0999908447266,255.0,128.0,False,-0.04225587518714767,1.595973898223443,-0.04593713183335577,True,19,6,12,76.59175908950068,True,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-2731.85009765625,793.1099853515625,17.010000228881836,13555.0,12452.5,1.2999999523162842,-0.0,-0.0,-1954.1999816894531,255.0,0.0,False,-0.00958889828730876,2.466260160200145,-9.320154503167762e-07,True,14,10,False,0.0,False,,enpitsu,76561198039309853,28.0,-2028.6400146484375,1711.5699462890625,17.049999237060547,14412.80029296875,14829.7998046875,2.5999999046325684,0.19999999552965164,0.09999999776482582,89.0999984741211,255.0,128.0,False,-0.016787236162828987,2.332913180847937,-5.1738370452805955e-05,True,12,False,12,255.0,False,,games5425898691,bf81d8692db,24.0,-469.1700134277344,-972.8900146484375,45.20000076293945,19045.6005859375,6108.800048828125,2982.9000854492188,-140.79999923706055,370.49999237060547,761.2000274658203,255.0,180.0,-0.017888222999558244,2.7649951534879005,-0.0001775313366069591,True,0.0,False,20,False,14,,
24,1558,50,False,False,1,3272.9913882223664,166.5500030517578,1949.3299560546875,103.37000274658203,18210.0,19391.199951171875,3681.300048828125,-5557.19970703125,-1885.7000732421875,1249.1999816894531,1.0,-0.8398873217116197,0.4587627113199531,1.674698590249345,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,-23.079999923706055,1873.699951171875,15.140000343322754,12405.899658203125,10929.89990234375,-249.20000076293945,-1737.2999572753906,-1528.3000183105469,4353.800048828125,128.0,255.0,False,-0.009135194606365507,2.2931854058246817,-0.016255608284309008,True,16,False,12,31.0,False,,76561198311210071,S1lva,13.0,1488.68994140625,1324.4300537109375,22.690000534057617,14175.400390625,14795.699462890625,-1991.0000610351562,-142.10000038146973,-2433.3999633789062,-4930.299987792969,255.0,0.0,False,-0.16067319999902852,3.0033611102840454,-0.008975554864844984,True,20,14,6,75.0,False,,enpitsu,76561198039309853,28.0,-282.0299987792969,2766.47998046875,17.049999237060547,8759.000244140625,-7181.7999267578125,-1.5000000596046448,5.199999809265137,-4.399999976158142,524.5000076293945,255.0,255.0,False,-0.01669231960303878,-2.4333508219312487,0.00017293556659865426,True,12,False,12,230.0,False,,games5425898691,bf81d8692db,24.0,1593.8399658203125,373.010009765625,16.600000381469727,14620.10009765625,12551.199951171875,51.500000953674316,101.00000381469727,87.10000038146973,1831.4999389648438,255.0,255.0,-0.009353882003912631,2.3870620524837878,-0.010528355646290165,False,18.50655497274091,True,20,False,16,,
25,1675,54,False,False,1,2399.9232357759292,3136.97998046875,4281.14013671875,1565.5,-8179.4000244140625,2487.2999572753906,-6319.1998291015625,-5398.499755859375,-2618.3999633789062,0.3999999910593033,1.0,-1.1655219647621815,-0.25726588907386716,3.0169553190345617,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,15.0,3191.18994140625,4227.990234375,1707.8900146484375,-11664.000244140625,1613.800048828125,-222.29999542236328,97.29999542236328,-5070.0,-2129.499969482422,128.0,128.0,False,-0.7794219016928724,2.5928739317244642,-2.5360300117256234,True,20,False,15,,False,,76561198311210071,S1lva,12.0,4078.97998046875,2663.2099609375,658.72998046875,-1.899999976158142,-1344.1999816894531,-12698.900146484375,-750.4000091552734,0.19999999552965164,1.2999999523162842,255.0,128.0,False,-1.3990027360089197,-1.626748293275136,1.6256609099500319,True,20,14,6,75.0,False,,enpitsu,76561198039309853,28.0,451.8800048828125,5065.22021484375,17.049999237060547,-1025.2999877929688,4830.400085449219,2.7000001072883606,0.09999999776482582,-0.7000000029802322,0.0,128.0,128.0,,-0.016699874135338362,-1.780002285170526,-6.493031661893191e-05,True,12,False,12,255.0,False,,games5425898691,bf81d8692db,24.0,3730.969970703125,4308.93017578125,1115.3900146484375,4857.0001220703125,-4857.200012207031,-12319.200439453125,1626.6000366210938,1626.300048828125,-1.4000000059604645,128.0,0.0,-1.5214779270750254,-2.55250181833581,1.7667838568564724,True,255.0,False,20,False,16,,
26,1745,57,False,False,0,10107.857722937923,-1311.8499755859375,-4959.2998046875,677.3099975585938,19307.39990234375,11162.39990234375,690.1000213623047,2962.9998779296875,2764.2999267578125,4424.700012207031,0.0,-0.5732919406033282,1.3669351320937877,-0.6864067024835898,bf81d8692db,games5425898691,24.0,-1433.3399658203125,-5071.89013671875,664.469970703125,18795.6005859375,2438.000030517578,-245.9000015258789,3142.3001098632812,-1273.3999633789062,-3164.7000122070312,255.0,128.0,,0.028769404277000504,-0.04548998538920577,-1.5441519512085113,True,22,False,16,173.0,False,,76561198039309853,enpitsu,28.0,-117.0199966430664,-5399.6201171875,18.950000762939453,-1067.2000122070312,931.9999694824219,-29.700000286102295,34.000000953674316,1.899999976158142,3.6000001430511475,128.0,128.0,,0.0399273967286713,2.4281638923772664,0.0271515183994565,True,12,12,False,255.0,False,,S1lva,76561198311210071,12.0,-1570.5699462890625,-3178.949951171875,158.5399932861328,7478.499755859375,-11571.400146484375,5043.900146484375,-353.3000183105469,-218.1999969482422,249.79999542236328,0.0,255.0,False,0.0010295278232908918,-1.0189549988637132,0.0001725635812476668,True,22,8,14,66.0,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,15.0,-268.2200012207031,-4628.18994140625,66.83999633789062,11718.800048828125,-1615.3999328613281,-14550.2001953125,167.99999237060547,249.50000762939453,-318.50000381469727,255.0,255.0,-0.40105933161264506,-0.12904009116061124,0.4720362987358872,True,,False,20,False,16,,False
