,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
27,2020,58,False,False,0,9889.12360136739,864.5900268554688,-4591.14013671875,117.05000305175781,17609.3994140625,8974.099731445312,7442.0001220703125,-2218.8999938964844,-4785.299987792969,2859.5001220703125,0.0,-0.06502569859201086,-1.4755885269389402,0.11086839323383026,4494689699271527630,diegoagds13,11.0,666.75,-4673.6201171875,43.31999969482422,10806.199951171875,4403.599853515625,3402.2000122070312,-135.20000457763672,279.20000076293945,1063.0999755859375,255.0,128.0,False,0.014687273814727184,0.4670726171826788,-8.301148072779037e-05,True,8,4,215.0,False,12,,7161128909422019723,perovich03,9.0,1614.4200439453125,-4346.740234375,17.049999237060547,-9062.7001953125,-13021.700439453125,-1.7000000178813934,-0.19999999552965164,-0.19999999552965164,-1132.0999908447266,255.0,44.0,False,0.01677804122962624,-2.1945558842984263,-0.00019867849575963586,True,4,15.350442886352539,True,False,4,,enpitsu,76561198039309853,27.0,2194.2099609375,-5103.10986328125,233.1699981689453,1769.1999816894531,29.700000286102295,243.09999465942383,18.200000524520874,-100.50000190734863,-8.199999928474426,255.0,255.0,False,-0.3061192327133825,-0.016973169246903546,-1.5667098139545599,True,8,False,8,113.0,False,,games5425898691,bf81d8692db,21.0,1990.199951171875,-3769.050048828125,17.020000457763672,-10243.900146484375,5811.300048828125,1.0999999940395355,-0.7000000029802322,0.5000000074505806,-2271.9000244140625,255.0,29.0,,0.009565194968692344,2.561760264267099,7.843871801279116e-07,True,6,False,6,145.0,False,
28,2121,61,False,False,0,8009.793890915232,2455.75,-2134.7900390625,95.5199966430664,-6169.7998046875,18219.599609375,231.00000381469727,-994.8999786376953,-5181.9000244140625,-1786.6000366210938,0.0,-0.37797018059191184,-1.1197707277165363,-2.3982377006332025,4494689699271527630,diegoagds13,11.0,2451.39990234375,-2317.0400390625,16.1200008392334,-7495.10009765625,12564.49951171875,-17.59999990463257,-14.900000095367432,31.19999885559082,-1755.3999328613281,255.0,31.0,,0.008074804450483006,2.035420399389652,-0.004902652721696168,False,10,4,145.11633521510709,True,12,,7161128909422019723,perovich03,9.0,-2205.669921875,-4766.52001953125,17.059999465942383,8305.900268554688,5299.2999267578125,2.7000001072883606,-0.29999999329447746,-0.5000000074505806,3247.9998779296875,255.0,239.0,False,0.016718066004934338,0.8595935116228045,2.5302754360609463e-05,True,6,31.0,False,False,6,,enpitsu,76561198039309853,27.0,4037.43994140625,-1343.1199951171875,125.0199966430664,1912.1000671386719,12343.599853515625,2854.1000366210938,-2171.999969482422,-1171.9000244140625,885.4000091552734,255.0,128.0,,-0.2167799442145153,1.4175113402247723,-0.9692459468872945,False,10,False,10,155.54848147976782,True,,games5425898691,bf81d8692db,21.0,3523.5,208.6999969482422,17.020000457763672,-3901.400146484375,19303.1005859375,1.0000000149011612,0.0,-0.7000000029802322,1955.0,255.0,255.0,,0.009576550570812789,1.8393209525285437,6.175901415895931e-05,True,6,False,6,255.0,False,
29,2139,62,False,False,0,6819.812062408943,2062.669921875,-1004.5999755859375,93.12999725341797,-5903.699951171875,16481.300048828125,0.0,-3937.5,-4314.2999267578125,-1371.7999267578125,0.0,0.8633796618996038,-2.5919002884364843,1.2547881943072694,4494689699271527630,diegoagds13,11.0,2064.260009765625,-1214.199951171875,16.989999771118164,-6774.2999267578125,18128.00048828125,4.399999976158142,0.0,-0.19999999552965164,158.80000114440918,247.0,134.0,,0.009578801401424156,1.934408932793623,7.786769688011237e-06,False,10,4,106.0,False,12,,7161128909422019723,perovich03,9.0,-2305.0,-4196.7001953125,17.059999465942383,-10206.500244140625,7616.5997314453125,-3.0000001192092896,0.0,0.0,2243.000030517578,255.0,238.0,False,0.016723131558209748,2.5567786290767134,-1.4365353064741892e-05,False,6,5.857986934723398,True,False,6,,enpitsu,76561198039309853,27.0,3907.780029296875,-329.0799865722656,28.209999084472656,-7450.7000732421875,17596.300048828125,-2261.300048828125,351.5999984741211,3218.900146484375,-47.5,255.0,255.0,,0.12919560023587115,1.9931981353739276,-0.2682200371033584,True,10,False,10,99.08330307211925,True,,games5425898691,bf81d8692db,21.0,2752.6298828125,1191.43994140625,17.020000457763672,-12147.099609375,13978.699951171875,1.0000000149011612,0.0,0.09999999776482582,-1603.8999938964844,255.0,0.0,,0.009595792144573189,2.2543474503308647,-0.00018185361075106379,True,6,False,6,255.0,False,
30,2144,62,False,False,0,6519.5479151952595,1960.239990234375,-720.5800170898438,93.12999725341797,-5805.30029296875,16001.300048828125,0.0,-4402.0001220703125,-3900.5999755859375,-1186.1000061035156,0.0,0.6167514788990711,-1.7600949062797768,2.687179753001379,4494689699271527630,diegoagds13,11.0,1942.1300048828125,-898.3599853515625,16.989999771118164,-7146.400146484375,17980.999755859375,4.399999976158142,0.0,-0.29999999329447746,130.6999969482422,247.0,137.0,,0.009583875104642722,1.9523606439501882,2.489815841608354e-05,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-2517.360107421875,-4096.66015625,17.059999465942383,-13292.2998046875,3598.599853515625,1.5999999642372131,-0.29999999329447746,0.0,2145.500030517578,255.0,237.0,False,0.016745790027539856,2.9398059280666633,-4.145364135965922e-05,False,6,0.0,False,False,6,,enpitsu,76561198039309853,27.0,3757.1201171875,-11.420000076293945,15.979999542236328,-10275.30029296875,18171.500244140625,159.89999771118164,24.800000190734863,-138.29999923706055,1613.3000183105469,255.0,255.0,,0.00802637976393822,2.120603466861779,0.0107220517358055,True,10,False,10,83.39759990733155,True,,games5425898691,bf81d8692db,21.0,2567.31005859375,1487.280029296875,17.020000457763672,-6950.4998779296875,16640.50048828125,1.0000000149011612,-0.19999999552965164,0.3999999910593033,-1949.1999816894531,255.0,0.0,,0.009583802664415898,1.8985779452276395,-6.222655163149192e-05,True,6,False,6,255.0,False,
31,2155,63,False,False,0,5761.531493592919,1729.6700439453125,11.539999961853027,93.16000366210938,-5071.099853515625,18353.399658203125,-67.89999961853027,-3399.5999145507812,-3542.60009765625,-3170.0,0.0,-0.17775984363162933,-2.7511923369929487,-1.6748283964880133,4494689699271527630,diegoagds13,11.0,1640.6700439453125,-175.2100067138672,16.959999084472656,-7341.5997314453125,17585.899658203125,2.8999999165534973,-6.800000071525574,11.799999475479126,-42.800002098083496,250.0,123.0,,0.010197024572238447,1.9667163473433513,-9.4494070897491e-05,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-3067.280029296875,-3981.179931640625,17.059999465942383,-12757.7001953125,6590.4998779296875,-2.5,-0.9000000357627869,0.19999999552965164,-2169.2999267578125,255.0,8.0,False,0.016768849170378755,2.6051845087332075,-3.7488315752828226e-05,False,6,245.5483184322234,True,False,6,,enpitsu,76561198039309853,27.0,3073.659912109375,555.9199829101562,17.040000915527344,-21451.8994140625,8295.30029296875,-0.5000000074505806,-0.5999999865889549,0.29999999329447746,504.1999816894531,255.0,0.0,,0.016776753845718494,2.816541840671575,-0.0002744118612973421,True,10,False,10,48.99026240071942,True,,games5425898691,bf81d8692db,21.0,2455.1201171875,2199.14990234375,17.020000457763672,-1434.1999816894531,17595.999755859375,0.7999999821186066,0.0,0.29999999329447746,170.9000015258789,255.0,168.0,,0.009601482660722957,1.649654617402447,9.626741312340191e-05,True,6,False,6,255.0,False,
32,2167,63,False,False,0,5026.239075894027,1526.6400146484375,736.1500244140625,93.13999938964844,-4872.799987792969,17187.39990234375,0.0,-4687.200012207031,-2926.7999267578125,-2337.4000549316406,0.0,1.093430170011739,-2.692702913809038,0.6363644964249224,4494689699271527630,diegoagds13,11.0,1355.1199951171875,597.25,16.989999771118164,-5188.3001708984375,18239.599609375,4.600000083446503,0.0,0.09999999776482582,580.9000015258789,243.0,181.0,,0.00959221420695889,1.8424666207340838,0.00018678327280187182,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-3450.22998046875,-3454.169921875,17.059999465942383,-3652.0999145507812,16841.099853515625,-3.1999999284744263,0.0,0.29999999329447746,-2007.5999450683594,255.0,17.0,False,0.01676782994499805,1.7164673989286356,7.085727995017496e-06,False,6,211.0,False,False,6,,enpitsu,76561198039309853,27.0,2113.449951171875,968.7100219726562,19.510000228881836,-18033.499755859375,13636.800537109375,2960.1998901367188,-2.0000000298023224,1.8000000715255737,-644.7000122070312,255.0,255.0,,0.016796408953810817,2.4426381803041477,0.0002236408910472862,True,10,False,12,80.0,False,22.0,games5425898691,bf81d8692db,21.0,2323.10009765625,2934.06005859375,17.020000457763672,-3242.2000122070312,17253.699951171875,0.9000000357627869,0.0,0.19999999552965164,-99.30000305175781,255.0,128.0,,0.009593738482028224,1.7475288987035966,3.8090388992862786e-05,True,6,False,6,255.0,False,
33,2177,63,False,False,1,6811.770891220456,-1274.6300048828125,-1316.6700439453125,93.25,22134.19921875,-1722.2999572753906,-9.49999988079071,4423.699951171875,2588.599853515625,3119.1000366210938,1.0,0.21486390723472293,1.8280881597962368,3.005209869640157,76561198039309853,enpitsu,27.0,-1391.8499755859375,-1442.52001953125,118.80999755859375,19164.599609375,-10933.900146484375,505.8000183105469,-1149.1999816894531,5234.1998291015625,1237.6000213623047,255.0,255.0,,-0.9262357037516087,-2.0797225264829113,-1.1317909367554135,True,11,False,80.0,False,12,,bf81d8692db,games5425898691,21.0,-2174.409912109375,-3617.489990234375,17.020000457763672,6324.4000244140625,-16134.599609375,1.0000000149011612,-0.09999999776482582,1.0000000149011612,1830.2999877929688,255.0,254.0,,-0.009573714707513031,-1.996696630282255,0.00012648135344663308,True,6,255.0,False,False,6,,perovich03,7161128909422019723,9.0,3477.3701171875,2793.89990234375,94.3499984741211,10.399999618530273,-22437.7001953125,2531.9000244140625,5485.5999755859375,-395.40000915527344,-37.799999713897705,255.0,128.0,False,-0.7837099036751002,-1.492028521124626,-0.004955397117505982,True,7,False,8,211.0,False,,diegoagds13,4494689699271527630,11.0,-1168.7900390625,-1131.0799560546875,16.989999771118164,5401.199951171875,-13378.199462890625,4.699999988079071,-4.099999964237213,2.5999999046325684,-1028.0999755859375,255.0,0.0,,-0.009794172314763124,-1.97422590267812,-0.00025545534526714503,False,10,4,12,136.0,False,
34,2178,64,False,True,0,4355.131127599202,1213.989990234375,1330.1300048828125,99.0999984741211,-4117.099914550781,16163.399658203125,6048.800048828125,582.400016784668,-5847.9998779296875,-1208.7000274658203,0.0,-0.28680912050275864,-1.8064525300373808,-3.1202082542869896,4494689699271527630,diegoagds13,11.0,1168.7900390625,1131.0799560546875,16.989999771118164,-5401.199951171875,13378.199462890625,4.699999988079071,4.099999964237213,-2.5999999046325684,-1028.0999755859375,255.0,0.0,,0.009794172314763124,1.97422590267812,-0.00025545534526714503,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-3477.469970703125,-2606.780029296875,106.76000213623047,-7.799999713897705,22463.9990234375,109.60000038146973,-5484.89990234375,405.0,-29.40000057220459,255.0,122.0,False,1.386539414456214,1.4680863520276521,-0.02711219837919345,True,7,211.0,False,False,8,,enpitsu,76561198039309853,27.0,1391.8499755859375,1442.52001953125,118.80999755859375,-19164.599609375,10933.900146484375,505.8000183105469,1149.1999816894531,-5234.1998291015625,1237.6000213623047,255.0,255.0,,0.9262357037516087,2.0797225264829113,-1.1317909367554135,True,11,False,12,80.0,False,,games5425898691,bf81d8692db,21.0,2174.409912109375,3617.489990234375,17.020000457763672,-6324.4000244140625,16134.599609375,1.0000000149011612,0.09999999776482582,-1.0000000149011612,1830.2999877929688,255.0,254.0,,0.009573714707513031,1.996696630282255,0.00012648135344663308,True,6,False,6,255.0,False,
35,2179,64,False,False,1,6840.718313542328,-1179.8800048828125,-1378.1400146484375,116.4000015258789,16792.60009765625,-1314.6000671386719,382.59998321533203,2750.2999877929688,3908.599853515625,2042.5999450683594,1.0,0.2587295271483061,1.8582828838132621,-2.9003743312524315,76561198039309853,enpitsu,27.0,-1391.8499755859375,-1442.52001953125,118.80999755859375,19164.599609375,-10933.900146484375,505.8000183105469,-1149.1999816894531,5234.1998291015625,1237.6000213623047,255.0,255.0,,-0.9262357037516087,-2.0797225264829113,-1.1317909367554135,True,11,False,80.0,False,12,,bf81d8692db,games5425898691,21.0,-2104.469970703125,-3758.64990234375,17.020000457763672,8718.200073242188,-14697.2998046875,1.0000000149011612,-0.09999999776482582,0.5000000074505806,1918.699951171875,255.0,253.0,,-0.009583949184378038,-2.1697181640101006,4.455888398890201e-05,True,6,255.0,False,False,6,,perovich03,7161128909422019723,9.0,3477.469970703125,2606.780029296875,106.76000213623047,7.799999713897705,-22463.9990234375,109.60000038146973,5484.89990234375,-405.0,-29.40000057220459,255.0,122.0,False,-1.386539414456214,-1.4680863520276521,-0.02711219837919345,True,7,False,8,242.0,False,,diegoagds13,4494689699271527630,11.0,-1122.22998046875,-1240.550048828125,15.9399995803833,6174.7998046875,-12605.699462890625,204.79999542236328,-141.00000381469727,1118.7999725341797,2486.699981689453,255.0,150.0,,-0.03674342496588593,-1.9831813485135636,-0.08186264554892124,False,10,4,12,136.0,False,
36,2180,64,False,False,0,4279.094009973537,1157.9000244140625,1386.050048828125,122.1500015258789,-6175.10009765625,13179.599609375,6747.0001220703125,2977.9998779296875,-4756.199951171875,-2123.5000610351562,0.0,-0.2229479192077021,-1.8864723608592864,-2.817916109024034,4494689699271527630,diegoagds13,11.0,1122.22998046875,1240.550048828125,15.9399995803833,-6174.7998046875,12605.699462890625,204.79999542236328,141.00000381469727,-1118.7999725341797,2486.699981689453,255.0,150.0,,0.03674342496588593,1.9831813485135636,-0.08186264554892124,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-3477.469970703125,-2606.780029296875,106.76000213623047,-7.799999713897705,22463.9990234375,109.60000038146973,-5484.89990234375,405.0,-29.40000057220459,255.0,122.0,False,1.386539414456214,1.4680863520276521,-0.02711219837919345,True,7,242.0,False,False,8,,enpitsu,76561198039309853,27.0,1220.6400146484375,1546.9000244140625,120.27999877929688,-17921.199951171875,12052.7001953125,310.5999946594238,369.00001525878906,-4662.9998779296875,2892.9998779296875,255.0,255.0,,0.9799303449082012,1.4900511808493002,-2.1922407606747267,True,11,False,12,80.0,False,,games5425898691,bf81d8692db,21.0,2104.469970703125,3758.64990234375,17.020000457763672,-8718.200073242188,14697.2998046875,1.0000000149011612,0.09999999776482582,-0.5000000074505806,1918.699951171875,255.0,253.0,,0.009583949184378038,2.1697181640101006,4.455888398890201e-05,True,6,False,6,255.0,False,
37,2181,64,False,False,1,6865.949939658274,-1130.3499755859375,-1420.1199951171875,139.6300048828125,11856.099853515625,-3152.9998779296875,2638.699951171875,3403.900146484375,2017.7999877929688,4145.899963378906,1.0,0.19243899383573201,1.872451539594896,-2.707635549279245,76561198039309853,enpitsu,27.0,-1220.6400146484375,-1546.9000244140625,120.27999877929688,17921.199951171875,-12052.7001953125,310.5999946594238,-369.00001525878906,4662.9998779296875,2892.9998779296875,255.0,255.0,,-0.9799303449082012,-1.4900511808493002,-2.1922407606747267,True,11,False,80.0,False,12,,bf81d8692db,games5425898691,21.0,-2104.469970703125,-3758.64990234375,17.020000457763672,8718.200073242188,-14697.2998046875,1.0000000149011612,-0.09999999776482582,0.5000000074505806,1918.699951171875,255.0,253.0,,-0.009583949184378038,-2.1697181640101006,4.455888398890201e-05,True,6,255.0,False,False,6,,perovich03,7161128909422019723,9.0,3477.580078125,2400.8701171875,105.62999725341797,7.599999904632568,-22456.4990234375,-167.19999313354492,5486.7999267578125,-378.69998931884766,-23.09999942779541,255.0,101.0,False,-1.0917224328894266,1.631571604064476,-3.1250773230417064,True,7,False,8,242.0,False,9.0,diegoagds13,4494689699271527630,11.0,-1058.3800048828125,-1350.0,16.90999984741211,7646.099853515625,-11432.80029296875,134.0999984741211,193.50000381469727,-884.0000152587891,2227.7000427246094,255.0,180.0,,-0.03492509830505156,-2.2198376352448075,-0.09952701998495561,False,10,4,12,136.0,False,
38,2222,65,False,False,0,3278.6164908287687,-506.3500061035156,1884.6199951171875,113.33000183105469,-8230.2001953125,976.2000274658203,849.0000152587891,-142.10000038146973,-3612.3001098632812,2585.5999755859375,0.0,-0.9402482749286679,-1.3732172488076622,-0.38602581496815985,4494689699271527630,diegoagds13,11.0,-583.260009765625,1995.6600341796875,16.760000228881836,-8240.499877929688,1848.3000183105469,-301.3999938964844,1275.8000183105469,449.3000030517578,-670.0,212.0,81.0,,0.00384185482783697,2.944216213634188,-0.009764486520125676,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-2804.669921875,569.97998046875,17.049999237060547,15248.800048828125,13257.80029296875,3.0000001192092896,0.9000000357627869,0.9000000357627869,-1800.3999328613281,255.0,20.0,False,0.016758524611184204,0.6632617034987611,-0.00013469047997274495,True,8,242.0,False,False,8,,enpitsu,76561198039309853,27.0,-1129.6700439453125,2781.5,17.059999465942383,-10671.099853515625,-5415.2001953125,2.3999999463558197,0.7000000029802322,0.29999999329447746,2736.099853515625,255.0,255.0,False,0.01673076766951499,-2.567902116815448,4.74045371919753e-05,True,12,False,12,80.0,False,,games5425898691,bf81d8692db,21.0,-491.95001220703125,3312.0,17.020000457763672,-15676.700439453125,-16829.69970703125,-1.8000000715255737,0.5999999865889549,0.29999999329447746,1699.6000671386719,255.0,236.0,,0.00957397293404267,-2.2584914265683844,3.214542915096048e-05,True,6,False,6,160.9495653516503,True,
39,2233,66,False,False,0,3215.57543858512,-846.2100219726562,1924.81005859375,93.58999633789062,-7114.000244140625,787.0999908447266,1079.000015258789,-537.2999954223633,-5538.599853515625,2243.699951171875,0.0,-0.6107170458042646,-2.068751561092619,1.9222642741541263,4494689699271527630,diegoagds13,11.0,-852.9299926757812,2082.4599609375,17.0,-6898.2000732421875,1905.8999633789062,3.700000047683716,-0.3999999910593033,0.0,1711.300048828125,128.0,255.0,,0.009630074888002703,2.844697798866251,0.00023447432653936142,False,10,4,136.0,False,12,,7161128909422019723,perovich03,9.0,-2071.550048828125,1035.300048828125,17.049999237060547,17320.0,10081.400146484375,2.5999999046325684,0.5999999865889549,0.5000000074505806,119.79999542236328,255.0,151.0,False,0.016764327314890724,0.5259419088487254,4.90916274522745e-05,True,8,251.77174193884736,True,False,8,20.0,enpitsu,76561198039309853,27.0,-1368.3800048828125,2399.830078125,17.059999465942383,552.0000076293945,-10608.699951171875,1.5000000596046448,-1.1999999731779099,6.1000001430511475,2037.4000549316406,255.0,255.0,False,0.01672118212273131,-1.3560577605119952,-0.00021590899020497905,True,12,False,12,80.0,False,,games5425898691,bf81d8692db,21.0,-903.1500244140625,2622.9599609375,17.020000457763672,-7822.9998779296875,-21628.60107421875,-2.0000000298023224,1.0999999940395355,3.700000047683716,613.1000137329102,255.0,128.0,,0.009600784625282004,-1.872162208316563,-0.00014585841787583936,True,6,False,6,126.41349655325696,True,
40,2240,66,False,False,1,7030.607382555458,1008.3300170898438,-1889.7099609375,123.76000213623047,2959.7000122070312,16785.699462890625,6640.8001708984375,2141.999969482422,5604.5001220703125,-24.30000066757202,1.0,0.1005267556220353,2.027543440776496,-2.94903985501258,bf81d8692db,games5425898691,21.0,1019.3699951171875,-2112.1298828125,17.0,-1071.9999694824219,12490.2001953125,-4.399999976158142,-131.899995803833,-49.699997901916504,3293.900146484375,255.0,194.0,,-0.0026165458107601253,1.2653970927106886,0.0014061793064889755,True,6,False,104.47396991073448,True,6,,76561198039309853,enpitsu,27.0,1279.77001953125,-2145.3798828125,17.059999465942383,-5824.0997314453125,9595.399780273438,1.4000000059604645,4.099999964237213,-6.800000071525574,1401.6999816894531,255.0,128.0,False,-0.01669569857110562,0.9695819768306052,-5.6234500726180656e-05,True,12,80.0,False,False,12,,perovich03,7161128909422019723,9.0,1632.6700439453125,-1334.800048828125,17.049999237060547,-17865.6005859375,-13578.399658203125,-2.0000000298023224,0.3999999910593033,0.29999999329447746,-43.400001525878906,255.0,96.0,False,-0.016788642141708356,-0.6603298494025596,-0.00011464339520404739,True,8,False,8,229.83221529632485,True,,diegoagds13,4494689699271527630,11.0,,,,,,,,,,,,,,,,False,,,,,,
41,2332,69,True,True,1,2427.2029368934845,1998.1500244140625,2977.4599609375,99.47000122070312,-15037.7001953125,22310.6005859375,3145.8999633789062,-4971.000061035156,445.0,-3330.10009765625,1.0,-1.3681178138520151,2.1764581497176287,3.0646446279645136,76561198039309853,enpitsu,27.0,2161.35009765625,2822.929931640625,66.19000244140625,-12220.999755859375,14510.0,6302.80029296875,0.9000000357627869,-5.199999809265137,975.8999633789062,128.0,0.0,False,-0.01724592008439805,0.6995526037939399,-0.0010364448964764337,True,12,2,0.0,False,14,,bf81d8692db,games5425898691,21.0,,,,,,,,,,,,,,,,True,,,,,,,perovich03,7161128909422019723,9.0,290.1400146484375,502.8900146484375,17.030000686645508,-6366.9000244140625,21095.70068359375,0.7999999821186066,-0.0,0.3999999910593033,14.600000381469727,255.0,128.0,False,-0.016796807361063933,1.2761208796560832,-3.701355656065679e-05,True,8,False,8,41.307260287705276,True,,diegoagds13,4494689699271527630,11.0,-2297.02001953125,4543.8701171875,16.920000076293945,452.09999084472656,-3942.5,22.59999990463257,2.0000000298023224,0.19999999552965164,2.800000011920929,249.0,,,-0.009346055016581273,-1.6854725140753655,1.5340753594016934e-06,False,False,False,False,85.0,False,
42,2623,70,False,False,0,5197.273092344624,-22.540000915527344,16.649999618530273,91.22000122070312,-1432.5999450683594,1405.0999450683594,-339.1999816894531,-2113.5000610351562,-1985.7000732421875,-1617.5999450683594,0.0,-0.1515058591794894,-0.18191556881566903,-0.4704866279398719,4494689699271527630,diegoagds13,11.0,-6.900000095367432,-134.92999267578125,98.77999877929688,-3025.7000732421875,-58.69999885559082,2629.4000244140625,887.5,-5243.0999755859375,-1403.9999389648438,255.0,255.0,,-0.3133160130109681,1.8143322755502962,-0.43977567236349036,True,3,False,22.0,False,4,,7161128909422019723,perovich03,9.0,10.4399995803833,-4463.72021484375,17.049999237060547,-5.400000214576721,7758.2000732421875,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,128.0,,0.016578922560443597,1.5715211864436465,5.948670322877354e-06,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27.0,-23.020000457763672,149.97000122070312,113.36000061035156,-1231.6999816894531,2222.7999877929688,757.3999786376953,5439.5001220703125,460.0,-670.8000183105469,255.0,128.0,,0.9895415979831824,1.6080193498564168,-3.1192451259284444,True,1,False,2,31.0,False,,games5425898691,bf81d8692db,21.0,3389.1298828125,3836.830078125,17.010000228881836,11100.2001953125,-11254.200439453125,2.3000000417232513,0.5000000074505806,0.0,-1987.8999328613281,128.0,0.0,,0.009610854193051407,-0.8614239446003955,-2.854071819770247e-05,True,False,False,False,255.0,False,
43,2634,71,False,False,0,5153.943871255028,-53.939998626708984,55.310001373291016,92.33999633789062,-765.5000305175781,1073.0000305175781,0.0,-1175.8999633789062,-839.0000152587891,541.1999893188477,0.0,-0.5835403876181098,0.17510784780092645,-0.9853571887123558,4494689699271527630,diegoagds13,11.0,-137.1300048828125,-157.57000732421875,112.7300033569336,-3135.8999633789062,-487.09999084472656,-149.0999984741211,-1626.3999938964844,-4111.099853515625,-3271.4999389648438,255.0,255.0,,-0.44810727775504317,0.42006120458842255,-2.734201104593268,True,3,False,22.0,False,4,,7161128909422019723,perovich03,9.0,9.40999984741211,-4069.719970703125,17.049999237060547,-233.70000839233398,10516.099853515625,2.7000001072883606,-0.5000000074505806,1.5000000596046448,475.2000045776367,255.0,171.0,,0.016662619777649202,1.5868382837298134,9.544770931688067e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27.0,-63.93000030517578,269.739990234375,145.77000427246094,-1191.2999725341797,3646.7001342773438,7.400000095367432,5495.5999755859375,-60.50000190734863,-209.79999542236328,255.0,0.0,,-1.4088651456828052,1.3235658748595696,-2.9023879329101256,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,21.0,3593.090087890625,3293.18994140625,17.010000228881836,-1003.3000183105469,-14122.2998046875,1.0000000149011612,0.0,0.0,-2168.3999633789062,255.0,0.0,,0.009574021861616603,-1.70835202092883,-9.483341395908909e-06,True,False,False,False,251.85351406374286,True,
44,2643,71,False,False,0,5113.734166810352,-79.94000244140625,91.80000305175781,92.33999633789062,-757.3000335693359,1063.8999938964844,0.0,-1165.8999633789062,-830.0,541.1999893188477,0.0,-0.6696781419148243,0.7229151548251114,-1.5850689795446142,4494689699271527630,diegoagds13,11.0,-231.92999267578125,-171.80999755859375,101.37000274658203,-3048.2998657226562,-439.00001525878906,-1020.0,-1607.7999877929688,-2226.699981689453,-1427.8999328613281,255.0,0.0,,-1.2468337598840242,1.5965351760882531,1.0368132704539,True,4,False,22.0,False,4,,7161128909422019723,perovich03,9.0,-12.75,-3682.780029296875,17.049999237060547,-860.2999877929688,12306.300048828125,-0.5999999865889549,-0.29999999329447746,0.0,3.6000001430511475,255.0,128.0,,0.01669634814189497,1.6410876589671461,-8.481304501985364e-06,True,False,112.89613779385884,True,False,False,,enpitsu,76561198039309853,27.0,-104.54000091552734,392.739990234375,114.20999908447266,-1194.800033569336,3516.7999267578125,-1931.300048828125,2271.300048828125,-589.5000076293945,-600.099983215332,255.0,128.0,,-0.3367581413427719,-1.7350166592913951,0.05917478365619311,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,21.0,3392.570068359375,2847.169921875,17.010000228881836,-10452.19970703125,-12785.799560546875,-0.29999999329447746,-0.3999999910593033,-0.29999999329447746,-506.89998626708984,255.0,128.0,,0.009601433485889214,-2.3030489385697837,0.00025710004892340235,True,False,False,False,223.68115278982347,True,
