,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_1_handbrake
35,2554,77.0,False,False,1,6499.909608492291,-2206.56005859375,-571.6500244140625,106.72000122070312,5173.3001708984375,16782.099609375,3041.0000610351562,1589.4000244140625,-3384.89990234375,-4692.0001220703125,1.0,-0.13697631122508583,1.7827873927775477,-1.7529704983279175,76561198119088070,Ó Puto da Bóina || JP,13.0,-2328.27001953125,-753.5900268554688,17.049999237060547,352.2999954223633,19275.400390625,-1.7000000178813934,-0.19999999552965164,-6.800000071525574,-1007.6000213623047,255.0,10.0,False,-0.016793688405686527,1.631270175931641,3.399716815968415e-05,False,86.0,False,8,False,8,,76561198183490354,Kayoux,19.0,-1560.199951171875,-3256.7900390625,17.010000228881836,-13996.300048828125,-1958.5000610351562,2.0999999344348907,-1.0999999940395355,0.09999999776482582,99.79999542236328,255.0,128.0,,-0.009624067303836609,-0.15234154570947372,-0.00012577769044919802,True,4,112.0,False,6,False,,games5425898691,bf81d8692db,21.0,-3522.389892578125,2577.75,17.010000228881836,-5867.80029296875,18322.900390625,2.0999999344348907,-0.0,0.5000000074505806,7.599999904632568,255.0,128.0,-0.009601276584399089,1.2598008395075047,-6.256082974245883e-05,True,6,False,6,253.0,False,,enpitsu,76561198039309853,27.0,3273.179931640625,857.5599975585938,90.06999969482422,-1416.6000366210938,19250.50048828125,-25.69999933242798,-5484.69970703125,-409.00001525878906,0.09999999776482582,128.0,128.0,,-1.4256495060111691,1.4961375307239964,0.0002323689814413454,True,12,False,0.0,False,11,,
36,2576,78.0,False,True,1,5117.289908961284,-1791.8199462890625,785.4299926757812,141.0,4491.499938964844,19574.69970703125,1721.7999267578125,1962.5,545.0,-4762.60009765625,1.0,-0.05641398642182929,0.5044928725059117,-0.8922154626294679,76561198119088070,Ó Puto da Bóina || JP,13.0,-1825.260009765625,591.3099975585938,17.049999237060547,2300.800018310547,17907.19970703125,-2.0999999344348907,-0.0,1.2999999523162842,351.5999984741211,255.0,128.0,False,-0.01676998368805718,1.6659035333378491,-0.000232860076668615,False,70.36960866374355,True,8,False,8,,76561198183490354,Kayoux,21.0,-2662.530029296875,-3646.85009765625,17.010000228881836,-12953.299560546875,-5570.7000732421875,2.0999999344348907,-0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009600860350036438,-0.40618844050204594,-5.5322721717423776e-05,True,4,112.0,False,6,False,,games5425898691,bf81d8692db,21.0,-3258.6298828125,3913.989990234375,17.010000228881836,13467.099609375,10957.60009765625,2.0000000298023224,-0.19999999552965164,-0.09999999776482582,-433.49998474121094,255.0,128.0,-0.009588046329317566,2.5016243048460005,0.0002048447711932795,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,3157.5400390625,2429.360107421875,34.83000183105469,-1414.2999267578125,19179.69970703125,-2443.699951171875,-2221.3999938964844,-164.50000762939453,-5.799999833106995,255.0,0.0,,0.32949698628744334,1.4966087464916271,0.00020594383595115803,True,12,False,0.0,False,12,,
37,2590,79.0,False,True,1,4152.211028912366,-1557.780029296875,1790.4000244140625,153.2100067138672,6539.7998046875,20358.900146484375,3830.7000732421875,1543.2000732421875,-729.5999908447266,-4740.10009765625,1.0,0.6409421534141245,-3.017210831712138,-0.4575010548969945,76561198119088070,Ó Puto da Bóina || JP,13.0,-1611.6400146484375,1686.3399658203125,19.5,5402.80029296875,20616.8994140625,2961.6000366210938,-0.09999999776482582,-0.7000000029802322,-9.100000262260437,255.0,128.0,False,-0.016788276236456443,1.828095188324052,7.463701454909134e-05,False,50.0,False,9,False,8,,76561198183490354,Kayoux,21.0,-3339.77001953125,-3906.43994140625,17.010000228881836,-13730.30029296875,-2342.7000427246094,2.5,-0.3999999910593033,-0.0,-2507.2999572753906,255.0,0.0,True,-0.009590985214125826,-0.08215934101732639,-0.00017271913375833638,True,4,112.0,False,6,False,,games5425898691,bf81d8692db,21.0,-2486.679931640625,4283.8798828125,17.010000228881836,16565.30029296875,1059.1000366210938,2.3000000417232513,0.19999999552965164,0.09999999776482582,-1983.6000061035156,255.0,0.0,-0.009575781698303759,-3.1386523611154202,-1.9472780188657256e-05,True,6,False,6,251.86787109221183,True,,enpitsu,76561198039309853,27.0,3201.590087890625,3384.280029296875,17.049999237060547,3716.099853515625,18013.900146484375,2.5999999046325684,0.29999999329447746,-0.7999999821186066,-56.79999828338623,255.0,255.0,,-0.016816104782903175,1.7805982797263757,7.07336139296774e-05,True,12,False,0.0,False,12,,
38,2601,79.0,False,True,1,3363.772887209479,-1287.9200439453125,2581.590087890625,263.17999267578125,13895.0,20434.3994140625,6952.80029296875,-3990.5999755859375,-4480.299987792969,-28.599998950958252,1.0,0.309808798828582,-0.9616382760868193,0.18004471629004504,76561198119088070,Ó Puto da Bóina || JP,13.0,-1398.2099609375,2459.510009765625,129.91000366210938,13107.900390625,14067.60009765625,2291.699981689453,2661.4999389648438,3925.5999755859375,-142.39999771118164,255.0,58.0,False,-0.10586837911537453,1.1623326128237412,0.4659825316091976,False,50.0,False,10,False,9,,76561198183490354,Kayoux,21.0,-3798.489990234375,-3785.419921875,17.610000610351562,-5381.5997314453125,8594.199829101562,157.70000457763672,-254.40000534057617,541.8000030517578,-3107.39990234375,255.0,0.0,False,-0.006062535204202378,1.213327615276305,0.021160212128624293,True,4,112.0,False,6,False,,games5425898691,bf81d8692db,21.0,-1780.31005859375,4105.830078125,17.010000228881836,16016.400146484375,-9654.500122070312,2.0000000298023224,2.7000001072883606,-1.7000000178813934,-1422.7000427246094,255.0,113.0,-0.009598639293244816,-2.5303046083349154,3.176694637923297e-05,True,6,False,7,253.0,False,,enpitsu,76561198039309853,27.0,3238.1298828125,3999.949951171875,17.049999237060547,-3566.4999389648438,17462.7001953125,3.0000001192092896,-0.0,-0.5000000074505806,1976.3999938964844,255.0,255.0,,-0.01677370755774784,1.303922459533849,5.770731387668482e-05,True,12,False,255.0,False,12,,
39,2709,83.0,False,False,1,1601.5686326564328,2137.14990234375,4127.7900390625,287.8599853515625,-19925.899658203125,5467.60009765625,-2325.2000427246094,1604.7000122070312,-1286.0000610351562,5636.500244140625,1.0,-0.7973843813500323,1.3560963536244124,-1.7143651542613854,76561198119088070,Ó Puto da Bóina || JP,13.0,2363.929931640625,4057.93994140625,244.99000549316406,-9848.900146484375,11144.69970703125,-390.40000915527344,5050.400085449219,-2141.9000244140625,393.80001068115234,255.0,178.0,True,0.4885677261158467,-0.4013922670706669,0.45686951811151866,True,39.0,False,12,False,11,,76561198183490354,Kayoux,14.0,-900.0499877929688,298.0,17.0,17096.300048828125,8920.30029296875,3.4999999403953552,-0.3999999910593033,-0.0,1998.2000732421875,255.0,255.0,,-0.009574930937249667,2.5857008683891762,4.47803135206042e-05,True,4,246.0,False,6,False,,games5425898691,bf81d8692db,21.0,3446.909912109375,4439.89990234375,58.619998931884766,3938.3999633789062,-10639.3994140625,-3540.4998779296875,-314.89999771118164,2153.300018310547,-2359.7999572753906,128.0,0.0,-0.35279828826706355,-1.74419190929484,0.5085329898717706,True,8,False,8,253.0,False,,enpitsu,76561198039309853,27.0,1136.3299560546875,4658.490234375,17.049999237060547,345.6999969482422,255.79999923706055,2.5999999046325684,-0.9000000357627869,1.2999999523162842,-0.29999999329447746,128.0,128.0,,-0.016800790796176645,-0.637471574708628,-6.29454663554355e-06,True,12,False,210.0,False,12,,
40,2798,86.0,False,False,1,3488.6259112107027,-2588.699951171875,4974.5400390625,110.86000061035156,-4069.1000366210938,25650.10009765625,5302.5,2744.2001342773438,-4774.89990234375,2381.0000610351562,1.0,1.0264345506875305,0.05532182113881181,2.046284985010805,76561198183490354,Kayoux,25.0,-2610.830078125,4808.85009765625,15.350000381469727,-302.09999084472656,16552.2998046875,-100.9000015258789,135.10000228881836,307.09999084472656,-646.3999938964844,128.0,255.0,,0.009744302515305425,1.6121254862924055,0.032215462789976855,True,140.0,False,6,False,4,,76561198119088070,Ó Puto da Bóina || JP,13.0,-69.37999725341797,3729.860107421875,17.049999237060547,-2501.9000244140625,-13549.7998046875,2.8999999165534973,-1.1999999731779099,-6.600000262260437,621.6999816894531,255.0,255.0,False,-0.016744715484287822,-1.3804082542152802,6.429965182093723e-05,True,12,69.0,False,12,False,,games5425898691,bf81d8692db,21.0,-1948.0,4852.08984375,170.6300048828125,-22922.5,-950.1999664306641,1628.6000061035156,-163.50000381469727,134.49999809265137,-340.49999237060547,255.0,24.0,0.431693487213511,-0.053910247835497214,0.0012873759627051809,True,8,False,10,137.2721205885692,True,,enpitsu,76561198039309853,27.0,-2076.64990234375,4705.81982421875,17.030000686645508,-22009.69970703125,2806.4999389648438,5.600000023841858,0.7999999821186066,-0.0,1962.1000671386719,255.0,255.0,,-0.0167822966770406,0.057804017630054216,9.231618490927568e-05,True,14,False,43.0,False,14,,
41,2863,89.0,False,False,1,3833.9639735136802,-2881.800048828125,4486.16015625,1901.780029296875,10129.600219726562,-11186.600341796875,734.0000152587891,-1775.0,546.3000106811523,-5705.30029296875,1.0,-0.09271294810839868,0.7151937301190151,3.112398477970151,76561198183490354,Kayoux,25.0,-3009.52001953125,4604.14990234375,1922.68994140625,9815.700073242188,-6677.5,1901.6000366210938,752.2000122070312,-740.6999969482422,5397.7001953125,255.0,0.0,False,1.2340348333405107,1.3366272281955571,1.6240700780902453,True,75.93481283546775,True,8,False,5,,76561198119088070,Ó Puto da Bóina || JP,13.0,-431.25,1085.8900146484375,17.049999237060547,-2508.5000610351562,3733.3999633789062,2.5999999046325684,-0.0,-0.0,-610.2999877929688,255.0,128.0,False,-0.016591460230698112,1.1071558925046636,0.00021656060072025124,True,12,100.0,False,12,False,,games5425898691,bf81d8692db,21.0,-3787.840087890625,3919.919921875,20.760000228881836,4578.800048828125,6627.7001953125,-204.69999313354492,-8.999999761581421,-578.4999847412109,860.9999847412109,255.0,179.0,-0.029394808694237405,2.15638940441998,0.12291881382013231,True,10,False,10,114.0,False,,enpitsu,76561198039309853,27.0,-2350.820068359375,4210.0498046875,17.040000915527344,-5201.6998291015625,8351.500244140625,5.099999904632568,0.3999999910593033,0.19999999552965164,3439.7000122070312,128.0,255.0,False,-0.016719613665103505,0.14251070392211765,2.35495584192104e-05,True,14,False,43.0,False,14,,
42,2924,91.0,True,True,1,3412.509136801028,-723.1799926757812,2136.090087890625,507.29998779296875,4323.999938964844,19018.900146484375,-4948.0999755859375,-4814.2999267578125,-950.1000213623047,-3452.3001098632812,1.0,-0.31875077590483947,1.3658630916640377,-3.0176024940517414,76561198119088070,Ó Puto da Bóina || JP,12.0,-713.8599853515625,1970.6500244140625,442.4700012207031,-899.4999694824219,4931.700134277344,-1066.1000061035156,882.2000122070312,2848.800048828125,-4180.5999755859375,255.0,82.0,False,0.29574815923603737,1.3348164314529767,-0.020478310349202535,True,32.93797861119752,True,14,4,12,,76561198183490354,Kayoux,19.0,-904.2999877929688,3252.169921875,951.5,11101.199951171875,-6135.10009765625,-10733.800048828125,-1895.2000427246094,35.79999923706055,-585.4000091552734,128.0,128.0,False,0.3002507686379862,-3.1236848669571464,0.04582322519188154,True,6,60.0,False,8,False,,games5425898691,bf81d8692db,21.0,-1418.780029296875,4010.510009765625,86.73999786376953,16282.5,-6853.499755859375,-675.5000305175781,2116.300048828125,3640.7000732421875,-20.799999237060547,255.0,128.0,1.0985924067068928,-2.6249451566771875,-0.011076792604418146,True,12,False,12,144.0,False,,enpitsu,76561198039309853,27.0,-1343.199951171875,3988.449951171875,17.040000915527344,12459.89990234375,3474.8001098632812,3.799999952316284,0.5000000074505806,0.29999999329447746,0.0,128.0,128.0,False,-0.01670712325884941,2.869597051016726,-4.97204301441501e-05,True,14,False,43.0,False,14,,
43,3201,93.0,False,False,1,5257.973592144717,-28.549999237060547,-36.04999923706055,89.41999816894531,-622.0999908447266,21402.2998046875,-1508.9999389648438,-3044.89990234375,1853.6000061035156,-599.1999816894531,1.0,0.03356266283609708,0.14210768922817155,0.09186032205457635,76561198183490354,Kayoux,14.0,-56.25,-205.6699981689453,89.0999984741211,6666.500244140625,10093.099975585938,2386.3999938964844,3082.0001220703125,-1337.5999450683594,4354.4000244140625,255.0,128.0,,-0.2255128029144154,2.0129714480151746,0.0055551761466082405,True,28.0,False,4,False,False,,76561198119088070,Ó Puto da Bóina || JP,13.0,28.989999771118164,-1718.4100341796875,17.049999237060547,983.1999969482422,13831.99951171875,2.5999999046325684,-0.0,-0.7000000029802322,-17.40000009536743,128.0,128.0,,-0.016867490579608437,1.6439898725581934,6.954512570585576e-05,True,4,102.0,False,4,False,,games5425898691,bf81d8692db,21.0,88.7699966430664,109.0999984741211,103.43000030517578,-2049.9000549316406,-22819.19921875,186.10000610351562,5427.60009765625,-841.9000244140625,-285.2000045776367,255.0,63.0,-1.2126821012776905,-2.3093606008427936,0.8697169324838259,True,3,False,4,0.0,False,,enpitsu,76561198039309853,33.0,-0.0,4727.990234375,17.049999237060547,-0.0,1428.3000183105469,2.5,-0.5000000074505806,-0.0,0.0,128.0,,,-0.01674677600886567,-1.5707748601881248,-2.392834531677249e-07,,False,False,107.0,False,False,,
44,3202,93.0,False,False,0,5230.2052293932575,76.58999633789062,1.0199999809265137,92.2300033569336,22651.69921875,-11438.499755859375,363.1999969482422,201.49999618530273,-1193.499984741211,-5623.599853515625,0.0,-0.12071047229014158,-0.32923823264728586,0.17426662334007534,bf81d8692db,games5425898691,21.0,-102.38999938964844,26.670000076293945,106.79000091552734,-2838.699951171875,13585.30029296875,464.90001678466797,-3662.5,2813.9999389648438,-2986.099853515625,255.0,62.0,,1.2301993400942908,-3.098671184603898,2.476679079282555,True,0.0,False,4,False,3,,76561198039309853,enpitsu,33.0,0.0,-4727.990234375,17.049999237060547,0.0,-1428.3000183105469,2.5,0.5000000074505806,0.0,0.0,128.0,,,0.01674677600886567,1.5707748601881248,-2.392834531677249e-07,,False,107.0,False,False,False,,Ó Puto da Bóina || JP,76561198119088070,13.0,-28.989999771118164,1718.4100341796875,17.049999237060547,-983.1999969482422,-13831.99951171875,2.5999999046325684,0.0,0.7000000029802322,-17.40000009536743,128.0,128.0,0.016867490579608437,-1.6439898725581934,6.954512570585576e-05,True,4,False,4,102.0,False,,Kayoux,76561198183490354,14.0,48.40999984741211,191.52999877929688,95.04000091552734,-4429.599914550781,-8814.400024414062,3309.4000244140625,-1184.1999816894531,1391.6000366210938,5187.5,255.0,128.0,,0.0819262439853861,-1.7389079067801039,-0.04579786366349545,True,4,False,28.0,False,3,,
45,3308,97.0,False,False,1,5325.731788107967,-3957.580078125,2947.699951171875,909.5800170898438,11862.60009765625,11521.400146484375,4759.599914550781,-1299.4999694824219,5549.69970703125,-1873.699951171875,1.0,1.069474916103069,3.0764675274597537,-2.085872823421481,76561198119088070,Ó Puto da Bóina || JP,13.0,-4079.330078125,2888.409912109375,846.3699951171875,-344.00001525878906,11459.300537109375,13397.19970703125,477.2999954223633,1506.7999267578125,1034.5999908447266,255.0,255.0,,0.9487261635414993,1.5500128000365632,1.5684691945184206,True,240.0,False,4,False,4,,76561198183490354,Kayoux,25.0,4051.39990234375,-222.5399932861328,145.89999389648438,704.7000122070312,-11440.30029296875,1706.4999389648438,2559.4000244140625,-1445.8999633789062,-1426.6000366210938,255.0,0.0,False,0.02666589480146179,-1.5895596034885053,1.1107722325399805,True,6,255.0,False,6,False,,games5425898691,bf81d8692db,21.0,3603.81005859375,-126.88999938964844,16.149999618530273,13227.2998046875,12534.200439453125,-798.3000183105469,-1056.2000274658203,1806.7999267578125,48.499999046325684,255.0,255.0,-0.00027208148818236603,2.3605115528072482,-0.0034526142099007033,False,6,False,6,0.0,False,,enpitsu,76561198039309853,27.0,-378.44000244140625,5142.10009765625,17.040000915527344,-6867.39990234375,-4998.599853515625,3.8999998569488525,1.0999999940395355,-1.5000000596046448,0.0,128.0,128.0,False,-0.016709008427571788,-0.6291938763603541,-3.5207897236817166e-06,True,False,False,107.0,False,False,,
46,3380,99.0,False,False,0,9905.938097262293,1256.6700439453125,-4529.2099609375,116.55999755859375,14748.299560546875,11244.000244140625,3440.7000732421875,252.90000915527344,-5554.4000244140625,2254.7999572753906,0.0,0.20415155557723272,-1.0135249361214278,1.728647735166912,76561198039309853,enpitsu,27.0,1045.3499755859375,-4620.990234375,17.040000915527344,12757.80029296875,8867.39990234375,-0.29999999329447746,-0.7999999821186066,0.29999999329447746,-2.0999999344348907,255.0,128.0,,0.016732268932048835,0.60710699359851,2.3096203266977815e-05,True,16.163371850085515,True,False,False,False,,bf81d8692db,games5425898691,21.0,-3053.10009765625,-4423.68994140625,16.989999771118164,6741.099853515625,2360.2000427246094,5.199999809265137,0.0,1.899999976158142,439.59999084472656,255.0,128.0,,0.009391891365193066,0.43324889400821665,-0.0001812900874519657,True,8,226.88040421855064,True,8,False,,Ó Puto da Bóina || JP,76561198119088070,13.0,1456.0400390625,-4779.4501953125,409.760009765625,-15863.399658203125,-5042.900085449219,-15871.8994140625,-228.4000015258789,172.5,-429.1999816894531,255.0,246.0,0.10380406259242413,1.8194626222743726,0.09726726099383241,True,4,False,6,136.0,False,,Kayoux,76561198183490354,16.0,-758.5499877929688,547.0499877929688,17.010000228881836,14645.799560546875,-1015.5999755859375,2.3000000417232513,-1.1999999731779099,0.0,1956.9000244140625,255.0,255.0,,0.009588486399534352,-0.02084016604420556,0.0001320743040480168,True,6,False,234.0,False,6,,
47,3434,101.0,False,False,0,8993.1626104903,3879.22998046875,-2480.639892578125,107.30999755859375,-5470.10009765625,23112.19970703125,3033.800048828125,774.1000366210938,4779.2999267578125,3543.800048828125,0.0,0.6722034052590596,1.7725101510473058,0.7768688291657623,76561198039309853,enpitsu,27.0,3992.719970703125,-2604.010009765625,72.95999908447266,2605.5999755859375,21487.900390625,730.1999664306641,-2788.800048828125,-3303.2998657226562,-1224.7000122070312,255.0,255.0,,-0.0014266803911862096,1.503659305879773,-0.7179689365375743,True,189.0,False,False,False,False,,bf81d8692db,games5425898691,21.0,104.08000183105469,-4682.0498046875,42.31999969482422,19701.800537109375,-4462.200012207031,-2244.199981689453,-315.3000068664551,2056.699981689453,1273.0999755859375,255.0,255.0,,-0.36905399045363385,-0.12762715430998514,0.019382403271372,True,10,211.0,False,10,False,,Ó Puto da Bóina || JP,76561198119088070,13.0,119.75,-3569.14990234375,69.0199966430664,-3170.4998779296875,12445.899658203125,2560.10009765625,-1576.6000366210938,2174.7999572753906,715.6999969482422,255.0,219.0,0.07837204830831981,1.8486802430825928,0.11164715184041477,False,5,False,8,136.0,False,,Kayoux,76561198183490354,16.0,2608.72998046875,149.6300048828125,17.010000228881836,21098.9990234375,-2693.3999633789062,2.3000000417232513,-0.29999999329447746,0.09999999776482582,1955.7000732421875,255.0,255.0,,0.009580338634976622,-0.055029113894436404,3.316222197680092e-05,True,6,False,161.0,False,6,,
48,3488,103.0,True,False,0,5149.715817630769,2928.5,1691.4100341796875,93.4800033569336,-3804.89990234375,18491.600341796875,673.4999847412109,-5548.800048828125,539.7000122070312,2217.7999877929688,0.0,0.12306556437964793,1.1550318539998379,-0.23828842091139119,76561198039309853,enpitsu,27.0,3091.7099609375,1694.739990234375,17.030000686645508,-16169.100341796875,16357.19970703125,1.5000000596046448,0.0,0.0,2030.5000305175781,255.0,255.0,,0.016791435504450183,2.4279512030624284,2.1979426118189688e-05,True,60.28144519047073,True,False,False,False,,bf81d8692db,games5425898691,21.0,3327.52001953125,-3391.449951171875,17.010000228881836,-3960.4998779296875,17870.999755859375,2.0999999344348907,0.5999999865889549,-2.5999999046325684,1549.9000549316406,255.0,148.0,,0.009595647241048869,1.8646068775532165,-6.0919748553866845e-05,True,10,199.0,False,10,False,,Ó Puto da Bóina || JP,76561198119088070,13.0,159.82000732421875,219.44000244140625,17.030000686645508,-640.5000305175781,21435.6005859375,5.400000214576721,0.0,-2.7000001072883606,1650.7000732421875,255.0,202.0,0.01676482109342647,1.667461966859324,3.174631526908854e-05,True,6,False,8,160.0,False,,Kayoux,76561198183490354,21.0,2516.989990234375,2570.300048828125,17.010000228881836,-9521.900024414062,14309.300537109375,2.199999988079071,-0.3999999910593033,0.5999999865889549,-1720.0999450683594,255.0,0.0,,0.009597868777081117,2.1193844207345847,-0.00016839750488154055,True,6,False,143.0,False,6,,
49,3792,105.0,False,False,1,5156.689888242122,48.439998626708984,53.439998626708984,92.9000015258789,19606.400146484375,21588.40087890625,970.6999969482422,-5567.2998046875,2236.1000061035156,61.70000076293945,1.0,0.04350602403322802,0.0007510208945374962,0.133999016467222,76561198119088070,Ó Puto da Bóina || JP,13.0,-131.5500030517578,-156.63999938964844,88.80999755859375,14901.99951171875,17470.799560546875,-1303.6000061035156,-1011.1000061035156,2529.2999267578125,308.29999923706055,255.0,128.0,,0.39924835760927946,2.202133080562418,-0.15148651756420928,True,9.0,False,4,False,4,,76561198183490354,Kayoux,26.0,31.079999923706055,-1777.4100341796875,17.010000228881836,664.1000366210938,15100.0,1.899999976158142,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.009598683236630863,1.6147438841398933,-6.595949922240666e-05,True,False,66.0,False,False,False,,games5425898691,bf81d8692db,21.0,2502.7099609375,4073.43994140625,17.010000228881836,17074.000244140625,5687.80029296875,2.3000000417232513,0.9000000357627869,0.5000000074505806,-1816.199951171875,255.0,0.0,-0.009565007701260184,2.8706056317674693,-0.00014975511233856974,True,False,False,False,0.0,False,,enpitsu,76561198039309853,27.0,162.75999450683594,335.239990234375,73.19000244140625,-12854.3994140625,-18984.000244140625,1831.4999389648438,4773.2000732421875,-2731.9000244140625,46.39999866485596,255.0,128.0,,-0.6416904800750011,-1.057047790999935,0.003545790716367277,True,2,False,0.0,False,1,,
50,3793,105.0,False,False,0,5311.920926145561,-130.27000427246094,-116.44000244140625,111.72000122070312,-9196.799926757812,9312.100219726562,8339.69970703125,3561.9000244140625,-2941.9000244140625,3828.5000610351562,0.0,-0.3004844521102834,0.12282679802394193,0.5466034547834812,76561198039309853,enpitsu,27.0,-162.75999450683594,-335.239990234375,73.19000244140625,12854.3994140625,18984.000244140625,1831.4999389648438,-4773.2000732421875,2731.9000244140625,46.39999866485596,255.0,128.0,,0.6416904800750011,1.057047790999935,0.003545790716367277,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,21.0,-2647.179931640625,-4109.43017578125,17.010000228881836,-17498.499755859375,-3141.7999267578125,2.3000000417232513,-0.5000000074505806,-0.19999999552965164,-1917.5,255.0,0.0,,0.009583595782935302,-3.027413020589616,-5.2081412444899196e-05,True,False,0.0,False,False,False,,Ó Puto da Bóina || JP,76561198119088070,13.0,20.0,25.950000762939453,79.75,-12906.300048828125,-15120.30029296875,-1163.1999969482422,-3917.0001220703125,2674.8001098632812,316.3999938964844,255.0,128.0,-0.6504334246795788,-2.191850767441287,-0.10551362544126647,True,4,False,4,9.0,False,,Kayoux,76561198183490354,26.0,-36.58000183105469,1651.6099853515625,17.010000228881836,-664.1000366210938,-15100.0,1.899999976158142,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.009598683236630863,-1.6147438841398933,-6.595949922240666e-05,True,False,False,66.0,False,False,,
51,3794,105.0,False,False,1,5109.006420367641,189.9199981689453,80.0199966430664,138.97000122070312,28680.6005859375,-5103.900146484375,6400.9002685546875,164.79999542236328,-1344.4000244140625,-5845.10009765625,1.0,0.3220023784449373,-0.008847988304975803,0.6043313255939324,76561198119088070,Ó Puto da Bóina || JP,13.0,-20.0,-25.950000762939453,79.75,12906.300048828125,15120.30029296875,-1163.1999969482422,3917.0001220703125,-2674.8001098632812,316.3999938964844,255.0,128.0,,0.6504334246795788,2.191850767441287,-0.10551362544126647,True,9.0,False,4,False,4,,76561198183490354,Kayoux,17.0,36.58000183105469,-1651.6099853515625,17.010000228881836,664.1000366210938,15100.0,1.899999976158142,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.009598683236630863,1.6147438841398933,-6.595949922240666e-05,True,False,66.0,False,False,False,,games5425898691,bf81d8692db,21.0,2647.179931640625,4109.43017578125,17.010000228881836,17498.499755859375,3141.7999267578125,2.3000000417232513,0.5000000074505806,0.19999999552965164,-1917.5,255.0,0.0,-0.009583595782935302,3.027413020589616,-5.2081412444899196e-05,True,False,False,False,0.0,False,,enpitsu,76561198039309853,27.0,64.38999938964844,192.58999633789062,80.0999984741211,-11030.400390625,-16063.1005859375,48.499999046325684,5259.5001220703125,-1239.1999816894531,1025.5000305175781,255.0,128.0,,-1.2921221446757831,-1.0020215558229668,-0.35025085350648105,True,2,False,0.0,False,1,,
