,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,952,19,False,False,0,3392.9773522976952,-1933.010009765625,1909.3800048828125,136.3300018310547,3516.400146484375,3318.800048828125,-357.5,1166.500015258789,2466.1000061035156,5343.900146484375,0.0,-1.3694972448337968,0.9860770109056632,-0.7011132124100651,76561198039309853,enpitsu,27.0,-1815.3699951171875,1794.550048828125,110.87999725341797,15203.599853515625,-572.0999908447266,-212.80000686645508,-4994.599914550781,-1225.2999877929688,1949.7999572753906,128.0,255.0,,0.19716063118370078,0.2331338468908942,-1.8770882567389007,True,0.0,False,3,4,False,,bf81d8692db,games5425898691,24.0,-2232.6201171875,641.5900268554688,17.020000457763672,16913.1005859375,14885.400390625,1.0000000149011612,-0.3999999910593033,-0.3999999910593033,-1698.800048828125,255.0,0.0,,0.009599438427533183,0.6679040024162909,-6.712840956925449e-05,True,143.0,False,False,False,False,,Purpy B,b1c1424ec1b,8.0,-1425.6800537109375,2600.31005859375,17.040000915527344,5171.400146484375,-8035.3997802734375,3.8999998569488525,-1.0999999940395355,1.5000000596046448,1060.199966430664,255.0,134.0,False,0.016691654129998245,-0.9474279841636698,-0.00023318108732992064,True,False,False,False,187.0,False,,Rudrick,76561198028460939,7.0,1523.0400390625,3870.02001953125,17.020000457763672,-7836.199951171875,-11556.800537109375,1.0999999940395355,-0.3999999910593033,-0.9000000357627869,-2118.8999938964844,255.0,0.0,False,0.00956096767617753,-2.222907222119605,-9.182585245031038e-05,True,4,4,False,255.0,False,
11,981,20,False,False,0,3061.605110552908,-1610.27001953125,2162.8798828125,96.04000091552734,-3160.1998901367188,17432.80029296875,4417.300109863281,-532.5,5660.7000732421875,1551.300048828125,0.0,-0.880371985253441,-2.864080380135573,-2.8935488743072972,bf81d8692db,games5425898691,24.0,-1562.6199951171875,1987.8699951171875,17.020000457763672,-6564.4000244140625,12094.100341796875,1.0000000149011612,-0.5000000074505806,1.0000000149011612,1672.2000122070312,255.0,230.0,,0.009575270471374409,2.0962013453000488,0.00011791001305846307,True,143.0,False,False,False,False,,76561198039309853,enpitsu,27.0,-305.07000732421875,1798.449951171875,17.899999618530273,13105.799560546875,4692.0001220703125,-480.60001373291016,-440.8000183105469,327.7000045776367,211.39999389648438,255.0,128.0,,-0.010352359225147816,0.36356013842707763,-0.01998805682012778,True,0.0,False,False,4,4,,Purpy B,b1c1424ec1b,8.0,-1276.8199462890625,2114.18994140625,67.7699966430664,-3518.2998657226562,4421.300048828125,3038.3999633789062,-1979.1999816894531,-5068.699951171875,799.8999786376953,0.0,0.0,False,-0.021266646582719238,-1.7569506231641032,0.23204569028202313,True,4,3,False,187.0,False,,Rudrick,76561198028460939,7.0,139.5800018310547,3235.830078125,17.020000457763672,-17000.10009765625,-389.59999084472656,1.0000000149011612,-1.0000000149011612,-0.29999999329447746,-1657.7000427246094,255.0,0.0,False,0.00955334546771047,3.132792560261051,-0.00022006780032414588,True,4,4,False,228.0,False,
12,1015,21,False,False,1,9473.843792799295,2019.25,-4267.02001953125,146.27999877929688,22546.201171875,-13236.500244140625,1615.8000183105469,-33.19999933242798,-3583.5000610351562,1538.0000305175781,1.0,1.2499959000206253,0.4713083691550057,1.1811703196324606,76561198028460939,Rudrick,7.0,1750.8299560546875,-4212.4501953125,125.33999633789062,18169.100341796875,-13845.10009765625,2418.0999755859375,5152.0001220703125,1806.3999938964844,-665.6999969482422,255.0,0.0,False,-0.6244767617215238,-3.051139480586519,0.8053342270953553,True,225.0,False,5,6,False,,b1c1424ec1b,Purpy B,8.0,1667.02001953125,-2608.22998046875,16.59000015258789,-658.0999755859375,71.90000057220459,92.5,-32.799999713897705,-54.80000019073486,760.4000091552734,255.0,255.0,False,-0.013070452455039617,0.6240325433617679,0.0005059918576634585,True,187.0,False,False,4,4,,enpitsu,76561198039309853,27.0,-1072.989990234375,-1814.760009765625,17.049999237060547,-1594.1000366210938,11114.599609375,3.400000035762787,0.09999999776482582,-0.19999999552965164,-2484.2999267578125,255.0,128.0,False,-0.016717241841806063,1.4988827177861892,5.931538120902123e-05,True,4,4,False,0.0,False,,games5425898691,bf81d8692db,24.0,2080.5400390625,-4004.590087890625,74.77999877929688,2106.3999938964844,-21871.10107421875,2606.400146484375,-206.8000030517578,2.5999999046325684,409.39998626708984,255.0,198.0,,0.051620861476836824,-1.6509313842523414,-0.00022147950241717697,True,4,False,False,91.4565678258096,True,
13,1198,27,False,False,1,7756.098353401598,3997.320068359375,-1969.0699462890625,702.1599731445312,2397.4000549316406,23912.5,12062.099609375,963.4999847412109,-5836.099853515625,1005.1000213623047,1.0,1.1635117660231395,2.136977673787394,1.1469341196359857,b1c1424ec1b,Purpy B,8.0,3957.219970703125,-2037.530029296875,543.760009765625,8029.5001220703125,18760.799560546875,2803.5000610351562,1206.2999725341797,-4914.5001220703125,-1654.7999572753906,255.0,255.0,,0.8999112554934339,2.1729514004885746,-1.0084852316434247,True,176.69003877588494,True,4,6,4,,76561198028460939,Rudrick,7.0,-74.8499984741211,-5352.85986328125,17.43000030517578,6504.6002197265625,2812.6998901367188,-48.89999866485596,190.6999969482422,101.89999580383301,863.3000183105469,255.0,255.0,,-0.016937755971070025,2.762819159967118,-0.020413088520422264,True,225.0,False,False,6,6,,enpitsu,76561198039309853,27.0,4080.429931640625,-2072.580078125,493.3299865722656,-158.69999885559082,-13000.899658203125,6438.499755859375,-2255.5999755859375,22.40000009536743,-16.699999570846558,128.0,0.0,,1.403824280570273,1.6551620303361094,-1.4863457762101293,True,6,6,False,145.0,False,,games5425898691,bf81d8692db,24.0,2778.280029296875,4758.27978515625,17.010000228881836,-11884.3994140625,9505.599975585938,2.3000000417232513,0.7999999821186066,2.0000000298023224,1906.300048828125,128.0,255.0,,-0.009793588925676795,0.6102475811483505,9.290212728860178e-06,True,8,8,False,255.0,False,
14,1309,32,False,False,0,9802.054779949895,-2005.8499755859375,-4599.02001953125,132.4600067138672,-13573.599853515625,2451.3999938964844,13225.999755859375,329.3000030517578,5973.0999755859375,-462.20001220703125,0.0,-1.1396405776140923,-0.5842199665342473,-1.0184716249621517,bf81d8692db,games5425898691,24.0,-1854.760009765625,-4637.7099609375,80.16999816894531,-11954.100341796875,-1542.2999572753906,2128.3999633789062,-794.1999816894531,-4366.499938964844,-3248.3999633789062,255.0,192.0,,0.6079365593157552,3.0011640522433782,-0.19973669256162194,True,232.0,False,9,10,False,,76561198039309853,enpitsu,26.0,-3075.64990234375,-2977.8701171875,17.030000686645508,5763.699951171875,-21866.4990234375,5.5000001192092896,-0.09999999776482582,1.1999999731779099,1710.8999633789062,255.0,255.0,,0.01676283647262504,-1.2682584168198345,0.0002013486801130642,True,0.0,False,False,6,6,,Purpy B,b1c1424ec1b,8.0,-2921.97998046875,-4133.7099609375,17.049999237060547,-7625.2001953125,-17921.400146484375,3.700000047683716,0.0,-0.5000000074505806,-3117.2000122070312,255.0,0.0,False,0.016756678860254483,-2.1705599821474872,-7.025343750795562e-05,True,8,4,6,34.0,False,,Rudrick,76561198028460939,7.0,8.680000305175781,223.50999450683594,17.010000228881836,-757.3000335693359,-14001.8994140625,2.3000000417232513,0.0,-1.2999999523162842,-1970.2999877929688,255.0,0.0,,0.009592561073629196,-1.6640929542186698,-0.0001728444816784202,True,6,6,False,255.0,False,
15,1406,35,False,False,0,8133.924424833797,-3934.800048828125,-2404.9599609375,168.66000366210938,1531.6000366210938,20057.60009765625,4085.10009765625,1485.0,5476.6998291015625,1949.4000244140625,0.0,0.1742143154632807,1.1254307525665002,-1.3131698165652403,bf81d8692db,games5425898691,24.0,-3904.8701171875,-2541.72998046875,26.93000030517578,-10305.2001953125,12710.2001953125,2678.0999755859375,-143.59999656677246,4425.10009765625,-2020.3999328613281,255.0,0.0,,-0.18204121136562992,2.2173000971604337,0.16651391970175825,True,175.63665356430957,True,10,10,False,,76561198039309853,enpitsu,27.0,297.5199890136719,-5480.16015625,22.030000686645508,-10655.50048828125,-1127.699966430664,47.800002098083496,0.09999999776482582,-95.50000190734863,-2358.6000061035156,255.0,0.0,False,0.014208732518762729,-3.0815756820811524,0.03937111618351257,True,31.0,False,False,6,6,,Purpy B,b1c1424ec1b,8.0,-3468.330078125,-2196.080078125,402.2900085449219,1897.5999450683594,10430.699462890625,-9410.700073242188,2382.7000427246094,-2345.2999877929688,-1549.2999267578125,255.0,128.0,False,-0.34416878825666836,2.129767968600655,0.42837210608444776,True,10,4,6,0.0,True,,Rudrick,76561198028460939,7.0,-3077.260009765625,-832.3200073242188,17.010000228881836,-7604.7998046875,10067.80029296875,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2325.0,255.0,0.0,False,0.009565724097273229,2.150879264266166,-1.1346545224110732e-05,True,6,6,False,255.0,False,
16,1443,36,False,False,0,5642.588763937493,-3705.510009765625,246.58999633789062,141.38999938964844,12193.599853515625,18963.900146484375,2328.3999633789062,2583.5000610351562,-1293.2000732421875,627.9000091552734,0.0,-0.2054292473728628,1.8507840981469759,0.10291038217305427,bf81d8692db,games5425898691,24.0,-3814.139892578125,207.5,15.65999984741211,6838.0999755859375,21846.0009765625,-390.0,-230.0,-710.8999633789062,-1095.0,255.0,0.0,,0.031478672272988104,1.1829681263387959,0.01739530803273393,True,59.79000427133294,True,10,10,False,,76561198039309853,enpitsu,27.0,-84.20999908447266,-4137.509765625,17.059999465942383,960.1000213623047,16135.799560546875,1.0999999940395355,0.09999999776482582,1.0999999940395355,89.20000076293945,255.0,128.0,False,0.016787134476651703,1.5211065437056366,-0.00011958113428935822,True,15.382537744378533,True,False,6,6,,Purpy B,b1c1424ec1b,8.0,-3531.330078125,-635.4600219726562,98.66000366210938,-2145.2000427246094,17121.300048828125,195.59999465942383,-5455.8001708984375,-695.5999755859375,1.0000000149011612,255.0,128.0,False,1.3262053212247704,1.698457429697798,0.0008448085367782393,False,12,5,6,0.0,False,,Rudrick,76561198028460939,7.0,-3548.030029296875,758.8699951171875,66.80999755859375,-11404.89990234375,5910.9002685546875,2915.10009765625,-17.100000381469727,3.700000047683716,3152.39990234375,128.0,255.0,False,0.009709578114263461,3.0356305220362723,0.0010463957181951556,True,8,6,False,241.0,False,
17,1524,39,True,True,0,292.3375568963912,-657.5900268554688,4970.81982421875,92.83999633789062,15673.800048828125,20904.49951171875,-1044.1000366210938,-2068.300018310547,288.0999946594238,2626.300048828125,0.0,0.32652799798604826,1.3242880053524888,1.13507205904577,bf81d8692db,games5425898691,24.0,-754.7100219726562,4841.18994140625,113.06999969482422,14254.69970703125,15964.49951171875,586.6999816894531,1053.499984741211,4617.799987792969,2795.5999755859375,255.0,128.0,,0.5369617249995249,-2.7948350814323577,3.0011262320704377,True,0.0,False,11,12,False,,76561198039309853,enpitsu,27.0,228.50999450683594,2045.1199951171875,17.049999237060547,3265.0,17904.69970703125,2.5999999046325684,0.0,-0.7999999821186066,0.0,128.0,128.0,,0.01685197999034092,1.3904064366064304,6.931256528988538e-05,True,96.0,False,False,8,8,,Purpy B,b1c1424ec1b,8.0,-2135.409912109375,4907.22021484375,17.030000686645508,19536.99951171875,10593.499755859375,5.0,-1.0999999940395355,-0.29999999329447746,-236.39999389648438,255.0,127.0,,0.016759141946730224,0.473991284417931,0.00016847287693324772,True,12,6,6,254.0,False,,Rudrick,76561198028460939,7.0,-3834.719970703125,365.0400085449219,45.52000045776367,1234.1000366210938,-1061.3999938964844,-816.1000061035156,-2139.199981689453,-3952.2000122070312,-3170.7000732421875,255.0,128.0,,0.008710720743570209,-2.0106015544559477,-1.3663159105235154,True,8,8,False,241.0,False,
18,1787,39,False,False,1,5144.072243698685,35.150001525878906,68.47000122070312,98.73999786376953,16714.49951171875,15790.899658203125,3703.900146484375,1942.1000671386719,355.8000183105469,5665.8001708984375,1.0,-0.026292397150154443,-0.35176170179769195,-0.07875948826836722,b1c1424ec1b,Purpy B,8.0,-45.900001525878906,-224.97000122070312,67.18000030517578,4387.099914550781,22433.60107421875,2527.5,-2779.89990234375,3229.2001342773438,-112.39999771118164,255.0,0.0,,-0.05173013448693104,1.347210035574064,0.025400187241808116,True,13.0,False,5,6,False,,76561198028460939,Rudrick,7.0,-0.0,-5532.72998046875,24.010000228881836,-0.0,-4657.099914550781,195.6999969482422,11.499999761581421,-0.0,0.0,255.0,,,-0.04935980501647801,1.5708283140094335,-7.872551356890994e-07,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-43.0099983215332,232.91000366210938,125.69999694824219,-4404.2999267578125,-22503.40087890625,334.90001678466797,3544.4000244140625,-3910.0,-1548.6000061035156,255.0,0.0,,-0.980914765299087,-2.0038157698760855,1.190606184705483,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,24.0,-2786.610107421875,4011.320068359375,17.010000228881836,-17826.500244140625,7600.3997802734375,2.3000000417232513,1.1999999731779099,-0.29999999329447746,1815.0999450683594,128.0,255.0,,-0.00964849332598154,0.34868075466645176,0.00013570815856864748,True,False,False,False,0.0,False,
19,1941,45,False,False,1,4465.379464604046,3210.27001953125,1321.1300048828125,133.1199951171875,-8545.800170898438,10464.300537109375,1626.4999389648438,3019.5999145507812,5184.2999267578125,64.0999984741211,1.0,-0.2615737337921471,3.0448144044637826,-0.09057549978480613,b1c1424ec1b,Purpy B,8.0,3321.43994140625,1219.0400390625,17.049999237060547,-7656.500244140625,5253.499755859375,-0.7000000029802322,6.499999761581421,-4.399999976158142,678.6000061035156,255.0,128.0,False,-0.016689835315825585,0.6060644272672883,0.00024760889838933495,False,245.64289049435686,True,6,6,False,,76561198028460939,Rudrick,7.0,1962.739990234375,-733.1300048828125,16.989999771118164,-8484.199829101562,4606.199951171875,4.600000083446503,-0.5999999865889549,0.29999999329447746,15.199999809265137,255.0,128.0,,-0.009537048528186423,0.49490678781817676,-6.67806580265787e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-1859.2900390625,3793.89990234375,17.049999237060547,18936.500244140625,10687.60009765625,2.5999999046325684,0.19999999552965164,0.3999999910593033,0.0,255.0,0.0,,-0.01676165703578317,2.627765678583028,-4.20032872258574e-05,True,4,4,False,162.0,False,,games5425898691,bf81d8692db,24.0,-162.41000366210938,5128.009765625,17.020000457763672,-2713.5000610351562,-8.00000011920929,0.7000000029802322,-0.5999999865889549,-0.5999999865889549,0.0,128.0,128.0,,-0.009575731706948419,3.138555096582833,5.2307589771145494e-05,True,False,False,False,255.0,False,
20,1957,46,False,False,1,3712.748130995286,2733.320068359375,1913.739990234375,124.13999938964844,-6451.199951171875,14779.49951171875,1556.7999267578125,2541.300048828125,255.49999237060547,3262.5,1.0,0.4419770695775542,1.1177598954812875,3.117720119712581,b1c1424ec1b,Purpy B,8.0,2761.340087890625,1736.510009765625,17.020000457763672,-6346.400146484375,14309.3994140625,2.800000011920929,-0.0,0.09999999776482582,-2076.999969482422,255.0,13.0,False,-0.01678099402353004,1.2169180269736686,-6.596800203080539e-06,False,195.5192172014585,True,6,6,False,,76561198028460939,Rudrick,7.0,1499.3299560546875,-327.489990234375,16.989999771118164,-8158.599853515625,8031.400146484375,4.900000095367432,-3.6000001430511475,2.800000011920929,994.3000030517578,128.0,255.0,,-0.009601834306718928,0.7934617653949865,0.00014778533392934015,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-677.5,4142.18017578125,17.049999237060547,21694.89990234375,988.0999755859375,-1.4000000059604645,-0.9000000357627869,-0.0,-55.900001525878906,255.0,128.0,,-0.016763861114815246,3.1019739495003,6.772627786621759e-05,True,4,4,False,140.09372025151407,True,,games5425898691,bf81d8692db,24.0,-65.51000213623047,5115.16015625,17.020000457763672,3348.9999389648438,-998.4999847412109,0.9000000357627869,1.4000000059604645,0.29999999329447746,-1259.5999908447266,128.0,31.0,,-0.009599073414112817,-2.9022606621538993,-1.855923347443923e-05,True,False,False,False,255.0,False,
21,1972,46,False,False,1,2785.7262068480677,2378.56005859375,2781.550048828125,143.69000244140625,-8541.799926757812,16920.2001953125,1249.4000244140625,3298.2000732421875,1856.6999816894531,3243.5000610351562,1.0,0.2922689705061049,-1.5237712430753365,1.77330700001468,b1c1424ec1b,Purpy B,8.0,2425.75,2746.159912109375,16.709999084472656,-8574.600219726562,19100.999755859375,-21.400001049041748,-16.699999570846558,30.0,31.80000066757202,255.0,128.0,False,-0.024007675258552772,1.140231335725478,-0.003286556565269412,False,148.535896975507,True,6,6,False,,76561198028460939,Rudrick,7.0,903.4199829101562,-193.77999877929688,16.989999771118164,-11107.7001953125,-3708.3999633789062,4.4999998807907104,-0.7999999821186066,-0.09999999776482582,401.30001068115234,255.0,128.0,,-0.009567719777629585,-0.3643249256160141,-0.0002727353371600997,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,493.2099914550781,4094.93994140625,17.049999237060547,22043.60107421875,-5388.900146484375,2.5999999046325684,-0.5999999865889549,-0.0,-266.70000076293945,255.0,128.0,,-0.01679810977583813,-2.876631316282136,0.0001398617702455587,True,4,4,False,165.0,False,,games5425898691,bf81d8692db,24.0,-139.07000732421875,5141.64013671875,17.020000457763672,-5104.2999267578125,1766.3999938964844,0.7999999821186066,-0.5999999865889549,-0.5000000074505806,0.0,0.0,128.0,,-0.009762217366108834,-2.8084143192173814,4.8908173206126904e-05,True,False,False,False,255.0,False,
22,2057,49,False,True,1,1842.444318365827,-511.260009765625,3950.7900390625,356.989990234375,-6572.8997802734375,30011.79931640625,-1909.6000671386719,-1575.2000427246094,2118.9999389648438,3065.10009765625,1.0,0.2400936910016157,1.1135773313462816,-0.6231179681038206,76561198028460939,Rudrick,7.0,-501.7099914550781,3719.06005859375,300.9599914550781,-5784.5001220703125,22211.59912109375,179.59999084472656,-2956.7001342773438,-3639.89990234375,-2873.699951171875,255.0,255.0,,-0.0001935025128197687,1.9153627708533412,-1.0754059750958493,True,164.0,False,3,4,False,,b1c1424ec1b,Purpy B,8.0,-880.780029296875,3969.68994140625,17.059999465942383,-942.6999664306641,-8162.7001953125,1.4000000059604645,-0.09999999776482582,-0.3999999910593033,-145.9000015258789,255.0,128.0,False,-0.016675048266970572,-1.4471182384138201,5.297759277598303e-05,True,147.0,False,False,8,8,,enpitsu,76561198039309853,27.0,3011.56005859375,4142.22998046875,54.869998931884766,-14863.699951171875,5859.7998046875,2469.7000122070312,-246.29999160766602,-900.5000305175781,2584.7000122070312,255.0,255.0,False,-0.055511749223617436,0.13537877769967968,0.0038249321923424194,True,8,7,False,255.0,False,,games5425898691,bf81d8692db,24.0,-757.1300048828125,5070.10986328125,66.94999694824219,2602.2000122070312,-6353.599853515625,3451.4999389648438,-1188.1999969482422,-1475.0,762.6000213623047,255.0,128.0,,0.10212755530012164,-2.065267481309392,0.07618361889819576,True,6,4,False,231.7482149370255,True,
23,2065,50,False,False,0,10023.86206240436,712.1599731445312,-4754.02001953125,337.45001220703125,9768.800048828125,-911.9999694824219,13514.49951171875,5934.69970703125,694.1000366210938,544.5999908447266,0.0,-0.207335267307614,-0.5045777689100309,0.2812395652093235,bf81d8692db,games5425898691,24.0,644.9099731445312,-4822.1298828125,157.5399932861328,-3541.6000366210938,6155.9002685546875,802.3000335693359,3164.2999267578125,2435.0999450683594,-3241.7999267578125,255.0,48.0,,-1.1246457258090061,1.7508620910708856,0.3737082966363656,True,206.67905348859807,True,4,6,False,,76561198039309853,enpitsu,26.0,-2533.429931640625,-4160.0,91.4800033569336,18615.10009765625,-545.2999877929688,1911.199951171875,-3582.7999877929688,4051.199951171875,1000.0,255.0,128.0,False,0.8858256552023897,-0.8938464976941792,-1.8574201932611005,True,255.0,False,False,8,7,,Purpy B,b1c1424ec1b,8.0,910.219970703125,-3660.219970703125,17.059999465942383,-333.3000183105469,10183.099975585938,2.0000000298023224,-0.19999999552965164,-1.5999999642372131,2031.6000366210938,255.0,255.0,False,0.016668483797292608,1.612235843967054,0.000269051739442784,True,8,8,False,147.0,False,,Rudrick,76561198028460939,7.0,703.510009765625,-4339.10986328125,294.6199951171875,6065.2001953125,-18383.900146484375,-154.49999809265137,2706.7999267578125,2494.2999267578125,-4086.7001342773438,128.0,128.0,,-0.6354574799086297,2.9139467892694544,-2.5466548976813472,True,4,3,False,164.0,False,
24,2183,54,False,False,0,10270.62740141003,3844.580078125,-3971.1298828125,135.86000061035156,22608.30078125,16135.999755859375,7327.60009765625,-3365.2999877929688,4923.699951171875,-656.6000366210938,0.0,0.7478523317711465,-1.427003830992582,-2.4500495044383923,76561198039309853,enpitsu,27.0,3684.409912109375,-4098.60986328125,75.79000091552734,19146.099853515625,5801.400146484375,1162.9000091552734,810.8999633789062,5421.400146484375,-447.90000915527344,255.0,128.0,,0.5233251140384828,0.6618346213573716,0.395307198943657,True,198.0,False,9,10,False,,bf81d8692db,games5425898691,24.0,-27.530000686645508,-5111.41015625,17.010000228881836,4656.000061035156,-459.39998626708984,2.0999999344348907,-1.5999999642372131,-0.7999999821186066,811.5000152587891,255.0,142.0,,0.009538911322023563,-0.09785403780460065,-0.00010519830914596274,True,217.0,False,False,6,6,,Purpy B,b1c1424ec1b,8.0,3670.110107421875,-3931.699951171875,142.47000122070312,3744.2999267578125,-22512.19970703125,2824.4000244140625,462.40001678466797,-4766.000061035156,1954.9000549316406,245.0,0.0,,-0.414515645959917,-0.9301414867467066,0.43656024174949465,True,10,8,False,57.0,False,,Rudrick,76561198028460939,7.0,1304.300048828125,-2843.169921875,17.010000228881836,1707.5,13973.599853515625,2.0999999344348907,0.0,-0.7999999821186066,-0.09999999776482582,255.0,128.0,,0.009581873865926486,1.4491510096016613,7.383175533017329e-05,True,4,4,False,164.0,False,
25,2290,58,False,False,0,5651.380013440734,3783.070068359375,1970.7099609375,173.22999572753906,-8258.400268554688,22603.89892578125,4215.899963378906,2118.800048828125,-3147.7999877929688,-1675.5000305175781,0.0,-0.13906896865172116,0.8701757983142046,2.9137891914359506,76561198039309853,enpitsu,27.0,3857.10009765625,1811.02001953125,77.55999755859375,-4708.2000732421875,20828.798828125,1294.1000366210938,-3238.800048828125,1850.5999755859375,-4041.6000366210938,128.0,128.0,,0.9403238384418425,0.9336781566082213,-0.6458075700349162,True,53.0,False,11,12,False,,bf81d8692db,games5425898691,24.0,-416.2099914550781,-594.3699951171875,17.010000228881836,-17011.800537109375,3365.4000854492188,2.0999999344348907,-2.3999999463558197,0.3999999910593033,-498.10001373291016,255.0,128.0,,0.009597155917163046,2.908389301878243,8.712609953753595e-05,True,202.0,False,False,8,8,,Purpy B,b1c1424ec1b,8.0,3559.43994140625,-153.44000244140625,16.8799991607666,-3301.400146484375,22761.69921875,33.59999895095825,0.09999999776482582,10.299999713897705,56.500000953674316,255.0,128.0,False,0.016836862637133677,1.7211904975359034,-0.0006673302215892297,False,12,10,False,251.8649289941275,True,190.0,Rudrick,76561198028460939,7.0,-407.4200134277344,3563.139892578125,17.010000228881836,-4905.400085449219,17655.6005859375,2.3000000417232513,-0.19999999552965164,1.1999999731779099,-1813.800048828125,255.0,0.0,,0.009595519355189076,1.7915100641597774,-0.00014190025345608913,True,6,6,False,194.0,False,
26,2390,61,False,True,0,2249.652882295556,363.20001220703125,3275.77001953125,117.80999755859375,2278.300018310547,17832.5,-897.2000122070312,-546.1000061035156,-2975.2999877929688,5181.5997314453125,0.0,0.029087434330573148,0.36879092415763354,2.470947001712467,bf81d8692db,games5425898691,24.0,338.17999267578125,3123.2099609375,57.540000915527344,20041.400146484375,5668.499755859375,1915.2000427246094,1869.7999572753906,3316.300048828125,-1991.199951171875,255.0,163.0,,0.06764155964797178,0.1653854761989403,0.046228697008133965,True,147.0,False,9,10,False,,76561198039309853,enpitsu,27.0,1229.31005859375,2578.570068359375,17.049999237060547,-9153.900146484375,-14038.599853515625,2.5,0.0,0.5000000074505806,-0.09999999776482582,255.0,128.0,False,0.016797558944873163,-2.148645016483943,3.746390879043923e-05,True,220.0,False,False,12,12,,Purpy B,b1c1424ec1b,8.0,487.95001220703125,3562.909912109375,184.86000061035156,-13311.99951171875,-12332.60009765625,480.9000015258789,2117.7999877929688,-1385.2000427246094,160.0,240.0,128.0,False,0.3184278255096598,-2.1297599967706304,-0.010994817576237274,True,14,10,False,171.0,False,,Rudrick,76561198028460939,7.0,1297.8699951171875,3608.580078125,17.030000686645508,-10720.30029296875,-12202.19970703125,0.0,0.09999999776482582,0.0,2016.7999267578125,255.0,255.0,False,0.009595178083390185,-2.222328830152637,1.21342681140482e-05,True,6,6,False,80.0,False,
