,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
10,934,18,False,False,1,5269.075644317526,2.059999942779541,-52.689998626708984,99.62000274658203,-2184.1000366210938,590.8000183105469,-4521.400146484375,395.99998474121094,2515.8999633789062,5432.60009765625,1.0,-0.1872039875024907,-0.9494076197995801,-0.30392324450320474,76561198039309853,enpitsu,26.0,33.970001220703125,-180.9499969482422,115.61000061035156,7464.2999267578125,-4516.400146484375,-19.500000476837158,-5404.4000244140625,520.6000137329102,878.0000305175781,255.0,128.0,,-1.0900326596628718,-1.7494811060735318,-2.948473650835056,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,17.0,2990.320068359375,-4096.60009765625,17.010000228881836,17677.7001953125,-441.19998931884766,2.3000000417232513,-0.29999999329447746,0.09999999776482582,1941.7999267578125,255.0,255.0,,-0.009576971935435519,3.0994930809783074,4.513897783934468e-05,True,False,False,255.0,False,False,,あSENPAIあ,b497dcf8b2b,17.0,12.350000381469727,97.04000091552734,93.44000244140625,-2312.5,1345.3999328613281,562.2000122070312,4860.0,-2476.4999389648438,705.0,255.0,246.0,,-0.9019305111011188,0.8418449783927309,-2.1972666572828903,,4,0.0,False,3,False,,死.ツ,b26c0f948eb,20.0,-52.380001068115234,1709.1700439453125,17.049999237060547,-82.29999542236328,-13984.49951171875,2.5999999046325684,-0.0,-0.0,-0.09999999776482582,255.0,128.0,-0.016739231822884636,-1.5648782609359986,3.8145745183978204e-06,,116.0,False,False,False,False,,
11,936,18,False,False,0,5162.616257308483,5.650000095367432,56.72999954223633,103.58999633789062,383.3000183105469,2300.2000427246094,637.400016784668,3829.8001098632812,750.4000091552734,3435.7998657226562,0.0,0.05827894988251372,1.341828533138752,-0.2471966693814464,b497dcf8b2b,あSENPAIあ,17.0,7.449999809265137,-108.80000305175781,96.25,2460.5999755859375,-1501.0000610351562,221.10000610351562,-4982.900085449219,2227.4000549316406,677.3999786376953,255.0,128.0,,0.555533076161795,-1.2209251057769095,-2.8551206230563637,,4,3,False,0.0,False,,b26c0f948eb,死.ツ,20.0,53.06999969482422,-1592.1600341796875,17.049999237060547,72.10000038146973,14072.60009765625,2.5999999046325684,-0.19999999552965164,0.29999999329447746,26.600000858306885,255.0,133.0,,0.016739231170327686,1.5651672600798507,6.233369480043179e-06,,False,False,116.0,False,False,,enpitsu,76561198039309853,26.0,-95.05000305175781,220.19000244140625,114.61000061035156,-7274.5001220703125,4802.699890136719,-156.70000076293945,5490.7000732421875,311.00000381469727,72.60000228881836,255.0,128.0,,0.5063869963762031,1.6934657916802283,-3.1022285188947247,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,17.0,-3136.02001953125,4087.43994140625,17.010000228881836,-17256.800537109375,-2352.4000549316406,2.3000000417232513,0.29999999329447746,0.0,1956.300048828125,255.0,255.0,0.009578113283908559,-2.936925972397331,4.5384936322601576e-05,True,255.0,False,False,False,False,,
12,952,19,False,False,0,5060.76485560111,28.040000915527344,164.30999755859375,92.9800033569336,440.99998474121094,1056.9000244140625,471.3999938964844,517.0999908447266,573.8000106811523,3435.7998657226562,0.0,-1.030203472166937,-1.9195374281432014,-1.4489560073197754,b497dcf8b2b,あSENPAIあ,17.0,136.4499969482422,-191.38999938964844,64.30999755859375,2651.199951171875,-1684.6000671386719,-1880.8000183105469,-1563.0000305175781,1037.5,737.5,255.0,12.0,,-0.5454109613373415,0.016683418146384816,1.0968714637144659,True,4,4,False,0.0,False,,b26c0f948eb,死.ツ,20.0,24.450000762939453,-740.5999755859375,17.049999237060547,-800.8999633789062,17632.5,-2.0000000298023224,0.0,0.0,0.19999999552965164,255.0,128.0,,0.016773831614546104,1.616236310471543,7.16540874305116e-06,,False,False,112.93080458333415,True,False,,enpitsu,76561198039309853,26.0,-525.7899780273438,509.32000732421875,90.0,-7269.69970703125,4800.5999755859375,-1530.2000427246094,2855.7000732421875,-80.39999961853027,-1287.4000549316406,255.0,0.0,,-0.0996568485345348,-1.5537527126611397,-0.0015298628812545584,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,17.0,-3819.4599609375,3495.6201171875,17.25,-3498.699951171875,-13870.899658203125,96.99999809265137,-79.49999809265137,386.89998626708984,2071.0000610351562,128.0,255.0,0.0031896708183636615,-1.753729179655886,-0.007908044106073877,True,255.0,False,False,False,False,,
13,961,19,True,False,0,5035.357405911318,43.41999816894531,193.0500030517578,93.13999938964844,458.8999938964844,612.9999923706055,0.0,-671.6999816894531,502.90000915527344,3435.7998657226562,0.0,-0.9605840189810875,-0.41212048375715565,-1.850923531028746,b26c0f948eb,死.ツ,20.0,26.170000076293945,-79.72000122070312,17.049999237060547,975.8999633789062,20962.80029296875,-2.0999999344348907,0.0,-1.0000000149011612,-38.09999942779541,255.0,128.0,,0.016784271803604495,1.520333805533522,6.480634757875205e-05,,False,False,False,84.56112693971204,True,,b497dcf8b2b,あSENPAIあ,17.0,250.77999877929688,-218.08999633789062,38.84000015258789,4305.10009765625,126.99999809265137,1488.6000061035156,-4240.10009765625,-1074.1999816894531,-686.9000244140625,255.0,43.0,,-0.03683748598736908,-0.1787238581164842,-0.34801345790306126,True,4,False,0.0,False,6,,enpitsu,76561198039309853,26.0,-755.760009765625,642.969970703125,20.190000534057617,-5054.100036621094,1156.9000244140625,-1189.1000366210938,-2288.3999633789062,2404.7000122070312,2230.0999450683594,255.0,0.0,,0.00975445743879584,-1.8969889180074797,0.09115174842645289,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,17.0,-3758.300048828125,3025.6201171875,16.75,6889.7998046875,-13223.399658203125,32.00000047683716,-7.099999785423279,47.39999771118164,2113.300018310547,255.0,255.0,0.00789730561318952,-1.0216042595983976,0.0055618024512296355,True,242.35940648663427,True,False,False,False,,
14,1269,21,False,False,0,5199.798315006659,-9.890000343322754,16.260000228881836,95.18000030517578,-17058.399658203125,21515.10009765625,3711.199951171875,5099.200134277344,3146.300048828125,-313.1999969482422,0.0,0.03553779468110434,-0.0025041010586970922,0.057421877338897934,b26c0f948eb,死.ツ,19.0,179.47000122070312,-231.75,67.91999816894531,-12122.80029296875,19381.400146484375,2523.9999389648438,-2559.600067138672,-1715.0,-150.6999969482422,255.0,140.0,,0.10984716358179855,2.0920751863923934,-0.0016177342621296364,False,4,3,False,0.0,False,,b497dcf8b2b,あSENPAIあ,18.0,42.310001373291016,-1903.1199951171875,17.049999237060547,-1150.199966430664,13682.7001953125,2.800000011920929,0.0,1.1999999731779099,1104.4000244140625,255.0,227.0,,0.016741276535491945,1.6617286880254492,0.00016591533602210626,,False,False,116.0,False,False,,enpitsu,76561198039309853,26.0,-31.459999084472656,3179.25,17.049999237060547,37.10000038146973,-13574.200439453125,2.5,0.5000000074505806,0.0,0.0,255.0,0.0,False,0.016693323979587792,-1.56804492662608,7.668170156402352e-08,True,False,50.0,False,False,False,,games5425898691,bf81d8692db,18.0,43.599998474121094,451.92999267578125,19.479999542236328,-1513.0999755859375,-19422.60009765625,2959.1000366210938,0.0,-0.09999999776482582,-2002.7999877929688,255.0,0.0,0.009579493962076474,-1.723996551303759,-8.301875976849267e-06,True,18.0,False,3,False,False,,
15,1426,27,False,False,1,9992.4463576012,3156.080078125,-4593.5,128.22999572753906,9795.499877929688,8474.400024414062,-5537.1002197265625,927.2000122070312,5862.5,878.0000305175781,1.0,-0.4385623248786772,-1.702517660830008,-2.5100700406265775,76561198039309853,enpitsu,26.0,3055.169921875,-4667.83984375,91.66000366210938,1062.2000122070312,3483.900146484375,-421.6999816894531,-3024.2001342773438,4280.799865722656,-1666.6999816894531,0.0,0.0,,0.3923634787997185,0.7895786619248869,1.284332407740544,True,2,1,False,255.0,False,,bf81d8692db,games5425898691,18.0,3117.800048828125,-4210.39990234375,91.75,1763.8999938964844,-22763.701171875,2775.0,-1063.3999633789062,-150.20000457763672,-195.6999969482422,255.0,52.0,,0.15324463227282684,-1.6859372729177156,-0.00011947596001731258,True,4,False,150.4259784657468,True,6,,あSENPAIあ,b497dcf8b2b,18.0,2148.27001953125,1114.75,17.059999465942383,1444.6000671386719,-20681.4990234375,1.2999999523162842,-0.0,0.09999999776482582,773.3000183105469,170.0,180.0,,-0.016771400166847875,-1.6643704178949619,2.9051921782290322e-05,True,False,211.0,False,False,False,13.0,死.ツ,b26c0f948eb,19.0,3142.1201171875,-4893.47021484375,320.6499938964844,-6667.19970703125,-5850.8001708984375,-6530.0,90.9000015258789,-810.8000183105469,-1293.9999389648438,0.0,230.0,0.6116957791712377,2.4365337469421973,-1.5648575234739404,True,,False,6,4,False,,False
16,1429,27,False,False,1,10042.453112435704,3262.3701171875,-4619.669921875,158.82000732421875,9114.89990234375,-10684.69970703125,17691.700439453125,4220.299987792969,4210.799865722656,675.9999847412109,1.0,-0.9591151990632596,-1.5583313466392101,3.0320761963994842,bf81d8692db,games5425898691,18.0,3130.77001953125,-4420.10009765625,114.31999969482422,-2266.0000610351562,-22811.59912109375,1869.4000244140625,1548.0000305175781,-1119.3000030517578,-463.8999938964844,255.0,52.0,,0.18927067560835528,-1.639878501424316,0.01758808381532545,True,6,5,False,141.06278704315102,True,,76561198039309853,enpitsu,26.0,3064.159912109375,-4638.990234375,89.91999816894531,1089.800033569336,3441.099853515625,-164.20000076293945,-3052.7999877929688,4232.60009765625,-1736.300048828125,128.0,0.0,,0.3583061716007719,1.2223136503384575,1.9080848562558645,True,1,False,255.0,False,2,,あSENPAIあ,b497dcf8b2b,18.0,2173.800048828125,892.0399780273438,17.059999465942383,3161.9000244140625,-20427.19970703125,1.2999999523162842,-0.0,-0.0,831.2000274658203,162.0,181.0,,-0.016776091942184174,-1.7520724839367303,1.54677455682017e-05,True,False,211.0,False,False,False,,死.ツ,b26c0f948eb,19.0,3062.610107421875,-4953.669921875,248.02000427246094,-7708.699951171875,-5023.999938964844,-7298.900146484375,1559.7000122070312,-1304.4999694824219,-1149.4000244140625,0.0,255.0,0.7846897035613223,2.5927781272407975,-1.504745651791224,True,,False,6,4,False,,False
17,1534,31,False,False,0,1743.2467231989165,-2004.8800048828125,3794.89990234375,323.0,10169.199829101562,12696.500244140625,343.1999969482422,5074.89990234375,-1345.5000305175781,-2904.2001342773438,0.0,-1.1136816568674277,1.2884529267006408,-1.5262785914677897,b497dcf8b2b,あSENPAIあ,18.0,-2035.31005859375,3705.02001953125,230.17999267578125,9350.10009765625,10491.199951171875,-1606.6999816894531,-4443.900146484375,2706.7999267578125,1781.7999267578125,255.0,128.0,,0.39055416692875694,1.3088832490801665,-2.2788174640172127,True,4,3,False,170.0,False,,b26c0f948eb,死.ツ,18.0,2078.429931640625,3199.659912109375,19.1299991607666,18039.69970703125,-3986.099853515625,-1342.8999328613281,1683.2000732421875,4192.200012207031,1021.6999816894531,221.0,96.0,False,-0.07725067125137776,-0.25107978140024023,-0.013792271971315108,False,6,False,,False,8,,enpitsu,76561198039309853,26.0,-1160.3399658203125,4555.14990234375,89.66000366210938,1489.1000366210938,-1095.199966430664,3142.5,0.29999999329447746,0.3999999910593033,0.0,128.0,128.0,,0.01717271713299228,-0.6340987526731637,2.614061766276193e-05,True,4,255.0,False,2,False,,games5425898691,bf81d8692db,18.0,-2020.5,4300.7900390625,188.27999877929688,4991.7999267578125,-18027.80029296875,3177.2000122070312,3183.5000610351562,2053.0999755859375,198.89999389648438,255.0,170.0,-0.40375903422389314,-1.3778318267002985,-0.051008697780446484,True,99.66962553096074,True,8,7,False,,
18,1538,31,False,False,1,9074.306971894055,1845.1600341796875,-3884.530029296875,359.75,-18439.3994140625,13432.099609375,11836.8994140625,4749.599914550781,-236.10000610351562,3658.5000610351562,1.0,1.3994051834584762,-1.2934926817025254,-1.620585078398784,bf81d8692db,games5425898691,18.0,1930.8399658203125,-3977.919921875,229.33999633789062,-14544.7998046875,2490.800018310547,2232.7000427246094,5334.7998046875,-1212.699966430664,-564.5999908447266,255.0,213.0,,-0.5549409925496964,1.6573207988837502,-0.5177040677788393,True,8,7,False,87.33993977885093,True,,76561198039309853,enpitsu,26.0,1134.300048828125,-4536.0400390625,134.22999572753906,-1489.1000366210938,1095.199966430664,2004.2999267578125,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,,-0.01717271713299228,0.6340987526731637,2.614061766276193e-05,True,2,False,255.0,False,4,,あSENPAIあ,b497dcf8b2b,18.0,1942.9599609375,-3808.64990234375,225.39999389648438,-9227.000122070312,-10373.800048828125,-176.90000534057617,-428.3000183105469,-4631.199951171875,-2935.7000732421875,255.0,128.0,,-0.5980894752802635,-1.4559701362798625,-1.5719714082516816,True,4,170.0,False,3,False,,死.ツ,b26c0f948eb,18.0,-2390.9599609375,-3119.699951171875,16.889999389648438,-17551.500244140625,5464.1998291015625,38.80000114440918,2.5,35.39999961853027,-1571.1000061035156,220.0,8.0,-0.018618872794053536,0.3256593283487479,-0.0007133809728646939,True,,False,8,6,False,,False
19,1672,36,False,True,1,5077.883140206935,-2677.489990234375,1532.3599853515625,399.9599914550781,16024.000244140625,23955.0,2413.2000732421875,4251.400146484375,1159.1999816894531,-4072.0001220703125,1.0,-0.17930098280243004,1.1756935835682243,-0.6663036252814619,bf81d8692db,games5425898691,18.0,-2773.260009765625,1229.8800048828125,330.79998779296875,3995.0,22592.60009765625,1616.0000610351562,-5325.999755859375,-335.8000183105469,-1330.5000305175781,255.0,79.0,,0.15468245421813842,1.23309018613941,-0.33603341656528957,True,12,11,False,0.0,False,,76561198039309853,enpitsu,26.0,-2251.429931640625,-1996.8399658203125,17.040000915527344,5839.2999267578125,12787.2998046875,3.8999998569488525,-2.199999988079071,-5.400000214576721,923.3999633789062,255.0,128.0,,-0.01676680842456665,1.9492403648317755,-6.49104510004027e-05,True,2,False,255.0,False,4,,あSENPAIあ,b497dcf8b2b,18.0,1261.0400390625,3647.550048828125,17.049999237060547,3744.8001098632812,18005.2001953125,2.8999999165534973,-0.0,-0.0,1736.9000244140625,252.0,244.0,,-0.016788703944717452,1.7205274139116276,3.381607864952217e-05,True,4,158.0,False,4,False,,死.ツ,b26c0f948eb,20.0,-2813.5,1635.1400146484375,249.58999633789062,19831.800537109375,-846.2000274658203,2668.0999755859375,-4391.600036621094,2708.5000610351562,-1904.4999694824219,255.0,255.0,0.40546276786344904,-2.6924108911440574,0.46912824179506724,True,185.86816354464457,True,10,7,False,,True
20,1710,37,False,False,0,9972.160584193134,649.25,-4711.7099609375,173.32000732421875,21720.10009765625,-9970.700073242188,8731.699829101562,1549.4999694824219,-3174.89990234375,-4849.5001220703125,0.0,-0.6230590415308539,-3.0507814985286634,0.06566505744277164,b497dcf8b2b,あSENPAIあ,18.0,363.1199951171875,-4727.740234375,96.44999694824219,20131.700439453125,6704.6002197265625,2312.5999450683594,-5219.0997314453125,1473.5000610351562,915.8999633789062,255.0,227.0,,0.4902731146064964,0.316619743464789,-0.5101639859369668,True,6,5,False,134.0,False,,b26c0f948eb,死.ツ,19.0,232.9199981689453,-3138.68994140625,117.7300033569336,-19303.00048828125,-11780.50048828125,-4196.400146484375,1003.8999938964844,548.6000061035156,506.8000030517578,255.0,130.0,False,-0.9990091781318342,-2.550273723597783,0.09450522288342743,True,8,False,155.0,False,10,,enpitsu,76561198039309853,26.0,1603.1300048828125,95.97000122070312,17.040000915527344,-4168.399963378906,-13440.50048828125,4.300000071525574,-2.0999999344348907,-6.499999761581421,753.1999969482422,255.0,255.0,,0.016773356508476077,-1.8810356049293464,0.00010305128315959758,True,4,255.0,False,2,False,,games5425898691,bf81d8692db,18.0,2313.919921875,-4311.27001953125,128.5399932861328,-2847.39990234375,-21497.2998046875,-5254.1998291015625,1629.7999572753906,1277.9000091552734,816.6000366210938,255.0,128.0,0.6416965162430587,-0.5793281016605281,-0.8556779650102431,True,0.0,False,12,12,False,,
21,1779,40,False,False,0,9784.75616598948,3926.110107421875,-3374.030029296875,121.5199966430664,-4873.2000732421875,8503.800048828125,-827.3999786376953,-2653.2998657226562,-2584.89990234375,-4719.89990234375,0.0,-0.08128177492967592,0.848271221692923,-0.6149850424622514,b497dcf8b2b,あSENPAIあ,18.0,4079.169921875,-3480.64990234375,277.8500061035156,-398.1999969482422,11340.2001953125,-9253.200073242188,-2361.300048828125,877.3000335693359,-16.399999856948853,255.0,255.0,False,0.7656365934531902,1.5837976217483563,-1.5497844589738174,True,6,6,False,235.0,False,,b26c0f948eb,死.ツ,19.0,991.47998046875,-4865.33984375,17.059999465942383,12120.2001953125,-920.9999847412109,1.899999976158142,2.5999999046325684,4.699999988079071,-1884.7999572753906,88.0,0.0,False,0.016980081185456675,-0.1221931936118683,-0.00012528502711229656,True,8,False,155.0,False,10,,enpitsu,76561198039309853,26.0,3835.6298828125,-3013.800048828125,74.18000030517578,9321.799926757812,-20825.70068359375,2896.9000244140625,1779.9000549316406,2282.899932861328,3093.699951171875,255.0,128.0,,0.11653946130859201,-1.0890577831880486,-0.00030895148274865005,True,6,147.0,False,3,False,,games5425898691,bf81d8692db,18.0,3585.31005859375,-3611.330078125,22.399999618530273,8595.0,10387.39990234375,-2308.3999633789062,-3147.9998779296875,1361.300048828125,-777.9000091552734,255.0,255.0,-0.10527134631238631,0.9246908856656899,0.033080655742922634,False,0.0,False,14,14,False,,
22,1781,40,False,False,1,5119.966291637753,-3901.43994140625,3351.530029296875,120.26000213623047,6227.80029296875,25180.400390625,5303.2000732421875,1786.300048828125,1516.9999694824219,-5523.3001708984375,1.0,0.09183352235376353,-0.508425690246598,-0.8378211525241531,76561198039309853,enpitsu,26.0,-3914.179931640625,3184.800048828125,93.93000030517578,-9357.19970703125,17669.100341796875,1444.1999816894531,-1330.0999450683594,-4731.9000244140625,2467.5,255.0,128.0,,-0.5455118459998478,1.011677382618118,-0.4141062400858159,True,6,3,False,147.0,False,,bf81d8692db,games5425898691,18.0,-3638.889892578125,3539.179931640625,15.770000457763672,-7720.30029296875,-11083.1005859375,-23.399999141693115,127.29999542236328,-45.300002098083496,1231.8000030517578,255.0,255.0,,-0.01198694132212135,-0.9579429579392107,-0.002960376151326583,False,14,False,0.0,False,14,,あSENPAIあ,b497dcf8b2b,18.0,-4068.340087890625,3395.110107421875,192.50999450683594,2542.4000549316406,-9377.19970703125,-10764.100341796875,1990.5000305175781,-4417.099914550781,1050.2999877929688,255.0,255.0,False,-0.9080688118994046,-1.9027873723602382,-1.1601749072009988,True,6,235.0,False,6,False,,死.ツ,b26c0f948eb,19.0,-1077.3900146484375,4878.7099609375,17.059999465942383,-8856.900024414062,1949.4000244140625,1.5999999642372131,-4.600000083446503,-0.5000000074505806,-1479.7999572753906,13.0,104.0,-0.017227491756715282,0.2720943570302867,3.211408500092383e-05,True,155.0,False,10,8,False,,False
23,1827,42,False,False,0,10356.57212045895,1646.6800537109375,-4899.58984375,131.89999389648438,5210.30029296875,5527.60009765625,12137.60009765625,2044.4999694824219,-5568.699951171875,899.1999816894531,0.0,-1.0772655203683825,-0.8509817708958335,-0.09515935351787073,b26c0f948eb,死.ツ,19.0,1535.0799560546875,-4953.009765625,18.399999618530273,12845.10009765625,1623.0999755859375,-101.80000305175781,388.10001373291016,83.4000015258789,2230.399932861328,255.0,255.0,False,0.02880365562913128,0.17450075953894797,-0.046700206537513236,False,10,8,False,95.62716537906279,True,,b497dcf8b2b,あSENPAIあ,18.0,3261.169921875,-4538.35009765625,30.280000686645508,-6750.10009765625,-11969.100341796875,1128.7999725341797,-1376.300048828125,-1217.9000091552734,-218.1999969482422,237.0,128.0,False,-0.07482784899408283,-2.062000189914607,0.2724533357650857,True,6,False,195.0,False,6,,enpitsu,76561198039309853,26.0,3169.639892578125,-4829.14990234375,143.52000427246094,-12170.0,-5369.000244140625,-9472.999877929688,4436.700134277344,2019.4000244140625,-731.5000152587891,255.0,128.0,False,0.6688966770558951,-2.8004028459645416,0.9356261666919592,True,6,52.97757408695829,True,4,False,,games5425898691,bf81d8692db,18.0,3472.639892578125,-846.4000244140625,67.66999816894531,-2607.39990234375,18179.200439453125,-2187.7999877929688,-2014.7000122070312,-267.7000045776367,-48.89999866485596,255.0,128.0,-0.4130858880101023,1.7140007498404948,-0.026569669670022035,False,31.0,False,16,16,False,,
24,1989,48,False,False,0,8841.96456290807,3849.030029296875,-2320.89990234375,112.0199966430664,-4032.60009765625,16077.099609375,6959.0997314453125,4466.000061035156,3691.7999267578125,1556.9999694824219,0.0,-0.5146868773400013,-0.6640201955988451,1.5059676538939517,b26c0f948eb,死.ツ,19.0,3894.780029296875,-2445.530029296875,26.040000915527344,-2156.0000610351562,12897.2998046875,-420.09998321533203,100.69999694824219,811.1000061035156,201.00000381469727,255.0,128.0,,0.02914241631902542,1.764711510314092,-0.2196996164441151,False,10,8,False,100.6965674533639,True,,b497dcf8b2b,あSENPAIあ,18.0,1966.27001953125,-4833.81005859375,17.049999237060547,0.29999999329447746,0.7999999821186066,2.5999999046325684,0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,,0.016856523478164957,1.1210023270342608,2.5769103383072075e-05,True,6,False,195.0,False,6,,enpitsu,76561198039309853,26.0,-1220.75,1458.260009765625,17.049999237060547,17448.299560546875,4806.199951171875,2.5,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.016765884184695535,0.2687841545195613,5.1180197113732374e-05,True,8,255.0,False,6,False,,games5425898691,bf81d8692db,18.0,3353.929931640625,348.0899963378906,17.010000228881836,7878.3001708984375,-18015.30029296875,2.0999999344348907,0.9000000357627869,-3.0000001192092896,-794.4000244140625,255.0,128.0,0.009608416246912058,-1.2158722179981123,0.00010326640452103136,True,92.0,False,20,20,False,,
25,2055,50,False,True,0,5385.436307542888,2931.25,1351.18994140625,193.92999267578125,-12131.500244140625,17250.699462890625,7119.2999267578125,-690.5000305175781,4579.4000244140625,1911.4999389648438,0.0,-0.28846114527074657,0.5475785623911591,-0.003647705936737388,b26c0f948eb,死.ツ,19.0,3092.9599609375,1212.6400146484375,74.4800033569336,-9017.39990234375,19059.000244140625,4043.0999755859375,38.29999923706055,71.79999828338623,2764.1000366210938,255.0,255.0,,0.015092543922325976,2.319667392906787,0.002479848918050024,True,12,8,False,0.0,False,,b497dcf8b2b,あSENPAIあ,18.0,1798.6700439453125,-3254.7099609375,17.049999237060547,-1145.199966430664,13180.899658203125,2.5999999046325684,0.0,0.09999999776482582,-3.0000001192092896,255.0,128.0,,0.016740246622539638,1.6570760025180926,-1.8189411570387886e-05,True,6,False,225.0,False,6,,enpitsu,76561198039309853,26.0,186.66000366210938,4053.93994140625,17.049999237060547,-4608.399963378906,14493.900146484375,3.1999999284744263,0.0,0.29999999329447746,-2089.199981689453,255.0,0.0,True,0.016784695734368617,1.8258997270065997,-0.00018582033866919155,True,8,255.0,False,6,False,,games5425898691,bf81d8692db,18.0,3147.139892578125,-4648.0498046875,28.670000076293945,-16962.39990234375,-9889.7998046875,-1556.9000244140625,1731.4999389648438,1706.3999938964844,-1842.1000671386719,255.0,0.0,0.09524253202130739,-2.6881736539133327,0.3018435214263791,True,223.719199972768,True,22,20,False,,
26,2108,52,False,False,1,9797.456166965394,-713.6799926757812,-4524.31982421875,357.5899963378906,-11438.1005859375,8498.599853515625,1207.6000213623047,4446.499938964844,-447.09999084472656,4003.5000610351562,1.0,0.1245306314758278,-2.903131641356222,2.5500224976376393,76561198039309853,enpitsu,26.0,-600.5599975585938,-4670.259765625,257.0899963378906,-4875.899963378906,9929.600219726562,2920.7000732421875,-2199.9000549316406,2439.9000549316406,3047.9998779296875,255.0,0.0,False,1.0126608532822852,0.5347031604083989,0.10933113505671145,True,10,7,False,211.0,False,,bf81d8692db,games5425898691,18.0,-901.219970703125,1713.3299560546875,60.970001220703125,5955.999755859375,-22104.19921875,-1733.6000061035156,2497.7000427246094,-24.700000286102295,-221.49999618530273,255.0,128.0,,0.5057458968741798,-1.7207852107759503,-0.15596604299604547,True,22,False,166.0,False,24,,あSENPAIあ,b497dcf8b2b,18.0,-2027.739990234375,692.3800048828125,17.049999237060547,-822.6000213623047,-14076.99951171875,2.5999999046325684,-0.0,-0.09999999776482582,8.600000143051147,231.0,128.0,,-0.016791366460908983,-1.5135104285853465,-1.555601925409443e-05,True,6,255.0,False,6,False,,死.ツ,b26c0f948eb,19.0,-822.0700073242188,-4348.56005859375,81.91000366210938,15226.99951171875,-13057.80029296875,-1295.0999450683594,2803.2000732421875,322.99999237060547,-392.2999954223633,255.0,128.0,0.20937970988477556,1.7901199287416942,-2.921098237273058,True,0.0,False,12,10,False,,False
