,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
120,7786,230.0,False,False,0,9857.403690696276,-1657.5799560546875,-4687.93994140625,126.95999908447266,-4940.799865722656,853.4999847412109,-1130.6999969482422,-512.0999908447266,-229.0999984741211,2784.89990234375,0.0,0.3720982037260086,1.5917571599594365,0.7120895603736193,2535450121922735,Harry7IA,8.0,-1533.9100341796875,-4689.31005859375,70.66999816894531,-2961.7999267578125,3487.0999145507812,-1118.499984741211,1917.7000427246094,-1032.3999786376953,-1782.5999450683594,255.0,255.0,0.04630008261532551,1.8301612779136576,0.9807299864302129,False,8,21.62058489809754,True,False,8,,2535441211156040,ALC3002,9.0,-2511.969970703125,-4632.0498046875,17.010000228881836,19371.800537109375,-6448.2000732421875,2.800000011920929,-1.0000000149011612,0.19999999552965164,1860.5999755859375,255.0,255.0,,0.009587950423002822,-0.2632576444451379,0.00011829328181709151,True,14,4,12,29.0,False,,enpitsu,76561198039309853,26,-1371.699951171875,-5072.75,77.91000366210938,9968.400268554688,457.00000762939453,-541.8000030517578,245.59999465942383,1911.300048828125,1583.9999389648438,255.0,255.0,False,0.08975122681313323,0.05099714739020743,-0.9604339701675945,True,False,124.0,False,6,6,,games5425898691,bf81d8692db,24.0,-2693.969970703125,4153.97998046875,17.010000228881836,-9562.2998046875,-2992.9998779296875,2.5999999046325684,0.09999999776482582,-0.09999999776482582,41.599998474121094,255.0,152.0,,0.009525760784589407,-2.8469764337627614,8.816747404790217e-05,True,85.0,False,False,False,False,,False
121,7911,235.0,False,False,0,9313.338175578943,-1378.719970703125,-4160.81982421875,475.0400085449219,9101.599731445312,11907.5,1097.699966430664,162.5,5902.60009765625,-1064.000015258789,0.0,0.28102226802389163,2.6085201170986236,1.0257142244784145,2535441211156040,ALC3002,9.0,-1470.5,-4254.72021484375,309.75,-8003.900146484375,7212.0001220703125,-232.60000228881836,2400.800018310547,-91.30000114440918,4546.9000244140625,254.0,40.0,-0.8845226854363282,1.7138349837319609,1.3295416463134828,True,13,0.0,False,4,16,,2535450121922735,Harry7IA,8.0,-1002.9299926757812,-5102.97998046875,345.3500061035156,3059.5999145507812,3.100000023841858,-2495.0999450683594,0.0,56.30000114440918,1.2999999523162842,97.0,132.0,,0.6247567591057056,-0.012177445342228555,-1.578041779282866,True,8,False,8,9.0,False,,enpitsu,76561198039309853,25,-1487.75,-3957.389892578125,334.57000732421875,-9932.999877929688,-8715.399780273438,25.399999618530273,-533.6999893188477,-5020.7000732421875,2181.1000061035156,255.0,128.0,,-0.4216767642729371,-1.7167776774002512,1.2176455799608539,True,False,71.0,False,7,8,,games5425898691,bf81d8692db,24.0,-2336.68994140625,-1201.7900390625,17.010000228881836,-1102.9000091552734,4125.400085449219,2.5,-1.4000000059604645,-0.3999999910593033,0.0,255.0,128.0,,0.009343207346028304,-1.3095251409618613,-1.1346665801704428e-05,True,161.0,False,False,False,False,,
122,7985,237.0,False,False,1,3969.054918523005,-841.3599853515625,1571.3900146484375,132.35000610351562,-8894.7998046875,11775.799560546875,9470.499877929688,5841.300048828125,-225.79999923706055,-1351.9000244140625,1.0,-0.9394914531547639,-1.8211151357161708,-2.3447043016646987,bf81d8692db,games5425898691,24.0,-744.4600219726562,1360.530029296875,17.010000228881836,-11287.099609375,10451.199951171875,2.7000001072883606,-2.5,2.3000000417232513,-1453.8999938964844,128.0,108.0,-0.009635308120250994,0.8105025608020194,5.03656167863248e-06,True,False,95.0,False,False,False,,76561198039309853,enpitsu,26.0,3717.780029296875,2855.300048828125,16.969999313354492,-5290.10009765625,-16146.800537109375,16.100000143051147,8.199999928474426,-21.80000066757202,21.80000066757202,255.0,255.0,False,-0.015954325643902968,-1.2568585361338636,-0.0011501791250650417,True,8,False,8,11.511122826607,True,,Harry7IA,2535450121922735,8,-193.80999755859375,4806.2998046875,17.010000228881836,-6330.5999755859375,-3946.400146484375,3.0000001192092896,-2.800000011920929,-1.899999976158142,1130.1000213623047,128.0,224.0,,-0.009623026448180482,-0.5330729595243867,0.00012765133401814032,True,False,0.0,False,8,8,,ALC3002,2535441211156040,9.0,2911.510009765625,4398.60986328125,17.010000228881836,-10147.100219726562,4065.7000732421875,2.5999999046325684,0.5000000074505806,-0.7000000029802322,-26.80000066757202,254.0,128.0,,-0.009507032399727179,0.3852136820883139,7.515216808437867e-05,True,0.0,False,14,16,4,,
123,8098,241.0,False,False,1,3500.3658693015923,-2373.080078125,3888.72998046875,93.31999969482422,4777.39990234375,-5244.1998291015625,1333.6000061035156,4377.799987792969,3988.0999755859375,963.7000274658203,1.0,0.5292747124414496,2.7640419563684486,-2.546973252703662,bf81d8692db,games5425898691,24.0,-2501.830078125,3700.06005859375,17.0,15960.50048828125,15923.199462890625,1.5000000596046448,-0.7000000029802322,-0.9000000357627869,-252.39999771118164,255.0,79.0,-0.009605613906736818,2.355027528723046,-5.0595023617214296e-05,True,False,16.15499351614266,True,False,False,,76561198039309853,enpitsu,25.0,391.989990234375,-4907.93994140625,17.059999465942383,-15519.300537109375,-5419.89990234375,2.5999999046325684,-0.5000000074505806,-0.0,-2940.10009765625,128.0,0.0,True,-0.016775405880528553,-0.11333847145214616,-0.00014525242028505628,True,10,False,10,247.0,False,,Harry7IA,2535450121922735,8,-2774.530029296875,3691.739990234375,17.010000228881836,9851.400146484375,-6374.6002197265625,2.8999999165534973,0.5000000074505806,-0.19999999552965164,-1936.9999694824219,255.0,28.0,False,-0.00954438854391837,-2.546101138220908,-0.00021453206147923335,True,False,228.0,False,10,10,,ALC3002,2535441211156040,9.0,-2225.570068359375,4004.659912109375,140.0399932861328,-13062.5,-8896.799926757812,-152.2000026702881,5387.9998779296875,1054.7000122070312,326.1000061035156,254.0,255.0,,-0.11369744018767218,-0.2159189792935706,-1.901105344522378,True,92.0,False,15,18,4,,
124,8100,242.0,False,False,0,9603.076692369752,2417.3701171875,-3873.360107421875,125.87999725341797,13386.800537109375,465.99998474121094,7472.5,-2476.7999267578125,509.39998626708984,-4612.699890136719,0.0,-0.8389576710488929,-3.0119546663008663,-2.133669314330765,2535441211156040,ALC3002,9.0,2281.31005859375,-3974.919921875,167.0,2347.899932861328,-732.3999786376953,5908.800048828125,-2807.60009765625,-3926.4999389648438,-2636.099853515625,255.0,255.0,-0.1704749372366563,0.1960305818214075,-2.1256119467852908,True,15,92.0,False,4,18,,2535450121922735,Harry7IA,8.0,2695.239990234375,-3632.889892578125,17.010000228881836,-9322.80029296875,7511.5997314453125,2.7000001072883606,-3.6000001430511475,3.100000023841858,-885.5999755859375,255.0,128.0,False,0.009569888849568713,2.4108881280253365,8.792632259874692e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,25,-366.1300048828125,4916.740234375,17.059999465942383,15519.100341796875,5246.300048828125,2.3999999463558197,0.7999999821186066,0.0,-2981.300048828125,0.0,0.0,True,0.01677446564738793,0.06379483214175684,-0.000128664899703247,True,False,247.0,False,10,10,,games5425898691,bf81d8692db,24.0,2475.02001953125,-3726.679931640625,17.0,-16128.299560546875,-15986.500244140625,1.5000000596046448,0.7999999821186066,0.9000000357627869,-403.1999969482422,255.0,71.0,,0.009601310089672325,-2.3611331653971472,-6.994070923212069e-05,True,9.899733438286741,True,False,False,False,,
125,8171,244.0,False,False,0,9110.232277527553,3290.530029296875,-2951.31005859375,220.7100067138672,6612.60009765625,13526.800537109375,5990.3997802734375,1432.2000122070312,-5223.699951171875,-2580.7998657226562,0.0,0.2981431353179846,2.6507394843040135,-1.9262694969282805,2535441211156040,ALC3002,9.0,3198.800048828125,-3052.2900390625,84.9000015258789,4513.599853515625,13293.499755859375,276.00000381469727,-3426.300048828125,4287.60009765625,-354.90001678466797,255.0,15.0,0.8112707739142495,1.880032684905586,1.105562474592263,True,17,0.0,False,4,20,,2535450121922735,Harry7IA,7.0,1771.780029296875,-3748.4599609375,17.010000228881836,7863.4002685546875,-1000.5000305175781,2.7000001072883606,1.2999999523162842,0.09999999776482582,1137.3999786376953,128.0,189.0,False,0.009615371534438415,-0.1199514317321714,1.1713231139789813e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,26,186.8300018310547,5783.89990234375,36.95000076293945,-2183.2000732421875,5402.5,883.8999938964844,1382.1000671386719,-892.5,-145.2999973297119,128.0,,,0.10805896902665596,-1.2133883997283585,0.06735934636668625,True,False,247.0,False,10,10,,games5425898691,bf81d8692db,24.0,2179.239990234375,-2968.719970703125,17.010000228881836,6925.10009765625,8173.3001708984375,2.800000011920929,-0.7999999821186066,-0.9000000357627869,1495.3999328613281,255.0,193.0,,0.009541479161404654,0.8870537084622866,0.00011928634347638494,True,4.0,False,False,False,False,,
126,8222,246.0,False,False,0,7461.84585172156,3710.340087890625,-730.3300170898438,148.0500030517578,-7120.999755859375,13532.900390625,2267.5999450683594,1451.6000366210938,254.79999542236328,-5814.2999267578125,0.0,0.12280779970639646,-2.165238864562913,-2.069667473822207,2535441211156040,ALC3002,9.0,3766.510009765625,-840.8400268554688,17.010000228881836,-2841.7001342773438,11455.799560546875,2.800000011920929,1.1999999731779099,-4.1999998688697815,1914.1000366210938,254.0,128.0,0.009567377872201042,1.8783587208737138,3.9252014725929646e-05,False,18,0.0,False,4,20,,2535450121922735,Harry7IA,7.0,2497.340087890625,-2834.68994140625,17.010000228881836,883.8999938964844,6860.0,2.5999999046325684,0.0,-0.3999999910593033,66.70000076293945,254.0,130.0,False,0.009505910047200031,1.44325028174647,5.0423280569980736e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,25,13.229999542236328,5978.41015625,253.08999633789062,-858.1999969482422,74.0999984741211,1163.7000274658203,699.1000366210938,1090.2999877929688,46.30000114440918,128.0,128.0,,1.4993762217023154,-0.2566637875914372,1.3099047237849597,True,False,247.0,False,10,10,,games5425898691,bf81d8692db,24.0,3476.639892578125,-400.2900085449219,17.010000228881836,1871.7999267578125,16561.500244140625,2.5999999046325684,0.7000000029802322,1.5999999642372131,270.3000068664551,255.0,128.0,,0.009634548877090983,1.4871093487249158,-0.00023538559373258597,True,4.0,False,4,4,False,,
127,8247,247.0,False,False,0,6124.279904003559,3074.669921875,477.32000732421875,96.94000244140625,-6059.1998291015625,11408.1005859375,1964.4999694824219,-2856.099853515625,-1805.8000183105469,-4957.900085449219,0.0,-0.18668347647983316,-1.3400141227738844,-1.9799123022206384,2535441211156040,ALC3002,9.0,3315.679931640625,271.3599853515625,17.010000228881836,-7689.0997314453125,11515.699462890625,2.5999999046325684,-0.19999999552965164,0.7999999821186066,12.599999904632568,255.0,128.0,0.009591660199580887,2.1614842739168862,-7.233118806658257e-05,False,18,0.0,False,4,20,,2535450121922735,Harry7IA,7.0,2257.39990234375,-1988.9200439453125,17.010000228881836,-7267.2998046875,9386.300048828125,2.5999999046325684,-0.29999999329447746,0.7999999821186066,8.799999952316284,254.0,128.0,False,0.009576770800796202,2.231107710834296,-8.11569281150342e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,25,-6.820000171661377,5978.72998046875,264.1099853515625,101.99999809265137,-17.200000286102295,320.60001373291016,38.90000104904175,-46.39999866485596,-22.100000381469727,128.0,128.0,,1.4923856380828189,2.8464493367101826,-1.867457794001819,True,False,247.0,False,10,10,,games5425898691,bf81d8692db,24.0,3313.489990234375,943.1599731445312,17.010000228881836,-9317.39990234375,8088.699951171875,2.8999999165534973,0.0,-0.09999999776482582,2205.5999755859375,128.0,255.0,,0.009632138757935338,2.4902021471148097,9.772197429028952e-06,True,255.0,False,4,4,False,,
128,8258,247.0,False,False,1,7117.753051651487,-2831.14990234375,-923.8900146484375,127.05999755859375,1523.800048828125,13192.900390625,5524.89990234375,4938.399963378906,-663.3999633789062,3342.3001098632812,1.0,0.15089669448206455,-2.4809505495307502,-0.8084498295282619,bf81d8692db,games5425898691,24.0,-2802.7900390625,-1056.6600341796875,57.86000061035156,11860.10009765625,7583.499755859375,2834.2001342773438,-4842.699890136719,-991.6000366210938,2411.199951171875,255.0,255.0,-0.020461571363426374,2.829012296205327,-0.10404497399893226,True,5,240.0,False,False,6,,76561198039309853,enpitsu,25.0,3.4100000858306885,-5977.47021484375,267.260009765625,-64.40000057220459,-33.59999895095825,-311.49999618530273,125.79999923706055,53.89999866485596,-64.49999809265137,128.0,128.0,,-1.5088181229380897,-2.625148703750567,-2.089615944305662,True,10,False,10,247.0,False,,Harry7IA,2535450121922735,7,-1981.050048828125,1637.030029296875,17.010000228881836,8173.0999755859375,-10113.900146484375,2.5999999046325684,-0.0,-0.0,159.3000030517578,254.0,138.0,False,-0.009577086978826251,-2.252854895521297,2.298060384241961e-05,True,False,228.0,False,10,10,,ALC3002,2535441211156040,9.0,-2911.830078125,-721.7999877929688,46.11000061035156,10037.19970703125,-9929.69970703125,3349.1000366210938,6.9999998807907104,22.40000009536743,-1959.9000549316406,255.0,0.0,,-0.010014357547388181,-2.2702480785893866,-0.001049664100920162,False,0.0,False,18,22,4,,
129,8259,247.0,False,False,0,5645.355366302497,2821.3701171875,891.3300170898438,149.22999572753906,-10367.60009765625,13114.000244140625,13043.800048828125,3233.0999755859375,1233.7000274658203,4901.499938964844,0.0,-0.15092592546276298,2.6636213350315137,-0.7450868191638884,2535441211156040,ALC3002,9.0,2884.330078125,756.77001953125,56.20000076293945,-2957.39990234375,12248.299560546875,2459.600067138672,1097.2000122070312,3316.300048828125,-4248.2000732421875,255.0,0.0,-0.015699868230254103,2.177534734248267,0.017998730856843562,False,19,0.0,False,4,22,,2535450121922735,Harry7IA,7.0,1925.5400390625,-1569.6300048828125,17.010000228881836,-8468.599853515625,10082.7001953125,2.5999999046325684,-0.7000000029802322,0.5000000074505806,438.80001068115234,255.0,164.0,False,0.009559646044873778,2.271611204893617,2.5421179537569937e-05,True,10,False,10,228.0,False,,enpitsu,76561198039309853,25,-3.4100000858306885,5977.47021484375,267.260009765625,64.40000057220459,33.59999895095825,-311.49999618530273,-125.79999923706055,-53.89999866485596,-64.49999809265137,128.0,128.0,,1.5088181229380897,2.625148703750567,-2.089615944305662,True,False,247.0,False,10,10,,games5425898691,bf81d8692db,24.0,2802.7900390625,1056.6600341796875,57.86000061035156,-11860.10009765625,-7583.499755859375,2834.2001342773438,4842.699890136719,991.6000366210938,2411.199951171875,255.0,255.0,,0.020461571363426374,-2.829012296205327,-0.10404497399893226,True,240.0,False,5,6,False,,
130,8401,252.0,False,True,0,1293.1927588513684,-1209.6099853515625,3885.409912109375,475.9100036621094,8603.699951171875,14030.6005859375,4698.2000732421875,1928.9999389648438,379.90001678466797,-5668.699951171875,0.0,-0.9262631904385396,-2.717201084637729,0.1323347046121129,2535450121922735,Harry7IA,7.0,-1320.3699951171875,3724.6298828125,462.3500061035156,-5747.5,16793.699951171875,3802.9998779296875,-1473.5000610351562,1706.7999267578125,5016.499938964844,255.0,255.0,-1.1517957433450798,-2.5076768992414458,1.1907164411376725,True,10,101.0,False,4,12,,2535441211156040,ALC3002,9.0,646.6699829101562,2237.25,17.010000228881836,-9490.2001953125,-10427.80029296875,2.7000001072883606,-0.29999999329447746,-0.5000000074505806,0.0,255.0,,,0.009578578896517566,-2.3091538085330927,-6.576431371939259e-05,True,22,4,20,255.0,False,,enpitsu,76561198039309853,26,-917.5,5114.91015625,181.80999755859375,-700.0,-145.50000190734863,-3955.0,401.3999938964844,-1493.699951171875,-474.0999984741211,,,,-0.22677791069827982,-2.9178178087348465,-1.5876483516845912,True,False,158.0,False,12,12,,games5425898691,bf81d8692db,24.0,-1443.3299560546875,3850.050048828125,301.260009765625,-14355.999755859375,-9755.2001953125,-146.00000381469727,3526.199951171875,-1019.4000244140625,-4095.7998657226562,255.0,128.0,,-0.07649638367161138,2.380700317892731,-1.98716266332844,True,202.12344951014364,True,7,8,False,,
131,8470,255.0,True,True,0,1629.0689728719065,161.17999267578125,3900.550048828125,312.0799865722656,271.299991607666,10540.2001953125,4781.199951171875,5183.800048828125,1749.4000244140625,2463.0999755859375,0.0,-0.16484482664517683,1.3264280916659006,1.5929919526697793,2535441211156040,ALC3002,9.0,168.8300018310547,3718.110107421875,214.02999877929688,3884.7000122070312,8038.0999755859375,366.1000061035156,-1604.7999572753906,362.99999237060547,-40.999999046325684,254.0,129.0,-0.8187269154445459,1.374648021925169,-0.16515975672906247,True,20,227.0,False,4,24,,2535450121922735,Harry7IA,8.0,-2431.550048828125,4797.31005859375,17.010000228881836,5441.500244140625,-3536.300048828125,3.0000001192092896,-3.6000001430511475,2.7000001072883606,-847.2000122070312,254.0,11.0,,0.009482545317097307,-0.5428882642658582,-0.00011358553642926546,True,12,4,10,101.0,False,,enpitsu,76561198039309853,26,130.86000061035156,4730.77978515625,219.5,3851.099853515625,-4032.60009765625,1161.500015258789,0.9000000357627869,0.0,-198.60000610351562,128.0,128.0,,0.013615681320459871,1.8894247861979554,0.0037023204890144785,True,False,137.0,False,12,14,,games5425898691,bf81d8692db,24.0,-3134.550048828125,4019.800048828125,16.989999771118164,15403.1005859375,11428.399658203125,2.7000001072883606,-1.2999999523162842,-1.0999999940395355,-510.6999969482422,255.0,75.0,,0.009608314599595536,0.6303588315237221,-5.133504743213982e-06,True,248.73569059115584,True,8,8,False,,False
132,8758,256.0,False,False,0,5168.933018290416,20.290000915527344,52.93000030517578,95.08000183105469,7702.1002197265625,23044.19921875,1371.9999694824219,-1629.7000122070312,619.0999984741211,5741.099853515625,0.0,0.02475732771271736,0.1850099469648729,-0.050522343419713796,2535441211156040,ALC3002,8.0,-55.529998779296875,-173.61000061035156,73.80000305175781,19628.00048828125,10457.900390625,2750.1998901367188,697.6000213623047,2167.2000122070312,-613.6000061035156,254.0,0.0,0.055373658134084756,0.8849943071263501,0.01730372347905137,True,3,0.0,False,False,4,,2535450121922735,Harry7IA,7.0,-0.8700000047683716,-1568.27001953125,17.010000228881836,-476.50001525878906,11011.700439453125,2.7000001072883606,0.0,-0.19999999552965164,-8.299999833106995,128.0,128.0,,0.009644839109210449,1.6123226933958505,4.0034775918241825e-05,True,False,False,False,71.0,False,,enpitsu,76561198039309853,26,-95.44999694824219,4487.97021484375,17.049999237060547,756.8000030517578,6797.2998046875,3.1999999284744263,0.0,0.9000000357627869,-6.700000166893005,0.0,128.0,False,0.016915813168711123,-1.6836049669205655,8.412631604301207e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,117.87999725341797,322.1400146484375,96.83000183105469,-2673.9999389648438,-22732.39990234375,222.99999237060547,5493.599853515625,-264.0999984741211,-0.7999999821186066,255.0,113.0,,1.2977306035609026,-1.619445087085868,0.0036799653094475777,True,0.0,False,3,4,False,,
133,8760,256.0,False,False,1,5283.240403714829,-25.59000015258789,-62.2400016784668,107.86000061035156,7209.7998046875,21113.30078125,2529.9000549316406,545.2999877929688,-355.8000183105469,5964.5001220703125,1.0,-0.07939637558357629,-0.5829644713577946,-0.10825198354862435,bf81d8692db,games5425898691,24.0,-117.87999725341797,-322.1400146484375,96.83000183105469,2673.9999389648438,22732.39990234375,222.99999237060547,-5493.599853515625,264.0999984741211,-0.7999999821186066,255.0,113.0,-1.2977306035609026,1.619445087085868,0.0036799653094475777,True,3,0.0,False,False,4,,76561198039309853,enpitsu,25.0,88.69999694824219,-4547.93994140625,17.049999237060547,-849.8000335693359,-7510.0,3.1999999284744263,-0.0,-0.7999999821186066,-0.3999999910593033,0.0,128.0,False,-0.016907773015336466,1.683793414611193,7.5346131158246e-05,True,False,False,False,116.0,False,,Harry7IA,2535450121922735,7,4.769999980926514,1475.8699951171875,17.010000228881836,465.40000915527344,-11191.300048828125,2.7000001072883606,-0.7000000029802322,0.09999999776482582,-2.0000000298023224,226.0,128.0,,-0.00962243406323689,-1.6119637942802454,1.4949154325773705e-05,True,False,71.0,False,False,False,,ALC3002,2535441211156040,8.0,-98.98999786376953,100.77999877929688,93.54000091552734,-18466.99951171875,-8691.599731445312,2110.7000732421875,-2724.2001342773438,-4777.39990234375,69.40000057220459,255.0,0.0,,-0.04785114259606889,-0.9821420156636769,0.5875547752617275,True,0.0,False,3,4,False,,
134,8878,261.0,False,False,1,1204.66910270487,2093.3701171875,5007.58984375,592.280029296875,-13836.99951171875,-11428.800048828125,2661.6000366210938,-1624.7000122070312,-613.3000183105469,5743.0999755859375,1.0,0.09271375851026994,-1.384759795528468,1.5772504662724862,bf81d8692db,games5425898691,24.0,2278.929931640625,5103.02978515625,527.9000244140625,-12926.300048828125,-16.299999952316284,3102.7999877929688,2.5999999046325684,-174.50000762939453,-14.40000057220459,128.0,255.0,0.31391449135958294,0.009289277410475624,-1.5674972177097357,True,6,255.0,False,False,6,,76561198039309853,enpitsu,25.0,-63.75,-5726.5498046875,31.649999618530273,-2.199999988079071,3274.4000244140625,-212.00000762939453,197.09999084472656,-0.09999999776482582,0.0,,,,-0.05513720515985707,1.570104616732405,7.249965046532057e-05,True,False,False,False,116.0,False,,Harry7IA,2535450121922735,7,2449.989990234375,5103.6298828125,537.1400146484375,-13725.899658203125,-98.29999923706055,5666.400146484375,15.499999523162842,-1994.4000244140625,-61.90000057220459,254.0,255.0,,0.3492442955034341,0.0054282809833935556,-1.5626429479138462,True,False,,False,4,4,,ALC3002,2535441211156040,9.0,-1869.739990234375,3851.1201171875,17.010000228881836,3662.3001098632812,20179.100341796875,2.8999999165534973,0.29999999329447746,0.3999999910593033,-2991.4999389648438,255.0,0.0,True,-0.00960411697641743,2.169462188231371,-8.149203462864092e-05,True,202.0,False,6,6,False,,
135,8926,262.0,False,True,0,8241.553240553018,253.5399932861328,-3020.989990234375,119.30999755859375,-739.7000122070312,30674.3994140625,7126.400146484375,1422.1000671386719,5065.799865722656,-2883.3999633789062,0.0,0.01623082358411228,-0.706805124962181,0.7701055155661038,2535441211156040,ALC3002,9.0,332.92999267578125,-3286.909912109375,59.38999938964844,-6062.8997802734375,19914.7998046875,3077.5,-2214.9000549316406,741.6000366210938,-2159.7999572753906,255.0,13.0,0.037502700147870174,1.9542391297113746,0.011889817694048389,True,7,143.0,False,False,8,,2535450121922735,Harry7IA,7.0,20.809999465942383,-5095.66015625,16.920000076293945,13102.5,4578.500061035156,12.200000286102295,50.39999961853027,12.400000095367432,2066.0000610351562,255.0,255.0,,0.00977502163823721,0.39675913513219113,-0.003268128032738518,True,4,False,4,,False,,enpitsu,76561198039309853,26,63.75,5620.669921875,27.59000015258789,0.0,-1.5000000596046448,-0.7999999821186066,-0.7999999821186066,0.0,0.0,,,,0.05631260602705405,-1.5701386141661133,2.6155725104819822e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,1497.3199462890625,-4769.5498046875,69.05999755859375,19232.19970703125,1989.2999267578125,-1011.2999725341797,-1954.1000366210938,4807.200012207031,689.4999694824219,255.0,0.0,,1.022601442209799,-2.5335989317052063,-0.02699773717624015,True,255.0,False,6,6,False,,False
136,8990,265.0,False,False,1,8964.81670919615,-97.81999969482422,-3769.56005859375,148.58999633789062,-6152.2998046875,6095.7000732421875,13775.999755859375,5988.800048828125,-353.69998931884766,92.60000228881836,1.0,0.30963390181517464,1.3681496306506555,-0.028721133075834748,76561198039309853,enpitsu,26.0,-52.400001525878906,-3987.77001953125,74.30000305175781,652.3000335693359,21452.80029296875,3127.0001220703125,-4867.799987792969,-133.4000015258789,1358.6000061035156,255.0,128.0,-0.15022486263526508,1.5012508889164882,0.007555308111068466,True,1,102.0,False,False,2,,bf81d8692db,games5425898691,24.0,-1058.3599853515625,3563.77001953125,17.010000228881836,8625.2001953125,-11114.89990234375,2.5999999046325684,1.4000000059604645,-2.0999999344348907,-570.0,255.0,128.0,,-0.009592729189358457,-2.1879903635222173,0.00012716415244007814,True,6,False,6,175.0,False,,Harry7IA,2535450121922735,7,-3463.93994140625,3655.3798828125,17.0,-5265.9002685546875,-18377.7001953125,1.8000000715255737,-0.0,-0.0,1989.4000244140625,255.0,255.0,,-0.009587428377268004,-1.3640666674122173,-5.070935360896332e-06,True,False,217.32644300307,True,6,6,,ALC3002,2535441211156040,9.0,204.16000366210938,242.8699951171875,17.010000228881836,-5209.6002197265625,-5441.199951171875,3.0000001192092896,-0.09999999776482582,-0.29999999329447746,-2476.1000061035156,255.0,0.0,False,-0.009517733578813551,-0.7909592100839512,-4.283105935165257e-05,True,143.0,False,8,8,False,,
