,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
77,4808,150.0,False,False,0,8738.21835687626,-3344.7900390625,-3248.080078125,127.02999877929688,-649.1000366210938,23571.99951171875,2206.0000610351562,1481.9000244140625,483.10001373291016,5793.900146484375,0.0,-0.4761324796171866,0.5774174619384815,-1.8073585316751781,2535406466622096,Gmack4841,8.0,-3344.840087890625,-3458.18994140625,111.29000091552734,6664.69970703125,14055.899658203125,3740.8999633789062,-2138.3999633789062,-256.5999984741211,3330.10009765625,255.0,128.0,-0.03855307152126333,1.626505239898985,-0.02395331787878694,True,169.0,False,14,7,4,,2535469232175860,Yayyyyy i,10.0,-3175.110107421875,-2850.820068359375,17.010000228881836,10904.300537109375,-19472.60009765625,15.399999618530273,-11.100000143051147,-5.099999904632568,1953.0000305175781,247.0,255.0,,0.01742483164965768,-0.9924706845527493,0.00010545488617000474,True,18,255.0,False,24,False,,enpitsu,76561198039309853,25.0,-78.16000366210938,-2537.5,17.049999237060547,1386.4999389648438,-4225.5999755859375,2.5999999046325684,1.4000000059604645,-3.0000001192092896,-622.5,0.0,128.0,False,0.01729297701832316,-1.2905478250894014,0.00014306197799669428,True,False,8,255.0,False,10,,games5425898691,bf81d8692db,20.0,-4079.010009765625,-182.08999633789062,837.239990234375,5.899999737739563,-8549.299926757812,-5379.000244140625,2366.3999938964844,0.0,0.0,255.0,255.0,,0.575672131985072,-1.582171708901576,-1.577005823130313,True,False,124.0,False,10,14,,False
78,4837,151.0,False,False,1,4926.71466271569,3393.27001953125,893.0999755859375,130.57000732421875,-21261.79931640625,8691.199951171875,14449.49951171875,4312.39990234375,1127.5,4016.400146484375,1.0,0.3851236380761455,-1.0805701972746304,-2.9685582739645247,bf81d8692db,games5425898691,20.0,3476.659912109375,794.8900146484375,44.2400016784668,-8517.999877929688,7321.300048828125,1906.9000244140625,1368.5000610351562,55.59999942779541,-659.1000366210938,255.0,144.0,0.016931642689380456,0.8986243346740836,-0.02193335071732988,True,113.0,False,15,10,False,,76561198039309853,enpitsu,25.0,159.67999267578125,2209.31005859375,17.049999237060547,-18.99999976158142,74.49999809265137,2.5999999046325684,-0.7000000029802322,-0.19999999552965164,0.0,255.0,128.0,False,-0.016315510298942053,1.3225833470841333,-2.162002117267984e-06,True,8,255.0,False,10,False,,Yayyyyy i,2535469232175860,10.0,1281.199951171875,3423.27001953125,17.059999465942383,-15754.3994140625,-11303.399658203125,1.4000000059604645,2.7000001072883606,2.0000000298023224,-282.5,244.0,16.0,,-0.016771565467308125,-0.6526570298862885,-0.00029855195010027513,True,False,18,255.0,False,24,,Gmack4841,2535406466622096,8.0,2621.929931640625,2402.1298828125,99.94000244140625,-6841.300048828125,-9942.7001953125,-2583.2000732421875,1886.9999694824219,-586.3999938964844,-788.8999938964844,254.0,128.0,False,0.40962273385947934,-1.4437339567605418,0.24891219277645082,True,4,169.0,False,8,14,,
79,4937,154.0,False,False,0,10235.78513281422,3938.340087890625,-3882.219970703125,938.2999877929688,-16370.6005859375,19755.699462890625,965.1999664306641,-2938.900146484375,-3362.0001220703125,4007.3001098632812,0.0,0.7402980871508557,-1.6727507057018929,-1.5432457081549469,2535469232175860,Yayyyyy i,11.0,3960.169921875,-4040.43994140625,768.3800048828125,3542.0999145507812,5950.30029296875,5746.099853515625,-361.8000030517578,834.7000122070312,1336.1000061035156,194.0,128.0,-0.6082339228949708,1.0300574074727338,-1.5703266860723115,True,248.73026240256524,True,24,18,False,,2535406466622096,Gmack4841,8.0,-708.8900146484375,-3312.090087890625,16.950000762939453,-431.1000061035156,-15084.000244140625,18.700000047683716,-8.999999761581421,10.0,86.70000076293945,255.0,128.0,False,0.010068220661425997,-1.5896015060341355,0.0004851955586593867,True,10,200.0,False,16,4,,enpitsu,76561198039309853,25.0,2795.840087890625,-1467.969970703125,17.049999237060547,5683.699951171875,-8823.300170898438,2.5,-0.19999999552965164,0.5000000074505806,-21.30000114440918,255.0,128.0,False,0.0166923516105401,-1.0015957112546792,5.801463872413614e-05,True,False,8,255.0,False,10,,games5425898691,bf81d8692db,20.0,1313.25,-95.69999694824219,17.010000228881836,17557.80029296875,926.2999725341797,2.3999999463558197,0.09999999776482582,0.0,-1964.9000549316406,255.0,0.0,,0.009586736195201694,-0.017938356960649236,-2.664228849891138e-05,True,False,174.0,False,14,18,,
80,5086,160.0,False,False,1,9070.749394293085,2536.43994140625,-3781.179931640625,145.38999938964844,-4926.7999267578125,16926.300048828125,8261.799926757812,2384.4000244140625,234.69999313354492,5500.8001708984375,1.0,-0.041498178226499746,0.9371464220376665,0.149879504242213,bf81d8692db,games5425898691,20.0,2567.840087890625,-3918.31005859375,94.7699966430664,14803.199462890625,5386.500244140625,273.99999618530273,603.1000137329102,228.99999618530273,5462.0001220703125,255.0,155.0,-1.292067601767504,2.5974221505669117,-0.4223882241738245,True,150.0,False,20,15,False,,76561198039309853,enpitsu,25.0,307.55999755859375,-4725.25,17.049999237060547,14148.699951171875,-7449.1998291015625,3.3000001311302185,-0.0,-0.0,2370.800018310547,255.0,255.0,False,-0.016850332615669563,-2.7716050474517933,-8.518630918653859e-05,True,8,129.0,False,10,False,,Yayyyyy i,2535469232175860,11.0,2644.669921875,-3644.179931640625,84.72000122070312,2395.2999877929688,-22352.7001953125,2484.199981689453,1405.5000305175781,-5292.80029296875,-510.49999237060547,128.0,2.0,,-0.03813664073199013,-1.7934103034578186,0.5906754251842148,True,False,23,132.0,False,30,,Gmack4841,2535406466622096,8.0,3538.080078125,1451.0999755859375,17.010000228881836,13619.100341796875,2527.7999877929688,2.199999988079071,0.19999999552965164,-0.0,2108.2000732421875,128.0,255.0,,-0.009608230936455258,2.895043196152128,-2.175518089683899e-05,True,4,244.0,False,12,18,,
81,5164,163.0,False,False,0,5792.984858056314,-1231.1800537109375,-643.280029296875,205.89999389648438,232.90000915527344,27426.10107421875,3367.39990234375,3400.4998779296875,1210.4000091552734,4792.799987792969,0.0,-1.053702706448832,-3.1030532826582764,-1.424464509799527,2535406466622096,Gmack4841,8.0,-1240.030029296875,-890.510009765625,200.74000549316406,13877.7001953125,18164.000244140625,2379.7999572753906,-5221.300048828125,1691.9999694824219,-352.09999084472656,254.0,128.0,0.25470215956434605,1.24066907496682,-0.07634023504488308,True,167.0,False,20,13,4,,2535469232175860,Yayyyyy i,11.0,-1409.719970703125,4791.669921875,16.979999542236328,15642.19970703125,-9480.599975585938,20.999999046325684,21.600000858306885,2.8999999165534973,-311.1000061035156,175.0,128.0,,0.016012805616616495,-0.5747871813908467,-0.0009245083714708318,True,24,174.0,False,30,False,,enpitsu,76561198039309853,25.0,-1005.1599731445312,137.75,206.22999572753906,12.300000190734863,-22627.60009765625,1086.500015258789,0.0,0.09999999776482582,-0.5999999865889549,128.0,128.0,False,0.01680787607740426,-1.5712443549617845,1.1494415055979856e-05,True,False,8,0.0,False,12,,games5425898691,bf81d8692db,20.0,-2936.139892578125,3866.39990234375,17.010000228881836,13455.899658203125,1375.8999633789062,2.0999999344348907,1.1999999731779099,0.3999999910593033,120.79999923706055,255.0,128.0,,0.009536180799860444,0.11792959952246909,-0.0001450009526814143,True,False,150.0,False,16,20,,False
82,5201,164.0,False,False,1,8077.967088666583,1184.8800048828125,-2932.800048828125,114.29000091552734,-13119.49951171875,18828.399658203125,11542.5,5479.6002197265625,1302.7999877929688,2067.7000427246094,1.0,0.6991343268609754,0.7731784078879627,-2.5624250489535956,bf81d8692db,games5425898691,20.0,1257.8399658203125,-3147.1201171875,55.45000076293945,-12298.299560546875,19221.300048828125,2856.6000366210938,-3672.2000122070312,-2211.999969482422,-666.6999816894531,255.0,134.0,-0.0840871117460779,1.085101226344937,-0.0026629230458851917,True,109.0,False,22,17,False,,76561198039309853,enpitsu,25.0,1098.510009765625,3049.89990234375,17.049999237060547,4619.200134277344,21830.70068359375,2.800000011920929,-0.7000000029802322,-2.8999999165534973,-1131.500015258789,255.0,128.0,False,-0.016750620234570534,1.791045956719074,-0.00019408466261220685,False,8,0.0,False,12,False,,Yayyyyy i,2535469232175860,11.0,1026.1500244140625,-2919.239990234375,17.049999237060547,9499.89990234375,12343.599853515625,2.7000001072883606,-6.700000166893005,-5.799999833106995,56.99999809265137,0.0,11.0,False,-0.017226010611948516,2.191629927661465,-7.73681373692401e-05,True,False,24,128.0,False,30,,Gmack4841,2535406466622096,10.0,,,,,,,,,,,,,,,,True,,,,,,,
83,5347,169.0,False,False,1,4143.535161828508,-2992.110107421875,3707.699951171875,348.7799987792969,16533.599853515625,-3548.599853515625,9373.699951171875,3825.5999755859375,-4304.100036621094,-1684.7999572753906,1.0,0.7211084955342422,1.1508918720732961,-1.1621883248504004,bf81d8692db,games5425898691,20.0,-3025.489990234375,3712.320068359375,185.22000122070312,15612.60009765625,7087.80029296875,1645.8999633789062,2578.599853515625,1058.499984741211,3694.8001098632812,255.0,0.0,0.676482778003461,1.9929043726839213,0.5165573002425854,True,255.0,False,24,19,False,,76561198039309853,enpitsu,25.0,-65.77999877929688,1427.8699951171875,17.049999237060547,-11488.900146484375,-2224.7000122070312,3.1999999284744263,-1.1999999731779099,1.0000000149011612,1503.9999389648438,255.0,255.0,,-0.016915442746702175,-0.18682814239353326,0.00030057887171550617,True,8,240.0,False,12,False,,Yayyyyy i,2535469232175860,11.0,-2460.389892578125,3764.4599609375,169.41000366210938,-14104.69970703125,2932.3001098632812,2124.600067138672,1181.6999816894531,889.1000366210938,198.09999465942383,143.0,255.0,,0.5049333760804773,0.020909617877597632,-0.056456144659458446,True,False,26,153.0,False,34,,Gmack4841,2535406466622096,8.0,-3568.419921875,4471.5,930.9000244140625,7285.0,7285.0,-2361.199951171875,-552.2000122070312,556.8000030517578,-0.5000000074505806,255.0,128.0,,-0.248921054040077,2.3463696478826606,1.5734652862423915,True,False,231.0,False,False,False,,
84,5432,172.0,False,False,1,2644.6861134039796,1878.06005859375,2684.409912109375,105.95999908447266,1924.4999694824219,14054.7998046875,1223.1999969482422,3728.800048828125,-4310.4998779296875,1874.7000122070312,1.0,0.6422872067358711,1.1672494377633722,-0.9152031112508006,76561198039309853,enpitsu,25.0,1892.219970703125,2541.260009765625,17.049999237060547,16588.800048828125,13275.699462890625,2.8999999165534973,0.29999999329447746,0.29999999329447746,1538.5000610351562,0.0,255.0,-0.016849031084092324,2.4317828150624647,0.00016284342728890066,True,139.0,False,12,8,False,,bf81d8692db,games5425898691,20.0,-591.5800170898438,2835.360107421875,17.010000228881836,6989.1998291015625,-11616.300048828125,2.0999999344348907,-0.5000000074505806,0.5999999865889549,743.7000274658203,255.0,147.0,,-0.00958507515179051,-2.1581073630019514,-0.00014627244814659663,True,20,255.0,False,24,False,,Yayyyyy i,2535469232175860,10.0,-2456.419921875,3401.199951171875,88.62999725341797,14190.899658203125,9171.799926757812,-145.50000190734863,-2799.8001098632812,4732.699890136719,-107.79999732971191,244.0,128.0,,0.9621198642954549,-0.14674687144568221,-2.8076443578305925,True,False,29,153.0,False,36,,Gmack4841,2535406466622096,7.0,1023.6400146484375,4293.9501953125,17.010000228881836,19113.299560546875,2244.499969482422,2.0999999344348907,1.0000000149011612,-0.0,-1632.2000122070312,254.0,0.0,False,-0.0095607317634334,3.0564204947107543,-0.00020276871543545416,True,False,250.0,False,4,4,,False
85,5455,173.0,False,False,1,1756.3616642665256,2022.27001953125,3792.2900390625,95.08999633789062,1371.4999389648438,12212.7001953125,387.09999084472656,-379.3000030517578,-2919.5001220703125,1874.7000122070312,1.0,-0.9449983962440293,2.765059814023571,-0.4310677987419786,76561198039309853,enpitsu,25.0,2180.85009765625,3586.93994140625,109.51000213623047,-2846.7999267578125,18214.599609375,1907.2000122070312,-5196.300048828125,-798.1999969482422,1615.8000183105469,255.0,128.0,-0.7522215708489729,1.1062431870644343,0.4249783430206064,True,107.0,False,14,9,False,,bf81d8692db,games5425898691,20.0,182.9499969482422,2078.1201171875,17.010000228881836,8789.7998046875,-11014.200439453125,2.0999999344348907,-0.29999999329447746,0.7999999821186066,-17.5,255.0,128.0,,-0.009570722409457702,-2.2416665412478,8.030953455617907e-05,True,20,255.0,False,24,False,,Yayyyyy i,2535469232175860,10.0,-1378.989990234375,4147.97021484375,17.010000228881836,13148.699951171875,10624.200439453125,15.099999904632568,8.399999737739563,-9.300000071525574,13.500000238418579,254.0,128.0,,-0.017432551964673432,2.4604181676949946,-4.3538714631333854e-05,True,False,30,153.0,False,36,,Gmack4841,2535406466622096,7.0,2402.719970703125,4414.16015625,17.010000228881836,12984.300537109375,9604.099731445312,0.5999999865889549,-0.0,-0.0,3578.800048828125,255.0,255.0,False,-0.00957631437538992,2.0708915190000092,6.618505945233717e-05,True,False,245.0,False,4,4,,False
86,5465,174.0,False,False,1,1244.924567481422,1865.47998046875,4359.009765625,93.13999938964844,-4666.9000244140625,14999.49951171875,0.0,-379.59999084472656,-8.999999761581421,-814.1999816894531,1.0,-0.8567527502476748,2.7476519180385797,-0.11780402340271076,76561198039309853,enpitsu,25.0,2072.139892578125,4356.43994140625,115.83999633789062,-2466.300048828125,17969.300537109375,-146.40000343322754,-5293.800048828125,-736.8000030517578,1296.6999816894531,255.0,255.0,0.7157920960727269,-1.9217305584493984,2.780247206548689,True,107.0,False,14,9,False,,bf81d8692db,games5425898691,20.0,632.47998046875,1703.4599609375,17.010000228881836,13087.39990234375,-4423.2000732421875,2.3000000417232513,-0.29999999329447746,-0.0,2181.999969482422,255.0,255.0,,-0.009565884529402442,-2.880391581126391,4.3974960604124595e-05,True,20,255.0,False,24,False,,Yayyyyy i,2535469232175860,10.0,-780.5999755859375,4592.0,17.049999237060547,14141.800537109375,9183.699951171875,2.5999999046325684,-0.9000000357627869,-0.3999999910593033,-179.59999084472656,225.0,105.0,,-0.016766728210441253,2.5688811352434016,-6.443540710753094e-06,True,False,30,153.0,False,36,,Gmack4841,2535406466622096,7.0,2434.330078125,4878.02978515625,17.010000228881836,-8687.000122070312,8133.699951171875,1.4000000059604645,-0.09999999776482582,0.19999999552965164,2558.3999633789062,255.0,255.0,False,-0.00953284059018258,0.6634635410740988,-7.126790333785556e-05,True,False,221.86284731793148,True,4,4,,False
87,5467,174.0,False,False,1,1149.6642450887903,1830.739990234375,4470.68017578125,93.13999938964844,-4603.900146484375,14802.39990234375,0.0,-825.1000213623047,-150.2999973297119,-814.1999816894531,1.0,-0.8658912797324777,2.862997438023854,-0.18929794312411757,76561198039309853,enpitsu,25.0,2072.139892578125,4356.43994140625,115.83999633789062,-2466.300048828125,17969.300537109375,-146.40000343322754,-5293.800048828125,-736.8000030517578,1296.6999816894531,128.0,255.0,0.7157920960727269,-1.9217305584493984,2.780247206548689,True,107.0,False,14,10,False,,bf81d8692db,games5425898691,20.0,632.47998046875,1703.4599609375,17.010000228881836,13087.39990234375,-4423.2000732421875,2.3000000417232513,-0.29999999329447746,-0.0,2181.999969482422,255.0,255.0,,-0.009565884529402442,-2.880391581126391,4.3974960604124595e-05,True,20,255.0,False,24,False,,Yayyyyy i,2535469232175860,10.0,-674.02001953125,4659.580078125,17.049999237060547,14185.899658203125,8860.800170898438,2.5999999046325684,1.0000000149011612,1.5000000596046448,-255.59999465942383,128.0,128.0,,-0.016780996652821262,2.5922150005167057,-1.8331659391392245e-05,True,False,30,153.0,False,36,,Gmack4841,2535406466622096,7.0,2434.330078125,4878.02978515625,17.010000228881836,-8687.000122070312,8133.699951171875,1.4000000059604645,-0.09999999776482582,0.19999999552965164,2558.3999633789062,255.0,255.0,False,-0.00953284059018258,0.6634635410740988,-7.126790333785556e-05,True,False,215.5020216459869,True,4,4,,False
88,5479,174.0,False,False,1,762.7341084688666,1650.1500244140625,5025.89013671875,143.64999389648438,-2633.9999389648438,1763.3000183105469,8015.30029296875,-5693.0999755859375,-1229.7000122070312,-1440.5000305175781,1.0,-0.11285158462262017,-2.3500716692063923,-1.3496527144015105,76561198039309853,enpitsu,25.0,1930.6600341796875,5076.169921875,137.8300018310547,-3575.1998901367188,2720.1998901367188,3434.2001342773438,4896.099853515625,2372.899932861328,804.0000152587891,255.0,255.0,0.9982470903983046,1.4578363977327522,-0.1260918602851031,True,107.0,False,14,10,False,,bf81d8692db,games5425898691,20.0,1206.550048828125,1806.6099853515625,17.010000228881836,10336.300048828125,8325.30029296875,2.3000000417232513,-0.3999999910593033,-0.19999999552965164,2269.4000244140625,255.0,255.0,,-0.009560666991362316,2.395430695816837,4.0209369313648443e-05,True,20,255.0,False,24,False,,Yayyyyy i,2535469232175860,10.0,-156.38999938964844,4968.10986328125,17.049999237060547,8882.5,4722.60009765625,3.100000023841858,-2.0000000298023224,-0.09999999776482582,-964.0000152587891,1.0,17.0,,-0.01725551113196836,2.6433131145921878,-0.00019118190714519824,True,False,30,153.0,False,36,,Gmack4841,2535406466622096,7.0,1868.739990234375,5022.10986328125,31.889999389648438,-11399.300537109375,958.7999725341797,900.6999969482422,845.1000213623047,439.0999984741211,-1199.4000244140625,128.0,0.0,False,0.06849032736196976,0.11357406152307432,-0.40823123289181645,True,False,203.0,False,4,4,,False
89,5519,175.0,False,False,0,10151.037134985956,-1314.9000244140625,-5002.39013671875,538.1900024414062,-4675.10009765625,-4968.699951171875,-921.1000061035156,4153.599853515625,1860.5999755859375,3909.5999145507812,0.0,-0.9722978782820509,-1.8942019125687566,1.6885564765616123,2535406466622096,Gmack4841,8.0,-1225.8699951171875,-4938.3701171875,475.5899963378906,-5296.500244140625,4014.1000366210938,772.6999664306641,760.2999877929688,-2648.0999755859375,-4760.10009765625,254.0,255.0,-1.0878318385483183,2.0425615127785988,1.8469981195494731,True,203.0,False,6,5,False,,2535469232175860,Yayyyyy i,10.0,-286.1700134277344,-4965.8798828125,17.049999237060547,-150.50000190734863,33.09999942779541,2.5,0.0,0.7000000029802322,0.0,255.0,128.0,,0.016490851224149738,2.9258220793487406,-7.673403810688502e-07,True,30,153.0,False,36,False,,enpitsu,76561198039309853,25.0,-1313.6300048828125,-5102.93017578125,336.67999267578125,881.9999694824219,1.7000000178813934,-975.9999847412109,0.19999999552965164,12.999999523162842,-1.0000000149011612,0.0,128.0,False,0.6618232821953077,-0.021917515061448282,-1.5843413270422442,True,False,10,107.0,False,14,,games5425898691,bf81d8692db,20.0,-1239.22998046875,-3726.77001953125,220.9600067138672,1370.8999633789062,-13771.099853515625,200.0,241.5999984741211,-15.399999618530273,132.10000038146973,255.0,127.0,,-0.4129376286312444,-1.8783728403935815,0.09774307628585452,True,False,255.0,False,20,26,,True
90,5562,177.0,False,False,0,9768.948517429459,-1981.6099853515625,-4568.43994140625,212.85000610351562,-18427.39990234375,16332.39990234375,5527.9998779296875,2433.6000061035156,5266.199951171875,1531.0000610351562,0.0,-1.2721728768766316,-1.4572236837025228,2.9440757907685886,2535469232175860,Yayyyyy i,10.0,-1825.52001953125,-4713.7998046875,154.9199981689453,-15077.900390625,10105.599975585938,2417.100067138672,-5204.2999267578125,1277.6000213623047,-1238.0000305175781,254.0,4.0,0.042188154467131145,2.8205824911823654,0.793453004281649,True,74.69160451940311,True,38,31,False,,2535406466622096,Gmack4841,8.0,-1951.969970703125,-4214.759765625,194.7899932861328,-4842.099914550781,4815.899963378906,-5861.300048828125,-836.2999725341797,-1016.9999694824219,1633.0000305175781,255.0,106.0,False,0.11315638456749284,-2.9623010714231137,1.150999430629825,True,6,203.0,False,6,False,,enpitsu,76561198039309853,25.0,-1912.5400390625,-5102.93017578125,617.5,-5899.7998046875,-3.1999999284744263,-5307.7001953125,-1.0000000149011612,191.90000534057617,-0.29999999329447746,255.0,128.0,False,0.7082857049701796,-3.1196514836048803,1.584949558684737,True,False,10,63.2543140303704,True,14,,games5425898691,bf81d8692db,20.0,-1765.1600341796875,-4918.06982421875,15.739999771118164,-11124.100341796875,8312.19970703125,-76.70000076293945,974.8000335693359,-204.20000076293945,-2105.800018310547,255.0,0.0,,0.005052573905749271,2.4179351388881365,-0.012635689154080193,True,False,189.22917845428634,True,20,26,,
91,5644,180.0,False,False,0,6330.608289108731,-2343.2900390625,-1022.9500122070312,130.41000366210938,3850.5999755859375,9657.999877929688,673.4999847412109,-3373.9999389648438,3306.099853515625,3111.400146484375,0.0,-0.8584521228525515,1.920845337141188,-1.6769268296478335,2535469232175860,Yayyyyy i,10.0,-2280.659912109375,-1085.9200439453125,17.030000686645508,5433.800048828125,8743.800048828125,5.899999737739563,0.3999999910593033,-0.9000000357627869,2333.3999633789062,254.0,255.0,0.01675762481219139,1.0561830553825402,6.358602544911986e-05,True,191.0,False,38,32,False,,2535406466622096,Gmack4841,8.0,-1291.75,-1816.8399658203125,17.0,15005.999755859375,-78.09999942779541,3.400000035762787,-0.09999999776482582,0.09999999776482582,-2080.2999877929688,255.0,2.0,,0.009550645610081057,-0.07204244071101863,2.830940424838728e-05,True,6,142.0,False,6,False,,enpitsu,76561198039309853,25.0,-1553.8599853515625,-1576.56005859375,18.1200008392334,10141.699829101562,16156.400146484375,-1158.8999938964844,2115.2999877929688,3330.5999755859375,721.6999816894531,255.0,255.0,,0.03872879357119669,1.0973552508199305,-0.09449972867810609,True,False,12,,False,16,,games5425898691,bf81d8692db,20.0,-1832.739990234375,-273.07000732421875,16.989999771118164,8846.799926757812,15491.8994140625,4.799999892711639,-0.09999999776482582,0.0,1961.3999938964844,255.0,255.0,,0.00957559871790441,1.1217365023143855,2.0010962327310212e-05,True,False,32.0,False,20,26,,
92,5665,181.0,False,False,0,5548.5387891721775,-2143.3701171875,-266.510009765625,97.87000274658203,2430.399932861328,8528.099975585938,1404.6000671386719,-4964.100036621094,2065.2999877929688,2662.9000854492188,0.0,-0.7893874463359681,2.7162565479148855,1.757171150258065,2535469232175860,Yayyyyy i,10.0,-2492.169921875,-320.45001220703125,17.049999237060547,-4469.700012207031,10305.899658203125,3.3000001311302185,-0.09999999776482582,0.5999999865889549,-2498.000030517578,254.0,2.0,0.016737279955930454,1.9139230081204095,-0.00015859969197159568,True,191.0,False,38,32,False,,2535406466622096,Gmack4841,8.0,-171.4600067138672,-2131.06005859375,17.0,13564.89990234375,2356.4999389648438,3.4999999403953552,0.29999999329447746,0.0,2613.0999755859375,254.0,255.0,True,0.009546463245665887,0.27342755192279866,7.716831610101627e-05,True,6,142.0,False,6,False,,enpitsu,76561198039309853,25.0,-1617.280029296875,-264.8800048828125,65.2300033569336,-13356.500244140625,16308.800048828125,3089.2001342773438,-1184.1999816894531,-2426.7999267578125,2461.1000061035156,255.0,255.0,,0.08335007508625454,2.1677901361460017,-0.005937072972005612,True,False,13,,False,18,,games5425898691,bf81d8692db,20.0,-1955.5799560546875,932.8200073242188,16.989999771118164,-2799.7000122070312,15675.50048828125,4.799999892711639,-0.19999999552965164,0.7000000029802322,-1974.2999267578125,255.0,0.0,,0.009587938054056071,1.6873492383744375,-7.49350077929315e-05,True,False,63.0,False,20,26,20.0,True
93,5700,182.0,False,False,0,4557.148167933656,-1860.7900390625,686.1500244140625,93.1500015258789,1798.9999389648438,5871.300048828125,0.0,-5652.1002197265625,1732.2000122070312,1025.8999633789062,0.0,-0.23953011191528603,2.5543705492201068,-3.0386452163002704,2535469232175860,Yayyyyy i,10.0,-2041.699951171875,583.219970703125,17.049999237060547,3261.6000366210938,6766.199951171875,2.5999999046325684,-0.3999999910593033,-5.199999809265137,1039.7000122070312,246.0,128.0,0.016785927163406957,1.1681056855433545,-0.0002024665696811639,True,191.0,False,38,32,False,,2535406466622096,Gmack4841,8.0,35.720001220703125,-773.010009765625,17.0,-144.49999809265137,13415.30029296875,3.400000035762787,-0.09999999776482582,1.1999999731779099,-2066.699981689453,255.0,0.0,False,0.009527949495265546,1.5420923146590162,-0.00015201629048474787,True,6,172.0,False,6,False,,enpitsu,76561198039309853,25.0,-3299.409912109375,1770.8399658203125,16.290000915527344,-13154.7998046875,15620.400390625,72.89999961853027,-10.700000524520874,30.499999523162842,-59.20000076293945,255.0,0.0,,0.01616331137932213,2.258007003450654,-0.002733316641566399,False,False,14,,False,18,,games5425898691,bf81d8692db,20.0,-1476.239990234375,2722.919921875,16.989999771118164,-1512.7000427246094,13847.7001953125,4.799999892711639,0.0,0.0,2179.7000122070312,255.0,255.0,,0.009563373370552462,1.7453612174842537,2.5030944280547227e-05,True,False,63.0,False,20,26,,False
