,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
94,7416,227.0,False,False,1,5878.878045869467,1174.239990234375,-732.2899780273438,221.1699981689453,3086.6000366210938,13990.0,-7641.300048828125,-3565.4000854492188,2267.2000122070312,-4259.89990234375,1.0,0.3765510138735129,2.166596620846539,2.8008741715636107,76561198039309853,enpitsu,27.0,1068.7900390625,-887.6500244140625,225.72000122070312,-1805.7000732421875,17734.89990234375,521.8999862670898,-1082.0999908447266,-2854.5999145507812,-4574.89990234375,255.0,255.0,False,0.9931119999904781,1.86506998325137,-1.3486402482389843,True,7,False,8,215.0,False,,bf81d8692db,games5425898691,20.0,1241.8900146484375,-2508.419921875,17.010000228881836,-9418.499755859375,-8125.3997802734375,2.5999999046325684,-0.5000000074505806,-0.7999999821186066,48.400001525878906,255.0,128.0,,-0.009540132048956875,-0.7190151318910328,-9.715437870398175e-05,True,False,10,12,175.0,False,,vicente98agu,76561198365550325,13,1411.030029296875,-1480.739990234375,395.19000244140625,-2216.0000610351562,-11060.50048828125,-156.5999984741211,-4493.800048828125,1457.1000671386719,2816.300048828125,128.0,128.0,False,0.5375919389259949,0.31355215993203117,-1.264956817478286,True,213.0,False,4,False,3,,Baguette,76561198263480025,14.0,-314.7799987792969,-1488.1199951171875,17.010000228881836,-16790.30029296875,13542.099609375,2.5,2.199999988079071,-2.0000000298023224,-475.49999237060547,255.0,68.0,False,-0.00958529042927362,0.6790160298148924,-2.6902467455195863e-05,True,94.0,False,14,False,14,
95,7547,231.0,False,False,1,2243.265489013992,2207.260009765625,3319.8798828125,93.1500015258789,1335.7000732421875,5224.5001220703125,0.0,-5725.4998779296875,1463.800048828125,-335.09998321533203,1.0,0.46292922664623715,-2.024186068722243,0.08571591484126379,bf81d8692db,games5425898691,20.0,2376.969970703125,3131.669921875,17.010000228881836,-18543.299560546875,12870.30029296875,2.5999999046325684,0.7000000029802322,-0.29999999329447746,-1077.0999908447266,255.0,0.0,,-0.009584502332950127,0.5980208829101196,-0.0003519606490778015,True,10,False,12,137.0,False,,76561198039309853,enpitsu,27.0,2688.0,-4607.75,34.18000030517578,-0.0,55.0,-540.9999847412109,-0.0,-0.0,0.0,255.0,255.0,,-7.629394270180965e-06,1.5707962925809056,0.0,True,False,False,False,85.0,False,,vicente98agu,76561198365550325,13,-1035.4100341796875,1983.469970703125,17.020000457763672,-21187.60009765625,8949.000244140625,3.0000001192092896,4.1999998688697815,-1.5000000596046448,1686.199951171875,255.0,128.0,,-0.016772506318258832,0.32382424708450935,-2.2876679725769583e-05,False,73.31027072475804,True,6,False,6,,Baguette,76561198263480025,14.0,2855.860107421875,4013.18994140625,17.0,-11219.100341796875,2245.7000732421875,1.4000000059604645,-1.2999999523162842,-0.0,130.0,255.0,128.0,False,-0.009525484074331611,0.17803471074232394,-0.00014065087751533224,True,236.06019759690892,True,14,False,14,
96,7656,235.0,False,False,0,6752.89783099063,1229.1099853515625,-1269.800048828125,112.5199966430664,-575.8000183105469,29438.798828125,6466.300048828125,125.9000015258789,5015.799865722656,-3158.900146484375,0.0,-1.2011614259271786,0.329083070335428,2.2893140514053467,76561198365550325,vicente98agu,13.0,1270.719970703125,-1541.5,24.530000686645508,-1301.9000244140625,22717.099609375,3033.900146484375,0.0,0.19999999552965164,1861.7999267578125,255.0,255.0,False,0.016782321285353455,1.6893007665438586,0.00015478066177154645,True,6,False,7,177.0,False,,76561198263480025,Baguette,14.0,2422.56005859375,-3664.860107421875,16.989999771118164,13442.80029296875,18662.5,2.8999999165534973,-0.5000000074505806,-0.5999999865889549,1750.2000427246094,255.0,246.0,False,0.009586285803908053,0.9984607530865868,0.00014570443975330972,True,False,16,16,78.23152694138145,True,,enpitsu,76561198039309853,27,1494.5,2834.6298828125,17.059999465942383,4304.800109863281,17987.60009765625,2.3000000417232513,0.0,-0.09999999776482582,2044.6000671386719,255.0,255.0,,0.016764281484449046,1.4095915452634191,1.5951186381972376e-05,True,21.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,547.219970703125,-4685.64990234375,16.989999771118164,771.6000366210938,16638.00048828125,4.799999892711639,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009547149886717761,1.5244307728687643,7.574937141607349e-06,True,0.0,False,14,False,12,
97,7753,239.0,False,False,0,3921.0469629777895,1346.800048828125,1923.719970703125,105.08000183105469,-17905.799560546875,8003.599853515625,3649.7000122070312,2146.6000366210938,1805.0999450683594,-5304.000244140625,0.0,0.5637983890070976,-0.18138448596405923,-3.1125030791518777,76561198263480025,Baguette,15.0,1546.1700439453125,1817.43994140625,60.86000061035156,-22824.7998046875,-1543.5000610351562,2375.800018310547,-3431.7001342773438,-2484.199981689453,-1735.0,255.0,0.0,,0.03613625576954453,-2.7865008626130723,0.04822111948996124,True,17,False,18,161.13933756787287,True,,76561198365550325,vicente98agu,13.0,1708.260009765625,3078.43994140625,17.059999465942383,-8994.69970703125,-8635.900268554688,2.7000001072883606,0.0,0.0,2354.1000366210938,255.0,255.0,False,0.016714211647751265,-2.3134720416319308,8.767359812953144e-06,True,False,6,8,207.0,False,,enpitsu,76561198039309853,27,1879.3699951171875,3942.81005859375,17.040000915527344,-5579.6002197265625,2588.0999755859375,5.0,-0.19999999552965164,0.0,-2274.499969482422,255.0,128.0,,0.01663867033978333,2.7309975699919384,-4.262244502892363e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,20.65999984741211,2473.169921875,17.010000228881836,-799.7000122070312,22984.3994140625,2.5,0.0,0.19999999552965164,0.09999999776482582,255.0,128.0,,0.009592184847860969,1.6055985282600602,-3.1463579128461515e-05,True,8.0,False,16,False,14,
98,7823,241.0,False,False,1,8938.13275257477,2712.030029296875,-3611.699951171875,117.02999877929688,17006.8994140625,19882.60009765625,6191.400146484375,5125.9002685546875,3068.599853515625,-555.2000045776367,1.0,0.5081210790073727,2.2616534697309523,-1.820870044262106,bf81d8692db,games5425898691,20.0,2662.10009765625,-3800.85009765625,15.949999809265137,14769.3994140625,12010.50048828125,78.29999923706055,-272.8000068664551,-19.500000476837158,-873.3999633789062,255.0,123.0,,0.00612667948508401,2.4460760444544833,0.025306900906546963,True,14,False,16,22.0,False,,76561198039309853,enpitsu,27.0,1465.9000244140625,-4253.39013671875,17.059999465942383,12735.400390625,1345.8999633789062,1.899999976158142,0.5000000074505806,-0.09999999776482582,0.19999999552965164,128.0,128.0,,-0.016874004221610964,3.036228306815105,-4.48260338128833e-05,True,False,4,4,0.0,False,,vicente98agu,76561198365550325,13,-1715.3199462890625,291.0400085449219,17.059999465942383,-4574.599914550781,13104.7998046875,2.3999999463558197,-0.0,-0.3999999910593033,2191.1000061035156,255.0,255.0,False,-0.016744675480262504,1.1747752199295454,4.471243079248857e-05,True,207.0,False,8,False,6,,Baguette,76561198263480025,14.0,3761.010009765625,428.1199951171875,17.010000228881836,10579.100341796875,19421.199951171875,2.800000011920929,-0.19999999552965164,-0.19999999552965164,1953.8999938964844,255.0,255.0,,-0.009570266332966744,1.9955403335616169,4.3713556862543334e-05,True,255.0,False,18,False,18,
99,7875,243.0,False,False,1,6017.662583200765,2910.090087890625,-530.5999755859375,173.75999450683594,-7275.2001953125,23141.39892578125,5389.0997314453125,2088.0999755859375,-5046.600036621094,-2484.199981689453,1.0,-0.2065782802257234,2.419092471658008,-3.1342817528032674,bf81d8692db,games5425898691,20.0,2926.110107421875,-626.8400268554688,44.63999938964844,1934.2999267578125,19775.799560546875,2531.199951171875,-4053.0999755859375,-2965.2999877929688,581.1999893188477,128.0,0.0,,-0.06733468333176627,1.8292921716606636,-0.06834529375831731,True,14,False,17,0.0,False,,76561198039309853,enpitsu,27.0,2748.6298828125,-3378.669921875,17.059999465942383,-12414.599609375,6842.0001220703125,-2.0999999344348907,0.19999999552965164,-0.3999999910593033,2256.0000610351562,255.0,255.0,False,-0.01676292598773618,0.43761433149738893,2.9492163365703073e-06,True,False,4,4,208.02740668737758,True,,vicente98agu,76561198365550325,13,-1535.0400390625,2701.659912109375,17.059999465942383,10828.699951171875,8950.2001953125,1.899999976158142,1.899999976158142,1.4000000059604645,-726.9000244140625,255.0,128.0,False,-0.016760378507508455,2.5028354517202023,0.0001957056638501061,True,255.0,False,8,False,6,,Baguette,76561198263480025,14.0,2863.7099609375,3627.550048828125,17.010000228881836,-13744.300537109375,3139.8001098632812,2.8999999165534973,-0.0,0.19999999552965164,2141.1000061035156,255.0,255.0,False,-0.009605109858889072,0.15872750968966226,-1.165481833528771e-05,True,255.0,False,18,False,18,
100,7908,245.0,False,False,0,7406.805374406824,-2058.179931640625,-2175.06005859375,369.9200134277344,-2333.0999755859375,5844.7998046875,18108.00048828125,5790.9002685546875,860.8999633789062,1313.0000305175781,0.0,-0.48726419895579104,-2.5714903390701176,2.745661065368189,76561198263480025,Baguette,14.0,-1998.8499755859375,-2242.929931640625,199.9600067138672,6447.9998779296875,19262.7001953125,-228.99999618530273,-1467.7000427246094,-2030.2999877929688,4896.199951171875,255.0,255.0,False,-0.10801814120842362,1.991065391356069,0.6290972627864617,True,19,False,20,195.50362161410746,True,,76561198365550325,vicente98agu,13.0,418.70001220703125,-3800.77001953125,17.059999465942383,-7517.8997802734375,-11715.999755859375,1.899999976158142,-1.2999999523162842,-1.8000000715255737,-700.4000091552734,255.0,128.0,False,0.016764428580007797,-2.1924667357146754,0.0001999287534849816,True,False,6,8,255.0,False,,enpitsu,76561198039309853,27,-1108.75,2505.090087890625,17.059999465942383,5050.7000732421875,-15190.0,1.8000000715255737,-0.29999999329447746,0.7999999821186066,-51.39999866485596,255.0,0.0,False,0.016779697935944866,-1.255897971865537,9.156368087236617e-05,True,189.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-3143.070068359375,-1714.5400390625,59.29999923706055,-1743.3000183105469,-18949.200439453125,661.5000152587891,2787.9998779296875,-4224.5001220703125,-1866.7999267578125,255.0,0.0,,-1.1374398636690615,1.050556641976923,0.7903661249262435,True,0.0,False,18,False,14,
101,7983,247.0,False,False,1,4707.096201356404,2582.8798828125,745.5499877929688,222.50999450683594,-5406.500244140625,22359.09912109375,923.7000274658203,2847.2000122070312,-3292.9998779296875,4128.999938964844,1.0,-0.45504587809218844,-3.1085021162141033,-0.906924290790719,76561198039309853,enpitsu,27.0,2668.169921875,628.3599853515625,145.08999633789062,9681.500244140625,18534.3994140625,204.40000534057617,-5431.5997314453125,660.5999755859375,557.7000045776367,255.0,255.0,False,-0.7985026222558728,2.033206341961945,-0.19815113233159098,True,5,False,6,101.0,False,,bf81d8692db,games5425898691,20.0,2784.22998046875,4202.93017578125,17.020000457763672,2478.000030517578,-7949.1998291015625,1.8000000715255737,-0.0,0.09999999776482582,2503.5000610351562,255.0,255.0,,-0.009519877170671185,-1.9044516018050826,2.4763622611403938e-05,True,False,14,18,0.0,False,,vicente98agu,76561198365550325,13,2322.919921875,1267.47998046875,98.81999969482422,10472.5,-20016.800537109375,4148.500061035156,-1850.8999633789062,-936.9000244140625,212.80000686645508,128.0,223.0,False,0.16459063208081862,-2.056530799033038,-0.0006877511609681253,True,157.0,False,10,False,6,,Baguette,76561198263480025,14.0,-56.38999938964844,175.69000244140625,17.020000457763672,-1750.7000732421875,13698.699951171875,1.4000000059604645,0.09999999776482582,-0.9000000357627869,-19.500000476837158,255.0,128.0,False,-0.009573438842474555,1.44663000304555,7.531291816731117e-05,True,188.0,False,20,False,20,
102,7987,247.0,False,False,0,6299.164440974308,-2587.7099609375,-927.75,277.67999267578125,-18899.200439453125,14839.7998046875,15161.400146484375,2137.5,5045.199890136719,2444.600067138672,0.0,-0.05530627769439052,-2.6056863289673915,-0.8522685938689195,76561198365550325,vicente98agu,13.0,-2403.580078125,-1142.1400146484375,124.1500015258789,-16962.80029296875,15155.799560546875,3292.2000122070312,2674.89990234375,-3187.0999145507812,-316.5999984741211,128.0,255.0,False,-0.28952904811487734,2.0955595494095474,-0.06081329191191789,True,7,False,10,157.0,False,,76561198263480025,Baguette,14.0,70.83000183105469,-290.5400085449219,17.020000457763672,1727.4000549316406,-13846.300048828125,1.4000000059604645,0.0,0.7999999821186066,-4.900000095367432,255.0,128.0,False,0.009573469952120993,-1.4474793965597603,7.124706055663359e-05,True,False,20,20,188.0,False,,enpitsu,76561198039309853,27,-2749.320068359375,-783.72998046875,143.97999572753906,-9745.999755859375,-18656.199951171875,-174.3000030517578,5196.5997314453125,-1666.300048828125,-684.3000030517578,255.0,255.0,False,1.3576592381279946,-2.5796111402545074,-0.7498969583936332,True,101.0,False,6,False,5,,games5425898691,bf81d8692db,20.0,-2850.9599609375,-4082.780029296875,17.020000457763672,-5751.099853515625,7014.89990234375,1.8000000715255737,-0.09999999776482582,-0.09999999776482582,2483.9999389648438,255.0,255.0,,0.009516316279832729,2.299729954366866,1.3130271710342336e-05,True,255.0,False,18,False,14,
103,8083,251.0,True,True,0,2072.418832757647,-1092.0999755859375,3076.8798828125,371.4200134277344,9582.100219726562,21495.30029296875,-5563.4002685546875,-5689.5001220703125,1728.8999938964844,799.7000122070312,0.0,0.3513781462280052,1.937855219500809,1.3266174492892346,76561198365550325,vicente98agu,13.0,-1109.550048828125,2960.9599609375,288.489990234375,13920.799560546875,17943.00048828125,2776.6000366210938,-361.3999938964844,-721.8000030517578,-69.29999828338623,128.0,128.0,,-1.2656739380112723,2.9512415866672677,-1.903233862744623,True,8,False,12,41.0,False,,76561198263480025,Baguette,13.0,-1191.8299560546875,2857.9599609375,621.22998046875,1082.3999786376953,22818.9990234375,-2668.3999633789062,1247.3999786376953,5351.199951171875,241.8000030517578,255.0,17.0,False,-0.09847076418884018,1.8645665130016553,0.0760794394940538,True,4,20,22,25.659974128969203,True,,enpitsu,76561198039309853,27,-3353.389892578125,1206.7900390625,17.030000686645508,2907.60009765625,22814.7998046875,5.699999928474426,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.016768836911488574,1.444039085014915,-6.279925638207968e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-1435.0400390625,2042.489990234375,16.6299991607666,3229.4000244140625,21809.69970703125,83.4000015258789,9.900000095367432,-17.59999990463257,565.4000091552734,255.0,218.0,,0.010259974457224118,1.4256503610258862,0.0012888887105421065,True,144.0,False,20,False,16,
104,8369,252.0,False,False,1,5178.278799307549,45.34000015258789,32.06999969482422,112.52999877929688,10630.2001953125,4100.5999755859375,3792.9998779296875,5278.800048828125,-2313.699951171875,1667.2999572753906,1.0,-0.02214225981034664,-0.3178543565287485,-0.02247666876914327,76561198039309853,enpitsu,27.0,14.420000076293945,-113.54000091552734,134.5500030517578,11670.400390625,92.5,1145.999984741211,-4261.400146484375,3476.400146484375,-66.19999885559082,255.0,0.0,,-1.343399097956628,1.0404369358911232,1.777168600748897,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,2784.780029296875,-4199.77978515625,17.010000228881836,17767.900390625,-2545.0,2.800000011920929,-0.5000000074505806,-0.0,1923.0999755859375,255.0,255.0,,-0.00958513857959653,-3.063482119948311,5.1975619346665956e-05,True,False,False,False,0.0,False,,vicente98agu,76561198365550325,13,87.11000061035156,279.8999938964844,57.900001525878906,-6277.8997802734375,-19227.099609375,2836.7999267578125,3514.4000244140625,1934.2999267578125,1160.5999755859375,0.0,254.0,,-0.07047978552175872,-1.0975820901176565,-0.08986635361087247,True,0.0,False,4,False,3,,Baguette,76561198263480025,14.0,-3078.300048828125,3964.9599609375,16.809999465942383,-18253.699951171875,4874.2999267578125,-1098.3000183105469,165.30000686645508,-2481.0000610351562,2243.9999389648438,255.0,255.0,,0.015701384587151566,0.2557804921520654,0.008475673099853651,True,255.0,False,4,False,4,
105,8428,254.0,False,False,1,4689.058603891823,1867.239990234375,552.6300048828125,103.55999755859375,-9100.900268554688,7233.499755859375,5810.2001953125,799.0000152587891,5203.699951171875,2877.9000854492188,1.0,0.4955218292784532,-0.5978737816061827,1.5528325180917861,76561198039309853,enpitsu,27.0,2012.719970703125,481.94000244140625,15.869999885559082,-3199.5999145507812,9151.900024414062,-312.2999954223633,-303.50000381469727,-127.10000038146973,1557.7000427246094,0.0,128.0,False,-0.02986808757573151,1.108497054404178,-0.002517531420252956,True,2,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,3089.489990234375,-503.70001220703125,17.010000228881836,-12577.39990234375,19256.300048828125,0.09999999776482582,2.0999999344348907,-3.100000023841858,993.7000274658203,255.0,128.0,,-0.009595044423973355,0.9274350620077054,-9.958979615812676e-05,True,False,False,False,143.56162586519798,True,,vicente98agu,76561198365550325,13,-794.6099853515625,-128.1300048828125,87.16000366210938,-14206.300048828125,-754.1999816894531,-81.09999656677246,2042.7000427246094,-5090.400085449219,405.99998474121094,255.0,255.0,,-1.211223939138399,0.9129663200702903,-1.3138734871406923,False,0.0,False,6,False,5,,Baguette,76561198263480025,14.0,-2501.320068359375,3871.300048828125,17.020000457763672,10980.10009765625,10401.400146484375,1.5999999642372131,0.9000000357627869,0.7999999821186066,-1848.8999938964844,255.0,0.0,False,-0.009600669131345501,2.424110630819493,-0.00017392538589870122,True,210.0,False,4,False,4,
106,8466,256.0,False,False,1,3587.498287588741,633.3400268554688,1562.1300048828125,283.6600036621094,-9220.499877929688,20083.599853515625,1201.6999816894531,793.6000061035156,5936.099853515625,363.4000015258789,1.0,0.08523324356846854,-2.520823222298588,-0.20479897485482745,bf81d8692db,games5425898691,19.0,615.6699829101562,1384.56005859375,232.9199981689453,-12654.300537109375,14582.2998046875,-239.89999771118164,-418.69998931884766,5440.4998779296875,689.0000152587891,255.0,0.0,,-0.35474706246854354,1.5305985227706465,1.7313113173035186,True,3,False,4,58.394399948017586,True,,76561198039309853,enpitsu,27.0,1877.6600341796875,681.97998046875,17.059999465942383,-3263.2000732421875,3899.1000366210938,1.899999976158142,0.09999999776482582,-0.09999999776482582,0.0,255.0,255.0,False,-0.01660669933856509,0.8739548120578395,2.5472252979473093e-05,True,False,2,2,0.0,False,,vicente98agu,76561198365550325,13,-2842.780029296875,-217.0399932861328,17.049999237060547,-17185.0,1351.6000366210938,3.1999999284744263,0.29999999329447746,-0.09999999776482582,-75.19999980926514,255.0,128.0,,-0.01675842278036752,0.08667586454831117,5.626076197518586e-05,True,0.0,False,6,False,6,,Baguette,76561198263480025,14.0,-811.4099731445312,4064.389892578125,17.020000457763672,8011.5997314453125,-8224.89990234375,1.5999999642372131,-2.7000001072883606,2.800000011920929,-1509.4000244140625,255.0,0.0,False,-0.009539437089957754,-2.3382459089656624,-0.00013080901304067386,True,236.81837424155205,True,4,False,4,
107,8487,256.0,False,False,0,8249.387004449234,58.59000015258789,-3053.969970703125,189.9199981689453,6131.300048828125,4200.4998779296875,1595.0,-250.6999969482422,66.5999984741211,-5994.2999267578125,0.0,-0.9290590429096593,0.6509217401509045,1.8426595981981035,76561198263480025,Baguette,15.0,40.9900016784668,-3154.5400390625,126.30999755859375,-16886.600341796875,8469.89990234375,253.89999389648438,4724.4000244140625,-2813.2998657226562,-121.30000114440918,255.0,210.0,,-0.10267452917330804,2.6696530344820815,-1.3030226268334169,True,5,False,6,196.14239990070305,True,,76561198365550325,vicente98agu,13.0,3955.81005859375,-223.13999938964844,47.93000030517578,6568.900146484375,-13666.099853515625,3669.5999145507812,965.1000213623047,-3209.5999145507812,-2046.300048828125,255.0,0.0,,-0.2146001381894403,-1.141086859631683,0.4612514277758374,True,False,6,6,255.0,False,,enpitsu,76561198039309853,27,-1344.5999755859375,-939.77001953125,17.059999465942383,10092.999877929688,943.7000274658203,2.5999999046325684,-0.5999999865889549,0.0,2336.999969482422,255.0,255.0,,0.016687040294052522,0.1324853393506218,5.270515407630136e-05,True,,False,2,False,2,,games5425898691,bf81d8692db,19.0,332.6499938964844,-2557.909912109375,205.80999755859375,13773.00048828125,-17409.69970703125,-1548.800048828125,1146.9999694824219,-2093.0999755859375,1251.6999816894531,255.0,156.0,,-0.13543150228916334,-2.0395188330456016,-0.26665012318745296,True,37.0,False,4,False,4,
108,8548,259.0,False,False,0,7725.833924984577,1103.489990234375,-2322.610107421875,102.51000213623047,-22926.201171875,-5013.399963378906,10167.2998046875,-2261.699981689453,5411.5997314453125,-1264.1000366210938,0.0,0.2501653166247767,0.15744778527304168,2.495203046240686,76561198365550325,vicente98agu,13.0,1304.300048828125,-2267.56005859375,17.040000915527344,-18471.8994140625,-4697.300109863281,4.799999892711639,1.0999999940395355,0.19999999552965164,1951.3999938964844,255.0,255.0,,0.016774264343830673,-2.8301267267405836,0.00011613714185376958,True,6,False,6,230.0,False,,76561198263480025,Baguette,15.0,-3585.02001953125,-2559.800048828125,17.010000228881836,-12116.8994140625,5522.39990234375,3.4999999403953552,-0.3999999910593033,0.5999999865889549,-3427.9000854492188,255.0,0.0,False,0.009580627500532629,2.39088636314498,-6.984367012707933e-05,True,False,6,6,202.0,False,9.0,enpitsu,76561198039309853,27,349.6199951171875,-1337.68994140625,49.20000076293945,9635.30029296875,-9066.900024414062,3536.0000610351562,325.9000015258789,403.6000061035156,691.3999938964844,255.0,0.0,False,0.02966470412586863,-0.6812586092128717,-0.0006523425134185484,True,24.738270895455475,True,4,False,3,,games5425898691,bf81d8692db,20.0,3367.909912109375,-1830.31005859375,17.010000228881836,1166.6000366210938,22962.60009765625,2.5,0.0,0.7000000029802322,276.3999938964844,255.0,152.0,,0.0095925637181333,1.5253708980122942,-4.23180213954006e-06,False,0.0,False,4,False,4,
109,8649,262.0,False,False,0,9090.593167607994,-2451.68994140625,-3816.489990234375,342.0400085449219,-25336.4990234375,14744.300537109375,5858.900146484375,-1328.0999755859375,2059.7999572753906,-3705.2999877929688,0.0,-0.055703114965277474,2.033359572108143,-0.13961009229646418,76561198365550325,vicente98agu,13.0,-2216.419921875,-3945.56005859375,267.45001220703125,-18047.099609375,12049.7998046875,2998.900146484375,-1754.1000366210938,-1759.9000549316406,-615.099983215332,99.0,162.0,,-0.9027892800129492,2.2535734132853946,-0.09947078051866462,True,7,False,8,225.0,False,,76561198263480025,Baguette,14.0,392.2300109863281,-4206.97021484375,17.020000457763672,-6548.499755859375,-11828.299560546875,2.3000000417232513,-0.3999999910593033,-0.29999999329447746,-3414.7000122070312,255.0,0.0,False,0.00958411662917487,-2.384411478581218,-2.537411610697735e-05,True,False,8,8,171.0,False,,enpitsu,76561198039309853,27,3740.820068359375,-271.0,16.75,-8576.599731445312,15562.60009765625,49.40000057220459,7.400000095367432,-52.10000038146973,2615.7000732421875,255.0,255.0,False,0.01441910957132303,2.196123342225453,0.0029693638172433043,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,1431.18994140625,4830.2099609375,17.010000228881836,-18223.699951171875,-2380.0,2.5999999046325684,0.0,0.5000000074505806,235.20000457763672,255.0,128.0,,0.009643970342845412,-2.988699019791258,-9.99564496104288e-05,True,255.0,False,6,False,6,
110,8708,264.0,False,False,0,6753.9078875439745,-1872.3800048828125,-1542.9599609375,163.72999572753906,-3344.2001342773438,32266.298828125,5653.900146484375,1023.4999847412109,3808.5000610351562,-4521.7999267578125,0.0,0.99353406911909,-3.0114493063621137,1.7388109472751119,76561198263480025,Baguette,14.0,-1803.9100341796875,-1729.0699462890625,107.04000091552734,-11834.89990234375,19579.89990234375,2358.0999755859375,-1717.7000427246094,-1485.8000183105469,-531.3000106811523,255.0,192.0,False,-0.05264446291128258,1.8466082312501653,-0.0007277569884828137,True,9,False,10,96.75923415153252,True,,76561198365550325,vicente98agu,13.0,-3582.10009765625,-2106.18994140625,17.059999465942383,9349.500122070312,-2073.9999389648438,3.6000001430511475,8.500000238418579,11.100000143051147,-259.20000076293945,255.0,128.0,False,0.01607557414661373,-0.25969557984282715,-0.00017864104574040468,True,False,8,8,225.0,False,,enpitsu,76561198039309853,27,35.900001525878906,165.4199981689453,76.9000015258789,-20328.499755859375,1193.7999725341797,-1496.9999694824219,-175.79999923706055,-2992.9998779296875,-0.09999999776482582,255.0,255.0,False,-0.6467154908716852,3.08282344972749,-0.0002278177232207978,True,31.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-904.1699829101562,2087.35009765625,17.010000228881836,7583.800048828125,-14586.8994140625,2.800000011920929,-0.09999999776482582,-0.09999999776482582,1999.7000122070312,255.0,255.0,,0.009625851060072205,-1.022801318775648,1.0987913621034712e-05,True,255.0,False,6,False,6,
