,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
80,5767,166,False,False,1,10179.052254652075,-1155.5400390625,-4830.169921875,115.5199966430664,15792.60009765625,9513.599853515625,4238.500061035156,4219.800109863281,981.9000244140625,-3158.2998657226562,1.0,0.27265128884949325,0.21033912486047326,1.4632610972464715,76561198039309853,enpitsu,24.0,-966.9500122070312,-4919.1201171875,96.98999786376953,-15970.899658203125,6441.6998291015625,2097.4000549316406,-144.7000026702881,-5482.80029296875,408.4000015258789,255.0,128.0,False,-0.7016369926149754,-0.03629306447445502,0.05969380878312243,True,196.0,False,3,4,False,,bf81d8692db,games5425898691,19.0,-1325.27001953125,-4971.7900390625,15.890000343322754,10219.600219726562,10241.300048828125,-1989.4000244140625,5385.5999755859375,649.7000122070312,907.2000122070312,255.0,255.0,,-0.06719154960154615,2.2942641627462037,-0.08642289958631749,True,156.51827104886377,True,4,4,False,,Oŵën.,bc61eb9ce0b,8,-2584.97998046875,1113.030029296875,17.010000228881836,8459.099731445312,-9795.599975585938,0.3999999910593033,-0.7000000029802322,0.7000000029802322,2282.5999450683594,255.0,255.0,False,-0.00957559970555276,-2.3395361636387375,7.099869196294686e-05,True,198.02345823216183,True,8,False,8,,itsanxxl,2535425204375355,8.0,-1471.1099853515625,-4785.9501953125,46.119998931884766,16623.800048828125,1799.9000549316406,3351.0000610351562,17.899999618530273,0.5000000074505806,299.20000076293945,254.0,255.0,-0.009547323146506501,3.083783860470882,0.0011233851863549915,True,57.0,False,10,8,False,,False
81,5768,166,False,False,0,2070.1642730821877,1136.530029296875,4747.06005859375,157.8800048828125,-22387.80029296875,-17678.599853515625,16275.30029296875,1737.5,5041.700134277344,2749.8001098632812,0.0,-0.3403480329096113,-0.3677630837775948,1.3820216098053428,2535425204375355,itsanxxl,8.0,1351.81005859375,4773.22998046875,66.83999633789062,-21649.19921875,-2231.7999267578125,2916.6000366210938,-314.7999954223633,-3729.2001342773438,908.3000183105469,254.0,255.0,False,0.0557022625107884,-3.040759264606351,0.01054421723818778,True,57.0,False,9,10,False,,bc61eb9ce0b,Oŵën.,8.0,2504.219970703125,-1036.3699951171875,17.010000228881836,-10660.0,8657.39990234375,0.19999999552965164,1.4000000059604645,-1.0999999940395355,2082.5,255.0,219.0,False,0.009574849046914512,2.526433916641448,9.44006846917263e-06,True,194.99043454406083,True,8,8,False,,enpitsu,76561198039309853,24,966.9500122070312,4919.1201171875,96.98999786376953,15970.899658203125,-6441.6998291015625,2097.4000549316406,144.7000026702881,5482.80029296875,408.4000015258789,255.0,128.0,False,0.7016369926149754,0.03629306447445502,0.05969380878312243,True,196.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,1247.1800537109375,4881.52978515625,14.65999984741211,-8830.800170898438,-11204.100341796875,609.5999908447266,309.59999084472656,-49.29999828338623,944.1999816894531,255.0,255.0,-0.043887245503423,-2.235069696515956,0.06419116849393025,True,153.48524736076277,True,4,4,False,,
82,5863,170,False,False,0,5966.058621084708,-3339.469970703125,-302.7300109863281,116.44999694824219,5510.2001953125,-6550.0,11030.799560546875,4256.300048828125,3580.5999755859375,-2249.9000549316406,0.0,0.7237415121952416,1.8943239340912394,1.8713843498340397,bc61eb9ce0b,Oŵën.,8.0,-3223.169921875,-410.6499938964844,169.02999877929688,-16526.800537109375,10068.900146484375,3274.1000366210938,-219.40000534057617,0.7999999821186066,-520.6999969482422,255.0,93.0,False,-0.3150945799035941,2.4640708428825446,0.029077734560801944,True,143.0,False,8,10,False,,2535425204375355,itsanxxl,8.0,-3370.389892578125,222.4600067138672,17.020000457763672,-19834.200439453125,-8638.200073242188,1.0999999940395355,0.3999999910593033,0.19999999552965164,-12.100000381469727,255.0,128.0,False,0.00960233351660592,-2.7324288519404067,5.8426939957603735e-05,True,92.0,False,12,12,False,,enpitsu,76561198039309853,24,3396.7900390625,1952.530029296875,17.049999237060547,-8385.900268554688,-10903.299560546875,3.400000035762787,0.0,0.0,-2229.7999572753906,255.0,128.0,False,0.01674313198928689,-2.2900632073723357,-1.8876128181193395e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2374.409912109375,2286.169921875,17.0,10978.199462890625,-13032.099609375,3.799999952316284,0.5999999865889549,-0.7000000029802322,-1918.800048828125,255.0,0.0,0.009594881213365158,-0.9313335074042708,-9.41660331586336e-05,True,255.0,False,4,4,False,,
83,5886,171,False,False,0,5604.03088759013,-4003.139892578125,476.2200012207031,360.9100036621094,1202.2000122070312,7200.30029296875,6242.8997802734375,-3202.5,-3829.4000244140625,3328.5000610351562,0.0,-0.31686656383357004,1.9835465911352763,-3.086659429713438,bc61eb9ce0b,Oŵën.,8.0,-4067.739990234375,157.7100067138672,449.25,-1168.3000183105469,6181.7999267578125,2342.4000549316406,-2377.5999450683594,-3079.5999145507812,3887.39990234375,255.0,15.0,False,-0.5987699687020317,1.1477817066307712,1.818789555894854,True,143.0,False,8,10,False,,2535425204375355,itsanxxl,8.0,-4078.989990234375,-977.6099853515625,380.5899963378906,4.799999892711639,-17541.800537109375,-978.7999725341797,2608.3999633789062,-6.499999761581421,-7.599999904632568,145.0,255.0,True,0.15377352986158466,-1.5800821117971853,-1.572425870629726,True,255.0,False,12,12,False,,enpitsu,76561198039309853,24,2376.590087890625,1621.1800537109375,17.049999237060547,-12495.6005859375,5340.0,3.400000035762787,-0.29999999329447746,0.0,-2256.199951171875,255.0,128.0,,0.016745667834756256,2.672973281308397,-4.249581417761774e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2524.43994140625,1122.1199951171875,17.0,-12226.400146484375,-7492.60009765625,3.799999952316284,0.0,0.0,-2119.7999572753906,255.0,0.0,0.009571288449621674,-2.6587849663956518,6.34600142023259e-06,True,255.0,False,4,4,False,,
84,5903,171,False,False,0,5186.7879845088255,-3926.159912109375,930.3800048828125,622.4099731445312,6960.3997802734375,12413.599853515625,4280.7000732421875,-2520.0999450683594,-1841.6000366210938,-1655.2999877929688,0.0,0.008474752698341331,-0.5151685904232806,-1.2600735382148696,bc61eb9ce0b,Oŵën.,8.0,-4046.199951171875,818.1599731445312,519.25,3800.5999755859375,13453.00048828125,2577.0999145507812,2167.2999572753906,-1088.7999725341797,-519.5999908447266,255.0,148.0,True,-0.414667074256831,1.5796812170148375,1.5318306140142819,True,102.2545288865284,True,8,11,False,,2535425204375355,itsanxxl,8.0,-3798.860107421875,-1561.3499755859375,12.260000228881836,13540.50048828125,-2200.2999877929688,-12.400000095367432,734.7000122070312,-901.9999694824219,1739.9000549316406,255.0,255.0,False,-0.02147771741162459,-0.13756562035321324,0.012355016372119224,True,255.0,False,12,12,False,,enpitsu,76561198039309853,24,1759.27001953125,2163.52001953125,168.80999755859375,-9999.199829101562,9818.599853515625,2809.8001098632812,-3215.4998779296875,-2968.599853515625,-3331.300048828125,255.0,0.0,,0.786004413978788,1.4505988634659017,-0.3797742400145047,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,-3278.860107421875,1179.3299560546875,17.0,-11418.299560546875,7563.2000732421875,3.4999999403953552,1.0000000149011612,-0.5000000074505806,-235.10000228881836,255.0,128.0,0.009585788913129292,2.528438214932589,0.00019664677965933967,True,255.0,False,4,4,False,,
85,5960,173,False,True,0,1284.450813340177,-1549.4000244140625,4034.159912109375,332.9599914550781,17686.99951171875,14350.0,-3112.3001098632812,-808.7000274658203,-3281.099853515625,-1411.0000610351562,0.0,0.013135953188940558,-2.996414455126527,0.9999769703237208,bc61eb9ce0b,Oŵën.,7.0,-1649.0999755859375,4067.9599609375,219.99000549316406,15652.099609375,15764.300537109375,-3595.7998657226562,5227.1002197265625,-1009.4000244140625,1381.199951171875,255.0,5.0,True,-0.489688111439985,-0.6419969479727411,2.537492114484134,False,4.943320364080451,True,10,12,False,,2535425204375355,itsanxxl,8.0,-1309.1300048828125,-197.02000427246094,17.020000457763672,11629.3994140625,7961.9000244140625,1.0000000149011612,0.5999999865889549,0.3999999910593033,63.00000190734863,254.0,128.0,False,0.009594178904938964,0.6089009176192233,-0.00010116028968603204,True,255.0,False,12,12,False,,enpitsu,76561198039309853,24,-634.77001953125,4289.52978515625,35.02000045776367,-19817.900390625,4880.7000732421875,3203.2998657226562,0.9000000357627869,-0.19999999552965164,202.19999313354492,255.0,128.0,,0.016749648771153338,2.922650460394829,-0.00023990036995545674,True,181.78406023210096,True,8,False,5,,games5425898691,bf81d8692db,19.0,-2788.4599609375,4426.3798828125,17.0,7846.5997314453125,21526.79931640625,3.700000047683716,0.19999999552965164,0.3999999910593033,-1573.0000305175781,255.0,0.0,0.009602313888173739,1.184077636931754,-0.0001931657914018938,True,145.0,False,4,4,False,,
86,5967,174,False,False,1,9508.219266889795,1147.219970703125,-4364.89990234375,251.1699981689453,-3881.4999389648438,-52.69999980926514,8992.999877929688,1037.0999908447266,-5835.5999755859375,932.2000122070312,1.0,-0.5365225734281888,-3.1090884538474466,1.2714388953656772,76561198039309853,enpitsu,24.0,1091.81005859375,-4399.77978515625,95.33999633789062,22330.90087890625,-5269.0997314453125,1601.300048828125,1053.3999633789062,5398.0999755859375,16.699999570846558,255.0,128.0,,-0.8223304961990522,-2.952096056799329,0.003186899520564527,True,176.0,False,5,8,False,,bf81d8692db,games5425898691,19.0,2494.1201171875,-4901.66015625,17.0,-15490.400390625,-15753.800048828125,3.799999952316284,0.09999999776482582,-0.09999999776482582,-1975.7000732421875,255.0,0.0,,-0.009576684571316078,-0.7168375962959119,9.889955010553526e-06,True,145.0,False,4,4,False,,Oŵën.,bc61eb9ce0b,7,1264.739990234375,-4457.1298828125,129.9199981689453,-1079.1000366210938,-12512.19970703125,1834.6000671386719,1742.4000549316406,3396.199951171875,-3959.7000122070312,255.0,5.0,True,0.3654301581710093,0.9223532855983064,-2.5744880174594535,True,0.0,False,12,False,10,,itsanxxl,2535425204375355,8.0,1020.1199951171875,-4.78000020980835,17.020000457763672,-11538.800048828125,-8103.699951171875,1.0000000149011612,-0.5000000074505806,-0.3999999910593033,0.7999999821186066,254.0,128.0,-0.00958783780816647,-0.6124533531973226,-6.35429867815767e-05,True,255.0,False,12,12,False,,False
87,6126,179,False,False,1,9793.890421704513,-1051.1500244140625,-4458.3798828125,97.72000122070312,-3796.4999389648438,-273.6000061035156,1897.1000671386719,300.10000228881836,-4163.800048828125,932.2000122070312,1.0,-1.2511070477445252,-1.3996038076660073,-0.40309169859863453,76561198039309853,enpitsu,24.0,-726.6199951171875,-4310.259765625,85.83000183105469,1871.4999389648438,10233.200073242188,849.4000244140625,1015.8000183105469,-3019.4000244140625,780.8999633789062,0.0,255.0,False,0.3317845273121862,1.219410448874348,0.4310219604494105,True,148.0,False,6,8,False,,bf81d8692db,games5425898691,19.0,-3071.260009765625,-4004.780029296875,17.010000228881836,10549.300537109375,-6725.9002685546875,2.5999999046325684,-0.3999999910593033,0.29999999329447746,1870.8999633789062,255.0,255.0,,-0.0095549530813705,-2.5905255590040843,0.00026430539163151145,True,248.79865809153486,True,6,6,False,,Oŵën.,bc61eb9ce0b,7,-2238.64990234375,-2062.530029296875,17.010000228881836,7539.5001220703125,107.20000267028809,2.800000011920929,1.4000000059604645,1.0999999940395355,2215.2000427246094,0.0,8.0,False,-0.009720392279091598,-0.2212152331598481,0.0001079465276485023,True,0.0,False,14,False,12,,itsanxxl,2535425204375355,8.0,-759.9299926757812,-4390.06982421875,16.360000610351562,3127.7999877929688,13284.599609375,117.39999771118164,65.0,-326.6999816894531,-717.2000122070312,254.0,42.0,-0.01823763889579154,1.7934891433673654,0.015142771102355667,True,79.0,False,14,12,4,,False
88,6151,180,False,False,1,9862.372492051676,-1338.949951171875,-4465.7998046875,124.72000122070312,22810.0,8437.7001953125,9891.599731445312,-342.99999237060547,-5438.2000732421875,2511.4999389648438,1.0,0.7467178753084039,-0.00501134667828436,-1.480088206168537,bf81d8692db,games5425898691,20.0,-1626.699951171875,-4523.68017578125,17.010000228881836,21076.8994140625,-3217.7999877929688,0.0,-2.8999999165534973,0.29999999329447746,765.1000213623047,255.0,135.0,,-0.009583346427172566,-3.0379803871599553,-0.00010257082337762447,True,170.48809473232555,True,6,6,False,,76561198039309853,enpitsu,24.0,-670.1900024414062,-3766.25,17.049999237060547,-821.9999694824219,4013.800048828125,7.300000190734863,-5.099999904632568,0.5999999865889549,1865.0,255.0,0.0,False,-0.016350626064194494,1.460544434291114,2.3532937920183825e-05,True,148.0,False,8,6,False,,Oŵën.,bc61eb9ce0b,8,-1893.300048828125,-1405.8599853515625,24.510000228881836,-4680.0,10045.0,3039.4000244140625,-4.699999988079071,10.399999618530273,307.2999954223633,0.0,200.0,False,-0.009650741605256462,-2.083349118070677,-0.0003498970244570124,True,0.0,False,15,False,12,,itsanxxl,2535425204375355,8.0,-1132.0799560546875,-3352.159912109375,17.0,-9869.69970703125,3303.900146484375,4.4999998807907104,0.09999999776482582,0.19999999552965164,3417.7999877929688,255.0,255.0,-0.009568509809004356,-0.2027794652651353,2.4520479983035846e-05,True,109.0,False,14,12,4,,False
89,6234,183,False,False,1,7710.632115366717,3299.260009765625,-2186.5400390625,146.5399932861328,1652.1000671386719,22241.39892578125,7570.3997802734375,2671.300048828125,-5372.2998046875,39.20000076293945,1.0,-0.6037531092377927,-1.8768782990705157,-2.804778322659648,bf81d8692db,games5425898691,20.0,3231.39990234375,-2348.739990234375,16.989999771118164,6125.30029296875,22169.29931640625,2.7000001072883606,-0.29999999329447746,-0.0,-1954.6000671386719,255.0,0.0,,-0.009556537043520602,1.9159236074873376,-6.219531632947259e-07,True,201.8271052965555,True,6,6,False,,76561198039309853,enpitsu,24.0,208.50999450683594,-5110.91015625,17.049999237060547,1094.800033569336,273.8999938964844,3.1999999284744263,-10.90000033378601,-8.199999928474426,1719.1999816894531,255.0,255.0,False,-0.01614212381062615,1.7033825410365127,0.0005876317075814544,True,179.0,False,8,6,False,,Oŵën.,bc61eb9ce0b,8,-3385.989990234375,3029.739990234375,17.010000228881836,-893.6000061035156,13928.699951171875,2.3999999463558197,-0.0,0.7000000029802322,-28.599998950958252,0.0,130.0,,-0.009615794323894061,-1.6325301464332846,6.0279746772059104e-05,True,0.0,False,16,False,14,,itsanxxl,2535425204375355,8.0,1375.489990234375,-1456.93994140625,119.1500015258789,7939.89990234375,16808.399658203125,517.5,-4802.699890136719,-2295.2000427246094,694.4000244140625,254.0,128.0,0.23168082519448957,-2.0474160661348537,3.008223788347068,True,34.0,False,16,14,4,,
90,6297,186,False,False,1,3654.387007181483,3661.75,2751.449951171875,143.82000732421875,3484.1000366210938,25561.4990234375,1543.2000732421875,-228.4000015258789,5880.2001953125,-1170.8000183105469,1.0,-0.37833250059958495,-2.546404381366494,-1.5151703082268146,bf81d8692db,games5425898691,19.0,3608.06005859375,2707.18994140625,16.579999923706055,-13439.7998046875,18345.899658203125,-489.39998626708984,-2839.2999267578125,4605.4998779296875,988.3999633789062,255.0,255.0,,-0.001207231916154429,0.8442832297364926,0.04926459603424784,True,126.65136364711228,True,6,6,False,,76561198039309853,enpitsu,24.0,28.1299991607666,-1971.8800048828125,17.049999237060547,459.7999954223633,22306.69921875,2.7000001072883606,-0.0,-0.09999999776482582,-4.000000059604645,255.0,128.0,False,-0.016786062258817874,1.5918716560418151,1.3856012309893472e-05,True,90.0,False,8,6,False,,Oŵën.,bc61eb9ce0b,8,-1316.969970703125,4523.6298828125,17.010000228881836,11620.899658203125,4929.4000244140625,-0.09999999776482582,1.8000000715255737,1.0000000149011612,-2291.7999267578125,255.0,126.0,False,-0.009571192104517366,2.6757901573682545,0.00015788306582880968,True,226.84171183134916,True,16,False,14,,itsanxxl,2535425204375355,8.0,2814.14990234375,2994.969970703125,50.25,5410.30029296875,22041.8994140625,-2525.7000732421875,-769.7000122070312,1079.4999694824219,-702.0999908447266,255.0,128.0,0.19267649997278247,1.8943230423267623,-0.16055489338695228,True,0.0,False,18,16,4,,False
91,6348,188,False,False,0,10286.540580893052,-2642.510009765625,-4997.18994140625,1040.8599853515625,16135.10009765625,-1390.0999450683594,987.3999786376953,4710.4998779296875,-2655.7998657226562,-2307.2000122070312,0.0,-0.14576267672068097,-1.6131181026851447,-2.8381731731528146,2535425204375355,itsanxxl,8.0,-2813.419921875,-5069.93994140625,1061.9599609375,11926.99951171875,-3315.4998779296875,-3567.9000854492188,531.6999816894531,385.2000045776367,1368.5000610351562,254.0,128.0,False,0.30038714861405846,-0.2647181019314707,-1.5675693608119792,True,255.0,False,16,18,4,,bc61eb9ce0b,Oŵën.,8.0,-933.5499877929688,-5046.0498046875,28.719999313354492,-8934.500122070312,-1157.699966430664,1048.1999969482422,-2778.699951171875,-1031.500015258789,898.4999847412109,128.0,132.0,False,-0.1644438679398658,-2.9736298994034285,0.20150749584908342,True,169.0,False,16,14,False,,enpitsu,76561198039309853,24,-11.970000267028809,-1678.1199951171875,17.049999237060547,-101.99999809265137,-11505.30029296875,2.800000011920929,-0.5000000074505806,0.0,-0.09999999776482582,255.0,128.0,False,0.016762268684761845,-1.579693997322466,1.7221097708297292e-06,True,148.8115267574146,True,8,False,6,,games5425898691,bf81d8692db,19.0,-734.6599731445312,-1801.4100341796875,17.0,16737.80029296875,-2412.4000549316406,3.799999952316284,0.09999999776482582,0.0,-1987.2000122070312,255.0,0.0,0.009583574184198806,-0.21309625857680145,-3.2111734123916766e-05,True,144.0,False,6,6,False,,
92,6378,189,False,False,0,10077.626921070123,-932.7100219726562,-4937.56005859375,782.260009765625,22219.89990234375,9296.099853515625,-1850.5000305175781,-1761.9000244140625,-2410.7000732421875,3909.2999267578125,0.0,0.19506001380666108,-1.3824181357760812,-2.8314513877848118,bc61eb9ce0b,Oŵën.,8.0,-1064.25,-5077.35986328125,705.3200073242188,21322.099609375,2453.9999389648438,23.599998950958252,165.10000228881836,2140.5999755859375,-375.60001373291016,255.0,255.0,False,-0.2509453843165421,-0.018994549241865562,-1.6146692202545743,True,112.65254204760313,True,14,16,False,,2535425204375355,itsanxxl,8.0,-1222.3499755859375,-5100.52001953125,810.6400146484375,14964.300537109375,2959.1000366210938,-4098.0999755859375,44.000000953674316,-232.5,-17.40000009536743,255.0,133.0,False,0.3508011687862342,-0.003785241659296454,-1.5621180161781,True,192.34959152437025,True,19,16,4,,enpitsu,76561198039309853,24,401.69000244140625,-3281.330078125,17.030000686645508,6444.1998291015625,-16452.900390625,5.199999809265137,0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,False,0.01678100934978732,-1.197482414581939,-5.3022485909262555e-05,True,104.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,110.0199966430664,-3509.10009765625,95.98999786376953,773.7999725341797,-19805.2001953125,4234.700012207031,-1962.4000549316406,-316.3999938964844,-78.69999885559082,128.0,128.0,-0.1543111624706645,-1.5514813314444609,0.036059942560505064,True,127.0,False,8,6,False,,
93,6477,192,False,False,0,8507.818649458499,3122.10009765625,-2359.18994140625,98.22000122070312,-6702.7001953125,4197.5,2565.8999633789062,-2907.5,-4283.399963378906,-3032.9000854492188,0.0,-0.12987388359942373,-0.15440986146241745,1.4653201893619574,bc61eb9ce0b,Oŵën.,8.0,3296.4599609375,-2659.0400390625,17.010000228881836,-5632.0001220703125,9155.10009765625,2.5999999046325684,2.0999999344348907,-0.29999999329447746,2172.5,255.0,255.0,False,0.009634736258344566,2.1504139506178475,0.0001821614033785745,True,61.0,False,14,16,False,,2535425204375355,itsanxxl,8.0,2542.9599609375,-3105.139892578125,17.010000228881836,-5972.1002197265625,9835.900268554688,2.3000000417232513,-0.5000000074505806,1.1999999731779099,83.59999656677246,254.0,128.0,,0.009574424024806375,2.128354602719324,-0.00012431215191761408,True,209.0,False,20,16,4,,enpitsu,76561198039309853,24,3209.35009765625,-1807.8299560546875,17.059999465942383,-4674.100036621094,15080.2001953125,1.5000000596046448,0.7999999821186066,-2.7000001072883606,927.6000213623047,255.0,255.0,,0.016779067134025702,1.936575253893798,-0.00023299395914575354,True,0.0,False,9,False,6,,games5425898691,bf81d8692db,19.0,735.8300170898438,-4129.5498046875,96.18000030517578,7452.9998779296875,20324.3994140625,-165.30000686645508,-5200.10009765625,1791.1000061035156,3.4999999403953552,255.0,128.0,0.5768454361935926,-1.9029410506064217,3.1407842066749154,True,20.0,False,10,9,False,,
94,6494,193,False,False,0,8098.318887722378,2722.830078125,-2104.780029296875,135.75,-6770.4998779296875,8353.099975585938,954.4000244140625,-160.6999969482422,-1195.8000183105469,-5512.5,0.0,-0.0190578425269357,1.9499905015696126,-2.7979747036283533,bc61eb9ce0b,Oŵën.,8.0,2714.550048828125,-2220.10009765625,16.709999084472656,-8427.39990234375,7554.0997314453125,-157.29999542236328,-413.6000061035156,137.60000228881836,-498.4000015258789,255.0,61.0,False,0.013296441359843725,2.394843537044716,0.007984311387336324,False,61.0,False,14,16,False,,2535425204375355,itsanxxl,8.0,2037.739990234375,-2596.06005859375,17.010000228881836,-12111.400146484375,3342.9000854492188,2.5999999046325684,0.0,0.0,2321.7999267578125,255.0,255.0,,0.009550321339873097,2.937652842596265,4.325795964011558e-06,True,209.0,False,20,16,4,,enpitsu,76561198039309853,24,2574.580078125,-987.4500122070312,103.83999633789062,-13466.700439453125,13239.49951171875,-154.7000026702881,673.8999938964844,-5336.500244140625,1147.5,128.0,128.0,,0.5207333036902397,0.9814262866414919,-2.8686198142045702,True,0.0,False,10,False,7,,games5425898691,bf81d8692db,19.0,1168.6600341796875,-2949.419921875,63.27000045776367,7437.0001220703125,20281.400146484375,-1831.0000610351562,-2278.000030517578,784.3000030517578,0.5999999865889549,255.0,128.0,-0.49980312678127903,1.2386331457164879,0.000564327373396553,True,50.0,False,10,10,False,,
95,6507,193,False,False,0,7565.636572364969,2421.169921875,-1659.6500244140625,145.02999877929688,-5028.0999755859375,10494.89990234375,218.79999160766602,-1064.7000122070312,-1940.2999877929688,-5063.699951171875,0.0,-0.44801677508473375,-0.6105893320875893,2.9419566779219495,bc61eb9ce0b,Oŵën.,8.0,2397.75,-1762.75,16.8700008392334,-5237.9998779296875,10525.6005859375,0.0,46.19999885559082,-50.19999980926514,-1286.3999938964844,255.0,20.0,False,0.01585363255634646,2.0303760423776316,0.0015302287709481376,False,61.0,False,14,16,False,,2535425204375355,itsanxxl,8.0,1399.56005859375,-2583.389892578125,17.010000228881836,-13565.899658203125,-471.8000030517578,2.3000000417232513,-0.5999999865889549,-0.19999999552965164,1.2999999523162842,255.0,128.0,,0.009545841322970655,-3.1065621440152045,-5.4006888369748665e-05,True,209.0,False,20,16,4,,enpitsu,76561198039309853,24,1890.1600341796875,-314.6199951171875,81.27999877929688,-13466.700439453125,13239.49951171875,-1507.2000122070312,54.80000019073486,-2301.699981689453,941.8000030517578,255.0,128.0,,-0.24415313726666912,2.2973153316549224,0.7330832323667901,True,0.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,1709.050048828125,-1945.5899658203125,16.989999771118164,16696.700439453125,15818.199462890625,3.0000001192092896,1.5999999642372131,0.09999999776482582,-1202.3999786376953,255.0,71.0,0.009651024988206082,0.696734965369607,5.556331146673152e-05,True,9.274193612478102,True,10,10,False,,
96,6565,195,False,False,1,6256.205624593029,-1693.2099609375,-555.27001953125,107.62000274658203,10603.00048828125,13546.700439453125,8716.599731445312,5798.4002685546875,607.0000076293945,-1417.5,1.0,-0.11182381028180657,1.014644854528653,1.0587545792748296,76561198039309853,enpitsu,24.0,-1760.0699462890625,-710.6300048828125,17.059999465942383,3267.0999145507812,11474.7998046875,2.3999999463558197,-0.0,-0.0,-2376.4999389648438,255.0,0.0,False,-0.016715930352305043,1.9083223583985804,-7.688198872680425e-06,True,0.0,False,8,10,False,,bf81d8692db,games5425898691,19.0,-3408.22998046875,-456.5,17.0,-3142.9998779296875,-13456.300048828125,3.700000047683716,0.29999999329447746,1.8000000715255737,1950.0999450683594,255.0,199.0,,-0.009581845728797951,-1.4102311750816574,-1.3158808282734616e-05,True,0.0,False,10,10,False,,Oŵën.,bc61eb9ce0b,7,,,,,,,,,,,,,,,,False,,,,,,,itsanxxl,2535425204375355,8.0,-993.5800170898438,86.95999908447266,17.010000228881836,-20468.299560546875,-2890.2999877929688,2.5,-0.09999999776482582,-0.09999999776482582,-1986.6999816894531,254.0,0.0,-0.00958214347703929,-0.06528396889543867,-3.795898185928339e-05,True,172.0,False,20,16,4,,
