,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
32,1838,60,False,False,0,9633.451571985508,-2777.489990234375,-4307.93017578125,112.86000061035156,-19769.000244140625,15.800000429153442,4149.200134277344,-5072.699890136719,-456.1000061035156,-2578.2998657226562,0.0,1.3999646953762135,0.5457854218495986,0.8478816749617586,76561198039309853,enpitsu,26.0,-2941.81005859375,-4244.97998046875,28.219999313354492,-8554.199829101562,2175.399932861328,-2517.899932861328,629.5999908447266,-3514.2999267578125,-1204.4000244140625,255.0,128.0,False,-0.20999956200668168,2.8175005889949603,0.12292812172655598,True,255.0,False,22,20,2,,bf81d8692db,games5425898691,17.0,-2564.52001953125,-4241.64990234375,17.010000228881836,-11732.2998046875,-3496.7001342773438,2.7000001072883606,0.5999999865889549,0.7000000029802322,1196.6000366210938,255.0,172.0,,0.009598238819994458,-2.7976329540375717,-0.0001233471547470438,True,190.0,False,16,16,False,,hugodu__27,1312845485870368336,11.0,-2481.580078125,-2025.5899658203125,17.059999465942383,-11648.800048828125,-3589.2001342773438,2.0999999344348907,-2.800000011920929,-0.7999999821186066,590.6999969482422,255.0,202.0,,0.016710583590416522,-2.8611519954950873,0.00022834888004381258,True,197.0,False,22,4,16,,e-Raptor-45,7653736516223577223,8.0,-1938.3900146484375,-3858.300048828125,44.29999923706055,2789.4000244140625,5113.999938964844,-1475.3999328613281,2984.2999267578125,-1617.1000671386719,-1280.7000732421875,255.0,255.0,0.07892007496530355,-0.2079780663863696,-1.0775805198125974,True,95.0,False,18,False,20,,
33,1922,63,False,False,0,7444.146600512558,-3949.919921875,-1648.8800048828125,157.22000122070312,-16706.400146484375,19661.500244140625,7768.800048828125,-4905.299987792969,3443.3999633789062,282.99999237060547,0.0,-0.9203581524139655,0.6854386412228229,-0.5966017521696103,bf81d8692db,games5425898691,17.0,-3796.8701171875,-1790.8699951171875,55.119998931884766,-16540.699462890625,9878.800048828125,3660.4998779296875,370.09998321533203,626.1999893188477,-688.1999969482422,255.0,29.0,,-0.014671041527491711,2.6015704400591715,-0.0010501774086896407,True,124.10420642104202,True,17,16,False,,76561198039309853,enpitsu,26.0,-2560.919921875,-1440.3399658203125,17.059999465942383,2208.2000732421875,13645.999755859375,1.8000000715255737,0.0,-0.5000000074505806,-27.300000190734863,255.0,0.0,False,0.016754072907752736,1.4069585754720009,5.596242398477227e-05,True,223.0,False,22,20,2,,hugodu__27,1312845485870368336,11.0,-3722.830078125,-4163.89990234375,57.0099983215332,-2286.300048828125,11394.89990234375,-4725.0,3115.4998779296875,-2710.7000732421875,-139.3000030517578,255.0,115.0,False,0.3566558459003086,1.7457007931218331,0.47185037760179804,True,81.64179798095458,True,24,4,18,,e-Raptor-45,7653736516223577223,8.0,-1206.18994140625,-830.8900146484375,17.010000228881836,-3036.199951171875,16834.300537109375,0.7000000029802322,0.0,0.19999999552965164,0.0,255.0,128.0,0.009554905908454883,1.749244909540151,-3.374864836314967e-05,True,48.84378504753113,True,18,False,20,,
34,2012,67,False,False,0,3400.1294982732866,-3667.3701171875,3170.1298828125,663.77001953125,7849.7998046875,18325.6005859375,8928.800048828125,-482.2999954223633,-2263.6000061035156,2974.89990234375,0.0,-0.6101700809422097,1.6735948073810152,-1.326275974547119,bf81d8692db,games5425898691,17.0,-3749.14990234375,3012.68994140625,438.510009765625,2927.2000122070312,17185.30029296875,4800.899963378906,-1391.0000610351562,1814.4999694824219,3719.2999267578125,255.0,29.0,,-0.8241841986538105,0.9452628077299732,1.1576293564322038,True,169.95380629518985,True,20,17,False,,76561198039309853,enpitsu,25.0,450.0899963378906,2428.77001953125,17.059999465942383,751.2000274658203,865.1000213623047,1.8000000715255737,0.5000000074505806,-0.5999999865889549,7.5,255.0,128.0,False,0.016753455866808785,2.4265583662215753,9.35873339938677e-05,True,223.0,False,24,22,2,,hugodu__27,1312845485870368336,11.0,-3497.7900390625,2767.409912109375,16.450000762939453,2524.1000366210938,22664.3994140625,-58.60000133514404,-139.3000030517578,5.699999928474426,-1273.499984741211,255.0,34.0,,0.025621421062581435,1.4422653907984773,-0.00021158167060374822,False,37.0,False,26,4,18,,e-Raptor-45,7653736516223577223,8.0,-247.2100067138672,5168.240234375,17.010000228881836,-4674.4000244140625,4881.400146484375,3.6000001430511475,1.2999999523162842,-0.3999999910593033,1829.7999572753906,1.0,230.0,0.009822770154929506,3.1135321311691286,-0.000154012352122382,True,66.0,False,20,False,22,,False
35,2091,70,False,False,1,9619.409404329639,515.72998046875,-4471.89013671875,482.05999755859375,-11398.499755859375,20632.2998046875,-5030.5999755859375,-2371.699981689453,148.59999656677246,5509.2999267578125,1.0,-0.614911870682719,2.266154876593412,-0.9769132124816912,7653736516223577223,e-Raptor-45,8.0,563.9000244140625,-4640.33984375,441.1000061035156,5498.3001708984375,7561.099853515625,1813.800048828125,-1004.4000244140625,-5353.2000732421875,763.7999725341797,128.0,249.0,False,-0.01021303068048561,1.5329551984269176,-1.0344414058395281,True,0.0,False,24,20,4,,1312845485870368336,hugodu__27,11.0,890.2899780273438,-4993.39990234375,217.57000732421875,-8072.7001953125,5274.0997314453125,-12068.299560546875,3405.4000854492188,137.60000228881836,83.29999923706055,255.0,222.0,True,-0.7827623618233429,0.3424686822935867,1.1784929468785632,True,217.0,False,28,18,4,,enpitsu,76561198039309853,26.0,483.3699951171875,-4191.72021484375,369.7799987792969,6047.80029296875,-16417.099609375,63.60000133514404,5213.800048828125,1750.0,-55.900001525878906,255.0,0.0,False,-0.5908685913842235,-1.8878334827541823,0.02866317120098971,True,189.0,False,26,2,23,,games5425898691,bf81d8692db,17.0,2186.6201171875,-3660.72998046875,100.44000244140625,-5562.9998779296875,15518.499755859375,-139.399995803833,-5177.5,-1855.2999877929688,19.90000009536743,255.0,128.0,1.4811343479370649,-1.9555964799388887,3.1007075499447025,True,158.0,False,19,False,22,,
36,2092,70,False,False,0,870.2809569302973,-460.3999938964844,4386.580078125,463.6099853515625,15859.69970703125,12445.30029296875,8166.199951171875,4266.000061035156,2704.4000244140625,-3238.2000732421875,0.0,0.7382683484089547,-2.2061367047204765,-1.150442828635606,76561198039309853,enpitsu,26.0,-483.3699951171875,4191.72021484375,369.7799987792969,-6047.80029296875,16417.099609375,63.60000133514404,-5213.800048828125,-1750.0,-55.900001525878906,255.0,0.0,False,0.5908685913842235,1.8878334827541823,0.02866317120098971,True,189.0,False,26,23,2,,bf81d8692db,games5425898691,17.0,-2186.6201171875,3660.72998046875,100.44000244140625,5562.9998779296875,-15518.499755859375,-139.399995803833,5177.5,1855.2999877929688,19.90000009536743,255.0,128.0,,-1.4811343479370649,1.9555964799388887,3.1007075499447025,True,158.0,False,22,20,False,,hugodu__27,1312845485870368336,11.0,-822.8400268554688,4949.3701171875,114.3499984741211,8109.7998046875,-5292.19970703125,-12645.999755859375,-3987.7999877929688,-904.8999786376953,-295.2000045776367,255.0,253.0,False,0.6059629162075552,-0.5814074143053625,0.8124043853514075,True,217.0,False,28,4,18,,e-Raptor-45,7653736516223577223,8.0,-563.9000244140625,4640.33984375,441.1000061035156,-5498.3001708984375,-7561.099853515625,1813.800048828125,1004.4000244140625,5353.2000732421875,763.7999725341797,128.0,249.0,0.01021303068048561,-1.5329551984269176,-1.0344414058395281,True,0.0,False,20,4,24,,False
37,2158,72,False,False,1,9372.407828089326,-2250.72998046875,-3688.3701171875,99.31999969482422,-16449.89990234375,12839.300537109375,6886.199951171875,1265.199966430664,3946.0000610351562,-1170.5000305175781,1.0,1.4534292805358464,0.6635280924898009,-1.357225190734386,1312845485870368336,hugodu__27,11.0,-2139.739990234375,-3806.830078125,17.139999389648438,-16640.0,6491.9000244140625,92.10000038146973,1471.9000244140625,1975.8999633789062,-1763.800048828125,255.0,100.0,False,0.0029752979786176518,0.37034037542763704,-0.005716194040283192,True,167.0,False,28,18,4,,7653736516223577223,e-Raptor-45,8.0,1904.050048828125,-4558.14990234375,17.010000228881836,5090.400085449219,-4358.999938964844,3.0000001192092896,-0.0,-0.9000000357627869,-1592.7000427246094,255.0,0.0,False,-0.009524756189057189,-2.490416734240409,-0.0004084623916701365,True,0.0,False,24,20,4,,enpitsu,76561198039309853,26.0,2173.300048828125,-4449.52001953125,17.049999237060547,4600.299987792969,-5268.900146484375,3.6000001430511475,-0.0,0.09999999776482582,2392.100067138672,255.0,255.0,False,-0.016654774059035017,-2.286223157732409,2.7006206341123294e-05,True,220.0,False,26,2,24,,games5425898691,bf81d8692db,17.0,-1431.93994140625,-1153.9100341796875,17.0,-21203.5009765625,8911.099853515625,1.5000000596046448,2.0999999344348907,-1.0000000149011612,-960.6999969482422,255.0,0.0,-0.009584840858646549,0.40446011304245477,-0.00017541856881875693,False,49.74866237948017,True,20,False,22,,
38,2220,74,False,False,1,7597.953458686222,-2970.35009765625,-1400.6600341796875,183.9199981689453,9389.400024414062,17326.099853515625,6726.5997314453125,3513.599853515625,4745.199890136719,1066.500015258789,1.0,0.4483635451560858,-0.03804327009573988,-0.16432773672172565,1312845485870368336,hugodu__27,11.0,-3030.31005859375,-1584.6500244140625,73.95999908447266,3582.39990234375,15613.599853515625,3702.5,640.2999877929688,1387.7999877929688,675.5999755859375,255.0,0.0,True,0.036702903817406866,1.6443065483086967,0.03458257840543867,True,116.7467096774809,True,30,18,4,,7653736516223577223,e-Raptor-45,8.0,449.1700134277344,-4555.740234375,17.010000228881836,-9982.7001953125,9214.89990234375,2.5,0.5000000074505806,-0.29999999329447746,-99.49999809265137,255.0,128.0,,-0.00955392935581017,0.7571923875000129,9.538873725742926e-05,True,,False,24,20,4,,enpitsu,76561198039309853,26.0,2206.510009765625,-2298.8798828125,17.049999237060547,-14546.500244140625,16838.299560546875,-1.4000000059604645,-0.29999999329447746,0.7999999821186066,7.5,255.0,128.0,,-0.016796590196277633,0.8574817271348193,-4.353547096355619e-05,True,154.12931599924636,True,26,2,24,,games5425898691,bf81d8692db,17.0,-3527.239990234375,2483.64990234375,17.0,5255.30029296875,22390.0,3.8999998569488525,-0.0,0.5000000074505806,0.0,255.0,128.0,-0.00959546286066175,1.8013456526121943,-4.3465212065595544e-05,True,253.0,False,20,False,22,,
39,2276,76,False,True,1,3662.111698566998,-1102.3199462890625,2071.159912109375,199.97999572753906,9341.400146484375,23293.40087890625,-1651.9000244140625,1179.8999786376953,-992.7999877929688,3428.800048828125,1.0,-0.06535845763903815,-0.03421055395261999,0.08829388229066469,1312845485870368336,hugodu__27,11.0,-1091.1600341796875,1930.6300048828125,122.48999786376953,13201.800537109375,18685.999755859375,2354.2999267578125,-4634.5001220703125,-2891.4999389648438,-640.2999877929688,255.0,255.0,True,0.14430073316984474,2.578373493935289,-0.8897124550609843,True,49.21975923097261,True,32,19,4,,7653736516223577223,e-Raptor-45,8.0,-2924.35009765625,-4013.530029296875,17.010000228881836,-12516.500244140625,12502.099609375,3.1999999284744263,-0.5000000074505806,0.7999999821186066,-3241.099853515625,255.0,0.0,False,-0.009557619810618877,1.0134722743124736,-6.675202641838133e-05,True,255.0,False,24,20,4,300.0,enpitsu,76561198039309853,26.0,-45.13999938964844,1701.02001953125,17.049999237060547,-2109.1000366210938,22484.89990234375,3.100000023841858,-0.0,2.7000001072883606,-969.0000152587891,255.0,128.0,,-0.016775933537480896,1.5458871532822294,0.00020895319620930377,True,35.68608170940031,False,26,2,24,,games5425898691,bf81d8692db,17.0,-1147.530029296875,2707.18994140625,21.969999313354492,6522.7001953125,-13078.299560546875,3000.8999633789062,-0.09999999776482582,0.19999999552965164,-117.89999961853027,255.0,128.0,-0.009598851632883269,-2.0187352195376826,0.0001129454365145488,True,253.0,False,20,False,23,,
40,2281,76,False,False,0,7744.085226735803,925.4099731445312,-2386.840087890625,208.6300048828125,-17078.199462890625,64.89999771118164,10476.400146484375,5766.5997314453125,189.79999542236328,1646.1000061035156,0.0,0.0466350258078287,0.6278137590157066,0.29361014707714067,bf81d8692db,games5425898691,17.0,1058.0,-2524.300048828125,67.0,-8584.89990234375,17723.1005859375,3454.5001220703125,-4144.599914550781,-1945.5000305175781,-67.69999980926514,255.0,128.0,,0.10983905470690028,2.0081995576818916,-6.274948530366061e-05,True,253.0,False,24,21,False,,76561198039309853,enpitsu,26.0,49.709999084472656,-2113.239990234375,17.049999237060547,-653.4999847412109,-22464.3994140625,3.0000001192092896,0.0,0.7000000029802322,-88.00000190734863,255.0,128.0,,0.016774392165069284,-1.60908913250461,8.322904466704267e-05,True,35.68608170940031,False,26,24,2,,hugodu__27,1312845485870368336,11.0,865.0900268554688,-2240.969970703125,137.14999389648438,-13767.39990234375,-18424.000244140625,-109.60000038146973,4597.099914550781,2942.9000854492188,-674.8999786376953,255.0,255.0,False,-0.14046012867577334,-2.53799061904949,-2.1842206341531365,True,33.56212472659284,True,32,4,19,,e-Raptor-45,7653736516223577223,8.0,3048.550048828125,3773.530029296875,17.010000228881836,3103.2000732421875,-15368.699951171875,2.0999999344348907,0.0,-0.09999999776482582,-2479.600067138672,255.0,0.0,0.009571132562686291,-1.4952312459353205,7.930479495088204e-05,True,251.85344516590078,True,20,4,24,,False
41,2376,80,False,False,0,7986.7504802164385,-3645.56005859375,-2358.5400390625,136.38999938964844,-15618.00048828125,9792.899780273438,3983.9999389648438,-242.90000915527344,1963.5000610351562,5664.2999267578125,0.0,0.23699810279750946,1.8530976684221692,2.414118675582779,76561198039309853,enpitsu,26.0,-3507.929931640625,-2443.0400390625,133.8699951171875,-5710.8001708984375,22010.400390625,3453.699951171875,-3418.9999389648438,-2920.10009765625,1091.1000061035156,255.0,255.0,False,0.094094687673174,1.5723806424878726,-0.03529060625684735,True,98.0,False,28,25,2,,bf81d8692db,games5425898691,17.0,-84.37000274658203,-1980.949951171875,17.020000457763672,13955.10009765625,-1442.2000122070312,1.4000000059604645,6.1000001430511475,-0.5999999865889549,-915.0,255.0,128.0,,0.009590615254108488,-0.1374028672023266,-0.00011376352804284918,True,253.0,False,24,22,False,,hugodu__27,1312845485870368336,11.0,-3926.9599609375,-2007.489990234375,36.81999969482422,3896.6000366210938,16713.399658203125,-1657.2000122070312,-1272.699966430664,-1298.6000061035156,-2595.4000854492188,255.0,0.0,False,0.15547872554762662,1.1718664645894006,0.3943956413819595,True,255.0,False,32,4,20,,e-Raptor-45,7653736516223577223,8.0,-2507.47998046875,-178.52999877929688,17.010000228881836,-3391.400146484375,-12908.199462890625,2.5,-1.2999999523162842,1.8000000715255737,624.0999984741211,128.0,128.0,0.0097280061391895,-1.7801656088546673,-0.00013989701778042749,True,245.0,False,22,4,26,,False
42,2425,82,False,False,1,4666.538408309833,2852.64990234375,903.47998046875,332.4700012207031,1923.2000732421875,12739.000244140625,8871.400146484375,3446.0000610351562,-1336.300048828125,4726.300048828125,1.0,0.18828454602827777,-0.003266779002217054,-2.860369487223969,7653736516223577223,e-Raptor-45,8.0,2804.31005859375,778.3699951171875,168.6199951171875,5523.499755859375,5320.2001953125,278.50000381469727,2996.199951171875,-549.0999984741211,-342.00000762939453,255.0,255.0,False,0.4552959628728653,2.814390877314829,0.22092937286497166,True,179.9730665324836,True,28,22,4,,1312845485870368336,hugodu__27,11.0,2199.2099609375,252.08999633789062,17.059999465942383,-7165.10009765625,-12092.7001953125,2.3000000417232513,-0.29999999329447746,-0.5000000074505806,1543.0000305175781,255.0,255.0,False,-0.016759469326593095,-1.0444002214817867,0.00026465019558514114,True,255.0,False,32,20,4,,enpitsu,76561198039309853,26.0,3587.06005859375,-904.3400268554688,17.059999465942383,-6911.199951171875,-5773.499755859375,2.800000011920929,1.5999999642372131,-1.5000000596046448,-3676.400146484375,255.0,128.0,False,-0.016135467403208748,1.0328657998149267,-0.0005698453404591786,True,88.59679142890438,True,28,2,26,,games5425898691,bf81d8692db,17.0,-854.3800048828125,3890.280029296875,17.020000457763672,4912.099914550781,8503.200073242188,1.7000000178813934,-0.0,-0.0,-2219.600067138672,128.0,0.0,-0.009625019350530124,2.146080970144648,-7.131798448853322e-06,True,255.0,False,22,False,24,,
43,2493,84,False,False,1,2696.4793845621653,3299.199951171875,3917.0400390625,520.3599853515625,-12866.300048828125,28508.798828125,-979.1999816894531,-3326.4999389648438,-4242.39990234375,-125.69999694824219,1.0,-0.8498175459523846,-1.7502836718919397,3.0888082369376093,7653736516223577223,e-Raptor-45,8.0,3414.31005859375,3755.2099609375,457.7900085449219,-7149.1998291015625,19863.699951171875,4762.200012207031,-1568.3999633789062,-2992.60009765625,-4339.700012207031,255.0,212.0,,0.2394012475280033,0.9827002928091262,-0.969222925422701,True,91.47948397615903,True,30,23,4,,1312845485870368336,hugodu__27,11.0,3165.510009765625,827.22998046875,17.059999465942383,-9896.599731445312,8705.30029296875,1.8000000715255737,-0.29999999329447746,0.5999999865889549,5.5000001192092896,255.0,128.0,False,-0.01675972245802478,0.7206709580023195,-5.969229995313463e-05,True,227.0,False,32,20,4,,enpitsu,76561198039309853,26.0,2734.52001953125,1989.3900146484375,15.619999885559082,-7829.0997314453125,16526.8994140625,-213.70000839233398,-511.50001525878906,-250.20000457763672,-383.8999938964844,255.0,,,-0.021925106726539193,1.134908023517953,-0.0019664845215383686,True,255.0,False,30,2,28,,games5425898691,bf81d8692db,17.0,2874.14990234375,4178.240234375,275.4200134277344,22276.69921875,-4762.099914550781,3173.2998657226562,-100.60000419616699,-288.50000381469727,106.80000305175781,255.0,102.0,0.8305899329841169,3.0852178241144608,-0.21420250647585073,True,146.61171607048283,True,22,False,26,,
44,2549,86,False,False,0,8808.550392815334,-171.44000244140625,-3638.699951171875,203.72000122070312,17605.2001953125,14699.49951171875,779.4999694824219,2445.2000427246094,1718.8999938964844,-2606.7001342773438,0.0,0.3294740818888657,-2.5521323886476357,-2.3643600205089195,76561198039309853,enpitsu,26.0,-329.239990234375,-3834.050048828125,123.19999694824219,15690.699462890625,12413.699951171875,3215.2999877929688,-4509.100036621094,-2234.7000122070312,2218.8999938964844,128.0,255.0,,0.1603147354900329,0.5585828335748736,-0.13266819891204573,True,208.0,False,32,29,2,,bf81d8692db,games5425898691,17.0,-3717.1201171875,-4308.080078125,192.60000610351562,6278.699951171875,-2954.5999145507812,-10348.00048828125,2989.7000122070312,-3236.099853515625,867.0999908447266,255.0,128.0,,0.9667762219718659,-0.3575983502059281,-1.0963163684395987,True,121.0,False,26,22,4,,hugodu__27,1312845485870368336,11.0,-363.239990234375,-2552.75,17.059999465942383,18435.400390625,-6753.900146484375,2.0000000298023224,5.299999713897705,-2.199999988079071,-1128.499984741211,255.0,128.0,False,0.016806248076967432,-0.40898572867546734,3.5194424473129154e-05,True,174.0,False,32,4,20,,e-Raptor-45,7653736516223577223,8.0,-2193.8701171875,-5102.97998046875,649.0399780273438,7580.5999755859375,2.7000001072883606,-7196.400146484375,-0.19999999552965164,2361.6000366210938,0.0,255.0,255.0,0.7786473300794802,-0.01334067508039221,-1.5801774577430485,True,56.0,False,24,4,30,,
45,2567,87,False,False,1,3043.9479333077425,-950.0399780273438,2719.719970703125,128.2899932861328,-20173.800048828125,-2657.6998901367188,3553.900146484375,4336.300048828125,-1562.2000122070312,-1702.8999328613281,1.0,0.96581849571447,-1.9200048878524998,2.9997444068711276,1312845485870368336,hugodu__27,11.0,-876.969970703125,2641.840087890625,17.059999465942383,-18027.5,-4168.800048828125,1.899999976158142,-7.400000095367432,-1.5999999642372131,-737.7999877929688,255.0,144.0,False,-0.016775637205282582,-0.19514929773395961,-9.793714691544026e-05,True,204.0,False,32,20,4,,7653736516223577223,e-Raptor-45,8.0,1959.7900390625,5010.27001953125,29.469999313354492,-1105.5999755859375,-8360.30029296875,-3738.9999389648438,-5437.0001220703125,685.4000091552734,466.89998626708984,255.0,130.0,,-0.36356971043410924,-1.457148223064088,0.0011068959735371336,False,56.0,False,30,24,4,,enpitsu,76561198039309853,26.0,-695.6400146484375,3044.969970703125,147.74000549316406,-16509.300537109375,-12677.19970703125,-365.49999237060547,3977.6998901367188,2873.3999633789062,1271.8000030517578,128.0,128.0,,-0.25363110008146916,-0.6255866259522733,1.418201583761802,True,182.8289376817724,True,32,2,30,,games5425898691,bf81d8692db,17.0,2909.6298828125,4197.8701171875,17.010000228881836,-13928.199462890625,-288.8999938964844,2.5999999046325684,2.5,-3.100000023841858,-234.20000076293945,255.0,128.0,-0.00939299253353879,0.004881215875154973,0.00024142390778102976,True,121.0,False,22,4,26,,
46,2758,94,False,False,0,7932.693804497504,3949.9599609375,-1140.469970703125,261.3999938964844,1055.2999877929688,21136.8994140625,2323.8999938964844,-1298.0000305175781,-2271.7999267578125,5399.4000244140625,0.0,0.8550854137319028,2.3897816952751936,-1.0996283762368437,bf81d8692db,games5425898691,17.0,3911.919921875,-1324.4599609375,188.1699981689453,14655.799560546875,-500.8000183105469,1578.2000732421875,918.7000274658203,-2968.2000732421875,4203.0999755859375,255.0,128.0,,-0.8147950644546821,0.6362983599372467,-0.2516492987972058,True,109.8014879893231,True,30,24,4,,76561198039309853,enpitsu,26.0,2622.300048828125,3425.010009765625,49.119998931884766,-1713.800048828125,15019.3994140625,965.5000305175781,2500.5999755859375,4002.0001220703125,-1490.8000183105469,255.0,,,0.0613909871911498,0.8842628409439219,-0.4988470538378899,True,124.0,False,34,32,2,,hugodu__27,1312845485870368336,11.0,3083.06005859375,3837.4599609375,17.059999465942383,5393.499755859375,-16791.199951171875,1.5999999642372131,0.09999999776482582,-0.29999999329447746,-1014.1000366210938,255.0,128.0,False,0.01676752818396224,-1.35986657551511,0.00032494926495116403,True,255.0,False,4,False,4,,e-Raptor-45,7653736516223577223,8.0,-248.7899932861328,4982.27001953125,17.010000228881836,3746.400146484375,255.6999969482422,2.5,0.3999999910593033,0.19999999552965164,-1034.4000244140625,,56.0,0.009581649816795783,0.10831166716719998,-4.787770539355439e-05,True,244.0,False,26,4,32,,
47,2795,95,False,False,1,8193.607019734727,-3847.5400390625,-1540.8699951171875,108.9800033569336,4793.0999755859375,15958.800048828125,12953.1005859375,5633.599853515625,1855.2000427246094,-905.4000091552734,1.0,-0.9236096018225677,0.5509948673427545,2.4352941856796644,1312845485870368336,hugodu__27,11.0,-3854.530029296875,-1706.699951171875,19.010000228881836,-8278.800048828125,17609.3994140625,634.900016784668,-209.59999084472656,2184.1000366210938,-2585.8999633789062,255.0,0.0,True,0.012126746109632798,1.245359504725491,0.06550413065765713,True,227.0,False,4,4,False,,7653736516223577223,e-Raptor-45,8.0,-485.69000244140625,-4923.0400390625,17.010000228881836,-8274.000244140625,6659.2999267578125,0.5000000074505806,-0.19999999552965164,-0.0,-2411.199951171875,255.0,0.0,,-0.009513595680767215,0.7254858600074303,-4.325448157401965e-06,True,231.4615656432285,True,32,26,4,,enpitsu,76561198039309853,26.0,-2580.699951171875,-3988.14990234375,17.049999237060547,605.9000015258789,8216.699829101562,-1.4000000059604645,0.09999999776482582,3.100000023841858,-660.6999969482422,255.0,128.0,,-0.016667342060294785,1.6797534025190008,0.00032896732918487743,True,92.66784525173968,True,34,2,32,,games5425898691,bf81d8692db,17.0,-4078.989990234375,1799.0699462890625,504.8500061035156,2.7000001072883606,9089.400024414062,-4257.699890136719,-372.79998779296875,-0.09999999776482582,0.09999999776482582,255.0,128.0,-0.44340943722630866,1.5602428571869853,1.5755822898233622,True,103.0,False,24,4,30,,
48,2871,98,False,False,1,4236.215468814984,-2567.02001953125,2700.1201171875,1148.25,9485.30029296875,21280.30029296875,1918.3000183105469,1291.7999267578125,13.999999761581421,655.5000305175781,1.0,0.4108070832089314,-1.6839815477321565,-1.4137984188898969,1312845485870368336,hugodu__27,11.0,-2667.159912109375,2480.47998046875,994.77001953125,3795.7000732421875,19607.39990234375,3676.400146484375,616.3999938964844,2731.4999389648438,-1874.1000366210938,255.0,0.0,False,0.9536569125016416,1.4648327782692905,0.4241741241862578,True,125.0,False,6,4,4,,7653736516223577223,e-Raptor-45,8.0,-1377.2099609375,427.3900146484375,17.010000228881836,-2911.6000366210938,22805.80078125,2.5,-0.0,0.09999999776482582,0.0,237.0,128.0,,-0.009572002230851674,1.443810982055049,-1.0660802068265336e-05,True,179.0,False,34,28,4,,enpitsu,76561198039309853,26.0,-2985.68994140625,1413.9599609375,17.030000686645508,3477.0999145507812,22675.0,5.699999928474426,0.19999999552965164,3.799999952316284,-545.0,255.0,0.0,,-0.016748467547523415,1.7531816584204678,8.398751614330373e-06,True,17.0,False,36,2,34,,games5425898691,bf81d8692db,17.0,-2149.31005859375,4974.52978515625,20.43000030517578,4969.200134277344,-113.99999618530273,-17.899999618530273,-75.70000171661377,-3.8999998569488525,9.100000262260437,255.0,128.0,-0.018468955441568145,-3.1273759818309683,0.12574050682555377,True,255.0,False,24,4,30,,
