,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
78,6133,207.0,False,False,0,3661.4249323505305,1117.969970703125,2082.22998046875,478.25,-316.299991607666,13260.10009765625,4552.9998779296875,2612.0999145507812,-1284.9000549316406,-4639.5001220703125,0.0,-0.6128730884009472,-1.1150678784590882,-1.1120548658719571,bf81d8692db,games5425898691,19.0,1052.8399658203125,1951.81005859375,402.30999755859375,-7850.999755859375,7659.69970703125,1226.1000061035156,1675.3999328613281,4972.699890136719,1647.4000549316406,255.0,0.0,-0.4065924765818921,1.178910600286984,2.0067282143199283,True,58,53,False,112.758933244213,True,,76561198039309853,enpitsu,25.0,720.8400268554688,3159.139892578125,17.020000457763672,-8515.10009765625,-7308.2000732421875,3.4999999403953552,-1.5000000596046448,-2.0000000298023224,-1781.9000244140625,255.0,0.0,False,0.016674723011085066,-2.426411996517435,-0.0004673406069959768,True,12,False,12,15.34529005583897,True,,Fear,76561198130325356,17,559.8200073242188,3150.330078125,17.049999237060547,-3961.7999267578125,-4384.800109863281,3.4999999403953552,0.0,-0.09999999776482582,-2238.6000061035156,255.0,0.0,False,0.016632131077995622,-2.2758948822127665,-4.651051140188517e-05,True,31.0,False,46,False,38,,Boombastic™,76561198123742043,21.0,633.530029296875,3428.199951171875,17.049999237060547,-11416.400146484375,-1935.2999877929688,4.4999998807907104,-0.7000000029802322,0.0,-3138.2000732421875,255.0,0.0,False,0.01673037778626387,3.1221110890775745,4.276550163567358e-06,True,0.0,False,34,46,False,,
79,6184,209.0,False,False,1,9831.428246217787,-1068.2900390625,-4493.2001953125,183.38999938964844,-13964.000244140625,-5957.8997802734375,-4276.7999267578125,-2662.5,-550.8000183105469,-462.79998779296875,1.0,0.016388499424127873,-1.3902187740360452,-1.980445181168334,76561198123742043,Boombastic™,21.0,-902.8099975585938,-4557.18017578125,191.3000030517578,-7132.5,-6786.400146484375,-463.6000061035156,2890.0,-4450.5999755859375,1445.5999755859375,255.0,255.0,-0.7127847970852775,0.8256177653378084,-1.7810671505050657,True,48,35,False,0.0,False,,76561198130325356,Fear,17.0,1295.5999755859375,-3311.419921875,17.059999465942383,6484.5001220703125,-9344.299926757812,2.0000000298023224,0.7000000029802322,-0.0,0.0,255.0,128.0,False,-0.016661735775763444,-2.1774582787711725,-2.9472039946161245e-05,True,46,False,38,61.0,False,,enpitsu,76561198039309853,25,-176.72999572753906,-4037.239990234375,17.06999969482422,-11779.599609375,1366.1000061035156,0.3999999910593033,2.0999999344348907,-0.0,-196.5999984741211,255.0,128.0,False,-0.016741435945777632,0.13794448006330276,0.00022244416261634728,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,118.19000244140625,-3435.4599609375,16.979999542236328,-4937.60009765625,-5906.199951171875,12.899999618530273,9.800000190734863,0.5999999865889549,-2468.9999389648438,255.0,0.0,,-0.009067709474650245,-0.8488790672547307,0.00027930335798934114,True,113.0,False,54,58,False,,False
80,6252,212.0,False,False,1,10604.376167683684,-3293.449951171875,-4601.72998046875,186.89999389648438,-12336.500244140625,11452.80029296875,5042.799987792969,-5985.8001708984375,21.19999885559082,-411.19998931884766,1.0,0.434879952574861,-0.4075070738736017,0.10416799293476897,76561198123742043,Boombastic™,21.0,-3158.260009765625,-4706.72021484375,50.7400016784668,-10983.00048828125,957.0999908447266,6832.39990234375,-2273.699951171875,3378.5000610351562,2139.4000244140625,255.0,255.0,0.41222299481250113,-0.08062372833620937,0.31304217087830033,True,49,36,False,,False,,76561198130325356,Fear,17.0,2746.1298828125,-4961.759765625,26.079999923706055,-14757.39990234375,-5220.10009765625,-364.90001678466797,605.2000045776367,599.7999954223633,-2137.2999572753906,255.0,0.0,False,-0.047449573947799896,-0.2886394794733481,0.28516045703351606,True,46,False,38,215.0,False,,enpitsu,76561198039309853,25,-3445.030029296875,-4271.27001953125,74.72000122070312,-8807.899780273438,-5989.5001220703125,3954.5001220703125,-571.3999938964844,605.6000137329102,2873.9999389648438,128.0,255.0,,0.04828945283052698,-0.9468941354766937,-0.0051047993503222,True,0.0,False,14,False,13,,games5425898691,bf81d8692db,19.0,-1547.219970703125,-1709.530029296875,17.010000228881836,-12545.30029296875,5746.5997314453125,2.5999999046325684,1.899999976158142,-0.5999999865889549,428.4000015258789,255.0,128.0,,-0.009587561166099939,0.4036335113005807,-5.085343714991438e-05,True,113.0,False,54,58,False,,
81,6257,212.0,False,False,0,4459.3071268851045,3500.199951171875,4392.43994140625,290.5400085449219,-1724.1000366210938,-6898.0999755859375,13730.0,4735.10009765625,2977.60009765625,2170.5999755859375,0.0,-0.3794697945010567,-0.23455730109591688,1.4039278080302322,76561198039309853,enpitsu,25.0,3545.090087890625,4399.2001953125,138.92999267578125,1432.5999450683594,5273.900146484375,2592.7999877929688,1644.7999572753906,95.79999923706055,-877.6999664306641,128.0,255.0,-0.19985590346858984,1.4581658710525736,-0.7041487832367443,True,14,13,False,0.0,False,,bf81d8692db,games5425898691,19.0,1859.6700439453125,1581.31005859375,17.010000228881836,13251.099853515625,-4675.199890136719,2.800000011920929,3.100000023841858,-0.9000000357627869,1267.5,255.0,255.0,,0.009578363682325102,-0.33790507150308613,0.0001666684449438426,True,58,False,54,113.0,False,,Fear,76561198130325356,17,-2379.449951171875,4992.43017578125,24.639999389648438,15123.399658203125,-1368.3000183105469,-308.799991607666,-813.3000183105469,170.9000015258789,-414.00001525878906,255.0,128.0,False,0.04547462878914633,-0.12632810419633314,0.25662393545355944,True,215.0,False,46,False,38,,Boombastic™,76561198123742043,21.0,3314.030029296875,4687.169921875,155.44000244140625,9013.200073242188,-2651.7001342773438,7037.9998779296875,2696.9000244140625,-1082.0999908447266,-2519.1000366210938,255.0,0.0,,-0.69323058731335,-0.29874646973489266,0.9985572284818445,True,,False,36,50,False,,
82,6366,216.0,False,False,0,5003.453343262539,2855.0400390625,1828.77001953125,545.9299926757812,-10819.000244140625,-13438.199462890625,2950.4998779296875,5416.5997314453125,-1844.6000671386719,1804.7999572753906,0.0,-1.2117345997161433,0.719955325276986,-0.5115292950767217,bf81d8692db,games5425898691,19.0,2921.699951171875,1894.68994140625,395.54998779296875,2861.199951171875,6804.6002197265625,5260.30029296875,1853.0000305175781,666.9999694824219,-5135.30029296875,255.0,255.0,-1.1548304738754276,-2.7716624953701388,-3.0610937532475417,True,60,55,False,44.09321273783204,True,,76561198039309853,enpitsu,25.0,3514.139892578125,1587.0999755859375,17.059999465942383,-1188.8999938964844,-17261.99951171875,1.7000000178813934,-0.09999999776482582,0.19999999552965164,-63.60000133514404,255.0,128.0,False,0.016790736722516034,-1.6461106275327835,3.928169200983208e-05,False,14,False,14,0.0,False,,Fear,76561198130325356,17,1042.6300048828125,4792.97021484375,17.059999465942383,-3693.599853515625,1862.7999877929688,1.8000000715255737,-2.0999999344348907,-5.5000001192092896,-522.5,229.0,128.0,False,0.01661301526035348,-0.5790445179402033,0.0002693260062337843,True,215.0,False,46,False,38,,Boombastic™,76561198123742043,21.0,3040.7900390625,2867.030029296875,168.22000122070312,-5694.69970703125,-20528.798828125,3744.8001098632812,-1595.0,729.0000152587891,-248.70000839233398,128.0,128.0,False,-0.5442435921973937,-2.08586619216875,0.05014872259305583,True,161.03227512810818,True,36,52,False,,
83,6454,219.0,False,False,0,7022.059471853186,-190.41000366210938,-1846.52001953125,116.48999786376953,-28321.79931640625,19011.700439453125,2106.7999267578125,4608.999938964844,-3592.9998779296875,1358.8999938964844,0.0,-1.0580640234257843,-1.5681471396836244,1.3635119764526877,76561198039309853,enpitsu,25.0,-22.420000076293945,-1986.1700439453125,85.51000213623047,-13128.00048828125,14588.800048828125,1388.2000732421875,-5441.5997314453125,-395.60001373291016,694.4000244140625,128.0,128.0,0.49011305057846477,2.3117500761098575,0.22078665138972517,True,16,15,False,177.0,False,,bf81d8692db,games5425898691,19.0,2226.300048828125,3064.570068359375,17.020000457763672,-9138.900146484375,-8289.400024414062,1.4000000059604645,1.5000000596046448,1.1999999731779099,331.6999816894531,255.0,128.0,,0.009552031268096676,-2.3829948893019526,-5.461162607083212e-05,True,60,False,56,31.0,False,,Fear,76561198130325356,17,-876.969970703125,2410.0400390625,17.059999465942383,-12777.900390625,3511.0000610351562,2.3999999463558197,0.09999999776482582,0.0,-2293.5000610351562,255.0,0.0,False,0.016747628631304492,2.808483029327733,1.2800272504461997e-05,True,245.0,False,46,False,38,,Boombastic™,76561198123742043,21.0,-296.6099853515625,-1797.550048828125,17.059999465942383,2586.0000610351562,-2312.899932861328,2.199999988079071,0.0,0.09999999776482582,-1739.4000244140625,0.0,255.0,False,0.016938178725446815,2.157934119487665,-0.00010823038199702243,True,145.0,False,38,52,False,,False
84,6455,219.0,False,False,1,3375.5998239534388,201.52999877929688,1836.6099853515625,143.00999450683594,1608.699951171875,-5465.0,15804.000244140625,2726.199951171875,5249.5001220703125,1004.8999786376953,1.0,1.1262310594338913,1.9947077335537118,1.8891104473364657,76561198123742043,Boombastic™,21.0,296.2900085449219,1798.4100341796875,14.619999885559082,-515.9999847412109,701.6999816894531,-605.9999847412109,654.4999694824219,-625.6999969482422,1107.300033569336,0.0,255.0,-0.02274681601804268,-2.1793183196164736,0.04513994888682911,True,52,38,False,145.0,False,,76561198130325356,Fear,17.0,898.0700073242188,-2416.5,17.059999465942383,12619.300537109375,-3992.5,2.3999999463558197,-0.09999999776482582,-0.0,-2294.9000549316406,255.0,0.0,False,-0.01673895114978939,-2.770233828866935,1.2000797241117482e-05,True,46,False,38,245.0,False,,enpitsu,76561198039309853,25,44.38999938964844,1961.75,87.62000274658203,13183.800048828125,-14649.599609375,1235.5000305175781,5493.0999755859375,10.099999904632568,-274.0999984741211,128.0,128.0,False,-0.5786106528807483,-2.359241593222261,0.316630867759768,True,177.0,False,16,False,15,,games5425898691,bf81d8692db,19.0,-2226.300048828125,-3064.570068359375,17.020000457763672,9138.900146484375,8289.400024414062,1.4000000059604645,-1.5000000596046448,-1.1999999731779099,331.6999816894531,255.0,128.0,,-0.009552031268096676,2.3829948893019526,-5.461162607083212e-05,True,31.0,False,56,60,False,,False
85,6554,223.0,False,False,1,5098.154421026207,699.8599853515625,45.619998931884766,1172.989990234375,10203.800048828125,3533.3999633789062,-5689.4000244140625,-407.00000762939453,5447.60009765625,-2481.3999938964844,1.0,0.7994690617834233,2.8356287726953564,2.8940919702513344,76561198130325356,Fear,17.0,578.0800170898438,-24.59000015258789,1158.9000244140625,-7777.1002197265625,3974.89990234375,6344.2999267578125,-2634.89990234375,2033.3999633789062,658.4999847412109,128.0,0.0,1.1453096847896247,-1.3654685159201403,-2.6045247190355987,True,48,38,False,75.92001721423156,True,,76561198123742043,Boombastic™,21.0,610.5399780273438,-1943.5899658203125,19.079999923706055,-3241.4999389648438,-20004.69970703125,-1736.6000366210938,2906.9000244140625,-448.4000015258789,-148.100004196167,128.0,128.0,,0.056985631653959284,-1.4092395073793498,0.0006785605736057284,True,56,False,42,126.0,False,,enpitsu,76561198039309853,25,388.6000061035156,2830.0400390625,64.61000061035156,-9833.900146484375,15039.300537109375,-1885.8999633789062,-2033.2000732421875,-1504.1999816894531,6.899999976158142,128.0,0.0,,0.4744609765672556,0.9354636749238892,0.0033973297795328455,True,177.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,-1804.9200439453125,3543.889892578125,17.010000228881836,-151.00000381469727,21784.49951171875,2.8999999165534973,-1.5999999642372131,-0.09999999776482582,-1545.7000732421875,0.0,0.0,,-0.009719084366162279,1.6016346898953462,-0.00012698230735664704,True,92.0,False,60,64,False,,False
86,6766,230.0,False,False,1,4468.944587857596,3871.719970703125,1805.8499755859375,115.1500015258789,12831.8994140625,32021.39892578125,5992.5,2361.7999267578125,-23.299999237060547,-5515.4998779296875,1.0,-0.9131357961236193,-2.879995519012187,1.500835031358052,76561198123742043,Boombastic™,21.0,3854.330078125,1598.6700439453125,70.81999969482422,-2530.399932861328,22762.5,2113.0999755859375,-4644.100036621094,-885.6999969482422,-125.69999694824219,255.0,128.0,-0.16764933403183427,1.3839895800977562,-0.2002405078087366,True,58,43,False,23.862004200617474,True,,76561198130325356,Fear,17.0,-1533.9300537109375,-443.6499938964844,17.049999237060547,-12972.19970703125,9752.2998046875,3.100000023841858,-0.7000000029802322,0.5000000074505806,47.199997901916504,255.0,128.0,,-0.01677367723798245,0.6390291555621153,-8.874100052506823e-05,True,48,False,38,223.0,False,,enpitsu,76561198039309853,25,-233.0399932861328,5707.3701171875,31.0,-3322.3001098632812,3367.0001220703125,132.89999961853027,-0.5999999865889549,-0.19999999552965164,0.7000000029802322,128.0,128.0,,-0.044879282580167254,-2.348294677176727,0.027694999788665145,True,255.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,3636.02001953125,1813.550048828125,68.54000091552734,14263.199462890625,12708.900146484375,3156.9000244140625,-548.6000061035156,2737.3001098632812,-1409.4999694824219,255.0,128.0,,-0.05643117353693286,2.5980222424101247,0.10126638589474352,True,228.0,False,61,68,False,,
87,6767,230.0,False,False,0,7638.1400005511505,-3906.02001953125,-1880.0400390625,130.08999633789062,-24127.099609375,-20039.000244140625,7252.39990234375,4613.699951171875,2132.4000549316406,3188.5000610351562,0.0,0.8816721835151557,2.8188865930756406,1.4898564677601998,bf81d8692db,games5425898691,19.0,-3761.469970703125,-1930.0799560546875,93.88999938964844,-13156.300048828125,-13642.19970703125,2547.4000549316406,2833.599853515625,-2530.7000732421875,3976.7999267578125,255.0,132.0,0.6770740236754729,-2.566567805033071,0.14233046649175202,True,68,61,False,228.0,False,,76561198039309853,enpitsu,25.0,233.0399932861328,-5707.3701171875,31.0,3322.3001098632812,-3367.0001220703125,132.89999961853027,0.5999999865889549,0.19999999552965164,0.7000000029802322,128.0,128.0,,0.044879282580167254,2.348294677176727,0.027694999788665145,True,18,False,18,255.0,False,,Fear,76561198130325356,17,1533.9300537109375,443.6499938964844,17.049999237060547,12972.19970703125,-9752.2998046875,3.100000023841858,0.7000000029802322,-0.5000000074505806,47.199997901916504,255.0,128.0,,0.01677367723798245,-0.6390291555621153,-8.874100052506823e-05,True,223.0,False,48,False,38,,Boombastic™,76561198123742043,21.0,-3854.330078125,-1598.6700439453125,70.81999969482422,2530.399932861328,-22762.5,2113.0999755859375,4644.100036621094,885.6999969482422,-125.69999694824219,255.0,128.0,,0.16764933403183427,-1.3839895800977562,-0.2002405078087366,True,20.739389283682712,True,43,58,False,,
88,6867,234.0,False,False,1,1177.5805258489115,2016.06005859375,4776.4599609375,168.64999389648438,1986.300048828125,3746.199951171875,3065.2999877929688,3289.1000366210938,-4991.9000244140625,-511.30001068115234,1.0,0.25306279838002005,0.19436689324121012,0.4396149720760379,76561198123742043,Boombastic™,21.0,1899.050048828125,4716.56005859375,307.0299987792969,-14440.30029296875,-5906.099853515625,-14.900000095367432,3327.7999877929688,-2677.6998901367188,-3464.8001098632812,128.0,128.0,-0.9653784260943551,2.7210782289374373,-2.953231723025637,True,60,45,False,0.0,False,,76561198130325356,Fear,17.0,934.4000244140625,1476.6400146484375,17.049999237060547,1406.199951171875,13575.999755859375,3.700000047683716,-0.09999999776482582,-0.0,2248.800048828125,255.0,255.0,,-0.01674241945159615,1.6093896936643797,5.01565089640442e-06,True,48,False,38,254.0,False,,enpitsu,76561198039309853,25,154.75,5476.72998046875,21.899999618530273,-51.599998474121094,22.59999990463257,1.0000000149011612,1.4000000059604645,1.7000000178813934,1.0000000149011612,128.0,128.0,,-0.038948839188718005,-2.548094234542005,0.032695500562834885,True,255.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,3292.010009765625,4747.89990234375,337.5299987792969,-10138.499755859375,10138.300170898438,-4281.099853515625,171.10000610351562,171.5999984741211,0.0,255.0,128.0,,-0.24810138515232932,0.7952858673037311,-1.5731210302824536,True,184.0,False,62,68,False,,False
89,6888,235.0,False,False,0,10164.119137322179,-2072.840087890625,-4955.759765625,203.50999450683594,17584.49951171875,13225.6005859375,-1925.5999755859375,-1251.2999725341797,3321.6000366210938,4535.5999755859375,0.0,-0.6531453286530904,-1.0895604782283494,2.470753637476102,bf81d8692db,games5425898691,19.0,-2307.7099609375,-5097.56982421875,176.39999389648438,15814.200439453125,3051.6000366210938,72.30000019073486,-66.90000057220459,911.8000030517578,5.600000023841858,255.0,194.0,-0.015946717207194813,-0.011740841895256975,-1.5499867630725477,True,69,62,False,175.0,False,,76561198039309853,enpitsu,25.0,-187.8000030517578,-5453.25,20.979999542236328,-343.10001373291016,243.89999389648438,-10.399999618530273,-0.29999999329447746,-0.09999999776482582,1.0999999940395355,128.0,128.0,,0.03889665569313142,2.548567877358881,0.032707000938747385,True,18,False,18,255.0,False,,Fear,76561198130325356,17,-910.0599975585938,-2467.219970703125,17.049999237060547,-6732.39990234375,-13532.099609375,-1.4000000059604645,-1.4000000059604645,-2.8999999165534973,-862.9000091552734,255.0,128.0,,0.01678178040390007,-2.0943026170110897,0.00031443882505439227,True,235.204645287606,True,48,False,38,,Boombastic™,76561198123742043,21.0,-840.4099731445312,-4283.60986328125,253.1999969482422,14439.49951171875,5896.5997314453125,-2475.0,-838.3999633789062,266.9000053405762,-1024.000015258789,0.0,128.0,False,0.5680793347556359,1.4760864575424921,-0.7253894790967891,True,0.0,False,46,60,False,,
90,6975,238.0,False,False,0,7570.844456695086,2200.60009765625,-1768.5999755859375,98.2300033569336,-12703.399658203125,23078.20068359375,8066.9000244140625,-206.8000030517578,5867.80029296875,1234.8999786376953,0.0,-1.446694977151,-0.878459854806455,3.0140564757838724,bf81d8692db,games5425898691,19.0,2320.760009765625,-1839.1800537109375,15.710000038146973,-4711.7999267578125,20429.3994140625,-111.89999580383301,-6.700000166893005,288.799991607666,1414.9000549316406,255.0,255.0,-0.005161748996387071,1.9136129623629776,0.028027154085381183,True,70,64,False,15.254795487209009,True,,76561198039309853,enpitsu,25.0,-198.22999572753906,-5322.9599609375,43.45000076293945,22.200000286102295,2163.699951171875,3351.199951171875,102.70000457763672,920.1999664306641,-18.600000143051147,128.0,128.0,,0.01867172964762275,1.5606587498890518,0.015333131798956843,True,20,False,18,255.0,False,,Fear,76561198130325356,17,1730.199951171875,-1409.8800048828125,116.61000061035156,21126.99951171875,8348.800048828125,3275.0,243.09999465942383,-478.6000061035156,-1975.3999328613281,255.0,49.0,False,-0.14292959874467162,-0.09529053602715673,0.025653920105889037,True,110.0,False,50,False,38,,Boombastic™,76561198123742043,21.0,173.55999755859375,-1570.8399658203125,17.790000915527344,2031.1000061035156,14387.7001953125,-1715.7000732421875,-1149.5999908447266,264.50000762939453,1090.1000213623047,255.0,255.0,False,0.005715107171069553,1.4055841126026651,-0.0026320410172414135,True,0.0,False,48,62,False,,
91,6979,238.0,False,False,1,4684.8961051101,-2035.9599609375,1485.97998046875,206.86000061035156,2727.9998779296875,7223.900146484375,8026.7999267578125,2314.2999267578125,-230.40000915527344,-5530.8001708984375,1.0,0.7487605711282892,0.16640667489883834,2.123411404493386,76561198130325356,Fear,17.0,-1961.3800048828125,1331.4300537109375,148.0399932861328,-22338.00048828125,-1181.500015258789,2580.4998779296875,-4277.099914550781,-1721.4999389648438,-2068.2000732421875,255.0,13.0,0.09142385948463955,0.34632607822221906,0.10163409513933185,True,50,39,False,110.0,False,,76561198123742043,Boombastic™,21.0,-195.1699981689453,1342.3699951171875,16.799999237060547,-800.5000305175781,-14460.699462890625,59.099998474121094,-19.199999570846558,5.799999833106995,203.50000381469727,255.0,128.0,False,-0.017783475865080278,-1.5338158534784123,0.0001976129161943188,True,62,False,48,0.0,False,,enpitsu,76561198039309853,25,196.74000549316406,5284.81982421875,107.08999633789062,-104.20000076293945,-2179.7999572753906,3302.3001098632812,-110.20000457763672,-4991.099853515625,-63.60000133514404,128.0,128.0,,-0.006563429591363522,-1.5579394975471335,0.5998336092900237,True,255.0,False,20,False,18,,games5425898691,bf81d8692db,19.0,-2269.8798828125,1689.280029296875,16.610000610351562,8255.599975585938,-19647.80029296875,103.59999656677246,0.5000000074505806,217.19999313354492,1824.1000366210938,255.0,255.0,,-0.00410379939812289,-2.040180430377789,0.011806616375875847,True,2.733660256990799,True,64,70,False,,False
92,7065,241.0,False,False,0,8908.607023533812,1273.1500244140625,-3500.489990234375,288.0199890136719,14399.599609375,20091.8994140625,8358.599853515625,2712.9998779296875,-3099.1000366210938,1865.2000427246094,0.0,-0.14829754236037396,2.4944685989276674,-0.7706350506845123,76561198039309853,enpitsu,25.0,1126.8699951171875,-3688.510009765625,186.30999755859375,17651.8994140625,11430.30029296875,2826.300048828125,2754.8001098632812,3411.0000610351562,93.59999656677246,255.0,0.0,-0.2529402533568461,0.9938933633524202,0.06387725071753181,True,22,19,False,104.0,False,,bf81d8692db,games5425898691,19.0,-2034.9599609375,-2653.60009765625,17.020000457763672,-12343.399658203125,-14410.699462890625,0.9000000357627869,0.0,-0.19999999552965164,-1330.2999877929688,255.0,34.0,,0.009579275897252989,-2.300428175530657,-0.00023650629829351667,True,70,False,64,16.0,False,,Fear,76561198130325356,17,3036.2099609375,-1208.9599609375,17.059999465942383,-7736.199951171875,569.0000152587891,2.5999999046325684,-0.7000000029802322,0.0,-2452.7000427246094,255.0,0.0,,0.016666646146707178,3.0545917445277913,-7.2069941856867e-05,True,110.0,False,50,False,40,,Boombastic™,76561198123742043,21.0,2502.27001953125,3360.64990234375,17.059999465942383,14853.900146484375,10186.300048828125,1.899999976158142,0.0,0.0,0.3999999910593033,255.0,128.0,,0.01679090688910177,0.6011734186042271,2.928202664044959e-06,True,,False,50,64,False,,
93,7165,245.0,False,False,1,8053.993949366102,-2844.699951171875,-1992.5999755859375,405.760009765625,465.8000183105469,21604.19921875,15186.400146484375,5415.0,2231.999969482422,-1301.9999694824219,1.0,-0.5160471468558103,2.641093140725547,2.2399794390154972,76561198123742043,Boombastic™,21.0,-2827.010009765625,-2254.81005859375,223.99000549316406,-5118.500061035156,22283.00048828125,2498.3999633789062,-2629.5001220703125,-1889.2999267578125,900.5000305175781,255.0,255.0,0.19474105812330073,1.5149795921402731,-0.04139862330587014,True,66,51,False,168.8614023859783,True,,76561198130325356,Fear,17.0,-4001.6201171875,1968.75,82.93000030517578,-2627.39990234375,13178.900146484375,2320.5999755859375,-1416.0000610351562,1982.2999572753906,-1471.300048828125,255.0,0.0,,0.17640782445241265,1.3765021739144,0.737181281855558,True,50,False,40,255.0,False,,enpitsu,76561198039309853,25,-2552.169921875,4072.739990234375,17.059999465942383,14019.89990234375,-1373.699951171875,1.899999976158142,-0.9000000357627869,0.19999999552965164,-161.10000610351562,255.0,255.0,False,-0.01675467314123382,-3.026697890715431,0.00014420476233374855,True,255.0,False,22,False,20,,games5425898691,bf81d8692db,19.0,-1828.9599609375,2991.169921875,17.020000457763672,-20084.7998046875,-9738.699951171875,1.5000000596046448,-0.5000000074505806,-0.7000000029802322,1271.6000366210938,128.0,252.0,,-0.009591042624507756,-0.47454535661576625,0.00016030802527996536,True,206.0,False,64,70,False,,False
94,7269,249.0,False,False,0,10625.241518875364,2690.43994140625,-4861.66015625,158.47999572753906,11035.699462890625,-2058.800048828125,-4093.699951171875,4098.900146484375,3834.7000122070312,2119.7000122070312,0.0,0.02228503988006024,-2.4477542750024766,-0.6132866958274553,bf81d8692db,games5425898691,19.0,2578.89990234375,-4818.89990234375,202.9600067138672,9477.5,-13479.69970703125,2113.699951171875,-2603.5000610351562,140.2999973297119,1873.3000183105469,255.0,241.0,-0.43624281049758784,-0.06919238056245743,-0.34145246786802425,True,72,64,False,162.0,False,,76561198039309853,enpitsu,25.0,84.01000213623047,-5574.31982421875,25.760000228881836,-2.5999999046325684,7.799999713897705,-0.7999999821186066,-2.8999999165534973,1.7000000178813934,-0.19999999552965164,128.0,128.0,False,0.0500700473321967,1.0244687394551941,-0.02049787565212952,True,22,False,20,255.0,False,,Fear,76561198130325356,17,2213.0,-4942.10009765625,538.5800170898438,-11647.60009765625,-8704.600219726562,-1290.8000183105469,1491.6999816894531,291.200008392334,2288.2000732421875,128.0,6.0,,0.2918824670654198,3.0958447918305656,2.3365683069505776,True,212.0,False,52,False,42,,Boombastic™,76561198123742043,21.0,1790.5999755859375,-732.1300048828125,17.059999465942383,-4900.4998779296875,-9767.80029296875,2.7000001072883606,0.0,0.0,2508.5000610351562,255.0,255.0,False,0.016702890735627765,-1.9648337269609346,-4.303616084243489e-05,True,164.0,False,52,66,False,,
