,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
70,5177,154,False,False,1,8791.422151286662,1387.9000244140625,-3637.64990234375,116.54000091552734,6605.8001708984375,16328.499755859375,-5384.2999267578125,-930.5999755859375,3077.6998901367188,5065.5999755859375,1.0,0.21960365935466425,-0.6712576730580099,-1.9643146069128679,76561198800971706,l4bel,14.0,1341.6500244140625,-3766.179931640625,221.57000732421875,7920.4998779296875,10456.99951171875,1335.3999328613281,-2502.5999450683594,-1907.7999877929688,37.40000009536743,128.0,255.0,False,-0.37800323996674057,-2.3284682603313143,-2.87682251649519,True,14,11,False,0.0,False,,76561198335822719,Touguinha,18.0,643.2999877929688,-4780.91015625,17.010000228881836,5058.800048828125,7544.0997314453125,2.7000001072883606,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,-0.009495825287169062,2.161496928964313,4.5605096775226905e-05,True,255.0,False,10,10,False,,enpitsu,76561198039309853,26,1324.81005859375,-1120.2099609375,17.059999465942383,10770.2001953125,8632.2998046875,1.8000000715255737,-0.5999999865889549,-0.3999999910593033,-27.40000009536743,255.0,0.0,False,-0.01674689203150428,2.4693754250705715,7.32915591747621e-05,True,226.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,2660.590087890625,-4004.050048828125,17.010000228881836,2532.7000427246094,13152.2998046875,2.800000011920929,-0.0,2.0999999344348907,1288.699951171875,255.0,253.0,-0.009546550272275325,1.7500460787310435,0.00010727541096049109,True,False,16,16,104.0,False,,
71,5212,155,False,False,0,3356.719384457433,-2094.81005859375,2004.6500244140625,125.12999725341797,7168.499755859375,-7007.39990234375,6206.6998291015625,156.00000381469727,-3721.0000610351562,4704.200134277344,0.0,-1.3977279681573815,1.6733447943542514,-2.3665341946313645,bf81d8692db,games5425898691,24.0,-2201.219970703125,1977.7099609375,17.010000228881836,8875.700073242188,-18999.200439453125,2.5999999046325684,-2.7000001072883606,4.600000083446503,221.5999984741211,255.0,16.0,,0.00960761944379639,-1.0778096935479258,-0.00019454512292746878,True,16,16,False,31.0,False,,76561198039309853,enpitsu,26.0,-2178.35009765625,1617.780029296875,123.12999725341797,1610.0999450683594,18091.700439453125,3114.8001098632812,-5397.8997802734375,921.1000061035156,-513.6000061035156,255.0,0.0,False,0.540023811690894,1.345484724733659,-0.03581654591265292,True,225.0,False,6,5,False,,l4bel,76561198800971706,14,-2161.489990234375,2482.31005859375,50.36000061035156,3442.3001098632812,-6615.7000732421875,2949.7000122070312,516.8999862670898,336.19998931884766,2390.0,255.0,255.0,False,0.026961997350021305,-0.8528519725896134,0.004266032355192203,True,0.0,False,16,False,12,,Touguinha,76561198335822719,18.0,-1158.68994140625,3632.5,17.010000228881836,-397.7000045776367,-3581.099853515625,2.7000001072883606,-1.4000000059604645,0.0,-40.10000228881836,128.0,128.0,0.009728647105033092,-1.6846321592314246,1.116030366601434e-05,True,False,10,10,255.0,False,,False
72,5251,157,False,False,0,4112.7663101529015,-1117.449951171875,1033.199951171875,348.44000244140625,-7902.19970703125,-3828.900146484375,3614.5999145507812,1490.7000732421875,822.6999664306641,4774.4000244140625,0.0,-0.24666286733832063,-2.1280430716380407,-2.8966092732180355,bf81d8692db,games5425898691,24.0,-1000.1900024414062,1025.280029296875,211.47000122070312,-82.10000038146973,86.99999809265137,1025.0,1014.4999694824219,-4251.199951171875,1495.2999877929688,255.0,128.0,,-1.353688256925228,2.131356527146846,-2.1897838808255052,True,18,17,False,31.0,False,,76561198039309853,enpitsu,26.0,-1759.8499755859375,4137.58984375,16.8700008392334,12844.300537109375,7831.099853515625,42.89999961853027,-18.799999952316284,12.5,-2651.400146484375,255.0,0.0,False,0.015595224875578214,0.41546005113173906,0.0006902247768976218,True,255.0,False,6,6,False,,l4bel,76561198800971706,14,-1016.6699829101562,1548.4100341796875,16.790000915527344,5236.7999267578125,-11850.2001953125,51.10000133514404,39.20000076293945,-49.80000019073486,-1659.2999267578125,255.0,128.0,,0.008694653915965574,-1.2268698592053007,-0.003291000771320969,True,0.0,False,16,False,14,,Touguinha,76561198335822719,18.0,-729.3699951171875,2193.3798828125,17.010000228881836,238.99999618530273,-7427.2998046875,2.5999999046325684,0.09999999776482582,0.0,-272.1999931335449,0.0,128.0,0.009941501639420463,-1.5749625735988415,0.000162398120258737,True,False,10,10,208.0,False,,
73,5300,159,False,False,1,5665.926559995506,2476.169921875,-301.1199951171875,170.5399932861328,11078.00048828125,19684.200439453125,5895.999755859375,3358.0999755859375,873.0999755859375,4894.89990234375,1.0,0.27110626466888577,-0.504680502949463,-2.796551372407705,76561198335822719,Touguinha,18.0,2415.8798828125,-444.20001220703125,111.56999969482422,12405.10009765625,17852.19970703125,260.6999969482422,-5274.6002197265625,-943.6000061035156,-1239.800033569336,255.0,255.0,,-0.7408727757635257,2.875095094170382,-1.1638714385662907,True,12,11,False,112.0,False,,76561198800971706,l4bel,14.0,2328.919921875,-433.42999267578125,15.079999923706055,11675.899658203125,3900.4000854492188,206.00000381469727,-48.00000190734863,-276.200008392334,517.2000122070312,255.0,128.0,,-0.02802381170434964,2.8308885346499086,0.010991660448366788,True,0.0,False,16,14,False,,enpitsu,76561198039309853,26,1977.4000244140625,-2012.8499755859375,17.059999465942383,12969.3994140625,18994.49951171875,-3.3000001311302185,0.3999999910593033,0.5000000074505806,13.999999761581421,255.0,128.0,False,-0.01678535731551527,2.168411691239113,-3.7117413438046165e-05,True,127.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,930.239990234375,-891.75,17.010000228881836,-459.0999984741211,6282.19970703125,2.8999999165534973,-0.0,-0.0,-2355.399932861328,255.0,0.0,-0.009492957626790168,1.486171967430115,-2.5722591216865685e-05,True,False,18,18,31.0,False,,
74,5340,160,False,False,1,4093.392093947012,3989.780029296875,2459.6298828125,336.5799865722656,-6540.999755859375,12882.60009765625,-1730.2000427246094,1291.199951171875,-857.6999664306641,-5796.199951171875,1.0,-0.7727246733587683,-2.3018700631919478,-3.0950859849410266,76561198335822719,Touguinha,18.0,3985.25,2217.75,68.2300033569336,2682.9000854492188,20806.201171875,1931.7999267578125,-279.59999084472656,-1152.5,-0.7999999821186066,255.0,128.0,,0.07964818193252489,1.7094755109733863,-0.6527212936089666,True,12,12,False,112.0,False,,76561198800971706,l4bel,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,3466.889892578125,829.239990234375,16.93000030517578,1488.5000610351562,21485.80078125,24.800000190734863,0.9000000357627869,-11.799999475479126,40.0,255.0,128.0,False,-0.01694082988271536,1.6354517188354245,0.0007728189152426938,True,127.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,991.5800170898438,870.4500122070312,90.33999633789062,97.29999542236328,14689.89990234375,-1178.0000305175781,-3096.7999267578125,-769.1999816894531,680.8000183105469,255.0,128.0,0.7717918421958506,1.7758779988369322,0.468075925050948,True,False,20,20,62.0,False,,
75,5358,161,False,False,1,3237.6875809218045,3561.389892578125,3301.97998046875,100.66000366210938,-5167.80029296875,9583.300170898438,3383.599853515625,-4195.5999755859375,-2535.800018310547,-3459.1000366210938,1.0,-1.1421881471092963,2.5055165112775053,2.21469547085533,76561198335822719,Touguinha,18.0,3721.1298828125,3336.159912109375,16.610000610351562,-10517.19970703125,8884.89990234375,90.60000419616699,70.99999904632568,-119.79999542236328,2128.6000061035156,255.0,255.0,,-0.006454490901016907,0.6447851641355491,0.00902059356498031,True,12,12,False,102.60643424269975,True,,76561198800971706,l4bel,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,3552.090087890625,2226.219970703125,17.049999237060547,572.599983215332,21487.099609375,3.400000035762787,-0.0,1.4000000059604645,1217.9000091552734,255.0,128.0,False,-0.016772196372836473,1.5859866118833947,0.00026173102022913024,True,117.60643424269975,True,6,False,6,,games5425898691,bf81d8692db,24.0,959.780029296875,1828.8699951171875,17.010000228881836,-1795.8000183105469,14621.199951171875,3.3000001311302185,-0.9000000357627869,5.199999809265137,83.50000381469727,255.0,128.0,-0.009571856690232874,1.4384710985040938,-0.00032919317683240216,True,False,20,20,62.0,False,,
76,5386,162,False,False,1,1866.0947202289656,2332.860107421875,3949.31005859375,241.5399932861328,-18969.49951171875,4400.7000732421875,3687.5,-4470.4998779296875,3785.5999755859375,1297.5,1.0,-0.20845466284571146,2.2110195162555017,2.8519614176388375,76561198335822719,Touguinha,18.0,2459.679931640625,3942.010009765625,130.07000732421875,-17688.199462890625,2316.3999938964844,2956.7001342773438,3391.7999267578125,-4320.299987792969,282.99999237060547,255.0,255.0,,-0.2006463728196657,0.5099144793023378,-0.45366952261592713,True,14,13,False,46.69426260712328,True,,76561198800971706,l4bel,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,2710.090087890625,4290.43994140625,17.049999237060547,-18650.10009765625,13459.89990234375,-0.19999999552965164,0.29999999329447746,-0.29999999329447746,1986.0000610351562,255.0,255.0,False,-0.016771936219177934,0.5525617834346844,3.9046539340196194e-05,True,239.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,747.77001953125,3298.56005859375,17.010000228881836,-2722.7999877929688,14464.3994140625,2.7000001072883606,0.09999999776482582,-0.0,34.40000057220459,255.0,128.0,-0.009604854520690705,1.380746670739306,-1.955154517731095e-05,True,False,20,20,62.0,False,,
77,5411,163,False,False,0,9474.09075764489,-632.6599731445312,-4330.43017578125,323.5299987792969,6262.0001220703125,8607.100219726562,14045.400390625,3046.199951171875,3237.39990234375,-4029.8001098632812,0.0,-0.6597614342826078,-2.4348718472367294,2.792472155556502,bf81d8692db,games5425898691,24.0,-595.5599975585938,-4389.52978515625,184.74000549316406,4061.400146484375,-3211.9000244140625,1938.5000610351562,-1679.9000549316406,2299.4000244140625,-3527.0999145507812,255.0,38.0,,-0.6636009923470156,-1.5877849699018458,-0.04644495511393509,True,22,21,False,62.0,False,,76561198039309853,enpitsu,26.0,-737.3699951171875,-4389.14013671875,142.1999969482422,22984.89990234375,420.6999969482422,71.30000114440918,2058.3999633789062,5082.300109863281,-427.40001678466797,255.0,255.0,False,1.4928614276243555,-1.8982303063309518,-1.541688856558778,True,215.0,False,8,7,False,,l4bel,76561198800971706,14,,,,,,,,,,,,,,,,True,,,,,,,Touguinha,76561198335822719,18.0,-809.97998046875,-4260.68017578125,116.81999969482422,20669.29931640625,-5744.7998046875,-1555.5999755859375,-781.5000152587891,956.9999694824219,1321.9000244140625,255.0,255.0,-0.06531626880918824,-0.5212156717599867,0.593049136451425,True,False,14,14,36.28508395789773,True,,
78,5526,167,False,False,0,6623.14126584834,1773.5999755859375,-921.2899780273438,382.5400085449219,-10667.60009765625,18288.399658203125,-9920.999755859375,-1947.5999450683594,-4775.199890136719,3066.4999389648438,0.0,-0.5519425142239908,-2.4128637066709686,-3.0490980614963505,76561198039309853,enpitsu,25.0,1910.27001953125,-1014.9400024414062,407.3999938964844,-2660.4998779296875,17088.900146484375,-487.7000045776367,78.69999885559082,-2730.8999633789062,-4773.399963378906,255.0,255.0,,-0.14037635299570403,1.1727867234586185,-1.8586443982105267,True,10,9,False,133.0,False,,bf81d8692db,games5425898691,24.0,2023.8199462890625,-1122.719970703125,16.989999771118164,-3151.9000244140625,17798.399658203125,5.099999904632568,0.0,-0.7000000029802322,-157.70000457763672,255.0,128.0,,0.009594525911339727,1.727391611894296,0.00012523320242791017,True,223.0,False,22,22,False,,l4bel,76561198800971706,14,3192.510009765625,4021.93994140625,17.010000228881836,-2247.2999572753906,-13076.199951171875,0.7000000029802322,-0.09999999776482582,-0.5000000074505806,-2405.0999450683594,255.0,0.0,False,0.009588043738526054,-1.821844487805583,-1.0262646329866764e-05,True,245.5828384942906,True,False,False,False,,Touguinha,76561198335822719,18.0,3393.25,-2310.14990234375,101.55000305175781,3101.0000610351562,18921.400146484375,-161.5999984741211,-5457.0001220703125,685.9999847412109,9.900000095367432,255.0,128.0,0.2903604262851142,-1.6963966834515485,3.139706897040754,True,False,18,17,0.0,False,,
79,5581,169,False,False,1,7030.061584019737,17.059999465942383,-1834.9000244140625,321.94000244140625,20282.7001953125,1402.5,4929.700012207031,5466.300048828125,-2354.4000244140625,758.8999938964844,1.0,-0.16377883478533922,2.815285458593135,2.7272393268564064,76561198800971706,l4bel,14.0,-31.540000915527344,-1884.9100341796875,205.69000244140625,19994.89990234375,7190.5999755859375,-1846.6000366210938,-96.40000343322754,4870.7000732421875,2552.7999877929688,128.0,0.0,True,0.2448549490822589,2.172014006446508,-3.133455149430288,True,4,3,False,101.04493786955395,True,,76561198335822719,Touguinha,18.0,-2734.6298828125,-1278.239990234375,17.010000228881836,13758.599853515625,-14357.2998046875,2.5,0.3999999910593033,-0.5000000074505806,0.5000000074505806,255.0,128.0,,-0.009601404491295991,-2.3349978073839175,-5.552966440912815e-05,True,239.0,False,18,18,False,,enpitsu,76561198039309853,26,-685.1199951171875,-2121.5,17.030000686645508,18538.399658203125,-9163.200073242188,5.699999928474426,0.7000000029802322,-0.09999999776482582,24.500000476837158,255.0,128.0,,-0.01676080491364083,-2.6852111148069064,-6.540387733582047e-05,False,78.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,79.94999694824219,-1789.5699462890625,157.6699981689453,180.6999969482422,-20726.201171875,3012.3001098632812,-1114.4999694824219,21.600000858306885,-1188.3999633789062,255.0,128.0,0.3696553950229986,-1.1209332102130358,0.06904386058010371,True,False,24,22,224.0,False,,
80,5709,173,False,False,1,7217.479143984835,3494.949951171875,-1593.31005859375,481.1499938964844,5884.4000244140625,15476.800537109375,2461.0000610351562,1296.6000366210938,5302.19970703125,469.0999984741211,1.0,1.3791746861005756,-2.3960785781993423,2.4823182571046174,76561198800971706,l4bel,14.0,3440.81005859375,-1653.3399658203125,353.260009765625,659.5999908447266,11470.400390625,329.7999954223633,5410.5999755859375,-942.6999664306641,293.29999923706055,255.0,128.0,False,1.0466025782440591,-2.861599186496704,2.000597449441171,True,6,4,False,168.0,False,,76561198335822719,Touguinha,18.0,3555.4599609375,-4293.2998046875,43.630001068115234,-11140.30029296875,-5909.89990234375,-1918.0999755859375,1650.8999633789062,946.2999725341797,-2162.5999450683594,255.0,0.0,False,-0.16602229163342105,-0.41801172420605737,0.4582554776937115,True,255.0,False,18,18,False,,enpitsu,76561198039309853,25,3976.010009765625,-852.489990234375,60.4900016784668,-8199.299926757812,-194.40000534057617,-6045.5999755859375,1383.3000183105469,3638.9999389648438,-2003.9999389648438,255.0,255.0,False,-0.5952658516869727,0.030820542154013957,-0.02388536169093949,True,230.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,2980.56005859375,1919.300048828125,17.010000228881836,2789.4000244140625,15200.400390625,0.0,-0.9000000357627869,-5.600000023841858,1000.5999755859375,255.0,128.0,-0.009585267261849826,1.699836537398178,-3.061191220583833e-05,False,False,24,22,184.23493341989413,True,,
81,5760,175,False,False,1,5114.764535575654,3748.85009765625,894.760009765625,161.57000732421875,15572.39990234375,18870.899658203125,6571.6998291015625,-107.5,-5995.999755859375,-188.4000015258789,1.0,0.27884607424798946,-0.39496471178738063,-0.2568109324248866,76561198800971706,l4bel,14.0,3599.6201171875,781.4400024414062,92.26000213623047,9546.599731445312,16013.800048828125,2193.5000610351562,1720.8999633789062,5180.30029296875,-672.2000122070312,128.0,0.0,False,-0.0818121747589833,1.913448116834943,0.5890382697813606,True,8,5,False,96.0,False,,76561198335822719,Touguinha,18.0,3243.840087890625,-2673.47998046875,17.020000457763672,3649.89990234375,13459.49951171875,1.4000000059604645,0.09999999776482582,0.9000000357627869,13.899999856948853,255.0,128.0,False,-0.009570696452338032,1.8334542525994895,-7.904982838762924e-05,True,255.0,False,18,18,False,,enpitsu,76561198039309853,26,2885.489990234375,-744.8200073242188,17.059999465942383,-5958.4002685546875,7809.6002197265625,1.899999976158142,0.7000000029802322,-1.1999999731779099,-75.59999942779541,255.0,128.0,False,-0.016664290132976864,0.9285667735094065,0.00013175466740677087,True,230.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,2673.760009765625,4797.10986328125,17.010000228881836,-6135.7000732421875,1006.8000030517578,3.100000023841858,0.5999999865889549,-1.8000000715255737,1740.0,0.0,255.0,-0.009806610155976824,0.12162733316747035,-5.1226827999241904e-05,True,False,24,22,255.0,False,,
82,5812,177,False,False,0,8656.240006977117,-2576.800048828125,-3351.489990234375,188.77000427246094,-891.6999816894531,15388.199462890625,12758.699951171875,5240.9002685546875,2741.300048828125,-1008.3999633789062,0.0,0.1955109664685475,2.5484351548959023,-1.2484396951177772,bf81d8692db,games5425898691,24.0,-2567.510009765625,-3456.39990234375,96.4800033569336,-9735.30029296875,17384.200439453125,1863.5000610351562,-4967.200012207031,-1251.2000274658203,-2002.7000427246094,255.0,128.0,,0.7896042695068817,2.243285373782295,0.12417361275719627,True,26,23,False,179.0,False,,76561198039309853,enpitsu,26.0,-1569.6199951171875,-1205.8499755859375,17.059999465942383,12294.100341796875,-6860.30029296875,1.8000000715255737,0.5999999865889549,-0.09999999776482582,7.300000190734863,255.0,128.0,,0.016757466339487315,-0.508028778585904,-5.328401767893355e-05,True,255.0,False,10,10,False,,l4bel,76561198800971706,14,-2745.530029296875,-3272.8798828125,114.38999938964844,21446.99951171875,751.6999816894531,81.00000381469727,-5333.3001708984375,-988.7000274658203,910.0,255.0,255.0,,0.15646713455255754,0.2226197966302211,-1.3182905702246797,True,0.0,False,10,False,7,,Touguinha,76561198335822719,18.0,-2968.840087890625,772.8599853515625,17.020000457763672,4906.700134277344,-6520.2001953125,1.899999976158142,-0.7999999821186066,1.2999999523162842,2403.300018310547,255.0,255.0,0.009521865289604758,-0.9120938604972887,0.00014234364836553773,True,False,18,18,255.0,False,,
83,5899,180,False,False,0,4326.526460689554,-2816.419921875,1263.0400390625,918.8699951171875,9605.499877929688,5973.900146484375,7119.7998046875,5333.4002685546875,2484.2999267578125,-1175.6999969482422,0.0,0.109804900155773,2.518743497595598,-1.301315030938554,bf81d8692db,games5425898691,24.0,-2881.219970703125,1305.199951171875,752.72998046875,2462.5999450683594,19781.600341796875,5502.8997802734375,2848.599853515625,-1608.5000610351562,-113.10000419616699,255.0,0.0,,-0.8706739597123488,-0.6494099723261186,2.0526744182322725,True,28,24,False,0.0,True,,76561198039309853,enpitsu,26.0,-48.599998474121094,-2042.3499755859375,17.059999465942383,575.4999923706055,10727.19970703125,1.8000000715255737,0.0,1.0000000149011612,20.799999237060547,255.0,128.0,False,0.016704133687534116,1.5199596615312367,-8.893928335161742e-05,True,255.0,False,10,10,False,,l4bel,76561198800971706,14,3100.550048828125,-170.07000732421875,16.989999771118164,19066.99951171875,12721.8994140625,5.099999904632568,2.5,1.5999999642372131,113.00000190734863,255.0,255.0,,0.009593886175009793,0.5686838071830111,7.797844669801185e-05,True,0.0,False,12,False,10,,Touguinha,76561198335822719,18.0,-1101.6199951171875,2899.780029296875,17.020000457763672,-301.1000061035156,13887.39990234375,1.4000000059604645,0.0,-0.7999999821186066,-26.700000762939453,255.0,128.0,0.00958211147682291,1.5885331824547722,9.26108065798068e-05,True,False,18,18,255.0,False,,False
84,5974,183,False,True,0,2348.530460503442,-297.9200134277344,2868.89990234375,418.7900085449219,5082.0001220703125,32116.79931640625,-2522.100067138672,-4043.9999389648438,1566.7999267578125,-4146.199951171875,0.0,0.18518689894736318,-1.779420918523988,1.1676038749010627,76561198039309853,enpitsu,25.0,-269.1300048828125,2695.5400390625,364.04998779296875,3265.4998779296875,20243.699951171875,-752.0999908447266,-1702.4000549316406,2481.6000366210938,4603.599853515625,255.0,128.0,False,0.03281552233797777,2.1447796694784005,1.235628689285058,True,12,11,False,157.0,False,,bf81d8692db,games5425898691,24.0,-2521.7099609375,5102.93994140625,690.8099975585938,-6549.6002197265625,-42.10000038146973,-1626.9000244140625,28.499999046325684,-2361.0000610351562,150.2999973297119,255.0,255.0,,0.18510212843858173,3.133598766370338,-1.5731314455840868,True,0.0,False,28,24,False,,l4bel,76561198800971706,14,1385.9599609375,4500.0400390625,16.989999771118164,-14996.099853515625,14296.199951171875,5.199999809265137,-3.1999999284744263,3.0000001192092896,521.1999893188477,255.0,255.0,False,0.009588169772023602,2.3775206910550537,2.3645365561075592e-06,True,255.0,False,12,False,10,,Touguinha,76561198335822719,18.0,-332.489990234375,3235.449951171875,264.489990234375,3719.89990234375,-15401.800537109375,3957.0001220703125,1195.6999969482422,757.2000122070312,-950.5000305175781,255.0,255.0,-0.86916151772932,-2.0879526002719917,0.2910586256265081,True,False,20,19,195.32586678381895,True,,False
85,5976,183,False,False,1,8196.679157657314,263.6400146484375,-3032.25,415.55999755859375,-17003.299560546875,8554.400024414062,14719.000244140625,5817.0001220703125,-1460.2000427246094,-171.90000534057617,1.0,0.11455565907407954,1.9920071886207182,1.1700733888504258,76561198335822719,Touguinha,18.0,312.2300109863281,-3148.320068359375,285.67999267578125,-2581.6000366210938,11026.500244140625,1465.8000183105469,4807.60009765625,1394.7999572753906,2278.300018310547,255.0,255.0,False,0.7515196857286094,2.0417348678723997,0.09194163635688284,True,20,19,False,189.13451185790447,True,,76561198800971706,l4bel,14.0,-1296.8199462890625,-4581.4501953125,16.989999771118164,15539.300537109375,-13638.699951171875,5.199999809265137,0.9000000357627869,-0.7000000029802322,1433.699951171875,255.0,255.0,False,-0.009589321050168105,-2.443136750508405,0.00017675736882039468,True,255.0,False,12,10,False,,enpitsu,76561198039309853,25,250.16000366210938,-2813.719970703125,362.260009765625,-3239.8001098632812,-20272.7001953125,-184.69999313354492,3336.0000610351562,-2577.6998901367188,3532.2000122070312,255.0,128.0,False,-0.061301721511354365,-2.456339480022183,1.5395956304433855,True,157.0,False,12,False,11,,games5425898691,bf81d8692db,24.0,2521.7099609375,-5102.93994140625,690.8099975585938,6549.6002197265625,42.10000038146973,-1626.9000244140625,-28.499999046325684,2361.0000610351562,150.2999973297119,255.0,255.0,-0.18510212843858173,-3.133598766370338,-1.5731314455840868,True,False,28,24,0.0,False,,
86,6085,187,False,False,1,6505.009479831185,-3077.8798828125,-10.09000015258789,168.24000549316406,-911.9999694824219,34646.8994140625,1389.6000671386719,-3625.1998901367188,4668.900146484375,-1028.7000274658203,1.0,-1.3069634493162372,-0.5677884745821626,2.6880173266197707,76561198800971706,l4bel,14.0,-3043.85009765625,-205.69000244140625,77.91000366210938,-3479.8001098632812,19714.300537109375,-348.1999969482422,-3551.400146484375,4196.199951171875,168.60000610351562,128.0,0.0,,-0.10877660694907418,1.012053979260753,0.7390317069570518,True,14,11,False,197.0,False,,76561198335822719,Touguinha,18.0,-1956.300048828125,-421.7200012207031,16.989999771118164,1547.1000671386719,12939.7998046875,5.400000214576721,-0.0,0.3999999910593033,-2259.1000366210938,255.0,0.0,,-0.009557714223683069,1.7517188876057785,-3.19478885243188e-05,True,141.0,False,20,20,False,,enpitsu,76561198039309853,26,-1940.5999755859375,-1350.4300537109375,17.059999465942383,382.09999084472656,22996.79931640625,-3.400000035762787,-0.0,-0.9000000357627869,-15.099999904632568,255.0,128.0,,-0.01678616347805761,1.5889848595496092,5.334384647897324e-05,True,22.307621417507047,True,12,False,12,,games5425898691,bf81d8692db,24.0,2443.530029296875,1355.47998046875,16.770000457763672,-2378.800048828125,22236.0009765625,53.69999885559082,-0.0,10.90000033378601,6.9999998807907104,255.0,128.0,-0.009657010989552173,1.4632038734664903,-0.0005572989031273928,True,False,30,26,168.0,False,,
87,6316,196,False,False,1,2626.359056681755,3288.6298828125,4056.909912109375,131.7100067138672,-6748.699951171875,5944.5001220703125,2347.100067138672,-1849.4000244140625,5674.1998291015625,-618.3000183105469,1.0,0.6962322114037912,1.6841388562363708,-3.0982691541857177,76561198335822719,Touguinha,18.0,3325.469970703125,3952.760009765625,15.699999809265137,-13002.39990234375,-5943.3001708984375,-1111.9000244140625,-3229.2001342773438,800.1000213623047,-2189.499969482422,255.0,128.0,False,0.007879206164088862,-0.3474799390661757,0.025385638315861013,True,20,20,False,206.67069253613874,True,,76561198800971706,l4bel,14.0,3258.27001953125,4676.759765625,398.510009765625,-5994.4000244140625,4787.300109863281,-1453.3999633789062,2484.600067138672,504.00001525878906,1465.5999755859375,128.0,255.0,,0.19984283382980178,-0.5239450514172093,-0.4003060458287049,True,89.0,False,16,14,False,,enpitsu,76561198039309853,25,3168.169921875,4268.169921875,27.1200008392334,3690.10009765625,-9541.900024414062,3080.1998901367188,2.3000000417232513,-1.899999976158142,141.8000030517578,255.0,0.0,,-0.016585082085660546,-1.9559464242476974,-0.00026404524459936813,True,251.95461507766478,True,14,False,13,40.0,games5425898691,bf81d8692db,24.0,2240.1201171875,5103.10986328125,297.5,-5821.5997314453125,-32.10000038146973,5385.0,-40.39999961853027,-2461.3999938964844,-13.40000033378601,255.0,255.0,0.7511991525532646,0.009939581887378328,-1.564869433050471,True,False,32,30,157.0,False,,
