,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_1_handbrake
27,2086,60,False,False,1,8077.941014112705,1764.3800048828125,-2891.1298828125,427.0899963378906,5131.199951171875,-8843.499755859375,3348.0999755859375,-2534.199981689453,-2660.4998779296875,4743.299865722656,1.0,-0.5180961902621671,1.3522607130156397,1.1310658883250984,76561198310925576,Ramos,15.0,1660.3599853515625,-2820.889892578125,314.9100036621094,7796.500244140625,-15060.0,1945.8999633789062,2703.9999389648438,-4763.699951171875,494.50000762939453,255.0,0.0,True,-0.042649829128095625,-2.0420292834898843,1.3790765282547317,True,102.0,False,14,6,10,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,2982.510009765625,-4164.72998046875,17.010000228881836,-11462.5,-12659.200439453125,0.3999999910593033,0.9000000357627869,1.0999999940395355,-1460.2999877929688,255.0,0.0,,-0.009596030961392554,-0.8141779906607266,-0.0001687613601758288,True,242.5550449535411,True,14,14,False,,games5425898691,bf81d8692db,19.0,550.489990234375,-889.5,16.989999771118164,-15300.0,-8739.099731445312,5.299999713897705,-0.5000000074505806,-0.09999999776482582,-1658.699951171875,255.0,51.0,-0.009602804610995906,-0.450058763171046,4.527986224322803e-05,True,8,False,12,226.0,False,,enpitsu,76561198039309853,26.0,747.5999755859375,-2815.409912109375,17.049999237060547,17463.900146484375,-2361.1000061035156,1.7000000178813934,0.19999999552965164,-0.09999999776482582,7.300000190734863,255.0,128.0,False,-0.016786867435947476,-3.008058543997917,-2.4876554936050234e-05,True,False,12,12,27.0,False,,
28,2142,62,False,False,0,1876.9673491100036,-2680.56005859375,4558.31982421875,212.13999938964844,5547.60009765625,22028.9990234375,2123.5000610351562,-2430.8999633789062,-3648.699951171875,-3358.599853515625,0.0,-0.43241582458647276,-1.5136876767583078,-2.1380169264886124,76561198039309853,enpitsu,26.0,-2778.35009765625,4287.60009765625,171.60000610351562,-682.2000122070312,19510.50048828125,375.09998321533203,-3072.3001098632812,-4551.9000244140625,301.00000381469727,128.0,128.0,,0.043661765743375366,1.014365627459181,-1.279661672725517,True,0.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,-1124.43994140625,2404.320068359375,16.989999771118164,-13815.899658203125,-2795.0,5.099999904632568,-1.5000000596046448,-0.19999999552965164,419.1999816894531,255.0,176.0,,0.009597534859998409,-2.94267377515506,4.147360153293954e-05,True,255.0,False,12,8,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1962.739990234375,4626.18017578125,17.010000228881836,5480.8001708984375,1516.3999938964844,2.5999999046325684,0.29999999329447746,0.09999999776482582,325.2000045776367,208.0,128.0,0.009528941585144104,0.2941458138204231,-0.0002299216280194754,True,14,False,14,229.0,False,,Ramos,76561198310925576,15.0,-2826.93994140625,5059.06005859375,152.8000030517578,3902.7999877929688,3331.7999267578125,6852.80029296875,2906.099853515625,3093.2998657226562,-1643.0000305175781,255.0,0.0,,-0.9822169281520786,0.5991846066577159,1.1971053346852198,True,6,14,10,102.0,False,,
29,2148,63,False,False,1,10279.392724628053,2561.929931640625,-5003.5,237.58999633789062,-15317.5,-3062.7999877929688,-3953.5000610351562,-3993.0999755859375,2838.800048828125,-296.5999984741211,1.0,0.4508928595878101,2.6801880944109895,-1.1948610081103683,76561198310925576,Ramos,15.0,2673.06005859375,-5098.2998046875,288.32000732421875,-7710.4998779296875,-2425.2999877929688,4221.199951171875,-1274.4000244140625,-629.0000152587891,5313.0999755859375,255.0,0.0,,0.4417391629720991,-0.199533180760815,1.5883838728438116,True,102.0,False,14,6,10,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1819.9000244140625,-4670.31005859375,17.010000228881836,-6701.6998291015625,-2136.699981689453,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,3.700000047683716,202.0,128.0,,-0.009515454915355184,-0.3093930928882085,-6.13220213597592e-05,True,229.0,False,14,14,False,,games5425898691,bf81d8692db,19.0,1376.8800048828125,-2349.39990234375,16.989999771118164,13817.60009765625,2639.5001220703125,5.299999713897705,-2.0999999344348907,-0.9000000357627869,-1314.9000549316406,255.0,0.0,-0.009620180909947033,2.951250301101526,-0.00023598339942572944,True,8,False,12,255.0,False,,enpitsu,76561198039309853,26.0,2808.010009765625,-4741.93994140625,168.94000244140625,1278.0999755859375,-17910.699462890625,-154.49999809265137,3107.0001220703125,4531.099853515625,-254.69999313354492,128.0,128.0,,0.04509845657257552,-0.9696546089209342,-3.1088524907318935,True,False,14,13,0.0,False,,
30,2173,63,False,False,1,9860.587053974019,1526.47998046875,-4700.41015625,105.9000015258789,79.80000019073486,7419.89990234375,3214.4000244140625,-2570.2999877929688,-3969.89990234375,3548.900146484375,1.0,-0.2707222027449858,2.703198956913727,0.4754665535531954,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1401.0699462890625,-4766.5498046875,17.010000228881836,-1693.9999389648438,493.3000183105469,2.5999999046325684,-0.0,0.29999999329447746,-1075.5999755859375,209.0,0.0,,-0.00956290527299034,0.1038175187741823,-8.088434838488776e-05,True,229.0,False,14,False,14,,76561198310925576,Ramos,14.0,1768.8399658203125,-4956.02001953125,15.34000015258789,-10987.7001953125,8759.000244140625,-880.0,3112.2000122070312,-302.09999084472656,-320.9000015258789,255.0,128.0,,-0.025008945432070273,0.730463676264622,0.04317318519306605,True,89.0,False,14,10,6,,games5425898691,bf81d8692db,18.0,2173.669921875,-3032.10009765625,16.989999771118164,-1892.2000122070312,-14815.899658203125,3.100000023841858,0.29999999329447746,-0.0,-2122.2000122070312,255.0,0.0,-0.009562295441244494,-1.3751134612416078,2.734146687895359e-05,True,8,False,12,223.6996042728424,True,,enpitsu,76561198039309853,26.0,2519.75,-5004.47021484375,29.510000228881836,-4414.700012207031,6397.5,-2769.2001342773438,4507.699890136719,-943.8999938964844,-2101.0000610351562,255.0,0.0,,-0.23872432973028068,1.0580217352050196,0.17339253441752736,True,False,14,14,0.0,False,,
31,2192,64,False,False,0,1101.204987110011,-1541.93994140625,4248.14013671875,180.85000610351562,-5639.2999267578125,20336.8994140625,3421.099853515625,411.5999984741211,1150.1000213623047,5874.2999267578125,0.0,1.234154732206669,-1.6759596936273997,-3.0397329195514344,bf81d8692db,games5425898691,18.0,-1525.1400146484375,4007.260009765625,117.69999694824219,11264.49951171875,13716.400146484375,3332.6998901367188,1304.2999267578125,-1080.5000305175781,1905.2000427246094,255.0,255.0,,-0.2668760717345275,1.193804828192894,-0.03383083919935432,True,199.0,False,14,False,8,,76561198039309853,enpitsu,26.0,-2676.860107421875,4381.27978515625,17.059999465942383,-6414.6002197265625,-9393.099975585938,1.8000000715255737,0.5000000074505806,0.5000000074505806,-18.799999952316284,255.0,128.0,,0.016700307774742327,-2.172486136343098,6.687842692526091e-05,True,0.0,False,14,14,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1182.1800537109375,4534.830078125,17.010000228881836,1070.5000305175781,-6643.699951171875,2.8999999165534973,0.09999999776482582,-0.09999999776482582,-2360.5999755859375,207.0,0.0,0.009537396906714842,-1.415181197619641,-2.9327250561595844e-05,True,14,False,14,229.0,False,,Ramos,76561198310925576,14.0,-1341.010009765625,4334.58984375,48.84000015258789,91.89999580383301,-8695.900268554688,3289.5001220703125,0.09999999776482582,8.500000238418579,-2727.5,128.0,0.0,,0.009610791481928598,-1.7184622197070116,-0.00028247245817844264,True,6,16,10,82.75002999459544,True,,
32,2244,66,False,False,1,8669.586182085286,2080.409912109375,-3448.300048828125,139.9199981689453,12897.099609375,18409.300537109375,1885.7000732421875,-4862.200012207031,-1458.5000610351562,1771.4999389648438,1.0,0.3386435509547957,1.8738651094340821,2.846289947156252,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1976.1600341796875,-3546.639892578125,74.9000015258789,9979.500122070312,12589.69970703125,2654.5999145507812,2514.2999267578125,-1802.1000671386719,-426.19998931884766,138.0,128.0,,0.1539793234664279,2.1059986846739953,-0.012368363609089295,True,127.0,False,16,False,14,,76561198310925576,Ramos,14.0,1805.7900390625,-2852.0,17.010000228881836,-9486.500244140625,3717.2000122070312,3.0000001192092896,-0.7000000029802322,0.09999999776482582,-1957.8999328613281,255.0,0.0,False,-0.009526547171977146,0.3785226636389876,-0.0002483871094803252,True,50.0,False,16,12,6,,games5425898691,bf81d8692db,18.0,-138.91000366210938,-4959.080078125,17.020000457763672,-4264.2999267578125,8304.500122070312,1.7000000178813934,0.5999999865889549,-1.1999999731779099,-1998.5000610351562,255.0,0.0,-0.00952864552977181,1.1044800607083394,-0.00013669638839261395,True,8,False,14,199.0,False,,enpitsu,76561198039309853,26.0,2350.239990234375,-3062.760009765625,49.11000061035156,-11714.89990234375,-4572.799987792969,3415.7998657226562,217.90000915527344,-468.69998931884766,2483.800048828125,255.0,255.0,False,-0.02952601729919692,-0.5285722626231845,0.0013672951080721297,True,False,16,15,0.0,False,,
33,2247,66,False,False,0,2256.1541169211814,-2206.800048828125,3303.68994140625,181.08999633789062,-5594.0997314453125,6057.0001220703125,9380.2001953125,4848.999938964844,-2753.5000610351562,2214.7999572753906,0.0,0.33701856029614596,-1.5250455580697229,2.800747544498284,76561198039309853,enpitsu,26.0,-2182.800048828125,3183.080078125,90.38999938964844,10102.80029296875,9124.299926757812,1781.4999389648438,-5259.0997314453125,-690.4000091552734,1454.1000366210938,255.0,255.0,False,0.5303514319378868,0.8104279852917726,-0.46435575796728507,True,0.0,False,16,False,15,,bf81d8692db,games5425898691,18.0,168.9499969482422,4885.5400390625,17.020000457763672,2993.3999633789062,-9232.7001953125,1.7000000178813934,0.3999999910593033,-0.7999999821186066,-2310.399932861328,255.0,0.0,,0.009532553075673262,-1.2886608410516458,-0.00011040793296009068,True,199.0,False,14,8,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-2061.340087890625,3438.39990234375,95.44999694824219,-10420.0,-13310.699462890625,2337.899932861328,-1996.300048828125,1375.3999328613281,-350.8000183105469,132.0,128.0,-0.37949565150560516,-2.1343713502869295,-0.027009772075540735,True,14,False,16,117.6188041292211,True,,Ramos,76561198310925576,14.0,-1655.22998046875,2763.800048828125,17.010000228881836,8577.899780273438,-6566.099853515625,2.7000001072883606,3.700000047683716,-3.1999999284744263,-1054.000015258789,255.0,128.0,False,0.009553830584340098,-0.715489068568278,0.00012030250443809647,True,6,16,12,50.0,False,,
34,2248,66,False,False,1,8542.76412547576,2296.39990234375,-3287.199951171875,242.91000366210938,20938.701171875,6892.60009765625,10939.3994140625,3683.2000732421875,-1685.5999755859375,-3687.5,1.0,-0.2617709627041968,1.6471276567977253,2.779924524890655,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,2061.340087890625,-3438.39990234375,95.44999694824219,10420.0,13310.699462890625,2337.899932861328,1996.300048828125,-1375.3999328613281,-350.8000183105469,132.0,128.0,,0.37949565150560516,2.1343713502869295,-0.027009772075540735,True,114.0,False,16,False,14,,76561198310925576,Ramos,14.0,1655.22998046875,-2763.800048828125,17.010000228881836,-8577.899780273438,6566.099853515625,2.7000001072883606,-3.700000047683716,3.1999999284744263,-1054.000015258789,255.0,128.0,False,-0.009553830584340098,0.715489068568278,0.00012030250443809647,True,50.0,False,16,12,6,,games5425898691,bf81d8692db,18.0,-168.9499969482422,-4885.5400390625,17.020000457763672,-2993.3999633789062,9232.7001953125,1.7000000178813934,-0.3999999910593033,0.7999999821186066,-2310.399932861328,255.0,0.0,-0.009532553075673262,1.2886608410516458,-0.00011040793296009068,True,8,False,14,199.0,False,,enpitsu,76561198039309853,26.0,2182.800048828125,-3183.080078125,90.38999938964844,-10102.80029296875,-9124.299926757812,1781.4999389648438,5259.0997314453125,690.4000091552734,1454.1000366210938,255.0,255.0,False,-0.5303514319378868,-0.8104279852917726,-0.46435575796728507,True,False,16,15,0.0,False,,
35,2323,69,False,False,0,3563.501282003602,-1804.7900390625,1694.3299560546875,431.54998779296875,-3772.0001220703125,8565.399780273438,6400.10009765625,-1425.5999755859375,1747.4000549316406,-5560.0,0.0,0.3175008727432568,1.8196250916278982,-1.258340378440382,bf81d8692db,games5425898691,18.0,-1723.3499755859375,1646.18994140625,268.4700012207031,-8764.299926757812,-2673.2998657226562,3061.6000366210938,-2217.100067138672,1490.5000305175781,981.2999725341797,255.0,91.0,,-0.5745944239962993,-2.1398761781611726,-0.3569356943338413,True,147.15046863914816,True,16,False,9,,76561198039309853,enpitsu,26.0,-1243.6199951171875,4708.14990234375,17.059999465942383,-9191.199951171875,-7444.000244140625,1.8000000715255737,-0.19999999552965164,0.0,607.599983215332,255.0,128.0,False,0.016718566369411762,-2.40827224319399,-0.0003006096770263153,True,0.0,False,16,16,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-3493.06005859375,1268.8499755859375,17.020000457763672,4019.89990234375,-7259.89990234375,1.8000000715255737,-0.3999999910593033,2.0000000298023224,-1394.7999572753906,128.0,26.0,0.009588782414093416,-1.0452931541237118,-0.0002256127318908237,True,14,False,16,114.0,False,,Ramos,76561198310925576,14.0,-1113.9000244140625,2301.81005859375,16.850000381469727,1445.0999450683594,-6385.10009765625,42.30000019073486,-36.90000057220459,-8.600000143051147,0.0,255.0,128.0,False,0.011641262906008667,-1.3481703427567742,-2.6910267857533064e-05,True,6,18,14,50.0,False,,False
36,2394,72,False,False,0,2258.391659703597,-2715.85009765625,3802.659912109375,195.66000366210938,7679.1998291015625,5574.4000244140625,6384.000244140625,-3814.8001098632812,-4510.10009765625,1051.2999725341797,0.0,0.06347569136879166,-1.0840458252211482,-1.8113568524961918,76561198039309853,enpitsu,25.0,-2820.75,3777.35009765625,86.73999786376953,5705.9002685546875,-1368.0000305175781,5.199999809265137,2243.3999633789062,5005.799865722656,-398.4000015258789,255.0,0.0,False,0.7825872379361252,0.9462741331231291,1.3270752470171188,True,21.0,False,18,False,17,,bf81d8692db,games5425898691,18.0,-3834.0400390625,1195.02001953125,17.809999465942383,-4585.10009765625,11310.899658203125,204.40000534057617,-47.800002098083496,627.2999954223633,-515.099983215332,255.0,97.0,,-0.011364918578037345,1.9257920282240195,0.026750709503237005,True,138.0,False,16,10,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1682.1400146484375,2663.050048828125,17.020000457763672,1144.1000366210938,14789.200439453125,1.5999999642372131,0.0,-1.1999999731779099,1863.699951171875,128.0,255.0,0.00965458913107715,1.5393126339121554,0.00013796151798648688,True,14,False,16,103.0,False,,Ramos,76561198310925576,15.0,-436.69000244140625,1977.3599853515625,17.010000228881836,5651.9000244140625,9147.60009765625,2.5999999046325684,-0.29999999329447746,-1.0000000149011612,-40.50000190734863,255.0,128.0,False,0.009570330766479456,1.011214822381665,9.996081702580108e-05,True,6,18,14,50.0,False,,False
37,2481,75,True,True,0,328.94260814191205,-823.8400268554688,4819.06982421875,217.4199981689453,4401.000061035156,16356.099853515625,866.2999725341797,-3684.89990234375,1377.8999328613281,4530.10009765625,0.0,0.09346740966824921,-1.479362650036162,-2.0439747775256953,76561198039309853,enpitsu,26.0,-832.469970703125,4630.35009765625,184.25999450683594,11171.199951171875,9665.0,5481.6998291015625,-5.199999809265137,49.000000953674316,1669.6000671386719,255.0,128.0,,0.03300118186253696,1.756984670836567,0.020738645242483596,True,2.0,False,20,2,18,,bf81d8692db,games5425898691,18.0,-1185.5899658203125,4155.77001953125,318.82000732421875,16067.5,16364.3994140625,1742.7999877929688,-4042.39990234375,3653.699951171875,-747.6000213623047,255.0,34.0,,0.20416478126785392,1.271715256604652,-0.09566192421960096,True,105.15335028145904,True,18,11,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1767.4300537109375,4927.43017578125,22.81999969482422,-992.6000213623047,-586.1000061035156,-876.6999816894531,-1393.0000305175781,-3388.2000732421875,321.6999816894531,128.0,128.0,-0.20663447438989443,2.710091483436743,0.00241097472085133,True,16,False,18,23.0,False,,Ramos,76561198310925576,14.0,-1517.0899658203125,5012.25,191.33999633789062,-15535.799560546875,-3288.3999633789062,-154.49999809265137,5338.3001708984375,-949.4000244140625,-922.3000335693359,128.0,255.0,,-0.23011526688397352,2.222289912219234,3.071570456305523,True,6,20,15,56.0,False,,False
38,2749,75,False,False,0,5169.963776710923,6.789999961853027,49.470001220703125,96.73999786376953,5135.30029296875,24548.89892578125,887.3999786376953,5535.999755859375,214.79999542236328,-2303.3999633789062,0.0,0.009575137030070971,-0.05799748952300552,0.14054760574512473,76561198039309853,enpitsu,26.0,-31.81999969482422,-229.6199951171875,120.36000061035156,-2220.2000427246094,22798.9990234375,1920.5000305175781,-5456.400146484375,-690.5000305175781,17.59999990463257,255.0,128.0,,0.9431251722177195,1.7011280306192416,0.004744637526642805,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,2919.070068359375,-4033.050048828125,17.010000228881836,20565.30029296875,-2466.300048828125,2.800000011920929,-0.5000000074505806,0.0,1924.1999816894531,255.0,255.0,,0.009591368252247916,-0.052859491585036965,5.405596189185866e-05,True,255.0,False,False,False,False,50.0,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-287.2799987792969,221.05999755859375,17.010000228881836,-15418.499755859375,-14824.300537109375,2.7000001072883606,0.29999999329447746,0.0,-2003.3999633789062,202.0,0.0,0.009585842822800415,-2.4542170833864985,3.2855071533820144e-05,True,False,False,False,0.0,False,,Ramos,76561198310925576,14.0,0.0,4332.7099609375,17.010000228881836,0.0,-4892.0001220703125,2.7000001072883606,0.7000000029802322,0.0,0.0,128.0,,,0.009590185467852546,-1.5707887708715014,3.637918141942189e-08,True,False,False,False,116.0,False,,
39,2788,76,False,False,1,8430.734960860638,-646.5800170898438,-3148.409912109375,108.0999984741211,5310.9002685546875,9270.800170898438,3080.2999877929688,17.699999809265137,304.50000762939453,-5992.19970703125,1.0,-1.1653711614602447,2.6152834244095904,2.99928579824086,76561198310925576,Ramos,14.0,-725.0599975585938,-3317.840087890625,57.9900016784668,-5691.5997314453125,15825.400390625,2625.4998779296875,2611.9000244140625,-1249.5999908447266,1838.3999633789062,128.0,0.0,,-0.003699799451060053,0.8696772022495259,-0.09954316624528943,True,22.0614195562178,True,4,False,3,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,3286.52001953125,-68.95999908447266,17.010000228881836,19015.899658203125,1419.7999572753906,2.5999999046325684,3.0000001192092896,2.0999999344348907,792.7999877929688,0.0,255.0,,-0.00982343727780439,3.0757677313287743,0.00017769270042927005,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-3648.8798828125,1930.6199951171875,16.790000915527344,13667.5,-16313.699951171875,63.60000133514404,-53.20000171661377,170.6999969482422,269.0999984741211,255.0,128.0,-0.005569766910660086,-2.2969616632312184,0.009249269116468721,True,False,False,False,214.0,False,,enpitsu,76561198039309853,26.0,-55.540000915527344,-2685.300048828125,17.040000915527344,-13408.499755859375,-9681.599731445312,8.600000143051147,1.4000000059604645,3.0000001192092896,-145.2999973297119,255.0,128.0,,-0.016869115373405727,-0.6080704373750161,0.0002437266446783528,True,False,2,2,21.59785822386383,True,,
40,2853,79,False,False,0,3789.617550850129,-372.75,1386.6800537109375,102.7699966430664,9248.300170898438,18895.2001953125,9398.699951171875,4637.9998779296875,-900.8999633789062,-3698.0999755859375,0.0,0.2904695206593811,0.2195075369031543,0.5126822152271743,bf81d8692db,games5425898691,18.0,-437.9700012207031,1216.7900390625,17.010000228881836,-4528.699951171875,18887.2998046875,2.800000011920929,-0.29999999329447746,0.29999999329447746,-1967.7999877929688,,0.0,,0.009622923802352181,1.730865389679083,-2.4193543957695365e-05,True,186.0,False,False,False,False,,76561198039309853,enpitsu,26.0,3468.090087890625,3557.43994140625,17.049999237060547,-8065.3997802734375,-9879.400024414062,3.100000023841858,0.5999999865889549,0.7999999821186066,-575.4000091552734,255.0,128.0,,0.016727871920378983,-2.309106370872553,0.0003344520987347505,True,255.0,False,2,2,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-3062.260009765625,136.14999389648438,17.0,3470.10009765625,17516.600341796875,1.5000000596046448,0.0,0.7999999821186066,7.200000286102295,255.0,,0.009590612169237102,1.3762303555217625,-6.973813548542716e-05,True,False,False,False,233.05449462706042,True,,Ramos,76561198310925576,14.0,2236.699951171875,1110.1099853515625,17.020000457763672,-3341.199951171875,5727.8997802734375,-0.5000000074505806,1.899999976158142,-3.700000047683716,-1403.0000305175781,255.0,0.0,,0.009481106056283084,2.1420499455824804,-0.00025331801605672685,True,False,4,4,15.332791579666956,True,,
41,2911,81,False,False,0,2387.888304631101,1481.449951171875,4916.97021484375,614.3499755859375,21454.09912109375,4521.7999267578125,10631.8994140625,5889.7998046875,-991.6000366210938,571.3000106811523,0.0,0.10474023921738002,1.061123818544131,0.3425523504563533,bf81d8692db,games5425898691,18.0,1342.0,4842.2900390625,480.54998779296875,12758.1005859375,18774.69970703125,3706.7001342773438,1255.8999633789062,2680.10009765625,-1202.9000091552734,255.0,0.0,,-0.2347065161037438,-0.34096488514510276,1.032701011301781,True,57.5279825682281,True,4,False,False,,76561198039309853,enpitsu,26.0,2017.8900146484375,2898.820068359375,17.049999237060547,255.40000915527344,-590.9000015258789,3.1999999284744263,1.4000000059604645,0.29999999329447746,-103.69999885559082,128.0,128.0,False,0.01715541408908784,1.953954621305305,6.326706092377422e-05,True,255.0,False,2,2,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1239.3499755859375,3883.39990234375,17.0,8829.7998046875,17958.599853515625,3.8999998569488525,0.09999999776482582,0.3999999910593033,0.7000000029802322,212.0,125.0,0.009595006495350373,1.1152570516041322,-6.249728061061726e-05,True,False,False,False,155.0,False,,Ramos,76561198310925576,14.0,1682.25,3350.7900390625,17.020000457763672,-3295.7998657226562,9404.400024414062,1.2999999523162842,-0.9000000357627869,1.0000000149011612,93.99999618530273,128.0,128.0,,0.00960697957037025,1.9213912459991793,-0.00012702365512332612,True,False,4,4,31.0,False,,
42,3091,87,False,False,1,6195.640323217328,-2385.669921875,-115.1500015258789,117.9800033569336,8815.800170898438,6679.69970703125,2790.4998779296875,-2328.800048828125,-1683.2000732421875,-473.69998931884766,1.0,0.7984829714542432,2.238178641105732,3.02118187850644,76561198310925576,Ramos,15.0,-2568.360107421875,-197.2100067138672,17.020000457763672,5420.30029296875,8979.69970703125,1.8000000715255737,0.5999999865889549,1.0000000149011612,-2298.800048828125,255.0,0.0,,-0.009549634377026116,2.1540425770969036,-0.00011047348208255588,True,0.0,False,4,False,4,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1669.969970703125,1321.1099853515625,17.0,-520.6000137329102,14090.0,3.8999998569488525,-0.0,0.7999999821186066,0.09999999776482582,209.0,128.0,,-0.009593060305465369,1.5338204867136274,-6.6807652695516e-05,True,155.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-2235.239990234375,3447.030029296875,17.010000228881836,1442.8999328613281,3864.89990234375,2.5999999046325684,0.09999999776482582,-0.29999999329447746,-177.09999084472656,128.0,128.0,-0.009666472693229494,1.9432668620534332,0.00012733872560954273,True,4,False,6,255.0,False,,enpitsu,76561198039309853,25.0,-851.22998046875,260.45001220703125,52.79999923706055,15769.7998046875,10391.8994140625,-144.0999984741211,3.1999999284744263,1117.6000213623047,1017.3000335693359,128.0,128.0,False,8.986386637859402e-05,-1.5076825305439099,-2.4160836841136266,True,False,6,4,153.0,False,,
43,3113,88,False,False,1,5290.535949586344,-1594.469970703125,472.30999755859375,210.02000427246094,17031.8994140625,12367.60009765625,2922.3001098632812,-313.99999618530273,-3859.89990234375,-789.0000152587891,1.0,-0.33285678744691416,2.2201845844910735,0.8824752228628148,76561198310925576,Ramos,15.0,-1699.7900390625,391.69000244140625,92.66000366210938,14038.800048828125,8871.300048828125,103.19999694824219,-3448.9999389648438,4252.0001220703125,524.0999984741211,255.0,128.0,,-1.3389164955510726,2.2078795641530733,0.26575367897905694,True,0.0,False,6,False,5,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1586.1099853515625,1891.469970703125,17.0,968.8999938964844,-2422.4000549316406,4.099999964237213,0.09999999776482582,-0.0,1535.3999328613281,0.0,3.0,,-0.009710923542055725,0.9285202862107188,0.00010262130909041597,True,155.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-2012.6800537109375,3925.360107421875,17.010000228881836,5381.300048828125,7771.199951171875,2.7000001072883606,-1.5000000596046448,-2.3000000417232513,-879.4000244140625,255.0,49.0,-0.009524569577837172,2.177215346001591,-1.4015106980143545e-05,True,4,False,6,255.0,False,,enpitsu,76561198039309853,25.0,449.25,1117.6800537109375,60.29999923706055,15081.199951171875,9952.000122070312,-964.5999908447266,758.1999969482422,-3434.89990234375,0.0,128.0,128.0,False,2.5401061566188524e-05,-1.788147863846747,-0.6821639660395294,True,False,6,4,153.0,False,,
