,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
33,2058,68,False,False,0,7721.318513970246,-1445.7900390625,-2561.719970703125,104.05999755859375,-22395.10009765625,-10769.3994140625,2557.4000549316406,-3486.4999389648438,570.8000183105469,4234.200134277344,0.0,-0.8223180971879177,0.879576584934466,1.4241983654439245,bf81d8692db,games5425898691,22.0,-1199.2900390625,-2476.72998046875,17.010000228881836,-18435.999755859375,-8316.099853515625,2.0999999344348907,-3.8999998569488525,-1.5999999642372131,687.6999664306641,255.0,255.0,,0.009593572173776098,-2.7092376698271146,2.430053752119451e-06,True,20,58.0,False,14,4,,76561198039309853,enpitsu,23.0,-774.9299926757812,-1340.5999755859375,17.059999465942383,-1381.0000610351562,-15210.899658203125,1.1999999731779099,0.0,-1.1999999731779099,143.1999969482422,255.0,128.0,False,0.016775998276558037,-1.6451995540054678,-0.00014339557115362469,True,10,0.0,False,10,False,,D1sturbedVG,b92d06a365b,12,-1563.199951171875,-2002.8299560546875,17.030000686645508,-10857.7001953125,-9825.30029296875,5.699999928474426,0.9000000357627869,0.9000000357627869,-1577.7000427246094,255.0,5.0,,0.016769859787516116,-2.425602873690068,-0.00016010443088112903,True,111.0,False,6,False,8,,Torres_Boss81,3109741979442749393,11.0,-2334.169921875,-187.13999938964844,17.020000457763672,-22862.80029296875,-1297.8999328613281,0.7000000029802322,-1.0999999940395355,-0.19999999552965164,95.39999961853027,255.0,128.0,,0.009585096928814702,-3.0740094702621565,-0.00011321166306988529,True,24,14,55.0,False,6,
34,2234,75,False,True,1,1422.5964598116948,1668.43994140625,3945.3798828125,470.9200134277344,-11208.800048828125,8380.0,155.9000015258789,3564.1000366210938,-4448.800048828125,1872.2000122070312,1.0,1.2898942515206349,-0.6921843423098697,1.7442555778070188,3109741979442749393,Torres_Boss81,11.0,1731.6800537109375,3869.669921875,348.9100036621094,-6067.80029296875,9111.599731445312,401.3999938964844,2522.2000122070312,650.9999847412109,-4625.0,128.0,250.0,,1.3910257031111652,-0.013892749926789408,-0.577669681992386,True,26,152.19856337065337,True,16,6,,b92d06a365b,D1sturbedVG,12.0,-204.41000366210938,4925.89990234375,17.049999237060547,-17625.899658203125,-219.20000076293945,3.0000001192092896,1.0000000149011612,-0.0,1859.4000244140625,255.0,255.0,,-0.016777318574119765,-0.0640776167552922,0.00012209468424047054,True,12,0.0,False,8,False,,enpitsu,76561198039309853,24,78.27999877929688,5347.22021484375,17.530000686645508,1141.9000244140625,-846.2999725341797,-10.0,-35.39999961853027,4.300000071525574,3.6000001430511475,255.0,0.0,,-0.025736507066719132,-2.5056603973678917,0.014879650451381054,True,31.0,False,10,False,10,,games5425898691,bf81d8692db,22.0,1291.9599609375,5102.97998046875,377.7099914550781,-8567.2998046875,-2.5999999046325684,-942.2000122070312,0.29999999329447746,-364.3000030517578,-0.5999999865889549,0.0,152.0,,-0.08120399426180414,0.009943985178166895,-1.5716027841733264,True,20,14,233.0,False,4,
35,2260,76,False,False,0,9849.395631783273,-650.280029296875,-4706.330078125,208.24000549316406,-14584.300537109375,13003.499755859375,5333.800048828125,1863.3000183105469,4940.10009765625,2850.0,0.0,-1.2001642249376205,-2.2218710471131815,-1.814458570077355,76561198039309853,enpitsu,23.0,-475.1600036621094,-4858.14013671875,142.67999267578125,-10891.600341796875,10986.400146484375,3383.5000610351562,-2175.8999633789062,-3330.2999877929688,971.3999938964844,255.0,128.0,,0.07118887321832017,2.579741025303649,0.006401340048976739,True,12,1.0,False,11,False,,bf81d8692db,games5425898691,22.0,-729.8499755859375,-5118.39990234375,52.2400016784668,5916.400146484375,-560.4000091552734,-2153.2000732421875,403.80001068115234,-5376.300048828125,-1087.0999908447266,255.0,0.0,,-0.2738919680313079,-0.2284644917713137,-1.0515963729053612,True,20,233.0,False,14,4,,D1sturbedVG,b92d06a365b,12,1655.9200439453125,-4301.27978515625,17.049999237060547,15504.599609375,6609.1998291015625,2.5999999046325684,-0.19999999552965164,0.0,-332.20001220703125,255.0,128.0,,0.01677447682109271,0.3730402353420887,0.00016250156627929942,False,0.0,False,8,False,12,,Torres_Boss81,3109741979442749393,11.0,-1061.9000244140625,-4662.6201171875,294.17999267578125,8045.2001953125,-9006.599731445312,-5506.500244140625,587.2000122070312,476.3999938964844,-5447.7001953125,128.0,0.0,True,1.3128737844215863,-2.323858120481346,3.1345424346810264,True,26,16,100.09163859326353,True,6,
36,2376,80,False,False,0,5962.489798495041,-3202.889892578125,-358.1400146484375,96.91000366210938,2784.8001098632812,6424.2999267578125,3563.699951171875,-4757.200012207031,2062.100067138672,3019.2001342773438,0.0,0.006723661007747758,-2.2307902979445022,0.47971787343773786,76561198039309853,enpitsu,23.0,-3361.52001953125,-448.4100036621094,100.37999725341797,-5038.599853515625,19821.500244140625,1248.6000061035156,-2371.9000244140625,-4893.999938964844,820.0,255.0,255.0,,0.7616941749898616,1.5818430465641367,-0.9176866634417405,True,14,0.0,False,13,False,,bf81d8692db,games5425898691,22.0,2398.5,619.530029296875,16.989999771118164,7781.500244140625,19876.700439453125,4.699999988079071,0.0,-0.5000000074505806,1558.6000061035156,255.0,247.0,,0.009608734051417664,1.231003951315456,0.00019395212270056984,True,22,208.0,False,16,4,,D1sturbedVG,b92d06a365b,12,1109.5999755859375,3018.159912109375,17.059999465942383,-14281.700439453125,15570.30029296875,1.1999999731779099,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,0.016763595114775123,2.313059025276022,-3.3934434471522884e-05,True,255.0,False,10,False,14,,Torres_Boss81,3109741979442749393,11.0,4038.010009765625,-3236.93994140625,121.47000122070312,3313.800048828125,19866.700439453125,5133.900146484375,-1849.4000244140625,-2738.800048828125,558.4999847412109,255.0,223.0,False,-0.22431424229939645,1.4212527592258153,-0.9661903130771008,True,28,18,217.38328596597074,True,6,
37,2440,82,False,False,1,6356.479084616325,2618.27001953125,-978.7100219726562,102.55000305175781,3588.3999633789062,30573.5009765625,7694.000244140625,2789.1000366210938,-1833.5000610351562,2587.7999877929688,1.0,1.3034588270097334,1.53633223716792,0.4125831930882488,b92d06a365b,D1sturbedVG,12.0,2590.330078125,-1170.8299560546875,48.15999984741211,8066.400146484375,21278.20068359375,3341.9000244140625,-583.3000183105469,-1355.3999328613281,1500.3999328613281,128.0,254.0,,-0.02192067242463925,1.8152210532477684,-0.036602404283669204,True,15,185.18491190223287,True,10,False,,3109741979442749393,Torres_Boss81,11.0,-3232.02001953125,-1888.8199462890625,15.859999656677246,10981.99951171875,-15968.699951171875,179.79999542236328,58.09999942779541,-63.00000190734863,1589.6000671386719,255.0,224.0,False,-0.00884311411898941,-2.2603568181211724,-0.0020286014283271503,True,32,206.0,False,20,6,,enpitsu,76561198039309853,23,2823.419921875,-1010.5900268554688,46.04999923706055,-15290.899658203125,6983.4002685546875,3333.5000610351562,-138.59999656677246,-391.30001068115234,2207.899932861328,255.0,0.0,False,-0.025439471026760238,0.27428883091279915,0.0005573296857107379,True,167.0,False,15,False,16,,games5425898691,bf81d8692db,22.0,-587.0,-399.989990234375,16.989999771118164,-3872.0001220703125,22449.69970703125,4.399999976158142,-0.0,0.7999999821186066,11.399999856948853,255.0,128.0,,-0.009601677421323571,1.3985011737383475,-7.440953962838765e-05,True,22,16,143.0,False,4,
38,2441,82,False,False,0,4590.890206184698,-2601.800048828125,877.780029296875,132.50999450683594,18375.10009765625,-31973.798828125,11053.900146484375,888.0999755859375,-2210.500030517578,-5506.6998291015625,0.0,-1.3170970759081384,-1.8065771390066931,0.5565469359303807,76561198039309853,enpitsu,23.0,-2723.47998046875,950.489990234375,66.16999816894531,15875.50048828125,-14299.000244140625,2797.3001098632812,4977.300109863281,236.90000534057617,-2328.000030517578,255.0,0.0,False,0.05944416007718793,-0.31842404570680194,0.17786425845127676,True,16,167.0,False,15,False,,bf81d8692db,games5425898691,22.0,619.4600219726562,212.9499969482422,16.989999771118164,3906.9000244140625,-22443.20068359375,4.399999976158142,0.0,-0.7999999821186066,3.3000001311302185,255.0,128.0,,0.009601696152766435,-1.3979795522827025,-7.19056355252648e-05,True,22,143.0,False,16,4,,D1sturbedVG,b92d06a365b,12,-2590.330078125,1170.8299560546875,48.15999984741211,-8066.400146484375,-21278.20068359375,3341.9000244140625,583.3000183105469,1355.3999328613281,1500.3999328613281,128.0,254.0,,0.02192067242463925,-1.8152210532477684,-0.036602404283669204,True,182.15528599933916,True,10,False,16,,Torres_Boss81,3109741979442749393,11.0,3129.580078125,2011.469970703125,16.760000228881836,-13251.099853515625,13709.000244140625,57.60000228881836,-5.799999833106995,0.0,1863.699951171875,255.0,249.0,False,0.009312844437154067,2.407028091770642,-2.8122800610643444e-05,True,32,20,206.0,False,6,
39,2547,86,False,False,1,5201.29729592434,-3225.169921875,1966.760009765625,282.1400146484375,4828.299865722656,29420.70068359375,968.8999938964844,-3093.2000732421875,-1356.9999694824219,-1706.1000061035156,1.0,-0.5227407285816456,-0.7031777069283563,1.7015270979188815,3109741979442749393,Torres_Boss81,11.0,-3314.969970703125,1751.3499755859375,295.1000061035156,-3996.300048828125,17764.200439453125,6.899999976158142,73.00000190734863,-3163.2000732421875,-2145.2999877929688,128.0,127.0,,-0.25457990586668355,1.5865218999960664,-0.22411826242209065,True,34,142.0,False,21,6,,b92d06a365b,D1sturbedVG,12.0,1027.02001953125,97.0,17.059999465942383,-12905.2001953125,-5458.4002685546875,1.8000000715255737,-1.1999999731779099,-0.19999999552965164,-2008.8999938964844,255.0,25.0,False,-0.016779959225706142,-0.3590356514597335,-0.00016245891079600362,True,16,214.0,False,10,False,17.0,enpitsu,76561198039309853,23,-255.72000122070312,5168.31005859375,17.049999237060547,-958.6000061035156,304.4000053405762,2.5,0.09999999776482582,2.8999999165534973,17.200000286102295,255.0,0.0,False,-0.016725217498764128,-0.996349499292343,0.00019869609724906044,True,228.0,False,16,False,16,,games5425898691,bf81d8692db,23.0,-142.72999572753906,3495.199951171875,16.989999771118164,-8283.499755859375,-10448.599853515625,4.799999892711639,-0.0,-0.0,-2262.7999877929688,255.0,0.0,,-0.009572141369802566,-0.8323801576710588,1.8907400961318997e-06,True,22,16,234.0,False,4,
40,2693,92,False,False,0,9320.941808366926,-286.0,-4160.9599609375,408.3900146484375,-9035.700073242188,29095.90087890625,-1832.7000427246094,-272.60000228881836,-128.50000381469727,5667.39990234375,0.0,0.08608124894918395,1.0414152944497825,-0.7594346692504577,76561198039309853,enpitsu,23.0,-243.6300048828125,-4391.6298828125,304.8800048828125,-885.1000213623047,16885.799560546875,3425.0,-3934.1000366210938,-42.60000228881836,107.5,255.0,128.0,False,-0.7635252794959162,1.555351675091071,0.05931756420660248,True,18,158.0,False,17,False,,bf81d8692db,games5425898691,22.0,-1149.1400146484375,-3249.340087890625,1465.6700439453125,-10946.300048828125,8780.2001953125,-6356.099853515625,183.09999465942383,-100.39999961853027,-29.40000057220459,255.0,80.0,,-0.286600516251198,-1.9146843956949804,0.3529842458096081,True,24,181.0,False,18,4,,D1sturbedVG,b92d06a365b,12,-371.75,-3975.389892578125,281.8399963378906,3343.3999633789062,-19573.900146484375,3738.900146484375,1123.3000183105469,3368.3999633789062,-1812.2999572753906,128.0,163.0,False,-0.6663657993387732,-0.49471387132977096,-0.5684128215908246,True,164.10363874384146,True,11,False,18,,Torres_Boss81,3109741979442749393,11.0,2610.139892578125,701.0900268554688,17.010000228881836,-17790.2001953125,-646.1000061035156,2.0999999344348907,2.3999999463558197,0.0,758.7999725341797,255.0,128.0,False,0.009593264866450122,-3.0488491649828284,-0.00015429477478875645,True,34,22,255.0,False,6,
41,2694,92,False,False,1,1191.2961706705855,284.8399963378906,4117.419921875,434.5400085449219,-11154.200439453125,7767.0001220703125,17345.2001953125,4630.7000732421875,1456.6999816894531,3526.199951171875,1.0,-0.23931624926020645,-1.2560243823321549,-0.8862610952985969,b92d06a365b,D1sturbedVG,12.0,371.75,3975.389892578125,281.8399963378906,-3343.3999633789062,19573.900146484375,3738.900146484375,-1123.3000183105469,-3368.3999633789062,-1812.2999572753906,128.0,163.0,False,0.6663657993387732,0.49471387132977096,-0.5684128215908246,True,18,160.91158729983908,True,11,False,,3109741979442749393,Torres_Boss81,11.0,-2610.139892578125,-701.0900268554688,17.010000228881836,17790.2001953125,646.1000061035156,2.0999999344348907,-2.3999999463558197,-0.0,758.7999725341797,255.0,128.0,False,-0.009593264866450122,3.0488491649828284,-0.00015429477478875645,True,34,255.0,False,22,6,,enpitsu,76561198039309853,23,251.63999938964844,4259.60009765625,324.4800109863281,1032.699966430664,-15255.50048828125,1572.4000549316406,5380.4998779296875,997.3000335693359,552.7000045776367,255.0,128.0,False,0.20136538456917882,-1.6950225049316816,-0.03421673565962283,True,158.0,False,17,False,18,,games5425898691,bf81d8692db,22.0,1240.43994140625,3176.409912109375,1410.300048828125,10964.300537109375,-8729.199829101562,-6882.1002197265625,-51.39999866485596,68.29999923706055,-106.5999984741211,255.0,128.0,,0.2773669173966984,1.9240900912318197,0.35713290099507194,True,24,18,181.0,False,4,
42,2846,97,False,False,1,4382.607804838135,-2995.830078125,3124.830078125,108.29000091552734,-3298.9999389648438,-3247.7999877929688,5330.4998779296875,3562.2000122070312,-3618.2998657226562,-1985.0,1.0,-0.5080704255038395,2.952652992242823,-0.1414308613224479,3109741979442749393,Torres_Boss81,11.0,-3196.090087890625,2857.639892578125,116.48999786376953,8156.400146484375,10486.099853515625,3541.6000366210938,581.6999816894531,-595.2000045776367,397.7000045776367,243.0,209.0,False,0.2022507992008172,2.270454197496017,-0.001124446973868338,True,36,221.91959574658384,True,22,6,,b92d06a365b,D1sturbedVG,12.0,2722.340087890625,2304.85009765625,17.049999237060547,-12194.000244140625,-6921.300048828125,3.100000023841858,-1.0999999940395355,-0.5000000074505806,-1958.0000305175781,255.0,4.0,False,-0.01674864827399686,-0.4799734232021299,-0.00019483271351391108,True,20,255.0,False,14,False,,enpitsu,76561198039309853,23,-987.6599731445312,4797.68017578125,17.049999237060547,-4447.799987792969,-3840.5999755859375,2.5999999046325684,0.7000000029802322,-0.29999999329447746,0.0,128.0,128.0,,-0.016560399725585515,-0.7122594788601774,3.0142081872736093e-05,True,158.0,False,18,False,18,,games5425898691,bf81d8692db,22.0,474.0899963378906,4950.77978515625,16.989999771118164,-8170.999755859375,2416.7999267578125,5.0,0.9000000357627869,-0.09999999776482582,2144.499969482422,255.0,255.0,,-0.009526942749144065,0.29048127601342005,0.0002367048339398871,True,24,18,83.0,False,4,
43,2879,98,False,False,0,10057.18229729261,1235.2900390625,-4688.759765625,192.32000732421875,10064.600219726562,9285.700073242188,5414.6002197265625,-1253.6000061035156,-3859.5001220703125,4419.5001220703125,0.0,0.9571279132630024,1.8232546189779644,1.2485002975466504,76561198039309853,enpitsu,24.0,1100.0899658203125,-4698.93017578125,112.51000213623047,3247.6998901367188,4404.4000244140625,3493.2000732421875,-3218.0999755859375,2800.2999877929688,1291.6000366210938,255.0,0.0,,0.3064291029028528,0.9506611504324098,0.02857722041591014,True,20,139.0,False,19,False,,bf81d8692db,games5425898691,22.0,641.0,-4845.89013671875,16.989999771118164,8208.499755859375,7234.6002197265625,2.199999988079071,-2.5999999046325684,-2.199999988079071,1127.6000213623047,255.0,128.0,,0.009531998864965741,0.7801205044372415,-0.0001583886478746556,True,24,57.823716186708026,True,18,4,,D1sturbedVG,b92d06a365b,12,-1130.1700439453125,-2326.02001953125,17.049999237060547,13781.300048828125,-2854.2999267578125,2.800000011920929,-2.5999999046325684,0.29999999329447746,-1033.0000305175781,255.0,46.0,False,0.016774586941820133,-0.215945215807815,-8.722843039814886e-05,True,248.74933364570782,True,14,False,20,,Torres_Boss81,3109741979442749393,11.0,2283.2900390625,-4475.0400390625,84.81999969482422,-8060.3997802734375,-14103.00048828125,-3171.9000244140625,930.5999755859375,-2156.199951171875,-1181.9999694824219,255.0,128.0,False,-0.14011034513879211,-2.7476355829362307,0.5780321687232939,True,36,24,209.74933364570782,True,6,
44,2929,100,False,False,0,9069.373466691788,3028.139892578125,-3036.469970703125,94.41000366210938,20865.30029296875,16835.799560546875,5101.700134277344,-4079.7000122070312,3017.9000854492188,3201.199951171875,0.0,0.5380052146643886,1.5019496499075393,2.621539772642392,bf81d8692db,games5425898691,22.0,2812.739990234375,-3203.8701171875,56.22999954223633,14742.5,15012.5,3011.7001342773438,-2223.000030517578,479.50000762939453,1172.0999908447266,255.0,226.0,,0.03579101545795558,0.5506295992317216,-0.012960805455759785,True,26,0.0,False,19,4,,76561198039309853,enpitsu,23.0,1739.8299560546875,-4065.7099609375,17.049999237060547,8202.60009765625,-4240.10009765625,2.800000011920929,7.599999904632568,-3.799999952316284,-1388.0000305175781,255.0,128.0,,0.01666989206471762,-0.516382185000059,1.1352756782137891e-05,True,20,169.0,False,20,False,3.0,D1sturbedVG,b92d06a365b,12,2302.679931640625,-1943.1700439453125,17.049999237060547,12963.399658203125,16158.800048828125,3.0000001192092896,-0.29999999329447746,-0.19999999552965164,2059.7000122070312,255.0,233.0,False,0.016764022232231692,0.971875526988738,3.829339826640145e-05,True,233.0,False,14,False,20,,Torres_Boss81,3109741979442749393,11.0,2387.780029296875,-2815.0,16.989999771118164,20560.70068359375,10308.00048828125,2.3000000417232513,-0.9000000357627869,-0.3999999910593033,1314.7000122070312,255.0,255.0,False,0.009594755189950763,0.4757229404293654,0.0003334135244547923,False,36,24,53.19229249544043,True,6,
45,2988,102,False,False,1,5514.251557949965,-2100.800048828125,511.1600036621094,173.3000030517578,-2031.3999938964844,18766.099853515625,10452.2998046875,5319.89990234375,2439.9000549316406,-1321.0000610351562,1.0,-0.02940585683908397,-0.945588024478625,-2.157675664129729,b92d06a365b,D1sturbedVG,12.0,-2057.10009765625,308.57000732421875,82.23999786376953,-1477.5999450683594,15597.60009765625,3429.1000366210938,-1469.4000244140625,-5211.300048828125,253.4000015258789,128.0,255.0,False,0.05271964839290645,1.9061299910773584,-0.21825276436609833,True,22,201.68491172790527,True,15,False,,3109741979442749393,Torres_Boss81,11.0,-3823.10009765625,-1576.8199462890625,104.94999694824219,-3220.4000854492188,-21989.49951171875,-1712.1000671386719,1908.3999633789062,-1225.4000091552734,-748.1999969482422,128.0,131.0,False,0.36802191671819606,-1.6598719195690128,-0.5913274392792348,True,38,255.0,False,26,6,,enpitsu,76561198039309853,23,-2488.070068359375,2542.43994140625,17.049999237060547,17770.699462890625,-3651.0000610351562,3.0000001192092896,0.19999999552965164,-0.0,2034.6000671386719,255.0,255.0,False,-0.016763947005432163,-3.0115189214713807,-1.596313849424753e-05,True,204.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,-3819.4599609375,748.5700073242188,13.100000381469727,13119.599609375,-851.2000274658203,-326.8000030517578,47.39999771118164,-1381.0000610351562,1981.300048828125,255.0,255.0,,-0.0019024387973858973,-3.112538189187468,-0.002374624672186974,True,26,20,31.0,False,4,
46,3117,107,False,False,0,8853.360713352882,2655.110107421875,-2969.969970703125,296.4100036621094,10100.2001953125,22206.69921875,-7321.400146484375,-4542.900085449219,738.3999633789062,2872.0999145507812,0.0,0.03965726346063775,-0.5991066692203595,1.1033090884960246,76561198039309853,enpitsu,24.0,2535.889892578125,-3172.409912109375,337.6499938964844,8033.3001708984375,19318.199462890625,1635.8999633789062,-5224.5001220703125,1699.7000122070312,-254.40000534057617,255.0,128.0,False,-0.09382168494211364,1.2606090029816581,-0.047514027585403316,True,22,146.0,False,21,False,,bf81d8692db,games5425898691,22.0,-576.4600219726562,-3778.409912109375,17.010000228881836,-13055.400390625,1620.2999877929688,2.3000000417232513,-0.09999999776482582,0.0,-2280.5999755859375,255.0,0.0,,0.009564369967901505,2.950121984228599,-1.3377012170757375e-05,True,28,92.0,False,22,4,,D1sturbedVG,b92d06a365b,12,2107.72998046875,-4394.990234375,357.8800048828125,-7360.7000732421875,9433.400268554688,-7395.4998779296875,5.0,49.40000057220459,-513.1000137329102,255.0,128.0,,-0.14673994027227047,1.8354367713147102,-0.25761292370846706,True,104.4805075096828,True,16,4,26,,Torres_Boss81,3109741979442749393,11.0,3655.780029296875,435.92999267578125,17.0,-189.79999542236328,7525.10009765625,3.799999952316284,-0.29999999329447746,0.3999999910593033,2970.4998779296875,255.0,255.0,True,0.009516745649676603,1.7670516866335677,-2.9088808683776214e-05,True,40,28,255.0,False,6,
47,3164,109,False,False,0,7024.362914253043,3983.06005859375,86.63999938964844,192.50999450683594,-4443.599853515625,12383.399658203125,2237.5999450683594,-4334.200134277344,98.90000343322754,-4147.699890136719,0.0,0.5425706172828714,-1.0234000767511158,-2.7983977873198644,76561198039309853,enpitsu,24.0,3810.580078125,23.719999313354492,49.2400016784668,8030.9002685546875,20697.2998046875,-4713.699951171875,757.7999877929688,1491.9000244140625,-2379.7000122070312,255.0,0.0,False,-0.45505857124026067,0.299132503097207,0.35650017214145685,True,22,114.0,False,22,False,,bf81d8692db,games5425898691,22.0,-296.3500061035156,-1935.3499755859375,17.010000228881836,9155.30029296875,10722.2998046875,2.0999999344348907,-0.29999999329447746,-0.09999999776482582,-6.700000166893005,255.0,128.0,,0.00958220149451719,0.8630273424592343,4.6820976759259414e-05,True,28,122.0,False,22,4,,D1sturbedVG,b92d06a365b,12,1968.4100341796875,-1335.2099609375,99.66000366210938,1955.0,22568.9990234375,-139.3000030517578,-5498.4002685546875,125.60000419616699,38.29999923706055,255.0,128.0,,-1.5121829870271952,-1.4746477787405383,3.022342142542036,True,83.0,False,17,4,28,,Torres_Boss81,3109741979442749393,11.0,3321.89990234375,1036.0699462890625,17.0,-175.6999969482422,7862.8997802734375,3.400000035762787,-0.09999999776482582,-0.7999999821186066,0.0,31.0,128.0,False,0.009667757356011593,-1.5482713810379478,-5.897132726126211e-05,True,40,28,255.0,False,6,
48,3192,110,False,False,1,7867.337109993871,-3601.25,-1315.2099609375,98.38999938964844,-8710.499877929688,-9471.300048828125,2141.4999389648438,4489.2999267578125,-3016.6000366210938,2597.2000122070312,1.0,-0.7444695837463023,0.5336669017735464,-2.8273626705411017,3109741979442749393,Torres_Boss81,11.0,-3438.25,-1235.1800537109375,93.87000274658203,-3973.5000610351562,-2861.4999389648438,-155.20000457763672,-1206.9000244140625,-5317.39990234375,719.5999908447266,0.0,214.0,False,-0.04264694162514348,1.7360638590111097,-1.8888700166017791,True,42,235.0,False,29,6,,b92d06a365b,D1sturbedVG,12.0,-2138.1298828125,-821.3599853515625,17.049999237060547,-1757.2000122070312,-22737.7001953125,2.7000001072883606,-0.5000000074505806,0.09999999776482582,-0.5999999865889549,255.0,128.0,,-0.01682061190553215,-1.4935844771323656,6.86729159859518e-06,True,28,114.0,False,18,4,,enpitsu,76561198039309853,24,-4078.929931640625,-17.190000534057617,678.510009765625,1.1999999731779099,9939.400024414062,62.30000019073486,-2365.8999633789062,-0.0,0.0,255.0,0.0,False,-0.0020986161666137716,1.5541094697031328,1.57085200769995,True,114.0,False,22,False,22,,games5425898691,bf81d8692db,22.0,-373.9800109863281,721.4099731445312,17.010000228881836,-10732.7001953125,-8674.7998046875,2.199999988079071,-1.5000000596046448,-1.1999999731779099,-1929.1000366210938,255.0,70.0,,-0.00957594248674319,-0.609614142378126,3.2245925219169264e-05,True,28,22,122.0,False,4,
49,3264,112,False,False,1,9476.84905980867,-3823.68994140625,-3077.97998046875,147.30999755859375,8619.89990234375,22513.9990234375,12692.900390625,5650.10009765625,705.9999847412109,-1891.4999389648438,1.0,1.3527947116055838,-0.38034489080487166,-0.08655060290118945,b92d06a365b,D1sturbedVG,12.0,-3859.43994140625,-3248.949951171875,55.560001373291016,2831.0000610351562,19082.5,3191.9000244140625,-43.80000114440918,-489.3000030517578,420.49999237060547,182.0,128.0,False,-0.041098785452072774,1.6579255396539443,0.13997878440244865,True,30,189.18277848151416,True,18,4,,3109741979442749393,Torres_Boss81,11.0,-3734.659912109375,-2008.8599853515625,16.110000610351562,9759.600219726562,2275.500030517578,163.79999160766602,-110.10000228881836,140.0,2341.300048828125,255.0,226.0,False,0.00018083842547949133,2.859986776581183,0.0034669984224180903,True,42,235.0,False,30,6,,enpitsu,76561198039309853,24,-3553.780029296875,-1267.1099853515625,17.049999237060547,170.59999465942383,2784.4000244140625,2.5,-0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,False,-0.017052459551335747,-1.5095391089247199,4.1650763578985205e-06,True,93.0,False,22,False,22,,games5425898691,bf81d8692db,22.0,-3647.840087890625,-2595.489990234375,96.83999633789062,-11320.6005859375,-18478.1005859375,2794.8001098632812,-851.9999694824219,472.99999237060547,247.19999313354492,255.0,150.0,,0.15826838276577557,-1.1060039478187627,-0.003612538459461823,True,32,24,127.44326028772578,True,4,
