,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
71,4733,156,False,True,0,5389.590445778778,2977.800048828125,1392.8199462890625,348.94000244140625,-14393.800048828125,17689.300537109375,-263.4000015258789,-3934.1000366210938,1861.199951171875,205.30000686645508,0.0,0.9467917021532195,0.2171653275268489,1.810519344715866,8804005501172738206,ethernat_cable,7.0,3143.2099609375,1284.6099853515625,407.0400085449219,-9197.5,18459.300537109375,-2046.7999267578125,-89.70000267028809,-359.90001678466797,-92.60000228881836,128.0,106.0,,-0.247076603144072,1.3249640093948556,-0.9487200055825119,True,28,55.0,False,False,26,,8103191170931081510,Speedfreek52,8.0,2237.39990234375,3313.06005859375,17.010000228881836,265.9000015258789,-6742.60009765625,2.3000000417232513,0.09999999776482582,1.0999999940395355,1300.3999328613281,0.0,195.0,False,0.009931098585707848,-1.483831008202384,-7.955263557724846e-05,True,19.0,False,8,8,False,,enpitsu,76561198039309853,24.0,3975.35009765625,59.25,113.19000244140625,5730.0,-5633.800048828125,-371.1000061035156,2037.4000549316406,4212.9998779296875,1233.7999725341797,128.0,0.0,,-0.44682741962129185,-1.7034780330595474,1.2706798789923224,True,215.0,False,20,2,16,,games5425898691,bf81d8692db,19.0,3745.3798828125,-678.719970703125,186.58999633789062,-1376.3999938964844,-22652.900390625,-540.8000183105469,4222.39990234375,-1457.7000427246094,778.3999633789062,255.0,96.0,-1.156147223711718,1.6454895542039978,2.7506101623566135,True,176.0,False,34,False,34,,
72,4798,159,True,True,0,1006.1187712433273,105.9000015258789,5047.9599609375,114.45999908447266,-16749.69970703125,16146.800537109375,-2378.3999633789062,-4948.2000732421875,-2961.7001342773438,230.79999923706055,0.0,0.7533555292842132,1.6297569894998776,1.0737911034640977,8804005501172738206,ethernat_cable,7.0,343.7099914550781,4841.02978515625,137.1999969482422,-15843.599853515625,15867.099609375,3236.6000366210938,78.49999904632568,-4196.300048828125,-1743.9999389648438,128.0,255.0,,0.07649717544044145,1.5940453188745276,-0.36682064278610177,True,30,0.0,False,False,26,,8103191170931081510,Speedfreek52,8.0,430.9700012207031,2456.18994140625,77.5999984741211,-15324.69970703125,-1761.1000061035156,-1035.4000091552734,-1935.7000732421875,-2207.2999572753906,-314.0999984741211,236.0,128.0,False,-0.33669909394891073,-2.685676455174357,-0.8123726864681161,True,4.0,False,10,10,False,,enpitsu,76561198039309853,24.0,3134.389892578125,29.34000015258789,17.059999465942383,-853.4999847412109,927.2000122070312,1.2999999523162842,0.29999999329447746,-0.7000000029802322,0.0,128.0,128.0,False,0.016836605142696543,2.314874474217662,6.709197686015929e-05,True,215.0,False,20,2,16,,games5425898691,bf81d8692db,19.0,340.5199890136719,-3459.050048828125,16.989999771118164,-18757.2998046875,13310.10009765625,2.5,-0.3999999910593033,0.09999999776482582,-1976.1000061035156,255.0,0.0,0.00959298481906363,2.4461089439814963,-5.142899367993993e-05,True,103.8872772980762,True,34,False,34,,
73,5052,159,False,True,0,5202.131989163025,-3.3299999237060547,15.029999732971191,92.36000061035156,-1904.1000366210938,27614.09912109375,-1179.8999786376953,-2721.9000244140625,-736.6999816894531,-4275.4998779296875,0.0,-0.006536388447779643,-0.03555260903995345,-0.022562398907943464,8804005501172738206,ethernat_cable,6.0,-24.260000228881836,-147.02999877929688,119.66999816894531,-12818.499755859375,16055.799560546875,-998.1999969482422,-355.60001373291016,-2961.400146484375,-4620.899963378906,255.0,128.0,,0.0005658447241829556,1.5345820586835537,0.5799173827614954,True,4,3.940163473929133,True,False,4,,8103191170931081510,Speedfreek52,7.0,-2707.830078125,-399.54998779296875,17.010000228881836,-16695.799560546875,10713.599853515625,2.0999999344348907,-0.3999999910593033,0.0,191.29999160766602,237.0,128.0,,0.009579819080564997,2.591824261310432,-0.00011771225325446834,True,14.0,False,False,False,False,,enpitsu,76561198039309853,24.0,943.3699951171875,3247.669921875,17.049999237060547,11517.2998046875,12968.299560546875,2.8999999165534973,-0.29999999329447746,-0.19999999552965164,-2010.5000305175781,255.0,128.0,,0.016763315941994063,0.7754651082561956,3.397908113380646e-05,False,27.879716073313066,True,False,False,False,29.0,games5425898691,bf81d8692db,19.0,-165.8300018310547,591.239990234375,65.02999877929688,3958.3999633789062,-22443.701171875,2991.199951171875,4554.5001220703125,640.6999969482422,-1031.9000244140625,128.0,146.0,0.10971834283393286,-1.5944967500336495,-0.00864503900472255,True,0.0,False,4,False,3,,
74,5054,159,False,False,1,5389.40956338304,6.150000095367432,-175.44000244140625,99.94000244140625,-18143.699951171875,5805.2001953125,6229.89990234375,4067.5,440.29998779296875,4388.699951171875,1.0,0.12647631330959858,0.11993381532313757,-0.38509386499404885,bf81d8692db,games5425898691,19.0,129.52999877929688,-385.5400085449219,89.4800033569336,-3958.3999633789062,22443.701171875,2395.0,-5452.9998779296875,-714.7000122070312,61.39999866485596,128.0,189.0,,-0.752752140576967,1.6891019613204183,-0.15471160297329448,True,4,0.0,False,False,3,,76561198039309853,enpitsu,24.0,-943.3699951171875,-3247.669921875,17.049999237060547,-11517.2998046875,-12968.299560546875,2.8999999165534973,0.29999999329447746,0.19999999552965164,-2010.5000305175781,255.0,128.0,,-0.016763315941994063,-0.7754651082561956,3.397908113380646e-05,False,21.598133494777063,True,False,False,False,,Speedfreek52,8103191170931081510,7.0,2862.340087890625,303.7699890136719,17.010000228881836,16972.7001953125,-10251.8994140625,2.0999999344348907,1.7000000178813934,-0.7999999821186066,236.49999618530273,236.0,178.0,,-0.009583207786469495,-2.6033622228375997,-5.204317311964698e-05,True,14.0,False,False,False,False,,ethernat_cable,8804005501172738206,6.0,24.260000228881836,147.02999877929688,119.66999816894531,12818.499755859375,-16055.799560546875,-998.1999969482422,355.60001373291016,2961.400146484375,-4620.899963378906,255.0,128.0,-0.0005658447241829556,-1.5345820586835537,0.5799173827614954,True,0.0,True,4,False,4,,
75,5192,164,False,False,1,4898.324094952616,-2815.840087890625,1943.780029296875,116.54000091552734,1748.2000732421875,2382.899932861328,4934.89990234375,-2614.7000122070312,1918.6000061035156,3129.4000244140625,1.0,-0.25737939189079206,0.9614830259336653,0.708802138850042,bf81d8692db,games5425898691,19.0,-3086.780029296875,2148.179931640625,100.58999633789062,-9098.800048828125,14909.7998046875,258.8999938964844,-4253.299865722656,-3486.6000366210938,53.69999885559082,255.0,128.0,,-1.296563836628084,0.8493008344559346,0.035613238295581814,True,8,61.0,False,False,7,,76561198039309853,enpitsu,24.0,-2520.550048828125,-2129.31005859375,17.049999237060547,6361.500244140625,12579.000244140625,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,-84.70000267028809,255.0,128.0,,-0.01677402971010631,2.048394443681509,7.039493572517958e-05,True,255.0,False,False,False,False,,Speedfreek52,8103191170931081510,8.0,-1233.18994140625,4345.7998046875,17.010000228881836,-8753.900146484375,-9229.89990234375,2.0999999344348907,1.0999999940395355,1.7000000178813934,459.39998626708984,197.0,128.0,,-0.00959808488241429,-0.8472801639591071,-0.00011618412242627849,True,255.0,False,4,False,4,,ethernat_cable,8804005501172738206,6.0,3122.699951171875,3921.6201171875,17.0,-14047.80029296875,17808.599853515625,3.400000035762787,-2.0000000298023224,2.8999999165534973,1059.800033569336,255.0,255.0,-0.009609525980043044,0.8881042622038207,9.421721967975271e-05,True,255.0,False,6,False,6,40.0,
76,5235,165,False,False,0,8113.1897240570515,2530.330078125,-2214.18994140625,125.25,-5537.9998779296875,17321.700439453125,3870.0,2971.7001342773438,-2745.7998657226562,4430.400085449219,0.0,0.1855363814485222,-0.1389749262380111,1.3469001115987358,8103191170931081510,Speedfreek52,8.0,2579.47998046875,-2448.580078125,17.010000228881836,6349.5001220703125,13346.400146484375,2.199999988079071,-1.8000000715255737,-4.000000059604645,1307.7000427246094,240.0,143.0,,0.009607443803590245,1.1759243571926206,6.993598032919238e-05,True,4,237.89344533028142,True,False,4,,8804005501172738206,ethernat_cable,6.0,-311.92999267578125,-3886.449951171875,17.0,14873.00048828125,17501.400146484375,2.800000011920929,-0.09999999776482582,0.0,1554.4000244140625,255.0,255.0,,0.009583542805579506,0.9022286638601765,0.00017665931203474498,True,213.0,False,6,6,False,,enpitsu,76561198039309853,24.0,2142.550048828125,1251.1199951171875,17.049999237060547,1338.699951171875,6780.8001708984375,2.5999999046325684,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,,0.016994725519820675,-1.7657406858676095,-5.890580728686918e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3601.8701171875,-4384.56982421875,132.5800018310547,-9875.700073242188,-6740.30029296875,-3955.7998657226562,2539.1000366210938,109.49999809265137,-1524.6000671386719,255.0,0.0,0.40866897247468764,-2.642914980139691,1.0005136493274893,True,61.0,False,8,False,8,,
77,5273,167,False,False,0,5706.286346001296,1779.1400146484375,99.62999725341797,121.05999755859375,-11718.00048828125,21929.29931640625,4662.200012207031,-1233.8999938964844,733.3000183105469,12.100000381469727,0.0,-0.384201078679266,1.4064829730492876,1.2585671425258942,8103191170931081510,Speedfreek52,8.0,1912.25,-128.38999938964844,21.959999084472656,-10423.299560546875,18901.8994140625,3002.2000122070312,0.0,-0.29999999329447746,1782.2000122070312,220.0,255.0,,0.00960166474786327,2.1267266340195903,0.000161322555215601,True,6,158.0,False,False,4,,8804005501172738206,ethernat_cable,6.0,-514.6099853515625,-1145.0,17.0,-8115.3997802734375,19595.10009765625,1.2999999523162842,-0.09999999776482582,0.5999999865889549,-1963.5000610351562,255.0,0.0,,0.009602499415624863,1.8925727520899616,-6.474344711009569e-05,True,227.32243415104446,True,6,6,False,,enpitsu,76561198039309853,24.0,1549.4300537109375,2399.320068359375,17.049999237060547,-8261.900024414062,9747.39990234375,2.5,-0.3999999910593033,0.5000000074505806,0.3999999910593033,0.0,128.0,,0.01682431335025402,-0.8679930846511513,5.729601509450706e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,2841.139892578125,-2982.9599609375,17.020000457763672,-559.900016784668,19969.7998046875,-2.199999988079071,0.0,-0.19999999552965164,0.0,255.0,128.0,0.009606211972823039,1.5988221378728327,1.2537072582388512e-05,True,182.93692023523394,True,8,False,8,,
78,5320,168,False,False,1,8848.991260472767,163.47999572753906,-3678.6201171875,159.50999450683594,13884.200439453125,2323.6000061035156,6440.9002685546875,5987.19970703125,275.2000045776367,276.8000030517578,1.0,-0.19366033062302881,1.5196710058284413,-0.9018141031250567,76561198039309853,enpitsu,24.0,75.66000366210938,-3837.31005859375,75.08000183105469,12570.10009765625,213.60000610351562,2873.2000732421875,-3464.2001342773438,2430.5999755859375,-979.4999694824219,128.0,0.0,,-0.016709023091757327,0.6227961685110804,0.052694035622163654,True,2,255.0,False,False,1,,bf81d8692db,games5425898691,19.0,-2274.39990234375,-814.239990234375,50.630001068115234,4369.2999267578125,-22455.80078125,-2090.500030517578,2077.2000122070312,491.6999816894531,107.20000267028809,255.0,208.0,,0.3970080295279985,-1.7821967026921413,0.00021096925909142624,True,146.0,False,10,10,False,,Speedfreek52,8103191170931081510,8.0,-288.7799987792969,-3057.550048828125,17.020000457763672,16328.299560546875,1936.6999816894531,1.1999999731779099,-0.29999999329447746,-0.19999999552965164,2448.2000732421875,238.0,255.0,False,-0.009608419863818062,2.8890517546663013,-7.996059726847083e-05,True,142.0,False,6,False,6,,ethernat_cable,8804005501172738206,7.0,1635.530029296875,-1532.7900390625,17.0,17305.6005859375,1458.0999755859375,3.3000001311302185,0.5999999865889549,-0.0,9.49999988079071,255.0,128.0,-0.00959834856623893,3.056160674120638,-7.032513725132397e-05,True,198.0,False,6,False,6,,False
79,5378,171,False,False,0,2804.559695702205,-2945.8701171875,3225.949951171875,107.94999694824219,8158.800048828125,13614.300537109375,11125.30029296875,2249.2999267578125,-5559.000244140625,193.1999969482422,0.0,0.41912664141128725,-1.4283786892967054,-0.6615765718814167,8804005501172738206,ethernat_cable,7.0,-3070.409912109375,3104.3798828125,17.0,4809.700012207031,12861.8994140625,3.6000001430511475,0.7999999821186066,2.0000000298023224,-1908.2000732421875,176.0,42.0,False,0.009592117945144658,1.1595773179424391,-8.328031292758706e-05,True,6,184.0,False,False,6,,8103191170931081510,Speedfreek52,8.0,-2290.639892578125,1348.969970703125,17.020000457763672,-12789.100341796875,-6092.60009765625,1.1999999731779099,0.0,0.19999999552965164,-2510.2999877929688,237.0,0.0,True,0.009612736241670795,-2.7950809340868985,-0.00013049596951331748,True,173.0,False,6,6,False,,enpitsu,76561198039309853,24.0,-1139.8599853515625,4378.22998046875,17.059999465942383,4382.099914550781,3141.199951171875,1.4000000059604645,-0.19999999552965164,0.29999999329447746,0.0,128.0,128.0,,0.016733548881970862,-2.5196903974397293,1.543257206480222e-07,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,543.0,4730.06005859375,17.010000228881836,-14824.300537109375,7684.89990234375,2.3000000417232513,0.9000000357627869,-0.09999999776482582,1742.5,255.0,255.0,0.009617200122959201,2.701236862402442,0.00016396040221516547,True,177.0,False,10,False,10,,
80,5459,173,False,False,1,8942.642071280672,990.77001953125,-3802.139892578125,319.4100036621094,6317.19970703125,17237.2998046875,8329.69970703125,1972.2999572753906,220.6999969482422,5125.3997802734375,1.0,0.4144353563737053,-3.0122727665546947,-0.16360839814065672,76561198039309853,enpitsu,24.0,957.77001953125,-3854.669921875,195.4199981689453,8631.300048828125,12575.699462890625,1841.0000610351562,-2253.000030517578,4974.200134277344,-656.1000061035156,255.0,0.0,,-0.47294028290228995,1.8301744913776685,0.44649437421259625,True,4,215.0,False,False,3,,bf81d8692db,games5425898691,19.0,795.0800170898438,-4109.89990234375,135.83999633789062,8131.400146484375,12543.00048828125,2217.899932861328,1084.4000244140625,-907.5,441.1000061035156,255.0,150.0,,0.6447185769032381,2.0308444537004493,-0.04807232712063931,True,121.60920453584325,True,12,10,False,,Speedfreek52,8103191170931081510,7.0,879.4299926757812,-1211.260009765625,17.020000457763672,-5020.299987792969,12690.699462890625,1.0999999940395355,-0.3999999910593033,0.3999999910593033,-2210.500030517578,229.0,0.0,,-0.009560036615708489,1.2601477744856378,-4.7514815710928124e-05,True,125.0,False,6,False,6,,ethernat_cable,8804005501172738206,6.0,832.4600219726562,-4913.18994140625,836.3900146484375,-9954.7998046875,-4849.599914550781,-566.3000106811523,-706.6999816894531,516.3999938964844,-555.4999923706055,255.0,128.0,0.07744255656505687,0.39653459783392453,-0.37218106845717847,True,96.0,False,8,False,6,,
81,5517,176,False,False,0,5018.142334887417,-2279.320068359375,316.2900085449219,618.469970703125,-734.1000366210938,7785.8001708984375,2857.5,1435.2000427246094,1876.1000061035156,723.6000061035156,0.0,-0.686222730496702,2.2183658044847165,-0.4723184034441928,8103191170931081510,Speedfreek52,7.0,-2307.389892578125,181.22000122070312,509.9200134277344,-8620.10009765625,877.3000335693359,3802.39990234375,-3159.8001098632812,1509.9000549316406,-1245.8999633789062,243.0,64.0,False,-0.6732084949935566,1.397202840480526,-0.3669254992007126,True,8,44.0,False,False,6,,8804005501172738206,ethernat_cable,7.0,443.7799987792969,5039.7900390625,155.13999938964844,-4061.300048828125,-1557.7999877929688,-6832.0001220703125,2025.2999877929688,4115.5999755859375,2109.499969482422,255.0,31.0,,-0.7409708843804835,1.3668334223569716,-1.1101230667501352,False,0.0,False,8,6,False,,enpitsu,76561198039309853,24.0,-3121.47998046875,1033.1400146484375,17.049999237060547,-15373.800048828125,247.00000762939453,3.100000023841858,0.0,0.0,-2079.600067138672,255.0,0.0,,0.0167759080650016,3.0590633058875825,-6.914777007289012e-06,True,245.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2302.739990234375,620.1199951171875,78.61000061035156,-4911.400146484375,-19276.8994140625,2953.0999755859375,-1580.2000427246094,511.89998626708984,-952.5,255.0,109.0,-0.10805872975775634,-1.9466943090781887,0.0035081132462707215,True,69.80996998663872,True,14,False,12,,
82,5567,177,False,False,1,6977.0147397872815,2397.64990234375,-1673.5,106.44999694824219,-13720.30029296875,16478.499755859375,9730.2001953125,4727.39990234375,1450.2999877929688,-3398.0999755859375,1.0,-0.9340371920245548,-1.3090447952167712,-1.5558642849573572,76561198039309853,enpitsu,24.0,2515.39990234375,-1827.8399658203125,46.20000076293945,-16168.199462890625,6164.000244140625,3455.5999755859375,-189.50000762939453,-370.8000183105469,-741.9000244140625,255.0,128.0,False,-0.02549754698886298,0.4553444755642215,0.001319458178276567,True,6,178.79112226988678,True,False,5,,bf81d8692db,games5425898691,19.0,3346.860107421875,3347.43994140625,22.010000228881836,6285.9002685546875,21747.5,-1443.8999938964844,-5163.499755859375,1814.7999572753906,542.0000076293945,255.0,186.0,,0.14538624816800963,1.8265818894041215,0.0013368937156676116,False,51.0,False,14,14,False,,Speedfreek52,8103191170931081510,7.0,3849.81005859375,79.76000213623047,18.260000228881836,2441.199951171875,1824.6000671386719,237.5,-161.29999160766602,-461.8000030517578,-964.8999786376953,205.0,0.0,False,-0.030906082508617348,-1.2439182766050816,0.06994958285143008,True,255.0,False,8,False,6,,ethernat_cable,8804005501172738206,7.0,-1356.4100341796875,-4569.7001953125,17.010000228881836,-10515.899658203125,6035.3997802734375,2.0999999344348907,-1.899999976158142,0.7000000029802322,778.4999847412109,255.0,209.0,-0.009543233085496598,0.525224165421279,0.00011044335345503596,False,0.0,False,8,False,6,,
83,5664,181,False,False,1,3278.3396102027054,-1977.4200439453125,3561.719970703125,307.25,867.6999664306641,9546.300048828125,6210.9002685546875,355.2000045776367,-4879.800109863281,-3472.7999877929688,1.0,-0.2469641646688056,0.6354230315715399,1.0790317926608786,76561198039309853,enpitsu,24.0,-2064.840087890625,3521.4599609375,187.88999938964844,865.8999633789062,22983.1005859375,-153.69999885559082,-943.6000061035156,5405.4998779296875,-372.79998779296875,128.0,128.0,False,-0.08036729547041851,1.4349783444247195,1.8963411155323917,True,8,66.0,False,False,7,,bf81d8692db,games5425898691,19.0,1792.1600341796875,2377.18994140625,16.989999771118164,-13201.8994140625,-10325.30029296875,4.699999988079071,1.0000000149011612,0.7999999821186066,-1409.1999816894531,255.0,0.0,,-0.009584696796007519,-0.6478715777807993,-0.00019059997916739418,True,200.0,False,16,16,False,,Speedfreek52,8103191170931081510,8.0,645.0599975585938,4088.7900390625,17.0,-7072.2998046875,14837.5,3.4999999403953552,1.2999999523162842,-1.2999999523162842,1695.5999755859375,128.0,191.0,False,-0.009685353431927527,1.0625191472024533,9.148667987340524e-06,True,174.0,False,10,False,8,,ethernat_cable,8804005501172738206,7.0,-3658.18994140625,-13.619999885559082,15.5600004196167,5178.0999755859375,20468.199462890625,198.4000015258789,-81.5999984741211,-131.00000381469727,-392.40001678466797,255.0,128.0,-0.00577675780111734,1.8957554862032076,0.0015657024004790386,True,255.0,False,10,False,8,,False
84,5711,183,False,False,0,10456.52893131905,1859.949951171875,-4946.81005859375,421.4200134277344,20799.29931640625,18990.50048828125,6826.099853515625,-1023.3000183105469,-4505.799865722656,3827.5,0.0,-1.1064841503250782,2.125090296416629,0.4836973281033827,8103191170931081510,Speedfreek52,8.0,1675.3399658203125,-5053.64990234375,298.3999938964844,19550.30029296875,9552.000122070312,4631.700134277344,-2597.9998779296875,2184.199981689453,-3239.2999267578125,210.0,244.0,,-0.15019228587010947,-0.06070001536511397,-1.5915539244389587,True,12,107.0,False,False,9,,8804005501172738206,ethernat_cable,6.0,2940.139892578125,-3182.699951171875,17.010000228881836,-12124.100341796875,-16125.899658203125,-0.19999999552965164,0.09999999776482582,0.3999999910593033,200.9000015258789,255.0,128.0,,0.009601288110587643,-2.1963366724471287,-0.00011403238824220348,True,248.81200857059932,True,10,8,False,,enpitsu,76561198039309853,24.0,2056.550048828125,-4691.85986328125,17.049999237060547,5009.5001220703125,477.09999084472656,2.7000001072883606,-0.3999999910593033,-0.19999999552965164,-0.29999999329447746,255.0,,,0.016627130886922015,0.09488553954298291,4.9502373615184595e-05,True,66.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,755.3800048828125,-2035.25,16.989999771118164,14419.69970703125,10837.900390625,2.199999988079071,0.3999999910593033,0.5000000074505806,1.0999999940395355,255.0,,0.00958088305652848,0.6447089044344967,-5.904241804528038e-05,True,172.81200857059932,True,16,False,16,,
85,5769,185,False,False,1,4977.587711913904,-2724.800048828125,1724.4200439453125,275.7099914550781,7749.6002197265625,12882.900390625,3893.9999389648438,2090.800018310547,3009.7000122070312,-4750.7000732421875,1.0,0.9483957110182096,-1.9298785159657437,0.2874624282220046,bf81d8692db,games5425898691,19.0,-2664.97998046875,1526.06005859375,170.7899932861328,-9434.69970703125,8698.400268554688,2588.0999755859375,-3969.4000244140625,-1238.6000061035156,341.5999984741211,255.0,128.0,,0.21552050352623286,1.1804291091108805,0.547595546325965,True,18,109.68605607299396,True,False,17,,76561198039309853,enpitsu,24.0,,,,,,,,,,,,,,,,False,,,,,,,Speedfreek52,8103191170931081510,8.0,-3249.10009765625,3395.27001953125,17.0,13166.400146484375,-7802.5,3.400000035762787,0.5000000074505806,0.7999999821186066,-183.1999969482422,238.0,128.0,False,-0.009531775581193292,-2.588730552525093,9.413856498030437e-05,True,39.0,False,12,False,10,,ethernat_cable,8804005501172738206,6.0,-2201.97998046875,4928.5400390625,17.049999237060547,9219.89990234375,-2768.900146484375,-57.39999771118164,-237.09999084472656,-103.10000419616699,-1164.4000244140625,255.0,4.0,-0.01468304463541268,-2.8622365596714214,0.0017110868096877937,True,194.0,False,10,False,8,,
86,5815,186,False,False,0,9182.432360719222,1482.56005859375,-3729.02001953125,161.13999938964844,-3989.2999267578125,10594.000244140625,11615.699462890625,4887.900085449219,-3471.199951171875,242.29999542236328,0.0,-0.9884955007857333,-0.5332759250281671,-0.6409967422368054,8804005501172738206,ethernat_cable,7.0,1470.5899658203125,-3911.0400390625,17.0,5922.19970703125,9986.199951171875,0.9000000357627869,2.0999999344348907,3.100000023841858,462.5,255.0,229.0,,0.009544481570200979,0.9844657144760988,0.00038634907680239937,True,10,137.72845580500936,True,False,8,,8103191170931081510,Speedfreek52,8.0,1301.3599853515625,-3541.909912109375,17.0,-8647.5,-8637.60009765625,3.3000001311302185,0.0,-0.5999999865889549,0.0,128.0,128.0,False,0.0096255066330884,-2.3567561661907335,-5.0644369857347106e-05,True,39.0,False,12,10,False,,enpitsu,76561198039309853,24.0,2304.090087890625,4608.0,26.959999084472656,24.800000190734863,2.199999988079071,-1190.4000091552734,0.0,0.0,18.99999976158142,,,,7.621330958755167e-06,-1.4788373891599658,3.50671728960143e-07,False,85.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3849.5,-2776.14990234375,18.649999618530273,-6248.699951171875,-3652.39990234375,-712.6999664306641,959.8999786376953,1974.9000549316406,-1117.699966430664,255.0,128.0,0.05059290072964545,-2.6907945100191384,0.044175771507670186,True,95.0,False,18,False,18,,
87,5891,189,False,False,0,6199.163187359566,419.8999938964844,-917.8900146484375,838.2999877929688,-11217.80029296875,22061.201171875,680.5000305175781,5147.0001220703125,-2877.0999145507812,-294.4000053405762,0.0,0.6280107511647351,0.11190158994499311,-2.7067347381263653,8804005501172738206,ethernat_cable,7.0,495.75,-1020.510009765625,728.97998046875,-8242.899780273438,15518.399658203125,-758.8999938964844,-1129.3000030517578,-1461.199951171875,-5180.5999755859375,255.0,164.0,,0.48292847643427017,0.28815951411192087,-1.6990398480797209,True,12,14.0,False,False,9,,8103191170931081510,Speedfreek52,8.0,-2706.0400390625,-3816.1298828125,17.0,-15859.49951171875,-7961.6998291015625,3.1999999284744263,-1.2999999523162842,-0.7999999821186066,446.50001525878906,233.0,101.0,False,0.00957853927223324,-2.62823684364804,-0.000347227962676291,True,11.0,False,14,12,False,,enpitsu,76561198039309853,24.0,1579.81005859375,4177.3701171875,17.049999237060547,-10823.00048828125,1814.2999267578125,2.5999999046325684,1.4000000059604645,0.0,-90.60000419616699,255.0,128.0,False,0.01670993199868682,2.964313823561549,0.0001343738207441438,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,885.2100219726562,-1821.780029296875,17.010000228881836,-7506.5997314453125,21725.6005859375,1.899999976158142,0.09999999776482582,-0.5000000074505806,-0.09999999776482582,255.0,128.0,0.009598865204825719,1.9034450462561643,5.643912537697107e-05,True,155.0,False,18,False,18,,
